Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464)
6.7909116339734296e-06,0.56290705681201,1.7425734332123928e-07,5.79864110855009e-09,2.2035486492454207e-07,1.63422353401238e-06,0.0,0.0,2.092158378268418e-06,8.428395847814684e-10,1.4436922703433985e-08,1.8150036219272414e-12,1.3504497558512862e-14,2.362545844419709e-25,6.353477907748722e-19,2.0465537010840468e-13,1.8042659100050336e-08,8.455270884533948e-11,2.1120326360461864e-17,2.2112463797666847e-20,1.2088280166740076e-10,1.4623864543989781e-18,2.9379125943442313e-15,1.7600792539174382e-13,1.5635047797673727e-13,8.178298298845988e-11,2.5706055072256575e-16,2.935241753340292e-15,6.222246918410338e-15,5.752175653829623e-17,1.3515038531500106e-15,1.4001802362533472e-19,4.993620556638789e-13,2.4065787021937318e-20,3.76,0.0,0.8275539442504181,0.9999095473002366,2.5108420005066274e-06,2.7440056526080246e-09,0.0006100125205959511,0.0006100280682864971,1.9953397878892857e-13,2.2781872096123455e-17,8.577674070865085e-05,1.64737144823881e-11,5.702413201074813e-10,5.021506627576247e-07,1.8909377495096184e-07,3.281957689104068e-06,5.344110314114857e-07,4.228604303686944e-06,1.0598092140196499e-11,2.410474957532976e-06,2.7972956634907657e-10,1.4984553456279177e-13,2.6715760451387543e-10,9.049927238883059e-09,3.019528587318407e-13,2.0729613988805508e-13,6.397585338558437e-10,3.6732386631177935e-12,2.087013712804408e-08,1.5328839955324929e-09,1.6750002863609036e-12,3.558352465175088e-13,4.706341874614646e-19,1.9364411958234564e-10,1.2139628902208629e-12
6.929439688775449e-06,0.5629083255828565,1.778452516488552e-07,5.9222128501385925e-09,2.234862834398364e-07,1.7116412375706182e-06,0.0,0.0,2.1814730582148292e-06,8.979758335013528e-10,1.527489331609801e-08,1.940148201959866e-12,1.4718740130688345e-14,2.568695946696569e-25,6.76743476538059e-19,2.1350186520678353e-13,1.87799979426522e-08,9.014616543133645e-11,2.2958914626529914e-17,2.3395880092346366e-20,1.2586463522306038e-10,1.5230558279820806e-18,3.067643741821873e-15,1.9048737631159046e-13,1.646859271318592e-13,8.737291706096803e-11,2.680360426453046e-16,3.198802735666126e-15,6.909061252104165e-15,6.290949222009613e-17,1.4263495750138945e-15,1.4801602772388297e-19,5.211094867723154e-13,2.6941953170899093e-20,3.76,0.0,0.8275412504461279,0.9999093648474655,2.608028502822172e-06,2.9238743760608673e-09,0.0006224514198666975,0.000622467855722025,2.036045013406282e-13,2.3247504299335344e-17,8.57767250576575e-05,1.7062617455221252e-11,6.012642172863858e-10,5.114794552460159e-07,1.9275898325186964e-07,3.4312307447973833e-06,5.57985734448577e-07,4.27862798267266e-06,1.0987614593344867e-11,2.49528103264851e-06,2.907506513584985e-10,1.588414257381279e-13,2.7845012153623593e-10,9.232433942624488e-09,3.2095351736275977e-13,2.2112649740611062e-13,6.768901133578915e-10,3.998991319720923e-12,2.1792856181342914e-08,1.5614596287974081e-09,1.7834614425881572e-12,3.963107566898519e-13,4.988913824931268e-19,2.0507270303562857e-10,1.28598847662246e-12
7.067967743577469e-06,0.5629095945062021,1.81378014735792e-07,6.0439503180680905e-09,2.265593002943806e-07,1.7906233164164939e-06,0.0,0.0,2.272402505863131e-06,9.554963006817791e-10,1.614230260152329e-08,2.0706300922621746e-12,1.600826201939438e-14,2.7855492093888523e-25,7.194722815277926e-19,2.2247129515552857e-13,1.9526763643082522e-08,9.597014143951641e-11,2.4904135135526618e-17,2.4721019807734798e-20,1.309470523078477e-10,1.584958421229641e-18,3.1995629807673078e-15,2.057609357738115e-13,1.7329217061565127e-13,9.319545513964324e-11,2.7916475268576537e-16,3.4784999123978236e-15,7.652351938871222e-15,6.863520779709281e-17,1.5033904211447698e-15,1.5626876996052344e-19,5.431790022545245e-13,3.008169580525493e-20,3.76,0.0,0.8275285537505339,0.9999091796296464,2.706572962123947e-06,3.1109915823869974e-09,0.0006348901272732937,0.0006349074818022364,2.0767496110718903e-13,2.3713130038742267e-17,8.577670916945645e-05,1.7656953880057586e-11,6.331395779105888e-10,5.206580091230799e-07,1.963661935584297e-07,3.5833495900000713e-06,5.819908419425568e-07,4.327652213232313e-06,1.1381000724572783e-11,2.58105539508174e-06,3.0189939503380553e-10,1.6817074327078142e-13,2.898904703586217e-10,9.412119173440015e-09,3.405893632064823e-13,2.354624095758969e-13,7.151511661665972e-10,4.344559233054976e-12,2.273247676361493e-08,1.5895754666611867e-09,1.896299039108193e-12,4.40334639755989e-13,5.281974215624155e-19,2.1688199345691584e-10,1.36042804227095e-12
7.206495798379489e-06,0.5629108635793667,1.848556130334697e-07,6.163849823116682e-09,2.295748143499279e-07,1.8711454665922784e-06,0.0,0.0,2.3649209694039713e-06,1.0154483420149438e-09,1.7039494998804767e-08,2.2065220555677512e-12,1.7375468933154694e-14,3.0131886127610667e-25,7.635167205308666e-19,2.31559335010167e-13,2.028258917299e-08,1.0202791865343871e-10,2.6958762422643643e-17,2.608804977540115e-20,1.3613005224452713e-10,1.6480942341479272e-18,3.3336066326225712e-15,2.218482995206019e-13,1.821723648746007e-13,9.92535301897972e-11,2.904418953513325e-16,3.774822815868737e-15,8.455095330532928e-15,7.470810125825115e-17,1.5826206243873623e-15,1.6477727757986783e-19,5.655604232830809e-13,3.350168977659138e-20,3.76,0.0,0.8275158542155684,0.9999089916946717,2.806449986507888e-06,3.305447471424458e-09,0.0006473286427492033,0.0006473469468008382,2.1174535806682787e-13,2.4178749298705443e-17,8.577669304815508e-05,1.8256514278889276e-11,6.658619789347938e-10,5.296868972123883e-07,1.9991553669081616e-07,3.7382688893945344e-06,6.06419376810253e-07,4.375696942200326e-06,1.17781063362311e-11,2.667777805321189e-06,3.1317093503976856e-10,1.7783717376506694e-13,3.0147331791080724e-10,9.588984413139077e-09,3.60857964990204e-13,2.5030319220994957e-13,7.545374756928672e-10,4.710556044860732e-12,2.3688725183389032e-08,1.6172332098710612e-09,2.013577250644628e-12,4.881234239733859e-13,5.585640398128758e-19,2.2907359800989594e-10,1.4372920278862446e-12
7.345023853181509e-06,0.5629121327996801,1.882781083084005e-07,6.281910646433782e-09,2.3253372582338105e-07,1.953183394859782e-06,0.0,0.0,2.4590027631977822e-06,1.077878896081728e-09,1.7966808106896375e-08,2.347894308977668e-12,1.882274747843203e-14,3.251679071020552e-25,8.088581308491019e-19,2.4076175288610563e-13,2.10471123246536e-08,1.0832268319836323e-10,2.9125510939582204e-17,2.7497120623939776e-20,1.414136343451169e-10,1.7124632662966154e-18,3.4697114645722002e-15,2.3876876672927506e-13,1.9132957032779492e-13,1.055499672169757e-10,3.01862800216922e-16,4.088255445736874e-15,9.320321638597882e-15,8.113704744746894e-17,1.6640332742898764e-15,1.7354250412732214e-19,5.88243735477301e-13,3.7219156557833314e-20,3.76,0.0,0.8275031518927644,0.9999088010899708,2.9076345785054595e-06,3.5073286803619346e-09,0.0006597669662285915,0.0006597862509854535,2.1581569219799058e-13,2.4644362063241673e-17,8.577667669782004e-05,1.8861095054821966e-11,6.994255633936031e-10,5.385668558436081e-07,2.0340721491358853e-07,3.89594343635567e-06,6.312643924733282e-07,4.422781719437584e-06,1.2178791192223247e-11,2.755428428108809e-06,3.2456053849261366e-10,1.8784426589559214e-13,3.1319346321207946e-10,9.763035075746607e-09,3.8175640875306876e-13,2.656477090562915e-13,7.95044198152511e-10,5.09759000588006e-12,2.4661328908163537e-08,1.6444350644715586e-09,2.1353588454458744e-12,5.399006403978537e-13,5.900025417022781e-19,2.4164894098413107e-10,1.5165897046765982e-12
7.483551907983529e-06,0.5629134021644829,1.916456361844317e-07,6.3981347717588276e-09,2.3543693486987236e-07,2.0367128527910457e-06,0.0,0.0,2.554622298562591e-06,1.1428344852214713e-09,1.892457280752458e-08,2.494814579835438e-12,2.0352463126944483e-14,3.501068002865618e-25,8.554767837008756e-19,2.500744112980415e-13,2.1819975948116107e-08,1.1485752670464948e-10,3.140703353567325e-17,2.8948367529344435e-20,1.4679779791084845e-10,1.7780655168127364e-18,3.607814763195034e-15,2.565412274396733e-13,2.007667479283537e-13,1.1208748597491406e-10,3.1342291263669494e-16,4.419275930346065e-15,1.0251111855119233e-14,8.793058449506085e-17,1.7476203757084597e-15,1.825653343879893e-19,6.112190961776504e-13,4.125186040447378e-20,3.76,0.0,0.8274904468332166,0.9999086078624826,3.010102135349564e-06,3.716718332139225e-09,0.0006722050976463432,0.0006722253946177661,2.19885963479359e-13,2.5109968316075712e-17,8.577666012248162e-05,1.9470498394413928e-11,7.338240662604474e-10,5.472987689793288e-07,2.0684149517156228e-07,4.056328206364777e-06,6.56518980091254e-07,4.468925705689181e-06,1.258291896456756e-11,2.843987824393886e-06,3.3606360164448354e-10,1.981954339166722e-13,3.250458379600525e-10,9.93428014324373e-09,4.032813269325926e-13,2.814943959690868e-13,8.366659009777265e-10,5.506263485724406e-12,2.565001685104321e-08,1.6711836928485636e-09,2.2617052064856975e-12,5.958967889498313e-13,6.225238117720899e-19,2.546092699216152e-10,1.5983292133960812e-12
7.622079962785549e-06,0.5629146716711312,1.9495839925384334e-07,6.5125266379805675e-09,2.3828534029414162e-07,2.1217096677044036e-06,0.0,0.0,2.6517541116366993e-06,1.2103612169454091e-09,1.9913113386076632e-08,2.6473481622737966e-12,2.196695831625142e-14,3.7613858107387286e-25,9.033519909987276e-19,2.5949326809196506e-13,2.2600828158048582e-08,1.2163544752605732e-10,3.3805920184195726e-17,3.044191094023554e-20,1.522825422321469e-10,1.8449009844338345e-18,3.747854396926296e-15,2.7518415133069694e-13,2.1048675603662412e-13,1.1886870367742226e-10,3.251177940231312e-16,4.768356219857967e-15,1.1250594642839874e-14,9.509690176072094e-17,1.8333729056546302e-15,1.9184658928196773e-19,6.344768405964291e-13,4.561810408975347e-20,3.76,0.0,0.8274777390875478,0.999908412058633,3.113828448648682e-06,3.933696086007598e-09,0.0006846430369380848,0.0006846643779536583,2.2395617188985696e-13,2.5575568040687672e-17,8.577664332612168e-05,2.0084532165858022e-11,7.690508394517403e-10,5.558836535664467e-07,2.102187028449741e-07,4.2193784053225045e-06,6.821762750848114e-07,4.514147680287866e-06,1.2990357175442746e-11,2.933436943446241e-06,3.4767564919821145e-10,2.0889396117489697e-13,3.370255066400237e-10,1.010273182916398e-08,4.2542892663855985e-13,2.9784128466381337e-13,8.793965998106218e-10,5.9371725160777485e-12,2.6654519629327363e-08,1.697482168548511e-09,2.392676353186689e-12,6.56349299184622e-13,6.561383254428826e-19,2.6795566162945536e-10,1.6825176026846286e-12
7.760608017587569e-06,0.5629159413169978,1.9821666071577682e-07,6.625092910553431e-09,2.410798383804636e-07,2.2081497706868713e-06,0.0,0.0,2.75037288854064e-06,1.2805047858350942e-09,2.093274765049515e-08,2.805557974202111e-12,2.3668550679790176e-14,4.0326464516385457e-25,9.524622071949982e-19,2.690143770002964e-13,2.3389322512802116e-08,1.2865935200546773e-10,3.6324696939003104e-17,3.1977857278147634e-20,1.578678665886308e-10,1.9129696675203306e-18,3.8897688792653215e-15,2.9471557778480784e-13,2.2049234760135517e-13,1.2589613770544802e-10,3.3694312174353267e-16,5.135961809558293e-15,1.2321943203880274e-14,1.0264382924257667e-16,1.921280868321802e-15,2.013870311754835e-19,6.580074869421605e-13,5.0336724245620164e-20,3.76,0.0,0.8274650287058802,0.9999082137243145,3.218789703523202e-06,4.158338189966882e-09,0.0006970807840401984,0.0006971032012433453,2.2802631740865513e-13,2.6041161220359122e-17,8.577662631267379e-05,2.0703009813702934e-11,8.050988759832777e-10,5.643226460224392e-07,2.1353921598597264e-07,4.385049513152858e-06,7.082294630049246e-07,4.558466048706177e-06,1.3400977135378032e-11,3.0237571151255893e-06,3.5939233329976395e-10,2.1994300361366582e-13,3.491276662133691e-10,1.0268405268008565e-08,4.4819501707626445e-13,3.1468602599023624e-13,9.232297940866393e-10,6.390906366190596e-12,2.7674569797214764e-08,1.7233339345965351e-09,2.5283309635722888e-12,7.215024861020723e-13,6.908561597928658e-19,2.8168902807452935e-10,1.7691608666640959e-12
7.89913607238959e-06,0.5629172110994753,2.0142073850352677e-07,6.735842270398455e-09,2.4382132183206275e-07,2.296009221926079e-06,0.0,0.0,2.8504534880463017e-06,1.3533104758722625e-09,2.1983787048209898e-08,2.9695046145273862e-12,2.54595314023314e-14,4.314848134217421e-25,1.0027851258683769e-18,2.7863388787056254e-13,2.4185118167919913e-08,1.3593205578120798e-10,3.8965825106878994e-17,3.3556299613041833e-20,1.635537702491297e-10,1.9822715640770454e-18,4.033497424392421e-15,3.1515310717992923e-13,2.307861676434633e-13,1.331722083016439e-10,3.4889468867861926e-16,5.522551491754698e-15,1.3468372135692164e-14,1.1057882840300726e-16,2.0113333482021944e-15,2.1118736813993875e-19,6.81801740608032e-13,5.54270863400137e-20,3.76,0.0,0.8274523157378061,0.9999080129048695,3.324962477253827e-06,4.390717534819435e-09,0.0007095183388898388,0.0007095418647315064,2.3209640001517746e-13,2.6506747838217006e-17,8.577660908603214e-05,2.132575025068681e-11,8.41960833288027e-10,5.726169897733783e-07,2.168034600012153e-07,4.553297323061369e-06,7.346717847975756e-07,4.60189884996025e-06,1.3814653878199145e-11,3.1149300423039836e-06,3.7120943224981784e-10,2.3134559325988534e-13,3.613476454357635e-10,1.0431318228594188e-08,4.715750360916511e-13,3.32025912667196e-13,9.681585012215527e-10,6.8680471495875664e-12,2.870990205463137e-08,1.7487427650575206e-09,2.6687263967617543e-12,7.916075013214251e-13,7.2668700427718615e-19,2.958101221567806e-10,1.8582639817680193e-12
8.03766412719161e-06,0.5629184810159771,2.0457099986493704e-07,6.844785219012886e-09,2.4651067881162477e-07,2.385264233558848e-06,0.0,0.0,2.951970961946086e-06,1.4288231631512608e-09,2.3066536781136942e-08,3.1392464204244714e-12,2.734216369665547e-14,4.607973920110672e-25,1.0542977714971553e-18,2.883480466119176e-13,2.4987880006215554e-08,1.434562851277629e-10,4.17317006214385e-17,3.517731831452541e-20,1.6934025247171797e-10,2.0528066717738572e-18,4.178979990422989e-15,3.3651389334898747e-13,2.4137075103563875e-13,1.406992412457188e-10,3.609684024851969e-16,5.928577134712092e-15,1.4693134282478663e-14,1.1890898435873448e-16,2.103518561374674e-15,2.212482579091791e-19,7.05850497508238e-13,6.090907931971986e-20,3.76,0.0,0.8274396002323668,0.999907809645074,3.4323237374881258e-06,4.630903709602166e-09,0.000721955701424946,0.0007219803686574119,2.361664196891046e-13,2.6972327877272574e-17,8.577659165003783e-05,2.1952577747354508e-11,8.796290557060682e-10,5.807680237664766e-07,2.2001190274785575e-07,4.724077976784306e-06,7.61496541511886e-07,4.644463763868213e-06,1.4231266093301916e-11,3.2069377934383624e-06,3.831228489725898e-10,2.431046416842533e-13,3.736809038511477e-10,1.059149084958083e-08,4.955640758178843e-13,3.4985790143284553e-13,1.0141752894204996e-09,7.36916946088976e-12,2.9760253434041782e-08,1.773712729601596e-09,2.813918715730327e-12,8.669222799369021e-13,7.636401713814014e-19,3.1031954335851907e-10,1.9498309427867093e-12
8.17619218199363e-06,0.56291975106394,2.0766785636265738e-07,6.9519338986010875e-09,2.491487920751488e-07,2.4758911902286035e-06,0.0,0.0,3.0549005733010326e-06,1.5070873189293988e-09,2.418129591877469e-08,3.3148395244930814e-12,2.931868139717429e-14,4.911992343491418e-25,1.1069765864406976e-18,2.981531948792967e-13,2.579727874636847e-08,1.5123467832520485e-10,4.4624653604839133e-17,3.684098167934923e-20,1.7522731250376405e-10,2.1245749879654975e-18,4.326157324132109e-15,3.5881463714835314e-13,2.5224852056992045e-13,1.4847947050472419e-10,3.731602846017506e-16,6.354483487107728e-15,1.5999517589766287e-14,1.2764099938015975e-16,2.197823905028442e-15,2.315703125469839e-19,7.301448466399553e-13,6.680310994672171e-20,3.76,0.0,0.8274268822380306,0.9999076039891246,3.540850840047836e-06,4.878963058177334e-09,0.0007343928715842595,0.0007344187132550453,2.4023637641037795e-13,2.7437901320458487e-17,8.577657400847714e-05,2.258332182008242e-11,9.180955961589722e-10,5.887771718854622e-07,2.2316505001255006e-07,4.8973479961414026e-06,7.886970984950335e-07,4.686178118166008e-06,1.4650696055764323e-11,3.2997627952902257e-06,3.9512860927721503e-10,2.5522294342766546e-13,3.861230305041748e-10,1.0748945395550911e-08,5.201569074086714e-13,3.6817863457274935e-13,1.0612723091315678e-09,7.894840041640075e-12,3.08253634669702e-08,1.7982481608530376e-09,2.963962710264139e-12,9.477114833589378e-13,8.017246071801735e-19,3.252177432677564e-10,2.0438647981145493e-12
8.45324829159767e-06,0.5629222915441213,2.1370319618208118e-07,7.160904272308783e-09,2.5427478704162507e-07,2.6611674436626e-06,0.0,0.0,3.264898408444574e-06,1.6720459177795321e-09,2.6508008684932918e-08,3.683793475284546e-12,3.356215408074217e-14,5.552513081153015e-25,1.2157360734007067e-18,3.1802230256361614e-13,2.7434699457114926e-08,1.6756407784194779e-10,5.0800782357614645e-17,4.029645887340544e-20,1.873031629326004e-10,2.271811233791029e-18,4.6253634663746975e-15,4.063005074748041e-13,2.748927389454279e-13,1.6480801041858725e-10,3.9788320164201667e-16,7.267680773059463e-15,1.8870456207325835e-14,1.4633547376216133e-16,2.392740759858372e-15,2.53000157669134e-19,7.794356520217823e-13,7.991146364353151e-20,3.76,0.0,0.8274014389735806,0.9999071856625966,3.76131391986101e-06,5.398950774222129e-09,0.0007592666345345072,0.000759294925375712,2.483761009160557e-13,2.836902835077351e-17,8.577653812358462e-05,2.3855903328859326e-11,9.973905083012287e-10,6.043758749281131e-07,2.293076470391776e-07,5.251184277393426e-06,8.441994169637999e-07,4.767122739838933e-06,1.549755583205081e-11,3.4877960073951416e-06,4.194018674033362e-10,2.805479201009357e-13,4.1131688346733246e-10,1.105579866260473e-08,5.711315663981853e-13,4.062714540596922e-13,1.1586737323779335e-09,9.022051968976798e-12,3.299883094179505e-08,1.8460338966340181e-09,3.278818658039153e-12,1.1268050637158021e-12,8.81321299368695e-19,3.5618157802981554e-10,2.239340857157174e-12
8.702598790241306e-06,0.5629245784006954,2.1895723825858556e-07,7.342991022621174e-09,2.5872164824595743e-07,2.8323753566680144e-06,0.0,0.0,3.458482672076162e-06,1.8303566495889612e-09,2.871440093768058e-08,4.036383459604085e-12,3.772413255696225e-14,6.1656468556338625e-25,1.3173624783410963e-18,3.3618092202897476e-13,2.8927895194294938e-08,1.8315449299234758e-10,5.681592559804026e-17,4.355269205581267e-20,1.9851539665981812e-10,2.4085413957535314e-18,4.899868117813587e-15,4.5241054623531317e-13,2.9629718892801464e-13,1.8039025103015498e-10,4.205003341374338e-16,8.161860751839375e-15,2.176703823730524e-14,1.6459409699039744e-16,2.5752752270398953e-15,2.7318553261445184e-19,8.245519127282972e-13,9.333325751187768e-20,3.76,0.0,0.8273785319974842,0.999906801405053,3.963498556545037e-06,5.894467141869114e-09,0.0007816523626666296,0.000781682973624893,2.557016374773256e-13,2.9207019948553066e-17,8.577650516114652e-05,2.5013014504308753e-11,1.071401205868319e-09,6.179451534497199e-07,2.3465258424339286e-07,5.5777230974414086e-06,8.95371620370795e-07,4.837230852265177e-06,1.626825618991801e-11,3.6596516879115985e-06,4.415261927691453e-10,3.045948029679395e-13,4.3432202479501904e-10,1.1322930101373221e-08,6.190155230509383e-13,4.421870981358342e-13,1.2499431414751572e-09,1.01260123116431e-11,3.500286926755119e-08,1.8876027919674265e-09,3.579306142332937e-12,1.3095023902841556e-12,9.569098722597482e-19,3.853803427337763e-10,2.423718493139774e-12
