Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57)
5.102256881945933e-07,0.6649580718437824,2.5896613456751546e-07,1.0216718112729199e-08,4.2126747259296074e-08,3.563872617510291e-07,0.0,0.0,6.548479785073103e-07,1.3156937694959535e-10,2.7551625305405083e-14,2.7246635901419276e-18,9.278261945395695e-15,9.605040688508452e-29,1.9141860252073098e-22,7.002350821006747e-18,1.8143663328257763e-14,1.496179663871794e-14,4.4290680870868785e-17,1.743381635935813e-18,2.840438394073162e-09,6.403481457298185e-16,1.2580499042556294e-19,5.392718115945871e-22,1.919992641408991e-19,1.216010613015139e-14,2.3026219597249813e-14,5.085299504715949e-21,9.73665375262827e-29,2.239082021537841e-28,4.6538668842025066e-21,3.4487989450960564e-20,7.156691516309967e-14,9.158878430766923e-23,3.76,0.0,0.7929298992347867,0.9996219296104403,2.762214748895601e-08,3.184298382732141e-16,0.0021558846462576306,0.0021558904590232553,2.837481969728297e-11,1.5558335958809592e-14,0.00037737539287197865,3.468092869782476e-11,6.8532386056869e-11,2.8325381592743646e-07,6.545370242383047e-08,6.877061025533506e-07
5.22613174724116e-07,0.6649643297534021,2.6655196898065034e-07,1.0566570747795765e-08,4.414636540201131e-08,3.767010252671445e-07,0.0,0.0,6.715504182780977e-07,1.3810520689090833e-10,3.082819936675517e-14,3.0819699994259633e-18,9.96493004679061e-15,1.1063529667100416e-28,2.143173868334272e-22,7.697526023066973e-18,2.0414935848079204e-14,1.6326305211476147e-14,4.9158085283731703e-17,1.901124891825624e-18,2.979988881346131e-09,6.748367848639287e-16,1.3859110612582817e-19,6.546593835525752e-22,2.172110943016441e-19,1.3691647287069886e-14,2.4450720969767397e-14,5.702760656204702e-21,1.268080077296493e-28,2.617774105992634e-28,5.3580635163528586e-21,3.780540085664167e-20,7.827629173919392e-14,1.0890782897088463e-22,3.76,0.0,0.7928775908927281,0.9996219106228503,2.981731536726271e-08,3.6837164664958853e-16,0.0022081533057007555,0.0022081594077121465,2.9065070014786716e-11,1.5940311159523784e-14,0.0003773753856906767,3.7169200656718123e-11,7.547121385453963e-11,2.8949754625185443e-07,6.694642893002886e-08,7.19502579430629e-07
5.350006612536386e-07,0.6649705873319605,2.7416390924179716e-07,1.0917653350591247e-08,4.619358547392519e-08,3.976007911268915e-07,0.0,0.0,6.8829208456885e-07,1.4480281575921179e-10,3.438927940536873e-14,3.474284154063586e-18,1.0680407487900298e-14,1.2696070339473717e-28,2.3919552995020655e-22,8.439197020446978e-18,2.2894148684823687e-14,1.777513763770901e-14,5.440659802995721e-17,2.0685115389619653e-18,3.1228834483162277e-09,7.102398624970302e-16,1.5225392186927208e-19,7.90374652607673e-22,2.4485989517725966e-19,1.536489422342984e-14,2.5921663629513415e-14,6.376744000921105e-21,1.639516404290929e-28,3.0494232917612297e-28,6.142639534130723e-21,4.1329783665169054e-20,8.538554487204052e-14,1.2888220641980686e-22,3.76,0.0,0.7928252852457808,0.9996218915294953,3.211591899799402e-08,4.2446504661827037e-16,0.002260418513091299,0.0022604249116308095,2.975527474524741e-11,1.6322261133986062e-14,0.000377375378506784,3.975954269672742e-11,8.290042002125632e-11,2.9576917236692855e-07,6.844572537109867e-08,7.520175945845382e-07
5.473881477831613e-07,0.6649768445798391,2.8180276956298366e-07,1.1269992559958978e-08,4.826748274724999e-08,4.190885268290208e-07,0.0,0.0,7.050731402126276e-07,1.5166244877774544e-10,3.825037243955491e-14,3.903921484149569e-18,1.1424923336611016e-14,1.4517985494741465e-28,2.6616146258687243e-22,9.229050474828801e-18,2.5593280070693042e-14,1.9311092718270594e-14,6.005460064791121e-17,2.2458655858260008e-18,3.2691219379334372e-09,7.465573672332095e-16,1.6682614784639674e-19,9.492507275212145e-22,2.7509612502053263e-19,1.7188204225227095e-14,2.743923805078135e-14,7.110826897670697e-21,2.1050950930604027e-28,3.5400568984741567e-28,7.01374523864769e-21,4.5066781658175654e-20,9.290399561939925e-14,1.5182694272727094e-22,3.76,0.0,0.7927729822902221,0.9996218723300274,3.451933455169479e-08,4.872636469067513e-16,0.002312680268586202,0.002312686970956692,3.044543389073832e-11,1.6704185883379595e-14,0.0003773753712560188,4.2452914278228934e-11,9.08398003867778e-11,3.020689855160279e-07,6.9951671213351e-08,7.852543223669636e-07
5.59775634312684e-07,0.6649831014974233,2.894693299572861e-07,1.1623616995985875e-08,5.036719018385238e-08,4.411662610619597e-07,0.0,0.0,7.218937511853458e-07,1.5868435275723054e-10,4.242729715799704e-14,4.373281017392598e-18,1.219869602580277e-14,1.6545501434578564e-28,2.953264088251964e-22,1.0068790975189785e-17,2.8524561398951244e-14,2.0936984722434447e-14,6.612085251320107e-17,2.4335140177735033e-18,3.418704193148653e-09,7.837892865888295e-16,1.8234086060307965e-19,1.1344129518520463e-21,3.080739248406576e-19,1.9170131415792387e-14,2.900363450357941e-14,7.908720209548286e-21,2.685088745449658e-28,4.096259302262242e-28,7.977758023687684e-21,4.902195471304588e-20,1.0084071966237285e-13,1.7808375888104403e-22,3.76,0.0,0.7927206820223088,0.9996218530240164,3.702889252739428e-08,5.573523125064346e-16,0.0023649385723420037,0.002364945585866998,3.113554745332741e-11,1.7086085408885175e-14,0.0003773753639461406,4.525024793904508e-11,9.930933285507933e-11,3.083972648136869e-07,7.146434147216302e-08,8.19215974178654e-07
5.721631208422066e-07,0.6649893580851026,2.9716433734026786e-07,1.1978556653335686e-08,5.24918955853551e-08,4.6383608108383326e-07,0.0,0.0,7.387540864589788e-07,1.6586877612670415e-10,4.6936175364589354e-14,4.88484629807745e-18,1.300193432064749e-14,1.8795779202695405e-28,3.2680440439573163e-22,1.0960141451041945e-17,3.170046906609548e-14,2.2655643298739142e-14,7.262449103469305e-17,2.6317868112952512e-18,3.5716300569136517e-09,8.219356072477445e-16,1.988315123459486e-19,1.3492984362699642e-21,3.439510188824557e-19,2.131942227301778e-14,3.061504336040857e-14,8.774270484920685e-21,3.403384108236012e-28,4.725214893792359e-28,9.041280158000059e-21,5.320078161065465e-20,1.092045541753703e-13,2.0802243821406872e-22,3.76,0.0,0.7926683844382777,0.9996218336109648,3.9645880619798483e-08,6.353478009939972e-16,0.002417193424514843,0.002417200756538684,3.182561543507735e-11,1.746795971168121e-14,0.00037737535664279586,4.815245223643822e-11,1.0832917248468904e-10,3.147542790369785e-07,7.298380743674922e-08,8.539057965117583e-07
5.845506073717293e-07,0.6649956143432697,3.048885068397716e-07,1.233484240889544e-08,5.4640838793389306e-08,4.871001301929598e-07,0.0,0.0,7.556543178679805e-07,1.7321596896292395e-10,5.179342373515508e-14,5.441186324841799e-18,1.3834838212807345e-14,2.1286946455087776e-28,3.607123158904645e-22,1.1904843550345086e-17,3.513371655549705e-14,2.44699134043289e-14,7.958503188585365e-17,2.8410169501474736e-18,3.727899372181061e-09,8.609963152578198e-16,2.1633193954560108e-19,1.5976761610007295e-21,3.828886175445382e-19,2.364501129816749e-14,3.22736553515118e-14,9.711462169404671e-21,4.287994960508088e-28,5.434753852511011e-28,1.0211136629031375e-20,5.76086631096657e-20,1.180041051691195e-13,2.4204221830940253e-22,3.76,0.0,0.792616089534344,0.9996218140904977,4.2371546442691405e-08,7.218993777677773e-16,0.0024694448252604597,0.002469452483148458,3.2515637838045536e-11,1.784980879294377e-14,0.00037737534927922723,5.1160414486129135e-11,1.1791964711875768e-10,3.211402880794768e-07,7.451013725287542e-08,8.893270693144583e-07
5.969380939012519e-07,0.6650018702723214,3.1264252322191053e-07,1.269250562452266e-08,5.681330896081296e-08,5.109606053075245e-07,0.0,0.0,7.725946199871736e-07,1.8072618301848268e-10,5.70157458932598e-14,6.044956505702465e-18,1.4697599745593304e-14,2.4038129982406735e-28,3.9716986076961975e-22,1.2904657984053216e-17,3.8837246775834974e-14,2.6382655250082395e-14,8.702236926299399e-17,3.061540443264009e-18,3.887511981904344e-09,9.009713961853894e-16,2.3487637086539975e-19,1.8836676400534363e-21,4.25051322999402e-19,2.6156016845516094e-14,3.3979661777316376e-14,1.0724419848689063e-20,5.3716292187572085e-28,6.23340086220422e-28,1.1494373076199782e-20,6.225092524162068e-20,1.2724775520010384e-13,2.805732071699062e-22,3.76,0.0,0.7925637973067011,0.9996217944621814,4.520710011110514e-08,8.176894108657334e-16,0.002521692774734192,0.002521700765872779,3.320561466428408e-11,1.8231632653846555e-14,0.00037737534183898,5.427500330603988e-11,1.2810125352527662e-10,3.275555441494162e-07,7.604339639757209e-08,9.254831046046179e-07
6.093255804307746e-07,0.6650081258726572,3.204270423763961e-07,1.3051577828836947e-08,5.900864190783363e-08,5.354197546623799e-07,0.0,0.0,7.895751700197891e-07,1.883996717487455e-10,6.262012480909526e-14,6.69889962880847e-18,1.5590403774276722e-14,2.706948889732669e-28,4.362996280617203e-22,1.3961364839678585e-17,4.282422466394133e-14,2.8396744259389333e-14,9.495677616435425e-17,3.2936963443449793e-18,4.050467729037781e-09,9.418608352377228e-16,2.5449943444774083e-19,2.211768139903373e-21,4.70607037719681e-19,2.886173711966009e-14,3.5733254684960216e-14,1.1817410522143209e-20,6.692313988616892e-28,7.130426893720014e-28,1.2898253835301931e-20,6.713282278031453e-20,1.369436713554128e-13,3.2407782351943114e-22,3.76,0.0,0.7925115077515215,0.9996217747254673,4.815371668612988e-08,9.23433946054096e-16,0.002573937273090978,0.0025739456048878553,3.389554591583981e-11,1.861343129556093e-14,0.00037737533441162784,5.749707097320551e-11,1.3889465401006468e-10,3.340002927669293e-07,7.758364806906833e-08,9.623772452830916e-07
6.217130669602972e-07,0.6650143811446805,3.2824269282955723e-07,1.3412090465049487e-08,6.122621757135394e-08,5.604798756236024e-07,0.0,0.0,8.065961476946524e-07,1.9623669033770427e-10,6.862381552255717e-14,7.40584684752304e-18,1.6513428665754373e-14,3.0402248494858506e-28,4.782270996830983e-22,1.5076763866784084e-17,4.710803005832996e-14,3.051507103891594e-14,1.034089046873417e-16,3.537826772988212e-18,4.216766456536459e-09,9.836646173588969e-16,2.75236164608625e-19,2.5868684462942066e-21,5.197268760628262e-19,3.1771646345178484e-14,3.753462701429859e-14,1.2994845907188885e-20,8.294082404162575e-28,8.135904180934377e-28,1.443026011144257e-20,7.225954284431531e-20,1.470998134359416e-13,3.730522611802741e-22,3.76,0.0,0.792459220864955,0.9996217548799483,5.1212538487174826e-08,1.039883262890172e-15,0.002626178320485354,0.002626187000369641,3.458543159475422e-11,1.899520471925592e-14,0.00037737532693685085,6.082745560282855e-11,1.503206734674291e-10,3.404747735956805e-07,7.913095350708367e-08,1.0000128641147698e-06
6.341005534898199e-07,0.665020636088797,3.3609007726147267e-07,1.3774074694059102e-08,6.346545755291686e-08,5.861433126196894e-07,0.0,0.0,8.236577351716576e-07,2.0423749572283092e-10,7.504433818976405e-14,8.168718678569622e-18,1.7466846941606133e-14,3.405873479064821e-28,5.230806723193681e-22,1.6252674737141708e-17,5.170225084738178e-14,3.2740541359954005e-14,1.1239978634194568e-16,3.7942769371934e-18,4.386408007356268e-09,1.0263827273038162e-15,2.971220079981764e-19,3.0142771736503616e-21,5.725850790290188e-19,3.489539111182298e-14,3.93839727178919e-14,1.4261284774432455e-20,1.022772620268423e-27,9.260764515376338e-28,1.609808829548139e-20,7.763620860232678e-20,1.5772394227142416e-13,4.280279775286369e-22,3.76,0.0,0.79240693664313,0.9996217349251986,5.43846772767985e-08,1.1678224124703436e-15,0.002678415917071457,0.00267842495249384,3.5275271703063555e-11,1.9376952926098212e-14,0.0003773753193654027,6.426698315882873e-11,1.6240029683539668e-10,3.4697922113714203e-07,8.06853722555487e-08,1.038393362851676e-06
6.464880400193425e-07,0.6650268907054164,3.439697740039397e-07,1.4137561243467148e-08,6.572582276930357e-08,6.124124551888222e-07,0.0,0.0,8.407601169547193e-07,2.124023466190116e-10,8.189947145094458e-14,8.990526012128007e-18,1.8450825868400554e-14,3.8062409745397397e-28,5.709916798235615e-22,1.7490937282178814e-17,5.6620676394517966e-14,3.5076076149078776e-14,1.219508323792666e-16,4.063395157081985e-18,4.559392224453892e-09,1.0700151496955264e-15,3.2019282928149257e-19,3.499743612088129e-21,6.29358932280539e-19,3.824278689735266e-14,4.128148685906e-14,1.5621435313561333e-20,1.255161808438673e-27,1.051686098383772e-27,1.7909648436926546e-20,8.326788305360589e-20,1.688236281078109e-13,4.895732060700268e-22,3.76,0.0,0.7923546550821532,0.999621714860624,5.767121632324878e-08,1.3080717375837305e-15,0.002730650063003017,0.0027306594614358985,3.5965066242798714e-11,1.9758675917252168e-14,0.00037737531180825754,6.781646930541062e-11,1.7515466692398063e-10,3.5351386531460544e-07,8.224696237922568e-08,1.0775221714733984e-06
6.712630130783878e-07,0.6650393989578152,3.5982830457712823e-07,1.4869161474529364e-08,7.030795605795711e-08,6.667776301115215e-07,0.0,0.0,8.750880127142368e-07,2.292252288269579e-10,9.698593995690167e-14,1.082344877713804e-17,2.051111155497865e-14,4.721107044984218e-28,6.765261594719106e-22,2.0161978781702063e-17,6.748626978714974e-14,4.008909863241178e-14,1.4282096350581584e-16,4.64104475756026e-18,4.915388029313321e-09,1.1600228698874025e-15,3.700349846407209e-19,4.670192321308968e-21,7.553774956649815e-19,4.564861871711443e-14,4.522180668412893e-14,1.8642465748647372e-20,1.86471879273391e-27,1.3475185105977903e-27,2.1996665464910862e-20,9.53162322256391e-20,1.9247904934424306e-13,6.34838320537818e-22,3.76,0.0,0.7922500999270605,0.9996216744002392,6.459169707025683e-08,1.628961707302539e-15,0.0028351080035154096,0.0028351181504740926,3.7344518624643295e-11,2.0522046257140772e-14,0.000377375296531581,7.524853831618861e-11,2.0277299799933097e-10,3.6667464312835354e-07,8.539188260115098e-08,1.158038575716051e-06
6.935604888315286e-07,0.6650506552690991,3.742168438274278e-07,1.553303562464688e-08,7.449944423289411e-08,7.178026335289242e-07,0.0,0.0,9.061245316516068e-07,2.449294910806888e-10,1.122335612302152e-13,1.2706730602940885e-17,2.2471474679874124e-14,5.6892163201904555e-28,7.8334211563267855e-22,2.2798036161636394e-17,7.851632767001406e-14,4.5006852490669496e-14,1.6374242904811846e-16,5.207813113725705e-18,5.247214596914687e-09,1.244156611061926e-15,4.1931407999093106e-19,5.989691665538202e-21,8.840238894072172e-19,5.318056800211854e-14,4.893481270349418e-14,2.1732264324397463e-20,2.6242150994241165e-27,1.6726669035879588e-27,2.6250227937784482e-20,1.0708157198384398e-19,2.1546767261605392e-13,7.945530343432095e-22,3.76,0.0,0.7921560093480686,0.999621637605491,7.122172890277627e-08,1.9688331767494346e-15,0.0029291083502719544,0.0029291191966803504,3.858586994404389e-11,2.120899333701931e-14,0.00037737528264309214,8.232148796878347e-11,2.3015240891629647e-10,3.786248447325718e-07,8.824739494597179e-08,1.2330975249702724e-06
7.158579645846693e-07,0.6650619105257899,3.8871810451692473e-07,1.6202226272421255e-08,7.875256537779405e-08,7.708291642480391e-07,0.0,0.0,9.372961928066811e-07,2.611693679237257e-10,1.2917699421248362e-13,1.4832028394772434e-17,2.4533268057325445e-14,6.811882025161384e-28,9.022433786779258e-22,2.5665668741051892e-17,9.081983362262648e-14,5.03273347524456e-14,1.868292096032796e-16,5.821188008883979e-18,5.58986896095492e-09,1.3312524832603852e-15,4.730098951584486e-19,7.609381459979587e-21,1.0282453429672884e-18,6.159718653204618e-14,5.2806975836903954e-14,2.5205996530322217e-20,3.645936980753613e-27,2.063711457332817e-27,3.1102139357873754e-20,1.1974953546091512e-19,2.4010700596850834e-13,9.86236145804135e-22,3.76,0.0,0.7920619273286709,0.9996216004471421,7.823815629358184e-08,2.363012146936265e-15,0.003023097519280026,0.003023109089693201,3.9827073652603223e-11,2.189585873606881e-14,0.00037737526874225355,8.976308375328342e-11,2.6005386647714874e-10,3.906762961732613e-07,9.112699443159472e-08,1.3106355687896993e-06
7.381554403378101e-07,0.665073164730378,4.033347580409031e-07,1.6876887892597086e-08,8.30653258273418e-08,8.25872571825587e-07,0.0,0.0,9.686041476780152e-07,2.7794643532527776e-10,1.479285098006149e-13,1.7220306189518256e-17,2.6697338750331167e-14,8.107385166774382e-28,1.0341052146551385e-21,2.877636050711276e-17,1.0448372629348706e-13,5.60681296038509e-14,2.1221995592625001e-16,6.483316851845727e-18,5.943350205586269e-09,1.4213103961749637e-15,5.313473227606579e-19,9.581930400380758e-21,1.189176296888595e-18,7.096143165786623e-14,5.683948142908886e-14,2.9096846435210904e-20,5.005101739646499e-27,2.531846444851768e-27,3.6606119235742594e-20,1.3334797976588472e-19,2.664354003862871e-13,1.2147396539005136e-21,3.76,0.0,0.7919678538453692,0.9996215629224845,8.564649827357079e-08,2.8176217004403267e-15,0.003117075511421395,0.003117087830526429,4.106812976197027e-11,2.2582642460995177e-14,0.00037737525447865207,9.757790411827101e-11,2.926062100394367e-10,4.0283022529058507e-07,9.403098463620879e-08,1.390673659602576e-06
7.604529160909509e-07,0.6650844178853814,4.180693207985538e-07,1.7557167258494835e-08,8.743599322079314e-08,8.82948560315496e-07,0.0,0.0,1.0000495673694483e-06,2.952622895732659e-10,1.6860266938918573e-13,1.9893560581602294e-17,2.896451125908642e-14,9.59550551768907e-28,1.1798356716174466e-21,3.2141820828521906e-17,1.1959662952050687e-13,6.224698183969956e-14,2.400573377618327e-16,7.19638191689358e-18,6.307657414969485e-09,1.5143302599389152e-15,5.945559833572093e-19,1.196663924319456e-20,1.3679777775620372e-18,8.133781764938789e-14,6.103352985830661e-14,3.3439766218429985e-20,6.794362583155294e-27,3.089859491709671e-27,4.2818069706803587e-20,1.4790443344004694e-19,2.9448985311245305e-13,1.4854308558030252e-21,3.76,0.0,0.791873788874436,0.9996215250281832,9.345210269256762e-08,3.339191584179096e-15,0.0032110423275734565,0.00321105542019103,4.230903828373621e-11,2.326934451847959e-14,0.0003773752400679515,1.0577052203513555e-10,3.2793986258185595e-10,4.1508783825509433e-07,9.695966260039819e-08,1.4732330094455763e-06
7.827503918440916e-07,0.6650956699933466,4.32924172564419e-07,1.824320370401604e-08,9.186306893811663e-08,9.420731677873446e-07,0.0,0.0,1.0316336417644362e-06,3.131185476204255e-10,1.9131624901424726e-13,2.28748412451115e-17,3.1335592535264793e-14,1.1297600853675697e-27,1.3403760825702567e-21,3.57739871060978e-17,1.362487728687948e-13,6.888179761352943e-14,2.7048805408329086e-16,7.962600913764498e-18,6.682789673273906e-09,1.6103119852786162e-15,6.628702916265929e-19,1.4829961234068026e-20,1.565836408452667e-18,9.27923791929611e-14,6.539033677461081e-14,3.8271526183915e-20,9.126924067122334e-27,3.752316977380734e-27,4.9796077291053886e-20,1.6344616436606666e-19,3.243061471483098e-13,1.804225170119942e-21,3.76,0.0,0.7917797323919167,0.9996214867607818,1.0166016895782688e-07,3.934665667283832e-15,0.003304997968609185,0.0033050118596951727,4.3549799229433924e-11,2.395596491517844e-14,0.0003773752257897456,1.1434552076118185e-10,3.6618683127076593e-10,4.2745032332521363e-07,9.991331998235211e-08,1.5583350847475817e-06
8.050478675972324e-07,0.6651069210568471,4.4790157292580936e-07,1.8935129538802715e-08,9.634526336308535e-08,1.003262748302958e-06,0.0,0.0,1.0633575788082925e-06,3.315168474163546e-10,2.1618817211562498e-13,2.6188271688401646e-17,3.381137621531281e-14,1.3236689158156955e-27,1.5167015867420584e-21,3.9685027248630254e-17,1.545319202517307e-13,7.599064530255482e-14,3.036628441721697e-16,8.7842275674569e-18,7.0687460646775155e-09,1.7092554836176147e-15,7.365295192068562e-19,1.8246040470893126e-20,1.783963526367396e-18,1.0539264026497831e-13,6.991113324088676e-14,4.3630765899930827e-20,1.2140061958038546e-26,4.535765445270343e-27,5.760042045276345e-20,1.8000024530792195e-19,3.559189834849337e-13,2.177619879074276e-21,3.76,0.0,0.7916856843736277,0.9996214481175327,1.1027576834719092e-07,4.6114090382938626e-15,0.003398942435397087,0.0033989571500441834,4.479041261053741e-11,2.4642503657723202e-14,0.0003773752111571927,1.2330750701540546e-10,4.0748071310277834e-10,4.3991885405407666e-07,1.028922440139027e-07,1.6460016020203367e-06
