Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495)
8.452285380112367e-07,0.7322598840512737,1.8217166042498136e-05,1.2953915784757103e-06,1.4272778245088178e-05,4.0654486825677854e-05,0.0,0.0,8.911650843961793e-06,6.177004517386873e-09,5.412650494930704e-07,2.127192431376656e-09,1.1103252650100217e-10,1.5058387432865878e-17,4.6456121439506e-13,2.9698028500084123e-09,1.6461805470427043e-06,6.135443405164441e-09,4.103321212943503e-12,3.162386790520437e-13,1.129741028138431e-06,1.9493081999402286e-12,9.01585836871389e-11,2.143126295840152e-11,3.4889029902290406e-11,4.693291635488785e-08,9.02788286307404e-11,3.297971046458642e-12,1.2066921400457348e-12,7.91575377461181e-14,5.054251365506095e-12,3.2741578728836956e-15,3.633131901479852e-10,1.859744611625718e-16,3.76,0.0,0.5572249072373302,0.9989816872512326,1.7218426174404323e-05,1.400792378109501e-07,0.028686236374448976,0.02869014924145217,4.128775586862338e-09,6.288485394867004e-12,0.0009829678099537258,2.1902686173813973e-07,5.506088002178539e-07,4.499223426013386e-06,5.820357112226041e-07,3.3169808094374375e-05,3.175214711383178e-05,0.0011439842042546208,2.2678511522012035e-07,1.8916291077779403e-05,5.463325868742054e-08,3.2422623390130056e-10,3.437131839946173e-08,1.3226100602499943e-07,1.0991241217632806e-09,3.7903294094342725e-10,7.981016622224128e-08,4.993032858599642e-10,1.7905047637335344e-06,3.8745179405501044e-10
8.604390152351187e-07,0.7323302287611617,1.892444381340053e-05,1.351726153245672e-06,1.4753160601084495e-05,4.279311818917317e-05,0.0,0.0,9.09971362459365e-06,6.406655208856364e-09,5.756552402220102e-07,2.2996160654687568e-09,1.2197315695488466e-10,1.7369166247204386e-17,5.151050260430719e-13,3.1663383669129243e-09,1.7253451300255834e-06,6.541694115103977e-09,4.508650910403371e-12,3.410595505465191e-13,1.1706092313050564e-06,2.0246384967437127e-12,9.594550929363644e-11,2.3556302337679387e-11,3.662962419259296e-11,5.069011707624359e-08,9.496646496700367e-11,3.637001278718834e-12,1.3433477901648482e-12,8.720500308698456e-14,5.473575928339925e-12,3.531551291114857e-15,3.834437755776053e-10,2.1012167381637507e-16,3.76,0.0,0.5567083475885021,0.9989804154944272,1.8102276506894405e-05,1.4876928665347923e-07,0.029189011578065614,0.029193115062476092,4.201244967062091e-09,6.399210362055237e-12,0.0009829665593167616,2.317939417569203e-07,5.907991952181352e-07,4.660393143836014e-06,6.027628771086686e-07,3.479908105685904e-05,3.3313864858081545e-05,0.0011636780270881705,2.41143729296936e-07,1.9585933960712994e-05,5.71978424008e-08,3.373883724146669e-10,3.624425533805029e-08,1.3708308860385411e-07,1.204843962103983e-09,4.1394625154859967e-10,8.525506670856115e-08,5.53643567161764e-10,1.8786253266404055e-06,4.013154793946916e-10
8.756494924590007e-07,0.7324005247094605,1.9650145648619894e-05,1.4097651745242487e-06,1.5242768041050693e-05,4.5012391173623e-05,0.0,0.0,9.289519041916894e-06,6.640986174297676e-09,6.1170230079944e-07,2.483353247202223e-09,1.3387574464309015e-10,1.999754486081392e-17,5.703748632850442e-13,3.3728074872304312e-09,1.807230415836689e-06,6.969006960774662e-09,4.94738705889497e-12,3.6739049046584603e-13,1.2122034020405103e-06,2.101429438052169e-12,1.0203184084165137e-10,2.5857022004257652e-11,3.84338907238735e-11,5.468751815935953e-08,9.982657753341771e-11,4.0066660634859065e-12,1.4933532774389313e-12,9.59476510843569e-14,5.921730872414992e-12,3.8052351492955144e-15,4.043264130037779e-10,2.3696930861248745e-16,3.76,0.0,0.5561921422726182,0.9989791141411223,1.9015815482114934e-05,1.5786563733574687e-07,0.029691315909516718,0.029695616820567237,4.273646479612279e-09,6.509831821724857e-12,0.0009829652795700235,2.450817793772663e-07,6.331365202189425e-07,4.825410296988284e-06,6.239815768770094e-07,3.648609664587633e-05,3.493118102985837e-05,0.0011833410867664424,2.5614628387206414e-07,2.0266619602591418e-05,5.98591815179535e-08,3.5090129559544175e-10,3.819400987862205e-08,1.4202251637216088e-07,1.31899940269081e-09,4.515333861673272e-10,9.09978879335004e-08,6.129213215770772e-10,1.9698862851129587e-06,4.155087307190092e-10
8.908599696828827e-07,0.7324707723170312,2.0394571008479183e-05,1.4695423900754635e-06,1.5741747631803773e-05,4.731430370312099e-05,0.0,0.0,9.48111701518971e-06,6.880042889553007e-09,6.494653817122194e-07,2.6789709231165104e-09,1.468136743877998e-10,2.2982292422391577e-17,6.307427865872053e-13,3.589565249396835e-09,1.8918972644456466e-06,7.418204716131568e-09,5.421804483860066e-12,3.952996528004234e-13,1.2545239752834048e-06,2.179684385180565e-12,1.0842878339473065e-10,2.8345361506188657e-11,4.030346413969152e-11,5.893695143494415e-08,1.0486356226520847e-10,4.409380065270898e-12,1.6578178623450128e-12,1.0543563010747529e-13,6.400345787151055e-12,4.096022540639667e-15,4.2597893546927577e-10,2.6677640703854075e-16,3.76,0.0,0.5556762881244517,0.9989777827031594,1.995961951885179e-05,1.6738165288347478e-07,0.03019314953255552,0.030197654865515077,4.345980148204987e-09,6.620349822512641e-12,0.000982963970233176,2.5890428008944645e-07,6.776970148431583e-07,4.99433240167647e-06,6.456991716755259e-07,3.823221872580833e-05,3.6605415452320806e-05,0.0012029734382358317,2.7181134871121007e-07,2.095831844582498e-05,6.26200380740253e-08,3.647727148691869e-10,4.0222778794339144e-08,1.4708110013475461e-07,1.4421409458929604e-09,4.919624848491708e-10,9.705128505077546e-08,6.775041608683896e-10,2.064362437435325e-06,4.300364186367676e-10
9.060704469067647e-07,0.7325409720100513,2.1158023977678034e-05,1.5310921244387496e-06,1.625024986513235e-05,4.970088312630122e-05,0.0,0.0,9.674558249597542e-06,7.123872502568876e-09,6.890052404861208e-07,2.887056156137492e-09,1.6086497976524868e-10,2.6366352497612908e-17,6.966051239052409e-13,3.816975260610307e-09,1.9794073670070475e-06,7.890133449854026e-09,5.93430709550137e-12,4.248574145182005e-13,1.2975714286507125e-06,2.259406908173221e-12,1.1514784134092408e-10,3.103392274384755e-11,4.2240011493742196e-11,6.345067889202464e-08,1.100819034645063e-10,4.847721995422067e-12,1.8379278938171816e-12,1.1572205243143522e-13,6.91112682919564e-12,4.404758163535682e-15,4.484195502533427e-10,2.9982343512827335e-16,3.76,0.0,0.5551607819391254,0.9989764206829779,2.0934274403864102e-05,1.773309717653663e-07,0.03069451260386547,0.030699229544579404,4.418245995515348e-09,6.730764412200555e-12,0.0009829626308167914,2.73275629057053e-07,7.245585423500778e-07,5.167217893139172e-06,6.679231407285958e-07,4.003883152344151e-05,3.8337907580451665e-05,0.0012225751375538518,2.881578490944832e-07,2.166100105777638e-05,6.54832267541251e-08,3.7901059961716443e-10,4.233280084936107e-08,1.5226068220261105e-07,1.574848322278181e-09,5.354103429776011e-10,1.0342831453132351e-07,7.47781764190152e-10,2.162129712918411e-06,4.449034911648291e-10
9.212809241306467e-07,0.7326111242201035,2.1940813382985324e-05,1.594449294875772e-06,1.6768428642624988e-05,5.21741866437722e-05,0.0,0.0,9.869894248294148e-06,7.372523864796298e-09,7.303842772199125e-07,3.1082166110577475e-09,1.7611257926410501e-10,3.0197238406280097e-17,7.683837850151337e-13,4.055409888789636e-09,2.069823260299086e-06,8.385663033491056e-09,6.487434333056888e-12,4.561364332926482e-13,1.3413462837237755e-06,2.340600794413009e-12,1.2220082612363646e-10,3.393600032869974e-11,4.424523313359971e-11,6.824140410614958e-08,1.1548617556826276e-10,5.324444103110387e-12,2.034951211920317e-12,1.2686313599001571e-13,7.455859846204056e-12,4.732319321786717e-15,4.71666846741788e-10,3.3641384532634355e-16,3.76,0.0,0.5546456204714683,0.9989750275734538,2.1940375507645906e-05,1.8772751108975958e-07,0.031195405272935704,0.031200341202463348,4.4904440431836844e-09,6.841075637721522e-12,0.0009829612608224592,2.882102971865363e-07,7.738006190100721e-07,5.34412614312388e-06,6.906610836209826e-07,4.1907339951885276e-05,4.013001681022857e-05,0.001242146241911497,3.052050741282968e-07,2.237463813260249e-05,6.84516159475939e-08,3.936231830528122e-10,4.4526357637511244e-08,1.5756313710262848e-07,1.717731776196822e-09,5.820627835596894e-10,1.1014244366637417e-07,8.241669439016436e-10,2.2632651906603547e-06,4.601149751993595e-10
9.364914013545287e-07,0.7326812293842634,2.274325290931048e-05,1.6596494271793806e-06,1.729644126643966e-05,5.473630174676171e-05,0.0,0.0,1.0067177324721535e-05,7.626047563270385e-09,7.736665707880394e-07,3.343081051077604e-09,1.926445222181811e-10,3.4527461653024647e-17,8.465276376250723e-13,4.305250459894726e-09,2.1632083414327063e-06,8.905687662957957e-09,7.083867920698517e-12,4.892117068142467e-13,1.3858491073642541e-06,2.423270057550997e-12,1.2959986421175247e-10,3.706561314495944e-11,4.632086361279353e-11,7.332228393354357e-08,1.2108104495623128e-10,5.842482134289005e-12,2.2502417552182557e-12,1.389183517235727e-13,8.036413618570697e-12,5.079616956436614e-15,4.957398043507676e-10,3.7687574298821536e-16,3.76,0.0,0.5541308004353593,0.9989736028577365,2.2978527999693235e-05,1.9858546985953225e-07,0.03169582768193427,0.03170099018128603,4.562574311797317e-09,6.951283545166056e-12,0.0009829598597416466,3.0372304727127174e-07,8.255044442131124e-07,5.525117477368644e-06,7.139207225827167e-07,4.383916994059809e-05,4.1983122793445436e-05,0.0012616868096559871,3.2297268514856215e-07,2.3099200493136416e-05,7.152812882208819e-08,4.0861896822768374e-10,4.680577443715554e-08,1.629903722928353e-07,1.8714334008930724e-09,6.321150436751714e-10,1.1720756027200927e-07,9.070967542937718e-10,2.3678471186869632e-06,4.756759779861903e-10
9.517018785784107e-07,0.7327512879451888,2.3565661214424853e-05,1.726728671379011e-06,1.7834448435584072e-05,5.7389346666733225e-05,0.0,0.0,1.0266460615205184e-05,7.884495953389935e-09,8.189179157290197e-07,3.5922998457190703e-09,2.1055424487260206e-10,3.9414995939871115e-17,9.315139479799714e-13,4.566887460614437e-09,2.259626882830224e-06,9.45112639379154e-09,7.726438949957484e-12,5.241606337315592e-13,1.4310805130607802e-06,2.5074189467689142e-12,1.373574053120384e-10,4.0437537158213244e-11,4.846867263198433e-11,7.870694047742706e-08,1.2687127179888885e-10,6.404965778928884e-12,2.4852443807608963e-12,1.5195057672089451e-13,8.65474322340741e-12,5.447596710410171e-15,5.206578005186901e-10,4.2156366424708233e-16,3.76,0.0,0.5536163185030609,0.9989721460090799,2.4049347063627667e-05,2.0991933228630757e-07,0.03219577996557879,0.032201176820554914,4.634636820871928e-09,7.061388179789836e-12,0.0009829584270560983,3.1982894021536553e-07,8.797529313126533e-07,5.710253193111037e-06,7.377099047779311e-07,4.583576877152011e-05,4.389862575817862e-05,0.0012811969003139031,3.414807242194885e-07,2.38346590928107e-05,7.471574441769305e-08,4.240067341696826e-10,4.917342108239979e-08,1.685443288840182e-07,2.0366285249407265e-09,6.857721755940855e-10,1.2463798259934666e-07,9.9703364479952e-10,2.475954933474194e-06,4.915916885922302e-10
9.669123558022927e-07,0.7328213003512132,2.4408362042583546e-05,1.7957238173743629e-06,1.8382614247314546e-05,6.013547083576485e-05,0.0,0.0,1.046779809182154e-05,8.147923192417904e-09,8.662058598367721e-07,3.856545490425906e-09,2.2994083695533728e-10,4.49237794211813e-17,1.0238498887826767e-12,4.840720746437823e-09,2.3591440474727954e-06,1.0022923690579781e-08,8.418135304238725e-12,5.610630762694354e-13,1.4770411623070973e-06,2.593051956387265e-12,1.4548623082724778e-10,4.4067339516635056e-11,5.069046601004156e-11,8.44094733328403e-08,1.3286171194526564e-10,7.0152296276558625e-12,2.7414999048916734e-12,1.6602625336090342e-13,9.312893525217061e-12,5.837240027225422e-15,5.464406187793439e-10,4.708604724025216e-16,3.76,0.0,0.5531021713045388,0.9989706564906691,2.5153458112503073e-05,2.2174387116500436e-07,0.032695262251004845,0.032700901457137575,4.706631588832668e-09,7.171389586022225e-12,0.0009829569622382855,3.3654334134212965e-07,9.366307392073602e-07,5.899595576645028e-06,7.620366046004358e-07,4.78986054213187e-05,4.587794683489851e-05,0.00130067657461472,3.607496227324112e-07,2.4580985017622408e-05,7.801749876132503e-08,4.397955421564684e-10,5.1631712850576215e-08,1.7422698236871474e-07,2.2140271518638554e-09,7.43249463089794e-10,1.3244846945456222e-07,1.0944666593137452e-09,2.587669279855152e-06,5.078673793796931e-10
9.821228330261746e-07,0.7328912670564398,2.527168433727821e-05,1.8666723105270226e-06,1.8941106203295548e-05,6.297685535751012e-05,0.0,0.0,1.0671244575535346e-05,8.416385273724195e-09,9.15599742472212e-07,4.1365131381648375e-09,2.509093191392226e-10,5.112425804504579e-17,1.1240741173730143e-12,5.127159755134816e-09,2.461825904416526e-06,1.0622049990990638e-08,9.162109441674658e-12,6.000014245734053e-13,1.5237317660124723e-06,2.6801738358323405e-12,1.539994625637563e-10,4.797141399202677e-11,5.298808668586289e-11,9.044447211644076e-08,1.3905731885073047e-10,7.676824659764509e-12,3.0206503733632174e-12,1.812155546673163e-13,1.0013002797867685e-11,6.249565284774708e-15,5.73108456928135e-10,5.251793804339236e-16,3.76,0.0,0.5525883554267722,0.9989691337554466,2.629149700459994e-05,2.3407415130976408e-07,0.03319427465763179,0.03320016442523334,4.778558632994932e-09,7.281287807475856e-12,0.000982955464750031,3.538819267919105e-07,9.962243046640848e-07,6.093207920944821e-06,7.86908925978617e-07,5.002917090976101e-05,4.7922528388233917e-05,0.001320125894514757,3.808002101091498e-07,2.5338149488141077e-05,8.143648600155651e-08,4.559947421269034e-10,5.418311136619625e-08,1.8004034335846965e-07,2.4043754548678493e-09,8.04772853492377e-10,1.4065423053304455e-07,1.199912683305929e-09,2.703072031314589e-06,5.24508407484828e-10
9.973333102500565e-07,0.7329611885208348,2.6155962353333534e-05,1.9396122672376713e-06,1.951009522019341e-05,6.591571348858577e-05,0.0,0.0,1.0876855749604817e-05,8.689940061792343e-09,9.67170733612591e-07,4.43292114334536e-09,2.7357093179329544e-10,5.809397302071308e-17,1.2327584272277632e-12,5.426623725681942e-09,2.5677394445773096e-06,1.1249502284834049e-08,9.961686553286732e-12,6.410606628309201e-13,1.5711530859451944e-06,2.768789599975803e-12,1.629105716929417e-10,5.216701780957946e-11,5.536341575181049e-11,9.682702928788007e-08,1.4546314554486072e-10,8.393530285467689e-12,3.3244445695450776e-12,1.975925560968416e-13,1.0757306482634834e-11,6.685628965392315e-15,6.00681935292256e-10,5.849661077171905e-16,3.76,0.0,0.5520748674130505,0.9989675772459309,2.746411025999131e-05,2.46925533052281e-07,0.03369281729702602,0.03369896605634434,4.850417969544663e-09,7.391082886957268e-12,0.0009829539340426964,3.71860690013738e-07,1.0586218753863433e-06,6.2911545433734305e-06,8.12335104692064e-07,5.2228978654233745e-05,5.003383435440193e-05,0.0013395449232215448,4.0165372261446073e-07,2.6106123861560155e-05,8.497585956403152e-08,4.726139792334792e-10,5.683012552162847e-08,1.8598645833021728e-07,2.6084573286735756e-09,8.705794060461873e-10,1.492709369720592e-07,1.313917740469334e-09,2.82224631067425e-06,5.415202163026891e-10
9.999999999999997e-07,0.7330310652103267,2.6313177647535822e-05,1.9526081118633104e-06,1.9610944422379446e-05,6.644116174020772e-05,0.0,0.0,1.0913130585914578e-05,8.738428614567098e-09,9.764418527283167e-07,4.486636065377887e-09,2.7772708319447573e-10,5.940139631786089e-17,1.2527292739999342e-12,5.480499378808528e-09,2.5866461431825095e-06,1.1362501220005655e-08,1.0107855574516164e-11,6.484841557025685e-13,1.579542301368561e-06,2.7844799539329714e-12,1.6451488092432575e-10,5.2933966031338746e-11,5.5788005696989694e-11,9.798298078422554e-08,1.4660825243330478e-10,8.525157047012249e-12,3.38038180152917e-12,2.0059190062600242e-13,1.089252348217107e-11,6.7646063002450935e-15,6.0561096966014e-10,5.960465515330816e-16,3.76,0.0,0.551984876588111,0.9989673008378458,2.7673303030578323e-05,2.4923348120750983e-07,0.033780173036849166,0.03378636808769985,4.863009321265829e-09,7.410321456679183e-12,0.0009829536622161443,3.750798838695094e-07,1.0698569648274075e-06,6.326309819345396e-06,8.16850489805624e-07,5.262189564331209e-05,5.041097212148443e-05,0.0013429463370961763,4.053940800544097e-07,2.6241876159122062e-05,8.560902227352192e-08,4.755716657394153e-10,5.730423948206087e-08,1.8704275929526096e-07,2.6457126354554545e-09,8.825762404632572e-10,1.5082514918131586e-07,1.3348294305160418e-09,2.8435347163577263e-06,5.445413268531168e-10
1.0125437874739384e-06,0.7330310652103267,2.7061535768543507e-05,2.0145824905346446e-06,2.008975564440722e-05,6.895429113025549e-05,0.0,0.0,1.1084688173253113e-05,8.968647328012413e-09,1.0209918736562349e-06,4.746511618378422e-09,2.980434354364338e-10,6.591819565981962e-17,1.350509475971593e-12,5.7395419226774386e-09,2.6769525967848768e-06,1.1906304708601534e-08,1.082037311417245e-11,6.843284372217238e-13,1.6193059362099854e-06,2.8589045398610264e-12,1.7223338797089513e-10,5.667230991696768e-11,5.781837351967676e-11,1.0357275326950893e-07,1.5208434663959329e-10,9.169366966162137e-12,3.654743769813553e-12,2.152354139892063e-13,1.1548141087247065e-11,7.146526863634407e-15,6.291821051146455e-10,6.507011795273245e-16,3.76,0.0,0.5515617037622574,0.9989659863940332,2.8671955278145606e-05,2.603136758035576e-07,0.034190890272761704,0.03419730667924628,4.922209613518328e-09,7.500774866478677e-12,0.000982952369558055,3.904959483550623e-07,1.123913543833353e-06,6.493500803492549e-06,8.383235107021566e-07,5.4499564830436926e-05,5.221335058432197e-05,0.0013589337252186272,4.233318122821892e-07,2.6884879633793124e-05,8.863883332777287e-08,4.896632005387339e-10,5.957531241462738e-08,1.9206741038261622e-07,2.8270960005169435e-09,9.409177571547519e-10,1.5831473212638577e-07,1.4370583407119492e-09,2.94527651117287e-06,5.58908336979353e-10
1.0277542646978203e-06,0.7331008975969028,2.798874979502906e-05,2.091622485697836e-06,2.0680265270666217e-05,7.209486733030041e-05,0.0,0.0,1.129479929560502e-05,9.2525687872827e-09,1.0771381140004856e-06,5.078051003197784e-09,3.2445142332094846e-10,7.469061306080616e-17,1.4779705932210404e-12,6.066353866298927e-09,2.7895342441067633e-06,1.2593509155938263e-08,1.1741865846217103e-11,7.298951257513434e-13,1.6681911847601631e-06,2.9505242338308734e-12,1.819821092214269e-10,6.150639074516469e-11,6.035492062012954e-11,1.1069778187130748e-07,1.5892618037792223e-10,1.0008609437446065e-11,4.013527755530064e-12,2.342265509152758e-13,1.2387948231042859e-11,7.633395332981436e-15,6.586304570607519e-10,7.229023784439661e-16,3.76,0.0,0.5510488609281458,0.9989643606208704,2.9915700556814935e-05,2.742545416801051e-07,0.034688493680278806,0.034695186619958726,4.993933578782609e-09,7.610363787270913e-12,0.0009829507707267509,4.098043497536679e-07,1.1921912817954038e-06,6.70031312098903e-06,8.648826504987165e-07,5.684248873928382e-05,5.446258519243696e-05,0.001378292366290807,4.458565559597483e-07,2.767438844161487e-05,9.242868282266828e-08,5.071526618586615e-10,6.242127830285818e-08,1.9828532000313228e-07,3.061155702447946e-09,1.0160486031162309e-09,1.6780224257147792e-07,1.5699428813585787e-09,3.0722483179449667e-06,5.766783899129336e-10
1.0429647419217022e-06,0.7331706861587107,2.893795529048486e-05,2.170772475940335e-06,2.1281805364247227e-05,7.533975479498703e-05,0.0,0.0,1.1507247469888101e-05,9.541768135443431e-09,1.135686358410888e-06,5.428330648071723e-09,3.529266465889429e-10,8.451406834186083e-17,1.6158236717209742e-12,6.407509567865036e-09,2.9055542404432674e-06,1.3312195904513885e-08,1.2730061111645233e-11,7.778539100234156e-13,1.7178097549454136e-06,3.0436545590721555e-12,1.9217131108769333e-10,6.668934351520095e-11,6.297505913662519e-11,1.182187960280929e-07,1.6599401072346919e-10,1.0915800560614375e-11,4.402901091341617e-12,2.546528481677697e-13,1.3279278841526768e-11,8.147412572718884e-15,6.89048929856356e-10,8.021273573434635e-16,3.76,0.0,0.5505363353185969,0.9989626993365732,3.1196025912441976e-05,2.8876439919560513e-07,0.03518562760673856,0.035192606201715035,5.065589878013589e-09,7.719849689797642e-12,0.0009829491369681117,4.298028795356982e-07,1.2635489757320441e-06,6.91165899373236e-06,8.920211694646768e-07,5.925933318004473e-05,5.67830689112698e-05,0.001397620913549842,4.69250464475563e-07,2.8474622064849446e-05,9.634874644837172e-08,5.250929347561815e-10,6.537067957568655e-08,2.0464234584663619e-07,3.3115434071374547e-09,1.0962452009733491e-09,1.777505893387876e-07,1.713213103499608e-09,3.2032487299029593e-06,5.948360862646422e-10
