Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67)
2.4252197712258584e-05,0.47200307258916413,3.301144902553684e-10,1.131533257291864e-11,4.044325157300016e-09,7.889092371952999e-09,0.0,0.0,1.907530706951118e-07,7.287133114179457e-11,5.34680375888625e-10,7.267943606778137e-15,1.1328515611405886e-17,8.965312071481414e-35,1.064631799864933e-25,1.9585518957140313e-18,1.8022729448111847e-10,2.0672346498550125e-12,2.1628265277306547e-22,4.1335787709500416e-25,5.289278628659757e-13,3.7494949466608624e-22,2.4693699748365736e-19,5.731895552163484e-16,8.294715327502265e-16,5.972631219049173e-14,4.5190546790150446e-21,4.013851256932281e-18,5.73928050489443e-18,1.5911442960440778e-20,1.4346973417282102e-18,3.841076842069209e-23,9.231901321866494e-16,2.299447839000212e-16,3.76,0.0,0.5900059043157193,0.9999768846308391,1.5223970044238097e-07,3.9351982714469543e-11,4.2241329800081326e-05,4.2241873991465427e-05,5.036517544400809e-16,1.4043346958994247e-20,2.276878127499057e-05,1.0276922843296785e-14,1.9219126416227988e-12,1.4037846017122498e-08,1.450701532873982e-09,1.355658445253415e-07,3.711894212911676e-08,2.8496966691722554e-08,5.4444011660659574e-15,1.539189092679136e-07,1.3752850072804166e-13,4.106218530041506e-16,6.962244994175717e-14,2.1213246321360948e-11,1.0402556056686292e-16,6.419795837629223e-16,7.728829470493024e-13,4.182565794446633e-15,2.151345295914281e-10,3.2989084613659303e-10,4.196664832914961e-15,7.32331795326864e-15,8.025843183219625e-23,6.842898830902633e-13,2.6141687688903903e-14,1.491503928134546e-15,8.608629286260368e-22,1.854509513585619e-21,2.8701890776267994e-22,4.5679002879819434e-17,5.485283931196709e-23,4.507636714110174e-19,1.330962225336719e-21,9.785863278986949e-12,3.413964757372919e-23,7.25237801375406e-24,2.6436027869566094e-17,6.19169047156347e-11,2.4186450347232535e-21,2.8842906436855577e-11,1.9730052344313811e-16,9.934238250469795e-18,8.617730140943252e-24,4.921813386486701e-10,2.0038192325997633e-23,2.69208165247462e-13
2.473500560204356e-05,0.47200314696060547,3.3033576744314796e-10,1.1324574751419778e-11,4.045269319618238e-09,8.09860223475727e-09,0.0,0.0,1.9551927864025184e-07,7.639980128836012e-11,5.593430346461857e-10,7.69235999674741e-15,1.1642828606719217e-17,9.160897123182539e-35,1.0872260576609042e-25,1.9966332269638716e-18,1.8408115459656814e-10,2.158497358121973e-12,2.261076285905804e-22,4.301444276321373e-25,5.501968446129595e-13,3.9005077779167036e-22,2.4974464488789557e-19,6.012410356360063e-16,8.506872960688402e-16,6.23966459417298e-14,4.643696326444388e-21,4.191915298151968e-18,6.145464453844301e-18,1.67260003616969e-20,1.4710689462333414e-18,3.941421646011614e-23,9.449510699290687e-16,2.411016564734471e-16,3.76,0.0,0.5900050571138554,0.9999768762006269,1.55922374440757e-07,4.1191212809757414e-11,4.308223059039222e-05,4.308279983522977e-05,5.136800285127294e-16,1.4323339521400934e-20,2.27687810830405e-05,1.0484821179831777e-14,1.9917505855793805e-12,1.4043521957841646e-08,1.4513190780521255e-09,1.3907547011709482e-07,3.8069814373982506e-08,2.8502483778212203e-08,5.555452501373851e-15,1.5752914535516454e-07,1.4046114015764433e-13,4.2766181826252947e-16,7.143039513112776e-14,2.122250816101369e-11,1.0684924923260317e-16,6.614660733283467e-16,7.941503341316803e-13,4.347477795672802e-15,2.2064628201084338e-10,3.3002566030923723e-10,4.393838943663998e-15,7.836434737392101e-15,8.35194322088891e-23,7.129506861334355e-13,2.7243222665146298e-14,1.5535479503801749e-15,8.96381948044279e-22,1.929923671640052e-21,2.983025195304269e-22,4.7965985541121783e-17,5.710004049886062e-23,4.665576009057634e-19,1.3578988239145997e-21,9.790333198910767e-12,3.4829290747010894e-23,7.661456586193212e-24,2.7109448687995643e-17,6.350327269471577e-11,2.492683820830783e-21,2.958954596250004e-11,2.0333543727909895e-16,1.0240424930272286e-17,8.79646371294318e-24,5.037637074759282e-10,2.080514678335701e-23,2.8253090346966297e-13
2.521781349182854e-05,0.4720032213320038,3.305401737368174e-10,1.1333202830961933e-11,4.046101712457721e-09,8.308246720330167e-09,0.0,0.0,2.0028704089017044e-07,8.001584248922578e-11,5.845780276811514e-10,8.131378097730093e-15,1.1957773237238758e-17,9.354768504622192e-35,1.1096433069556729e-25,2.034646876454117e-18,1.8790188490419707e-10,2.2515464767972934e-12,2.36138341140595e-22,4.472582404960479e-25,5.718850586383273e-13,4.054501883431405e-22,2.5252843207084994e-19,6.299364530171614e-16,8.718891534451382e-16,6.51220093531159e-14,4.769523402392951e-21,4.37387160112848e-18,6.568940900888399e-18,1.7555050667366648e-20,1.5073975714892825e-18,4.0421200504994225e-23,9.666722543081025e-16,2.5251819059847883e-16,3.76,0.0,0.590004209912116,0.9999768677681062,1.5960585331221902e-07,4.306918749832212e-11,4.392313016494438e-05,4.392372504279514e-05,5.237082880866835e-16,1.4603331678881215e-20,2.276878089103802e-05,1.0692534356880564e-14,2.0623335305162415e-12,1.4048588107908512e-08,1.4518700868681836e-09,1.4258650708375567e-07,3.902104946114963e-08,2.850733493839101e-08,5.666435321199183e-15,1.611394761003707e-07,1.4340214158605003e-13,4.450419772838585e-16,7.325206481132966e-14,2.1230772301359184e-11,1.0967270272617204e-16,6.809575912876106e-16,8.154298198202864e-13,4.513689232118594e-15,2.2616013790345602e-10,3.301459666432093e-10,4.5956473642053616e-15,8.371482950932731e-15,8.684476291353496e-23,7.421512437293573e-13,2.836562572399315e-14,1.6161448875384384e-15,9.322120324007026e-22,2.005922731153731e-21,3.0967432148774863e-22,5.0311278686982644e-17,5.936661922916196e-23,4.824620109848321e-19,1.3847775832834647e-21,9.794319088822389e-12,3.551746475834789e-23,8.08289636391499e-24,2.778312691181143e-17,6.509026011540043e-11,2.5673539415968666e-21,3.033648501613043e-11,2.0937946853735742e-16,1.054708865388408e-17,8.974990704702993e-24,5.153481688738016e-10,2.1582211766515832e-23,2.961885242594179e-13
2.5700621381613517e-05,0.4720032957033581,3.307297305903147e-10,1.1341290353645512e-11,4.046835764097536e-09,8.518015779706598e-09,0.0,0.0,2.050561765485995e-07,8.371950390982334e-11,6.103853804747364e-10,8.585096478962524e-15,1.2273320005152006e-17,9.547555770667402e-35,1.1318916242767573e-25,2.0725993862208917e-18,1.9168960445179953e-10,2.3463668234550645e-12,2.463749104236185e-22,4.646973900227525e-25,5.939925044305048e-13,4.2114772756972133e-22,2.5528867666409157e-19,6.592723633562856e-16,8.930757534874729e-16,6.790234310824938e-14,4.8965464899133575e-21,4.559731163551021e-18,7.009916645108029e-18,1.8398068679596544e-20,1.5436813107761021e-18,4.1431860908271484e-23,9.88356506005368e-16,2.641939276061547e-16,3.76,0.0,0.5900033627106084,0.9999768593335366,1.6329004153780916e-07,4.498557283577561e-11,4.4764028523742694e-05,4.476464961416898e-05,5.337365331620031e-16,1.488332343145142e-20,2.2768780698988623e-05,1.0900081786171103e-14,2.1336440992849776e-12,1.4053117507139751e-08,1.4523625289351423e-09,1.4609880427427908e-07,3.9972608616486663e-08,2.8511600160650402e-08,5.777359883625282e-15,1.647498217746525e-07,1.4635170825384398e-13,4.627622120557994e-16,7.50876223220703e-14,2.1238158332050818e-11,1.1249590297070014e-16,7.004528517982007e-16,8.367200717716968e-13,4.68112563336745e-15,2.3167587227102941e-10,3.302535028692143e-10,4.802090429470809e-15,8.928776651810823e-15,9.023441618139595e-23,7.718898015412509e-13,2.950882843903681e-14,1.6792631967662708e-15,9.683354249249053e-22,2.082473381532767e-21,3.2112926550391256e-22,5.2714895264997715e-17,6.165146873781597e-23,4.984707546148056e-19,1.4116038989454111e-21,9.797878965505515e-12,3.620430684294256e-23,8.51672189948437e-24,2.8457035028500936e-17,6.667780262880392e-11,2.6426530019782364e-21,3.108369145783031e-11,2.1543176722936848e-16,1.085418499416196e-17,9.153342910117531e-24,5.269344687487825e-10,2.2369324542914374e-23,3.101810392072106e-13
2.6183429271398494e-05,0.47200337007466786,3.309062173710385e-10,1.1348902060593934e-11,4.047483290342252e-09,8.727900568022781e-09,0.0,0.0,2.0982652637487242e-07,8.751083158938085e-11,6.367651063131702e-10,9.053608255903141e-15,1.2589441706500682e-17,9.738259485338377e-35,1.1539624195995682e-25,2.1104967197321148e-18,1.9544445830132026e-10,2.4429433117697142e-12,2.5681748861773333e-22,4.824623764383984e-25,6.165191814779388e-13,4.371433960014038e-22,2.580256999360274e-19,6.892453421177241e-16,9.14245885685928e-16,7.073759703838184e-14,5.024775256605252e-21,4.7495053915812094e-18,7.468589872298968e-18,1.9254539562286705e-20,1.5799184866062084e-18,4.244633288736611e-23,1.0100065161632267e-15,2.761284417540941e-16,3.76,0.0,0.5900025155094268,0.9999768508971474,1.6697485507482954e-07,4.6940036214400604e-11,4.560492566679171e-05,4.560557354934723e-05,5.437647637387446e-16,1.5163314779126545e-20,2.276878050689786e-05,1.1107481196121419e-14,2.205665474383952e-12,1.4057174444241632e-08,1.4528034191450804e-09,1.496122286421503e-07,4.092445771005724e-08,2.8515349827154728e-08,5.8882355379330444e-15,1.6836011223656247e-07,1.4931002422923593e-13,4.808224231037702e-16,7.693721662217257e-14,2.12447715177869e-11,1.1531884377300975e-16,7.199508273634898e-16,8.580199170130085e-13,4.849716722674013e-15,2.371932870529326e-10,3.3034979852157806e-10,5.013168473992867e-15,9.508623808860396e-15,9.368838567528181e-23,8.021646639866711e-13,3.0672764708661366e-14,1.742873071554529e-15,1.004735349332565e-21,2.159544331172231e-21,3.3266258868547123e-22,5.5176845919140074e-17,6.395354354312971e-23,5.145780126058606e-19,1.4383827304725967e-21,9.801063897291681e-12,3.6889943111350297e-23,8.962955574648562e-24,2.9131148820881304e-17,6.826584363396191e-11,2.71857887223619e-21,3.183113699779652e-11,2.2149157404427683e-16,1.1161674264140418e-17,9.331548892115818e-24,5.385223835255843e-10,2.316642879381916e-23,3.245084469162572e-13
2.6666237161183472e-05,0.47200344444593195,3.310712002754659e-10,1.1356094942231467e-11,4.048054688132931e-09,8.937893300277035e-09,0.0,0.0,2.1459795018911017e-07,9.138986881328163e-11,6.637172077221124e-10,9.537001384008947e-15,1.2906113218418218e-17,9.927121149165213e-35,1.1758562490322369e-25,2.1483442789604804e-18,1.9916661400308026e-10,2.5412609578848162e-12,2.6746625582704093e-22,5.005560249651134e-25,6.394650892690967e-13,4.534371915095037e-22,2.6073981110731533e-19,7.198519863063064e-16,9.353984653285368e-16,7.362772931789619e-14,5.154218526423769e-21,4.943206056462496e-18,7.945150400702824e-18,2.0123959224125722e-20,1.6161076236967341e-18,4.346474629987574e-23,1.0316248406862158e-15,2.883213386420787e-16,3.76,0.0,0.5900016683086547,0.9999768424591394,1.706602199787063e-07,4.89322466076439e-11,4.6445821594095715e-05,4.644649684831565e-05,5.537929798169558e-16,1.5443305721920297e-20,2.276878031477049e-05,1.1314748718578572e-14,2.2783813686853196e-12,1.406081550318585e-08,1.4531989317902967e-09,1.5312666307608573e-07,4.1876566699573424e-08,2.8518645867507244e-08,5.999070798091555e-15,1.7197028578065698e-07,1.52277256066748e-13,4.992225278422984e-16,7.880098337560695e-14,2.1250704510299356e-11,1.1814152843494846e-16,7.394507094135975e-16,8.793283229421624e-13,5.019396214654213e-15,2.427122078980224e-10,3.304361998308518e-10,5.228881835731005e-15,1.0111326651984676e-14,9.720666636496585e-23,8.329741892452443e-13,3.1857370558926357e-14,1.8069463646765116e-15,1.0413959657941293e-21,2.2371061830640095e-21,3.442697993765512e-22,5.769713926928955e-17,6.627185666549206e-23,5.3077827789154965e-19,1.4651186306612654e-21,9.803918834214088e-12,3.7574489271859205e-23,9.421617800077547e-24,2.9805446972198286e-17,6.985433334933499e-11,2.7951296923458724e-21,3.25787967350101e-11,2.27558210587834e-16,1.1469521007497725e-17,9.509634365329807e-24,5.501117164819495e-10,2.3973474490498186e-23,3.3917073456199303e-13
2.714904505096845e-05,0.47200351881714997,3.312260578097596e-10,1.1362919163977999e-11,4.048559105896878e-09,9.14798712433631e-09,0.0,0.0,2.1937032458788432e-07,9.535665644091998e-11,6.912416777294337e-10,1.0035358939494509e-14,1.322331130850873e-17,1.01152052231401e-34,1.19758633087015e-25,2.1861470919944093e-18,2.028562584946388e-10,2.6413048858361606e-12,2.7832141631929718e-22,5.189768708587187e-25,6.628302272924634e-13,4.700291143804814e-22,2.6343131652958177e-19,7.510889161388987e-16,9.565325200753959e-16,7.657270572083095e-14,5.284884342299474e-21,5.140845254861715e-18,8.439779920378766e-18,2.1005834596044372e-20,1.6522474248913053e-18,4.4487225512045796e-23,1.0532138972399566e-15,3.007722535759938e-16,3.76,0.0,0.5900008211083653,0.9999768340196907,1.7434607119047062e-07,5.096187478117078e-11,4.7286716305658744e-05,4.728741951105112e-05,5.638211813966846e-16,1.572329625984517e-20,2.2768780122609967e-05,1.1521898982861337e-14,2.3517759981502444e-12,1.4064090484981542e-08,1.4535545011038121e-09,1.566420044902896e-07,4.282890914046006e-08,2.8521542773749104e-08,6.1098734023674136e-15,1.755802881244647e-07,1.552535543515576e-13,5.179624590540508e-16,8.067904599024872e-14,2.1256038856695028e-11,1.2096396766871856e-16,7.589518739867097e-16,9.006443805791969e-13,5.190101616829316e-15,2.482324813228839e-10,3.3051389165255713e-10,5.44923085900139e-15,1.0737182005082064e-14,1.0078925451274123e-22,8.643167846703564e-13,3.306258396139277e-14,1.8714565113479488e-15,1.0783023271307182e-21,2.3151313173478198e-21,3.559466635624565e-22,6.027578215682132e-17,6.860547686627356e-23,5.470663503302953e-19,1.4918157726925954e-21,9.8064833394789e-12,3.8258051441010496e-23,9.892727197601934e-24,3.0479910718489695e-17,7.144322799544208e-11,2.872303799455111e-21,3.332664875110531e-11,2.3363107063042146e-16,1.1777693541512678e-17,9.687623516258793e-24,5.617022945240063e-10,2.4790416555903475e-23,3.541678792644914e-13
2.7631852940753427e-05,0.4720035931883212,3.3137200323699165e-10,1.1369418881746832e-11,4.0490045934509e-09,9.35817600913207e-09,0.0,0.0,2.2414354093324348e-07,9.941123319439443e-11,7.193385009771341e-10,1.0548759387610222e-14,1.3541014463547322e-17,1.0301402745691745e-34,1.2191490690584625e-25,2.2239097378884806e-18,2.0651359537363772e-10,2.743060332144898e-12,2.8938319519853456e-22,5.377241578817283e-25,6.866145950365404e-13,4.869191658498356e-22,2.661005265230692e-19,7.829527763791011e-16,9.77647178037818e-16,7.9572498935462e-14,5.4167800277904246e-21,5.342435372700703e-18,8.952652226138444e-18,2.1899683818032926e-20,1.6883367530703345e-18,4.5513889335793964e-23,1.074775964454788e-15,3.134808499096081e-16,3.76,0.0,0.5899999739086228,0.9999768255789565,1.7803235146980033e-07,5.302859347453666e-11,4.8127609801484544e-05,4.812834153752263e-05,5.738493684779809e-16,1.600328639291258e-20,2.2768779930420207e-05,1.172894530377308e-14,2.425834056323797e-12,1.406704321952415e-08,1.4538749098160185e-09,1.6015816214324185e-07,4.378146175456061e-08,2.8524088493492284e-08,6.220650377234412e-15,1.79190071517084e-07,1.5823905513108929e-13,5.370421634898867e-16,8.257151660461797e-14,2.1260846328064668e-11,1.2378617783474554e-16,7.784538519566679e-16,9.219672898044943e-13,5.361774036001359e-15,2.5375397221020724e-10,3.3058391678113966e-10,5.6742158966347195e-15,1.1386481602053126e-14,1.0443614743785517e-22,8.961909025624626e-13,3.4288344666500015e-14,1.9363784532424013e-15,1.1154403355819236e-21,2.393593780724448e-21,3.67689191641789e-22,6.291277986039052e-17,7.095352592746927e-23,5.634373164250271e-19,1.5184779782533113e-21,9.808792233818236e-12,3.894072678237684e-23,1.0376300766347183e-23,3.1154523542556937e-17,7.303248907532795e-11,2.950099706452119e-21,3.4074673752839236e-11,2.3970961227145277e-16,1.2086163547749299e-17,9.865537885867707e-24,5.732939653487932e-10,2.5617214376084493e-23,3.69499849296352e-13
2.8114660830538405e-05,0.4720036675594451,3.3151010435040744e-10,1.1375632960494867e-11,4.04939823392053e-09,9.568454646228791e-09,0.0,0.0,2.2891750358237029e-07,1.0355363591272746e-10,7.480076547005454e-10,1.1077276838327777e-14,1.3859202735756807e-17,1.0485513146713448e-34,1.2405336373090403e-25,2.2616363095834157e-18,2.101388424999662e-10,2.846512649682394e-12,3.0065183547191304e-22,5.568011070428241e-25,7.108181919898436e-13,5.041073443849204e-22,2.6874773585901033e-19,8.154402373895314e-16,9.987416571902986e-16,8.262708793380893e-14,5.5499122486393305e-21,5.547989052237952e-18,9.483933444037196e-18,2.280503634860595e-20,1.7243746131160854e-18,4.654485106366896e-23,1.0963131829108917e-15,3.2644681738803267e-16,3.76,0.0,0.5899991267094844,0.9999768171370743,1.817190104560866e-07,5.513207755703617e-11,4.8968502081576655e-05,4.896926292769233e-05,5.838775410608818e-16,1.6283276121132966e-20,2.2768779738204688e-05,1.1935899779060237e-14,2.5005406906736143e-12,1.4069712280591819e-08,1.454164367151091e-09,1.6367505615765502e-07,4.4734204050460374e-08,2.8526325215873184e-08,6.3314081017774034e-15,1.827995939547521e-07,1.612338812308906e-13,5.564616005830537e-16,8.447849701259703e-14,2.1265190089697963e-11,1.2660817954535602e-16,7.979563032924688e-16,9.432963463504728e-13,5.5343579901733394e-15,2.5927656160655715e-10,3.306471929600242e-10,5.903837311517615e-15,1.2059512386302852e-14,1.0814734340056944e-22,9.285950362856854e-13,3.553459405064528e-14,2.0016885638778527e-15,1.1527967004193258e-21,2.472469182467451e-21,3.794936254569178e-22,6.560813628553824e-17,7.331517598826452e-23,5.79886531037701e-19,1.5451087444771445e-21,9.810876163057655e-12,3.962260413079381e-23,1.087235403407283e-23,3.1829270904561994e-17,7.462208274114495e-11,3.0285161340135096e-21,3.482285475734275e-11,2.457933509330335e-16,1.2394905705940032e-17,1.0043396465540675e-23,5.848865949472982e-10,2.645383215379721e-23,3.851666051458325e-13
2.8597468720323382e-05,0.4720037419305211,3.3164130089049426e-10,1.1381595607311069e-11,4.0497462598266294e-09,9.77881836316991e-09,0.0,0.0,2.3369212832915392e-07,1.0778389977571792e-10,7.772491095906759e-10,1.1620981289393953e-14,1.4177857604858967e-17,1.0669098820898459e-34,1.2617590967280945e-25,2.2993306425128654e-18,2.137322298880627e-10,2.951647310895559e-12,3.121275954766333e-22,5.762070609491158e-25,7.354410176409027e-13,5.215936491101122e-22,2.7137323212228804e-19,8.485479959478168e-16,1.01981525594659e-15,8.573645739282449e-14,5.684287067110465e-21,5.75751916216178e-18,1.003378225146859e-17,2.3721433008637037e-20,1.7603601342926053e-18,4.758021855282727e-23,1.1178275575453738e-15,3.3966987051184976e-16,3.76,0.0,0.5899982795109995,0.9999768086941653,1.854060038422064e-07,5.7272004160845645e-11,4.980939314593841e-05,4.9810183681516285e-05,5.939056991454258e-16,1.6563265444515804e-20,2.2768779545965376e-05,1.2142773336462424e-14,2.57588148061528e-12,1.4072131615514546e-08,1.45442657751929e-09,1.6719261621759325e-07,4.568711798926616e-08,2.8528290063151784e-08,6.442152359191721e-15,1.8640881849058474e-07,1.642381434626139e-13,5.76220741270506e-16,8.640007952651454e-14,2.126912573174094e-11,1.2942999649498624e-16,8.174589948795595e-16,9.646309303406099e-13,5.707801226720714e-15,2.648001447838008e-10,3.3070452786186584e-10,6.138095477657293e-15,1.2756556794231607e-14,1.119228416694338e-22,9.615277167190754e-13,3.680127497518981e-14,2.067364575769244e-15,1.190358896621397e-21,2.551734596736265e-21,3.9135642589861127e-22,6.836185413128604e-17,7.568964695146554e-23,5.964096155078716e-19,1.5717112676006672e-21,9.812762098025888e-12,4.030376474477562e-23,1.1380901194937276e-23,3.250414000487937e-17,7.621197923657152e-11,3.10755193623712e-21,3.557117681504749e-11,2.5188185310168065e-16,1.2703897366850773e-17,1.0221217545668667e-23,5.964800654072596e-10,2.7300237568168476e-23,4.0116810045252773e-13
2.908027661010836e-05,0.47200381630154914,3.317664198845442e-10,1.1387336928941645e-11,4.0500541552308526e-09,9.989263047200129e-09,0.0,0.0,2.384673410324512e-07,1.1210205850103612e-10,8.070628305536353e-10,1.217993885763579e-14,1.4496961853755763e-17,1.0851142927388706e-34,1.2828297833369074e-25,2.3369962467148934e-18,2.17293997854909e-10,3.0584499104705424e-12,3.2381074662999635e-22,5.959401514230096e-25,7.604830714782588e-13,5.393780815689755e-22,2.739773098610572e-19,8.822727758653499e-16,1.0408673447769294e-15,8.89005971638483e-14,5.819909991222751e-21,5.971038770465315e-18,1.0602350090948396e-17,2.464842596985244e-20,1.796292557981818e-18,4.862009432556496e-23,1.1393209611760125e-15,3.53149746936913e-16,3.76,0.0,0.5899974323132124,0.9999768002503358,1.8909329264753465e-07,5.944805279419977e-11,5.0650282994572896e-05,5.065110379894514e-05,6.039338427316574e-16,1.6843254363069696e-20,2.2768779353705035e-05,1.2349575883523108e-14,2.6518424169590717e-12,1.4074331099630262e-08,1.4546648010073667e-09,1.7071078042166583e-07,4.664018769043006e-08,2.853001569923264e-08,6.552888385009116e-15,1.9001771262723292e-07,1.6725194173541018e-13,5.963195669140074e-16,8.833634778438379e-14,2.1272702176822358e-11,1.3225165444957378e-16,8.369617814786389e-16,9.859704961936617e-13,5.882054547283342e-15,2.7032462953280255e-10,3.3075663227955843e-10,6.3769907808387826e-15,1.3477893023262969e-14,1.1576264229258468e-22,9.949875090097366e-13,3.808833165769707e-14,2.133385509654323e-15,1.2281151247743089e-21,2.631368470959607e-21,4.0327426103612303e-22,7.11739350364966e-17,7.807620396964519e-23,6.130024393128894e-19,1.5982884673098583e-21,9.814473774814044e-12,4.098428286448421e-23,1.1901955234824627e-23,3.317911957536015e-17,7.780215240603675e-11,3.1872060730158586e-21,3.6319626765804096e-11,2.5797473074323375e-16,1.3013118260269342e-17,1.0399017321236195e-23,6.08074272979908e-10,2.815640123044365e-23,4.1750428283080287e-13
