Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925)
2.839065913202661e-06,1.0133415756074817,0.0017506746282486825,0.0009686094356121601,0.000726204314246704,0.02295760068325629,0.0,0.0,0.0004423104435284675,3.830773939854641e-06,0.018922008642443023,0.001036471300577525,5.229732267570504e-05,9.668322849692603e-10,2.765673196038167e-07,1.2277701440133199e-05,0.001822554745900218,0.0015515461545056641,9.107400050848644e-05,7.528048665474783e-07,0.005175035046525308,1.312442652305223e-07,1.2052874657715825e-06,2.434596291672958e-06,1.0287893846141931e-07,0.012837626809890154,9.196397262469968e-07,3.001458814127736e-05,1.7043948133653781e-06,6.575045104413739e-08,4.756941625775898e-07,6.752000559603132e-10,2.586810561631708e-07,3.484583359345634e-08,3.76,0.0,0.050818081574671055,0.9671231004852853,0.014782735182635677,0.0004965615188038638,0.612444704076652,0.6743306275015841,1.4445510000609807e-06,7.127919687638356e-09,0.0029148345718473835,0.001073140053194309,0.004116316162356029,2.60467537623293e-05,1.852248512288959e-06,0.006843427533784772,0.012219153810986812,0.04563222417326749,0.0008908632055722935,0.0026932458486810767,1.243961661958751e-05,2.3006750747334076e-06,8.29583415973623e-06,8.535453949219492e-07,0.0001004951448927741,2.257412024151386e-05,0.00681157987954241,1.7461447597774702e-05,0.0012595131635682935,3.759785291076202e-10,0.003502152975809695,8.721807254201688e-06,1.8238030611192754e-07,0.00018432564220941864,1.0156118984267127e-08,3.3212233530986017e-09,1.4041071465424106e-13,9.324287144668019e-10,8.838287651060107e-10,5.0883206088197755e-08,2.980412509678174e-14,4.2379500339443037e-07,6.7494470720165696e-12,7.666846098152089e-11,5.68056205293846e-12,2.0429973420593903e-07
2.85864374784928e-06,1.0135613388238192,0.0017403157374769327,0.0009662865725093276,0.0007208458389763534,0.02312017468971023,0.0,0.0,0.0004458044845000537,3.8807471853678684e-06,0.019222066722765035,0.0010535397354338588,5.2544092233148985e-05,9.666391464097675e-10,2.779468097317975e-07,1.2287827643685102e-05,0.001838151622796658,0.0015689962940871967,9.268763746413083e-05,7.569988751466823e-07,0.005233192169060091,1.327869870649224e-07,1.209747636031205e-06,2.475346341266976e-06,1.0408572989767529e-07,0.013038726363442802,9.188467929325594e-07,3.047456073879698e-05,1.7503831178972155e-06,6.700498881581943e-08,4.782080841387575e-07,6.763564933345958e-10,2.5738483664484413e-07,3.5703150198746104e-08,3.76,0.0,0.04984727980424922,0.9667676144818707,0.014923040156206893,0.0005025165087106968,0.6127513588175311,0.6754267071558654,1.4452756698174384e-06,7.13149815908382e-09,0.0029137630515913885,0.0010687797868958358,0.004110676493810557,2.5479237373222855e-05,1.8143911906794083e-06,0.006869026717151864,0.01223552325059049,0.045773466461958554,0.0008873385471808252,0.002718105235184193,1.2368152914294102e-05,2.3310671585800995e-06,8.249028547473974e-06,8.425304123940214e-07,0.00010033492726202593,2.2516943687810346e-05,0.006928377777066289,1.744638597569475e-05,0.0012693078629900053,3.6757992880069263e-10,0.0035534110024476404,8.898389002365107e-06,1.8520506525058008e-07,0.00018366487150464544,1.0113899064118854e-08,3.3165277831808295e-09,1.4021059061105794e-13,9.297344044900916e-10,8.812124083173813e-10,5.14212919200077e-08,2.9761393504356566e-14,4.239167753737213e-07,6.7520605083391306e-12,7.567169317069205e-11,5.682046292284553e-12,2.073497279161599e-07
2.8782215824958992e-06,1.0137780076796827,0.0017298076552582499,0.0009637877610501517,0.0007154676475093153,0.023281116394877503,0.0,0.0,0.0004492631447789273,3.9306220085129355e-06,0.019522045886839458,0.0010706165499467977,5.2775379868506166e-05,9.660349582161424e-10,2.7925171861543185e-07,1.2295388399749803e-05,0.001853629050162597,0.0015863526230006722,9.42914182162241e-05,7.61021819346763e-07,0.005291315520807392,1.3432899684496883e-07,1.213887990624399e-06,2.516073113492015e-06,1.0528762118003603e-07,0.013239482213288103,9.179511454479617e-07,3.093515703806787e-05,1.7970382516026289e-06,6.826293449077664e-08,4.806034667025307e-07,6.773714117504715e-10,2.560676838967404e-07,3.656774295990318e-08,3.76,0.0,0.04889540325989762,0.966413652837453,0.015062273093076159,0.0005084726856013685,0.6130438632361983,0.6765063673322369,1.445966924877618e-06,7.134911291770525e-09,0.0029126961227459803,0.0010642679669972683,0.004104112926930408,2.4921233974573146e-05,1.7771439064176551e-06,0.006893971840661877,0.012250461603431774,0.04591311616426523,0.0008836824915756968,0.00274273051905019,1.2295387804761846e-05,2.361404678984591e-06,8.201326790722822e-06,8.316006826881383e-07,0.00010014743325173129,2.245402896379781e-05,0.007045252111750953,1.742614826259284e-05,0.0012790144928913239,3.5932950597933403e-10,0.0036047035783350694,9.075777295766796e-06,1.8802488534105752e-07,0.0001829726493519471,1.0070036081174355e-08,3.3108650656908364e-09,1.3996962775911661e-13,9.265686948363579e-10,8.781623932656706e-10,5.195259988118637e-08,2.9710000963601706e-14,4.2395119394550113e-07,6.753265093709994e-12,7.468370676188705e-11,5.682363896175701e-12,2.1040245181117108e-07
2.8977994171425183e-06,1.0139916305581975,0.0017191608394674148,0.000961119402580321,0.0007100738533364403,0.023440432033366224,0.0,0.0,0.00045268554886377646,3.98037892205367e-06,0.019821883644681963,0.0010876982232321827,5.2991387431814056e-05,9.650320887185297e-10,2.804831307137346e-07,1.2300449574529694e-05,0.0018689863408985986,0.001603613523554096,9.588457704926893e-05,7.648753419142553e-07,0.005349399671781314,1.358701864476922e-07,1.2177121446230074e-06,2.5567678305973194e-06,1.0648433473118695e-07,0.013439848728053936,9.1695653733894e-07,3.139631703082258e-05,1.8443573242141815e-06,6.952394569979588e-08,4.82881937661564e-07,6.782478036393862e-10,2.5473112693376617e-07,3.743938743313625e-08,3.76,0.0,0.04796208648401438,0.9660612588311074,0.015200429883777246,0.0005144296887152395,0.6133226089161308,0.6775698916449918,1.4466256898386833e-06,7.138163669735405e-09,0.002911633915953846,0.001059611981758662,0.004096652497237938,2.4372778030533862e-05,1.7405093699242073e-06,0.006918273459033964,0.012263999447284478,0.046051170878303085,0.0008799012843007177,0.0027671190986289767,1.2221405422066651e-05,2.391682666992017e-06,8.152785689178894e-06,8.207600173521006e-07,9.99335936966584e-05,2.238559326993384e-05,0.007162173711213927,1.7400892347435025e-05,0.0012886327821522374,3.5122740472513606e-10,0.0036560232607519712,9.25393354637977e-06,1.9083913640775785e-07,0.00018225033908164513,1.002460740460414e-08,3.3042667647206956e-09,1.3968916098425918e-13,9.229488760190767e-10,8.746948416699241e-10,5.2477006021266816e-08,2.965023049345779e-14,4.239006751386146e-07,6.753099205470802e-12,7.370480568208882e-11,5.681547315058103e-12,2.134574445956381e-07
2.9173772517891374e-06,1.0142022551343504,0.00170838550819128,0.0009582878656394435,0.0007046684146864658,0.02359812853146608,0.0,0.0,0.00045607086209144374,4.029998666397553e-06,0.020121519210974343,0.0011047813287469103,5.319233096333318e-05,9.636431655211593e-10,2.816421859263546e-07,1.2303077678518617e-05,0.0018842228708224812,0.001620777489015573,9.746637376953653e-05,7.685612345929535e-07,0.005407439385812265,1.3741045264499373e-07,1.2212240070872944e-06,2.5974220081456716e-06,1.076755988511098e-07,0.01363978172542104,9.158666825420281e-07,3.185798273921129e-05,1.8923372719493218e-06,7.078768434525059e-08,4.850452205714453e-07,6.789887159253186e-10,2.533766522848495e-07,3.831785974468632e-08,3.76,0.0,0.047046970319430885,0.9657104734578263,0.015337507272866256,0.0005203871710848198,0.6135879776674469,0.6786175587275939,1.4472528662291722e-06,7.141259762668502e-09,0.0029105765548748867,0.0010548190997666216,0.004088322389372979,2.3833890701759477e-05,1.7044894331568896e-06,0.006941942178843404,0.012276167242226422,0.04618762883054982,0.0008760010758244854,0.0027912685766012055,1.214628801975441e-05,2.421896333284491e-06,8.103460784353536e-06,8.100119730654695e-07,9.969434245221497e-05,2.2311853319670197e-05,0.007279114020867732,1.7370777740902192e-05,0.0012981625155623617,3.432735832365221e-10,0.0037073628149638825,9.432819876801487e-06,1.936472086405099e-07,0.00018149928861844298,9.977689322426218e-09,3.2967646588963237e-09,1.393705342680566e-13,9.188925574952593e-10,8.708259979450304e-10,5.299439447284279e-08,2.958236839696182e-14,4.237676539402797e-07,6.751601493337252e-12,7.273527104512448e-11,5.679629190889251e-12,2.1651425737503187e-07
2.9369550864357564e-06,1.014409928386022,0.0016974916355625403,0.000955299477104567,0.0006992551360532735,0.02375421347304938,0.0,0.0,0.00045941829062142977,4.079462233678201e-06,0.020420893517426684,0.0011218625350283883,5.337843970901318e-05,9.618810289691868e-10,2.8273007488653946e-07,1.2303339731758068e-05,0.0018993380771154403,0.0016378431208556173,9.903609420592277e-05,7.720814296865554e-07,0.00546542961895202,1.3894969697121782e-07,1.224427764954848e-06,2.638027453985886e-06,1.088611479093313e-07,0.013839238474781536,9.14685252114324e-07,3.2320098202242205e-05,1.940974861570441e-06,7.205381684723024e-08,4.870951277666612e-07,6.795972444220982e-10,2.5200570383933444e-07,3.920293686765571e-08,3.76,0.0,0.046149701847935196,0.9653613354698565,0.015473502825999729,0.0005263447992745877,0.6138403416920905,0.6796496423315906,1.4478493328969911e-06,7.1442039278204595e-09,0.002909524156427248,0.001049896463958954,0.004079149887382045,2.3304580538403095e-05,1.669085132644621e-06,0.006964988644116431,0.012286995299661242,0.04632248887150206,0.0008719879160556627,0.002815176755474526,1.2070115934268551e-05,2.45204106721996e-06,8.053406331255991e-06,7.993598589285496e-07,9.94306143233467e-05,2.223302492125503e-05,0.007396045118505467,1.7335965167474777e-05,0.0013076035323868675,3.354678215529137e-10,0.003758715213449248,9.612399140054403e-06,1.9644851238524797e-07,0.00018072082893281339,9.929356968451678e-09,3.288390664471824e-09,1.3901509708039597e-13,9.144175997316123e-10,8.665725599687168e-10,5.3504657370082805e-08,2.9506700735491555e-14,4.2355457530216564e-07,6.748810804504571e-12,7.177536194310071e-11,5.676642294670082e-12,2.1957245363963251e-07
2.9565329210823755e-06,1.0146146966047183,0.0016864889482987452,0.0009521605138710089,0.0006938376699743324,0.023908695066219753,0.0,0.0,0.0004627270813469492,4.128750890735137e-06,0.020719949221901804,0.0011389386062476794,5.354995514820568e-05,9.597586875982298e-10,2.837480343792333e-07,1.2301303134493702e-05,0.0019143314567942357,0.0016548091259491178,0.00010059305063602919,7.75437991698762e-07,0.0055233655176432596,1.4048782559078092e-07,1.2273278668492521e-06,2.678576266740098e-06,1.100407225242386e-07,0.014038177697316743,9.134158712056142e-07,3.278260945941329e-05,1.990266694461135e-06,7.332201437595872e-08,4.89033553122164e-07,6.800765259236068e-10,2.506196827941073e-07,4.009439688651047e-08,3.76,0.0,0.04526993432719639,0.9650138814196769,0.015608414897349656,0.0005323022531168913,0.6140800637509561,0.6806664114228648,1.4484159464054493e-06,7.147000411935031e-09,0.0029084768309889943,0.001044851086245591,0.004069162327091701,2.2784844158873307e-05,1.6342967324699396e-06,0.006987423522602571,0.01229651375326041,0.04645575047004277,0.0008678677493759796,0.0028388416329675056,1.1992967549888834e-05,2.482112435615049e-06,8.002675280411045e-06,7.888067438810996e-07,9.914334310183053e-05,2.2149322584891153e-05,0.007512939727328593,1.7296616175351412e-05,0.0013169557249036977,3.278097278970827e-10,0.0038100736348152643,9.792634936984785e-06,1.9924247819083104e-07,0.00017991627261280152,9.879684253207442e-09,3.2791767620669613e-09,1.3862420150315938e-13,9.095420473819516e-10,8.619513294182947e-10,5.400769475551158e-08,2.942351377621982e-14,4.2326388597966693e-07,6.744766111783017e-12,7.082531609364791e-11,5.6726194687297284e-12,2.22631609228227e-07
2.9761107557289946e-06,1.0148166054060195,0.0016753869229107106,0.0009488771950636857,0.0006884195190386761,0.024061582110734683,0.0,0.0,0.0004659965217361257,4.177846200963336e-06,0.021018630714431785,0.0011560064025726714,5.3707130036223454e-05,9.572892756021204e-10,2.8469734288974e-07,1.229703554328086e-05,0.0019292025652082965,0.0016716743137452725,0.00010213658213965423,7.786331090490201e-07,0.005581242416669679,1.4202474916614553e-07,1.22992900684402e-06,2.7190608338383187e-06,1.1121406972954762e-07,0.014236559563623878,9.1206211626244e-07,3.3245464531704116e-05,2.040209210716207e-06,7.459195307046025e-08,4.908624649768751e-07,6.804297324049734e-10,2.4921994769442236e-07,4.099201924916487e-08,3.76,0.0,0.04440732712617132,0.964668145704675,0.01574224259741043,0.0005382592254454462,0.6143074973326492,0.6816681302753125,1.448953541431011e-06,7.1496533532030045e-09,0.002907434682332258,0.0010396898427033412,0.004058387050589846,2.2274666918091624e-05,1.600123766848634e-06,0.007009257492715449,0.012304752531776722,0.04658741370660979,0.0008636464101726952,0.0028622613972968413,1.1914919270426877e-05,2.5121061812876913e-06,7.951319254328419e-06,7.783554641454463e-07,9.883345971238602e-05,2.2060959154996345e-05,0.007629771227453892,1.7252892764572586e-05,0.0013262190369151604,3.202987549985142e-10,0.0038614314624222297,9.97349163135032e-06,2.020285567613574e-07,0.0001790869125532685,9.828743790818902e-09,3.2691549271606553e-09,1.3819919951871e-13,9.042840655837835e-10,8.569789620958819e-10,5.4503414475612575e-08,2.93330956742278e-14,4.2289803863447007e-07,6.7395064450988226e-12,6.988535056915233e-11,5.667593570919027e-12,2.256913122727096e-07
2.9956885903756137e-06,1.015015699739797,0.0016641947835625915,0.0009454556747703174,0.0006830040381030775,0.024212883966218342,0.0,0.0,0.0004692259396069336,4.226730045009689e-06,0.021316884120259,0.001173062880372605,5.385022746420371e-05,9.544860123766368e-10,2.8557931629145864e-07,1.2290604752591802e-05,0.0019439510145611231,0.0016884375934132772,0.00010366605488207533,7.816690858874896e-07,0.005639055836902397,1.435603827265017e-07,1.2322361082482073e-06,2.7594738291318977e-06,1.1238094312778539e-07,0.014434345689020597,9.106275124588758e-07,3.37086134002277e-05,2.0907986932429517e-06,7.58633142435622e-08,4.925838992335961e-07,6.806600665569166e-10,2.4780781456219176e-07,4.189558500660681e-08,3.76,0.0,0.04356154565908572,0.9643241606127678,0.015874985761247615,0.000544215421826911,0.614522986823554,0.6826550585620255,1.4494629311622093e-06,7.152166783233735e-09,0.0029063978078586513,0.0010344194693223186,0.0040468513628293,2.1774023559551234e-05,1.5665650808257622e-06,0.00703050123113331,0.012311741333678825,0.046717479265255275,0.0008593296188522385,0.0028854344223828514,1.1836045497824949e-05,2.5420182213755633e-06,7.899388529935894e-06,7.680086307599042e-07,9.850189046753186e-05,2.1968145467324273e-05,0.007746513665938949,1.720495703360352e-05,0.0013353934622371793,3.1293420926834475e-10,0.003912782282736069,1.0154934362689326e-05,2.048062188271324e-07,0.00017823402075926701,9.776606843951148e-09,3.2583570643395744e-09,1.3774143980274708e-13,8.986618812972052e-10,8.516724216208237e-10,5.499173206608614e-08,2.923573248178606e-14,4.2245948472589026e-07,6.733070826409847e-12,6.895566262091588e-11,5.66159742012394e-12,2.2875116312478062e-07
3.0152664250222327e-06,1.01521202390016,0.001652921500539427,0.0009419020352861609,0.0006775944366962751,0.024362610521178087,0.0,0.0,0.0004724147028394792,4.275384640298502e-06,0.021614657300037362,0.0011901050922641192,5.397951993847236e-05,9.513621642185568e-10,2.8639530368032906e-07,1.2282078581965554e-05,0.00195857647245535,0.0017050979709710833,0.0001051808623296261,7.845483340311081e-07,0.005696801482858027,1.4509464553754148e-07,1.2342543074810782e-06,2.799808210116699e-06,1.1354110303057808e-07,0.014631499126655663,9.091155313494933e-07,3.41720079826623e-05,2.142031271871378e-06,7.713578457347329e-08,4.941999526480667e-07,6.807707546717224e-10,2.4638455710556765e-07,4.2804877040064045e-08,3.76,0.0,0.04273226131808288,0.9639819563690689,0.016006644917233807,0.0005501705602909939,0.6147268676789083,0.6836274514440562,1.4499449077050093e-06,7.154544629040366e-09,0.0029053662988830884,0.0010290465582816837,0.004034582490359421,2.1282878848206558e-05,1.5336188703376191e-06,0.007051165401046478,0.01231750960355308,0.046845948424682766,0.0008549229783163674,0.0029083592629874895,1.1756418614624194e-05,2.5718446454462696e-06,7.846932032449445e-06,7.577686371856702e-07,9.814955543064027e-05,2.1871090030608543e-05,0.00786314176536757,1.7152970844525226e-05,0.001344479043171404,3.057152542908223e-10,0.003964119883428365,1.0336929057066175e-05,2.075749550988178e-07,0.0001773588472600287,9.723343277154955e-09,3.2468149452586328e-09,1.372522652336604e-13,8.926937260224457e-10,8.460486935539538e-10,5.5472570627730656e-08,2.9131708025390706e-14,4.219506639551099e-07,6.7254982076835835e-12,6.803643035344823e-11,5.6546637464344325e-12,2.3181077426592135e-07
3.034844259668852e-06,1.0154056215351444,0.0016415757892781593,0.0009382222808594295,0.0006721937815920508,0.024510772162841813,0.0,0.0,0.00047556221902923004,4.3237925593736514e-06,0.021911899847327478,0.001207130186986761,5.4095288481303566e-05,9.479310081704554e-10,2.871466833574865e-07,1.2271524768676086e-05,0.0019730786604602833,0.0017216545464043627,0.00010668042540010578,7.872733650326123e-07,0.00575447524008357,1.4662746097250246e-07,1.2359889380581645e-06,2.840057214796152e-06,1.1469431658602867e-07,0.014827984358553335,9.075295887328439e-07,3.4635602107582e-05,2.193902927471125e-06,7.840905628198923e-08,4.95712776318195e-07,6.807650407376007e-10,2.449514070031905e-07,4.371968027575246e-08,3.76,0.0,0.04191915140462619,0.9636415611838657,0.01613722125631237,0.0005561243710595301,0.614919466594613,0.6845855596568463,1.4504002424886926e-06,7.15679071503559e-09,0.0029043402405350797,0.0010235775547309148,0.00402160754218443,2.080118819014629e-05,1.5012827218192998e-06,0.007071260641038562,0.012322086510217458,0.04697282304834652,0.0008504319708811211,0.0029310346497985577,1.1676108971571827e-05,2.601581713414137e-06,7.793997324098689e-06,7.476376668610069e-07,9.77773668861598e-05,2.1769998732190622e-05,0.007979630931038924,1.7097095506900913e-05,0.0013534758689631794,2.9864092562174896e-10,0.0040154382512427155,1.0519442435788663e-05,2.1033427614890676e-07,0.00017646261912997654,9.669021502078097e-09,3.234560150379852e-09,1.3673301081385923e-13,8.863977812801972e-10,8.401243628598999e-10,5.5945860693439826e-08,2.902130696516057e-14,4.2137401020408264e-07,6.716827412150033e-12,6.712781340905302e-11,5.646825144142804e-12,2.34869770201802e-07
