Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948)
8.014961533065428e-10,0.4648851842660468,7.094468514855552e-18,3.3843431448306915e-22,5.782172469882333e-16,1.8353258640385452e-20,0.0,0.0,8.038771363691823e-13,1.0637673074092945e-20,5.232943540543763e-23,6.983461095320451e-24,8.882038425025418e-31,2.076892196633245e-43,6.743370924528492e-32,6.484761052577173e-22,2.654074196695172e-19,4.455744156041614e-25,3.4911739844760895e-40,4.4768851047440677e-41,5.297890158550002e-22,2.693904268128916e-33,1.134142256555789e-20,9.494490703801895e-33,1.8627229253358544e-27,5.02967677667939e-33,4.0062459438142217e-28,9.73273543455047e-27,2.8989081616069648e-40,2.4300315145988857e-40,1.8858764387928945e-32,1.2336837139119088e-37,5.244924682147388e-31,1.6241387534085374e-33,3.76,0.0,0.5032410276772852,0.9999794535686625,2.5308443516180854e-19,1.296529237116737e-24,1.2323492708088237e-09,1.2323492709335377e-09,1.169228557851383e-21,4.5900193740647234e-27,2.0546430532865018e-05,7.61144941448804e-25,1.0688358854678393e-26,8.034583650675976e-13,1.6894406179655306e-16,2.2881236514195055e-19,4.561940693028943e-17,5.400852934131618e-12,9.039876479596492e-24,5.783949468776209e-16,3.710245285652166e-18,2.6897037305405554e-25,4.97895680679329e-22,2.4777766350317424e-18,3.611600432965554e-31,9.031052112381963e-31,1.2031009205114554e-20,1.116344871016323e-33,2.6540876940512885e-19,1.644032121805516e-16,1.4202285346790957e-28,3.0774637867847853e-33,1.6244497208249367e-32,2.9229484284524485e-26,1.7782227103112945e-30,1.0294783382615627e-37,3.2340702999496673e-42,1.0573033348152997e-36,3.026125876681278e-39,1.511947680607331e-33,2.1241900807419793e-42,1.49080875898557e-23,2.835601941489292e-29,1.6635883576441913e-21,1.2518073866233511e-28,1.6117073001383447e-41,1.5141103610337818e-20,7.4975663554726e-20,1.2142826794011331e-30,4.9250966530216263e-23,2.0382161663173055e-27,1.4510611128786191e-30,3.990192058405051e-39,1.5943396541548228e-18,1.9218607429976755e-36,8.02570916262861e-27,8.531896400259655e-31,7.838650081690431e-31,3.588301549050843e-18,1.2408225894508751e-46,5.767035534991624e-32,3.335659726978259e-29,1.4751564533778082e-34,3.087401753103707e-48
8.27814401517637e-10,0.4648851842696289,7.530156632644984e-18,3.6835408750045184e-22,6.168033991466811e-16,1.909942223127512e-20,0.0,0.0,8.30274746261315e-13,1.1347758682901132e-20,5.765389433763344e-23,7.846291278757232e-24,9.794817171472322e-31,2.284185189879942e-43,7.183003857603672e-32,6.901032414227676e-22,2.8312076937321814e-19,4.901784730689488e-25,3.951982337236618e-40,4.941507609786204e-41,5.65152977785878e-22,2.96757032909359e-33,1.1691958234697081e-20,1.0803929686477679e-32,2.0522047605139967e-27,5.781476397157315e-33,4.2734428311296736e-28,1.0382176491419233e-26,3.4070990854986837e-40,2.6791114256080272e-40,2.145667379222388e-32,1.4263809199051165e-37,5.882357129850013e-31,1.8482133316648987e-33,3.76,0.0,0.5032410276367042,0.9999792773247356,2.788396293305789e-19,1.4284781513854626e-24,1.2728151842351194e-09,1.2728151843680461e-09,1.2451170572361455e-21,4.8953025188902694e-27,2.072267443332003e-05,8.118126702239377e-25,1.158500128104882e-26,8.298280230266339e-13,1.8021134601277074e-16,2.520901581283297e-19,4.866407800029807e-17,5.578177832144079e-12,9.642273276733128e-24,6.17001810806003e-16,3.831933983459465e-18,2.8794411390818796e-25,5.311009175851822e-22,2.642969263544903e-18,3.848079363234365e-31,9.943289945191489e-31,1.2426681085352954e-20,1.2311226514749673e-33,2.83122256486379e-19,1.7534180215480374e-16,1.5647218174555214e-28,3.415279333098168e-33,1.7981770147350052e-32,3.2201402782507387e-26,2.0233012879467263e-30,1.172365923462286e-37,3.674504447461862e-42,1.2426205465944987e-36,3.364426097438524e-39,1.7283266201331663e-33,2.3839429427755682e-42,1.623002996856392e-23,3.195391279611163e-29,1.8327358184072136e-21,1.3686970724253292e-28,1.8339996226562288e-41,1.560992857062781e-20,7.997983804606545e-20,1.3187619245845409e-30,5.426144370401613e-23,2.174241099207025e-27,1.5556256191485724e-30,4.549701527972805e-39,1.7007594687249598e-18,2.061533499442197e-36,8.8424316782326e-27,9.707597781949904e-31,8.91994972207461e-31,3.701962209548396e-18,1.4120455831366896e-46,6.562449905881926e-32,3.795712044738096e-29,1.6786440905281853e-34,3.7476806688752326e-48
8.541326497287311e-10,0.4648851842732109,7.978754803316973e-18,4.000198258341919e-22,6.566351106236532e-16,1.98589172712342e-20,0.0,0.0,8.566724385751219e-13,1.2080785353034888e-20,6.332769866036907e-23,8.782126493546173e-24,1.0768668792229728e-30,2.504559314110863e-43,7.635844603376763e-32,7.329192231376563e-22,3.014060907664192e-19,5.37614652433164e-25,4.456183646922587e-40,5.437858104694128e-41,6.016594076448804e-22,3.259134785704049e-33,1.2041160027827285e-20,1.22443313382767e-32,2.2541123641452113e-27,6.614395441299435e-33,4.549249637136529e-28,1.1052576213826858e-26,3.9841816437953355e-40,2.9448373888145357e-40,2.431391062446837e-32,1.642514820214642e-37,6.575230225607611e-31,2.0947119687498295e-33,3.76,0.0,0.5032410275961232,0.999979113460438,3.062851863031161e-19,1.5690880819614364e-24,1.3132810976581867e-09,1.3132810977995808e-09,1.323254090355686e-21,5.210341315625478e-27,2.088653870458027e-05,8.641042782261877e-25,1.2527108476751245e-26,8.561968630233876e-13,1.9184167347039022e-16,2.7689475907692916e-19,5.180706538730488e-17,5.755501479618601e-12,1.0264032277794349e-23,6.568557603734148e-16,3.953613641312036e-18,3.075795441628002e-25,5.653759970088481e-22,2.813479127435859e-18,4.091776747101173e-31,1.091497024999486e-30,1.282239243007168e-20,1.3535918024686162e-33,3.01407724276213e-19,1.8663034960651492e-16,1.7186936943582326e-28,3.778495354621482e-33,1.9829577324889797e-32,3.536804348971263e-26,2.2928642976250175e-30,1.3296983087837547e-37,4.158090994427416e-42,1.4530532584059225e-36,3.732237630941903e-39,1.9671655460341898e-33,2.6651493000124855e-42,1.761681439600102e-23,3.587080663067314e-29,2.0129653667986902e-21,1.4919985572274997e-28,2.0785264757878205e-41,1.6077021999485073e-20,8.5145627628475e-20,1.4281191898408063e-30,5.960056416429309e-23,2.3146578137299068e-27,1.664313648366336e-30,5.1673863176860546e-39,1.8106168938293616e-18,2.206818815535341e-36,9.712755262580574e-27,1.1000723038181987e-30,1.0109432736890757e-30,3.815365161593119e-18,1.6004088448124625e-46,7.437425467123391e-32,4.301778357993438e-29,1.9024907054028857e-34,4.5216501218222355e-48
8.804508979398253e-10,0.464885184276793,8.440264819247002e-18,4.33482394136451e-22,6.977123190529322e-16,2.0632133046690684e-20,0.0,0.0,8.830702136692145e-13,1.2836753156049983e-20,6.936193597790333e-23,9.794365321672223e-24,1.180564416124904e-30,2.7383815943340276e-43,8.101833545439461e-32,7.769148738630331e-22,3.202633668092592e-19,5.8796410734900955e-25,5.0063375556224314e-40,5.967069877153609e-41,6.393083054319386e-22,3.569160235430505e-33,1.2389033053554895e-20,1.3824145311831104e-32,2.468839480498023e-27,7.533930730583788e-33,4.833664924232303e-28,1.1743933216121056e-26,4.636933425331835e-40,3.227776797751839e-40,2.744714208145485e-32,1.8841696495473084e-37,7.326602066474662e-31,2.3650831816902574e-33,3.76,0.0,0.5032410275555422,0.9999789611061903,3.354748028759265e-19,1.7186342491108156e-24,1.3537470110780262e-09,1.353747011228141e-09,1.4036276768694298e-21,5.535129111896127e-27,2.10388929259489e-05,9.180190167352702e-25,1.3515622887690056e-26,8.825648856540602e-13,2.0383498445650951e-16,3.0327457836807313e-19,5.504836635583421e-17,5.932823876563942e-12,1.0905147342491341e-23,6.979567868407751e-16,4.0752842605492795e-18,3.278761844807407e-25,6.007207386592625e-22,2.9893050127945603e-18,4.342669238021061e-31,1.194796849924482e-30,1.3218143261645993e-20,1.4840124359669855e-33,3.2026515602152256e-19,1.9826864180604176e-16,1.8824448143507496e-28,4.168226330057702e-33,2.1789889631139637e-32,3.873556220210682e-26,2.588488104761369e-30,1.502427912431994e-37,4.6875048366845276e-42,1.6910712748473532e-36,4.131810527836047e-39,2.229956279585283e-33,2.968762811932768e-42,1.906890862175283e-23,4.012320493802826e-29,2.2046271975745313e-21,1.6218125272544493e-28,2.3467226952642304e-41,1.6542390292344602e-20,9.047302930027468e-20,1.5423850955398429e-30,6.527874835550207e-23,2.4594661545485306e-27,1.777171736483533e-30,5.847281453625624e-39,1.923911905225663e-18,2.357785395775909e-36,1.0638382446606346e-26,1.2418827304218145e-30,1.1414083973135635e-30,3.9285110568675686e-18,1.80702022594562e-46,8.397096552372889e-32,4.856827755214635e-29,2.148010842478781e-34,5.424456365677914e-48
9.067691461509194e-10,0.464885184280375,8.9146884725319e-18,4.687926585525592e-22,7.400349620802409e-16,2.141945889750843e-20,0.0,0.0,9.09468071880051e-13,1.3615662163804206e-20,7.576769279745949e-23,1.0886427214490597e-23,1.2907800842517574e-30,2.9860162187121414e-43,8.580911301580583e-32,8.2208106817549415e-22,3.3969258047440303e-19,6.413074772552096e-25,5.605072276081223e-40,6.530284846677377e-41,6.780996711469833e-22,3.89820888211967e-33,1.2735582400803174e-20,1.5552084893285785e-32,2.6967797740587622e-27,8.545734290912028e-33,5.126687250354236e-28,1.2456246112856211e-26,5.372562520060651e-40,3.5285006483072656e-40,3.0873549355912017e-32,2.15354989847117e-37,8.139610528942536e-31,2.660820843873257e-33,3.76,0.0,0.5032410275149612,0.9999788194535223,3.664621731568839e-19,1.8773918649033693e-24,1.3942129244946363e-09,1.3942129246537258e-09,1.4862259002689595e-21,5.86965925850207e-27,2.118054556752211e-05,9.73556142826509e-25,1.4551484928440042e-26,9.089320914925605e-13,2.1619121927426788e-16,3.31278018384731e-19,5.838797817305308e-17,6.11014502298884e-12,1.156561233411721e-23,7.403048814782425e-16,4.196945842510308e-18,3.488334894911285e-25,6.371349622759893e-22,3.170445706119667e-18,4.600733760501801e-31,1.3044160113315238e-30,1.3613933602450803e-20,1.62264570859799e-33,3.3969453498172523e-19,2.1025646615687624e-16,2.0562757838015617e-28,4.585605633893037e-33,2.3864560414538683e-32,4.2310112696613267e-26,2.911797956612575e-30,1.6915388755112509e-37,5.26549505327816e-42,1.9593011431667922e-36,4.5655665559676655e-39,2.5182361913746107e-33,3.295743538707801e-42,2.0586729651009138e-23,4.472784105243807e-29,2.408071374756637e-21,1.7582351502001693e-28,2.6400679103356e-41,1.7006039821020674e-20,9.596204006334276e-20,1.6615878081252127e-30,7.130641501037177e-23,2.6086659671664035e-27,1.8942464079367322e-30,6.59356655674185e-39,2.0406444786716682e-18,2.5145017779019307e-36,1.1621015665341712e-26,1.3969699476497286e-30,1.2841106669782165e-30,4.041400545404749e-18,2.033022323013817e-46,9.446757790746274e-32,5.463921989134694e-29,2.4165601567567176e-34,6.47271076960993e-48
9.330873943620136e-10,0.46488518428395714,9.402027554977058e-18,5.060014867340269e-22,7.836029773616038e-16,2.2221284216981976e-20,0.0,0.0,9.358660135235129e-13,1.4417512448438603e-20,8.255605453498968e-23,1.2061750016382343e-23,1.4077203086325908e-30,3.2478245535740917e-43,9.073018722861513e-32,8.684087315152492e-22,3.596937147465701e-19,6.977248902537768e-25,6.255084566680707e-40,7.128653650363524e-41,7.18033504789945e-22,4.246842536270132e-33,1.3080813138889376e-20,1.7437126954106693e-32,2.9383268295518432e-27,9.655611597434698e-33,5.428315169006393e-28,1.318951351879335e-26,6.198720761287427e-40,3.84758365068904e-40,3.461082717906246e-32,2.4529836145268596e-37,9.01747326268158e-31,2.983464186576445e-33,3.76,0.0,0.5032410274743803,0.999978687750728,3.993009885657285e-19,2.0456361332184412e-24,1.4346788379080191e-09,1.434678838076335e-09,1.5710369075377418e-21,6.2139251094233026e-27,2.131224833539117e-05,1.0307149193649159e-24,1.5635633269941846e-26,9.352984810920812e-13,2.289103182425432e-16,3.6095347351442475e-19,6.18258981085777e-17,6.287464918902031e-12,1.2245421119520274e-23,7.839000355635755e-16,4.3185983885339505e-18,3.70450859580121e-25,6.746184876292175e-22,3.3568999943140314e-18,4.865947509647308e-31,1.4205420460871707e-30,1.4009763474860653e-20,1.7697538290708273e-33,3.596958444282921e-19,2.225936101948067e-16,2.24048716651255e-28,5.03178553473071e-33,2.6055330983151575e-32,4.609784673546195e-26,3.264467956031966e-30,1.89804718864154e-37,5.894884439555934e-42,2.2605309622882784e-36,5.036109338262141e-39,2.833588026479647e-33,3.6470576944519006e-42,2.217064638742395e-23,4.970166638488527e-29,2.6236478316768183e-21,1.901358204537208e-28,2.9600865371837413e-41,1.746797693379421e-20,1.0161265692277072e-19,1.7857532389833953e-30,7.769398115030697e-23,2.762257097924191e-27,2.015584175653061e-30,7.410566215952504e-39,2.1608145899253476e-18,2.677036584420825e-36,1.2662357257978817e-26,1.5661362051512184e-30,1.4397922445904715e-30,4.1540342755922835e-18,2.279592481419561e-46,1.0591864083689328e-31,6.126215461464953e-29,2.709535412163559e-34,7.684581018440102e-48
9.594056425731077e-10,0.4648851842875391,9.902283858084828e-18,5.451597478495995e-22,8.284163025619272e-16,2.3037998451830778e-20,0.0,0.0,9.622640388963296e-13,1.524230408236041e-20,8.973810552088466e-23,1.332378765292243e-23,1.5315921825533547e-30,3.5241651583412883e-43,9.578096892698901e-32,9.158888399353348e-22,3.8026675262210534e-19,7.572959659694023e-25,6.9591397708990435e-40,7.763335728695085e-41,7.591098063607549e-22,4.615622615307471e-33,1.3424730317601395e-20,1.9488511902928026e-32,3.193874151957254e-27,1.0869520229638774e-32,5.738547229286563e-28,1.3943734048900083e-26,7.123516967929834e-40,4.185604341392117e-40,3.8677183363597034e-32,2.784925692412558e-37,9.963487684291218e-31,3.334597800503666e-33,3.76,0.0,0.5032410274337993,0.9999785652989258,4.34044937834463e-19,2.2236422497505993e-24,1.4751447513181727e-09,1.4751447514959683e-09,1.6580489088130002e-21,6.56792002182598e-27,2.1434700110922095e-05,1.0894946149995727e-24,1.6769005088840132e-26,9.616640549865265e-13,2.4199222169567703e-16,3.923493301508103e-19,6.536212343430252e-17,6.464783564312248e-12,1.2944567569080826e-23,8.287422403807152e-16,4.440241899958779e-18,3.927276510912746e-25,7.131711345197571e-22,3.548666664680614e-18,5.138287950703155e-31,1.5433624859226147e-30,1.4405632901249765e-20,1.925600065583565e-33,3.8026906764432e-19,2.3527986158716963e-16,2.4353794837459486e-28,5.507937193773085e-33,2.8363837093579835e-32,5.0104914070056444e-26,3.648221035277514e-30,2.123000819670704e-37,6.578569050978264e-42,2.5977151909618524e-36,5.5462347359341e-39,3.1776397636420456e-33,4.023677442661503e-42,2.382098211046308e-23,5.50618395856152e-29,2.851706371018221e-21,2.0512692045671033e-28,3.308347772344699e-41,1.7928207955499566e-20,1.0742487688655931e-19,1.9149052218105733e-30,8.445186208571724e-23,2.920239393996307e-27,2.1412315410561578e-30,8.302750362133428e-39,2.2844222147448446e-18,2.8454586294483325e-36,1.3764109467927927e-26,1.7502070964822254e-30,1.6092171288833405e-30,4.2664128941765426e-18,2.5479427993417613e-46,1.1838030581873661e-31,6.846955207623691e-29,3.0283744799607716e-34,9.079885622682602e-48
9.85723890784202e-10,0.4648851842911212,1.0415459173043403e-17,5.863183125955526e-22,8.744748753537171e-16,2.3869991102193228e-20,0.0,0.0,9.886621482774426e-13,1.609003713822683e-20,9.732492900565635e-23,1.4676007906057092e-23,1.6626034671849083e-30,3.8153938003989544e-43,1.0096087125951632e-31,9.645124198518217e-22,4.0141167710857186e-19,8.200998183976605e-25,7.720071809585826e-40,8.435499411355155e-41,8.013285758593437e-22,5.005110143859248e-33,1.3767338967274105e-20,2.1715743637386446e-32,3.463815166529762e-27,1.2193568541382725e-32,6.0573819759130855e-28,1.471890631835058e-26,8.155530184229366e-40,4.543145195141645e-40,4.309133834692378e-32,3.1519611561534997e-37,1.0981030971045335e-30,3.715851637315052e-33,3.76,0.0,0.5032410273932183,0.9999784514483041,4.707477070077259e-19,2.411685402015175e-24,1.5156106647250986e-09,1.5156106649126244e-09,1.7472501770490732e-21,6.931637356068379e-27,2.1548550706080138e-05,1.149894504158187e-24,1.7952536293296722e-26,9.880288136918773e-13,2.5543686998321317e-16,4.2551396669545673e-19,6.899665142424218e-17,6.6421009592282106e-12,1.3663045556690013e-23,8.74831487218503e-16,4.5618763781231174e-18,4.156631855501546e-25,7.527927227790345e-22,3.745744504918567e-18,5.417732818603519e-31,1.6730648574698517e-30,1.480154190399199e-20,2.0904487532204375e-33,4.014141879241223e-19,2.4831500813215248e-16,2.6412532142516743e-28,6.01525066396135e-33,3.079161430194427e-32,5.433746244460082e-26,4.06482892983962e-30,2.367479842098762e-37,7.319517753902134e-42,2.9739794543722414e-36,6.098941380474486e-39,3.5520644750436564e-33,4.42658070500584e-42,2.553801686509154e-23,6.08257159490591e-29,3.0925966648582693e-21,2.2080515228909785e-28,3.6864655861300475e-41,1.8386739187611254e-20,1.1339869696533756e-19,2.0490656809840883e-30,9.15904714163909e-23,3.0826127033876403e-27,2.2712349940727028e-30,9.274734613375166e-39,2.4114673288884718e-18,3.019836366907048e-36,1.492797444287366e-26,1.950031543014353e-30,1.793171154228768e-30,4.378537046266786e-18,2.8393201315392674e-46,1.3191032662081378e-31,7.629480881459184e-29,3.3745563371489646e-34,1.068019067068258e-47
9.999999999999999e-10,0.4648851842947032,1.0699231946230714e-17,6.09499272161867e-22,8.999798726365965e-16,2.432782813092971e-20,0.0,0.0,1.002981612741474e-12,1.6559480090848277e-20,1.0161359914308723e-22,1.5448468646335076e-23,1.7367300055483343e-30,3.979721845847748e-43,1.0382447435096174e-31,9.913630625127957e-22,4.1312079923390767e-19,8.555475298496953e-25,8.157653152886092e-40,8.816206031383878e-41,8.247077296381029e-22,5.225245909613849e-33,1.3952638470981084e-20,2.3000902803895289e-32,3.616403313178586e-27,1.296007603278567e-32,6.233929512798484e-28,1.5148156406657368e-26,8.763383344188043e-40,4.745464064333071e-40,4.5638055850173323e-32,3.3666957306734955e-37,1.1564134557426694e-30,3.9358522068127584e-33,3.76,0.0,0.5032410273712055,0.9999783930732944,4.914953007083213e-19,2.517984281939985e-24,1.5375610542284252e-09,1.537561054421334e-09,1.796548368523884e-21,7.13299766653532e-27,2.160692570156293e-05,1.1833354484934893e-24,1.8615847953071965e-26,1.002329811278228e-12,2.628815350428584e-16,4.442609453836596e-19,7.100929330341678e-17,6.7382847442384295e-12,1.4060862837130357e-23,9.003538930693485e-16,4.627852184596157e-18,4.283797012772429e-25,7.747322346291622e-22,3.854869154362379e-18,5.572279574861e-31,1.746366287713495e-30,1.5016315929336796e-20,2.183729675447695e-33,4.131234207304108e-19,2.555316945111563e-16,2.75762816801657e-28,6.303902674354242e-33,3.215895217889711e-32,5.672987938730225e-26,4.3052023420164044e-30,2.5086567388023264e-37,7.746470345727354e-42,3.195592881152497e-36,6.417695774316767e-39,3.76848155350864e-33,4.656476115393538e-42,2.64973970837626e-23,6.412737945863715e-29,3.2287575435076162e-21,2.295999607741563e-28,3.904648900544591e-41,1.8634756675880164e-20,1.1670674777686045e-19,2.1239423504368634e-30,9.562571533338049e-23,3.172527611967332e-27,2.3435930717310218e-30,9.837045171363837e-39,2.4818199051434012e-18,3.116941819606928e-36,1.5585890898311905e-26,2.0653232785429984e-30,1.899319060253823e-30,4.439251610166875e-18,3.007461419134903e-46,1.3971748805234609e-31,8.081016018787958e-29,3.574315630104844e-34,1.164224601186851e-47
1.012042138995296e-09,0.4648851842947032,1.094155529071674e-17,6.295280532044598e-22,9.217786334159626e-16,2.4717651721620244e-20,0.0,0.0,1.0150603419292366e-12,1.6960711688930265e-20,1.053276071655701e-22,1.6121890336041122e-23,1.8009625912109386e-30,4.121863469884744e-43,1.062693096801423e-31,1.0142705477954968e-21,4.2312847122437947e-19,8.8621505873634e-25,8.540783232064267e-40,9.146322003080619e-41,8.446898132856426e-22,5.415865754029766e-33,1.4108644098865213e-20,2.412858949598882e-32,3.748543218815618e-27,1.3634014743405645e-32,6.384817949251476e-28,1.5515028942525532e-26,9.30382291931633e-40,4.9207927368338535e-40,4.787252473482109e-32,3.556808430568329e-37,1.2073560054644536e-30,4.12890101116153e-33,3.76,0.0,0.5032410273526373,0.9999783455947129,5.094629794430786e-19,2.61004076935353e-24,1.5560765781287958e-09,1.5560765783263027e-09,1.8386290476828622e-21,7.305070475706823e-27,2.1654404270960214e-05,1.2119138670418831e-24,1.9187161719992254e-26,1.0143927577074228e-12,2.6924420346965914e-16,4.604957535593332e-19,7.272947935439124e-17,6.819417103658644e-12,1.4400848959731382e-23,9.221677673695638e-16,4.683501824365066e-18,4.392567576944028e-25,7.9348307226909005e-22,3.948132303119679e-18,5.704260117520145e-31,1.809836682296448e-30,1.519749050546085e-20,2.264565301334051e-33,4.2313118857285914e-19,2.6169883775816834e-16,2.858408794293407e-28,6.55493488834494e-33,3.3340104167551094e-32,5.880163759935729e-26,4.5161121523142614e-30,2.6325965645707715e-37,8.120771786622354e-42,3.392625349825551e-36,6.697441436021655e-39,3.95858022068851e-33,4.856751003982325e-42,2.732198970372944e-23,6.701083719195084e-29,3.3466682547093593e-21,2.371784508910224e-28,4.096098716057136e-41,1.8843576908330118e-20,1.1953411417211432e-19,2.188254781833427e-30,9.912022103180309e-23,3.24937687493058e-27,2.405641013139179e-30,1.0331280623804905e-38,2.541949908114707e-18,3.2002381127971824e-36,1.6155654234827446e-26,2.1664817778568857e-30,1.992461989453406e-30,4.490407375339285e-18,3.155006093092459e-46,1.4656805904111405e-31,8.477224739983833e-29,3.74960106487818e-34,1.2508909826516322e-47
