Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159)
7.684246238565958e-06,0.7995604286835861,0.01070466349331888,0.0024846623639650104,0.0052765997459383145,0.1452969672529933,0.0,0.0,0.0036242173265865736,0.00021054306392212881,0.037932320900747045,0.0013029732957379983,0.00095153662911441,1.7725612765503474e-07,7.690373708541664e-06,9.92527587825216e-05,0.004787660286105194,0.005673054711542773,0.00014778714510253586,1.0945901157450751e-07,0.0009092712573281138,1.3326377191287976e-07,8.7334282407131e-06,0.00015164654365654574,2.695320059184218e-06,0.013146031723471722,2.811998604365701e-06,0.00013679855947745383,5.150473491159396e-05,1.4282245574764003e-06,1.0106789088414679e-05,8.784323204524182e-09,1.81683944466089e-06,2.0420832597489913e-06,3.76,0.0,0.23159929617589792,0.9161324009798428,0.07825547582084097,0.0023007524904349653,0.17557322351635,0.24205659040177036,2.5022591322319353e-08,7.040576947302755e-11,0.0008969825489711653,0.0006828329434971755,0.004623465639176207,0.0015856080613459835,0.00027809827372588154,0.10169942222461842,0.06909461257467359,0.011280467446422008,0.0006075720455011046,0.0025629866132049674,0.00013480720125242754,3.8035346560781142e-06,0.00010800063455771914,0.00036616701012877903,0.0024332442427901758,0.0005675770448095881,0.008774299388310319,0.002767630490013859,0.019140922298799504,1.1612096382073711e-07,0.006099315427972587,0.0007723306641937771,1.4331888645146313e-08,0.0008849432159462889,2.0510522507293007e-07,2.882918335121159e-06,5.693975227086379e-11,2.3217576716142516e-06,6.341350980792841e-07,2.0481585492394977e-06,8.52466025932315e-12,1.5255996160434877e-07
7.710046313648758e-06,0.7998642393372551,0.010677266368996675,0.0024896605014047405,0.005262677908208901,0.1463050301506317,0.0,0.0,0.003648960492405617,0.00021522443462760224,0.03855799554636741,0.0013279778319192125,0.0009598922989053334,1.7752514804021363e-07,7.712312683097266e-06,9.992332103092451e-05,0.004824714247970802,0.005737299388163816,0.00014970491440785007,1.1036920463570434e-07,0.000920450897014366,1.350902220739166e-07,8.786322547171437e-06,0.0001540738989537138,2.7329257955433985e-06,0.01329647604657911,2.851835686947475e-06,0.00013949658960863342,5.267719485896739e-05,1.4556705812165192e-06,1.0189068203729267e-05,8.912841957043393e-09,1.8257101234988096e-06,2.099220944457717e-06,3.76,0.0,0.22983742321146197,0.9151977027592227,0.07910734889624757,0.002332328787700936,0.17544897365824744,0.2427196650432769,2.500478128337422e-08,7.022905894637426e-11,0.0008960673938280436,0.0006816071290258704,0.0046240835108602215,0.0015757532989875774,0.00027714217843877685,0.10238689462758585,0.06934018320178403,0.011304625360784564,0.0006065750833989008,0.0025917100122118788,0.00013431902780705441,3.853509583092504e-06,0.0001076106981477496,0.00036718396922223804,0.002444812891380265,0.0005691609816115788,0.008905365696945196,0.0027861645233256266,0.019446295810651833,1.1523932663436307e-07,0.006214187423482143,0.0007908807780447263,1.4490829488788802e-08,0.0008845329906141397,2.0472684915641754e-07,2.898374282455991e-06,5.724339162553144e-11,2.3363030113002016e-06,6.384791170064866e-07,2.0874863446060694e-06,8.569962534767718e-12,1.5343770747965273e-07
7.735846388731558e-06,0.8001664101115599,0.010648706063196905,0.0024942690792976747,0.005248171190953414,0.14730461413096196,0.0,0.0,0.00367344128904979,0.00021994558296959858,0.03918688229731511,0.0013531517897828309,0.0009680865985925149,1.7771850215788083e-07,7.731926863927467e-06,0.00010057712945747136,0.004861381953594225,0.005801411375027273,0.0001516077296346293,1.1125701611456129e-07,0.000931607375392936,1.3687931589518878e-07,8.837186138353046e-06,0.00015650379779952314,2.770364781548539e-06,0.013446268151754134,2.891219628278777e-06,0.00014221802440666975,5.386401749776506e-05,1.4832188371973723e-06,1.0269338090229142e-05,9.040273877558745e-09,1.8343191127933506e-06,2.157202374736845e-06,3.76,0.0,0.22809107529631917,0.9142636345976501,0.07995782180676521,0.002364037005834884,0.17532287028975407,0.2433801502887374,2.4986700550169778e-08,7.004493451911931e-11,0.0008951528536227661,0.0006802998414896219,0.004624080118861609,0.001565768324159727,0.0002761535137074733,0.10306738521183126,0.06957949118054917,0.011328382862775037,0.0006055022363161138,0.002620510771239268,0.00013381596541976306,3.90352608382542e-06,0.00010720877566569103,0.0003681291644777534,0.002455855331203138,0.0005706190243389894,0.009036747401767959,0.002804095202007355,0.019752898327415783,1.1435057788547328e-07,0.006329580235792025,0.0008096975398053047,1.4648975394565704e-08,0.0008839742344062261,2.0431509849681783e-07,2.9131588850708545e-06,5.7533784042644845e-11,2.3499695332647023e-06,6.425886842212258e-07,2.1269981209012703e-06,8.613282787106202e-12,1.5428140564816826e-07
7.787446538897159e-06,0.8007657721820229,0.01058826974759705,0.0025023405417054136,0.005217492682962132,0.1492782268951246,0.0,0.0,0.0037216018536095808,0.00022950170413245694,0.04045381564667246,0.0014039866205634531,0.0009839850538881124,1.7788383007783092e-07,7.764301180836964e-06,0.00010183419202671532,0.004933534282659372,0.005929196905576003,0.00015536637542254108,1.1296523409296784e-07,0.0009538426024882666,1.40341060628526e-07,8.932835494038983e-06,0.0001613687554756947,2.8446866605820306e-06,0.013743790844545224,2.9685521659973363e-06,0.00014772972534502315,5.6280190302236524e-05,1.5385829150692493e-06,1.0423816532660083e-05,9.291641124548905e-09,1.8507524642092206e-06,2.275660220896903e-06,3.76,0.0,0.22464499600158577,0.9123979093074212,0.0816540876814005,0.002427832178766072,0.17506543476928516,0.24469320520016544,2.4949775421005037e-08,6.965578777485384e-11,0.0008933261281813855,0.0006774518079950396,0.00462226207537206,0.001545443219210653,0.00027408373750667384,0.10440733219765531,0.07003959462913678,0.011374717024862339,0.0006031385948889972,0.002678319823253658,0.00013276782914763217,4.003650677854166e-06,0.00010637110482715178,0.0003698083570833726,0.0024763797329081906,0.0005731650992381934,0.009300357223450934,0.002838145110235529,0.0203695183896354,1.1255452637604548e-07,0.006561808505937853,0.0008481298626981568,1.4962781833970256e-08,0.0008824238797880639,2.0339509851048414e-07,2.940724994276615e-06,5.8075049758906546e-11,2.374676053480515e-06,6.501052579401495e-07,2.20652715211898e-06,8.694010956825191e-12,1.5586705328746216e-07
7.8338866740462e-06,0.8012994481900951,0.01053033204761236,0.0025083318612207327,0.005188104807364412,0.15102522663668885,0.0,0.0,0.0037640152736802966,0.00023822426228211314,0.04160384937482731,0.0014502638178682786,0.0009977280725824154,1.7778862767188726e-07,7.785807019468697e-06,0.00010290765542673575,0.0049970922519393295,0.006043651016833318,0.0001586928898759374,1.1442564977657084e-07,0.0009737549637636295,1.4331857385421396e-07,9.012028690116315e-06,0.00016574980396345657,2.9108682185376043e-06,0.014009076259457678,3.036419417147839e-06,0.00015276679660198225,5.850241368530051e-05,1.5886622550934526e-06,1.0555910168128004e-05,9.513579790442476e-09,1.864650476694986e-06,2.3850637310080566e-06,3.76,0.0,0.2215966591272075,0.9107221910891307,0.08317476526162994,0.002485656452482169,0.1748282207607158,0.2458657404770961,2.4915736306105767e-08,6.928354707596773e-11,0.0008916854318348377,0.0006746372847258041,0.0046186336870612235,0.0015267928364560944,0.00027212265526338594,0.10558922086400331,0.07043297514187204,0.011415099452198008,0.0006007760516468833,0.0027305512324208416,0.0001317801759132383,4.093823227633012e-06,0.00010558150085538336,0.0003710848269684794,0.0024931011024033308,0.0005750458933064794,0.009538437428132544,0.0028667281537513643,0.020928000547151937,1.1092058894256097e-07,0.006772296952311411,0.0008836275412724767,1.524224616704936e-08,0.00088055298528225,2.0246209989965338e-07,2.9632710908087945e-06,5.851754186657884e-11,2.393941425938444e-06,6.56073120975622e-07,2.2786161971494207e-06,8.759987538972396e-12,1.5717894437666715e-07
7.880326809195241e-06,0.8018276064874071,0.010469291131381179,0.002513155595013716,0.005157164607694215,0.15274443449119887,0.0,0.0,0.0038055282293706426,0.00024705372767436804,0.04276245040048431,0.0014970069335207537,0.001010929465214131,1.7747228382556586e-07,7.800305551480876e-06,0.00010392615357111406,0.0050593136089788805,0.00615752549396989,0.0001619633586989282,1.1581324173686901e-07,0.000993562037940204,1.4616026804847466e-07,9.084755993443858e-06,0.00017012977181647516,2.976299856767953e-06,0.014271869033558409,3.102550286760688e-06,0.0001578742087772061,6.076884114959697e-05,1.6389214572845608e-06,1.0681424826898984e-05,9.73113688569192e-09,1.8777084170482864e-06,2.4970495569019323e-06,3.76,0.0,0.2185985736414736,0.9090504511800469,0.0846891392323821,0.002543842490323683,0.17458624132602205,0.2470293504414342,2.488100122959079e-08,6.889242470896495e-11,0.0008900486250541258,0.0006716008771117736,0.004613199070471323,0.0015078536301279366,0.00027007617684978444,0.10674826278200804,0.07080718242201739,0.011454263540062232,0.0005982050537517465,0.0027829387851075506,0.00013075436539758612,4.184006085998336e-06,0.00010476116034989666,0.0003721458430304807,0.0025081994046992767,0.0005765506478036707,0.009777161552112343,0.0028933674124787152,0.021489418250557373,1.0927394200292575e-07,0.006984015024800241,0.0009199831454658443,1.5518774892387593e-08,0.0008782517254989971,2.0143520560756702e-07,2.98370123362833e-06,5.891830346988946e-11,2.410430840944172e-06,6.612934451851681e-07,2.3511216493279435e-06,8.819722408150905e-12,1.5838290210077353e-07
7.926766944344282e-06,0.8023501898905145,0.010405387570774437,0.002516850481575615,0.005124795798126475,0.15443582616811816,0.0,0.0,0.003846124530288428,0.00025598151122925025,0.043928941353674145,0.0015441850275609303,0.0010235854529178567,1.7694514207732954e-07,7.808030266879e-06,0.00010488974623221871,0.005120173132083777,0.0062707694444293,0.00016517540500101693,1.1712837314285866e-07,0.0010132537909591519,1.488621984823111e-07,9.151099075772113e-06,0.0001745053811698493,3.040908701750518e-06,0.0145320470220359,3.166863864517987e-06,0.00016304982923571668,6.307849512732669e-05,1.6893047102884374e-06,1.0800376901007435e-05,9.944032794179426e-09,1.8899334060586284e-06,2.6115538946124293e-06,3.76,0.0,0.2156505777481559,0.9073833516999262,0.08619661701686215,0.002602366145649566,0.17433992528976025,0.24818386155505134,2.4845632888371022e-08,6.848426986124088e-11,0.0008884163563984676,0.00066835788888941,0.004606036848001997,0.0014886717882310288,0.0002679515660077397,0.10788445487873737,0.07116266455104107,0.011492238485107107,0.0005954392976655828,0.0028354479172864903,0.00012969398516149408,4.274155892564602e-06,0.00010391296563194014,0.0003729985188625163,0.002521712690127711,0.0005776925646150475,0.010016395485259132,0.002918078266264818,0.02205338910798669,1.0761810483269689e-07,0.007196797709403426,0.0009571933249014055,1.5792254885811166e-08,0.0008755399175224683,2.0031980908529937e-07,3.0020487974420577e-06,5.927800007863434e-11,2.424193039916823e-06,6.657768268324654e-07,2.423977209497672e-06,8.87331580821576e-12,1.594803899732789e-07
7.973207079493323e-06,0.8028671514239986,0.01033885583504626,0.002519456622427684,0.005091118836973039,0.1560994250852136,0.0,0.0,0.0038857894732856435,0.00026499887780252925,0.04510265469624458,0.001591767420306574,0.0010356939454698425,1.7621807972100749e-07,7.80923066112162e-06,0.0001057986540149911,0.0051796491940758185,0.006383334855662602,0.00016832690519438044,1.1837164231092468e-07,0.0010328208989512332,1.5142128216510422e-07,9.21115852422155e-06,0.00017887348336774987,3.1046253192672613e-06,0.014789498855641578,3.229290062327523e-06,0.00016829149268501425,6.543034680971357e-05,1.739757061783641e-06,1.0912803894926126e-05,1.0152012401213409e-08,1.9013346778918656e-06,2.7285095760191144e-06,3.76,0.0,0.21275243898146412,0.905721519246156,0.08769664427441887,0.002661203605285946,0.17408968162590682,0.24932911546265277,2.4809691106270698e-08,6.806087588912126e-11,0.0008867892396469785,0.0006649232820789695,0.004597225737842213,0.0014692913313765574,0.0002657558923736619,0.10899783476198534,0.07149988136554386,0.011529053088388311,0.0005924922210732757,0.002888044712050768,0.00012860250153731275,4.3642311624046885e-06,0.00010303970203703899,0.00037365026595221023,0.0025336823533186107,0.0005784853553730022,0.010256009635172788,0.002940881641220483,0.022619537910596555,1.0595639609379419e-07,0.007410484378769478,0.000995254158244321,1.6062584553547843e-08,0.0008724376140372602,1.9912129271333991e-07,3.0183525086713247e-06,5.959740219838433e-11,2.435287240486695e-06,6.695367943742816e-07,2.497117500147302e-06,8.920883634433798e-12,1.6047314711968683e-07
8.019647214642364e-06,0.8033784536150596,0.010269923677298124,0.0025210152096526413,0.005056250600391285,0.1577352990524171,0.0,0.0,0.003924509834325373,0.00027409697635024126,0.046282934390833065,0.001639723784892658,0.001047254459565775,1.753023815328122e-07,7.804169587871642e-06,0.00010665324883230196,0.005237723672088859,0.0064951765679415715,0.00017141598299520123,1.1954386340946015e-07,0.001052254736246358,1.5383527332415912e-07,9.265052081313797e-06,0.00018323106339983622,3.1673838542283216e-06,0.015044123659665223,3.289769465911156e-06,0.0001735970064431513,6.782332007874077e-05,1.790224617477147e-06,1.1018762897861373e-05,1.035484529178326e-08,1.911923438436212e-06,2.8478464069126323e-06,3.76,0.0,0.2099038595431828,0.904065545062666,0.08918870438869177,0.0027203314303929247,0.1738358996347747,0.2504649689354909,2.477323285302963e-08,6.762397373715097e-11,0.0008851678539627806,0.0006613116351459271,0.004586844246733538,0.0014497540640201422,0.0002634960117707761,0.11008847791029222,0.07181930192985292,0.011564735673236598,0.0005893769615578901,0.0029406959946167953,0.000127483252402525,4.454192310974911e-06,0.00010214405204963774,0.0003741087340396613,0.002544152681344695,0.0005789431297900722,0.01049587908066235,0.0029618035740834373,0.023187497581535283,1.0429193304626738e-07,0.007624919177069676,0.0010341611752297042,1.6329673430476887e-08,0.0008689649991034661,1.9784500377208492e-07,3.0326559147857786e-06,5.987737486678274e-11,2.4437820290936278e-06,6.725895239239879e-07,2.5704782544583574e-06,8.962555868663026e-12,1.6136316265843343e-07
8.066087349791405e-06,0.8038840681635431,0.010198811617432945,0.002521568266865414,0.005020304109129753,0.15934355701798217,0.0,0.0,0.003962273857029264,0.00028326686960240046,0.04746913740821304,0.0016880242321901564,0.0010582680326707502,1.7420961997081902e-07,7.793120703941398e-06,0.00010745404397681136,0.005294381843746757,0.006606252237097717,0.00017444100233870077,1.2064604697018065e-07,0.0010715473604101028,1.561027317469638e-07,9.312912873550865e-06,0.00018757524328438753,3.2291221440648065e-06,0.01529583073746679,3.3482530993412526e-06,0.00017896415567622765,7.02562954958373e-05,1.84065472437564e-06,1.1118329011639094e-05,1.055232573494873e-08,1.921712718116269e-06,2.969491505396588e-06,3.76,0.0,0.20710448152597785,0.9024159853598533,0.09067231780389091,0.0027797265931893147,0.17357894919380057,0.25159129373295885,2.473631227500302e-08,6.717522664743992e-11,0.0008835527442050927,0.0006575371073656237,0.004574970389324344,0.001430099546766434,0.00026117854974608306,0.11115649489746181,0.07212140218258621,0.011599314018817405,0.0005861063208242202,0.0029933694177208805,0.00012633944154806753,4.5440016680279035e-06,0.00010122859072544266,0.00037438175451564746,0.0025531704175750978,0.0005790802906346571,0.010735883690676792,0.0029808747725558675,0.023756910024621318,1.0262763237666278e-07,0.007839951348171066,0.0010739093786839113,1.6593441750232106e-08,0.0008651422907035263,1.964962325682799e-07,3.0450068600963385e-06,6.011886732238884e-11,2.4497542449137036e-06,6.749535490988322e-07,2.6439964884164742e-06,8.998475034816864e-12,1.6215265029527485e-07
8.112527484940446e-06,0.8043839753679145,0.010125732515884655,0.0025211584040161885,0.004983388304684469,0.16092434589074184,0.0,0.0,0.003999071238239971,0.00029249956309683884,0.048660635077726964,0.0017366393882097778,0.001068737133650542,1.7295154325875725e-07,7.776366030616767e-06,0.00010820168388136514,0.005349612271889682,0.006716522288347158,0.00017740055938206815,1.2167938051238168e-07,0.0010906914947766864,1.5822298483975907e-07,9.354887667718963e-06,0.0001919032844814749,3.289781809657512e-06,0.015544539225137953,3.4047021102407353e-06,0.00018439070857562403,7.272811431627368e-05,1.8909961380446382e-06,1.1211593766403532e-05,1.0744272551003916e-08,1.9307172207359677e-06,3.0933696379227744e-06,3.76,0.0,0.20435389200048137,0.9007733617675777,0.09214704123019742,0.002839366509751822,0.17331918107281855,0.25270797639147496,2.469898073582752e-08,6.67162257803497e-11,0.0008819444213717125,0.0006536134089598575,0.004561681432907526,0.001410365086137227,0.00025880988801712656,0.11220202866754196,0.07240666275392162,0.011632815307620812,0.0005826927340990444,0.0030460335375571235,0.00012517413437637895,4.633623481557018e-06,0.00010029578218235487,0.0003744772873973252,0.0025607843436035835,0.0005789114356569646,0.010975908211619237,0.0029981301762592705,0.02432742687596048,1.0096621238335239e-07,0.008055435510312682,0.0011144932664925505,1.6853819992404466e-08,0.0008609896501216319,1.950801924673977e-07,3.0554569698449563e-06,6.032290281606196e-11,2.4532878885381746e-06,6.766494779276334e-07,2.717610656191716e-06,9.02879467333869e-12,1.6284402309544968e-07
8.158967620089487e-06,0.8048781636844053,0.010050891234775788,0.002519828587373743,0.004945607872698943,0.16247784745154645,0.0,0.0,0.0040348931104138225,0.0003017860334515396,0.049856814280086426,0.0017855404638457226,0.0010786655708872968,1.7153997213080718e-07,7.75419364802623e-06,0.00010889693368210966,0.005403406679112433,0.006825949861879958,0.00018029347371072924,1.2264520949782325e-07,0.0011096805087423588,1.6019608448490093e-07,9.391135166450773e-06,0.00019621258937091587,3.3493083232281446e-06,0.015790177721081194,3.459087387427579e-06,0.00018987442145373953,7.52375825085952e-05,1.9411991735998798e-06,1.129866354877394e-05,1.0930528780916114e-08,1.9389531698881562e-06,3.2194035510922905e-06,3.76,0.0,0.20165162794609656,0.8991381619122256,0.09361246673016414,0.0028992290689027487,0.1730569273085166,0.25381491794563443,2.4661286866559548e-08,6.62484869235931e-11,0.000880343363163086,0.0006495537768172736,0.004547053667445818,0.001390585740198893,0.00025639615379496785,0.11322525187291087,0.0726755669556785,0.011665266085966273,0.0005791482445732212,0.00309865788017747,0.00012399025493662477,4.723023912233158e-06,9.934797717268426e-05,0.00037440337214116894,0.002567044881638171,0.0005784512668067365,0.01121584232431383,0.0030136085214907626,0.02489871015823671,9.931019623948298e-08,0.008271231878387476,0.0011559068534711442,1.711074841368894e-08,0.0008565270984137958,1.936020019395579e-07,3.064061147737361e-06,6.049056872108842e-11,2.454473052012445e-06,6.776997116990079e-07,2.7912607886049187e-06,9.05367786429252e-12,1.6343986899175036e-07
