Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682)
2.895249595116026e-05,0.6601993237934628,0.0010742366078607928,6.806486554769652e-05,0.0005061939447899325,0.04948192261546039,0.0,0.0,0.004671314474473513,0.0003257654451059016,0.0011520803784761673,1.2212099946281905e-05,1.2484498005008242e-05,1.6139275230029742e-11,7.15941040970794e-09,5.362825449981285e-07,0.0003257940455040763,0.0001291547764285349,2.526775201724281e-07,7.2549112424618996e-12,3.0411439883810546e-06,1.5654090525752425e-11,3.393407401805289e-08,9.39898754530952e-06,6.556890428240417e-07,0.0002549296258236529,3.5373782773223864e-09,4.48777528307394e-06,3.709002225550202e-06,2.5054857886362857e-08,6.322995969170431e-08,2.3425210716676408e-11,7.095248789802029e-08,1.682445877279446e-08,3.76,0.0,0.7860754729873701,0.9848821511282921,0.016077951458474272,0.0004800378863603096,0.0501512138429822,0.051478255608136375,2.61617899735922e-10,3.8777410537726793e-13,0.00025618468249067624,7.039035649778799e-06,0.00018395420815187893,0.0009419950423850109,0.00031646629817957636,0.05129214701154425,0.014229649457376458,0.0006208989272423735,6.07511276163212e-06,0.0006900041924242121,3.0044122369923394e-05,1.7192564385121414e-07,2.9513477260474698e-05,0.00019478408450463965,3.33274151194692e-05,1.2398937553204415e-05,0.0003666341737871023,0.00040608955211233105,0.001197774140907501,5.265143554568717e-07,2.012143277511886e-05,0.00012053914389547318,1.3455946150303411e-11,7.942562514650325e-05,1.117309148499722e-07,3.951110125828984e-06,6.49112742657548e-11
2.9110772275366223e-05,0.6603533803448469,0.0010855854483918267,6.927881769252152e-05,0.0005144058039857737,0.05034332421514244,0.0,0.0,0.004729366707788774,0.0003363281660718221,0.0011891895126956318,1.2624275781709772e-05,1.2950292966516435e-05,1.6861715633285226e-11,7.399211115299507e-09,5.494798246050164e-07,0.0003298493177196431,0.00013311154480619196,2.6363790428955664e-07,7.520589088835717e-12,3.117252605566047e-06,1.643908507564972e-11,3.482569735377059e-08,9.737931588959859e-06,6.718729626409271e-07,0.0002622588819080186,3.6815275136347305e-09,4.6502646756672045e-06,3.8291582366042464e-06,2.5990409238872782e-08,6.54012297758965e-08,2.4404845103748084e-11,7.264695024564831e-08,1.77956359809613e-08,3.76,0.0,0.7845429389177558,0.984579402482332,0.016453106700107824,0.000490134804325391,0.05038470268757141,0.05174619978164639,2.628399139224543e-10,3.96915819195145e-13,0.0002561059352102323,7.178580396380993e-06,0.0001877387158233889,0.000952927929384357,0.0003208036501405941,0.052250010061381205,0.01446122231223551,0.0006267216863882547,6.189455241027106e-06,0.0006973858452661728,3.0495273676300736e-05,1.7670667147342164e-07,2.9958333627026826e-05,0.00019976784550466577,3.445094019016264e-05,1.2781617939796604e-05,0.000376551453643475,0.00042134452717233317,0.0012275068947258188,5.323410990935839e-07,2.0969673847773457e-05,0.00012576964299170537,1.3843932426007836e-11,8.109863892841911e-05,1.1402419295714964e-07,4.097651121283041e-06,6.731751064436246e-11
2.9269048599572185e-05,0.6605086283302243,0.001096865631505152,7.050594074900101e-05,0.0005226518930479184,0.05121186814871916,0.0,0.0,0.004787371062278531,0.0003471266166597577,0.0012273422426678244,1.304818078697377e-05,1.3429159637466638e-05,1.7606044133364267e-11,7.643787295469789e-09,5.62865371316576e-07,0.00033390401812095774,0.00013714869188043076,2.7498272998585894e-07,7.794500723694773e-12,3.1952240704543817e-06,1.7258039366621672e-11,3.572965554861876e-08,1.008603547132139e-05,6.882408394991485e-07,0.00026975467877041697,3.830861510263377e-09,4.8170653186592015e-06,3.952001880553906e-06,2.695249056535057e-08,6.762703644533948e-08,2.5417504645409468e-11,7.436761870762998e-08,1.881451827360531e-08,3.76,0.0,0.7829977368495927,0.9842720908464369,0.016834851863580462,0.0005003669426629605,0.050617362411324515,0.052013983752089835,2.6405768049094345e-10,4.0619761846668344e-13,0.00025602600104959543,7.3193322828428625e-06,0.00019156047032233063,0.0009638166157699971,0.00032514734074014316,0.053218014655406425,0.014694117003400429,0.0006326109493158983,6.304644214690199e-06,0.0007048484927713764,3.094666874711602e-05,1.815940235392646e-07,3.0403472381453713e-05,0.00020483121077373575,3.5600688079622974e-05,1.317161344651485e-05,0.0003866968069248005,0.0004370347260917431,0.0012578829978933924,5.381333066557418e-07,2.184990837169619e-05,0.00013119468003276686,1.4240667950952017e-11,8.278976962121735e-05,1.1633972373198202e-07,4.248259783639086e-06,6.979048257090845e-11
2.9427324923778148e-05,0.6606650567120688,0.0011080735314762773,7.17461585161953e-05,0.0005309297196380018,0.0520874381850155,0.0,0.0,0.004845317003520189,0.0003581625272262537,0.0012665609355331782,1.348406579464675e-05,1.3921272166029024e-05,1.8372373716640836e-11,7.893099107943715e-09,5.764375018922182e-07,0.0003379572341646245,0.00014126646250757274,2.8672100048584353e-07,8.076817561950161e-12,3.2750914684381974e-06,1.8111991940647128e-11,3.664574119304772e-08,1.0443416245195155e-05,7.047887808679972e-07,0.00027741926593076227,3.9855054556641925e-09,4.988227524090682e-06,4.077550730097091e-06,2.7941462450448733e-08,6.99079562766298e-08,2.6463906589801992e-11,7.611446681773143e-08,1.9882925417466084e-08,3.76,0.0,0.7814399740528194,0.9839601853052398,0.017223231001007856,0.0005107342777151649,0.050849186974063904,0.05228160759596421,2.652711667880502e-10,4.1561730598906714e-13,0.0002559448719175366,7.461259305543557e-06,0.0001954186494454051,0.0009746572049802306,0.0003294961028273199,0.05419608367918179,0.014928285571270463,0.0006385657996675039,6.420652248601857e-06,0.0007123934002776129,3.1398157424253395e-05,1.8658926800282835e-07,3.084874568221801e-05,0.00020997365786288777,3.677679454113058e-05,1.356888972323772e-05,0.0003970739640503688,0.0004531662847769122,0.0012889130992447615,5.438887249332419e-07,2.276309540122993e-05,0.00013682015679954569,1.4646264413873752e-11,8.449869835583375e-05,1.1867697298937662e-07,4.402986844137091e-06,7.233102001166165e-11
2.958560124798411e-05,0.6608226540258539,0.0011192056303498486,7.299939155971076e-05,0.000539236794051301,0.05296991506010236,0.0,0.0,0.004903194210574615,0.0003694375521522791,0.0013068681327909253,1.3932184351469699e-05,1.4426799447221425e-05,1.9160793677456205e-11,8.147102105983612e-09,5.901944402191147e-07,0.00034200806434636573,0.00014546506313791477,2.988617443728739e-07,8.367710627268184e-12,3.356887762050822e-06,1.900198658321261e-11,3.757373792900679e-08,1.0810187666506451e-05,7.215127914366785e-07,0.00028525487175385647,4.145584205412765e-09,5.163799987580379e-06,4.205821151417891e-06,2.8957674955806148e-08,7.224454854716445e-08,2.754476777834842e-11,7.788745949712333e-08,2.1002717288850354e-08,3.76,0.0,0.7798697626085427,0.983643655650246,0.017618286448081513,0.0005212367429339701,0.051080170416975886,0.05254907136283203,2.664803405193192e-10,4.251725517161588e-13,0.00025586254001571914,7.604329025270999e-06,0.00019931240792878672,0.0009854458728444752,0.0003338486765157713,0.05518413592509408,0.015163679377949126,0.0006445852608099192,6.53745167538158e-06,0.0007200218297748072,3.184959103484251e-05,1.9169397352181497e-07,3.129400710755292e-05,0.00021519461032050747,3.797938006031665e-05,1.3973406426517054e-05,0.0004076866465745515,0.00046974517105513304,0.001320607867211255,5.496051473339353e-07,2.3710209036180277e-05,0.00014265210405496097,1.5060832007588558e-11,8.622509354463311e-05,1.2103538877777525e-07,4.5618811169250786e-06,7.49399214133616e-11
2.9743877572190074e-05,0.6609814083956391,0.001130258524405514,7.426555754265742e-05,0.0005475706343956397,0.053859176611177555,0.0,0.0,0.004960992579206625,0.0003809532692018721,0.0013482865405664006,1.4392792706527868e-05,1.4945904892926783e-05,1.9971369352350925e-11,8.405747409245187e-09,6.041343237904169e-07,0.0003460556196028064,0.0001497446617922567,3.1141401000366617e-07,8.667350412288283e-12,3.4406457661553525e-06,1.9929071083593237e-11,3.851342106140087e-08,1.1186460067437883e-05,7.38408780321519e-07,0.00029326370201742416,4.311222148649374e-09,5.34382974320946e-06,4.336828286012348e-06,3.0001467233663195e-08,7.463735523981864e-08,2.8660803393082395e-11,7.968655345811443e-08,2.2175793339936794e-08,3.76,0.0,0.778287219263037,0.9833224723900976,0.018020058811184108,0.0005318742290666285,0.05131030686213667,0.05281637507445068,2.676851697394557e-10,4.3486089977766057e-13,0.0002557789976738433,7.748508641413904e-06,0.00020324087906559743,0.000996178874641889,0.0003382038116240512,0.05618208618872794,0.015400249162211044,0.0006506682971663324,6.655014655223335e-06,0.0007277350390615682,3.230082266617882e-05,1.9690970901016462e-07,3.173911192665592e-05,0.000220493439225403,3.920854986152563e-05,1.4385117323735834e-05,0.00041853856429366695,0.00048677717618271813,0.001352977982983866,5.552804178544658e-07,2.4692238063511002e-05,0.00014869668255953128,1.5484479495667563e-11,8.796861140570113e-05,1.2341440220440763e-07,4.7249894166012115e-06,7.761795237576462e-11
2.9902153896396036e-05,0.6611413075503814,0.0011412289303300326,7.554457157051308e-05,0.0005559287717354609,0.054755097915341396,0.0,0.0,0.005018702224499437,0.0003927111789672377,0.0013908390196953348,1.4866149802065539e-05,1.5478746214184736e-05,2.0804142122633266e-11,8.668981894378804e-09,6.182552105280365e-07,0.00035009902470790796,0.00015410538810697847,3.243868600834941e-07,8.975906743925641e-12,3.5263981236558118e-06,2.0894296000497817e-11,3.9464558202216074e-08,1.157234023753085e-05,7.554725684616268e-07,0.0003014479385354563,4.482543078354812e-09,5.5283621227543615e-06,4.470586034876892e-06,3.107316717620924e-08,7.70869011253731e-08,2.981272685441047e-11,8.151169763287186e-08,2.3404092001941057e-08,3.76,0.0,0.7766924652733931,0.9829966067591647,0.018428586958216808,0.0005426465844098404,0.05153959051186166,0.053083518724048824,2.6888562285903023e-10,4.4467977592599184e-13,0.00025569423733508404,7.893765067086546e-06,0.00020720317638621752,0.0010068525519485831,0.0003425602700969053,0.0571898453722815,0.015637945095459887,0.0006568138156748098,6.773313237300893e-06,0.0007355342809079358,3.275170743584039e-05,2.0223804321133767e-07,3.218391736629128e-05,0.00022586946488480292,4.04643939646293e-05,1.480397041585351e-05,0.00042963341236398347,0.0005042679067273287,0.0013860341335744791,5.609124349777171e-07,2.5710185581691646e-05,0.0001549601840234586,1.591731429983717e-11,8.972889652070939e-05,1.2581342830738075e-07,4.892356479845561e-06,8.036584436469447e-11
3.0060430220602e-05,0.661302338840931,0.0011521136910719564,7.683634654843992e-05,0.0005643087551809538,0.05565755143288302,0.0,0.0,0.005076313482882906,0.00040471270439671126,0.0014345485756492938,1.5352517267153113e-05,1.602547521664137e-05,2.1659129912879898e-11,8.936748404782375e-09,6.325550859262586e-07,0.0003541374196600714,0.00015854733344696344,3.377893664298981e-07,9.293548654543998e-12,3.6141772818138645e-06,2.189871344116271e-11,4.0426909944723814e-08,1.1967931313194899e-05,7.726998961820242e-07,0.00030980973784150217,4.659670066192294e-09,5.717440719419889e-06,4.607107045125245e-06,3.217309110248375e-08,7.959369392358391e-08,3.100124981065504e-11,8.336283362569987e-08,2.468959002664384e-08,3.76,0.0,0.7750856262452538,0.9826660307243384,0.01884390801315689,0.0005535536151325303,0.05176801564788398,0.05335050227575516,2.7008166865146457e-10,4.5462649514847004e-13,0.0002556082517776541,8.040065004914304e-06,0.00021119839539550817,0.0010174633392468575,0.00034691682839832515,0.05820732059473884,0.015876716838516026,0.000663020667369375,6.892319421413207e-06,0.0007434208022262111,3.320210275602034e-05,2.076805442938924e-07,3.26282828718347e-05,0.00023132195869142092,4.1746987292309745e-05,1.52299080782632e-05,0.0004409748684398884,0.0005222227768569164,0.0014197870047909455,5.664991553719998e-07,2.6765068609081353e-05,0.0001614490319924961,1.6359442135282284e-11,9.150558242468316e-05,1.282318669701022e-07,5.064024891421556e-06,8.318429348459716e-11
3.0218706544807962e-05,0.6614644892576584,0.0011629097813566041,7.814079354979836e-05,0.000572708156902862,0.05656640715467598,0.0,0.0,0.005133816913598482,0.00041695919040183607,0.0014794383483272137,1.5852159414413463e-05,1.6586237609943667e-05,2.253632736208412e-11,9.208985978312369e-09,6.470318704853738e-07,0.00035816996105588107,0.0001630705510854501,3.516306049517876e-07,9.620444259699127e-12,3.7040154692516883e-06,2.2943375862657443e-11,4.14002305651349e-08,1.2373332676030548e-05,7.900864309034277e-07,0.00031835122993625084,4.842725342609217e-09,5.911107356204073e-06,4.746402699091844e-06,3.330154348447184e-08,8.215822454278894e-08,3.222708079003199e-11,8.523989618736786e-08,2.6034301768069667e-08,3.76,0.0,0.7734668319631017,0.9823307169906351,0.019266057354349556,0.0005645950856669272,0.05199557663036854,0.0536173256641851,2.712732762382637e-10,4.646982700327201e-13,0.0002555210339221605,8.187375023161003e-06,0.00021522561536075873,0.0010280077702711108,0.00035127227986702535,0.05923441530848807,0.01611651359906971,0.0006692876490788075,7.012005219620927e-06,0.0007513958432517622,3.365186859105599e-05,2.1323877947085928e-07,3.307207036175337e-05,0.00023685014513256803,4.3056389827477464e-05,1.5662867219190113e-05,0.00045256658984125836,0.0005406470010661694,0.0014542472741420785,5.720385973929773e-07,2.7857917677820945e-05,0.00016816978266492971,1.6810967072637315e-11,9.329829222586503e-05,1.3066910387726783e-07,5.240035014866908e-06,8.607395937049745e-11
3.0376982869013925e-05,0.6616277454486587,0.0011736143128407341,7.945782219485776e-05,0.0005811245770536832,0.057481532753266576,0.0,0.0,0.005191203299625769,0.0004294519035396747,0.0015255316017386041,1.6365343240006208e-05,1.7161172831817824e-05,2.3435705931760263e-11,9.485630091839659e-09,6.616834274088305e-07,0.00036219582344640606,0.0001676750564496962,3.6591965087006773e-07,9.956760643162838e-12,3.795944673718109e-06,2.402933490287529e-11,4.238426874893553e-08,1.278863986033518e-05,8.076277749789377e-07,0.0003270745171035904,5.0318301828589256e-09,6.109402059003007e-06,4.888483105971714e-06,3.445881671386221e-08,8.478096739770419e-08,3.349092502869125e-11,8.71428137099065e-08,2.7440278406399277e-08,3.76,0.0,0.7718362162135869,0.9819906390050525,0.01969506861652329,0.000575770719167426,0.05222226789676921,0.053883988794190124,2.724604150923518e-10,4.748922195784919e-13,0.0002554325767551883,8.335661631882476e-06,0.0002192839011439709,0.0010384824840657257,0.0003556254370251552,0.060271029422048525,0.016357284189633208,0.0006756135052378727,7.132342717629134e-06,0.0007594606367357089,3.4100867707164444e-05,2.189143146444011e-07,3.3515144474538534e-05,0.00024245320394344723,4.439264682023909e-05,1.6102779454970473e-05,0.00046441221075900507,0.0005595455873696366,0.001489425603689141,5.775288444850418e-07,2.898977641477919e-05,0.00017512912563708762,1.7271991746867063e-11,9.510663925372491e-05,1.3312451150983214e-07,5.420424928177675e-06,8.903546413836067e-11
3.069353551742585e-05,0.6619575201490645,0.0011947378582496245,8.212925796527954e-05,0.000597999041571603,0.059330053615685656,0.0,0.0,0.005305589189083318,0.0004551806844272651,0.0016214221647683933,1.7433417361574453e-05,1.835408724392285e-05,2.5300782000209033e-11,1.0051863622513066e-08,6.915020725660641e-07,0.0003702243071112388,0.0001771278049175028,3.9587743609314275e-07,1.0658318291742733e-11,3.9862027550224565e-06,2.632933862854291e-11,4.438346907529242e-08,1.3649334129720199e-05,8.431570226708873e-07,0.0003450747408004129,5.428668254007825e-09,6.520026665144297e-06,5.181032223915253e-06,3.686093384442031e-08,9.02029074723835e-08,3.613545807515038e-11,9.102589853196297e-08,3.044441005076597e-08,3.76,0.0,0.7685400743502179,0.981296087781694,0.020573802771659648,0.0005985231646815923,0.05267301940932014,0.05441683374958446,2.748211662787568e-10,4.956347033862277e-13,0.00025525191808246705,8.635030820678456e-06,0.00022748986891113422,0.001059209876192444,0.00036432022766658275,0.062372398553437694,0.01684154048539106,0.0006884365685500909,7.3748618855890225e-06,0.0007758643699561802,3.4996032266677335e-05,2.30623540160318e-07,3.4398626118014747e-05,0.0002538804478271199,4.714583316167858e-05,1.7003164400320844e-05,0.0004888795559602085,0.0005987848098324948,0.0015619789712070845,5.883544315045006e-07,3.137476025691962e-05,0.00018979101761800233,1.822294154308729e-11,9.876865353971405e-05,1.3808726912939297e-07,5.794484671897978e-06,9.517628558677987e-11
3.097843290099658e-05,0.6622579588452008,0.0012134099059693947,8.457565673454923e-05,0.0006132209273079679,0.061013795912188126,0.0,0.0,0.0054080483166689145,0.0004791897786207552,0.0017120751325980738,1.8443730264258016e-05,1.94774464021907e-05,2.7054477809024663e-11,1.0575833446502572e-08,7.189142491580832e-07,0.00037741923349682955,0.0001859126748247538,4.244618193745727e-07,1.1323590685654313e-11,4.1649015400480715e-06,2.8551070662196197e-11,4.6216794547091483e-08,1.4458713798225355e-05,8.756176261289904e-07,0.00036191716633390055,5.8077054569488e-09,6.905780871448235e-06,5.453925488176412e-06,3.9124086622518e-08,9.528617647081512e-08,3.865254316806735e-11,9.460826875179571e-08,3.33789553502375e-08,3.76,0.0,0.7655345347424213,0.98065444678454,0.021388433288809884,0.0006194556006052886,0.05307566707172621,0.05489584456252849,2.7693026024034866e-10,5.14690277602211e-13,0.0002550850217241895,8.907468533157592e-06,0.00023497187548114838,0.0010775947311215082,0.00037212625082607667,0.06429511510301934,0.01728018210935849,0.0007001650776381769,7.595081554933926e-06,0.00079094686930103,3.579774713862156e-05,2.4157868042100523e-07,3.519002581675556e-05,0.00026441196896431535,4.971570540059984e-05,1.7836503125524322e-05,0.0005118043918100094,0.0006357682298903877,0.0016298391590941176,5.97911426206973e-07,3.366538113016062e-05,0.0002038725693396597,1.9112278062768432e-11,0.00010211389075857973,1.426093662546964e-07,6.1464505592095494e-06,1.0095415438921712e-10
3.126333028456731e-05,0.6625617589681384,0.001231747103712606,8.706138954931327e-05,0.000628462402515204,0.06271570528175845,0.0,0.0,0.005509995096364917,0.0005040127458742832,0.0018069937490981715,1.950219394700947e-05,2.0648592193211684e-05,2.8878621801374112e-11,1.111294322491895e-08,7.468576950717544e-07,0.0003845806411922558,0.00019495946657925727,4.546377601651128e-07,1.2021927355481237e-11,4.350859524609766e-06,3.09228070769344e-11,4.808076173851686e-08,1.530149053473721e-05,9.085092924054812e-07,0.0003793799266980759,6.208175097227014e-09,7.307068553453022e-06,5.735940052411115e-06,4.148459841536501e-08,1.0056472707272358e-07,4.130357928268893e-11,9.827306069140298e-08,3.6545488652683955e-08,3.76,0.0,0.762492937199328,0.9799969906076077,0.022225740818227403,0.0006408165950439042,0.05347541372642993,0.0553743333075421,2.790244167044564e-10,5.340935875838823e-13,0.0002549140114523404,9.182554846119609e-06,0.00024253953408996976,0.0010957068167180913,0.00037990748028532894,0.06624697004323751,0.017721170980133198,0.0007120626318928649,7.816988317825209e-06,0.0008063389142135062,3.659499605499374e-05,2.529381340112299e-07,3.597715752297135e-05,0.0002751715288321701,5.2372648333615384e-05,1.869108626243867e-05,0.000535607040050938,0.0006743564205596213,0.0017001902120755239,6.072825096970015e-07,3.60991758966791e-05,0.00021883735632971003,2.00339077232319e-11,0.00010550340578737956,1.47180085601612e-07,6.513089045631231e-06,1.0697264889025892e-10
3.154822766813804e-05,0.6628688328807133,0.0012497380907404,8.958592909463044e-05,0.0006437110818969467,0.06443494704496437,0.0,0.0,0.005611383813748769,0.0005296541217530619,0.0019063168012106448,2.0610463904539658e-05,2.1868093754390375e-05,3.0772319430166445e-11,1.1662725352235703e-08,7.753189615857573e-07,0.00039170453423817295,0.00020426695683867674,4.864576392831002e-07,1.2754253498677097e-11,4.544251960565504e-06,3.3450515194030404e-11,4.9973804947818716e-08,1.6178073796905398e-05,9.418050824648921e-07,0.00039747415225961186,6.630737592387494e-09,7.724056403997156e-06,6.027088692119045e-06,4.394372270194685e-08,1.060407995856898e-07,4.409252166966762e-11,1.0201969799741447e-07,3.995718292251475e-08,3.76,0.0,0.7594161813189026,0.9793235911042671,0.023085860062913743,0.0006626031252953207,0.053872229526095154,0.05585229838249051,2.811034700789687e-10,5.538256880278107e-13,0.00025473885437561487,9.460102143074442e-06,0.0002501871219114207,0.0011135310144047513,0.0003876579641926663,0.06822726957840554,0.018164201958356583,0.0007241202888666842,8.040429841092003e-06,0.0008220473230245137,3.738710928071663e-05,2.647109493746469e-07,3.6759359189059116e-05,0.00028615305434501903,5.5116437663612687e-05,1.9566352211393265e-05,0.000560307512159286,0.0007145704174615197,0.0017730928060873145,6.164592244834173e-07,3.86826459626522e-05,0.0002347292858188167,2.0988363165734895e-11,0.00010893468374448147,1.5179543179014165e-07,6.894533098732476e-06,1.1323393497961294e-10
3.183312505170877e-05,0.6631790908565328,0.0012673732122062274,9.214876483386773e-05,0.0006589552144165396,0.06617067502351925,0.0,0.0,0.005712171021786363,0.0005561176156291286,0.002010183547848495,2.1770225124080446e-05,2.3136446104722766e-05,3.2734507524369045e-11,1.2224698787478024e-08,8.042846683594444e-07,0.0003987872027521048,0.00021383356566019834,5.199735588379897e-07,1.3521477504650626e-11,4.745250138115286e-06,3.614007961526618e-11,5.189436275689427e-08,1.708882876252701e-05,9.754780190671649e-07,0.00041621061554001005,7.0760369463409e-09,8.156891808260055e-06,6.327371063414642e-06,4.650258264886028e-08,1.1171651214788835e-07,4.7023265922790614e-11,1.0584758213076386e-07,4.3627518872354485e-08,3.76,0.0,0.7563051928194999,0.9786341276358521,0.023968908823327084,0.0006848117942709335,0.05426608529794617,0.05632973791213845,2.8316725813994306e-10,5.738674259583252e-13,0.0002545595188249489,9.739927956252037e-06,0.0002579089187484092,0.0011310536718164973,0.0003953721105973974,0.07023529418741771,0.01860897036531142,0.0007363287325624264,8.26525911513306e-06,0.0008380787772813894,3.817346278345854e-05,2.76906142992904e-07,3.7536013480787214e-05,0.0002973502135820842,5.794672673665158e-05,2.0461702653009103e-05,0.0005859253767739272,0.0007564287344162667,0.001848606885666002,6.254339893219653e-07,4.1422394185155116e-05,0.00025159369739626535,2.197615794584602e-11,0.00011240516601671904,1.5645135929832308e-07,7.29088853487619e-06,1.1973973332720942e-10
3.2118022435279505e-05,0.6634924416290956,0.0012846445442548512,9.47494105478762e-05,0.0006741837463948295,0.06792203463586538,0.0,0.0,0.005812315492421351,0.0005834061140303264,0.0021187335294172893,2.298319276962854e-05,2.4454069735224915e-05,3.47639804405882e-11,1.279837537604471e-08,8.33741665644471e-07,0.00040582524221075304,0.00022365737077976314,5.552373108406944e-07,1.4324490472492086e-11,4.954021147838086e-06,3.899729144406788e-11,5.384089311718486e-08,1.8034076320517923e-05,1.0095012373559895e-06,0.0004355997229906224,7.544700047330386e-09,8.605703159347658e-06,6.636773989467134e-06,4.916217410858666e-08,1.1759387855138323e-07,5.0099647605737335e-11,1.0975610356921871e-07,4.7570263141131197e-08,3.76,0.0,0.7531609195093997,0.9779284868611238,0.02487498861263548,0.0007074388495055576,0.05465695250274213,0.056806649772291794,2.852156219575022e-10,5.941996293771326e-13,0.00025437597497090814,1.002185616925115e-05,0.00026569924319525033,0.0011482626531522234,0.00040304471641186665,0.07227030162955529,0.019055173021266643,0.0007486783210019362,8.49133538042824e-06,0.0008544398100400504,3.8953480948802395e-05,2.895326978816191e-07,3.830655048567427e-05,0.00030875647194536667,6.08630574905536e-05,2.1376507864991073e-05,0.0006124797204325569,0.0007999473318346886,0.0019267915349396477,6.342001240490365e-07,4.43251162540002e-05,0.0002694773631188831,2.2997785977583163e-11,0.00011591226523597232,1.611437944970519e-07,7.702233808830442e-06,1.2649131597343818e-10
3.2402919818850236e-05,0.6638087926733455,0.0013015459030832973,9.738741168925786e-05,0.000689386376301523,0.06968816595880711,0.0,0.0,0.005911778160194946,0.0006115216852412454,0.0022321063830550675,2.4251113023208e-05,2.5821310825506025e-05,3.685941953195382e-11,1.3383266299829752e-08,8.636771944944818e-07,0.00041281557078213236,0.00023373612343688274,5.923003602618998e-07,1.516416615647433e-11,5.170727687165121e-06,4.20278411224592e-11,5.581188828914046e-08,1.901409342275468e-05,1.0438481332134653e-06,0.00045565150991124973,8.037336328013237e-09,9.070600329955387e-06,6.955271834029849e-06,5.1923370110772904e-08,1.2367482822209758e-07,5.332544446229267e-11,1.1374465304464586e-07,5.1799445714889315e-08,3.76,0.0,0.7499843272265156,0.9772065624722834,0.025804185369192306,0.0007304802038888056,0.05504480319144977,0.05728303161947074,2.872484058232969e-10,6.148032959091119e-13,0.0002541881958168162,1.030571813052889e-05,0.00027355248783878894,0.0011651473743673614,0.0004106709923840559,0.07433153000705747,0.019502509244425124,0.0007611591351521106,8.71852497508158e-06,0.0008711367951687583,3.9726638790866014e-05,3.0259956324850266e-07,3.907044992670647e-05,0.00032036514969991937,6.386487247262846e-05,2.231011225271897e-05,0.0006399891122999952,0.000845139606613225,0.002007704853118086,6.4275186541432e-07,4.739759225385605e-05,0.0002884284844908906,2.4053720522563457e-11,0.000119453380327646,1.6586865762362217e-07,8.128620023793444e-06,1.3348950650760105e-10
3.268781720242097e-05,0.66412805065777,0.0013180728389287264,0.00010006235250029621,0.0007045536008851996,0.07146820672888353,0.0,0.0,0.006010522060215924,0.0006404655849326931,0.0023504416649233035,2.5575764082775646e-05,2.7238442060598538e-05,3.901942086550686e-11,1.3978888403359682e-08,8.940790420654756e-07,0.00041975544457104036,0.00024406726553947357,6.312138428407594e-07,1.6041361275620164e-11,5.395527911555321e-06,4.523731465353361e-11,5.780588923217397e-08,2.0029113780030984e-05,1.07849250700776e-06,0.0004763756384501782,8.55453777723613e-09,9.55167528712302e-06,7.282826956614413e-06,5.478692674086419e-08,1.2996122729475549e-07,5.6704370853608327e-11,1.1781263268823767e-07,5.632933690348351e-08,3.76,0.0,0.7467763957874625,0.9764682548848607,0.026756570254275296,0.0007539314578986151,0.055429609960179864,0.057758880925670074,2.892654570116242e-10,6.356597755312768e-13,0.00025399615524827917,1.0591353659780722e-05,0.00028146315312512816,0.0011816988236183078,0.0004182465836059665,0.07641820085386103,0.019950681803116526,0.0007737610286213585,8.94670209180865e-06,0.0008881759377229227,4.049246369483685e-05,3.1611565529778705e-07,3.982724291676395e-05,0.0003321694796487558,6.695152769868278e-05,2.3261840000060767e-05,0.0006684715731430862,0.0008920164031588524,0.0020914038354132433,6.51084374061843e-07,5.0646678520365154e-05,0.00030849668631701565,2.5144416013268814e-11,0.00012302591146487232,1.7062188452023822e-07,8.570071153040336e-06,1.4073468399111513e-10
