Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64)
1.9391265555722948e-15,0.6916936553423865,2.422647599573023e-19,1.951351311055395e-21,3.7320402953112757e-28,5.338069434087976e-39,0.0,0.0,7.364946539853113e-15,9.740112334814542e-27,1.3131816752737164e-51,1.224176423890789e-62,5.857917685944603e-46,8.6685940260957e-64,1.0533538354690076e-57,5.052517248823891e-54,5.128341942408345e-55,3.175010543913053e-46,2.199133971989104e-45,1.0032498970477597e-43,8.05366942157404e-25,1.1488294888695455e-38,7.749537816175528e-63,4.6753607592023704e-85,1.3469297706539356e-62,4.370868658125114e-55,1.089992521249649e-37,6.080119196939906e-61,1.9785519378606222e-110,3.497830966483755e-87,2.1584731918960857e-61,3.4098934548048163e-59,1.6878218473349706e-46,1.7266572417362813e-82,3.76,0.0,0.6115216493701818,0.9999999966359041,1.1820480528744108e-36,7.925361254679656e-65,2.6010471426414766e-11,2.6010471426417483e-11,1.1127627107332145e-24,3.2727359115086595e-28,3.3640885563087366e-09,2.480190017199352e-28,9.574359270030984e-30,7.36518866532875e-15,1.3930391567985835e-22
2.6103627256755844e-15,0.691693655343546,3.261257005855209e-19,2.6268192384153137e-21,6.429897691862389e-28,1.18025294112425e-38,0.0,0.0,9.914351313621665e-15,1.6781147732185422e-26,3.398821369595634e-51,3.992973362716985e-62,1.5366144000081333e-45,2.4247594009282087e-63,2.723967386239847e-57,1.4132784763524709e-53,1.613359083129239e-54,8.428222982647029e-46,4.6949572348227464e-45,2.141824070510524e-43,1.3875591138741046e-24,2.452619889988609e-38,2.527796812585676e-62,2.5075978286003365e-84,4.23734321598663e-62,1.349353457613308e-54,2.4094977125203695e-37,2.191988492952436e-60,1.9720332006797514e-109,2.1109231833425658e-86,6.790368989965728e-61,1.0727409277656283e-58,4.480518063468813e-46,9.264621699175404e-82,3.76,0.0,0.6115216493611757,0.999999995471413,2.5235381940354236e-36,2.9206725597867605e-64,3.501409688459272e-11,3.5014096884597406e-11,1.9171681056661856e-24,5.63856562399569e-28,4.528577109880489e-09,4.273095991968975e-28,1.6495586003528877e-29,9.91467719935061e-15,2.4000540207437345e-22
3.281598895778874e-15,0.6916936553447052,4.0998666931372263e-19,3.302287222021492e-21,9.841602201955136e-28,2.2111885376944803e-38,0.0,0.0,1.2463756084586292e-14,2.5685224265147064e-26,7.203343965081303e-51,1.0167988280406834e-61,3.29722752026663e-45,5.429439600766058e-63,5.768749871617283e-57,3.164565285184758e-53,3.990276420075199e-54,1.8279449026859974e-45,8.537371263783752e-45,3.8946744310212736e-43,2.1237979429995497e-24,4.459822870601567e-38,6.437124670778062e-62,8.368580160321756e-84,1.0479997164189847e-61,3.2890546396630417e-54,4.513409205182347e-37,5.848322468639855e-60,9.117744145305673e-109,7.55507358226566e-86,1.6794195047006968e-60,2.6531803689405993e-58,9.717670607046432e-46,3.092517472005332e-81,3.76,0.0,0.6115216493521696,0.9999999943069239,4.588780864071884e-36,8.135946417190301e-64,4.401772234264815e-11,4.401772234265532e-11,2.9344170333591856e-24,8.63038804950659e-28,5.693063767689783e-09,6.540400593919863e-28,2.524816307956401e-29,1.2464165703955021e-14,3.673522601603976e-22
3.952835065882164e-15,0.6916936553458647,4.938476680478652e-19,3.9777552656890045e-21,1.4015572667898648e-27,3.7422279903032875e-38,0.0,0.0,1.501316085255682e-14,3.657870777234051e-26,1.3637852031999586e-50,2.2629090207697488e-61,6.312011420190306e-45,1.0727573002082212e-62,1.0913898061778221e-56,6.252597762767363e-53,8.678203051369364e-54,3.532301163363871e-45,1.4122651739538408e-44,6.442551495889571e-43,3.024532063773098e-24,7.377417295115956e-38,1.432626852838342e-61,2.3963579138736254e-83,2.2792121058885445e-61,7.061284611429983e-54,7.63756885329599e-37,1.3511589413431714e-59,3.465890091796882e-108,2.2795718006141054e-85,3.6524228563308786e-60,5.770236090874984e-58,1.8778534804203697e-45,8.857275021168689e-81,3.76,0.0,0.6115216493431634,0.9999999931424367,7.590740099410434e-36,1.969501271275334e-63,5.302134780057271e-11,5.302134780058293e-11,4.17894609188991e-24,1.2290662771370898e-27,6.857548401154444e-09,9.314281198297777e-28,3.59563111648152e-29,1.5013654177146673e-14,5.231517844379368e-22
5.295307406088743e-15,0.6916936553481834,6.615697572247824e-19,5.328691536592549e-21,2.46932659003711e-27,8.899486208778008e-38,0.0,0.0,2.0111970379346865e-14,6.44459971005719e-26,4.140864681786746e-50,9.752137747709317e-61,1.9537674575207926e-44,3.4232604753799255e-62,3.3079122497580566e-56,1.9952570673425856e-52,3.63509832365422e-53,1.1112821186793655e-44,3.2577424066568886e-44,1.4860922357161163e-42,5.328755351247472e-24,1.7017361162553118e-37,6.1741953583693574e-61,2.073063401360647e-82,9.547082613898447e-61,2.866809611549351e-53,1.8160151985699503e-36,6.0621027263644115e-59,8.455297938587157e-107,2.1975863481703704e-84,1.5298932041601584e-59,2.4170179790590503e-57,5.907877741435757e-45,7.662696744256892e-80,3.76,0.0,0.6115216493251511,0.9999999908134686,1.7509434215418668e-35,1.1114048337139697e-62,7.102859871602188e-11,7.102859871603989e-11,7.362651039120593e-24,2.1654235327090275e-27,9.186511480999495e-09,1.6410315518351718e-27,6.334954264940919e-29,2.0112631027521636e-14,9.217121125539622e-22
6.637779746295323e-15,0.6916936553505021,8.292919682986834e-19,6.679628051491222e-21,3.846761312543735e-27,1.7380362957734835e-37,0.0,0.0,2.5210779893973648e-14,1.0039510966530664e-25,9.753903244401914e-50,2.88131949721643e-60,4.650748530155308e-44,8.256485299636754e-62,7.780397030112733e-56,4.8123148871243186e-52,1.063869861257964e-52,2.669219704650474e-44,6.258346021919816e-44,2.854808268083815e-42,8.301228973100175e-24,3.2690638022052e-37,1.824224971033746e-60,8.927187065289852e-82,2.79412364600233e-60,8.240345560213493e-53,3.5463057372205714e-36,1.8175147595105344e-58,5.252985133515367e-106,9.745840875657382e-84,4.477455903626099e-59,7.073790266582548e-57,1.4190327942727357e-44,3.2999588039900727e-79,3.76,0.0,0.6115216493071387,0.9999999884845087,3.363592642679923e-35,3.92887886019426e-62,8.903584963093947e-11,8.903584963096751e-11,1.1469663846394348e-23,3.373334629181816e-27,1.1515466337134636e-08,2.556427848568366e-27,9.868720394915017e-29,2.5211607750284574e-14,1.435859351809333e-21
9.322724426708481e-15,0.6916936553551398,1.16473675638065e-18,9.381501813761657e-21,7.531245870984985e-27,4.860310451301235e-37,0.0,0.0,3.5408398886713353e-14,1.9655492968331829e-25,3.843541515307175e-49,1.6975968103574193e-59,1.8520924262490014e-43,3.292130464174215e-61,3.0550369322762338e-55,1.9188263031164485e-51,6.283570010218756e-52,1.0740717314758872e-43,1.7214861606057283e-43,7.852267967878342e-42,1.6252260548949998e-23,8.991694910305847e-37,1.0747984218719023e-59,1.1906250233761606e-80,1.6503571622827553e-59,4.732307964682621e-52,9.916181413781202e-36,1.0710479192355061e-57,1.7511240817514177e-104,1.3116168981528638e-82,2.6445380469485685e-58,4.1780150677034015e-56,5.71004231114347e-44,4.400570581231121e-78,3.76,0.0,0.611521649271114,0.9999999838266134,9.251704693897357e-35,3.485402034452948e-61,1.2505035145917876e-10,1.2505035145923372e-10,2.2455450669367412e-23,6.604359783484267e-27,1.6173351362016834e-08,5.0050096250202296e-27,1.932118751929206e-28,3.5409560812720004e-14,2.811145167970441e-21
1.46926137875348e-14,0.6916936553644152,1.8356277963352745e-18,1.478525226830872e-20,1.8618819518540914e-26,1.955981194512523e-36,0.0,0.0,5.580363672613331e-14,4.859245319623092e-25,2.575349856143939e-48,1.9533324785413666e-58,1.2437814486332797e-42,2.1623739039461615e-60,2.0307386089667743e-54,1.2603437374792754e-50,7.428730901526908e-51,7.266796463574261e-43,6.850976511483947e-43,3.1245665964687316e-41,4.017895732407334e-23,3.5779662207653365e-36,1.236709761755554e-58,4.145915397588106e-79,1.9513071583472154e-58,5.447686057979806e-51,3.9904319470245313e-35,1.194499063736202e-56,1.7676182323468755e-102,4.321463524376996e-81,3.126540105595907e-57,4.939441614213741e-55,3.863157885969307e-43,1.5318073100217143e-76,3.76,0.0,0.6115216491990646,0.9999999745109217,3.6814325616550435e-34,7.460399822012448e-60,1.970793551092737e-10,1.9707935510940958e-10,5.55144489465333e-23,1.6327339898991333e-26,2.5489022659546484e-08,1.237342102644466e-26,4.776634706368663e-28,5.580546540517399e-14,6.949733266006258e-21
2.5432392509187434e-14,0.6916936553829656,3.177415731635361e-18,2.5592764897929993e-20,5.566901942336423e-26,1.050130894716518e-35,0.0,0.0,9.659411182072396e-14,1.4528787096630266e-24,2.589710218153003e-47,3.578219838290898e-57,1.235651580806541e-41,2.0751885670244283e-59,2.0082231019455152e-53,1.209525344498703e-49,1.414300143343355e-49,7.244085427273855e-42,3.659510074776574e-42,1.6685925108061142e-40,1.2013213638874038e-22,1.9107186377529867e-35,2.2654415231970314e-57,2.6853695683405245e-77,3.715623872997883e-57,1.0197853453554805e-49,2.1423279518753615e-34,2.1158004543164357e-55,3.661725204957167e-100,2.6024683126754207e-79,5.952497617903393e-56,9.403816524352438e-54,3.851011810033166e-42,9.918684296443347e-75,3.76,0.0,0.6115216490549658,0.9999999558799334,1.965975956223374e-33,2.765400751516323e-58,3.411373623839279e-10,3.4113736238433426e-10,1.6598363335028413e-22,4.8817507983556995e-26,4.4119970238063465e-08,3.699561943627931e-26,1.4282013449930338e-27,9.659726846018798e-14,2.0779190623164288e-20
4.69119499524927e-14,0.6916936554200663,5.861015023896619e-18,4.720783703984256e-20,1.8927031731668059e-25,6.774594575936063e-35,0.0,0.0,1.78175059672988e-13,4.9396534593784655e-24,3.3414108889996155e-46,8.53240063939507e-56,1.5441087307908623e-40,2.5181802650599343e-58,2.5065900882845043e-52,1.4677179906052746e-48,3.480749984664007e-48,9.063042510467778e-41,2.3574949398519994e-41,1.0743818326165995e-39,4.084381779222358e-22,1.2302832306258116e-34,5.401952166823192e-56,2.424656541363962e-75,9.147716493364397e-56,2.4877914840672242e-48,1.3820360490322545e-33,4.940412727417782e-54,1.1539825690130605e-97,2.2277249212902486e-77,1.4649978029502323e-54,2.3143766425842093e-52,4.817912903372161e-41,8.95393766241771e-73,3.76,0.0,0.6115216487667682,0.9999999186195367,1.2658675970638193e-32,1.349603533158871e-56,6.292533768310934e-10,6.292533768324751e-10,5.6432559394795135e-22,1.6597473807264733e-25,8.138028538440943e-08,1.25781677032707e-25,4.8559083845925776e-27,1.7818085005063494e-13,7.064731492374888e-20
8.987106483910325e-14,0.691693655494268,1.1228307295280103e-17,9.043816885770779e-20,6.944805708209818e-25,4.84720240728922e-34,0.0,0.0,3.4133694603054204e-13,1.8124683074259485e-23,5.027378819910554e-45,2.3453347710296216e-54,2.179344495122344e-39,3.4871927076693876e-57,3.539485310631285e-51,2.0324906039231356e-47,9.762364688691417e-47,1.27958922727415e-39,1.6874884609059362e-40,7.682649487676948e-39,1.4986502266729333e-21,8.7974633222955e-34,1.4848374726422496e-54,2.5998960736633807e-73,2.5673532532661413e-54,6.947040561401134e-47,9.888292322091269e-33,1.3432257367902582e-52,4.590330271479645e-95,2.31464641542392e-75,4.108876576129327e-53,6.491028544928213e-51,6.802233457309691e-40,9.59981318915261e-71,3.76,0.0,0.611521648190373,0.9999998441050628,9.05199048689333e-32,7.544913101057657e-55,1.2054854053168516e-09,1.205485405321921e-09,2.070610323406365e-21,6.089960146986829e-25,1.5589459611632518e-07,4.615207478502696e-25,1.7818551225482457e-26,3.4134791515375637e-13,2.5922054542014645e-19
1.7578929461232433e-13,0.6916936556426715,2.1963266585563372e-17,1.7689958265315388e-19,2.6569600111398116e-24,3.663559252329784e-33,0.0,0.0,6.676606813634772e-13,6.934066897348549e-23,8.493914501775674e-44,6.945719484830497e-53,3.273571542974616e-38,5.181896475338902e-56,5.326181594975924e-50,3.020194618186417e-46,2.9241083593500325e-45,1.9222364433354504e-38,1.277754544659074e-39,5.80556403676262e-38,5.7334749398940725e-21,6.647997680176375e-33,4.397298720253949e-53,3.04365742277849e-71,7.700151553136391e-53,2.0763629370154467e-45,7.473493671794024e-32,3.956381794725512e-51,2.0661657949507504e-92,2.663949825668713e-73,1.2307319482329314e-51,1.9442249762263478e-49,1.0218460967146228e-38,1.1237027545624462e-68,3.76,0.0,0.6115216470375826,0.9999996951013892,6.840445392955698e-31,4.513046568939567e-53,2.3579494606540767e-09,2.357949460673469e-09,7.921461976105582e-21,2.3298560610273192e-24,3.048979433041177e-07,1.765666408660586e-24,6.817827132951224e-26,6.676816530550593e-13,9.917145077876804e-19
2.617075243855454e-13,0.691693655791075,3.269872553916639e-17,2.633619966920468e-19,5.888887981273637e-24,1.1450745462308897e-32,0.0,0.0,9.939843668609999e-13,1.5368455659338178e-22,3.762824398373242e-43,3.799044348007039e-52,1.3662364485821031e-37,2.243601382857885e-55,2.2255300633521294e-49,1.3076350294225149e-45,1.556337683374634e-44,8.022642649158363e-38,3.9997742239072135e-39,1.814490903148617e-37,1.2707500745194705e-20,2.0777879941849797e-32,2.4051789619914104e-52,2.4745442375701225e-70,4.100780621970481e-52,1.1046933645785215e-44,2.3358601421568266e-31,2.211266870812766e-50,2.3357565319101736e-91,2.2353782239892283e-72,6.550405857918304e-51,1.0347951720114076e-48,4.264847267061433e-38,9.138094479583675e-68,3.76,0.0,0.6115216458847922,0.9999995461314095,2.1379591747666095e-30,2.951717342663901e-52,3.510413513812245e-09,3.510413513855226e-09,1.75565308867544e-20,5.163793050121841e-24,4.538675966443732e-07,3.913368146493706e-24,1.511244328951125e-25,9.940148678912737e-13,2.198004459082909e-18
3.4762575415876647e-13,0.6916936559394783,4.3434684156002024e-17,3.4982541101691314e-19,1.0390315545430946e-23,2.5916728088211486e-32,0.0,0.0,1.3203080025335701e-12,2.7115634271997796e-22,1.1136420941199984e-42,1.3160279123097917e-51,3.833272391578644e-37,6.4849408935475996e-55,6.251571096050585e-49,3.7795619221281796e-45,5.259591378432127e-44,2.250940967028439e-37,9.066553516655086e-39,4.1066626426005666e-37,2.242072781394025e-20,4.7025721049400724e-32,8.331858452736566e-52,1.2443189398395046e-69,1.3866219505992713e-51,3.732341752354085e-44,5.286715533319568e-31,7.907699885670196e-50,1.6577130601239694e-90,1.171492350701513e-71,2.2136611138424285e-50,3.497036794951446e-48,1.1966200835780904e-37,4.5962463810936104e-67,3.76,0.0,0.6115216447320018,0.9999993971951164,4.8388045546387376e-30,1.1735359211386782e-51,4.662877564791358e-09,4.66287756486719e-09,3.0975594628232455e-20,9.110788667681858e-24,6.0280356338592e-07,6.904625037968537e-24,2.6666708477481677e-25,1.320347559673844e-12,3.878089413965119e-18
4.3354398393198755e-13,0.6916936560878817,5.417114243595778e-17,4.362898256716736e-19,1.6161295436194732e-23,4.920215952396046e-32,0.0,0.0,1.6466315883920011e-12,4.217560225473989e-22,2.6528159622375875e-42,3.5553409710596754e-51,8.681707874443146e-37,1.501066977790252e-54,1.4175708217424096e-48,8.748428963043568e-45,1.3927159515084773e-43,5.098015429432406e-37,1.7239094870290306e-38,7.796204644584695e-37,3.487315620057967e-20,8.927496014544161e-32,2.2509237183864473e-51,4.733396833578636e-69,3.673767102060629e-51,9.881234763208936e-44,1.0036506423871473e-30,2.2031725349475013e-49,8.997297730468603e-90,4.6629390937877575e-71,5.861615320224985e-50,9.259944724037112e-48,2.7101787327254705e-37,1.7487460670683282e-66,3.76,0.0,0.6115216435792113,0.9999992482925024,9.1862173443169e-30,3.5714932089654484e-51,5.815341613591415e-09,5.815341613709365e-09,4.817842308948104e-20,1.4170823930013958e-23,7.517058510228877e-07,1.0739436090734012e-23,4.148166115104063e-25,1.646679728414624e-12,6.0319683325388436e-18
6.053804434784297e-13,0.6916936563846885,7.564555798477938e-17,6.092216561336637e-19,3.151210762787686e-23,1.3016972188025317e-31,0.0,0.0,2.299278610706533e-12,8.223390432780359e-22,1.0237589849980083e-41,1.666894513382484e-50,3.041602842022266e-36,5.419361292018974e-54,4.978855922126919e-48,3.158396821315293e-44,6.335710120520829e-43,1.7860766181518777e-36,4.5750267418403173e-38,2.062489933181786e-36,6.799561694651907e-20,2.36177363206851e-31,1.0553363085726418e-50,4.188708298610707e-68,1.673256587292897e-50,4.4939498936650795e-43,2.655176850310088e-30,1.0888952903909702e-48,1.7509592448950237e-88,4.538906020083145e-70,2.666510219598431e-49,4.2124634615796507e-47,9.495183387279766e-37,1.547804776804237e-65,3.76,0.0,0.6115216412736306,0.9999989505882841,2.4302682302128702e-29,2.0731250282548655e-50,8.120269704654364e-09,8.120269704884339e-09,9.393452074197116e-20,2.762994292467744e-23,1.049409416764749e-06,2.0939716944593245e-23,8.089747756385048e-25,2.2993424968147864e-12,1.1761104173289212e-17
7.772169030248719e-13,0.6916936566814952,9.71219721846581e-17,7.821574884301374e-19,5.194174727404459e-23,2.7152555377449152e-31,0.0,0.0,2.951925433891295e-12,1.355433575537273e-21,2.864594248729191e-41,5.299343275848708e-50,7.854204471311888e-36,1.4253137963013433e-53,1.288610837987992e-47,8.306511179768765e-44,1.9772360439931198e-42,4.6121198853763736e-36,9.57220101469729e-38,4.3020647226184196e-36,1.120748830294841e-19,4.926328517554903e-31,3.3551054917176117e-50,1.9259405730305072e-67,5.227105214321294e-50,1.4022370617004492e-42,5.538340088390705e-30,3.5483781150503696e-48,1.1723664578173468e-87,2.1777227628458693e-69,8.321509692758349e-49,1.3146046898773833e-46,2.451928938873913e-36,7.117466647618672e-65,3.76,0.0,0.6115216389680499,0.9999986530186943,5.069299459817844e-29,7.643406978444399e-50,1.0425197787001094e-08,1.0425197787380146e-08,1.54822977889392e-19,4.554099761767153e-23,1.3469783539549537e-06,3.451420262986171e-23,1.333682156705638e-24,2.9520031731868675e-12,1.938540357344623e-17
1e-12,0.6916936572751089,1.2496875948633679e-16,1.006371861838186e-18,8.598989101226029e-23,5.742991027636903e-31,0.0,0.0,3.79807083266385e-12,2.2438483668884256e-21,8.945116465056442e-41,1.9514290498857692e-49,2.1408355897165886e-35,3.93515398208983e-53,3.527385452808227e-47,2.293253564711322e-43,7.14565863273371e-42,1.2571365075931636e-35,2.033655815322673e-37,9.098757206309776e-36,1.8553404864709026e-19,1.0419059121393053e-30,1.2354775977482988e-49,1.4362107709618954e-66,1.8938572156049864e-49,5.06659977420399e-42,1.1713469640976628e-29,1.3073528156934031e-47,2.541836419954825e-86,1.686873504782025e-68,3.007329564742561e-48,4.750817661669909e-46,6.683323163363408e-36,5.306145382080611e-64,3.76,0.0,0.6115216359789031,0.9999982674250107,1.0721759299649689e-28,3.831840736395905e-49,1.341349849812974e-08,1.3413498498757233e-08,2.562878447722395e-19,7.538960802818058e-23,1.7325711913402565e-06,5.71363804697212e-23,2.2084453236625682e-24,3.798163714487237e-12,3.209145044127078e-17
1.1208898221177562e-12,0.6916936572751089,1.4008079653342525e-16,1.1280411600106288e-18,1.0803929029275055e-22,8.078058120676917e-31,0.0,0.0,4.2572184832366795e-12,2.8191569883455576e-21,1.4885969643009702e-40,3.43219661143188e-49,3.3676236895902847e-35,6.214091852167685e-53,5.559446997374581e-47,3.6212635318112416e-43,1.2499262503657938e-41,1.9775294029826683e-35,2.8672091663258838e-37,1.279791853027371e-35,2.33103831061132e-19,1.4654998048537396e-30,2.172968085915943e-49,2.984525604737812e-66,3.3157371529056165e-49,8.861981510016574e-42,1.6475671378817297e-29,2.294328130564215e-47,5.876159896933773e-86,3.5241205575068554e-68,5.260435261682221e-48,8.310109351183393e-46,1.0513172011794958e-35,1.1025881342332897e-63,3.76,0.0,0.6115216343568884,0.9999980582831471,1.5081000998541133e-28,7.36661814900556e-49,1.5035053925545903e-08,1.503505392633427e-08,3.2198919067310876e-19,9.471827151085001e-23,1.941712595753225e-06,7.178575434633688e-23,2.7750950327469092e-24,4.257318250247453e-12,4.031945755328746e-17
