Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977)
4.606569264258921e-10,0.4715207687231538,4.6365257180885165e-19,9.742352414648845e-24,5.5989638237722e-17,1.2803247610004785e-21,0.0,0.0,2.0622523326743196e-13,1.5003820505901932e-21,1.2754120878865986e-24,1.0251148727459915e-25,1.0301055861476313e-36,6.5395083336381774e-46,9.251495772760839e-34,2.5705406261451555e-23,1.2634922171061834e-20,9.482104732523467e-27,6.727956210568232e-43,8.193164330782652e-44,1.3185321643172712e-23,1.2878458956326637e-35,7.923007822724185e-22,8.958301093166299e-35,2.570928372017673e-29,1.17047957184122e-35,2.007111852392172e-35,1.7778833818972677e-36,4.145408426975264e-43,2.4367695836416313e-45,8.18498645671817e-35,4.568633505417129e-43,2.476860069602532e-33,5.2122494937658894e-39,3.76,0.0,0.845572898374001,0.9999902635610578,2.051550573435797e-20,3.932140435119913e-26,2.7239734831062065e-10,2.723973483109038e-10,3.256697154292743e-23,6.021614051929155e-29,9.736438735984984e-06,2.257492446568953e-26,2.0541687045281867e-28,2.0616874678266266e-13,1.3144744472042758e-17,1.160629875948079e-20,6.353832295019189e-18,7.960494011469329e-13,2.9000471496138437e-25,5.601014387988525e-17,2.0823741096173464e-22,6.826715201784275e-27,1.5277808993829143e-23,1.573570808265437e-19,5.156212755620332e-33,1.939023461746846e-32,8.1938970540297755e-22,8.823302056061337e-36,1.263496235156408e-20,3.092849166553635e-17,1.9667864156440522e-30,2.11020332361476e-36,6.687793678900347e-35,5.548926345195271e-28,2.017453534912685e-32,4.7977512854624894e-40,1.3875971769038502e-44,1.563403899221275e-48,1.8952526003227897e-41,9.98021298341338e-36,1.0913709160199707e-44,3.7603129749570814e-25,4.7730569597661965e-31,7.647744712041672e-23,2.977705724998929e-30,2.2297428557639587e-44,1.1313829230550392e-21,8.088789137918727e-33
4.797427116306729e-10,0.4715207687241044,4.960361813443341e-19,1.073328052942942e-23,6.072418671740872e-17,1.341593183433464e-21,0.0,0.0,2.1476971689282018e-13,1.6272853552387009e-21,1.4405724595208396e-24,1.189518565392848e-25,1.1823348215768253e-36,7.377159024021389e-46,1.0023643489556476e-33,2.783214118732131e-23,1.3703489097095128e-20,1.0698361163275145e-26,7.877909305050856e-43,9.255028928751263e-44,1.4300535102867982e-23,1.4544616727012709e-35,8.2402178726667455e-22,1.0537567806549152e-34,2.9038287607002044e-29,1.403375251966425e-35,2.266991527789547e-35,2.0912821348599256e-36,5.078274898757706e-43,2.985128004792505e-45,9.627024476397935e-35,5.595174799352651e-43,2.9135207107939637e-33,6.385187066338488e-39,3.76,0.0,0.84557289836269,0.9999900693244106,2.3172288038986602e-20,4.4413921859166497e-26,2.836832250251334e-10,2.8368322502544055e-10,3.528503936658506e-23,6.530187816294683e-29,9.930675374727118e-06,2.4481085398074773e-26,2.269754782361133e-28,2.1470844960349043e-13,1.4255909919002147e-17,1.3109067077047584e-20,6.891194427274669e-18,8.290286396652881e-13,3.1450813493690152e-25,6.074734803321832e-17,2.2584182573384554e-22,7.441907131857146e-27,1.6569464913959386e-23,1.7065532446638133e-19,5.588445577596845e-33,2.1890549413314682e-32,8.533764649274506e-22,9.960743103142962e-36,1.3703534481719894e-20,3.354136935056998e-17,2.2214489370402945e-30,2.482249544328177e-36,7.69365341561471e-35,6.2671714710950555e-28,2.3729874421458654e-32,5.641204846833335e-40,1.6288377226951628e-44,1.8390082957569253e-48,2.1326365054013611e-41,1.1827415905319696e-35,1.2668921578906056e-44,4.208806371826527e-25,5.55168125960983e-31,8.637710402206323e-23,3.341881362741936e-30,2.6228118670640823e-44,1.1770383481724305e-21,9.180051867108895e-33
4.988284968354536e-10,0.4715207687250551,5.294682666758616e-19,1.1788856009565002e-23,6.565078687968761e-17,1.4037671495966374e-21,0.0,0.0,2.2331421977790918e-13,1.7593399064927806e-21,1.6194068433187088e-24,1.3722212918387737e-25,1.3502533971460902e-36,8.282655097556297e-46,1.0825889957462654e-33,3.0039528521298764e-23,1.4815418645492523e-20,1.2013408549687248e-26,9.167219232564244e-43,1.0405045763457665e-43,1.546101596523951e-23,1.6348463392368262e-35,8.556569184487802e-22,1.2316958370742876e-34,3.2642867535404284e-29,1.6703451523329594e-35,2.548381771547786e-35,2.4443891396683923e-36,6.1719948101430315e-43,3.628038755603457e-45,1.1251606969437475e-34,6.7983181525618465e-43,3.40551745577791e-33,7.760371650509578e-39,3.76,0.0,0.845572898351379,0.9999898850846242,2.60490495489753e-20,4.992815292085665e-26,2.949691017394944e-10,2.949691017398264e-10,3.810906145973474e-23,7.059315750830873e-29,1.011491515240157e-05,2.646423470842874e-26,2.498880725670474e-28,2.232479778045912e-13,1.541210357795903e-17,1.4736220275455964e-20,7.450363174954667e-18,8.620076859116019e-13,3.400031141932458e-25,6.567682376993853e-17,2.441598094016093e-22,8.085196837705355e-27,1.7913484488931854e-23,1.844920167310008e-19,6.0377722272314414e-33,2.4597048251840364e-32,8.873662626554778e-22,1.119152837930597e-35,1.481546966525122e-20,3.625993519932045e-17,2.497190913451454e-30,2.9014489942548738e-36,8.796188291075733e-35,7.0448304228398615e-28,2.7735484840425516e-32,6.591054573524324e-40,1.8999486571037855e-44,2.1495373529954e-48,2.388396518517818e-41,1.392294527202682e-35,1.4615382760751708e-44,4.688630892388206e-25,6.419370802911648e-31,9.709573902134779e-23,3.732872688326348e-30,3.065687365821836e-44,1.2225984865986211e-21,1.0366998491035817e-32
5.179142820402344e-10,0.47152076872600585,5.639488607287597e-19,1.2911134533241795e-23,7.076942883717164e-17,1.4668755119578648e-21,0.0,0.0,2.3185874201036426e-13,1.8965457159776553e-21,1.8124587444271547e-24,1.5744103655975904e-25,1.534846900194461e-36,9.258516534274219e-46,1.1658140550251003e-33,3.2327140759119015e-23,1.59707099370477e-20,1.3430950137727122e-26,1.060638963013655e-42,1.1646765181294908e-43,1.6666764230286822e-23,1.829544113146046e-35,8.872064095152471e-22,1.4312701519154915e-34,3.65339720148265e-29,1.974670267875374e-35,2.852136904302598e-35,2.8404235844166106e-36,7.44652611091715e-43,4.3772333097260607e-45,1.3073506359788319e-34,8.199892386305877e-43,3.95733813528617e-33,9.362896764902901e-39,3.76,0.0,0.8455728983400681,0.9999897103271864,2.9154535866516936e-20,5.588087024757075e-26,3.062549784537034e-10,3.0625497845406133e-10,4.103870594956141e-23,7.608990903990509e-29,1.0289672581745368e-05,2.8524343690407455e-26,2.7418854294372563e-28,2.317873315081132e-13,1.661331961966406e-17,1.6492698356673244e-20,8.031338130202392e-18,8.949865398870188e-13,3.664894155264082e-25,7.079856994565235e-17,2.631912833696064e-22,8.756661097867064e-27,1.930986259793772e-23,1.988670535140562e-19,6.504160836814509e-33,2.751789840974686e-32,9.213590995705207e-22,1.251927400068833e-35,1.5970767040100695e-20,3.9084160403749545e-17,2.7948496335831505e-30,3.3716267435111995e-36,9.999424134369764e-35,7.884258788890782e-28,3.2227839434420335e-32,7.655851971017587e-40,2.2032421520208223e-44,2.4978238068256528e-48,2.66312090473138e-41,1.6288425244624438e-35,1.6764472722944296e-44,5.20044139248672e-25,7.38223418819352e-31,1.0866582791029444e-22,4.1513869547374306e-30,3.562407845182067e-44,1.2680635372156018e-21,1.165377767574079e-32
5.370000672450152e-10,0.4715207687269566,5.994779964301987e-19,1.4102171621076453e-23,7.608010270588533e-17,1.530947123871681e-21,0.0,0.0,2.4040328367356876e-13,2.0389027953700963e-21,2.0202716315819776e-24,1.7972951998338949e-25,1.737127640953704e-36,1.0307250057851728e-45,1.2520300904915944e-33,3.4694552064077457e-23,1.716936209316024e-20,1.4954672408074229e-26,1.2206273755032211e-42,1.2983743621508683e-43,1.7917779898009412e-23,2.0390989414515435e-35,9.186704935230342e-22,1.654165821972599e-34,4.0722548425500273e-29,2.3197869707952953e-35,3.1791111365047523e-35,3.282729964691115e-36,8.923413045003802e-43,5.2453755572483974e-45,1.5108066983893134e-34,9.823448165901375e-43,4.5736454663172104e-33,1.1219850349610665e-38,3.76,0.0,0.8455728983287571,0.9999895445640649,3.249749214361645e-20,6.228884621064596e-26,3.1754085516776056e-10,3.1754085516814535e-10,4.407364200275103e-23,8.179206325570249e-29,1.0455435694852642e-05,3.066138377939978e-26,2.9991056730885135e-28,2.4032651083191083e-13,1.7859552216137256e-17,1.8383440679460903e-20,8.634118885775919e-18,9.27965201592679e-13,3.939668018410168e-25,7.611258541892728e-17,2.8293616905131677e-22,9.45636678343975e-27,2.0758594120673486e-23,2.137803307365926e-19,6.987579909654185e-33,3.066126700159918e-32,9.55354976656017e-22,1.3947589341522465e-35,1.7169425744817002e-20,4.201401616620437e-17,3.1152622856279422e-30,3.896757024624454e-36,1.1307276383705773e-34,8.78781156345102e-28,3.7244827240695724e-32,8.844473175467052e-40,2.5411081997198877e-44,2.886810923346855e-48,2.9573884858501625e-41,1.894638320436848e-35,1.912767629697774e-44,5.744860856967989e-25,8.446525519982177e-31,1.2111983840477106e-22,4.598109372908835e-30,4.117169072187298e-44,1.3134336984902775e-21,1.3044535858876001e-32
5.56085852449796e-10,0.4715207687279073,6.360557067085769e-19,1.5364022637027023e-23,8.158279860502115e-17,1.5960108395794117e-21,0.0,0.0,2.489478448468442e-13,2.1864111563959083e-21,2.2433889372454385e-24,2.0421062071733326e-25,1.9581345513349258e-36,1.1431349184707266e-45,1.341227692091156e-33,3.714133826120508e-23,1.841137423581441e-20,1.658824514173193e-26,1.3978073289200787e-42,1.441954392154838e-43,1.9214062968406783e-23,2.2640545004266334e-35,9.50049402891359e-22,1.9021321614628752e-34,4.5219543018828253e-29,2.709286179259937e-35,3.530158568444378e-35,3.7747780636963596e-36,1.0625846788508678e-42,6.24609744489926e-45,1.7371204767704157e-34,1.1694322323203377e-42,5.259277039221761e-33,1.3360390998741792e-38,3.76,0.0,0.8455728983174462,0.9999893873323449,3.6086663082240543e-20,6.916885284168536e-26,3.288267318816658e-10,3.2882673188207847e-10,4.721353982223455e-23,8.769955066713706e-29,1.0612667406094304e-05,3.287532655236021e-26,3.2708762855107434e-28,2.4886551588976486e-13,1.9150795540645657e-17,2.0413385959575064e-20,9.258705035011171e-18,9.609436710297211e-13,4.224350361490418e-25,8.161886905104872e-17,3.033943878691186e-22,1.0184371674544765e-26,2.2259673937340938e-23,2.292317443467746e-19,7.487998319812959e-33,3.403532098080406e-32,9.893538948953804e-22,1.548007711275948e-35,1.8411444918533598e-20,4.504947369922782e-17,3.459265957326989e-30,4.480963229304134e-36,1.2723547825580908e-34,9.757843148122517e-28,4.282575303279492e-32,1.0166118347686548e-39,2.916013774609306e-44,3.319552517483824e-48,3.2717687890612827e-41,2.192024519878027e-35,2.171657296139013e-44,6.322481538017445e-25,9.618639678757385e-31,1.3449023014699203e-22,5.073703625282042e-30,4.734324068575192e-44,1.3587091684753356e-21,1.454341618690565e-32
5.751716376545768e-10,0.471520768728858,6.736820244929356e-19,1.6698742789241895e-23,8.727750665671316e-17,1.6620955142092692e-21,0.0,0.0,2.574924256056598e-13,2.3390708108275475e-21,2.4823540577427477e-24,2.3100937389026327e-25,2.1989330841052217e-36,1.2633294272928734e-45,1.4333974759393585e-33,3.966707683146731e-23,1.9696745487559034e-20,1.8335321485401385e-26,1.5933337302323344e-42,1.5957735622204624e-43,2.055561344147843e-23,2.504954195730063e-35,9.813433694034997e-22,2.176981696000733e-34,5.0035900917741175e-29,3.146912480033089e-35,3.906133190275268e-35,4.3201629323870024e-36,1.2578726083330432e-42,7.394034613459568e-45,1.9879406903890156e-34,1.3839702065620125e-42,6.0192453047969136e-33,1.5815824186860105e-38,3.76,0.0,0.8455728983061352,0.9999892381929377,3.993079293445667e-20,7.65376618327802e-26,3.4011260859541917e-10,3.401126085958607e-10,5.0458070643942125e-23,9.38123017991449e-29,1.076180680483853e-05,3.51661437276488e-26,3.5575302984141648e-28,2.5740434679159216e-13,2.0487043767682182e-17,2.2587472269955788e-20,9.905096171787383e-18,9.939219481992807e-13,4.518938815685918e-25,8.731741970579335e-17,3.2456586125428597e-22,1.0940725218949423e-26,2.3813096928647005e-23,2.4522119031962895e-19,8.005385311844915e-33,3.764822714055959e-32,1.0233558552720026e-21,1.7120333440628454e-35,1.9696823700948617e-20,4.819050422538147e-17,3.827697636029792e-30,5.1285179052226036e-36,1.4251927107793396e-34,1.0796707353458464e-27,4.901133684903991e-32,1.1630311074225533e-39,3.3305020042689907e-44,3.79921297340079e-48,3.606822193489156e-41,2.5234331310949585e-35,2.454282750588196e-44,6.933866053970892e-25,1.0905107701885153e-30,1.4880945470794387e-22,5.578812367866333e-30,5.418383091592514e-44,1.4038901448101094e-21,1.6154557607446184e-32
5.942574228593576e-10,0.4715207687298087,7.123569827124003e-19,1.810838713085089e-23,9.316421698582669e-17,1.729230003776441e-21,0.0,0.0,2.660370260218307e-13,2.4968817704818547e-21,2.737710353397492e-24,2.6025270621677806e-25,2.4606151124526718e-36,1.3915552571033529e-45,1.5285300842466437e-33,4.227134690598597e-23,2.102547497148835e-20,2.01995380166195e-26,1.808396135792897e-42,1.7601895272536307e-43,2.1942431317223873e-23,2.762341162540663e-35,1.0125526242085872e-21,2.4805901565767784e-34,5.518256611703185e-29,3.6365632231390264e-35,4.307888882039169e-35,4.922604869609308e-36,1.4808717866783625e-42,8.70486203264276e-45,2.2649731529238975e-34,1.6288689072353166e-42,6.858737561391626e-33,1.8619678489876328e-38,3.76,0.0,0.8455728982948243,0.9999890967293524,4.403862550256232e-20,8.441204453672468e-26,3.5139848530902063e-10,3.5139848530949197e-10,5.38069067335676e-23,1.0013024719019235e-28,1.090327038163761e-05,3.7533807164877664e-26,3.859399088820457e-28,2.65943003643644e-13,2.186829107294553e-17,2.4910637040905954e-20,1.057329189049477e-17,1.0269000331024912e-12,4.823431013227925e-25,9.320823624921916e-17,3.4645051064698695e-22,1.1725469236683357e-26,2.5418857975803642e-23,2.617485646568003e-19,8.539710500533595e-33,4.150815211477888e-32,1.0573608587692514e-21,1.8871947945132447e-35,2.1025561232305727e-20,5.143707897707982e-17,4.221394208752112e-30,5.84384275280769e-36,1.5895987936722111e-34,1.190675740041885e-27,5.5843713522036e-32,1.3246897775526134e-39,3.7871913496840115e-44,4.329067266720587e-48,3.9631000747123976e-41,2.891385100244494e-35,2.761818145962973e-44,7.579548449990654e-25,1.2312592272981652e-30,1.6410995558974221e-22,6.114057721062388e-30,6.174013614828031e-44,1.448976824721441e-21,1.788209410150628e-32
6.133432080641384e-10,0.47152076873075943,7.520806142956507e-19,1.959501056070243e-23,9.924291971976303e-17,1.7974431651831568e-21,0.0,0.0,2.7458164616370476e-13,2.6598440472179133e-21,3.010001148666021e-24,2.9206933738375842e-25,2.7442988299366746e-36,1.5280578266563038e-45,1.6266161852434853e-33,4.4953729260283907e-23,2.239756181122393e-20,2.2184514808663526e-26,2.044218674834636e-42,1.9355606734588544e-43,2.33745165956426e-23,3.036758265691937e-35,1.043677397823394e-21,2.8148964735389863e-34,6.067048148366789e-29,4.18228760440696e-35,4.7362794136900805e-35,5.585949402246054e-36,1.7344317897379512e-42,1.0195329633530137e-44,2.5699807402227603e-34,1.9072363478234196e-42,7.783115942015552e-33,2.1807781800595304e-38,3.76,0.0,0.8455728982835133,0.999988962546534,4.841890413920483e-20,9.280877196722339e-26,3.626843620224703e-10,3.6268436202297236e-10,5.725972138334299e-23,1.0665331739230626e-28,1.1037453191332958e-05,3.997828886476375e-26,4.176812511393133e-28,2.7448148654869414e-13,2.3294531633321167e-17,2.738781706026077e-20,1.1263291786004345e-17,1.0598779257404837e-12,5.137824587387473e-25,9.929131754947031e-17,3.690482574962826e-22,1.2538638574220016e-26,2.707695196052778e-23,2.7881376338631936e-19,9.090943870630508e-33,4.562326237898956e-32,1.0913689063704714e-21,2.0738503818483e-35,2.2397656653376013e-20,5.478916919643544e-17,4.64119246223225e-30,6.631508622040283e-36,1.765918887758969e-34,1.3090345921735468e-27,6.336643220906867e-32,1.5026047121137656e-39,4.288774794586618e-44,4.9125009885494927e-48,4.341144947269065e-41,3.298489847277397e-35,3.095444522252634e-44,8.260035221941212e-25,1.3847883317234895e-30,1.804241682279248e-22,6.680041749504573e-30,7.006040309056949e-44,1.4939694050245422e-21,1.973015404167765e-32
6.324289932689191e-10,0.4715207687317101,7.9285295217041765e-19,2.1160667824050424e-23,1.0551360498827846e-16,1.866763856218744e-21,0.0,0.0,2.83126286096343e-13,2.827957652935013e-21,3.299769732270867e-24,3.265896849766554e-25,3.0511286508217356e-36,1.6730812534513046e-45,1.727646473106016e-33,4.771380630855202e-23,2.3813005130897432e-20,2.4293855495224126e-26,2.302059984556101e-42,2.1222461487901523e-43,2.4851869276734122e-23,3.3287480998065773e-35,1.0747179201341056e-21,3.1819027705740976e-34,6.65105887570852e-29,4.788285749630671e-35,5.192158445118528e-35,6.314167265361414e-36,2.0215911376605346e-42,1.1883297938467717e-44,2.904783358074326e-34,2.222384774517211e-42,8.797917401446015e-33,2.5418337538720814e-38,3.76,0.0,0.8455728982722024,0.9999888352697605,5.308037174749279e-20,1.0174461479909186e-25,3.7397023873576805e-10,3.7397023873630184e-10,6.081618890882325e-23,1.1338144297110404e-28,1.116472995630964e-05,4.249956096898743e-26,4.510099021277184e-28,2.8301979560621755e-13,2.4765759626863217e-17,3.002394847354872e-20,1.1975095453639719e-17,1.0928556261143877e-12,5.462117172465675e-25,1.0556666247659605e-16,3.923590232601253e-22,1.3380261711533276e-26,2.8787373765041214e-23,2.964166825623828e-19,9.659055776594235e-33,5.000172425121144e-32,1.1253799990589836e-21,2.2723577903474182e-35,2.381310910544076e-20,5.824674613511415e-17,5.087929082985797e-30,7.496235509252506e-36,1.954487368451606e-34,1.4349824963192583e-27,7.162445592329911e-32,1.6978249451975043e-39,4.838019043827298e-44,5.553010371310071e-48,4.741490605178127e-41,3.7474448071439244e-35,3.456349084376577e-44,8.975806304731477e-25,1.5517893700326483e-30,1.9778451999368678e-22,7.277346931164836e-30,7.919445023092183e-44,1.538868082123854e-21,2.170285966360437e-32
6.515147784736999e-10,0.4715207687326608,8.346740292630025e-19,2.2807413513194153e-23,1.1197626292331596e-16,1.937220935559669e-21,0.0,0.0,2.9167094588168705e-13,3.0012225995707164e-21,3.607559357333208e-24,3.6394577282379445e-25,3.382275110793931e-36,1.8268683585600826e-45,1.831611667882079e-33,5.0551162097938077e-23,2.5271804055134322e-20,2.653114733484814e-26,2.5832131556178608e-42,2.3206058933810014e-43,2.6374489360497944e-23,3.6388529894309266e-35,1.1056744203980942e-21,3.5836743586898415e-34,7.271382854946405e-29,5.458907812364432e-35,5.676379526175848e-35,7.111354382347207e-36,2.3455833566564557e-42,1.3787773688343806e-44,3.2712579099961217e-34,2.5778370421234443e-42,9.908853703334895e-33,2.9492000855134347e-38,3.76,0.0,0.8455728982608914,0.9999887145435953,5.803177078109934e-20,1.1123634336845084e-25,3.852561154489139e-10,3.852561154494804e-10,6.447598464568085e-23,1.2031455450582369e-28,1.1285456112960331e-05,4.5097595760056346e-26,4.859585788072533e-28,2.9155793091256043e-13,2.628196923277737e-17,3.282396678414469e-20,1.270870248915076e-17,1.1258331342253314e-12,5.796306403784745e-25,1.1203426990238282e-16,4.16382729405357e-22,1.4250361325130305e-26,3.055011827207054e-23,3.1455721826514433e-19,1.0244016942330124e-32,5.465170389281391e-32,1.1593941378180866e-21,2.4830740771796893e-35,2.5271917730275158e-20,6.180978105419968e-17,5.562440657358971e-30,8.442892553927827e-36,2.1556272094027556e-34,1.568754598482888e-27,8.066416106572473e-32,1.911431620962113e-39,5.437763730700126e-44,6.254202316388753e-48,5.164662260504073e-41,4.2410349792957883e-35,3.845724539666246e-44,9.727316026343444e-25,1.7329655028661047e-30,2.162234301960641e-22,7.906536615954092e-30,8.919366764643907e-44,1.5836730520139035e-21,2.380432663915477e-32
6.706005636784807e-10,0.47152076873361154,8.775438784978215e-19,2.453730206807445e-23,1.1863088365884964e-16,2.0088432627695665e-21,0.0,0.0,3.0021562557872033e-13,3.179638899099029e-21,3.933913241504445e-24,4.042711426400907e-25,3.7389347680592404e-36,1.9896606714369896e-45,1.938502515417707e-33,5.346538230285752e-23,2.6773957709038383e-20,2.889996127515199e-26,2.8890056869649976e-42,2.53100066995343e-43,2.794237684693357e-23,3.967614989169374e-35,1.1365471272456751e-21,4.022339730199052e-34,7.929114034598905e-29,6.198653095939515e-35,6.189796096698463e-35,7.981731845072873e-36,2.7098430403502762e-42,1.5928945467262178e-44,3.671338265038932e-34,2.977332978757161e-42,1.1121811407318414e-32,3.4071954830470584e-38,3.76,0.0,0.8455728982495805,0.9999886000308954,6.328184324435825e-20,1.2130072767291396e-25,3.9654199216190786e-10,3.965419921625081e-10,6.823878494651066e-23,1.2745258258935371e-28,1.1399968804280853e-05,4.777236566117443e-26,5.225598801530297e-28,3.0009589256109953e-13,2.784315463140456e-17,3.579280685341607e-20,1.346411248868899e-17,1.1588104500744398e-12,6.1403899176796345e-25,1.186941387001986e-16,4.411192974077085e-22,1.5148954809985258e-26,3.236518036484706e-23,3.332352666005161e-19,1.0845798460930625e-32,5.958136730935488e-32,1.1934113236310545e-21,2.7063556802293996e-35,2.6774081670132813e-20,6.547824522406721e-17,6.0655636715806834e-30,9.476498035505707e-36,2.3696501021518666e-34,1.710585986206602e-27,9.053333695788302e-32,2.1445379372673107e-39,6.09092063314593e-44,7.01979442360562e-48,5.611176679991722e-41,4.782132488046063e-35,4.2647684902263455e-44,1.051499402873381e-24,1.92903135486369e-30,2.3577331008406884e-22,8.568155474054321e-30,1.0011101681190073e-43,1.6283845102801588e-21,2.6038663740655854e-32
