Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435)
0.00029317389764415354,0.582444541632307,1.3997508393462059e-05,9.270960936324415e-07,1.0925947310486618e-05,0.0058795592981503,0.0,0.0,0.0016766609460190437,0.0003769097139903693,0.0005823100605390378,1.4717989058927896e-06,4.9089717254903386e-08,2.5291424225760378e-17,8.495683751228708e-13,3.7093906435213067e-09,4.997506247989487e-06,1.547043772600833e-05,9.74387677613228e-10,3.0311947062696395e-14,1.7733672276676047e-06,5.1302683893192837e-14,5.5047717362759974e-11,8.381811222678005e-08,6.9402393025561384e-09,5.0453651938715035e-05,1.0056370065341758e-11,4.7168561489958273e-08,2.5345446849008863e-08,1.1104126525310135e-11,1.4313065554687386e-10,3.972358271695796e-13,2.942599595108215e-09,5.447428514507904e-11,3.76,0.0,0.639251571627518,0.9952562680653219,0.0037638212639963795,5.848713309222011e-05,0.06093559290814286,0.06166003581647874,5.3046021618393936e-11,9.371495075333333e-15,0.00012635211811572595,1.1082843697876842e-07,8.45214375005644e-06,2.043891434282319e-05,8.267301437789278e-06,0.008616504132477198,0.001558836763773932,3.727856269999994e-05,8.47556283270073e-08,0.000585494244858766,1.4031388609705277e-06,5.496409892492615e-08,1.5193421997759062e-06,1.6690519813335987e-06,6.240658927025911e-08,3.6045984144638114e-08,1.0347799046258279e-05,5.867874180837883e-06,5.5592533988567494e-05,3.49488375317391e-08,7.817390132395151e-07,4.5097319904287e-05,5.191957873247794e-13,5.5585849643089924e-05
0.0002941015495732995,0.5824698225764272,1.4078710042645258e-05,9.341430971735525e-07,1.1007446364080316e-05,0.005918932616541217,0.0,0.0,0.0016836805216131573,0.0003803115899986524,0.0005869906435222356,1.4905904453700034e-06,4.979981963487613e-08,2.6125614560144856e-17,8.635178392824811e-13,3.748869804021996e-09,5.024532497054517e-06,1.562873521424188e-05,9.92701157840985e-10,3.0708608867584725e-14,1.784540746212874e-06,5.164790766302639e-14,5.56481189365541e-11,8.489388675372919e-08,7.006441333577288e-09,5.105551437397349e-05,1.0165299038165509e-11,4.7931191535304764e-08,2.562177259415937e-08,1.1272271579897527e-11,1.4527995992556115e-10,4.0335012723252505e-13,2.973826411650958e-09,5.557935305403351e-11,3.76,0.0,0.6389939069150449,0.9952262709129043,0.003794099437653413,5.8876210290026274e-05,0.06111540053054882,0.06184609419516416,5.320255124076801e-11,9.40127531615764e-15,0.0001263483073093868,1.1195907955090701e-07,8.538222134762797e-06,2.056571337062402e-05,8.320454502858277e-06,0.008677781577227641,0.001569571387345789,3.742225528242169e-05,8.55919114960551e-08,0.0005874514725724143,1.4152311709143039e-06,5.561790797363751e-08,1.532437436859246e-06,1.685710307082392e-06,6.330378035341272e-08,3.654674280978708e-08,1.0447398152717703e-05,5.952551097930659e-06,5.595209290128643e-05,3.516307555875569e-08,7.896769954954553e-07,4.5646739570891104e-05,5.254259436030296e-13,5.6219437333216785e-05
0.0002950292015024454,0.5824951312786711,1.4160329450945249e-05,9.412438707072709e-07,1.1089534312130463e-05,0.005958518607502592,0.0,0.0,0.0016907181772790373,0.00038373662026950815,0.0005917044674451884,1.5096011477912844e-06,5.051972147285794e-08,2.6495288121540645e-17,8.776831181938644e-13,3.7887324810728924e-09,5.051696719410482e-06,1.5788431381630573e-05,1.0113406868223755e-09,3.1109794953349623e-14,1.7957498763230229e-06,5.199463915444204e-14,5.6254409781706874e-11,8.59833995154742e-08,7.073216490500634e-09,5.166368666191094e-05,1.0275307091756526e-11,4.870520472740096e-08,2.590102866677119e-08,1.1443059908271076e-11,1.4746166208064167e-10,4.0955064940919037e-13,3.0053515082607912e-09,5.6705953718833666e-11,3.76,0.0,0.6387358682114145,0.9951960864079155,0.0038246048356311104,5.9267443224806615e-05,0.061295101291284154,0.062032093257865226,5.335898785739249e-11,9.431078156207626e-15,0.0001263444792142144,1.1309992015044151e-07,8.625070861172688e-06,2.0693252488776313e-05,8.373939483997514e-06,0.008739434193653054,0.001580367110106273,3.756728213897244e-05,8.643542762577175e-08,0.0005894176979514273,1.4274075565471202e-06,5.627856967684418e-08,1.5456236076461814e-06,1.7025361778719315e-06,6.421331761027327e-08,3.70540940034194e-08,1.0548062952684701e-05,6.038395076965563e-06,5.63143366939169e-05,3.53785393342129e-08,7.976854304154743e-07,4.620200364443426e-05,5.317220790204592e-13,5.6859227722794335e-05
0.00029595685343159134,0.5825204679234116,1.4242368202479952e-05,9.483988272873367e-07,1.1172215024442534e-05,0.005998318231110084,0.0,0.0,0.001697773975869713,0.00038718494172205586,0.0005964518225382839,1.5288334729396034e-06,5.124955188387373e-08,2.6980104294144034e-17,8.920695764055198e-13,3.828981901094309e-09,5.078999550182741e-06,1.59495371536685e-05,1.0303118053914268e-09,3.151555059037901e-14,1.8069946446530688e-06,5.2342886258941956e-14,5.686691330911556e-11,8.708682127117403e-08,7.140569413424291e-09,5.2278228602662235e-05,1.0386405095199918e-11,4.949075673587175e-08,2.618324484710077e-08,1.1616533815782546e-11,1.4967618890857616e-10,4.158384536511946e-13,3.03717748451797e-09,5.7854492951619674e-11,3.76,0.0,0.6384774530811451,0.9951657132142038,0.003855339125745018,5.9660843493958194e-05,0.06147469478905856,0.06221803299713296,5.351533111276662e-11,9.460904149088078e-15,0.00012634062263680102,1.1425103993541155e-07,8.712695986138209e-06,2.0821535370903472e-05,8.427758288546442e-06,0.008801464106936427,0.0015912242251375419,3.771365326384585e-05,8.728623218873292e-08,0.000591393041355098,1.4396684658399967e-06,5.694614926786894e-08,1.5589011963126457e-06,1.7195312491890346e-06,6.513536379696278e-08,3.7568119717067075e-08,1.0649806820923295e-05,6.125421492872209e-06,5.667929313129864e-05,3.559523414020762e-08,8.057649406369979e-07,4.676317413604354e-05,5.380846682053717e-13,5.750527379198205e-05
0.0002967917401678227,0.5825432949475249,1.431656292982534e-05,9.548849579163422e-07,1.1247137696869915e-05,0.0060343213435741505,0.0,0.0,0.0017041397585475157,0.00039030845875615656,0.0006007533534767523,1.5463341088805418e-06,5.191499620051251e-08,2.7655923104485006e-17,9.052080579544025e-13,3.865539753232578e-09,5.1036911369647985e-06,1.6095746650441382e-05,1.0476739733608409e-09,3.188467554120302e-14,1.8171454293425516e-06,5.2657611248019554e-14,5.7423514598361866e-11,8.809193580862876e-08,7.2016849217407634e-09,5.283681225485206e-05,1.0487334306392605e-11,5.0207749441217104e-08,2.643979514344665e-08,1.1774992016012347e-11,1.5169769360403004e-10,4.2157307008588704e-13,3.0660802805719712e-09,5.89072771276663e-11,3.76,0.0,0.638244555597252,0.9951382148878191,0.003883197077220396,6.001676643956281e-05,0.06163623689312408,0.062385328035073594,5.3655959929241283e-11,9.487767732253233e-15,0.00012633712971967526,1.1529590437102497e-07,8.792227457784919e-06,2.0937628930324656e-05,8.476482215869387e-06,0.008857615381973645,0.0016010483618690008,3.7846544932825755e-05,8.805823403023808e-08,0.0005931787463681454,1.4507759229843622e-06,5.755294008018686e-08,1.5709295895287876e-06,1.7349728608376778e-06,6.597603661376458e-08,3.803651810369475e-08,1.0742310105442401e-05,6.204769113564725e-06,5.701009640293347e-05,3.579131687392684e-08,8.130977888568649e-07,4.7273329414919285e-05,5.438683693369724e-13,5.809210796868255e-05
0.000297626626904054,0.5825661448905994,1.4391099771504518e-05,9.614156179211003e-07,1.1322546518305362e-05,0.006070498981004436,0.0,0.0,0.0017105203331679,0.00039345105402675313,0.0006050824977678101,1.5640181080830535e-06,5.258868498273773e-08,2.8198010217457054e-17,9.185285721186592e-13,3.902416348649562e-09,5.128495984722355e-06,1.624311490705454e-05,1.0653134574944941e-09,3.2257572785455085e-14,1.8273251233547027e-06,5.2973576333670165e-14,5.798507388017804e-11,8.910858395355318e-08,7.263275684377527e-09,5.340064853970061e-05,1.05891633815701e-11,5.0934332451744606e-08,2.6698789591173426e-08,1.1935692157980467e-11,1.537465494999555e-10,4.2738021700905806e-13,3.0952308364811537e-09,5.997847271582306e-11,3.76,0.0,0.6380113494348697,0.9951105616216567,0.003911243023364448,6.037446290497135e-05,0.06179769148988543,0.06255257501037692,5.3796512584702194e-11,9.514650768427556e-15,0.0001263336220441643,1.1634922217071063e-07,8.872397222947795e-06,2.1054330626227638e-05,8.525479498716071e-06,0.008914075559659526,0.001610922678987062,3.798054096964621e-05,8.883622569183892e-08,0.000594972023765577,1.4619525354391718e-06,5.816543607741389e-08,1.5830327783912157e-06,1.7505541076413478e-06,6.682709667082334e-08,3.851045114920072e-08,1.0835708422281637e-05,6.285098600467532e-06,5.7343140253176385e-05,3.5988406062664697e-08,8.204891802376034e-07,4.778836598090315e-05,5.497069975996315e-13,5.868409166694136e-05
0.00029846151364028533,0.5825890178887878,1.4465979887911868e-05,9.679911152197302e-07,1.1398444359554107e-05,0.00610685184793995,0.0,0.0,0.0017169157450279806,0.000396612828903687,0.0006094394730421009,1.5818873230891065e-06,5.327071575696127e-08,2.8659087208704635e-17,9.320359841075599e-13,3.939614439279744e-09,5.153414566480248e-06,1.6391650043792668e-05,1.0832344878482434e-09,3.2634276211805324e-14,1.8375337473871634e-06,5.3290787247286175e-14,5.855177182219701e-11,9.01368944462498e-08,7.3253451544977725e-09,5.3969782162021564e-05,1.0691900489232098e-11,5.167062328463063e-08,2.696025049456711e-08,1.2098666516103633e-11,1.558231647157357e-10,4.3326068840655204e-13,3.1246310913660796e-09,6.106839124032551e-11,3.76,0.0,0.6377778327953606,0.9950827524235962,0.00393947820374401,6.073394146734521e-05,0.06195905828049166,0.06271977391837323,5.393698881452838e-11,9.54155365917542e-15,0.00012633009069999763,1.174110539311217e-07,8.953209781614172e-06,2.1171643170139344e-05,8.574751550530411e-06,0.008970846209447065,0.0016208473916377298,3.811564878133376e-05,8.962024842716765e-08,0.0005967729627459189,1.4731986314901671e-06,5.878368603817786e-08,1.5952111177027472e-06,1.7662762289935473e-06,6.768866700376902e-08,3.8989980619699105e-08,1.0930011901436083e-05,6.36642156680149e-06,5.767844549238834e-05,3.61865056439752e-08,8.279395817921703e-07,4.830833059667395e-05,5.556009126594709e-13,5.928126433987945e-05
0.00029929640037651666,0.5826119140787656,1.4541204442192357e-05,9.746117596220743e-07,1.1474834107304613e-05,0.00614338065036797,0.0,0.0,0.0017233260392594716,0.00039979388524868264,0.0006138244988715048,1.5999436258424415e-06,5.3961187141356914e-08,2.9283639447890405e-17,9.457316180835222e-13,3.97713647028153e-09,5.178447358474206e-06,1.654136023079351e-05,1.1014413562109366e-09,3.3014820080833895e-14,1.8477713225490538e-06,5.360925017503371e-14,5.912366005764797e-11,9.117699739890466e-08,7.387896838671052e-09,5.4544258182777395e-05,1.0795553922337733e-11,5.2416740755367e-08,2.722420034888189e-08,1.2263947830464575e-11,1.5792786268146056e-10,4.3921536848308685e-13,3.1542829981814555e-09,6.217734933938303e-11,3.76,0.0,0.6375440038727284,0.9950547862841204,0.0039679038655074045,6.109521074307684e-05,0.06212033696407425,0.06288692475463878,5.407738835806731e-11,9.568476768153794e-15,0.00012632653815796576,1.1848146062416321e-07,9.03466966075435e-06,2.1289569281872892e-05,8.624299791222724e-06,0.009027928907199858,0.0016308227154315745,3.825187581333142e-05,9.04103436706719e-08,0.0005985816529726224,1.4845145409335594e-06,5.940773913360875e-08,1.6074649639871683e-06,1.782140475000498e-06,6.856087191112381e-08,3.947516891953027e-08,1.1025230795782724e-05,6.4487497565384794e-06,5.801603311362988e-05,3.638561995188131e-08,8.354494647650425e-07,4.883327052776816e-05,5.615506144755439e-13,5.9883665705967757e-05
0.0003000477984391249,0.5826325405921499,1.460920199821752e-05,9.806091978714633e-07,1.1544007859236853e-05,0.006176407582059247,0.0,0.0,0.0017291080656634968,0.00040267340619978755,0.0006177951883992513,1.6163558211756366e-06,5.458991051487467e-08,2.980612405842186e-17,9.582197678740347e-13,4.011185531570759e-09,5.201074917181253e-06,1.667711085995867e-05,1.1180755269583962e-09,3.3360621740896576e-14,1.8570099111948132e-06,5.389694237721911e-14,5.96427398229358e-11,9.212328126742128e-08,7.444608562770204e-09,5.506589188486351e-05,1.0889632377148192e-11,5.309674751542634e-08,2.7463902018765812e-08,1.241470089999399e-11,1.5984642035584927e-10,4.446387788321323e-13,3.181186502244092e-09,6.31919563742562e-11,3.76,0.0,0.6373332893416778,0.9950294817323375,0.003993650859602705,6.142189130451397e-05,0.062265412197488844,0.0630373194024929,5.420368216512242e-11,9.592725132697284e-15,0.00012632332687790546,1.1945220917384316e-07,9.108540774084122e-06,2.139622963867711e-05,8.669130528398975e-06,0.009079571443824083,0.0016398439579472293,3.837544326017411e-05,9.112665585106661e-08,0.0006002161759765,1.4947588229930176e-06,5.997438955910879e-08,1.6185582793724432e-06,1.7965408548295454e-06,6.935505276875457e-08,3.9916728788796274e-08,1.1111719055311688e-05,6.523714406365367e-06,5.832183090904208e-05,3.656569414949023e-08,8.422596089961026e-07,4.931000983665428e-05,5.669535011116505e-13,6.0430330510796055e-05
0.0003007991965017331,0.5826531861024911,1.4677480342513281e-05,9.866436868256336e-07,1.1613584533428022e-05,0.006209578111206841,0.0,0.0,0.0017349022158791737,0.0004055687029975868,0.0006217889411579827,1.6329224817590942e-06,5.522562503252278e-08,3.033700080245937e-17,9.708643127529335e-13,4.045501180558556e-09,5.223795726164452e-06,1.6813825964742863e-05,1.1349479715608945e-09,3.370958752786009e-14,1.8662719836757658e-06,5.418565811283302e-14,6.01660709868199e-11,9.307932036372449e-08,7.501716315885528e-09,5.559192307816384e-05,1.0984465979673647e-11,5.378489963494131e-08,2.7705654788551466e-08,1.2567374042065617e-11,1.6178833570614234e-10,4.5012364807040987e-13,3.208296881454185e-09,6.422248440450075e-11,3.76,0.0,0.6371223190654597,0.9950040484950822,0.004019554079957746,6.175003569239809e-05,0.06241041559666526,0.06318767510599238,5.4329913449586515e-11,9.616990440211042e-15,0.0001263200980295936,1.2042999841744533e-07,9.182943243839475e-06,2.150339119364321e-05,8.714187179409181e-06,0.00913146917883877,0.0016489065283349248,3.8499928819424495e-05,9.184795113682404e-08,0.0006018571165223941,1.5050601626813176e-06,6.054581707959476e-08,1.6297133054236534e-06,1.81105830316294e-06,7.015804212350621e-08,4.036296979380712e-08,1.119896485824385e-05,6.599511655585524e-06,5.862951015295034e-05,3.6746596912894525e-08,8.49118667972885e-07,4.9790853028482854e-05,5.72402317616197e-13,6.098129227770633e-05
0.0003015505945643413,0.5826738507106001,1.474604032597696e-05,9.927154570714577e-07,1.1683566267110466e-05,0.006242892755455252,0.0,0.0,0.0017407085224634574,0.0004084798509224174,0.0006258059213143194,1.6496450130231612e-06,5.5868404915191085e-08,3.088268264123035e-17,9.836670254866785e-13,4.080085414149223e-09,5.246610139277658e-06,1.6951511605538377e-05,1.1520619511009568e-09,3.406174299704197e-14,1.875557556261126e-06,5.4475401944251275e-14,6.069367386174989e-11,9.404521245101296e-08,7.559222700020607e-09,5.612238536389846e-05,1.1080060950869217e-11,5.448128648306906e-08,2.7949475461154882e-08,1.2721992118813078e-11,1.6375388854746134e-10,4.556706338327864e-13,3.2356155890796346e-09,6.526917524101164e-11,3.76,0.0,0.6369110917121165,0.9949784858244275,0.00404561445168761,6.20796502707418e-05,0.06255534693803232,0.06333799186243573,5.445608201756389e-11,9.641272962687881e-15,0.00012631685274236588,1.214148736705011e-07,9.257880426601061e-06,2.1611055950329338e-05,8.759470794241559e-06,0.009183623274439714,0.00165801058472784,3.862533799882946e-05,9.257426027158593e-08,0.0006035045409517765,1.5154188017988339e-06,6.112205836958975e-08,1.6409303035304802e-06,1.8256937534177624e-06,7.09699335708407e-08,4.081393878553355e-08,1.1286975940761207e-05,6.676150342810659e-06,5.893908653532786e-05,3.692833142066359e-08,8.560269942266034e-07,5.027583562956783e-05,5.778974348719151e-13,6.153658051919863e-05
0.00030230199262694954,0.5826945345176532,1.4814882800705426e-05,9.988247406017433e-07,1.1753955207948237e-05,0.0062763520333795385,0.0,0.0,0.0017465270178641083,0.0004114069255779702,0.0006298462943460985,1.6665248335427656e-06,5.651832513188468e-08,3.143651462922637e-17,9.966296065722145e-13,4.114940210134007e-09,5.269518512517289e-06,1.7090173876007495e-05,1.1694207695125687e-09,3.4417113904014607e-14,1.8848666455050988e-06,5.476617849143261e-14,6.122557751300942e-11,9.502105622798205e-08,7.617130334609597e-09,5.665731258381808e-05,1.1176423570958583e-11,5.518599831216782e-08,2.819538096887503e-08,1.2878580314558934e-11,1.6574336568101057e-10,4.612803937034838e-13,3.2631440878017396e-09,6.633227425634202e-11,3.76,0.0,0.6366996059448097,0.9949527929696215,0.004071832904991188,6.241074142994484e-05,0.06270020599666741,0.06348826966928986,5.4582187673424063e-11,9.665572976754017e-15,0.00012631359093160494,1.224068805458942e-07,9.333355696878691e-06,2.1719225918439043e-05,8.804982427395909e-06,0.009236034897068408,0.0016671562855566301,3.8751676331456025e-05,9.330561416053329e-08,0.0006051585159173183,1.5258349827352681e-06,6.170315036882433e-08,1.652209535739846e-06,1.8404481461393491e-06,7.179082164116963e-08,4.1269683050574617e-08,1.1375760123428565e-05,6.7536393957935546e-06,5.925057586962025e-05,3.7110900839099354e-08,8.629849431817213e-07,5.0764993510540375e-05,5.834392106904889e-13,6.209622492557886e-05
0.00030305339068955776,0.5827152376252002,1.4884008619743718e-05,1.0049717709806736e-06,1.1824753514036566e-05,0.006309956464480171,0.0,0.0,0.001752357734419563,0.0004143500028914435,0.0006339102270522862,1.6835633751604358e-06,5.7175461407213464e-08,3.1999800113290405e-17,1.0097539963120394e-12,4.150067579337019e-09,5.292521204025981e-06,1.722981890324829e-05,1.1870277741381362e-09,3.477572618240699e-14,1.894199268250826e-06,5.505799240402343e-14,6.176181712473139e-11,9.600695133810371e-08,7.675441854491315e-09,5.7196738821978944e-05,1.1273560180374392e-11,5.589912626606438e-08,2.844338837447537e-08,1.3037164139878344e-11,1.677570605822083e-10,4.669535906250413e-13,3.2908838497786854e-09,6.741203043978156e-11,3.76,0.0,0.6364878604218067,0.9949269691758662,0.004098210375179914,6.274331558696424e-05,0.06284499254628922,0.06363850852419213,5.4708230220297316e-11,9.689890764149022e-15,0.0001263103124964803,1.2340606490005875e-07,9.40937244721657e-06,2.1827903114048504e-05,8.850723137993012e-06,0.009288705217422222,0.0016763437895474646,3.8878949375721e-05,9.404204387778661e-08,0.0006068191083844875,1.5363089483350552e-06,6.228913028423377e-08,1.66355126458972e-06,1.8553224290275967e-06,7.262080182724548e-08,4.173025031508856e-08,1.146532531218957e-05,6.8319878323131895e-06,5.9563994093696384e-05,3.7294308328435274e-08,8.699928731870867e-07,5.125836289015789e-05,5.890280050930899e-13,6.266025536593182e-05
0.000303804788752166,0.5827359601351602,1.4953418636958147e-05,1.0111567833290778e-06,1.1895963353936672e-05,0.006343706569177717,0.0,0.0,0.0017582007043587524,0.0004173091591136786,0.0006379978875625931,1.7007620831347639e-06,5.783989022851855e-08,3.257298344782152e-17,1.0230421309298198e-12,4.185469554032529e-09,5.315618574100247e-06,1.7370452847967975e-05,1.2048863563122138e-09,3.51376059549096e-14,1.9035554416342398e-06,5.535084838905951e-14,6.230242658972865e-11,9.70029983786238e-08,7.734159911680672e-09,5.774069840647857e-05,1.1371477182266369e-11,5.662076238803802e-08,2.869351487223254e-08,1.3197769436019144e-11,1.6979526902047187e-10,4.726908946126825e-13,3.318836356706169e-09,6.850869645117727e-11,3.76,0.0,0.6362758537964667,0.9949010136842703,0.004124747802705537,6.30773791854772e-05,0.06298970635925052,0.0637887084249523,5.4834209460148e-11,9.714226609030129e-15,0.00012630701734192267,1.2441247283772682e-07,9.485934088249096e-06,2.1937089559662173e-05,8.89669398988605e-06,0.009341635410464144,0.0016855732557201069,3.900716271541621e-05,9.478358066320443e-08,0.0006084863856330832,1.546840941921641e-06,6.288003559190998e-08,1.674955753136189e-06,1.8703175569502914e-06,7.345997059080312e-08,4.2195688748594725e-08,1.1555679499335554e-05,6.911204761056247e-06,5.987935727076199e-05,3.747855706174013e-08,8.770511455462872e-07,5.175598033900941e-05,5.946641808805437e-13,6.32287018890683e-05
