Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71)
3.919961998550684e-15,0.5857265520967657,1.3589096535551412e-21,1.9788365401791834e-25,9.32904432241707e-31,1.1482116208181181e-29,0.0,0.0,2.014458671760642e-16,1.0270317180237756e-28,2.3369391129018364e-43,1.4354971234889621e-53,4.4538578464299304e-51,1.17966659147529e-61,7.067483796537267e-46,1.0077363357315224e-45,4.852173651906641e-55,1.8402857723632946e-51,5.602795694550122e-52,6.745921995027538e-51,8.979165543667835e-29,4.924754291603516e-44,1.76165516636319e-54,1.4748830749102809e-92,7.145952352438655e-68,3.930402762347839e-61,2.3650227047771086e-43,9.059155311299463e-68,1.7156798803469053e-109,6.232891185807433e-85,1.1084850672623107e-68,2.146817664400193e-65,6.4811156049079586e-52,3.5142053080557166e-87,3.76,0.0,1.0002538264329706,0.9999999989890817,5.757163021738442e-39,5.16669295874495e-65,5.39531437566781e-13,5.395314375667814e-13,1.671386256142961e-28,4.0842206035746914e-33,1.0109179766656655e-09,6.290661793881406e-32,7.683146443251225e-34,2.0144722463653582e-16,1.1181888997767113e-24,1.0663142026683632e-32,1.6561086497691197e-25,6.229687098624778e-15,5.8372776601444e-31
5.2266163672891225e-15,0.585726552096784,1.811926517433955e-21,2.6384522967157626e-25,1.5866515319433637e-30,1.9528391727440685e-29,0.0,0.0,2.685945085146202e-16,1.7467121429132137e-28,4.889665004901329e-43,3.285335956519585e-53,1.1299034030044113e-50,2.4682573759341935e-61,1.2019940274119716e-45,2.2038061031863324e-45,1.2582053302658772e-54,4.7710057693005997e-51,1.1723395072015864e-51,1.4114726984683223e-50,1.527121043504024e-28,1.0304234525042703e-43,4.568104493126806e-54,6.584982586031026e-92,2.146404249364433e-67,1.11439384169944e-60,5.170793701517538e-43,3.0134820127540606e-67,8.62921338689013e-109,2.3654850229425445e-84,3.3289364208556005e-68,6.448275542935997e-65,1.6805422785932933e-51,1.327210295112351e-86,3.76,0.0,1.0002538264327896,0.9999999986521112,1.2046048771664604e-38,1.551902292025734e-64,7.193753009074922e-13,7.193753009074927e-13,2.842590189347425e-28,6.946190095691565e-33,1.3478885038492371e-09,1.0698769166554397e-31,1.3067044556971101e-33,2.685963179764583e-16,1.9017466433705938e-24,2.23108626479496e-32,2.8166073494629044e-25,8.30625005160709e-15,9.927681481157398e-31
6.533270736027561e-15,0.5857265520968026,2.2649684857942315e-21,3.298069869912892e-25,2.4240847069273828e-30,2.983546830803783e-29,0.0,0.0,3.357431498383506e-16,2.6685816586200434e-28,8.90146048514762e-43,6.514944736034863e-53,2.427586188223669e-50,4.4933685537601394e-61,1.8363754247516687e-45,4.134640659114733e-45,2.751037414033084e-54,1.0429987168367652e-50,2.1342876282932058e-51,2.5695323177045137e-50,2.333096053634716e-28,1.8758466715225293e-43,9.988055483692455e-54,2.3840575214310163e-91,5.355618839988752e-67,2.651140716607432e-60,9.699579803771866e-43,8.124065897812072e-67,3.5254588996670416e-108,7.167703364491996e-84,8.304962473036804e-68,1.6088938146023952e-64,3.674273913819326e-51,4.0603363367270276e-86,3.76,0.0,1.0002538264326086,0.9999999983151419,2.1929625998825483e-38,3.872244687157565e-64,8.992191642481712e-13,8.99219164248172e-13,4.342835225354707e-28,1.0612209399623904e-32,1.684857837780971e-09,1.6345302866330636e-31,1.9963529531442985e-33,3.357454110413632e-16,2.905439350161759e-24,4.0616076307194364e-32,4.303139892691976e-25,1.0382813004589033e-14,1.5167255127231396e-30
9.146579473504439e-15,0.5857265520968392,3.1711293128811478e-21,4.61731058098273e-25,4.66160558993555e-30,5.737476618532803e-29,0.0,0.0,4.700404324404043e-16,5.131588305858429e-28,2.35025659835349e-42,2.1049801999876492e-52,9.08101261849913e-50,1.186381907080326e-60,3.53128519926274e-45,1.131313187069843e-44,1.0581722301769174e-53,4.0108180583707714e-50,5.635726710350968e-51,6.784323812093132e-50,4.486461333684802e-28,4.952788945050397e-43,3.8418517683208786e-53,3.188241491028648e-90,2.9383692326197914e-66,1.3048683597809011e-59,2.6535011692791686e-42,4.788126153989939e-66,8.969476343851916e-107,6.413207245605404e-83,4.5551032077387694e-67,8.825469137202825e-64,1.412979286645211e-50,3.5959398670787684e-85,3.76,0.0,1.0002538264322467,0.9999999976412066,5.790250779067425e-38,2.124516331232379e-63,1.2589068909294308e-12,1.2589068909294324e-12,8.351116195231425e-28,2.0406902785830445e-32,2.3587928509604373e-09,3.1431439845535757e-31,3.8389323822105997e-33,4.700435963288451e-16,5.587057236559619e-24,1.0723843190635588e-31,8.274786052941465e-25,1.453593891055178e-14,2.9166096056532426e-30
1.4373196948458193e-14,0.5857265520969128,4.9837566474618015e-21,7.255814129006649e-25,1.1373832480456438e-29,1.3998869098447065e-28,0.0,0.0,7.386349974639962e-16,1.2519521997061997e-27,9.088142898763059e-42,1.1495023843972485e-51,5.860753220996344e-49,4.5875508722454215e-60,8.615267381973828e-45,4.492991653722325e-44,6.984865256182931e-53,2.6469590331266533e-49,2.179711795232731e-50,2.623390681997036e-49,1.0945607485919334e-27,1.915165131196878e-42,2.5359563864899464e-52,9.955990790565118e-89,3.3436516166235934e-65,1.3233878290529872e-58,1.053695006469139e-41,5.274073675548067e-65,5.479278851285413e-105,1.28791587299601e-81,5.182032376646619e-66,1.0039477823402988e-62,9.324035738751784e-50,6.827877733493521e-84,3.76,0.0,1.0002538264315228,0.9999999962933509,2.239159749468503e-37,2.4175485878002095e-62,1.9782823442915592e-12,1.9782823442915637e-12,2.0374181730976344e-27,4.978665883959986e-32,3.70664834813399e-09,7.66831957837302e-31,9.365916550725969e-33,7.386399635551076e-16,1.363072805823577e-23,4.146740595448795e-31,2.01879728479889e-24,2.2842190722472773e-14,7.115644491654567e-30
1.9599814423411948e-14,0.5857265520969864,6.796791906378093e-21,9.89434720808309e-25,2.1071988639573617e-29,2.5935361937895646e-28,0.0,0.0,1.0072295622466976e-15,2.3192838513729834e-27,2.2554648314261276e-41,3.51341778650053e-51,1.9195062613004274e-48,1.1385157155663833e-59,1.5960075479190606e-44,1.1248828418437362e-43,2.3030845007794126e-52,8.727166867314118e-49,5.410455133848754e-50,6.510601712556045e-49,2.0277108582511723e-27,4.752962452762119e-42,8.361675037120952e-52,6.567877185138348e-88,1.4146137005088213e-64,5.4022460175197944e-58,2.6379596084299217e-41,2.2474704861398773e-64,4.182936126464266e-104,6.838688471603819e-81,2.1922410616228408e-65,4.247150963223178e-62,3.0741970353109124e-49,3.624430526293541e-83,3.76,0.0,1.000253826430799,0.9999999949455145,5.557357208904698e-37,1.0228034345394176e-61,2.6976577976531666e-12,2.697657797653174e-12,3.77438383738362e-27,9.223146104555963e-32,5.054484456595469e-09,1.4205821339197084e-30,1.735081932735277e-32,1.0072363263126001e-15,2.525138495539126e-23,1.0291176650676339e-30,3.739890322442343e-24,3.114844253438775e-14,1.318197239770407e-29
3.005304937331946e-14,0.5857265520971336,1.0424085828667904e-20,1.5171501966502667e-24,4.942677164354112e-29,6.083457418518187e-28,0.0,0.0,1.5444186910896735e-15,5.439264971034293e-27,8.191998620490307e-41,1.85104300996054e-50,1.104007632116627e-47,4.1351014384700855e-59,3.7430127269716214e-44,4.1119661625673734e-43,1.332229959427407e-51,5.048011216747602e-48,1.9658864382244102e-49,2.3646578721942762e-48,4.755457872766049e-27,1.726281323195678e-41,4.8368395238382246e-51,1.6694846298952045e-86,1.3197730261182193e-63,4.796849634665982e-57,9.642661923005347e-41,2.0819704556844766e-63,1.8750714931548456e-102,1.0437955438183024e-79,2.04512829400855e-64,3.961976645293334e-61,1.778109057508112e-48,5.593084050354179e-82,3.76,0.0,1.0002538264293515,0.9999999922498999,2.0187203943508844e-36,9.542314203948834e-61,4.136408704374816e-12,4.136408704374835e-12,8.851804116686651e-27,2.163043690130229e-31,7.750098526344165e-09,3.331598317835497e-30,4.0692459189559043e-32,1.5444290384253418e-15,5.922042212212834e-23,3.7377671168919e-30,8.770920458940447e-24,4.7760946158199684e-14,3.0914819014122447e-29
5.0959519273134477e-14,0.5857265520974279,1.7683567210748928e-20,2.572616609644907e-24,1.4199142844093979e-28,1.747645559550651e-27,0.0,0.0,2.6187969458861397e-15,1.562043245896007e-26,4.09381414970057e-40,1.5485384775864416e-49,9.943258404068326e-47,2.0663786752588243e-58,1.074915309626987e-43,2.061407385990821e-42,1.203370768991288e-50,4.559613489567488e-47,9.832219610887223e-49,1.1816589889080111e-47,1.3656681374107902e-26,8.626515869025544e-41,4.368977869611414e-50,8.661347279873348e-85,2.2130276524216602e-62,7.739632211713424e-56,4.83397670917219e-40,3.297572464485818e-62,1.8847052410060355e-100,3.1492986316227453e-78,3.4291958089097967e-63,6.642581250653147e-60,1.60590163968136e-47,1.6498693998132142e-80,3.76,0.0,1.0002538264264562,0.9999999868589032,1.0090959027686862e-35,1.6000790149993842e-59,7.013910517811859e-12,7.013910517811912e-12,2.5420460830227506e-26,6.211806268783545e-31,1.3141094090276848e-08,9.56765303505578e-30,1.168645208369916e-31,2.6188144090429268e-15,1.7006866536429986e-22,1.8678247724388135e-29,2.5188250236978024e-23,8.098595340575142e-14,8.878090001018298e-29
9.277245907276452e-14,0.5857265520980164,3.2222103792045276e-20,4.683691454586615e-24,4.70714872627104e-28,5.7936905279959284e-27,0.0,0.0,4.7675534439227395e-15,5.174730965302521e-26,2.5379792526497004e-39,1.758123842722441e-48,1.1837979634373577e-45,1.28097270176019e-57,3.560977175732355e-43,1.2794063510825304e-41,1.4341916514259737e-49,5.434108234764625e-46,6.105530031920692e-48,7.325248196707651e-47,4.524180260802331e-26,5.347682526563424e-40,5.206948047999098e-49,6.947677638140023e-83,5.15315927410438e-61,1.7624857948941792e-54,3.000175779658469e-39,7.268408077111815e-61,2.971049963187545e-98,1.3696994364343264e-76,7.984921748343497e-62,1.5465519108641833e-58,1.913684961076228e-46,7.186804741068311e-79,3.76,0.0,1.0002538264206657,0.9999999760778401,6.259456907530411e-35,3.7258752388771166e-58,1.2768914144660916e-11,1.2768914144661092e-11,8.421232478397865e-26,2.0578426358655132e-30,2.392215500699822e-08,3.169567673417424e-29,3.8717735726301805e-31,4.7675849358517094e-15,5.63402745244082e-22,1.1578875965322398e-28,8.344353596441365e-23,1.4743596790056636e-13,2.9411302666053154e-28
1.763983386720246e-13,0.5857265520991937,6.137747217843317e-20,8.906410624652993e-24,1.703943329908835e-27,2.09732085337382e-26,0.0,0.0,9.065066393781914e-15,1.8705911165847637e-25,1.7785809676153567e-38,2.359222507817901e-47,1.631263604201508e-44,8.975631387374044e-57,1.2872435482353757e-42,8.967919385838032e-41,1.9769663252962346e-48,7.490518128471858e-45,4.2926483502346507e-47,5.132724065660337e-46,1.6354263655785347e-25,3.7470648552865794e-39,7.177390994004499e-48,7.010055548131556e-81,1.4083700629828478e-59,4.76134470274804e-53,2.1029502379316121e-38,1.9176852480146486e-59,5.921534035421137e-96,7.190539192771046e-75,2.1822538055869752e-60,4.226329347721829e-57,2.6376770629389454e-45,3.8830145999496235e-77,3.76,0.0,1.000253826409085,0.9999999545194344,4.391516998864206e-34,1.0182907579019241e-56,2.427892139825893e-11,2.4278921398259564e-11,3.0441198047636135e-25,7.438790327086205e-30,4.5480556598425475e-08,1.1457527198729255e-28,1.3998019485387157e-30,9.065125131776677e-15,2.036619583209281e-21,8.113199502678315e-28,3.016363980997991e-22,2.803359968890423e-13,1.0631764340184493e-27
2.6002421827128467e-13,0.5857265521003707,9.063723425675214e-20,1.3129890936129396e-23,3.706715935645227e-27,4.5625682055969244e-26,0.0,0.0,1.3362579282037062e-14,4.0644824770528185e-25,5.434313639544975e-38,9.564497206729827e-47,6.660107235360226e-44,2.7421721490956803e-56,2.7969679019258872e-42,2.7400114751264114e-40,8.072068654031121e-48,3.0583915458032486e-44,1.3149404758666617e-46,1.5681150578760306e-45,3.5535087167041604e-25,1.1447778884569567e-38,2.9305375374781964e-47,5.972814184965659e-80,7.348396132249409e-59,2.4785279152545845e-52,6.425240918322215e-38,1.043646202110808e-58,5.600574000553326e-95,4.7752222785056655e-74,1.1386163988186138e-59,2.205321160285107e-56,1.0770964171394148e-44,2.6367894869819582e-76,3.76,0.0,1.0002538263975043,0.9999999329659881,1.3428336181170988e-33,5.313096504681363e-56,3.578892865172347e-11,3.5788928651724846e-11,6.614300592453108e-25,1.6163221377872694e-29,6.703399864814605e-08,2.489528469812205e-28,3.0419211023095676e-30,1.3362664184127121e-14,4.425233485359841e-21,2.4786904134379392e-27,6.55405522446603e-22,4.1323602587597946e-13,2.3101050031823585e-27
3.4365009787054474e-13,0.5857265521015479,1.2000139017627456e-19,1.7354134952455293e-23,6.481597381117195e-27,7.97833219879367e-26,0.0,0.0,1.7660092108708655e-14,7.099146825621514e-25,1.2151034024497141e-37,2.6391388329392562e-46,1.8452380946059606e-43,6.1308961827143985e-56,4.8852719497445034e-42,6.126236889493936e-40,2.2365095074325853e-47,8.473736916914356e-44,2.9476354918855613e-46,3.505964042729807e-45,6.206664781805893e-25,2.5594743335679537e-38,8.119486765739742e-47,3.1691575086965554e-79,2.453317291343779e-58,8.263162233460985e-52,1.4365827407990561e-37,3.66830502391906e-58,3.273074058962026e-94,1.9557858996307096e-73,3.801327510763151e-59,7.363191419400362e-56,2.984576971286648e-44,1.1303025372928755e-75,3.76,0.0,1.0002538263859235,0.9999999114175001,3.0047636428862368e-33,1.773817703937471e-55,4.729893590505454e-11,4.729893590505694e-11,1.155262715190472e-24,2.8231117098501826e-29,8.858248224400405e-08,4.348283164136525e-28,5.313762442073643e-30,1.7660202092924128e-14,7.729243383703224e-21,5.5418138971622665e-27,1.1447508184879663e-21,5.46136054861378e-13,4.034898505820366e-27
4.272759774698048e-13,0.585726552102725,1.4946994012093356e-19,2.1579145324010155e-23,1.0031239345849754e-26,1.2347943167031642e-25,0.0,0.0,2.1957604873817834e-14,1.0974584036543903e-24,2.2890571136944837e-37,5.910357926265979e-46,4.143838792098755e-43,1.1548570792936079e-55,7.552157066463233e-42,1.153996086417817e-39,5.0226293502102e-47,1.902967655531149e-43,5.567033129275411e-46,6.604075373318017e-45,9.594894461662918e-25,4.821202314654864e-38,1.823410185369034e-46,1.2551887026944237e-78,6.440744733432364e-58,2.1671900684444023e-51,2.706082572953756e-37,1.0096934184299028e-57,1.4452913355683276e-93,6.145280105311042e-73,9.979629318232736e-59,1.933198300208706e-55,6.703094957517399e-44,3.728783262761353e-75,3.76,0.0,1.0002538263743428,0.9999998898739696,5.6646308644250024e-33,4.6568416782894124e-55,5.880894315825214e-11,5.880894315825585e-11,1.785906011213516e-24,4.3642459115403466e-29,1.10126008509008e-07,6.722016067044645e-28,8.215561419364977e-30,2.195773885818917e-14,1.1948648433768583e-20,1.043894521559526e-26,1.7696722311013647e-21,6.790360838452378e-13,6.2375568414265616e-27
5.94527736668325e-13,0.5857265521050793,2.0872022281182072e-19,3.003147496068941e-23,1.94646375602415e-26,2.396105526661942e-25,0.0,0.0,3.055263021942728e-14,2.1247776934683085e-24,6.000642715420445e-37,2.0413366461403273e-45,1.4362516233371195e-42,3.0268519573953617e-55,1.4621675848516947e-41,3.0246396235535454e-39,1.740897510608973e-46,6.59576837873495e-43,1.4668893864733054e-45,1.730914158004342e-44,1.857657460852344e-24,1.2636269896452764e-37,6.319999225959058e-46,1.1635041574933334e-77,2.8961228165067327e-57,9.731660686759702e-51,7.092675185525268e-37,4.911651582367898e-57,1.7529432094249757e-92,3.800420893028694e-72,4.4873348800066066e-58,8.693611677296053e-55,2.323608495545801e-43,2.53941573935119e-74,3.76,0.0,1.0002538263511813,0.9999998468017763,1.4871257628873165e-32,2.0939804312484055e-54,8.182895766424692e-11,8.182895766425411e-11,3.457609983257435e-24,8.449541532326149e-29,1.5319819320711192e-07,1.3014413988061445e-27,1.5909905293917452e-29,3.0552808958202456e-14,2.3133641244841442e-20,2.736026894349071e-26,3.426243258978821e-21,9.448361418083414e-13,1.2076467840950161e-26
9.290312550653653e-13,0.5857265521097879,3.2847352527036235e-19,4.694544893622393e-23,4.774705829897777e-26,5.878226859104399e-25,0.0,0.0,4.774268017284085e-14,5.188343593730423e-24,2.2553974542813786e-36,1.1837188612135829e-44,8.36086127489442e-42,1.1372092472236357e-54,3.5703750744923225e-41,1.1363940198293851e-38,1.0134914365882648e-45,3.8396488322274786e-42,5.576209051999148e-45,6.503183614505576e-44,4.536081775942234e-24,4.747548850517e-37,3.6790830950154076e-45,3.048990928513953e-76,2.682591991967663e-56,8.9980341011253e-50,2.664801131612979e-36,4.7031429211908945e-56,8.877702821329038e-91,6.153313734149938e-71,4.1562872307248004e-57,8.053381003649647e-54,1.352829051762599e-42,4.3733464766746254e-73,3.76,0.0,1.0002538263048584,0.9999997607168276,5.607893644497161e-32,1.9395948996411652e-53,1.2786898667463482e-10,1.2786898667465238e-10,8.442570418120185e-24,2.0632188006400376e-28,2.392831247559951e-07,3.177891819624825e-27,3.886860213012067e-29,4.7742935436798116e-14,5.648833582623971e-20,1.0279485466134243e-25,8.366296972412904e-21,1.4764362577160841e-12,2.9488665889722803e-26
1e-12,0.5857265521144964,3.5409533900335813e-19,5.0535551367033627e-23,5.537432494593847e-26,6.817367107486681e-25,0.0,0.0,5.13897456330891e-14,6.011293961164623e-24,2.808662715820457e-36,1.5852150355104077e-44,1.1202319995839788e-41,1.4160518374968277e-54,4.1366939433791175e-41,1.4150396666012085e-38,1.3579446940410206e-45,5.144570640114028e-42,6.960738771378862e-45,8.09776297986e-44,5.255573499961725e-24,5.911647093596836e-37,4.929427417252144e-45,5.2537521120138684e-76,3.8755464099459344e-56,1.2996535038699053e-49,3.318213755199052e-36,6.836014967860791e-56,1.640493849591931e-90,9.66589288615175e-71,6.00453987009225e-57,1.1634814452427495e-53,1.8126228211796503e-42,7.008000502671676e-73,3.76,0.0,1.0002538262950305,0.9999997424631071,6.988458237210801e-32,2.8021379148744353e-53,1.376369050845431e-10,1.3763690508456347e-10,9.781611219314929e-24,2.3904731172209382e-28,2.5753684168770646e-07,3.6819525573152574e-27,4.5038535640187686e-29,5.1390014906706255e-14,6.544823243455919e-20,1.280001665547994e-25,9.693318471968208e-21,1.5892212987010333e-12,3.416601713534269e-26
1.2635347734624056e-12,0.5857265521144964,4.498971544314665e-19,6.38719846790099e-23,8.872588013987416e-26,1.0924210495176842e-24,0.0,0.0,6.49327291436459e-14,9.597145838738817e-24,5.645108629022885e-36,3.9393983851762706e-44,2.787407836992759e-41,2.845277205502807e-54,6.6043286540781e-41,2.84326127002204e-38,3.3790056518614494e-45,1.2800983795177715e-41,1.4102957914006342e-44,1.6270894240212666e-43,8.390623790336083e-24,1.1878316875359085e-36,1.2265592250791704e-44,2.2280278316625424e-75,1.1665047554179284e-55,3.9098652891738255e-49,6.667332497434422e-36,2.0881842267698927e-55,7.694686028702773e-90,3.475313238455281e-70,1.8072711056472306e-56,3.502018012009132e-53,4.510442652013897e-42,2.622422880638246e-72,3.76,0.0,1.0002538262585354,0.9999996747110692,1.407931654449575e-31,8.434191405376e-53,1.7390901568288718e-10,1.7390901568291967e-10,1.5616057331367415e-23,3.816414526184793e-28,3.2528886596195757e-07,5.878299771946821e-27,7.193326046423344e-29,6.493304362129468e-14,1.0448927016747742e-19,2.5719189501352587e-25,1.5475564227091347e-20,2.008036373599208e-12,5.454669664511923e-26
1.598038291859446e-12,0.5857265521192049,5.72991123224041e-19,8.081125527753561e-23,1.4257427889903915e-25,1.7555806052827273e-24,0.0,0.0,8.212277713321949e-14,1.53511843462651e-23,1.139949480099091e-35,9.88940537994627e-44,7.004800618967762e-41,5.743492111762512e-54,1.0564037805926187e-40,5.739461889240352e-38,8.491840170339125e-45,3.216918341940874e-41,2.8766325173058305e-44,3.284460537431791e-43,1.3421283501917372e-23,2.3977703746349395e-36,3.082353355864348e-44,1.028680358250875e-74,3.583981968932598e-55,1.2007281336250782e-48,1.3458790006962268e-35,6.506416898541288e-55,4.0891206216283814e-89,1.298649625208162e-69,5.552510903395145e-56,1.0759611733459383e-52,1.1335238609753743e-41,1.040042398870883e-71,3.76,0.0,1.0002538262122125,0.999999588784428,2.8516617663948764e-31,2.5913331473182095e-52,2.1994904468900399e-10,2.1994904468905594e-10,2.497781488519301e-23,6.104529625418152e-28,4.1121548996402646e-07,9.402660903707083e-27,1.151192284538236e-28,8.21231335130813e-14,1.6713639716687369e-19,5.191709584432443e-25,2.475404261514265e-20,2.5396364894577126e-12,8.72505577464397e-26
2.2670453286535266e-12,0.585726552128622,8.241901313299747e-19,1.1472869173952928e-22,2.895708604289947e-25,3.5662623868766426e-24,0.0,0.0,1.1650287017415856e-13,3.089496984919135e-23,3.252396529522794e-35,4.0056084051507655e-43,2.840832682725181e-40,1.63736950661126e-53,2.126076067228086e-40,1.636242086005063e-37,3.4442351184251486e-44,1.3046441975046288e-40,8.382037980413681e-44,9.363479326272204e-43,2.701095603241899e-23,6.835667353181237e-36,1.2500510708952213e-43,1.3326155555849577e-73,2.0896676797982753e-54,6.996340213300937e-48,3.8369074838412475e-35,3.8159176793081844e-54,8.325623887545748e-88,1.117165447735345e-68,3.237162499473416e-55,6.273156515338636e-52,4.597321586662329e-41,1.0322378656442165e-70,3.76,0.0,1.0002538261195664,0.9999994171682057,8.188396381450833e-31,1.510901039201981e-51,3.12029102694831e-10,3.120291026949356e-10,5.026512126800701e-23,1.2285471251881597e-27,5.828316777475171e-07,1.892322535764773e-26,2.319162399990684e-28,1.16503258424059e-13,3.363690414958978e-19,1.4800781346137857e-24,4.9818623229680904e-20,3.602836721100865e-12,1.7559576173671849e-25
