Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70)
1.0287113444892691e-08,0.8149580245198685,2.0993526184264716e-09,7.956563466531251e-11,1.8574561230470826e-11,6.107800711279307e-13,0.0,0.0,1.9856564765622895e-11,1.2228046992763684e-17,3.306120251585051e-12,1.9608405762053306e-15,5.117108831731285e-14,4.703876355032194e-28,3.5315749221485524e-22,2.2060056020724796e-13,2.4029103725364195e-15,4.47727621124866e-09,8.902223042886907e-19,2.0729986679866947e-17,1.173503959132204e-07,6.452873817881148e-14,1.6489740083967226e-15,1.772924359584868e-28,2.5340154089964434e-20,2.92492343579312e-14,1.3049718236851588e-15,9.41435800613323e-26,9.466227695704668e-33,8.572548142559185e-33,1.5227180362370394e-19,3.420327799759328e-23,3.0023344686993996e-17,1.5741035626336793e-23,3.76,0.0,0.5054146052626912,0.9978712829061074,1.2081196218202094e-14,1.36777475727851e-21,0.024482630085361577,0.02439530958412875,8.706865459923921e-05,1.035735113428573e-08,0.0021287124070807403,4.846001241807978e-11,8.575531882509156e-12,3.209645519302934e-19,3.430315143848248e-17,4.474565888432186e-09,1.1174452822691483e-10,2.1386601368510925e-09
1.048609084493124e-08,0.8150289075203465,2.1425643108037955e-09,8.263979964823368e-11,1.935417724460679e-11,6.47974599884695e-13,0.0,0.0,2.063061756044246e-11,1.3197247945478984e-17,3.5037494102765106e-12,2.115752138235124e-15,5.4289053922898156e-14,5.075681886617266e-28,3.884357801184329e-22,2.3344876614707655e-13,2.603854053882259e-15,4.6531952128887475e-09,9.59898364100426e-19,2.1949650184315227e-17,1.219181493331273e-07,6.828528025948024e-14,1.7736323543721396e-15,2.042805865151478e-28,2.767738796210701e-20,3.1554924860887477e-14,1.3834354471137631e-15,1.0550286759083744e-25,1.1341723375081936e-32,1.0200783255762268e-32,1.6414055560962378e-19,3.73325007979913e-23,3.2475771058606737e-17,1.7702667700876952e-23,3.76,0.0,0.5049523784802047,0.9978712827260632,1.3087118970817264e-14,1.5407133923205955e-21,0.024944861435795555,0.02485761051718592,8.698969718951558e-05,1.0371276732597391e-08,0.002128712405200359,5.035230105733256e-11,8.894257386844886e-12,3.423066787092048e-19,3.652315375086409e-17,4.650322742485972e-09,1.1392265343874438e-10,2.1834797210434805e-09
1.0685068244969788e-08,0.8150997257082693,2.1857215757089697e-09,8.577113960469615e-11,2.014957458933758e-11,6.866316932745148e-13,0.0,0.0,2.1419228057188633e-11,1.4222580081135466e-17,3.7090688018143195e-12,2.2795811233037685e-15,5.753281963337151e-14,5.4684738562531035e-28,4.264435168622809e-22,2.4677624021604424e-13,2.8170938689895594e-15,4.832440654001537e-09,1.0339134187240791e-18,2.3215868966059067e-17,1.2657201204899495e-07,7.218219179691786e-14,1.9049550919848894e-15,2.347117604502215e-28,3.0179602421897784e-20,3.399353338387333e-14,1.464875126514297e-15,1.179742735816117e-25,1.3540180786275062e-32,1.2097802646806186e-32,1.766743207624359e-19,4.067251484642214e-23,3.507278610160427e-17,1.9862399358289987e-23,3.76,0.0,0.5044905744295334,0.9978712825426306,1.415430501972461e-14,1.7314573807497495e-21,0.025406670140531575,0.02531948859799447,8.691077242116392e-05,1.03835409377463e-08,0.0021287124033117534,5.2280486966823313e-11,9.218136625446688e-12,3.6456606538193607e-19,3.883583534323546e-17,4.829399721484882e-09,1.1609840756229334e-10,2.2282773936315204e-09
1.0884045645008336e-08,0.8151704791429143,2.2288244188978588e-09,8.895957940760013e-11,2.096072916555141e-11,7.267781163766849e-13,0.0,0.0,2.2222381793051173e-11,1.530613343254746e-17,3.922222526402331e-12,2.4526557828752855e-15,6.090498559040858e-14,5.8829703855362825e-28,4.6733214957172355e-22,2.6059105417117426e-13,3.0431141014490652e-15,5.015008904854587e-09,1.1124739398653663e-18,2.4529485877713793e-17,1.313119199558189e-07,7.622184938884555e-14,2.0431521115704695e-15,2.689433170703672e-28,3.2854926994079897e-20,3.656998939688068e-14,1.5493379689156097e-15,1.316422924937602e-25,1.6109152182992886e-32,1.4301517887889073e-32,1.898960512734424e-19,4.423248648667667e-23,3.781968351721175e-17,2.223569395648412e-23,3.76,0.0,0.5040291927240611,0.9978712823558129,1.5285154138881145e-14,1.9414357848031505e-21,0.025868056586121433,0.025780944205306695,8.68318880990551e-05,1.0394270109227516e-08,0.0021287124014154153,5.424455043832065e-11,9.547136293226328e-12,3.8776083882098494e-19,4.124296775004911e-17,5.011793077337732e-09,1.1827179349915975e-10,2.2730531633767487e-09
1.1083023045046884e-08,0.8152411678835053,2.271872850901655e-09,9.220504386621175e-11,2.1787616860362814e-11,7.684405563208998e-13,0.0,0.0,2.3040064324879147e-11,1.6450033518643824e-17,4.14335453181263e-12,2.6353097808114455e-15,6.440815731977605e-14,6.319897868957744e-28,5.112582737459908e-22,2.74901245684896e-13,3.282407722336349e-15,5.200896340183735e-09,1.1957932235960898e-18,2.589134213400272e-17,1.361378089752791e-07,8.040661929461397e-14,2.1884350720804962e-15,3.0736148520104543e-28,3.571171679268436e-20,3.928930562133969e-14,1.6368706569759021e-15,1.4659604672890841e-25,1.9102046357800622e-32,1.6854305193987998e-32,2.038289891458178e-19,4.802175812781734e-23,4.0721830665048295e-17,2.4838875455989927e-23,3.76,0.0,0.5035682329775256,0.9978712821656137,1.6482108826119934e-14,2.172160889769694e-21,0.02632902115876334,0.026241977719089742,8.67530504690678e-05,1.0403581077390835e-08,0.0021287123995114786,5.624447169307445e-11,9.881223262016067e-12,4.1190904513293314e-19,4.374631455907277e-17,5.1974990665520615e-09,1.2044281415801467e-10,2.317807043752809e-09
1.148097784512398e-08,0.8153823515191463,2.357806543077851e-09,9.886674568156688e-11,2.3488495094733465e-11,8.564198467467433e-13,0.0,0.0,2.471895810264582e-11,1.892755254930543e-17,4.610128415149225e-12,3.030717360505512e-15,7.181796672965595e-14,7.263991725763742e-28,6.088754920195926e-22,3.0503974312908486e-13,3.8028302200421286e-15,5.582614285579873e-09,1.3775960639639797e-18,2.8763129350098874e-17,1.460472741738922e-07,8.922090962695747e-14,2.5011139766460433e-15,3.984572557198026e-28,4.200424578155978e-20,4.517698375313552e-14,1.8213301938540438e-15,1.8074134521063152e-25,2.6606185939560496e-32,2.3201578196412184e-32,2.339228773852523e-19,5.632644231830535e-23,4.7013705524904894e-17,3.0804671506674916e-23,3.76,0.0,0.502647577817983,0.997871281775085,1.9084317360597778e-14,2.7023349453891045e-21,0.02724968622823024,0.027162779990362273,8.659553412088894e-05,1.0418372163936744e-08,0.002128712395681711,6.035180808862029e-11,1.0564527469249911e-11,4.631375382981273e-19,4.904866612646704e-17,5.5788339941133236e-09,1.24777771299624e-10,2.4072492095851904e-09
1.1839137165193365e-08,0.8155091961305776,2.434960958002039e-09,1.0505654609297362e-10,2.507285064395711e-11,9.410521223399973e-13,0.0,0.0,2.6279506496732926e-11,2.138575025271879e-17,5.058951600262883e-12,3.422802774825002e-15,7.896108151640924e-14,8.197841244780127e-28,7.087977738752683e-22,3.33938526831097e-13,4.321727451618377e-15,5.9374757703268915e-09,1.5597771000973277e-18,3.152112193554941e-17,1.5525920598018428e-07,9.767358305847466e-14,2.808916609735944e-15,4.992884413653949e-28,4.837660145319347e-20,5.101645579788832e-14,1.9983023692335776e-15,2.1686378904021946e-25,3.548715751804618e-32,3.064020631188275e-32,2.636786464342746e-19,6.468213861151532e-23,5.326266296318973e-17,3.7142506293904567e-23,3.76,0.0,0.5018204274062056,0.9978712814120748,2.1677757162827358e-14,3.267429525843365e-21,0.028076845852381183,0.02799006230162384,8.645396953967972e-05,1.0427834837343394e-08,0.0021287123922155357,6.41708446218708e-11,1.1196571074510095e-11,5.126833152972316e-19,5.416736613952298e-17,5.933327174599055e-09,1.2867117272952714e-10,2.4876725036946133e-09
1.219729648526275e-08,0.8156358320518414,2.5119393922430933e-09,1.1142993431782196e-10,2.6707806020329754e-11,1.0310077896297336e-12,0.0,0.0,2.788690447689036e-11,2.4074134368839783e-17,5.535856143741714e-12,3.8513591503379785e-15,8.656941538031026e-14,9.216026059310363e-28,8.21238716282945e-22,3.64565803711862e-13,4.891690146602095e-15,6.303035237253707e-09,1.761017561542157e-18,3.444841771170485e-17,1.6474872129226177e-07,1.0663275204312639e-13,3.143044690430018e-15,6.211954681200764e-28,5.547724476715022e-20,5.740052095219763e-14,2.1859277202377434e-15,2.5876649079795277e-25,4.690685559455923e-32,4.0121291917294987e-32,2.9611296531172045e-19,7.393394803627705e-23,6.010135759329919e-17,4.45214490964313e-23,3.76,0.0,0.5009946381503623,0.9978712810381567,2.4525297121835514e-14,3.927394101118894e-21,0.028902644598209334,0.02881598296759368,8.631260911992546e-05,1.043415381219915e-08,0.0021287123887336248,6.810574961794125e-11,1.1844590318589071e-11,5.655951995818399e-19,5.962486711784673e-17,6.298495278921576e-09,1.325569560192115e-10,2.5680252308452495e-09
1.2555455805332136e-08,0.8157622596263744,2.5887420028532835e-09,1.179864697749293e-10,2.8393220274037388e-11,1.1264396959505515e-12,0.0,0.0,2.954106853052207e-11,2.7006365400504353e-17,6.04167606191288e-12,4.318524879755863e-15,9.465834993119718e-14,1.0323061957418848e-27,9.4730575502966e-22,3.9696724902357953e-13,5.5159023761109164e-15,6.679271705657925e-09,1.9828229839233263e-18,3.754986342464624e-17,1.7451544740041291e-07,1.161118478980996e-13,3.5047897440152925e-15,7.677116863395786e-28,6.336316717393259e-20,6.436137774958216e-14,2.384463481115623e-15,3.0715785186495604e-25,6.147689713086598e-32,5.211707265979484e-32,3.3137128221032865e-19,8.414252426345692e-23,6.756361685734944e-17,5.307167314358899e-23,3.76,0.0,0.5001702078105149,0.997871280653354,2.764270141861451e-14,4.69447072406634e-21,0.02972708470528067,0.02964054421895531,8.617146209031526e-05,1.043774840490125e-08,0.0021287123852343263,7.215640525937957e-11,1.2508398278840844e-11,6.219755441311481e-19,6.543116966755359e-17,6.6743166415786544e-09,1.364351381735479e-10,2.6483075631526093e-09
1.2913615125401521e-08,0.815888479197048,2.6653689614784954e-09,1.2472571133295499e-10,3.0128952395658284e-11,1.2274998859699676e-12,0.0,0.0,3.1241915355248444e-11,3.019646513914348e-17,6.577243785834407e-12,4.8264932351188185e-15,1.0324331820142049e-13,1.1523539995498675e-27,1.0881651024769272e-21,4.311881992620882e-13,6.197636356550244e-15,7.066164241728355e-09,2.226779456268085e-18,4.0830288630985824e-17,1.845590118894645e-07,1.2612419648804004e-13,3.895457866788161e-15,9.428250570808228e-28,7.209378615389904e-20,7.193207097182951e-14,2.5941626255386175e-15,3.628080121835201e-25,7.993051427128621e-32,6.718969381051713e-32,3.6960174349715436e-19,9.537025091452521e-23,7.568395880395467e-17,6.293475248323895e-23,3.76,0.0,0.49934713415041243,0.9978712802576902,3.104616748403681e-14,5.582030886797851e-21,0.030550168409475303,0.030463748286019342,8.603053442137257e-05,1.0438982433853742e-08,0.00212871238171551,7.632269303619448e-11,1.3187809819705107e-11,6.819258708166493e-19,7.159619257388046e-17,7.06076964532298e-09,1.403057361755323e-10,2.7285196867533815e-09
1.3271774445470906e-08,0.8160144911061692,2.7418204508727873e-09,1.3164721732793919e-10,3.1914861326792136e-11,1.3343396051832627e-12,0.0,0.0,3.298936185908937e-11,3.3658814042783265e-17,7.143390164816441e-12,5.3775119239482304e-15,1.1233980346936653e-13,1.2822123980559726e-27,1.245042788187959e-21,4.67273656467715e-13,6.940251734423418e-15,7.46369195846341e-09,2.494555687223805e-18,4.429450569978872e-17,1.9487904264051033e-07,1.3668301894068632e-13,4.316368867598007e-15,1.1510197575844464e-27,8.17309542967054e-20,8.014648515177019e-14,2.8152739110387414e-15,4.2655214313782335e-25,1.031418529108404e-31,8.600480220163978e-32,4.1095511617100646e-19,1.076812144264258e-22,8.449757327823691e-17,7.426424431177973e-23,3.76,0.0,0.49852541493748276,0.9978712798511861,3.475232242939771e-14,6.604639931123654e-21,0.0313718979429935,0.031285597397597786,8.588982994993563e-05,1.0438171560446745e-08,0.002128712378177481,8.060449375622469e-11,1.3882641576345676e-11,7.455468741328766e-19,7.812977316315352e-17,7.45783272107915e-09,1.44168766978125e-10,2.808661798331027e-09
1.3629933765540292e-08,0.8161402956954811,2.818096662359065e-09,1.3875054557871333e-10,3.3750805968734e-11,1.4471093033509552e-12,0.0,0.0,3.4783325160503556e-11,3.740814862889494e-17,7.740944469936141e-12,5.9738826511830005e-15,1.2196333809496187e-13,1.422354803685056e-27,1.4192256693984503e-21,5.052682924458071e-13,7.747194874184835e-15,7.871834015575484e-09,2.7879050535252754e-18,4.7947309814802144e-17,2.054751678323272e-07,1.478014323574524e-13,4.768855441855176e-15,1.397320152511848e-27,9.233896673512816e-20,8.903933810031877e-14,3.0480419229019536e-15,4.99293808300138e-25,1.3214763856125998e-31,1.093467112520492e-31,4.555847118375695e-19,1.211411772833273e-22,9.404030340520518e-17,8.72262790679223e-23,3.76,0.0,0.49770504794282866,0.9978712794338617,3.877821949339969e-14,7.778122924922458e-21,0.03219227553436178,0.032106093780240194,8.57493511426777e-05,1.0435589663808505e-08,0.0021287123746217473,8.500168755528305e-11,1.4592711938416083e-11,8.129384248821759e-19,8.504166766192775e-17,7.865484347846638e-09,1.4802424749875248e-10,2.8887341025852784e-09
1.3988093085609677e-08,0.8162658933061658,2.894197794053077e-09,1.4603525340056794e-10,3.5636645189548064e-11,1.5659586378995766e-12,0.0,0.0,3.662372258831149e-11,4.145955888171987e-17,8.370734397545921e-12,6.617960686668267e-15,1.3212950236678154e-13,1.5732614253437175e-27,1.6120624128565028e-21,5.452164529104142e-13,8.62199814905156e-15,8.290569619384205e-09,3.1086676311620295e-18,5.1793478977029037e-17,2.1634701594254012e-07,1.5949245051909967e-13,5.2542623762004095e-15,1.6873371310834914e-27,1.0398456705384758e-19,9.864617445727372e-14,3.292707117591716e-15,5.820083892448455e-25,1.6817137420999522e-31,1.3813523696364476e-31,5.03646312142286e-19,1.3581755160434852e-22,1.0434862735604068e-16,1.0200015763224675e-22,3.76,0.0,0.4968860309412206,0.9978712790057374,4.314133450510177e-14,9.119631942342376e-21,0.033011303408439,0.032925239657759064,8.560909957119891e-05,1.0431474383991512e-08,0.0021287123710488935,8.951415390710369e-11,1.5317841033952368e-11,8.841995738221107e-19,9.234155155318804e-17,8.283703052591521e-09,1.5187219461592853e-10,2.9687368104632115e-09
1.4346252405679062e-08,0.8163912842788427,2.970124049654661e-09,1.5350089761756646e-10,3.757223782989878e-11,1.6910364772868436e-12,0.0,0.0,3.851047168152971e-11,4.582848567431195e-17,9.03358607277412e-12,7.312154438231539e-15,1.4285392336092057e-13,1.7354190412479834e-27,1.8249644479851148e-21,5.871621615508255e-13,9.568279234830873e-15,8.719878022701713e-09,3.4587722089054776e-18,5.583777400762945e-17,2.2749421574860597e-07,1.7176898458641081e-13,5.773945783583396e-15,2.0273169006697152e-27,1.1673695171106112e-19,1.0900335926635469e-13,3.5495058657019126e-15,6.757465769709899e-25,2.126503059328757e-31,1.7344434912175547e-31,5.55298095669702e-19,1.5177937309808852e-22,1.1545964040017348e-16,1.1877895544138318e-22,3.76,0.0,0.49606836171109087,0.997871278566835,4.7859562363127045e-14,1.0647714757521398e-20,0.033828983786422274,0.03374303725096272,8.546907618040623e-05,1.0426031905979211e-08,0.0021287123674583876,9.414177163311766e-11,1.6057850713400637e-11,9.594285552825428e-19,1.0003901993008354e-16,8.71246741013031e-09,1.5571262516740187e-10,3.04867013795617e-09
1.4704411725748448e-08,0.8165164689535708,3.0458756375159016e-09,1.6114703457408957e-10,3.9557442708172574e-11,1.8224909043466067e-12,0.0,0.0,4.0443490189159084e-11,5.0530718205018074e-17,9.730324053017302e-12,8.05892503015549e-15,1.5415227381133712e-13,1.9093207795012486e-27,2.0594068926098824e-21,6.311491240238455e-13,1.0589740406702546e-14,9.159738524714875e-09,3.84023828450414e-18,6.008493855115891e-17,2.389163963287154e-07,1.846438437959622e-13,6.329272367150429e-15,2.4241922537486518e-27,1.3066777308370376e-19,1.2014807157411736e-13,3.818670494495611e-15,7.816379267501692e-25,2.672653576942747e-31,2.165227572357642e-31,6.107005662593574e-19,1.690972753801162e-22,1.2741103723475742e-16,1.377701329435398e-22,3.76,0.0,0.49525203803452794,0.9978712781171759,5.2951213530781116e-14,1.2382384902350423e-20,0.03464531888585314,0.03455948877747551,8.532928147020569e-05,1.0419441109320594e-08,0.0021287123638497364,9.888441891210169e-11,1.6812564533784123e-11,1.0387227907608747e-18,1.0814358784793312e-16,9.151756043010624e-09,1.595455559489482e-10,3.1285343051728255e-09
1.5062571045817835e-08,0.8166414476698496,3.121452769858131e-09,1.6897322014588026e-10,4.1592118625140084e-11,1.960469219615717e-12,0.0,0.0,4.2422696069945326e-11,5.558239144831014e-17,1.0461771331423774e-11,8.86078588694358e-15,1.6604027099155278e-13,2.095465906203173e-27,2.3169294519788133e-21,6.772207318734805e-13,1.1690167838948027e-14,9.610130470866386e-09,4.2551780436080416e-18,6.453969907913284e-17,2.5061318706265774e-07,1.9812973615102873e-13,6.921618711878186e-15,2.885636352604767e-27,1.458511412157836e-19,1.3211829805271112e-13,4.100429330040285e-15,9.008944752816186e-25,3.3397426657181297e-31,2.68816568698052e-31,6.700164827106061e-19,1.8784346465293904e-22,1.4024109458755794e-16,1.5919615197375155e-22,3.76,0.0,0.4944370576972702,0.997871277656781,5.843501054701823e-14,1.4345193061435404e-20,0.035460310920623545,0.03537459645159425,8.518971564146322e-05,1.0411857175384243e-08,0.0021287123602231027,1.0374197328971815e-10,1.75818077430119e-11,1.1221788925022227e-18,1.1666469067519167e-16,9.601547621390773e-09,1.633710037134291e-10,3.2083295355605864e-09
1.542073036588722e-08,0.8167662207666201,3.196855662125496e-09,1.769790097506392e-10,4.367612436820683e-11,2.105117944645251e-12,0.0,0.0,4.444800749211475e-11,6.09999836198598e-17,1.1228749340368307e-11,9.720302322267389e-15,1.7853367560757867e-13,2.2943596208797758e-27,2.5991372918567348e-21,7.254200663798108e-13,1.287343090761452e-14,1.0071033252734958e-08,4.7057983215231176e-18,6.920676489392223e-17,2.62584217632649e-07,2.1223926910766965e-13,7.552370602898216e-15,3.420119069725153e-27,1.6236362434512358e-19,1.4495282664641654e-13,4.3950067389511765e-15,1.0348144189027387e-24,4.150481555660734e-31,3.319941593800164e-31,7.334107898470281e-19,2.0809169474386763e-22,1.5398865408884742e-16,1.8329509761900282e-22,3.76,0.0,0.49362341848869984,0.997871277185671,6.433008455316613e-14,1.655929977424644e-20,0.03627396210098174,0.03618836248417955,8.505037870756752e-05,1.0403414726922579e-08,0.002128712356578886,1.0871431168794874e-10,1.8365407264327612e-11,1.2098926670678797e-18,1.2561168444352458e-16,1.0061820862918335e-08,1.6718898517010426e-10,3.2880560552631177e-09
1.5778889685956605e-08,0.8168907885822649,3.2720845324885144e-09,1.851639583581634e-10,4.580931871524955e-11,2.256582825294856e-12,0.0,0.0,4.651934283308395e-11,6.680031365582862e-17,1.2032077954918087e-11,1.0640091133023494e-14,1.9164829070201016e-13,2.5065128590735863e-27,2.9077018862402666e-21,7.757899023382588e-13,1.4143481496121467e-14,1.0542426307914075e-08,5.194402547793465e-18,7.409082813297563e-17,2.748291180241163e-07,2.2698495025601807e-13,8.22292236971591e-15,4.036965931951401e-27,1.8028424826746022e-19,1.5869124024202647e-13,4.702623169741175e-15,1.1847858520734463e-24,5.131117978410643e-31,4.079734061887719e-31,8.010505509210355e-19,2.299172424978438e-22,1.6869310540977705e-16,2.103213052171734e-22,3.76,0.0,0.4928111182018369,0.9978712767038669,7.065597183542712e-14,1.9049549424277765e-20,0.037086274633538426,0.037000789082590635,8.491127056284143e-05,1.0394230553587345e-08,0.0021287123529171977,1.1380131041441867e-10,1.9163191680896896e-11,1.3019591188931261e-18,1.3499384619692632e-16,1.0532554532607386e-08,1.709995169842615e-10,3.3677140926273953e-09
