Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459)
5.330315389878311e-09,0.709786504480195,2.3991379654184145e-10,1.2895082323486126e-12,3.5182011429683645e-13,2.184936992911017e-12,0.0,0.0,4.350501694340829e-09,7.169558370052598e-14,2.976684196573373e-14,1.3040172546511637e-13,1.694364057526213e-12,1.2291310684904752e-28,4.7626919357643245e-20,9.226467680606393e-13,2.574141863023365e-11,5.855053236465711e-12,4.528239004736596e-23,5.792057524367434e-23,1.167897524480705e-11,1.9409505452150018e-19,3.872224232099402e-12,1.783330770075279e-20,4.730298779332002e-17,2.9764157598043853e-15,1.9089103184827235e-10,2.2276540129402783e-13,5.830649528334938e-24,3.8734330945369837e-23,2.6277343838091505e-20,1.896556535952625e-19,8.393453162957608e-13,1.5257670719710456e-16,3.76,0.0,0.983423466744545,0.9995157526407735,1.1569369622112432e-14,6.2897585108418e-09,0.00036301355923913566,0.0003588008480125326,4.212404810772419e-06,2.4030680437528013e-11,0.0004842429989813416,4.773982546928051e-15,7.959355065466189e-17,3.3613983720433284e-18,1.6684426169442847e-18,4.137576866583459e-12,2.1307544446408957e-13,2.9415408896221905e-12,1.8190463771346336e-12,9.361513221773951e-14,1.4419643615667744e-16,1.1394272192411772e-12,9.38858913618992e-14,1.9422748198076275e-19,5.111803030403953e-19,3.435493689666662e-14,2.284521489028972e-19,2.0962554790840565e-14,5.3218465024737334e-21,4.973845785770854e-12,1.306802363142707e-22,5.638993471669729e-16,2.3097392553935278e-11,3.1419603495437716e-18,7.349796655881413e-10,2.511727237234753e-10,4.754078786492116e-18,3.3936154229771152e-09,4.073376032280938e-18,2.1266144791786577e-12,1.3878655374518958e-10,2.0330690595503543e-16,2.703245914662922e-24,1.2645234185247909e-20,1.3560200203683058e-23,8.54921818853572e-23,6.292391143884329e-09,2.1734707113829746e-15,1.7441981774496887e-26,6.823760794705772e-31,5.108925032913673e-28,1.0746741851060951e-11,2.1038141035250322e-22,1.0518090230465038e-17,4.645106710260676e-27,4.209551004520458e-21,1.5158984672397129e-21,3.793632991458599e-20,2.477550147039352e-31,6.025352161812179e-21,1.8238270778282433e-16,7.551076979367963e-18,8.52016151987143e-28,2.1467522511510797e-27,9.277463757948272e-22
5.444769602109046e-09,0.7097874674889669,2.499859422492918e-10,1.3616516274983535e-12,3.7452035830547956e-13,2.3261477967501286e-12,0.0,0.0,4.444223197933975e-09,7.481036950537198e-14,3.1979458820689224e-14,1.3893246098702863e-13,1.7844574708806496e-12,1.3037793338266242e-28,4.9457239464068125e-20,9.557784236384493e-13,2.6350773335917063e-11,6.132172424668802e-12,4.879309206260676e-23,6.327394276217138e-23,1.2201326560274248e-11,2.072463015583152e-19,3.935247790291139e-12,1.8999403412760935e-20,4.9330260343640267e-17,3.2081597768015967e-15,1.9632629213061863e-10,2.346722353784896e-13,6.235289961285112e-24,4.174266262239643e-23,2.7972648438844895e-20,2.0287275037081851e-19,8.840302281547707e-13,1.6444821708152592e-16,3.76,0.0,0.9834156732420479,0.9995157524592929,1.2556890641969988e-14,6.424789443290359e-09,0.00037080683327602717,0.0003665840827166385,4.222433987323279e-06,2.4525716903570513e-11,0.00048424308629031255,4.984564277215947e-15,8.180921513405028e-17,3.4999513138718644e-18,1.745685757177565e-18,4.322871119943887e-12,2.180078585737967e-13,3.0246460342207525e-12,1.871772220124865e-12,9.860075968273022e-14,1.554277429835965e-16,1.1836145896987475e-12,9.79895726556457e-14,2.0813167993502914e-19,5.364075539959922e-19,3.572809491239868e-14,2.3969432523356826e-19,2.2089212856910682e-14,5.862233574134772e-21,5.080701015562455e-12,1.3984148969569342e-22,5.886331656203531e-16,2.3593128031758044e-11,3.3727833902069935e-18,7.490981396685157e-10,2.6182825043510065e-10,5.038187336847344e-18,3.4642039039630605e-09,4.210483643032124e-18,2.2078010522504827e-12,1.4171887292703343e-10,2.1430344295937665e-16,2.914888081356021e-24,1.3559473774962528e-20,1.4834316940043038e-23,9.338230598557669e-23,6.427535015118356e-09,2.270356762290875e-15,1.9418611827734756e-26,7.5467625741107335e-31,5.637940533014031e-28,1.1190864360168157e-11,2.212116163778805e-22,1.1204016200305558e-17,5.010385540589175e-27,4.445874740936559e-21,1.6493533362963078e-21,4.046902270151444e-20,2.7189729480950536e-31,6.520743096878692e-21,1.8774227051647e-16,8.041960829948036e-18,9.2569877605859e-28,2.388973668681912e-27,9.804795362555654e-22
5.559223814339781e-09,0.7097884304901346,2.602526170474998e-10,1.436073212037022e-12,3.981583513852458e-13,2.4732193138063684e-12,0.0,0.0,4.537957428605265e-09,7.799150555576106e-14,3.4302359481396644e-14,1.4779793790967188e-13,1.8770444706139847e-12,1.3811661515092123e-28,5.131384237268744e-20,9.892329161542976e-13,2.696246287558435e-11,6.415953637240529e-12,5.2491195680015264e-23,6.897684664169089e-23,1.2735340281499399e-11,2.2098603241224157e-19,3.997573624774286e-12,2.0214932998429924e-20,5.139898512223652e-17,3.4521045330098177e-15,2.0176848556899112e-10,2.4691348517350025e-13,6.659128099697609e-24,4.490903685156849e-23,2.973784339453685e-20,2.1665082812483762e-19,9.299562141523303e-13,1.7694386226022725e-16,3.76,0.0,0.9834078798012519,0.9995157523007056,1.360582368621691e-14,6.559819337018549e-09,0.000378600045615841,0.00037436796888437005,4.231749916903238e-06,2.5012771046430723e-11,0.00048424315068271823,5.1997389711693835e-15,8.402776922236624e-17,3.640906314959578e-18,1.8245341050067274e-18,4.5122464514080434e-12,2.2294079527015787e-13,3.1078200624902108e-12,1.9246222119110474e-12,1.0372507802189978e-13,1.6725092153891978e-16,1.228512526885693e-12,1.021822509145543e-13,2.2266636642190906e-19,5.621734368458791e-19,3.711772459392736e-14,2.512178356857504e-19,2.3248033724410972e-14,6.443647848726037e-21,5.1875585661715285e-12,1.4947415271526389e-22,6.139078217368221e-16,2.408885430459852e-11,3.614472121152926e-18,7.63150641426826e-10,2.726952492929144e-10,5.332783876344594e-18,3.5346986082620617e-09,4.348661080647089e-18,2.2900879102410897e-12,1.4460774379492786e-10,2.2561914169992136e-16,3.1377911875743597e-24,1.451907707242216e-20,1.6198647698212552e-23,1.018233727934117e-22,6.562680164819586e-09,2.36940002969815e-15,2.1573071399303347e-26,8.329130762113368e-31,6.206819950006315e-28,1.1643079581989624e-11,2.323131218778138e-22,1.1919130841273598e-17,5.3952380429817295e-27,4.688465122849711e-21,1.7913905071605144e-21,4.31134402326781e-20,2.9783018424836037e-31,7.046517749852756e-21,1.9311602527894733e-16,8.553427434684276e-18,1.0041348464830573e-27,2.652109704957265e-27,1.0348060806179776e-21
5.673678026570516e-09,0.709789393483698,2.7071311388757635e-10,1.5127894974294534e-12,4.227515343598081e-13,2.6262633154876347e-12,0.0,0.0,4.631704368801555e-09,8.123899919066037e-14,3.6738338432884436e-14,1.5700205054253653e-13,1.9721259254675235e-12,1.4613254243992991e-28,5.3196358239407185e-20,1.0229988025947778e-12,2.7576484426389145e-11,6.706400350691423e-12,5.638238112496001e-23,7.504239655890317e-23,1.3281019493016179e-11,2.3532743748422977e-19,4.0592096166077925e-12,2.148089640912603e-20,5.3509097938330046e-17,3.7085855738162856e-15,2.0721668279031648e-10,2.594895443749595e-13,7.102685140438258e-24,4.823780222277444e-23,3.1574218512634626e-20,2.309971496440714e-19,9.771239496078148e-13,1.900807363348752e-16,3.76,0.0,0.9834000864221571,0.9995157521589964,1.4718614727932472e-14,6.694848192103513e-09,0.00038639319625823033,0.0003821524559661258,4.240403150557577e-06,2.549184643498884e-11,0.00048424319817388266,5.419508647690079e-15,8.624897638552957e-17,3.784241308595455e-18,1.9049778863139345e-18,4.705703205365439e-12,2.2787421386671207e-13,3.191048509313557e-12,1.9775879613347246e-12,1.0898817819995512e-13,1.7968230217137455e-16,1.2741144783999994e-12,1.0646402074001859e-13,2.378422873423167e-19,5.884690516301066e-19,3.852328317680241e-14,2.630229144802794e-19,2.4439086992291237e-14,7.06817157748711e-21,5.294418437363401e-12,1.5959318368035267e-22,6.397238738886557e-16,2.458457137258373e-11,3.867238034682865e-18,7.771371603255339e-10,2.8377312914039445e-10,5.638018549895268e-18,3.6050994848341143e-09,4.487877112091729e-18,2.3734551966008256e-12,1.4745308920703753e-10,2.3725497062658645e-16,3.372274169298537e-24,1.5525265180814084e-20,1.7657554123830702e-23,1.1084184523172792e-22,6.697826589717222e-09,2.4706014419049765e-15,2.3917361314977965e-26,9.174367049866592e-31,6.8174223039366165e-28,1.210333532998342e-11,2.436844171709328e-22,1.2664042276219237e-17,5.8002294416881826e-27,4.937244160598683e-21,1.9423660357544114e-21,4.587210214130538e-20,3.256462437642834e-31,7.603947017287805e-21,1.9850301386544008e-16,9.085879879201747e-18,1.0875335966535424e-27,2.937421636369125e-27,1.0907289999761659e-21
5.788132238801251e-09,0.7097903564696567,2.813667270558607e-10,1.5918166745244686e-12,4.483172549859607e-13,2.785391161738303e-12,0.0,0.0,4.725464000921662e-09,8.455285773632999e-14,3.929018684041754e-14,1.6654856359714612e-13,2.069702279697501e-12,1.544290436154036e-28,5.510442339154075e-20,1.0570648581938358e-12,2.8192835160377616e-11,7.003515587390162e-12,6.047237919777518e-23,8.148378177946261e-23,1.3838366903042343e-11,2.5028370589807437e-19,4.12016355597715e-12,2.2798292054843563e-20,5.566053477180925e-17,3.9779386736897765e-15,2.1267002069973308e-10,2.724007515784051e-13,7.56648733159161e-24,5.173331193952075e-23,3.3483056635333445e-20,2.4591870596084004e-19,1.0255339000227293e-12,2.0387594028137311e-16,3.76,0.0,0.983392293104764,0.9995157520297474,1.5897753629706748e-14,6.82987600862287e-09,0.000394186285202847,0.00038993749699502963,4.248440656527408e-06,2.596295803816251e-11,0.00048424323318143177,5.6438752803211995e-15,8.847261973658103e-17,3.929934448648619e-18,1.9870075320949412e-18,4.90324169807216e-12,2.3280807654525355e-13,3.2743179481326613e-12,2.0306616810262243e-12,1.1439012791083724e-13,1.9273822959567696e-16,1.3204139583067508e-12,1.1083497896530759e-13,2.5366988765955523e-19,6.152854004982565e-19,3.9944238064368026e-14,2.7510977686640744e-19,2.5662437311233604e-14,7.737939783741622e-21,5.401280628907001e-12,1.7021366034307759e-22,6.660818756631905e-16,2.5080279235842113e-11,4.131288965833937e-18,7.910576853103929e-10,2.950612986534271e-10,5.954039959165662e-18,3.6754064817154136e-09,4.6281019171531874e-18,2.457883355260458e-12,1.5025489812847443e-10,2.492118502253576e-16,3.6186567001187195e-24,1.6579260700574952e-20,1.9215510423618126e-23,1.2046487679961042e-22,6.832974286537335e-09,2.5739618630565372e-15,2.64640279446086e-26,1.0086099006117695e-30,7.471634929135443e-28,1.2571579492650042e-11,2.553239426084227e-22,1.3439358626287763e-17,6.225926881011013e-27,5.192130820162329e-21,2.1026428737621914e-21,4.87475334934087e-20,3.554407487301682e-31,8.194331521985332e-21,2.0390234223080042e-16,9.639720087326944e-18,1.1761094271730215e-27,3.246213598010484e-27,1.148250965364166e-21
5.902586451031986e-09,0.7097913194480111,2.9221275208302986e-10,1.673170631022354e-12,4.748727680316485e-13,2.9507138018386846e-12,0.0,0.0,4.819236307317273e-09,8.793308850628867e-14,4.1960692191508714e-14,1.7644111462084854e-13,2.1697735836766133e-12,1.6300938661560098e-28,5.703768021389207e-20,1.0914200729310975e-12,2.8811512244426468e-11,7.30730194778851e-12,6.476697131475685e-23,8.831426399039138e-23,1.4407384870297881e-11,2.6586802472218114e-19,4.180443143262977e-12,2.4168116808251693e-20,5.785323177164194e-17,4.260499782452117e-15,2.181276977839133e-10,2.856473942103862e-13,8.051065983534027e-24,5.539992320797251e-23,3.5465633669155544e-20,2.6142222322064803e-19,1.0751863361580242e-12,2.1834657966350343e-16,3.76,0.0,0.9833844998490727,0.9995157519096887,1.7145773916651716e-14,6.964902786654747e-09,0.0004019793124493431,0.00039772304833298117,4.255906074205924e-06,2.642613117527113e-11,0.0004842432589756475,5.8728408006062665e-15,9.069850038630077e-17,4.077964109396719e-18,2.070613679798576e-18,5.1048622195942965e-12,2.3774234815486954e-13,3.3576159174641068e-12,2.0838361441520846e-12,1.1993097325418469e-13,2.0643506029886736e-16,1.3674045469380898e-12,1.1529522467667812e-13,2.701593111053477e-19,6.426134037280449e-19,4.1380066673904115e-14,2.8747862067631005e-19,2.6918144740132737e-14,8.455140100075744e-21,5.508145140575041e-12,1.8135077705749446e-22,6.929823758737659e-16,2.5575977894503558e-11,4.406829105477442e-18,8.049122055434865e-10,3.0655916633836735e-10,6.280995202885226e-18,3.745619546522897e-09,4.7693070261610244e-18,2.5433531260364806e-12,1.5301321978006864e-10,2.614906563855561e-16,3.87725914337918e-24,1.7682287342587746e-20,2.0877103355770676e-23,1.3072031220853377e-22,6.968123252002887e-09,2.6794820974394572e-15,2.922617561429778e-26,1.1068081458782337e-30,8.171372449965802e-28,1.3047760033358703e-11,2.6723009329232067e-22,1.4245688010888802e-17,6.672899345447924e-27,5.45304127561994e-21,2.272590848339627e-21,5.174226468273446e-20,3.87311701709749e-31,8.819001768809837e-21,2.093131761931919e-16,1.0215348820928527e-17,1.2700819343884584e-27,3.579832779719209e-27,1.2073743511374841e-21
6.131494875493455e-09,0.7097932453819055,3.14479225622928e-10,1.8429210106191934e-12,5.310217260691136e-13,3.3003852117351365e-12,0.0,0.0,5.006818872112179e-09,9.489269590924554e-14,4.766880341944084e-14,1.972782591912367e-13,2.3773994363233893e-12,1.8103437644771686e-28,6.097836806215067e-20,1.1609549929529071e-12,3.005583410424099e-11,7.934896504029012e-12,7.39933170184093e-23,1.0319588827179734e-22,1.5580440307061626e-11,2.9897354735073416e-19,4.299009620370844e-12,2.7069033466110227e-20,6.236215170217364e-17,4.8665904166368745e-15,2.2905314625722364e-10,3.1314790060945186e-13,9.084703288163474e-24,6.326389603345642e-23,3.9657073595252725e-20,2.9420076238564176e-19,1.1782188554226832e-12,2.4938259508151014e-16,3.76,0.0,0.9833689135227963,0.9995157516883375,1.985880969742425e-14,7.234953227571251e-09,0.0004175651818465881,0.000413295522671778,4.269279913775781e-06,2.7328809523377305e-11,0.00048424329172768637,6.344576038178248e-15,9.515625942009535e-17,4.380947589635169e-18,2.2425190675837654e-18,5.520350388837839e-12,2.476119898276066e-13,3.524252034778991e-12,2.1904609653216012e-12,1.3142943621724066e-13,2.3581690253471227e-16,1.4634337015245527e-12,1.2448398626642505e-13,3.051626979568161e-19,6.9876773114095015e-19,4.429430388110737e-14,3.130629646537008e-19,2.95268501049694e-14,1.0040849582166174e-20,5.721881123394834e-12,2.0523627579971456e-22,7.484130430513165e-16,2.6567347598562714e-11,4.993175672881863e-18,8.324231932281357e-10,3.301816294398844e-10,6.968288309968966e-18,3.885763670892556e-09,5.054550681825771e-18,2.7173419158787126e-12,1.5839986840602397e-10,2.8701734692439587e-16,4.432408413535395e-24,2.004033225104451e-20,2.4530108513568524e-23,1.5324323126545833e-22,7.2384249757467615e-09,2.897004946842495e-15,3.545219490104228e-26,1.3258461289955606e-30,9.715211279106477e-28,1.4023722479477399e-11,2.918356498032463e-22,1.5953818352465338e-17,7.632954061344883e-27,5.9925857052823706e-21,2.643013771241817e-21,5.809977416240493e-20,4.576886649653953e-31,1.017667184135804e-20,2.2016630040930513e-16,1.1433569101339699e-17,1.475121511180803e-27,4.3271578124566844e-27,1.330433522704367e-21
6.337512457508778e-09,0.7097949786964018,3.35170056046263e-10,2.0038076657439863e-12,5.851120776286296e-13,3.6373803362998116e-12,0.0,0.0,5.1756863484729266e-09,1.013834086861694e-13,5.323978806591002e-14,2.1724911133846583e-13,2.5727888341198663e-12,1.982592045572557e-28,6.460767533174667e-20,1.2244191686553145e-12,3.118365136682776e-11,8.522565310022092e-12,8.305577879615782e-23,1.1805435044251879e-22,1.6676120855407922e-11,3.3104867569865995e-19,4.403488614205519e-12,2.986913529820881e-20,6.656065226109011e-17,5.4606155331970055e-15,2.3889396235898924e-10,3.390475048643067e-13,1.0091466496674727e-23,7.09704134719912e-23,4.369421554037727e-20,3.257540527115453e-19,1.2751966267178148e-12,2.797966077170581e-16,3.76,0.0,0.9833548860401702,0.9995157515022264,2.2562418500699736e-14,7.477995073563826e-09,0.0004315922532930845,0.0004273121172321124,4.2797374406175736e-06,2.8114503701172508e-11,0.00048424330802059246,6.784884570390847e-15,9.917421677898585e-17,4.66141117133542e-18,2.4025358819178873e-18,5.90825271495972e-12,2.564957615400472e-13,3.6742145515042434e-12,2.286705466033603e-12,1.4225314897268078e-13,2.646166977556248e-16,1.5521604782236652e-12,1.3306027564162207e-13,3.3902478646629615e-19,7.509642264113662e-19,4.696294257911181e-14,3.370549254085941e-19,3.19858659311184e-14,1.1653223169363528e-20,5.914251440559355e-12,2.2865486129017556e-22,8.00161396495686e-16,2.7459548853828907e-11,5.5621552158545766e-18,8.569572636212468e-10,3.521530768705493e-10,7.625692133516904e-18,4.011571616366633e-09,5.314362605909772e-18,2.877306822516359e-12,1.6310067058304652e-10,3.11100336781132e-16,4.977061358905758e-24,2.2342545513511088e-20,2.822056686988002e-23,1.7597018033695472e-22,7.48170083294578e-09,3.100169051478581e-15,4.1935878269827697e-26,1.5510379908739088e-30,1.1280093206632698e-27,1.4928710611665236e-11,3.1487563076505937e-22,1.760330085528619e-17,8.575507109038166e-27,6.4978871752310906e-21,3.013319847424442e-21,6.425502845166952e-20,5.291687777300668e-31,1.1529797026148796e-20,2.299661826144111e-16,1.2608480758278437e-17,1.6804241258831182e-27,5.099061696775242e-27,1.446682114768569e-21
6.5435300395241005e-09,0.7097967119862582,3.564733945995007e-10,2.1724679161496925e-12,6.426734629288522e-13,3.996153381603612e-12,0.0,0.0,5.344594612976021e-09,1.0808928062386647e-13,5.923837232598966e-14,2.3839213498252647e-13,2.7762474498355407e-12,2.164518943150337e-28,6.83133078544347e-20,1.2886584479060993e-12,3.2318961705345683e-11,9.131872665941685e-12,9.287336309020875e-23,1.343823503452311e-22,1.780963717189853e-11,3.6536360549654853e-19,4.505898469297845e-12,3.2854540958491514e-20,7.089185030935775e-17,6.102662405362178e-15,2.487387571249744e-10,3.660364109828268e-13,1.1174040900319198e-23,7.929919147500353e-23,4.798980058024777e-20,3.5928612865257956e-19,1.3761967414683443e-12,3.126650122241992e-16,3.76,0.0,0.9833408587574616,0.9995157513229069,2.553057600340988e-14,7.721033556097085e-09,0.00044561912483237113,0.0004413298154415172,4.288891170945952e-06,2.887524903286133e-11,0.000484243317446493,7.240121925029925e-15,1.0319700595831983e-16,4.9491187813124044e-18,2.567524461137616e-18,6.309384308144885e-12,2.653804150298666e-13,3.824113091117095e-12,2.3831856493845223e-12,1.535267669769226e-13,2.957476970620235e-16,1.6430296094358642e-12,1.4192750206560664e-13,3.7517521490599863e-19,8.046750094115771e-19,4.967208653205222e-14,3.6196292207819153e-19,3.455047552258778e-14,1.345568445218734e-20,6.10662927157542e-12,2.5398873220666963e-22,8.536757629619949e-16,2.83517202882919e-11,6.171371076482421e-18,8.812773834142018e-10,3.7479474057422354e-10,8.320744702721221e-18,4.137074432369475e-09,5.5769636535104145e-18,3.0403600736964015e-12,1.676635625535077e-10,3.362382599728353e-16,5.566316250414077e-24,2.4822664536893796e-20,3.2323277090186657e-23,2.012107746971918e-22,7.724980749453185e-09,3.3103411196816775e-15,4.934831615450324e-26,1.8054257620795987e-30,1.302339766501849e-27,1.5858606819235837e-11,3.387528827601301e-22,1.9362722980499388e-17,9.595916880318924e-27,7.0212985463177e-21,3.421024055700642e-21,7.083639943391101e-20,6.09026512438401e-31,1.3016082029647054e-20,2.3979270954938555e-16,1.3860166763507242e-17,1.9068675628191006e-27,5.9743414677884044e-27,1.5681448147632924e-21
6.749547621539423e-09,0.7097984452514737,3.7838516970107493e-10,2.3489853512336056e-12,7.038031631217547e-13,4.377336645139009e-12,0.0,0.0,5.51354356113679e-09,1.1501035390990515e-13,6.568064267619875e-14,2.607242535915215e-13,2.987764647229107e-12,2.3562950795091002e-28,7.209338576933607e-20,1.3536159421958697e-12,3.3461748410622454e-11,9.76282197340553e-12,1.03481635070111e-22,1.5225901443332012e-22,1.8980993278112533e-11,4.0199508185196105e-19,4.60628098329769e-12,3.6031009140874287e-20,7.535537937525469e-17,6.794690845238175e-15,2.5858457446174356e-10,3.941148705786524e-13,1.2335709566422584e-23,8.827572188891415e-23,5.255102290815298e-20,3.948275536837717e-19,1.4812153691798182e-12,3.480874335340236e-16,3.76,0.0,0.9833268316746714,0.9995157511473489,2.877960659152373e-14,7.964068675646778e-09,0.0004596457964625476,0.00045534845567940616,4.296902730880061e-06,2.9611455444522106e-11,0.0004842433230361245,7.710298210735221e-15,1.0722394627278405e-16,5.243952193979246e-18,2.737437727813004e-18,6.7237461262944735e-12,2.7426581993975806e-13,3.973901919271315e-12,2.4798749608296873e-12,1.6524995979224275e-13,3.293054374732252e-16,1.736006014383893e-12,1.5108632665773378e-13,4.1366233756054553e-19,8.598459181537671e-19,5.2419030195404895e-14,3.877876372574515e-19,3.722090160715623e-14,1.5462869670250486e-20,6.299014615264166e-12,2.8133041022147186e-22,9.089591719309321e-16,2.924386190276603e-11,6.821885491810725e-18,9.053835706447856e-10,3.9810316630549686e-10,9.054254651743095e-18,4.262271849749814e-09,5.8422293476466e-18,3.2063994672743304e-12,1.720903840664907e-10,3.624349760507902e-16,6.202061194661633e-24,2.748782174509235e-20,3.6869045359957495e-23,2.291524087504145e-22,7.968264706050943e-09,3.5275241477901535e-15,5.778771456067864e-26,2.091675900230518e-30,1.4957153892573054e-27,1.681311044050496e-11,3.6345692210248867e-22,2.123563121374517e-17,1.0697559584822251e-26,7.562258871859665e-21,3.8685291522280224e-21,7.785882340260611e-20,6.979333819123426e-31,1.464438697292159e-20,2.4964271070472963e-16,1.519092232956512e-17,2.1559240335289485e-27,6.962429192122935e-27,1.6948272738667746e-21
