Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615)
1.0412390896378949e-05,0.9902018051166378,3.0486385332166998e-05,1.591546644313415e-05,1.1005371605900282e-05,0.0007755743849330555,0.0,0.0,2.952908693200517e-05,3.1642825329289197e-07,0.002499875484915344,0.00010118210703508363,9.150569736649547e-07,2.6797718590968487e-14,4.288239621228709e-10,2.2413924819306474e-07,9.497593426901265e-05,0.00023073435679092617,1.1191948849922054e-06,3.311481015736774e-07,0.006339121175858917,5.2779740320457085e-08,1.0038993802368178e-08,8.949507151354598e-09,2.3812563564094576e-09,0.0009752925498409889,3.591118407924303e-07,5.069430608010839e-06,3.304969784034566e-08,2.4354438135626874e-10,6.839346636422248e-10,1.199659950465945e-10,2.8822150194867996e-08,1.4944311465835184e-08,3.76,0.0,1.2340820376381037e-06,0.9956144794654522,0.0006405026348295479,5.73419596429855e-05,0.9303859647864776,0.9126277725703641,6.233876918703471e-07,1.7699253746678955e-09,0.0018275820689431575,4.1877715476234717e-07,2.327806585613988e-10,1.3864091549875989e-11,7.634871517632137e-10,0.00033578173172336577,2.8344285213501603e-09,1.8867291940770485e-05,1.8458863941306602e-05,0.00013305715934409755,0.0018189376988622594,4.805669177153965e-07,6.607039971805491e-07,2.064008590911644e-13,1.150651643356887e-13,7.731134239705652e-09,5.570017594118097e-09,8.420209667197846e-06,1.7701322726691255e-07,2.3941129186099653e-05,1.475369263411321e-11,3.854781995698082e-09,1.469692903225152e-07,8.437503958978378e-10,6.567689259822376e-09,0.00014239284669659058,8.205506911922621e-05,7.912228186761196e-10,1.2061801527402955e-10,1.5879947228037627e-13,2.5515983538141285e-07,1.688340003409547e-05,3.636683973167444e-10,1.531104183938095e-08,1.995686259332996e-09,5.552552235229242e-09,4.3070700457018816e-05,1.1448225264568822e-07,2.15604937424651e-12,6.130519147877181e-17,3.3646662870447417e-09,1.9196449903378005e-08,9.18122992652151e-15,1.4877647053795054e-07,2.400586081485182e-11,2.6784792131633397e-14,1.4490711137861085e-09,4.4965056551577966e-10,1.3394076517940222e-17,2.156098576790737e-07,1.3926027247240217e-12
1.0609176224535162e-05,0.9902329305449051,3.114699334340719e-05,1.627134023392244e-05,1.1283516119748297e-05,0.0007957268809209066,0.0,0.0,3.023703099083326e-05,3.240615673693533e-07,0.0025803659082736163,0.00010434930124500407,9.442088619912481e-07,2.8624396356162734e-14,4.4830705368813646e-10,2.2940121947340097e-07,9.773695676226539e-05,0.00023510708437441026,1.169042598721697e-06,3.451139484658064e-07,0.006461972559884637,5.3816037268103867e-08,1.0297801307317915e-08,9.505246892682237e-09,2.4557633721883213e-09,0.0010051629071664253,3.5931948263412104e-07,5.178120542373239e-06,3.5275886025387286e-08,2.5796181299032864e-10,7.202452017111275e-10,1.2263874660045283e-10,2.8984799643210817e-08,1.5003200584416016e-08,3.76,0.0,1.2339616341291455e-06,0.9955371739031645,0.0006611588517516571,5.810026954622768e-05,0.9305506010999017,0.9123918730574496,6.232265662758656e-07,1.7694679645621113e-09,0.0018274401503175748,4.2554625520674276e-07,2.36290793166284e-10,1.4190751711855405e-11,7.825530351997296e-10,0.0003436354382920783,2.83338679983056e-09,1.930171117889464e-05,1.8875680222325418e-05,0.00013600791873485883,0.0018703114937209935,4.908184185381208e-07,6.748179772038165e-07,2.112245222289657e-13,1.1775374813883186e-13,7.912171241976137e-09,5.726495427020597e-09,8.609552599034804e-06,1.8199498786424414e-07,2.5365597989067133e-05,1.5086035071812207e-11,3.966456971673508e-09,1.550352817106893e-07,8.626298986795066e-10,6.569607800179423e-09,0.0001428547853409997,8.559709712988604e-05,8.005835153578716e-10,1.2327887831315833e-10,1.607146043490106e-13,2.601362363907828e-07,1.7483131589972807e-05,3.76598108720653e-10,1.5737180690932486e-08,2.0511869593611195e-09,5.706927628584947e-09,4.3097038534739186e-05,1.1821768555435509e-07,2.215756274565842e-12,6.300284993103064e-17,3.55818296448388e-09,1.9201790351850705e-08,9.754270529885554e-15,1.4896516030655206e-07,2.5158788036613597e-11,2.8053948771985956e-14,1.490965015600067e-09,4.6245479035557044e-10,1.376497580678664e-17,2.2613954985218327e-07,1.4688598490670863e-12
1.0805961552691376e-05,0.9902643355229087,3.1821052413263765e-05,1.66341721568846e-05,1.1567477866004377e-05,0.0008163103101887538,0.0,0.0,3.096298848940006e-05,3.3190127094187713e-07,0.0026627057010891854,0.00010759079111852882,9.74127456954011e-07,3.0563590272744886e-14,4.685030098057175e-10,2.3477131927787702e-07,0.00010055955109118814,0.00023948067898226378,1.2205714560855658e-06,3.595139798290298e-07,0.006584790261215206,5.485257602569357e-08,1.056273548588905e-08,1.0091288390525629e-08,2.5322577649874e-09,0.001035719486908956,3.595343210611072e-07,5.288695231716937e-06,3.762922272898183e-08,2.7313269761692455e-10,7.582882699454643e-10,1.2536342280565837e-10,2.9151038465837614e-08,1.5063169608699503e-08,3.76,0.0,1.2338397189179423e-06,0.9954581543425582,0.0006823311840831812,5.888165336936305e-05,0.9307161700656635,0.9121535607611336,6.230637928655873e-07,1.7690058773930238e-09,0.0018272950855652854,4.3248373080548524e-07,2.3986900183884433e-10,1.4524048788562082e-11,8.020086665816551e-10,0.00035161073785968305,2.8323320897095983e-09,1.974480649745447e-05,1.9300776938386322e-05,0.0001390137980557027,0.0019226928289579651,5.012739967981634e-07,6.892128760809379e-07,2.1614631054601063e-13,1.2049700570423902e-13,8.096898242068853e-09,5.886005852302347e-09,8.802629237992343e-06,1.870733733793701e-07,2.6862221906422936e-05,1.5424806613850877e-11,4.080599407655971e-09,1.6383977934330733e-07,8.818775881398748e-10,6.5716265307041735e-09,0.00014331700549844912,8.924678336964607e-05,8.10165552813802e-10,1.2600011931781903e-10,1.6267513734416305e-13,2.652205844211822e-07,1.8101809159302796e-05,3.8993585567257553e-10,1.6173319842447248e-08,2.1079867321731333e-09,5.864908533807015e-09,4.3123669453709956e-05,1.2210363754230853e-07,2.2768455248680657e-12,6.473981145414859e-17,3.7619548283994444e-09,1.920738738103486e-08,1.0379473235425783e-14,1.4915546877157136e-07,2.6352457595538386e-11,2.9380800038179926e-14,1.5337216616463242e-09,4.755195498372644e-10,1.414446164758798e-17,2.3711148521676428e-07,1.5520923388673912e-12
1.100274688084759e-05,0.9902960253123289,3.250874582622294e-05,1.700405075879929e-05,1.1857346455010409e-05,0.000837333117130685,0.0,0.0,3.170727674157638e-05,3.399514278952493e-07,0.0027469301672016343,0.0001109080980796396,1.0048295527779446e-06,3.2621650334654616e-14,4.894343170779385e-10,2.402511409382437e-07,0.00010344486508386047,0.00024385546479468813,1.2738269041782455e-06,3.7435830197278637e-07,0.0067075738806069716,5.588936696898015e-08,1.0833922687766235e-08,1.0709106905480227e-08,2.610792926570554e-09,0.0010669765770602885,3.5975650628514985e-07,5.401206852478819e-06,4.0116111881362636e-08,2.890924123842779e-10,7.981393541157879e-10,1.2814068260073912e-10,2.932092470517343e-08,1.512426206211784e-08,3.76,0.0,1.233716279185185e-06,0.9953773866708393,0.0007040302176176318,5.968668684990628e-05,0.9308826893862846,0.9119127882829767,6.228993392701649e-07,1.7685390212904778e-09,0.0018271468120697935,4.3959230175307133e-07,2.435160951093151e-10,1.4864074168862612e-11,8.218596827563824e-10,0.00035971098226610234,2.8312641394934824e-09,2.0196692009266494e-05,1.9734260625015538e-05,0.0001420752875760664,0.0019760973420306564,5.119362260879955e-07,7.038922342795421e-07,2.2116762062012647e-13,1.2329571499251409e-13,8.285368031056355e-09,6.048612010052767e-09,8.999485551522242e-06,1.922498366089208e-07,2.8434180323121753e-05,1.5770087626550103e-11,4.197254246409767e-09,1.7343571951292928e-07,9.014977934527718e-10,6.57374819185577e-09,0.00014377953920258175,9.30067909329949e-05,8.199729694715494e-10,1.2878264753608232e-10,1.6468189115495331e-13,2.704146506670809e-07,1.8740121643770567e-05,4.036964790866783e-10,1.661963836808436e-08,2.1661086535904954e-09,6.026558095313612e-09,4.3150601006807064e-05,1.2615010683074118e-07,2.33934071635636e-12,6.651674677533395e-17,3.9765067488837534e-09,1.9213245971062145e-08,1.1061416674100096e-14,1.493484017124292e-07,2.758815189499266e-11,3.076780095191156e-14,1.57735611343941e-09,4.888492697629245e-10,1.4532680570991902e-17,2.485429278341247e-07,1.6427986324201745e-12
1.1199532209003804e-05,0.9903280052411285,3.3210259028618496e-05,1.738106523412692e-05,1.2153212123550406e-05,0.0008588038532212669,0.0,0.0,3.247021802710857e-05,3.482161750985619e-07,0.0028330750873371315,0.00011430276586829298,1.0363321390151523e-06,3.480525782563328e-14,5.111241240973343e-10,2.458422956875175e-07,0.00010639405767145103,0.0002482317786631626,1.3288554632055105e-06,3.896571657702402e-07,0.006830323010511622,5.692642073663789e-08,1.1111492182135657e-08,1.136024170732927e-08,2.6914236312708456e-09,0.0010989486958442654,3.5998619118174657e-07,5.515708954949199e-06,4.274324379098465e-08,3.058778163075261e-10,8.398768823031797e-10,1.3097119013813763e-10,2.9494516966745055e-08,1.5186523086221875e-08,3.76,0.0,1.2335913026243551e-06,0.995294836311233,0.0007262666939022787,6.0515959639767904e-05,0.9310501770628709,0.9116695076290625,6.227331727136822e-07,1.7680673032307706e-09,0.0018269952663629218,4.468747302723897e-07,2.472328875605554e-10,1.5210919749270525e-11,8.42111744324069e-10,0.00036793951301669154,2.8301826946380782e-09,2.0657482520585664e-05,2.017623844802535e-05,0.00014519288310634368,0.002030540630150107,5.228077039999908e-07,7.188596252496585e-07,2.262898630932009e-13,1.2615066163040225e-13,8.477633918706215e-09,6.214378055899334e-09,9.200167829547541e-06,1.9752582363495274e-07,3.008477218657905e-05,1.6121958953870107e-11,4.3164668098801235e-09,1.838796888639712e-07,9.2149486599984e-10,6.575975663030349e-09,0.00014424241974253608,9.687984753382848e-05,8.300098736391811e-10,1.3162738257449443e-10,1.6673569932549843e-13,2.757202308714419e-07,1.9398782059083623e-05,4.1789533978908197e-10,1.7076317661276328e-08,2.2255760951278753e-09,6.191940273088658e-09,4.31778412906124e-05,1.30367733217514e-07,2.403265718178527e-12,6.833433451652796e-17,4.2023895987215356e-09,1.9219371244318723e-08,1.180507698786488e-14,1.4954495732988255e-07,2.886719960609166e-11,3.2217501648764215e-14,1.6218834980509768e-09,5.024483890659981e-10,1.4929780831095226e-17,2.6045173639787724e-07,1.741511402206809e-12
1.1396317537160017e-05,0.990360280703934,3.392577903730885e-05,1.7765305131821543e-05,1.2455165585950572e-05,0.0008807311778165877,0.0,0.0,3.3252139493291415e-05,3.56699725463132e-07,0.002921176722713411,0.00011777636075813369,1.0686523882673555e-06,3.712143992501941e-14,5.335962471119118e-10,2.515464089683659e-07,0.00010940829870878336,0.0002526099705588817,1.3857047197031805e-06,4.0542096068019994e-07,0.006953037235291677,5.7963748238002e-08,1.139557606863581e-08,1.2046298465713254e-08,2.7742060710724593e-09,0.0011316505947047818,3.6022353111449977e-07,5.632256501985089e-06,4.551760620677084e-08,3.2352730308334586e-10,8.835823156103295e-10,1.3385561263894632e-10,2.9671874326983714e-08,1.524999950281826e-08,3.76,0.0,1.2334647780097907e-06,0.995210468221332,0.0007490515109361168,6.137007562507257e-05,0.931218651396439,0.9114236702083658,6.225652600126029e-07,1.7675906290334579e-09,0.0018268403841217734,4.5433381910779294e-07,2.51020194887572e-10,1.5564677709152012e-11,8.627705247553656e-10,0.00037629966118357845,2.829087497548179e-09,2.112729319664603e-05,2.0626817870288034e-05,0.00014836708200073725,0.0020860382458077883,5.338910425347389e-07,7.341186422109275e-07,2.315144591388754e-13,1.2906263696016606e-13,8.673749602783378e-09,6.383369174051879e-09,9.404722512653833e-06,2.0290277331540635e-07,3.181741952308318e-05,1.648050165542006e-11,4.438282789481776e-09,1.9523214752555982e-07,9.418731618276835e-10,6.5783119693548406e-09,0.00014470568170814985,0.00010086874679938277,8.402804377757798e-10,1.3453525319783188e-10,1.6883740789009704e-13,2.8113914197696436e-07,2.0078528278395658e-05,4.3254833461849644e-10,1.754354122867013e-08,2.2864126962873005e-09,6.361119756725349e-09,4.32053987098016e-05,1.3476784025756282e-07,2.46864464255898e-12,7.019326020379251e-17,4.4401813772642e-09,1.9225768461996663e-08,1.2615860585325574e-14,1.497461368240144e-07,3.019097726417017e-11,3.3732550087177126e-14,1.6673190093131002e-09,5.163213599548209e-10,1.533591218915216e-17,2.7285637720554727e-07,1.8487996334210308e-12
1.1593102865316231e-05,0.9903928571621771,3.465549390925375e-05,1.8156860090482143e-05,1.2763297894776514e-05,0.0009031238585762733,0.0,0.0,3.405337303146049e-05,3.654063703221088e-07,0.003011271816873986,0.00012133047172407889,1.1018076439977846e-06,3.957758478956953e-14,5.568751760202269e-10,2.5736511710156116e-07,0.00011248876874081085,0.00025699040403043006,1.4444233206217652e-06,4.2166020868827265e-07,0.007075716131436352,5.900136066078289e-08,1.168630920405902e-08,1.2768951703420985e-08,2.8591978900600696e-09,0.0011650972607866938,3.6046868377475016e-07,5.750905907292697e-06,4.8446495711924824e-08,3.42080855097105e-10,9.293402402186502e-10,1.367946184620243e-10,2.985305624782687e-08,1.5314739877935877e-08,3.76,0.0,1.233336695772075e-06,0.9951242468925897,0.0007723957235906112,6.224965325397186e-05,0.9313881309887136,0.9111752268329295,6.223955675759599e-07,1.7671089033616744e-09,0.0018266821001677953,4.619724098414842e-07,2.54878831229383e-10,1.5925440303305906e-11,8.83841700183036e-10,0.0003847947471739442,2.8279782875867146e-09,2.1606239257142015e-05,2.1086106348970294e-05,0.00015159837963898837,0.00214260569049051,5.451888594773304e-07,7.496728862733323e-07,2.368428372682683e-13,1.3203243627449498e-13,8.873769050707637e-09,6.555651588120212e-09,9.613196037184476e-06,2.083821165956269e-07,3.3635670976203356e-05,1.6845796769190856e-11,4.562748234117362e-09,2.0755766406153566e-07,9.626370258070813e-10,6.580760289688071e-09,0.0001451693610359641,0.00010497634958043065,8.50788893421386e-10,1.3750719615564366e-10,1.7098787433458143e-13,2.8667321909761477e-07,2.0780123783554188e-05,4.476719126964544e-10,1.8021494503193308e-08,2.3486423394444005e-09,6.534161887657881e-09,4.3233281982725484e-05,1.3936247993560058e-07,2.5355018131079536e-12,7.20942153668989e-17,4.690488374075517e-09,1.923244302215509e-08,1.3499639422023336e-14,1.4995295457130822e-07,3.1560910912864356e-11,3.5315694811286706e-14,1.713677907594732e-09,5.304726476255383e-10,1.5751225716966262e-17,2.857759370573814e-07,1.9652708112478e-12
1.1789888193472445e-05,0.9904257401439664,3.5399592258497166e-05,1.8555819595511756e-05,1.3077700308546207e-05,0.0009259907715490859,0.0,0.0,3.487425513080072e-05,3.743404812305418e-07,0.0031033975959768923,0.00012496671056517791,1.1358154082395909e-06,4.218145715457777e-14,5.809860806127758e-10,2.6330006423395236e-07,0.00011563665871917895,0.0002613734566703589,1.5050609680542835e-06,4.383855580937067e-07,0.007198359267781338,6.003926947877888e-08,1.1983829141516465e-08,1.3529947312315628e-08,2.9464582182899022e-09,0.0011993039189609536,3.6072180903259427e-07,5.871715073411269e-06,5.1537529451015637e-08,3.6158009858714515e-10,9.772384607674025e-10,1.3978887534011544e-10,3.003812249626929e-08,1.5380794587702046e-08,3.76,0.0,1.2332070475806436e-06,0.9950361363508566,0.0007963105437730868,6.315532587230881e-05,0.931558634742452,0.9109241277196839,6.222240614065455e-07,1.7666220297256246e-09,0.001826520348467761,4.697933810466772e-07,2.588096067120433e-10,1.6293299667682885e-11,9.053309396866002e-10,0.0003934280803704899,2.8268548010929677e-09,2.2094435694780387e-05,2.1554211056316586e-05,0.00015488726628760152,0.002200258406827676,5.567037705273459e-07,7.655259555963321e-07,2.422764303989992e-13,1.3506085719546794e-13,9.077746390787607e-09,6.731292569928796e-09,9.825634693491864e-06,2.139652756652149e-07,3.554320536326605e-05,1.721792509345701e-11,4.689909536100216e-09,2.2092516268834588e-07,9.837907771171235e-10,6.583323965817462e-09,0.0001456334950560969,0.00010920558527525394,8.61539526669388e-10,1.4054415502233306e-10,1.7318796666196011e-13,2.923243127339252e-07,2.150435842418881e-05,4.632830918683062e-10,1.8510364671908348e-08,2.4122891267396897e-09,6.711132587785067e-09,4.3261500148159424e-05,1.4416447995753746e-07,2.603861735606208e-12,7.403789670918713e-17,4.953946371779775e-09,1.9239400459092893e-08,1.4462788978603327e-14,1.501664480181163e-07,3.297847779609847e-11,3.696978776336494e-14,1.7609755183841055e-09,5.449067296148497e-10,1.6175873615615254e-17,2.9923013602966217e-07,2.0915732209063918e-12
1.1986673521628658e-05,0.9904589352437183,3.615826281028473e-05,1.8962272753410897e-05,1.3398464164580682e-05,0.000949340900953467,0.0,0.0,3.5715126711306506e-05,3.8350651126487956e-07,0.003197591767705528,0.00012868671198668714,1.1706933290597384e-06,4.4941214466783006e-14,6.059548169849968e-10,2.693528995022187e-07,0.00011885316967188052,0.000265759520590284,1.56766841438385e-06,4.5560777715381554e-07,0.007320966205735242,6.10774864596083e-08,1.2288276079337008e-08,1.433110513175666e-08,3.0360477051140174e-09,0.0012342860334303046,3.609830687970917e-07,5.994743429490974e-06,5.479865719156077e-08,3.8206835994086903e-10,1.0273680950047038e-09,1.4283904874660075e-10,3.022713306765251e-08,1.5448215886198946e-08,3.76,0.0,1.2330758257056686e-06,0.9949461001578827,0.0008208073403465034,6.408774206703657e-05,0.9317301818613338,0.910670322493774,6.22050707103103e-07,1.7661299104890052e-09,0.0018263550621365264,4.777996462859074e-07,2.6281332515576294e-10,1.6668347635101837e-11,9.272438959390421e-10,0.0004022029586479477,2.825716771409094e-09,2.2591997011697567e-05,2.2031238618716135e-05,0.0001582342242648372,0.002259011769356835,5.684383820199137e-07,7.816814353623731e-07,2.478166731283588e-13,1.3814869816473533e-13,9.285735810836094e-09,6.910360446486973e-09,1.0042084494501548e-05,2.1965366297863927e-07,3.7543835245461685e-05,1.7596966983579072e-11,4.819813415106664e-09,2.3540818321583264e-07,1.0053386957684874e-09,6.586006512861733e-09,0.00014609812254005178,0.00011355945316510024,8.725366740640877e-10,1.4364707904041598e-10,1.7543856253901346e-13,2.980942861750913e-07,2.225204918445626e-05,4.793994753115436e-10,1.9010340515348793e-08,2.477377358526692e-09,6.8920982930686836e-09,4.3290062573204926e-05,1.4918749379119282e-07,2.673749070711615e-12,7.602500533197658e-17,5.231221887722071e-09,1.924664644389644e-08,1.551222911906194e-14,1.5038768739554656e-07,3.4445208098273504e-11,3.869778714026902e-14,1.8092272298563922e-09,5.59628094847247e-10,1.6610009046078435e-17,3.132393400706583e-07,2.228398364492446e-12
1.2183458849784872e-05,0.9904924481215862,3.693169398534003e-05,1.937630807998692e-05,1.3725680755700432e-05,0.0009731833386725123,0.0,0.0,3.657633293701351e-05,3.92908995878275e-07,0.003293892518908249,0.00013249213364374852,1.2064591877999793e-06,4.7865423512496916e-14,6.318079339963e-10,2.755252743698894e-07,0.0001221395123277697,0.0002701490029040938,1.6322974576499259e-06,4.733377475616892e-07,0.007443536499514543,6.2116023672467e-08,1.2599792817757128e-08,1.5174321589306898e-08,3.12802855195768e-09,0.0012700593089361363,3.6125262688341553e-07,6.120051968917018e-06,5.8238173721317244e-08,4.035907231110199e-10,1.0798236695129553e-09,1.4594580036900176e-10,3.0420148111881695e-08,1.5517057975364184e-08,3.76,0.0,1.2329430229484834e-06,0.9948541014137513,0.0008458976388129298,6.504756601735144e-05,0.9319027918494367,0.9104137601933171,6.21875469863568e-07,1.7656324468782055e-09,0.0018261861734414917,4.85994151958235e-07,2.6689078191517304e-10,1.705067555883759e-11,9.495861961265231e-10,0.0004111226677678874,2.824563928914551e-09,2.3099036970296982e-05,2.251729487056089e-05,0.00016163972535867735,0.0023188810740315978,5.803952841281134e-07,7.981428884136318e-07,2.534649991695348e-13,1.4129675702292436e-13,9.497791462709533e-09,7.0929246052043385e-09,1.0262591052671984e-05,2.2544868015194982e-07,3.964151050667435e-05,1.7983002160900714e-11,4.9525069002318866e-09,2.510851541817757e-07,1.0272850099737295e-09,6.5888116309117046e-09,0.00014656328374951442,0.00011804102375908207,8.837847188351168e-10,1.4681692195996237e-10,1.777405485064352e-13,3.0398501304881305e-07,2.3024040957072107e-05,4.960392683041072e-10,1.952161225615598e-08,2.543931513086012e-09,7.077125891140025e-09,4.331897896234221e-05,1.544460535934157e-07,2.745188608210429e-12,7.805624600282353e-17,5.523013454174151e-09,1.9254186786081043e-08,1.6655468020617944e-14,1.50617785345822e-07,3.596268673302518e-11,4.0502760286178945e-14,1.858448489549932e-09,5.746412424144427e-10,1.7053785969431108e-17,3.2782457336827897e-07,2.3764834987869873e-12
1.2380244177941086e-05,0.990526284502729,3.772007350872395e-05,1.979801329995572e-05,1.4059441209660387e-05,0.0009975272834781568,0.0,0.0,3.7458223010387866e-05,4.0255255335693197e-07,0.003392338512049094,0.00013638465614844293,1.2431308861015076e-06,5.096307753809015e-14,6.585726796588563e-10,2.81818840104785e-07,0.00012549690669722084,0.00027454232621881137,1.6990009369513221e-06,4.915864576841824e-07,0.007566069696388658,6.315489349591372e-08,1.2918524721930348e-08,1.6061572403354586e-08,3.2224645445338994e-09,0.0013066396915805607,3.615306488846184e-07,6.2477032868140204e-06,6.186473158212559e-08,4.2619408812586555e-10,1.1347032163305957e-09,1.4910978667050398e-10,3.0617227861753346e-08,1.5587377076996218e-08,3.76,0.0,1.232808632936958e-06,0.9947601027602023,0.000871593120765487,6.60354778535208e-05,0.9320764845103103,0.9101543892755359,6.216983144892906e-07,1.7651295389941785e-09,0.0018260136138086968,4.943798749982396e-07,2.710427618285697e-10,1.7440374142326266e-11,9.723634330648457e-10,0.00042019048065348384,2.823396001068107e-09,2.3615668355742377e-05,2.301248462011963e-05,0.00016510422845738643,0.002379881526571998,5.92577044459113e-07,8.149138464312925e-07,2.592228389202221e-13,1.4450582966140092e-13,9.713967371647719e-09,7.2790554974122206e-09,1.048719946381794e-05,2.313517167455721e-07,4.184032193552525e-05,1.8376109531544926e-11,5.088037310204087e-09,2.6803967965732384e-07,1.049633884211169e-09,6.59174321795526e-09,0.000147029020486189,0.00012265344014650016,8.952880874085711e-10,1.5005464086880047e-10,1.8009481924088812e-13,3.099983749863423e-07,2.382120732413e-05,5.132212951425662e-10,2.0044371415284213e-08,2.6119762273741688e-09,7.266282662175805e-09,4.3348259367642095e-05,1.5995562616633729e-07,2.8182052425254603e-12,8.013232645945403e-17,5.830052936558478e-09,1.9262027436269712e-08,1.7900649376822817e-14,1.508579065429114e-07,3.753255518091379e-11,4.2387886614468604e-14,1.908654800253953e-09,5.899506801183331e-10,1.750735899482283e-17,3.430075304367769e-07,2.5366142982410155e-12
