Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047)
0.0009283838308451428,0.7919615158945914,0.0002476581823785302,7.586421438220543e-05,0.00014784328990485854,0.07020139864977025,0.0,0.0,0.0007908571102679851,4.217115392933152e-05,0.6563189731763327,0.03796446727000434,2.172777064161167e-05,4.6261092757628075e-12,4.416830103250799e-09,4.465317919876872e-07,0.0025540838276398264,0.005916244968292602,3.671087889406473e-05,3.1509737138940397e-07,0.005303133265351745,4.7292235471832215e-08,8.157696567006357e-08,0.0005289839755297688,4.937695332692975e-07,0.027705914855402317,2.923751940101697e-06,0.010452567957713984,0.003089805081378498,3.5947912427526016e-06,7.793687895846492e-07,3.628693522999777e-09,9.662031530241587e-07,0.00010875760661573676,3.76,0.0,1.467103021309241e-06,0.49411391214414435,0.22931432482154848,0.03644134034946085,0.9092381880877842,0.08624528651080453,2.2985696639530382e-09,1.7006340451115352e-12,0.00024678754880847744,5.1163359122401e-06,5.934792775974233e-11,4.809436059867575e-11,1.8164217562110827e-09,0.004694569273408009,2.5275312288485466e-11,1.133208750917763e-05,9.591433808284798e-06,0.00010724380470129478,0.0025869659764277656,3.615540435233523e-06,4.0486173911109306e-06,1.6820002741582174e-12,3.3790631723473065e-13,9.029832035544252e-09,6.292008775518514e-09,2.3835854668883234e-05,1.0253751720412642e-06,0.002989350380258293,2.085650873098155e-12,3.296249626478922e-07,0.00019413250649915454,6.527330422015815e-09,9.257203917975758e-07,0.012051438405332291,0.009690957128757673,3.1814098465262697e-06,3.8289379518959333e-11,2.9647017708747225e-09,1.6808003601489646e-07,0.0035525360473824116,5.403275701743604e-09,6.953008817255957e-06,5.819371270552637e-07,1.6883294763432583e-05,0.0017161508996685712,0.008655511283673357,2.6645648903761797e-08,5.564070869299451e-13,2.006052892926814e-07,3.875380807316015e-07,2.8938854325923976e-09,0.00016339722600535478,1.6456180020002253e-08
0.0009312912651686736,0.7921179149107703,0.00024931197637181434,7.620317508671789e-05,0.0001483896525078939,0.07040293522761833,0.0,0.0,0.0007899360204697812,4.2073707918120786e-05,0.6579111496250301,0.03813962307563597,2.178011679580656e-05,4.7072034735344286e-12,4.453978910277022e-09,4.4828363052799124e-07,0.0025557242291937444,0.005896582889759534,3.674411070964305e-05,3.1708450473998356e-07,0.0053097185599713615,4.748302994880987e-08,8.197729362503278e-08,0.0005292829479159964,4.934634135573033e-07,0.027504862409191904,2.943005454496928e-06,0.010464505656789247,0.0030844347880756807,3.604041799311693e-06,7.804207817925604e-07,3.6416580591315522e-09,9.700442723700506e-07,0.00010900856330991777,3.76,0.0,1.4677193662257388e-06,0.49289843860965654,0.23000815836687394,0.03647709140094828,0.9099404864673616,0.08555363644408234,2.280226594651023e-09,1.6870857934894093e-12,0.00024618047493818603,5.072107973866155e-06,5.908611092288059e-11,4.787685141100298e-11,1.8081594462791517e-09,0.004676710037617391,2.5006000742535115e-11,1.1317265134322815e-05,9.575908777639098e-06,0.00010683089046839419,0.0025826467187891793,3.6097716551537127e-06,4.0421576953368646e-06,1.6841108942102072e-12,3.383304549491026e-13,9.04046604227815e-09,6.246879596302329e-09,2.3734389057388502e-05,1.0209434482239073e-06,0.0029736086940467176,2.0794865185685456e-12,3.2896034244826066e-07,0.00019433564658920223,6.482276096935381e-09,9.287814112915887e-07,0.012045701043069755,0.009659431591756107,3.1994650020473766e-06,3.805016625957774e-11,2.973405431631907e-09,1.6862930383534049e-07,0.0035604804058282863,5.41536240597332e-09,6.98138708677987e-06,5.843185706794847e-07,1.6908206504329832e-05,0.0017193419206358645,0.00869098032845135,2.6614066803341397e-08,5.557475989196125e-13,2.0144867479212886e-07,3.888181066323492e-07,2.923787688214996e-09,0.00016366051682746314,1.6529384062783795e-08
0.0009341986994922044,0.7922739760298128,0.00025098899952153987,7.654709427550712e-05,0.00014894384375737166,0.07060461403736584,0.0,0.0,0.0007890211611010138,4.1976894815917915e-05,0.6594998556395756,0.0383153366297784,2.1833069750014144e-05,4.79032992148996e-12,4.491776780465249e-09,4.5006331654872034e-07,0.0025573722118554763,0.005876866221176342,3.6777750069659585e-05,3.190945319378428e-07,0.005316263216643589,4.7674159920217323e-08,8.238360475975572e-08,0.0005295767958258076,4.931627172408255e-07,0.027303814697432715,2.9624322900218613e-06,0.010476155122205205,0.0030789826897788183,3.6133721241705375e-06,7.814919625805722e-07,3.6546823488171577e-09,9.739164341879498e-07,0.00010925649800991789,3.76,0.0,1.4683926614434372e-06,0.49168392112445364,0.2307023418269247,0.036511780164926594,0.9106405964006994,0.08486476094856328,2.2619575171143883e-09,1.673592649399291e-12,0.00024557387857308637,5.028177244464101e-06,5.882613653044533e-11,4.76606818130151e-11,1.799946990698309e-09,0.004658937821984621,2.473865981900206e-11,1.1302613564419505e-05,9.560534522924703e-06,0.00010642048743259003,0.0025783438935990124,3.604071039082006e-06,4.035774284311811e-06,1.686296524114962e-12,3.387696638799451e-13,9.051490548181034e-09,6.201752487952335e-09,2.3633581727865035e-05,1.0165307831701233e-06,0.002957933409978591,2.0733898868365622e-12,3.2829669526116347e-07,0.0001945448624490295,6.4375707806475016e-09,9.318885830078651e-07,0.012039645466015766,0.009627678228344568,3.2176920306719345e-06,3.781258879378013e-11,2.9821874279968444e-09,1.6918734124311604e-07,0.003568398845695743,5.42740968796267e-09,7.009941114563373e-06,5.8671466337132e-07,1.69332335542419e-05,0.001722525289069681,0.008726481115434224,2.6582547810976973e-08,5.550894289905752e-13,2.0230267773607568e-07,3.9011590632996796e-07,2.9541116964135545e-09,0.00016392457172357953,1.6602536563771098e-08
0.0009371061338157352,0.7924297023347615,0.000252689709504059,7.689606943041636e-05,0.00014950601778179808,0.07080644197779165,0.0,0.0,0.000788112600933036,4.188072165683191e-05,0.6610851150447413,0.03849161633609219,2.1886643441588554e-05,4.875554288473567e-12,4.53024036281032e-09,4.51871437865389e-07,0.0025590278975537563,0.005857095463018075,3.681181289322961e-05,3.211278992982736e-07,0.00532276702568625,4.786564162389447e-08,8.279602666401779e-08,0.0005298655532800684,4.92867518942778e-07,0.027102779700282534,2.9820356225844818e-06,0.010487514102416428,0.003073448121931979,3.6227835018557765e-06,7.825829165999503e-07,3.6677678076478536e-09,9.778202627376962e-07,0.00010950138685028892,3.76,0.0,1.4691235805931753e-06,0.4904703238868308,0.23139689702558883,0.03654540051221787,0.9113385353156724,0.08417864153194884,2.24376194517361e-09,1.6601542624261588e-12,0.0002449677418318825,4.984541536944411e-06,5.856799528121782e-11,4.7445844708956715e-11,1.7917841501922331e-09,0.0046412522489359676,2.447327359028396e-11,1.1288134012666796e-05,9.545311746793808e-06,0.00010601258419787958,0.002574057403898965,3.5984385037286514e-06,4.029467064540248e-06,1.6885584536103469e-12,3.392242031715407e-13,9.062912326916462e-09,6.156629275587752e-09,2.3533428998714638e-05,1.0121369862035212e-06,0.002942324097851796,2.067361444988368e-12,3.2763400407798854e-07,0.00019476019944659402,6.393211228969318e-09,9.350426821940541e-07,0.012033271605407571,0.009595697690947836,3.2360943020601636e-06,3.7576636497966746e-11,2.991049512119085e-09,1.6975431465906202e-07,0.003576291346159809,5.439417516245387e-09,7.038675685268739e-06,5.891258040738641e-07,1.69583833838501e-05,0.0017257012379266728,0.008762014290402471,2.655110038774739e-08,5.544327538255753e-13,2.0316750341549143e-07,3.9143178612017817e-07,2.9848662434737756e-09,0.00016418940297001938,1.6675636124916078e-08
0.0009400135681392661,0.7925850969228359,0.00025441457583276,7.725020054440206e-05,0.0001500763324917455,0.07100842601319986,0.0,0.0,0.0007872104079128538,4.178519540899696e-05,0.6626669518047962,0.038668470773800034,2.1940852046631428e-05,4.962945748552748e-12,4.569386889060269e-09,4.5370859728577176e-07,0.002560691408043609,0.005837271105703938,3.6846315327947644e-05,3.2318506397108093e-07,0.005329229764938437,4.805749203803945e-08,8.321469020759997e-08,0.0005301492541012526,4.925778931899286e-07,0.02690176534877094,3.0018186997626502e-06,0.010498580294489235,0.0030678304071798104,3.632277233124753e-06,7.836942377860872e-07,3.680915877981743e-09,9.817563927190842e-07,0.00010974320551428558,3.76,0.0,1.4699128139724388e-06,0.48925761070163315,0.23209184612643816,0.0365779461987221,0.9120343206540135,0.08349525978661942,2.2256393950179954e-09,1.6467702839945875e-12,0.00024436204663676864,4.941198665451964e-06,5.831167788039475e-11,4.723233295727648e-11,1.7836706836086317e-09,0.004623652937794226,2.420982627547416e-11,1.1273827596975422e-05,9.530241091713884e-06,0.00010560716936278497,0.002569787147496371,3.5928739561130987e-06,4.023235931648712e-06,1.6908980036282127e-12,3.396943382534109e-13,9.074738314831538e-09,6.1115117741117965e-09,2.3433927217098895e-05,1.0077618649147446e-06,0.002926780315198699,2.061401675425186e-12,3.2697225146284324e-07,0.00019498170316399567,6.34919422499427e-09,9.38244500786955e-07,0.01202657935774986,0.009563490599800438,3.2546752587257067e-06,3.734229875297193e-11,2.9999934609765907e-09,1.7033039424520295e-07,0.0035841578843140683,5.45138585620111e-09,7.067595685111478e-06,5.915524001606288e-07,1.698366355057192e-05,0.0017288700032671992,0.008797580513957041,2.6519732987701726e-08,5.537777499600497e-13,2.040433633908591e-07,3.927660588055319e-07,3.0160603559462967e-09,0.0001644550232821232,1.674868134326371e-08
0.0009429210024627969,0.792740162906177,0.0002561640805814546,7.760959006255824e-05,0.00015065494977219515,0.07121057317447177,0.0,0.0,0.00078631464907684,4.169032297469293e-05,0.664245390024919,0.038845908702198055,2.1995710042854206e-05,5.052576430999079e-12,4.609234093410835e-09,4.555754130186348e-07,0.0025623628646218805,0.0058173936295123595,3.688127371815631e-05,3.252664930841042e-07,0.0053356511994069435,4.8249728860205624e-08,8.363972971137193e-08,0.0005304279319086756,4.92293914304071e-07,0.02670077952628591,3.021784842364612e-06,0.01050935134270384,0.003062128855136673,3.641854637105708e-06,7.848265332082812e-07,3.6941280302705415e-09,9.857254703104162e-07,0.00010998192921727579,3.76,0.0,1.470761068974954e-06,0.4880457449703849,0.23278721164068442,0.03660941086233643,0.9127279698727329,0.08281459739001909,2.2075893852027704e-09,1.6334403674939587e-12,0.0002437567747084994,4.8981464454467264e-06,5.8057175096156226e-11,4.702013937671593e-11,1.7756063492899872e-09,0.004606139504670622,2.39483022397704e-11,1.1259695387329134e-05,9.515323166359471e-06,0.0001052042313790073,0.002565533016800685,3.5873773051829793e-06,4.017080783412418e-06,1.693316527638459e-12,3.4018034108064244e-13,9.086975616113392e-09,6.066401788596787e-09,2.3335072710374908e-05,1.0034052251724142e-06,0.002911301607203584,2.055511078313371e-12,3.2631141947736593e-07,0.00019520941936889823,6.3055165636472345e-09,9.414948488990552e-07,0.012019568584080455,0.009531057542595983,3.2734384224019486e-06,3.7109564968657896e-11,3.0090210845544406e-09,1.7091575483429288e-07,0.0035919984350618476,5.463314669888521e-09,7.096706110326042e-06,5.939948682208472e-07,1.700908170944869e-05,0.0017320318243091593,0.00883318046178563,2.6488454056583787e-08,5.531245937553503e-13,2.0493047209200632e-07,3.9411904431915726e-07,3.0477033069690467e-09,0.00016472144581787464,1.6821670810674522e-08
0.0009458284367863277,0.7928949034124825,0.0002579387181466523,7.797434293525377e-05,0.00015124203546219384,0.07141289056023768,0.0,0.0,0.0007854253905327086,4.159611119141769e-05,0.6658204539525568,0.039023939064689234,2.205123221158693e-05,5.1445201179448364e-12,4.649800235058803e-09,4.5747251919228565e-07,0.0025640423883831163,0.005797463504387059,3.6916704657482054e-05,3.273726639984568e-07,0.005342031080974813,4.8442370390497684e-08,8.407128300658616e-08,0.0005307016201151902,4.920156563989008e-07,0.026499830069807506,3.0419374371899863e-06,0.010519824837347251,0.0030563427621927153,3.651517048354627e-06,7.859804255566389e-07,3.7074057619128864e-09,9.897281531860376e-07,0.00011021753269169438,3.76,0.0,1.4716690706453363e-06,0.4868346896823478,0.23348301643433655,0.03663978802025425,0.9134195004456909,0.08213663610425523,2.1896114366398845e-09,1.6201641685282015e-12,0.00024315190756192328,4.855382693972049e-06,5.780447773902098e-11,4.680925683799633e-11,1.7675909066060815e-09,0.004588711562440641,2.368868599329967e-11,1.1245738595838839e-05,9.500558660459448e-06,0.00010480375860118845,0.002561294898482153,3.581948471119965e-06,4.011001530185832e-06,1.6958154116419438e-12,3.4068249014547323e-13,9.099631503753283e-09,6.0213011146051854e-09,2.323686176751455e-05,9.99066871017592e-07,0.0028958875066318474,2.0496901716574932e-12,3.25651489670736e-07,0.00019544339400590796,6.262175053038338e-09,9.44794553623812e-07,0.012012239109355106,0.009498399074237739,3.2923873893719312e-06,3.68784245809505e-11,3.0181342234811387e-09,1.7151057518111592e-07,0.0035998129710350124,5.4752039159162684e-09,7.126012062362981e-06,5.964536336847231e-07,1.7034645623167934e-05,0.0017351869434867467,0.008868814824879643,2.6457272044306994e-08,5.524734616612943e-13,2.0582905149647617e-07,3.9549106927493765e-07,3.0798046124859653e-09,0.00016498868417983225,1.6894603113556274e-08
0.0009487358711098585,0.7930493215852962,0.0002597389953071059,7.834456692390414e-05,0.00015183775942312507,0.07161538533781735,0.0,0.0,0.0007845426975356865,4.1502566833656174e-05,0.6673921679792508,0.039202570992887514,2.2107433606890048e-05,5.238854001178102e-12,4.6911042208661196e-09,4.5940056641397733e-07,0.0025657301003951982,0.00577748118987177,3.695262503203044e-05,3.295040659935812e-07,0.005348369148065505,4.863543565318026e-08,8.45094915016989e-08,0.0005309703519261638,4.917431934851184e-07,0.026298924770975132,3.06227993939952e-06,0.010529998313454563,0.003050471411352161,3.661265815788385e-06,7.871565489975596e-07,3.720750597384466e-09,9.937651104774119e-07,0.00011044999017235595,3.76,0.0,1.4726375620558472e-06,0.4856244074048919,0.23417928373545657,0.036669071066290464,0.9141089298650795,0.08146135777579402,2.171705072596945e-09,1.6069413447025712e-12,0.00024254742650117403,4.81290522971992e-06,5.7553576581540735e-11,4.659967821481513e-11,1.7596241146380853e-09,0.004571368720726796,2.343096219031972e-11,1.123195845552717e-05,9.48594828928467e-06,0.00010440573946387707,0.0025570726733209702,3.5765873757673113e-06,4.004998084189689e-06,1.6983960755355319e-12,3.412010707568028e-13,9.112713426979008e-09,5.976211538456246e-09,2.3139290715360405e-05,9.947466045931573e-07,0.0028805375337680257,2.043939489447922e-12,3.249924431096901e-07,0.00019568367319066073,6.219166525089761e-09,9.481444585536988e-07,0.012004590721832489,0.009465515716640708,3.3115258282501513e-06,3.664886701358749e-11,3.027334745021054e-09,1.7211503882966396e-07,0.0036076014625377704,5.487053549357967e-09,7.155518746270817e-06,5.98929130613524e-07,1.706036315754455e-05,0.0017383356065111598,0.008904484309755467,2.642619540760332e-08,5.518245302693743e-13,2.06739325073728e-07,3.9688246674192827e-07,3.1123740374325926e-09,0.00016525675241941686,1.6967476832585998e-08
0.0009516433054333894,0.7932034205843536,0.0002615654323010785,7.872037265981644e-05,0.00015244229583075944,0.0718180647439028,0.0,0.0,0.0007836666344533473,4.140969661389759e-05,0.6689605566423061,0.03938181381106951,2.2164329580449768e-05,5.335659666803733e-12,4.733165575456501e-09,4.613602222879713e-07,0.0025674261213742776,0.0057574471351719185,3.6989051989501863e-05,3.3166120039234445e-07,0.005354665125230582,4.8828944514771167e-08,8.495450038076605e-08,0.0005312341603372149,4.914765994441836e-07,0.02609807137750991,3.0828158817904053e-06,0.010539869249398726,0.0030445140720485203,3.6711023060125327e-06,7.883555496743298e-07,3.734164091131238e-09,9.978370235501576e-07,0.00011067927538044604,3.76,0.0,1.4736673046054854e-06,0.4844148602734628,0.23487603714189031,0.03669725326792855,0.9147962756427921,0.08078874433585498,2.153869818705317e-09,1.5937715554840003e-12,0.00024194331261465942,4.770711872919889e-06,5.730446234754325e-11,4.639139631160951e-11,1.7517057298737374e-09,0.004554110585798983,2.3175115628384792e-11,1.1218356067187865e-05,9.471492688418639e-06,0.0001040101623829208,0.002552866216188106,3.5712939324587937e-06,3.999070348109433e-06,1.7010599744469454e-12,3.4173637530007314e-13,9.126229017400156e-09,5.931134837584363e-09,2.304235590190752e-05,9.90444226108167e-07,0.0028652511963481687,2.038259582001545e-12,3.2433426035815066e-07,0.0001959303031814314,6.176487827765896e-09,9.515454261169524e-07,0.01199662317239092,0.009432407958488665,3.330857489359169e-06,3.6420881675883605e-11,3.0366245463948892e-09,1.7272933344465582e-07,0.003615363877429047,5.498863521584657e-09,7.185231482209373e-06,6.014218026372799e-07,1.708624227855223e-05,0.0017414780624234408,0.008940189638702562,2.639523260145544e-08,5.511779761341017e-13,2.076615277679422e-07,3.9829357712183437e-07,3.1454216180261682e-09,0.0001655256650412681,1.704029054241783e-08
0.0009545507397569202,0.7933572035857571,0.00026341856358657673,7.910187340139632e-05,0.00015305582332931226,0.07202093608557425,0.0,0.0,0.0007827972646528801,4.1317507182909485e-05,0.6705256446261166,0.039561677040936126,2.2221935812775815e-05,5.435020805246608e-12,4.776004386579431e-09,4.633521720227794e-07,0.0025691305713818934,0.005737361779033556,3.702600290342217e-05,3.33844579003471e-07,0.00536091872278222,4.902291761624433e-08,8.540645875474121e-08,0.0005314930781289938,4.912159479125972e-07,0.025897277594930154,3.1035488768211445e-06,0.010549435065451964,0.003038469999917781,3.6810279042306348e-06,7.895780907580966e-07,3.747647828493762e-09,1.001944585649235e-06,0.00011090536150590477,3.76,0.0,1.474759078589609e-06,0.4832060099814348,0.23557330062955595,0.03672432776317443,0.915481555312098,0.08011877780056306,2.13610520296869e-09,1.5806544624813893e-12,0.0002413395467699931,4.728800445649319e-06,5.7057125893550996e-11,4.618440389847293e-11,1.7438355074590074e-09,0.0045369367604611585,2.292113124741998e-11,1.1204932577712334e-05,9.4571925047648e-06,0.00010361701556397152,0.002548675395759149,3.56606805409452e-06,3.993218224128846e-06,1.7038085999336533e-12,3.422887034815537e-13,9.140186095509825e-09,5.886072780958158e-09,2.2946053629112975e-05,9.861595337736852e-07,0.0028500279894604114,2.0326510218562936e-12,3.236769214242239e-07,0.00019618333034647468,6.134135829321881e-09,9.5499833913257e-07,0.01198833617379591,0.00939907625491061,3.3503862113113505e-06,3.6194458041204065e-11,3.0460055599305197e-09,1.7335365214479273e-07,0.003623100181020304,5.5106337800988745e-09,7.215155712585687e-06,6.039321036291346e-07,1.711229106372936e-05,0.001744614563652982,0.008975931550049531,2.636439208307482e-08,5.505339758574639e-13,2.085958907839919e-07,3.997247488032544e-07,3.1789576731595004e-09,0.00016579543700564968,1.7113042811388566e-08
