Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79)
7.829138170094157e-06,0.7243168194988694,1.1008358554139332e-08,8.339575910293076e-09,4.18835437453708e-09,1.7451580522136207e-08,0.0,0.0,4.718970024214666e-08,9.092717082173952e-11,4.959368155768161e-07,4.6461397365183165e-09,1.7372142833200426e-10,1.5202155212003944e-24,6.749699998896107e-17,3.983417525773574e-10,1.1639818589967684e-08,6.38700659608623e-06,1.0751802389375474e-12,9.908262683538045e-16,1.599486211552775e-05,7.637625547268935e-12,8.577217885355474e-12,7.822243385080824e-16,1.5619961729608847e-13,4.798926624887425e-08,1.836339534525148e-13,1.1712785222785983e-15,8.4722389902182695e-16,7.638175619798873e-18,3.2135360932602553e-15,2.413417233866661e-18,2.239465115463367e-12,4.7553654000098125e-15,3.76,0.0,0.44709393449878254,0.99950747244114,2.455674850137198e-08,5.826420027284064e-11,0.325966495321849,0.32592536866536315,2.005455432007139e-06,2.884971163615199e-11,0.00048596351591196756,7.248539107973379e-09,8.08447031111758e-13,5.093011793456879e-15,2.137827199563531e-13,5.9287461435650445e-06,2.034780891167699e-10,1.5858004290970061e-09,6.90473587059884e-09,1.196351374630791e-07
8.007383450147326e-06,0.725001666433481,1.128909984143679e-08,8.425424603640843e-09,4.233071206454661e-09,1.864696309967793e-08,0.0,0.0,4.931376443728293e-08,9.845029358211793e-11,5.28062083626562e-07,4.906675570643476e-09,1.8109557342976812e-10,1.6458323850812487e-24,7.125466359094863e-17,4.0950102164907893e-10,1.2315905049127387e-08,6.651078929574773e-06,1.1377025629641499e-12,1.0550522897389922e-15,1.6679058961275038e-05,7.972846911170345e-12,8.817920927928653e-12,8.620080158184104e-16,1.6515134812840355e-13,5.063423589473784e-08,1.9223596267159114e-13,1.3126840718383843e-15,9.756718338977891e-16,8.559220973704803e-18,3.4340596467956747e-15,2.5321830663237765e-18,2.303319406624109e-12,5.1235377966272205e-15,3.76,0.0,0.441554912800911,0.9995071995273491,2.599559801612754e-08,6.442731854315102e-11,0.33150623533862056,0.33146345555606194,1.9808375577609493e-06,2.8664361402036226e-11,0.0004859633817178098,7.549927965248415e-09,8.233670409609124e-13,5.230707270396833e-15,2.1953015510500994e-13,6.162952086289119e-06,2.0674022142401125e-10,1.6297287950617693e-09,7.0781742001822625e-09,1.2601348851241094e-07
8.185628730200495e-06,0.7256780313970127,1.1566386793598246e-08,8.508696688709674e-09,4.275943401487829e-09,1.9889637465717506e-08,0.0,0.0,5.1480384502798974e-08,1.0638437143223133e-10,5.614379520123325e-07,5.174134965148456e-09,1.8859163140448608e-10,1.7769856261415673e-24,7.50858645231689e-17,4.205863325157384e-10,1.3009145336362462e-08,6.9193126574657585e-06,1.2019386938459395e-12,1.1214803886909922e-15,1.737529398509578e-05,8.314345444545711e-12,9.05703292128785e-12,9.471500736556854e-16,1.7432056463277147e-13,5.334806176193253e-08,2.009540191361451e-13,1.4665375459187942e-15,1.1190846327332348e-15,9.558029070086034e-18,3.663642007328748e-15,2.654031532026131e-18,2.3664440477121974e-12,5.50797963120721e-15,3.76,0.0,0.4360845151828987,0.9995069222316267,2.747237414592009e-08,7.104581377520815e-11,0.33697736460984135,0.3369329015745736,1.9565249421865864e-06,2.848131003424455e-11,0.0004859632454145564,7.85613956207046e-09,8.381126069388906e-13,5.366698278659261e-15,2.252037751789412e-13,6.4001400697435835e-06,2.0995587317822654e-10,1.6734884719745947e-09,7.250672834764546e-09,1.3255888975639606e-07
8.363874010253664e-06,0.7263460194836108,1.1840188577590586e-08,8.589496811895252e-09,4.317067522344033e-09,2.1179908189915218e-08,0.0,0.0,5.368922888870296e-08,1.1473958418005232e-10,5.960799718657514e-07,5.448459680446581e-09,1.9620794850760762e-10,1.9136438863970683e-24,7.898769068765311e-17,4.3159503261792265e-10,1.3719266872881752e-08,7.191648100891957e-06,1.2678730170896735e-12,1.1901091229171399e-15,1.808343570546412e-05,8.662061978122765e-12,9.294496221262e-12,1.0378138493682168e-15,1.837033362364611e-13,5.613015810826842e-08,2.0978297064350146e-13,1.6335184293033716e-15,1.27867900262841e-15,1.0638231518398708e-17,3.902422500381837e-15,2.778992268697564e-18,2.428834525990852e-12,5.908806814472153e-15,3.76,0.0,0.43068189142068436,0.999506640614965,2.8986590858746664e-08,7.813832625008976e-11,0.34238073324284,0.3423345571418204,1.932513796045623e-06,2.8300528967540237e-11,0.00048596310703152075,8.167106145260964e-09,8.526852182394593e-13,5.50098501516488e-15,2.3080358136197214e-13,6.640234980135476e-06,2.131257855222439e-10,1.7170663635904447e-09,7.422189429847486e-09,1.3927023834247603e-07
8.542119290306834e-06,0.7270057344851777,1.2110487876790175e-08,8.667926790488927e-09,4.35653592884545e-09,2.2518052010093182e-08,0.0,0.0,5.5939968241626544e-08,1.235259390645909e-10,6.320033017696953e-07,5.729590256944067e-09,2.0394289545769983e-10,2.055769789702651e-24,8.295732310675813e-17,4.4252485550962655e-10,1.444599764412608e-08,7.46802653005019e-06,1.3354899284973127e-12,1.2609364318701413e-15,1.8803353784687157e-05,9.015937521131284e-12,9.53026153466074e-12,1.1341600589096107e-15,1.9329576350905096e-13,5.897992838863554e-08,2.187179248541166e-13,1.8143183419232083e-15,1.4557257915148325e-15,1.180346576875949e-17,4.150540568973358e-15,2.9070941858230637e-18,2.490488923411097e-12,6.326123797357111e-15,3.76,0.0,0.4253462018248519,0.9995063547374373,3.053776267306016e-08,8.572354259422239e-11,0.3477171808110456,0.3476692621419844,1.908800377256542e-06,2.8121989993007966e-11,0.0004859629665975753,8.48276099255647e-09,8.670864659327891e-13,5.633572819554995e-15,2.3632979252727054e-13,6.883163035010881e-06,2.1625068568344578e-10,1.7604507241453494e-09,7.592686084961606e-09,1.4614639538488089e-07
8.720364570360003e-06,0.7276572789075084,1.2377279658375183e-08,8.744085653983767e-09,4.3944369765147905e-09,2.3904319509525737e-08,0.0,0.0,5.823227575858742e-08,1.3275326570296042e-10,6.692227149024767e-07,6.017466252467688e-09,2.1179486708032704e-10,2.2033208864201306e-24,8.69920434462026e-17,4.5337389719352467e-10,1.5189066881083677e-08,7.748390146509435e-06,1.4047739191327127e-12,1.3339597590375817e-15,1.9534919028616263e-05,9.375913274028744e-12,9.76428740798565e-12,1.2363468072795704e-15,2.0309398655630988e-13,6.189676752292718e-08,2.2775424797144657e-13,2.009640540626976e-15,1.6515500034414335e-15,1.305737121893633e-17,4.408135862502871e-15,3.0383654396587646e-18,2.5514076986744328e-12,6.760024242919055e-15,3.76,0.0,0.42007661711007854,0.9995060646582108,3.212540603725455e-08,9.382018090714515e-11,0.3529875364845482,0.35293784605307,1.8853809903040436e-06,2.79456652535653e-11,0.0004859628241411585,8.803038398193906e-09,8.813180342651479e-13,5.764471710454885e-15,2.4178282564828495e-13,7.128851759848544e-06,2.1933128729017706e-10,1.8036310953335018e-09,7.762129159417593e-09,1.5318619126151834e-07
8.898609850413172e-06,0.7283007539862295,1.2640570021795507e-08,8.818069680793979e-09,4.4308551986142966e-09,2.5338936750250174e-08,0.0,0.0,6.056582750286747e-08,1.4243121157699537e-10,7.077526060460627e-07,6.312026463776891e-09,2.197622819515067e-10,2.3562505835184263e-24,9.108924032650575e-17,4.6414059317238696e-10,1.5948205678437608e-08,8.032682065916567e-06,1.4757096530790708e-12,1.409176165190865e-15,2.0278003385939683e-05,9.741930640681849e-12,9.996539731649262e-12,1.3445296156314339e-15,2.1309419254050236e-13,6.488006400922762e-08,2.3688756214281294e-13,2.2201994458956807e-15,1.8675307615555758e-15,1.440358569002259e-17,4.675348316810832e-15,3.172833415259572e-18,2.6115934820091975e-12,7.21059168569641e-15,3.76,0.0,0.41487231826620247,0.9995057704355583,3.3749040582378594e-08,1.0244697677813447e-10,0.3581926191590392,0.3581411280758464,1.8622519856558893e-06,2.7771527239532258e-11,0.0004859626796902804,9.127873658578043e-09,8.95381692315514e-13,5.893695944136026e-15,2.471632771552837e-13,7.377229965079294e-06,2.2236829067951144e-10,1.8465982429852231e-09,7.930489085652838e-09,1.603884306005474e-07
9.076855130466342e-06,0.7289362597025442,1.2900375123589775e-08,8.889972431524765e-09,4.465871475407199e-09,2.6822106858583592e-08,0.0,0.0,6.294030268468498e-08,1.5256923803414902e-10,7.476069984608696e-07,6.6132091326454016e-09,2.2784358204458762e-10,2.514509018578671e-24,9.524641442200195e-17,4.748236964048596e-10,1.6723147552643818e-08,8.320846301089299e-06,1.5482820382870586e-12,1.486582433242585e-15,2.1032479947075068e-05,1.0113931240018078e-11,1.0226991264232082e-11,1.4588614632222845e-15,2.2329262237525143e-13,6.79292018878417e-08,2.4611374180540106e-13,2.4467201946675476e-15,2.105101224178492e-15,1.5845742271914163e-17,4.952318225724327e-15,3.3105247138617173e-18,2.6710508805267096e-12,7.67790017604553e-15,3.76,0.0,0.40973249643089105,0.9995054721268701,3.5408190254253234e-08,1.1162267017108305e-10,0.3633332375831513,0.363279917261191,1.8394097591871888e-06,2.7599548784258163e-11,0.00048596253327252704,9.457203058032752e-09,9.092792859449849e-13,6.02126359776278e-15,2.5247190532956187e-13,7.628227723522974e-06,2.2536238319664844e-10,1.8893440935722926e-09,8.097740181115897e-09,1.6775189696314293e-07
9.25510041051951e-06,0.7295638947987776,1.3156720174663193e-08,8.95988478043954e-09,4.4995631911282236e-09,2.8354011559415085e-08,0.0,0.0,6.535538390917766e-08,1.6317661677662673e-10,7.887995506299784e-07,6.920952137146032e-09,2.360372323805969e-10,2.6780438673099068e-24,9.946118222630348e-17,4.854222560262851e-10,1.751362894392583e-08,8.612827745485375e-06,1.6224762906848098e-12,1.5661751657060345e-15,2.179822294268063e-05,1.0491856917165499e-11,1.0455621173118051e-11,1.5794928424376285e-15,2.336855766548975e-13,7.104356256176478e-08,2.5542890912703477e-13,2.6899382199058187e-15,2.365748459354763e-15,1.7387466524191895e-17,5.239186304397364e-15,3.451465144281592e-18,2.729786292528245e-12,8.162014907321088e-15,3.76,0.0,0.40465635276388773,0.999505169788665,3.710238433297708e-08,1.2136599315347517e-10,0.36841019048421775,0.3683550126358539,1.8168507516120094e-06,2.7429703059804957e-11,0.0004859623849150677,9.790963854636854e-09,9.230127300596878e-13,6.147196178333847e-15,2.5770961378203296e-13,7.881776348234771e-06,2.2831423948621186e-10,1.9318616716570837e-09,8.263860459525891e-09,1.752753572301791e-07
9.43334569057268e-06,0.730183756793732,1.3409638506425201e-08,9.02789494668838e-09,4.532004379199359e-09,2.99348126565323e-08,0.0,0.0,6.781075739408706e-08,1.7426242681338706e-10,8.313435628755813e-07,7.235193168793061e-09,2.4434172068211006e-10,2.8468011172354138e-24,1.0373127869536559e-16,4.959355967160792e-10,1.8319389665989837e-08,8.908572157037638e-06,1.698277991691272e-12,1.6479508746772369e-15,2.2575107741803143e-05,1.0875649754097778e-11,1.0682414588805747e-11,1.7065718253867293e-15,2.4426942087514175e-13,7.422252647948835e-08,2.648294286341293e-13,2.950598857041267e-15,2.6510132829890818e-15,1.9032374011292046e-17,5.536093744924706e-15,3.595679718642116e-18,2.7878077318359465e-12,8.66299282444364e-15,3.76,0.0,0.39964309832281697,0.9995048634766034,3.883115834745182e-08,1.3169565844359164e-10,0.3734242666924737,0.37336720332666584,1.7945714479222192e-06,2.7261963572686177e-11,0.0004859622346446593,1.0129094266146584e-08,9.365840012311288e-13,6.271518256096616e-15,2.62877435964681e-13,8.137808370753094e-06,2.312245217757041e-10,1.974145038646982e-09,8.428831442344328e-09,1.8295756570194396e-07
9.61159097062585e-06,0.7307959419978496,1.3659170702091194e-08,9.094088525988172e-09,4.56326585761288e-09,3.156465345704297e-08,0.0,0.0,7.03061131594101e-08,1.858355518509531e-10,8.752519838502375e-07,7.555869896116738e-09,2.527555570305783e-10,3.0207257998334898e-24,1.0805455902955618e-16,5.063632988263358e-10,1.914017330661928e-08,9.208026142345081e-06,1.775673139391232e-12,1.7319060640906344e-15,2.33630108496795e-05,1.126525207979832e-11,1.090736217561211e-11,1.8402441407456192e-15,2.5504058999209236e-13,7.74654746862926e-08,2.743119011414009e-13,3.229456977388232e-15,2.9624900653621437e-15,2.0784068158150046e-17,5.843182264682713e-15,3.743192652807889e-18,2.8451246632528214e-12,9.180883212824394e-15,3.76,0.0,0.3946919539405288,0.9995045532454976,4.059405489125301e-08,1.426303487494166e-10,0.3783762452637181,0.3783172686832056,1.7725683768334584e-06,2.7096304159660716e-11,0.0004859620824876522,1.0471533456008305e-08,9.49995130667879e-13,6.394257120514382e-15,2.6797652063394973e-13,8.39625751974161e-06,2.3409388015136256e-10,2.016189232498093e-09,8.592637971334855e-09,1.907972679204903e-07
