Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65)
0.02211657527331823,0.46812959366193163,3.187966519442391e-10,6.659116936049359e-11,9.038179249829518e-10,1.7600103043442475e-06,0.0,0.0,3.5563679117862855e-05,2.2509753099406744e-05,7.94840092762257e-06,3.949820244425239e-09,2.1909941888429666e-12,2.8135156316829646e-32,6.012951816290962e-23,7.0702423999049074e-15,5.0702894843797584e-09,1.3433817878115223e-05,6.478866437442801e-16,1.905673762651012e-20,5.827422036985907e-08,1.1269837553960355e-17,4.470645265680923e-17,6.852817053435703e-11,1.1658484315088577e-12,1.0737725336644604e-07,1.5377393584800022e-16,2.0769394956793654e-12,1.8283289105263664e-12,2.2218704208460163e-17,5.937189228031809e-14,2.744320135111695e-17,7.354845337276374e-14,3.4825853161059208e-15,3.76,0.0,0.7907450361435509,0.9998935292373039,4.393371948857249e-05,4.948055205327519e-07,0.03487822162925188,0.034855975209600876,1.1962096851463446e-10,1.123783032947726e-17,1.208378710443619e-05,4.570534089822662e-10,1.947363352238055e-17,1.7379962260657851e-15,3.052340315274e-14,7.164662232951993e-06,3.324796066434978e-13,2.623484211782268e-12,3.21235317572067e-12,2.9386969933224435e-09,3.1798414762990953e-10,1.750719027225692e-09,1.0936267185545351e-09,1.4392016687852292e-17,2.4497398013542125e-19,4.4241853611725395e-16,7.339613950649521e-18,2.0605884592697457e-08,1.1946291066383835e-10,5.716387014821284e-11,3.1050333986774287e-10,2.47160537425595e-20,1.7682104404769785e-09,1.0030088409320034e-12,1.938103803193345e-10,8.588096004986344e-05,2.524529168313351e-09,1.9473503364049533e-09
0.022174176085800457,0.4681370187700404,3.208822921376185e-10,6.71406352150753e-11,9.114960306382557e-10,1.7749871199488378e-06,0.0,0.0,3.577278577927278e-05,2.269900257810716e-05,8.006232375054892e-06,4.00126941524541e-09,2.2128345953177023e-12,4.4177414172946816e-32,6.117761641222707e-23,7.146742934053626e-15,5.125442715080256e-09,1.350295413594648e-05,6.601790252484515e-16,1.9309514694612094e-20,5.8576474609296905e-08,1.1328467862283344e-17,4.5192431121389825e-17,6.980328136095348e-11,1.1853505225636886e-12,1.087650539891331e-07,1.5476190446210062e-16,2.1192070586536636e-12,1.8716716193893357e-12,2.2715960853481028e-17,6.003557401556972e-14,2.7959030153658467e-17,7.436799589083785e-14,3.5494612034110536e-15,3.76,0.0,0.7906554287435243,0.9998928311788182,4.4372913049044914e-05,5.010917208052259e-07,0.034967134372512754,0.0349447509431322,1.1960752676344926e-10,1.1239786227646949e-17,1.208377866821958e-05,4.6248512126069796e-10,1.9684048581354867e-17,1.7564657024154518e-15,3.085647299139084e-14,7.1961404759391495e-06,3.3332088941295164e-13,2.64935216612578e-12,3.2412714324973365e-12,2.967970694139e-09,3.2106374728332673e-10,1.7655171825834217e-09,1.1028787852426378e-09,1.45475136076472e-17,2.476207683215128e-19,4.4719647985977e-16,7.415659251769746e-18,2.0795267135541323e-08,1.206179354829154e-10,5.731732765444625e-11,3.1387584482866443e-10,2.4983064219137028e-20,1.7844321598988808e-09,1.002834106978257e-12,1.9541489825370355e-10,8.662821705979565e-05,2.5545641006270657e-09,1.9617554340951873e-09
0.022231776898282686,0.4681444432225668,3.2297611449883543e-10,6.769348080720257e-11,9.192278954747823e-10,1.7900600929445388e-06,0.0,0.0,3.598255740366744e-05,2.288956028391779e-05,8.064354425031073e-06,4.053279777683093e-09,2.2348466615568663e-12,4.0645856091645833e-32,6.224162627438647e-23,7.223903255372054e-15,5.1810917183391365e-09,1.3572262907011194e-05,6.726773367852667e-16,1.956509723838312e-20,5.887950179526107e-08,1.138724954435041e-17,4.568272580631619e-17,7.10995789354109e-11,1.205136448323944e-12,1.1016782831662123e-07,1.5575456488278196e-16,2.1622541158301354e-12,1.915960752942236e-12,2.3223418648755643e-17,6.070493565847937e-14,2.848335808900309e-17,7.519528207196777e-14,3.617500702547438e-15,3.76,0.0,0.7905658259997208,0.9998921290253097,4.481578442146863e-05,5.07445806610279e-07,0.03505603728397441,0.03503351627941668,1.1959408573232186e-10,1.124174182519499e-17,1.2083770182514342e-05,4.679728270953682e-10,1.9896275172904545e-17,1.7750980321020926e-15,3.119258299640244e-14,7.227703378751394e-06,3.3416204424017406e-13,2.6754242778037077e-12,3.2703832321947244e-12,2.9974776126709163e-09,3.241667292928415e-10,1.7804004997327244e-09,1.112184184505204e-09,1.4704347324048313e-17,2.5029031131815515e-19,4.520155222318165e-16,7.492420988648699e-18,2.0985951224514852e-08,1.2178170674681005e-10,5.74708779523141e-11,3.1727859981232924e-10,2.52523718183551e-20,1.800765023119198e-09,1.0026588114786858e-12,1.97030774740744e-10,8.738088885783085e-05,2.5848952215844717e-09,1.9762468980954054e-09
0.022289377710764915,0.4681518670207368,3.2507833463709597e-10,6.824973802313397e-11,9.270137840197176e-10,1.8052295968798367e-06,0.0,0.0,3.619299199428955e-05,2.3081432371905597e-05,8.122768190234923e-06,4.105856203565237e-09,2.257031209375109e-12,5.0985899221184e-32,6.332158514649222e-23,7.301724000049291e-15,5.237239799210507e-09,1.3641744168469812e-05,6.853845024659112e-16,1.982349533022252e-20,5.9183301857679676e-08,1.1446182595120786e-17,4.617734416802036e-17,7.24173690946334e-11,1.2252096070909967e-12,1.1158570421350707e-07,1.5675191779896937e-16,2.2060933344526455e-12,1.9612151540776466e-12,2.3741266655128083e-17,6.138000747527613e-14,2.9016303633493085e-17,7.603036900576041e-14,3.6867218402009494e-15,3.76,0.0,0.7904762278807685,0.9998914227591397,4.5262358833389124e-05,5.13868383213672e-07,0.03514493036488855,0.03512227121773913,1.1958064541649797e-10,1.1243697121697498e-17,1.20837616471073e-05,4.735169977538546e-10,2.011031484546708e-17,1.7938942855526658e-15,3.153175416916363e-14,7.2593514382718075e-06,3.350030711109837e-13,2.7017016477929313e-12,3.29968925790358e-12,3.0272190040385074e-09,3.272932093132089e-10,1.7953690903583537e-09,1.1215429747253735e-09,1.4862520172926398e-17,2.529826483495662e-19,4.56875697864751e-16,7.569904993303456e-18,2.1177941936353588e-08,1.229542675153734e-10,5.7624522878652686e-11,3.2071180574409585e-10,2.5523978419764327e-20,1.8172094600931722e-09,1.0024829566508783e-12,1.9865807057170547e-10,8.81390062928972e-05,2.6155248308156455e-09,1.9908251164403213e-09
0.022346978523247144,0.46815929016575364,3.271887966202753e-10,6.880940416865394e-11,9.348539521510281e-10,1.8204959957288197e-06,0.0,0.0,3.640408753078197e-05,2.3274624991743944e-05,8.181474789562731e-06,4.159003612396706e-09,2.279389109139145e-12,4.702893987282133e-32,6.441778610277296e-23,7.380211066177932e-15,5.293890303553887e-09,1.3711397897976372e-05,6.98303524678975e-16,2.0084742057025092e-20,5.948787472645578e-08,1.1505267009561497e-17,4.6676326797706124e-17,7.375696130473123e-11,1.2455734211995395e-12,1.1301881080951819e-07,1.5775398898980927e-16,2.2507375517754006e-12,2.0074540019538993e-12,2.4269696687563244e-17,6.206081987757089e-14,2.955798624513211e-17,7.687331514145863e-14,3.7571428820125605e-15,3.76,0.0,0.7903866343552112,0.9998907123626348,4.571266162738313e-05,5.20360059921046e-07,0.03523381361650816,0.03521101575737204,1.1956720581121038e-10,1.1245652116730881e-17,1.2083753061784878e-05,4.791181091714083e-10,2.0326183851351957e-17,1.812855565520429e-15,3.187400803771928e-14,7.291085155091514e-06,3.358439700110168e-13,2.728185443091818e-12,3.3291902516328966e-12,3.0571962573000035e-09,3.3044331126844193e-10,1.8104231170665221e-09,1.1309552661720484e-09,1.5022044756682855e-17,2.5569799367194274e-19,4.61777375249748e-16,7.648117157247098e-18,2.137124436069917e-08,1.2413566384947745e-10,5.777826429669505e-11,3.2417566598096485e-10,2.5797904637611334e-20,1.8337659018416693e-09,1.0023065447358396e-12,2.0029684236429041e-10,8.890260030338997e-05,2.64645524283053e-09,2.0054904072761143e-09
0.022404579335729372,0.4681667126588294,3.293076160620603e-10,6.93725029984102e-11,9.42748662200392e-10,1.8358596587260985e-06,0.0,0.0,3.661584197407946e-05,2.3469144287364336e-05,8.240475348044684e-06,4.2127269428745025e-09,2.301921197557137e-12,4.970373235817104e-32,6.553034018650907e-23,7.459366786187536e-15,5.351046563198006e-09,1.378122407370322e-05,7.114374047114377e-16,2.0348854504477755e-20,5.979322033148259e-08,1.1564502782651406e-17,4.7179691902322577e-17,7.511866869675168e-11,1.2662313512125524e-12,1.1446727768885006e-07,1.5876078663182085e-16,2.2961997830513864e-12,2.0546968180071822e-12,2.4808904066027576e-17,6.274740323474485e-14,3.01085268085324e-17,7.772417827361984e-14,3.828782337940685e-15,3.76,0.0,0.7902970453914853,0.9998899978180824,4.6166718264296007e-05,5.269214500633959e-07,0.035322687040086655,0.03529974989757699,1.195537669116757e-10,1.1247606809868546e-17,1.208374442633302e-05,4.847766389586973e-10,2.0543888486780867e-17,1.831982958748981e-15,3.2219365898863496e-14,7.3229050333413e-06,3.3668474092572887e-13,2.754876790014417e-12,3.3588869139967614e-12,3.0874106672537447e-09,3.336171535587196e-10,1.8255627041822834e-09,1.1404211312427733e-09,1.51829253451751e-17,2.5843642011830563e-19,4.667206965652127e-16,7.727063391421755e-18,2.1565863567183047e-08,1.2532593983424542e-10,5.793210409736194e-11,3.2767038304479714e-10,2.6074158400637314e-20,1.850434777634537e-09,1.002129577995737e-12,2.0194715000494024e-10,8.967170193771649e-05,2.6776887828074614e-09,2.0202431412393333e-09
0.0224621801482116,0.46817413450118894,3.3143470887862185e-10,6.99390388637818e-11,9.506981715006774e-10,1.851320951198189e-06,0.0,0.0,3.682825326398176e-05,2.3664996396630852e-05,8.29977099695477e-06,4.267031171413874e-09,2.324628336450647e-12,5.695303939104094e-32,6.665951765971956e-23,7.539196462379427e-15,5.408711929690678e-09,1.3851222674336603e-05,7.24789203070699e-16,2.0615862759791756e-20,6.00993386026339e-08,1.1623889909386502e-17,4.768747634679388e-17,7.650280809315994e-11,1.2871868684506264e-12,1.1593123541640243e-07,1.5977233216182924e-16,2.3424932198118564e-12,2.1029634704650786e-12,2.5359086543860337e-17,6.343978795971961e-14,3.066804731918244e-17,7.858301708170981e-14,3.901658963191139e-15,3.76,0.0,0.7902074609579337,0.9998892791077324,4.6624554321184636e-05,5.335531710307712e-07,0.03541155063687853,0.03538847363760362,1.1954032871309634e-10,1.124956120068326e-17,1.2083735740537213e-05,4.904930683442408e-10,2.0763443313406645e-17,1.85127757107733e-15,3.256784937129142e-14,7.35481158080352e-06,3.3752538384036676e-13,2.781776850927393e-12,3.38877997567095e-12,3.1178635740889566e-09,3.36814856889695e-10,1.8407880013728667e-09,1.1499406687629563e-09,1.5345172300858745e-17,2.61198104245186e-19,4.717059917364803e-16,7.806749652427883e-18,2.1761804625622264e-08,1.2652514036162893e-10,5.808604419874382e-11,3.311961606172995e-10,2.6352758168316328e-20,1.867216516734794e-09,1.001952058714853e-12,2.0360905108372785e-10,9.044634234128647e-05,2.7092277893954716e-09,2.035083650863279e-09
0.02251978096069383,0.46818155569405406,3.335701224912635e-10,7.050902870024726e-11,9.58702740282355e-10,1.8668802409135623e-06,0.0,0.0,3.70413193214754e-05,2.3862187451009975e-05,8.35936287375808e-06,4.321921298921563e-09,2.3475113695597566e-12,3.9661676922676e-32,6.780547352128138e-23,7.619703103566489e-15,5.466889753338233e-09,1.3921393679091086e-05,7.383620004443352e-16,2.0885787506483528e-20,6.040622946977076e-08,1.1683428384776418e-17,4.8199702728179906e-17,7.790970003841482e-11,1.3084434880184759e-12,1.174108151611646e-07,1.6078863779705834e-16,2.389631233904601e-12,2.1522741798749934e-12,2.592044562672396e-17,6.413800444693498e-14,3.123667132709878e-17,7.944989007676033e-14,3.975791761799226e-15,3.76,0.0,0.7901178810227981,0.9998885562137962,4.708619549242741e-05,5.402558442589234e-07,0.03550040440813888,0.03547718697669029,1.195268912106596e-10,1.1251515288745464e-17,1.2083727004182476e-05,4.962678807843072e-10,2.0984856517612858e-17,1.8707404997896305e-15,3.2919479952421766e-14,7.3868053088006345e-06,3.3836589873999053e-13,2.8088867654067255e-12,3.4188701432540437e-12,3.148556280284626e-09,3.40036539629593e-10,1.8560991367846194e-09,1.1595139566950974e-09,1.5508792119118606e-17,2.6398315641051807e-19,4.767334460198806e-16,7.887181923574575e-18,2.195907259181185e-08,1.2773330944998051e-10,5.824008654700503e-11,3.347532023077084e-10,2.6633714276118895e-20,1.884111547164237e-09,1.001773989198326e-12,2.0528260471593117e-10,9.122655276499403e-05,2.741074612647921e-09,2.050012293344583e-09
0.02257738177317606,0.46818897623865685,3.3571380957637717e-10,7.108248042614643e-11,9.667626264292832e-10,1.8825378933284962e-06,0.0,0.0,3.72550380476647e-05,2.406072357525279e-05,8.419252122169464e-06,4.37740236074464e-09,2.3705711534562933e-12,4.956236384459739e-32,6.896843662367606e-23,7.700891377119375e-15,5.525583400821248e-09,1.399173706770949e-05,7.521589235581601e-16,2.1158656417844506e-20,6.071389286273654e-08,1.1743118203843714e-17,4.871640408285325e-17,7.933966881801546e-11,1.330004748340601e-12,1.1890614897879251e-07,1.6180972241054784e-16,2.437627377121339e-12,2.2026495232661558e-12,2.6493185823084646e-17,6.484208313492716e-14,3.181452355476318e-17,8.032485630606434e-14,4.051199987734649e-15,3.76,0.0,0.790028305554225,0.9998878291184484,4.7551667588274327e-05,5.470300952421634e-07,0.03558924835512381,0.035565889914063654,1.1951345439953806e-10,1.125346907362445e-17,1.2083718217053387e-05,5.021015630059671e-10,2.1208140908128332e-17,1.890372854194964e-15,3.327427935121393e-14,7.418886732245738e-06,3.392062856094677e-13,2.8362076934057335e-12,3.449158138909568e-12,3.179490122687005e-09,3.432823222294359e-10,1.8714962506250835e-09,1.1691410858812614e-09,1.567379410587548e-17,2.667917350805251e-19,4.818033495363527e-16,7.968366229117299e-18,2.2157672518113904e-08,1.2895049187826009e-10,5.839423311622677e-11,3.38341712698898e-10,2.6917042948894568e-20,1.901120296618775e-09,1.001595371772425e-12,2.0696786899191631e-10,9.201236455803902e-05,2.7732316155192124e-09,2.0650294082609027e-09
0.022634982585658287,0.46819639613623126,3.378657913976696e-10,7.165940850523106e-11,9.748780892709807e-10,1.8982942747865443e-06,0.0,0.0,3.7469407325129446e-05,2.4260610887065158e-05,8.479439892151352e-06,4.433479420066845e-09,2.3938085354367634e-12,7.468549144061539e-32,7.014860092252346e-23,7.78276492859279e-15,5.5847962434303385e-09,1.406225282047405e-05,7.661831262029969e-16,2.1434492822572385e-20,6.102232871136024e-08,1.180295936162577e-17,4.923760705967272e-17,8.079304249168203e-11,1.351874219163508e-12,1.2041736962324608e-07,1.6283560019316312e-16,2.4864953844279672e-12,2.2541104398624143e-12,2.707751503257094e-17,6.555205445228717e-14,3.240173013500939e-17,8.120797484764312e-14,4.1279031481614896e-15,3.76,0.0,0.789938734520262,0.999887097803825,4.802099653540492e-05,5.538765535355209e-07,0.03567808247909017,0.03565458244893884,1.1950001827488962e-10,1.1255422554887543e-17,1.2083709378934067e-05,5.079946043118488e-10,2.143330642822914e-17,1.910175741605119e-15,3.363226926374715e-14,7.451056369594097e-06,3.4004654443347103e-13,2.8637407853109906e-12,3.4796446725737373e-12,3.2106664235251346e-09,3.465523243469137e-10,1.8869794712760406e-09,1.1788221360620777e-09,1.5840185556659192e-17,2.6962396445112454e-19,4.869159273415665e-16,8.050308624727985e-18,2.235760944629101e-08,1.3017673215116163e-10,5.854848590905634e-11,3.419618966542704e-10,2.7202756759813874e-20,1.918243191853921e-09,1.0014162087837702e-12,2.0866490283169488e-10,9.280380917212973e-05,2.8057011728729703e-09,2.080135348280748e-09
0.022692583398140516,0.46820381538801864,3.4002603921900295e-10,7.223982262739445e-11,9.830493867510385e-10,1.9141497501655817e-06,0.0,0.0,3.768442501759259e-05,2.446185549678564e-05,8.539927339962853e-06,4.490157572830975e-09,2.4172243688955684e-12,6.078464421671478e-32,7.134618899920863e-23,7.865328091911742e-15,5.644531664584502e-09,1.4132940918210155e-05,7.804378040597295e-16,2.1713323231072698e-20,6.133153694545403e-08,1.1862951853174596e-17,4.9763342708055416e-17,8.227015291985735e-11,1.3740554970777823e-12,1.2194461068625734e-07,1.63866288646582e-16,2.5362491747194797e-12,2.3066782360802e-12,2.767364433021531e-17,6.626794885007065e-14,3.2998418506081886e-17,8.209930516876363e-14,4.205921005442963e-15,3.76,0.0,0.7898491678888612,0.9998863622520249,4.8494208376194284e-05,5.607958527688224e-07,0.03576690678129573,0.03574326458051928,1.1948658283185762e-10,1.1257375732100688e-17,1.2083700489608167e-05,5.139474970949613e-10,2.1660364950721575e-17,1.930150276236001e-15,3.3993471512375794e-14,7.483314742870389e-06,3.4088667519647713e-13,2.8914872017442527e-12,3.5103304606226844e-12,3.24208652214506e-09,3.498466666150786e-10,1.9025489318919703e-09,1.1885571925817775e-09,1.6007975245370018e-17,2.724799938622298e-19,4.920714483266861e-16,8.133015204454209e-18,2.2558888412664242e-08,1.3141207512290705e-10,5.870284695678856e-11,3.4561395975914715e-10,2.749087073995585e-20,1.9354806591271996e-09,1.0012365025993091e-12,2.1037376461200038e-10,9.360091815784764e-05,2.838485672247021e-09,2.0953304566047772e-09
0.022750184210622745,0.4682112339952633,3.4219456088002156e-10,7.282373597786901e-11,9.912767774707553e-10,1.930104684573348e-06,0.0,0.0,3.790008897080495e-05,2.4664463507059007e-05,8.600715628173332e-06,4.547441944305286e-09,2.4408195022125553e-12,4.7121381301855364e-32,7.256139505437624e-23,7.948584666814942e-15,5.704793053500848e-09,1.4203801342295786e-05,7.949261844180237e-16,2.1995171917036794e-20,6.164151749481502e-08,1.1923095673556159e-17,5.029363878495449e-17,8.377133579678661e-11,1.3965522110333401e-12,1.2348800649908486e-07,1.6490180277846686e-16,2.586902853468193e-12,2.360374591322427e-12,2.828178826656526e-17,6.69897967829391e-14,3.3604717504930813e-17,8.299890686015566e-14,4.285273580206161e-15,3.76,0.0,0.789759605627878,0.9998856224451094,4.897132926897228e-05,5.677886306537923e-07,0.03585572126299913,0.03583193630799681,1.1947314806557072e-10,1.1259328604828015e-17,1.208369154885891e-05,5.199607364760817e-10,2.1889326859907172e-17,1.9502975727379325e-15,3.435790794431949e-14,7.51566237764094e-06,3.417266778827709e-13,2.9194480992462027e-12,3.5412162124646574e-12,3.2737517495455597e-09,3.531654691538497e-10,1.918204758448956e-09,1.1983463343267244e-09,1.6177170891386445e-17,2.753599546822344e-19,4.972701475680283e-16,8.21649209581883e-18,2.2761514444268175e-08,1.326565654579456e-10,5.885731831987539e-11,3.492981079446521e-10,2.778139802326494e-20,1.9528331238663303e-09,1.0010562556057524e-12,2.120945131639336e-10,9.440372316677383e-05,2.8715875133423758e-09,2.1106150834257754e-09
0.022807785023104973,0.4682186519592199,3.44371337589939e-10,7.341115920690108e-11,9.995605192428777e-10,1.946159442339178e-06,0.0,0.0,3.811639701545774e-05,2.4868441013783116e-05,8.661805924689742e-06,4.605337686515513e-09,2.4645947869325166e-12,5.871837428442162e-32,7.379444270775822e-23,8.032538904966227e-15,5.765583808632266e-09,1.4274834074578519e-05,8.09651536738696e-16,2.2280065166762672e-20,6.195227028922664e-08,1.198339081785315e-17,5.0828525924350624e-17,8.529693006709196e-11,1.4193680190385846e-12,1.25047692073994e-07,1.659421594386086e-16,2.6384706843086853e-12,2.4152215033788696e-12,2.890216485858325e-17,6.771762871892461e-14,3.4220757401486616e-17,8.390683984743585e-14,4.365981112423127e-15,3.76,0.0,0.7896700477050864,0.9998848783651073,4.9452385469296e-05,5.748555283460874e-07,0.03594452592545979,0.03592059763055341,1.1945971397114543e-10,1.1261281172632435e-17,1.2083682556469108e-05,5.260348200880789e-10,2.2120203792297883e-17,1.9706187516408617e-15,3.472560051966496e-14,7.548099802461464e-06,3.4256655247645415e-13,2.9476246416610818e-12,3.5723026408826723e-12,3.3056634453116484e-09,3.565088525508533e-10,1.9339470786493387e-09,1.2081896427371886e-09,1.6347781008563273e-17,2.782639918611793e-19,5.025122885567791e-16,8.300745457514202e-18,2.2965492562409107e-08,1.339102479867031e-10,5.901190208349136e-11,3.530145476849261e-10,2.8074353338781513e-20,1.9703010109759075e-09,1.0008754702063273e-12,2.138272070653057e-10,9.521225593389575e-05,2.905009106411882e-09,2.1259895741599293e-09
0.022865385835587202,0.46822606928113275,3.4655636479196985e-10,7.400210431637123e-11,1.007900869913409e-09,1.9623143872579605e-06,0.0,0.0,3.8333346961035905e-05,2.50737941029276e-05,8.723199405096e-06,4.663849988673524e-09,2.4885510730203037e-12,6.212393067929602e-32,7.504554408292707e-23,8.117194820131075e-15,5.826907337545549e-09,1.4346039097586467e-05,8.246171569129054e-16,2.2568028354974107e-20,6.226379525845326e-08,1.2043837281157237e-17,5.136803332151003e-17,8.6847279364166e-11,1.4425066050169115e-12,1.2662380336564293e-07,1.6698737446280932e-16,2.6909671596705493e-12,2.4712414317793185e-12,2.953499520323178e-17,6.845147515093333e-14,3.484666952347961e-17,8.482316422277809e-14,4.448064159081145e-15,3.76,0.0,0.7895804940881461,0.9998841299940032,4.993740337200439e-05,5.819971919470441e-07,0.03603332076993823,0.03600924854735687,1.1944628054368083e-10,1.1263233435074839e-17,1.2083673512221034e-05,5.321702490400562e-10,2.2353006722019798e-17,1.9911149351382207e-15,3.509657123981622e-14,7.580627550157356e-06,3.434062989614244e-13,2.976017992216234e-12,3.6035904555406345e-12,3.337822949703745e-09,3.5987693744629226e-10,1.9497760165350706e-09,1.21808719615559e-09,1.6519813715950025e-17,2.811922435868489e-19,5.077981197500327e-16,8.385781491017878e-18,2.3170827778993028e-08,1.351731675620005e-10,5.916660036862789e-11,3.567634860078899e-10,2.836975057081368e-20,1.9878847445237118e-09,1.00069414882749e-12,2.15571905057767e-10,9.602654831421648e-05,2.938752876673255e-09,2.1414542766684154e-09
0.02298058746055166,0.46824090200389734,3.5095115091229343e-10,7.51946079973247e-11,1.0247524281015405e-09,1.994926290724472e-06,0.0,0.0,3.876916371141471e-05,2.5488651329566464e-05,8.846900650934395e-06,4.782745181170622e-09,2.5370100452054846e-12,4.5123161631745817e-32,7.760275225302406e-23,8.288627743140087e-15,5.951166386083399e-09,1.448896594867985e-05,8.552825941885387e-16,2.3153266675824983e-20,6.28891614403316e-08,1.2165184145242755e-17,5.246102604861842e-17,9.00236366377663e-11,1.4897670066864516e-12,1.2982585075929884e-07,1.6909244286718873e-16,2.7988049471438954e-12,2.586892076040006e-12,3.083892022936014e-17,6.993733345020081e-14,3.612864371053071e-17,8.668122872314788e-14,4.616440317661941e-15,3.76,0.0,0.7894013996419941,0.9998826203062429,5.091943042093321e-05,5.965074211940659e-07,0.0362108810099952,0.03618651916031884,1.1941941566995994e-10,1.1267137042109328e-17,1.2083655267277012e-05,5.446271615710551e-10,2.2824434497121877e-17,2.0326368207243297e-15,3.584843546548243e-14,7.645956162554341e-06,3.450854075398112e-13,3.033459780161513e-12,3.666773073975384e-12,3.4028907622168503e-09,3.666876952598529e-10,1.9816942296145905e-09,1.238045343929573e-09,1.6868179509634476e-17,2.8712194562873455e-19,5.185018471784158e-16,8.55822655422418e-18,2.358558951781763e-08,1.37726897606743e-10,5.947634913398229e-11,3.6435968882479626e-10,2.8967926353476074e-20,2.0234014438440775e-09,1.0003299079276552e-12,2.1909754844656364e-10,9.767253981216868e-05,3.0072167100619198e-09,2.172655708776018e-09
0.023095789085516117,0.46825573217369265,3.5537879615492273e-10,7.640133504182003e-11,1.0418335078239625e-09,2.02794329415513e-06,0.0,0.0,3.92075213648791e-05,2.590908369730861e-05,8.971828898033588e-06,4.904169656415529e-09,2.5862032192658894e-12,2.104308519004864e-32,8.023482599415008e-23,8.462917208725306e-15,6.077597617498308e-09,1.4632581767311061e-05,8.869496741918594e-16,2.375109889522666e-20,6.351761547824815e-08,1.2287136226878394e-17,5.357286214414475e-17,9.330323524525885e-11,1.5383635084505746e-12,1.330952520537569e-07,1.7121714051555578e-16,2.910536004780499e-12,2.707514047404562e-12,3.219540504099431e-17,7.144761569818218e-14,3.745172079847555e-17,8.857358617511151e-14,4.790571848178431e-15,3.76,0.0,0.789222322028802,0.999881093236954,5.191762386324474e-05,6.113245691193499e-07,0.036388401993273214,0.03636374813999107,1.1939255340491459e-10,1.1271039422386976e-17,1.2083636812275988e-05,5.573355409910818e-10,2.330370259271049e-17,2.074872281015926e-15,3.661367817294918e-14,7.71165254758294e-06,3.4676400348508905e-13,3.091782827347672e-12,3.730769732721538e-12,3.468965962952353e-09,3.735987102856361e-10,2.0139603584429197e-09,1.2582213895081204e-09,1.7222335803811823e-17,2.9315021057337924e-19,5.293834220371372e-16,8.733877614107139e-18,2.400583960118474e-08,1.4031811528574783e-10,5.978658218852228e-11,3.720883819391457e-10,2.9576042314526623e-20,2.0593866004407582e-09,9.999635526868165e-13,2.2267191296678064e-10,9.934195446418513e-05,3.076998663390905e-09,2.204222148529833e-09
0.023210990710480574,0.4682705598007552,3.5983941201104174e-10,7.762239462180332e-11,1.0591461655209947e-09,2.061368290289809e-06,0.0,0.0,3.9648401806198215e-05,2.6335139563237263e-05,9.097993783052831e-06,5.028166049192665e-09,2.636137354244317e-12,7.440137705644452e-32,8.294334782498025e-23,8.640092809187487e-15,6.206228566428475e-09,1.4776886434766708e-05,9.196461523995634e-16,2.436172145349439e-20,6.41491568097463e-08,1.2409693487374443e-17,5.470376163282617e-17,9.668896744482022e-11,1.5883266782627045e-12,1.3643312327071357e-07,1.733615822789514e-16,3.0262833027222536e-12,2.833301408567764e-12,3.3606350324574554e-17,7.298256588776714e-14,3.881700450373969e-17,9.050072535688092e-14,4.9706329531565026e-15,3.76,0.0,0.7890432609864239,0.9998795486406563,5.293219899698047e-05,6.264539531320216e-07,0.036565883729891224,0.03654093547929127,1.1936569370881814e-10,1.1274940572336016e-17,1.2083618145459963e-05,5.702995008791539e-10,2.3790891793265697e-17,2.11783039197618e-15,3.739247755667079e-14,7.77772109459849e-06,3.4844208666125287e-13,3.150996479624222e-12,3.795586031855941e-12,3.536059343553575e-09,3.8061095121546585e-10,2.0465752941199977e-09,1.278615887271453e-09,1.7582344451042805e-17,2.9927809024429816e-19,5.404446729197805e-16,8.912785573418065e-18,2.4431617837177653e-08,1.4294718065792859e-10,6.009731760575332e-11,3.7995123784868516e-10,3.019420057683361e-20,2.0958435810828848e-09,9.995951031736126e-13,2.2629547111183605e-10,0.0001010350506601254,3.148118587390877e-09,2.2361564077684505e-09
