Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189)
2.4267416887310136e-07,0.6032393838546574,1.305700747320462e-09,3.421376809782333e-11,2.6405319732937862e-11,3.2861511521147503e-10,0.0,0.0,1.3293688856061036e-08,2.352892473800164e-12,4.241661622688716e-14,5.890543442967307e-13,3.234606278550002e-17,1.1852345636621365e-30,4.969036973471333e-22,2.5885763594997157e-14,7.512296150960988e-12,3.458645082625964e-11,2.9867316004912005e-22,1.671296629861598e-23,8.74584598052599e-12,1.746362925800247e-19,2.4612194435856017e-14,4.125151577356564e-19,4.6193829274786345e-17,7.72915483189512e-15,9.243144119828488e-18,1.5212603039610954e-19,5.414531443691674e-23,1.5523100486781264e-24,1.9694881382873886e-19,2.9921831547633604e-24,3.629823546565939e-18,3.6042090055084496e-26,3.76,0.0,0.9746577724025818,0.9998724318842829,3.1628318180577996e-11,1.1354611683897998e-13,0.00037105881523759446,0.00037093799407186926,1.2076663765134916e-07,2.0432094271077574e-13,0.00012755461216946894,6.836066264834203e-15,1.704978270883559e-18,1.0703448189199653e-18,4.328560469292756e-18,3.4564307757431573e-11,4.6483184884734985e-14,1.1417388007091609e-13,1.2803116415373223e-13,3.441559216579448e-13,9.671459604456175e-15,1.0176258411355755e-12,4.226271457855581e-13,1.41010029263924e-18,1.1552391385106955e-19,1.2595417926517437e-15,1.9763768220073274e-20,1.3724015018079557e-13,3.361372375526197e-17,6.874565200996236e-13,9.075374951419103e-15,9.028526314856983e-22,4.367547863869839e-16,7.618903327488796e-12,7.83031533041249e-10,4.0305819056313295e-09,6.482443807873494e-17,6.38051502937597e-09,1.258915998121176e-10,2.5050047070476607e-19,1.915773580698223e-21,6.413092225236567e-16,7.069632276355179e-24,1.1110280899148877e-19
2.5417781329160234e-07,0.6032412335375157,1.3934255423912369e-09,3.792807631723507e-11,2.9066717965696398e-11,3.697007890350974e-10,0.0,0.0,1.4013904759827363e-08,2.594299921515313e-12,4.6491431800065577e-14,6.193686691218116e-13,3.66841723798871e-17,1.3799740234138276e-30,5.374063754711439e-22,2.5896339669415053e-14,7.862776876659362e-12,3.7945841533810286e-11,3.6253236684855424e-22,2.0669493899989863e-23,9.594907857634496e-12,1.9462501661911557e-19,2.4611986444009588e-14,4.590902900877104e-19,4.8812095664149537e-17,9.452540089030776e-15,1.0457180905028037e-17,1.8088228245262726e-19,6.214725362105184e-23,1.7719070212058033e-24,2.1047843662173953e-19,3.661305817318522e-24,4.36829708782558e-18,4.679897729136237e-26,3.76,0.0,0.9746401857948394,0.9998724311498428,3.675699018169524e-11,1.2450270250673908e-13,0.00038864485612652,0.00038852403186649204,1.2076446843193046e-07,2.0431995458632866e-13,0.00012755461207509446,7.605180165159755e-15,1.8209071526713106e-18,1.1806932768668167e-18,4.9083543914037206e-18,3.7921691903876143e-11,4.869026452176009e-14,1.1545865574332234e-13,1.3208831933896356e-13,3.6652976460378007e-13,1.0852149240167433e-14,1.1167988769355677e-12,4.81061302699547e-13,1.4347826085680326e-18,1.1705426382951083e-19,1.2600503757167132e-15,2.1702664513460978e-20,1.4859418335099715e-13,3.888863886081524e-17,7.208346382565509e-13,9.71545433018989e-15,1.048524148248502e-21,4.761350250564327e-16,7.979199365541258e-12,7.96020063058907e-10,4.3668503188289665e-09,7.822594137941694e-17,6.5936576130328e-09,1.3080444335028748e-10,2.8606673273419908e-19,2.2777234426703695e-21,6.954753555575011e-16,8.008022541466905e-24,1.3281513959242614e-19
2.656814577101033e-07,0.6032430831873613,1.481406420537291e-09,4.179999723998535e-11,3.181706521164339e-11,4.1346061359100793e-10,0.0,0.0,1.4740501715927534e-08,2.848477430531677e-12,5.081978166164233e-14,6.496958723019816e-13,4.135281553989421e-17,1.5916248480677744e-30,5.783962887536785e-22,2.5908026306249557e-14,8.212799193894485e-12,4.146087707314607e-11,4.3725845900588025e-22,2.5283690817105693e-23,1.0483293685882775e-11,2.1574567169382005e-19,2.461179396411227e-14,5.082355939539921e-19,5.1429119139818386e-17,1.14453250165685e-14,1.1759230336511923e-17,2.1333117181925446e-19,7.089481895195098e-23,2.0102161581927705e-24,2.240469330113915e-19,4.4349833265253834e-24,5.2088446482576536e-18,6.007796648944432e-26,3.76,0.0,0.9746225995010432,0.9998724304086084,4.238612585997271e-11,1.3595823960676493e-13,0.0004062305797096875,0.0004061097521099961,1.2076229926312375e-07,2.043189714030725e-13,0.00012755461197985258,8.425560069780092e-15,1.9415112108691352e-18,1.2971963927228817e-18,5.53313711971514e-18,4.14346205525607e-11,5.0897290767446877e-14,1.1675442146165686e-13,1.3611599343354083e-13,3.891987231955979e-13,1.2109805066564798e-14,1.220964044797243e-12,5.439831477401152e-13,1.4573029253474621e-18,1.1845280281953455e-19,1.2606129440903744e-15,2.3734194215849165e-20,1.6029354453941338e-13,4.4651316974922687e-17,7.542841388658767e-13,1.0362247302113433e-14,1.2080832573092536e-21,5.168122521811917e-16,8.339416986820302e-12,8.080932742811656e-10,4.712829633818695e-09,9.361480364617108e-17,6.801531748537637e-09,1.355894726604413e-10,3.2479593151790492e-19,2.6870520098074403e-21,7.514937727037981e-16,9.017723023133246e-24,1.5753461182702362e-19
2.771851021286043e-07,0.6032449328041807,1.5695087525704612e-09,4.5821551161816e-11,3.4650049325203144e-11,4.5990020342539524e-10,0.0,0.0,1.5473317801548132e-08,3.115534284898733e-12,5.54109789489587e-14,6.800372700242514e-13,4.635828878368678e-17,1.8201360838357905e-30,6.197856328317582e-22,2.592084645792624e-14,8.56236981917447e-12,4.513155365913024e-11,5.241913693167457e-22,3.061934358757088e-23,1.1411002994378896e-11,2.379992893750801e-19,2.461161559680226e-14,5.59950148369127e-19,5.4044496928886315e-17,1.3732304512155637e-14,1.3150440194238055e-17,2.49735894332215e-19,8.042019166560711e-23,2.267830003872132e-24,2.3764603254909536e-19,5.3227597352858136e-24,6.159059470143682e-18,7.631827850075665e-26,3.76,0.0,0.9746050135211574,0.9998724296607339,4.853157280284242e-11,1.4791205889607767e-13,0.0004238159859927954,0.0004236951548079565,1.2076013013419111e-07,2.0431798421086875e-13,0.00012755461188376308,9.298743915154426e-15,2.0669132539038136e-18,1.4198848479568628e-18,6.203512977430207e-18,4.510308896282548e-11,5.310426362331317e-14,1.180716523904503e-13,1.4012526817052191e-13,4.121747755875429e-13,1.3445597901706544e-14,1.330129922832256e-12,6.114241746600366e-13,1.4778628050497655e-18,1.1973195881336987e-19,1.2612306045477605e-15,2.5858639006421522e-20,1.7233587386938892e-13,5.0916245207484527e-17,7.878050037302084e-13,1.1014998350891231e-14,1.381882937461881e-21,5.587703344865604e-16,8.699556209645615e-12,8.193351325437096e-10,5.0682298490964896e-09,1.11167706181282e-16,7.0043680242816115e-09,1.4025242454533845e-10,3.668111391320348e-19,3.1474169085090782e-21,8.093683972325494e-16,1.0100457353117384e-23,1.855221427655784e-19
2.886887465471053e-07,0.6032467823879613,1.6576112432761017e-09,4.9984674643399803e-11,3.755951174875895e-11,5.090212806559783e-10,0.0,0.0,1.6212198691361136e-08,3.3955769491573564e-12,6.027437726839895e-14,7.103942088966536e-13,5.170645932358261e-17,2.0653840509268707e-30,6.614951155395481e-22,2.5934820469718034e-14,8.911495454436343e-12,4.89578675074193e-11,6.247598699861849e-22,3.674151375260372e-23,1.237803531223562e-11,2.613866738493735e-19,2.4611453756558423e-14,6.14232702217445e-19,5.665793315684796e-17,1.6338855600671006e-14,1.4631833387361822e-17,2.9036321422484666e-19,9.075543951565282e-23,2.5453237485088397e-24,2.512694111755043e-19,6.3343872432389294e-24,7.226552122822449e-18,9.600992509358784e-26,3.76,0.0,0.9745874278551513,0.9998724289063687,5.520802407130521e-11,1.6036350073533076e-13,0.00044140107498154144,0.00044128023996596637,1.2075796103767422e-07,2.0431699185594574e-13,0.00012755461178684494,1.0226284653550703e-14,2.197221518851216e-18,1.548776059696726e-18,6.919962369658676e-18,4.8927092500260114e-11,5.531118309088008e-14,1.1941887777593238e-13,1.4412613461803048e-13,4.3547195970917136e-13,1.4860732502230684e-14,1.444295476799586e-12,6.834030162791932e-13,1.496645788192814e-18,1.209030469527762e-19,1.2619043272095969e-15,2.8076281661236057e-20,1.84719749745441e-13,5.769737064940628e-17,8.213972146548577e-13,1.167302803364944e-14,1.5702333888962648e-21,6.0199729239599255e-16,9.059617052334305e-12,8.298218030144354e-10,5.432777433325286e-09,1.3106541205402406e-16,7.202383170196966e-09,1.4479871763307248e-10,4.122322161622736e-19,3.662560136471983e-21,8.691067938967242e-16,1.1257929010983248e-23,2.170484558277651e-19
3.0019239096560626e-07,0.6032486319386915,1.7456047566563159e-09,5.42812773510803e-11,4.05394680319744e-11,5.608220628969108e-10,0.0,0.0,1.6956997158666506e-08,3.6887091989310535e-12,6.541937625842909e-14,7.407680551087285e-13,5.740279204180341e-17,2.3271832090872336e-30,7.034535709750949e-22,2.594997696512779e-14,9.260182780025814e-12,5.293981483430139e-11,7.404800280721726e-22,4.371626942545778e-23,1.3384390168569637e-11,2.859084514510222e-19,2.4611310378545924e-14,6.710817629026779e-19,5.926921400429191e-17,1.9290863295981834e-14,1.6204318093865878e-17,3.3548310381478474e-19,1.0193251942681087e-22,2.8432557252684255e-24,2.649122847364416e-19,7.479797031557249e-24,8.418928114957263e-18,1.1969652286390144e-25,3.76,0.0,0.9745698425029997,0.9998724281456545,6.242904875378635e-11,1.7331191506226214e-13,0.0004589858466816232,0.0004588650075896234,1.2075579198077117e-07,2.043160000652657e-13,0.0001275546116891163,1.1209749694862313e-14,2.3325301086077872e-18,1.683874914544372e-18,7.682849268156236e-18,5.2906626617969044e-11,5.751804917166996e-14,1.2080301216955505e-13,1.4812758068438967e-13,4.591059893762952e-13,1.6356453870639118e-14,1.5634505672117301e-12,7.599265110854211e-13,1.5138189496034123e-18,1.2197638123143443e-19,1.2626355187917358e-15,3.0387405466508824e-20,1.974445945856285e-13,6.500819143380289e-17,8.550607534479509e-13,1.233572545494717e-14,1.773403374001058e-21,6.464848968444133e-16,9.419599533200753e-12,8.396223610014771e-10,5.806214095517725e-09,1.534922654721778e-16,7.395780978628198e-09,1.4923346609128988e-10,4.611755143709014e-19,4.236300439280503e-21,9.307197615319404e-16,1.2491827102701737e-23,2.5239380684512204e-19
3.1169603538410724e-07,0.6032504814563602,1.8333912424879663e-09,5.870329116232106e-11,4.358412328069709e-11,6.152976169078958e-10,0.0,0.0,1.7707572612857743e-08,3.995032242974689e-12,7.08554266516035e-14,7.71160202156364e-13,6.345237488987508e-17,2.605292925171666e-30,7.455970622462038e-22,2.5966343152088228e-14,9.60843844786487e-12,5.707739185683528e-11,8.72953283651615e-22,5.1610428321329514e-23,1.4430067092500809e-11,3.1156510940716737e-19,2.4611184929787347e-14,7.30495664173029e-19,6.187818859565943e-17,2.261464897496539e-14,1.786869721266824e-17,3.853684097107568e-19,1.139832801142895e-22,3.1621678942717714e-24,2.785710863708689e-19,8.769071209929913e-24,9.743767263128893e-18,1.4797804472152595e-25,3.76,0.0,0.9745522574646818,0.9998724273787278,7.020712582790751e-11,1.8675666135524804e-13,0.000476570301098738,0.00047644945768454797,1.2075362296626472e-07,2.0431501138875427e-13,0.0001275546115905946,1.225072037563186e-14,2.4729194936488815e-18,1.8251745518312324e-18,8.492428652726132e-18,5.704168683890254e-11,5.972486186720914e-14,1.2222962879844057e-13,1.5213767251687528e-13,4.830939319156776e-13,1.793405243444448e-14,1.6875765137473447e-12,8.409907399224222e-13,1.5295344310808317e-18,1.229613563223401e-19,1.2634255297875295e-15,3.2792293673804594e-20,2.1051058816918966e-13,7.28618428561384e-17,8.887956019205318e-13,1.30025414849743e-14,1.991621722332876e-21,6.922283007078539e-16,9.779503670556547e-12,8.487994390546972e-10,6.188295653781917e-09,1.786357089169163e-16,7.584753162797399e-09,1.5356149292912627e-10,5.137536126940203e-19,4.872525467120253e-21,9.942209645861443e-16,1.380383142621996e-23,2.918476873505426e-19
3.231996798026082e-07,0.6032523309409578,1.920882754935509e-09,6.324271240459484e-11,4.6687883470466045e-11,6.724401811097935e-10,0.0,0.0,1.8463790670296116e-08,4.314644837341248e-12,7.659203427129611e-14,8.015720742322897e-13,6.985994280269193e-17,2.8994233076609746e-30,7.87868017452376e-22,2.5983935649397e-14,9.956269074866003e-12,6.137059479291003e-11,1.0238641922514126e-21,6.049131372080147e-23,1.5515065613151506e-11,3.383570265642639e-19,2.4611076606277696e-14,7.924726189727861e-19,6.4484754010809e-17,2.6336901541844597e-14,1.9625677163207934e-17,4.402945438180908e-19,1.2693946466584882e-22,3.5025863140568935e-24,2.922432112590565e-19,1.0212415973895454e-23,1.1208604758552159e-17,1.81513502442987e-25,3.76,0.0,0.9745346727401815,0.9998724266057194,7.855368038924031e-11,2.00697108587249e-13,0.0004941544382385836,0.0004940335902563851,1.20751453989716e-07,2.0431402319295013e-13,0.00012755461149129658,1.3350791453914758e-14,2.6184570551889067e-18,1.9726571727737518e-18,9.348853828117016e-18,6.133226873925805e-11,6.193162117902802e-14,1.2370318663925505e-13,1.5616363011600343e-13,5.074539356363888e-13,1.9594868288264156e-14,1.8166466936281183e-12,9.265820227143138e-13,1.5439308168866949e-18,1.2386651915171243e-19,1.2642751751713495e-15,3.529122899640468e-20,2.2391858804045995e-13,8.127117808267963e-17,9.22601741886653e-13,1.3672982643450051e-14,2.225078958470569e-21,7.392257004499665e-16,1.013932948271036e-11,8.57409816313363e-10,6.578790994048587e-09,2.0668582007210995e-16,7.769480157989494e-09,1.5778734214944477e-10,5.700750872126267e-19,5.575183769810239e-21,1.0596265993636212e-15,1.5195616899646213e-23,3.357085078129736e-19
3.347033242211092e-07,0.6032541803924746,2.0080005555987904e-09,6.789163794553649e-11,4.984536327676158e-11,7.322394595880743e-10,0.0,0.0,1.922552275624862e-08,4.647643392222354e-12,8.263876281153164e-14,8.320051164853489e-13,7.662990020750304e-17,3.2092443046485615e-30,8.302148514681723e-22,2.6002765117024944e-14,1.0303681236626544e-11,6.581941986108402e-11,1.1949778697990478e-21,7.042652416474545e-23,1.6639385259646004e-11,3.6628449749459017e-19,2.4610985966687604e-14,8.570107598462914e-19,6.708884372635333e-17,3.048461155994039e-14,2.1475876066282877e-17,5.005391976225638e-19,1.408327130835239e-22,3.865021600649708e-24,3.0592681205461686e-19,1.1820136030168045e-23,1.2820913856141421e-17,2.2102355507712036e-25,3.76,0.0,0.9745170883294864,0.9998724258267545,8.74791215995643e-11,2.1513263517056816e-13,0.0005117382581068569,0.0005116174053107911,1.2074928505039562e-07,2.0431303325954417e-13,0.0001275546113912382,1.451157062872263e-14,2.7691976591580817e-18,2.1262948618627065e-18,1.025218361215807e-17,6.577836793293347e-11,6.413832710865923e-14,1.2522721862021905e-13,1.6021189749331778e-13,5.322049995902222e-13,2.1340294627550003e-14,1.950627158318885e-12,1.0166778698003643e-12,1.5571343041289883e-18,1.246996466298175e-19,1.2651849671049693e-15,3.7884493145362684e-20,2.376700564692676e-13,9.02488433827584e-17,9.56479155163465e-13,1.4346605585093235e-14,2.4739290218154022e-21,7.874780234173092e-16,1.0499076987967863e-11,8.655049550894764e-10,6.977481111798054e-09,2.378348693308841e-16,7.950131866136083e-09,1.619152926790267e-10,6.302443144612279e-19,6.348276688758302e-21,1.1269550917437904e-15,1.6668857413096132e-23,3.8428326363281783e-19
3.462069686396102e-07,0.603256029810902,2.0946742941680982e-09,7.26422957675963e-11,5.3051390957279516e-11,7.946828899226991e-10,0.0,0.0,1.999264573568905e-08,4.994122071966446e-12,8.900523594083367e-14,8.624607853096185e-13,8.376634220140316e-17,3.5343949838864255e-30,8.725917179636387e-22,2.6022843509996378e-14,1.065068146143505e-11,7.042386328042447e-11,1.3881371764992924e-21,8.148371742235696e-23,1.780302556110992e-11,3.9534775108156954e-19,2.4610913936003086e-14,9.241081689230594e-19,6.969041893010294e-17,3.5085008470627955e-14,2.341983133885219e-17,5.66382078341752e-19,1.5569456478239966e-22,4.2499693744124996e-24,3.1962063437754574e-19,1.3602610319213488e-23,1.4588090110406007e-17,2.672930388952445e-25,3.76,0.0,0.9744995042325876,0.9998724250419545,9.699288183232108e-11,2.300626288928743e-13,0.0005293217607092553,0.0005292009028534336,1.2074711615085896e-07,2.0431204257470346e-13,0.00012755461129043493,1.5734678082845904e-14,2.925184256822468e-18,2.286050407582674e-18,1.1202389349441488e-17,7.037998005700957e-11,6.634497965763763e-14,1.2680448688350948e-13,1.6428820768890864e-13,5.573667795534479e-13,2.3171780479288705e-14,2.0894772565950174e-12,1.111247884517186e-12,1.5692597626472517e-18,1.254678209230028e-19,1.2661554909596194e-15,4.0572366403293787e-20,2.5176699350609817e-13,9.98073479275036e-17,9.904278235712915e-13,1.5023012130449046e-14,2.738291053498865e-21,8.369886394248748e-16,1.0858746204631656e-11,8.731314891229629e-10,7.384158230382656e-09,2.722768983596863e-16,8.126868346930532e-09,1.659493744153381e-10,6.94361306902879e-19,7.195850200661002e-21,1.1962268235639812e-15,1.8225229157960905e-23,4.378871866040431e-19
3.5771061305811116e-07,0.603257879196232,2.1808412600554942e-09,7.74870706280453e-11,5.6301010801795277e-11,8.597558870882813e-10,0.0,0.0,2.0765041570744254e-08,5.354172888764486e-12,9.570113912004459e-14,8.92940547521581e-13,9.127307446909194e-17,3.87448823229794e-30,9.149579414555217e-22,2.6044182797410365e-14,1.0997276224620072e-11,7.518392127049273e-11,1.6052596753354837e-21,9.373040920097547e-23,1.9005986046669708e-11,4.2554696485299e-19,2.461086063144362e-14,9.937629001330502e-19,7.228946198230722e-17,4.0165500991715663e-14,2.5458006735291288e-17,6.381046655570364e-19,1.715564610442016e-22,4.657910694848372e-24,3.333238864705683e-19,1.5570269056329638e-23,1.6517437088020157e-17,3.211734151969358e-25,3.76,0.0,0.9744819204494803,0.9998724242514351,1.0710345651855976e-10,2.4548648684494514e-13,0.0005469049460514757,0.0005467840828899958,1.2074494729104524e-07,2.0431105274652664e-13,0.0001275546111889016,1.7021746047873678e-14,3.0864485025185723e-18,2.4518781107542326e-18,1.2199361699091907e-17,7.513710075823912e-11,6.855157882750083e-14,1.2843711099203799e-13,1.683976429527082e-13,5.829594242108408e-13,2.5090832833593643e-14,2.2331502531051764e-12,1.2102546141778717e-12,1.5804117527642999e-18,1.261774906810761e-19,1.2671873427277933e-15,4.3355127234195666e-20,2.6621187568708685e-13,1.0995912816631007e-16,1.0244477289337061e-12,1.5701844788662846e-14,3.0182512248591226e-21,8.877630965573034e-16,1.121833715100117e-11,8.803316677426196e-10,7.798624989622141e-09,3.102073204790199e-16,8.299840461257746e-09,1.6989338414831983e-10,7.625215793025642e-19,8.12198676281509e-21,1.2674638849327391e-15,1.986641348532157e-23,4.968433843777441e-19
3.6921425747661214e-07,0.6032597285484567,2.2664456987106773e-09,8.241852536686598e-11,5.958948361668865e-11,9.274420655491765e-10,0.0,0.0,2.1542597002692768e-08,5.727885790470846e-12,1.0273622100802456e-13,9.234458817971716e-13,9.915363201108585e-17,4.229113431210372e-30,9.572773205757136e-22,2.6066790138637552e-14,1.1343471943259183e-11,8.009959005136477e-11,1.8483343995392765e-21,1.0723378686459744e-22,2.02482662454522e-11,4.568822762116585e-19,2.4610825733633146e-14,1.0659729960581334e-18,7.488597136389659e-17,4.575362075539292e-14,2.7590798867480216e-17,7.159899869729879e-19,1.8844974742369213e-22,5.0893124835790165e-24,3.4703613746896783e-19,1.7733572106055855e-23,1.861615348466794e-17,3.835851328857615e-25,3.76,0.0,0.9744643369801624,0.9998724234553082,1.178184442501897e-10,2.6140361534061445e-13,0.0005644878141392157,0.0005643669454261736,1.2074277846956674e-07,2.0431006362504768e-13,0.00012755461108665252,1.83744183902526e-14,3.2530113776299748e-18,2.6237245705584004e-18,1.3242917150596332e-17,8.004972568051682e-11,7.075812461978886e-14,1.3012667439695865e-13,1.7254469038857828e-13,6.090034360850423e-13,2.7099018271208586e-14,2.381593933139243e-12,1.3136543474693244e-12,1.5906854678272394e-18,1.2683452238593677e-19,1.268280879208534e-15,4.6233051927304387e-20,2.81007599961787e-13,1.2071660683039804e-16,1.0585388530775974e-12,1.6382782722130527e-14,3.313864583370563e-21,9.39808879798873e-16,1.1577849845372634e-11,8.87143759938006e-10,8.220693698710384e-09,3.518225434472209e-16,8.469190471776516e-09,1.7375089988585864e-10,8.348160445532241e-19,9.130797206121153e-21,1.3406898499061983e-15,2.1594099342254348e-23,5.61482470339761e-19
3.807179018951131e-07,0.6032615778675691,2.351438186983071e-09,8.742941836362503e-11,6.291228561624422e-11,9.977234414674242e-10,0.0,0.0,2.2325203256665894e-08,6.1153487429855406e-12,1.1012029429167395e-13,9.539782750519383e-13,1.074112967488428e-16,4.597842268530414e-30,9.995177078507485e-22,2.609066789778908e-14,1.1689274971254056e-11,8.51708658435665e-11,2.1194184609853803e-21,1.220605381192687e-22,2.1529865686584167e-11,4.893537913022553e-19,2.461080926646614e-14,1.1407365008163363e-18,7.747995772826064e-17,5.1876969203581976e-14,2.981854323540356e-17,8.003224120293654e-19,2.0640567610606952e-22,5.544627935728551e-24,3.6075723784574974e-19,2.010298868813041e-23,2.0891321567261806e-17,4.555199033613065e-25,3.76,0.0,0.9744467538246347,0.9998724226536814,1.2914458679746617e-10,2.7781342982943944e-13,0.0005820703649781717,0.0005819494904676723,1.2074060968670506e-07,2.0430907420360984e-13,0.00012755461098370137,1.9794350217272677e-14,3.424883814912012e-18,2.8015294411684785e-18,1.4332804240791418e-17,8.511785045329472e-11,7.296461703604344e-14,1.3187431318192546e-13,1.7673329335567673e-13,6.355195530473555e-13,2.919796416196545e-14,2.5347511869556935e-12,1.4213978577859847e-12,1.600167561702608e-18,1.274442510177615e-19,1.2694362158559262e-15,4.920641427304884e-20,2.961574324448281e-13,1.320922467253324e-16,1.092701177833229e-12,1.7065538108534568e-14,3.625156897534289e-21,9.93135190011207e-16,1.193728430603897e-11,8.936024219630943e-10,8.650185648138486e-09,3.9731961462643776e-16,8.635052603223441e-09,1.775252940254095e-10,9.1133093718671e-19,1.0226412718768627e-20,1.4159295732989757e-15,2.3409985329308425e-23,6.3214218621909385e-19
