Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71)
1.1996004906910688e-06,0.7716396794350552,4.64218684355615e-09,3.797610361208608e-09,2.1774412427970467e-09,1.488516330846337e-09,0.0,0.0,1.1638838639692757e-08,4.797384808336298e-12,2.827861277216467e-08,1.6230688425794375e-10,7.597126611891729e-11,1.0274179209995743e-25,1.0107744361172811e-17,1.2848309670475515e-10,5.492975229606538e-10,1.240831444281699e-06,9.312100775146655e-14,4.524863550703226e-16,6.630110660959347e-06,7.627586398479416e-12,3.271771126010247e-12,1.8554723501237544e-18,8.967413769186256e-15,1.928413931869882e-09,9.715109580819447e-14,2.5991256108028868e-18,1.8207520148960244e-19,9.713146588496794e-21,3.831979093740609e-16,5.545511091970984e-19,5.493758745531343e-13,2.0836799094659785e-16,3.76,0.0,0.6410733121468368,0.9992291203645206,1.5473691520168795e-09,4.677641381923447e-13,0.23217116076942437,0.23214729451618518,9.305369953593317e-06,2.3746748134118915e-10,0.0007696194299687177,2.8645022413962886e-09,4.644945768408769e-12,1.223811779839871e-15,6.455177005556018e-14,1.2147713978236338e-06,2.6050457246111944e-10,1.3677628038730796e-08,9.713722289561384e-09
1.2203005434950522e-06,0.7720882975462925,4.6604432875025085e-09,3.84263383016506e-09,2.1976048109013676e-09,1.553054820059752e-09,0.0,0.0,1.2019957528333099e-08,5.1094790818141915e-12,2.971474153733671e-08,1.716753612042363e-10,7.878917306257646e-11,1.0808596870112461e-25,1.059036278678291e-17,1.32648110546122e-10,5.765550909502181e-10,1.2813289438864092e-06,9.896577846422451e-14,4.710658823788438e-16,6.8520115871579035e-06,7.89857234968729e-12,3.3795852577663356e-12,2.0159506312143915e-18,9.414059928636922e-15,2.0277498385235176e-09,9.941886827912449e-14,2.8703645885417058e-18,2.0510507965356538e-19,1.0756308081018764e-20,4.033074606419239e-16,5.740749314138934e-19,5.64908480019513e-13,2.227602927704463e-16,3.76,0.0,0.6376634871552568,0.9992290792800397,1.6243368491895425e-09,5.086753654758412e-13,0.2355812091625553,0.23555690534687446,9.256218630619008e-06,2.3663253891105894e-10,0.0007696193964372955,2.958154140932568e-09,4.712651385619841e-12,1.252813290131525e-15,6.606976170990335e-14,1.253946796170322e-06,2.64178274686762e-10,1.406042749931869e-08,9.969627451977126e-09
1.2410005962990356e-06,0.7725345300456827,4.677782063426266e-09,3.8856281701323616e-09,2.216489401437585e-09,1.6190544917193899e-09,0.0,0.0,1.240650694380348e-08,5.43566732153625e-12,3.119680939021108e-08,1.813365191194627e-10,8.165409053869543e-11,1.1353770346108356e-25,1.1081535883260384e-17,1.3679639662743782e-10,6.044388300121735e-10,1.3223911738560014e-06,1.050170283081847e-13,4.899828530894911e-16,7.077259481877661e-06,8.174041136556582e-12,3.487020585881944e-12,2.185694749025479e-18,9.87087051769079e-15,2.1296319849018735e-09,1.0168309837232566e-13,3.162640003827155e-18,2.304310813486377e-19,1.1880953645634241e-20,4.2404993566289093e-16,5.937136132042719e-19,5.802524424446586e-13,2.3775763548930495e-16,3.76,0.0,0.6342717991352497,0.9992290376225209,1.7030858234100001e-09,5.521894615354974e-13,0.23897312397840104,0.23894837501925453,9.207328977729647e-06,2.35802042505552e-10,0.0007696193626650591,3.0531165037783543e-09,4.779917568901964e-12,1.2812490738288088e-15,6.755975685033547e-14,1.29364427877973e-06,2.6782821302355703e-10,1.4447884547549066e-08,1.0228278987907961e-08
1.261700649103019e-06,0.7729783896232767,4.694237464944145e-09,3.926612169605542e-09,2.2341141322531708e-09,1.6865142997302853e-09,0.0,0.0,1.2798458242175825e-08,5.7763008419358e-12,3.272541877990609e-08,1.9128869842700785e-10,8.456575628836496e-11,1.1909259288398115e-25,1.1580930102120085e-17,1.409237157677898e-10,6.32936647140847e-10,1.3640144631907114e-06,1.1127409458400217e-13,5.092329617425375e-16,7.305839816482135e-06,8.453978501044217e-12,3.5939653471048663e-12,2.3649123434156864e-18,1.033763430447271e-14,2.2340291399104638e-09,1.0394362039770662e-13,3.476941365554768e-18,2.58216592454346e-19,1.3090701324803862e-20,4.454308433401267e-16,6.134568947421991e-19,5.953924754297121e-13,2.5336454960958274e-16,3.76,0.0,0.6308981516123747,0.9992289953962001,1.7835826125696188e-09,5.984046391074713e-13,0.2423470016774322,0.24232180002748166,9.158699600167128e-06,2.349759684081825e-10,0.0007696193281321024,3.1493808220678705e-09,4.846745744356801e-12,1.3092198052446183e-15,6.902025547611724e-14,1.3338595780515438e-06,2.7145452291120964e-10,1.4839950229252958e-08,1.0489649857388893e-08
1.2824007019070023e-06,0.7734198889017714,4.709842458698543e-09,3.9656080168546385e-09,2.2504998821052325e-09,1.7554329677419194e-09,0.0,0.0,1.3195783062341173e-08,6.1317316860701625e-12,3.430116698745282e-08,2.0152994806168358e-10,8.752390951116629e-11,1.2474619239962362e-25,1.2088211836837614e-17,1.450260207317251e-10,6.620360020791523e-10,1.4061951682095515e-06,1.1773604144989183e-13,5.288119327252002e-16,7.537738099190802e-06,8.738370143873033e-12,3.700312661115613e-12,2.5537993377863457e-18,1.0814132719664785e-14,2.3409082154831665e-09,1.0620029738656646e-13,3.814262281962718e-18,2.886311818198829e-19,1.438914643188951e-20,4.674555594870348e-16,6.332951026458544e-19,6.103142978999389e-13,2.6958486070287733e-16,3.76,0.0,0.6275424486254294,0.9992289526045133,1.865792488593819e-09,6.474195323652732e-13,0.24570293820691266,0.24567727635240777,9.110329110644208e-06,2.341542930293767e-10,0.0007696192930900857,3.246938647247989e-09,4.9131374409974985e-12,1.336661763714505e-15,7.045052140463692e-14,1.3745884576478755e-06,2.75057399166308e-10,1.5236574774012794e-08,1.075371238387774e-08
1.3031007547109857e-06,0.7738590404365578,4.72462873335971e-09,4.0026410545790776e-09,2.2656691360085326e-09,1.82580900580313e-09,0.0,0.0,1.3598453320433114e-08,6.502312528318405e-12,3.5924646174834296e-08,2.1205804005664168e-10,9.052829087348346e-11,1.3049403299402512e-25,1.2603048446981933e-17,1.4909946137954497e-10,6.91723953005656e-10,1.448929672378204e-06,1.2440166985972493e-13,5.487155329610096e-16,7.772939875416228e-06,9.027201726116278e-12,3.805960676232971e-12,2.752539575574449e-18,1.1300140636509934e-14,2.4502344169741654e-09,1.0845301891299624e-13,4.175598400733385e-18,3.218505054472093e-19,1.5779851833040107e-20,4.9012933634918995e-16,6.532191556482073e-19,6.250046352273032e-13,2.864216994889586e-16,3.76,0.0,0.6242045947237002,0.9992289092505422,1.9496795843220506e-09,6.993330956061862e-13,0.2490410290036472,0.24901489946432712,9.062216129286213e-06,2.3333699290597e-10,0.0007696192581175805,3.3457815899585205e-09,4.979094300689674e-12,1.3634106826735968e-15,7.184999589589991e-14,1.415826712364148e-06,2.7863706769397044e-10,1.5637707698159297e-08,1.102043831612308e-08
1.3238008075149691e-06,0.7742958567163368,4.738626748461243e-09,4.037739538714494e-09,2.2796458354258093e-09,1.8976407263989406e-09,0.0,0.0,1.4006441204446167e-08,6.888396579865984e-12,3.759644343391257e-08,2.228704844034176e-10,9.357864251380373e-11,1.3633163684409484e-25,1.3125109214356583e-17,1.5314038867859475e-10,7.219872012707135e-10,1.4922143862126677e-06,1.3126952820586658e-13,5.689395838269354e-16,8.011430728090493e-06,9.320458870733489e-12,3.910812686396071e-12,2.9613045264113126e-18,1.1795427126790417e-14,2.5619713915444705e-09,1.1070169906867027e-13,4.561945389039422e-18,3.5805619498779155e-19,1.7266338616530538e-20,5.134573120904628e-16,6.732205687167815e-19,6.394512160972814e-13,3.0387751410994517e-16,3.76,0.0,0.6208844949642368,0.9992288653386915,2.035207017591059e-09,7.5424450478525e-13,0.2523613689967083,0.25233476432570145,9.014359283583408e-06,2.3252404470060334e-10,0.0007696192224425613,3.445901319783647e-09,5.0446180603697474e-12,1.3896291381445296e-15,7.321728246015477e-14,1.457570168074461e-06,2.821936386894004e-10,1.604329790482904e-08,1.1289798889003343e-08
1.3445008603189525e-06,0.7747303501632954,4.751865782973382e-09,4.070934401748039e-09,2.2924552329310713e-09,1.970926260018972e-09,0.0,0.0,1.4419719169016452e-08,7.290337496405843e-12,3.931714083540451e-08,2.3396454411612615e-10,9.667470804636368e-11,1.4225453228308538e-25,1.3654066235830797e-17,1.5714535766551374e-10,7.528121334457192e-10,1.536045746875072e-06,1.3833792351549154e-13,5.894799722809646e-16,8.253196277983084e-06,9.618127164074327e-12,4.014777221048966e-12,3.180253053226924e-18,1.2299756201990203e-14,2.676081374272509e-09,1.129462745859225e-13,4.974296959110697e-18,3.974357325768591e-19,1.8852077167086197e-20,5.374445201387638e-16,6.932914504353102e-19,6.536427652185569e-13,3.219540842014644e-16,3.76,0.0,0.6175820549091396,0.9992288208726401,2.1223370125157686e-09,8.12253061574366e-13,0.2556640526101502,0.25563696539387426,8.966757208377563e-06,2.3171542520075838e-10,0.000769619185992224,3.547289565005932e-09,5.109710539638352e-12,1.4153421755199903e-15,7.45517674662854e-14,1.4998146813658511e-06,2.8572727379193313e-10,1.64532937812109e-08,1.1561764883319604e-08
1.365200913122936e-06,0.775162533133578,4.764373983167126e-09,4.10225902276545e-09,2.3041237529468976e-09,2.045663570087593e-09,0.0,0.0,1.4838259930413827e-08,7.708489288900453e-12,4.10873154774066e-08,2.4533725036269854e-10,9.981623256228736e-11,1.4825826789703188e-25,1.4189595246975088e-17,1.611111293170467e-10,7.841848632705359e-10,1.5804202178794969e-06,1.4560493313941017e-13,6.103326611613643e-16,8.498222184007047e-06,9.920192157355562e-12,4.117768105249556e-12,3.40953124700561e-18,1.2812887531397076e-14,2.7925253306015747e-09,1.151867031176768e-13,5.413642962372768e-18,4.401823120239551e-19,2.0540478693956863e-20,5.6209589823142e-16,7.134244987485419e-19,6.675689923129257e-13,3.4065253678385157e-16,3.76,0.0,0.6142971806228764,0.9992287758548889,2.211031016751305e-09,8.734581009912695e-13,0.25894917376569154,0.2589215966237514,8.919408545811565e-06,2.3091111131819152e-10,0.0007696191498445775,3.6499381123074852e-09,5.174373647637695e-12,1.4402714945882274e-15,7.585355953945649e-14,1.5425561392819602e-06,2.8923823645169176e-10,1.686764329199963e-08,1.1836306683941644e-08
1.3859009659269193e-06,0.7755924179175734,4.776178409880268e-09,4.131749003189807e-09,2.31467885751363e-09,2.1218504674202783e-09,0.0,0.0,1.526203646169577e-08,8.143206236555654e-12,4.290753953373698e-08,2.5698541764678544e-10,1.030029626291392e-10,1.5433842555396333e-25,1.4731376381540254e-17,1.6503467150561501e-10,8.160912734178603e-10,1.6253342891168337e-06,1.5306841686157374e-13,6.314936988193044e-16,8.746494143516596e-06,1.0226639368116996e-11,4.219704495072414e-12,3.649272320511641e-18,1.3334577136576753e-14,2.9112630956638815e-09,1.174229616439446e-13,5.880967548726119e-18,4.864946879824054e-19,2.2334887202272426e-20,5.874162972525948e-16,7.336129981231368e-19,6.812205781320898e-13,3.5997336367858038e-16,3.76,0.0,0.6110297786696155,0.9992287302898624,2.3012498153831288e-09,9.37958901948221e-13,0.2622168258853832,0.26218875147046944,8.87231194526719e-06,2.301110800885073e-10,0.0007696191131274353,3.753838806476036e-09,5.238609387183074e-12,1.4646019619961946e-15,7.712142341014574e-14,1.5857904593849237e-06,2.927266250725103e-10,1.7286294069715657e-08,1.2113394336566214e-08
1.4066010187309027e-06,0.7760200167402995,4.787305085073212e-09,4.15944194855465e-09,2.3241489170369843e-09,2.199484624208955e-09,0.0,0.0,1.5691021988019475e-08,8.594842801956635e-12,4.477838030204023e-08,2.689056589818386e-10,1.062346462891212e-10,1.604906324231778e-25,1.5279094869459675e-17,1.689131591043919e-10,8.485170533809834e-10,1.6707844764439496e-06,1.607260293730042e-13,6.52959228115123e-16,8.997997892596092e-06,1.0537454281659384e-11,4.3205108909037325e-12,3.899596559588632e-18,1.3864578063216902e-14,3.0322535102170516e-09,1.1965504499436364e-13,6.3772473980641674e-18,5.365770135615766e-19,2.423857188934596e-20,6.134104898684891e-16,7.5385081127099595e-19,6.945891573010994e-13,3.799164403434881e-16,3.76,0.0,0.6077797561105687,0.9992286841817404,2.3929536412815023e-09,1.005854600812927e-12,0.2654671018942653,0.26543852289204994,8.825466063356437e-06,2.2931530867017382e-10,0.0007696190751869038,3.8589835501181145e-09,5.3024198481806904e-12,1.488510267890308e-15,7.835466160632775e-14,1.6295135893770286e-06,2.961925460746952e-10,1.7709193501814613e-08,1.2392997602980188e-08
1.4273010715348861e-06,0.7764453417617273,4.7977790376136065e-09,4.185377256527317e-09,2.3325630860126672e-09,2.2785635875898034e-09,0.0,0.0,1.612518998209821e-08,9.06375354814058e-12,4.670040025170936e-08,2.8109440101523554e-10,1.0951103305644251e-10,1.6671057215932727e-25,1.583244167665968e-17,1.7274397330149242e-10,8.814477370206785e-10,1.7167673212731355e-06,1.6857523303653695e-13,6.747254947780988e-16,9.252719206341379e-06,1.0852622352476134e-11,4.420117130083395e-12,4.1606113280656724e-18,1.440264103015698e-14,3.155454553048715e-09,1.218829644815798e-13,6.903450027938156e-18,5.906386672879427e-19,2.6254719963756648e-20,6.400831789079559e-16,7.741323674971393e-19,7.076672986915525e-13,4.004810459398602e-16,3.76,0.0,0.6045470205013468,0.999228637532266,2.4861022819043192e-09,1.0772441078886451e-12,0.26870009422301305,0.26867100335204663,8.778869563886865e-06,2.2852377434380658e-10,0.0007696190377795499,3.965364303459226e-09,5.3658072050388375e-12,1.5115617438572337e-15,7.955417491989424e-14,1.6737215067215328e-06,2.9963631573501417e-10,1.8136288814634374e-08,1.267508601480561e-08
1.4526000444800579e-06,0.7769620909897152,4.809728685983332e-09,4.2147476902265995e-09,2.3414563096626557e-09,2.377169689423451e-09,0.0,0.0,1.666281598895358e-08,9.660816287225664e-12,4.911974534804418e-08,2.963502445048238e-10,1.1357567378591887e-10,1.743981798259907e-25,1.6515927316188317e-17,1.773576356475257e-10,9.223589710033009e-10,1.7736844601045004e-06,1.7842448485938682e-13,7.017306400021374e-16,9.568380377658223e-06,1.1243701192583767e-11,4.540128937015489e-12,4.4942694508510315e-18,1.50708268636238e-14,3.30896661439248e-09,1.246002450342328e-13,7.588586087455983e-18,6.624279260823475e-19,2.887602282177672e-20,6.736098453126772e-16,7.98971998640173e-19,7.232471692089684e-13,4.2645654397659695e-16,3.76,0.0,0.6006194101368559,0.9992285797899519,2.601848522834157e-09,1.1693823123989094e-12,0.2726280227623497,0.2725982964610777,8.722257450947624e-06,2.2756210598310603e-10,0.0007696189914792334,4.097046395979969e-09,5.442706042285165e-12,1.5388541261628806e-15,8.097291463333796e-14,1.728403562852574e-06,3.038152398971651e-10,1.866389233134599e-08,1.3023175830198218e-08
1.4778990174252296e-06,0.7774754838567836,4.8207814351231406e-09,4.241631543799712e-09,2.3488724031726524e-09,2.477925185933551e-09,0.0,0.0,1.7208096291463122e-08,1.0284858204433456e-11,5.161737795190392e-08,3.1199440164918983e-10,1.177062639723858e-10,1.821730197997846e-25,1.7206829813286778e-17,1.8189249620112023e-10,9.639758252321858e-10,1.8313858868173976e-06,1.8855055966659476e-13,7.291731499652806e-16,9.888800616941974e-06,1.1641233900488703e-11,4.658143726870201e-12,4.8441831173999075e-18,1.575021998810941e-14,3.4656375885027595e-09,1.273114231494073e-13,8.321566646587082e-18,7.408828116729954e-19,3.167539747975551e-20,7.081652791433629e-16,8.23861458373704e-19,7.383734105468227e-13,4.533549788272768e-16,3.76,0.0,0.5967173170655627,0.9992285212536038,2.7196178297866335e-09,1.2670656482306824e-12,0.27653043884708406,0.2765000663477801,8.666013443412585e-06,2.266066918048564e-10,0.0007696189428689572,4.230548337301211e-09,5.518980525256469e-12,1.5655935143855953e-15,8.233831687816673e-14,1.783796554408933e-06,3.079613575884976e-10,1.9197587838530015e-08,1.3374875748876409e-08
1.5031979903704013e-06,0.7779855421721654,4.830977509029265e-09,4.266109040028126e-09,2.3548678637110632e-09,2.580825005493405e-09,0.0,0.0,1.7760983913201653e-08,1.0936526148124537e-11,5.41942961198969e-08,3.280194095533895e-10,1.2190235524218094e-10,1.9002768319367222e-25,1.7904626939750863e-17,1.86345002806487e-10,1.0062714116656e-09,1.889865441407036e-06,1.989478260536991e-13,7.570468908043004e-16,1.021395419675673e-05,1.2045193753192233e-11,4.7740653120141265e-12,5.210470994910735e-18,1.644035904837638e-14,3.6253871508315373e-09,1.300166044828891e-13,9.104082229077513e-18,8.2641487709944145e-19,3.465808313306337e-20,7.437577444183092e-16,8.487938772980589e-19,7.530378317989552e-13,4.811716940961365e-16,3.76,0.0,0.5928405754994643,0.999228461926504,2.8393353838758635e-09,1.3704722941084437e-12,0.28040750824039284,0.2803764788347088,8.610135145183014e-06,2.256574910692028e-10,0.0007696188948993862,4.3658557972934125e-09,5.594635087206667e-12,1.5911040680892537e-15,8.365269328478266e-14,1.8398933178251464e-06,3.120752061834712e-10,1.973727902986358e-08,1.3730129409920128e-08
1.528496963315573e-06,0.7784922876002317,4.840355343727387e-09,4.288262485542978e-09,2.359499847396826e-09,2.685863922072888e-09,0.0,0.0,1.8321432388749825e-08,1.161646641521528e-11,5.685148760631103e-08,3.4441753597651584e-10,1.2616350245595123e-10,1.979549758879654e-25,1.8608814052808643e-17,1.907120363820932e-10,1.0492188369019464e-09,1.949117019206652e-06,2.0961035437884208e-13,7.853460230888674e-16,1.0543815479309138e-05,1.2455553972476633e-11,4.8878087870936e-12,5.593224341762891e-18,1.7140783256621067e-14,3.788134255422678e-09,1.3271592094483064e-13,9.937788497694275e-18,9.194453749831112e-19,3.7829080588750966e-20,7.803954256553583e-16,8.737635174270674e-19,7.672340711850713e-13,5.099009300214361e-16,3.76,0.0,0.5889890207274315,0.9992284018132394,2.9609263254465163e-09,1.4797791846652192e-12,0.2842593956286584,0.2842276986673855,8.5546201757736e-06,2.2471446330280277e-10,0.0007696188491598077,4.502954571552775e-09,5.6696743160571784e-12,1.6149648518563929e-15,8.491699648517925e-14,1.896686754512058e-06,3.161572199687728e-10,2.028286998044449e-08,1.4088880425865022e-08
1.5537959362607448e-06,0.7789957416673111,4.848951683867853e-09,4.308175855627245e-09,2.362825939533285e-09,2.793036579869293e-09,0.0,0.0,1.8889395754777727e-08,1.2325324586346327e-11,5.958992996928319e-08,3.611808121380541e-10,1.3048926369559647e-10,2.0594793635121896e-25,1.931890508399731e-17,1.9499090276767966e-10,1.0927912765650819e-09,2.009134570891373e-06,2.2053195021053547e-13,8.140650173179111e-16,1.0878358916978874e-05,1.287228772843826e-11,4.999300343829217e-12,5.9925076336028885e-18,1.785103361222804e-14,3.9537973963680014e-09,1.3540952793473663e-13,1.0824303685294963e-17,1.0204047545522572e-18,4.119313936073839e-20,8.180864444541341e-16,8.987657400188488e-19,7.809575289614334e-13,5.395358831887715e-16,3.76,0.0,0.5851624891092658,0.9992283409254232,3.084315957315574e-09,1.5951618561249993e-12,0.28808626462741166,0.2880538895202404,8.499466170193279e-06,2.237775682976792e-10,0.000769618800157726,4.641830580771472e-09,5.744102942381963e-12,1.638467395010924e-15,8.612714800013902e-14,1.954169830912703e-06,3.2020722665110107e-10,2.0834265302532026e-08,1.4451072486946875e-08
1.5790949092059166e-06,0.7794959257581139,4.856801683312227e-09,4.325934365666372e-09,2.3649039189898773e-09,2.9023375239419477e-09,0.0,0.0,1.9464828540346213e-08,1.3063745334267839e-11,6.24105906926878e-08,3.783010690895689e-10,1.3487920024483097e-10,2.1399985038117086e-25,2.003443321471258e-17,1.9917931877933174e-10,1.136962042522962e-09,2.06991210079283e-06,2.317061876068629e-13,8.431986632976099e-16,1.1217559052957271e-05,1.3295368142720362e-11,5.1084769244949524e-12,6.4083593102409994e-18,1.8570654165530646e-14,4.122294878106105e-09,1.3809760281337815e-13,1.1765205619799351e-17,1.1297320914999015e-18,4.4754750281764987e-20,8.568388768256529e-16,9.237969557500206e-19,7.942052808789169e-13,5.700687716502622e-16,3.76,0.0,0.5813608180687629,0.9992282792683825,3.2094299547133518e-09,1.716794283842217e-12,0.2918882777882711,0.2918552140035483,8.444670778959908e-06,2.228467661082636e-10,0.0007696187486314702,4.7824698699229555e-09,5.8179258274426365e-12,1.6615335967827808e-15,8.728468865526576e-14,2.0123355768502996e-06,3.242255542457038e-10,2.1391370306691775e-08,1.4816649471466274e-08
