Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338)
0.00021482189946512082,0.6552406702228495,1.1707250976327047e-07,5.5285389952598005e-08,1.468595387047331e-07,2.523828747772995e-06,0.0,0.0,4.3081363285796085e-06,5.449525535428417e-08,0.0001157532053013347,8.85776048992373e-07,1.416222978503675e-09,1.5292452339300038e-22,6.29128821262454e-16,1.8721052952415642e-10,7.97020860210273e-06,0.00014242981385269787,6.244415349306824e-11,7.98657499559671e-14,0.00012612293631492758,1.6404560525251445e-11,3.77953044171482e-12,4.005037427349138e-10,9.706562101225833e-11,1.4168733221781822e-05,3.270985193784381e-12,7.425540251189264e-10,1.1643259774986037e-08,6.484536007669988e-12,2.304628015983692e-12,2.2626842131418318e-15,1.7546681301892367e-10,4.676622690363286e-12,3.76,0.0,0.038107124585907426,0.9995491078080133,1.413511640318428e-05,7.041498582162568e-07,0.4667403954912743,0.4661907485789729,3.562065056839538e-08,1.075095051908834e-12,0.00026129661783050377,8.168998370358628e-08,1.0699118447147035e-12,4.956620165848391e-13,1.4438642444758638e-11,8.084087013683138e-05,1.3784698013829967e-10,1.746451322720942e-08,1.580219616392899e-08,8.015252582313465e-07,4.546742324651991e-06,3.075769450163137e-08,3.1211181830930694e-08,4.2148095167235945e-15,5.372401592880954e-16,8.587314555787189e-12,1.7994714477841262e-12,2.787645936624055e-07
0.00021570498369056766,0.6552869227355547,1.1892712759206495e-07,5.615753099622773e-08,1.49220895492891e-07,2.568178701144564e-06,0.0,0.0,4.372257553562928e-06,5.539561276411265e-08,0.00011707457221780656,9.019305319405822e-07,1.4285650036097689e-09,1.594467526169305e-22,6.457382915157319e-16,1.9033353964847908e-10,8.113854927710035e-06,0.00014327599425523313,6.387805872355328e-11,8.167204269137041e-14,0.00012687915854876615,1.6503967547638282e-11,3.8457040804616385e-12,4.148746030938625e-10,9.903551847428131e-11,1.442548269420671e-05,3.3372115506223393e-12,7.711199910608895e-10,1.2091468144526797e-08,6.720399097550133e-12,2.3573036869482695e-12,2.328358774163705e-15,1.784399298309464e-10,4.7742573765676385e-12,3.76,0.0,0.037704596857681336,0.9995474138039703,1.4400019822742393e-05,7.19607702250092e-07,0.46714481187648915,0.4665907751451737,3.527245305561172e-08,1.074266258467568e-12,0.0002612961749481197,8.242030302717264e-08,1.086646414343488e-12,5.040081445400929e-13,1.468233532417869e-11,8.135611092126767e-05,1.3795529178346007e-10,1.7759870553440455e-08,1.6065858762392655e-08,8.149859029120485e-07,4.62393241783939e-06,3.1268729361495176e-08,3.17299107840471e-08,4.284813461884275e-15,5.461630557842895e-16,8.729935083060115e-12,1.8189431033689547e-12,2.8340682613927323e-07
0.0002165880679160145,0.6553326906018743,1.208101072921494e-07,5.704314694695944e-08,1.5161898293144014e-07,2.613227832058984e-06,0.0,0.0,4.437291967471359e-06,5.630948947454884e-08,0.00011840888788486944,9.183532974121089e-07,1.4410256956602157e-09,1.662553970280434e-22,6.627972530571376e-16,1.9350581741472266e-10,8.25982869062889e-06,0.00014412330702948594,6.534336103434565e-11,8.351552849222704e-14,0.00012763605839111023,1.660346506732955e-11,3.9130277526669586e-12,4.297383158898995e-10,1.0104503257344321e-10,1.4686466871536051e-05,3.404686535719054e-12,8.007220274447995e-10,1.2555926485803815e-08,6.964410860694833e-12,2.411178436237576e-12,2.395851686230049e-15,1.8146027976016756e-10,4.873732946320929e-12,3.76,0.0,0.037306321334180555,0.9995457047464213,1.4669395233994778e-05,7.353608496704669e-07,0.4675449865642231,0.4669865328609052,3.492793399815746e-08,1.07344613695967e-12,0.0002612957281310121,8.315710547646823e-08,1.1036409398189577e-12,5.124859764250209e-13,1.4929882961777248e-11,8.187594560038579e-05,1.380624256920124e-10,1.8059903855401795e-08,1.633369367671653e-08,8.286589305883389e-07,4.702346357210748e-06,3.178769760492568e-08,3.225669383641988e-08,4.355920551572898e-15,5.552265430577691e-16,8.874802236142606e-12,1.8386363548267926e-12,2.8812243383734453e-07
0.00021747115214146135,0.6553779789741694,1.2272188875882595e-07,5.79424436712361e-08,1.5405437008421787e-07,2.6589867555677804e-06,0.0,0.0,4.503253151736086e-06,5.723709567650992e-08,0.00011975631783198658,9.35048573862827e-07,1.4536071897300523e-09,1.733447891926586e-22,6.8031641954005685e-16,1.967281340900766e-10,8.408165198463942e-06,0.00014497175412755438,6.68407442849853e-11,8.539692338285276e-14,0.00012839362846546668,1.670305208509927e-11,3.9815220831506655e-12,4.4511118553014893e-10,1.0309501468624849e-10,1.4951752041650557e-05,3.473432840333013e-12,8.313958523082408e-10,1.3037193982164338e-08,7.216841267934598e-12,2.466281175125798e-12,2.465212362829526e-15,1.8452859923308043e-10,4.975082450377862e-12,3.76,0.0,0.036912253096009165,0.9995439804155622,1.494331343922762e-05,7.514143325385862e-07,0.4679409645830529,0.46737806641879276,3.458705452680463e-08,1.072634594941149e-12,0.0002612952773217159,8.390048542710983e-08,1.1208994240159397e-12,5.210975618712042e-13,1.518134538906228e-11,8.240046797131194e-05,1.3816839444525069e-10,1.8364686582241655e-08,1.660576563166272e-08,8.425476293065433e-07,4.782003070597746e-06,3.2314721986267636e-08,3.279165561955904e-08,4.42814695177517e-15,5.644326968149822e-16,9.021949627131795e-12,1.8585545232509017e-12,2.929125524630057e-07
0.0002183542363669082,0.6554227929508648,1.2466291781023408e-07,5.885563507918762e-08,1.565276331675114e-07,2.7054662523069425e-06,0.0,0.0,4.570154894742178e-06,5.817864514000337e-08,0.00012111703039896771,9.520206555497316e-07,1.466311663526393e-09,1.8074185725708593e-22,6.983112795810817e-16,2.0000131034352496e-10,8.55890027736321e-06,0.00014582133772013826,6.837090535075659e-11,8.731695271245128e-14,0.00012915186146944085,1.680272761273506e-11,4.051209713214811e-12,4.6101004174934975e-10,1.0518633648909745e-10,1.5221405515524196e-05,3.5434735671596797e-12,8.631783651298144e-10,1.3535848241292338e-08,7.477968950620838e-12,2.5226414832267505e-12,2.536491574064061e-15,1.8764563676569634e-10,5.078339553114978e-12,3.76,0.0,0.03652234769828514,0.9995422405879977,1.5221846341292442e-05,7.677732635733251e-07,0.46833279048916143,0.4677654200330639,3.4249776183079277e-08,1.0718315409330243e-12,0.0002612948224618281,8.465053879151306e-08,1.1384260379872594e-12,5.298449683095199e-13,1.5436783110891437e-11,8.292977322277586e-05,1.382732104818651e-10,1.8674292320052798e-08,1.688214042403969e-08,8.566553393239545e-07,4.862921780749092e-06,3.2849927267038406e-08,3.333492279921234e-08,4.501510217233218e-15,5.737837773639558e-16,9.171413967307576e-12,1.878700982459274e-12,2.977783354987276e-07
0.00021923732059235505,0.6554671375770285,1.2663364848298662e-07,5.978293604117698e-08,1.5903935784643073e-07,2.7526772711802903e-06,0.0,0.0,4.638011194778113e-06,5.913435527737331e-08,0.00012249119677904568,9.692739039269974e-07,1.4791413378879681e-09,1.884665035282528e-22,7.167950504683976e-16,2.0332610078872525e-10,8.712070278393367e-06,0.0001466720601980216,6.993455632131495e-11,8.927635344301105e-14,0.0001299107501739511,1.6902490672941337e-11,4.122112725053915e-12,4.774522563581045e-10,1.0731989047228583e-10,1.549549564697038e-05,3.6148323032564202e-12,8.961076846843268e-10,1.4052485881432983e-08,7.748081474180134e-12,2.5802896972053973e-12,2.6097414840678443e-15,1.908121515464844e-10,5.183538545238814e-12,3.76,0.0,0.03613656116562675,0.9995404850366891,1.5505066959597956e-05,7.844428374487373e-07,0.46872050837138707,0.46814863744449964,3.3916060914916626e-08,1.0710368844109001e-12,0.0002612943634919935,8.540736304776432e-08,1.1562249205150517e-12,5.387303003414794e-13,1.5696257724532616e-11,8.34639579548901e-05,1.383768860995829e-10,1.8988795131725604e-08,1.7162884610581935e-08,8.709854545107285e-07,4.9451220099120935e-06,3.339344049910676e-08,3.3886624366902793e-08,4.576028872530343e-15,5.832821172672536e-16,9.323231763565831e-12,1.8990791599963658e-12,3.0272095459128095e-07
0.0002201204048178019,0.6555110178449453,1.286345417704136e-07,6.072456300288816e-08,1.6159014030864643e-07,2.8006309322426016e-06,0.0,0.0,4.706836263633556e-06,6.010444720803279e-08,0.0001238789910633811,9.86812748559902e-07,1.492098477430848e-09,1.9650482607489556e-22,7.357778027176155e-16,2.0670326612586874e-10,8.86771208479584e-06,0.00014752392417362716,7.153242583903089e-11,9.127588046286126e-14,0.0001306702874224252,1.7002340299233287e-11,4.194252405618148e-12,4.944557597217081e-10,1.09496590504116e-10,1.577409184749951e-05,3.687533088254069e-12,9.302231884697052e-10,1.4587723143934007e-08,8.027475613994098e-12,2.639257030489788e-12,2.6850156917628923e-15,1.9402891457255463e-10,5.290714356619773e-12,3.76,0.0,0.03575484998721836,0.9995387135308982,1.579304944752086e-05,8.014283321224013e-07,0.4691041618561865,0.46852776192531487,3.358587107238528e-08,1.0702505357947303e-12,0.00026129390035188913,8.617105726112007e-08,1.1743002019343169e-12,5.477557073875762e-13,1.5959832170500367e-11,8.40031201999556e-05,1.3847943345677487e-10,1.93082713678753e-08,1.7448065779629916e-08,8.855414202995301e-07,5.028623584859992e-06,3.394539072933017e-08,3.444689134361741e-08,4.651720462718681e-15,5.929299296776275e-16,9.477437806656088e-12,1.9196925378835817e-12,3.0774159953537835e-07
0.00022100348904324874,0.6555544386946355,1.306660665576728e-07,6.168073542262239e-08,1.6418058582953614e-07,2.8493385291751426e-06,0.0,0.0,4.776644529569684e-06,6.108914582386964e-08,0.00012528059028517476,1.0046416880077424e-06,1.5051853900015214e-09,2.0487560150273746e-22,7.552774535553273e-16,2.1013374872003112e-10,9.025863120258826e-06,0.00014837693248256274,7.316526335926083e-11,9.331630281231327e-14,0.00013143046613002383,1.710227553583781e-11,4.267653115233225e-12,5.120390588100252e-10,1.11717372423431e-10,1.6057264602559097e-05,3.761600196608445e-12,9.65565552601481e-10,1.514219650459855e-08,8.316457646110697e-12,2.6995754975614545e-12,2.7623692727525156e-15,1.9729671067415404e-10,5.399902570173833e-12,3.76,0.0,0.0353771711118665,0.9995369258361338,1.6085869111229727e-05,8.187351101616931e-07,0.4694837941126097,0.46890283628404344,3.325916940340364e-08,1.069472406438563e-12,0.0002612934329802099,8.694172210727616e-08,1.192656296300887e-12,5.569233599089154e-13,1.62275699868698e-11,8.454735944424367e-05,1.3858086457398475e-10,1.9632799454784476e-08,1.77377530133629e-08,9.003267353603124e-07,5.1134466417338856e-06,3.4505908381577055e-08,3.501585614691427e-08,4.728602033591835e-15,6.027294597310804e-16,9.634069915752198e-12,1.9405446534396815e-12,3.1284147834766335e-07
0.00022188657326869559,0.6555974050145157,1.3272869733191678e-07,6.26516811723912e-08,1.6681130864231594e-07,2.8988115323981953e-06,0.0,0.0,4.847450640507732e-06,6.208867985619621e-08,0.0001266961744648839,1.0227652911835783e-06,1.5184044311486054e-09,2.136593088829312e-22,7.753136589084705e-16,2.1361834134110235e-10,9.186561356338725e-06,0.0001492310881852625,7.483383202592595e-11,9.539839431416092e-14,0.0001321912792828629,1.720229543762197e-11,4.3423401034467105e-12,5.302212547241494e-10,1.1398319453641154e-10,1.634508548737892e-05,3.837058520286766e-12,1.002176793407481e-09,1.5716563321132125e-08,8.615343648545211e-12,2.7612777610886296e-12,2.8418588181681086e-15,2.0061633673752052e-10,5.511139435438387e-12,3.76,0.0,0.03500348194316075,0.9995351217140892,1.6383602427599805e-05,8.363686201138966e-07,0.46985944785717054,0.46927390287031606,3.293591904954779e-08,1.0687024086204604e-12,0.0002612929613146579,8.771945989563196e-08,1.2112976115746443e-12,5.66235450782346e-13,1.649953531097583e-11,8.509677664952026e-05,1.386811913354476e-10,1.9962455962431733e-08,1.803201619776312e-08,9.153449561761019e-07,5.199611630624346e-06,3.5075126806016464e-08,3.55936541583515e-08,4.8066941581685285e-15,6.126833148672691e-16,9.793169294069209e-12,1.9616391000855433e-12,3.180218182805187e-07
0.00022276965749414243,0.6556399216418562,1.3482291764769203e-07,6.363762879449395e-08,1.6948293203373587e-07,2.949061591915807e-06,0.0,0.0,4.919269467082295e-06,6.310328194456798e-08,0.0001281259266564494,1.0411881984990246e-06,1.5317580021443587e-09,2.228003534108683e-22,7.958920114534314e-16,2.1715777057504898e-10,9.349845320008083e-06,0.00015008639456868538,7.653890825116024e-11,9.752295316081189e-14,0.00013295271993726278,1.7302399069978132e-11,4.418334327139483e-12,5.490220619423425e-10,1.1629503825013387e-10,1.6637627185474664e-05,3.913933465372437e-12,1.0401003105377155e-09,1.6311502502998195e-08,8.924459796296343e-12,2.8243975866859814e-12,2.923542477209102e-15,2.0398860111291827e-10,5.624461882746161e-12,3.76,0.0,0.03463374033468932,0.9995333009225896,1.668632706250434e-05,8.54334397901765e-07,0.4702311653586648,0.46964100357958416,3.2616083541903875e-08,1.0679404555325649e-12,0.0002612924852919193,8.85043745963379e-08,1.2302283941661732e-12,5.75694242750298e-13,1.6775794436400278e-11,8.565147427506773e-05,1.3878042549074787e-10,2.0297320682584868e-08,1.8330925994469494e-08,9.305996934417612e-07,5.287139320617871e-06,3.565318132288262e-08,3.6180422770611444e-08,4.886015458360182e-15,6.227937870499417e-16,9.95477046200194e-12,1.982979528280407e-12,3.2328386598148594e-07
0.0002235644332970446,0.6556778060765921,1.3673513135255193e-07,6.453799767183421e-08,1.719228867829987e-07,2.994960804182783e-06,0.0,0.0,4.9847847556546565e-06,6.402950249302919e-08,0.0001294249710548713,1.0580286136870547e-06,1.543893260315645e-09,2.313189370548728e-22,8.148894471575041e-16,2.2039095593251608e-10,9.499043980586929e-06,0.00015085715704636887,7.810534900721918e-11,9.947203872783107e-14,0.00013363854735707467,1.7392563164690788e-11,4.487867217573201e-12,5.664885050244355e-10,1.1841587632574994e-10,1.6905011989118667e-05,3.9843533658230034e-12,1.075390491557229e-09,1.6865116161617168e-08,9.211689075137955e-12,2.882446077390968e-12,2.998983090752785e-15,2.0706932313626838e-10,5.7282663407902576e-12,3.76,0.0,0.03430431357591939,0.9995316477545367,1.6963111974919784e-05,8.707923338708722e-07,0.4705623802003483,0.4699680376573964,3.233112144760119e-08,1.0672615049798923e-12,0.0002612920530929042,8.921702137659963e-08,1.2475173605952949e-12,5.84334466921615e-13,1.702815392925711e-11,8.615530280433325e-05,1.388688116558649e-10,2.0603220294344803e-08,1.860397723872399e-08,9.445342068230878e-07,5.367096778286145e-06,3.6181098412388356e-08,3.6716299283873426e-08,4.958469767577692e-15,6.320289846568575e-16,1.0102381887139312e-11,2.0023992916550854e-12,3.2809061473097967e-07
0.0002243592090999468,0.6557153335931004,1.3867369365106154e-07,6.54508769136257e-08,1.743969536358192e-07,3.041507767729794e-06,0.0,0.0,5.051143733768361e-06,6.496829507058474e-08,0.0001307357801284137,1.075118768219193e-06,1.5561412868941514e-09,2.4022792288080433e-22,8.343595535117747e-16,2.2367000516161792e-10,9.650397628140433e-06,0.00015162885714166763,7.970260166624722e-11,1.0145677684798774e-13,0.00013432487252040606,1.7482793665907513e-11,4.5585001920921785e-12,5.844877813607245e-10,1.2057555533259295e-10,1.7176335020116795e-05,4.055960602752782e-12,1.1118136047987459e-09,1.7436488054070945e-08,9.507730082544275e-12,2.941696518977254e-12,3.0762940183558042e-15,2.1019395557479986e-10,5.8338185077968645e-12,3.76,0.0,0.0339780204624205,0.9995299807027653,1.7244062074873717e-05,8.875281244736848e-07,0.47089047075717017,0.4702919228576731,3.204887010549533e-08,1.0665889390612164e-12,0.0002612916172648443,8.993564522194577e-08,1.265047919083569e-12,5.930970306992238e-13,1.7284094130016632e-11,8.666356954562792e-05,1.3895633059784046e-10,2.0913464156711202e-08,1.888090415009093e-08,9.586659809296564e-07,5.448190710992102e-06,3.671638540750702e-08,3.725965790133576e-08,5.031949178984077e-15,6.413948950123769e-16,1.0252083872366931e-11,2.0220240472079316e-12,3.329655079892948e-07
0.00022515398490284897,0.6557525076137374,1.4063897331782296e-07,6.637644098834534e-08,1.7690560801631697e-07,3.0887113598773597e-06,0.0,0.0,5.118357718358075e-06,6.591983767145132e-08,0.00013205849381381466,1.0924621979245836e-06,1.5685039328705939e-09,2.494828553010739e-22,8.543061160294217e-16,2.2699542708786338e-10,9.80393553419475e-06,0.00015240149772844665,8.1331272829716e-11,1.0347777804782282e-13,0.00013501169050815476,1.7573089913821785e-11,4.630249276935791e-12,6.030356161167397e-10,1.2277484116901213e-10,1.7451651636907916e-05,4.128774645231378e-12,1.1494043416305877e-09,1.8026160640439104e-08,9.812842875948802e-12,3.0021753692004225e-12,3.155521070269625e-15,2.1336311564620853e-10,5.941146778634015e-12,3.76,0.0,0.03365483118555058,0.9995282995824534,1.7529236526543137e-05,9.045459925902892e-07,0.4712154669318611,0.4706126887971708,3.17693037226859e-08,1.065922696353564e-12,0.00026129117775941995,9.066032547763843e-08,1.28282330318758e-12,6.019836620799401e-13,1.7543665679803062e-11,8.717635239322451e-05,1.3904299060814386e-10,2.122811238617671e-08,1.916176069109342e-08,9.729977682260936e-07,5.530436943126808e-06,3.725914554259971e-08,3.7810603437450155e-08,5.10646876173639e-15,6.508933388690202e-16,1.0403902869101719e-11,2.041856578150308e-12,3.379094955229235e-07
0.00022594876070575114,0.6557893315286771,1.4263134444164476e-07,6.731486502158422e-08,1.7944933227894663e-07,3.1365805832086455e-06,0.0,0.0,5.186438181109518e-06,6.6884311032403e-08,0.00013339325415757293,1.1100624882222217e-06,1.580983080657423e-09,2.5893025442752414e-22,8.747293247049822e-16,2.3036788533586362e-10,9.959687354419888e-06,0.00015317508183371626,8.299197938714377e-11,1.0553567098206229e-13,0.0001356989964454018,1.766345125530083e-11,4.703129248410552e-12,6.22148187218904e-10,1.2501451649258932e-10,1.7731017968763064e-05,4.202815303884452e-12,1.1881984158447154e-09,1.8634692299216753e-08,1.0127294956813103e-11,3.0639099145140272e-12,3.236711194552529e-15,2.165774285887426e-10,6.050280032354509e-12,3.76,0.0,0.03333471622023454,0.9995266042060932,1.7818695321934905e-05,9.218502220280605e-07,0.4715373983451646,0.47093036480618033,3.1492396751712785e-08,1.0652627160094345e-12,0.00026129073452760645,9.139114264188286e-08,1.3008468142030282e-12,6.109961179068905e-13,1.780692005656702e-11,8.769373028115636e-05,1.3912879989356486e-10,2.154722838125119e-08,1.9446601454813696e-08,9.875323572699242e-07,5.613851521702114e-06,3.780948320524034e-08,3.836924188622806e-08,5.182041128907899e-15,6.605258688405673e-16,1.0557862352409253e-11,2.0618997073278115e-12,3.429235404829885e-07
0.00022674353650865332,0.6558258086961973,1.4465118615285843e-07,6.826632820242013e-08,1.8202861549618044e-07,3.1851245672524455e-06,0.0,0.0,5.255396750307731e-06,6.786189867634546e-08,0.00013474020534464203,1.1279232746850516e-06,1.5935806441206593e-09,2.689440110013721e-22,8.956761889368122e-16,2.3378835872589563e-10,1.0117683133599381e-05,0.00015394961263875238,8.468535364529441e-11,1.0763107491529162e-13,0.00013638678550097585,1.7753877043855192e-11,4.777171134455344e-12,6.418421380792674e-10,1.2729538110816607e-10,1.8014490927493167e-05,4.278102443606871e-12,1.2282325930535601e-09,1.9262657768067217e-08,1.0451361487632738e-11,3.1269274937934696e-12,3.319912508943768e-15,2.198375286649899e-10,6.161247641212555e-12,3.76,0.0,0.03301764632224176,0.9995248943834492,1.8112499292740523e-05,9.394451583956928e-07,0.47185629433858123,0.47124497993120734,3.121812388820141e-08,1.0646089377511126e-12,0.00026129028751968033,9.212817838230063e-08,1.319122410626402e-12,6.201360790144588e-13,1.8073906212552254e-11,8.821578319736264e-05,1.3921376657676044e-10,2.187087354073979e-08,1.9735482422407667e-08,1.0022725791329273e-06,5.698450719386892e-06,3.836750431447004e-08,3.8935680768426585e-08,5.2586818495554116e-15,6.70294786788361e-16,1.0714007425529423e-11,2.0821562978151603e-12,3.4800861906759675e-07
