Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537)
5.204260988153996e-06,0.8101408857251287,6.626809239507532e-08,2.8094605374281384e-08,1.8894224667108457e-08,1.7332073060212056e-07,0.0,0.0,1.8536262117310504e-07,7.292616993387846e-10,2.204754153529538e-06,5.016020827145701e-08,1.243657361865212e-09,1.361421534453719e-22,1.015991843100986e-15,1.8927525389291858e-10,6.197414904783922e-08,1.5647679648399034e-05,2.07468292092321e-11,2.7833474362761156e-12,9.187359920881002e-05,1.2005801860390875e-10,2.2107519739660475e-11,9.385335359849912e-15,9.875737143598665e-13,4.505442827462374e-07,4.082684697615348e-12,1.1483982373288021e-12,1.2256786319237931e-14,1.7149138326610989e-16,3.7459524255331767e-14,6.964031728097802e-17,1.3157752013520916e-11,7.434596679661538e-14,3.76,0.0,0.2011381941649846,0.9992067308849225,1.7739793756148898e-07,7.303099126805394e-10,0.5946660026870548,0.5944600889905113,3.0272273587864463e-06,1.2691894849037526e-10,0.0007765214972164658,3.6687686449700303e-08,1.1245266808769662e-11,4.199022813563481e-14,1.3696923316888629e-12,1.4241634884094275e-05,6.436893719371981e-10,1.2496640574485037e-08,1.5811905947730586e-08,1.8092528831506182e-07,5.547864670547731e-07,3.31766280902009e-09,3.904178052905176e-09,7.504408504413034e-16,2.1000256267353716e-16,7.460094206119844e-12,4.591020377202174e-12,3.301862408322665e-08,2.2598877669178144e-10,1.587802073521271e-08,8.924454054951383e-12,6.798833553409293e-15,1.0717411842518463e-11
5.256680756314268e-06,0.8105055663065903,6.685791620367049e-08,2.826588860045219e-08,1.9050847114637026e-08,1.7768999671460992e-07,0.0,0.0,1.8859114880769748e-07,7.513573431383924e-10,2.261980263226084e-06,5.0982649125083385e-08,1.2649038563677092e-09,1.4070863431902055e-22,1.0408181333376172e-15,1.909251427201949e-10,6.337266423928712e-08,1.589923284558219e-05,2.1273941052327227e-11,2.8474133756777507e-12,9.342435063185403e-05,1.221544513410339e-10,2.1936805749784807e-11,9.765102017874437e-15,1.009495552269372e-12,4.602639377394484e-07,4.1459676966579006e-12,1.1871310412219842e-12,1.294878825658629e-14,1.792975387990629e-16,3.846441341028698e-14,7.130742428006105e-17,1.3327003137969927e-11,7.647528656959359e-14,3.76,0.0,0.19837124480249996,0.9992064567772434,1.8145844653220272e-07,7.586695583103361e-10,0.5974345542163824,0.5972252456422066,2.9864537816998466e-06,1.2621534786503657e-10,0.0007765212827330976,3.728037534115776e-08,1.1302094397448752e-11,4.2520716588295666e-14,1.3868492190544457e-12,1.4455884924224958e-05,6.463926937493394e-10,1.264208970667116e-08,1.5974057413337013e-08,1.8329164878524178e-07,5.679723330077417e-07,3.3610117254001564e-09,3.9555654882346615e-09,7.566644853384229e-16,2.1173995416972446e-16,7.5217387465078e-12,4.667848902247586e-12,3.338138936374578e-08,2.3127894879667333e-10,1.5953015050932487e-08,9.122636846602033e-12,6.869452925713917e-15,1.0830368341675252e-11
5.3091005244745395e-06,0.8108652341450713,6.744736231658712e-08,2.843754743192965e-08,1.9208470217931625e-08,1.8211787402127435e-07,0.0,0.0,1.9183887805491572e-07,7.738306638534972e-10,2.3200278784629276e-06,5.181186684046991e-08,1.2862548752146814e-09,1.4538091647048781e-22,1.0659932035907935e-15,1.9257885814644997e-10,6.478794236259868e-08,1.6151822668962543e-05,2.1808677357924436e-11,2.9123166081108184e-12,9.498281460385963e-05,1.2426217778237917e-10,2.1768966223513155e-11,1.0156423447949263e-14,1.0316738356597192e-12,4.700864107339772e-07,4.20949571683117e-12,1.2267131537135338e-12,1.3671854102016938e-14,1.8737257008118257e-16,3.9485575245105286e-14,7.299606791791354e-17,1.3497051009598117e-11,7.864083393560794e-14,3.76,0.0,0.19564235941548144,0.9992061813942876,1.855695987632366e-07,7.877868456599368e-10,0.6001650502112554,0.5999523286807067,2.9462412383717485e-06,1.2552142619745983e-10,0.0007765210672782046,3.787557997452484e-08,1.1358325174693307e-11,4.305280406738178e-14,1.404088563864223e-12,1.467061840725638e-05,6.490563998078625e-10,1.2787721695700466e-08,1.613617291673817e-08,1.8565904338832943e-07,5.813090349495578e-07,3.404375154708783e-09,4.0069778850669526e-09,7.629023925872639e-16,2.1348134317865696e-16,7.5835270274416e-12,4.745066513786715e-12,3.374382149456554e-08,2.3662776625705134e-10,1.602699608547972e-08,9.323129378430463e-12,6.940096399761639e-15,1.0943182310603736e-11
5.361520292634811e-06,0.8112199582024073,6.803647874854945e-08,2.8609594752566502e-08,1.9367101614863092e-08,1.8660442385276397e-07,0.0,0.0,1.9510565070013668e-07,7.966819788090758e-10,2.3788984877391984e-06,5.264787712829799e-08,1.3077090337929346e-09,1.5016053897755106e-22,1.0915188716153483e-15,1.9423643351820642e-10,6.622005237231068e-08,1.6405433690131428e-05,2.2351077256272897e-11,2.978061493552054e-12,9.654888940603127e-05,1.2638104959759504e-10,2.1603970939538212e-11,1.0559556275989064e-14,1.0541096844792047e-12,4.800117627400602e-07,4.273268383095622e-12,1.2671534082374432e-12,1.4427042218780286e-14,1.9572307526655888e-16,4.052310817110033e-14,7.470626553711535e-17,1.36679023798085e-11,8.08428323017633e-14,3.76,0.0,0.19295101436623466,0.9992059047511458,1.897316392236896e-07,8.176729514618937e-10,0.6028580142090868,0.6026418618682914,2.906582007102011e-06,1.2483705024891948e-10,0.0007765208508644894,3.8473264739988974e-08,1.1413969015005206e-11,4.3586504824534355e-14,1.4214110439668698e-12,1.488581900351071e-05,6.516811032481878e-10,1.293353942774919e-08,1.629825838385434e-08,1.8802751144652535e-07,5.947962628667685e-07,3.447753078945856e-09,4.058415201200297e-09,7.691547377831668e-16,2.152267757562654e-16,7.645458164644104e-12,4.822668985118731e-12,3.410593746294349e-08,2.4203510167362865e-10,1.6099977832865492e-08,9.52594145345624e-12,7.010766007702674e-15,1.1055860600887533e-11
5.466359828955354e-06,0.811914846130651,6.92139092475399e-08,2.8954904363662114e-08,1.968741835882453e-08,1.9575378407972462e-07,0.0,0.0,2.016957056301737e-07,8.435195445347119e-10,2.4991144264358924e-06,5.434033913377161e-08,1.3509213291975056e-09,1.6004803746376842e-22,1.1436293268952146e-15,1.9756329746606793e-10,6.913504704367761e-08,1.6915658792986048e-05,2.3459025784197854e-11,3.112093819380197e-12,9.970347091574591e-05,1.306516442651212e-10,2.1282393279821105e-11,1.1402304309396603e-14,1.0997586166120446e-12,5.001713668188787e-07,4.401546476413244e-12,1.3506437589453241e-12,1.6038149453074242e-14,2.1327745200661817e-16,4.26476790053713e-14,7.819139034539972e-17,1.4012041749959752e-11,8.535707450172567e-14,3.76,0.0,0.1876788864385442,0.9992053477434533,1.9820937454825844e-07,8.797965080051795e-10,0.6081334046610871,0.6079103380235127,2.8288931210714723e-06,1.234964116522293e-10,0.0007765204152036073,3.967593497315253e-08,1.1523534567103225e-11,4.4658803818413626e-14,1.4563080705915318e-12,1.531755762782154e-05,6.568159031884877e-10,1.3225743875014665e-08,1.6622362908748355e-08,1.9276783818315514e-07,6.22221081602922e-07,3.5345526296872723e-09,4.1613647562960344e-09,7.817033942903311e-16,2.1872995278005828e-16,7.769758251104372e-12,4.979011892360984e-12,3.482928897785487e-08,2.530248310076224e-10,1.6242998538013217e-08,9.93856396327397e-12,7.152197501784642e-15,1.1280837380692266e-11
5.5711993652758975e-06,0.8125907629456207,7.039057082582949e-08,2.930191255190023e-08,2.0011852651910093e-08,2.0513855894547245e-07,0.0,0.0,2.0836009688540616e-07,8.918713220953211e-10,2.622639128863677e-06,5.6060164323889e-08,1.3945300541307067e-09,1.703837622442823e-22,1.1971642646117039e-15,2.0090599834896267e-10,7.211821247274087e-08,1.7429789427797795e-05,2.4598105381880615e-11,3.249545841588023e-12,0.0001028873064925104,1.3496508160472874e-10,2.0971835559728737e-11,1.2295486166332401e-14,1.1464515395073332e-12,5.207433137129395e-07,4.530800213320485e-12,1.4376730970928403e-12,1.7791102396429656e-14,2.3201567410800333e-16,4.4838905479564753e-14,8.176293094819298e-17,1.4359471775249068e-11,9.001979582352341e-14,3.76,0.0,0.182550814196043,0.9992047858700449,2.068936512975186e-07,9.451303725801807e-10,0.6132647716177498,0.6130347218958283,2.7533274502160444e-06,1.2219240241579546e-10,0.0007765199758378664,4.088811209129673e-08,1.1630866804230243e-11,4.5737726405437027e-14,1.4915454223122604e-12,1.575097577633038e-05,6.618017939272682e-10,1.3518726904361779e-08,1.6946418324455692e-08,1.975129944452904e-07,6.502444099331979e-07,3.6214112223816675e-09,4.2644149598217094e-09,7.943117401499787e-16,2.2224984232199654e-16,7.894652103809739e-12,5.136845009558896e-12,3.5551580196056865e-08,2.6424717449260216e-10,1.6382185515076384e-08,1.0360584851171921e-11,7.293772069417214e-15,1.1505352798380422e-11
5.676038901596441e-06,0.8132482269019017,7.156681064995324e-08,2.9650708643675284e-08,2.034045570374671e-08,2.1475922452349631e-07,0.0,0.0,2.1509764581463274e-07,9.417376318978283e-10,2.7494829884955547e-06,5.780748463111298e-08,1.4385248224654152e-09,1.8118061309505357e-22,1.252138630895224e-15,2.0426479653241297e-10,7.517012233440336e-08,1.7947710503410856e-05,2.576863930517042e-11,3.390453521738493e-12,0.00010609962710415463,1.3932023389497221e-10,2.067206441228342e-11,1.3241313310269474e-14,1.1941978173142326e-12,5.417282262328906e-07,4.661028723291225e-12,1.528312736251349e-12,1.9695328027036326e-14,2.5199456664295597e-16,4.709756117589975e-14,8.542101587742292e-17,1.4710240395378322e-11,9.483277552743098e-14,3.76,0.0,0.1775628615401816,0.9992042192430399,2.157864978150738e-07,1.013765274995269e-09,0.6182560504185868,0.6180189505232773,2.6798269554219526e-06,1.2092402108971174e-10,0.0007765195328520043,4.2109530596972106e-08,1.173603898042601e-11,4.682338289114864e-14,1.527127952076536e-12,1.618595277046286e-05,6.666433183056169e-10,1.3812512880249767e-08,1.727047181378288e-08,2.0226338087991746e-07,6.788639534537007e-07,3.70833037656509e-09,4.367567400475206e-09,8.069810307431308e-16,2.257867936268607e-16,8.020152245016112e-12,5.2961366717537295e-12,3.627294728500669e-08,2.7570121594496697e-10,1.6517644304180813e-08,1.0792086125235182e-11,7.43551364434635e-15,1.1729460310818249e-11
5.780878437916984e-06,0.8138877426678173,7.27429607420804e-08,3.000137667787597e-08,2.0673275126189285e-08,2.2461625314413226e-07,0.0,0.0,2.2190721065381422e-07,9.931178787209317e-10,2.8796557734640323e-06,5.9582434672927035e-08,1.4828955417791415e-09,1.9245176159790395e-22,1.3085675488245818e-15,2.0763994855394162e-10,7.829135916592747e-08,1.8469310436445835e-05,2.697095526753181e-11,3.5348532860522404e-12,0.00010933968291015901,1.437159990837475e-10,2.0382850431810008e-11,1.4242070513186527e-14,1.2430069762472319e-12,5.631267847885975e-07,4.792231943532206e-12,1.6226343419072498e-12,2.1760702972301535e-14,2.7327281773932885e-16,4.9424413832982527e-14,8.916577129808642e-17,1.5064393179400822e-11,9.979778977218005e-14,3.76,0.0,0.17271119992389194,0.9992036479709294,2.2488997036799883e-07,1.0857925311295266e-09,0.6231110688701911,0.6228668533679569,2.608335184920738e-06,1.196902936228835e-10,0.0007765190863281042,4.3339933148872504e-08,1.1839121950011618e-11,4.7915881009289326e-14,1.5630602645178604e-12,1.662237212058586e-05,6.713448678235618e-10,1.4107126599467945e-08,1.7594570327885572e-08,2.0701942809951517e-07,7.080775063920556e-07,3.795312200527121e-09,4.470824348683835e-09,8.197124936820602e-16,2.293411479808618e-16,8.146270673671343e-12,5.456856132902073e-12,3.6993525896898324e-08,2.8738608584146815e-10,1.664947771312278e-08,1.1233151222810015e-11,7.57744550931859e-15,1.1953212617045454e-11
5.885717974237527e-06,0.8145098004145032,7.391933873309084e-08,3.035399584138719e-08,2.1010355353118568e-08,2.3471011491196904e-07,0.0,0.0,2.287876854085649e-07,1.0460105957557313e-09,3.013166654927973e-06,6.138515168951635e-08,1.5276324051417743e-09,2.042106559291508e-22,1.3664663155421302e-15,2.1103170727239244e-10,8.148251383847125e-08,1.8994481031770326e-05,2.8205385384945365e-11,3.682782015650878e-12,0.0001126067428312965,1.4815130042093391e-10,2.0103968154914676e-11,1.5300117734919262e-14,1.2928886946692636e-12,5.849397259861484e-07,4.924410551475273e-12,1.720709971654871e-12,2.399756866949634e-14,2.9591102007235854e-16,5.182022551803101e-14,9.299732218050057e-17,1.542197352171757e-11,1.0491661188721936e-13,3.76,0.0,0.16799210533918382,0.999203072158697,2.342061516978872e-07,1.1613040441759087e-09,0.6278335502582324,0.627582155329024,2.5387972297489746e-06,1.1849027259352747e-10,0.0007765186363455656,4.4579070284365306e-08,1.1940184257342512e-11,4.9015326111963e-14,1.5993467371270312e-12,1.7060121382133307e-05,6.75910688471324e-10,1.4402593233867551e-08,1.791876053055756e-08,2.1178159218401895e-07,7.378829545162243e-07,3.882359333197279e-09,4.574188689016117e-09,8.325073291246886e-16,2.329132389793852e-16,8.273019212085764e-12,5.6189735371495604e-12,3.771345084885711e-08,2.993009616364533e-10,1.6777785890106674e-08,1.1683864918991158e-11,7.719590417541378e-15,1.2176661584998552e-11
5.99055751055807e-06,0.8151148772492585,7.509624859339373e-08,3.07086408593885e-08,2.135173799229768e-08,2.4504127901858296e-07,0.0,0.0,2.357379988023255e-07,1.1004134865378095e-09,3.150024233019189e-06,6.321577548569423e-08,1.5727258833867463e-09,2.164710259860089e-22,1.4258504014898165e-15,2.1444032200520615e-10,8.474418509173963e-08,1.95231173714753e-05,2.947226611997704e-11,3.834277036944389e-12,0.00011590009413823785,1.526250860948823e-10,1.9835196064440784e-11,1.6417891974204383e-14,1.3438527942373004e-12,6.071678413055985e-07,5.057565908814687e-12,1.8226121133933535e-12,2.641674645393159e-14,3.199717124162631e-16,5.428575281231838e-14,9.691579345972922e-17,1.57830228147928e-11,1.1019101262674497e-13,3.76,0.0,0.16340195548489178,0.9992024919079333,2.4373714974681414e-07,1.240392306191943e-09,0.6324271161793206,0.6321684795755154,2.4711596818675527e-06,1.1732303648579452e-10,0.0007765181829812261,4.582670016174777e-08,1.2039292222158108e-11,5.0121821252372165e-14,1.6359915386789267e-12,1.7499092021915278e-05,6.803448861668495e-10,1.4698938280982559e-08,1.824308875779526e-08,2.16550350875367e-07,7.682782772917795e-07,3.96947488742094e-09,4.677663854938652e-09,8.45366710257672e-16,2.3650339281057674e-16,8.400409412477483e-12,5.782459891761168e-12,3.843285587281566e-08,3.114450677712182e-10,1.6902666392476387e-08,1.2144313245139742e-11,7.861970574982661e-15,1.2399858200206026e-11
6.0953970468786135e-06,0.8157034374460479,7.62739812930446e-08,3.106538233878407e-08,2.1697462113614836e-08,2.556102148158458e-07,0.0,0.0,2.427571133483118e-07,1.156323462320536e-09,3.290236559255746e-06,6.507444837971995e-08,1.6181667183126008e-09,2.292468889897007e-22,1.4867354495644423e-15,2.1786603847392012e-10,8.807697914455958e-08,2.005511771795854e-05,3.077193823291351e-11,3.989376115501565e-12,0.0001192190420834863,1.5713632890862483e-10,1.957631663599658e-11,1.7597908971220063e-14,1.3959092323981715e-12,6.29811975930657e-07,5.191700012297726e-12,1.9284137193169453e-12,2.9029551558742817e-14,3.4551942056405896e-16,5.682174700841816e-14,1.0092131107493263e-16,1.6147580591827723e-11,1.1562276039075764e-13,3.76,0.0,0.15893722726659393,0.9992019073169351,2.534850965926834e-07,1.323150399787804e-09,0.6368952890407379,0.6366293500469349,2.4053705971854768e-06,1.1618768905107082e-10,0.0007765177263094357,4.708258833523693e-08,1.2136510016710555e-11,5.123546723862623e-14,1.6729986438556425e-12,1.7939179301349317e-05,6.84651431714255e-10,1.4996187514634998e-08,1.856760098301509e-08,2.213262005010064e-07,7.992615494020949e-07,4.056662396698634e-09,4.781253767005032e-09,8.582917841911397e-16,2.401119284281525e-16,8.528452568223196e-12,5.9472870430694524e-12,3.915187342880645e-08,3.238176754677635e-10,1.702421424766092e-08,1.261458341964711e-11,8.004607654843501e-15,1.2622852533750308e-11
6.200236583199157e-06,0.8162759315316996,7.745281560181381e-08,3.142428718184341e-08,2.2047564599998974e-08,2.6641739309381164e-07,0.0,0.0,2.498440241806872e-07,1.2137366893683315e-09,3.4338111643374214e-06,6.69613151392763e-08,1.663945914085654e-09,2.4255255385481233e-22,1.5491372726050765e-15,2.2130909895300972e-10,9.14815092225744e-08,2.059038339271681e-05,3.2104746711548147e-11,4.148117442869143e-12,0.00012256290943097884,1.6168402583170883e-10,1.9327116334243968e-11,1.8842765422654967e-14,1.449068093801118e-12,6.528730272781941e-07,5.326815434418091e-12,2.0381882491488174e-12,3.184781148603559e-14,3.726207082021087e-16,5.942895435735436e-14,1.0501400277735822e-16,1.6515684692958895e-11,1.212136214981711e-13,3.76,0.0,0.1545944936450095,0.9992013184808287,2.6345214715917845e-07,1.409672000457583e-09,0.6412414952115939,0.6409681946054973,2.341379448984847e-06,1.1508335850358843e-10,0.0007765172664021451,4.834650747356011e-08,1.2231899755754922e-11,5.235636272511227e-14,1.710371849701704e-12,1.838028213037812e-05,6.888341663497647e-10,1.5294366927200267e-08,1.8892342775623717e-08,2.2610965235303543e-07,8.308309423129894e-07,4.14392576520567e-09,4.884962774479111e-09,8.712836731993108e-16,2.437391578880564e-16,8.657159730753274e-12,6.1134276486273285e-12,3.9870634497881515e-08,3.3641810258975663e-10,1.7142522030251854e-08,1.3094763767803362e-11,8.147522820911992e-15,1.2845693703130428e-11
6.3050761195197e-06,0.8168327992240714,7.863301871827417e-08,3.1785418849686394e-08,2.2402080387055537e-08,2.7746328704896185e-07,0.0,0.0,2.5699775810654447e-07,1.2726486276702349e-09,3.5807550801908426e-06,6.887652293247115e-08,1.710054730306479e-09,2.5640262738050076e-22,1.613071852696286e-15,2.2476974298873696e-10,9.495839520570035e-08,2.1128818678986404e-05,3.34710407305682e-11,4.310539640164746e-12,0.00012593103607008556,1.6626719762659951e-10,1.9087385605629664e-11,2.015514087686397e-14,1.5033395832817742e-12,6.763519438440594e-07,5.462915287049181e-12,2.1520097057702052e-12,3.488388182076792e-14,4.013442173282796e-16,6.21081161925215e-14,1.0919399931226182e-16,1.6887371418177666e-11,1.2696536042021723e-13,3.76,0.0,0.15037042107596413,0.9992007254916696,2.736404782552938e-07,1.5000513788732865e-09,0.6454690675824942,0.6451883475966869,2.2791370900868145e-06,1.1400919686710856e-10,0.0007765168033289836,4.96182371339371e-08,1.2325521570971003e-11,5.3484604539749077e-14,1.7481147982628404e-12,1.8822302950098768e-05,6.92896806296271e-10,1.5593502709928658e-08,1.9217359284924233e-08,2.3090123007327295e-07,8.62984725136826e-07,4.2312692425505146e-09,4.988795626729246e-09,8.843434770101008e-16,2.473853871536091e-16,8.786541737693788e-12,6.280855151945577e-12,4.0589268447563355e-08,3.492457132348413e-10,1.7257679924894067e-08,1.3584943657998577e-11,8.290736767072454e-15,1.3068429852373617e-11
6.409915655840243e-06,0.8173744670736567,7.981484689580333e-08,3.214883761793344e-08,2.2761042670380465e-08,2.8874837312273975e-07,0.0,0.0,2.642173727154896e-07,1.3330540675393265e-09,3.7310748602378757e-06,7.082022128310116e-08,1.75648467544178e-09,2.708120194049012e-22,1.6785553404404051e-15,2.282482071178169e-10,9.850826331831392e-08,2.1670330731102486e-05,3.487117360138016e-11,4.476681748693082e-12,0.00012932277864571195,1.7088488846820849e-10,1.885691888130794e-11,2.1537799608148558e-14,1.5587340200896683e-12,7.002497241184658e-07,5.600003189643553e-12,2.26995266942599e-12,3.8150662043496573e-14,4.3176070917451343e-16,6.485996912204612e-14,1.1346143509232348e-16,1.726267565214036e-11,1.3287974000532816e-13,3.76,0.0,0.1462617670991716,0.9992001284385353,2.8405228773298133e-07,1.594383403314504e-09,0.6495812479764068,0.6492930522609751,2.2185957172025275e-06,1.1296437935926763e-10,0.0007765163371573295,5.089756355165256e-08,1.2417433678200864e-11,5.462028763165007e-14,1.786230982950258e-12,1.926514762344797e-05,6.968429473147269e-10,1.589362122994206e-08,1.9542695229292385e-08,2.35701467478222e-07,8.957212650749795e-07,4.318697380963651e-09,5.092757424506276e-09,8.974722738451668e-16,2.5105091613221053e-16,8.916609209755232e-12,6.449543760994754e-12,4.1307902936140274e-08,3.6229991728709795e-10,1.7369775785796793e-08,1.4085213447990385e-11,8.434269706704098e-15,1.3291108146683663e-11
