Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169)
3.7831160990180304e-05,1.0098130846312245,0.0013439364885681807,0.0006021464752601609,0.0007828848648296471,0.059546157281298084,0.0,0.0,0.0011402530972056822,1.7655778644387973e-05,0.2795409288097545,0.017106731771122735,0.00015890996146812763,3.3513029019199055e-09,9.877640053587183e-07,1.4550430760023662e-05,0.005179668233468982,0.00507509032925088,0.0006258885089989761,0.00010238322142712404,0.030866696365862187,1.1462569231795187e-06,4.0601750274003804e-06,4.509936218883164e-05,4.701160143298889e-07,0.049666764116521746,1.4646387177876638e-06,0.0004919049565791946,5.6097459672139804e-05,6.557366905038713e-07,1.9408764292967502e-06,2.9206512027673917e-09,2.060540403013152e-07,2.826215819039799e-06,3.76,0.0,2.1433640391792916e-07,0.7581154625550681,0.09877297321227121,0.011813130306700781,0.7357588821427404,0.2636794941670865,6.276368592671858e-07,3.107344669309902e-09,0.0022926977646080516,1.8998448310587702e-06,1.3093147310291492e-08,1.5098409936228089e-10,1.2943309452151468e-08,0.00365125021421856,1.2742974164969572e-09,0.0004846184656177251,0.00039799686016247804,0.0013911132993609165,0.03786516394699052,2.733898875294514e-06,4.071935855754854e-06,4.8108485631817736e-12,4.03127995171732e-12,4.05799027145829e-07,7.044303389820111e-07,6.236273934202946e-05,1.3660279895901231e-06,0.02103174035976874,8.592598463561663e-08,5.429507229663971e-10,2.692413992154341e-09,0.006507629789348514,1.4042561790580832e-06,0.008566614398959577,0.027563341478136074,3.815653328407663e-07,3.099361254484945e-11,5.501215062196779e-05,8.29493493837817e-06,0.01781888721097417,1.0672172848203607e-06,6.430737267713901e-06,9.542944689693124e-10,0.0008614511447005749,0.0022607491729221513,3.586756466455359e-14,9.134173350422209e-15
3.8111916582735704e-05,1.0103235592986712,0.0013526010861887715,0.0006026450118795634,0.0007867399105980185,0.06029731761355464,0.0,0.0,0.0011371440819938714,1.7618134894930878e-05,0.2832054804595815,0.01738097853567928,0.00015937169451928798,3.40840223847349e-09,9.946033677021876e-07,1.4626219543597491e-05,0.0052201119425324795,0.0050993316485678725,0.0006286057362004728,0.00010227582369547677,0.030874520650430105,1.1561071694229478e-06,4.099373845713325e-06,4.5910993593259595e-05,4.7223451489243026e-07,0.04960766759129814,1.4808806336900822e-06,0.0005022702772222264,5.703332151998118e-05,6.648835242788846e-07,1.957943688148606e-06,2.9556926623934877e-09,2.0638408198692862e-07,2.906849334508471e-06,3.76,0.0,2.1258690257492902e-07,0.7553227813797976,0.10016608729152668,0.012060717504470594,0.7371948829000816,0.26086030988351255,6.209349252359655e-07,3.074125816356663e-09,0.002284252139930566,1.874128456847023e-06,1.2953418911053222e-08,1.4983985900659648e-10,1.2861479476860794e-08,0.0036372748026799063,1.2553944607103552e-09,0.00048297256119077145,0.0003964267271199136,0.0013795905226899519,0.037860181022298454,2.720686687453579e-06,4.052259030842887e-06,4.815695252346924e-12,4.0353164701880745e-12,4.061859212210929e-07,7.035605980527802e-07,6.184823387738758e-05,1.360130681931267e-06,0.02112211933009365,8.623468029549006e-08,5.394620643760117e-10,2.6590215864882358e-09,0.006563777580518365,1.4153782320681193e-06,0.00876239175460722,0.02780102496638404,3.9255006083499005e-07,3.17292367301532e-11,5.6548060505666024e-05,8.526813653651332e-06,0.018141989818573494,1.086594165619795e-06,6.58377730005018e-06,9.7291929259557e-10,0.0008908409762513658,0.002315444630049787,3.6567521416042976e-14,9.312413716482808e-15
3.836459661603556e-05,1.0107819239389966,0.0013603598658849612,0.0006030584716601848,0.0007901706069573339,0.06097206538426319,0.0,0.0,0.0011342419119148234,1.7581160882745473e-05,0.2864978432217021,0.01762838495033567,0.000159770934568247,3.4597755916795123e-09,1.000618006997927e-06,1.4692904104563734e-05,0.005256167411870045,0.0051204462078672935,0.0006309225773474454,0.00010217049329710583,0.030880333082380255,1.1649933280609125e-06,4.134031852178316e-06,4.664093784368118e-05,4.740611929398821e-07,0.04954396832671498,1.4954628487587184e-06,0.0005116333084166198,5.787382193209145e-05,6.730547088228558e-07,1.9729769755103856e-06,2.986839676655744e-09,2.0666049515099598e-07,2.9802620803532786e-06,3.76,0.0,2.110185964553299e-07,0.7528171064256886,0.10142062860325243,0.012283662861951494,0.7384822430577112,0.2583429217151957,6.149503897442543e-07,3.0444630248546683e-09,0.0022766744786053956,1.851064155194403e-06,1.2827964731922602e-08,1.4880436637093733e-10,1.2787107693753413e-08,0.003624389592386235,1.2385931948824918e-09,0.0004814555036223648,0.0003949864448997193,0.001369202231764402,0.037854126138297334,2.708618548058188e-06,4.034286381521751e-06,4.8194486228230545e-12,4.03843992541883e-12,4.064830164486291e-07,7.026309440497447e-07,6.13837253025427e-05,1.3547884281859115e-06,0.021200022944762024,8.65033334253249e-08,5.362779841824328e-10,2.629104516086319e-09,0.0066133811617546424,1.4249061142328164e-06,0.008937777556242338,0.02800957366053191,4.024751746026903e-07,3.238748176159692e-11,5.793307551279104e-05,8.73592774918148e-06,0.018434123224589503,1.1041140327727865e-06,6.72066263438276e-06,9.894086555341698e-10,0.0009177652217746792,0.002364950137392496,3.718722191809063e-14,9.470216932439545e-15
3.859200864600543e-05,1.01119355708638,0.0013673124114826673,0.0006034032495889712,0.0007932279121865028,0.061578227971608376,0.0,0.0,0.0011315489954851529,1.7545462686215458e-05,0.2894559858387148,0.01785149946631251,0.0001601173117212888,3.5059986547913863e-09,1.0059184200876172e-06,1.4751700571307151e-05,0.005288339817169018,0.0051388903397467526,0.0006329047421680989,0.00010206894459968211,0.0308845837521981,1.173006919034002e-06,4.164722152567604e-06,4.729732935272676e-05,4.7564134448449474e-07,0.04947831818169182,1.5085577886305635e-06,0.000520085869371209,5.8628689452457977e-05,6.803584736266733e-07,1.9862445443332502e-06,3.014555853728297e-09,2.0689298235612909e-07,3.047003352840125e-06,3.76,0.0,2.0961234259741444e-07,0.7505683983611218,0.1025502138619906,0.012484343838400799,0.739636748957148,0.2560934167127699,6.096026468672613e-07,3.017956707995996e-09,0.0022698739359287273,1.830380105763026e-06,1.2715343216297867e-08,1.4786838571840023e-10,1.271963280197586e-08,0.003612555408136697,1.223642397778947e-09,0.0004800625613183666,0.00039366933431694465,0.001359842746663366,0.03784743450897627,2.69762220536838e-06,4.0179101942233105e-06,4.8223451142318896e-12,4.040848052579125e-12,4.067099775453246e-07,7.016779972256228e-07,6.0964711606976776e-05,1.3499541284376467e-06,0.021267404309616506,8.673779752853244e-08,5.333784433389575e-10,2.6022991724749544e-09,0.0066572904938453316,1.4330955825836046e-06,0.009094887119745734,0.02819292634544726,4.11435170150275e-07,3.2976491461692955e-11,5.918115316491722e-05,8.924379912067286e-06,0.018698103952489654,1.119945723510512e-06,6.843101834367289e-06,1.004019980286065e-09,0.0009423760305693436,0.0024097256965500136,3.7736341085120807e-14,9.61004676372164e-15
3.8819420675975305e-05,1.0116043130036827,0.0013742375594281379,0.0006037231711304461,0.0007962575000850078,0.06218328733528464,0.0,0.0,0.0011287822558212787,1.7507544884704773e-05,0.29240911650063434,0.01807501793200931,0.00016045167865366122,3.5522081852841574e-09,1.0111131452545106e-06,1.4809354404825247e-05,0.005320250305585344,0.005156813883096045,0.0006347904624355722,0.0001019612360534284,0.030887918612182128,1.181034901873497e-06,4.194938270242355e-06,4.795307743183281e-05,4.771618290572317e-07,0.04940495654428579,1.5216250109873986e-06,0.0005285612371358462,5.938193332421883e-05,6.876138406684025e-07,1.999266079756159e-06,3.0419728606820265e-09,2.0711041345069977e-07,3.1143678841518092e-06,3.76,0.0,2.0821117288279412e-07,0.7483258627302897,0.1036801850728008,0.012684997299847232,0.7407873244295833,0.2538592372672693,6.042912984714477e-07,2.9916309415720774e-09,0.0022630920594450222,1.809773265124629e-06,1.2603030115170026e-08,1.4692905715740714e-10,1.2651686202071734e-08,0.003600506100411671,1.2088521419150292e-09,0.0004786446549958646,0.00039233345071608503,0.0013504774950395574,0.037839591194307534,2.6865052424569757e-06,4.001354624093966e-06,4.824795525497623e-12,4.042882847665103e-12,4.068994936783189e-07,7.006173109558719e-07,6.054498046563233e-05,1.3450964765331142e-06,0.021332243993266563,8.696541770318398e-08,5.304485425440642e-10,2.5756156883851407e-09,0.0067005212393591255,1.4409241723432229e-06,0.009251230672831595,0.028372173512693475,4.2041758942208794e-07,3.3562001134793776e-11,6.0430178751242265e-05,9.112987983738688e-06,0.018963067004380146,1.1358365149988434e-06,6.964765307621151e-06,1.0184077017355797e-09,0.0009673417558033664,0.0024547052449177785,3.8277055733018094e-14,9.747736208075654e-15
3.9024091502948194e-05,1.0119732206479375,0.0013804478586650027,0.0006039906686054024,0.000798961234722577,0.06272685796124451,0.0,0.0,0.001126231329028629,1.7471580110579747e-05,0.29506242383584647,0.018276513393134415,0.00016074253791265204,3.5937827407714313e-09,1.0156989936862974e-06,1.4860277588061098e-05,0.005348746665048543,0.005172507115744988,0.0006364060810310629,0.0001018592164293611,0.030890147132529158,1.188271737927418e-06,4.221728684911817e-06,4.854261185510939e-05,4.784799256595409e-07,0.04933247437867177,1.5333617095709272e-06,0.0005362072481591555,6.005836828098514e-05,6.941017434454822e-07,2.0107772824202446e-06,3.066392871997201e-09,2.072935237832074e-07,3.175519780073761e-06,3.76,0.0,2.0695457182827002e-07,0.7463129413108018,0.10469742242473126,0.012865517770201148,0.7418194603964383,0.2518615985352395,5.995422482320933e-07,2.9680923520125935e-09,0.002257004581888424,1.791298652960012e-06,1.2502239694201145e-08,1.4608116689637336e-10,1.2590162026097928e-08,0.003589485500317578,1.1956774732461695e-09,0.00047734811168271207,0.00039111587291842297,0.0013420467093703163,0.037831566905606996,2.676402529693271e-06,3.986309698709995e-06,4.826627284224692e-12,4.0444014660106e-12,4.070386996108926e-07,6.995724892163749e-07,6.016675394407984e-05,1.3407058036312089e-06,0.021388463675822353,8.716449985982826e-08,5.277870188862443e-10,2.5517109123521383e-09,0.006738861983192179,1.447665065414318e-06,0.009391232842542594,0.028529992931881645,4.285181732859272e-07,3.408576166810064e-11,6.155469595001759e-05,9.282805819095663e-06,0.01920235572297555,1.150187683342221e-06,7.07355472272199e-06,1.0311605856550586e-09,0.000990110939812881,0.0024953573842426517,3.8756329505841614e-14,9.869779942807308e-15
3.9228762329921084e-05,1.0123413761677906,0.0013866380019673117,0.0006042395510532656,0.0008016440145605023,0.06326946246519742,0.0,0.0,0.0011236247767729812,1.7433926936392426e-05,0.29771125796928666,0.01847830556149725,0.0001610240371482525,3.635344572232542e-09,1.0202010832880653e-06,1.4910298196878017e-05,0.005377032523832295,0.00518779197619809,0.0006379453377603208,0.000101752548261164,0.03089165253638184,1.195519009732768e-06,4.248137778339313e-06,4.913146211435779e-05,4.797509629697401e-07,0.049254000253631136,1.5450758241031246e-06,0.0005438692829205042,6.0733310996373825e-05,7.005494630792776e-07,2.022093357235979e-06,3.090571681542837e-09,2.074649877500234e-07,3.2371595761249746e-06,3.76,0.0,2.0570227991260188e-07,0.7443051708463079,0.10571484965192095,0.013045934316678248,0.742848374148435,0.249876405289101,5.948227529130537e-07,2.9447003843136663e-09,0.0022509326814927344,1.772896652978349e-06,1.2401749588566146e-08,1.452312399326328e-10,1.2528312792505042e-08,0.0035783048619627725,1.1826315097909253e-09,0.0004760330375193948,0.00038988450461948596,0.0013336165114936622,0.03782264529680236,2.6662125783569415e-06,3.9711350471239105e-06,4.828112398749121e-12,4.045630023850812e-12,4.0714882178915143e-07,6.984439596819568e-07,5.978821174562273e-05,1.3362983735882084e-06,0.021442693739424264,8.735817923091551e-08,5.251033805370606e-10,2.527916051731474e-09,0.006776677732973874,1.4541206942998555e-06,0.009530518817234252,0.02868450149789813,4.366318134962088e-07,3.460630942708132e-11,6.267921399222918e-05,9.452634363056703e-06,0.0194424067917941,1.1645847229117555e-06,7.181634530621618e-06,1.0437235462974933e-09,0.0010131611219084894,0.0025361676620735884,3.9228464771871895e-14,9.990005725427973e-15
3.941296607419668e-05,1.0126720574990133,0.0013921927045934198,0.000604448213234437,0.0008040411845239826,0.0637569533965044,0.0,0.0,0.001121232914404504,1.7398637854082248e-05,0.30009122860039367,0.018660160608887345,0.00016126952781652458,3.6727401798111376e-09,1.0241820894027233e-06,1.4954552861108659e-05,0.005402310523541283,0.0052012043931866335,0.0006392660960594702,0.0001016527022525548,0.030892396181698402,1.2020499934303434e-06,4.271581285677637e-06,4.9660781147436485e-05,4.808551705598179e-07,0.04917834983342762,1.5555992191290751e-06,0.0005507778647899285,6.13394168427531e-05,7.063177146770244e-07,2.0321127233265482e-06,3.112127037000953e-09,2.0760956213994773e-07,3.2930458589994982e-06,3.76,0.0,2.0457897164528754e-07,0.7425026365076903,0.10663065018683184,0.013208189004355496,0.7437716279838364,0.24810037972320215,5.906004943106072e-07,2.9237730636136747e-09,0.002245481455991814,1.7564006207251626e-06,1.231158383607824e-08,1.4446481642829747e-10,1.2472392042942711e-08,0.0035681108552918285,1.1709996296983756e-09,0.0004748342687672631,0.0003887650187979921,0.0013260317935501198,0.0378138619338286,2.6569709753665666e-06,3.957372812094755e-06,4.829158692893551e-12,4.046492799813252e-12,4.072235766056526e-07,6.97358104645071e-07,5.944735273003819e-05,1.3323181610428707e-06,0.021489826774803916,8.752792649441703e-08,5.226701376443341e-10,2.5065987193644615e-09,0.0068102726397404134,1.4596897668193774e-06,0.009655227848669935,0.02882073554420342,4.4394331196729647e-07,3.5071915960756816e-11,6.369099035629173e-05,9.605445412946149e-06,0.019659091546783837,1.1775804972406142e-06,7.278269604254213e-06,1.0548647195173971e-09,0.0010341438743768788,0.0025730294635038743,3.9647166358705125e-14,1.0096624863767445e-14
3.959716981847228e-05,1.0130021010066228,0.0013977325846942534,0.0006046428782789952,0.0008064224681437149,0.0642436120540415,0.0,0.0,0.0011187989420044294,1.736205971166782e-05,0.30246728995628974,0.01884223460603482,0.0001615077052434959,3.710125190976735e-09,1.028096640706287e-06,1.4998091982928335e-05,0.005427419359710763,0.005214295703925179,0.0006405263499436008,0.00010154933060717532,0.030892567075712286,1.2085885267929764e-06,4.294718557582793e-06,5.0189433422731865e-05,4.8192221465913e-07,0.04909803087565978,1.5661043409616858e-06,0.0005576976630588078,6.194419116147806e-05,7.120528090809705e-07,2.0419773351948423e-06,3.1334883576517313e-09,2.0774510124722222e-07,3.349314861411498e-06,3.76,0.0,2.034592818578872e-07,0.7407043745697176,0.10754651925744489,0.013370301495219708,0.7446922474417335,0.24633444621029818,5.864022018333528e-07,2.9029646397687286e-09,0.002240043150818645,1.7399701222543738e-06,1.222169523493435e-08,1.4369720604825638e-10,1.2416247438835167e-08,0.003557797181164896,1.1594709494289234e-09,0.00047362167384936826,0.00038763535161857513,0.0013184511405313968,0.03780437616521783,2.6476659884444974e-06,3.943516332535869e-06,4.829934996106114e-12,4.0471295766689416e-12,4.072756759655866e-07,6.962070352082418e-07,5.91064193057296e-05,1.3283258457061789e-06,0.021535398674801566,8.76934003530459e-08,5.202207129437383e-10,2.4853778116905573e-09,0.006843460141743027,1.465033260396631e-06,0.009779290567327084,0.028954301791266446,4.512617982591205e-07,3.5534664843821157e-11,6.47022318747173e-05,9.758184422707187e-06,0.019876369588818183,1.1906119738823536e-06,7.3742749608936245e-06,1.065846454063029e-09,0.0010553492062678662,0.002610014475656835,4.005987531083316e-14,1.0201717881585566e-14
3.978137356274788e-05,1.0133314936931155,0.0014032583559784285,0.0006048240493242492,0.0008087883782601371,0.06472941591819427,0.0,0.0,0.0011163242230732302,1.7324229221299218e-05,0.30483931165558786,0.019024517704836114,0.00016173869624049958,3.747499617989708e-09,1.0319454402532727e-06,1.5040924053472202e-05,0.00545235970796832,0.00522707047565739,0.0006417267575839338,0.00010144254388144449,0.030892171155098822,1.2151341780288518e-06,4.317551069621105e-06,5.0717367678726294e-05,4.829525553112833e-07,0.04901313068845388,1.5765912384767102e-06,0.0005646278509094138,6.254757783089599e-05,7.177544908044002e-07,2.051688846036393e-06,3.1546564396459706e-09,2.078717920995453e-07,3.40596063914296e-06,3.76,0.0,2.0234326757421257e-07,0.7389104292012646,0.10846241786302135,0.013532244822390897,0.7456102221562482,0.24457860629017758,5.822278791817167e-07,2.8822751314218843e-09,0.0022346178995594356,1.7236081382650959e-06,1.2132098895089562e-08,1.42928618504063e-10,1.2359896932404593e-08,0.0035473684263904732,1.1480449473279041e-09,0.0004723957971592669,0.0003864959569867163,0.0013108761720723614,0.03779419910181784,2.638300948192495e-06,3.929570565670363e-06,4.8304464670556825e-12,4.047544807949242e-12,4.07305570530538e-07,6.94991973331983e-07,5.8765493336980104e-05,1.3243220918044498e-06,0.021579433306284035,8.785464948059257e-08,5.177559014009634e-10,2.4642565818526182e-09,0.006876248628310899,1.470153871794199e-06,0.009902676817376584,0.029085207895927598,4.5858561633615896e-07,3.599444117227154e-11,6.571269293934281e-05,9.910814368258831e-06,0.020094229477872944,1.2036784662373715e-06,7.469626003194014e-06,1.0766663596334263e-09,0.0010767746423302694,0.002647120479817522,4.046650182073101e-14,1.030526191504412e-14
3.9947156932595915e-05,1.013627380205071,0.0014082200794804354,0.0006049759767647817,0.0008109049754820496,0.06516589045823666,0.0,0.0,0.00111406324775289,1.728914108480498e-05,0.30697057211010265,0.019188743282089776,0.000161940548292347,3.781128415434797e-09,1.035353726769708e-06,1.5078874905345341e-05,0.0054746625408975316,0.005238300893189434,0.000642756508733096,0.00010134360576599637,0.03089133500252651,1.2210309914484693e-06,4.337841066482772e-06,5.119185329728645e-05,4.838488638350051e-07,0.04893287552065441,1.5860139271556166e-06,0.0005708732241450724,6.308939404978598e-05,7.228572419259022e-07,2.0602997048678676e-06,3.17354322955888e-09,2.0797840270110213e-07,3.4572590562670865e-06,3.76,0.0,2.0134204255810225e-07,0.737299603908716,0.10928672033403447,0.013677827166019948,0.7464341301637865,0.24300697979629482,5.784914816495518e-07,2.8637562401460903e-09,0.0022297464399915,1.708943294824193e-06,1.2051724089887572e-08,1.422362227255451e-10,1.2309019898428492e-08,0.003537887875545271,1.1378488926533607e-09,0.00047128159366055506,0.0003854625524520509,0.0013040648583402955,0.03778445764877085,2.6298237628461544e-06,3.916947047657118e-06,4.830684668942501e-12,4.047732611842837e-12,4.0731384370758647e-07,6.938447110578095e-07,5.8458731955977676e-05,1.3207094665793792e-06,0.021617769799824552,8.799620170928188e-08,5.155250593214364e-10,2.445335262888319e-09,0.006905424004326306,1.4745741317292053e-06,0.010013121757147433,0.029200755795663287,4.651802673492113e-07,3.640560683712837e-11,6.662124185153427e-05,1.0048058105489107e-05,0.020290791419396055,1.2154676813490562e-06,7.5548629028256206e-06,1.0862640679714798e-09,0.0010962436329962106,0.0026806175451101243,4.082719594767206e-14,1.0397109534131257e-14
