Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088)
5.978964828879719e-07,0.5363926669796685,7.505495789941798e-10,4.4344842215153305e-11,3.10858254067058e-11,2.6441010310777805e-10,0.0,0.0,1.1384289814286032e-08,2.03475538077565e-12,3.0063571662584704e-14,1.8974578230130823e-13,2.568771184779186e-17,6.326057677663952e-32,4.100416226601004e-23,2.9268650401030417e-15,2.8405424173507468e-12,3.108035699047516e-11,3.0172265600407375e-22,8.535744448790788e-24,4.1286638104739795e-12,4.8194281171099494e-20,2.7146260780853624e-15,2.0430848343856957e-19,1.8146783185981816e-17,1.487679145480498e-14,1.6226434110303403e-18,3.5759495709889857e-20,2.431150179054409e-23,4.871333960074147e-25,6.686124962209769e-20,1.984441164331494e-24,4.061531730050054e-18,3.4834927649255874e-26,3.76,0.0,0.5273953594207047,0.9999083238816502,5.5808662234745905e-11,4.906944150564284e-14,0.000193548743201789,0.0001935225606294852,2.6142293630857984e-08,2.828518278953559e-14,9.166452000485395e-05,4.570995815509699e-15,3.6162743572946516e-19,3.760065161420401e-19,2.7469894815664937e-18,3.106323247433968e-11,1.7946554785591333e-14,1.3480994322184366e-14,2.1516025503020576e-14,1.229149262252019e-13,6.585462045486988e-15,3.7352451541926345e-13,2.359177071380966e-13,3.2089686580492736e-19,2.0432649197180868e-20,1.5900864059479468e-16,5.843517647812024e-21,6.969727323593309e-14,5.950464046906059e-17,2.1143786433494048e-13,7.538561526132813e-15,4.938127272920712e-22,3.9690150821108053e-16,2.88869034527011e-12,3.33214544300443e-10,4.75309566625153e-09,1.0185541074484298e-16,2.856072859042346e-09,1.1499203099076847e-10,5.65211507471656e-19,5.953137472060806e-21,2.920906422958197e-16,2.6926465948051134e-24
6.188301666610657e-07,0.5363933542698852,7.779517615809617e-10,4.726955238788161e-11,3.291185258432218e-11,2.8583844108346593e-10,0.0,0.0,1.185617036474172e-08,2.192426516326808e-12,3.26932945191955e-14,1.966623971473393e-13,2.7889120999081286e-17,6.843134951165071e-32,4.2704301661395736e-23,2.931392783001912e-15,2.9384599645211867e-12,3.3295503746653894e-11,3.512913675608672e-22,9.809602884069022e-24,4.422857119074775e-12,5.18716639066118e-20,2.714653222671332e-15,2.2013304851015507e-19,1.8836907392326465e-17,1.7096790481593548e-14,1.759511212246697e-18,4.03178864284097e-20,2.6932243361299213e-23,5.36188556753944e-25,6.960639068024933e-20,2.2761595510216617e-24,4.610806997579014e-18,4.216141963611285e-26,3.76,0.0,0.5273885838362874,0.9999083234002981,6.168696083372486e-11,5.2544430683807276e-14,0.0002003240279147741,0.0002002978428059522,2.614195976211143e-08,2.8285139908759356e-14,9.166451996054811e-05,4.977509206180885e-15,3.869557754653244e-19,4.0558080417400216e-19,2.997983300978411e-18,3.327698249054469e-11,1.8575267936020533e-14,1.3687973643891984e-14,2.2087633970293177e-14,1.287593853407717e-13,7.13034673540304e-15,4.0089544943392436e-13,2.564606468277809e-13,3.225164303422711e-19,2.0523628729794766e-20,1.592541174202986e-16,6.267368300955392e-21,7.372989366321996e-14,6.53822443506723e-17,2.190835749222092e-13,7.879058700691813e-15,5.448401455571317e-22,4.2084968286992975e-16,2.9895665116828176e-12,3.3509360173799817e-10,5.009265679273617e-09,1.1681878706417658e-16,2.896104241074567e-09,1.1680555467500062e-10,6.267105308159679e-19,6.786003530716184e-21,3.1001944005303094e-16,2.9384244064240867e-24
6.397638504341594e-07,0.5363940415513231,8.04818964124786e-10,5.0229003113376765e-11,3.474413617541087e-11,3.080272899861797e-10,0.0,0.0,1.2330779424040453e-08,2.356506555358104e-12,3.547902810939195e-14,2.0358997423744856e-13,3.0186547534738066e-17,7.371830839780297e-32,4.4382412174231084e-23,2.9361674102880027e-15,3.0363011670878294e-12,3.5586883161605934e-11,4.068688633055677e-22,1.120825301930073e-23,4.727173340733796e-12,5.56849687771913e-20,2.7146835786842695e-15,2.3655058521555143e-19,1.9526566999311507e-17,1.9540649863751893e-14,1.9019797151386537e-18,4.525892737636066e-20,2.9733525673365385e-23,5.881823073918651e-25,7.235308645807732e-20,2.5965516215365458e-24,5.207414226004247e-18,5.067878627296764e-26,3.76,0.0,0.5273818083376646,0.9999083229160268,6.790125944191173e-11,5.613708181364165e-14,0.00020709922558987366,0.0002070730378455349,2.6141625897618383e-08,2.828509828827832e-14,9.166451991597444e-05,5.406934517839728e-15,4.1329867842728306e-19,4.361760850999694e-19,3.259723284203436e-18,3.55668963300802e-11,1.920397138877838e-14,1.3901979286257353e-14,2.266643771001592e-14,1.3474918702331384e-13,7.700981051027882e-15,4.2909173291011335e-13,2.777476232635121e-13,3.240113662977162e-19,2.0608309725860568e-20,1.5951300853700337e-16,6.706600807562596e-21,7.786706437448429e-14,7.159323521825394e-17,2.2674567874912052e-13,8.220052813932202e-15,5.9856532635871e-22,4.454299526767047e-16,3.090424898299341e-12,3.3685066265707724e-10,5.268588828043259e-09,1.3327349136655137e-16,2.9344386880459287e-09,1.1853879100094006e-10,6.925086939038808e-19,7.700757056654462e-21,3.2849273258174575e-16,3.1972971513675563e-24
6.606975342072531e-07,0.5363947288239792,8.311453029478363e-10,5.321777438027985e-11,3.6579737183218025e-11,3.309615442188621e-10,0.0,0.0,1.2808004598733018e-08,2.5270307471667303e-12,3.842584572954467e-14,2.1052909440105414e-13,3.258011966353835e-17,7.911042560163043e-32,4.6038059006749967e-23,2.9411869364340226e-15,3.134068296011667e-12,3.7954494049325864e-11,4.688990296716888e-22,1.273716383361488e-23,5.041612370622308e-12,5.963419486160349e-20,2.7147171330144333e-15,2.5356089072154913e-19,2.021577838827083e-17,2.221983705126088e-14,2.0500218229453474e-18,5.05984363057673e-20,3.272121694462701e-23,6.431720181343761e-25,7.510150007187908e-20,2.946998078912249e-24,5.8529612705484465e-18,6.052518432522173e-26,3.76,0.0,0.5273750329248478,0.9999083224289471,7.445242617291204e-11,5.984730119039171e-14,0.00021387433622820505,0.00021384814574936789,2.614129203737529e-08,2.828505616111248e-14,9.16645198711432e-05,5.859918732391201e-15,4.406465600934469e-19,4.677630503479325e-19,3.531984022921033e-18,3.793297132449694e-11,1.9832665144035123e-14,1.4122824859014112e-14,2.3252408863351407e-14,1.4089079733004784e-13,8.297977497374849e-15,4.580848966038509e-13,2.997525577108509e-13,3.2539914917054677e-19,2.068761408106955e-20,1.5978520736261983e-16,7.161265407120312e-21,8.211007461648299e-14,7.81449892709878e-17,2.34424172514553e-13,8.561445215703334e-15,6.549621898624777e-22,4.70650176193196e-16,3.1912655084381213e-12,3.384994757837621e-10,5.5309279671012455e-09,1.5129553718737258e-16,2.971181913589302e-09,1.201968857886074e-10,7.627386998722052e-19,8.70212380673277e-21,3.475174914419681e-16,3.469537935568074e-24
6.816312179803468e-07,0.5363954160878504,8.569272922150365e-10,5.623069074040882e-11,3.8415927856744134e-11,3.5462596814544895e-10,0.0,0.0,1.3287740460657569e-08,2.7040328549247468e-12,4.1538845566016906e-14,2.1748033287594377e-13,3.5069944401162005e-17,8.459708693926887e-32,4.767096095603325e-23,2.946448770970706e-15,3.231763563249286e-12,4.039833522383664e-11,5.378323810189645e-22,1.4401621234622872e-23,5.366174103911901e-12,6.371934121906811e-20,2.7147538488012567e-15,2.7116377174730774e-19,2.0904557869759673e-17,2.5145696259475632e-14,2.2036098491269273e-18,5.6352159188017e-20,3.590117601571828e-23,7.012132159916117e-25,7.785179551818827e-20,3.3288574402994046e-24,6.548979348938573e-18,7.184830859816821e-26,3.76,0.0,0.527368257597849,0.9999083219391635,8.134080877067903e-11,6.367499780868836e-14,0.00022064935983088583,0.00022062316651858644,2.6140958181372477e-08,2.8285013168216693e-14,9.166451982606388e-05,6.337111266834721e-15,4.68987804184339e-19,5.003117763221119e-19,3.814527739344737e-18,4.0375204758493594e-11,2.0461349201961224e-14,1.4350318375077123e-14,2.384547967219435e-14,1.4719053608990587e-13,8.921972310826363e-15,4.878463124043692e-13,3.224492287018206e-13,3.2669522467837043e-19,2.0762355611260397e-20,1.60070574114716e-16,7.631411193231852e-21,8.646020194823498e-14,8.504514500838442e-17,2.421190529178749e-13,8.903151042964674e-15,7.13999295157874e-22,4.96518225839955e-16,3.29208834541712e-12,3.400520860040246e-10,5.796155150001168e-09,1.7096019767455565e-16,3.0064316018092504e-09,1.2178459063300515e-10,8.375303347258986e-19,9.794890081837931e-21,3.671005632350917e-16,3.755421011809593e-24
7.025649017534406e-07,0.5363961033429349,8.821635373681236e-10,5.926282403592404e-11,4.025018218267963e-11,3.790052589407565e-10,0.0,0.0,1.3769888000576136e-08,2.8875452468731735e-12,4.482314991882252e-14,2.2444425825164885e-13,3.7656110608059405e-17,9.016801013020639e-32,4.9280955258918315e-23,2.951949663383426e-15,3.3293891212334013e-12,4.2918405499168276e-11,6.141247123295268e-22,1.6206718443467675e-23,5.700858435774495e-12,6.794040690719386e-20,2.714793679689117e-15,2.893590442638485e-19,2.1592921548306766e-17,2.832942670783632e-14,2.362715784593563e-18,6.253576526268302e-20,3.927925278768687e-23,7.623596482365109e-25,8.060413657790204e-20,3.743463603411242e-24,7.296921813049205e-18,8.48055457233418e-26,3.76,0.0,0.5273614823566817,0.999908321446774,8.856627256636837e-11,6.762008329111213e-14,0.00022742429639903338,0.00022739810015432642,2.6140624329615753e-08,2.8284970327375043e-14,9.166451978074553e-05,6.839163797315193e-15,4.983089562616618e-19,5.337919252526714e-19,4.107106360722437e-18,4.28935938664322e-11,2.1090023562727313e-14,1.4584264165251146e-14,2.4445550255842926e-14,1.5365456743111549e-13,9.573624779568425e-15,5.183473577911458e-13,3.458114325100999e-13,3.2791323530272413e-19,2.0833251936685906e-20,1.6036893240063042e-16,8.117086067550765e-21,9.091870536782273e-14,9.230161496095926e-17,2.498303166589607e-13,9.245097408520031e-15,7.756403536365793e-22,5.230419297958976e-16,3.3928934125538007e-12,3.415190422243932e-10,6.064150855231777e-09,1.9234186751651036e-16,3.0402780559160867e-09,1.2330629425494227e-10,9.170103578577153e-19,1.0983895321016913e-20,3.8724865158336407e-16,4.0552216201718044e-24
7.234985855265343e-07,0.53639679058923,9.068544625806172e-10,6.230949403469425e-11,4.208016622345548e-11,4.040841013391086e-10,0.0,0.0,1.425435412858098e-08,3.0775989803996092e-12,4.828390438995685e-14,2.3142143116342276e-13,4.0338691602842927e-17,9.581348418786769e-32,5.0867987614850896e-23,2.9576860036567983e-15,3.4269470625043067e-12,4.551470368933261e-11,6.982357820895725e-22,1.8157348220582478e-23,6.045665261382329e-12,7.229739098743917e-20,2.714836583216066e-15,3.081465331264935e-19,2.2280885234021975e-17,3.178206300390034e-14,2.5273115227524035e-18,6.916484304008117e-20,4.286128863955743e-23,8.266633435596728e-25,8.335868598740512e-20,4.1921236941558046e-24,8.098163369573007e-18,9.956410893897819e-26,3.76,0.0,0.5273547072013597,0.9999083209518714,9.612823666542383e-11,7.168247181622806e-14,0.0002341991459337653,0.00023417294665772388,2.6140290482109125e-08,2.8284928046287483e-14,9.166451973519667e-05,7.366730097164354e-15,5.285949090830599e-19,5.681729233365815e-19,4.409463406977956e-18,4.548813582934977e-11,2.17186882265042e-14,1.482446438081937e-14,2.5052495100983855e-14,1.6028889186888696e-13,1.0253616527834136e-14,5.49559558966882e-13,3.698131208825273e-13,3.2906521911034528e-19,2.09009354132008e-20,1.6068008638926848e-16,8.61833670133032e-21,9.548681979313642e-14,9.992259435554948e-17,2.575579604382065e-13,9.587221823469093e-15,8.3984472042837715e-22,5.502290246836845e-16,3.4936807131651135e-12,3.4290958042661494e-10,6.3348032827703435e-09,2.1551393862125495e-16,3.0728047933548134e-09,1.2476605173722472e-10,1.0013024092290375e-18,1.2274024784738553e-20,4.079683033317465e-16,4.3692158160412354e-24
7.44432269299628e-07,0.5363974778267341,9.310020686382284e-10,6.536626729047289e-11,4.390372842739868e-11,4.2984721516546696e-10,0.0,0.0,1.4741051217175232e-08,3.2742238795981104e-12,5.192627706027126e-14,2.384124032993101e-13,4.3117747408622036e-17,1.0152446731044511e-31,5.243210493021898e-23,2.963653933614401e-15,3.52443941948779e-12,4.818722860830315e-11,7.906280320182174e-22,2.0258196794489575e-23,6.400594475907976e-12,7.67902925194556e-20,2.714882514146814e-15,3.275260716352359e-19,2.296846440213693e-17,3.551445757456182e-14,2.6973690477705873e-18,7.625489715395388e-20,4.6653116826022575e-23,8.941746709833036e-25,8.611560497176254e-20,4.676116179341052e-24,8.953999703633403e-18,1.1630115434863817e-25,3.76,0.0,0.5273479321318975,0.9999083204545438,1.04025708360059e-10,7.586208004627496e-14,0.00024097390843619903,0.0002409477060299151,2.613995663884983e-08,2.828488577572318e-14,9.166451968942537e-05,7.920465887788562e-15,5.598290793956831e-19,6.034241180342718e-19,4.721335706869591e-18,4.8158827772426846e-11,2.2347343193462804e-14,1.5070720087926473e-14,2.566616846481722e-14,1.6709933986393965e-13,1.0962650769849439e-14,5.814547144151791e-13,3.9442851830061123e-13,3.3016178762258456e-19,2.096596269040612e-20,1.610038271335751e-16,9.13520850403416e-21,1.0016575168602207e-13,1.0791656707541308e-16,2.6530198095654205e-13,9.92947082406077e-15,9.06567863003978e-22,5.780871174077671e-16,3.5944502505674847e-12,3.442317847747037e-10,6.60800771468216e-09,2.4054868890755118e-16,3.104089091873808e-09,1.26167611709584e-10,1.090526932067829e-18,1.3670202352414647e-20,4.292658982910365e-16,4.697680289512476e-24
7.653659530727218e-07,0.5363981650554452,9.546097179579434e-10,6.842895451215917e-11,4.571889002171319e-11,4.5627939645466545e-10,0.0,0.0,1.5229896683213183e-08,3.4774486068662036e-12,5.5755457662217546e-14,2.454177167333849e-13,4.59933266838085e-17,1.0729239053557463e-31,5.397343470294723e-23,2.969849232564086e-15,3.621868164415456e-12,5.093597907000054e-11,8.917653494571104e-22,2.2513739369720808e-23,6.765645974524337e-12,8.141911055750567e-20,2.7149314175293983e-15,3.474975010867098e-19,2.365567417070311e-17,3.9537265045506515e-14,2.872860590882152e-18,8.382134596761214e-20,5.0660562855558754e-23,9.649423966046276e-25,8.887505303714393e-20,5.1966892289763886e-24,9.865647463982004e-18,1.3520387918224388e-25,3.76,0.0,0.5273411571483103,0.9999083199548735,1.1225731577097685e-10,8.015882705468109e-14,0.00024774858390745207,0.0002477223782720361,2.613962279983807e-08,2.8284843164446565e-14,9.166451964343915e-05,8.501028701339599e-15,5.919935758601862e-19,6.395149160346063e-19,5.042454951940464e-18,5.090566676287778e-11,2.297598846377413e-14,1.5322832166849366e-14,2.628640887105378e-14,1.7409156655847339e-13,1.1701451540878992e-14,6.140050004886724e-13,4.1963222081770856e-13,3.312122854051844e-19,2.102882297864383e-20,1.613399258461915e-16,9.667745598449949e-21,1.049566756294769e-13,1.162923092263132e-16,2.7306237491544215e-13,1.0271798776582943e-14,9.757618060129166e-22,6.066236547831701e-16,3.695202028076801e-12,3.454927293598295e-10,6.8836659336742126e-09,2.675171835692837e-16,3.1342024910670898e-09,1.2751444117999851e-10,1.184801109988865e-18,1.5177383456272588e-20,4.511476418774554e-16,5.040892179669057e-24
7.862996368458155e-07,0.5363988522753617,9.776819437798149e-10,7.149360669504809e-11,4.752383557878573e-11,4.833655528872131e-10,0.0,0.0,1.57208126052271e-08,3.687300729049597e-12,5.977665674256956e-14,2.524379032314416e-13,4.8965468382774315e-17,1.131090662302907e-31,5.549216517401835e-23,2.9762673122253524e-15,3.719235209381988e-12,5.3760953888277534e-11,1.0021118773042508e-21,2.4928237082416985e-23,7.140819652404654e-12,8.618384415333186e-20,2.7149832329834747e-15,3.680606703595233e-19,2.4342529276605634e-17,4.386092846748941e-14,3.0537587590656404e-18,9.187951984484441e-20,5.488944484930367e-23,1.0390137382395095e-24,9.163718783798107e-20,5.755059312617802e-24,1.0834244570971727e-17,1.5646960261547855e-25,3.76,0.0,0.5273343822506131,0.9999083194529392,1.2082133873565045e-10,8.457263425357053e-14,0.0002545231723486419,0.0002544969633852228,2.613928896507645e-08,2.8284800484679602e-14,9.166451959724531e-05,9.109077754188481e-15,6.250693578030321e-19,6.764149033506992e-19,5.3725490969831094e-18,5.372864980822804e-11,2.3604624037609328e-14,1.5580602147442272e-14,2.6913042855217474e-14,1.8127104748154457e-13,1.24707629115134e-14,6.471830605907168e-13,4.453992783893294e-13,3.3222493120748946e-19,2.1089945494325054e-20,1.6168813345420838e-16,1.0215990801761429e-20,1.0986073169238593e-13,1.2505889059562293e-16,2.808391390169372e-13,1.0614166836871058e-14,1.047375551680848e-21,6.358458996287633e-16,3.795936049008404e-12,3.4669860290316533e-10,7.161685694077487e-09,2.964891881615916e-16,3.1632112531818717e-09,1.2880974809990292e-10,1.2842388174678254e-18,1.680054817099203e-20,4.73619560097335e-16,5.3991288866909145e-24
8.072333206189092e-07,0.5363995394864818,1.0002242809120927e-09,7.455651023335115e-11,4.9316903819778936e-11,5.11090734186687e-10,0.0,0.0,1.6213725373027385e-08,3.9038067785973845e-12,6.399510481798231e-14,2.5947348350590247e-13,5.2034203184606114e-17,1.1896683508655306e-31,5.698853743893718e-23,2.9829033487408693e-15,3.816542406531638e-12,5.666215187690332e-11,1.1221308754068185e-21,2.7505735264656354e-23,7.526115404722509e-12,9.108449235980964e-20,2.715037899570339e-15,3.8921543552293333e-19,2.5029044053450455e-17,4.8495667284868584e-14,3.24003663989303e-18,1.0044466000623332e-19,5.934557388105886e-23,1.116434418035682e-24,9.44021650436906e-20,6.352410014073587e-24,1.186085081039532e-17,1.803058297329888e-25,3.76,0.0,0.5273276074388223,0.9999083189488152,1.2971573797952374e-10,8.910342532142077e-14,0.000261297673760886,0.0002612714613706105,2.6138955134565433e-08,2.8284758002010278e-14,9.16645195508506e-05,9.745273830307662e-15,6.590363847228088e-19,7.140939491426571e-19,5.71134361860459e-18,5.662777385494578e-11,2.4233249915139538e-14,1.5843832951143824e-14,2.754588808502949e-14,1.8864307517977822e-13,1.32713481892746e-14,6.809620795379452e-13,4.717052625382777e-13,3.3320694251501976e-19,2.1149706225953533e-20,1.620481880893409e-16,1.0779985612078808e-20,1.1487902344843707e-13,1.342256742713758e-16,2.886322699636214e-13,1.0956542044295596e-14,1.121355475631445e-21,6.6576091214574705e-16,3.896652316677075e-12,3.478548184491579e-10,7.441980240334252e-09,3.2753309283431605e-16,3.191176786288313e-09,1.3005650207988587e-10,1.3889505826130706e-18,1.8544694476051967e-20,4.966874964552032e-16,5.772667884017106e-24
8.28167004392003e-07,0.5364002266888045,1.0222431157191027e-09,7.761418120251389e-11,5.109657869801798e-11,5.394401580471223e-10,0.0,0.0,1.6708565366762538e-08,4.126992310146302e-12,6.841605153304838e-14,2.6652496662829536e-13,5.519955472189716e-17,1.248586253903407e-31,5.846284027801868e-23,2.9897523462992134e-15,3.913791548365151e-12,5.963957184955045e-11,1.252283636484148e-21,3.0250062886394476e-23,7.92153312665183e-12,9.612105423099992e-20,2.715095354345845e-15,4.1096165944776526e-19,2.5715232419966475e-17,5.345146694105854e-14,3.431667885838826e-18,1.0953191789999903e-19,6.403475429881551e-23,1.1972487131230244e-24,9.717013824416017e-20,6.989891049124198e-24,1.2946448679128283e-17,2.069302992481831e-25,3.76,0.0,0.5273208327129539,0.9999083184425721,1.389381826208166e-10,9.375112613102234e-14,0.0002680720881453018,0.0002680458722293344,2.613862130830505e-08,2.8284715598366806e-14,9.166451950426153e-05,1.0410279173743715e-14,6.938737566680022e-19,7.525222948819503e-19,6.058562644579443e-18,5.960303578739584e-11,2.4861866096535982e-14,1.6112329485638822e-14,2.818475595511918e-14,1.962127567575464e-13,1.4103989110882058e-14,7.153158446543352e-13,4.985263210748197e-13,3.341646467593951e-19,2.12084338988165e-20,1.6241981865828305e-16,1.135977019996675e-20,1.2001261654299886e-13,1.438023146593779e-16,2.9644176445866045e-13,1.1298896533034692e-14,1.1976456984126426e-21,6.963755356853491e-16,3.997350834397034e-12,3.489661098179693e-10,7.724467868578607e-09,3.607158470320671e-16,3.2181560327348364e-09,1.3125745354744205e-10,1.49904356121186e-18,2.0414831705327583e-20,5.203571104572107e-16,6.161786532232871e-24
8.491006881650967e-07,0.5364009138823281,1.04374555328572e-09,8.06633589752571e-11,5.286148079273205e-11,5.683992320971053e-10,0.0,0.0,1.7205266662861802e-08,4.356881952915815e-12,7.304476482429937e-14,2.735928496092947e-13,5.846154063702411e-17,1.3077781143590055e-31,5.991539958017127e-23,2.9968091119850447e-15,4.010984368158641e-12,6.269321261978473e-11,1.3930284589672945e-21,3.316483305870324e-23,8.327072713366908e-12,1.0129352882031842e-19,2.7151555302370753e-15,4.3329921142061084e-19,2.6401107877683853e-17,5.873807001753083e-14,3.628626780906816e-18,1.1915635502316464e-19,6.896278402824078e-23,1.2814995043673575e-24,9.994125892898964e-20,7.668617471558985e-24,1.4091944451994993e-17,2.3657101561339033e-25,3.76,0.0,0.5273140580730244,0.9999083179342766,1.4848607606552806e-10,9.851566467788235e-14,0.00027484641550300665,0.000274820195962529,2.6138287486296512e-08,2.8284673089090106e-14,9.166451945748421e-05,1.11047573894281e-14,7.295598456367233e-19,7.916706303173604e-19,6.41392996491055e-18,6.265443242708749e-11,2.5490472581969938e-14,1.6385899112121728e-14,2.8829453738890826e-14,2.0398501224140927e-13,1.496948502881455e-14,7.502187950296816e-13,5.258392214208133e-13,3.351035808401525e-19,2.1266415194463936e-20,1.6280274328774324e-16,1.1955383404537987e-20,1.2526253771846165e-13,1.5379875410546113e-16,3.042676192057984e-13,1.1641206845669364e-14,1.2761884331454479e-21,7.2769638623285e-16,4.098031605481928e-12,3.500366163763677e-10,8.009071527302685e-09,3.961029039950183e-16,3.244201825819135e-09,1.3241515139023757e-10,1.6146215210857528e-18,2.2415974196160362e-20,5.446338774262295e-16,6.566761896043284e-24
