Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124)
7.064598898316361e-10,0.9302860824741205,3.312083934019431e-18,3.719261919662317e-12,1.3648609426068533e-21,1.521673025224058e-26,0.0,0.0,9.837148456435124e-20,7.554084986641016e-42,1.862565296982943e-20,3.050909570688182e-26,8.275943256917392e-18,5.100012861163956e-38,1.850832634640709e-27,6.993811542416426e-23,1.1218691863709693e-33,1.3252124254977673e-26,2.6379682600332627e-22,3.3930008262780705e-18,1.758928544299109e-08,1.9395207786451987e-15,3.5637357731621955e-26,3.722940748987193e-54,7.390518698330828e-40,3.275026185382095e-33,1.0042479081226306e-27,2.1485258808708617e-46,4.738651512983302e-71,8.843566045116625e-69,4.543222007831046e-44,5.621692675405502e-38,2.482333945059117e-31,7.312726651450055e-55,3.76,0.0,0.7557497070087814,0.9999999999981394,4.306872398523919e-27,1.198355161712047e-47,0.011212299731092796,0.010928979677607378,0.0002832848749106381
7.274055138588692e-10,0.9303415009323444,3.616158955088369e-18,3.829533235865884e-12,1.5342119427772945e-21,1.7609933693632733e-26,0.0,0.0,1.0776340795572007e-19,9.319954019805928e-42,2.1307962444974835e-20,3.530730162181982e-26,9.301258983980977e-18,6.077335381586359e-38,2.141761797570212e-27,7.860887404414884e-23,1.3764353416168964e-33,1.5336046514211334e-26,2.9651315687936924e-22,3.70393077586899e-18,1.8649694549093433e-08,2.1172163030708533e-15,4.1230413289048697e-26,5.131325725335941e-54,9.33154813921795e-40,4.0185327784264745e-33,1.162341392039395e-27,2.7945368344074683e-46,7.342558798074778e-71,1.2934951724782663e-68,5.906106345746698e-44,6.896702687063312e-38,2.9576129398362355e-31,1.0380966244441593e-54,3.76,0.0,0.7554197911907216,0.9999999999980842,4.984134130940666e-27,1.604968064783501e-47,0.011542216609562114,0.011253643469979842,0.00028853584018891933
7.483511378861024e-10,0.9303968952033276,3.938342986703101e-18,3.9398045520810096e-12,1.7188647388406718e-21,2.0295147083289412e-26,0.0,0.0,1.1776881174193967e-19,1.1433671427411622e-41,2.4288254855261476e-20,4.069094896021431e-26,1.0418963698991396e-17,7.205980473137449e-38,2.4681598661456566e-27,8.806179195738523e-23,1.678983874955107e-33,1.7674186547498798e-26,3.321824305755494e-22,4.0332983655954304e-18,1.9741207999733702e-08,2.3054442036143487e-15,4.750376298794604e-26,7.00866959772047e-54,1.1704422282813995e-39,4.902275093732936e-33,1.3397493267957704e-27,3.607767261183277e-46,1.123749127016579e-70,1.8716528588606108e-68,7.620754342343471e-44,8.41187152313189e-38,3.506382990453932e-31,1.4591111742255874e-54,3.76,0.0,0.7550900193951207,0.999999999998029,5.744014632775487e-27,2.1318509775732894e-47,0.011871989496676581,0.011578295806878278,0.0002936542073776697
7.692967619133356e-10,0.9304522652976308,4.279165520078784e-18,4.050075868308368e-12,1.9197161026270033e-21,2.329832179913374e-26,0.0,0.0,1.284119421556153e-19,1.395200521942468e-41,2.7590469908614546e-20,4.671206408202649e-26,1.1634438725840179e-17,8.504149673292902e-38,2.8331746655774513e-27,9.834251900369614e-23,2.0368362403742538e-33,2.0289128934923567e-26,3.7097719239022727e-22,4.381634163172598e-18,2.0863828194187738e-08,2.504507159542002e-15,5.451754756091548e-26,9.4904116000002e-54,1.4589078552179001e-39,5.947656226996304e-33,1.5381912262855829e-27,4.6249015214438445e-46,1.699724236431367e-70,2.680894180228847e-68,9.764298701138734e-44,1.020383574586228e-37,4.137473147913868e-31,2.0316554505033238e-54,3.76,0.0,0.7547603915591147,0.9999999999979738,6.593853652025669e-27,2.8095440913068065e-47,0.01220161845530296,0.011902933532314875,0.00029864319532666545
7.902423859405688e-10,0.9305076112258088,4.63915659493709e-18,4.16034718454866e-12,2.1376885432576e-21,2.6646863042134973e-26,0.0,0.0,1.3971758714789722e-19,1.693923259879806e-41,3.123975254578306e-20,5.342558746268894e-26,1.295321669448974e-17,9.991616871138328e-38,3.2401299047836136e-27,1.0949799483628402e-22,2.4581590086173164e-33,2.3204722515776392e-26,4.1307487891371565e-22,4.749468643449264e-18,2.2017557222166684e-08,2.7147077744924886e-15,6.233524241473457e-26,1.2747107315197161e-53,1.8077078142994983e-39,7.178582440256747e-33,1.7594832039496754e-27,5.88937239548834e-46,2.5426240193306998e-70,3.803224470332496e-68,1.2427559367595838e-43,1.2313403177795842e-37,4.860455650632096e-31,2.8038752656042555e-54,3.76,0.0,0.7544309076198662,0.9999999999979187,7.541401800795726e-27,3.675392239048347e-47,0.012531103548280645,0.012227553570481931,0.0003035059426788159
8.11188009967802e-10,0.9305629329984134,5.0188468247548126e-18,4.2706185008026004e-12,2.3737303593787764e-21,3.036974664799739e-26,0.0,0.0,1.5171111929299776e-19,2.0467960205800115e-41,3.5262538300116986e-20,6.088960807408572e-26,1.4380981278001288e-17,1.1689861743093548e-37,3.69253920970259e-27,1.215764480253306e-22,2.9520810613811723e-33,2.644618195719321e-26,4.586578172559725e-22,5.137332171253656e-18,2.3202396888389985e-08,2.9363485666886612e-15,7.102392063097721e-26,1.6989052007679245e-53,2.227359027666725e-39,8.621747615433916e-33,2.0055456917558898e-27,7.452242880240241e-46,3.763566424359607e-70,5.3465380527441884e-68,1.5717768716370899e-43,1.4786242384256726e-37,5.685743599237504e-31,3.837072040393592e-54,3.76,0.0,0.754101567514565,0.9999999999978635,8.594853562423245e-27,4.7743250969467e-47,0.012860444838421674,0.012552152919367105,0.00030824551425489346
8.321336339950352e-10,0.9306182306259904,5.418767390085429e-18,4.3808898170709304e-12,2.6288156277725992e-21,3.4497478905500396e-26,0.0,0.0,1.6441848099845004e-19,2.4619960495604336e-41,3.96865238672996e-20,6.91652825168922e-26,1.5923567256171057e-17,1.3622116195486915e-37,4.194101280795701e-27,1.3462739575187519e-22,3.52872431595022e-33,3.004005265528364e-26,5.079132229844636e-22,5.545755009345749e-18,2.4418348701298575e-08,3.1697319734818068e-15,8.065415981951673e-26,2.2477939964809623e-53,2.7298186336961933e-39,1.0306791429725697e-32,2.278400836560777e-27,9.373438549884693e-46,5.515597685504965e-70,7.45129538660744e-68,1.976007470841598e-43,1.7672915306468413e-37,6.624575219491432e-31,5.2092448792977156e-54,3.76,0.0,0.7537723711804281,0.9999999999978083,9.762835884834144e-27,6.160719479234904e-47,0.013189642388510725,0.012876728653695964,0.00031286489811098905
8.530792580222684e-10,0.9306735041190821,5.8394500669456255e-18,4.491161133354399e-12,2.903944262706095e-21,3.9062225965072317e-26,0.0,0.0,1.7786623202821293e-19,2.9487122815467067e-41,4.454076162288243e-20,7.831709471234873e-26,1.7586960219067045e-17,1.58135098963967e-37,4.748715428816228e-27,1.4870164277867844e-22,4.199340631961268e-33,3.401432326076931e-26,5.610331991309016e-22,5.97526729986917e-18,2.5665413899630766e-08,3.4151603407694214e-15,9.130033301078744e-26,2.953284306089007e-53,3.3287251676889924e-39,1.2266624272338875e-32,2.5801810424698544e-27,1.1722816844811694e-45,8.00660981408182e-70,1.029976181977786e-67,2.4701001216153835e-43,2.10296958010542e-37,7.689125788309234e-31,7.018460163036546e-54,3.76,0.0,0.753443318554699,0.9999999999977531,1.1054444748298477e-26,7.899351852322479e-47,0.013518696261305132,0.013201277918026194,0.0003173670124442743
8.740248820495015e-10,0.9307287534882251,6.281427217164501e-18,4.601432449653791e-12,3.2001419988182624e-21,4.4097759934603344e-26,0.0,0.0,1.920815296728642e-19,3.51724431327584e-41,4.9855620183300455e-20,8.841274745267398e-26,1.9377296661658102e-17,1.8291114048784083e-37,5.3604750864402776e-27,1.638512812278328e-22,4.976338559425291e-33,3.83983786254621e-26,6.18214734137688e-22,6.426399074294092e-18,2.6943593438289614e-08,3.672935928675277e-15,1.0304048448056045e-25,3.854662680167701e-53,4.039481188335591e-39,1.453759361780853e-32,2.913125468300666e-27,1.4581712886992078e-45,1.1518417984709852e-69,1.4126068129737426e-67,3.071018982403312e-43,2.491854725066695e-37,8.892481063757325e-31,9.388015677897231e-54,3.76,0.0,0.7531144095746491,0.999999999997698,1.2479229873833648e-26,1.0067899145383203e-46,0.013847606519534879,0.013525797930430334,0.00032175470191028727
8.949705060767347e-10,0.9307839787439524,6.74523182043411e-18,4.711703765969897e-12,3.51846045882614e-21,4.9639603006076126e-26,0.0,0.0,2.0709218166847301e-19,4.179111991963131e-41,5.566288962106564e-20,9.952345166967432e-26,2.1300863648209044e-17,2.1084100187557916e-37,6.033685099006226e-27,1.8012968939294835e-22,5.873443200280848e-33,4.3223125131454573e-26,6.796597005929684e-22,6.8996802332397714e-18,2.8252888017259867e-08,3.943360900039094e-15,1.159566532254404e-25,4.999343987685688e-53,4.879545270559986e-39,1.7159854357184897e-32,3.279589531203221e-27,1.8044217086348444e-45,1.6428069285819749e-69,1.9230266528844163e-67,3.7984760367096085e-43,2.940809440633881e-37,1.0248765924829637e-30,1.2471170977554974e-53,3.76,0.0,0.7527856441775763,0.9999999999976428,1.40472354516502e-26,1.2758066376939484e-46,0.014176373225902629,0.013850285974981032,0.00032603074513763757
9.159161301039679e-10,0.9308391798967919,7.23139746109088e-18,4.821975082303532e-12,3.859977129371607e-21,5.572495753469873e-26,0.0,0.0,2.229266204859594e-19,4.947172239113804e-41,6.199573035288027e-20,1.1172378578883396e-25,2.3364098944338297e-17,2.422378002796653e-37,6.772853317256936e-27,1.9759153163357337e-22,6.905716315239033e-33,4.8520929685749244e-26,7.455748532594598e-22,7.395640558634668e-18,2.9593298064302938e-08,4.226737327361409e-15,1.3013471269209634e-25,6.445155320518413e-53,5.868514179788667e-39,2.0177540707201072e-32,3.682040355748803e-27,2.2219098605968025e-45,2.3239390069615957e-69,2.5993158517075427e-67,4.675128023691077e-43,3.4573523556710592e-37,1.1773104249287434e-30,1.645855386452669e-53,3.76,0.0,0.7524570223008054,0.9999999999975876,1.5768980315590422e-26,1.6078914483143117e-46,0.0145049964430837,0.014174739406258803,0.00033019785022027803
9.368617541312011e-10,0.9308943569572672,7.740458364452215e-18,4.932246398655534e-12,4.225795438562342e-21,6.239286735179356e-26,0.0,0.0,2.396139625499164e-19,5.835744527980663e-41,6.888879084337484e-20,1.2509201953939366e-25,2.557359063556674e-17,2.7743778883314966e-37,7.582709936643875e-27,2.162927569959405e-22,8.08974303597674e-33,5.432576000166729e-26,8.161718274690492e-22,7.91480969164649e-18,3.096482376659359e-08,4.523367180215271e-15,1.4566473228377863e-25,8.261241518067713e-53,7.028475353188622e-39,2.3639187713764357e-32,4.123067399155626e-27,2.723130968083827e-45,3.261723748297076e-69,3.489729025003944e-67,5.727122485380608e-43,4.049773714645193e-37,1.3481767219963261e-30,2.158466796619699e-53,3.76,0.0,0.7521285438816893,0.9999999999975324,1.7655503530497492e-26,2.015814818654771e-46,0.014833476233726101,0.014499155641129947,0.0003342586629395284
9.578073781584343e-10,0.930949509935897,8.272949379330616e-18,5.0425177150267566e-12,4.617044723198388e-21,6.96841291510782e-26,0.0,0.0,2.5718397566653977e-19,6.860748525129346e-41,7.637814287969927e-20,1.397099357286883e-25,2.7936077304379346e-17,3.168007013061184e-37,8.468196852939125e-27,2.362905992645386e-22,9.443641940112615e-33,6.067310731185042e-26,8.916671373267524e-22,8.45771714731841e-18,3.2367465049869085e-08,4.8335523336032525e-15,1.6264077509463e-25,1.0531210372730754e-52,8.384083389591464e-39,2.7597905143522926e-32,4.605376677832753e-27,3.322436291147388e-45,4.543851628239929e-69,4.6548365202850794e-67,6.984314197369428e-43,4.727114826970977e-37,1.539211639204164e-30,2.8138362387583377e-53,3.76,0.0,0.7518002088576061,0.9999999999974772,1.9718339275603806e-26,2.5146510831005433e-46,0.015161812660450516,0.014823532164176334,0.0003382157613343668
9.787530021856675e-10,0.9310046388431952,8.8294060193927e-18,5.152789031418077e-12,5.034880317912733e-21,7.764147387487926e-26,0.0,0.0,2.7566714559989727e-19,8.039846825291088e-41,8.450141385777003e-20,1.5566319440151326e-25,3.045844759496954e-17,3.6071164827161833e-37,9.434489393291752e-27,2.576435753504219e-22,1.0987283310665584e-32,6.760014411521034e-26,9.722821736742894e-22,9.024892290308335e-18,3.380122161321525e-08,5.157594554121322e-15,1.8116130380822543e-25,1.335418179959452e-52,9.962984698497071e-39,3.2111856901422424e-32,5.131802701665416e-27,4.036207634327371e-45,6.284593538200371e-69,6.170609519528328e-67,8.480945453101224e-43,5.499305394954018e-37,1.7522775206633316e-30,3.647161361208931e-53,3.76,0.0,0.7514720171659635,0.9999999999974221,2.196956810755334e-26,3.1219190208233513e-46,0.015490005785850327,0.01514786651865439,0.00034207166474234466
9.996986262129007e-10,0.931059743689672,9.410364440584622e-18,5.263060347830385e-12,5.4804835118842885e-21,8.630945628787868e-26,0.0,0.0,2.950946354955159e-19,9.39260692866432e-41,9.329770618190183e-20,1.730411107583432e-25,3.3147740444220185e-17,4.095813910115267e-37,1.0486983064006299e-26,2.8041148554915386e-22,1.2742284900897775e-32,7.514562789240939e-26,1.058243202585612e-21,9.61686435229633e-18,3.526609290424374e-08,5.4957955098959105e-15,2.0132892957305332e-25,1.6849081625014016e-52,1.1795881075445446e-38,3.724443226827403e-32,5.7053012751955646e-27,4.8831495364586855e-45,8.632886957559798e-69,8.131453722624709e-67,1.025587577407263e-42,6.37712886010148e-37,1.9893551347534946e-30,4.701413706170132e-53,3.76,0.0,0.7511439687441936,0.9999999999973669,2.442178567018483e-26,3.8581586239485585e-46,0.01581805567249162,0.01547215631295746,0.0003458288273373036
9.999999999999999e-10,0.9311148244858324,9.418904932941975e-18,5.264646974430562e-12,5.4871035484381785e-21,8.643958628361121e-26,0.0,0.0,2.9538121257687665e-19,9.413441696171657e-41,9.3429379667489e-20,1.7330200008821593e-25,3.318768823323726e-17,4.103228493876344e-37,1.0502783147523546e-26,2.807497026370865e-22,1.2769192131962992e-32,7.525890479163101e-26,1.0595201835313924e-21,9.62556543001976e-18,3.5287397104922846e-08,5.50076648093356e-15,2.0163164873585437e-25,1.6904930438938696e-52,1.1824270323998168e-38,3.732312782229768e-32,5.713911489150532e-27,4.8964083287679726e-45,8.671991143782533e-69,8.163459031565042e-67,1.0283655076891037e-42,6.390586681536216e-37,1.9929517326334444e-30,4.718437683578324e-53,3.76,0.0,0.7511392497011139,0.999999999997366,2.4458599681543572e-26,3.869805355751745e-46,0.015822774736875666,0.015476821983982803,0.0003458821780875966
1.0206442502401339e-09,0.9311148244858324,1.0016361488383729e-17,5.3733316642646e-12,5.955061651684087e-21,9.573465980654658e-26,0.0,0.0,3.154983610483032e-19,1.0940662489045125e-40,1.0280774657671362e-19,1.9193706644392693e-25,3.601114458321329e-17,4.638484180064331e-37,1.163131807364125e-26,3.0465541164568485e-22,1.47322674168376e-32,8.335007925201747e-26,1.1497813627818498e-21,1.0234162405196634e-17,3.67620781575127e-08,5.848456755308444e-15,2.2325086970365172e-25,2.115579099672007e-52,1.39170406794131e-38,4.3064791168794154e-32,6.3289629596300694e-27,5.88448857063405e-45,1.1780587770339624e-68,1.0654676929295413e-66,1.2353425966542836e-42,7.372385971173921e-37,2.2525635704484457e-30,6.028501980470296e-53,3.76,0.0,0.7508160635297577,0.9999999999973117,2.708816058652929e-26,4.747075171694992e-46,0.016145962382913177,0.015796399210629957,0.00034948964811514844
1.041589874267367e-09,0.9311698812421766,1.064793466916967e-17,5.4836029807216534e-12,6.459848085205998e-21,1.0596556061712702e-25,0.0,0.0,3.3691094058726914e-19,1.270790382306487e-40,1.1307378697165838e-19,2.1244823627887207e-25,3.905599883263093e-17,5.2397912842125945e-37,1.2873363040346764e-26,3.3043771743869056e-22,1.698283060935747e-32,9.225566347678271e-26,1.2471326645640203e-21,1.0877315381673926e-17,3.828917636524429e-08,6.21587974270451e-15,2.4703863969593354e-25,2.6440965216417623e-52,1.6364338929582188e-38,4.964802680234717e-32,7.006004212037193e-27,7.06433086420669e-45,1.597505704687377e-68,1.388471011275194e-66,1.482361084708804e-42,8.497841620939748e-37,2.544149935313991e-30,7.691288419137556e-53,3.76,0.0,0.7504883014601429,0.9999999999972565,2.9982395964321374e-26,5.8162923153430795e-46,0.01647372597962651,0.01612059293798889,0.00035305646327239324
1.0625354982946002e-09,0.9312249139692008,1.1305622204395966e-17,5.593874297202501e-12,6.996102280731558e-21,1.1705275988032285e-25,0.0,0.0,3.5936578027502472e-19,1.472065871488248e-40,1.2413977368818578e-19,2.3467605458936587e-25,4.2289791529870056e-17,5.904701102082523e-37,1.421924277372588e-26,3.5782204649890836e-22,1.9521852851317805e-32,1.0190639249205764e-25,1.350537986528461e-21,1.1546852045448218e-17,3.984738631992826e-08,6.598365805462911e-15,2.728085713609974e-25,3.2899192245175422e-52,1.9179873047213865e-38,5.707578614802515e-32,7.739782630041136e-27,8.449885883999142e-45,2.1531567255937733e-68,1.7999493342456806e-66,1.7723183187607057e-42,9.767419989157035e-37,2.8665125046428277e-30,9.765101683745437e-53,3.76,0.0,0.7501606824728642,0.9999999999972013,3.311879502932368e-26,7.09748545660958e-46,0.016801346525115834,0.016444735273050844,0.0003565315572790832
1.0834811223218334e-09,0.9312799226773962,1.1989962994771727e-17,5.704145613708117e-12,7.565109755362608e-21,1.2904881814165574e-25,0.0,0.0,3.8289701329637456e-19,1.700791649346077e-40,1.360512267289119e-19,2.5872588219594667e-25,4.572016090123107e-17,6.63848210330171e-37,1.5675318437220444e-26,3.868733230330292e-22,2.2379440871042956e-32,1.1234798054128834e-25,1.4602430751184386e-21,1.2243301015305118e-17,4.1436706580022845e-08,6.996216171695989e-15,3.006814386596568e-25,4.076082971436172e-52,2.2409967310762373e-38,6.543641643864711e-32,8.533786153151696e-27,1.0071902370773719e-44,2.885257756390672e-68,2.3216248160549598e-66,2.1115853771845048e-42,1.1196127398682603e-36,3.222187323774928e-30,1.2340492052489177e-52,3.76,0.0,0.7498332065054624,0.9999999999971462,3.651221422371389e-26,8.627361047030465e-46,0.017128824081838124,0.016768824054457218,0.0003599171539536854
1.1044267463490666e-09,0.9313349073772498,1.2701496682565017e-17,5.814416930239492e-12,8.168182213304239e-21,1.4200851950192287e-25,0.0,0.0,4.0753959677030066e-19,1.96015290883376e-40,1.4885543216569938e-19,2.8470753702235687e-25,4.935489440143977e-17,7.446730392004325e-37,1.7248219133224505e-26,4.1765774921773182e-22,2.558828175453196e-32,1.2362807397305208e-25,1.5764985404484652e-21,1.2967190732063905e-17,4.3057135517362165e-08,7.409731945418698e-15,3.3078304632523125e-25,5.029300937892695e-52,2.6105912211581513e-38,7.482567204898014e-32,9.391650387596269e-27,1.196491484414982e-44,3.844602254078813e-68,2.980050051911256e-66,2.5073579553215444e-42,1.28002855421707e-36,3.613875217582243e-30,1.552516295647079e-52,3.76,0.0,0.7495058734955068,0.999999999997091,4.01781378793751e-26,1.0447756774861427e-45,0.01745615871222307,0.017092857169152875,0.00036321542878426266
1.1253723703762998e-09,0.9313898680792432,1.3440763607261151e-17,5.924688246797645e-12,8.806657455550628e-21,1.559886713584731e-25,0.0,0.0,4.333292382254779e-19,2.253647475649608e-40,1.6260129624020427e-19,3.1273489135617885e-25,5.320192917718902e-17,8.335369011275075e-37,1.8944817932239853e-26,4.502428064922187e-22,2.918355802158107e-32,1.3579607672641465e-25,1.6995598567009473e-21,1.3719049486520563e-17,4.47086712772052e-08,7.839214122489633e-15,3.632437786615133e-25,6.181013832599126e-52,3.032391708093439e-38,8.534683532681461e-32,1.0317145548161346e-26,1.4167773787155657e-44,5.095439926088514e-68,3.8073842725457933e-66,2.9676748179117924e-42,1.4597423586935062e-36,4.044424630261484e-30,1.944770344574722e-52,3.76,0.0,0.7491786833805929,0.9999999999970358,4.4132621505559184e-26,1.2606910978719174e-45,0.01778335047867313,0.017416832562779844,0.00036642849853497477
