Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166)
7.692949115282447e-07,0.7707358298059982,7.2920142516162775e-09,7.754541968430308e-09,2.4642014762586412e-09,8.364111910780397e-10,0.0,0.0,6.682415764764743e-09,1.493612596011698e-12,1.3634213303645992e-08,3.1776928012595394e-10,4.1067351824839545e-11,7.655748221314325e-26,4.948388483611078e-18,1.4489369292915304e-11,2.4598964750701576e-10,6.677128008745011e-07,8.046480834964651e-14,3.4842322800881155e-16,3.877555770175702e-06,4.745362807102614e-12,4.2147728602483035e-13,4.586453385811529e-19,4.0608416906220764e-15,3.983934403295535e-09,1.0780849081165116e-13,3.3396366261350988e-18,1.9410460637090865e-20,1.578697907455356e-21,1.7650663682348447e-16,5.339932121551075e-19,4.038256261685946e-13,6.87120921570959e-17,3.76,0.0,0.6888774009287049,0.9991838805577206,7.150031104853563e-10,1.0082391954725188e-13,0.1811886764031976,0.1811686529656806,1.156015077619776e-05,3.144327213743651e-10,0.0008154294392039912,1.671167182826479e-09,4.080274157981307e-12,1.0252634680091334e-15,5.6019313167482574e-14,6.582771995360173e-07,2.211234752566834e-10,1.8461984708013011e-09,4.630259204620473e-09,9.300588527254244e-09,3.1239828484177233e-09,1.1336808564024815e-10,1.2792287301233717e-10,5.27328268170739e-17,1.6014097715228417e-17,6.016998734062573e-13
8.069750410643248e-07,0.7717748539678791,7.71609532342889e-09,8.093068779670153e-09,2.656861820220108e-09,9.628625102556463e-10,0.0,0.0,7.3291547980335695e-09,1.78907114298953e-12,1.5647682795963938e-08,3.673107712911992e-10,4.5782634905827715e-11,9.398544807695736e-26,5.768865361996783e-18,1.5797370879187216e-11,2.917045087856897e-10,7.313533213003131e-07,9.623130916314328e-14,4.038555118228161e-16,4.2549581713070095e-06,5.246850514225533e-12,4.602561113154733e-13,6.17997942571477e-19,4.823329383752462e-15,4.596698761080115e-09,1.2019973446222043e-13,4.067912982518103e-18,2.873532173056845e-20,2.259771378447615e-21,2.0635051316627697e-16,6.207097082913746e-19,4.605049924369114e-13,8.634778619640018e-17,3.76,0.0,0.6810436697276534,0.999183814810355,8.47886990638244e-10,1.3123575248162825e-13,0.18902278715930157,0.18900207112489467,1.142953110857041e-05,3.1197711894452145e-10,0.0008154293806760145,1.8308184947721708e-09,4.259958459333892e-12,1.1519278969818814e-15,6.293217364685113e-14,7.205167584399834e-07,2.3037840444954686e-10,1.9523257767445325e-09,4.89744673710565e-09,1.0165596289471803e-08,3.5612154033774694e-09,1.2490337940048864e-10,1.410882216621545e-10,5.769440173916302e-17,1.7463073735126317e-17,6.551872017663051e-13
8.446551706004048e-07,0.7728020651668598,8.151198815016649e-09,8.417159351091988e-09,2.8512963858403173e-09,1.1018279741499477e-09,0.0,0.0,8.003932659851173e-09,2.1244854628061317e-12,1.7846368529134337e-08,4.210954902768112e-10,5.074636129452328e-11,1.1467009166123285e-25,6.691422577800831e-18,1.7124221019118714e-11,3.428682820425493e-10,7.97582049270785e-07,1.1392223812797792e-13,4.652451309062915e-16,4.648734658805881e-06,5.7726687082264145e-12,4.996218392177132e-13,8.199436888673143e-19,5.677180900713796e-15,5.2610385595077105e-09,1.3341243014978493e-13,4.91877626537193e-18,4.1706870718266236e-20,3.173615951968567e-21,2.394519521056811e-16,7.156459935838408e-19,5.210158820485527e-13,1.0719031486856408e-16,3.76,0.0,0.6732990233400727,0.9991837463645158,9.966205230270863e-10,1.6859198543024437e-13,0.1967678296694289,0.19674638386027654,1.130039820901676e-05,3.0954947387835707e-10,0.0008154293200086764,1.9969964673296387e-09,4.4374233060024815e-12,1.285450589047095e-15,7.02180457712615e-14,7.852165448527483e-07,2.3950358856642757e-10,2.061591375896454e-09,5.1683460385127185e-09,1.1072250307305295e-08,4.03800963308284e-09,1.3707796853691593e-10,1.5500565884454389e-10,6.27279580117715e-17,1.8930727136822412e-17,7.093248327202831e-13
8.823353001364849e-07,0.7738175977500724,8.596947216083705e-09,8.727611314047016e-09,3.0469143372435104e-09,1.253970634968307e-09,0.0,0.0,8.706548189642085e-09,2.5029176985166728e-12,2.0237745481178437e-08,4.791699058107954e-10,5.5955930450932253e-11,1.3902512548292545e-25,7.721194745925058e-18,1.846711067901439e-11,3.997586570711072e-10,8.663625905501766e-07,1.3362690121751084e-13,5.3293442209364e-16,5.058736764685917e-06,6.3226655367122494e-12,5.394859017333336e-13,1.0726060002640748e-18,6.626981743324893e-15,5.977486203744706e-09,1.4746244132059827e-13,5.907500080142398e-18,5.944974962880672e-20,4.3801628246379446e-21,2.759776920939612e-16,8.189879655168788e-19,5.852520893469804e-13,1.315882150543239e-16,3.76,0.0,0.6656424486623802,0.9991836752547927,1.1620152467925973e-09,2.1399941829438622e-13,0.20442481689467903,0.20440260447465491,1.1172735135913045e-05,3.0714946714747695e-10,0.0008154292572364776,2.1696108138144474e-09,4.612685144895889e-12,1.4255190587160781e-15,7.785971049622367e-14,8.523352280916705e-07,2.4850115155602157e-10,2.173937796506918e-09,5.442935232402482e-09,1.2020393962007933e-08,4.55619107092944e-09,1.4989476645236247e-10,1.6967988872526102e-10,6.782049140296111e-17,2.0413692238166243e-17,7.639958530167621e-13
9.16247416718957e-07,0.7747217016649882,9.006864790622398e-09,8.996106739646498e-09,3.2235179921195333e-09,1.4027146017825405e-09,0.0,0.0,9.362538428876683e-09,2.8828619229809232e-12,2.2560831161430102e-08,5.351363695979567e-10,6.08525790607862e-11,1.6444411586570207e-25,8.74372109067516e-18,1.9687596780400835e-11,4.5607446818974415e-10,9.304172775013753e-07,1.5315308785402727e-13,5.995198409269926e-16,5.441489408301872e-06,6.838208709446799e-12,5.75731416828752e-13,1.3508151218100124e-18,7.567425394658043e-15,6.667207015206154e-09,1.608342099279403e-13,6.928810169736134e-18,8.063505754337199e-20,5.774266361031585e-21,3.119137297660725e-16,9.193159878730502e-19,6.46146479941753e-13,1.568816204670809e-16,3.76,0.0,0.6588260047214738,0.9991836090065821,1.3257543278300089e-09,2.627456795467666e-13,0.21124164605441442,0.21121871247074409,1.1059081223798885e-05,3.0501283127556173e-10,0.0008154291989626714,2.3303933298794785e-09,4.768554118750256e-12,1.5568989116415844e-15,8.502608059950096e-14,9.147765763491317e-07,2.5649156335109124e-10,2.2776301711293777e-09,5.693193751983775e-09,1.2909006151551506e-08,5.059439736242701e-09,1.6197965010378504e-10,1.835355101630126e-10,7.244552702988213e-17,2.1759250515968654e-17,8.135801227476014e-13
9.50159533301429e-07,0.775616549283074,9.42471236345484e-09,9.255001182222024e-09,3.400240138675776e-09,1.56315416522351e-09,0.0,0.0,1.0040770932756316e-08,3.3024810380796433e-12,2.5051272147044517e-08,5.94632126400798e-10,6.594433778786766e-11,1.935255496141471e-25,9.860508360715658e-18,2.0918063916399512e-11,5.174245271886419e-10,9.964842339128419e-07,1.744384202157544e-13,6.717227132595063e-16,5.8371578482832234e-06,7.373099639096485e-12,6.122842598841003e-13,1.6846429787865444e-18,8.592074287931446e-15,7.399765373517076e-09,1.7490246107815259e-13,8.08795708282141e-18,1.0801516534076192e-19,7.521471197582807e-21,3.508723670369841e-16,1.0266848921712139e-18,7.098539142224873e-13,1.8561021617733059e-16,3.76,0.0,0.6520793651794548,0.9991835406526867,1.5041474622518293e-09,3.199404894979892e-13,0.2179886839013868,0.21796499983878043,1.094659222096669e-05,3.0289809988132556e-10,0.000815429139021292,2.4962534528222317e-09,4.922672683464037e-12,1.6930487493420855e-15,9.245135038959468e-14,9.791150914694177e-07,2.6438177713919775e-10,2.383713663582927e-09,5.946384315478656e-09,1.3830823548583226e-08,5.59899329826991e-09,1.7458460619788754e-10,1.9800570485835847e-10,7.710388498362538e-17,2.3113576112566164e-17,8.634721119967138e-13
9.80680438225654e-07,0.776414076375152,9.807262013662434e-09,9.480401872805735e-09,3.5590930245444134e-09,1.7179483857077798e-09,0.0,0.0,1.0670078282508483e-08,3.715990432716411e-12,2.744008465306937e-08,6.512128136603039e-10,7.06921672147177e-11,2.231191964969951e-25,1.0948950971817519e-17,2.2033263584558445e-11,5.770860171588151e-10,1.0576440515772382e-06,1.95146459289547e-13,7.417039676282216e-16,6.204214197121849e-06,7.870949928069721e-12,6.454199485866241e-13,2.0391116465800505e-18,9.58856437011451e-15,8.095892014562977e-09,1.8816430988027956e-13,9.260300255659919e-18,1.3913343245124e-19,9.451119927244828e-21,3.8861370256655185e-16,1.1294105105226994e-18,7.69503083244324e-13,2.146254900845868e-16,3.76,0.0,0.6460664813675843,0.9991834773537654,1.6776475549937538e-09,3.794787860043355e-13,0.22400193729142753,0.22397755293598204,1.0846338234463962e-05,3.010133839286467e-10,0.0008154290836681244,2.6498168844380387e-09,5.059898847546926e-12,1.819440705523228e-15,9.934328117818099e-14,1.0386180450153404e-06,2.7139850913672954e-10,2.481187346506443e-09,6.176732412982875e-09,1.4688644422405347e-08,6.116707373489532e-09,1.8637218560092274e-10,2.115531063617447e-10,8.132109048257104e-17,2.4339044422962004e-17,9.086072262946418e-13
9.999999999999997e-07,0.7772042510996048,1.0052465842429549e-08,9.619609232191853e-09,3.65943305817354e-09,1.8211894826320403e-09,0.0,0.0,1.1077630002769495e-08,3.996107029786715e-12,2.9026153058286306e-08,6.885202553547034e-10,7.377777365632782e-11,2.436513666802537e-25,1.1679841880529804e-17,2.2742755553062575e-11,6.170847048943586e-10,1.0971814194625375e-06,2.0903317972901702e-13,7.885293397655635e-16,6.441885996888002e-06,8.194100738777852e-12,6.665035528425746e-13,2.2928210810501197e-18,1.0256627844915271e-14,8.554641846698544e-09,1.9685454692039236e-13,1.0070540052104124e-17,1.6256641276617477e-19,1.0872990385796442e-20,4.1385377029229907e-16,1.197446250223467e-18,8.083519720708098e-13,2.346325235938506e-16,3.76,0.0,0.642289048841365,0.9991834364223685,1.7939761017972054e-09,4.214841657604028e-13,0.22777960916004528,0.22775476943409168,1.0783356776769633e-05,2.9982937141592995e-10,0.0008154290479470992,2.749100454293385e-09,5.146044515812554e-12,1.901240748359018e-15,1.03803094448504e-13,1.077055866743992e-06,2.757992025851827e-10,2.543846111093442e-09,6.323739714264228e-09,1.5245346048059206e-08,6.460587156749844e-09,1.9404968694884128e-10,2.2038433648832692e-10,8.400142798933648e-17,2.5117692934824203e-17,9.372818758609826e-13
1.011201343149879e-06,0.7772042510996048,1.0195684767134866e-08,9.699153548314932e-09,3.717505486718448e-09,1.8829572008387126e-09,0.0,0.0,1.131718053904195e-08,4.165249892592538e-12,2.997246193018427e-08,7.106821875760278e-10,7.559511272102485e-11,2.56227892072106e-25,1.2118769008050352e-17,2.3155338736273626e-11,6.410824582158652e-10,1.1203950930194853e-06,2.173659003017567e-13,8.165961793788856e-16,6.581568356884819e-06,8.384296509048579e-12,6.787648203252315e-13,2.451118255666938e-18,1.0657429463883375e-14,8.8270684344073e-09,2.019983338112196e-13,1.0565836587085566e-17,1.776412797019016e-19,1.1775685851654413e-20,4.2897688902484125e-16,1.237968400741586e-18,8.312527342726886e-13,2.4683922338728706e-16,3.76,0.0,0.6401090439252644,0.9991834123861499,1.8637725834446766e-09,4.474716123131586e-13,0.22995975475383543,0.22993464673682132,1.0747009511406739e-05,2.991460659285491e-10,0.0008154290269939571,2.80739693349337e-09,5.195738280920244e-12,1.9492805220496534e-15,1.064220474723281e-13,1.0996137072955625e-06,2.783363130690268e-10,2.580510144287e-09,6.409394862001023e-09,1.557295774356717e-08,6.6658214110370305e-09,1.9857745194288127e-10,2.2559514768841215e-10,8.555908261497617e-17,2.557013352685214e-17,9.539424855701415e-13
1.0417222480741039e-06,0.7779871412597068,1.058971837923746e-08,9.911783699207387e-09,3.875251725945555e-09,2.0585289701712877e-09,0.0,0.0,1.1981973288240052e-08,4.651996931611235e-12,3.2652125302899905e-08,7.730525758253955e-10,8.06517984054509e-11,2.9312608116928135e-25,1.3372236768475034e-17,2.4283967626385516e-11,7.095249093925013e-10,1.1847193946705298e-06,2.411360062764131e-13,8.965648933944833e-16,6.969143156449364e-06,8.913055504717566e-12,7.123079095978456e-13,2.9272034646108754e-18,1.1800452231427087e-14,9.593441445375254e-09,2.1640677038344433e-13,1.2015599146361633e-17,2.2492987642908866e-19,1.4555598764062573e-20,4.720413204380377e-16,1.352409511121325e-18,8.95011718743035e-13,2.8245023677501345e-16,3.76,0.0,0.6342065415504724,0.9991833457669936,2.0628494116994804e-09,5.247507131043218e-13,0.23586264751629293,0.23583679264604676,1.0648597501479866e-05,2.9729598505431914e-10,0.0008154289690102809,2.968948926814027e-09,5.330207210808296e-12,2.082367769934468e-15,1.1367662879655158e-13,1.1620816595708108e-06,2.851962199663173e-10,2.6816376200128234e-09,6.644337292297025e-09,1.648354421682572e-08,7.2472658278515805e-09,2.111978039619388e-10,2.401292001588201e-10,8.981606699744821e-17,2.6806442158162455e-17,9.994651265651136e-13
1.0722431529983288e-06,0.7787628140332234,1.0989104733230425e-08,1.011880344228952e-08,4.032125099421861e-09,2.2450097354392834e-09,0.0,0.0,1.2664352324785395e-08,5.177983435714048e-12,3.548275026784762e-08,8.383356797558428e-10,8.586085580789816e-11,3.3409728546408405e-25,1.4711571334557058e-17,2.5418955662570377e-11,7.825174711230685e-10,1.2505992272351253e-06,2.6649521232137633e-13,9.81772061684002e-16,7.366861756084845e-06,9.45714256952496e-12,7.460422396103438e-13,3.474303611625273e-18,1.3019291730444426e-14,1.039515177107346e-08,2.313909661672298e-13,1.3621151902859517e-17,2.8258360620861655e-19,1.785726730931278e-20,5.178845378539956e-16,1.472779706172023e-18,9.606859221479013e-13,3.2165762512565343e-16,3.76,0.0,0.628358467656471,0.9991832775132335,2.275184985465512e-09,6.121913798438623e-13,0.24171112209148554,0.2416844973525163,1.0551093736060346e-05,2.954629818934847e-10,0.0008154289097374368,3.134428769441256e-09,5.463322561836081e-12,2.218502289363259e-15,1.210960215111439e-13,1.2260017470911275e-06,2.919792444437437e-10,2.784523947761392e-09,6.881522096877516e-09,1.7420170209929868e-08,7.861961480138214e-09,2.2423015330553344e-10,2.5515202990603904e-10,9.409083624410899e-17,2.8047721331334356e-17,1.0451677019352647e-12
1.1027640579225538e-06,0.7795313359788475,1.1393592129364093e-08,1.0320701848300363e-08,4.187938463687707e-09,2.442742908606094e-09,0.0,0.0,1.3364213639477105e-08,5.74497416845375e-12,3.846796650973361e-08,9.065428614516722e-10,9.12209247318796e-11,3.794340113738808e-25,1.6138939646938158e-17,2.6560208067293024e-11,8.601573463186528e-10,1.3180170919893459e-06,2.934812834132697e-13,1.0723760848780531e-15,7.774647652986366e-06,1.001647291837605e-11,7.799640656603714e-13,4.0997445481944745e-18,1.431548476887047e-14,1.1232337198273483e-08,2.469514671385293e-13,1.5394590547945464e-17,3.523969471514353e-19,2.1753277565788318e-20,5.665822230468992e-16,1.599120927169301e-18,1.0281792536979967e-12,3.646601818283983e-16,3.76,0.0,0.6225643203283867,0.9991832076416136,2.501066504447163e-09,7.107120514184554e-13,0.2475056803205335,0.24747826287261607,1.045448982363292e-05,2.9364689851442783e-10,0.0008154288491856325,3.3037929383629137e-09,5.595101749023697e-12,2.357486172077574e-15,1.286693480670313e-13,1.291354075246848e-06,2.986863850427838e-10,2.889122248065872e-09,7.120908733491109e-09,1.838258959355548e-08,8.510819202297112e-09,2.376710174371932e-10,2.7065990727713446e-10,9.838266868797456e-17,2.92938438864069e-17,1.0910468879915774e-12
1.1332849628467787e-06,0.7802927730408866,1.1802937255713393e-08,1.0517941119136099e-08,4.342524374770529e-09,2.6520689850351625e-09,0.0,0.0,1.4081453413197287e-08,6.354745310311543e-12,4.161135794801861e-08,9.776853918320013e-10,9.673065402392963e-11,4.294376153861412e-25,1.765646427692298e-17,2.770770717034204e-11,9.42534933834907e-10,1.3869557171249335e-06,3.221314639483259e-13,1.1685318481782276e-15,8.192424686638721e-06,1.0590961354692056e-11,8.140721942859102e-13,4.8112347072670464e-18,1.5690447813735888e-14,1.2105135312226074e-08,2.630881010022029e-13,1.7348543267460244e-17,4.363915760940387e-19,2.6322574064882934e-20,6.182081987919435e-16,1.7314721737158118e-18,1.097394580964773e-12,4.1165586517546907e-16,3.76,0.0,0.6168236022800636,0.9991831361686837,2.740761688063542e-09,8.212738639104223e-13,0.25324681941614463,0.2532185865934015,1.0358777447603807e-05,2.91847578554479e-10,0.0008154287873577578,3.4769984759631147e-09,5.7255625062782685e-12,2.4991252553519133e-15,1.3638593843312058e-13,1.3581190057675874e-06,3.0531862454379083e-10,2.9953849053732267e-09,7.362454026475269e-09,1.937054540389312e-08,9.194739382816426e-09,2.515165865019343e-10,2.866486883227264e-10,1.026912366434633e-16,3.0544778241591394e-17,1.1371025448340577e-12
1.1638058677710037e-06,0.7810471905559017,1.2216906204744942e-08,1.071095400497198e-08,4.495734922012861e-09,2.873325338566908e-09,0.0,0.0,1.4815968029040354e-08,7.009083063330821e-12,4.491646285494466e-08,1.051774603302406e-09,1.0238870204089856e-10,4.844182087724819e-25,1.926622905018508e-17,2.8861492133863142e-11,1.0297340026060192e-09,1.4573980541930375e-06,3.5248258632267395e-13,1.2703908797469856e-15,8.620117043812172e-06,1.1180522297528536e-11,8.483672659654566e-13,5.616856278872184e-18,1.7145480319197023e-14,1.3013685101071489e-08,2.798000649658544e-13,1.9496171014296877e-17,5.368339826242594e-19,3.1650609908420015e-20,6.728344548881334e-16,1.8698703774407845e-18,1.1682346355162424e-12,4.62841314738696e-16,3.76,0.0,0.6111358208114671,0.9991830631107752,2.9945192735213657e-09,9.448800486627011e-13,0.2589350320052198,0.2589059613151829,1.0263948372815141e-05,2.9006486702840763e-10,0.0008154287242797254,3.654002982706856e-09,5.854722727013675e-12,2.643230237524478e-15,1.4423538978241897e-13,1.4262771530130613e-06,3.118769302386877e-10,3.1032638776231666e-09,7.606112480975819e-09,2.0383770980415677e-08,9.914611624608284e-09,2.6576276864557085e-10,3.031138763529362e-10,1.070165086537462e-16,3.180056266894021e-17,1.183336905440125e-12
1.1943267726952286e-06,0.781794653257489,1.263527541599001e-08,1.0900141465357233e-08,4.64744149167488e-09,3.1068460183602153e-09,0.0,0.0,1.5567654083986963e-08,7.709782285772119e-12,4.8386773980727634e-08,1.1288220288919847e-09,1.0819373709934854e-10,5.446945408797368e-25,2.0970283503099738e-17,3.0021643430793106e-11,1.1218318793124559e-09,1.529327274588364e-06,3.845711789503246e-13,1.3781014488732932e-15,9.057649263418233e-06,1.1785069808201589e-11,8.828512676238916e-13,6.525056196154736e-18,1.8681768255629338e-14,1.395812845458135e-08,2.970859991998593e-13,2.1851167678442638e-17,6.562531787378124e-19,3.7829484375267674e-20,7.305311741312761e-16,2.0143513036043447e-18,1.240602829879816e-12,5.184114136262254e-16,3.76,0.0,0.6055004877663334,0.9991829884840302,3.262569553085409e-09,1.0825753130389626e-12,0.26457080617120887,0.2645408752938747,1.0169994441710166e-05,2.882986102974167e-10,0.0008154286599709913,3.834764609797448e-09,5.982600347985052e-12,2.7896181024028227e-15,1.5220764660090986e-13,1.495809380312715e-06,3.1836225425967536e-10,3.2127109777572205e-09,7.85183658980491e-09,2.142199109752683e-08,1.0671314417190604e-08,2.8040523541386414e-10,3.200506745831232e-10,1.113586733286608e-16,3.306128706922027e-17,1.2297538746927726e-12
