Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47)
0.0010654306096528488,0.7154727832089076,2.470739757888811e-09,2.8267917394747626e-10,9.430282130817948e-10,2.2505384378186287e-08,0.0,0.0,5.179920782879907e-07,2.322898993112692e-11,1.4523635580003975e-06,4.255561083074498e-08,2.639780803240431e-10,3.2712725303843545e-26,6.155643936057615e-18,2.7589006392209503e-11,3.871447812470024e-07,3.7356044355746985e-07,1.4743518150808394e-12,7.084081893071286e-15,0.0006609453272064188,5.535457492091826e-11,4.2098554851405153e-13,9.050316342689769e-13,3.2444561542079694e-12,5.087461653848069e-07,3.299549051609271e-13,9.978602915742535e-12,1.956029073127339e-10,1.707421971327489e-14,2.4589452501712324e-14,2.7740149743730566e-18,2.4456656181074524e-12,2.6926008857394725e-14,3.76,0.0,0.001796993203298272,0.9997961269834498,6.020964592649456e-09,2.1092136700825992e-10,0.8463830780187591,0.8450577332721573,3.1206904197778504e-09,6.69770384084869e-13,0.0002019364879864054,1.7681630871425854e-07,6.548012744379815e-14,5.6526627934143826e-15,1.6675301673216138e-13,2.329098071827471e-07
0.0010740849509616242,0.7154831832011629,2.508644971117635e-09,2.8652674019711936e-10,9.610475908333929e-10,2.2977325781973944e-08,0.0,0.0,5.264613062274306e-07,2.4032679590019018e-11,1.4856635316011151e-06,4.3403660506600036e-08,2.665993862192719e-10,3.4003589543964155e-26,6.304323699178992e-18,2.7968758069167197e-11,3.9601324604048905e-07,3.8494664976141066e-07,1.5090326570490876e-12,7.300015327112089e-15,0.0006673970103247048,5.58956190511299e-11,4.267824693258604e-13,9.507164037562382e-13,3.3203444361637557e-12,5.188639867688341e-07,3.381242774000226e-13,1.0523346204339862e-11,2.0632195541239468e-10,1.7865954697493268e-14,2.5173600784437305e-14,2.8749511239413886e-18,2.4943124312611113e-12,2.8050659044264234e-14,3.76,0.0,0.0017096657119843677,0.9997960869657032,6.14115387595632e-09,2.2115535326644345e-10,0.8464768921501864,0.845138567694446,3.0829918193058658e-09,6.697127563319332e-13,0.00020193647990371703,1.7852140877857697e-07,6.588652041599723e-14,5.7607867111519855e-15,1.6995270601634164e-13,2.37671314018363e-07
0.0010827392922703996,0.7154931107938706,2.5467986046842513e-09,2.9040392453114184e-10,9.79275056754486e-10,2.3456556708413054e-08,0.0,0.0,5.34983562533039e-07,2.4855858892238e-11,1.5194774842509895e-06,4.426333931149918e-08,2.692222096558877e-10,3.533469043837838e-26,6.4554135837756344e-18,2.835136995729311e-11,4.0500894259755334e-07,3.965883726283154e-07,1.5442635665916824e-12,7.520662888896249e-15,0.0006738492906294863,5.643669531950998e-11,4.326231436920178e-13,9.983317434289595e-13,3.3973826275488425e-12,5.291200045143096e-07,3.464211140807148e-13,1.1093119109124014e-11,2.1753475135203753e-10,1.868741026079365e-14,2.5766983640626287e-14,2.979027861502057e-18,2.54354674420053e-12,2.921224752718844e-14,3.76,0.0,0.0016266006444037783,0.9997960463987804,6.2629999903036685e-09,2.3179338370140431e-10,0.8465664450186487,0.8452151384707656,3.0471324013311288e-09,6.696576901821261e-13,0.00020193647171010744,1.8022709958075287e-07,6.629363822354742e-14,5.870134732812886e-15,1.731889386737652e-13,2.4249185798531956e-07
0.001091393633579175,0.7155025890476575,2.585200073451184e-09,2.9431062104227545e-10,9.977113559551986e-10,2.394315433049168e-08,0.0,0.0,5.435585169022608e-07,2.5698793130938807e-11,1.5538099678318754e-06,4.5134734941642505e-08,2.7184655820316087e-10,3.670671131456118e-26,6.608935554425497e-18,2.873684339252973e-11,4.1413252589879393e-07,4.084892084498562e-07,1.5800526734084395e-12,7.746085825675988e-15,0.000680302133128792,5.69778014362825e-11,4.3850759479382387e-13,1.0479431821107189e-12,3.475578404511278e-12,5.395152489263879e-07,3.548462054666284e-13,1.168885303057671e-11,2.292596826247988e-10,1.953943473638428e-14,2.636967691623969e-14,3.0863252200715077e-18,2.5933709766554017e-12,3.0411657004717235e-14,3.76,0.0,0.0015475899531235792,0.9997960052782157,6.3865157406389946e-09,2.428477455124316e-10,0.846651944641974,0.8452876536780186,3.013022395023273e-09,6.696050605778172e-13,0.00020193646340467469,1.8193337740696408e-07,6.670148608533581e-14,5.980711106107032e-15,1.7646184506896258e-13,2.4737166858959426e-07
0.0011000479748879504,0.7155116398975984,2.6238487816192587e-09,2.9824689407001924e-10,1.0163571777701864e-09,2.4437196281522294e-08,0.0,0.0,5.521858436744528e-07,2.6561748386317972e-11,1.5886655518396701e-06,4.601793506533021e-08,2.7447244017384803e-10,3.8120876696330885e-26,6.764906622453829e-18,2.9125176002291866e-11,4.2338464605396276e-07,4.206527712085528e-07,1.6163995599404617e-12,7.976346726905464e-15,0.0006867555045364009,5.75189352369454e-11,4.4443579006192913e-13,1.0996179245089889e-12,3.5549394271315425e-12,5.500507497756275e-07,3.634003798544316e-13,1.2311505731092272e-11,2.415156558900212e-10,2.042289272189233e-14,2.6981756829568313e-14,3.1969247982686552e-18,2.6437875819524702e-12,3.1649783298488007e-14,3.76,0.0,0.001472435745437114,0.9997959635995218,6.511713937726591e-09,2.5433098748078836e-10,0.8467335888849846,0.8453563112366561,2.9805764113189837e-09,6.695547485654381e-13,0.00020193645498651247,1.8364023889096136e-07,6.711006791359376e-14,6.092520133364351e-15,1.797715571801495e-13,2.5231097413356296e-07
0.0011087023161967257,0.7155202842081544,2.6627441814402297e-09,3.0221259762415906e-10,1.0352132750301952e-09,2.4938760671915703e-08,0.0,0.0,5.608652218262231e-07,2.7444991535011037e-11,1.6240488234365506e-06,4.69130273514205e-08,2.770998645342454e-10,3.9577744179220466e-26,6.923350111720665e-18,2.951637019338226e-11,4.3276594829768406e-07,4.330826924480187e-07,1.6533146623218262e-12,8.211507037229422e-15,0.0006932093731886165,5.806009467550605e-11,4.5040776892820766e-13,1.1534248643544831e-12,3.6354733395837867e-12,5.607275366188027e-07,3.7208441378551045e-13,1.2962061827058389e-11,2.54322106770472e-10,2.1338665329980417e-14,2.7603299675142737e-14,3.3109097444498933e-18,2.6947989521448086e-12,3.292753542971492e-14,3.76,0.0,0.0014009497877149053,0.9997959213581898,6.638607402232672e-09,2.6625592316389025e-10,0.8468115659550653,0.8454212994064098,2.9497132290413707e-09,6.695066409975186e-13,0.00020193644645471006,1.853476809980539e-07,6.751938881529906e-14,6.2055660108696524e-15,1.8311820375246098e-13,2.5731000175088097e-07
0.0011173566575055011,0.7155285418254287,2.7018856989181664e-09,3.0620785199942485e-10,1.0542803136411547e-09,2.5447926076175033e-08,0.0,0.0,5.695963349395192e-07,2.8348790261758465e-11,1.6599643873001003e-06,4.782009943843539e-08,2.797288409472262e-10,4.10787629184389e-26,7.084281390907928e-18,2.991042252689328e-11,4.4227707309808063e-07,4.457826211193865e-07,1.6907946332202046e-12,8.451630236027501e-15,0.000699663708965223,5.860127781808807e-11,4.564234829182036e-13,1.2094346318336396e-12,3.717187770769678e-12,5.71546638454251e-07,3.808991471332669e-13,1.3641533308609023e-11,2.676990097174422e-10,2.228765020841543e-14,2.8234382220210468e-14,3.4283648225054334e-18,2.746407539162814e-12,3.424583569352891e-14,3.76,0.0,0.0013329530339480763,0.9997958785496893,6.767208960675986e-09,2.786356341145334e-10,0.846886054873539,0.8454827972578276,2.920355591459562e-09,6.694606302492695e-13,0.00020193643780835242,1.8705570100770591e-07,6.792945199413409e-14,6.319853031793899e-15,1.8650191642063873e-13,2.6236897742559984e-07
0.0011260109988142765,0.7155364316268731,2.7412728274458817e-09,3.102324464004611e-10,1.0735590628801243e-09,2.596477155727219e-08,0.0,0.0,5.783788712009921e-07,2.927341306966037e-11,1.696416865730252e-06,4.8739238978229795e-08,2.823593796486829e-10,4.262426267290057e-26,7.247725960093232e-18,3.030733703916894e-11,4.519186561217368e-07,4.5875622346084376e-07,1.7288536517318158e-12,8.696777760946167e-15,0.0007061184832141248,5.914248283686475e-11,4.624829961211276e-13,1.2677195971299787e-12,3.800090334357237e-12,5.825090842106179e-07,3.8984533595956436e-13,1.4350960034307086e-11,2.81666887981017e-10,2.32707618570823e-14,2.88750812060755e-14,3.549376374127998e-18,2.798615701000283e-12,3.560561973582964e-14,3.76,0.0,0.0012682751773034355,0.9997958351694687,6.8975314515944935e-09,2.9148347310059575e-10,0.8469572259240374,0.8455409751207961,2.8924300127788483e-09,6.694166139490022e-13,0.00020193642904652015,1.8876429649971775e-07,6.834026264404913e-14,6.43538533105238e-15,1.8992282201195378e-13,2.6748812602786754e-07
0.0011346653401230519,0.7155439715685675,2.780905009239178e-09,3.1428658829418294e-10,1.093050154895539e-09,2.648937664410312e-08,0.0,0.0,5.872125233588503e-07,3.021912929370929e-11,1.733410898429779e-06,4.967053358614612e-08,2.8499149154113704e-10,4.4216050410145084e-26,7.413696515070864e-18,3.070710853464023e-11,4.6169132837884237e-07,4.720071828387954e-07,1.7674836091000838e-12,8.94701422882769e-15,0.0007125736686798686,5.968370800433376e-11,4.685862337773062e-13,1.3283539312975006e-12,3.884188629545775e-12,5.93615902193782e-07,3.989238412265824e-13,1.5091410268421333e-11,2.962468236362922e-10,2.4288931559836516e-14,2.952547400696683e-14,3.674032413122618e-18,2.851425898140242e-12,3.7007836626595855e-14,3.76,0.0,0.0012067542235670494,0.9997957912129545,7.029587718916518e-09,3.04813067357627e-10,0.8470252410789858,0.8455959950111658,2.8658665940766038e-09,6.693744947217042e-13,0.0002019364201682896,1.9047346533767724e-07,6.875182310256678e-14,6.552167207734314e-15,1.9338105227405216e-13,2.726676713285678e-07
0.0011433196814318273,0.7155511787301916,2.8207817851053463e-09,3.1836996269862364e-10,1.1127543892768949e-09,2.7021821367917874e-08,0.0,0.0,5.960969887307357e-07,3.11862091115093e-11,1.7709511426995896e-06,5.0614070908758596e-08,2.876251880121683e-10,4.585405670834573e-26,7.58222205510365e-18,3.110974356453143e-11,4.715957161393912e-07,4.855391996403728e-07,1.8067047704287383e-12,9.20240073639369e-15,0.0007190292394353794,6.022495168787525e-11,4.747332979514613e-13,1.3914135933445665e-12,3.96949024092161e-12,6.048681208396828e-07,4.08135387086967e-13,1.586398117386041e-11,3.1146046772819265e-10,2.5343107813762232e-14,3.018563779108008e-14,3.802422551899627e-18,2.9048404435119525e-12,3.8453448937573764e-14,3.76,0.0,0.0011482360854079138,0.999795746675552,7.163390621412809e-09,3.1863832183271926e-10,0.8470902544052702,0.8456480110365585,2.8405988482228926e-09,6.693341799451387e-13,0.00020193641117273272,1.9218320565750151e-07,6.916413893697197e-14,6.670202718640688e-15,1.9687673161263988e-13,2.779078360365846e-07
0.0011519740227406026,0.7155580693578023,2.8609026046488906e-09,3.224829139950048e-10,1.1326723474742372e-09,2.756218622459789e-08,0.0,0.0,6.05031969144404e-07,3.217492355898749e-11,1.8090422731078926e-06,5.1569938543843424e-08,2.9026048110928783e-10,4.7540669258936966e-26,7.753310928037592e-18,3.151523407079149e-11,4.816324411376383e-07,4.993559911044889e-07,1.8465012738021308e-12,9.463003452732872e-15,0.0007254851708173618,6.076621234462908e-11,4.809240709716799e-13,1.456976413458824e-12,4.0560027394290054e-12,6.162667678313236e-07,4.1748087110355487e-13,1.6669799372454058e-11,3.273300504527664e-10,2.6434256113239413e-14,3.085565062068404e-14,3.9346381420888464e-18,2.958861821955825e-12,3.994343281402987e-14,3.76,0.0,0.0010925741964455035,0.9997957015526464,7.2989530219642406e-09,3.3297342247424913e-10,0.8471524124501062,0.8456971697823629,2.8165635333471424e-09,6.69295581517845e-13,0.0002019364020589174,1.938935158511883e-07,6.957721134155751e-14,6.789496192364916e-15,2.004099926012781e-13,2.8320884180841215e-07
0.0011597629299185004,0.7155640130717409,2.897219653594316e-09,3.262095203741086e-10,1.150781920669525e-09,2.805535325442451e-08,0.0,0.0,6.1311639907366e-07,3.308348888200058e-11,1.8437991757253396e-06,5.244083427074275e-08,2.926336202845764e-10,4.9099728103803766e-26,7.909506600640486e-18,3.1882626069609085e-11,4.907791519849512e-07,5.120376715632851e-07,1.882829860031148e-12,9.702055873316185e-15,0.000731295797981974,6.125336024100924e-11,4.865332778069985e-13,1.5181889712110271e-12,4.134905542084714e-12,6.266515960621663e-07,4.260068950309382e-13,1.7424417471828604e-11,3.4219235053414527e-10,2.7448712840530254e-14,3.146714722873533e-14,4.056979730723476e-18,3.008001764315204e-12,4.132317377498659e-14,3.76,0.0,0.001044805222034944,0.9997956604375939,7.422474198663683e-09,3.4632288523493706e-10,0.8472060287773698,0.8457390850616724,2.795935698639259e-09,6.692622410641551e-13,0.00020193639375459853,1.954332811380923e-07,6.994962881632963e-14,6.897939087172787e-15,2.0362215826667472e-13,2.880319484267773e-07
0.0011675518370963982,0.7155697236655326,2.9337336848053468e-09,3.299598778716819e-10,1.1690657482506717e-09,2.8555060592060478e-08,0.0,0.0,6.21241297294651e-07,3.4009997318251846e-11,1.8790095289505331e-06,5.3321852413445694e-08,2.9500807228862055e-10,5.0699096336489486e-26,8.067816929981334e-18,3.225233366335389e-11,5.000340025325898e-07,5.249557774019877e-07,1.9196419050597523e-12,9.94543039490933e-15,0.0007371066819262328,6.174051969672025e-11,4.921779346057758e-13,1.581553011761236e-12,4.214800783884571e-12,6.371566129711258e-07,4.346425920527499e-13,1.8207766572664057e-11,3.576214877067127e-10,2.8494641603406185e-14,3.2086741637706666e-14,4.1825642193043326e-18,3.0576368561692137e-12,4.274038832726179e-14,3.76,0.0,0.0009991398906112135,0.9997956188411337,7.547440396082459e-09,3.601077884195636e-10,0.8472575422186918,0.8457788958899624,2.77621555530302e-09,6.692301646703423e-13,0.00020193638535304624,1.9697350608643236e-07,7.032266487406255e-14,7.007407305691283e-15,2.0686496034451957e-13,2.929046751300961e-07
0.001175340744274296,0.7155752114010765,2.9704443615386535e-09,3.3373408424674306e-10,1.1875243095943618e-09,2.90613679565627e-08,0.0,0.0,6.29406455798082e-07,3.49546482883467e-11,1.9146767768783678e-06,5.4213056853911995e-08,2.9738384692483236e-10,5.234026784013707e-26,8.228257089714282e-18,3.262435167488074e-11,5.093974367209937e-07,5.381130530231572e-07,1.9569382311101155e-12,1.0193174822738855e-14,0.0007429178070577397,6.222768975459999e-11,4.978579660283814e-13,1.6471291740075412e-12,4.295693957806551e-12,6.477825674125899e-07,4.4338857894562106e-13,1.9020731233321366e-11,3.7363491228490936e-10,2.957278270924311e-14,3.2714491239768485e-14,4.31146176009708e-18,3.107768890817524e-12,4.419581658684632e-14,3.76,0.0,0.0009554855627055494,0.999795576759857,7.673861017403718e-09,3.7433907050614144e-10,0.8473070454019899,0.8458166949181342,2.7573631304422126e-09,6.691992966503397e-13,0.0002019363768535719,1.985141900113189e-07,7.069632032890499e-14,7.117904040734118e-15,2.1013849653901517e-13,2.978271815805308e-07
0.0011831296514521938,0.7155804860990166,3.0073513710553845e-09,3.3753196503106543e-10,1.2061581279490694e-09,2.9574335397055646e-08,0.0,0.0,6.376116694486244e-07,3.5917641813905894e-11,1.9508043747319563e-06,5.5114511480759e-08,2.9976095426007425e-10,5.402278466038864e-26,8.390832744124318e-18,3.29986950075509e-11,5.188698953434408e-07,5.51512253575872e-07,1.994721303403359e-12,1.0445334146387163e-14,0.0007487291584696808,6.271486950511489e-11,5.035735986407702e-13,1.7149794120562593e-12,4.377590546859009e-12,6.585302084260706e-07,4.5224538046816385e-13,1.9864216690922938e-11,3.9025048050343416e-10,3.068388814082456e-14,3.3350453234649174e-14,4.443743586010915e-18,3.158399458074706e-12,4.569020776154954e-14,3.76,0.0,0.0009137536779724222,0.9997955341903416,7.80174547454428e-09,3.8902786259970136e-10,0.8473546268767536,0.8458525707172683,2.739340211277089e-09,6.691695837699768e-13,0.00020193636825548432,2.0005533236868654e-07,7.107060191408961e-14,7.229431739495122e-15,2.1344284204192747e-13,3.027996266435289e-07
0.0011909185586300916,0.7155855571414604,3.0444543984761347e-09,3.413535621940875e-10,1.224967708850908e-09,3.009402328969263e-08,0.0,0.0,6.458567359963403e-07,3.689917852124333e-11,1.987395788997111e-06,5.6026280180180536e-08,3.0213940467443364e-10,5.57474105150337e-26,8.555563331057941e-18,3.337535735556093e-11,5.284518162513381e-07,5.651561448741388e-07,2.032993190440495e-12,1.0701955970226282e-14,0.0007545407219105905,6.320205808443189e-11,5.093247416650144e-13,1.785166984138394e-12,4.46049602462124e-12,6.694002848057931e-07,4.612135858021349e-13,2.0739149175062732e-11,4.0748646073583144e-10,3.1828721298396475e-14,3.399468534418962e-14,4.579482126929059e-18,3.2095302845947487e-12,4.7224320195171115e-14,3.76,0.0,0.0008738595757236349,0.9997954911291523,7.931103186781715e-09,4.041854903738912e-10,0.847400371293482,0.8458866079581215,2.722110267707789e-09,6.691409751391107e-13,0.0002019363595580897,2.015969327476917e-07,7.144550937680251e-14,7.341993641177453e-15,2.1677809592045475e-13,3.078221684982627e-07
0.0011987074658079894,0.7155904335002481,3.081753159966806e-09,3.4519890858750753e-10,1.2439535541608272e-09,3.062049234702797e-08,0.0,0.0,6.54141456084033e-07,3.7899459655841093e-11,2.0244544975605565e-06,5.694842685158732e-08,3.045192088546423e-10,5.751692851363712e-26,8.722471629178088e-18,3.375432731458688e-11,5.381436344848206e-07,5.79047503325485e-07,2.0717660443776476e-12,1.0963089069396543e-14,0.0007603524837555054,6.368925467143923e-11,5.151112261654466e-13,1.857756458313406e-12,4.54441585863342e-12,6.80393545266343e-07,4.702938238593381e-13,2.1646476168090263e-11,4.253615398677853e-10,3.3008057873605713e-14,3.464724560904934e-14,4.718751048490212e-18,3.261163213829053e-12,4.879892141490202e-14,3.76,0.0,0.0008357223237296743,0.9997954475728396,8.061943582994141e-09,4.198234760856955e-10,0.8474443595748509,0.8459188875823541,2.7056383784338534e-09,6.691134221086913e-13,0.0002019363507606913,2.0313899086536964e-07,7.182104170864924e-14,7.455593199314305e-15,2.2014436368303032e-13,3.128949647892823e-07
0.0012064963729858872,0.7155951237510811,3.119247354475863e-09,3.490679270300486e-10,1.2631161595805373e-09,3.1153803613615326e-08,0.0,0.0,6.62465633218503e-07,3.891868709013627e-11,2.061983989594566e-06,5.788101539628986e-08,3.06900377733553e-10,5.933006773923127e-26,8.891559938158606e-18,3.4135624748461115e-11,5.479457822309734e-07,5.931891158523899e-07,2.1110351890461842e-12,1.1228778749598675e-14,0.0007661644309784746,6.417645848582324e-11,5.209333514573257e-13,1.932813733280086e-12,4.6293555085749345e-12,6.915107385867161e-07,4.794866307887876e-13,2.2587166798897248e-11,4.438948296078498e-10,3.42226853653142e-14,3.530819181232026e-14,4.861625118780061e-18,3.3132998512087713e-12,5.041478817417863e-14,3.76,0.0,0.0007992645541118188,0.9997954035179406,8.194276100200344e-09,4.359535405599262e-10,0.8474866690797961,0.8459494869666645,2.6898911601445034e-09,6.690868781721227e-13,0.0002019363418625896,2.0468150656145792e-07,7.21972071663759e-14,7.570232614960146e-15,2.235417130331948e-13,3.180181725952139e-07
0.001214285280163785,0.7155996360924083,3.1569366906447054e-09,3.5296063792030415e-10,1.2824560271590594e-09,3.1694018473542264e-08,0.0,0.0,6.708290737564446e-07,3.9957063332623956e-11,2.0999877655485654e-06,5.8824109729834275e-08,3.0928292248324435e-10,6.118658730060409e-26,9.062847847206778e-18,3.4519246228835314e-11,5.57858688844958e-07,6.075837798245064e-07,2.1507984733816345e-12,1.1499072440232387e-14,0.0007719765511261455,6.466366878681822e-11,5.267910723070153e-13,2.010406057823671e-12,4.715320424969368e-12,7.027526134447139e-07,4.887925535057517e-13,2.356221218332076e-11,4.6310587285596584e-10,3.547340274899009e-14,3.597758224461462e-14,5.008180294661235e-18,3.365941826936168e-12,5.207270649580548e-14,3.76,0.0,0.0007644123062055294,0.9997953589609792,8.328110185431249e-09,4.525876051788736e-10,0.8475273737606208,0.8459784800799539,2.6748366997204407e-09,6.690612988708306e-13,0.00020193633286308266,2.0622447979245276e-07,7.257400531227905e-14,7.685915030364498e-15,2.2697024005941728e-13,3.231919484013174e-07
