Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778)
1.2343517963029834e-08,0.8566856854862828,3.714428085980355e-09,2.4086386879576643e-10,3.61604341429549e-11,2.018873788714359e-12,0.0,0.0,1.0050750698166283e-10,1.663713438794715e-16,4.93322241614562e-12,1.8816660361178072e-15,4.749605970679276e-14,2.7354081795082795e-25,4.9222459098939195e-17,1.91057216613498e-13,7.335591968405446e-15,5.2508301856982935e-09,4.8859874806185e-18,9.995127541770393e-18,1.1146183095646663e-07,5.2116627470582614e-14,1.5662049957759238e-15,1.390890100836339e-27,5.922662242524428e-20,1.2704820087327437e-13,2.4075678533720567e-15,3.397085923125081e-22,1.1779615851080593e-31,7.485135494553223e-32,2.414531864103513e-19,8.133450016113188e-23,7.568073845812391e-17,9.29310003373189e-23,3.76,0.0,0.918934121638228,0.9982095199580722,4.0321628488097836e-14,2.10333692578218e-20,0.0325202976274139,0.03241476083661502,0.00010529515060538737,9.436681752885622e-09,0.0017904743377339302,4.318718974471267e-11,5.782310736807667e-12,9.965711942846293e-19,9.160708977008704e-17,5.2476610759821066e-09,1.098392691492512e-10,2.198037880401597e-09,1.5030679644831147e-09,1.5805588681150418e-10,1.2588446549335663e-12,2.90086597709466e-12,2.6022529567925118e-12,1.3737657322122449e-19,6.679070842819082e-20
1.265040723327775e-08,0.8568041385752517,3.812108105907914e-09,2.5341126874416274e-10,3.809420479276321e-11,2.1779871390542005e-12,0.0,0.0,1.0554911523595057e-10,1.8345792358249548e-16,5.318291873414013e-12,2.0791343128297746e-15,5.12294047287874e-14,2.879847187208459e-25,5.0295804885195935e-17,2.060830690252165e-13,8.125113312281018e-15,5.516616542028443e-09,5.3454712931767404e-18,1.0766581033719931e-17,1.1706627765701856e-07,5.603270794605019e-14,1.7232338229388992e-15,1.665283583606562e-27,6.649886462576995e-20,1.4048066378590886e-13,2.594125172609368e-15,3.8034331166280197e-22,1.4826194513517929e-31,9.355468883482028e-32,2.658137658041976e-19,9.091836770148258e-23,8.364714931672004e-17,1.0796271103349875e-22,3.76,0.0,0.9181399136079861,0.9982095196735841,4.464750702550194e-14,2.4482131694628805e-20,0.033314511262393876,0.03320905329846786,0.00010520472674816998,9.447850253425016e-09,0.0017904743359383817,4.5364302645469434e-11,6.043089551298916e-12,1.0805569690294193e-18,9.916317760429745e-17,5.513203615335368e-09,1.1258910856249964e-10,2.2530992394342514e-09,1.5448603645857494e-09,1.6638518376720653e-10,1.3603511018927316e-12,3.0673323265475093e-12,2.7610182324539217e-12,1.520027485666293e-19,7.359940435036634e-20
1.2957296503525667e-08,0.8569224893085252,3.909660371469977e-09,2.6626449093878544e-10,4.00776842025113e-11,2.345149830354377e-12,0.0,0.0,1.1071221797020882e-10,2.0182047758151867e-16,5.7228080145500856e-12,2.2919013408842943e-15,5.515596194335692e-14,3.027643709371819e-25,5.135671415275221e-17,2.2189615807560177e-13,8.976495858953244e-15,5.78886347604049e-09,5.837431928292954e-18,1.157699346965187e-17,1.228071181403486e-07,6.013638586979855e-14,1.8915284752164576e-15,1.984769389998385e-27,7.445067989710134e-20,1.5494315709121456e-13,2.78977566457037e-15,4.245349884519496e-22,1.8553369459089627e-31,1.1630406811811223e-31,2.91931419700832e-19,1.0133060473634571e-22,9.221589354041478e-17,1.2495389997873938e-22,3.76,0.0,0.9173463919967285,0.998209519379859,4.9311131741561586e-14,2.8388780344807285e-20,0.03410803861479795,0.03400265914108139,0.00010511436204657972,9.457128574229322e-09,0.0017904743364883038,4.759462276769427e-11,6.308218474522168e-12,1.1690934822675771e-18,1.0711954566881823e-16,5.7851946244820706e-09,1.1533581092451168e-10,2.3079606586224936e-09,1.586712394114275e-09,1.749179196461651e-10,1.4671268374660153e-12,3.2383696767020997e-12,2.924537243986366e-12,1.6777795206820125e-19,8.091997271009902e-20
1.3264185773773584e-08,0.8570407377745751,4.007085233422975e-09,2.794224493804172e-10,4.211079792692067e-11,2.5205506241346307e-12,0.0,0.0,1.1599667716999134e-10,2.2152007394398133e-16,6.147238317835496e-12,2.520756076032381e-15,5.928082336217662e-14,3.178761522558376e-25,5.2405306407474206e-17,2.3851847815909475e-13,9.892851011192209e-15,6.067563601943917e-09,6.363534423935145e-18,1.2427345028383919e-17,1.286842712480195e-07,6.443169123602361e-14,2.071587393716371e-15,2.355343068243839e-27,8.312613662365304e-20,1.704858763046181e-13,2.9947065079208943e-15,4.724840590919009e-22,2.3090391979770257e-31,1.438446861588257e-31,3.1988385195345966e-19,1.126175755363866e-22,1.0141520228146448e-16,1.441010947144231e-22,3.76,0.0,0.9165535562111824,0.9982095190812212,5.432941907548442e-14,3.280047959489522e-20,0.03490088027781856,0.03479557895014677,0.00010502406397010106,9.464717302030682e-09,0.0017904743350675748,4.98781213643513e-11,6.577619135367205e-12,1.2622946667271396e-18,1.1548596832246568e-16,6.06362643307152e-09,1.18079380458386e-10,2.362623816934955e-09,1.6286235658756544e-09,1.836532684987326e-10,1.579298598617549e-12,3.4139626196036163e-12,3.0927962188184443e-12,1.8476222775606772e-19,8.877800919687345e-20
1.35710750440215e-08,0.8571588840617967,4.104383074722284e-09,2.9288406152610984e-10,4.419347174432759e-11,2.7043776204345726e-12,0.0,0.0,1.2140235500975064e-10,2.426191210095311e-16,6.5920493835701926e-12,2.7665090696040003e-15,6.36090939442722e-14,3.333164096494491e-25,5.3441702089611773e-17,2.559721595592158e-13,1.0877362272716039e-14,6.352709543433334e-09,6.925504059150407e-18,1.3318617022229145e-17,1.3469765580812287e-07,6.892263054659952e-14,2.2639175884186206e-15,2.78361730943037e-27,9.257090146439437e-20,1.8716009262096853e-13,3.2091030008623337e-15,5.243960465625974e-22,2.8586903868200553e-31,1.7703579478579614e-31,3.497500270945876e-19,1.2482684583984322e-22,1.1127382066779586e-16,1.6561482594191237e-22,3.76,0.0,0.9157614056585873,0.99820951877918,5.97196749126429e-14,3.776790483306018e-20,0.035693036844135245,0.03558781332001535,0.00010493383083688844,9.47079538813784e-09,0.0017904743301754187,5.2214769225128545e-11,6.8512144155841e-12,1.3602739536484682e-18,1.24272176680668e-16,6.348491380865916e-09,1.2081982147740455e-10,2.4170904014932894e-09,1.670593408824481e-09,1.9259041216290217e-10,1.6969926103825844e-12,3.5940956799960785e-12,3.265780954084281e-12,2.030172830049725e-19,9.719978926278113e-20
1.3877964314269417e-08,0.8572769282585089,4.201554271625686e-09,3.066482486300406e-10,4.632563171630353e-11,2.8968182648713014e-12,0.0,0.0,1.269291138618491e-10,2.6518136135221897e-16,7.057706939240298e-12,3.0299925966986933e-15,6.814589136008664e-14,3.490814637010657e-25,5.4466021722978136e-17,2.742794680609508e-13,1.1933284932617386e-14,6.644293934727803e-09,7.52512767841994e-18,1.425179187265747e-17,1.4084719064237212e-07,7.361318694485223e-14,2.469034524418921e-15,3.276868906632558e-27,1.0283224915063661e-19,2.0501814449816258e-13,3.433148581821374e-15,5.80481515285097e-22,3.5215597970523676e-31,2.1686509566532395e-31,3.8161014553780476e-19,1.3800717603110817e-22,1.2182099917644225e-16,1.897202481679355e-22,3.76,0.0,0.9149699397466952,0.9982095184696995,6.549959281848783e-14,4.3345412505242315e-20,0.03648450890591527,0.03637936284080325,0.00010484366470704699,9.47552268066308e-09,0.0017904743258561466,5.460453669585774e-11,7.128928431446758e-12,1.4631442743501887e-18,1.3348785894536665e-16,6.639781818778651e-09,1.235571383689814e-10,2.471362083320328e-09,1.7126214534143638e-09,2.0172854050087169e-10,1.8203345904257245e-12,3.7787533692801985e-12,3.443476921490467e-12,2.226064984606254e-19,1.0621227210536185e-19
1.4184853584517334e-08,0.857394870452954,4.2985991870737286e-09,3.2071393579075626e-10,4.85072041979832e-11,3.0980593501477073e-12,0.0,0.0,1.325768162977883e-10,2.8927186585016765e-16,7.54467584512234e-12,3.3120607816366922e-15,7.289634576280963e-14,3.6516761155558314e-25,5.547838560450754e-17,2.93462804570402e-13,1.3063945760008491e-14,6.94230942092535e-09,8.164254985158127e-18,1.5227853084153018e-17,1.4713279456737104e-07,7.850732034686854e-14,2.6874620125530932e-15,3.843086437509973e-27,1.139590714491369e-19,2.2411342947649496e-13,3.667024842324361e-15,6.409560298711702e-22,4.317503885355815e-31,2.644639597107996e-31,4.1554561947506897e-19,1.522085141462067e-22,1.3308648527535836e-16,2.16657753269292e-22,3.76,0.0,0.91417915788377,0.9982095181494203,7.168725232879828e-14,4.959120916504831e-20,0.03727529705481404,0.03717022809635397,0.00010475357341811172,9.479042427827165e-09,0.0017904743254778623,5.704739368975276e-11,7.410686514202448e-12,1.5710180644629042e-18,1.4314266073836861e-16,6.93749010922772e-09,1.262913354702441e-10,2.5254405133116415e-09,1.7547072290946009e-09,2.1106685140026065e-10,1.949449753938323e-12,3.967920203445169e-12,3.6258693330526883e-12,2.4359493775307823e-19,1.1584310456635984e-19
1.449174285476525e-08,0.8575127107332987,4.395518200879415e-09,3.350800516560322e-10,5.07381157912424e-11,3.308287014541014e-12,0.0,0.0,1.3834532508062178e-10,3.149570280189996e-16,8.053420100245475e-12,3.613589717892721e-15,7.786559957360077e-14,3.815711284953383e-25,5.647891416563339e-17,3.1354470471066776e-13,1.4272742715751366e-14,7.246748657056679e-09,8.844799764688845e-18,1.624778521889212e-17,1.5355438638928551e-07,8.360896756695583e-14,2.9197321100376285e-15,4.491019844143565e-27,1.2600188410271538e-19,2.445003964342719e-13,3.910911535180452e-15,7.060401176557957e-22,5.269279175087524e-31,3.2112424838751047e-31,4.516390503976214e-19,1.674819889339956e-22,1.4510051559413455e-16,2.4668357651897236e-22,3.76,0.0,0.913389059478587,0.998209517821996,7.830111733348349e-14,5.656752022052755e-20,0.03806540188197536,0.037960409674538655,0.00010466356028310237,9.481483107436166e-09,0.0017904743253945904,5.954330968515414e-11,7.696415188889638e-12,1.6840072683814378e-18,1.5324618526111155e-16,7.241608625188251e-09,1.2902241699970106e-10,2.5793273412685503e-09,1.7968502756592457e-09,2.2060455050506273e-10,2.0844628188176584e-12,4.1615806823965575e-12,3.812943151772371e-12,2.6604935678447397e-19,1.2612062485767483e-19
1.4798632125013167e-08,0.8576304491876329,4.492311724150707e-09,3.4974552826618203e-10,5.301829332113265e-11,3.527686745771708e-12,0.0,0.0,1.4423450316121298e-10,3.4230455844780546e-16,8.584402847956038e-12,3.935477586508642e-15,8.305880727042303e-14,3.9828827012940674e-25,5.746772814026871e-17,3.345478383569686e-13,1.5563144666334446e-14,7.55760430717448e-09,9.56874107627215e-18,1.731257387499962e-17,1.6011188490140807e-07,8.892204244055577e-14,3.166385026362338e-15,5.2302331374612554e-27,1.3901283245030777e-19,2.6623453794274727e-13,4.164986589752942e-15,7.759592293800498e-22,6.402891220083467e-31,3.8831700662583014e-31,4.899742074325554e-19,1.838799032996647e-22,1.5789380828007466e-16,2.8007041518078086e-22,3.76,0.0,0.9125996439404326,0.998209517492269,8.536003447138286e-14,6.434076356091381e-20,0.038854823978031944,0.03874990817219317,0.00010457361915298889,9.482959453647598e-09,0.0017904743207729395,6.209225372513177e-11,7.986042154364794e-12,1.8022233396997043e-18,1.6380799332052458e-16,7.552129749280662e-09,1.3175038719402967e-10,2.633024225042644e-09,1.8390501486611706e-09,2.3034085105989732e-10,2.22549801054639e-12,4.3597192860664765e-12,4.004683104289716e-12,2.900382129031474e-19,1.3707386623598833e-19
1.510552139526108e-08,0.8577480859039704,4.588980157881544e-09,3.647093014189616e-10,5.5347663898661725e-11,3.756443390612893e-12,0.0,0.0,1.5024421368785402e-10,3.7138347897579127e-16,9.138086380742761e-12,4.278644779939773e-15,8.84811351638508e-14,4.15315276369714e-25,5.8444947793261e-17,3.5649500912747776e-13,1.6938691079875446e-14,7.874869045689792e-09,1.0338124499987679e-17,1.8423205665199278e-17,1.6680520889177098e-07,9.445043595203025e-14,3.427969023329161e-15,6.071160494251848e-27,1.5304569777157567e-19,2.8937238219759897e-13,4.429426135504682e-15,8.509436940467363e-22,7.747977353040414e-31,4.6771288728392315e-31,5.306360046038288e-19,2.0145572798423102e-22,1.7149755493969641e-16,3.1710807907824296e-22,3.76,0.0,0.9118109106791037,0.9982095171564801,9.288323142663363e-14,7.298173245696236e-20,0.03964356393310598,0.03953872418126938,0.00010448374826482712,9.483573582530767e-09,0.0017904743153803234,6.46941944408847e-11,8.279496268052704e-12,1.9257772401792257e-18,1.7483760359465286e-16,7.86904587510596e-09,1.344752504366321e-10,2.686532804680883e-09,1.881306403807041e-09,2.4027497416326883e-10,2.3726790664966897e-12,4.562320522297787e-12,4.2010737522272574e-12,3.156316745006171e-19,1.4873256084429283e-19
1.5412410665508997e-08,0.8578656209702493,4.685523879707777e-09,3.799703107815406e-10,5.772615494122757e-11,3.994741157112491e-12,0.0,0.0,1.563743200090677e-10,4.0226411680194044e-16,9.71493214564415e-12,4.644034026343923e-15,9.413776117318474e-14,4.326483742016245e-25,5.941069255771368e-17,3.794091539158359e-13,1.8402991724076445e-14,8.198535558330534e-09,1.1155063397054795e-17,1.958066819136938e-17,1.7363427714563292e-07,1.0019801636386697e-13,3.7050403131950996e-15,7.025162141754119e-27,1.681559040961559e-19,3.1397148495102055e-13,4.704404515572322e-15,9.312286773348248e-22,9.338196059805845e-31,5.61202901262689e-31,5.7371047777368015e-19,2.2026409480105346e-22,1.8594341255237617e-16,3.581041362128985e-22,3.76,0.0,0.9110228591049073,0.9982095168083195,1.0089031523606557e-13,8.256577726505589e-20,0.040431622336809636,0.04032685828451396,0.00010439395456163299,9.483416817270406e-09,0.0017904743155346553,6.734910006886399e-11,8.576707528915226e-12,2.0547794444698958e-18,1.8634449301773327e-16,8.192349408203127e-09,1.371970111108967e-10,2.7398546942261276e-09,1.9236185919521373e-09,2.504061488168461e-10,2.5261292406550505e-12,4.769368944226091e-12,4.40209954474445e-12,3.429016306390921e-19,1.6112714357086353e-19
1.571929993575691e-08,0.8579830544743311,4.781943282712406e-09,3.9552749951199653e-10,6.015369411238416e-11,4.242763610157885e-12,0.0,0.0,1.6262468566401594e-10,4.350180987787602e-16,1.0315400750402972e-11,5.0326105094195375e-15,1.0003387461521394e-13,4.502837785016064e-25,6.036508154300288e-17,4.0331334242723625e-13,1.9959726379849813e-14,8.528596540717954e-09,1.2021740117954067e-17,2.0785950018039397e-17,1.805990084385889e-07,1.0616862934188757e-13,3.99816296415325e-15,8.104582609148224e-27,1.8440052357875483e-19,3.4009042181011934e-13,4.990094290846585e-15,1.0170541473303668e-21,1.1211666347104845e-30,6.709217285547964e-31,6.192847628105523e-19,2.403607895638993e-22,2.0126349582019587e-16,4.033845494934334e-22,3.76,0.0,0.9102354886286604,0.998209516452129,1.0940127068186271e-13,9.317298685809211e-20,0.04121899977824525,0.04111431106866345,0.00010430424049574815,9.482571478623488e-09,0.001790474316902576,7.005693844155453e-11,8.877607055208024e-12,2.1893399474307446e-18,1.9833809697112606e-16,8.522032764624224e-09,1.3991567338192193e-10,2.7929915061439973e-09,1.965986273689127e-09,2.607336115935766e-10,2.6859713088941602e-12,4.9808491186999905e-12,4.607744816632173e-12,3.719217003333639e-19,1.742887557703226e-19
1.6026189206004826e-08,0.858100386504002,4.878238784297447e-09,4.113798141496609e-10,6.26302093063997e-11,4.500693675433459e-12,0.0,0.0,1.689951743801561e-10,4.697183458559846e-16,1.0939951968879142e-11,5.445361986044638e-15,1.0617467599677944e-13,4.682176939829381e-25,6.13082336438034e-17,4.2823077663012714e-13,2.161264455733946e-14,8.865044697333029e-09,1.2940407168760493e-17,2.204004065116482e-17,1.8769932153514506e-07,1.1236609807677506e-13,4.307908812373126e-15,9.322812502917197e-27,2.018382802890829e-19,3.677887806636159e-13,5.286666255180869e-15,1.1086648371442778e-21,1.3411450254151083e-30,7.992732511479153e-31,6.674470748081385e-19,2.6180274564065977e-22,2.1749036974914543e-16,4.532943268144437e-22,3.76,0.0,0.9094487986616895,0.9982095160960054,1.1843645869661456e-13,1.0488837533991079e-19,0.04200569684600579,0.04190108312748216,0.00010421460099068871,9.481111518355495e-09,0.0017904743113955114,7.28176769855312e-11,9.182127065024465e-12,2.3295682636956857e-18,2.108278093097415e-16,8.858088369899572e-09,1.4263124136544738e-10,2.845944856977406e-09,2.0084090226685147e-09,2.712566065222418e-10,2.8523275737162743e-12,5.196745624891273e-12,4.817993795971057e-12,4.0276724166913103e-19,1.8824924890994483e-19
1.633307847625274e-08,0.8582176171469714,4.9744107896002765e-09,4.2752620493891475e-10,6.515562870310548e-11,4.76871365074264e-12,0.0,0.0,1.754856500816697e-10,5.064390675402709e-16,1.1589044745555584e-11,5.883298903919944e-15,1.1256537680561469e-13,4.864463185851e-25,6.224026696484043e-17,4.541847901198862e-13,2.336556520797713e-14,9.207872743018182e-09,1.3913388361850107e-17,2.3343930519960655e-17,1.9493513519552607e-07,1.187942234042705e-13,4.634857377610249e-15,1.0694355456604964e-26,2.205295528654116e-19,3.9712715407433825e-13,5.59428946052027e-15,1.2063102014519437e-21,1.5986102286590142e-30,9.489594901088209e-31,7.18286687810933e-19,2.846480381611708e-22,2.346570422958065e-16,5.081981971568671e-22,3.76,0.0,0.9086627886158287,0.9982095157347682,1.280166147465061e-13,1.17802077892512e-19,0.0427917141281755,0.04268717504943577,0.00010412503576852552,9.479102297900683e-09,0.001790474304202297,7.563128274802451e-11,9.490200864379645e-12,2.4755734231474126e-18,2.238229825056316e-16,9.200508660538402e-09,1.4534371945741534e-10,2.8987163444911216e-09,2.050886411801708e-09,2.819743853043566e-10,3.025319868337374e-12,5.417043091156249e-12,5.032830637577537e-12,4.355153609276725e-19,2.0304118821132053e-19
1.6639967746500656e-08,0.858334746490874,5.070459687071717e-09,4.439656258624908e-10,6.772988077457813e-11,5.0470052079755345e-12,0.0,0.0,1.820959768901215e-10,5.452557561700377e-16,1.2263137200886038e-11,6.347454521720259e-15,1.192111992976356e-13,5.049658455815697e-25,6.31612986649336e-17,4.81198847560774e-13,2.522237643344008e-14,9.557073404019993e-09,1.4943080010440447e-17,2.4698610952875133e-17,2.0230636817660242e-07,1.254567839295507e-13,4.9795957723633135e-15,1.223489404384518e-26,2.4053637861477185e-19,4.28167131521982e-13,5.913131229595018e-15,1.3102443767679949e-21,1.899021940220241e-30,1.1230095208934623e-30,7.718939135136017e-19,3.089558775401981e-22,2.527969567886309e-16,5.68481281579397e-22,3.76,0.0,0.907877457903422,0.99820951535821,1.3816284719795187e-13,1.32009544814207e-19,0.04357705221233033,0.043472587416286325,0.00010403555075414482,9.476601717671435e-09,0.0017904743055384572,7.849772241390499e-11,9.801762831928064e-12,2.6274639764406455e-18,2.373329280050403e-16,9.549286085070303e-09,1.480531121284273e-10,2.951307544987912e-09,2.0934180115721746e-09,2.9288620729872304e-10,3.2050695613415787e-12,5.641726200138693e-12,5.252239449123044e-12,4.702449218971266e-19,2.186978563770293e-19
1.694685701674857e-08,0.8584517746232678,5.1663858794268414e-09,4.6069703433222174e-10,7.03528942369896e-11,5.335749387904976e-12,0.0,0.0,1.8882601911681056e-10,5.862451811106972e-16,1.2962686637440787e-11,6.838885029902238e-15,1.2611737628542885e-13,5.237724643706234e-25,6.407144530925413e-17,5.092965441789881e-13,2.7187035195993937e-14,9.912639416675675e-09,1.603195213973615e-17,2.6105074150213694e-17,2.0981293922639337e-07,1.323575361535575e-13,5.342718608372076e-15,1.3961356314625812e-26,2.619224582541966e-19,4.60971291623346e-13,6.243357158962514e-15,1.420726147747961e-21,2.248502252614096e-30,1.3248099488890246e-30,8.283600795918343e-19,3.3478660239817267e-22,2.7194398429907654e-16,6.345497591813108e-22,3.76,0.0,0.9070928059373201,0.9982095149712503,1.4889663569117825e-13,1.4761173489942282e-19,0.04436171168553823,0.04425732081366375,0.00010394614750186127,9.47366228959896e-09,0.001790474310492766,8.14169622950411e-11,1.0116748396451637e-11,2.785348005610842e-18,2.5136691655241736e-16,9.904413102730272e-09,1.5075942348571768e-10,3.0037200328125878e-09,2.136003401667601e-09,3.039913392479017e-10,3.391697561871327e-12,5.870779664272281e-12,5.476204302990159e-12,5.070365552297802e-19,2.352532573409611e-19
