Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133)
0.0003212333747010561,0.6391675714882116,1.8254160843539407e-08,8.728263281057981e-09,2.6580787312187495e-08,5.542713236890162e-07,0.0,0.0,1.8721143945116633e-06,2.6762887291125843e-08,6.928829238461387e-05,2.1387436174868156e-07,5.30119809588245e-10,8.938446712697663e-25,2.334094256829541e-17,2.6159864824342923e-11,2.376484679600271e-06,0.00011496250888204427,4.037108663181997e-12,4.926818541117338e-15,5.697565273365194e-05,3.6077107165276367e-12,4.509286955097005e-13,4.684802409724472e-11,2.3072645001525737e-11,3.710370953129688e-06,2.8499343911622327e-13,9.754932211122352e-11,2.1366545677767374e-09,7.634076504962451e-13,4.697779069184552e-13,4.401473138816437e-16,3.831981083710978e-11,9.873249565072335e-13,3.76,0.0,0.1454271778261741,0.9996873843425356,3.6222048196331063e-06,2.219183989503622e-07,0.4614816767956363,0.46117289504118847,5.018003611155691e-08,4.0021895136744096e-13,0.00018407833784776488,3.516412971558155e-08,1.3520728026065504e-13,1.0103668573792581e-13,2.957077739062606e-12,6.098862732936706e-05,8.78838145232009e-11,3.4908673805943995e-09,3.0108273031134514e-08,2.0583281767616828e-07,6.348266609217072e-07,8.446111981900477e-09,8.121235950244598e-09,9.745750542394675e-16,9.790405919767116e-17,1.2141671369307352e-12,3.313016110310742e-13
0.00032255990160755726,0.6392614903964965,1.848734365857389e-08,8.834417089165485e-09,2.691329724217237e-08,5.62974368260791e-07,0.0,0.0,1.8955538624104917e-06,2.717770716630565e-08,6.999176759737008e-05,2.172909068771296e-07,5.341384239804813e-10,9.232309845626674e-25,2.3804358066171654e-17,2.6527445458811375e-11,2.4135105410429423e-06,0.00011572320274638914,4.1164899692198016e-12,5.028433264721542e-15,5.7365054849025025e-05,3.6328299127656432e-12,4.574057615165039e-13,4.825392173174952e-11,2.346118863002684e-11,3.7693377877240633e-06,2.901589978624161e-13,1.0084268585614791e-10,2.2089394150932758e-09,7.87298768413579e-13,4.786337947800109e-13,4.51332026476181e-16,3.886758415468876e-11,1.0066354515554722e-12,3.76,0.0,0.14457185521945026,0.9996864137215675,3.681935971040853e-06,2.2652617676094955e-07,0.46233804764874814,0.4620268561650155,4.989267052620603e-08,3.998908031336477e-13,0.00018407815906734546,3.5452453216016563e-08,1.3694090820389205e-13,1.0247498406226953e-13,2.9991727089976377e-12,6.128917752074622e-05,8.80335296139346e-11,3.5407574189135824e-09,3.0523692023346707e-08,2.0873955750841383e-07,6.438996318643355e-07,8.568518030694577e-09,8.238975036727936e-09,9.881240478021732e-16,9.926513711049024e-17,1.231045794646724e-12,3.3429774746657844e-13
0.00032388642851405845,0.639354858144459,1.8723176466476868e-08,8.941814048989684e-09,2.7249745683264028e-08,5.717903501388455e-07,0.0,0.0,1.9192400402398973e-06,2.7597631422245635e-08,7.069961020122159e-05,2.207549168650495e-07,5.381763680162408e-10,9.535565793016112e-25,2.427671189809966e-17,2.6899664931975044e-11,2.451031087699727e-06,0.00011648530276874468,4.197292755872602e-12,5.131886242707615e-15,5.7755220421529247e-05,3.658001026970199e-12,4.639685489728534e-13,4.9699340014638706e-11,2.3855797792175088e-11,3.829118524021459e-06,2.954062620171641e-13,1.0423868622866055e-10,2.2834804630885605e-09,8.118839304961611e-13,4.876376322943301e-13,4.627710501487507e-16,3.942233148186892e-11,1.0262728347168418e-12,3.76,0.0,0.14372156335133993,0.9996854388706248,3.742517265997294e-06,2.3121451520854752e-07,0.46318939229240014,0.462875781474544,4.9606996037062814e-08,3.9956458015276777e-13,0.00018407797950836566,3.5742446313513694e-08,1.386956311433001e-13,1.0393151633756116e-13,3.0418014447443358e-12,6.159010930493381e-05,8.818231667656615e-11,3.5912860057489457e-09,3.094438566300418e-08,2.1168313374895242e-07,6.530884868623792e-07,8.692424545279998e-09,8.358158058775047e-09,1.0018426833364545e-15,1.0064325642657887e-16,1.2481357767533567e-12,3.373155242105271e-13
0.00032521295542055963,0.6394476779789745,1.8961688677511566e-08,9.050468441401373e-09,2.759017783455171e-08,5.807205483709689e-07,0.0,0.0,1.9431755312479555e-06,2.8022715434584657e-08,7.14118415433478e-05,2.2426698586526777e-07,5.422338251130329e-10,9.848506884613323e-25,2.475818204444553e-17,2.7276577942459317e-11,2.4890522087295278e-06,0.00011724880309719398,4.279541044498485e-12,5.237206972846257e-15,5.814614507269006e-05,3.68322376210449e-12,4.706181724148806e-13,5.118532957690816e-11,2.4256567969745063e-11,3.889723287053286e-06,3.007364080353937e-13,1.077402943602305e-10,2.3603430690610557e-09,8.371820049173517e-13,4.967917568626741e-13,4.744696412364683e-16,3.998413555862098e-11,1.0462420059560697e-12,3.76,0.0,0.14287627263218494,0.9996844597608677,3.8039594888385807e-06,2.3598460412156895e-07,0.4640357403258291,0.46371970053366696,4.9323002686162496e-08,3.992402710377001e-13,0.0001840777991655107,3.6034123799743766e-08,1.4047169683837328e-13,1.0540649768656788e-13,3.0849702448601845e-12,6.189143695069349e-05,8.833018167810456e-11,3.642460727732858e-09,3.1370416675170766e-08,2.1466398179334464e-07,6.623945994602427e-07,8.817848661067068e-09,8.47880151380758e-09,1.015732953025076e-15,1.0203861710127043e-16,1.265439558114984e-12,3.403551554997171e-13
0.0003265394823270608,0.6395399531277418,1.920291064013816e-08,9.160394651996026e-09,2.7934639426813638e-08,5.897662563803977e-07,0.0,0.0,1.9673629694332826e-06,2.845301526136216e-08,7.212848331867043e-05,2.2782771504537187e-07,5.463109814913695e-10,1.0171447098586768e-24,2.5248947829985622e-17,2.765824030131317e-11,2.5275798584964284e-06,0.00011801369795754504,4.3632591969775e-12,5.344425299914054e-15,5.853782444765383e-05,3.708497822629587e-12,4.773557701733041e-13,5.2712967735569453e-11,2.4663596279279465e-11,3.951162320808036e-06,3.061506147427273e-13,1.1135056198342752e-10,2.4395943622578774e-09,8.632123443538697e-13,5.060985433501781e-13,4.864331528664973e-16,4.0553080071867984e-11,1.0665479339109204e-12,3.76,0.0,0.14203595364634927,0.9996834763629706,3.866273551487267e-06,2.4083764861203374e-07,0.4648771211745342,0.4645586427317314,4.9040680573935343e-08,3.9891786446794796e-13,0.0001840776180333824,3.632750067702779e-08,1.4226935896012227e-13,1.0690014630475459e-13,3.1286854980317095e-12,6.219317494489248e-05,8.847713055762942e-11,3.6942892610246424e-09,3.180184850306016e-08,2.1768254211117213e-07,6.718193591361954e-07,8.944807470478736e-09,8.600921853627901e-09,1.0297968865422655e-15,1.0345142332924286e-16,1.2829596794925702e-12,3.434168583771502e-13
0.000327866009233562,0.6396316867991543,1.94468722863936e-08,9.271607348749587e-09,2.8283176702798677e-08,5.989287821953288e-07,0.0,0.0,1.9918050200491437e-06,2.8888587652345345e-08,7.28495575744146e-05,2.3143771266142397e-07,5.504080275310652e-10,1.0504695844984095e-24,2.5749194767234085e-17,2.8044707834668465e-11,2.5666200572409944e-06,0.00011877998165327201,4.448471876161436e-12,5.453571620278555e-15,5.893025421507142e-05,3.733822914500133e-12,4.841824857962922e-13,5.428335914944788e-11,2.5076981491228982e-11,4.01344598945159e-06,3.1165009557916446e-13,1.1507262350192161e-10,2.5213032892913e-09,8.899947987318831e-13,5.155604072349257e-13,4.986670479954929e-16,4.1129249653093335e-11,1.0871956568557175e-12,3.76,0.0,0.14120057715119047,0.9996824886471157,3.929470494913271e-06,2.457748692575015e-07,0.46571356409130743,0.4653926372845604,4.876001985948307e-08,3.985973491899594e-13,0.0001840774361064858,3.662259216028036e-08,1.4408887020417602e-13,1.0841268226528392e-13,3.1729536477255504e-12,6.249533799353856e-05,8.862316919829262e-11,3.746779371314917e-09,3.223874532806454e-08,2.2073926025341584e-07,6.813641714795326e-07,9.073318605483951e-09,8.724536055522492e-09,1.044036522434024e-15,1.0488187954713991e-16,1.3006986658663435e-12,3.4650085275054934e-13
0.0003291925361400632,0.6397228821831624,1.969360509864926e-08,9.384121066722008e-09,2.8635836511984687e-08,6.082094485369662e-07,0.0,0.0,2.0165043796839516e-06,2.9329490058156595e-08,7.357508671457386e-05,2.3509759415798132e-07,5.545251559336584e-10,1.0848585430134476e-24,2.625910872709668e-17,2.8436037960056768e-11,2.6061788917925877e-06,0.0001195476485654732,4.535204322463722e-12,5.564676583909877e-15,5.9323430066985734e-05,3.7591987451595665e-12,4.910994938590374e-13,5.58976364695947e-11,2.5496824066709898e-11,4.07658477904396e-06,3.1723605281505144e-13,1.189096980484917e-10,2.605540659256028e-09,9.175497264223943e-13,5.251798014905029e-13,5.111768916124417e-16,4.1712729950832193e-11,1.1081902836838775e-12,3.76,0.0,0.14037011407607536,0.9996814965829902,3.993561490629014e-06,2.5079750227913234e-07,0.4665450981572225,0.46622171323543515,4.8481010759697325e-08,3.982787140160982e-13,0.0001840772533792389,3.691941367976577e-08,1.4593049185748896e-13,1.0994432892217452e-13,3.217781233700631e-12,6.279794102290964e-05,8.876830345209187e-11,3.7999389114305836e-09,3.2681172060955524e-08,2.2383458703994102e-07,6.910304583837833e-07,9.203399449749936e-09,8.849660849456104e-09,1.0584539455843842e-15,1.0633019561546879e-16,1.318659132370254e-12,3.4960736140366353e-13
0.00033051906304656437,0.639813542450896,1.9943139903002833e-08,9.497950724211968e-09,2.8992666253580654e-08,6.176095930557379e-07,0.0,0.0,2.041463776783864e-06,2.9775780639689454e-08,7.430509350449317e-05,2.388079822348575e-07,5.586625638078137e-10,1.1203448850030233e-24,2.6778883033191565e-17,2.8832287680449943e-11,2.6462625162966745e-06,0.00012031669315282686,4.6234821849943125e-12,5.677771461737957e-15,5.971734771871822e-05,3.7846250235359305e-12,4.981079683430939e-13,5.755696101022194e-11,2.592322618739378e-11,4.140589298622899e-06,3.2290972847575697e-13,1.2286509161901697e-10,2.6923791905211495e-09,9.458980064914676e-13,5.349592219358219e-13,5.2396836014702485e-16,4.230360764850092e-11,1.1295369949150556e-12,3.76,0.0,0.13954453552138454,0.9996805001397804,4.058557842220772e-06,2.559067997248383e-07,0.4673717522826338,0.4670458994560829,4.8203643549330123e-08,3.9796194782471327e-13,0.00018407706984596432,3.7217980882822574e-08,1.4779448176287213e-13,1.1149531174039704e-13,3.2631748573182483e-12,6.310099918068787e-05,8.891253912228731e-11,3.853775833049536e-09,3.312919437753488e-08,2.2696897851554938e-07,7.008196582546539e-07,9.335068058341977e-09,8.976313620933027e-09,1.0730512417631654e-15,1.0779658061301258e-16,1.3368436580716663e-12,3.527366100405791e-13
0.00033184558995306556,0.6399036707548742,2.019550768857302e-08,9.613111540951261e-09,2.9353713693121876e-08,6.271305685970228e-07,0.0,0.0,2.066685972418488e-06,3.022751827874452e-08,7.503960107604229e-05,2.4256950693624546e-07,5.628204525363544e-10,1.156963317290821e-24,2.730871481484031e-17,2.923351538698385e-11,2.68687715299976e-06,0.00012108710995154628,4.713331395989906e-12,5.79288800818839e-15,6.011200290874194e-05,3.8101014600361e-12,5.052091106720007e-13,5.926252352726718e-11,2.6356291789508227e-11,4.2054702817345934e-06,3.2867239428289164e-13,1.2694219951480267e-10,2.7818935642716305e-09,9.750610526739376e-13,5.449012058887976e-13,5.370472387840554e-16,4.2901970435394414e-11,1.151241043833946e-12,3.76,0.0,0.13872381275740348,0.9996794992861668,4.124470987040825e-06,2.611040296766822e-07,0.4681935552082882,0.4678652246477828,4.792790856034533e-08,3.9764703955942833e-13,0.00018407688550089337,3.751830963629914e-08,1.4968110488525797e-13,1.1306585895624332e-13,3.3091412011960063e-12,6.340452783724903e-05,8.905588197594886e-11,3.908298178517532e-09,3.3582878740588664e-08,2.3014289603543903e-07,7.107332262369153e-07,9.46834262589523e-09,9.104511884852476e-09,1.0878305284743348e-15,1.0928124753686086e-16,1.3552548930690075e-12,3.5588882730626663e-13
0.00033317211685956674,0.6399932702290565,2.045074102665471e-08,9.729618480211991e-09,2.9719027373473683e-08,6.367737432246472e-07,0.0,0.0,2.092173760027676e-06,3.0684762585816374e-08,7.577863293124651e-05,2.4638280573766154e-07,5.6699902509317e-10,1.1947498982840147e-24,2.78488021780694e-17,2.963978018193112e-11,2.728029092678458e-06,0.00012185889357536406,4.80477846814686e-12,5.9100581817476984e-15,6.050739139859301e-05,3.835627766542165e-12,5.124041401836795e-13,6.101554476051364e-11,2.679612659844285e-11,4.271238587890879e-06,3.345252972679855e-13,1.3114450810524433e-10,2.8741604631696526e-09,1.0050608247979793e-12,5.550083298304199e-13,5.504194254284437e-16,4.350790690717573e-11,1.1733077572836243e-12,3.76,0.0,0.1379079172235525,0.9996784939903196,4.19131249726466e-06,2.6639047639772074e-07,0.4690105355060988,0.46867971734213126,4.7653796181771847e-08,3.9733397822891785e-13,0.00018407670033816306,3.782041602891128e-08,1.5159062933313967e-13,1.1465620106691488e-13,3.3556870140712737e-12,6.370854258649546e-05,8.91983377388658e-11,3.963514067208956e-09,3.404229233152229e-08,2.3335680630453786e-07,7.207726343539297e-07,9.603241134797304e-09,9.234272949773067e-09,1.1027939640086334e-15,1.1078441309103384e-16,1.3738955211138264e-12,3.590642448253755e-13
0.00033449864376606793,0.6400823439893105,2.0708871539220875e-08,9.847487164706968e-09,3.008865621766353e-08,6.465405005156332e-07,0.0,0.0,2.117929966038248e-06,3.1147573912068145e-08,7.652221294804589e-05,2.5024852362182536e-07,5.711984899731991e-10,1.2337415026042934e-24,2.83993505428105e-17,3.005114115819927e-11,2.769724695707561e-06,0.0001226320387154987,4.897850259710927e-12,6.0293147395209185e-15,6.090350897273156e-05,3.86120365640626e-12,5.196942815777382e-13,6.281727634232248e-11,2.7242838153812265e-11,4.337905203824235e-06,3.404697424028446e-13,1.3547559764916702e-10,2.969258633167272e-09,1.035919843195218e-12,5.652832170089887e-13,5.640909323040196e-16,4.4121506870807464e-11,1.1957425369371946e-12,3.76,0.0,0.13709682052717587,0.999677484219894,4.259094082010691e-06,2.717674405658668e-07,0.4698227215803592,0.4694894059022459,4.738129685925979e-08,3.970227529064444e-13,0.00018407651435181597,3.8124316373224553e-08,1.5352332323881796e-13,1.1626657249037223e-13,3.4028191596114984e-12,6.401305924751195e-05,8.933991209767907e-11,4.019431746049973e-09,3.450750313770027e-08,2.3661118138652013e-07,7.309393717276966e-07,9.739782388764182e-09,9.365614921008752e-09,1.1179437000606968e-15,1.1230629347059606e-16,1.3927682247760206e-12,3.6226309722811346e-13
0.0003358251706725691,0.6401708951327809,2.0969931983019193e-08,9.966733187342036e-09,3.0462649781378686e-08,6.564322397143452e-07,0.0,0.0,2.1439574502923316e-06,3.161601335856141e-08,7.727036538474007e-05,2.5416731318457134e-07,5.754190586109063e-10,1.2739763181283499e-24,2.8960568921107704e-17,3.046765892607129e-11,2.8119703926400203e-06,0.0001234065401406414,4.992574100707695e-12,6.150690693841386e-15,6.13003514384362e-05,3.886828844445046e-12,5.270807904449214e-13,6.466900148086928e-11,2.7696535860261263e-11,4.405481245303756e-06,3.465070362856773e-13,1.3993914449578808e-10,3.067268931756062e-09,1.0676612027088424e-12,5.757285316192086e-13,5.78067889493984e-16,4.474286110618225e-11,1.2185508603290425e-12,3.76,0.0,0.1362904944426301,0.9996764699420237,4.327827588698181e-06,2.772362394534914e-07,0.47063014166865946,0.47029431852367365,4.711040109482272e-08,3.967133527295059e-13,0.00018407632753579778,3.843002720858586e-08,1.5547946104486814e-13,1.1789720880672994e-13,3.4505445353120505e-12,6.431809386567355e-05,8.948061069762752e-11,4.076059528168894e-09,3.4978579929935145e-08,2.399064989112113e-07,7.412349447779531e-07,9.877985044679343e-09,9.498555757490436e-09,1.1332819410081352e-15,1.1384711013006943e-16,1.4118757504935645e-12,3.6548562219417053e-13
0.0003371516975790703,0.6402589267386422,2.1233955774896884e-08,1.0087372012637613e-08,3.084105838257452e-08,6.664503758888429e-07,0.0,0.0,2.170259106256055e-06,3.209014278581449e-08,7.802311488450175e-05,2.58139834721835e-07,5.796609454431239e-10,1.3154938805485753e-24,2.953266906725481e-17,3.088939453017104e-11,2.854772684868373e-06,0.00012418239269694852,5.088977908212804e-12,6.274219492792003e-15,6.169791462569807e-05,3.912503046935902e-12,5.345649355180337e-13,6.657203566455075e-11,2.81573310095203e-11,4.473977958580551e-06,3.526384886173738e-13,1.4453892335873529e-10,3.168274377802534e-09,1.1003085859523753e-12,5.863469817898401e-13,5.923565454611102e-16,4.537206138596659e-11,1.241738281866572e-12,3.76,0.0,0.13548891091037016,0.9996754511233185,4.3975250045132904e-06,2.827982071106427e-07,0.47143282384280255,0.4710944832352991,4.6841099446461594e-08,3.9640576689944183e-13,0.00018407613988395837,3.8737565303449126e-08,1.5745931977863037e-13,1.1954834925811134e-13,3.49887014605182e-12,6.46236627138409e-05,8.962043914600004e-11,4.1334058300872935e-09,3.545559225476508e-08,2.432432420747732e-07,7.516608774195683e-07,1.0017867929207306e-08,9.633113582846978e-09,1.1488109154525234e-15,1.1540708687364865e-16,1.4312208714817298e-12,3.6873206048147136e-13
0.0003384782244855715,0.6403464418682089,2.1500976046235714e-08,1.0209420001974811e-08,3.12239326182578e-08,6.765963401764575e-07,0.0,0.0,2.196837861523487e-06,3.2570024825467966e-08,7.878048648094329e-05,2.621667562997266e-07,5.839243698340617e-10,1.3583345206261076e-24,3.011586882630112e-17,3.131640921142976e-11,2.8981381456997454e-06,0.0001249595913080354,5.187089843494376e-12,6.399935262646957e-15,6.209619438709211e-05,3.938225981611613e-12,5.421479951277897e-13,6.852772758116109e-11,2.862533682005972e-11,4.543406721551908e-06,3.588654504775289e-13,1.492788101597217e-10,3.272360213815074e-09,1.1338862776031412e-12,5.971413232530917e-13,6.06963270762644e-16,4.600920077570061e-11,1.2653104340955753e-12,3.76,0.0,0.13469204203583615,0.999674427729855,4.468198458516667e-06,2.884546945921809e-07,0.4722307960099222,0.4718899279004518,4.657338252784493e-08,3.9609998468102885e-13,0.0001840759513900489,3.9046947657214914e-08,1.5946317679264006e-13,1.2122023610219724e-13,3.5478030848768855e-12,6.492978229408043e-05,8.975940300973556e-11,4.191479188076503e-09,3.593861050298886e-08,2.4662189965919585e-07,7.622187113000847e-07,1.0159450331087348e-08,9.769306966323116e-09,1.1645328522928967e-15,1.1698644758670684e-16,1.4508063633609745e-12,3.7200265595520785e-13
0.00033980475139207267,0.6404334435647546,2.177102685231833e-08,1.0332892876385034e-08,3.161132392179748e-08,6.868715799737627e-07,0.0,0.0,2.2236966782464654e-06,3.305572289070193e-08,7.954250560306392e-05,2.6624875389817253e-07,5.882095543906057e-10,1.4025406288371113e-24,3.0710390368652526e-17,3.1748766397310744e-11,2.942073420875931e-06,0.00012573813097498243,5.286938766956568e-12,6.527872429269283e-15,6.249518659766442e-05,3.963997367655096e-12,5.49831289282182e-13,7.05374598973962e-11,2.9100668476085394e-11,4.613779046227446e-06,3.6518927954609924e-13,1.541627845819213e-10,3.379613961874351e-09,1.1684191794830187e-12,6.081143551822502e-13,6.218945591036468e-16,4.665437321568491e-11,1.2892730288689818e-12,3.76,0.0,0.1338998600884902,0.9996733997271748,4.539860223022252e-06,2.9420707015906686e-07,0.47302408591344963,0.47268068021786347,4.6307241007914894e-08,3.9579599540206487e-13,0.0001840757620477232,3.9358191504234795e-08,1.614913199838996e-13,1.229131133251181e-13,3.597350495550672e-12,6.523646933887352e-05,8.989750781897646e-11,4.250288202093271e-09,3.6427705862904256e-08,2.5004296632587517e-07,7.729100060386343e-07,1.030275162139109e-08,9.907154555916894e-09,1.1804500558863293e-15,1.1858542401054237e-16,1.4706351079026565e-12,3.7529765563984695e-13
0.00034113127829857385,0.640519934853368,2.2044142375338382e-08,1.0457806711182626e-08,3.200328435654343e-08,6.972775591353175e-07,0.0,0.0,2.250838553530017e-06,3.354730118639153e-08,8.030919808004148e-05,2.7038651146494276e-07,5.92516725709781e-10,1.448155290007123e-24,3.131645998890828e-17,3.2186528183032593e-11,2.986585229402125e-06,0.00012651800677634635,5.38855409154893e-12,6.658066032530871e-15,6.289488715482445e-05,3.9898169256944326e-12,5.576161236262784e-13,7.260265005172712e-11,2.958344316660796e-11,4.685106579564082e-06,3.7161135423216615e-13,1.5919493259446826e-10,3.490125478961714e-09,1.2039328260063554e-12,6.192689252490041e-13,6.371570311058516e-16,4.7307673806976245e-11,1.3136318584149835e-12,3.76,0.0,0.13311233750089432,0.9996723670802765,4.612522715307867e-06,3.0005671947395343e-07,0.47381272113403944,0.4734667677225854,4.6042665610653607e-08,3.9549378845304154e-13,0.00018407557185053377,3.967131431513594e-08,1.6354403047124076e-13,1.246272293220821e-13,3.647519650889159e-12,6.554374081254529e-05,9.003475906353835e-11,4.309841605339316e-09,3.692295034685601e-08,2.5350694239746166e-07,7.837363394398316e-07,1.0447791477207066e-08,1.0046675295059553e-08,1.1965648047015897e-15,1.20204244513815e-16,1.4907099210627756e-12,3.7861730974218804e-13
