Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41)
5.515154886883057e-10,0.5628451028099608,1.7190041786347122e-17,7.174023586299754e-20,5.079299535427269e-21,2.8257686935925848e-21,0.0,0.0,2.974217811110873e-20,4.3408613719244144e-34,4.877102983887403e-21,3.602288504763921e-20,2.6007309598586276e-26,9.012533237415563e-43,1.9689834767937922e-28,7.062365919502878e-18,6.902701530294649e-30,1.916648320718359e-17,4.719668436940289e-33,2.2666367668291467e-35,3.639214912443326e-18,1.8635506938058612e-28,2.1283482722990704e-16,7.181902307222075e-41,8.813717028862768e-38,1.8245383710814737e-28,1.0598981507859881e-32,1.0100133778647486e-40,4.246678565234566e-62,2.227760410973887e-53,1.0970289335177215e-38,1.0905129605967612e-42,4.905046643972021e-34,2.2893430274524628e-48,3.76,0.0,0.8281715923252082,0.9999330107675715,8.003254721897377e-22,5.105576622668887e-43,2.3214022675587956e-07,2.263610061147935e-07,5.779220485628892e-09,1.0364475414885649e-16,6.698923242831552e-05,2.1340527045414686e-21,1.5053415959866478e-23,5.469354420106845e-32,5.90005174127645e-32,1.916401273894749e-17,8.322480519706124e-18,1.1448509861689528e-17,5.548661960919744e-18,3.947201319633405e-20,1.0060057540852981e-24,2.323241032141508e-25,9.823249047905538e-27,9.834065305560149e-26,9.225862109700889e-25,1.0466519434886588e-19,7.486878667699859e-28,9.023587225982085e-21,1.1673468835715893e-29,2.2004521292199655e-16
5.602265672170122e-10,0.5628451031792645,1.7723867396392175e-17,7.454866106863352e-20,5.320420427731272e-21,2.9602809949829115e-21,0.0,0.0,3.070848684530629e-20,4.624187756020726e-34,5.109311803822574e-21,3.814562309394572e-20,2.735062845345071e-26,9.43732136459616e-43,2.029616608762314e-28,7.28226815217432e-18,7.352575662762482e-30,1.984755539134409e-17,5.0218069046077356e-33,2.375665304730373e-35,3.755177830240588e-18,1.9531964331762145e-28,2.1608344927217272e-16,7.760600353279205e-41,9.536052798842636e-38,1.9551560324726252e-28,1.1277843523035948e-32,1.0955111935312412e-40,4.893933252917475e-62,2.4855588064903066e-53,1.180973503264439e-38,1.1971371016538524e-42,5.301976653455131e-34,2.5535019700309318e-48,3.76,0.0,0.8281715886585995,0.9999325655003902,8.384225769013345e-22,5.555327060716972e-43,2.3580683539798256e-07,2.2994466594216098e-07,5.862169295530265e-09,1.0682294378626801e-16,6.743449960947634e-05,2.2047637172520806e-21,1.5552335994133603e-23,5.796051287348302e-32,6.361642599739724e-32,1.9844967291617682e-17,8.539343818603448e-18,1.1801188389445454e-17,5.719782643109123e-18,4.1340312820638934e-20,1.0704152457824623e-24,2.4352364100932625e-25,1.0451762093873886e-26,1.0414197348335054e-25,9.651821077903012e-25,1.0923949249331026e-19,7.887880495736352e-28,9.451041637979517e-21,1.2617902059603518e-29,2.23520783236286e-16
5.689376457457187e-10,0.5628451035485682,1.8265456294786968e-17,7.743343835313344e-20,5.56896476889227e-21,3.0989476977897725e-21,0.0,0.0,3.1690831101981516e-20,4.921241217756457e-34,5.3486952038931156e-21,4.035697476327699e-20,2.874127650761492e-26,9.87496790780099e-43,2.0911062595561552e-28,7.50538741975822e-18,7.82419419932298e-30,2.054180892262379e-17,5.338125831995298e-33,2.4881326511395924e-35,3.872962271714363e-18,2.045670010601358e-28,2.193286366481444e-16,8.375798035323146e-41,1.030511137038584e-37,2.0927395770358787e-28,1.1988594302538529e-32,1.1867566255600759e-40,5.627584387750483e-62,2.76850022616671e-53,1.2699702437104602e-38,1.3122875896210033e-42,5.724125693847743e-34,2.84333764574733e-48,3.76,0.0,0.8281715849919908,0.9999321307853677,8.776963072662047e-22,6.037207398559744e-43,2.394734440238535e-07,2.3352856862731469e-07,5.944875231343231e-09,1.1004540141971036e-16,6.786921463213816e-05,2.2766677533383247e-21,1.6059272211876432e-23,6.136479890226043e-32,6.851137499072889e-32,2.0539099556580042e-17,8.757796085147274e-18,1.2158855160075211e-17,5.893332585993344e-18,4.3265676108871634e-20,1.137848561511749e-24,2.550780411824006e-25,1.1109768345857545e-26,1.1019029833068696e-25,1.0090135428267775e-24,1.1393201438731313e-19,8.302583258432913e-28,9.891570391906142e-21,1.362228856030996e-29,2.2699635353548555e-16
5.776487242744252e-10,0.5628451039178718,1.8814791701015998e-17,8.039562514099933e-20,5.825039767684291e-21,3.2418290713350917e-21,0.0,0.0,3.2689237371344363e-20,5.232464150311728e-34,5.595357383931768e-21,4.2659117340348064e-20,3.018016118425496e-26,1.0325647626894593e-42,2.1534497218824763e-28,7.731716894284402e-18,8.318254756004192e-30,2.124928250146298e-17,5.6690546537244154e-33,2.6040920379875124e-35,3.9925683601221585e-18,2.1410152162719687e-28,2.225703930287645e-16,9.029174264446831e-41,1.1123133273826338e-37,2.237531577549767e-28,1.273220137252679e-32,1.2840382011638536e-40,6.457588843807456e-62,3.078593739001587e-53,1.36424329209402e-38,1.4364986195400438e-42,6.172669592527011e-34,3.160894628495094e-48,3.76,0.0,0.8281715813253822,0.9999317063728026,9.181637329829767e-22,6.5530011553432646e-43,2.431400526334925e-07,2.3711271345912675e-07,6.027339004195896e-09,1.1331196734050142e-16,6.829362719717215e-05,2.3497654727769285e-21,1.6574200395838676e-23,6.490976926642838e-32,7.369735608462685e-32,2.1246448181475448e-17,8.977804133920441e-18,1.2521494607360915e-17,6.06930449419466e-18,4.524890282787208e-20,1.208397318040969e-24,2.669928784646603e-25,1.1798161754664786e-26,1.164921697518272e-25,1.0540949470179566e-24,1.1874358340505416e-19,8.731167939181986e-28,1.0345357488635321e-20,1.4689417615478435e-29,2.3047192381959905e-16
5.863598028031316e-10,0.5628451042871756,1.9371856906502904e-17,8.34362756047459e-20,6.088752402788217e-21,3.3889852569155216e-21,0.0,0.0,3.370373209580079e-20,5.558306318164985e-34,5.849402325305666e-21,4.505424212319114e-20,3.166819252583931e-26,1.0789534564080371e-42,2.216644296402e-28,7.961249758477543e-18,8.835466435401466e-30,2.1970013769465744e-17,6.0150287770776917e-33,2.7235966897581654e-35,4.113996218360112e-18,2.2392758346763816e-28,2.25808722080987e-16,9.722456911644094e-41,1.1992429907595612e-37,2.3897783173902155e-28,1.3509645814841716e-32,1.3876540429512259e-40,7.3948471200541e-62,3.4179724719485136e-53,1.4640232456602408e-38,1.570328604841618e-42,6.64881948360752e-34,3.5083431602823395e-48,3.76,0.0,0.8281715776587737,0.9999312920189933,9.59841887490216e-22,7.104563238379248e-43,2.4680666122689957e-07,2.40697099728554e-07,6.10956132313159e-09,1.1662248232509665e-16,6.870798100657089e-05,2.424057492366955e-21,1.7097095753286063e-23,6.859881391279817e-32,7.918666731283331e-32,2.1967050755219338e-17,9.199335485067027e-18,1.2889091210872962e-17,6.247691093735695e-18,4.729079024258862e-20,1.2821544071514462e-24,2.7927372961239316e-25,1.2517848784868117e-26,1.2305419720988603e-25,1.1004406246193454e-24,1.236750025333034e-19,9.17381216628059e-28,1.0812586375641093e-20,1.5822161803606675e-29,2.3394749408863047e-16
6.037819598605446e-10,0.562845105025783,2.050911022960313e-17,8.975716820159802e-20,6.639517356542829e-21,3.6963619926339144e-21,0.0,0.0,3.57810924404261e-20,6.25568454448991e-34,6.380055330304458e-21,5.0132265537882215e-20,3.479534626856429e-26,1.1757622712835876e-42,2.345576024037917e-28,8.429898439955795e-18,9.942237363963605e-30,2.3451395430523726e-17,6.753884100014647e-33,2.973454648700743e-35,4.362317734122129e-18,2.4447184189948465e-28,2.3227511284821557e-16,1.1235908963696019e-40,1.389446553892921e-37,2.7176398725604218e-28,1.5170038259296793e-32,1.615131330444823e-40,9.640269188385424e-62,4.193802558667314e-53,1.6810599031824342e-38,1.8692091537120095e-42,7.688966761825715e-34,4.3022827066426677e-48,3.76,0.0,0.8281715703255565,0.9999304925389942,1.0468983362908296e-21,8.322792767731217e-43,2.5413987836501747e-07,2.4786659375440204e-07,6.27328442510472e-09,1.2337472499303656e-16,6.95074610055788e-05,2.5762267343614545e-21,1.8166686861440676e-23,7.642278756146653e-32,9.112606025330447e-32,2.3448163596611163e-17,9.64684133591989e-18,1.3639094031531216e-17,6.611679376869588e-18,5.1553723836813184e-20,1.4396714579767094e-24,3.049557908691612e-25,1.405479152623945e-26,1.3698548317157044e-25,1.1969813983299333e-24,1.3390050932727905e-19,1.010196839400279e-27,1.1788100571121327e-20,1.8296422066682674e-29,2.408986345814628e-16
6.194619012122163e-10,0.5628451056905297,2.1558907949087483e-17,9.572482692164784e-20,7.162395066196725e-21,3.9882216404755435e-21,0.0,0.0,3.770600355888291e-20,6.937986671292275e-34,6.883930765564772e-21,5.504272942360013e-20,3.7787042673039185e-26,1.2675802173313844e-42,2.464498464260422e-28,8.862569673007702e-18,1.1024858234156008e-29,2.4830338628144652e-17,7.474797964581409e-33,3.2109854130372213e-35,4.592038776687184e-18,2.640026585188202e-28,2.3808317978117865e-16,1.275287193069944e-40,1.580636392247298e-37,3.0407568232226055e-28,1.6790232668346853e-32,1.8447202150178846e-40,1.2160277395592214e-61,5.016420755284395e-53,1.8976771790314402e-38,2.1772328541315158e-42,8.732415353800114e-34,5.1436652886628935e-48,3.76,0.0,0.8281715637256613,0.9999298050738885,1.1295599732079102e-21,9.561693592232798e-43,2.6073977373381033e-07,2.5431995702349915e-07,6.419816515296122e-09,1.2960046170722846e-16,7.019492611148386e-05,2.717269019317691e-21,1.9156308887614215e-23,8.399153892155774e-32,1.0303873170401712e-31,2.4826851538341342e-17,1.0054493725653085e-17,1.4330895272750663e-17,6.947454537856624e-18,5.559893104647336e-20,1.5933670531457076e-24,3.2937740161258145e-25,1.5554411868838294e-26,1.5048101789970622e-25,1.2883328682473496e-24,1.4352101792228067e-19,1.0987095144127599e-27,1.2713863384378431e-20,2.0778254259109813e-29,2.4715466097347066e-16
6.351418425638879e-10,0.5628451063552763,2.2633493569656416e-17,1.0196295551886388e-19,7.711672017158316e-21,4.294861174828752e-21,0.0,0.0,3.968345032204976e-20,7.674989116921589e-34,7.413333526703985e-21,6.028911662270284e-20,4.0952232932372344e-26,1.3639447266683672e-42,2.586136887968363e-28,9.305514352746071e-18,1.2194044820921905e-29,2.625277898812219e-17,8.251500301911022e-33,3.460830241720584e-35,4.82766424842185e-18,2.8454613632334836e-28,2.4388019901713433e-16,1.4428335207065366e-40,1.7923744440940553e-37,3.3920244850369925e-28,1.8535931913804868e-32,2.0999292504931754e-40,1.5250488625295927e-61,5.973511523772116e-53,2.1360307703688844e-38,2.526308242025372e-42,9.885830032798157e-34,6.122115896306417e-48,3.76,0.0,0.8281715571257657,0.9999291466574677,1.2164076265230459e-21,1.0948844525755231e-42,2.673396690500113e-07,2.607740916178191e-07,6.56557722744954e-09,1.3596613910699156e-16,7.0853342532055e-05,2.862188781864956e-21,2.0171338430922834e-23,9.208078959391746e-32,1.1613985593583352e-31,2.624902370943395e-17,1.0466606166018561e-17,1.503851839949701e-17,7.29094114279626e-18,5.984648472085677e-20,1.7589599895110697e-24,3.550717211506192e-25,1.7170087671175697e-26,1.6492522927044733e-25,1.3839973766023401e-24,1.5354145716521143e-19,1.192036813222728e-27,1.368600551951576e-20,2.3521331207382344e-29,2.5341068731667334e-16
6.508217839155596e-10,0.5628451070200231,2.3732772165207046e-17,1.084775860641232e-19,8.287963873758871e-21,4.6166267415647196e-21,0.0,0.0,4.171358521878245e-20,8.46958390562052e-34,7.968862182839265e-21,6.58846580222897e-20,4.4296307076340174e-26,1.4649547416595207e-42,2.7104758366204543e-28,9.75869310506671e-18,1.3454351211800492e-29,2.7718902395509322e-17,9.086743518896886e-33,3.723299269708069e-35,5.069194853153041e-18,3.0612778968955074e-28,2.496661917983748e-16,1.6274242520009927e-40,2.0262827899568158e-37,3.7730088836535804e-28,2.0413342027216492e-32,2.382868198668666e-40,1.902104134919578e-61,7.082890600386213e-53,2.397712501653225e-38,2.9206765312594384e-42,1.1157627689128082e-33,7.255718662588767e-48,3.76,0.0,0.8281715505258705,0.9999285160622654,1.307539332929756e-21,1.2497931472497936e-42,2.7393956431362066e-07,2.67228993476664e-07,6.7105706222637855e-09,1.424708459221871e-16,7.148393773440664e-05,3.0109883360562707e-21,2.1211614913105826e-23,1.0071108709588967e-31,1.3051260816236346e-31,2.7714865691643093e-17,1.0883012379236591e-17,1.5761874531601783e-17,7.642097534003539e-18,6.430094518901292e-20,1.9370375018986266e-24,3.820713478889161e-25,1.890755258352982e-26,1.8035899930183097e-25,1.4840538915339416e-24,1.6396582990536e-19,1.2902697703621922e-27,1.4705577082735188e-20,2.654559561729634e-29,2.596667136110935e-16
6.665017252672313e-10,0.5628451076847697,2.4856649521288808e-17,1.1527471741917048e-19,8.891883930456616e-21,4.953863159811538e-21,0.0,0.0,4.3796560239927803e-20,9.324741807885723e-34,8.551113037310573e-21,7.184270326481795e-20,4.782467695377863e-26,1.5707084711503006e-42,2.837499933185283e-28,1.0222066666782904e-17,1.4810453885383408e-29,2.922888587380866e-17,9.983341151282106e-33,3.998702553210211e-35,5.316631291004442e-18,3.2877312694266623e-28,2.5544117932577257e-16,1.8303104172235508e-40,2.284067960025373e-37,4.1853119622459765e-28,2.2428808169709214e-32,2.6957612227680858e-40,2.3600103852532212e-61,8.364224006488146e-53,2.6843895418756553e-38,3.3648975743819055e-42,1.2556638459011224e-33,8.564426757058192e-48,3.76,0.0,0.8281715439259753,0.9999279121125003,1.4030527533539065e-21,1.4223559432256948e-42,2.8053945952463817e-07,2.7368465856070067e-07,6.854800739073079e-09,1.4911367585352386e-16,7.208788749943298e-05,3.1636696733833634e-21,2.227697394276245e-23,1.0990319844888005e-31,1.4624357003451091e-31,2.9224554206321906e-17,1.1303552310730874e-17,1.650087525812882e-17,8.000882273102223e-18,6.896684714786818e-20,2.128199870704481e-24,4.1040890228856644e-25,2.077266870079551e-26,1.9682386315546815e-25,1.5885801202415455e-24,1.7479795418111772e-19,1.3934960704384022e-27,1.577362250936627e-20,2.987196292148227e-29,2.659227398567533e-16
6.82181666618903e-10,0.5628451083495164,2.6005032127247082e-17,1.2236031540896984e-19,9.524043120309078e-21,5.306913925245981e-21,0.0,0.0,4.5932526879204977e-20,1.0243512600607923e-33,9.160680132995978e-21,7.81767157720355e-20,5.1542775277185416e-26,1.6813033942291436e-42,2.967193881764942e-28,1.0695595885369053e-17,1.6267152056064836e-29,3.07828979618876e-17,1.0944167565992926e-32,4.287350069583198e-35,5.569974258413636e-18,3.525076503443638e-28,2.6120518275886464e-16,2.0528006867194396e-40,2.567522890122022e-37,4.630571054899151e-28,2.4588814036005748e-32,3.0409494719788565e-40,2.9136044291502035e-61,9.839151501455536e-53,2.997805821424649e-38,3.863863133127642e-42,1.4092113830631935e-33,1.0070185617459223e-47,3.76,0.0,0.8281715373260802,0.9999273336821495,1.5030451738860586e-21,1.614128758974118e-42,2.8713935468306383e-07,2.801410828518616e-07,6.998271595945832e-09,1.5589372754942142e-16,7.26663178504044e-05,3.3202344837955563e-21,2.3367247671334194e-23,1.1967810677499152e-31,1.6342276299835518e-31,3.077825749133509e-17,1.1728071924306953e-17,1.7255432635204542e-17,8.367254140010815e-18,7.384869978194423e-20,2.333060357574154e-24,4.401170270079633e-25,2.2771426014008176e-26,2.14361999197437e-25,1.6976525218388245e-24,1.8604146835994048e-19,1.5018000838428796e-27,1.689118059013836e-20,3.3522339901832914e-29,2.7217876605367475e-16
6.978616079705747e-10,0.562845109014263,2.7177827167925608e-17,1.2974031300425604e-19,1.0185050023955837e-20,5.6761212136079066e-21,0.0,0.0,4.812163613417802e-20,1.1229025344460591e-33,9.798155257994686e-21,8.490026751886474e-20,5.545605462943898e-26,1.7968362642385493e-42,3.099542467193692e-28,1.1179241718687706e-17,1.782936804151967e-29,3.238109910218353e-17,1.1972157643855782e-32,4.589551717213879e-35,5.829224448150349e-18,3.773568560796093e-28,2.6695822321594085e-16,2.296262413658948e-40,2.878529016623607e-37,5.110458324642455e-28,2.689998122106393e-32,3.420893837264966e-40,3.579991682993059e-61,1.1531422856407897e-52,3.339783540730328e-38,4.422811230454552e-42,1.5773735285023943e-33,1.1797068742846005e-47,3.76,0.0,0.828171530726185,0.9999267796929353,1.607613506776886e-21,1.8267667411491747e-42,2.9373924978889775e-07,2.865982623532398e-07,7.140987189789958e-09,1.6281010458133735e-16,7.322030706461199e-05,3.480684176923275e-21,2.448226515238834e-23,1.300570078538924e-31,1.8214368321323463e-31,3.2376135689261424e-17,1.2156422987716874e-17,1.802545918370417e-17,8.741172131861286e-18,7.89509868909634e-20,2.55224513681456e-24,4.712283870530815e-25,2.4909941827485173e-26,2.330162184384966e-25,1.8113463210168438e-24,1.976998365394453e-19,1.6152629107957613e-27,1.8059284499191915e-20,3.751964454168277e-29,2.784347922018799e-16
7.292214906739179e-10,0.5628451103437563,2.959628671508947e-17,1.4540707586272088e-19,1.1596029594056138e-20,6.464367486474903e-21,0.0,0.0,5.2659884007893003e-20,1.3413191246572014e-33,1.1159185513559768e-20,9.957078517877042e-20,6.389005987174222e-26,2.04309925710404e-42,3.372143088851679e-28,1.217672761104734e-17,2.1290660760398685e-29,3.571067233810504e-17,1.424166871651902e-32,5.235856604145569e-35,6.365449247470843e-18,4.305012688175037e-28,2.784314994695765e-16,2.851870143650839e-40,3.5911775865853444e-37,6.180976185157486e-28,3.200297111275085e-32,4.295512192331833e-40,5.332807317240004e-61,1.5674534285835731e-52,4.117113839400008e-38,5.743439916883453e-42,1.9616351480840255e-33,1.602213431543212e-47,3.76,0.0,0.828171517526395,0.9999257409506848,1.8308636962597963e-21,2.321781903452982e-42,3.069390398427899e-07,2.995148711041028e-07,7.424168470941827e-09,1.7704827338551382e-16,7.425904931514254e-05,3.813242585600062e-21,2.678583439197999e-23,1.5271261529778127e-31,2.246022912838705e-31,3.5705019428798793e-17,1.3024054168029771e-17,1.9611572186396778e-17,9.511483557588358e-18,8.983467368060809e-20,3.0361563639317272e-24,5.37791585868183e-25,2.9631350767437524e-26,2.7384724224167195e-25,2.0528929314386936e-24,2.2227415535913945e-19,1.8579735653486973e-27,2.0551234607204337e-20,4.665190038940164e-29,2.9094684435222815e-16
7.605813733772612e-10,0.5628451116732496,3.2111299218336593e-17,1.6232182016093682e-19,1.3129644605790602e-20,7.321313131505808e-21,0.0,0.0,5.741250196253425e-20,1.5903869175806396e-33,1.2638893250317603e-20,1.159647970664535e-19,7.317067323129573e-26,2.3102571274899807e-42,3.655181674863546e-28,1.3214214203231264e-17,2.523618788461956e-29,3.921874219497892e-17,1.681655058408281e-32,5.940094816878886e-35,6.925311158522444e-18,4.88410212559802e-28,2.898611762117135e-16,3.5092888630994415e-40,4.43892298980616e-37,7.410915632220606e-28,3.779348251561612e-32,5.3418130393160695e-40,7.812536011502203e-61,2.1031827941095633e-52,5.032586167994065e-38,7.376231108057987e-42,2.4170896827725004e-33,2.148085419009766e-47,3.76,0.0,0.8281715043266052,0.9999247881371021,2.0735711843380203e-21,2.9227915726668044e-42,3.201388296863142e-07,3.124344532568841e-07,7.704376138942052e-09,1.9182110827716873e-16,7.521186289775116e-05,4.161351383001637e-21,2.9186265729607973e-23,1.7804372311294436e-31,2.744382283374658e-31,3.921233966223576e-17,1.3905367724850657e-17,2.125852363240836e-17,1.031149282684964e-17,1.0165327549572015e-19,3.585198360887022e-24,6.103602716863158e-25,3.498835620887277e-26,3.1967164318394347e-25,2.313797620772485e-24,2.4854535133018406e-19,2.1222143240437783e-27,2.3257627053605472e-20,5.747311936072085e-29,3.0345889630796955e-16
7.919412560806044e-10,0.5628451130027429,3.472214631759895e-17,1.8053084673291457e-19,1.4790679992789728e-20,8.249648425291914e-21,0.0,0.0,6.238068023744072e-20,1.872897642359655e-33,1.4241932232989418e-20,1.34194247992363e-19,8.334213357657394e-26,2.5990582161921612e-42,3.948539366104264e-28,1.4291393102093537e-17,2.9709800195085253e-29,4.290633960477023e-17,1.9722425955391627e-32,6.704742686781897e-35,7.508815593429022e-18,5.5128743658477525e-28,3.012474209134597e-16,4.281683293730661e-40,5.440237267596086e-37,8.81484547712776e-28,4.4329383372257846e-32,6.5840992401226046e-40,1.1271218950893877e-60,2.78858908088093e-52,6.103762427847532e-38,9.377221384312805e-42,2.9531255091464856e-33,2.8459075441110055e-47,3.76,0.0,0.8281714911268157,0.9999239141438137,2.336497920790209e-21,3.6470530751460014e-42,3.333386193194708e-07,3.25356977586517e-07,7.981641418864727e-09,2.0712161234273674e-16,7.608585618634212e-05,4.525013843844807e-21,3.168211493100177e-23,2.062272573775497e-31,3.325281336209873e-31,4.2899124963545014e-17,1.4799364980057888e-17,2.29656301651282e-17,1.1140879617418403e-17,1.1444176290440555e-19,4.204837832553723e-24,6.891965846829494e-25,4.1034416162287607e-26,3.7085353991919627e-25,2.594619231187267e-24,2.765354217606953e-19,2.408524155599903e-27,2.6186528114294697e-20,7.020523013150765e-29,3.159709480692733e-16
