Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58)
4.2602089999161986e-07,1.0369112585555205,5.94580667596285e-05,3.987378608497084e-05,1.8050519126753813e-05,0.00013822373875036932,0.0,0.0,7.754334037796285e-06,3.3631225564721506e-08,9.401667104361488e-05,8.38670214969753e-06,1.1334381289583516e-06,4.3697120033280515e-14,4.046970233665247e-10,5.079175494287175e-07,8.299372987289478e-06,2.276314725211825e-05,1.4920981109675718e-07,3.55061870393593e-07,0.0013614025517335565,3.6336146300152096e-08,2.6599566438186823e-08,3.8642399360198296e-11,2.832775448586673e-10,7.517881522273768e-05,2.428635173320267e-06,3.1353219020674974e-06,6.371503915150414e-12,2.4731689791119595e-12,6.012658952078529e-11,2.4601195054704206e-10,8.56063290140887e-08,2.741342335310296e-09,3.76,0.0,0.0001972309711428065,0.9962151596073548,6.349336337723056e-05,1.749561339869153e-07,0.7224167002613616,0.7191613724257071,2.6440629675810047e-06,1.3679508754802699e-08,0.0035299253927989424,2.253537324158933e-07,1.106333662752579e-09,1.1096924254852648e-11,7.467798204964162e-10,2.9458289983686682e-05,5.575111248291277e-09,4.945687675781413e-05,4.8738112991519366e-05,0.00012574856592100235,8.107290358766172e-05,2.523458310254846e-07,3.8298221288396055e-07,1.6923757672842353e-13,1.6214299156766532e-13,1.8086622503703846e-08,2.4347961373977623e-09,7.241532233889951e-06,2.9081781849405694e-09,1.602099144178049e-07,6.954863353052503e-11,1.4286308208839202e-10,1.2859175551687616e-07,3.363779794695304e-10,9.853171191052636e-09,8.369106380822069e-05,1.2376889762258398e-06,2.127856560562643e-09,1.930116368900415e-10,1.5220682531526353e-13,2.813933138706721e-06,2.837190714293709e-06
4.2825420360419335e-07,1.0369142004081888,5.946296637951261e-05,3.995263241487273e-05,1.807355012061772e-05,0.00013887073358890623,0.0,0.0,7.777170966804013e-06,3.3830670530746994e-08,9.513241948124998e-05,8.466279291446683e-06,1.13354137575895e-06,4.405757253771352e-14,4.0801368904542103e-10,5.090655393711756e-07,8.349853320058778e-06,2.2871937209283435e-05,1.512158823462872e-07,3.58461631726368e-07,0.0013693179047496126,3.657646224906872e-08,2.666386639101123e-08,3.914095228689511e-11,2.850297920448385e-10,7.58528556593683e-05,2.427638689163093e-06,3.1416917541438134e-06,6.4817641384269795e-12,2.492038354483087e-12,6.067499399889774e-11,2.4650187263608077e-10,8.556432626756867e-08,2.74782972049193e-09,3.76,0.0,0.00018894458266488352,0.9962132901166578,6.396627745399065e-05,1.7644731748994183e-07,0.7224336222488661,0.7191586759826045,2.6395085567977826e-06,1.3678230109035864e-08,0.0035299187658465896,2.2594927516718355e-07,1.1069557579868798e-09,1.1104617669159777e-11,7.477275094384174e-10,2.9662288335523763e-05,5.575064417031233e-09,4.9547567250541026e-05,4.88264778182761e-05,0.00012659613595612728,8.210231121962206e-05,2.5236207603137503e-07,3.830071597634022e-07,1.6964330506500974e-13,1.6251178549608744e-13,1.8127277050042703e-08,2.4536314784088423e-09,7.260747616763923e-06,2.9457364674213157e-09,1.6103686168472326e-07,6.969050031772912e-11,1.4374712091061766e-10,1.2856098165783768e-07,3.3727357529927505e-10,9.845182313858644e-09,8.370703125540541e-05,1.250608177492647e-06,2.047164095505248e-09,1.9331096140995224e-10,1.4643291530170062e-13,2.8172018930211384e-06,2.8595173952787374e-06
4.3048750721676684e-07,1.0369170850574738,5.9469136633043403e-05,4.00308373072735e-05,1.8096583831224374e-05,0.0001395177814976298,0.0,0.0,7.799998977161825e-06,3.403000341316953e-08,9.625436819646417e-05,8.546034565183067e-06,1.1337347432606604e-06,4.442116346032486e-14,4.11348985257153e-10,5.102040910137912e-07,8.400381087737002e-06,2.298071623691603e-05,1.5323452644314907e-07,3.618666074083725e-07,0.0013772335251192214,3.6816881336802015e-08,2.6727626409820122e-08,3.9643130320298985e-11,2.86783793771975e-10,7.652825812162108e-05,2.4266829509378274e-06,3.1480596537217556e-06,6.593336840078685e-12,2.5110645879253742e-12,6.122549278886026e-11,2.469877164115239e-10,8.552431869440315e-08,2.754313279144777e-09,3.76,0.0,0.00018100713585416037,0.9962114178210184,6.443977967158416e-05,1.7794729351657827e-07,0.7224501973284742,0.7191556261735664,2.6351442869397893e-06,1.3676996447637071e-08,0.0035299121289496136,2.265397124359969e-07,1.1075721352337489e-09,1.1112428768771655e-11,7.486749570361678e-10,2.9866365157284386e-05,5.575015124099102e-09,4.963761737064706e-05,4.891421774317077e-05,0.00012744150104933657,8.313750789679819e-05,2.523836348788665e-07,3.830401912782532e-07,1.7004546341634956e-13,1.6287751601258235e-13,1.8167605076750632e-08,2.4724938054732047e-09,7.279780897099615e-06,2.9835109916358616e-09,1.618777341220922e-07,6.983123074594411e-11,1.4463199084107468e-10,1.285301643525282e-07,3.3816065522458824e-10,9.837511310889457e-09,8.372292939534867e-05,1.263585519948329e-06,1.9697749879234053e-09,1.9360868839913477e-10,1.4089541771517725e-13,2.8204586559429857e-06,2.8818781592617272e-06
4.3272081082934033e-07,1.036919914955366,5.9476552407229454e-05,4.010841394898052e-05,1.811962258138246e-05,0.0001401648964316458,0.0,0.0,7.822819103679309e-06,3.422922474441185e-08,9.738249907955492e-05,8.625966551118203e-06,1.134016741802767e-06,4.4787902988176606e-14,4.147029214020756e-10,5.113334015524129e-07,8.45095635461346e-06,2.308948447615371e-05,1.5526571655707574e-07,3.652767389584224e-07,0.0013851494080524118,3.7057401037575114e-08,2.679085720679061e-08,4.014894384578116e-11,2.885395521095662e-10,7.720501196431256e-05,2.425766268729744e-06,3.1544257171524645e-06,6.706230738957409e-12,2.530247668958897e-12,6.177809070521066e-11,2.474695671394003e-10,8.548622434517939e-08,2.7607931649720503e-09,3.76,0.0,0.00017340393677725007,0.9962095427316795,6.491387042147445e-05,1.7945607891819698e-07,0.7224664401745255,0.7191522377154141,2.6309621505960423e-06,1.3675805873209209e-08,0.0035299054821479486,2.2712509338865708e-07,1.1081829179660179e-09,1.1120356009860518e-11,7.496222726318053e-10,3.0070519148790175e-05,5.574963471100638e-09,4.972704161183882e-05,4.9001345588603084e-05,0.0001282846520554593,8.417847295707419e-05,2.524104039753238e-07,3.8308115125044584e-07,1.704441249995231e-13,1.632402468074207e-13,1.8207613420046516e-08,2.49138290925302e-09,7.298634972471518e-06,3.02150098522476e-09,1.6273267851141901e-07,6.997084874880903e-11,1.4551769257821627e-10,1.284993064492719e-07,3.3903935401132403e-10,9.830145254331144e-09,8.373876114591321e-05,1.2766210732500976e-06,1.895554449564953e-09,1.939048565713992e-10,1.355846849458513e-13,2.823703504049642e-06,2.9042728400404272e-06
4.349541144419138e-07,1.036922692450459,5.9485188992912293e-05,4.018537528456282e-05,1.8142668583209442e-05,0.0001408120920603024,0.0,0.0,7.845632361303299e-06,3.442833510332899e-08,9.851679403885984e-05,8.706073859242999e-06,1.1343859021143012e-06,4.51578008380252e-14,4.18075504745493e-10,5.124536645249704e-07,8.501579187433015e-06,2.3198242062121548e-05,1.5730942609026013e-07,3.686919703635845e-07,0.0013930655488875734,3.729801888948184e-08,2.6853569325978378e-08,4.065840332114958e-11,2.902970692389866e-10,7.788310676177133e-05,2.424887022765641e-06,3.160790056828168e-06,6.820454572058349e-12,2.5495875906448305e-12,6.233279258143126e-11,2.47947508457578e-10,8.544996465772544e-08,2.7672695254464843e-09,3.76,0.0,0.00016612091025871252,0.9962076648596208,6.538855014155249e-05,1.8097369027144023e-07,0.722482364843113,0.7191485247054927,2.6269544775465894e-06,1.3674656568258843e-08,0.0035298988254805945,2.2770546682613679e-07,1.10878822697792e-09,1.1128397848201514e-11,7.505695604446441e-10,3.0274749047176365e-05,5.574909555365784e-09,4.981585416157774e-05,4.9087873951241345e-05,0.0001291255803813765,8.522518579010827e-05,2.524422813046588e-07,3.831298858071597e-07,1.7083936172143474e-13,1.6360004039959818e-13,1.82473087893887e-08,2.5102985848274548e-09,7.3173127109569464e-06,3.0597056775015537e-09,1.6360184172510305e-07,7.010937779995201e-11,1.4640422687964643e-10,1.2846841068251542e-07,3.399098050800126e-10,9.823071738773742e-09,8.375452930569254e-05,1.289714909646541e-06,1.8243731779277253e-09,1.941995038593887e-10,1.304914621044367e-13,2.8269365203969263e-06,2.9267012758144873e-06
4.371874180544873e-07,1.0369254197923015,5.949502208281811e-05,4.0261734019800046e-05,1.8165723942115425e-05,0.00014145938177226284,0.0,0.0,7.868439745473557e-06,3.4627335114036675e-08,9.96572350036315e-05,8.786355128774417e-06,1.1348407753017156e-06,4.553086627668676e-14,4.2146674052366493e-10,5.135650698640757e-07,8.552249655271053e-06,2.3306989124193874e-05,1.5936562868018524e-07,3.721122480243386e-07,0.0014009819430875823,3.753873249298572e-08,2.691577314421903e-08,4.1171519275471536e-11,2.9205634744842393e-10,7.856253230374917e-05,2.424043660514169e-06,3.167152781326607e-06,6.936017094641418e-12,2.5690843497456354e-12,6.288960326586938e-11,2.4842162240146257e-10,8.54154643178306e-08,2.7737425020674887e-09,3.76,0.0,0.00015914457382546935,0.996205784215564,6.586381931381566e-05,1.8250014388813937e-07,0.722497984798124,0.7191445006477502,2.6231139205635327e-06,1.3673546791831391e-08,0.0035298921589856386,2.2828088118385596e-07,1.109388180444146e-09,1.113655274042127e-11,7.515169197575339e-10,3.047905362593081e-05,5.574853470128783e-09,4.9904068907100575e-05,4.917381520482329e-05,0.00012996427797251885,8.627762583959315e-05,2.524791664255874e-07,3.8318624338285144e-07,1.7123124419530588e-13,1.639569581532183e-13,1.828669776929253e-08,2.5292406316071494e-09,7.335816950879486e-06,3.098124299546925e-09,1.6448537072477314e-07,7.024684092039008e-11,1.472915945594911e-10,1.2843747967770968e-07,3.407721404926901e-10,9.816278860269573e-09,8.377023655886171e-05,1.3028671039160854e-06,1.7561071340719065e-09,1.9449266742908504e-10,1.2560687111097195e-13,2.8301577940387137e-06,2.9491633090945647e-06
4.394207216670608e-07,1.0369280991355703,5.9506027769358044e-05,4.033750262512806e-05,1.818879066066841e-05,0.00014210677868052297,0.0,0.0,7.891242232473301e-06,3.482622544475871e-08,0.00010080380392681213,8.866809027610127e-06,1.1353799328215212e-06,4.590710814074065e-14,4.24876632046314e-10,5.146678039496328e-07,8.602967829411762e-06,2.3415725786245118e-05,1.6143429820222714e-07,3.755375207002266e-07,0.0014088985862360625,3.7779539509446954e-08,2.697747887212761e-08,4.168830230790731e-11,2.9381738912793463e-10,7.924327859139287e-05,2.423234693904814e-06,3.173513995549924e-06,7.052927080351088e-12,2.588737946873185e-12,6.344852761788747e-11,2.488919894295447e-10,8.53826511256025e-08,2.780212230607748e-09,3.76,0.0,0.0001524620127483987,0.9962039008099794,6.633967846212825e-05,1.8403545582491973e-07,0.7225133129361855,0.7191401784777173,2.6194334418099714e-06,1.3672474876287962e-08,0.0035298854827002773,2.2885138453159982e-07,1.1099828939775654e-09,1.1144819145176199e-11,7.524644450974862e-10,3.068343169395717e-05,5.574795304700734e-09,4.9991699441339316e-05,4.925918150297018e-05,0.00013080073729963252,8.733577260542585e-05,2.525209604684988e-07,3.8325007471896236e-07,1.7161984175732018e-13,1.6431106029390483e-13,1.8325786821148556e-08,2.5482088532500446e-09,7.354150500578137e-06,3.136756084299162e-09,1.6538341255955402e-07,7.03832606858781e-11,1.4817979648583397e-10,1.2840651595598577e-07,3.4162649094096103e-10,9.80975519622333e-09,8.37858854798327e-05,1.3160777333066278e-06,1.690637329350448e-09,1.9478438369410253e-10,1.2092239542260766e-13,2.8333674195709797e-06,2.9716587866132007e-06
4.416540252796343e-07,1.0369307325440666,5.951818254219447e-05,4.0412693339079026e-05,1.8211870642343684e-05,0.00014275429562737315,0.0,0.0,7.91404077977462e-06,3.502500680669342e-08,0.00010195648278771066,8.947434251791196e-06,1.1360019664387658e-06,4.6286534855587e-14,4.283051807956963e-10,5.157620496614053e-07,8.653733783229718e-06,2.3524452166890095e-05,1.6351540877204035e-07,3.789677394560138e-07,0.0014168154740337629,3.802043765967735e-08,2.7038696555189152e-08,4.220876308655564e-11,2.955801967646271e-10,7.992533583327592e-05,2.422458696660796e-06,3.1798738008582562e-06,7.171193321334637e-12,2.608548386625412e-12,6.400957050423576e-11,2.493586884487848e-10,8.535145586724007e-08,2.786678841349705e-09,3.76,0.0,0.0001460608561349088,0.9962020146530896,6.681612815006152e-05,1.8557964189250053e-07,0.7225283616105567,0.7191355705864391,2.6159062998116637e-06,1.367143922421799e-08,0.003529878796660829,2.2941702457355402e-07,1.1105724806856478e-09,1.1153195524263462e-11,7.534122264107218e-10,3.0887882094661404e-05,5.574735144634658e-09,5.007875906874175e-05,4.9343984782012134e-05,0.0001316349513458098,8.839960564578863e-05,2.525675661310275e-07,3.8332123286144637e-07,1.7200522248339678e-13,1.6466240592522637e-13,1.8364582285039443e-08,2.5672030575785793e-09,7.3723161382013275e-06,3.1756002666410257e-09,1.662961143642665e-07,7.051865923420327e-11,1.4906883357821553e-10,1.2837552193863431e-07,3.4247298573525445e-10,9.803489786080978e-09,8.380147853772085e-05,1.3293468774763142e-06,1.6278496207054968e-09,1.9507468832977088e-10,1.1642986537516784e-13,2.836565496699175e-06,2.994187559237429e-06
4.438873288922078e-07,1.0369333219945445,5.95314632855899e-05,4.048731817171277e-05,1.8234965695159884e-05,0.0001434019451893037,0.0,0.0,7.936836326378822e-06,3.522367995289894e-08,0.00010311525359458487,9.02822952497272e-06,1.1367054881722027e-06,4.666915445387319e-14,4.317523865222979e-10,5.168479864314948e-07,8.704547592074783e-06,2.3633168379714074e-05,1.656089347477327e-07,3.824028576083831e-07,0.0014247326022950647,3.826142472252281e-08,2.7099436074933392e-08,4.273291234731125e-11,2.973447729379713e-10,8.060869444149064e-05,2.4217143017412836e-06,3.186232295198228e-06,7.290824628358832e-12,2.628515677712042e-12,6.457273679563928e-11,2.498217968398197e-10,8.532181219201e-08,2.7931424593123117e-09,3.76,0.0,0.00013992925402823547,0.9962001257548759,6.72931689788114e-05,1.871327176646973e-07,0.7225431426540175,0.7191306888433951,2.6125260369773134e-06,1.3670438305481792e-08,0.0035298721009027543,2.2997784864844936e-07,1.111157051225618e-09,1.1161680343667495e-11,7.543603492322638e-10,3.109240370506144e-05,5.57467307188372e-09,5.016526081099355e-05,4.9428236763821624e-05,0.0001324669135937794,8.946910457914446e-05,2.5261888767241333e-07,3.833995731562617e-07,1.7238745320606625e-13,1.6501105304511646e-13,1.8403090381554132e-08,2.586223056498267e-09,7.390316611524953e-06,3.2146560834831195e-09,1.672236233575689e-07,7.065305827242134e-11,1.4995870680519615e-10,1.28344499951396e-07,3.4331175279523144e-10,9.797472112786128e-09,8.381701810063113e-05,1.3426746184354593e-06,1.56763451419273e-09,1.9536361628700725e-10,1.1212144411421672e-13,2.839752129827896e-06,3.0167494818831077e-06
4.461206325047813e-07,1.0369358693803752,5.9545847275554485e-05,4.0561388908037346e-05,1.8258077535204667e-05,0.00014404973968185235,0.0,0.0,7.959629793151706e-06,3.5422245677197256e-08,0.0001042800983871312,9.109193597902416e-06,1.1374891302269564e-06,4.70549745933048e-14,4.3521824733722184e-10,5.179257902966823e-07,8.755409333160246e-06,2.374187453349311e-05,1.6771485073183742e-07,3.8584283067318686e-07,0.0014326499669446021,3.850249853347365e-08,2.715970715018708e-08,4.3260760892735575e-11,2.9911112031523485e-10,8.129334502780005e-05,2.4210001988885505e-06,3.1925895732265503e-06,7.41182983092497e-12,2.6486398330699416e-12,6.513803136359247e-11,2.5028139048198033e-10,8.52936564942211e-08,2.7996032044684697e-09,3.76,0.0,0.00013405585547107075,0.9961982341250831,6.777080158519073e-05,1.886946984871349e-07,0.7225576674007927,0.7191255446184572,2.6092864676443607e-06,1.3669470654377731e-08,0.003529865395460677,2.305339037298132e-07,1.1117367138583608e-09,1.117027207454489e-11,7.553088948502267e-10,3.129699543491911e-05,5.574609164952904e-09,5.0251217412642465e-05,4.9511948958653425e-05,0.0001332966180134534,9.054424908614894e-05,2.5267483090673336e-07,3.8348495324295616e-07,1.7276659953142804e-13,1.653570585622748e-13,1.844131721359778e-08,2.6052686659176363e-09,7.408154637793633e-06,3.2539227738438715e-09,1.6816608684004494e-07,7.078647908403201e-11,1.5084941718198273e-10,1.2831345222857178e-07,3.4414291864130993e-10,9.791692084973566e-09,8.383250643977067e-05,1.3560610404895829e-06,1.5098869764078729e-09,1.9565120180597789e-10,1.0798961409227727e-13,2.842927427671839e-06,3.0393444134309068e-06
4.4835393611735477e-07,1.0369383765150615,5.956131217680695e-05,4.063491711141647e-05,1.8281207790052437e-05,0.00014469769116439305,0.0,0.0,7.982422083153862e-06,3.562070481309674e-08,0.00010545099923888441,9.19032524790721e-06,1.1383515449154467e-06,4.7444002573856515e-14,4.387027598013323e-10,5.18995633950599e-07,8.806319085454241e-06,2.385057073240507e-05,1.6983313157309022e-07,3.8928761631327243e-07,0.001440567564013994,3.874365698330235e-08,2.7219519338397862e-08,4.3792319590940633e-11,3.0087924164704406e-10,8.197927839984945e-05,2.4203151322758305e-06,3.1989457264289096e-06,7.534217777382328e-12,2.6689208699685996e-12,6.57054590773534e-11,2.507375437781066e-10,8.526692780000028e-08,2.8060611919535176e-09,3.76,0.0,0.00012842978749291615,0.9961963397732239,6.82490266396949e-05,1.9026559948568045e-07,0.7225719467075511,0.7191201488029219,2.606181666628161e-06,1.3668534866928616e-08,0.0035298586803684,2.3108523642632192e-07,1.112311574501123e-09,1.1178969194150292e-11,7.562579404649347e-10,3.150165622589406e-05,5.574543499044151e-09,5.0336641346625934e-05,4.9595132667988244e-05,0.00013412405904972556,9.162501891148073e-05,2.527353031950818e-07,3.8357723304647433e-07,1.731427258561674e-13,1.6570047831253507e-13,1.8479268768195778e-08,2.6243397056694694e-09,7.425832903584346e-06,3.2933995789262158e-09,1.6912365219224366e-07,7.091894253609015e-11,1.5174096576811857e-10,1.2828238091695984e-07,3.449666083872644e-10,9.786140019871041e-09,8.384794573339469e-05,1.369506230183551e-06,1.4545062535026144e-09,1.9593747842954952e-10,1.040271641097596e-13,2.8460915028870756e-06,3.0619722166439615e-06
4.5058723972992826e-07,1.036940845135601,5.957783603956338e-05,4.070791412696178e-05,1.8304358002076822e-05,0.0001453458114448664,0.0,0.0,8.00521408196594e-06,3.5819058232733264e-08,0.00010662793825952981,9.271623278387667e-06,1.1392914045673204e-06,4.783624535439819e-14,4.4220591901122566e-10,5.2005768679568e-07,8.857276929574346e-06,2.395925707623172e-05,1.7196375236801897e-07,3.927371742869025e-07,0.001448485389638686,3.8984898016728684e-08,2.7278882037023834e-08,4.4327599374487133e-11,3.026491397630702e-10,8.266648555743744e-05,2.4196578982518037e-06,3.2053008432343416e-06,7.657997335039938e-12,2.689358810106222e-12,6.627502480113103e-11,2.5119032967915433e-10,8.524156765867963e-08,2.8125165322651255e-09,3.76,0.0,0.0001230406349822632,0.9961944427085845,6.87278448446383e-05,1.9184543557460208e-07,0.7225859909735219,0.7191145118296566,2.6032059582533528e-06,1.366762959828244e-08,0.0035298519556589184,2.316318929822507e-07,1.112881736779024e-09,1.1187770186705746e-11,7.572075593429978e-10,3.1706385050718894e-05,5.574476146195347e-09,5.0421544819702954e-05,4.967779898737823e-05,0.00013494923161051772,9.271139386559412e-05,2.528002134367702e-07,3.836762747673059e-07,1.7351589538461176e-13,1.6604136707518564e-13,1.851695091829075e-08,2.643435999433391e-09,7.443354064691708e-06,3.3330857421910755e-09,1.70096466872677e-07,7.105046908625098e-11,1.5263335366523593e-10,1.2825128807962717e-07,3.4578294573386565e-10,9.780806626881264e-09,8.386333807059285e-05,1.3830102762468092e-06,1.40139569748891e-09,1.9622247901653204e-10,1.0022717687801266e-13,2.8492444717217384e-06,3.084632758087141e-06
