Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570)
0.002403577246026861,0.877388748242722,9.096414353044521e-05,1.383300034695753e-05,2.9729794064491528e-05,0.1044503057617907,0.0,0.0,0.00033344376501925264,1.8239138415942105e-05,0.9819142453509475,0.04560986978850059,7.846603913146356e-06,3.8083094145830797e-13,5.818965064309474e-10,2.213975377132314e-07,0.0017102949302799414,0.004636722490267436,1.8504795126676223e-05,8.800758391840221e-08,0.010976573519194307,5.4103817541043497e-08,1.5408831798798337e-08,0.00040797402539882385,1.569886206192118e-07,0.03684657917086493,2.2870841507407574e-06,0.023312459888044687,0.006179223653963542,2.8324430504429634e-06,3.1931007274049236e-07,2.8828082952139985e-09,5.667718118007244e-07,0.00014438272227866076,3.76,0.0,4.670753162263503e-06,0.28857412209082695,0.29293997285780715,0.07698858405396546,1.473831397241425,0.2181115507095737,2.4572873064996675e-09,1.2628607117875458e-12,0.0001021065845624359,7.599764813977979e-06,1.1607816475264305e-10,2.8121592157034285e-11,9.278562479775753e-10,0.0033739050576290916,2.093879267838999e-11,9.291882856681683e-06,7.69400593863068e-06,6.118045964848286e-05,0.0018003900177864334,5.2543589856767774e-06,5.574235210918664e-06,7.097437641647876e-13,1.1154178310547459e-13,2.3673045372541684e-09,3.790698793391388e-09,1.8154446210248224e-05,6.250552272617647e-07,0.003882032438348582,1.8122242984523274e-07,5.764644550072692e-13,3.921477158689142e-09,8.920440028386238e-05,9.505955763387205e-07,0.022471201537197366,0.017390838660396687,3.5949894145175213e-06,3.047853232946577e-09,4.253361694456119e-06,3.1891283789382316e-07,0.004899263632355568,3.681834879283805e-09,1.0260121811209016e-05,1.250000145125777e-08,0.0012756618744821089,0.01029082166410056,1.0188426115937874e-13,1.5009681790257026e-14,2.5983698682376194e-08,3.377508199058873e-08,3.485907724582505e-07,1.429536689026318e-09
0.002429619700876848,0.877903329269389,9.145460018647385e-05,1.3760533747859579e-05,2.9526964124322727e-05,0.10518044798860775,0.0,0.0,0.00032859929462502013,1.783622936153911e-05,0.9871846460885104,0.04601336955083923,7.784434001095873e-06,3.8894260503509624e-13,5.840473373460893e-10,2.2172746343704793e-07,0.0017049747472479989,0.00457023454852494,1.843795767007858e-05,8.859168943155169e-08,0.011077512494062894,5.475266072299579e-08,1.5348467156595957e-08,0.00040571884884782174,1.5416998334186536e-07,0.036219388436272336,2.3069390949781706e-06,0.023424274312327128,0.0061551665948901685,2.8245916659172543e-06,3.161239245038693e-07,2.884979805620579e-09,5.644243249758945e-07,0.00014469967499594082,3.76,0.0,4.653791090957604e-06,0.2850476655492534,0.29460417076166967,0.07738541252013527,1.476336012450216,0.21550592905736074,2.4280163629685063e-09,1.247810355564214e-12,0.00010085881338436603,7.400143220069115e-06,1.1398023318258001e-10,2.7577715072448898e-11,9.099809947188082e-10,0.0033175116180121835,2.042385245451306e-11,9.266867389915084e-06,7.66170156885345e-06,6.022727682167724e-05,0.0017930841837429557,5.216675958176144e-06,5.53428170299066e-06,7.017018231175565e-13,1.1027794507620191e-13,2.3390479059880393e-09,3.726613883471688e-09,1.7846330261096738e-05,6.145509407527148e-07,0.0038473109387953223,1.7834640118857113e-07,5.668659603760802e-13,3.80558182492227e-09,8.913030191241913e-05,9.526177484362141e-07,0.022508622056199086,0.017350469288774463,3.6170204385432633e-06,3.02699011055692e-09,4.268060135225497e-06,3.200373425119666e-07,0.004937724973859028,3.7107422395505506e-09,1.0169976434629802e-05,1.2231591865629018e-08,0.0012789065976985463,0.010369129021380482,9.969652285043601e-14,1.4687382048046182e-14,2.5926896085050176e-08,3.363731120760265e-08,3.493218242561461e-07,1.4475476884830863e-09
0.002453057910241836,0.8783600914182347,9.189909140052019e-05,1.3695814041001804e-05,2.9346262377171496e-05,0.10583407037884637,0.0,0.0,0.0003243099400240066,1.7482460308459365e-05,0.9918593797694577,0.046373771233869945,7.728620840153915e-06,3.9639227592317576e-13,5.859987171382796e-10,2.2203038280003696e-07,0.00170017296561551,0.004511068252193352,1.8377737655135156e-05,8.911241649204211e-08,0.011168362623718581,5.5333484627713306e-08,1.5294891161463082e-08,0.000403663210881421,1.5168004705951148e-07,0.03566090702876237,2.324697948303194e-06,0.023522309061266004,0.006133154667658415,2.817504579081039e-06,3.1327042657111997e-07,2.886664713420944e-09,5.622772138709695e-07,0.0001449581608131796,3.76,0.0,4.638948191096936e-06,0.28191681877749136,0.296083133033082,0.07773431533826489,1.4785550061472201,0.21319874431235694,2.4020984758970295e-09,1.234484080622784e-12,9.975102137910732e-05,7.225670485149058e-06,1.1213314721155481e-10,2.709951526301254e-11,8.942620022736031e-10,0.003267793211090243,1.9972879195689537e-11,9.24503692309829e-06,7.633228667877261e-06,5.938721571289137e-05,0.0017866173176350757,5.183350371714878e-06,5.498948191505331e-06,6.945796992479566e-13,1.0915866151701399e-13,2.3140303008985975e-09,3.669547664540484e-09,1.7575121709588226e-05,6.052938941472094e-07,0.003816942382105421,1.7579928055870358e-07,5.583941103565308e-13,3.7046573783135564e-09,8.907767674701098e-05,9.544827213061533e-07,0.022540753707517784,0.01731370737673985,3.6367633799361064e-06,3.008258917485446e-09,4.280936334674628e-06,3.2102287587585626e-07,0.004972150419008172,3.736616225633874e-09,1.008880606011294e-05,1.1994452403726842e-08,0.0012816998170785874,0.01043874896680084,9.77636594601983e-14,1.4402630735920993e-14,2.5875597862863457e-08,3.3515310384013205e-08,3.499921179917031e-07,1.4637895614384626e-09
0.0024764961196068244,0.8788109365797404,9.2346387615085e-05,1.363155080999007e-05,2.9167275084351176e-05,0.10648446597200387,0.0,0.0,0.000320086348286395,1.7136859137457523e-05,0.9964701731687025,0.04673159461563259,7.672950098711877e-06,4.0398556912063133e-13,5.879647780837903e-10,2.2233894872718717e-07,0.0016953585804898778,0.004452541980989084,1.831749050744972e-05,8.962839310696726e-08,0.011259220870761226,5.591129483303751e-08,1.5242014410916577e-08,0.00040158420930478723,1.4923360880348164e-07,0.035108170906884305,2.3423525814098823e-06,0.023617911242726105,0.006110811450623221,2.810398236821868e-06,3.104309580638601e-07,2.8880993578626294e-09,5.600986322421847e-07,0.00014519174115175238,3.76,0.0,4.624494840233005e-06,0.2788259425332551,0.2975445549580809,0.07807550590658069,1.4807413627984949,0.21092667981444974,2.3765755621925826e-09,1.221360919231965e-12,9.865737220326906e-05,7.055952885698388e-06,1.1032383398123152e-10,2.6631702866719047e-11,8.788824638137068e-10,0.0032190302637765335,1.9533356752439672e-11,9.223840046303943e-06,7.605311257536935e-06,5.856354806227567e-05,0.0017802506724055906,5.150563432358536e-06,5.464185788337794e-06,6.875646285160339e-13,1.0805620181493011e-13,2.2893959088095892e-09,3.6130667264839227e-09,1.730951896224452e-05,5.962181564272747e-07,0.0037873917574768926,1.7329055052194188e-07,5.500764250433047e-13,3.6068162916689006e-09,8.903813668537137e-05,9.563888013060404e-07,0.022571464117614844,0.01727657316407565,3.656426352162537e-06,2.989572347652794e-09,4.2934860068789855e-06,3.2198383192682536e-07,0.005006398931931278,3.76235721766276e-09,1.0007630014425556e-05,1.176146025089268e-08,0.001284375803196607,0.010507566915671354,9.586459979588321e-14,1.412285942773928e-14,2.582412425437684e-08,3.339515087015639e-08,3.5067367167299937e-07,1.480060691866833e-09
0.0024999343289718126,0.8792559673977458,9.279637480894045e-05,1.3567727005141432e-05,2.898996907478606e-05,0.10713172267564093,0.0,0.0,0.00031592738138904337,1.6799222136159195e-05,1.0010180400601374,0.04708686375628126,7.617430517853688e-06,4.117246567006989e-13,5.899453332529857e-10,2.226531257844282e-07,0.0016905318490587772,0.004394657657618489,1.8257248456553594e-05,9.013957007569489e-08,0.011350090284112156,5.6486049954174495e-08,1.518982329219542e-08,0.00039948301082866073,1.4682983452791035e-07,0.03456124156148659,2.359903336164613e-06,0.023711108340048002,0.006088146727580381,2.803272929376214e-06,3.076061725650764e-07,2.8892883963898157e-09,5.578895702794649e-07,0.00014540085346806614,3.76,0.0,4.610420420798862e-06,0.2757743484027561,0.29898870526330845,0.07840907653519205,1.4828957132800318,0.20868902276305162,2.351439595584392e-09,1.2084367470376677e-12,9.757762227442537e-05,6.890842692169503e-06,1.085512475118921e-10,2.6173990101955272e-11,8.638331450580251e-10,0.0031711986420212062,1.910494470081821e-11,9.20326321438452e-06,7.577935915112249e-06,5.7755830738771365e-05,0.0017739818712692616,5.118296772362213e-06,5.429975015892432e-06,6.806542489872742e-13,1.0697019477928413e-13,2.2651367269840048e-09,3.5571773647855613e-09,1.7049363912330116e-05,5.873189113157651e-07,0.0037586433583067847,1.7081951239089583e-07,5.41909288336558e-13,3.5119473925187387e-09,8.901145334019326e-05,9.583344526570833e-07,0.02260079443393273,0.017239098436813437,3.6760095041054867e-06,2.970931451203136e-09,4.305715861601164e-06,3.22920712810884e-07,0.005040473178511234,3.787967219716773e-09,9.926477017555064e-06,1.153256687379524e-08,0.0012869374874031453,0.010575592101900674,9.399894828101074e-14,1.3848009847395274e-14,2.577246565065312e-08,3.327678700722981e-08,3.5136604400038683e-07,1.4963599512246628e-09
0.0025233725383368008,0.8796952840645914,9.324893429477196e-05,1.3504325350811586e-05,2.8814310776521246e-05,0.10777592546695283,0.0,0.0,0.0003118319084261215,1.6469349634306812e-05,1.0055039726854538,0.04743960248246513,7.562069935388211e-06,4.19611663423933e-13,5.919401400310071e-10,2.229728683115911e-07,0.0016856930040402872,0.0043374166873696145,1.8197041765718063e-05,9.064589318947625e-08,0.011440973754930429,5.7057709417701775e-08,1.5138303509525834e-08,0.0003973607477937439,1.4446789836250913e-07,0.03402017470369879,2.3773503850637843e-06,0.023801927460366686,0.006065170141853753,2.796128772970482e-06,3.0479667638219835e-07,2.8902363287916754e-09,5.556509607396839e-07,0.00014558593180638622,3.76,0.0,4.596714440049686e-06,0.2727613648199756,0.30041584665997156,0.07873511862436355,1.4850186719514133,0.20648508018491932,2.3266827727929334e-09,1.195707554114449e-12,9.651153397142015e-05,6.730197035557789e-06,1.0681437190641082e-10,2.5726097599950993e-11,8.491050695030436e-10,0.003124274842183474,1.8687315266593904e-11,9.183292777692168e-06,7.551089212618621e-06,5.6963632619718875e-05,0.0017678085364803246,5.086532378512725e-06,5.3962967725933636e-06,6.73846227088039e-13,1.059002736655653e-13,2.2412448239416657e-09,3.501885284273649e-09,1.679450312674097e-05,5.785914838896563e-07,0.0037306816912241244,1.6838548221547016e-07,5.338891731504892e-13,3.4199443135004592e-09,8.899739941360289e-05,9.603180953209523e-07,0.022628784458349763,0.017201313548412086,3.6955126443122788e-06,2.9523369286256116e-09,4.3176322852373e-06,3.238339964337708e-07,0.00507437575101737,3.81344818055327e-09,9.845374056370483e-06,1.1307721921094034e-08,0.0012893877335560552,0.010642833732239934,9.216629447795141e-14,1.3578021525331075e-14,2.572061094482832e-08,3.316017261789973e-08,3.520687757344453e-07,1.512686089337773e-09
0.002546810747701789,0.8801289845653235,9.370394237123439e-05,1.3441328365559575e-05,2.8640265809247267e-05,0.10841715646816492,0.0,0.0,0.00030779880639386116,1.6147046028447614e-05,1.009928942570657,0.04778983436631362,7.506875505828936e-06,4.2764866228210216e-13,5.939488917676395e-10,2.2329811922745143e-07,0.001680842256491735,0.004280819998648854,1.813689878340902e-05,9.114730048990307e-08,0.011531874020514954,5.762623336779041e-08,1.508744017509337e-08,0.0003952185200672979,1.4214698615546073e-07,0.03348502065530059,2.3946937070949573e-06,0.023890395354526577,0.006041891207479898,2.788965735580244e-06,3.0200302900232665e-07,2.890947504296088e-09,5.533836773648843e-07,0.00014574740676176958,3.76,0.0,4.583366522774217e-06,0.26978633637788774,0.3018262360445123,0.07905372270480979,1.4871108374214326,0.20431417796217857,2.3022975025840153e-09,1.1831694392787564e-12,9.545887539065349e-05,6.573877770656477e-06,1.0511222328552305e-10,2.5287754748382192e-11,8.346895392786252e-10,0.0030782359692199117,1.8280150835400746e-11,9.163914902815908e-06,7.524757698686192e-06,5.6186534572019165e-05,0.0017617282897385866,5.055252662920971e-06,5.363132407810106e-06,6.671382686500811e-13,1.048460779438789e-13,2.2177123882206918e-09,3.447195639453206e-09,1.6544787788655808e-05,5.700313333603497e-07,0.0037034914794667594,1.6598779136028012e-07,5.260126497358367e-13,3.3307044374436178e-09,8.899574825033917e-05,9.62338107603526e-07,0.022655472719640912,0.01716324751081673,3.7149352281841764e-06,2.93378927961482e-09,4.329241351800597e-06,3.2472413794002915e-07,0.005108109169196429,3.838801994421648e-09,9.764346456886265e-06,1.1086874487067885e-08,0.0012917293398804713,0.010709300976855228,9.036622351133168e-14,1.3312833345911134e-14,2.566854833233531e-08,3.304526097940295e-08,3.5278139100931935e-07,1.5290377133156987e-09
0.002570248957066777,0.8805571642881619,9.416127063173227e-05,1.3378718405119076e-05,2.8467799520632988e-05,0.10905549496600192,0.0,0.0,0.0003038269607837225,1.5832119769052552e-05,1.014293900760623,0.04813758272194567,7.451853558762298e-06,4.358376628587725e-13,5.959712256010346e-10,2.236288109485691e-07,0.001675979794301161,0.004224868051172382,1.807684598554192e-05,9.164372601417262e-08,0.011622793664828395,5.8191582635987365e-08,1.5037217712929656e-08,0.00039305739549747525,1.3986629233656464e-07,0.0329558244287859,2.4119331065887287e-06,0.02397653842390354,0.00601831931180926,2.781783620133365e-06,2.992257473366775e-07,2.891426120637598e-09,5.510885435047066e-07,0.00014588570549054118,3.76,0.0,4.570366405411831e-06,0.2668486236434952,0.30322012455697095,0.07936497845513783,1.4891727927422802,0.20217566058849096,2.2782764030427096e-09,1.1708186087688032e-12,9.441942028064007e-05,6.42175136692809e-06,1.0344384563716344e-10,2.485869869554503e-11,8.205780907856269e-10,0.003033059732994188,1.7883146446144553e-11,9.14511567331238e-06,7.498927931506047e-06,5.542412884565455e-05,0.0017557387517526258,5.024440359877363e-06,5.330463612654765e-06,6.605281053096736e-13,1.038072511085155e-13,2.1945316727344487e-09,3.3931130420625513e-09,1.6300073462335346e-05,5.616340573996813e-07,0.0036770576611764895,1.636257853810204e-07,5.182763709425208e-13,3.2441299713443857e-09,8.900627375285451e-05,9.643928262969563e-07,0.02268089649288895,0.017124928015807454,3.7342763828990963e-06,2.915288654221845e-09,4.340548815609109e-06,3.2559156825211096e-07,0.005141675880649125,3.864030501352964e-09,9.683418014849484e-06,1.0869971997707322e-08,0.0012939650394830772,0.010775002967588267,8.859830679758343e-14,1.305238216348769e-14,2.561626430038552e-08,3.2932004877599343e-08,3.535033968758116e-07,1.5454133073932404e-09
0.0025936871664317654,0.8809799165973445,9.462078586332897e-05,1.3316477640394131e-05,2.829687659162922e-05,0.1096910174332287,0.0,0.0,0.00029991526760279067,1.5524383425621964e-05,1.0185997782700535,0.04848287058351519,7.397009798483838e-06,4.4418061862752914e-13,5.980067172605636e-10,2.2396486523969745e-07,0.001671105783750438,0.004169560864759325,1.8016908050329263e-05,9.213509597723759e-08,0.01171373511906368,5.87537188361499e-08,1.498762005970627e-08,0.0003908784111231552,1.3762502434120205e-07,0.03243262598558863,2.429068212963296e-06,0.024060382735023506,0.005994463722671413,2.7745820983628983e-06,2.964653039294326e-07,2.8916762319937394e-09,5.48766326420538e-07,0.00014600125165437216,3.76,0.0,4.557703927992966e-06,0.2639476027694707,0.30459775768122943,0.07966897473212542,1.4912051058703786,0.20006889057354843,2.2546122948344124e-09,1.1586513727105057e-12,9.339294790458964e-05,6.273688712312122e-06,1.0180831419979218e-10,2.4438675165790142e-11,8.067625368349644e-10,0.0029887244347248172,1.7496006088860914e-11,9.12688100879823e-06,7.473586453519886e-06,5.467601914507662e-05,0.0017498375421639693,4.994078625936775e-06,5.298272525878064e-06,6.540135104607838e-13,1.0278344326157117e-13,2.171695061568828e-09,3.339641588201717e-09,1.606022012743475e-05,5.53395378634649e-07,0.0036513653931654535,1.612988246674332e-07,5.106770855311667e-13,3.1601263777659257e-09,8.90287501977832e-05,9.664805506741621e-07,0.022705091847466313,0.017086381496136793,3.7535349023559625e-06,2.896835056647179e-09,4.351560142231939e-06,3.264366974432264e-07,0.005175078260584077,3.889135486967693e-09,9.602610981069817e-06,1.0656961612855027e-08,0.0012960975012960088,0.010839948789140528,8.686211372997246e-14,1.2796604548271739e-14,2.556374504921321e-08,3.282035669888602e-08,3.5423428538119833e-07,1.5618112146840682e-09
0.0026171253757967536,0.8813973325061142,9.508235004368194e-05,1.325458816682738e-05,2.8127461605104696e-05,0.11032379754285229,0.0,0.0,0.0002960626336298684,1.5223653697641207e-05,1.0228474864370292,0.04882572068226356,7.3423491905792985e-06,4.526794059583612e-13,6.000548869579632e-10,2.2430619343572268e-07,0.0016662203722458216,0.004114898046639139,1.79571079680391e-05,9.262133298639949e-08,0.011804700661667488,5.931260412907384e-08,1.4938630537604685e-08,0.0003886825742329317,1.354223988647231e-07,0.03191546047829761,2.446098470581244e-06,0.02414195403120305,0.005970333594989478,2.767360694659452e-06,2.9372213487966047e-07,2.8917017568421725e-09,5.464177515339886e-07,0.00014609446532028785,3.76,0.0,4.5453690271938495e-06,0.26108266517959594,0.3059593753174644,0.07996579959201769,1.4932083300582029,0.1979932479301256,2.2312981954491126e-09,1.1466641422485392e-12,9.237924292911245e-05,6.129564986712163e-06,1.0020472968257341e-10,2.4027436989780885e-11,7.932349045425213e-10,0.0029452089539687455,1.7118445454062314e-11,9.109196765536153e-06,7.448719836956111e-06,5.394182008455271e-05,0.0017440222833080934,4.96415091859711e-06,5.2665416054748115e-06,6.475922828566725e-13,1.017743084454554e-13,2.149195004697057e-09,3.2867848823821643e-09,1.582509190345338e-05,5.45311147614009e-07,0.003626400057021146,1.590062831015234e-07,5.032116178473973e-13,3.078603545080667e-09,8.90629521504877e-05,9.68599538568031e-07,0.022728093687570797,0.017047633180752725,3.7727092612959782e-06,2.87842818570272e-09,4.362280485730804e-06,3.2725991189051885e-07,0.005208318611388043,3.914118682159461e-09,9.521946239052983e-06,1.044778917181338e-08,0.001298129330377247,0.010904147470382377,8.515720279822805e-14,1.2545435450809356e-14,2.551097522642381e-08,3.271026842410148e-08,3.5497353161728993e-07,1.5782296498806187e-09
0.002640563585161742,0.8818095008788324,9.554582050585271e-05,1.3193031984605923e-05,2.79595187381395e-05,0.11095390619100028,0.0,0.0,0.00029226797732240456,1.4929751406616194e-05,1.0270379172928443,0.04916615543244586,7.287876138780043e-06,4.613358303850937e-13,6.021151960887055e-10,2.2465269661572866e-07,0.0016613236897156617,0.004060878813037693,1.7897467062337826e-05,9.310235289126093e-08,0.011895692418961313,5.986820132498155e-08,1.4890232022034713e-08,0.0003864708632911228,1.3325764562225314e-07,0.03140435844384049,2.4630231513978977e-06,0.024221277743610128,0.005945937975920788,2.760118816308004e-06,2.909966370368491e-07,2.8915064819222827e-09,5.440434969514169e-07,0.00014616576293256163,3.76,0.0,4.533351731904887e-06,0.2582532172548651,0.3073052118684598,0.08025554031335602,1.4951830042161476,0.19594812971012265,2.2083273139635254e-09,1.1348534268035766e-12,9.137809531314792e-05,5.989259535601351e-06,9.863222168121718e-11,2.3624744856147053e-11,7.799874719445858e-10,0.0029024927371756144,1.6750189264907373e-11,9.092048685340333e-06,7.4243146723780554e-06,5.322115721272153e-05,0.0017382906013001466,4.934641090108035e-06,5.235253727952122e-06,6.412622605132756e-13,1.0077950689647538e-13,2.1270240759846953e-09,3.234546057806569e-09,1.5594557054869585e-05,5.373773371927203e-07,0.0036021472612558663,1.567475490493409e-07,4.958768811770063e-13,2.9994746609582878e-09,8.910865438036697e-05,9.707480132198955e-07,0.02274993578832172,0.017008707140777363,3.791797619184778e-06,2.8600675938730646e-09,4.372714720087015e-06,3.280615773932602e-07,0.005241399162683552,3.938981763132192e-09,9.441443342154207e-06,1.024240035414621e-08,0.0013000630686670906,0.010967607978548613,8.348313125823047e-14,1.229880964636338e-14,2.545793846347746e-08,3.260169170650669e-08,3.557205965478817e-07,1.5946666892511676e-09
