Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414)
9.274072364647493e-07,0.960989141801588,6.315722983077122e-06,4.276187408584225e-06,2.1975413635840393e-06,1.6545645563967858e-05,0.0,0.0,2.7943224544717334e-06,1.4741579339442002e-08,2.5575252140595862e-05,1.6971382023044458e-06,1.6344176734308754e-07,3.596997917216872e-16,3.0670858247138283e-11,4.156261314302959e-08,1.3865260274211726e-06,2.573910017484954e-05,3.141705401487815e-08,4.311035097523839e-08,0.0014759279464474481,3.0294615568328106e-08,2.071865452866489e-09,1.759889850888874e-12,4.647270093534292e-11,1.4949942414850956e-05,1.3424964439041954e-07,6.403959245832965e-08,4.0006807627161104e-13,4.5240595825338665e-14,3.833854699546682e-12,7.457047362550941e-14,5.955038360190411e-09,9.960200597041659e-11,3.76,0.0,2.92575365286342e-06,0.99683943250497,1.1211064346260133e-05,3.20480780483347e-08,0.5631602594465245,0.5600981732170511,1.4218742813913645e-06,7.22691683142917e-09,0.0030930959463544884,1.6115765476897471e-07,2.9739701818269543e-09,1.262680662473987e-12,8.032230824731303e-11,2.5206724001360473e-05,3.880992065372974e-09,3.6160708411081254e-06,3.215063640840821e-06,1.574049458152217e-05,2.0310919234386875e-05,2.8584824875518547e-08,4.1618053520116964e-08,1.8137671928347343e-14,1.5625768784251932e-14,1.579030815336799e-09,1.0409071070509624e-09,6.549940250385892e-07,9.616349838083151e-10,9.153912677095182e-08,3.041231103155191e-11,5.2548665056615806e-12,3.796277236253768e-11,9.284406665780349e-08,4.920332572466484e-09,9.654262874756352e-06,2.5386510108959205e-07,1.990486485601228e-11,1.843347470516205e-15,2.1503627497329413e-10,3.272325963479211e-11,3.6149556956972333e-07,2.180019928310674e-11,1.492522000971535e-10,3.202334748386647e-14
9.309299708117982e-07,0.9609902016847,6.3283521825767005e-06,4.286319588404997e-06,2.2030469633667912e-06,1.6624271522961686e-05,0.0,0.0,2.799611051999518e-06,1.4779256611551574e-08,2.579329377390608e-05,1.7081857391577176e-06,1.6422668147738611e-07,3.6380164923562293e-16,3.0953113013063373e-11,4.166629254082588e-08,1.3942934946417815e-06,2.584358790431812e-05,3.170975906334298e-08,4.341396818677553e-08,0.0014820410654960993,3.043042635340377e-08,2.0771039848364404e-09,1.7791137330304035e-12,4.67348186904264e-11,1.5049810352265196e-05,1.342515126451077e-07,6.432127725892554e-08,4.0595491269589555e-13,4.575149853903646e-14,3.858970617113288e-12,7.496973671024424e-14,5.956587010382118e-09,1.0007156204809809e-10,3.76,0.0,2.807218892013364e-06,0.9968390828765501,1.127837525244406e-05,3.2300349277606565e-08,0.5631666131073474,0.5600916727906821,1.4218094718777352e-06,7.2268217556594426e-09,0.003093094858747719,1.6126406408767066e-07,2.9743882271970574e-09,1.2654465375538217e-12,8.052253047369984e-11,2.5303730836712273e-05,3.8809413852356264e-09,3.624602274159933e-06,3.2226731334540697e-06,1.580396723718458e-05,2.0485308494253344e-05,2.8639477457798632e-08,4.169992658705418e-08,1.8183349060510104e-14,1.566478196986166e-14,1.5830035022698488e-09,1.0457779372326135e-09,6.566348039873577e-07,9.69963023751569e-10,9.160448548983896e-08,3.058403663672182e-11,5.267673719313703e-12,3.8057895970261205e-11,9.281611586429784e-08,4.920209310186386e-09,9.667610359145266e-06,2.5591139858181053e-07,1.9741812042926008e-11,1.828122469177077e-15,2.1613035934451846e-10,3.289297838186907e-11,3.636726125860687e-07,2.1935612259361535e-11,1.5043831574144842e-10,3.227855910629951e-14
9.344527051588471e-07,0.9609912608110726,6.340988874450935e-06,4.296451096598586e-06,2.208556904549083e-06,1.670305922803607e-05,0.0,0.0,2.8049128357050843e-06,1.481691749438141e-08,2.6012166370080745e-05,1.7192610423917455e-06,1.6501273527385358e-07,3.67934173770259e-16,3.1236732693402735e-11,4.1769980928353195e-08,1.4020780148872572e-06,2.5948062544947557e-05,3.200386817105806e-08,4.37185113067393e-08,0.0014881540714055265,3.0566235113796676e-08,2.0823431715505773e-09,1.7984925553423795e-12,4.6997517764249585e-11,1.5149918955970764e-05,1.3425338075558063e-07,6.460295720466687e-08,4.1190647617155694e-13,4.626641438573186e-14,3.8841774838361855e-12,7.536996918720737e-14,5.958136758891215e-09,1.0054114606281095e-10,3.76,0.0,2.694087582299377e-06,0.9968387326694145,1.1345853812689098e-05,3.2554029287116304e-08,0.5631729616304434,0.5600851661873253,1.421746849400757e-06,7.226727111235206e-09,0.003093093769345431,1.6136931247601866e-07,2.9748061234620537e-09,1.2682145267435474e-12,8.072290549780957e-11,2.54006794334482e-05,3.880890663141818e-09,3.633135587414481e-06,3.230283804008448e-06,1.586734655267992e-05,2.066034172724315e-05,2.8694161679797903e-08,4.1781846532264764e-08,1.822902757646902e-14,1.5703798139504276e-14,1.586976613456895e-09,1.0506522531213513e-09,6.582749914210907e-07,9.78322094654418e-10,9.167027603743769e-08,3.075614032314049e-11,5.2804809506817825e-12,3.815298433615468e-11,9.27881788678896e-08,4.9200865484351975e-09,9.680956353730568e-06,2.579670598913568e-07,1.9586272396800204e-11,1.8136002867394995e-15,2.1722642521627633e-10,3.306300039245928e-11,3.658541670645292e-07,2.2071309991812306e-11,1.5162845678185836e-10,3.2534638457131123e-14
9.37975439505896e-07,0.9609923192207672,6.353632958606959e-06,4.306582056711083e-06,2.2140711803712623e-06,1.6782008765293158e-05,0.0,0.0,2.8102278112544504e-06,1.4854562935385514e-08,2.623186907551574e-05,1.7303641152194052e-06,1.6579993122195625e-07,3.7209748491340396e-16,3.152171846324297e-11,4.187367962446118e-08,1.4098795980542746e-06,2.6052524098074232e-05,3.229938248880446e-08,4.4023981961298626e-08,0.0014942669640555216,3.070204184241754e-08,2.0875830791461213e-09,1.8180271177700648e-12,4.726079852309441e-11,1.5250268191167035e-05,1.3425524887630294e-07,6.488463230515899e-08,4.1792325327657985e-13,4.678536304107811e-14,3.909475528681548e-12,7.577117062196999e-14,5.959687611720187e-09,1.0101075811541489e-10,3.76,0.0,2.586113404390375e-06,0.9968383818833354,1.1413500156369387e-05,3.2809121192499475e-08,0.5631793052619536,0.5600786536532489,1.4216863141735835e-06,7.22663287803783e-09,0.0030930926781469166,1.6147341595414289e-07,2.975223879020213e-09,1.2709846190472528e-12,8.092343308975954e-11,2.5497569907641875e-05,3.880839900595636e-09,3.6416708554017423e-06,3.237895729479087e-06,1.5930633433672436e-05,2.0836017988343977e-05,2.8748877088354247e-08,4.186381270042642e-08,1.827470811998025e-14,1.5742817796528102e-14,1.590950198905237e-09,1.05553005416936e-09,6.599146253244808e-07,9.86712149991739e-10,9.173650167308748e-08,3.0928622309166815e-11,5.293288350205146e-12,3.8248039679594074e-11,9.27602557283763e-08,4.919964264681954e-09,9.694300866836042e-06,2.600321082926132e-07,1.9437917292223913e-11,1.7997501864785633e-15,2.1832448058470927e-10,3.323332697193061e-11,3.680402342849383e-07,2.220729253987985e-11,1.528226217534187e-10,3.2791585204309797e-14
9.41498173852945e-07,0.9609933769520167,6.366284339304307e-06,4.316712589072863e-06,2.219589784483291e-06,1.686112021962494e-05,0.0,0.0,2.815555984303234e-06,1.4892193873843226e-08,2.6452401047054154e-05,1.7414949611984552e-06,1.6658827179962585e-07,3.762917026247765e-16,3.180807150486866e-11,4.1977389913480784e-08,1.417698254019017e-06,2.6156972565083784e-05,3.259630317356642e-08,4.4330381761546855e-08,0.0015003797433286558,3.083784653246297e-08,2.09282377219005e-09,1.8377182226302376e-12,4.752466133264781e-11,1.5350858025899927e-05,1.3425711715438992e-07,6.51663025702457e-08,4.2400573280809625e-13,4.7308364238398114e-14,3.9348649813304335e-12,7.617334060587906e-14,5.961239574577739e-09,1.0148039830746144e-10,3.76,0.0,2.483061267545684e-06,0.996838030518081,1.1481314412615539e-05,3.306562810984549e-08,0.5631856442367968,0.5600721354234822,1.4216277709581645e-06,7.2265390368656336e-09,0.0030930915851514595,1.6157639033030524e-07,2.975641502024754e-09,1.2737568039792117e-12,8.112411303354223e-11,2.5594402375522366e-05,3.880789099045803e-09,3.6502081507153197e-06,3.2455089848083007e-06,1.5993828782343692e-05,2.101233634272033e-05,2.8803623249953374e-08,4.1945824464531464e-08,1.8320391317782556e-14,1.578184143108898e-14,1.5949243073180012e-09,1.0604113398717407e-09,6.615537426758744e-07,9.951331437354614e-10,9.180316566274222e-08,3.11014828126697e-11,5.306096064377708e-12,3.834306416116305e-11,9.273234650354982e-08,4.919842437397876e-09,9.707643906426597e-06,2.621065670666262e-07,1.9296432486069793e-11,1.7865427768767813e-15,2.19424533385819e-10,3.3403959415333034e-11,3.702308155612352e-07,2.2343559965708715e-11,1.540208092673638e-10,3.304939903237003e-14
9.450209081999939e-07,0.960994434041303,6.37894292501623e-06,4.3268428108935426e-06,2.2251127109396486e-06,1.694039367476614e-05,0.0,0.0,2.8208973604987297e-06,1.4929811240933924e-08,2.667376145190403e-05,1.7526535842225638e-06,1.673777594729852e-07,3.805169472358187e-16,3.2095793007582014e-11,4.208111304623429e-08,1.4255339926384195e-06,2.626140794740888e-05,3.289463138836589e-08,4.4637712303578335e-08,0.0015064924091101506,3.0973649177402144e-08,2.0980653137186094e-09,1.857566674618115e-12,4.778910655804229e-11,1.5451688430990134e-05,1.342589857299708e-07,6.544796800999864e-08,4.3015440578778583e-13,4.7835437768749997e-14,3.9603460721784194e-12,7.657647875530585e-14,5.962792652898001e-09,1.0195006674116178e-10,3.76,0.0,2.384706797754673e-06,0.9968376785734162,1.154929671032874e-05,3.33235531557449e-08,0.5631919787791809,0.560065611722326,1.421571128857891e-06,7.2264455693920586e-09,0.003093090490358326,1.6167825120367194e-07,2.9760590003920036e-09,1.2765310715492695e-12,8.132494512688771e-11,2.56911769534654e-05,3.880738259971185e-09,3.658747544076518e-06,3.2531236429706814e-06,1.6056933497299578e-05,2.1189295865632283e-05,2.885839975009471e-08,4.202788122498955e-08,1.836607778008879e-14,1.582086952053528e-14,1.5988989861322e-09,1.0652961097653757e-09,6.631923794740789e-07,1.0035850303506142e-09,9.1870271279059e-08,3.127472205105488e-11,5.318904235865481e-12,3.843805988421617e-11,9.270445124928844e-08,4.919721046011894e-09,9.72098548012402e-06,2.64190459500517e-07,1.9161517488959044e-11,1.7739499528357693e-15,2.2052659149647713e-10,3.357489900756832e-11,3.7242591224062126e-07,2.2480112334095435e-11,1.5522301801025335e-10,3.330807964224104e-14
9.485436425470428e-07,0.9609954905234416,6.391608628295028e-06,4.336972836354366e-06,2.230639954194061e-06,1.701982921334552e-05,0.0,0.0,2.8262519454818953e-06,1.4967415959811024e-08,2.6895949467556463e-05,1.7638399885125855e-06,1.6816839669608695e-07,3.8477333944947713e-16,3.2384884167526496e-11,4.218485024101839e-08,1.4333868237514038e-06,2.63658302465274e-05,3.319436830210146e-08,4.494597516857618e-08,0.0015126049612877524,3.110944977096416e-08,2.103307765276127e-09,1.877573280814309e-12,4.805413456389617e-11,1.5552759379963407e-05,1.3426085473653455e-07,6.572962863470754e-08,4.363697654672895e-13,4.8366603480995226e-14,3.985919032335189e-12,7.698058471091697e-14,5.964346851858705e-09,1.02419763519357e-10,3.76,0.0,2.290835849209756e-06,0.9968373260491038,1.161744717819462e-05,3.3582899447334896e-08,0.5631983091030912,0.5600590827638413,1.4215163011196843e-06,7.226352458125798e-09,0.0030930893937667825,1.6177901396704481e-07,2.976476381809281e-09,1.2793074122505455e-12,8.152592918111685e-11,2.57878937579852e-05,3.880687384703748e-09,3.667289104396383e-06,3.2607397750362225e-06,1.6119948473482062e-05,2.136689564235465e-05,2.8913206192676237e-08,4.2109982408756037e-08,1.841176810106461e-14,1.585990252978279e-14,1.6028742815557804e-09,1.0701843634278467e-09,6.648305707645569e-07,1.01206776479139e-09,9.193782180148449e-08,3.144834024129151e-11,5.331713003620859e-12,3.853302889640694e-11,9.267657001964447e-08,4.919600070868113e-09,9.734325595222067e-06,2.6628380888691605e-07,1.903288496415001e-11,1.7619448394528294e-15,2.2163066273541914e-10,3.374614702355737e-11,3.746255257027436e-07,2.261694971241918e-11,1.564292467431106e-10,3.356762675105829e-14
9.520663768940917e-07,0.9609965464316562,6.404281365641356e-06,4.347102776698078e-06,2.2361715090940886e-06,1.709942691693543e-05,0.0,0.0,2.8316197448892327e-06,1.500500894567547e-08,2.7118964281704317e-05,1.7750541786081086e-06,1.6896018591066715e-07,3.8906100033995603e-16,3.267534618751457e-11,4.228860268456095e-08,1.4412567571800983e-06,2.6470239463960426e-05,3.34955150893912e-08,4.5255171922911266e-08,0.0015187173997516202,3.124524830712585e-08,2.1085511869530875e-09,1.897738850691795e-12,4.831974571435348e-11,1.5654070848982913e-05,1.3426272430125925e-07,6.601128445487067e-08,4.426523073336355e-13,4.890188128186885e-14,4.011584093624095e-12,7.738565813696669e-14,5.965902176398323e-09,1.0288948874548962e-10,3.76,0.0,2.201244038049091e-06,0.9968369729449029,1.1685765944696912e-05,3.384367010234315e-08,0.5632046354127569,0.5600525487523171,1.4214632049451115e-06,7.2262596863727045e-09,0.003093088295376083,1.6187869380955932e-07,2.9768936537425067e-09,1.28208581704563e-12,8.172706502098799e-11,2.588455290572644e-05,3.880636474474378e-09,3.6758328988358078e-06,3.268357450231539e-06,1.618287460208567e-05,2.1545134768096664e-05,2.8968042199397626e-08,4.2192127468485707e-08,1.8457462859294613e-14,1.5898940911679558e-14,1.6068502386036744e-09,1.0750761004763853e-09,6.664683506650226e-07,1.0205813024972324e-09,9.200582051633782e-08,3.162233759993871e-11,5.344522502993738e-12,3.8627973191180665e-11,9.264870286692823e-08,4.919479493185159e-09,9.74766425870086e-06,2.6838663852342334e-07,1.891026015264873e-11,1.750501738250566e-15,2.2273675486422414e-10,3.391770472840535e-11,3.768296573589068e-07,2.2754072170574556e-11,1.5763949430057393e-10,3.3828040091977684e-14
9.555891112411408e-07,0.9609976017976504,6.41696105737735e-06,4.357232740316357e-06,2.2417073708755736e-06,1.7179186866099745e-05,0.0,0.0,2.8370007643545874e-06,1.50425911058484e-08,2.7342805092161324e-05,1.786296159359237e-06,1.6975312954591095e-07,3.9338005135244516e-16,3.296718027685965e-11,4.239237153295217e-08,1.449143802731043e-06,2.6574635601270248e-05,3.3798072930419714e-08,4.556530411825121e-08,0.0015248297243942064,3.138104478010032e-08,2.1137956374235014e-09,1.9180641961229193e-12,4.858594037312363e-11,1.575562281678358e-05,1.3426459454532468e-07,6.629293548118623e-08,4.4900252911467606e-13,4.9441291136051883e-14,4.037341488581683e-12,7.779169872061101e-14,5.9674586312323145e-09,1.0335924252357746e-10,3.76,0.0,2.115736297353807e-06,0.99683661926057,1.1754253138130835e-05,3.4105868239130304e-08,0.5632109579030954,0.5600460098827155,1.4214117613101139e-06,7.226167238199454e-09,0.0030930871951854694,1.6197730571934844e-07,2.977310823443567e-09,1.2848662773523632e-12,8.192835248453737e-11,2.5981154513456362e-05,3.8805855305635225e-09,3.6843789928637066e-06,3.2759767359992203e-06,1.6245712770478342e-05,2.1724012347922148e-05,2.9022907409181405e-08,4.227431588171109e-08,1.8503162618236323e-14,1.593798510736093e-14,1.6108269011328943e-09,1.0799713205668148e-09,6.681057523904492e-07,1.0291255993889435e-09,9.207427071689096e-08,3.179671434317174e-11,5.357332865839577e-12,3.872289470923316e-11,9.262084984178776e-08,4.919359295017369e-09,9.76100147724069e-06,2.7049897171209236e-07,1.879338032341318e-11,1.73959607575258e-15,2.2384487558827894e-10,3.4089573377564427e-11,3.79038308651309e-07,2.2891479780906667e-11,1.588537595900604e-10,3.408931941399249e-14
9.591118455881898e-07,0.9609986566516787,6.429647627523497e-06,4.367362832834825e-06,2.2472475351569747e-06,1.7259109140440346e-05,0.0,0.0,2.842395009510847e-06,1.5080163339843418e-08,2.7567471106781758e-05,1.7975659359186233e-06,1.7054723001823298e-07,3.9773061430282484e-16,3.326038765121195e-11,4.249615791255042e-08,1.457047970196382e-06,2.6679018660058795e-05,3.4102043010789155e-08,4.58763732916792e-08,0.0015309419351101556,3.151683918432587e-08,2.1190411739815456e-09,1.938550131386416e-12,4.8852718903520526e-11,1.585741526460837e-05,1.342664655842109e-07,6.657458172454367e-08,4.554209307845401e-13,4.998485306624607e-14,4.063191450457192e-12,7.819870617124193e-14,5.969016220868404e-09,1.0382902495818853e-10,3.76,0.0,2.0341264524308674e-06,0.9968362649958583,1.1822908886616283e-05,3.4369496976730646e-08,0.5632172767601369,0.5600394663410962,1.4213618947929475e-06,7.226075098398873e-09,0.0030930860931941756,1.620748644861732e-07,2.97772789795743e-09,1.287648785032088e-12,8.212979142291163e-11,2.6077698698057488e-05,3.8805345541599656e-09,3.6929274503133697e-06,3.283597698055389e-06,1.6308463862126743e-05,2.1903527496670113e-05,2.9077801477611594e-08,4.235654715004487e-08,1.854886792666205e-14,1.5977035546595122e-14,1.6148043118766766e-09,1.0848700233925788e-09,6.697428082774937e-07,1.037700611864817e-09,9.21431757034463e-08,3.197147068680794e-11,5.3701442206244504e-12,3.881779533993576e-11,9.259301099328527e-08,4.9192394592176635e-09,9.77433725723517e-06,2.7262083175893714e-07,1.8681994247562395e-11,1.7292043543044087e-15,2.249550325577282e-10,3.42617542169943e-11,3.81251481052305e-07,2.302917261814826e-11,1.6007204159094166e-10,3.4351464481753096e-14
9.626345799352388e-07,0.9609997110226102,6.442341003679164e-06,4.377493157195753e-06,2.2527919979336094e-06,1.7339193818641974e-05,0.0,0.0,2.847802485991564e-06,1.5117726539438056e-08,2.7792961543380614e-05,1.8088635137337334e-06,1.713424897310703e-07,4.021128113773502e-16,3.355496953239829e-11,4.259996292086385e-08,1.4649692693550417e-06,2.6783388641965897e-05,3.440742652137421e-08,4.618838096582174e-08,0.0015370540317961986,3.165263151445549e-08,2.124287852577481e-09,1.959197473174453e-12,4.9120081668501414e-11,1.5959448176146356e-05,1.3426833752798105e-07,6.685622319601587e-08,4.619080145690955e-13,5.0532587153250527e-14,4.089134213212027e-12,7.860668021984179e-14,5.970574949621068e-09,1.0429883615441807e-10,3.76,0.0,1.9562368154568314e-06,0.9968359101505185,1.189173331811076e-05,3.463455943489162e-08,0.5632235921614298,0.5600329183050224,1.4213135334099704e-06,7.225983252456814e-09,0.0030930849894014326,1.621713847040203e-07,2.978144884129018e-09,1.2904333323775513e-12,8.233138170019587e-11,2.617418557652055e-05,3.8804835463168205e-09,3.7014783334370064e-06,3.2912204004454887e-06,1.637112875652563e-05,2.208367933887595e-05,2.9132724076389178e-08,4.243882079840557e-08,1.8594579319089095e-14,1.601609264811946e-14,1.6187825124777077e-09,1.0897722086838142e-09,6.713795498083496e-07,1.046306296796792e-09,9.221253878341164e-08,3.2146606846332615e-11,5.382956692527166e-12,3.8912676922727e-11,9.256518636896998e-08,4.919119969402079e-09,9.78767160480385e-06,2.7475224197346185e-07,1.857586169551774e-11,1.7193041050413588e-15,2.2606723336840913e-10,3.443424848332046e-11,3.834691760636939e-07,2.3167150759358913e-11,1.6129433935373148e-10,3.4614475075389164e-14
9.661573142822878e-07,0.9610007649379946,6.455041116906653e-06,4.3876238137384535e-06,2.258340755571792e-06,1.7419440978515636e-05,0.0,0.0,2.8532231994324934e-06,1.515528158874473e-08,2.8019275629654324e-05,1.8201888985393407e-06,1.72138911074689e-07,4.0652676513231807e-16,3.38509271482661e-11,4.270378762740766e-08,1.4729077099738923e-06,2.688774554866757e-05,3.471422465818097e-08,4.650132864898502e-08,0.001543166014351057,3.178842176534686e-08,2.129535727852857e-09,1.980007040599697e-12,4.9388029030705316e-11,1.6061721537472742e-05,1.342702104815515e-07,6.713785990685139e-08,4.68464284951427e-13,5.1084513536040726e-14,4.115170011519192e-12,7.901562061835701e-14,5.972134821625151e-09,1.0476867621786649e-10,3.76,0.0,1.8818977985999534e-06,0.9968355547242991,1.1960726560422075e-05,3.490105873411178e-08,0.5632299042764276,0.5600263659439482,1.4212666084589128e-06,7.225891686520581e-09,0.0030930838838064576,1.622668807736672e-07,2.9785617886098548e-09,1.2932199120994895e-12,8.253312319323764e-11,2.6270615265937462e-05,3.88043250812766e-09,3.710031702958561e-06,3.298844905598371e-06,1.643370832913137e-05,2.2264467008693075e-05,2.9187674892804148e-08,4.252113637426609e-08,1.8640297316198457e-14,1.6055156819967446e-14,1.6227615435204477e-09,1.0946778762063546e-09,6.7301600763404e-07,1.0549426115266329e-09,9.2282363271373e-08,3.2322123036924414e-11,5.395770403538529e-12,3.900754124847154e-11,9.253737601494785e-08,4.919000809915868e-09,9.801004525804256e-06,2.768932256682132e-07,1.8474752956103434e-11,1.7098738429083389e-15,2.2718148556277203e-10,3.460705740399001e-11,3.8569139521602875e-07,2.3305414283866256e-11,1.625206519992857e-10,3.487835099033459e-14
