Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42)
0.0016631950525020573,0.8183856358374023,0.020102050764859592,0.004918868264760816,0.005520760879862984,0.09595559242867659,0.0,0.0,0.00024570663196052145,5.592507168424324e-06,0.9225104233588479,0.14728106841844538,5.504980764915021e-05,9.270202395846347e-07,3.4451692588369034e-06,8.724760600471288e-06,0.0005982669831175787,0.0003713384183824602,3.116176187154157e-05,1.1978010953674861e-06,0.0008658156474282843,6.944338567617853e-07,1.7498343887779517e-06,0.00013189405558098477,1.773312710509858e-07,0.00010345593385373832,4.779817395049587e-06,0.0001771408525059437,6.5842513639779695e-06,4.4930420028433845e-07,4.775133083340539e-06,3.167479346899337e-09,5.143234786646719e-07,3.072739172500137e-06,3.76,0.0,3.0170081968041953e-06,0.14722714414194246,0.45577765390583624,0.0044940664347662505,1.0593502339892995,0.0002400609116562279,2.0333157303001124e-11,2.4780453940740307e-13,6.883051632370828e-05,1.9134296062086897e-07,5.71240418871853e-11,4.847773091851131e-12,1.862679201885819e-10,0.0013873537747190563,1.8502581980530458e-14,4.812507991840144e-06,3.734901727457249e-06,9.708753073581665e-06,0.00012035936681839642,8.728864639900357e-07,9.657839380071573e-07,1.0400915490684514e-11,1.991657527079174e-12,4.954470096744235e-08,1.233599489959699e-10,3.2064016890323596e-06,1.5208493802481136e-08,1.7481148349805697e-05,2.4297227506945532e-08,2.097123379732513e-12,2.7352442516943866e-10,1.7541442591740865e-05,8.404042010713111e-06,0.001633320685335723,7.859044347000034e-05,3.494213023531178e-05,1.0279676834768808e-08,5.6619054062704876e-05,4.553629160424045e-06,0.002973894225621094,3.9622498256501276e-09,4.637396856474563e-05,2.0987863887160764e-08,0.0017671894779740466,0.019466545413417583,2.1704465995796853e-13,3.3927423666884894e-14,2.9007555386404396e-06,6.874014028296589e-06,3.2050049960728954e-06,5.239891267378855e-07,0.00023284219937764675
0.0016633777823761872,0.8183820792767112,0.020244994623253323,0.004959706451320449,0.005558583714299803,0.09576593817960354,0.0,0.0,0.0002446427646282965,5.549617173050457e-06,0.9223620392765037,0.14758752790776275,5.464344423099875e-05,9.388876213228646e-07,3.456141787354713e-06,8.692655779801573e-06,0.0005911433783896336,0.00036687764411435006,3.0914833105273023e-05,1.183541604018652e-06,0.0008525792728526787,6.88412235651135e-07,1.7457220753731422e-06,0.00013034242519427248,1.760371987632386e-07,0.00010178943508896346,4.707258007917344e-06,0.0001725698340456018,6.377251506149033e-06,4.383042424584321e-07,4.7437897163383335e-06,3.121084369002338e-09,5.041528143502978e-07,2.9969349129182355e-06,3.76,0.0,2.9858152128995604e-06,0.14682682790865653,0.45603560172957974,0.004444307535963729,1.0593859523384692,0.00023587544794517073,2.0110088782007476e-11,2.4781974373639196e-13,6.864336528394406e-05,1.900364314448009e-07,5.658341956205377e-11,4.794971183261961e-12,1.8427395502903403e-10,0.001382985536753823,1.81306375491791e-14,4.783611342576839e-06,3.7127488727804094e-06,9.590551345421125e-06,0.00011819335641812521,8.637155072432716e-07,9.556198733258614e-07,1.0334694289170518e-11,1.9789622088250433e-12,4.9236211105761086e-08,1.2276019175572636e-10,3.1788081794447364e-06,1.4894540686247065e-08,1.7026917642592277e-05,2.3943189046618862e-08,2.0886923210366576e-12,2.7043460683135607e-10,1.7245312693545653e-05,8.385725937640087e-06,0.0016184779993332849,7.701953660183429e-05,3.486570646917745e-05,1.0229370304145792e-08,5.650728915749301e-05,4.5438579953977845e-06,0.002966673611902996,3.9527004016077e-09,4.618686735719407e-05,2.0846640684659553e-08,0.0017604443761536556,0.019481773626421586,2.1558346204298794e-13,3.369894042181264e-14,2.906478777156587e-06,6.9303214367787195e-06,3.197885667869086e-06,5.281035748709117e-07,0.00023252355684923035
0.0016635605122503172,0.8183784086181728,0.02038892504732272,0.005000842189520228,0.005596638674571044,0.09557504768896936,0.0,0.0,0.00024358242671004585,5.507457458771731e-06,0.9222111976786146,0.1478957370760747,5.423539404674012e-05,9.508288379898614e-07,3.466836020050445e-06,8.65991758017682e-06,0.0005840550438699297,0.00036243984306230854,3.0668200562130955e-05,1.1692689308716315e-06,0.0008394266575828621,6.82331876433432e-07,1.7415074645340862e-06,0.00012879660788210165,1.7473864586693827e-07,0.0001001426276171216,4.635077208916552e-06,0.0001680823671372117,6.175616641859085e-06,4.2748577023113124e-07,4.71214043691448e-06,3.0748512335529995e-09,4.940828858368169e-07,2.9223751710724196e-06,3.76,0.0,2.9545872225573338e-06,0.14642578760452302,0.456293341768055,0.004394711583050974,1.059421617229617,0.00023175635495611028,1.9888479435818494e-11,2.4783536626182424e-13,6.845587572350694e-05,1.8873179910534552e-07,5.604577919091291e-11,4.7425852636689795e-12,1.8229528011726257e-10,0.0013786095282168627,1.7765446154763837e-14,4.754922692783418e-06,3.690755143873341e-06,9.473436530239977e-06,0.00011605406962230802,8.546149148826435e-07,9.455338486187674e-07,1.0267878259143687e-11,1.9661531681991188e-12,4.892498849712696e-08,1.221581174668397e-10,3.1514082569526223e-06,1.4585347987619159e-08,1.6581164142430245e-05,2.3592020151596074e-08,2.08014369618958e-12,2.6737268821568815e-10,1.695268982599522e-05,8.366822328770881e-06,0.001603653785152236,7.547282424404868e-05,3.478685042190072e-05,1.017842534350453e-08,5.639085408219426e-05,4.5337082770525615e-06,0.0029594105219665923,3.943094487606204e-09,4.599632065143772e-05,2.0704225657928276e-08,0.0017536392120997926,0.019497040178752544,2.1410994140575667e-13,3.346853132306493e-14,2.9121070502450475e-06,6.9871296465739425e-06,3.190542889120297e-06,5.322499614448726e-07,0.00023220165629760268
0.001663743242124447,0.8183746234244755,0.020533841757600983,0.0050422743273304815,0.005634924649039924,0.0953829308760977,0.0,0.0,0.0002425256637190296,5.466030312565398e-06,0.9220578820124378,0.14820570451613724,5.3825729798332525e-05,9.628419093614152e-07,3.4772469763119776e-06,8.626551902580969e-06,0.0005770026184021253,0.00035802540394195686,3.042190082386791e-05,1.154986313441198e-06,0.0008263594114178485,6.761945460873701e-07,1.7371911696370237e-06,0.00012725679154434666,1.7343571837526927e-07,9.851551701086309e-05,4.563288264658759e-06,0.00016367793947377206,5.979251035392471e-06,4.1684834102381306e-07,4.680191365860979e-06,3.0287905068006613e-09,4.841152728906088e-07,2.849056947304787e-06,3.76,0.0,2.923330400383039e-06,0.14602403389032856,0.45655085397926976,0.004345282890925627,1.0594572285052015,0.00022770314868923155,1.9668340508808624e-11,2.4785163241417687e-13,6.826805262614196e-05,1.8742918308155596e-07,5.5511208506781085e-11,4.690621502655676e-12,1.80332137357448e-10,0.0013742259502119404,1.740693544795817e-14,4.726445977223042e-06,3.6689236104843856e-06,9.35741715925582e-06,0.00011394155901730353,8.455858556792383e-07,9.355271580677987e-07,1.0200481742291891e-11,1.9532331733862146e-12,4.861110096647768e-08,1.215537814665206e-10,3.1242045380321693e-06,1.428089993749459e-08,1.6143827213960783e-05,2.3243740771358213e-08,2.071479177418805e-12,2.6433880912893757e-10,1.6663572231033296e-05,8.347327693652742e-06,0.0015888490899260567,7.395017953942949e-05,3.470554771513424e-05,1.0126844649216124e-08,5.626971848397172e-05,4.5231778002987715e-06,0.0029521048059345193,3.933431881772889e-09,4.5802329405728714e-05,2.0560634613435832e-08,0.001746774059993125,0.019512344406297285,2.1262426210091397e-13,3.323622179817912e-14,2.9176382917755644e-06,7.044440521729078e-06,3.1829753544660473e-06,5.364283314054729e-07,0.0002318764788978398
0.001663925971998577,0.8183707232712921,0.02067974426711531,0.005084001604072746,0.005673440449188894,0.09518959816714079,0.0,0.0,0.00024147252013116636,5.425337781674141e-06,0.9219020758896049,0.148517438750186,5.341452513243043e-05,9.749247918688123e-07,3.487369787790216e-06,8.592565009072715e-06,0.0005699867330015957,0.00035363471128927875,3.0175970523100855e-05,1.140697016301291e-06,0.000813379127639397,6.700020546740745e-07,1.7327738548066741e-06,0.0001257231629433162,1.7212852633565715e-07,9.690810458716117e-05,4.491904292543063e-06,0.00015935601792422925,5.788059213830483e-06,4.063914489072961e-07,4.647948790731605e-06,2.9829127437265283e-09,4.742515057393042e-07,2.7769768529129886e-06,3.76,0.0,2.8920509636265053e-06,0.1456215776619744,0.45680811804016613,0.004296025783366864,1.059492786008839,0.00022371533292642082,1.9449683186020078e-11,2.478687698631043e-13,6.80799010856195e-05,1.8612870370902014e-07,5.497979365580362e-11,4.639085854882991e-12,1.783847622537583e-10,0.0013698350063843711,1.705503117482268e-14,4.698184991049236e-06,3.6472572382871517e-06,9.242501260258868e-06,0.00011185586865562764,8.366294647847471e-07,9.256010585433488e-07,1.0132519469707097e-11,1.9402050374854466e-12,4.8294619010956905e-08,1.2094723850400854e-10,3.0971995440448616e-06,1.3981179480308301e-08,1.5714844401821298e-05,2.2898370174879028e-08,2.062700372529905e-12,2.6133309804731073e-10,1.6377957216540423e-05,8.327238710599215e-06,0.0015740649714322485,7.245147061379575e-05,3.462178466964375e-05,1.0074631197590665e-08,5.6143853586907714e-05,4.512264492880572e-06,0.0029447563163369434,3.923712385453996e-09,4.56048960419238e-05,2.0415884059205706e-08,0.001739849011198398,0.01952768562574932,2.1112659478101566e-13,3.3002038829669586e-14,2.9230704320367463e-06,7.102255836993016e-06,3.175181823182891e-06,5.406387234835574e-07,0.00023154800603186
0.001664108701872707,0.8183667077475424,0.020826631877926827,0.005126022648750984,0.005712184808611129,0.09499506050053318,0.0,0.0,0.0002404230393697391,5.385381671557379e-06,0.9217437630936877,0.14883094822639695,5.300185460127676e-05,9.870753795833944e-07,3.497199704480648e-06,8.557963522378272e-06,0.0005630080105614665,0.00034926814524207923,2.993044631818388e-05,1.1264043293399135e-06,0.0008004873818650827,6.637562541751598e-07,1.728256234655119e-06,0.00012419590759462748,1.7081718382825435e-07,9.532038733226364e-05,4.420938250650609e-06,0.00015511604880546126,5.601946011941246e-06,3.961145251170067e-07,4.6154191630163825e-06,2.937228421818727e-09,4.6449306361605436e-07,2.7061311108948206e-06,3.76,0.0,2.860755168136738e-06,0.14521843005084642,0.45706511334874506,0.0042469445911426686,1.0595282895848808,0.00021979239938993905,1.923251827323313e-11,2.4788700520154075e-13,6.789142630567868e-05,1.848304820968213e-07,5.445161919382564e-11,4.5879841013352754e-12,1.7645338202962242e-10,0.0013654369028471816,1.670965971266966e-14,4.670143384475447e-06,3.625758884707115e-06,9.128696349201481e-06,0.0001097970339913231,8.277468424485871e-07,9.15756768175809e-07,1.0064006527138859e-11,1.9270716736944246e-12,4.797561381425739e-08,1.2033855042661842e-10,3.0703956982656945e-06,1.3686168280598111e-08,1.529415145748115e-05,2.2555926940811068e-08,2.0538091272685154e-12,2.5835567227177826e-10,1.6095841157264763e-05,8.306552232471238e-06,0.0015593024978609222,7.097656063445437e-05,3.4535548329452875e-05,1.0021788246547988e-08,5.601323224614078e-05,4.500966419649946e-06,0.0029373649082165406,3.913935803352436e-09,4.54040244739672e-05,2.026999120674437e-08,0.0017328641745784062,0.019543063134500303,2.0961711810939557e-13,3.2766010058147386e-14,2.9284013986045935e-06,7.160577274781083e-06,3.167161121409305e-06,5.448811700607705e-07,0.00023121621929874338
0.0016642914317468369,0.8183625764556629,0.020974503677728733,0.005168335978429684,0.005751156382031751,0.09479932933219935,0.0,0.0,0.00023937726379101584,5.346163544026814e-06,0.9215829275878009,0.14914624131528623,5.258779362218429e-05,9.992915052305578e-07,3.506732101200794e-06,8.522754424254492e-06,0.0005560670655619192,0.0003449260813227871,2.968536486762355e-05,1.1121115649829942e-06,0.0007876857308989724,6.574590372607711e-07,1.7236390745786512e-06,0.00012267520965806916,1.6950180895602724e-07,9.375235782974761e-05,4.350402927712028e-06,0.00015095745817411324,5.420816616395185e-06,3.860169386268508e-07,4.58260909510957e-06,2.8917479938073283e-09,4.5484137335094197e-07,2.6365155570815033e-06,3.76,0.0,2.829449304225598e-06,0.14481460242406416,0.4573218190264191,0.004198043650073421,1.0595637390779797,0.00021593382791352964,1.9016856525692172e-11,2.4790656646244614e-13,6.770263360040615e-05,1.8353464004192673e-07,5.392676788244068e-11,4.5373217863055255e-12,1.7453821715922e-10,0.0013610318481044512,1.6370745239640935e-14,4.6423246575524836e-06,3.604431294821554e-06,9.016009422333329e-06,0.00010776508182318937,8.189390526862472e-07,9.059954648907007e-07,9.994958375923976e-12,1.9138360316876648e-12,4.765415941837249e-08,1.19727777412344e-10,3.0437953229902016e-06,1.3395846730823018e-08,1.4881682367829966e-05,2.221642894806952e-08,2.0448071797625417e-12,2.5540663747539237e-10,1.5817219496597623e-05,8.28526529256638e-06,0.0015445627475704552,6.952530787310694e-05,3.444682648593596e-05,9.96831934105697e-09,5.5877829001668806e-05,4.489281786804451e-06,0.0029299304392367584,3.904101943670307e-09,4.51997201355703e-05,2.012297397229004e-08,0.0017258196768030842,0.019558476210541874,2.0809601722347094e-13,3.2528164811399094e-14,2.933629117414057e-06,7.21940642207059e-06,3.1589121443566106e-06,5.491556970357367e-07,0.00023088110052521614
0.0016644741616209668,0.818358329011861,0.02112335853651623,0.005210939996659665,0.005790353744362802,0.094602416640502,0.0,0.0,0.00023833523467078573,5.307684715569944e-06,0.9214195535222355,0.1494633263060605,5.217241843608883e-05,1.0115709413975032e-06,3.5159624835999838e-06,8.486945054017422e-06,0.0005491645037833659,0.0003406088902228887,2.9440762804057793e-05,1.0978220566285923e-06,0.0007749757115790578,6.511123359891659e-07,1.718923190464011e-06,0.00012116125182859475,1.6818252383291953e-07,9.220400419185247e-05,4.280310933162283e-06,0.00014687965213812268,5.24457660925405e-06,3.7609799678096466e-07,4.549525357078757e-06,2.8464818099961642e-09,4.4529780801306933e-07,2.5681256416634883e-06,3.76,0.0,2.798139692445115e-06,0.14441010638460647,0.4575782139205975,0.0041493272990528835,1.059599134332637,0.00021213908662575293,1.8802708260220796e-11,2.479276798250076e-13,6.751352839399553e-05,1.8224129994080772e-07,5.340532068284516e-11,4.4871042750672555e-12,1.726394790430299e-10,0.0013566200529718869,1.6038213024191155e-14,4.614732155067175e-06,3.5832770973433074e-06,8.904446948904671e-06,0.00010576003024607446,8.10207122034221e-07,8.963182850230223e-07,9.925390811788388e-12,1.900501163638704e-12,4.733033016777898e-08,1.1911498788832242e-10,3.017400636725932e-06,1.311019396044099e-08,1.447736938550761e-05,2.187989336683425e-08,2.0356965530842398e-12,2.5248608788047937e-10,1.5542086749201617e-05,8.263375110398864e-06,0.0015298468088302559,6.809756577319958e-05,3.4355607701848206e-05,9.914228314698679e-09,5.573762013173337e-05,4.477208946081338e-06,0.0029224527697938475,3.894210618255279e-09,4.4991990007025804e-05,1.9974850977385535e-08,0.0017187156626532506,0.01957392411237813,2.0656348546355017e-13,3.228853293297669e-14,2.9387515136282663e-06,7.278744767290906e-06,3.1504338585206683e-06,5.534623236919665e-07,0.00023054263177629624
0.0016646568914950967,0.8183539650463777,0.021273195103323483,0.005253832991957666,0.005829775389790781,0.09440433493091926,0.0,0.0,0.00023729699219185001,5.269946255864796e-06,0.9212536252421177,0.14978221140290734,5.175580606466412e-05,1.0239114017835396e-06,3.52488649446535e-06,8.450543106027143e-06,0.0005423009220234556,0.0003363169375892427,2.9196676707842485e-05,1.0835391553046165e-06,0.00076235883962607,6.447181204382341e-07,1.714109448779823e-06,0.00011965421522757402,1.668594545646025e-07,9.067530999433021e-05,4.210674687299303e-06,0.000142882017187759,5.073132010682355e-06,3.663569459829649e-07,4.516174873230808e-06,2.8014401833940657e-09,4.3586368560576155e-07,2.5009564311117176e-06,3.76,0.0,2.766832679283392e-06,0.14400495377130898,0.45783427660750725,0.004100799878027753,1.0596344751927371,0.00020840763214574273,1.859008375906019e-11,2.4795057206329445e-13,6.732411622108826e-05,1.8095058469862718e-07,5.2887356556540244e-11,4.437336672542833e-12,1.7075737206420004e-10,0.0013522017304946872,1.5711985738975348e-14,4.5873690615734445e-06,3.562298800697199e-06,8.79401486446039e-06,0.00010378188861042147,8.015520382754252e-07,8.867263219153938e-07,9.855319990372594e-12,1.8870701482831192e-12,4.7004203517712636e-08,1.1850024720573895e-10,2.991213751476389e-06,1.2829187846249968e-08,1.408114306096259e-05,2.1546336649972047e-08,2.026479106413207e-12,2.495941058326546e-10,1.527043650449827e-05,8.240879097526654e-06,0.0015151557795504023,6.669318302164601e-05,3.426188133523564e-05,9.859519294493843e-09,5.5592583705693676e-05,4.464746398900763e-06,0.002914931763132223,3.884261642752356e-09,4.478084264109398e-05,1.9825641548739022e-08,0.0017115522953185395,0.019589406078949285,2.0501972245479081e-13,3.2047146119851816e-14,2.9437665128144545e-06,7.338593697181702e-06,3.141725303877033e-06,5.578010625669065e-07,0.00023020079536609692
0.0016648396213692267,0.8183494842037277,0.021424011803043402,0.005297013136338704,0.005869419730902575,0.09420509724043882,0.0,0.0,0.0002362625754324595,5.232948986489081e-06,0.9210851272950844,0.15010290472124013,5.133803426674123e-05,1.036310542628114e-06,3.5334999195888937e-06,8.413556627151419e-06,0.000535476907818551,0.0003320505838125422,2.8953143080260092e-05,1.0692662286327497e-06,0.0007498366084909506,6.382783972707376e-07,1.7091987662214704e-06,0.00011815427929444167,1.6553273122626853e-07,8.91662542149763e-05,4.1415064115633994e-06,0.00013896392054594018,4.906389320833031e-06,3.5679297244226517e-07,4.482564718482703e-06,2.7566332981298915e-09,4.26540267818366e-07,2.4350026104966933e-06,3.76,0.0,2.73553463278441e-06,0.14359915665873185,0.4580899853952558,0.004052465725937068,1.0596697615010753,0.00020473890979117958,1.8378992799504883e-11,2.4797546727561607e-13,6.713440272632146e-05,1.7966261763583073e-07,5.2372952458310825e-11,4.388023902788889e-12,1.6889209069408883e-10,0.0013477770958627681,1.5391987729327428e-14,4.560238396569618e-06,3.5414987891993315e-06,8.684718564744734e-06,0.00010183065749024154,7.929747492450944e-07,8.77220624589954e-07,9.78476237860951e-12,1.873546169942986e-12,4.667585674313264e-08,1.1788363044386044e-10,2.9652366701229988e-06,1.2552805023992986e-08,1.3692932276221205e-05,2.1215774524900623e-08,2.0171570447994486e-12,2.467307620019416e-10,1.5002261431019294e-05,8.217774863290898e-06,0.0015004907669981234,6.53120036248899e-05,3.416563756321889e-05,9.804196702291275e-09,5.544269963630479e-05,4.45189280045082e-06,0.0029073672854638757,3.8742548367591725e-09,4.456628818789885e-05,1.967536571736592e-08,0.0017043297566890366,0.01960492132956669,2.0346493622931603e-13,3.180403639393633e-14,2.9486720417722496e-06,7.398954493636582e-06,3.1327855960679775e-06,5.621719193228157e-07,0.0002298555738687839
0.0016650223512433566,0.8183448861429542,0.02157580683332266,0.00534047848390998,0.005909285097845897,0.0940047171416563,0.0,0.0,0.0002352320223557388,5.196693479826247e-06,0.9209140444389761,0.15042541428388326,5.0919181493176206e-05,1.0487659641866268e-06,3.541798693857243e-06,8.375994013321981e-06,0.000528693039169558,0.0003278101838181974,2.871019831641156e-05,1.0550066564090333e-06,0.0007374104882085208,6.317952082340892e-07,1.7041921096119296e-06,0.00011666162167887532,1.6420248783349826e-07,8.767681117608455e-05,4.072818118949806e-06,0.00013512471053757363,4.744255560860009e-06,3.4740520297612667e-07,4.448702114533267e-06,2.7120712898755936e-09,4.173287588368523e-07,2.3702584862067603e-06,3.76,0.0,2.704251938097159e-06,0.14319272735689276,0.45834531832713643,0.004004329178612776,1.0597049930988642,0.0002011323537985909,1.8169445149079715e-11,2.4800258926832175e-13,6.69443936646491e-05,1.7837752239247997e-07,5.1862183141592624e-11,4.339170603275259e-12,1.6704382222182044e-10,0.001343346366323411,1.5078140214301762e-14,4.5333430098327045e-06,3.520879319347999e-06,8.576562900238344e-06,9.990632865968008e-05,7.844761616225926e-07,8.67802196419753e-07,9.713734785955695e-12,1.8599324279139504e-12,4.6345370571389376e-08,1.1726520778421732e-10,2.939471283913096e-06,1.2281020901225585e-08,1.331266428034749e-05,2.088822198589227e-08,2.0077323362630666e-12,2.4389611498519643e-10,1.473755328162547e-05,8.194060220553482e-06,0.0014858528875010039,6.395386698922578e-05,3.406686740558193e-05,9.7482652589732e-09,5.52879497313034e-05,4.438646963706951e-06,0.0028997592060910704,3.8641900239876175e-09,4.4348338418771714e-05,1.952404421698641e-08,0.0016970482476401567,0.01962046906385983,2.018993408391396e-13,3.1559237842254544e-14,2.953466029869958e-06,7.459828330523812e-06,3.123613928568629e-06,5.66574892619299e-07,0.00022950695012968324
