Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37)
5.426391996768197e-19,0.6325585903417834,3.6950175741147944e-25,7.957419218622953e-27,3.4338397019945633e-36,3.951937909880763e-37,0.0,0.0,1.0776371725766991e-19,1.0514927408092463e-34,1.6383791887207816e-45,1.8955316108966817e-45,3.1501890493833493e-43,1.1571255819595735e-62,2.363271211317716e-41,1.5081419476604513e-33,2.524551986245554e-22,2.117736638554697e-33,3.302513734376318e-58,5.152175853613643e-57,4.6620702318623276e-33,4.5867688773458185e-51,3.801073963873247e-23,1.4301237993373646e-51,4.1657954022594865e-38,2.2450810744994106e-50,2.0796711579588426e-31,4.436890370660972e-40,1.5431713910243192e-55,1.0591523660485134e-56,3.061809342601071e-51,4.796555422656349e-56,1.3838558558702157e-43,3.4875281757206003e-56,3.76,0.0,0.7128919506957854,0.9999999999995807,2.8372040748760375e-46,6.803865780830729e-20,5.998848266886767e-15,5.772729418975825e-15,2.2611884791094217e-16,5.784495664942556e-32,4.1936167056680447e-13,1.8220207208198535e-36,3.943228995477465e-38,1.6334346789159886e-39,7.459769877965907e-49,2.117327242460447e-33,2.0544747961723773e-33,6.037663864538695e-33,3.221821165346269e-33,4.78827116963317e-38,1.7611629876896657e-42,6.484930710962688e-25,3.4683799050287184e-35,8.401797938516348e-51,2.8070651041557185e-49,4.525355558594966e-44,3.889882636093693e-59,2.407535925662214e-39,3.235499649290884e-48,3.801073964024301e-23,1.1540837399533065e-36,1.4733601173676807e-56,1.1470983406486116e-52,2.5245519862164563e-22,1.916457319429791e-20,3.9736154078294435e-31,2.2299997306414885e-40,8.859951356430845e-20,1.4776503234402927e-32,7.386826520314557e-52,9.260605911444269e-65,4.650750089479241e-47,2.357744649189601e-65,1.682342117228987e-63,1.1994520226668713e-76,6.803865780831019e-20,2.8478881756591702e-36,6.607119161524592e-81,7.013733128648636e-81,1.3998501096411776e-70,6.48493278594372e-25
1.085749849570561e-18,0.6325585903417842,7.39325218004346e-25,1.5921751924490805e-26,1.3744307913960664e-35,1.5818063130220765e-36,0.0,0.0,2.1562106068158195e-19,4.208711232405248e-34,1.31169955621706e-44,1.517577874257553e-44,2.5220666889116796e-42,9.264040473910455e-62,9.459243707292508e-41,6.03649812157867e-33,5.05129732788045e-22,8.476465547657721e-33,2.6440214615609193e-57,4.124873426480411e-56,1.8660430633656004e-32,3.672204053823162e-50,7.605450337491368e-23,1.1449686159613217e-50,1.6674037985120189e-37,1.797437183543316e-49,8.32410440990069e-31,1.7759900164104276e-39,1.2357886799147823e-54,8.481808530183466e-56,2.451309185214668e-50,3.841501097253514e-55,1.1079261281266789e-42,2.9694794788208274e-55,3.76,0.0,0.7128919506957794,0.9999999999991609,2.2714884035613955e-45,1.3613642826457932e-19,1.2002908391520543e-14,1.1550474241529871e-14,4.524341499906729e-16,2.3153057485768723e-31,8.390876858122231e-13,7.29283120918404e-36,1.5783192346456866e-37,6.537995566182303e-39,5.972351756356462e-48,8.474826895099191e-33,8.223253293352004e-33,2.4166390060202895e-32,1.2895680967528217e-32,1.9165575586451806e-37,7.049241705824066e-42,1.2975495601691362e-24,1.3882558479094821e-34,6.726547022806326e-50,2.247358898610886e-48,3.623036054432739e-43,6.1991391901588665e-58,9.63644416148471e-39,1.2950430669182415e-47,7.605450338095975e-23,4.619342588857025e-36,1.17972981385833e-55,9.183784913365041e-52,5.051297327763985e-22,3.83457967559112e-20,1.590481717185324e-30,8.925810477310913e-40,1.7727600324760277e-19,5.914452161473279e-32,5.913952727924607e-51,1.4829035155683005e-63,3.723427926164404e-46,3.775463354152361e-64,2.6941591874157706e-62,3.84180010309533e-75,1.3613642826459097e-19,1.1398974513412602e-35,2.1162356302681845e-79,2.246472565934278e-79,2.2415840460413556e-69,1.2975503907023043e-24
2.171971149358044e-18,0.6325585903417854,1.4789741694485341e-24,3.1850417348221956e-26,5.499513653827161e-35,6.329295608085662e-36,0.0,0.0,4.3133574752963286e-19,1.684032702988006e-33,1.0497582981321233e-43,1.214523556190267e-43,2.0184198580444383e-41,7.414047909063785e-61,3.7849296060673774e-40,2.4153855385969461e-32,1.0104788011324661e-21,3.3916903398182207e-32,2.1160245897310653e-56,3.3011523745894614e-55,7.466602887544537e-32,2.9388793010067803e-49,1.5214203083821417e-22,9.163228721003238e-50,6.6717870880313976e-37,1.4385035314507695e-48,3.330726027659985e-30,7.106894251053162e-39,9.891318154666103e-54,6.788884459706855e-55,1.961792351035818e-49,3.075344685598504e-54,8.866776235913965e-42,2.660332061060985e-54,3.76,0.0,0.7128919506957674,0.9999999999983215,1.8178810779399946e-44,2.7233196917712126e-19,2.40110286407879e-14,2.310596388689757e-14,9.050647538903286e-16,9.264238815890202e-31,1.6785397138376584e-12,2.918082421224857e-35,6.3153328051598475e-37,2.6160498373451723e-38,4.779696515967035e-47,3.391034664338483e-32,3.2903724399415825e-32,9.669703838888503e-32,5.159952125537616e-32,7.668736520109355e-37,2.820614914078745e-41,2.5956625409745014e-24,5.554831678687249e-34,5.383281983871586e-49,1.798570136385288e-47,2.899529954393721e-42,9.898858964860691e-57,3.855853867720246e-38,5.181859232683364e-47,1.5214203086240638e-22,1.848338732792409e-35,9.442007317035185e-55,7.349856427291353e-51,1.0104788010858639e-21,7.670824387805751e-20,6.36399856705205e-30,3.571486837761437e-39,3.5462898261259682e-19,2.3665512575253987e-31,4.732959555221034e-50,2.373611362278474e-62,2.979873965769387e-45,6.043200123854932e-63,4.312585192896018e-61,1.2299449464386066e-73,2.7233196917716787e-19,4.5610745905505766e-35,6.775087844760565e-78,7.192038888831138e-78,3.5879942973892964e-68,2.595665864188992e-24
4.344413748933009e-18,0.6325585903417882,2.9582801933707288e-24,6.370774824366612e-26,2.2001637357663536e-34,2.5321383497982914e-35,0.0,0.0,8.627651212266423e-19,6.737227388201023e-33,8.399661349112105e-43,9.718034277744812e-43,1.6150425539606514e-40,5.932364778609894e-60,1.5142183019212152e-39,9.663114956379459e-32,2.021176937891073e-21,1.3568969975301983e-31,1.6931473284863788e-55,2.641423460397717e-54,2.9871273513453953e-31,2.3515499595958767e-48,3.0431708572856735e-22,7.331975191539142e-49,2.6691492758638318e-36,1.151031778904606e-47,1.3325072940293047e-29,2.8437172354714884e-38,7.915058499730756e-53,5.432483143022815e-54,1.5697319456138933e-48,2.461837973664976e-53,7.094768157602205e-41,2.5829096884623725e-53,3.76,0.0,0.7128919506957434,0.9999999999966426,1.4545810674775389e-43,5.447230510021965e-19,4.80272691393218e-14,4.6216943178671365e-14,1.810325960650418e-15,3.706298774307895e-30,3.3574437600269202e-12,1.1674229844429547e-34,2.526544360297057e-36,1.0465902798830488e-37,3.824483401801789e-46,1.3566346838335926e-31,1.3163632275673802e-31,3.868511186239509e-31,2.064316844753911e-31,3.068001850421783e-36,1.1284296534447184e-40,5.191888513223752e-24,2.2222943804457154e-33,4.307443544923884e-48,1.439129373593106e-46,2.320064497455557e-41,1.5822353164097652e-55,1.5426094264661049e-37,2.0730811901338803e-46,3.0431708582535205e-22,7.394558497180692e-35,7.555273764248767e-54,5.881061624361116e-50,2.0211769377046344e-21,1.5343313811802904e-19,2.546013825469864e-29,1.428827301307355e-38,7.093349413362061e-19,9.467746034664123e-31,3.787086746901956e-49,3.7985509620364025e-61,2.3843519181830655e-44,9.671087690046674e-62,6.901681120799329e-60,3.9367343541039707e-72,5.447230510023826e-19,1.8247268355585599e-34,2.1685296671097293e-76,2.3019848605859355e-76,5.741959023437288e-67,5.191901808245652e-24
8.68929894808294e-18,0.6325585903417937,5.916924725350387e-24,1.2742241022648213e-25,8.801372547181461e-34,1.0129441484315975e-34,0.0,0.0,1.7256238686242913e-18,2.695110286153872e-32,6.720367150074518e-42,7.775166483225846e-42,1.2921567220566465e-39,4.7463424494813165e-59,6.05736615985426e-39,3.86556056378228e-31,4.042573211687352e-21,5.428029792739688e-31,1.3546563309112887e-54,2.1133394143550633e-53,1.1949481869364487e-30,1.881418594599773e-47,6.086671953642831e-22,5.86613709851904e-48,1.0677466046435846e-35,9.209288428249895e-47,5.330462967606841e-29,1.1379769134396207e-37,6.332848488869095e-52,4.346537108010368e-53,1.25590479506586e-47,1.9712225793892812e-52,5.676353445855869e-40,2.7933767078047798e-52,3.76,0.0,0.7128919506956953,0.9999999999932848,1.1637753543529505e-42,1.0895052146523113e-18,9.605975013638635e-14,9.243890176637259e-14,3.6208483700137096e-15,1.4826401660746235e-29,6.715251812959012e-12,4.670072007766464e-34,1.0107000026979588e-35,4.1867018217420585e-37,3.059877211297968e-45,5.426980446078845e-31,5.265881416391706e-31,1.5475304120311822e-30,8.257939407757594e-31,1.2273069270738098e-35,4.514086137988146e-40,1.0384340500276336e-23,8.88990099157039e-33,3.4462821129232447e-47,1.1514128149020965e-45,1.8562278231206503e-40,2.530310386343254e-54,6.171074324307478e-37,8.29300025069747e-46,6.0866719575145305e-22,2.9580641292824946e-34,6.044886257890593e-53,4.705391692676426e-49,4.042573210941536e-21,3.068829265806875e-19,1.0184884157896644e-28,5.715774400442819e-38,1.4187468587579096e-18,3.7874066360845374e-30,3.0299570692161757e-48,6.078299841739972e-60,1.9076626503511925e-43,1.5475314479780363e-60,1.1043925798695699e-58,1.2599006971695228e-70,1.0895052146530562e-18,7.299501383197614e-34,6.940097527556875e-75,7.367203492762404e-75,9.188069063835603e-66,1.0384393684692052e-23
1.73790693463828e-17,0.6325585903418048,1.1834343725850744e-23,2.548517349598275e-25,3.5206933485068264e-33,4.051992467254576e-34,0.0,0.0,3.4513413634341092e-18,1.0780879822017637e-31,5.376548989212171e-41,6.220429868179336e-41,1.0337744498582951e-38,3.797254216509328e-58,2.4230450563470144e-38,1.5462871427430995e-30,8.08536576039616e-21,2.1713003191299146e-30,1.0837922814500305e-53,1.6907517946859967e-52,4.779987249128423e-30,1.5052063307859969e-46,1.217367414055751e-21,4.6931324686665885e-47,4.271160213196936e-35,7.3680337013995e-46,2.1322719441634646e-28,4.5552725440452745e-37,5.066599487604771e-51,3.4774504113928705e-52,1.0047715339071581e-46,1.5794825977094574e-51,4.54129832755746e-39,3.397827072230014e-51,3.76,0.0,0.7128919506955993,0.9999999999865692,9.310644964195204e-42,2.1790695419524003e-18,1.9212471213050254e-13,1.8488281895838951e-13,7.24189317211274e-15,5.930801970943133e-29,1.3430867761037469e-11,1.8681048286310617e-33,4.0429645744085563e-35,1.6747488620102848e-36,2.4480179443265276e-44,2.170880558202952e-30,2.10643824877127e-30,6.1903735196043916e-30,3.303310167082349e-30,4.909477939752824e-35,1.805708060592695e-39,2.0769244644597836e-23,3.556105095998208e-32,2.7571567023644154e-46,9.211739783577822e-45,1.485052740730563e-39,4.0474834946843564e-53,2.4686377161274306e-36,3.317335561501549e-45,1.2173674156044945e-21,1.1832737995612979e-33,4.836175928736835e-52,3.764645124888997e-48,8.085365757412777e-21,6.137825034368662e-19,4.074119440019774e-28,2.2864028262785687e-37,2.8375706934992565e-18,1.51502430055811e-29,2.424080729995939e-47,9.72577441802506e-59,1.526202567640483e-42,2.4761762541925575e-59,1.767127010797106e-57,4.031915364332611e-69,2.17906954195538e-18,2.9199193656887886e-33,2.220959623171652e-73,2.357641404858294e-73,1.4701658223433715e-64,2.076945739091674e-23
3.4758610142982525e-17,0.6325585903418272,2.3669701473015318e-23,5.097103874973925e-25,1.4083068488079012e-32,1.620870762701133e-33,0.0,0.0,6.902776353111824e-18,4.312439665878254e-31,4.301341345288223e-40,4.976464236601806e-40,8.270391861547586e-38,3.037875472557692e-57,9.692377401396858e-38,6.18527439762383e-30,1.6170950862278777e-20,8.685378390649605e-30,8.670796351568329e-53,1.3526335426876737e-51,1.9120338019491193e-29,1.2041936482675838e-45,2.434767849118834e-21,3.7545950929933294e-46,1.7084988446928974e-34,5.894970966375071e-45,8.529261259853362e-28,1.824689872473362e-36,4.0534078746842482e-50,2.7820493803772844e-51,8.03836306580342e-46,1.2674737297152479e-50,3.6331248790165056e-38,4.5792017215813345e-50,3.76,0.0,0.7128919506954071,0.9999999999731379,7.448692994676862e-41,4.358198196552016e-18,3.842546361186831e-13,3.697706534088814e-13,1.4483982709800597e-14,2.3723690388448357e-28,2.6862099026051512e-11,7.472571438832233e-33,1.6172187755533614e-34,6.699131640655543e-36,1.9584607838399828e-43,8.683699271318828e-30,8.425924186073064e-30,2.476199772986858e-29,1.3213509428634929e-29,1.9638715033314515e-34,7.22298023932766e-39,4.1539053614106174e-23,1.4224709789969144e-31,2.205777918886655e-45,7.369566700310102e-44,1.1880703676812934e-38,6.475162818349302e-52,9.875612114006152e-36,1.326961604033242e-44,2.434767855313934e-21,4.733191496071691e-33,3.869047528531215e-51,3.0120324964033004e-47,1.6170950850345017e-20,1.2275816568726715e-18,1.6296809317745138e-27,9.145797630599732e-37,5.675218362573709e-18,6.060220492560571e-29,1.939310614753788e-46,1.5561634813145456e-57,1.220991029299078e-41,3.961982745464857e-58,2.827482313012652e-56,1.290250213001592e-67,4.3581981965639344e-18,1.1679915091698874e-32,7.107276201348333e-72,7.54467035168813e-72,2.352325126879967e-63,4.153990461669006e-23
6.951769173618197e-17,0.6325585903418716,4.734249595199748e-23,1.019427704856186e-24,5.633291558298024e-32,6.483875407042981e-33,0.0,0.0,1.3805646332699571e-17,1.7249934139448164e-30,3.441114007993058e-39,3.9812221927588605e-39,6.616391945098604e-37,2.430329209619374e-56,3.876990386261725e-37,2.4741349165645045e-29,3.2342121083904053e-20,3.474187024933284e-29,6.937123086478525e-52,1.082119678378372e-50,7.648213023714148e-29,9.633663535551255e-45,4.8695687099655866e-21,3.003711721678219e-45,6.834064897185086e-34,4.71667888472049e-44,3.411739173585242e-27,7.319184209107808e-36,3.2427776177012656e-49,2.2256763390761923e-50,6.430766768333482e-45,1.0201513831540505e-49,2.906534368571802e-37,6.640841014288994e-49,3.76,0.0,0.7128919506950229,0.9999999999462754,5.959025472975371e-40,8.716455505748993e-18,7.685144840948373e-13,7.395463225756971e-13,2.89681615191355e-14,9.489572563409043e-28,5.3724559031508335e-11,2.989059057107174e-32,6.468941254225883e-34,2.679679833876648e-35,1.5667871299072296e-42,3.473515337198675e-29,3.370403771737643e-29,9.904899742753026e-29,5.285457482042563e-29,7.855888912313749e-34,2.8892223222686115e-38,8.30786742765842e-23,5.68994179936547e-31,1.764643599445712e-44,5.895723251413213e-43,9.504675346546859e-38,1.0359611194354165e-50,3.9509733143394734e-35,5.307903469142685e-44,4.86956873474624e-21,1.893295858497883e-32,3.0952807592466415e-50,2.410046454149863e-46,3.234212103616852e-20,2.4551799626380715e-18,6.518790037654558e-27,3.658356469644297e-36,1.135051369908965e-17,2.424112852017033e-28,1.5514669038375046e-45,2.489893228535468e-56,9.768044064190827e-41,6.339252939166588e-57,4.5240349357147494e-55,4.1288603166962004e-66,8.716455505796671e-18,4.672013562806454e-32,2.2743612096850618e-70,2.41432923492032e-70,3.763768025659838e-62,8.308207832150392e-23
1.3903585492258086e-16,0.6325585903419603,9.469640084855456e-23,2.038862388709756e-24,2.253333570980293e-31,2.593824477365402e-32,0.0,0.0,2.7611386292804354e-17,6.900008751307159e-30,2.752907690648199e-38,3.185002341360791e-38,5.2931448582161985e-36,1.9442748867186554e-55,1.550804031800529e-36,9.896589917197287e-29,6.468446159859476e-20,1.389682140165729e-28,5.550377294098249e-51,8.657008824782537e-50,3.0593007812421692e-28,7.706976589836804e-44,9.739170394541441e-21,2.402983635684909e-44,2.733639861791776e-33,3.774399166577345e-43,1.3647025815498306e-26,2.9439690342021043e-35,2.5942426268282812e-48,1.7805577472490116e-49,5.144643936112141e-44,8.259778075610882e-49,2.3252412460687123e-36,1.0076630322964824e-47,3.76,0.0,0.7128919506942544,0.9999999998925505,4.767249236600866e-39,1.7432970124133943e-17,1.5370341800463169e-12,1.4790976619726563e-12,5.793651807364211e-14,3.795848232043714e-27,1.0744946894413884e-10,1.1956297643384107e-31,2.587589940028825e-33,1.0718773201769514e-34,1.2534369950863107e-41,1.3894134371692981e-28,1.3481682152317936e-28,3.9619799630468547e-28,2.114193701421727e-28,3.142629939520128e-33,1.1556954758252866e-37,1.6615792649538554e-22,2.2759882978071476e-30,1.4117237713609818e-43,4.716606463146317e-42,7.603784764702262e-37,1.6574855763173304e-49,1.5809479942886914e-34,2.1231746332443494e-43,9.739170493664556e-21,7.573221956961183e-32,2.4762417366326883e-49,1.9286755830656728e-45,6.468446140765162e-20,4.910376569744034e-18,2.607529275978583e-26,1.4633501929525738e-35,2.270110436558968e-17,9.696500691934704e-28,1.241180887110274e-44,3.9838544874624705e-55,7.814481467587307e-40,1.014286899362476e-55,7.238506292675415e-54,1.3212448073847182e-64,1.743297012432465e-17,1.868814930322366e-31,7.278008078200351e-69,7.725908184688276e-69,6.0220670130817e-61,1.6617154274397176e-22
2.7807218129537863e-16,0.632558590342138,1.8943747439588504e-22,4.077731952971461e-24,9.013401099268548e-31,1.0377413284544337e-31,0.0,0.0,5.522286621673102e-17,2.7600105197917936e-29,2.202332924545385e-37,2.5480185329919193e-37,4.234528278803301e-35,1.555424495106559e-54,6.20323181879001e-36,3.958645965637409e-28,1.2936914291373663e-19,5.558744792488814e-28,4.441348441415292e-50,6.925627651796984e-49,1.223723433658074e-27,6.165599610610857e-43,1.947837361522255e-20,1.922392610837849e-43,1.0934587246449752e-32,3.0211820991325225e-42,5.458823975710193e-26,1.190615008438364e-34,2.0754023230874445e-47,1.424455975369059e-48,4.1157273494530294e-43,6.765453111891659e-48,1.8601984413190562e-35,1.568363192481173e-46,3.76,0.0,0.7128919506927173,0.9999999997851007,3.813811616027753e-38,3.486599936086781e-17,3.0740735719459632e-12,2.9582003450198843e-12,1.1587322692600277e-13,1.5183430741526885e-26,2.1489924837628253e-10,4.782531701600606e-31,1.0350388299869332e-32,4.287519662617974e-34,1.0027523365061064e-40,5.557669765480947e-28,5.392685370387776e-28,1.5847959469727135e-27,8.456795954457202e-28,1.257261886503761e-32,4.6227990110607035e-37,3.323164745083694e-22,9.103976358073046e-30,1.1293831914439665e-42,3.773296163941291e-41,6.083044847008084e-36,2.6519344146519806e-48,6.32821311222467e-34,8.49273970379707e-43,1.9478374011716016e-20,3.02929648952339e-31,1.981000296297379e-48,1.5439482132781854e-44,1.2936914214996222e-19,9.82076976625661e-18,1.043014361577835e-25,5.853416954679899e-35,4.540228567246233e-17,3.878610112498317e-27,9.929476539978607e-44,6.374187421024063e-54,6.251603475034917e-39,1.622864135338382e-54,1.1581649896518747e-52,4.2279984096527705e-63,3.486599936163063e-17,7.4752787311881404e-31,2.328970761978882e-67,2.4722987954780245e-67,9.63533748221095e-60,3.323709396384371e-22
5.561448340409742e-16,0.6325585903424933,3.790526765061745e-22,8.155471867798231e-24,3.6054001387611164e-30,4.152641785571173e-31,0.0,0.0,1.1044582607945284e-16,1.104005611890253e-28,1.7618693337369782e-36,2.038432410380226e-36,3.3876273740767604e-34,1.2443413953521633e-53,2.4812958154059844e-35,1.5834603448474947e-27,2.587385066870624e-19,2.2235024204906668e-27,3.554737517258974e-49,5.540510410722079e-48,4.894900031385456e-27,4.9324870785927044e-42,3.8956779462702386e-20,1.5379163678843773e-42,4.373840453150849e-32,2.419595333103373e-41,2.183532180388168e-25,4.866661409491681e-34,1.6603251607686985e-46,1.1395736627718218e-47,3.292586746906962e-42,5.664540865128682e-47,1.4881608411824264e-34,2.4742626820856514e-45,3.76,0.0,0.7128919506896431,0.9999999995702011,3.051055277002274e-37,6.973205783419141e-17,6.148152355732001e-12,5.9164057281275806e-12,2.317466276041166e-13,6.073379379214547e-26,4.297986456682219e-10,1.9130154984751643e-30,4.140162358318e-32,1.7150096283385876e-33,8.022026837225943e-40,2.223072239309539e-27,2.1570759271361015e-27,6.3391912998548144e-27,3.3827223967521766e-27,5.030707653394002e-32,1.849126239055904e-36,6.646337448358606e-22,3.641595185140073e-29,9.035092110948605e-42,3.0186410862591486e-40,4.866441476037845e-35,4.2430586479577536e-47,2.534812509882797e-33,3.397115859523469e-42,3.895678104867823e-20,1.211720138861129e-30,1.584803088284071e-47,1.2367654754180407e-43,2.587385036319609e-19,1.9641556088484332e-17,4.1720627406672245e-25,2.341370796566585e-34,9.080464818169797e-17,1.551445995289749e-26,7.943592988180319e-43,1.0198716013931353e-52,5.001289803481271e-38,2.596586543433558e-53,1.8530670075606632e-51,1.3529617739712342e-61,6.97320578372427e-17,2.9901152940246654e-30,7.452718373143657e-66,7.911365590504625e-66,1.5416563295939331e-58,6.648516056108422e-22
1.1122901395321654e-15,0.6325585903432039,7.58815300779372e-22,1.6310954843345912e-23,1.442189064098617e-29,1.6623947259468527e-30,0.0,0.0,2.208917458643705e-16,4.416025256455146e-28,1.409497121087503e-35,1.6307704339126007e-35,2.710103470290577e-33,9.954737799431136e-53,9.925189033958589e-35,6.3338449672860534e-27,5.17477238805882e-19,8.894028745956706e-27,2.846437713675546e-48,4.43241172827299e-47,1.9579613154445556e-26,3.9459927062705745e-41,7.791358878213266e-20,1.2303340032648184e-41,1.749537287941734e-31,1.9399114030499686e-40,8.734132783354872e-25,2.0300220904838773e-33,1.32826147136379e-45,9.1167043751772e-47,2.634071323842712e-41,4.9351056970899756e-46,1.190529364738168e-33,3.930725032982577e-44,3.76,0.0,0.7128919506834948,0.999999999140403,2.4408483648332497e-36,1.394641747802621e-16,1.2296309923251058e-11,1.1832816562395912e-11,4.634933608539338e-13,2.429352784147383e-25,8.595967939636808e-10,7.652069941432121e-30,1.6560674153307792e-31,6.860039535199622e-33,6.417620221317477e-39,8.892306661488102e-27,8.62830148320448e-27,2.535677693093344e-26,1.3530895898636167e-26,2.0136073113353283e-31,7.396543961449107e-36,1.3292689826969307e-21,1.4566390092681632e-28,7.228100131641975e-41,2.4149141434176903e-39,3.893153475120549e-34,6.788856988690696e-46,1.0167448867446846e-32,1.3588597347328034e-41,7.791359512603984e-20,4.8468836551679844e-30,1.2678437526665841e-46,9.91981231321937e-43,5.174772265854686e-19,3.92831284497502e-17,1.6688261487204003e-24,9.365497440597629e-34,1.8160937278213077e-16,6.205787746888763e-26,6.354879059329923e-42,1.6317958366198008e-51,4.001034177056831e-37,4.154541130362349e-52,2.9649091119328646e-50,4.329480551888637e-60,1.394641747924672e-16,1.1960468775725278e-29,2.3848710533749214e-64,2.5316361716142887e-64,2.4666517102107545e-57,1.3301404261723947e-21
1.6684354450233566e-15,0.6325585903439147,1.1391101450952926e-21,2.4466440965469123e-23,3.064693597592009e-29,3.534553106977917e-30,0.0,0.0,3.313376657087622e-16,9.384055426585786e-28,4.030282598704951e-35,4.6630233630438226e-35,7.749202864933816e-33,2.8464332590145485e-52,2.109102985025528e-34,1.3459422427234152e-26,7.7621597549686955e-19,1.889983521281589e-26,8.14339010008203e-48,1.2673929888718236e-46,4.1606686586081635e-26,1.128307523526669e-40,1.1687039572603371e-19,3.517986954707253e-41,3.717767423649633e-31,5.55545290366682e-40,1.856003344504637e-24,4.436227285914925e-33,3.943277400611561e-45,2.7065097477393256e-46,7.531799081398037e-41,1.5225568934781608e-45,3.404170236486767e-33,1.444460344507118e-43,3.76,0.0,0.7128919506773465,0.9999999987106053,6.97930595449881e-36,2.0919629172575622e-16,1.84444674907171e-11,1.7749227464717157e-11,6.952400259973607e-13,5.162374879534438e-25,1.2893942959716916e-09,1.626065685482643e-29,3.5191463296591296e-31,1.4577581832947234e-32,1.835037644622142e-38,1.8896173787118837e-26,1.8335132781547002e-26,5.388315460645757e-26,2.875315579626111e-26,4.280859793350353e-31,1.571770945795899e-35,1.9939049177640826e-21,3.095358486906666e-28,2.066788737818057e-40,6.90514559499719e-39,1.1131983578131638e-33,2.5869421639171038e-45,2.1647242176408204e-32,2.8875958755649775e-41,1.168704092068386e-19,1.0299629719488427e-29,3.69288535478412e-46,2.8406653542541775e-42,7.762159495284864e-19,5.892470052782646e-17,3.5462562165705495e-24,1.990169976820343e-33,2.7241409696452504e-16,1.3187301163508936e-25,1.817098799480328e-41,6.00609385166581e-51,1.1440458238512311e-36,1.5291471811678382e-51,1.1004254280711374e-49,1.9896187456137215e-59,2.091962917516921e-16,2.541600089331956e-29,1.095970698430427e-63,1.1634164227281952e-63,9.078917246365792e-57,1.9957567352335352e-21
2.2245807505145478e-15,0.6325585903446252,1.519937209444041e-21,3.2621930234849265e-23,5.228072053171129e-29,6.032616699308634e-30,0.0,0.0,4.4178358561262805e-16,1.600809612310518e-27,8.50103605131485e-35,9.835741015129957e-35,1.6345313488392564e-32,6.003952518272437e-52,3.597881791054156e-34,2.2960192436330308e-26,1.0349547167600254e-18,3.2240931519459847e-26,1.7185133078207462e-47,2.6732991921019333e-46,7.097612070726425e-26,2.3799276322185575e-40,1.5582720029440564e-19,7.42045412863187e-41,6.342074448594561e-31,1.1734322084785985e-39,3.1661233186855354e-24,7.759984287468974e-33,8.592195349113017e-45,5.897320619296659e-46,1.5886747192203408e-40,3.4236831318272955e-45,7.180381091222694e-33,3.660034275358416e-43,3.76,0.0,0.7128919506711981,0.9999999982808083,1.4721386469853858e-35,2.789284086706739e-16,2.4592625058130123e-11,2.3665638435091305e-11,9.269866230344175e-13,8.806403888030296e-25,1.719191151693226e-09,2.7738778922760834e-29,6.003254239809388e-31,2.48676343297648e-32,3.8706243711405505e-38,3.223468242297947e-26,3.1277564788571813e-26,9.191832144555909e-26,4.904950058609735e-26,7.305696754517121e-31,2.681264548560298e-35,2.6585415500373087e-21,5.280317957426262e-28,4.359463110757197e-40,1.456495182050735e-38,2.3480571705945534e-33,6.954722528146094e-45,3.699269542238173e-32,4.925928229787e-41,1.558272232910746e-19,1.7569958343346774e-29,7.917261226842313e-46,5.999857944206166e-42,1.0349546724610145e-18,7.856627232271317e-17,6.049496471977846e-24,3.394998502112404e-33,3.63218820728881e-16,2.2495986126652263e-25,3.8327884557183146e-41,1.5232757150582058e-50,2.413124033297944e-36,3.878248459193978e-51,2.831724134209855e-49,5.995398539322993e-59,2.7892840871491745e-16,4.33567116428123e-29,3.302532572948349e-63,3.5057684498090884e-63,2.3026100612158353e-56,2.6617005326771086e-21
