Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284)
3.4694790403520585e-07,0.9674484979984576,1.6779526146674425e-08,1.166176397003338e-07,7.409091349503206e-09,3.362500560078114e-08,0.0,0.0,1.201144942351676e-08,5.14814221257827e-15,4.126273634008795e-07,7.090401462040873e-09,1.3786978814939796e-08,6.7355508895037824e-21,6.9825249214117e-14,1.834599794808365e-08,6.321175602232755e-10,8.172380749574372e-06,9.956641184444296e-11,8.027290993012072e-12,0.00043943700914888926,6.976256175630536e-09,7.708434585998413e-10,3.6408080273507703e-19,1.939183836791537e-14,5.621354080866551e-08,4.034107733410247e-12,6.444837411454034e-16,1.3306648716684274e-20,4.863636807677995e-21,7.99547549954888e-15,4.483788531066736e-18,1.954451660527119e-12,4.5735755747527053e-20,3.76,0.0,0.009789831522674637,0.997013657802916,1.0020325201585591e-09,4.326265969264153e-16,0.5970903538047142,0.596197510869824,5.034818650846463e-06,7.518339209511706e-09,0.002977904715904893,1.637746977071107e-07,6.678854825073276e-09,2.5248529222200355e-15,2.8900086636780236e-13,7.87839695844592e-06,3.884448510589686e-09
3.512413025990998e-07,0.9675287105174466,1.7341996058934474e-08,1.1772003719406242e-07,7.686002808348333e-09,3.463742027672326e-08,0.0,0.0,1.2445845921096123e-08,5.483117295025176e-15,4.249675987254014e-07,7.323056782758545e-09,1.4154270956247551e-08,7.117975564911061e-21,7.291553871598263e-14,1.8637918023644056e-08,6.658811807172668e-10,8.300759102139419e-06,1.0356672811179953e-10,8.212562251776814e-12,0.000446548153380317,7.118159779536328e-09,7.839855874494384e-10,4.03077356533182e-19,2.0445508961001864e-14,5.774321394495545e-08,4.190514606673259e-12,6.783295666587783e-16,1.4976409024103967e-20,5.405072250836825e-21,8.29100833017631e-15,4.6689455817862475e-18,2.0345227840386866e-12,5.019863226642903e-20,3.76,0.0,0.009302510900430473,0.9970135244279421,1.0349177059453247e-09,4.6965154193118205e-16,0.5975847983066241,0.5966777665484465,4.853734387577603e-06,7.48422917661303e-09,0.0029779043153390357,1.6640425867965351e-07,6.690299954923316e-09,2.621042168384363e-15,3.0003888733828197e-13,7.997935452975394e-06,3.88726577051915e-09
3.5553470116299377e-07,0.9676049885847834,1.79137675586486e-08,1.188096338884023e-07,7.969015302253338e-09,3.566562844780603e-08,0.0,0.0,1.2889774173354338e-08,5.8349052584688305e-15,4.3750031256421554e-07,7.559352874151542e-09,1.4524677872244796e-08,7.516736029011488e-21,7.60881980044057e-14,1.8927748323596386e-08,7.009214932816633e-10,8.429213121355054e-06,1.0766065722133291e-10,8.399324894758548e-12,0.0004536653407101195,7.260448340994732e-09,7.970417017663381e-10,4.456262285565856e-19,2.153980268223945e-14,5.9288271390220546e-08,4.350066536011915e-12,7.134508529446184e-16,1.6827515966433042e-20,5.997874734546543e-21,8.593160076370224e-15,4.858585184970989e-18,2.116503915122126e-12,5.502119858871859e-20,3.76,0.0,0.00883944920169638,0.9970133909304251,1.0683179314885874e-09,5.092571328855632e-16,0.5980549901122992,0.5971337481221608,4.681663716736682e-06,7.451813016225288e-09,0.002977903914519445,1.6903595986248194e-07,6.701197792110147e-09,2.7193536375535578e-15,3.113203491377878e-13,8.117411334246289e-06,3.889939702920497e-09
3.5982809972688773e-07,0.9676775280592722,1.8494784285902755e-08,1.1988666444567323e-07,8.258160216793346e-09,3.670962516467391e-08,0.0,0.0,1.3343288605741312e-08,6.204092672907278e-15,4.5022552233280225e-07,7.799263607116206e-09,1.4898122198936313e-08,7.93230994350676e-21,7.934374359951156e-14,1.921545534483634e-08,7.372663122640684e-10,8.55773814567737e-06,1.1184859137844232e-10,8.587575409725068e-12,0.00046078826652269704,7.403104657261216e-09,8.100098193240705e-10,4.919940847810997e-19,2.2675626208241816e-14,6.084851151185743e-08,4.5127509611729215e-12,7.498780809111514e-16,1.8876633750075827e-20,6.646068269920503e-21,8.901987854289801e-15,5.052731791506889e-18,2.2004043041990938e-12,6.022625793476529e-20,3.76,0.0,0.00839943881202612,0.9970132573150031,1.1022295281959272e-09,5.515823287537875e-16,0.5985021365312848,0.5975666639637955,4.518157937272332e-06,7.4210064064836405e-09,0.0029779035134543507,1.7166969322812776e-07,6.711574485710299e-09,2.819797080339754e-15,3.2284635210422933e-13,8.236819981399599e-06,3.892477481185755e-09
3.641214982907817e-07,0.9677465150498112,1.9084988294755747e-08,1.2095136270935277e-07,8.55346805780202e-09,3.7769404785742856e-08,0.0,0.0,1.3806441963789348e-08,6.591276797374525e-15,4.6314323561768516e-07,8.042762452903377e-09,1.5274527716213216e-08,8.365182251994435e-21,8.268267117545048e-14,1.950100885923579e-08,7.749435728288723e-10,8.686329746326833e-06,1.1613090504263416e-10,8.777311063017399e-12,0.00046791664130651193,7.546112230066539e-09,8.228881222566254e-10,5.424632966776992e-19,2.3853890364400153e-14,6.24237367165874e-08,4.678554576767634e-12,7.876421615227168e-16,2.114168065507287e-20,7.353924710125678e-21,9.21754878885765e-15,5.251409200034789e-18,2.2862328946274515e-12,6.583765437371705e-20,3.76,0.0,0.007981332232291635,0.9970131235860809,1.1366487715397873e-09,5.967713491680063e-16,0.5989273847729092,0.597977662293173,4.362790684814114e-06,7.3917292231393e-09,0.0029779031121515685,1.7430535609931074e-07,6.721454978796752e-09,2.922381975014505e-15,3.3461796634907256e-13,8.356157014624163e-06,3.894885919100716e-09
3.6841489685467565e-07,0.9678121264007453,1.9684320155483203e-08,1.2200396145787163e-07,8.854968469793912e-09,3.8844961021534276e-08,0.0,0.0,1.427928534084774e-08,6.997065536412909e-15,4.762534505950128e-07,8.289822522544291e-09,1.5653819376478856e-08,8.81584511333903e-21,8.610545616767088e-14,1.978438177649234e-08,8.139813275305915e-10,8.814983715574218e-06,1.2050795556607425e-10,8.968529870711633e-12,0.0004750501899080301,7.689455241100053e-09,8.356749505881916e-10,5.973326058936008e-19,2.5075510004735822e-14,6.401375343685778e-08,4.847463376309065e-12,8.267744443041653e-16,2.3641902489840202e-20,8.125974754124433e-21,9.539900017289092e-15,5.45464058048015e-18,2.3739983326362855e-12,7.188030050842908e-20,3.76,0.0,0.007584039086127985,0.9970129897478421,1.1715718866304538e-09,6.449737870674761e-16,0.599331824938094,0.5983678341715352,4.215156819722616e-06,7.363905330595974e-09,0.0029779027106185247,1.7694285088461337e-07,6.730863059771785e-09,3.0271175369684843e-15,3.466362325592359e-13,8.475418283081802e-06,3.897171495505422e-09
3.727082954185696e-07,0.9678745301530594,2.0292719053627222e-08,1.2304469218015445e-07,9.162690253977841e-09,3.993628697695594e-08,0.0,0.0,1.4761868206183739e-08,7.42207739380517e-15,4.895561564317142e-07,8.540416604649808e-09,1.6035923329712906e-08,9.28479783102385e-21,8.961255437777224e-14,2.0065550010493763e-08,8.544077429775077e-10,8.943696055642639e-06,1.2498008381983602e-10,9.16123057016234e-12,0.0004821886508222331,7.833118528018632e-09,8.483687959010937e-10,6.569178053851475e-19,2.6341403895059662e-14,6.56183721114022e-08,5.01946269466369e-12,8.673067258628471e-16,2.6397949102901802e-20,8.96701923909215e-21,9.869098692036491e-15,5.662448496578307e-18,2.4637089768361027e-12,7.838020526535156e-20,3.76,0.0,0.007206523276348527,0.9970128558042608,1.2069950535590829e-09,6.963447217366994e-16,0.5997164928622298,0.5987382163469066,4.074871370496381e-06,7.337462383348949e-09,0.002977902308862274,1.795820848271518e-07,6.739821411948313e-09,3.134012723584333e-15,3.5890216274345116e-13,8.594599853463623e-06,3.8993403558461395e-09
3.7700169398246356e-07,0.9679338859826108,2.0910122885885997e-08,1.2407378487140895e-07,9.476661385869302e-09,4.104337519161334e-08,0.0,0.0,1.5254238433389925e-08,7.866941423688847e-15,5.030513336699974e-07,8.794517201623385e-09,1.642076694516327e-08,9.772546778782702e-21,9.32044025748422e-14,2.0344492349239554e-08,8.962510965812123e-10,9.072462968154841e-06,1.2954761480754406e-10,9.35541259196994e-12,0.0004893317755179369,7.9770875609985e-09,8.609682951469461e-10,7.215524370679122e-19,2.7652494599289993e-14,6.723740716053587e-08,5.1945372489422895e-12,9.092712584184785e-16,2.943195402452506e-20,9.882140722997989e-21,1.0205201983182428e-14,5.8748549274281415e-18,2.5553729073189085e-12,8.536450178131341e-20,3.76,0.0,0.006847800282914487,0.9970127217591114,1.2429144125165014e-09,7.510448322293861e-16,0.6000823728165314,0.5990897939578129,3.941568529778726e-06,7.312331637309002e-09,0.002977901906889516,1.8222296976560867e-07,6.748351661392123e-09,3.243076239381379e-15,3.714167409777727e-13,8.71369799910605e-06,3.901398333990651e-09
3.812950925463575e-07,0.9679903456165506,2.153646835288191e-08,1.250914678477584e-07,9.796909032509944e-09,4.2166217678231584e-08,0.0,0.0,1.57564423290411e-08,8.332297179169704e-15,5.167389545959205e-07,9.052096564328721e-09,1.680827882984961e-08,1.0279605322810566e-20,9.688141909228365e-14,2.0621190328346503e-08,9.395397733879832e-10,9.201280844109477e-06,1.3421085826616903e-10,9.551076032409597e-12,0.000496479327796233,8.121348419843958e-09,8.734722246050896e-10,7.915885060447359e-19,2.900970836878774e-14,6.887067695671982e-08,5.3726711778573474e-12,9.527007583317552e-16,3.2767617311395517e-20,1.0876715358752165e-20,1.0548267080285441e-14,6.09188128810655e-18,2.6489979343631887e-12,9.286147537951037e-20,3.76,0.0,0.006506934595412351,0.9970125876159791,1.2793260686935493e-09,8.092405111651372e-16,0.6004304000749201,0.5994235031024109,3.814900700344213e-06,7.288447770519237e-09,0.0029779015047066153,1.8486542190702575e-07,6.7564744230437035e-09,3.354316544720107e-15,3.841809241093742e-13,8.832709189649771e-06,3.903350980245254e-09
3.855884911102515e-07,0.9680440532290104,2.2171691048849703e-08,1.260979675784067e-07,1.012345956930257e-08,4.3304805959265094e-08,0.0,0.0,1.62685246615467e-08,8.818794658560859e-15,5.306189835927299e-07,9.313126725253326e-09,1.7198388844055968e-08,1.080649374085061e-20,1.0064400441923226e-13,2.0895628108151596e-08,9.843022629881483e-10,9.330146254389932e-06,1.389701092537821e-10,9.748221626354386e-12,0.0005036310831804486,8.265887771663744e-09,8.858794939914927e-10,8.673972114678357e-19,3.041397503457482e-14,7.051800379088787e-08,5.5538480795774046e-12,9.976284146240952e-16,3.6430291667674735e-20,1.1956425061242376e-20,1.0898351193775883e-14,6.313548449382576e-18,2.744591606759077e-12,1.0090059162737175e-19,3.76,0.0,0.006183037273343191,0.9970124533782693,1.3162260969688114e-09,8.711039788871156e-16,0.6007614633531233,0.5997402332797248,3.694537588578159e-06,7.265748712797028e-09,0.002977901102319616,1.8750936161078185e-07,6.7642093451439055e-09,3.4677418611195738e-15,3.971956423983005e-13,8.951630081244527e-06,3.90520356177465e-09
3.8988188967414544e-07,0.9680951458170953,2.2815725548289935e-08,1.2709350853410631e-07,1.0456338596470248e-08,4.44591311017698e-08,0.0,0.0,1.6790528690147708e-08,9.327094249366074e-15,5.446913774796261e-07,9.577579530209506e-09,1.759102811398451e-08,1.1353739138452139e-20,1.0449254178575496e-13,2.1167792354413366e-08,1.0305671564997352e-09,9.459055940743256e-06,1.4382564872412345e-10,9.946850720721533e-12,0.0005107868283360994,8.410692849122957e-09,8.981891407205144e-10,9.493696940865743e-19,3.1866227902308455e-14,7.217921383499294e-08,5.738051048111056e-12,1.0440878974812497e-15,4.044707191596921e-20,1.3127269968497711e-20,1.1255511555952512e-14,6.5398767565674e-18,2.842161219768967e-12,1.0951252446933037e-19,3.76,0.0,0.005875263627861459,0.9970123190492169,1.3536105463895934e-09,9.368133979687933e-16,0.6010764071263573,0.6000408297093588,3.580165343085379e-06,7.2441754838566835e-09,0.002977900699734266,1.901547131832102e-07,6.771575151992079e-09,3.583360174621444e-15,4.104618001525957e-13,9.070457507236846e-06,3.906961074735291e-09
3.941752882380394e-07,0.9681437535581577,2.3468505489635453e-08,1.2807831305078258e-07,1.0795570955148194e-08,4.5629183750609866e-08,0.0,0.0,1.732249619401001e-08,9.857866670113748e-15,5.589560858365933e-07,9.8454266686143e-09,1.798612904173621e-08,1.1921875362689993e-20,1.0842739774110212e-13,2.1437672122601747e-08,1.0783631436229743e-09,9.588006807199144e-06,1.4877774408788465e-10,1.0146965248466287e-11,0.0005179463605193763,8.555751429275994e-09,9.104003243211945e-10,1.0379178005280494e-18,3.336740364988952e-14,7.385413710119452e-08,5.925262708254949e-12,1.092113366733651e-15,4.484688789190264e-20,1.439558119813622e-20,1.1619805421558129e-14,6.770886047532175e-18,2.9417138227388874e-12,1.187291844278644e-19,3.76,0.0,0.00558281101891739,0.9970121846318949,1.391475444452021e-09,1.0065529880573405e-15,0.6013760338316323,0.6003260955357332,3.471485736179941e-06,7.223672039490781e-09,0.002977900296956018,1.9280140468233474e-07,6.778589685069183e-09,3.7011792431311854e-15,4.2398027634641233e-13,9.189188469310045e-06,3.908628273852406e-09
3.9846868680193336e-07,0.9681900001492877,2.412996365598098e-08,1.2905260120723865e-07,1.1141180743117213e-08,4.6814954160067586e-08,0.0,0.0,1.786446750136872e-08,1.0411792910158652e-14,5.73413051315885e-07,1.0116639702389839e-08,1.8383625312778183e-08,1.2511442913630967e-20,1.1244892272436462e-13,2.1705258745756812e-08,1.127719009762466e-09,9.716995911946318e-06,1.5382664976064065e-10,1.0348567703144552e-11,0.0005251094870527797,8.70105181298352e-09,9.225123210091149e-10,1.1334748643533292e-18,3.491844222759004e-14,7.554260739807661e-08,6.115465249141859e-12,1.1417394803078005e-15,4.966060083613176e-20,1.5768033900174776e-20,1.1991290068008507e-14,7.006595669931903e-18,3.043256226375856e-12,1.285837468665145e-19,3.76,0.0,0.005304916762058247,0.9970120501292217,1.4298168011861145e-09,1.0805131410426149e-15,0.6016611059604282,0.6005967939225946,3.368215386121386e-06,7.204185125408963e-09,0.0029778998939900547,1.9544936773223065e-07,6.785269942561492e-09,3.8212066024024075e-15,4.377519251808204e-13,9.307820129093419e-06,3.9102096752233e-09
4.027620853658273e-07,0.9682340031299004,2.480003205292834e-08,1.3001659071593847e-07,1.1493191330187433e-08,4.801643222392312e-08,0.0,0.0,1.841648151868078e-08,1.0989564167565804e-14,5.880622099407431e-07,1.0391190093525425e-08,1.8783451901051625e-08,1.312298885382665e-20,1.1655745162695913e-13,2.1970545725888078e-08,1.1786636332139528e-09,9.846020459619378e-06,1.5897260769740694e-10,1.0551661114061845e-11,0.0005322760248265803,8.846582804914445e-09,9.345245184142715e-10,1.2364965039278986e-18,3.652028676059162e-14,7.724446228425497e-08,6.308640456426084e-12,1.193001402643592e-15,5.492110335777136e-20,1.725166060719998e-20,1.2370022795346114e-14,7.247024497672845e-18,3.146795009706195e-12,1.391106803089013e-19,3.76,0.0,0.005040856139429518,0.9970119155439704,1.46863061305169e-09,1.1588905365410055e-15,0.6019323480471934,0.6008536500432587,3.2700850180700364e-06,7.185664138352861e-09,0.002977899490841304,1.9809853734653833e-07,6.791632117322951e-09,3.9434495684216864e-15,4.517775766261825e-13,9.426349800193185e-06,3.9117095590933e-09
4.070554839297213e-07,0.9682758741882695,2.5478641983601298e-08,1.3097049682592892e-07,1.1851625373241125e-08,4.92336075040687e-08,0.0,0.0,1.8978575759745793e-08,1.1591881785173621e-14,6.029034913918966e-07,1.0669049230342363e-08,1.9185545071868626e-08,1.3757066716105575e-20,1.2075330434643242e-13,2.2233528628878445e-08,1.2312259824128196e-09,9.975077793951523e-06,1.6421584791382578e-10,1.0756249022023184e-11,0.0005394457998248483,8.992333694132053e-09,9.464364104648915e-10,1.3474614371406754e-18,3.8173883453831096e-14,7.895954301970388e-08,6.504769743143972e-12,1.2459348130722364e-15,6.066342304329968e-20,1.885386488281846e-20,1.275606092588381e-14,7.492190946653801e-18,3.2523365267295715e-12,1.5034577480807872e-19,3.76,0.0,0.0047899405097889805,0.9970117808787752,1.5079128666508789e-09,1.2418882576822991e-15,0.6021904485588591,0.6010973529717826,3.1768387618331976e-06,7.168060994124963e-09,0.0029778990875144393,2.0074885176068126e-07,6.797691633316258e-09,4.067915242976857e-15,4.66058036963791e-13,9.544774940600077e-06,3.913131998180097e-09
4.1134888249361523e-07,0.9683157194527959,2.6165724120885808e-08,1.3191453223702494e-07,1.2216504830943289e-08,5.046646925771816e-08,0.0,0.0,1.9550786374757497e-08,1.2219457184941575e-14,6.179368192823562e-07,1.0950188452502251e-08,1.9589842382739803e-08,1.4414236409929877e-20,1.2503678633113846e-13,2.2494204982850033e-08,1.2854351132417092e-09,1.0104165390815615e-05,1.695565889940177e-10,1.0962335455695466e-11,0.00054661864667485,9.138294235261699e-09,9.582475924266593e-10,1.4668723130018966e-18,3.988018149905562e-14,8.0687694515107e-08,6.703834179288222e-12,1.300575914150615e-15,6.692482978510377e-20,2.0582435269229682e-20,1.3149461803579463e-14,7.742112989816349e-18,3.3598869127832544e-12,1.623261703608613e-19,3.76,0.0,0.004551515512604731,0.9970116461361377,1.5476595422630173e-09,1.3297159071889326e-15,0.6024360616902883,0.6013285574799893,3.088233484570035e-06,7.1513300021873145e-09,0.0029778986840139055,2.034002522723634e-07,6.803463180574285e-09,4.194610520117611e-15,4.805940892839663e-13,9.663093145495691e-06,3.91448086555271e-09
4.156422810575092e-07,0.9683536397687826,2.6861208576952632e-08,1.3284890702443733e-07,1.2587850978128594e-08,5.1715006463271554e-08,0.0,0.0,2.0133148179250654e-08,1.287301180069224e-14,6.331621114210011e-07,1.1234579074798924e-08,1.9996282682269385e-08,1.5095064126573714e-20,1.2940818911539956e-13,2.275257417994337e-08,1.3413201663947408e-09,1.02332808516275e-05,1.7499503858515892e-10,1.1169924908591404e-11,0.0005537944082186731,9.28445463023597e-09,9.699577560964042e-10,1.5952565601461556e-18,4.164013298399635e-14,8.242876527951125e-08,6.905814520134918e-12,1.3569614399488083e-15,7.374494690389577e-20,2.2445559534689692e-20,1.355028279323162e-14,7.996808171541247e-18,3.469452090630693e-12,1.750903853620523e-19,3.76,0.0,0.004324959361553672,0.9970115113184355,1.5878666172075946e-09,1.4225897237379237e-15,0.6026698090703522,0.6015478857450406,3.0040381567156224e-06,7.13542774650289e-09,0.002977898280343926,2.0605268308993747e-07,6.808960748724508e-09,4.323542088399866e-15,4.953864939544322e-13,9.781302140431008e-06,3.915759829846045e-09
4.1993567962140315e-07,0.9683897309614268,2.7565024970120374e-08,1.3377382857307978e-07,1.2965684419873258e-08,5.297920784489195e-08,0.0,0.0,2.07256946829107e-08,1.3553277009337095e-14,6.485792800654363e-07,1.1522192409773815e-08,2.04048061072486e-08,1.5800122243372045e-20,1.338677908448182e-13,2.3008637381456227e-08,1.398910364795969e-09,1.0362421897055644e-05,1.8053139387887045e-10,1.1379022316681493e-11,0.0005609729351059935,9.43080551061198e-09,9.81566685148932e-10,1.7331672522629349e-18,4.345469280357328e-14,8.418260736654064e-08,7.110691233362255e-12,1.4151286642870721e-15,8.116586613927806e-20,2.4451839221555657e-20,1.3958581279463803e-14,8.256293621419462e-18,3.581037776288137e-12,1.886783450937772e-19,3.76,0.0,0.004109681222970044,0.9970113764279263,1.6285300690408788e-09,1.5207326985943282e-15,0.6028922813830708,0.601755928972004,2.924033249470575e-06,7.120312972308842e-09,0.0029778978765085114,2.0870609118826025e-07,6.8141976591199185e-09,4.4547164346100635e-15,5.104359890937919e-13,9.899399774820696e-06,3.91697237911875e-09
