Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139)
2.2142095502413814e-16,0.863177788908242,7.091962156187183e-40,8.047592080783424e-20,1.4636949301731962e-49,1.1084688835545845e-60,0.0,0.0,4.791354287263966e-41,1.70115561435462e-90,1.2206336552984674e-48,2.222318256101553e-60,7.516274762699758e-45,7.458641666727525e-81,3.4579129793563807e-62,5.990867617486502e-51,9.44332140755639e-81,9.65985955160963e-61,2.2567161504551145e-50,7.571097574005175e-40,1.155043335582359e-22,2.4435367881939184e-36,2.155152713953739e-60,1.3403650139459678e-127,4.371304340079658e-93,3.207261901391191e-81,3.862863868576385e-63,4.68102648942102e-107,8.611640635443256e-171,8.907854086846856e-157,3.1221889554786814e-103,1.2504285094936498e-85,9.023221379080724e-73,3.090063263740469e-133,3.76,0.0,0.8698945685415979,1.0,3.139454354273801e-61,5.288451276535353e-115,8.824703644136082e-10,8.462560954769902e-10,3.621426893613245e-11,2.5445536574784755e-22
4.4284195697350354e-16,0.8631777890435427,5.673570805419661e-39,1.6095185867074292e-19,2.3419123646403224e-48,3.5471014812035336e-59,0.0,0.0,3.833084160415743e-40,2.1847735932181075e-88,1.9530264089188834e-47,7.111420543038952e-59,1.2026042032883222e-43,4.7916705588020146e-79,1.106532478945108e-60,9.585390947096988e-50,7.348669410476703e-79,3.091155974863806e-59,3.610746883840294e-49,6.056879204007663e-39,4.620174102356549e-22,1.9548297992994063e-35,6.896490669746317e-59,1.6798556580777196e-124,6.810571595381474e-91,4.1252991004610565e-79,1.2414024868707838e-61,2.39947451518223e-104,1.07878585075767e-166,7.281497882089894e-153,9.733935134445434e-101,1.6122841294821418e-83,5.8114029576772156e-71,6.459943740235536e-130,3.76,0.0,0.8698945676591273,1.0,1.004625691831151e-59,3.31095200935637e-112,1.7649409146536987e-09,1.6925123810051047e-09,7.242853364665188e-11,1.0178214304562176e-21
8.856839608722343e-16,0.8631777893141444,4.5388571105820754e-38,3.219037343965603e-19,3.747060191076137e-47,1.1350726490729087e-57,0.0,0.0,3.0664676443483776e-39,2.7965837135923542e-86,3.1248815144599496e-46,2.2756549317462603e-57,1.9241669238353378e-42,3.0668510954087605e-77,3.540904458368901e-59,1.5336627815005803e-48,6.3406015768370354e-77,9.891700645251645e-58,5.777195892477322e-48,4.845503847090805e-38,1.84806980835017e-21,1.5638639944338188e-34,2.2068773138879222e-57,2.330572960108399e-121,1.17453088224026e-88,5.281188615955987e-77,3.9730172515351257e-60,1.2285340519476152e-101,1.6549749399298868e-162,5.952446229506099e-149,3.356335954196056e-98,2.0643108117455544e-81,3.720151141792525e-69,1.3580244057451031e-126,3.76,0.0,0.8698945658941862,1.0,3.2148027097094306e-58,2.297881094139771e-109,3.529882011553659e-09,3.3850249841794403e-09,1.4485702736645094e-10,4.071284490873633e-21
1.771367968669696e-15,0.8631777898553473,3.631085929457837e-37,6.438074858481949e-19,5.995296716838827e-46,3.632232798614631e-56,0.0,0.0,2.4531742799279563e-38,3.5796283603680715e-84,4.9999353091660405e-45,7.282096470899657e-56,3.0786672548162445e-41,1.9627867111359633e-75,1.1330895139093361e-57,2.453860663926686e-47,6.153222505328937e-75,3.1653444866412432e-56,9.243514270927617e-47,3.87640331276761e-37,7.392279691432607e-21,1.2510912695392701e-33,7.062007768257146e-56,3.6360019980189075e-118,2.2781682497708922e-86,6.759956198384143e-75,1.2713709605213326e-58,6.290095300255161e-99,3.2094377622331985e-158,4.8710888099717045e-145,1.3015976189902056e-95,2.642344108819805e-79,2.3809152558326397e-67,2.923358545733006e-123,3.76,0.0,0.8698945623643041,1.0,1.0287369581600974e-56,1.7934179392582274e-106,7.059764191032699e-09,6.770050319000399e-09,2.897138720012301e-10,1.6285126174554118e-20
2.6570519764671575e-15,0.8631777903965503,1.0382636573005923e-36,9.657112372998297e-19,2.2066673615019006e-45,1.704737420882417e-55,0.0,0.0,7.014545373382785e-38,1.8469557384818892e-83,1.8406538084397866e-44,3.417726724048771e-55,1.133154009271979e-40,9.740317208296042e-75,5.317996162235514e-57,9.355344002403217e-47,3.564677733836542e-74,1.4856099527519789e-55,3.52408990591423e-46,1.1084090945756938e-36,1.5708594770051393e-20,3.57733916783004e-33,3.314454056412089e-55,2.8927608070876875e-117,1.54079830957695e-85,3.997730698902663e-74,5.620602587283848e-58,3.5911032484405714e-98,2.3200882229476538e-157,4.4987380251066687e-144,1.0082020025091023e-94,1.667322368304729e-78,1.2742236899716e-66,1.794207556469704e-122,3.76,0.0,0.8698945588344219,1.0,4.828232346456312e-56,1.3099843865593509e-105,1.0589646356190858e-08,1.0155075782293506e-08,4.345705738313305e-10,3.460587525993199e-20
4.428419992062081e-15,0.8631777914789563,4.771474197896814e-36,1.609518740203099e-18,1.6978283331415019e-44,2.3768247816940316e-54,0.0,0.0,3.2236245633680236e-37,1.245043669401203e-81,1.416770142266591e-43,4.7650789719509737e-54,8.718581600462501e-40,3.0806392202053994e-73,7.414603689916429e-56,7.693237203105413e-46,1.5731372733355678e-72,2.071306999043212e-54,2.897986408442469e-45,5.093836527406222e-36,4.342964657194921e-20,1.6440122122616118e-32,4.6211668392113095e-54,2.3171006777025803e-114,1.1742784570034187e-83,2.1322172407848775e-72,9.064231816660968e-57,1.0832288641824124e-95,5.264510349190331e-153,2.879679393928551e-140,1.3484351018866045e-92,7.807090007519298e-77,3.4693209431255236e-65,2.8943840212440956e-119,3.76,0.0,0.8698945517746577,1.0,6.731747746901173e-55,5.670458447742827e-103,1.764941062922365e-08,1.6925127222767185e-08,7.242834062739377e-10,9.567493774843146e-20
6.016690542208544e-15,0.8631777924494793,1.0704798561452171e-35,2.1867790767465307e-18,4.65384361803415e-44,8.097688436035722e-54,0.0,0.0,7.232199141941043e-37,7.0676950133133755e-81,3.8847710176666005e-43,1.6234147384617232e-53,2.3898125735690284e-39,1.4033257339112994e-72,2.5261090351902223e-55,2.2336257932868413e-45,7.497010087383115e-72,7.056809093464757e-54,8.413905666998084e-45,1.1428018127527327e-35,7.71734189847114e-20,3.6883400626994965e-32,1.5744016445990442e-53,2.3027625925679798e-113,6.116616729524619e-83,1.0884316144653916e-71,3.342685755597991e-56,9.128416130511724e-95,1.326829847774831e-151,4.6572181308773565e-139,7.534222316796818e-92,3.646423411287162e-76,1.4564307622784967e-64,3.751950418464637e-118,3.76,0.0,0.869894545444626,1.0,2.2934629553755735e-54,5.02527692155015e-102,2.397944228034452e-08,2.299539266781711e-08,9.840496122030515e-10,1.700118657287977e-19
7.604961092355007e-15,0.8631777934200026,2.0206715615270272e-35,2.7640394132899617e-18,1.0467657246428554e-43,2.1842509503249003e-53,0.0,0.0,1.3651727359915458e-36,2.17701147444547e-80,8.738799962577168e-43,4.378941567882155e-53,5.375285615477061e-39,4.0541727734373086e-72,6.813863478439188e-55,5.1028747457870934e-45,2.5358632367124924e-71,1.9034866666219172e-53,1.9222157547342882e-44,2.1571887567939108e-35,1.2034553526520305e-19,6.962227057833646e-32,4.246752906495878e-53,9.512453831001338e-113,2.3989189075723727e-82,3.622880670870023e-71,8.72826172752072e-56,3.135819189182581e-94,5.604209627021217e-151,2.5650474473413037e-138,3.3851235347936315e-91,1.3087782473687897e-75,4.4978751082580096e-64,1.4011879772118584e-117,3.76,0.0,0.8698945391145945,1.0,6.186331666523136e-54,1.9977977893925107e-101,3.0309473882757944e-08,2.9065658549817137e-08,1.2438153324349995e-09,2.6511913215399056e-19
9.19323164250147e-15,0.8631777943905257,3.374269149371242e-35,3.3412997498333938e-18,2.009569016639251e-43,4.875276300469166e-53,0.0,0.0,2.2796679756661524e-36,6.696601081264895e-80,1.677980712523764e-42,9.773807926392975e-53,1.0319412526420638e-38,1.0740466215026029e-71,1.5208633850863325e-54,1.0078896817224804e-44,7.155960465104238e-71,4.248606796934687e-53,3.7966470427874297e-44,3.602235796446719e-35,1.724042385040762e-19,1.1626049605844145e-31,9.478807040767736e-53,4.3979060698473635e-112,7.399520303376371e-82,1.0593150393110865e-70,2.0089754999301606e-55,1.284719377405928e-93,4.999599865288636e-150,1.42183951432766e-137,1.1415087187308878e-90,3.6896231768922457e-75,1.1455431820625585e-63,7.79945126584592e-117,3.76,0.0,0.8698945327845629,1.0,1.3807972090033933e-53,8.351654703836503e-101,3.663950543926268e-08,3.513592484365909e-08,1.5035805948789816e-09,3.7980321668914876e-19
1.2369772742794396e-14,0.8631777963315719,7.194029342900851e-35,4.495820422920257e-18,5.1871578199569615e-43,1.586165741747788e-52,0.0,0.0,4.860311251358387e-36,4.2096547107054695e-79,4.333508906407755e-42,3.179861335663868e-52,2.663676647661396e-38,5.070973851543784e-71,4.948116934857529e-54,2.8136113854662905e-44,3.485521983319537e-70,1.3822795131149248e-52,1.0598669267257887e-43,7.68006007877232e-35,2.9677055195625097e-19,2.4787039021553074e-31,3.0839192542942974e-52,6.664391011738478e-111,4.003548526351573e-81,5.717205250834392e-70,7.332706849883109e-55,1.4406406415109724e-92,3.3236633633711556e-148,7.513828371502081e-136,6.870760354094384e-90,1.7083868350574843e-74,4.702074445407398e-63,1.730670935500025e-115,3.76,0.0,0.8698945201244999,1.0,4.4924084176050705e-53,1.1013953065338337e-99,4.929956844766498e-08,4.727645836976041e-08,2.0231100766572635e-09,6.537788327649603e-19
1.5546313843087322e-14,0.8631777982726178,1.30717474429793e-34,5.650341096007121e-18,1.0974960419224463e-42,4.034783328274304e-52,0.0,0.0,8.831318048634376e-36,1.509113098613904e-78,9.172487003041147e-42,8.088646836830724e-52,5.635792549392583e-38,1.5765634114589608e-70,1.258669609415381e-53,6.2940085616526e-44,1.159644990009482e-69,3.5161510474094006e-52,2.370907217180024e-43,1.3954878422928579e-34,4.539967056311818e-19,4.50387251831811e-31,7.844669235620749e-52,3.3732550231061195e-110,1.4668401109047253e-80,1.9635512128922765e-69,1.9661544215338643e-54,6.549376723252501e-92,2.5832331572739805e-147,5.196112198435192e-135,2.737202024533347e-89,5.672524790947384e-74,1.4153942785690758e-62,9.866888081633211e-115,3.76,0.0,0.869894507464437,1.0,1.14274909039943e-52,5.28818922594997e-99,6.195963128631124e-08,5.9416993418718425e-08,2.542637865684674e-09,1.000143046324664e-18
1.872285494338025e-14,0.8631778002136639,2.161185970269592e-34,6.804861769093984e-18,2.0750063554360116e-42,8.973174436722716e-52,0.0,0.0,1.4601047603093168e-35,4.592663169413874e-78,1.7347957153904251e-41,1.798864800723055e-51,1.0655441801822284e-37,4.1804241338089225e-70,2.7992245328227034e-53,1.2427866788521926e-43,3.2937849847710224e-69,7.819759854575893e-52,4.68148699022935e-43,2.3071962901323153e-34,6.463041929791643e-19,7.446369382968793e-31,1.74461866723663e-51,1.5477143288357894e-109,4.542283816362459e-80,5.749692306850884e-69,4.549858935717805e-54,2.5980648039910284e-91,2.0850820309610905e-146,3.213478108900426e-134,9.183019385239526e-89,1.6067888131472607e-73,3.6445910799637708e-62,5.203178868171766e-114,3.76,0.0,0.8698944948043743,1.0,2.541421952709299e-52,2.2309057552724116e-98,7.461969394372508e-08,7.15575300934804e-08,3.062163847528282e-09,1.4237893691310396e-18
2.50759371439661e-14,0.863177804095756,4.9810207249657074e-34,9.11390311526771e-18,6.280812766377412e-42,3.8596999040458246e-51,0.0,0.0,3.3651949324668345e-35,3.794344779324655e-77,5.25345897581582e-41,7.737501944422482e-51,3.225283247350222e-37,2.4918837546099273e-69,1.2040517452029235e-52,3.960989262052786e-43,2.689100518928952e-68,3.363572899274363e-51,1.492075854895887e-42,5.317539744714852e-34,1.1381362511352815e-18,1.716211364594056e-30,7.504260341028859e-51,6.937678204931632e-108,5.328814479424736e-79,4.817871600627805e-68,1.9783494064959158e-53,4.717690178497822e-90,4.382712050828047e-144,3.959468053312826e-132,1.5723105383878075e-87,1.3745130198664374e-72,2.214284496512678e-61,2.435462447783897e-112,3.76,0.0,0.8698944694842495,1.0,1.0931611922441729e-51,6.49066956997867e-97,9.993981870466264e-08,9.583860841182012e-08,4.1012102880589785e-09,2.507272824818694e-18
3.1429019344551956e-14,0.8631778079778479,9.5640096881703e-34,1.1422944461441436e-17,1.47622035756092e-41,1.139410076819635e-50,0.0,0.0,6.46147822543423e-35,1.6344991801740237e-76,1.2350819889654037e-40,2.2841519301079013e-50,7.580593160856072e-37,8.957577610967373e-69,3.554443586152545e-52,9.547473599603975e-43,1.1490955113901936e-67,9.929499573472684e-51,3.596463930322889e-42,1.0210156396836603e-33,1.772490115687364e-18,3.295280749209213e-30,2.2153092862150735e-50,5.472794525139026e-107,2.7193586356676566e-78,2.0775135565448484e-67,5.872907475522816e-53,2.841131481368567e-89,4.623224412841653e-143,3.8694780233325086e-131,9.476355056197157e-87,5.995952100516805e-72,8.008150412579727e-61,1.9722977701799254e-111,3.76,0.0,0.8698944441641255,1.0,3.22708736130336e-51,4.484533640820772e-96,1.252599427293238e-07,1.2011969333508556e-07,5.1402493867885725e-09,3.904718609971995e-18
4.413518374572366e-14,0.8631778157420318,2.6291717366418543e-33,1.604102715378889e-17,5.791449160822274e-41,6.706555344916419e-50,0.0,0.0,1.7762775775748698e-34,1.9973081218382685e-75,4.846916542360796e-40,1.3444432294129825e-49,2.97398798993225e-36,7.459457460023075e-68,2.0921407590300222e-51,3.8041879516092886e-42,1.483047691100831e-66,5.84449266972736e-50,1.4330100051459463e-41,2.806799057096267e-33,3.4690612767593162e-18,9.058814018975417e-30,1.3039282805513221e-49,4.37502332972566e-105,5.585478185570262e-77,2.666130992585278e-66,3.362041135319251e-52,8.405114279375697e-88,2.6555542771706064e-140,7.406157335816287e-129,3.170253290168638e-85,8.148364371830786e-71,6.983214025904188e-60,1.8610982189241197e-109,3.76,0.0,0.8698943935238798,1.0,1.8994601176006354e-50,2.1431037585539957e-94,1.7590018856827864e-07,1.6868188300992805e-07,7.2183055437703766e-09,7.642137668706733e-18
6.954751254806707e-14,0.8631778312703977,1.0456993175900666e-32,2.5277192538483798e-17,3.846612201321562e-40,7.710967415822102e-49,0.0,0.0,7.0647810363171e-34,5.7765544468894845e-74,3.2203840580559695e-39,1.5457956747216584e-48,1.975287337316272e-35,1.3293638074991187e-66,2.4054696181645735e-50,2.497220686676679e-41,5.0693021965641976e-65,6.719797302079506e-49,9.406849877787944e-41,1.1163468374713248e-32,8.57372483529413e-18,3.602957642203156e-29,1.4992110358044568e-48,1.3906947405809793e-102,3.6411821494542526e-75,8.76173259082684e-65,3.6016181253900246e-51,6.874747654446316e-86,2.0039493347113742e-137,4.191447654377072e-126,4.008286482556426e-83,2.964199197592924e-69,1.3587219629941495e-58,4.95529361487106e-107,3.76,0.0,0.8698942922433969,1.0,2.183934123092993e-49,3.5464715714127665e-92,2.771806714043771e-07,2.6580634167421206e-07,1.1374329694130398e-08,1.8887131696934572e-17
1.2037217015275389e-13,0.8631778623271241,5.582486539034217e-32,4.374952330787361e-17,3.8014361515769454e-39,1.4118738038038277e-47,0.0,0.0,3.7715474326669864e-33,3.1402845673585837e-72,3.184821681621263e-38,2.8303561621436393e-47,1.9520879905112576e-34,4.1065773985487895e-65,4.404397025398337e-49,2.39558634696423e-40,3.1796506500237197e-63,1.2303911111911042e-47,9.024002093828568e-40,5.959638411338697e-32,2.562942706770206e-17,1.923445548165348e-28,2.7450431306969754e-47,1.0307551774825464e-99,4.525285174232936e-73,5.34395648308587e-63,6.121209350633102e-50,1.2383872034934495e-83,9.726769487626834e-134,7.357942253282214e-123,9.914703218095513e-81,1.9268517233251286e-67,4.486923585189444e-57,4.2734638447076506e-104,3.76,0.0,0.8698940896824666,1.0,3.998771111235377e-48,1.324355301907138e-89,4.79741601707891e-07,4.6005557626026823e-07,1.968602533990644e-08,5.645755193382482e-17
2.2202148536212752e-13,0.8631779244405556,3.593820762752351e-31,8.069418484665323e-17,4.74145490058075e-38,3.365782584501951e-46,0.0,0.0,2.4279980036736238e-32,2.7007349672597292e-70,3.979108273805003e-37,6.747352415752629e-46,2.4347979960236365e-33,1.775490984272818e-63,1.0499681603603355e-47,2.906300603736359e-39,2.787433231433291e-61,2.9331438502128492e-46,1.0947829615367514e-38,3.8366169777416505e-31,8.712653861811216e-17,1.2382501230686933e-27,6.543922072695271e-46,1.2249804446841692e-96,7.9110314093367e-71,4.622817068913925e-61,1.3859852248282784e-48,4.42047531408875e-81,7.487620157001361e-129,4.031583209705697e-119,3.46148634932161e-78,1.7176710019038838e-65,2.0105825083023804e-55,1.46208443446486e-100,3.76,0.0,0.8698936845607476,1.0,9.532717513041053e-47,7.883898820813067e-87,8.848633208396092e-07,8.485553143574228e-07,3.630800611601905e-08,1.919139518658175e-16
4.253201157808748e-13,0.8631780486673316,2.5696127832618688e-30,1.5458350792421244e-16,6.688071946221656e-37,9.250344415321863e-45,0.0,0.0,1.7360397431114597e-31,2.7550268985095698e-68,5.6333942421719114e-36,1.854414891378583e-44,3.4344048552289745e-32,9.267389493758621e-62,2.885673273877944e-46,4.0241387054210285e-38,2.931511370149403e-59,8.061302247282789e-45,1.5158656751502707e-37,2.7432116816408186e-30,3.1966455087341405e-16,8.853584904873284e-27,1.7984877934242483e-44,1.88792802711157e-93,1.6619871588637636e-68,4.832967065745071e-59,3.6975166345282823e-47,1.7367710871228976e-78,1.6563991293863313e-124,2.2291159620339173e-115,1.453542637941489e-75,1.8205630634732697e-63,1.06790986891676e-53,4.126149080775641e-97,3.76,0.0,0.8698928743178754,1.0,2.6199232304328382e-45,6.081315714542304e-84,1.695106193200748e-06,1.6255598653806303e-06,6.954632647675086e-08,7.040381162349745e-16
6.286187461996221e-13,0.8631781728939917,7.898852247783872e-30,2.2847283100177173e-16,2.74693757572068e-36,4.967687823281959e-44,0.0,0.0,5.336493928223246e-31,2.4859541818807213e-67,2.3192079731571112e-35,9.958678799879186e-44,1.4105838832107021e-31,6.895616387171891e-61,1.5496846700146367e-45,1.706920575881629e-37,2.4636194149409904e-58,4.329139660749195e-44,6.429855912370206e-37,8.432480723170675e-30,6.982618703962254e-16,2.7215425197720134e-26,9.658346330584234e-44,2.8178820738069934e-92,1.6099006515901413e-67,4.1604147954502485e-58,2.1699985450821752e-46,1.9888602569945174e-77,2.119676298069474e-123,3.8003189128749055e-114,1.5975737980684914e-74,1.5124371405119366e-62,7.538617902610895e-53,5.513780737969216e-96,3.76,0.0,0.869892064075758,1.0,1.4069703895554942e-44,8.276179938225836e-83,2.50534831102583e-06,2.402571181689693e-06,1.0277712640190337e-07,1.5377102971172175e-15
8.319173766183693e-13,0.8631782971205362,1.7718456499850195e-29,3.02362154079331e-16,7.636614355908932e-36,1.7016638891877303e-43,0.0,0.0,1.1970656577234302e-30,1.4443794258976925e-66,6.461700520560105e-35,3.4112986065037882e-43,3.921485232715601e-31,3.1388032358788553e-60,5.308388510448543e-45,4.876867245711982e-37,1.2270263516791036e-57,1.482931469594391e-43,1.8370839503062148e-36,1.8915463827786126e-29,1.222919786796417e-15,6.104873892491378e-26,3.308424379137251e-43,2.782070255205851e-91,9.006984884266035e-67,2.1675472022176758e-57,7.928136013538015e-46,1.7739208071527117e-76,8.498018705538077e-122,6.451314505765467e-113,9.93601433572911e-74,7.358105704539229e-62,3.2060309748311923e-52,9.587264340410467e-95,3.76,0.0,0.8698912538343954,1.0,4.819527274628375e-44,7.436948677455831e-82,3.3155896743153183e-06,3.1795892616744592e-06,1.360004075021829e-07,2.6928367134116716e-15
1e-12,0.8631784213469651,3.029871881167078e-29,3.634521438996646e-16,1.5200341170928286e-35,3.947785158791442e-43,0.0,0.0,2.0469932200121515e-30,5.04034754689881e-66,1.2885571803681504e-34,7.914043257434745e-43,7.805535660705114e-31,9.013327299896613e-60,1.2315224288206071e-44,9.881679094303168e-37,3.8075935898312956e-57,3.440335581726739e-43,3.722364857609276e-36,3.2345595642110454e-29,1.7669962180528793e-15,1.0439382253108535e-25,7.675382292075707e-43,1.6219806510082225e-90,3.0770239596505435e-66,6.993696211805277e-57,1.912952910997616e-45,8.901399749667614e-76,1.397631196639896e-120,7.434212941919275e-112,3.707976924183205e-73,2.2342107841755386e-61,8.731336144766546e-52,8.441772588099e-94,3.76,0.0,0.8698905839460754,1.0,1.1181090635065095e-43,3.957537692849431e-81,3.985477994732002e-06,3.822015013218249e-06,1.6346297408921377e-07,3.890547500493879e-15
1.0352160070371165e-12,0.8631784213469651,3.344619844748151e-29,3.7625147715689025e-16,1.7188898869340953e-35,4.561741483285949e-43,0.0,0.0,2.2596382178896216e-30,6.092798555398193e-66,1.4575430874799146e-34,9.144825913525671e-43,8.826679946832286e-31,1.0685645294833054e-59,1.4230477467855639e-44,1.1203689270088834e-36,4.551242411958754e-57,3.975373760399909e-43,4.2203577570164007e-36,3.5705704999973964e-29,1.8936396053457682e-15,1.1523840805672248e-25,8.869048946271295e-43,2.0339336177322772e-90,3.7124630008451993e-66,8.39228534248321e-57,2.221509492070386e-45,1.1062831493932136e-75,1.815345549356853e-120,9.577714791729376e-112,4.508929563915372e-73,2.6645724507252664e-61,1.0290157082038034e-51,1.0782151439862112e-93,3.76,0.0,0.8698904435937872,1.0,1.2919964714587677e-43,4.936817664883204e-81,4.125830283069834e-06,3.956614103669343e-06,1.6921617144389186e-07,4.1693203709180026e-15
1.441813267874611e-12,0.8631786697994757,8.788324890554653e-29,5.240301233120088e-16,5.975026551891117e-35,2.1171388570403167e-42,0.0,0.0,5.937428759078386e-30,6.020673602959122e-65,5.08831374910833e-34,4.244166425332393e-42,3.0682329889765305e-30,7.36402339151188e-59,6.604468155345795e-44,4.0078093628640224e-36,3.759160322223766e-56,1.8450011277658627e-42,1.5097170663956853e-35,9.382021749416141e-29,3.673269745924789e-15,3.0280005109398586e-25,4.116171702202291e-42,6.484492891979568e-89,3.7830565795145285e-65,7.449189496199458e-56,1.0944143464867265e-44,2.2033162752324825e-74,3.0961504671967083e-118,1.1905079464664612e-109,5.568076836290219e-72,2.105957293271804e-60,6.484361230564693e-51,6.163440263375215e-92,3.76,0.0,0.8698888231148351,0.9999999999999999,5.9962536594825835e-43,1.2747205721395516e-79,5.746309236976468e-06,5.510684067513512e-06,2.3562515403041682e-07,8.085999788796627e-15
1.8484105287121056e-12,0.8631789182515236,1.8258172323007057e-28,6.718087694671272e-16,1.53575471358423e-34,6.692835916913457e-42,0.0,0.0,1.233530224859924e-29,2.9587351948127873e-64,1.3128398521663146e-33,1.34169018341383e-41,7.886232922214268e-30,2.9639636208683302e-58,2.087845331422368e-43,1.048551574260898e-35,1.7103640491817197e-55,5.83253652808027e-42,3.949831558553506e-35,1.9491583720151183e-28,6.037162668079414e-15,6.290809169041453e-25,1.301225126423601e-41,5.487501802560432e-88,1.9536608970420994e-64,3.4925509674966126e-55,3.5806821270698283e-44,1.5213868246666165e-73,5.313002031986903e-117,1.4534242113412755e-108,3.221863656539934e-71,9.39331889168678e-60,2.501638091620865e-50,6.694413342055395e-91,3.76,0.0,0.8698872026389016,0.9999999999999998,1.8955743691088444e-42,9.712900415116832e-79,7.3667851727511746e-06,7.064781059865156e-06,3.020040875247219e-07,1.3286970790719577e-14
2.6616050503870947e-12,0.8631794151542311,5.406998201842214e-28,9.673660617773643e-16,6.545635308004276e-34,4.298998105507992e-41,0.0,0.0,3.652997221983386e-29,4.3974239208373954e-63,5.6524367505728775e-33,8.618038164709025e-41,3.3612241787513593e-29,2.898551692955782e-57,1.3410763341025593e-42,4.5421692961507343e-35,2.741983825226873e-54,3.746403364836943e-41,1.7110111974967256e-34,5.772246688515543e-28,1.2517780479490139e-14,1.8629619278451967e-24,8.358011789605947e-41,7.876635366170129e-86,5.355324349525577e-63,5.418609275979945e-54,2.32419956661783e-43,5.768144341055347e-72,4.7497850152066124e-114,5.470388897540577e-106,1.5770155874006126e-69,1.5411931832613775e-58,2.5328836083031814e-49,1.1968467187954656e-88,3.76,0.0,0.8698839616960911,0.9999999999999997,1.2175810907766828e-41,7.42203776629252e-77,1.060772798992814e-05,1.0173056073829373e-05,4.3467186352469344e-07,2.75385118193393e-14
3.4747995720620837e-12,0.8631799120550876,1.2007224313519601e-27,1.262923354087601e-15,1.8793873390354258e-33,1.5915939427421027e-40,0.0,0.0,8.112159987189524e-29,2.645768038303031e-62,1.637010008131414e-32,3.1906073156799835e-40,9.650730087989146e-29,1.3746555769308255e-56,4.9649755130373096e-42,1.311795254314442e-34,1.610897999981087e-53,1.3870098710849695e-40,4.941470923041038e-34,1.2818291775440845e-27,2.1335577588000622e-14,4.1370328891363894e-24,3.094304597150683e-40,9.370412075574456e-85,3.831693969886864e-62,3.201167079678958e-53,8.652461627643969e-43,5.289850231335114e-71,1.0027595327701767e-112,9.00054231963674e-105,1.348951070411992e-68,9.024418378150594e-58,1.1929867751053437e-48,1.7929346364388365e-87,3.76,0.0,0.869880720765355,0.9999999999999996,4.507782067551913e-41,7.674429248226508e-76,1.3848658734645856e-05,1.3281439036543091e-05,5.672196085140135e-07,4.6917596215279776e-14
4.287994093737072e-12,0.8631804089540931,2.254979987001832e-27,1.5584806463978378e-15,4.315811804470938e-33,4.433488761709e-40,0.0,0.0,1.5234825941067817e-28,1.0835001339018622e-61,3.7900189993132657e-32,8.88764850880146e-40,2.216178025718678e-28,4.658686071667019e-56,1.3830221970137692e-41,3.0197915392228143e-34,6.382557126499815e-53,3.863606422948842e-40,1.137542883108678e-33,2.4072938264720914e-27,3.249063790116007e-14,7.769403044434055e-24,8.619296041931846e-40,6.931643421503114e-84,1.76078377914156e-61,1.281921309862424e-52,2.4237602260093856e-42,3.0556806750351794e-70,1.7272405408135274e-111,9.78786695975945e-104,7.10399605931205e-68,3.551044839410631e-57,3.9870790246160067e-48,1.7097500341167356e-86,3.76,0.0,0.869877479846694,0.9999999999999994,1.2556720828852724e-40,4.987558228084422e-75,1.708957740694925e-05,1.6389929839781705e-05,6.996474307683468e-07,7.141792352820343e-14
5.9143831370870506e-12,0.8631814027465518,5.91478840924443e-27,2.1495952310183115e-15,1.5676822758730297e-32,2.261690928985263e-39,0.0,0.0,3.996103017695269e-28,1.1126143362729672e-60,1.4025941884696262e-31,4.5339365903819034e-39,8.0500052018774e-28,3.360192959629707e-55,7.055264737928464e-41,1.0988637814908994e-33,6.71897969908005e-52,1.9709722411640637e-39,4.139387842862329e-33,6.3142710879014585e-27,6.181288251703537e-14,2.0378921653347456e-23,4.396908561224433e-39,4.063942636532017e-82,2.7523670548160425e-60,1.341291663463855e-51,1.2362557485834768e-41,6.849731528971482e-69,5.720881414112477e-109,1.430623511996924e-101,1.681123354360549e-66,3.7549059546300186e-56,2.9027511152511583e-47,1.40916780503026e-84,3.76,0.0,0.8698709980455956,0.9999999999999991,6.405659750234118e-40,1.838055497326733e-73,2.357137853449248e-05,2.260723453649457e-05,9.641437386149456e-07,1.357571995983714e-13
