Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376)
1.3832454220131215e-19,0.7357049982738266,2.0574339242294386e-31,1.0850120864289149e-24,5.274820156999475e-36,2.267710146479368e-48,0.0,0.0,5.756049926944527e-34,1.6464957703690654e-62,1.3554279315854757e-46,6.096425409134809e-52,1.2109000814007354e-48,6.53233269352233e-60,7.44916324173781e-40,2.6969449585964878e-48,4.158263019635694e-62,2.1848915257595252e-32,4.1217239056718326e-55,3.2303101078568497e-53,3.8396559524507314e-31,1.1389741498838244e-48,5.028744515643224e-53,6.26017427877273e-98,2.0689945050759744e-67,4.540178724736735e-50,1.1722766970822077e-60,6.081728110741183e-91,1.2270919217151564e-136,3.8922379922409473e-116,4.5919394666770353e-66,9.485399908234604e-81,2.5612313884642955e-64,6.668703894392652e-93,3.76,0.0,0.635344497691083,0.9999999999996463,2.562387617714956e-61,2.8708317773241076e-90,4.6279113572703906e-14,4.427962433930962e-14,1.9994892333942857e-15,1.7081386491424378e-30,3.538278368054883e-13,1.2086325478528345e-34,8.954588250899457e-36,1.100823411018253e-61,4.121657358443014e-63,2.1848915257595127e-32,2.0718162385905884e-32,1.300062837084612e-31,7.631271370702502e-32,4.882722078943067e-36,7.44916324956835e-40,7.215159464301403e-47,3.169082929809619e-48,4.164334986105846e-66,8.646890918009658e-65,1.7607582451118088e-59,1.816136734724757e-57,3.9209823022838924e-37,1.3393925075864425e-54
2.7676926211087913e-19,0.7357049982738327,8.235097523921702e-31,2.1709668421757616e-24,2.1113027289967127e-35,1.8155469840190792e-47,0.0,0.0,2.3039200406956254e-33,2.6374590220186674e-61,1.0851665040066305e-45,4.8808472205053196e-51,9.694563445383115e-48,5.229838092389091e-59,2.981606604459401e-39,2.1591966590577736e-47,6.660963581866741e-61,8.745260097850118e-32,3.299885424204264e-54,2.5862122531270527e-52,1.5368630242047392e-30,9.11871864951821e-48,4.0263732311267346e-52,4.0130198433039396e-96,3.3142436952340244e-66,3.63582522717637e-49,1.8778255045918915e-59,3.900301738561213e-89,6.303420629925346e-134,4.993163358480958e-114,7.35565338043306e-65,3.038981168889987e-79,4.1027392753102537e-63,4.274903537170165e-91,3.76,0.0,0.6353444976910367,0.9999999999992921,4.1040131300232076e-60,1.8403169657050403e-88,9.2598434889602e-14,8.859771924742002e-14,4.000715642181968e-15,6.837006133763926e-30,7.079630825098116e-13,4.837679979299954e-34,3.5841689342356893e-35,1.7628689303379382e-60,6.602326367692784e-62,8.74526009785002e-32,8.292664261381189e-32,5.203639409521932e-31,3.0544973147945485e-31,1.954361364075532e-35,2.9816066107289226e-39,5.776872624902411e-46,2.5378365913013957e-47,6.668767469816846e-65,1.3846313100865134e-63,2.819508458728678e-58,2.9092004369984996e-56,1.5694148675129388e-36,1.0723284218198441e-53
5.536587019300131e-19,0.7357049982738456,3.2951116802586046e-30,4.342876354447838e-24,8.447961082296585e-35,1.4529893721831964e-46,0.0,0.0,9.218681157725048e-33,4.22238867456639e-60,8.684630083057533e-45,3.9061611744082937e-50,7.758597137309087e-47,4.1854599278955114e-58,1.1930310138666435e-38,1.728013885375799e-46,1.0663740060545437e-59,3.4992431645532377e-31,2.6409114261044635e-53,2.0697558052082176e-51,6.149453953647878e-30,7.297746284387724e-47,3.2224502939076344e-51,2.570417407304374e-94,5.305873925717592e-65,2.910133801027632e-48,3.006268183155947e-58,2.4987546661893317e-87,3.232664122037626e-131,6.398361681130101e-112,1.1775890085873572e-63,9.73058903147123e-78,6.568200629402689e-62,2.7381590388623063e-89,3.76,0.0,0.6353444976909441,0.9999999999985838,6.569777414729838e-59,1.1787588860003482e-86,1.8523707752338472e-13,1.7723390906455456e-13,8.003168458830097e-15,2.7356930143171763e-29,1.4162335734119483e-12,1.935702129170815e-33,1.434134433980886e-34,2.8218321121706633e-59,1.0569865966224295e-60,3.4992431645531567e-31,3.3181458725543933e-31,2.0821335689502255e-30,1.2221967924563581e-30,7.819991597224121e-35,1.1930310188842973e-38,4.623396968408319e-45,2.031297884204457e-46,1.0674695648144502e-63,2.2163135586056324e-62,4.51305066406928e-57,4.657427799542595e-55,6.279704600836396e-36,8.58188652384213e-53
1.107437581568281e-18,0.7357049982738707,1.31825923654101e-29,8.686695382105526e-24,3.3797345848381555e-34,1.1626122627158342e-45,0.0,0.0,3.6880727476507093e-32,6.757785914274983e-59,6.949023578948129e-44,3.125522436213259e-49,6.208056520437935e-46,3.349003859093586e-57,4.772900909309498e-38,1.3826737885597e-45,1.7066944605462717e-58,1.3999251248798142e-30,2.1131306824319197e-52,1.6561191124491354e-50,2.460182009882009e-29,5.839305810357274e-46,2.578501124684317e-50,1.6457345771293097e-92,8.491866310980134e-64,2.328696633310474e-47,4.811427450829861e-57,1.6000231620528642e-85,1.656485536145444e-128,8.194458131900785e-110,1.8846901693576512e-62,3.11472474695692e-76,1.0512176382740003e-60,1.7531328061460961e-87,3.76,0.0,0.6353444976907588,0.9999999999971673,1.0514329876048157e-57,7.547117760403172e-85,3.7051436279089615e-13,3.545062887024785e-13,1.6008074088417416e-14,1.0944553429753644e-28,2.832774553190182e-12,7.744068973835188e-33,5.737471593491232e-34,4.515925094933863e-58,1.691670242809589e-59,1.3999251248797492e-30,1.3274744124734663e-30,8.329890077518134e-30,4.889583015290497e-30,3.128506220109537e-34,4.772900949458878e-38,3.699477292276075e-44,1.625449867896994e-45,1.7083248212839804e-62,3.5468246460237624e-61,7.222351134441492e-56,7.454050862132991e-54,2.5122914488569664e-35,6.866813306602507e-52
2.2149953408448168e-18,0.7357049982739213,5.273466103504118e-29,1.7374333449875046e-23,1.35200390439771e-33,9.301781316939285e-45,0.0,0.0,1.4753491645788302e-31,1.0814028948768341e-57,5.559746740806696e-43,2.5006553900877264e-48,4.966916801064716e-45,2.679457480051742e-56,1.9093157447778016e-37,1.1062441155626866e-44,2.731108113034407e-57,5.6001562622585865e-30,1.6906655334995543e-51,1.325021090722608e-49,9.841528953583395e-29,4.671888208845386e-45,2.0630174145890295e-49,1.05348376418627e-90,1.3588960879284355e-62,1.8631931737211697e-46,7.699402787922711e-56,1.0242773719083154e-83,8.484693541421605e-126,1.0491823028031056e-107,3.015942553733244e-61,9.96861772981066e-75,1.682192737361258e-59,1.1222326092594802e-85,3.76,0.0,0.6353444976903883,0.9999999999943342,1.6825077176416346e-56,4.8311352159066086e-83,7.410689333257029e-13,7.090510479929458e-13,3.201788533275628e-14,4.378177669475783e-28,5.665856504642495e-12,3.0978797010912065e-32,2.295175425395905e-33,7.226275221664613e-57,2.7070658832996877e-58,5.600156262258067e-30,5.3103298001806916e-30,3.332227209317783e-29,1.9559923857697352e-29,1.2515046359457006e-33,1.9093157769005716e-37,2.959885756044543e-43,1.300524563548945e-44,2.7336185744510297e-61,5.67549787322242e-60,1.1556938023331052e-54,1.1928214747158774e-52,1.0049989263693285e-34,5.493972574754785e-51
4.430110859397888e-18,0.7357049982740224,2.1094722742484457e-28,3.474960963523066e-23,5.40823602429657e-33,7.441778456098199e-44,0.0,0.0,5.901636798352348e-31,1.7303703611590942e-56,4.4480085809980967e-42,2.0006193209184233e-47,3.9737221009777235e-44,2.1436677448123937e-55,7.637573746046248e-37,8.850373307942155e-44,4.370090813300264e-56,2.2401536704306612e-29,1.3525973913111547e-50,1.0600671955900023e-48,3.9367717700874535e-28,3.7376880008376273e-44,1.6505007579347203e-48,6.742979840423646e-89,2.174391747180019e-61,1.4906488936169383e-45,1.231993961806091e-54,6.556215678479008e-82,4.3450564977480354e-123,1.3431401304708729e-105,4.825858761657211e-60,3.190197630772309e-73,2.6917041559923666e-58,7.183017543149412e-84,3.76,0.0,0.6353444976896472,0.9999999999886681,2.692184387953127e-55,3.092240286864012e-81,1.482178074394452e-12,1.4181405666323582e-12,6.403750776209094e-14,1.7513423280058425e-27,1.1332020375130498e-11,1.2392023062819604e-31,9.181075316359744e-33,1.1562676432731405e-55,4.331620490274716e-57,2.2401536704302464e-29,2.1242183472936482e-29,1.3329451202448512e-28,7.824287907520337e-29,5.0062246420793565e-33,7.637574003041554e-37,2.36803018264238e-42,1.0404855624216304e-43,4.3740288438404214e-60,9.081259395514917e-59,1.8492041875515178e-53,1.9086530331424377e-51,4.0201637593365555e-34,4.395387224722614e-50
8.860341896504032e-18,0.7357049982742243,8.438060752324458e-28,6.950016220520822e-23,2.1633386981996912e-32,5.9535642858210695e-43,0.0,0.0,2.3607027485631573e-30,2.7686931660535752e-55,3.5584913840206856e-41,1.60053350501498e-46,3.1790531727119596e-43,1.7149748984056603e-54,3.055091647921506e-36,7.080466839619607e-43,6.992400299285065e-55,8.960797093893509e-29,1.082104805236265e-49,8.480738862445599e-48,1.5747407464477476e-27,2.9902213761675e-43,1.3204356825556608e-47,4.315725954977162e-87,3.479153241121447e-60,1.1925568611842798e-44,1.9712619514702606e-53,4.196247300712251e-80,2.2248980256123476e-120,1.7193391446647455e-103,7.721654637120701e-59,1.0209017453940503e-71,4.306883748326931e-57,4.597364973448411e-82,3.76,0.0,0.6353444976881649,0.9999999999773357,4.3076329033056523e-54,1.9791343920968004e-79,2.9643963565284924e-12,2.836319604145094e-12,1.2807675238338796e-13,7.005511820298544e-27,2.2664347986440017e-11,4.95691009252386e-31,3.6725048712099925e-32,1.8500791110255985e-54,6.930845673556533e-56,8.960797093890187e-29,8.497046199386676e-29,5.33188894734189e-28,3.129778832068888e-28,2.002532513408227e-32,3.055091853523138e-36,1.8944727820224132e-41,8.324148791663596e-43,6.998637521658902e-59,1.4530385340041633e-57,2.958801989628336e-52,3.0539557734749178e-50,1.6081017985943545e-33,3.5163940591515484e-49
1.772080397071632e-17,0.7357049982746288,3.375258621566269e-27,1.390012681422287e-22,8.653445021395452e-32,4.7629082876289484e-42,0.0,0.0,9.442907056430431e-30,4.4299895397983313e-54,2.8468269819575277e-40,1.280442093489362e-45,2.5432727767275346e-42,1.3719961954207701e-53,1.2220490851874393e-35,5.664440806537445e-42,1.1188046790691274e-53,3.5843553826128523e-28,8.656960503160946e-49,6.784671610605862e-47,6.2990270640796285e-27,2.3922054916681312e-42,1.0563631282875675e-46,2.762134703653987e-85,5.566746457211186e-59,9.540605929467566e-44,3.154076404173647e-52,2.6856848094079873e-78,1.1392068084457238e-117,2.2008313466361227e-101,1.235487213135765e-57,3.2669478879975265e-70,6.891141187232557e-56,2.9423890258483642e-80,3.76,0.0,0.6353444976852005,0.999999999954671,6.89232373935441e-53,1.2666784661845757e-77,5.928832920782744e-12,5.672677680106208e-12,2.561552406764929e-13,2.8022332182736234e-26,4.5329002690393095e-11,1.982784221796062e-30,1.4690169138548136e-31,2.9601672641788624e-53,1.108955800818333e-54,3.584355382610196e-28,3.3988530042582858e-28,2.1327772655190592e-27,1.2519242627841854e-27,8.010226857046129e-32,1.2220492496711064e-35,1.5155976857422658e-40,6.659425772528396e-42,1.1197973343532671e-57,2.3248912976785587e-56,4.7341434292443725e-51,4.8864179022196795e-49,6.43250125272277e-33,2.813149937400133e-48
3.5441728119140895e-17,0.7357049982754371,1.3501103041961526e-26,2.7800348320453245e-22,3.4613973750366747e-31,3.810349773587533e-41,0.0,0.0,3.777182037395912e-29,7.08804764972548e-53,2.2774752421142277e-39,1.0243599025629371e-44,2.0346303830987046e-41,1.0976034597890611e-52,4.888221160958755e-35,4.531579669965708e-41,1.790104730590505e-52,1.4337495119260649e-27,6.925640413150619e-48,5.427769497733984e-46,2.5196236420608187e-26,1.9137757499537512e-41,8.450972180703032e-46,1.7677887120092807e-83,8.906875710587395e-58,7.632545244075741e-43,5.046568042472408e-51,1.7188664421782253e-76,5.832893704171977e-115,2.817115045628525e-99,1.9767975861884622e-56,1.045433737961818e-68,1.1025932479262201e-54,1.8831539402304659e-78,3.76,0.0,0.6353444976792716,0.9999999999093417,1.1027809373998984e-51,8.106849363986872e-76,1.1857706049235931e-11,1.1345393835771009e-11,5.123122134647465e-13,1.1208989759620156e-25,9.065831002363556e-11,7.931177345959064e-30,5.8760977167305665e-31,4.736300109606678e-52,1.7743465127377806e-53,1.4337495119239396e-27,1.3595480763575704e-27,8.531152380367485e-27,5.007722479412343e-27,3.2041192952014617e-31,4.888222476840839e-35,1.2124859414817646e-39,5.327584947100632e-41,1.7916880666930195e-56,3.719849849431414e-55,7.574677726281966e-50,7.818339340758344e-48,2.573036487250943e-32,2.2505353906558833e-47
7.088357641599004e-17,0.7357049982770539,5.400454859248755e-26,5.560079260822e-22,1.3845638798628129e-30,3.048289715885287e-40,0.0,0.0,1.5108766597738062e-28,1.1340927770810436e-51,1.8219858268272467e-38,8.194905922712209e-44,1.62770927712237e-40,8.78085357589672e-52,1.9552934028849053e-34,3.6252746908938186e-40,2.864183729632894e-51,5.735013164197558e-27,5.540578232165488e-47,4.342228483169151e-45,1.007852020687188e-25,1.5310251430255134e-40,6.76081872646755e-45,1.131392073710498e-81,1.425106745556731e-56,6.106060530025787e-42,8.074545410232664e-50,1.4535703217656968e-74,9.118584285007185e-112,5.195513133892889e-97,3.1628907945733548e-55,3.3454074740624055e-67,1.7641592680719025e-53,1.2052275677390692e-76,3.76,0.0,0.6353444976674139,0.9999999998186831,1.7644576161828773e-50,5.1884221471092374e-74,2.3715452305921038e-11,2.2690826162070896e-11,1.0246261438494283e-12,4.483607205949387e-25,1.8131691639146649e-10,3.1724791013743334e-29,2.350445203317114e-30,7.578105964775337e-51,2.8389708840843872e-52,5.735013164180556e-27,5.4382058125516554e-27,3.412469571771382e-26,2.0030940520305823e-26,1.2816607818664969e-30,1.955294455600953e-34,9.699918844058852e-39,4.2620883022996034e-40,2.8667109782626086e-55,5.951778964065278e-54,1.2119523089615967e-48,1.2509398549192343e-46,1.0292355316857994e-31,1.8004369922243518e-46
1.4176727300968834e-16,0.735704998280288,2.1601846172308244e-25,1.1120168628498488e-21,5.5382738315117036e-30,2.438636754866389e-39,0.0,0.0,6.043514343471793e-28,1.814552572322389e-50,1.4575911875173738e-37,6.555938284746156e-43,1.3021695794634335e-39,7.024693033668457e-51,7.821183284141806e-34,2.9002243666763197e-39,4.582714463605644e-50,2.294008607940062e-26,4.43254830214369e-46,3.4737879425194946e-44,4.031413215051082e-25,1.2248219322878895e-39,5.408693966061467e-44,7.240933821229937e-80,2.2801764735100836e-55,4.88485837310916e-41,1.2919301583408398e-48,9.338244226722709e-73,4.674889030116113e-109,6.666196457321763e-95,5.060637695802174e-54,1.0705353376388174e-65,2.8226678289981346e-52,7.713498861631884e-75,3.76,0.0,0.6353444976436984,0.999999999637366,2.823141254506165e-49,3.320607955720099e-72,4.743094481840617e-11,4.538169087455182e-11,2.0492539438514944e-12,1.7934450826192146e-24,3.626340959325183e-10,1.2689933301238909e-28,9.401793881325934e-30,1.2124989534444884e-49,4.5423751551929787e-51,2.294008607926461e-26,2.1752848326737218e-26,1.3649895173928234e-25,8.012386125458469e-26,5.126728081458138e-30,7.821191705996221e-34,7.759947825021927e-38,3.409682960377685e-39,4.586746300493237e-54,9.522862303666759e-53,1.939126836012721e-47,2.0015079571914204e-45,4.117093916691525e-31,1.440357071093783e-45
2.8353466619708493e-16,0.7357049982867556,8.640743376272546e-25,2.2240349404349896e-21,2.2153199569017696e-29,1.950913034110898e-38,0.0,0.0,2.417407290054597e-27,2.9032874399334687e-49,1.1660743969129175e-36,5.244760631544974e-42,1.0417367978854295e-38,5.619758198358703e-50,3.128475084648937e-33,2.3201817101037716e-38,7.332383755800065e-49,9.17604366795766e-26,3.546167897456736e-45,2.779032419583446e-43,1.6125663161381939e-24,9.798582740010166e-39,4.327006914195454e-43,4.634207041218025e-78,3.6482881087433304e-54,3.9078910224151995e-40,2.0670904695127582e-47,5.976858641653827e-71,2.393575819598684e-106,8.532957437183601e-93,8.097032492962355e-53,3.425732667316821e-64,4.5162947443620144e-51,4.9366701153195454e-73,3.76,0.0,0.6353444975962674,0.9999999992747317,4.5170415040437576e-48,2.1252017510725444e-70,9.486192983983614e-11,9.076342053903822e-11,4.098509300786468e-12,7.173784249491639e-24,7.252683222362306e-10,5.075977155439271e-28,3.760720833978456e-29,1.9399997197336044e-48,7.267845064465171e-50,9.17604366784885e-26,8.701142795810351e-26,5.459961165001495e-25,3.204956271086582e-25,2.0507552845074526e-29,3.1284818223180986e-33,6.207963719725804e-37,2.727757984803025e-38,7.3388032302596565e-53,1.523659436536627e-51,3.1026055900433795e-46,3.202415233003211e-44,1.6469558577542904e-30,1.152295056525655e-44
5.670694525718781e-16,0.7357049982996908,3.4562979802060886e-24,4.448071911809345e-21,8.861354771262095e-29,1.560734499140377e-37,0.0,0.0,9.669632359868671e-27,4.645262630558566e-48,9.328607946513837e-36,4.195819843019639e-41,8.333903259665353e-38,4.495807590841385e-49,1.2513902572346935e-32,1.8561468486707295e-37,1.1731923995173864e-47,3.6704213557589607e-25,2.837137970902209e-44,2.2232267669701777e-42,6.4502673540426635e-24,7.838869121061874e-38,3.461684063756676e-42,2.965897484311591e-76,5.837269436725094e-53,3.12631509845035e-39,3.307346210580158e-46,3.825220522738557e-69,1.2255337839709112e-103,1.0922329422140764e-90,1.2955268901026359e-51,1.096245058401694e-62,7.226143182640056e-50,3.1595008455653006e-71,3.76,0.0,0.6353444975014054,0.9999999985494639,7.2273051781588095e-47,1.3601420924202243e-68,1.8972389986853484e-10,1.8152688082610905e-10,8.197019042380007e-12,2.869514098426613e-23,1.4505362437304783e-09,2.030391993799227e-27,1.5042895241489015e-28,3.104000010813189e-47,1.162867571165559e-48,3.670421355671913e-25,3.480456571193526e-25,2.183984859534664e-24,1.281982742563279e-24,8.203525730792586e-29,1.251395647660621e-32,4.966373735335003e-36,2.182221736973376e-37,1.1742099403138438e-51,2.4378568841935165e-50,4.964171511067419e-45,5.1238636520079526e-43,6.58876347771422e-30,9.218500591509592e-44
8.506042389466713e-16,0.7357049983126261,7.344633205754048e-24,6.67210969939259e-21,1.8830487413701722e-28,4.462732086981989e-37,0.0,0.0,2.0547970869263088e-26,1.7710066257662976e-47,2.667400666103427e-35,1.1997439576174212e-40,2.3829766831041194e-37,1.2855200011140988e-48,2.6592042890568673e-32,5.30773120492394e-37,4.472814418411074e-47,7.799650322349827e-25,8.11277916249488e-44,6.357039653395086e-42,1.3706819466203737e-23,2.2414268563905754e-37,1.0017063755885542e-41,1.6925028437845073e-75,2.225460154213184e-52,9.281250492581292e-39,1.2609258358315633e-45,1.9240032003064793e-68,6.641275641576373e-103,6.109651543819368e-90,4.939198629760845e-51,5.145438572309959e-62,2.754979230378139e-49,1.8029883503524005e-70,3.76,0.0,0.6353444974065434,0.9999999978241964,2.7169743506988648e-46,7.761731920623113e-68,2.845858698830723e-10,2.7229034207127764e-10,1.2295527811697368e-11,6.097717274980531e-23,2.1758036341119377e-09,4.314584207717162e-27,3.1966167414018974e-28,1.1502715992251267e-46,4.433453042609941e-48,7.799650322100924e-25,7.395968489614125e-25,4.6409678187237984e-24,2.7242133279676908e-24,1.743323184579853e-28,2.65921982433279e-32,1.4333526062001296e-35,6.478495754946916e-37,4.3488679305663574e-51,8.974368596369368e-50,1.8272226511128527e-44,1.953472767833831e-42,1.4002502122980455e-29,2.6359378017164714e-43
1.1341390253214645e-15,0.7357049983255615,1.252907970646984e-23,8.896148303189546e-21,3.2122766045425256e-28,9.413209272049572e-37,0.0,0.0,3.5052422899418943e-26,4.765024439455134e-47,5.626323891924931e-35,2.530610681583347e-40,5.026390182092406e-37,2.7115339347212e-48,4.536289489460967e-32,1.1196130752792858e-36,1.2034488082357072e-46,1.330529326723419e-24,1.7112858633258084e-43,1.3408838466715302e-41,2.3382222678239715e-23,4.72781865262501e-37,2.1353528102078506e-41,6.621538393415938e-75,5.9877680350623864e-52,2.0223360756519668e-38,3.3926140706676106e-45,8.375272362900047e-68,6.192304236122635e-102,3.197684799217739e-89,1.3289284588576364e-50,1.6043464697733822e-61,7.412508539212388e-49,7.053809189207141e-70,3.76,0.0,0.6353444973116814,0.9999999970989295,7.144483042027107e-46,3.036612061591112e-67,3.7944783988344856e-10,3.630538042745439e-10,1.639403560873878e-11,1.0401987617584503e-22,2.9010704933809987e-09,7.360174779767545e-27,5.453054360075969e-28,2.936569628856825e-46,1.1928586618555615e-47,1.3305293266709183e-24,1.2616648962666637e-24,7.916944796709435e-24,4.647187269525235e-24,2.974020380460002e-28,4.53632248858442e-32,3.0484646337903146e-35,1.4116357962549215e-36,1.1149864734015261e-50,2.276658840090812e-49,4.6344240238569e-44,5.255961011818784e-42,2.3888788130917558e-29,5.5599997304189296e-43
1.7012085980710508e-15,0.7357049983514321,2.593986556215688e-23,1.3344227426402403e-20,6.650669558961723e-28,2.5710477405952848e-36,0.0,0.0,7.257159363343674e-26,1.9272958761318132e-46,1.5367250618505633e-34,6.911896976867036e-40,1.3728640350264724e-36,7.40603962394122e-48,9.391810236951179e-32,3.058325730222355e-36,4.867597592940636e-46,2.75469454003608e-24,4.674361906151964e-43,3.662369854819928e-41,4.8409924620331935e-23,1.2913139756796957e-36,5.952718947110738e-41,5.545498094506854e-74,2.421857996578521e-51,5.870219947657582e-38,1.3722007484658447e-44,8.079061636066076e-67,2.6703727975660885e-100,4.7483610915173867e-88,5.375083708452775e-50,7.910356369498508e-61,2.99814437132274e-48,5.90756975169713e-69,3.76,0.0,0.6353444971219575,0.999999995648397,2.7405478916619727e-45,2.543162820210736e-66,5.691717798509655e-10,5.445807309296718e-10,2.4591048920950198e-11,2.153599101437936e-22,4.351602965432043e-09,1.523831290237748e-26,1.1289864624784845e-27,1.0399065544761479e-45,4.824764515900604e-47,2.7546945398926846e-24,2.612115731459032e-24,1.639102696009219e-23,9.621410023259596e-24,6.1577328910437715e-28,9.391901603967493e-32,8.46090964908082e-35,4.0975769415792014e-36,4.013786435869449e-50,7.96671148923775e-49,1.6208096594233153e-43,2.1258616982770062e-41,4.946619196211128e-29,1.5186281561351578e-42
2.268278170820637e-15,0.7357049983773027,4.411691228679506e-23,1.779230955116499e-20,1.1311142363379511e-27,5.3795076272043816e-36,0.0,0.0,1.2342527772748166e-25,5.220515019273658e-46,3.215345653548798e-34,1.4462026889278046e-39,2.872492602405206e-36,1.5495910979421063e-47,1.5973007489223729e-31,6.399545641609455e-36,1.3185065904120513e-45,4.685018065645405e-24,9.78090480639526e-43,7.662903039690658e-41,8.233260496966825e-23,2.7018608661422163e-36,1.2647934299129017e-40,2.179439995101143e-73,6.56015278576266e-51,1.2837512688342e-37,3.7169144274896936e-44,3.301170551939266e-66,1.7471629700136069e-99,2.2610024575524528e-87,1.4559633895791523e-49,2.482746862569671e-60,8.121204084569275e-48,2.321747925917046e-68,3.76,0.0,0.6353444969322336,0.9999999941978666,7.223407062155312e-45,9.994940288194017e-66,7.588957197664066e-10,7.261076611080643e-10,3.278805865775811e-11,3.662707436786317e-22,5.802133484396602e-09,2.591638852910088e-26,1.920111624636826e-27,2.6244084054360112e-45,1.3069044974708302e-46,4.685018065345373e-24,4.44252271170866e-24,2.787684059102503e-23,1.6363496612700975e-23,1.0473340571609607e-27,1.5973200640300662e-31,1.7918619620322519e-34,8.96100068700218e-36,1.0207259283170051e-49,1.991487894160887e-48,4.050220763440794e-43,5.758371525113344e-41,8.414115951993802e-29,3.1775148306286076e-42
2.8353477435702238e-15,0.7357049984031733,6.740066502791817e-23,2.224039489190601e-20,1.7281018684631504e-27,9.793217436577694e-36,0.0,0.0,1.8856594096325092e-25,1.1727726073076325e-45,5.853419044350803e-34,2.632761593564133e-39,5.229266368776723e-36,2.820971125603794e-47,2.4403143088624962e-31,1.1650780603659796e-35,2.9620036340943795e-45,7.157655420829702e-24,1.7806831808580222e-42,1.3950022482457545e-40,1.2578561949801748e-22,4.9186345731822526e-36,2.3273532854123955e-40,6.843753059619405e-73,1.4737192575565023e-50,2.4084927692484975e-37,8.349932753525118e-44,1.075375494212164e-65,9.505106620203577e-99,8.595897831832287e-87,3.2707789925195356e-49,6.383969734482108e-60,1.8244163563927864e-47,7.290654080383859e-68,3.76,0.0,0.6353444967425097,0.9999999927473382,1.593009800661072e-44,3.1385671332247192e-65,9.486196596260522e-10,9.076345950613813e-10,4.0985064563778084e-11,5.595788399363456e-22,7.252661910771099e-09,3.959440009134541e-26,2.9334987893435127e-27,5.614243028625245e-45,2.935940488393289e-46,7.157655420283506e-24,6.787167703044126e-24,4.258950804658945e-23,2.4999722265478997e-23,1.6001913822969068e-27,2.4403497267632876e-31,3.289774568995747e-34,1.6812175846957866e-35,2.194242005787024e-49,4.226507217290965e-48,8.593446419199323e-43,1.2935995268294847e-40,1.2856763703649158e-28,5.784612378890109e-42
3.969486889069397e-15,0.7357049984549144,1.2960904821044415e-22,3.1136575423550774e-20,3.323144919911738e-27,2.5857177368280445e-35,0.0,0.0,3.6260563353613724e-25,4.5478611629758e-45,1.5454789203522675e-33,6.9513018998267e-39,1.380682916222315e-35,7.448193668297962e-47,4.692636370512791e-31,3.076362647357454e-35,1.1486507278853792e-44,1.3763945695718267e-23,4.702288999915017e-42,3.68321746488001e-40,2.4188129245883165e-22,1.2986646278630308e-35,6.225331959714445e-40,6.229612966114056e-72,5.714907277879435e-50,6.590079472991428e-37,3.2379952582675047e-43,9.34424780986011e-65,3.2525177412003636e-97,1.1740694379039619e-85,1.2683685389589794e-48,3.6024745737101995e-59,7.075012026689218e-47,6.636561215198077e-67,3.76,0.0,0.6353444963630618,0.9999999898462877,6.069497010813804e-44,2.856979149541189e-64,1.3280675391744516e-09,1.2706884745298982e-09,5.737906464283683e-11,1.0760498176002193e-21,1.0153712354323175e-08,7.613868874900355e-26,5.641023171849715e-27,2.0853522433303083e-44,1.1385450215789573e-45,1.3763945694276147e-23,1.3051468306094887e-23,8.189808769562711e-23,4.80735644141842e-23,3.0775644168479022e-27,4.692730715405116e-31,8.775672387132851e-34,4.6001998812361026e-35,8.149683315119248e-49,1.549033612915752e-47,3.148657011085758e-42,5.016402622328893e-40,2.473155747406767e-28,1.5273572847302704e-41
