Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087)
1.8932846488511065e-06,0.9180364954292706,7.451499709017606e-06,3.085114041654289e-06,1.8160367916567741e-06,4.0871113211293695e-05,0.0,0.0,5.257121684539736e-06,4.065914437153405e-08,4.141230025511333e-05,2.5349224249736225e-06,3.7580032167512624e-08,6.109934738104544e-17,4.1522864416630395e-12,3.083589977414699e-08,3.2882655746134054e-06,2.2626121241759447e-05,9.596484297098045e-09,3.911481216731394e-09,0.0004479745363554183,2.5031597641644524e-09,1.219952836377406e-09,1.405645145163191e-11,7.429714442349808e-11,2.6073172987418124e-05,5.684876508050916e-08,3.011162065544209e-08,7.852370603146e-12,3.034231126898113e-13,5.273947711165489e-12,5.6768024794079987e-14,5.458637562534275e-09,6.065203424887922e-11,3.76,0.0,0.018659873065806125,0.9983327123531233,2.3540185382216954e-05,1.7179911187927086e-07,0.75065814557982,0.7496105323937795,1.928671659147459e-06,1.0000164992123712e-09,0.0015760748058121382,1.1413541708568012e-07,4.907278615238989e-10,2.749403554018958e-12,1.1733836097904954e-10,2.6103339455208856e-05,2.0139059390818484e-09,2.568748743878326e-06,2.5106163650048206e-06,2.031437787880078e-05,3.702682298684224e-05,1.3310115410724382e-07,1.7764242970642875e-07,3.853995862920775e-14,1.8908487507521892e-14,1.1370081292178564e-09,1.5359222528374003e-10,1.6051081357801155e-06,4.772454030261463e-09,6.788940913758763e-08,1.7214500095962056e-10,2.0565422788423094e-12,2.058588684690163e-10,9.233642374350356e-08,4.6617669012938444e-09,3.836589148796793e-05,4.753711651722858e-07,3.60002964887557e-08,9.681341090992636e-12
1.9082066749009776e-06,0.9181160979552859,7.418426981747607e-06,3.0794444898280823e-06,1.8119055894704097e-06,4.1158703854391974e-05,0.0,0.0,5.26953718188317e-06,4.08982505158398e-08,4.217617081043393e-05,2.569703997799373e-06,3.7824092242731305e-08,6.119479411407032e-17,4.176754678090077e-12,3.080766313144381e-08,3.327687224922242e-06,2.2857565029792396e-05,9.7539626627691e-09,3.948829561627125e-09,0.00045271666456395956,2.5309439375132144e-09,1.218059172955329e-09,1.435730585748342e-11,7.519191673664919e-11,2.6431826398126852e-05,5.693200064009664e-08,3.0451451469053554e-08,8.134847570091448e-12,3.109125037602873e-13,5.332811065481028e-12,5.678605165702876e-14,5.464074755883842e-09,6.151209702864581e-11,3.76,0.0,0.018120934558785353,0.998331706053983,2.3753690765709973e-05,1.7386615530399574e-07,0.7512021721330255,0.750143242885673,1.8833688003826814e-06,9.9730187521702e-10,0.0015760732156633527,1.1479380583451435e-07,4.906829877653162e-10,2.7420418558239054e-12,1.1714407483874985e-10,2.6370250516417333e-05,2.0151611689855138e-09,2.5648789906412387e-06,2.5071150982717295e-06,2.040894450005043e-05,3.7702111771311356e-05,1.325780141426766e-07,1.7696398789285095e-07,3.8506857374502156e-14,1.8890064356409263e-14,1.1358847601435493e-09,1.5546215018569387e-10,1.6056161790797035e-06,4.859978987508641e-09,6.834767791039894e-08,1.7421944003245552e-10,2.0542629686360588e-12,2.0590952625815817e-10,9.234505303761622e-08,4.611190132727312e-09,3.844047984391179e-05,4.834079716791798e-07,3.489033259146463e-08,9.382074705094507e-12
1.923128700950849e-06,0.9181934257134456,7.385398422403839e-06,3.0735488282286696e-06,1.807731992754344e-06,4.144469311923078e-05,0.0,0.0,5.281804725591911e-06,4.113554716025056e-08,4.294326545829805e-05,2.6044495386503937e-06,3.806637986802239e-08,6.128344720866614e-17,4.20097457745943e-12,3.0776380931830586e-08,3.3670276423814433e-06,2.3089139404910455e-05,9.911208236521125e-09,3.985734825175163e-09,0.00045746240225854316,2.558751039102652e-09,1.2160716411042057e-09,1.4660735903735188e-11,7.608494145870096e-11,2.6790072898143948e-05,5.701272047736747e-08,3.079152750295813e-08,8.424012793288502e-12,3.1847968390735396e-13,5.391347455121557e-12,5.680435311612644e-14,5.4692524460831785e-09,6.237342269030286e-11,3.76,0.0,0.017597562766246973,0.9983307010303859,2.3966407857888095e-05,1.7593535161738418e-07,0.751730637554043,0.7506603855357615,1.8393743988398378e-06,9.946654478940664e-10,0.0015760716275433867,1.1544402309156072e-07,4.906114096227426e-10,2.7346002857616774e-12,1.1694456762641345e-10,2.6636897967398007e-05,2.01637939585263e-09,2.56080879759674e-06,2.503400553466977e-06,2.049993898271524e-05,3.837967787804451e-05,1.320530677180575e-07,1.7628240645483216e-07,3.8469820417913983e-14,1.8869801086729224e-14,1.1346520638516694e-09,1.5733128629343945e-10,1.6058956708116485e-06,4.947809382237575e-09,6.88125945918906e-08,1.7628975196009193e-10,2.0517912333974875e-12,2.0593125959848067e-10,9.235167052071687e-08,4.5621019354183865e-09,3.8513233087065344e-05,4.914862257384216e-07,3.3813673333693254e-08,9.091831741744222e-12
1.93805072700072e-06,0.9182685444043651,7.352426834614958e-06,3.067438768232756e-06,1.8035208004124276e-06,4.172909604147898e-05,0.0,0.0,5.293927141493334e-06,4.1371047039958077e-08,4.371346616589323e-05,2.639155776631497e-06,3.83069226584642e-08,6.136560155949735e-17,4.2249546250646945e-12,3.074218766259622e-08,3.4062850000362137e-06,2.332084001881847e-05,1.0068187745359076e-08,4.022200736297524e-09,0.0004622116434818273,2.586580351214336e-09,1.2139947232154719e-09,1.496671347812563e-11,7.697617597409197e-11,2.7147879851947436e-05,5.709099606179561e-08,3.113184124021674e-08,8.71992885811387e-12,3.261237202256608e-13,5.449558722998541e-12,5.68231191703242e-14,5.474179971302671e-09,6.323595575350058e-11,3.76,0.0,0.017089308056570735,0.9983296973264322,2.4178341968975667e-05,1.7800678207690722e-07,0.7522439912809615,0.7511624101495913,1.7966506601476008e-06,9.92104958709443e-10,0.0015760700415302688,1.1608612693892871e-07,4.905142315453058e-10,2.727088235136068e-12,1.1674021581047077e-10,2.690327401064623e-05,2.0175615853020323e-09,2.5565483658387e-06,2.4994830175203057e-06,2.058740715458966e-05,3.9059403711397015e-05,1.3152663110306045e-07,1.7559812966611335e-07,3.842901867222586e-14,1.8847779607339883e-14,1.1333149230397739e-09,1.591995192256933e-10,1.60595423767588e-06,5.035929901988331e-09,6.92841991996072e-08,1.7835583742558004e-10,2.0491358223566764e-12,2.0592504059546273e-10,9.235633555167366e-08,4.514463114914915e-09,3.858420623000784e-05,4.996056306346351e-07,3.2769417443519e-08,8.81036534119515e-12
1.9529727530505915e-06,0.918341517830748,7.319524468845454e-06,3.0611257154766356e-06,1.7992766207935828e-06,4.201192770455596e-05,0.0,0.0,5.3059071993749e-06,4.160476290181157e-08,4.4486656814783464e-05,2.673819588848527e-06,3.854574846411577e-08,6.144154339862374e-17,4.248703031295464e-12,3.070521475302858e-08,3.4454575996439326e-06,2.3552662649888212e-05,1.0224869100797695e-08,4.058231367377406e-09,0.000466964285317751,2.614431177962072e-09,1.2118328067660005e-09,1.527521098845226e-11,7.786558056852116e-11,2.7505216129645747e-05,5.7166896984978514e-08,3.1472385403721174e-08,9.022657504718249e-12,3.338436872028536e-13,5.507447056785206e-12,5.684253033022512e-14,5.478866395419355e-09,6.409964255620692e-11,3.76,0.0,0.01659573378529319,0.9983286949836706,2.4389498668184978e-05,1.8008053195848406e-07,0.7527426697707263,0.7516497535383613,1.7551608815893086e-06,9.896182143666584e-10,0.001576068457690215,1.1672017688761825e-07,4.903925315926624e-10,2.7195121826313866e-12,1.1653138186172856e-10,2.716937122525915e-05,2.018708825652736e-09,2.5521076226159903e-06,2.4953725179195995e-06,2.0671396190921002e-05,3.974117362900921e-05,1.3099900821532628e-07,1.7491158474092807e-07,3.838461925803118e-14,1.8824079949000906e-14,1.1318780964751777e-09,1.6106673977399342e-10,1.6057994149580831e-06,5.124325480942852e-09,6.976252781937664e-08,1.804176038901157e-10,2.0463054047897637e-12,2.0589182942042911e-10,9.23591057714537e-08,4.468235159671278e-09,3.865345279523962e-05,5.077659073181755e-07,3.175668056104493e-08,8.537433463406507e-12
1.967894779100463e-06,0.9184124079522166,7.286703040805197e-06,3.054620771645638e-06,1.7950038771135274e-06,4.2293203230872225e-05,0.0,0.0,5.3177476142270345e-06,4.183670750028418e-08,4.526272322951714e-05,2.7084379968851875e-06,3.878288534201319e-08,6.151155040463824e-17,4.272227736047636e-12,3.066559056052951e-08,3.484543867136213e-06,2.3784603199539133e-05,1.0381221396370546e-08,4.09383111398272e-09,0.00047172022780482786,2.6423028446445307e-09,1.2095901829735058e-09,1.558620137500625e-11,7.875311832882774e-11,2.786205207065734e-05,5.724049100255968e-08,3.181315294821114e-08,9.332259637911897e-12,3.416386675105392e-13,5.565014968592512e-12,5.686275786088806e-14,5.483320514032252e-09,6.49644312065479e-11,3.76,0.0,0.01611641592000005,0.9983276940411743,2.4599883767524785e-05,1.8215669027087827e-07,0.7532270968740946,0.7521228398942469,1.7148694206531961e-06,9.872030849191957e-10,0.001576066876073088,1.1734623379304993e-07,4.902473614915292e-10,2.711877910595949e-12,1.163184357054334e-10,2.743518255493468e-05,2.0198222394521064e-09,2.547496223417141e-06,2.4910788236224283e-06,2.0751954509262857e-05,4.042487396930942e-05,1.3047049097801895e-07,1.742231823270097e-07,3.833678547910348e-14,1.8798780257159253e-14,1.1303462790614756e-09,1.6293284284461486e-10,1.6054386407147528e-06,5.212981303784919e-09,7.024761269589137e-08,1.8247496535816694e-10,2.043308321546664e-12,2.0583257359105465e-10,9.236003715300143e-08,4.423380256115002e-09,3.872102484339065e-05,5.159667938725946e-07,3.077459549123992e-08,8.272798938263979e-12
1.982816805150334e-06,0.9184812749385601,7.253973749446407e-06,3.0479347366766377e-06,1.7907068128381012e-06,4.257293777355713e-05,0.0,0.0,5.329451047460956e-06,4.2066893593655215e-08,4.6041553202882444e-05,2.743008163412374e-06,3.901836152881556e-08,6.15758918298565e-17,4.295536413725761e-12,3.062344036338662e-08,3.523542348241302e-06,2.4016657688939115e-05,1.0537214903595034e-08,4.129004675144274e-09,0.0004764793738518732,2.670194697116259e-09,1.2072710457369585e-09,1.5899658121652798e-11,7.963875504494713e-11,2.8218359447394416e-05,5.7311844075688377e-08,3.215413705259216e-08,9.648795337596383e-12,3.4950775275212467e-13,5.62226527533704e-12,5.688396402900456e-14,5.487550860504848e-09,6.583027153613792e-11,3.76,0.0,0.01565094267605174,0.9983266945355836,2.48095033063282e-05,1.8423534947997943e-07,0.7536976841997637,0.7525820811548878,1.675741664372489e-06,9.848575019419695e-10,0.0015760652967449018,1.179643597730441e-07,4.900797467367524e-10,2.7041943571200744e-12,1.1610171632639286e-10,2.7700701296495203e-05,2.0209026810311066e-09,2.5427235544074346e-06,2.4866114463722806e-06,2.0829131667624472e-05,4.111039307568472e-05,1.2994135968240015e-07,1.7353331699978343e-07,3.828567680651865e-14,1.8771956788806732e-14,1.128724021922976e-09,1.647977288720838e-10,1.6048792504756386e-06,5.3018828091248055e-09,7.073948232492481e-08,1.8452784214763924e-10,2.0401526624274737e-12,2.057482073175959e-10,9.235918404965995e-08,4.379861300397866e-09,3.87869730018076e-05,5.242080449825981e-07,2.982231239288605e-08,8.016229500469383e-12
1.9977388312002054e-06,0.9185481772214377,7.221347294337853e-06,3.0410781113390867e-06,1.7863894970119055e-06,4.2851146508647675e-05,0.0,0.0,5.341020108101592e-06,4.229533394039693e-08,4.682303651794487e-05,2.777527388715968e-06,3.9252205414125766e-08,6.163482864407572e-17,4.318636478765474e-12,3.057888635972038e-08,3.562451704177291e-06,2.4248822255144292e-05,1.0692821066479971e-08,4.163757034198887e-09,0.0004812416291561013,2.698106101176537e-09,1.2048794908428876e-09,1.6215555265629162e-11,8.052245911409733e-11,2.8574111429020942e-05,5.7381020411985274e-08,3.249533111254355e-08,9.972323869705805e-12,3.574500441718376e-13,5.679201079794488e-12,5.690630233202462e-14,5.491565711994303e-09,6.669711505378205e-11,3.76,0.0,0.015198914162829298,0.9983256965012014,2.5018363536473308e-05,1.8631660524280597e-07,0.7541548314679759,0.7530278773573491,1.637743999527831e-06,9.825794567565163e-10,0.0015760637197645092,1.1857461812820982e-07,4.898906867309213e-10,2.696467611562908e-12,1.1588154189995065e-10,2.796592108797041e-05,2.0219511155147948e-09,2.5377987351866143e-06,2.48197964238696e-06,2.090297826591994e-05,4.1797621317452884e-05,1.2941188335402146e-07,1.7284236775611292e-07,3.82314488709746e-14,1.8743683912858158e-14,1.1270157334253439e-09,1.6666130339830513e-10,1.604128472441884e-06,5.391015692506597e-09,7.123816154698552e-08,1.8657616066530105e-10,2.036846479811965e-12,2.056396509105764e-10,9.235659924217782e-08,4.3376419070721996e-09,3.8851346493431926e-05,5.324894314036285e-07,2.8898998909119647e-08,7.767497816102322e-12
2.0126608572500767e-06,0.9186131715445954,7.188833892468456e-06,3.034061100162201e-06,1.782055829523191e-06,4.3127844627727956e-05,0.0,0.0,5.3524573539555495e-06,4.252204129575577e-08,4.7607064966999025e-05,2.8119931071424383e-06,3.948444551450153e-08,6.16886136872707e-17,4.341535091537997e-12,3.053204767214967e-08,3.6012707074207775e-06,2.448109314770116e-05,1.0848012494661407e-08,4.198093440204008e-09,0.00048600690212352625,2.7260364419755196e-09,1.2024195154193705e-09,1.6533867406106515e-11,8.14042014476482e-11,2.8929282545345804e-05,5.744808250597459e-08,3.283672873340313e-08,1.0302903697563737e-11,3.654646532961693e-13,5.735825752261445e-12,5.692991774284229e-14,5.495373095458764e-09,6.756491489945847e-11,3.76,0.0,0.01475994204019675,0.9983246999700781,2.522647090827251e-05,1.884005561521422e-07,0.7545989268539137,0.7534606169818607,1.6008437838506783e-06,9.80366998702072e-10,0.0015760621451674825,1.1917707326469823e-07,4.896811549557609e-10,2.688701859235465e-12,1.1565824511745143e-10,2.8230835897272006e-05,2.022968628746155e-09,2.532730621832089e-06,2.4771924143844754e-06,2.0973545850712633e-05,4.248645110776777e-05,1.288823200870028e-07,1.7215069847608043e-07,3.8174253462699795e-14,1.8714034113977447e-14,1.1252257682197905e-09,1.6852347544567323e-10,1.6031934231583413e-06,5.480365909016232e-09,7.174367164221541e-08,1.8861985318832354e-10,2.033397517188437e-12,2.055078102474399e-10,9.235233398434282e-08,4.2966864170831545e-09,3.891419316588573e-05,5.40810739434128e-07,2.8003840269894617e-08,7.52638149525746e-12
2.027582883299948e-06,0.9186763130126299,7.156443294701552e-06,3.0268936146768294e-06,1.7777095463034098e-06,4.340304733097932e-05,0.0,0.0,5.363765292754675e-06,4.274702840851827e-08,4.839353236756488e-05,2.84640288372232e-06,3.971511044819501e-08,6.173749183332272e-17,4.364239164634365e-12,3.048304035775824e-08,3.639998237649205e-06,2.471346672579466e-05,1.1002762955247254e-08,4.232019389931687e-09,0.0004907751037916045,2.753985123437379e-09,1.1998950176203663e-09,1.685456971159198e-11,8.228395538015045e-11,2.928384865090247e-05,5.751309117896982e-08,3.317832372331533e-08,1.0640592493659994e-11,3.735507025331055e-13,5.792142912901916e-12,5.695494696861883e-14,5.498980793657276e-09,6.843362580006882e-11,3.76,0.0,0.01433364918488514,0.9983237049720421,2.543383205700394e-05,1.9048730349085823e-07,0.7550303473211724,0.7538806772856314,1.56500931797673e-06,9.78218233459703e-10,0.0015760605730074046,1.19771790619318e-07,4.894520991790495e-10,2.680905517290311e-12,1.1543213223193044e-10,2.849544001164545e-05,2.023955982187372e-09,2.5275278102033415e-06,2.472258513920285e-06,2.1040886823243114e-05,4.317677691858747e-05,1.283529173782209e-07,1.7145865838158607e-07,3.811423853836491e-14,1.8683077999701975e-14,1.123358350116228e-09,1.7038415904412547e-10,1.602081103638718e-06,5.569919675504066e-09,7.225603042634397e-08,1.9065885765104687e-10,2.0298132067640437e-12,2.0535357629660672e-10,9.234643804728424e-08,4.256959903260379e-09,3.897555952069268e-05,5.491717703914551e-07,2.713603934560744e-08,7.292663090725768e-12
2.0425049093498194e-06,0.9187376551383418,7.124184801661773e-06,3.0195852769420893e-06,1.7733542244483822e-06,4.3676769820613336e-05,0.0,0.0,5.374946383275513e-06,4.2970308017952e-08,4.918233457555701e-05,2.8807544107658334e-06,3.994422891064128e-08,6.178170016585367e-17,4.386755369497851e-12,3.043197742294124e-08,3.6786332777678876e-06,2.494593945467285e-05,1.1157047363450706e-08,4.265540610445538e-09,0.0004955461477540566,2.781951567699976e-09,1.1973097965235243e-09,1.7177637926244915e-11,8.316169658048595e-11,2.963778688927128e-05,5.75761056183951e-08,3.352011008663519e-08,1.0985447151836633e-11,3.8170732574545025e-13,5.8481564147936866e-12,5.69815186907698e-14,5.502396351104548e-09,6.930320402577188e-11,3.76,0.0,0.013919669366511662,0.9983227115347867,2.5640453790059442e-05,1.925769509952989e-07,0.7554494589456029,0.7542884246270205,1.5302098181259343e-06,9.761313214280708e-10,0.0015760590033379767,1.203588365869737e-07,4.89204441692756e-10,2.6730846568051996e-12,1.1520347984084385e-10,2.875972802654298e-05,2.0249140068563225e-09,2.5221986394825687e-06,2.4671864440093464e-06,2.1105054350721147e-05,4.386849529283333e-05,1.27823912473718e-07,1.707665825022651e-07,3.8051548234509444e-14,1.8650884310366642e-14,1.1214175399784625e-09,1.7224327336823932e-10,1.600798395922447e-06,5.659663472438764e-09,7.277525234751819e-08,1.9269311743682185e-10,2.0261009814837258e-12,2.0517782469550395e-10,9.233895976248176e-08,4.218428172678288e-09,3.903549074256523e-05,5.575723400923496e-07,2.62948166466498e-08,7.066130092002037e-12
2.0574269353996907e-06,0.9187972498887218,7.092067279026776e-06,3.0121454233293133e-06,1.768993287252507e-06,4.394902729468693e-05,0.0,0.0,5.386003036434564e-06,4.3191892850912893e-08,4.997336949575214e-05,2.9150455043324333e-06,4.017182965069484e-08,6.182146815756847e-17,4.409090143259739e-12,3.037896884272851e-08,3.7171749099875935e-06,2.5178507902390564e-05,1.131084177209277e-08,4.298663042259866e-09,0.0005003199500878114,2.8099352145704697e-09,1.1946675522254682e-09,1.750304837514375e-11,8.403740296576245e-11,2.9991075657693026e-05,5.763718341650897e-08,3.3862082017575896e-08,1.1337523799778101e-11,3.8993366876017e-13,5.9038703275625306e-12,5.700975380536125e-14,5.505627079965332e-09,7.017360734625968e-11,3.76,0.0,0.013517646932955596,0.998321719683967,2.5846343074687453e-05,1.9466960462889867e-07,0.7558566172297962,0.7546842147803515,1.4964153897192845e-06,9.74104476140462e-10,0.0015760574361820328,1.2093827845036712e-07,4.889390795735859e-10,2.6652418144321343e-12,1.1497258462976302e-10,2.9023694834930576e-05,2.025843764651657e-09,2.5167511959197697e-06,2.4619844620016437e-06,2.1166102280856592e-05,4.4561504853864825e-05,1.2729553268105176e-07,1.7007479210696566e-07,3.7986322886974436e-14,1.8617519931654592e-14,1.119407351877319e-09,1.7410074050044483e-10,1.5993520600425923e-06,5.7495840454109235e-09,7.330134858382977e-08,1.9472258117606145e-10,2.022268010851376e-12,2.049814153794971e-10,9.232994606352028e-08,4.1810577689494445e-09,3.909403072869307e-05,5.66012278338751e-07,2.5479410307199e-08,6.846574909322875e-12
2.072348961449562e-06,0.9188551477296115,7.060099172525934e-06,3.004583108536613e-06,1.7646300091591487e-06,4.42198349412659e-05,0.0,0.0,5.396937616359876e-06,4.3411795619110525e-08,5.0766537089678696e-05,2.949274100905035e-06,4.039794144764339e-08,6.185701785455203e-17,4.431249695776619e-12,3.0324121584226393e-08,3.755622312081046e-06,2.5411168737389747e-05,1.1464123360047725e-08,4.3313928230825705e-09,0.0005050964292820095,2.8379355209966006e-09,1.191971886119491e-09,1.783077796856924e-11,8.491105461743955e-11,3.0343694572010693e-05,5.7696380608524025e-08,3.420423389408753e-08,1.1696877811804271e-11,3.982288898333704e-13,5.959288921667147e-12,5.703976568203538e-14,5.5086800659153575e-09,7.104479498900686e-11,3.76,0.0,0.013127236504821014,0.9983207294432198,2.6051507026306138e-05,1.9676537236523216e-07,0.756252167408489,0.7550683932416314,1.4635970017327719e-06,9.721359627284698e-10,0.0015760558715798116,1.2151018431195605e-07,4.88656884970765e-10,2.6573847026044367e-12,1.1473972491028792e-10,2.9287335617676733e-05,2.026745948710287e-09,2.511193316761879e-06,2.4566605826887963e-06,2.12240850595981e-05,4.525570631239324e-05,1.2676799567365512e-07,1.6938359512497687e-07,3.7918699055815625e-14,1.8583049909726865e-14,1.1173316913214924e-09,1.7595648686920747e-10,1.5977487313843762e-06,5.839668406299013e-09,7.383432714136846e-08,1.9674720254964967e-10,2.018321083761369e-12,2.0476519225994704e-10,9.231944252662689e-08,4.144815972956959e-09,3.9151222117976123e-05,5.744914284097282e-07,2.4689076035825928e-08,6.6337948443531115e-12
