Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46)
2.88000158125574e-09,0.7264563057452491,1.3215573578154588e-11,1.6861190992381686e-13,1.5825257150605363e-14,1.547520784606881e-17,0.0,0.0,6.276825533206609e-14,1.5503300084466586e-22,4.396796400789737e-16,8.149839484196238e-21,2.4557573409702938e-18,1.2542299983579393e-30,2.5109457247712226e-20,3.021398256517594e-18,1.4086133410773376e-20,6.331489830606721e-12,4.615477485628697e-23,9.669928066852102e-24,3.4173444376697296e-11,7.277702422696625e-19,5.291071043916913e-21,5.194237879685959e-37,1.3683297964211183e-26,3.3777521738547277e-19,6.008057679470811e-21,2.9602144466384274e-34,2.064133416447269e-43,1.012843112433732e-43,6.637813846039477e-26,1.2249477125861108e-29,7.608951887295268e-23,1.015013348247493e-31,3.76,0.0,0.7647705544165472,0.9992347031364469,4.197667584767805e-20,5.267132676119746e-29,0.0005595250718803201,0.0005498103661936728,9.71453810499732e-06,7.901700535266443e-11,0.000765296856416929,1.477850779900679e-14,1.0109246521192358e-15,9.10096371280556e-24,6.732461825246718e-22,6.331182984488537e-12,5.759611635749453e-13,8.290127930203152e-12,4.8719186963166804e-12,1.320217186972267e-13,1.1995285284415037e-16
2.9479109518897354e-09,0.7264580395544225,1.3682097191378029e-11,1.786366783933359e-13,1.6803515773648063e-14,1.6780835079492493e-17,0.0,0.0,6.581186876850693e-14,1.7034842155411905e-22,4.745663539731859e-16,8.949907582514698e-21,2.641869878050513e-18,1.3312071691035372e-30,2.5976734162396585e-20,3.2436420375829052e-18,1.570287849886332e-20,6.649556931729655e-12,5.023388004034435e-23,1.0371594184794444e-23,3.5813959544677484e-11,7.804244769033847e-19,5.811939984720256e-21,6.30125084886441e-37,1.5466688574869967e-26,3.7517061619898667e-19,6.530277460130515e-21,3.421027684513224e-34,2.6281716931917607e-43,1.2579689822460296e-43,7.31626992862217e-26,1.3921649851370865e-29,8.47613176800687e-23,1.1858942385757614e-31,3.76,0.0,0.7647573659611776,0.9992346363823764,4.674966272279368e-20,6.158068191787755e-29,0.0005727135288905319,0.000562937352596876,9.776002331211105e-06,8.13118525218146e-11,0.0007653636101406893,1.5495857540261837e-14,1.05831268046189e-15,1.007953666742943e-23,7.402560487320501e-22,6.649226824344917e-12,5.914742699929694e-13,8.579645841119736e-12,5.044747813977422e-12,1.4021139657874397e-13,1.306056032168666e-16
3.0158203225237308e-09,0.7264597733337006,1.4151462990436835e-11,1.8899352660208653e-13,1.7815453128652433e-14,1.8161045761218318e-17,0.0,0.0,6.892878358905466e-14,1.8677622090574551e-22,5.113074171076126e-16,9.80744263753275e-21,2.8372153660909495e-18,1.4107568700389301e-30,2.684801919378477e-20,3.476472200526888e-18,1.7459784756085212e-20,6.9754930681121405e-12,5.45613822940098e-23,1.1106442277026692e-23,3.749318903487131e-11,8.355531083337684e-19,6.37002597044156e-21,7.608805849203696e-37,1.7435086376951476e-26,4.156951295362672e-19,7.083290479873112e-21,3.939941119433328e-34,3.327215327155574e-43,1.5551386913062333e-43,8.045697746270734e-26,1.5772895979738763e-29,9.417760252868225e-23,1.3804813160882858e-31,3.76,0.0,0.7647441777332484,0.9992345804896864,5.1931797608774434e-20,7.173331832295808e-29,0.0005859017584988502,0.0005760672147990492,9.834363282655542e-06,8.359233473105129e-11,0.0007654195024758588,1.6230251770307212e-14,1.1066924721453997e-15,1.1132982389140958e-23,8.119413899516479e-22,6.9751385450370816e-12,6.069919328585642e-13,8.870722685136525e-12,5.21868539538801e-12,1.4868230450605608e-13,1.419102146974583e-16
3.083729693157726e-09,0.7264615070830849,1.462352567423304e-11,1.9968411295233715e-13,1.8861263912207232e-14,1.9618087790890303e-17,0.0,0.0,7.211904156578779e-14,2.0436938772644105e-22,5.499542799980165e-16,1.072512452683361e-20,3.0420193442731652e-18,1.4928877956642584e-30,2.7723018528224864e-20,3.720132466180093e-18,1.9365170214293645e-20,7.30929955733019e-12,5.914566017828686e-23,1.1875240328850753e-23,3.921114127898291e-11,8.932122466354447e-19,6.967020205047819e-21,9.147065033711509e-37,1.9602928086491143e-26,4.595276315845071e-19,7.668054626813872e-21,4.522630680353803e-34,4.189197774091361e-43,1.9139291219496756e-43,8.828597032110287e-26,1.7817244781765695e-29,1.043818989961872e-22,1.6013882397373876e-31,3.76,0.0,0.7647309897327561,0.9992345336912823,5.754701332813838e-20,8.326735598145081e-29,0.0005990897607092131,0.0005891997966003305,9.889777164130101e-06,8.585758019899574e-11,0.0007654663005167423,1.698169654218276e-14,1.1560586644101635e-15,1.2264668474011536e-23,8.884881538231628e-22,7.308919435923383e-12,6.225138776593889e-13,9.163264795904982e-12,5.39367858240547e-12,1.5743588391282824e-13,1.5388874543640522e-16
3.1516390637917215e-09,0.7264632408025751,1.5098147251193247e-11,2.107099975360041e-13,1.9941132864236754e-14,2.1154212745161276e-17,0.0,0.0,7.538268227173711e-14,2.231821633068175e-22,5.905585073315961e-16,1.1705693875656645e-20,3.256507381646634e-18,1.5776077473563189e-30,2.8601453121586505e-20,3.974866680653877e-18,2.1427620260127685e-20,7.650977685674018e-12,6.399513578928721e-23,1.2678756258894442e-23,4.0967824259890066e-11,9.53457942050197e-19,7.604647945630586e-21,1.0949829771916037e-36,2.1985413119175402e-26,5.068524655327267e-19,8.285528916115588e-21,5.175171756435731e-34,5.2469616183379615e-43,2.3454200430276046e-43,9.667526591304019e-26,2.0069421658013646e-29,1.1541909060859761e-22,1.8514448483167904e-31,3.76,0.0,0.7647178019596963,0.9992344945074941,6.36199955963635e-20,9.633245848790392e-29,0.0006122775355255601,0.0006023349496633971,9.942392317819667e-06,8.810678613309167e-11,0.0007655054839334035,1.7750197941066328e-14,1.2064059396999893e-15,1.3477996746151772e-23,9.700835988727199e-22,7.650570755072379e-12,6.380398512022255e-13,9.457183236625872e-12,5.569677173109055e-12,1.6647348772939307e-13,1.6656336276663679e-16
3.219548434425717e-09,0.7264649744921721,1.5575196671393835e-11,2.220726470745999e-13,2.1055235267597053e-14,2.2771675435430754e-17,0.0,0.0,7.871974319180183e-14,2.4327004164000194e-22,6.331717710983325e-16,1.2751952098724156e-20,3.4809050760549816e-18,1.6649236772413864e-30,2.9483057959359305e-20,4.240918827115877e-18,2.365598848532143e-20,8.000528704802841e-12,6.911827233303745e-23,1.3517757909822614e-23,4.276324553423627e-11,1.0163461843947194e-18,8.284668310045614e-21,1.3054874150427803e-36,2.4598524402459166e-26,5.578594538305058e-19,8.936673261746654e-21,5.904056794224326e-34,6.5389738094753684e-43,2.8623907329561807e-43,1.0565104165003865e-25,2.254486144092137e-29,1.2733542161118287e-22,2.133709222046464e-31,3.76,0.0,0.7647046144140657,0.9992344616992939,7.017618513291733e-20,1.1109048742231895e-28,0.0006254650829518302,0.0006154725331176846,9.992349619080535e-06,9.033921486157638e-11,0.0007655382917539642,1.8535762061223266e-14,1.25772902212887e-15,1.4776401107639624e-23,1.05691620474867e-21,8.000093725917758e-12,6.535696188382437e-13,9.75239356199972e-12,5.7466334881213e-12,1.7579638485281977e-13,1.799563364570336e-16
3.2874578050597123e-09,0.7264667081518761,1.6054549477244392e-11,2.337734396127499e-13,2.220373742263748e-14,2.4472733499622606e-17,0.0,0.0,8.213025982803987e-14,2.6468976962347667e-22,6.77845844052609e-16,1.3866761444414814e-20,3.715438052974836e-18,1.754841729909063e-30,3.0367581354015966e-20,4.518533036530344e-18,2.6059397467507227e-20,8.357953829013238e-12,7.452357182834682e-23,1.4393013039438634e-23,4.4597412253882686e-11,1.0819329025029369e-18,9.008874086606256e-21,1.5504299473976594e-36,2.745904915020506e-26,6.127439071210776e-19,9.622448266038874e-21,6.7162132272282295e-34,8.110124275578605e-43,3.47953733793782e-43,1.1524006292275803e-25,2.5259721356356095e-29,1.4017849940527056e-22,2.4514800928348968e-31,3.76,0.0,0.7646914270958597,0.999234434229242,7.724177959412651e-20,1.277161762862095e-28,0.0006386524029919629,0.0006286124131835711,1.0039782852258953e-05,9.255419016683351e-11,0.0007655657614180787,1.933839498661351e-14,1.3100226744365053e-15,1.616334549497332e-23,1.1491755875490864e-21,8.357489534526838e-12,6.691029621942838e-13,1.0048815592186229e-11,5.92450224367278e-12,1.8540576439162046e-13,1.9409003230747823e-16
3.3553671756937077e-09,0.726468441781688,1.6536087471749878e-11,2.4581366897792596e-13,2.3386797098027306e-14,2.625964702566172e-17,0.0,0.0,8.561426579963336e-14,2.8749934722706103e-22,7.246325934891274e-16,1.5053045041049622e-20,3.960331964283053e-18,1.847367282084554e-30,3.1254784277674693e-20,4.807953597487074e-18,2.864723948631539e-20,8.723254233073033e-12,8.021957293098623e-23,1.5305289312162898e-23,4.647033118628082e-11,1.1502739637010648e-18,9.779091545721262e-21,1.83449104646887e-36,3.058459959425872e-26,6.717066319435389e-19,1.0343815025811074e-20,7.619021736779197e-34,1.0012615241672699e-42,4.213712627680061e-43,1.254696817027418e-25,2.823089364710136e-29,1.539972966753452e-22,2.8083096028473004e-31,3.76,0.0,0.7646782400050746,0.9992344112287523,8.484373534052522e-20,1.4639782398173168e-28,0.0006518394956498982,0.0006417544628154773,1.008481906759612e-05,9.475109380939839e-11,0.0007655887615112071,2.015810277464718e-14,1.3632816953664902e-15,1.7642321939163063e-23,1.2470524200084856e-21,8.722759327434603e-12,6.846396772958962e-13,1.0346373198138823e-11,6.1032404310546196e-12,1.953027396969658e-13,2.0898690606744226e-16
3.423276546327703e-09,0.7264701753816079,1.7019698403448833e-11,2.5819454901812953e-13,2.460456395904964e-14,2.813467820449502e-17,0.0,0.0,8.917179293780521e-14,3.11758027629852e-22,7.735839753185261e-16,1.631378694509313e-20,4.215812486967769e-18,1.9425049803666163e-30,3.2144439728248804e-20,5.109424965225694e-18,3.142917717919394e-20,9.096431050571371e-12,8.621484887295566e-23,1.6255354290875522e-23,4.838200873382086e-11,1.2214251733137112e-18,1.0597180253388737e-20,2.1628613865131525e-36,3.3993633667863075e-26,7.349539372912474e-19,1.1101734953922357e-20,8.620334843394109e-34,1.230694903264223e-42,5.084189906125519e-43,1.3636783512909152e-25,3.1476017861156256e-29,1.6884215322858767e-22,3.208016411165108e-31,3.76,0.0,0.7646650531417066,0.9992343919706065,9.300976905029974e-20,1.6733800784506825e-28,0.0006650263609295758,0.000654898561362906,1.0127578920190818e-05,9.692936223272719e-11,0.0007656080192526881,2.099489144268249e-14,1.4175009174141314e-15,1.921684872628867e-23,1.3507383563219362e-21,9.095904209993943e-12,7.001795730026129e-13,1.0644994097730265e-11,6.282807202130756e-12,2.05488352191359e-13,2.246694976615036e-16
3.4911859169616984e-09,0.7264719089516367,1.7505275667197063e-11,2.7091721762835084e-13,2.5857179974471e-14,3.010009101068524e-17,0.0,0.0,9.280287137594136e-14,3.3752631732867326e-22,8.247520284292786e-16,1.7652032191105466e-20,4.4821053217976395e-18,2.0402587771290883e-30,3.3036332127416816e-20,5.42319176994639e-18,3.4415144141001917e-20,9.477485372729542e-12,9.251800551109696e-23,1.7243975429111192e-23,5.0332450952207135e-11,1.29544227419948e-18,1.1465032886476398e-20,2.54128401559386e-36,3.770547563630226e-26,8.026976401060185e-19,1.1897169615215067e-20,9.728495828181941e-34,1.5063022597516256e-42,6.112952930811196e-43,1.479630440823384e-25,3.5013492808081023e-29,1.8476477756706782e-22,3.6546991484407824e-31,3.76,0.0,0.7646518665057518,0.9992343758459052,1.017683591894521e-19,1.9075431625136354e-28,0.0006782129988349362,0.0006680445942485325,1.0168176991913465e-05,9.908848343963192e-11,0.0007656241435408319,2.1848766956920663e-14,1.4726752048987625e-15,2.0890468655176886e-23,1.4604259613939686e-21,9.476925245186613e-12,7.157224697015101e-13,1.0944609662131731e-11,6.463163760608113e-12,2.1596357500484208e-13,2.411604257065145e-16
3.559095287595694e-09,0.7264736424917745,1.7992718020015247e-11,2.8398274057602523e-13,2.7144779803031144e-14,3.215815090874523e-17,0.0,0.0,9.650752963515687e-14,3.64865976220365e-22,8.781888693231794e-16,1.9070886843302594e-20,4.7594361919622605e-18,2.1406319646774838e-30,3.393025674884455e-20,5.749498824488265e-18,3.761534547114469e-20,9.866418247624181e-12,9.913767947967418e-23,1.8271920063594224e-23,5.2321663567908214e-11,1.372380946314605e-18,1.2384575049729844e-20,2.9760989101024844e-36,4.1740336670523476e-26,8.751550697819236e-19,1.2731080575881638e-20,1.0952357984017997e-33,1.8361337459420355e-42,7.325013791975385e-43,1.602844117475655e-25,3.886248818696405e-29,2.018182482113213e-22,4.152750219472513e-31,3.76,0.0,0.7646386800972061,0.999234362344802,1.1114874734853124e-19,2.1688010080928446e-28,0.0006913994093699189,0.0006811924526625,1.020672209711234e-05,1.0122799403182382e-10,0.0007656376442230244,2.2719735223406633e-14,1.5287994523223107e-15,2.2666747388781955e-23,1.5763086443046776e-21,9.86582345284663e-12,7.312681982155139e-13,1.1245154731939808e-11,6.644273258780747e-12,2.267293164282159e-13,2.584823823060442e-16
3.6270046582296892e-09,0.7264753760020223,1.8481929311246945e-11,2.9739211513535256e-13,2.8467491160561374e-14,3.431112458347464e-17,0.0,0.0,1.0028579470553606e-13,3.938400176601024e-22,9.339466870120102e-16,2.057351804859648e-20,5.0480308416949364e-18,2.2436272077485466e-30,3.4826019175146495e-20,6.088591131449214e-18,4.104025827182766e-20,1.0263230679776283e-11,1.0608253644172826e-22,1.9339955407101975e-23,5.434965199472834e-11,1.4522968063032113e-18,1.3357765094456976e-20,3.474289983127695e-36,4.611933535976361e-26,9.525490717485496e-19,1.3604429265339862e-20,1.230130419622777e-33,2.2294334271763835e-42,8.748760801121247e-43,1.7336162216871274e-25,4.304295588998099e-29,2.20057014793039e-22,4.7068699535011675e-31,3.76,0.0,0.7646254939160656,0.9992343510403953,1.2118093945525506e-19,2.459652481562509e-28,0.000704585592538464,0.0006943420332721158,1.0243317572922869e-05,1.0334747640431224e-10,0.0007656489482000783,2.3607802080857588e-14,1.5858685829777063e-15,2.4549271895792488e-23,1.6985805957872018e-21,1.026259980924944e-11,7.468165988854683e-13,1.1546567442563623e-11,6.826100699474085e-12,2.3778642319241846e-13,2.7665812810822875e-16
3.6949140288636846e-09,0.7264771094823801,1.897281822630141e-11,3.111462735399776e-13,2.9825435168701886e-14,3.6561279692649764e-17,0.0,0.0,1.041376921232679e-13,4.245127084977942e-22,9.920777381632973e-16,2.2163154091000393e-20,5.348115034887574e-18,2.3492465744371133e-30,3.572343478213051e-20,6.440713889813909e-18,4.470063210082112e-20,1.0667923630059621e-11,1.1336126943419247e-22,2.044884854164495e-23,5.641642134954446e-11,1.5352454071128526e-18,1.4386593938843196e-20,4.0435346175970256e-36,5.0864518159473236e-26,1.03510801019986e-18,1.4518176849748598e-20,1.3785266852543235e-33,2.6967861652927517e-42,1.0416338540433648e-42,1.872249387958462e-25,4.757564098587267e-29,2.3953689893364987e-22,5.322081101927771e-31,3.76,0.0,0.7646123079623263,0.9992343415752519,1.3189570687185068e-19,2.782769713593766e-28,0.000717771548344512,0.000707493237946158,1.027806155496067e-05,1.054465560867176e-10,0.0007656584129056977,2.4512973295057006e-14,1.6438775477728471e-15,2.654164897892646e-23,1.8274367295144475e-21,1.0667255247020478e-11,7.623675207896628e-13,1.1848789058402658e-11,7.008612842925614e-12,2.4913568358286417e-13,2.957104876136808e-16
3.76282339949768e-09,0.7264788429328486,1.9465298043291762e-11,3.2524608626307697e-13,3.1218726686141447e-14,3.891088464051621e-17,0.0,0.0,1.0806324604388734e-13,4.569495690944656e-22,1.052634342483571e-15,2.3843084447299647e-20,5.659914553706182e-18,2.457491565630042e-30,3.662232824894187e-20,6.806112501148307e-18,4.860748938192454e-20,1.108049801588199e-11,1.2098259730198303e-22,2.159936641195198e-23,5.852197646725144e-11,1.6212822376340237e-18,1.5473084889859325e-20,4.6922557951045856e-36,5.599887977112237e-26,1.1230657700306604e-18,1.5473284116348917e-20,1.541474808217489e-33,3.250278947911931e-42,1.2364062329416282e-42,2.0190520302703177e-25,5.248209238795914e-29,2.6031509492452007e-22,6.0037436831074626e-31,3.76,0.0,0.7645991222359845,0.9992343336501054,1.4332458738539144e-19,3.1410062092455073e-28,0.0007309572767920017,0.0007206459734930625,1.0311047239140056e-05,1.0752489922395191e-10,0.0007656663376061036,2.5435254554576552e-14,1.7028213242390747e-15,2.8647503886332734e-23,1.9630726269994247e-21,1.1079790655316617e-11,7.779208210727109e-13,1.2151763815369142e-11,7.191778118351518e-12,2.607778303971131e-13,3.1566234472077327e-16
3.898642140765671e-09,0.7264823097441199,2.0454705113014743e-11,3.544858659052038e-13,3.4111782201499114e-14,4.391752022741382e-17,0.0,0.0,1.161354135176686e-13,5.273841484907839e-22,1.181233779065146e-15,2.7487292317552716e-20,6.3195627800425195e-18,2.6818617524686883e-30,3.8423891285420547e-20,7.577719935514385e-18,5.720611041540409e-20,1.1929294549312082e-11,1.3728803347378933e-22,2.402834341604578e-23,6.284946200366815e-11,1.802842221136931e-18,1.7827307229622593e-20,6.265885991967069e-36,6.753198105524187e-26,1.3161409015316317e-18,1.7511418352598643e-20,1.9155248055167592e-33,4.672661052224068e-42,1.7268904596053463e-42,2.338428208549428e-25,6.350657005740667e-29,3.060020653087832e-22,7.589641919797987e-31,3.76,0.0,0.7645727514654769,0.999234321462066,1.6845467597146256e-19,3.975208410380919e-28,0.0007573280516270662,0.0007469556876893852,1.0372093247186121e-05,1.1161822963544465e-10,0.0007656785247283209,2.7331169561344903e-14,1.8234933507934814e-15,3.321423280039367e-23,2.2554690788957135e-21,1.1928504725636654e-11,8.090340224362772e-13,1.2759763682886705e-11,7.559949637758474e-12,2.8494345340723315e-13,3.583563596948507e-16
4.020879007906863e-09,0.7264854297720473,2.1349828482064198e-11,3.81991380190859e-13,3.6837455458531537e-14,4.878637570012617e-17,0.0,0.0,1.2365248592638527e-13,5.974916952376027e-22,1.3057946753114391e-15,3.1110140905080005e-20,6.955577969911525e-18,2.8927789612922023e-30,4.004876802100208e-20,8.320036257960161e-18,6.590401878051386e-20,1.272017427034192e-11,1.5322254572952226e-22,2.636447028113028e-23,6.687688951198376e-11,1.977363293455035e-18,2.016426648835366e-20,8.055727916911777e-36,7.949357776205153e-26,1.5108318824750167e-18,1.9496816614927202e-20,2.3137128761325302e-33,6.406053421902114e-42,2.3107932293870163e-42,2.6570182001391573e-25,7.493987706095767e-29,3.5216245665080845e-22,9.305436269633609e-31,3.76,0.0,0.7645490185496796,0.9992343136450897,1.938461310931687e-19,4.878736304471264e-28,0.0007810609714518763,0.000770638823772483,1.0421863597340584e-05,1.1522870870602542e-10,0.0007656863408506784,2.9096064815786576e-14,1.9352453634332265e-15,3.7749084497087093e-23,2.5437866665649097e-21,1.2719304936058803e-11,8.370427506531155e-13,1.3309035597755296e-11,7.893252292837023e-12,3.077004972532898e-13,4.000878975182998e-16
4.143115875048055e-09,0.7264885497031423,2.2248944358037378e-11,4.106278425335978e-13,3.967918630407951e-14,5.401274095668762e-17,0.0,0.0,1.3140852495656123e-13,6.743914152367876e-22,1.4390304794215452e-15,3.5079503990494016e-20,7.63306287060119e-18,3.112203433144397e-30,4.1676084879653456e-20,9.109192668876337e-18,7.558446123055925e-20,1.3536602184658981e-11,1.7040369211429573e-22,2.884738191197284e-23,7.103004662269378e-11,2.1627502320344137e-18,2.272097928923944e-20,1.0274241174169712e-35,9.311920668553026e-26,1.7269048060955271e-18,2.16311348976948e-20,2.7782069538092123e-33,8.695758338951061e-42,3.0662185936122834e-42,3.007136355252989e-25,8.795711835805356e-29,4.0348163762972623e-22,1.1336950968402021e-30,3.76,0.0,0.7645252863705886,0.9992343079678612,2.220769028937779e-19,5.949617615230728e-28,0.0008047931546962201,0.0007943256713483351,1.0467185663611062e-05,1.1876842623961724e-10,0.0007656920171985226,3.091648131385492e-14,2.0499491981540985e-15,4.270869673373712e-23,2.857137765262246e-21,1.3535648153662424e-11,8.650572772430709e-13,1.3860001230348005e-11,8.22824794739977e-12,3.3141563579095107e-13,4.450919878252961e-16
