Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68)
0.004224686368872757,0.5217208361914946,9.510341981940194e-09,1.572992920305162e-09,8.519511490462893e-09,1.3117037588723304e-05,0.0,0.0,6.143976790322922e-05,1.2668014281899685e-05,3.7043417277180146e-05,1.0198774706369444e-07,3.947827389451259e-11,4.2771371893530865e-27,1.9679929627548867e-19,9.479725054931104e-13,1.2372239342112546e-07,5.066911193931832e-05,3.322778547176907e-13,4.586057102770961e-17,1.6431657301009365e-06,3.744335627494079e-15,9.019099241979213e-15,3.053417380407757e-10,1.7816614865679013e-11,9.312603616230873e-06,9.172043817361639e-14,8.403165341477097e-10,1.4679695987087675e-10,1.4821404192858092e-14,1.114778578929333e-12,6.1004607376553346e-15,5.9208296036860466e-12,5.0495555936444845e-11,3.76,0.0,0.5749689081129795,0.9997760164821088,7.909661683796077e-05,3.977267969823581e-06,0.14327073356067638,0.1431388673788914,2.4849626150381233e-09,1.1797079819898726e-15,3.859119141158365e-05,1.8200118230075976e-05,5.3428409543557174e-14,3.75182979395513e-14,6.554029459173475e-13,2.778934656772885e-05,4.7253403339424496e-12,1.389179681573441e-10,1.4893523043282123e-10,4.670964103682613e-08,2.3595985698030138e-08,2.3494265162990074e-08,1.7503872955771008e-08,3.5862632407771426e-16,1.2913847044605317e-17,5.3910787601850874e-14,6.4868550432345056e-15,1.0230775901911152e-07,1.3375446888732283e-09,2.3843241676742123e-10,5.8859851367627395e-18,1.4173224636744482e-09,1.083015925304089e-11,1.860768720958181e-09,2.4938521471438507e-09,0.00013410342911781268,6.461118169556725e-08,2.222468835971346e-08,9.945624054881618e-15,3.890233987477586e-09,1.7268503069516379e-13,4.190131400713339e-09,3.360401979583628e-17,3.5305863840452764e-13,1.2904150958891191e-14,9.622459219281776e-11,1.2820896985526346e-07,7.533185645613282e-08,1.91017327856268e-11,4.132090696354858e-17,1.4824598058791242e-18,4.121680169011798e-10,9.454346002867558e-18,7.99526690259594e-08,1.0535797145903666e-16,1.6669374376552967e-20,1.2583068220401853e-12,3.989368534586619e-13
0.004242337511318942,0.5217704977553064,9.609287211932491e-09,1.5923053862517258e-09,8.632445230396251e-09,1.3281541622276445e-05,0.0,0.0,6.202058629298994e-05,1.2821974884532748e-05,3.7498557413320836e-05,1.0394104113501509e-07,4.0057116645952195e-11,4.4346330532226456e-27,2.0205225771520063e-19,9.631806195452117e-13,1.258773084659793e-07,5.107563525934838e-05,3.419461663185705e-13,4.6802779168765076e-17,1.6565266332674226e-06,3.775118809544263e-15,9.164789970251962e-15,3.14057094822817e-10,1.8291056818379276e-11,9.488949087012021e-06,9.247973834972339e-14,8.563736263348397e-10,1.5234231206867399e-10,1.5348515925969728e-14,1.1348804737819172e-12,6.235211811301569e-15,6.0212014745409255e-12,5.1441099000775475e-11,3.76,0.0,0.5744331387241886,0.9997739198678904,8.02797173257831e-05,4.050923384138574e-06,0.14380528164023815,0.14367181606304447,2.482669432517794e-09,1.180058696449493e-15,3.85911104787789e-05,1.8479824236971278e-05,5.424996861890318e-14,3.812225116541415e-14,6.66398575697048e-13,2.8004834296691155e-05,4.742472814342419e-12,1.411236217727011e-10,1.5111099614470846e-10,4.744951441467429e-08,2.396249470442149e-08,2.380875772559266e-08,1.7739154300004383e-08,3.643446159083876e-16,1.3119757229105074e-17,5.478292119914441e-14,6.60432206674194e-15,1.0380788204783093e-07,1.3581892083442973e-09,2.411963186761584e-10,5.9799074613383795e-18,1.441869423314681e-09,1.0947602158106075e-11,1.887869504827392e-09,2.5235148923423387e-09,0.00013587250775521693,6.577028762603662e-08,2.2475985785808106e-08,1.0078919555927788e-14,3.9338520587465175e-09,1.7559699501542408e-13,4.263139406565703e-09,3.4189782253751845e-17,3.623460688787545e-13,1.3243593015493863e-14,9.876250059252735e-11,1.2798245540820778e-07,7.630833458134618e-08,1.960365672387438e-11,4.2406662407918336e-17,1.526272580155161e-18,4.170419201633677e-10,9.669042882935702e-18,8.063728040227128e-08,1.0752569347838779e-16,1.7133576859669892e-20,1.2759388971340412e-12,4.044859654497965e-13
0.004259988653765126,0.5218201142497555,9.709014703313038e-09,1.6118172597187254e-09,8.746685549302427e-09,1.3447610224353346e-05,0.0,0.0,6.260550625749045e-05,1.297766764064073e-05,3.7957952084322096e-05,1.0592603573099645e-07,4.064333128148723e-11,4.5986276163546426e-27,2.0743274363167016e-19,9.785929193644773e-13,1.280642783022833e-07,5.148367889878419e-05,3.51868282256205e-13,4.7761607065325166e-17,1.669938301170106e-06,3.806023006220189e-15,9.312505872450035e-15,3.2299868570814483e-10,1.877698100274109e-11,9.668024868339795e-06,9.324301387567574e-14,8.727167510310209e-10,1.580817052177466e-10,1.589293133931938e-14,1.1552850479433695e-12,6.372773640850149e-15,6.1230874154771285e-12,5.2401872329318253e-11,3.76,0.0,0.573897847250458,0.999771803401221,8.147746475683636e-05,4.125776902143285e-06,0.14433933765182055,0.14420425668774964,2.480378309175264e-09,1.1804090324044652e-15,3.8591028779677735e-05,1.8762892792711516e-05,5.5081422316858623e-14,3.8734505746213614e-14,6.775527749023147e-13,2.8221741742549248e-05,4.759585507610798e-12,1.4335909834980632e-10,1.5331310448527132e-10,4.81992930887503e-08,2.4333793240747537e-08,2.412649781277143e-08,1.7976876606805837e-08,3.7013909518950564e-16,1.3328410730302306e-17,5.566702575300468e-14,6.723561042682742e-15,1.0532616076793272e-07,1.3791012687886711e-09,2.4402306777990506e-10,6.075082195084911e-18,1.4667788697285668e-09,1.1068063591841924e-11,1.915295299719431e-09,2.553491409695381e-09,0.00013766130547501152,6.694672749950523e-08,2.272977400038492e-08,1.0213595527101371e-14,3.977898247364257e-09,1.7855148711230923e-13,4.337207366916279e-09,3.4784052143406335e-17,3.718609645712546e-13,1.3591346421829065e-14,1.0136264266486469e-10,1.277526228277523e-07,7.729299587280073e-08,2.0117837133223492e-11,4.3518930777841657e-17,1.5712676877759738e-18,4.219672122748462e-10,9.887819802338055e-18,8.132279579710958e-08,1.0973091734519283e-16,1.7609725866403374e-20,1.2937469067840722e-12,4.100904269037058e-13
0.004277639796211311,0.5218696857269159,9.809528007342747e-09,1.6315301163698339e-09,8.862244994811509e-09,1.3615254062029379e-05,0.0,0.0,6.319454374345909e-05,1.3135111626776775e-05,3.842163875686276e-05,1.0794316875624703e-07,4.123699668932198e-11,4.7726110934360904e-27,2.1293759304033613e-19,9.942109323335864e-13,1.3028370244569543e-07,5.189324286951748e-05,3.620500233235254e-13,4.873724710432924e-17,1.6834006933433068e-06,3.837048155662184e-15,9.462265884395376e-15,3.3217183640339086e-10,1.927463554831705e-11,9.849864609871964e-06,9.401028516589622e-14,8.893510576245689e-10,1.640214229612256e-10,1.6455174267286444e-14,1.1759960324036324e-12,6.513199635724972e-15,6.22650652049039e-12,5.337809032675141e-11,3.76,0.0,0.5733630330574322,0.9997696669096612,8.26900143547525e-05,4.201845157491449e-06,0.14487290209140907,0.14473618959688708,2.478089242239699e-09,1.1807589896309272e-15,3.8590946307623734e-05,1.9049353511782432e-05,5.5922857738865955e-14,3.935513727305271e-14,6.88867035351719e-13,2.844008653124229e-05,4.776678432936084e-12,1.4562465506120505e-10,1.5554176535551844e-10,4.895908837035467e-08,2.470993403405909e-08,2.444750798330979e-08,1.8217056942013314e-08,3.7601044255786476e-16,1.3539831995216347e-17,5.656321583996264e-14,6.8445936157362246e-15,1.068627738905852e-07,1.4002837839322803e-09,2.4691439924937044e-10,6.171520161671849e-18,1.4920552898654345e-09,1.119161312961649e-11,1.943049265924274e-09,2.5837848130273856e-09,0.0001394700126660558,6.81407179960882e-08,2.2986075411777387e-08,1.0349661617499045e-14,4.022376362118727e-09,1.8154876420123815e-13,4.41234803961409e-09,3.538693190170211e-17,3.81608037407123e-13,1.3947593727872755e-14,1.0402644097631846e-10,1.2751955860325658e-07,7.82858738747398e-08,2.0644553130370848e-11,4.4658315777042884e-17,1.6174730293073557e-18,4.2694438795791057e-10,1.0110739522322617e-17,8.200918272389174e-08,1.1197418272977675e-16,1.8098103171753423e-20,1.3117319153158048e-12,4.1575057877201983e-13
0.004295290938657496,0.5219192122388974,9.910831573567547e-09,1.6514458250167056e-09,8.979137578782961e-09,1.3784483858663362e-05,0.0,0.0,6.378771456871052e-05,1.329432611694326e-05,3.888965539336548e-05,1.0999288401231434e-07,4.183819627010549e-11,4.947816610312603e-27,2.1857786722883243e-19,1.0100379221592225e-12,1.3253598440171028e-07,5.230432723194547e-05,3.724975462125704e-13,4.973001084794303e-17,1.6969137693254047e-06,3.868194196094631e-15,9.614101458440294e-15,3.415820000752311e-10,1.9784269596102164e-11,1.0034502318293906e-05,9.478157440911253e-14,9.062818071255905e-10,1.701679604264135e-10,1.703577456590619e-14,1.197017240232061e-12,6.656547831066661e-15,6.33147911556844e-12,5.436997046123899e-11,3.76,0.0,0.5728286955096283,0.9997675102192278,8.391752296778057e-05,4.279145000992682e-06,0.14540597545493733,0.1452676151326354,2.475802228935529e-09,1.181108567905349e-15,3.859086305590056e-05,1.9339236170510532e-05,5.677436345038119e-14,3.998425893755157e-14,7.003436641825936e-13,2.8659886535087025e-05,4.79375160938337e-12,1.4792069358354976e-10,1.577972708208921e-10,4.972901221080635e-08,2.5090970107599895e-08,2.4771811584879302e-08,1.8459713110432472e-08,3.8195954898349073e-16,1.375405351535453e-17,5.747166291284844e-14,6.967441660969834e-15,1.0841790145753945e-07,1.4217396872666193e-09,2.4987209741797674e-10,6.26923866375252e-18,1.517703204663726e-09,1.1318322030284984e-11,1.9711345867538632e-09,2.6143980213472996e-09,0.00014129882151183633,6.935247839856365e-08,2.3244912253672785e-08,1.048712782220475e-14,4.067290127358124e-09,1.845895307164239e-13,4.488574324558079e-09,3.599852510501896e-17,3.915928495126902e-13,1.4312525825442428e-14,1.0675535071232419e-10,1.272833496720184e-07,7.92870027227915e-08,2.1184089948249856e-11,4.582543441037518e-17,1.6649184235274501e-18,4.319739378854924e-10,1.0337866648427222e-17,8.269640908075587e-08,1.142560365838366e-16,1.8599000813032335e-20,1.3298949986508423e-12,4.2146676567602556e-13
0.00431294208110368,0.5219686938378182,1.0012929062684821e-08,1.6715661452035362e-09,9.09737701956809e-09,1.3955310365559802e-05,0.0,0.0,6.438503444475373e-05,1.3455330535846317e-05,3.936204033827183e-05,1.120756299523953e-07,4.24470127208428e-11,5.128897104867145e-27,2.243533985711523e-19,1.0260759058160788e-12,1.3482153403866948e-07,5.2716932084437175e-05,3.832171075498165e-13,5.0740142442795676e-17,1.710477488657539e-06,3.89946106573204e-15,9.768036289482554e-15,3.512347296086835e-10,2.030614668199643e-11,1.0221972276071663e-05,9.555690226172984e-14,9.235143479181777e-10,1.7652798113593842e-10,1.7635286327014533e-14,1.2183525150280152e-12,6.8028744207455075e-15,6.438027597290671e-12,5.5377732537226326e-11,3.76,0.0,0.5722948339707259,0.9997653331547626,8.516014868398288e-05,4.357693449106844e-06,0.14593855823830781,0.14579853363586942,2.47351726648353e-09,1.1814577669984662e-15,3.859077901774779e-05,1.963257066674547e-05,5.763602776340796e-14,4.062197186756575e-14,7.11984706254979e-13,2.888115981667e-05,4.810805055974811e-12,1.502475726884415e-10,1.6007989071460777e-10,5.050917959704323e-08,2.5476954772847905e-08,2.5099431267972035e-08,1.870486222404397e-08,3.879873376340036e-16,1.397110824780038e-17,5.839250570901984e-14,7.092127230855101e-15,1.0999172499666105e-07,1.4434719216215646e-09,2.5289798536605766e-10,6.368251079406815e-18,1.543727195375487e-09,1.1448262817741918e-11,1.9995544700882784e-09,2.6453339434261806e-09,0.00014314792554350687,7.058222999763538e-08,2.350630556906254e-08,1.0626003946939918e-14,4.112643164226656e-09,1.8767437375176565e-13,4.56589923186975e-09,3.661893620426957e-17,4.0182089441135777e-13,1.4686346387833588e-14,1.0955085631735298e-10,1.2704408327982196e-07,8.029641703947165e-08,2.1736738431652947e-11,4.702091586457601e-17,1.7136349659574356e-18,4.3705633729856307e-10,1.0569265013375186e-17,8.338444307149564e-08,1.16577031472412e-16,1.911270931637512e-20,1.3482372418150236e-12,4.2723933509286597e-13
0.004330593223549865,0.5220181305759938,1.0115824850683121e-08,1.6918928723144795e-09,9.216976865932176e-09,1.4127744374875873e-05,0.0,0.0,6.498651896885329e-05,1.3618144473598724e-05,3.983883235554412e-05,1.1419186004148118e-07,4.306352859461667e-11,5.319054407961966e-27,2.302650055131513e-19,1.042326990347346e-12,1.3714076425911605e-07,5.313105756733161e-05,3.942150416915032e-13,5.176788293348826e-17,1.7240918108840024e-06,3.930848702877258e-15,9.924094241183561e-15,3.6113568708124827e-10,2.084053195515685e-11,1.041230906548366e-05,9.633628956529137e-14,9.410541244101483e-10,1.8310833524167292e-10,1.8254280095209024e-14,1.240005732109491e-12,6.952236996178248e-15,6.546173324290764e-12,5.6401598910466325e-11,3.76,0.0,0.5717614478034622,0.9997631355398179,8.64180509555752e-05,4.437507700351481e-06,0.1464706509373875,0.14632894544604472,2.471234352100535e-09,1.1818065866753301e-15,3.859069418635455e-05,1.9929387030629213e-05,5.850793936511293e-14,4.12683713063484e-14,7.237920803462199e-13,2.9103924644231088e-05,4.827838791622334e-12,1.526056251458481e-10,1.6238987858798664e-10,5.1299705885936097e-08,2.586794198732139e-08,2.5430389660187013e-08,1.8952521394559793e-08,3.940946362048291e-16,1.4191025949165212e-17,5.932588228586833e-14,7.218672570825046e-15,1.1158442715058234e-07,1.4654834669135343e-09,2.559939289379437e-10,6.468570746280996e-18,1.5701318861103682e-09,1.1581509483835683e-11,2.0283121433259018e-09,2.676595633973147e-09,0.00014501751978596652,7.18301962782966e-08,2.377027774025792e-08,1.0766299794594141e-14,4.158439283246206e-09,1.9080378002708888e-13,4.644335890973634e-09,3.7248270614547215e-17,4.122976029412684e-13,1.506925732624493e-14,1.1241447250020145e-10,1.2680184700301536e-07,8.13141519926143e-08,2.2302795384373015e-11,4.824540216451121e-17,1.7636534146633046e-18,4.421920810015626e-10,1.0804999557214325e-17,8.407325323842333e-08,1.18937726109285e-16,1.9639526643766464e-20,1.366759740252625e-12,4.33068637741976e-13
0.00434824436599605,0.5220675225056574,1.0219522197466231e-08,1.712427719297533e-09,9.337950918215668e-09,1.4301796707343074e-05,0.0,0.0,6.559218360781777e-05,1.3782787701462828e-05,4.032007067163238e-05,1.163420333024072e-07,4.36878281485802e-11,5.5155019860836736e-27,2.363180662289964e-19,1.0587937714277843e-12,1.3949409132164997e-07,5.3546703867346615e-05,4.054978200279274e-13,5.281350800315196e-17,1.737756695552289e-06,3.9623570458982945e-15,1.00823024945765e-14,3.712906564588705e-10,2.138769138458566e-11,1.0605547598684863e-05,9.711975903337465e-14,9.589066879261026e-10,1.8991608051802014e-10,1.8893335854053066e-14,1.2619808048536102e-12,7.104694952556725e-15,6.6559374216071565e-12,5.7441794809380473e-11,3.76,0.0,0.5712285363695656,0.9997609171965377,8.769139072755922e-05,4.5186051540088745e-06,0.14700225404800923,0.14685885090105785,2.468953482999092e-09,1.1821550266973437e-15,3.8590608554855354e-05,2.022971543605284e-05,5.939018761614366e-14,4.192355944563295e-14,7.357678532265875e-13,2.9328199512519672e-05,4.844852835141324e-12,1.5499520971445068e-10,1.6472750270411509e-10,5.210070717424713e-08,2.626398631323806e-08,2.5764710040425564e-08,1.9202708349401405e-08,4.002823005537993e-16,1.4413837580415494e-17,6.027194561438945e-14,7.347100138678233e-15,1.1319619187311229e-07,1.4877773377762287e-09,2.5916184156134465e-10,6.570212684355172e-18,1.5969219410938292e-09,1.1718137651643232e-11,2.0574108574318585e-09,2.708186119010044e-09,0.00014690780088080319,7.309660314625174e-08,2.40368510073369e-08,1.0908025268120957e-14,4.204682233594679e-09,1.9397830858521355e-13,4.723897562673633e-09,3.7886634808738307e-17,4.23028611067299e-13,1.546146245407861e-14,1.1534774671742283e-10,1.2655672876067474e-07,8.234024336988514e-08,2.2882564098030712e-11,4.9499549365149356e-17,1.8150055319687018e-18,4.4738166618183475e-10,1.1045137215451541e-17,8.476280850129307e-08,1.2133868597982515e-16,2.017976433627653e-20,1.3854636012524838e-12,4.389550280645474e-13
0.004365895508442234,0.5221168696791421,1.0324026151808253e-08,1.733172626384441e-09,9.460313262696387e-09,1.4477478237107302e-05,0.0,0.0,6.620204370238802e-05,1.3949280171908131e-05,4.08057949789358e-05,1.1852661433639187e-07,4.431999585840574e-11,5.716689255780305e-27,2.425156417766869e-19,1.0754786234274089e-12,1.4188193657068284e-07,5.396387121840202e-05,4.170720632833113e-13,5.3877280867298734e-17,1.7514721022132004e-06,3.993986033206633e-15,1.0242687163000776e-14,3.817055453916461e-10,2.1947899192402916e-11,1.080172311819718e-05,9.79073316043079e-14,9.770776984629688e-10,1.969584876650377e-10,1.9553050568586984e-14,1.284281689666764e-12,7.260308159995516e-15,6.7673419959961365e-12,5.84985483295671e-11,3.76,0.0,0.5706960990297132,0.9997586779456429,8.898033045003023e-05,4.6010034113817775e-06,0.1475333680659751,0.1473882503372451,2.466674656387243e-09,1.1825030868211073e-15,3.859052211633016e-05,2.0533586199190993e-05,6.028286219978291e-14,4.2587640681488164e-14,7.479141427909907e-13,2.955400314566972e-05,4.86184720526452e-12,1.5741669474560802e-10,1.670930370928494e-10,5.291230085551218e-08,2.666514270885869e-08,2.6102415021878905e-08,1.945544017464597e-08,4.065512204696432e-16,1.4639575149683893e-17,6.123084455213034e-14,7.477432604917896e-15,1.1482720455138578e-07,1.5103565695895798e-09,2.6240368523411106e-10,6.673191343489081e-18,1.6241020751734226e-09,1.185822461160529e-11,2.0868538876400507e-09,2.7401084558655777e-09,0.00014881896712599037,7.43816789421429e-08,2.43060480323189e-08,1.1051190248255031e-14,4.251375877942927e-09,1.971985554314655e-13,4.804597640179412e-09,3.853413632032687e-17,4.340197278850848e-13,1.5863173173993602e-14,1.1835226074813557e-10,1.263088168031345e-07,8.337472760808011e-08,2.3476354496044556e-11,5.0784027890164975e-17,1.8677235876636478e-18,4.526255941145522e-10,1.128974411225265e-17,8.545307816620602e-08,1.2378048338816476e-16,2.0733728727058117e-20,1.4043499445362373e-12,4.448988644028514e-13
0.004383546650888419,0.5221661721488463,1.0429339018448744e-08,1.7541292145060809e-09,9.5840778457847e-09,1.4654799853536756e-05,0.0,0.0,6.68161144563667e-05,1.411764201748377e-05,4.129604543715882e-05,1.207460734189667e-07,4.496011744590232e-11,5.926510297337614e-27,2.488596356615959e-19,1.092383896622176e-12,1.443047254290438e-07,5.438255990208686e-05,4.2894453474602466e-13,5.4959472659103427e-17,1.765237990420369e-06,4.025735603283531e-15,1.0405274554932757e-14,3.9238638611169264e-10,2.2521435676456206e-11,1.1000871197920316e-05,9.869903055087411e-14,9.955729256956876e-10,2.0424304460076095e-10,2.0234040183470695e-14,1.306912385013083e-12,7.419137660251332e-15,6.880409416230126e-12,5.957209042873908e-11,3.76,0.0,0.570164135143588,0.9997564176064507,9.028503406423653e-05,4.68472027569698e-06,0.14806399348706267,0.14791714408938567,2.4643978694688087e-09,1.182850766798216e-15,3.85904348638047e-05,2.0841029776114157e-05,6.118605323482893e-14,4.3260717267160216e-14,7.602330153423164e-13,2.9781354495970466e-05,4.8788219206283055e-12,1.5987043936143338e-10,1.6948675137299445e-10,5.373460580573365e-08,2.7071466667108873e-08,2.6443527934504087e-08,1.9710734636981242e-08,4.129023022686606e-16,1.4868271248261704e-17,6.220273016294469e-14,7.609692853436125e-15,1.1647765203717887e-07,1.5332242265413614e-09,2.6572147117617987e-10,6.77752138227119e-18,1.6516770486922005e-09,1.2001849341376355e-11,2.116644534472319e-09,2.7723656677921126e-09,0.00015075121841581158,7.568565445620074e-08,2.4577890545071358e-08,1.1195804630000188e-14,4.298523909847153e-09,2.0046507686439425e-13,4.886449648995364e-09,3.91908837447355e-17,4.4527683195346575e-13,1.6274605581013974e-14,1.2142963083489303e-10,1.2605819967600417e-07,8.441764181985647e-08,2.4084483202360327e-11,5.2099522650468474e-17,1.9218414128826634e-18,4.5792435881727197e-10,1.1538888955738537e-17,8.614403193226085e-08,1.262636974652801e-16,2.1301746942003644e-20,1.4234199028321323e-12,4.5090050916276e-13
