Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143)
7.957078359221653e-08,0.5757439041311495,1.6508298976286837e-22,2.8768632640187125e-17,9.534691992127177e-25,6.530771845635344e-32,0.0,0.0,1.1260188784280547e-21,3.1498974487026115e-44,1.2920460944280246e-21,4.584368154339672e-31,9.817617815582709e-21,6.852254845776735e-46,7.499528311371546e-34,1.8578955379160275e-30,3.6803268227039916e-35,5.744338957174354e-32,5.551865693783597e-27,3.692751879840764e-27,1.0160332386752858e-12,1.3292062005056756e-20,1.6739195645263756e-32,6.515487216994024e-59,5.287838129874803e-41,1.814759056386115e-35,8.699015354514502e-33,1.83411269866307e-53,7.900837739976414e-71,2.712970158096161e-72,5.205830298997628e-44,7.51145086056411e-40,5.4394524759566145e-33,4.5467835076133035e-57,3.76,0.0,0.6659483109438328,0.9998620519392176,1.8496732262337103e-32,6.6397338428110935e-53,0.00010383171210402472,0.00010372933586825562,1.0237401116529002e-07,1.9253727437419455e-13,0.00013794806078277767
9.20233012052538e-08,0.5757456281081609,3.2380515973109193e-22,3.32708097908336e-17,2.1835097070698627e-24,1.3296373731518138e-31,0.0,0.0,2.2126031616202416e-21,1.4903588804545042e-43,2.5385778791808646e-21,1.0191691104241055e-30,1.649282228678886e-20,1.2275437900275473e-45,1.268842814248439e-33,3.252608184318993e-30,1.359674047895647e-34,1.1751732710339532e-31,8.541715843004101e-27,5.4129246808501016e-27,1.3592612660241367e-12,1.950504168807121e-20,3.0685893575931367e-32,4.896393193458094e-58,2.254501862754526e-40,6.70451986811488e-35,2.285201721894462e-32,6.596221745108978e-53,1.6241257869397124e-69,5.561404108178242e-71,2.5722204667156453e-43,2.4580534570654394e-39,1.6973616274037313e-32,3.6627067722817083e-56,3.76,0.0,0.6659320631505069,0.9998620519392176,3.765855346160936e-32,4.0907616067186736e-52,0.00012007950577306105,0.00011997713133537673,1.0237152646884129e-07,1.9269290341639317e-13,0.00013794806078277767
9.999999999999998e-08,0.5757473520431139,4.744347340434678e-22,3.615476616963225e-17,3.4980594060211455e-24,1.9945074285903034e-31,0.0,0.0,3.245635859761511e-21,3.5838427997592956e-43,3.723551015759256e-21,1.6076858247471227e-30,2.2107238250950095e-20,1.7037813463529604e-45,1.7089780062085932e-33,4.4742322439748815e-30,2.856057436553879e-34,1.7694071083188108e-31,1.0923077820613668e-26,6.718045060783916e-27,1.6053203647448956e-12,2.4223638450753654e-20,4.323916593994718e-32,1.4985477869043466e-57,5.1162676966324945e-40,1.408316185167825e-34,3.9535168729086495e-32,1.366875602451817e-52,7.981747266620522e-69,2.73024815142959e-70,6.309536869983509e-43,4.811706471653372e-39,3.2423768369895167e-32,1.1559315736895134e-55,3.76,0.0,0.6659216555234297,0.9998620519392176,5.648927724575717e-32,1.1276107314399128e-51,0.0001304871330964144,0.0001303847597582125,1.02369934833961e-07,1.927271808196464e-13,0.00013794806078277767
1.0447581881829107e-07,0.5757473520431139,5.791616850412948e-22,3.777298799390501e-17,4.467042797718948e-24,2.465288351853582e-31,0.0,0.0,3.9645545286897296e-21,5.46245184292267e-43,4.548163306517059e-21,2.0379393503485726e-30,2.5768321155656626e-20,2.0214865526077047e-45,1.9974187875258933e-33,5.289272627978265e-30,4.127109840915389e-34,2.191686147957502e-31,1.2432270683248831e-26,7.521994130108261e-27,1.7523471291586645e-12,2.713194913798416e-20,5.173042674036638e-32,2.4759230151765633e-57,7.625723448351263e-40,2.0350703914486262e-34,5.238914914961235e-32,1.9645278539504228e-52,1.4781709499385057e-68,5.055252602730154e-70,9.68359117816798e-43,6.745135249740504e-39,4.4977558099758797e-32,1.9270559940907678e-55,3.76,0.0,0.6659158157536167,0.9998620519392176,6.982292683865026e-32,1.802392137792123e-51,0.00013632690305651082,0.000136224530317309,1.023690417565414e-07,1.9275092157831183e-13,0.00013794806078277767
1.1692833643132834e-07,0.5757490759360091,9.64675330753296e-22,4.227516781973285e-17,8.374556746894078e-24,4.251028721036878e-31,0.0,0.0,6.6152601527102055e-21,1.6854409758733236e-42,7.588282678559628e-21,3.752501698789973e-30,3.807476861536242e-20,3.122020161268065e-45,2.974689207407724e-33,8.123918813008054e-30,1.0834754453988462e-33,3.8052277604025633e-31,1.7334255022070765e-26,1.003353626624884e-26,2.195289909094657e-12,3.6224247218629545e-20,8.178425282857871e-32,1.0043459638894691e-56,2.1845873256876573e-39,5.342608918093922e-34,1.0824324867747149e-31,5.1072577309947675e-52,1.0308335128755366e-67,3.5227041006114496e-69,3.020726093395846e-42,1.623211247975071e-38,1.0538119893601252e-31,8.036489705441137e-55,3.76,0.0,0.6658995687531521,0.9998620519392176,1.20399381027177e-31,6.463074010653565e-51,0.00015257390396404682,0.0001524715328235345,1.0236655714690341e-07,1.9278545480251287e-13,0.00013794806078277767
1.293808540443656e-07,0.5757507997868478,1.5188828959442676e-21,4.6777350023409437e-17,1.4661303439630303e-23,6.921821388311812e-31,0.0,0.0,1.0434260064744476e-20,4.599280525750065e-42,1.1967767959218938e-20,6.474751698352471e-30,5.382453684766061e-20,4.5849368701272735e-45,4.239764573517266e-33,1.1924243977294025e-29,2.5550192856291136e-33,6.245040884024014e-31,2.3355797752791697e-26,1.2957521679510547e-26,2.688088686854729e-12,4.6820078176610737e-20,1.2292372953650408e-31,3.556601345048149e-56,5.5470614815905665e-39,1.2598816789603467e-33,2.0643716058757083e-31,1.2025922190537794e-51,6.150453179193986e-67,2.1006066521708903e-68,8.241683598609173e-42,3.5418548070763556e-38,2.250777367033027e-31,2.8924607088658157e-54,3.76,0.0,0.6658833221491037,0.9998620519392176,1.9604260947977618e-31,2.0244238106283e-50,0.00016882050850534168,0.00016871813886373742,1.023640726182759e-07,1.9280841984269684e-13,0.00013794806078277767
1.5428588927044015e-07,0.5757542473623597,3.3177103698965225e-21,5.578172607610862e-17,3.88849508517791e-23,1.618192452262827e-30,0.0,0.0,2.2877681686664666e-20,2.883870544731034e-41,2.6234217780391068e-20,1.678612499897266e-29,9.714851459894453e-20,8.820639715581135e-45,7.787634410838082e-33,2.3156923791565018e-29,1.2337075931040483e-32,1.4914575323963394e-30,3.917341286906607e-26,2.0067411162372848e-26,3.823250559980548e-12,7.261769718393931e-20,2.4767250211148574e-31,4.6437752549004725e-55,3.1473771361718565e-38,6.083455122942635e-33,6.386969371625132e-31,5.777846836916831e-51,2.568766989272235e-65,8.711947509401845e-67,5.511912296665158e-41,1.4335383311751798e-37,8.758221136719838e-31,3.620871960814768e-53,3.76,0.0,0.6658508301302162,0.9998620519392176,4.583106111482509e-31,1.888906478971465e-49,0.0002013125285278966,0.00020121016158483886,1.023591037346972e-07,1.928216402785297e-13,0.00013794806078277767
1.791909244965147e-07,0.5757576947696578,6.3668603315539185e-21,6.478612677974549e-17,8.77670548699311e-23,3.309027696774798e-30,0.0,0.0,4.4068200014969714e-20,1.2431695966891728e-40,5.052273782426301e-20,3.730077042343599e-29,1.5857780025429857e-19,1.5169583874979021e-44,1.2945832266590622e-32,4.050086918221151e-29,4.4209992646556506e-32,3.1277161526452368e-30,6.070275667545244e-26,2.88940301676131e-26,5.1578253968382045e-12,1.0468947442843101e-19,4.450183352587447e-31,3.1499510856412663e-54,1.2562114392145338e-37,2.1800232962638628e-32,1.6265640835020618e-30,2.1129065999896015e-50,3.0145246148806988e-64,1.0200578744036478e-65,2.4412144003128826e-40,4.494667982157109e-37,2.6760340399152335e-30,2.337511271015494e-52,3.76,0.0,0.665818339696877,0.9998620519392176,9.371944934972537e-31,1.0314208141777798e-48,0.0002338029632015517,0.0002337005985579936,1.0235413508579326e-07,1.9282109045872552e-13,0.00013794806078277764
2.2900099494866378e-07,0.5757645890796447,1.8130035010708236e-20,8.279507470806472e-17,3.3208042237710247e-22,1.0697540846088668e-29,0.0,0.0,1.2651593903175904e-19,1.5263965763898208e-39,1.449778787977375e-19,1.3832644213495757e-28,3.446616564890785e-19,3.589040029196385e-44,2.92455336772367e-32,1.002493684868776e-28,4.12186163140442e-31,1.0879144472662115e-29,1.239291670626719e-25,5.176535344304092e-26,8.425184555560332e-12,1.8792653489130972e-19,1.143173672212486e-30,1.3824095093080085e-52,1.4621897074717467e-36,2.0325485787559924e-31,7.496098155787399e-30,2.1515774981687226e-49,5.567232227997463e-62,1.8529240551680102e-63,3.5500707457144987e-39,3.099649638794073e-36,1.7693286065524434e-29,7.877853983911095e-51,3.76,0.0,0.6657533635865344,0.9998620519392176,3.0297868014404647e-30,2.4826853431963084e-47,0.00029877907681164146,0.0002986767155699409,1.0234419852163277e-07,1.9280900044652619e-13,0.00013794806078277767
2.7881106540081286e-07,0.5757714827168745,4.086474315839315e-20,1.0080437371602475e-16,9.275203924279286e-22,2.689713831107885e-29,0.0,0.0,2.874056670128601e-19,9.24017818555816e-39,3.2919763002315897e-19,3.8245187360813046e-28,6.278645426774112e-19,7.001055472102937e-44,5.536746154890772e-32,2.0503757444589535e-28,2.04484493118314e-30,2.9590584650749114e-29,2.188880123819837e-25,8.167643172525008e-26,1.2490107351199115e-11,2.9695100923717445e-19,2.3945890695175513e-30,1.5254499468374085e-51,8.054134249264097e-36,1.008358533184069e-30,2.397272779757267e-29,1.2441534782506407e-48,9.761432847982981e-61,3.2378965866447685e-62,2.1542314218844308e-38,1.2920197178086925e-35,7.22585430376427e-29,7.400665889406207e-50,3.76,0.0,0.6656883938174564,0.9998620519392176,7.617856131312297e-30,1.984091052262936e-46,0.00036374884995454517,0.000363646490518588,1.0233426293328077e-07,1.9280749011407209e-13,0.00013794806078277767
3.784312063051111e-07,0.5757852679733253,1.38223207047644e-19,1.368253477682547e-16,4.494625974540695e-21,1.1229540375741194e-28,0.0,0.0,9.891231427664844e-19,1.771947895743723e-37,1.1318402890677653e-18,1.8413215237647418e-27,1.5218911889525124e-18,1.8990096316317226e-43,1.4482209536284243e-31,6.104413848529936e-28,3.0292472772819826e-29,1.5293963022033385e-28,5.241810382219219e-25,1.6265810445170644e-25,2.301240861496831e-11,5.925479912656681e-19,7.340006379254772e-30,1.870140915242729e-49,1.465548314649787e-34,1.49386613076562e-29,1.4191577810046788e-28,2.837138087836552e-47,5.980782833884025e-58,1.9180648427609429e-59,4.774320730750166e-37,1.2881268252570452e-34,6.981391091938133e-28,4.99456810270406e-48,3.76,0.0,0.665558473300619,0.9998620519392176,3.180419891711539e-29,9.651902020801731e-45,0.0004936693773141292,0.0004935670167018337,1.0231439467663493e-07,1.9279757782783252e-13,0.00013794806078277767
4.780513472094092e-07,0.5757990505395355,3.3710449115152426e-19,1.7285234858868207e-16,1.4088835009130798e-20,3.2353617289691766e-28,0.0,0.0,2.4514360150594988e-18,1.278988334214279e-36,2.8026280561683014e-18,5.778660927092771e-27,2.8987446549112915e-18,3.964049712825436e-43,2.9577229673313986e-31,1.380090609422919e-27,1.7794829125527194e-28,5.309602620753175e-28,1.0143003891556063e-24,2.719332998373477e-25,3.6724258720293826e-11,9.91884476074354e-19,1.6874577570709444e-29,2.74775644929205e-48,9.2996560315946e-34,8.775809758863807e-29,5.044786294972612e-28,2.372649773252226e-46,1.2366726678656976e-56,3.943509632030825e-58,3.245797560986132e-36,6.243816895780374e-34,3.3418600808571934e-27,5.5695140528573095e-47,3.76,0.0,0.6654285781414147,0.9998620519392176,9.163064568660347e-29,9.41073849365569e-44,0.0006235645502305823,0.0006234621820589546,1.0229453031279724e-07,1.927894687102173e-13,0.00013794806078277767
5.776714881137074e-07,0.5758128304160299,6.776433041317078e-19,2.0889024097640508e-16,3.457504983762742e-20,7.510152166069432e-28,0.0,0.0,5.006061013982281e-18,6.095286999354822e-36,5.718277243715664e-18,1.4245453837295608e-26,4.7847758122732585e-18,7.080501134270408e-43,5.2033573382082616e-31,2.6420949781070104e-27,7.128316956157911e-28,1.4650484894621468e-27,1.7208312985203736e-24,4.0947499103186828e-25,5.362518722034971e-11,1.4948653960631281e-18,3.2658365228508505e-29,2.730321410960836e-47,3.9258913162392155e-33,3.51557449684433e-28,1.3597383627321656e-27,1.3384647049242042e-45,2.180856993607111e-55,6.945057893653442e-57,1.4362069395810492e-35,2.1589052231719334e-33,1.1463152579289541e-26,3.938601923644102e-46,3.76,0.0,0.6652987083348928,0.9998620519392176,2.1269714223413065e-28,5.9278477740848285e-43,0.0007534343736532352,0.0007533319915402269,1.0227466984146216e-07,1.9277884349111254e-13,0.00013794806078277767
7.769117699223038e-07,0.5758403821019717,1.9362087321054424e-18,2.8102898809086706e-16,1.3851154810043436e-19,2.806703800807341e-27,0.0,0.0,1.480015886977401e-17,8.251650145561593e-35,1.687487457625788e-17,5.813772788851483e-26,1.0105185148188947e-17,1.7051493085069346e-42,1.2261646254295852e-30,7.165605564144358e-27,7.825231113616594e-27,7.919232797410125e-27,3.8767894854049664e-24,7.6930237965595545e-25,9.699239776454209e-11,2.811556166869058e-18,8.975357708813555e-29,2.5798391498200616e-45,4.810250469349845e-32,3.8597331562037865e-27,6.18097251539241e-27,2.7753431804554836e-44,7.9956417082993905e-53,2.3892617781572444e-54,1.9466323638588118e-34,1.647534252176452e-32,8.629829713595172e-26,1.737445189766495e-44,3.76,0.0,0.6650390447601054,0.9998620519392176,7.948748750855815e-28,2.1398213577881342e-41,0.0010130979918078148,0.001012995562669657,1.0223496057311556e-07,1.927564048642716e-13,0.00013794806078277767
9.999999999999997e-07,0.5758954532203605,4.534930235665443e-18,3.61988821552517e-16,4.413735587258847e-19,8.656754723928248e-27,0.0,0.0,3.6124842530694694e-17,9.36122096865265e-34,4.1101137978204896e-17,1.9157012843531451e-25,1.8542173133004635e-17,3.5178404922521204e-42,2.4780546260281638e-30,1.6482540261190565e-26,7.513936267321736e-26,3.7244393761090895e-26,7.611308449827745e-24,1.3062772977951133e-24,1.606815254182823e-10,4.777525119439897e-18,2.0819360298853385e-28,2.6449946567200386e-43,5.108364842960319e-31,3.707132056484918e-26,2.1346286347377425e-26,4.9434007580506965e-43,3.553647903115381e-50,9.354392074194816e-52,2.265088925378914e-33,9.92530408409946e-32,5.144967320303395e-25,7.602215759998967e-43,3.76,0.0,0.6647484211788585,0.9998620519392176,2.4516192982285346e-27,8.038309928274148e-40,0.001303721636743945,0.0013036191246713013,1.0219051679282258e-07,1.9273053117026167e-13,0.00013794806078277772
1.1753923335394967e-06,0.5758954532203605,7.694702703829273e-18,4.258516943898237e-16,8.91605861570317e-19,1.7288562146437688e-26,0.0,0.0,6.30764454402738e-17,2.739634845936939e-33,7.1662742089004e-17,3.9436405925560583e-25,2.7040200935181025e-17,5.5484678255307816e-42,3.851759681632814e-30,2.7886124487101673e-26,2.1438420138013383e-25,8.930098553197374e-26,1.1650162934906588e-23,1.8278994795736636e-24,2.2197506284497234e-10,6.687919484083644e-18,3.5374199439705e-28,8.793014945335888e-43,1.4809503131089381e-30,1.057749401896398e-25,4.4630320940235607e-26,1.5240413565251548e-42,1.1958580829537233e-49,3.14634006597897e-51,6.653813458954185e-33,2.5543072149942775e-31,1.3204447988068432e-24,2.4741730444281552e-42,3.76,0.0,0.6645200216250655,0.9998620519392175,4.896161827870685e-27,2.6003729361148927e-39,0.001532121251830471,0.0015320186520988103,1.0215558871205633e-07,1.9271059396973198e-13,0.00013794806078277764
1.5738728971566894e-06,0.5759504813620763,1.9342336667433826e-17,5.720909479898176e-16,3.0612621588814794e-18,5.931475297968193e-26,0.0,0.0,1.687825255787332e-16,2.3322690080290108e-32,1.91186105949367e-16,1.4142170835708859e-24,5.240040962407876e-17,1.2523667756633848e-41,8.35434727709691e-30,7.12883360907421e-26,1.4730819592158426e-24,4.357042918739948e-25,2.4736412770254378e-23,3.33822877027735e-24,3.9793030286329007e-10,1.2221190229830985e-17,9.097862146599092e-28,1.6584067232185098e-41,1.0491730202180624e-29,7.269158063413096e-25,1.6376005554378747e-25,1.617855881361874e-41,2.981787771442378e-48,7.723032108893297e-50,4.8399243701565067e-32,1.4106464533688762e-30,7.26310069897067e-24,3.172622656774508e-41,3.76,0.0,0.664001403579054,0.9998620519392173,1.6798977589841298e-26,3.158278858769641e-38,0.0020507394737973245,0.0020506366014647398,1.0207627904428329e-07,1.926660583084417e-13,0.00013794806078277762
2.370834024391075e-06,0.5760604088495455,6.534972874305306e-17,8.735765738023738e-16,1.6407690831971702e-17,3.38506321536938e-25,0.0,0.0,6.456870547390236e-16,5.872595813354718e-31,7.274445362493225e-16,8.416292929719955e-24,1.2834316457952454e-16,3.940006309141476e-41,2.362372455863063e-29,2.624681082163015e-25,2.8161527117494524e-23,4.648430635162743e-24,6.84219221725417e-23,7.713153154069797e-24,9.026381396160174e-10,2.825648113129195e-17,3.369144437879251e-27,4.21904036212673e-39,2.112538076533044e-28,1.3904742313750837e-23,9.179621946692802e-25,6.174526283371532e-40,4.1278472300760525e-45,8.760398792483104e-47,1.019983110330553e-30,1.6300148414800534e-29,8.346203467213665e-23,3.113599165438653e-39,3.76,0.0,0.662965381489935,0.9998620519392163,9.593432411293611e-26,2.8412688440226714e-36,0.00308676206762446,0.0030866583443086,1.01917846092724e-07,1.925762648499181e-13,0.0001379480607827775
3.1677951516254604e-06,0.5761701648326596,1.4835608503994022e-16,1.195982799831313e-15,5.067449972287232e-17,1.1239855861674713e-24,0.0,0.0,1.6324396027372843e-15,4.470206217546613e-30,1.831470773658603e-15,2.822160992315401e-23,2.379111828889371e-16,9.253529428103397e-41,4.8040676097038194e-29,6.605153750046287e-25,1.6899109819540927e-22,2.219338128311462e-23,1.376794514004021e-22,1.3892119579394528e-23,1.6108752088598762e-09,5.0912885816477233e-17,8.501797953296863e-27,6.837661807882085e-38,1.2882817400512716e-27,8.346647598551448e-23,2.9239107183558618e-24,5.5764412478700706e-39,8.960775920402506e-44,1.846768272093924e-45,6.308192759230511e-30,7.813300564432693e-29,3.992947167786716e-22,3.485466750312111e-38,3.76,0.0,0.6619309759660124,0.9998620519392147,3.1890872247575306e-25,3.1105494566636356e-35,0.004121168299784819,0.004121063318178416,1.0175966132690455e-07,1.9248662547809857e-13,0.00013794806078277726
4.761717406094231e-06,0.5763891633542869,4.3939361198638294e-16,1.957101975277472e-15,2.3551010572736627e-16,6.476266818192331e-24,0.0,0.0,5.889516793031494e-15,9.79345615557824e-29,6.5644288117686856e-15,1.5663110152859168e-22,5.57803976140143e-16,3.433063348060727e-40,1.2697021565253055e-28,2.51588073888308e-24,2.4907063137251616e-21,2.3755456330210823e-22,3.603177769045311e-22,3.165481667064691e-23,3.6369748442691575e-09,1.1607068534573363e-16,3.2469487992963626e-26,1.0718261609696422e-35,1.947065749502265e-26,1.231596829690377e-21,1.3691985265907068e-23,1.6196518557387804e-37,6.460061504109478e-41,9.883493661093507e-43,9.750142680716733e-29,7.058119474703991e-28,3.5977312035437725e-21,2.410500167290521e-36,3.76,0.0,0.6598670045328826,0.9998620519392074,1.8479186413001075e-24,2.0878567951704283e-33,0.006185141759016924,0.006185033040832783,1.0144403479042242e-07,1.923076762189439e-13,0.00013794806078277623
6.196247435116125e-06,0.5765856781587487,8.588115827934255e-16,2.8506670317315386e-15,6.104044064277145e-16,2.007358636336516e-23,0.0,0.0,1.3355957801671814e-14,5.75597866301212e-28,1.4825209733010903e-14,4.5859471704159045e-22,9.604471699547523e-16,8.770024494525515e-40,2.3775872529084473e-28,6.272736946335566e-24,1.1339984483527914e-20,9.763816654491766e-22,6.717836672220608e-22,5.379370787896031e-23,6.154121719095559e-09,1.9731091057622644e-16,8.103670761980333e-26,1.31557880287385e-34,8.928009071838401e-26,5.610502951467752e-21,3.570527561258645e-23,1.0610149548472523e-36,1.3562500805392596e-39,2.0709756389996148e-41,4.500771954401934e-28,2.6263846478644922e-27,1.3376024890319273e-20,2.0660504297981138e-35,3.76,0.0,0.6580149336312675,0.999862051939195,5.762531456054183e-24,1.782740809775217e-32,0.008037215177783127,0.008037101708515574,1.0116081578810277e-07,1.9214712799580632e-13,0.00013794806078277453
