Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459),C2H4(456),C2H2F2(59),C#CC(5603)
1.0325193778023282e-06,1.0403183555727642,5.875739151881257e-05,3.945885389169059e-05,1.7856848302234637e-05,0.00028074153495038606,0.0,0.0,1.2792956972546183e-05,8.245476833589871e-08,0.0004387767844671029,2.6908959930072256e-05,1.414902385979596e-06,1.2591943219520731e-13,9.353235969130086e-10,5.462141583384607e-07,2.2421368517065792e-05,4.734938410035498e-05,6.292011444469643e-07,6.980220883908339e-07,0.002720412142037562,6.441101251589096e-08,2.783855888684557e-08,2.9354809031046224e-10,7.190203397442091e-10,0.00023624196515269262,1.8909179754410844e-06,4.125668117807259e-06,1.319640127473501e-10,1.2346648923171642e-11,2.000878005737997e-10,2.6176004051181884e-10,7.45073525955588e-08,1.63229402199326e-08,3.76,0.0,9.543531376103582e-07,0.9961682566037582,0.00016553004142963237,4.505602929167097e-05,0.7940223282726362,0.7872133226858437,2.109505503018979e-06,1.023310780667592e-08,0.0031618593078294385,2.8223002401024427e-07,8.977073909325354e-10,1.297668214715319e-11,8.404210967779633e-10,7.484138454505286e-05,5.2019442982954e-09,5.063591082453599e-05,4.9189137876229415e-05,0.0002285047304339797,0.0003985165620849196,3.2250461449493394e-07,4.818329719542341e-07,2.1386591885905397e-13,1.869032215707118e-13,1.895934854076135e-08,5.1572368987671226e-09,9.066298143864498e-06,1.69501456474317e-08,8.81520847140936e-07,5.91369399479193e-11,4.4397041622466634e-10,1.288851571003778e-07,4.734562076168025e-10,1.008084831573572e-08,9.1140785946682e-05,5.417549438813114e-06,4.977670582023954e-10,2.0153347315104867e-10,4.119266172305338e-14,1.938587101228676e-06,7.217694441842139e-06,4.605498975649981e-10,2.4235145710794293e-08,3.775158807368855e-09,3.2188594628175284e-09,4.66508123679494e-05,1.6686270889800145e-08,5.705104666584176e-13,2.196305707404857e-17,4.375644231323882e-09,1.7408299858370168e-08,5.557442435681936e-15,3.341762698958635e-08,2.5391108928129846e-11,2.9946802888060425e-14,3.798224269174689e-10,1.458538664541656e-10,5.684867243399626e-18,4.2813293999031744e-08,3.367869773061466e-12,3.9078933698239625e-09,2.578313963535111e-15,9.332772492157044e-14,5.451750108199024e-11,3.572730295366987e-13,3.574780064370411e-06,6.71137926865581e-09
1.0361902160658287e-06,1.0403205795557737,5.881548792892769e-05,3.9500323002708955e-05,1.7881320117758646e-05,0.0002817646049458464,0.0,0.0,1.282897437938098e-05,8.275344880401182e-08,0.0004416683932627025,2.7048389374065853e-05,1.4199203502225146e-06,1.2681388423170554e-13,9.409495271350299e-10,5.468758149359315e-07,2.2507478057693725e-05,4.7511706449029334e-05,6.336956974237431e-07,7.015893475823902e-07,0.0027306787772545544,6.466807997148223e-08,2.7874203454176142e-08,2.959261650635335e-10,7.218342202714182e-10,0.00023743187718896317,1.8909060254452275e-06,4.134169905150444e-06,1.3336468673941708e-10,1.2436053845133933e-11,2.012523798047297e-10,2.6203480066799167e-10,7.451495240295517e-08,1.6328316456529335e-08,3.76,0.0,9.357689567110359e-07,0.9961651409969475,0.00016629844634652417,4.506177118778818e-05,0.7940339331964738,0.7871980481787494,2.1094566202930743e-06,1.0232907508393134e-08,0.0031618494153471816,2.824779570926051e-07,8.980407751749169e-10,1.299230662433974e-11,8.415545726855549e-10,7.514340675729664e-05,5.2018159792565636e-09,5.0692306244060325e-05,4.924201488840242e-05,0.00022900378944163986,0.00040113738946308876,3.2281477567288136e-07,4.822986494720203e-07,2.1412451613867142e-13,1.8712872334199578e-13,1.8982500621171018e-08,5.181253901039625e-09,9.076117818925949e-06,1.7062424375047313e-08,8.914014408440472e-07,5.920274698994986e-11,4.456841800226571e-10,1.288547545711427e-07,4.739666305808069e-10,1.008064185320088e-08,9.116492896331308e-05,5.457329215306209e-06,4.977943690953517e-10,2.018071107675358e-10,4.1195929281999824e-14,1.9402003645989935e-06,7.253416099311579e-06,4.628891441110849e-10,2.428935293852349e-08,3.7838352925745425e-09,3.226550301872123e-09,4.6652609913030806e-05,1.6758576641889212e-08,5.718737311575873e-13,2.201549837066559e-17,4.409303700791978e-09,1.740834777163904e-08,5.565200475352251e-15,3.346419519227723e-08,2.5554651329235873e-11,3.003480715750985e-14,3.8053548329740516e-10,1.4606766667583738e-10,5.69843262958676e-18,4.3069158819814494e-08,3.3670572513743053e-12,3.9129514946027196e-09,2.593713738763702e-15,9.381596650181905e-14,5.4630820088405327e-11,3.5799329926539335e-13,3.5823952169892292e-06,6.785963795546628e-09
1.0398610543293291e-06,1.0403228044122381,5.887363973089324e-05,3.954181380579493e-05,1.790581969447802e-05,0.00028278867913971833,0.0,0.0,1.286504899792152e-05,8.305233370056564e-08,0.0004445661225926143,2.7187989484524924e-05,1.4249467314274568e-06,1.2771227476690758e-13,9.465919844076034e-10,5.475378886222425e-07,2.2593674031569015e-05,4.7674016367015536e-05,6.382034928131592e-07,7.051626918201953e-07,0.0027409453471784573,6.492515055405211e-08,2.7909879046931668e-08,2.9831646421695974e-10,7.24651262402348e-10,0.00023862310713224354,1.8908941535825338e-06,4.142674501047537e-06,1.3477571474198809e-10,1.2525888840839895e-11,2.024206376070193e-10,2.623096983873283e-10,7.452256508842944e-08,1.6333693655346682e-08,3.76,0.0,9.181234932673387e-07,0.9961620218745496,0.00016706788932329187,4.506753612127983e-05,0.7940455389700489,0.7871827674989336,2.109408123061726e-06,1.0232707220042408e-08,0.0031618395117075137,2.8272475819985894e-07,8.983742520460023e-10,1.3007947719938691e-11,8.42689298465208e-10,7.544545414462599e-05,5.201687597827354e-09,5.074873977079596e-05,4.92949239097761e-05,0.0002295008827490621,0.00040376313650361615,3.2312522367033234e-07,4.827647576523471e-07,2.1438326627034366e-13,1.8735436382521536e-13,1.9005667459453833e-08,5.205291312506461e-09,9.085940056418445e-06,1.717491499611571e-08,9.013654966436938e-07,5.926858926666973e-11,4.4739964580767626e-10,1.2882457596875726e-07,4.744771775047779e-10,1.0080436177293962e-08,9.118907302025541e-05,5.497281280139857e-06,4.978309656938766e-10,2.0208106684420094e-10,4.119997534741107e-14,1.9418142355307956e-06,7.2891896546937034e-06,4.6523178515953646e-10,2.4343489983103703e-08,3.792500122132236e-09,3.2342276304840432e-09,4.665440887399286e-05,1.683094988554656e-08,5.732345587819291e-13,2.206784618230293e-17,4.443082331349464e-09,1.740839613847955e-08,5.572976047698431e-15,3.351043272153843e-08,2.5718643579755987e-11,3.01230100429117e-14,3.8124971491769845e-10,1.4628182447269653e-10,5.711973886191484e-18,4.3325693817467916e-08,3.366250566822113e-12,3.918017896290345e-09,2.60915371380028e-15,9.430481803029417e-14,5.4743715472259353e-11,3.587138164997432e-13,3.5900087067794236e-06,6.8611158295117205e-09
1.0435318925928296e-06,1.040325030146933,5.893184660376192e-05,3.9583326601772235e-05,1.793034699588051e-05,0.00028381375843377,0.0,0.0,1.2901180899143081e-05,8.335142607164967e-08,0.0004474699544793419,2.7327760372294362e-05,1.4299815029185654e-06,1.286146115782339e-13,9.522509657268285e-10,5.482003841494299e-07,2.2679956537301055e-05,4.783631387635707e-05,6.427245237160476e-07,7.087421343674433e-07,0.0027512118516856104,6.518222425274848e-08,2.7945585955402545e-08,3.007190241192744e-10,7.274714706493614e-10,0.00023981565559833915,1.890882356892062e-06,4.151181909389784e-06,1.3619714302278106e-10,1.2616155024606975e-11,2.0359258148101688e-10,2.625847356748904e-10,7.453019048713895e-08,1.6339071821034e-08,3.76,0.0,9.013693214777597e-07,0.996158899233767,0.00016783837150888118,4.507332411961887e-05,0.7940571456413973,0.7871674806900217,2.1093599911304764e-06,1.0232506937636878e-08,0.0031618295969015634,2.8297044719451654e-07,8.987078251532606e-10,1.3023605387289773e-11,8.438252723129432e-10,7.574752713762281e-05,5.201559154346931e-09,5.080521170550315e-05,4.9347865274164995e-05,0.00022999603094413386,0.00040639378351120336,3.2343595669953734e-07,4.832312938053942e-07,2.1464217133831945e-13,1.8758014466712116e-13,1.9028849217237993e-08,5.229349143082017e-09,9.095765019465447e-06,1.7287616642448443e-08,9.114133182027197e-07,5.93344672239584e-11,4.4911681550690277e-10,1.287946225801227e-07,4.749878569733562e-10,1.0080231251914369e-08,9.121321812512553e-05,5.537405976430221e-06,4.978764010569694e-10,2.0235534248374672e-10,4.120476255930263e-14,1.9434287259790403e-06,7.325015192780429e-06,4.675778262173613e-10,2.439755818516515e-08,3.801153515631657e-09,3.241891673459896e-09,4.665620925102183e-05,1.6903390800922106e-08,5.745929896817086e-13,2.2120102050894996e-17,4.476980235395392e-09,1.7408444950681942e-08,5.580769223342087e-15,3.355634206338386e-08,2.5883086381862795e-11,3.02114120538646e-14,3.819651200116091e-10,1.4649633959331577e-10,5.725491411551321e-18,4.3582900367676854e-08,3.3654497528741738e-12,3.923092573437757e-09,2.6246339706571904e-15,9.479427991886172e-14,5.485619173484023e-11,3.5943458145917066e-13,3.5976205329456988e-06,6.9368378039218055e-09
1.04720273085633e-06,1.0403272567642767,5.89901082424522e-05,3.962486168268194e-05,1.795490198737715e-05,0.00028483984372420335,0.0,0.0,1.2937370153480275e-05,8.365072894018024e-08,0.00045037987115196707,2.7467702149391255e-05,1.4350246393593672e-06,1.2952090249831378e-13,9.579264682788921e-10,5.488633061308739e-07,2.2766325673291603e-05,4.799859899912039e-05,6.472587833956785e-07,7.123276883204489e-07,0.0027614782906541613,6.543930105729418e-08,2.7981324461905947e-08,3.031338811993322e-10,7.302948495207951e-10,0.0002410095232132883,1.890870632560541e-06,4.1596921340435585e-06,1.376290179501372e-10,1.2706853513639242e-11,2.0476821896194353e-10,2.628599144765244e-10,7.453782844238081e-08,1.6344450958217343e-08,3.76,0.0,8.854614115615424e-07,0.9961557730717915,0.00016860989405056441,4.5079135210173014e-05,0.7940687532561722,0.7871521877932274,2.1093122053245644e-06,1.0232306657388393e-08,0.003161819670920421,2.8321504365861474e-07,8.990414980125981e-10,1.3039279582073924e-11,8.449624925137932e-10,7.604962616608768e-05,5.2014306490003776e-09,5.08617223407254e-05,4.940083930631356e-05,0.00023048925443287617,0.000409029310998959,3.2374697305966924e-07,4.83698255371945e-07,2.1490123336425785e-13,1.878060674660537e-13,1.9052046051461148e-08,5.253427402826032e-09,9.10559286610496e-06,1.7400528454992357e-08,9.215452088342233e-07,5.940038129460486e-11,4.508356910429315e-10,1.287648957015606e-07,4.754986773029548e-10,1.0080027042791643e-08,9.123736428509434e-05,5.577703646504379e-06,4.97930250311383e-10,2.0262993876335921e-10,4.1210255402669303e-14,1.9450438477058994e-06,7.36089279854524e-06,4.699272728057769e-10,2.4451558871534346e-08,3.809795690394972e-09,3.2495426532145814e-09,4.6658011044193296e-05,1.6975899568677847e-08,5.75949063579213e-13,2.2172267501944712e-17,4.510997527588847e-09,1.7408494200616145e-08,5.588580074213065e-15,3.360192568542431e-08,2.6047980440389837e-11,3.030001369772142e-14,3.8268169677332005e-10,1.4671121176560685e-10,5.738985599759112e-18,4.3840779849453385e-08,3.3646548432459433e-12,3.92817552397634e-09,2.6401545915458306e-15,9.528435258358487e-14,5.496825333688203e-11,3.60155594365686e-13,3.605230694761475e-06,7.013132155630218e-09
1.0508735691198305e-06,1.040329484268348,5.9048424357155184e-05,3.96664193321e-05,1.797948463624422e-05,0.00028586693590192645,0.0,0.0,1.297361683085109e-05,8.395024530608635e-08,0.00045329585504417483,2.7607814928970986e-05,1.4400761167044614e-06,1.3043115541446349e-13,9.63618489438077e-10,5.495266590463357e-07,2.285278153774409e-05,4.816087175739528e-05,6.518062652759934e-07,7.159193666132372e-07,0.0027717446639640053,6.569638095796484e-08,2.8017094841073868e-08,3.0556107196660463e-10,7.331214035212855e-10,0.00024220471061309806,1.8908589779150488e-06,4.168205178851616e-06,1.390713859932259e-10,1.279798542801855e-11,2.0594755761957382e-10,2.631352366810125e-10,7.454547880520366e-08,1.6349831071500867e-08,3.76,0.0,8.703570087088151e-07,0.9961526433858039,0.0001693824580940249,4.50849694202115e-05,0.7940803618577659,0.7871368888474726,2.1092647474374065e-06,1.0232106375697481e-08,0.0031618097337551385,2.8345856689764815e-07,8.993752740513678e-10,1.3054970262245137e-11,8.461009574391408e-10,7.635175165902966e-05,5.201302081965415e-09,5.091827196109218e-05,4.9453846322221494e-05,0.00023098057344070889,0.00041166969968635934,3.2405827113357575e-07,4.841656399185132e-07,2.151604543094959e-13,1.8803213377370008e-13,1.9075258114540593e-08,5.277526101939874e-09,9.115423749459975e-06,1.751364958373997e-08,9.317614715101703e-07,5.946633189878294e-11,4.5255627433396874e-10,1.2873539663884858e-07,4.76009646550743e-10,1.0079823517394207e-08,9.126151150691315e-05,5.6181746319084384e-06,4.979921095630895e-10,2.0290485673564923e-10,4.121642011646716e-14,1.9466596122859227e-06,7.396822557140188e-06,4.722801304599163e-10,2.4505493355396613e-08,3.818426861503609e-09,3.2571807898003903e-09,4.6659814253479266e-05,1.7048476369992866e-08,5.773028197739571e-13,2.2224344044723384e-17,4.545134324826995e-09,1.7408543881200612e-08,5.5964086735344495e-15,3.3647186037002684e-08,2.6213326462791164e-11,3.038881547971965e-14,3.833994433594697e-10,1.4692644069748233e-10,5.752456840715856e-18,4.409933364506446e-08,3.3638658718998986e-12,3.933266745236457e-09,2.655715658872044e-15,9.577503644460493e-14,5.507990469886432e-11,3.6087685544456067e-13,3.6128391915685225e-06,7.0900013249768755e-09
1.054544407383331e-06,1.0403317126629064,5.9106794672763e-05,3.970799982544331e-05,1.8004094911566842e-05,0.0002868950358528158,0.0,0.0,1.3009921000679982e-05,8.42499781464958e-08,0.0004562178887922965,2.7748098825294705e-05,1.4451359121528733e-06,1.313453782681803e-13,9.693270267648226e-10,5.50190447246805e-07,2.2939324228672683e-05,4.832313217329504e-05,6.563669629398826e-07,7.19517182022041e-07,0.0027820109714967126,6.595346394556709e-08,2.8052897360130848e-08,3.080006330114752e-10,7.359511371520873e-10,0.00024340121844348956,1.8908473904160604e-06,4.1767210476343125e-06,1.4052429372224987e-10,1.2889551890696163e-11,2.0713060505792313e-10,2.634107041221419e-10,7.455314143403796e-08,1.6355212165468245e-08,3.76,0.0,8.560155181462815e-07,0.9961495101729729,0.0001701560647834392,4.509082677691182e-05,0.7940919714874246,0.7871215838895049,2.109217600181685e-06,1.0231906089143802e-08,0.003161799785396739,2.837010359444488e-07,8.997091566112751e-10,1.3070677387957155e-11,8.472406655441348e-10,7.665390404465659e-05,5.2011734535413434e-09,5.097486084361046e-05,4.95068866294574e-05,0.0002314700080137223,0.0004143149304972289,3.243698493846494e-07,4.846334451326474e-07,2.154198360772347e-13,1.8825834509678597e-13,1.9098485554537415e-08,5.301645250763356e-09,9.125257817903418e-06,1.7626979187640717e-08,9.420624088699594e-07,5.953231944451012e-11,4.5427856729402085e-10,1.287061267072535e-07,4.765207725233411e-10,1.0079620644842685e-08,9.128565979693827e-05,5.65881927341566e-06,4.980615948624518e-10,2.0318009742955858e-10,4.1223224607091677e-14,1.9482760311110393e-06,7.432804553893034e-06,4.746364047285482e-10,2.45593629364563e-08,3.827047241824734e-09,3.2648063009357e-09,4.666161887875506e-05,1.7121121386568195e-08,5.786542971478167e-13,2.2276333172467646e-17,4.5793907462235595e-09,1.740859398587274e-08,5.604255095808128e-15,3.369212554932815e-08,2.6379125159102432e-11,3.047781790310646e-14,3.841183578906482e-10,1.4714202607750138e-10,5.76590552018162e-18,4.4358563139961954e-08,3.3630828730463693e-12,3.9383662339655335e-09,2.6713172552307208e-15,9.626633192602644e-14,5.5191150201342654e-11,3.6159836492417835e-13,3.6204460227765848e-06,7.167447755792252e-09
1.0582152456468314e-06,1.040333941951407,5.9165218928317844e-05,3.9749603430264844e-05,1.8028732784184268e-05,0.00028792414445796816,0.0,0.0,1.3046282731920177e-05,8.454993041592097e-08,0.00045914595523337276,2.7888553953697862e-05,1.4502040041030168e-06,1.3226357905465067e-13,9.750520780038294e-10,5.508546749591805e-07,2.3025953843911056e-05,4.848538026895707e-05,6.609408701274985e-07,7.231211471697077e-07,0.002792277213135474,6.621055001141826e-08,2.8088732279161825e-08,3.1045260100553047e-10,7.387840549113812e-10,0.00024459904735965235,1.8908358676508368e-06,4.185239744190756e-06,1.4198778780865269e-10,1.2981554027484925e-11,2.083173689149421e-10,2.6368631858070235e-10,7.456081619434428e-08,1.636059424468402e-08,3.76,0.0,8.423983960095053e-07,0.996146373430458,0.00017093071526155595,4.5096707307365845e-05,0.7941035821843567,0.787106272954005,2.1091707471428995e-06,1.0231705794477104e-08,0.003161789825836206,2.8394246956301443e-07,9.000431489511816e-10,1.3086400921468166e-11,8.483816153651863e-10,7.695608375036657e-05,5.201044763915094e-09,5.103148925794554e-05,4.955996052746105e-05,0.000231957578019953,0.0004169649845577424,3.24681706353811e-07,4.851016688184008e-07,2.1567938051464668e-13,1.8848470289870747e-13,1.9121728515314454e-08,5.325784859771166e-09,9.135095215217753e-06,1.7740516434513113e-08,9.524483232289507e-07,5.959834432808876e-11,4.5600257183307835e-10,1.286770872315655e-07,4.770320627852344e-10,1.0079418395827448e-08,9.130980916115426e-05,5.69963791103461e-06,4.981383412204546e-10,2.0345566185123418e-10,4.123063836612054e-14,1.9498931153954156e-06,7.468838874304529e-06,4.769961011738082e-10,2.461316890109482e-08,3.835657042037325e-09,3.2724194020332753e-09,4.666342491980562e-05,1.719383480063165e-08,5.80003534170092e-13,2.2328236362573805e-17,4.6137669130877055e-09,1.740864450856084e-08,5.612119416800904e-15,3.373674663560946e-08,2.6545377241903434e-11,3.056702146925915e-14,3.8483843845285624e-10,1.4735796757550056e-10,5.779332019824476e-18,4.461846972271492e-08,3.36230588114435e-12,3.943473986345732e-09,2.6869594634026473e-15,9.675823945580676e-14,5.530199418526865e-11,3.6232012303524736e-13,3.6280511878629924e-06,7.245473895401375e-09
1.061886083910332e-06,1.0403361721370215,5.922369687648097e-05,3.979123040653804e-05,1.805339822663673e-05,0.00028895426259394394,0.0,0.0,1.3082702093075109e-05,8.485010504644486e-08,0.0004620800374032363,2.802918043055996e-05,1.4552803721092177e-06,1.3318576582227307e-13,9.807936410822134e-10,5.515193462907758e-07,2.311267048112084e-05,4.8647616066543303e-05,6.655279807346108e-07,7.267312745300146e-07,0.0028025433887650312,6.646763914732628e-08,2.8124599851370385e-08,3.129170127018503e-10,7.416201612945723e-10,0.00024579819802600665,1.890824407327148e-06,4.1937612722999256e-06,1.4346191502532547e-10,1.3073992967051824e-11,2.0950785686221705e-10,2.639620817864092e-10,7.456850295827865e-08,1.6365977313694802e-08,3.76,0.0,8.294690457284351e-07,0.9961432331554073,0.00017170641066977297,4.510261103858579e-05,0.7941151939858357,0.7870909560736913,2.1091241727352723e-06,1.0231505488608601e-08,0.0031617798550644927,2.8418288625228546e-07,9.00377254249809e-10,1.3102140827071274e-11,8.495238055175298e-10,7.725829120273995e-05,5.2009160131984064e-09,5.108815746669138e-05,4.9613068307834724e-05,0.0002324433031506647,0.0004196198431944475,3.2499384065660105e-07,4.855703088919674e-07,2.1593908941490748e-13,1.8871120860110327e-13,1.91449871366887e-08,5.349944939569383e-09,9.14493608074938e-06,1.7854260500957903e-08,9.629195165869458e-07,5.966440693453187e-11,4.577282898572928e-10,1.286482795461305e-07,4.775435246669112e-10,1.0079216742530292e-08,9.133395960519632e-05,5.7406308840173036e-06,4.982220016733973e-10,2.0373155098486957e-10,4.123863239211175e-14,1.9515108761801693e-06,7.504925604045825e-06,4.79359225370942e-10,2.4666912522526463e-08,3.8442564706579e-09,3.2800203062281746e-09,4.666523237633165e-05,1.7266616794942606e-08,5.813505689024995e-13,2.2380055076789497e-17,4.648262948903324e-09,1.7408695443657593e-08,5.620001713531131e-15,3.37810516911874e-08,2.6712083426282066e-11,3.065642667780046e-14,3.855596830989281e-10,1.4757426484321005e-10,5.792736717270786e-18,4.4879054784944014e-08,3.361534930902288e-12,3.94858999801122e-09,2.702642366350965e-15,9.72507594656492e-14,5.5412440952286044e-11,3.630421300112052e-13,3.635654686372281e-06,7.3240821946278404e-09
1.0655569221738324e-06,1.0403384032226493,5.928222828302122e-05,3.9832881006930895e-05,1.807809121311391e-05,0.00028998539113300043,0.0,0.0,1.311917915221907e-05,8.515050494790668e-08,0.0004650201185346139,2.8169978373275364e-05,1.4603649968397416e-06,1.34111946672195e-13,9.86551714107706e-10,5.52184465233665e-07,2.3199474237799847e-05,4.8809839588240273e-05,6.701282888109968e-07,7.303475764318959e-07,0.0028128094982716283,6.672473134557082e-08,2.8160500323327775e-08,3.153939049352945e-10,7.444594607945779e-10,0.0002469986711159753,1.8908130072673022e-06,4.20228563572173e-06,1.449467222468166e-10,1.3166869840911068e-11,2.1070207660467773e-10,2.642379954197573e-10,7.457620160437428e-08,1.6371361377030512e-08,3.76,0.0,8.171927196476376e-07,0.9961400893449588,0.00017248315214821188,4.51085379975099e-05,0.7941268069273,0.7870756332794184,2.1090778621598794e-06,1.0231305168602832e-08,0.003161769873072518,2.844223042498729e-07,9.007114756083493e-10,1.3117897071036279e-11,8.506672346928526e-10,7.756052682753183e-05,5.2007872016357676e-09,5.114486572563111e-05,4.966621025462415e-05,0.00023292720292163212,0.0004222794879323088,3.253062509803768e-07,4.860393633774746e-07,2.161989645191542e-13,1.889378635853707e-13,1.916826155457827e-08,5.374125500892618e-09,9.154780549558042e-06,1.7968210572272e-08,9.734762906366304e-07,5.97305076379732e-11,4.594557232691485e-10,1.2861970499488226e-07,4.780551652727385e-10,1.0079015658550061e-08,9.135811113437112e-05,5.781798530867354e-06,4.983122463937624e-10,2.0400776579351607e-10,4.1247179116262766e-14,1.953129324337931e-06,7.541064828955997e-06,4.817257829080612e-10,2.4720595060952183e-08,3.852845734065891e-09,3.287609224405279e-09,4.666704124795545e-05,1.7339467552796744e-08,5.826954390040968e-13,2.2431790761402706e-17,4.682878979308712e-09,1.7408746785994822e-08,5.6279020642558614e-15,3.3825043093666284e-08,2.6879244429799587e-11,3.074603402670964e-14,3.8628208984991965e-10,1.4779091751485525e-10,5.806119986154659e-18,4.514031972125814e-08,3.360770057278861e-12,3.953714264065029e-09,2.718366047216029e-15,9.774389239090014e-14,5.5522494765051495e-11,3.6376438608847956e-13,3.643256517915793e-06,7.403275107797828e-09
