Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43)
1.3320287695591615e-10,0.5432193153177618,1.0728311116874792e-16,6.37570898690223e-21,1.6392672731535043e-21,7.412649287282393e-21,0.0,0.0,1.7419312145269378e-12,8.299098414612645e-20,5.6979160104468e-23,1.656066611303207e-22,2.342687814786386e-28,9.992988646559876e-45,9.180345064292303e-30,3.326310411514521e-19,5.946904303183797e-16,6.705415333745909e-19,1.2788420380327108e-35,2.4492411813043664e-37,1.5914084942374364e-19,1.9584342394376228e-30,3.976268058505463e-17,9.44502766748348e-30,4.612393348497314e-24,1.0617396400196506e-29,2.881220512053185e-29,1.7068282436587002e-34,2.3823949808576e-34,5.46980086364286e-36,2.237367428659807e-29,8.196635977631698e-42,2.1373720420333712e-33,8.020099830777121e-43,3.76,0.0,0.6354856647720042,0.999973762596262,9.928045199502089e-24,1.6207294139970707e-13,4.256489734092346e-08,4.143085323913266e-08,1.1340440946791e-09,4.808602642225564e-18,2.6237401995993544e-05,8.789863910486562e-23,5.875519212459409e-25,1.9354711132868913e-27,1.578009645662663e-28,6.704301867040814e-19,5.101064808771873e-19,5.275847952138312e-19,2.5525554034963606e-19,4.508752634169043e-22,2.7545097001028104e-27,1.954287290041514e-20,1.2465000873394325e-21,5.169804122310325e-28,1.1536862779578769e-26,1.4790022110676125e-21,3.378673909396771e-30,1.0275743823535002e-22,8.026609429482087e-33,4.009738731394595e-17,9.339384110321767e-22,4.073676878842362e-36,7.541719829507295e-28,5.940399659725685e-16,2.621623447591679e-13,4.401539636379239e-16,6.559736844849736e-27,1.4788865641745767e-12,1.0804783689752923e-16,6.1053289879719635e-30,1.5832665178939264e-35,4.0326172471583883e-25,5.230828399146179e-37,1.802043190751475e-33,1.6222705919721147e-38,1.6207359253972825e-13
1.4231700929202787e-10,0.5432193156109859,1.2230041390444364e-16,7.130247439281335e-21,1.9887552995846453e-21,9.022753665007172e-21,0.0,0.0,1.861142249467165e-12,9.473727158590977e-20,6.94559203406794e-23,2.09719680158701e-22,2.877449010516754e-28,1.2176371542125368e-44,1.0468487087314912e-29,3.794262135683788e-19,6.3542841168691105e-16,7.721506903359233e-19,1.665114915249252e-35,2.98709350098697e-37,1.8166874288559134e-19,2.3884957340192583e-30,4.2459063858671333e-17,1.151944141617064e-29,5.2651515084176885e-24,1.3012260981596914e-29,3.5142079813944444e-29,2.1962403211559545e-34,2.9059761259538284e-34,6.671889088309868e-36,2.7285858884675946e-29,1.0834533863783345e-41,2.7877630692837685e-33,1.0454745444963925e-42,3.76,0.0,0.6354856618594588,0.9999722949894407,1.2144914113609457e-23,1.7316244818699523e-13,4.547731261470382e-08,4.4267514146864614e-08,1.209798459725873e-09,5.482514419319991e-18,2.770500869823708e-05,1.0066304873574189e-22,6.747004944946332e-25,2.3415659188047177e-27,2.038404808616312e-28,7.720213453350852e-19,5.782577009869807e-19,6.016075075611394e-19,2.9107928252034487e-19,5.493472093083685e-22,3.584697072151482e-27,2.2308851156583834e-20,1.4229582108668545e-21,6.479074468586199e-28,1.404204120205934e-26,1.794984933891001e-21,4.3474298063141664e-30,1.2522527998417547e-22,1.1153714167479381e-32,4.2840993528459906e-17,1.0661484416337911e-21,5.0425521604979015e-36,9.820403692788777e-28,6.346858997024356e-16,2.8009293801270617e-13,5.024401104501004e-16,7.532848676151529e-27,1.580041997514262e-12,1.2332869940573374e-16,7.446030165925087e-30,2.0630623877399794e-35,4.9144708102224e-25,6.811939708979544e-37,2.3465016931732152e-33,2.2568255414524962e-38,1.7316319147029146e-13
1.6054527396425132e-10,0.5432193161974341,1.5528326270489001e-16,8.830200416390723e-21,2.829799186154117e-21,1.2909824391413765e-20,0.0,0.0,2.0995732314212286e-12,1.2056171496112608e-19,9.959984555952517e-23,3.230208223003933e-22,4.187884854020718e-28,1.7447472137354883e-44,1.3293612880264805e-29,4.821311257903925e-19,7.169226268655766e-16,9.993464882786817e-19,2.6923704305685456e-35,4.287917432721939e-37,2.3119894686649495e-19,3.4286118344570696e-30,4.784255818315038e-17,1.6536771891334617e-29,6.700212660219863e-24,1.8865191330680034e-29,5.0453602204483686e-29,3.481717067447216e-34,4.172645718981319e-34,9.580018319955827e-36,3.916527624755854e-29,1.8046936033143495e-41,4.522833245582704e-33,1.6943495577892165e-42,3.76,0.0,0.6354856560343676,0.9999694679903566,1.7539097332625578e-23,1.9534146168108646e-13,5.1302143122224427e-08,4.9941530390765264e-08,1.3606127211469143e-09,6.960024302732331e-18,3.053200754388066e-05,1.2890411666383209e-22,8.683920796426262e-25,3.308013875452998e-27,3.244167834121659e-28,9.991761966723991e-19,7.257458208996434e-19,7.639491600757354e-19,3.6965178828740213e-19,7.870843351376065e-22,5.791725056610108e-27,2.8389867607309386e-20,1.8109247275119145e-21,9.797538767096278e-28,2.007612385628956e-26,2.55165557024915e-21,6.865308419510035e-30,1.7948038502604457e-22,2.031208771581153e-32,4.832821561165628e-17,1.3568292418300392e-21,7.46966493380451e-36,1.5880706540162831e-27,7.159777569117564e-16,3.1595132346426537e-13,6.39370097252603e-16,9.699765849406806e-27,1.7823397509740742e-12,1.5691662470426113e-16,1.0688560236575872e-29,3.3407686341522783e-35,7.044005438538244e-25,1.1017640868109255e-36,3.7945532802507044e-33,4.117152021175451e-38,1.9534240753261274e-13
1.7695071216925241e-10,0.5432193167252374,1.883283644048596e-16,1.0598951216159232e-20,3.7644839492786245e-21,1.7243885005684275e-20,0.0,0.0,2.314171297211356e-12,1.4646214992465775e-19,1.3322863147555883e-22,4.585642172325243e-22,5.674799521741304e-28,2.3322639978234565e-44,1.6118449303702044e-29,5.849188706064879e-19,7.902882268418195e-16,1.2318478892313471e-18,3.967943927753739e-35,5.741017141645783e-37,2.8087763007058275e-19,4.590470298621686e-30,5.267715235213476e-17,2.2141781924448698e-29,8.139445978414664e-24,2.548945679972415e-29,6.756078758186984e-29,5.058211415756334e-34,5.588090813299344e-34,1.282970078645225e-35,5.243398173293651e-29,2.730384700462643e-41,6.685382020646796e-33,2.502195301186378e-42,3.76,0.0,0.6354856507917857,0.9999670422088622,2.3609682363303635e-23,2.1530257373404228e-13,5.654449053334719e-08,5.5048932788295206e-08,1.495557732538392e-09,8.436757598355123e-18,3.295778882356977e-05,1.5744325241766802e-22,1.0651333164214262e-24,4.366487182817889e-27,4.713801502103124e-28,1.2316348071755345e-18,8.70794095485855e-19,9.26269925724708e-19,4.482220485244019e-19,1.052080190369742e-21,8.531376051687969e-27,3.448872498974543e-20,2.2000577420688313e-21,1.371270694176578e-27,2.678248229604805e-26,3.386629699912644e-21,9.905765027250925e-30,2.39970556914464e-22,3.296065212388383e-32,5.3266726492301775e-17,1.6483835552319148e-21,1.0305838875694664e-35,2.3406357706994224e-27,7.891404167146967e-16,3.4822068090055223e-13,7.766938350719974e-16,1.1907510067445042e-26,1.9643928018524882e-12,1.9059417084179307e-16,1.431062731831159e-29,4.929918121967267e-35,9.418316666496968e-25,1.6241178845570646e-36,5.5928336963115116e-33,6.688931026963868e-38,2.1530372273662415e-13
1.9335615037425353e-10,0.5432193172530407,2.2455662683616503e-16,1.2617312970402761e-20,4.885002593848506e-21,2.2453064429674165e-20,0.0,0.0,2.5287790327230892e-12,1.7488122037410244e-19,1.7365574036198175e-22,6.318046019509195e-22,7.490299955194507e-28,3.037964938880255e-44,1.9209053579867306e-29,6.974739354478228e-19,8.636735364441018e-16,1.4916280444764836e-18,5.649520396605844e-35,7.490039082094116e-37,3.3539004330477523e-19,5.988922189070035e-30,5.750177273134302e-17,2.888863876601726e-29,9.718581948406306e-24,3.3564214117802495e-29,8.81555671773317e-29,7.11675547957633e-34,7.292359103608944e-34,1.674246361524792e-35,6.840331446637701e-29,3.988913613923374e-41,9.546199389807013e-33,3.5698288740657506e-42,3.76,0.0,0.6354856455492038,0.9999647235668453,3.096802383626869e-23,2.352636857001289e-13,6.178683790122654e-08,6.015707724559743e-08,1.6297606407044133e-09,1.0051775406146592e-17,3.5276430625838555e-05,1.8897149966350107e-22,1.2834194088875822e-24,5.6170852376968245e-27,6.617356313562868e-28,1.4913662205163561e-18,1.0270316426134326e-18,1.1038578033910018e-18,5.341904334937403e-19,1.3704005333835736e-21,1.2142223567808971e-26,4.118059590724009e-20,2.6270570244081485e-21,1.8661798488376337e-27,3.481578636429488e-26,4.380071413741885e-21,1.3809200542771284e-29,3.1264720255193316e-22,5.124105540496757e-32,5.820524779948328e-17,1.9683084039091018e-21,1.387444944867569e-35,3.332767527237233e-27,8.623030654472374e-16,3.804870207040592e-13,9.273617910869176e-16,1.4365753151887613e-26,2.146431734393254e-12,2.2753702866194763e-16,1.8670280580703966e-29,7.028078811995283e-35,1.2271003128235102e-24,2.31286549190104e-36,7.963768142004648e-33,1.0408522729145637e-37,2.3526505759497274e-13
2.0976158857925465e-10,0.5432193177808441,2.639675628893871e-16,1.4907793992694775e-20,6.208169092148852e-21,2.861777567821696e-20,0.0,0.0,2.743396459637112e-12,2.0581903963048597e-19,2.2149688695180625e-22,8.488196744167107e-22,9.671239522969057e-28,3.8724149316126823e-44,2.2563890203515777e-29,8.197568203753053e-19,9.370785541125519e-16,1.779353405274737e-18,7.814766447411777e-35,9.562388034552901e-37,3.9473688689199053e-19,7.645871864597311e-30,6.231644013378881e-17,3.6883191400652384e-29,1.1437617628273294e-23,4.325484848729358e-29,1.1256192955145126e-28,9.746702940022658e-34,9.312354836907076e-34,2.1380067717713694e-35,8.732293926406468e-29,5.659073697747037e-41,1.3242485057547793e-32,4.9479695780223966e-42,3.76,0.0,0.6354856403066219,0.9999625073322738,3.9747666727422216e-23,2.552247975793748e-13,6.702918522586247e-08,6.526595968163036e-08,1.763225526687326e-09,1.1804162786911178e-17,3.749266498273011e-05,2.2351682958208034e-22,1.523509084656559e-24,7.071919449778683e-27,9.025849467631898e-28,1.7790365753476078e-18,1.1940216654389793e-18,1.2966237803046874e-18,6.275152733069767e-19,1.7468166786705435e-21,1.6790871894824032e-26,4.8465494641962824e-20,3.091928769892412e-21,2.4804048003662712e-27,4.4288425395926686e-26,5.543660753911267e-21,1.8704538672388844e-29,3.986028601156327e-22,7.685011783727074e-32,6.314377953321829e-17,2.3166084379675097e-21,1.829915487008145e-35,4.610289874778338e-27,9.354657031094031e-16,4.127503465419882e-13,1.0913728862524493e-15,1.7080775579906805e-26,2.3284565701072384e-12,2.6774365122586423e-16,2.383581220691864e-29,9.733808077492739e-35,1.5644952387955542e-24,3.199872859214049e-36,1.1017069224366505e-32,1.5622438907637807e-37,2.552264121061285e-13
2.2616702678425576e-10,0.5432193183086473,3.065606868171683e-16,1.7492861725279967e-20,7.750790950941142e-21,3.58184180847125e-20,0.0,0.0,2.958023598646225e-12,2.3927572126321417e-19,2.7736533756319353e-22,1.1160578506228832e-21,1.2255334242826925e-27,4.846121091332619e-44,2.618143218669517e-29,9.517281461556032e-19,1.0105032782895708e-15,2.09565708701456e-18,1.0547976329922054e-34,1.1985463951451043e-36,4.58918857303991e-19,9.583218405226137e-30,6.712117532745337e-17,4.6231286595845867e-29,1.3296550109154244e-23,5.473270373083265e-29,1.4110396881009669e-28,1.3045005850634059e-33,1.1675003837018572e-33,2.680432253535944e-35,1.0944239958062176e-28,7.830556863528476e-41,1.792403901746579e-32,6.691941208085197e-42,3.76,0.0,0.6354856350640402,0.999960388981941,5.0084562073886845e-23,2.751859093718078e-13,7.227153250725494e-08,7.037557603779354e-08,1.8959564490884038e-09,1.3693009995541519e-17,3.961101510080889e-05,2.6110523077880033e-22,1.7856280878359633e-24,8.742377021722172e-27,1.2013612975573699e-27,2.0952786756828334e-18,1.3713443771595135e-18,1.5044793347678466e-18,7.281551273647803e-19,2.186072022084968e-21,2.2658152238150098e-26,5.634343501601615e-20,3.594679158059344e-21,3.2308736534141843e-27,5.531107363653109e-26,6.888635133994117e-21,2.4723805444782677e-29,4.9892390331793885e-22,1.1179406556404548e-31,6.808232169352409e-17,2.693288313560267e-21,2.371677594399678e-35,6.2229330742564435e-27,1.0086283297012174e-15,4.450106619315462e-13,1.2687260456131987e-15,2.0058838524785128e-26,2.510467329657768e-12,3.11212493410552e-16,2.987549921793874e-29,1.3154380385516844e-34,1.9582809254594985e-24,4.3197318684342987e-36,1.4871892175487072e-32,2.2740538043833866e-37,2.7518778626856354e-13
2.425724649892569e-10,0.5432193188364506,3.5233551420294317e-16,2.0394943063401804e-20,9.52966923466665e-21,4.4135377340131927e-20,0.0,0.0,3.172660469497611e-12,2.752513790790821e-19,3.4187191647732797e-22,1.4403244700030093e-21,1.5281120624409486e-27,5.969534705501311e-44,3.006016101440549e-29,1.0933486538588944e-18,1.083947707419746e-15,2.4411404758331837e-18,1.3940033309661394e-34,1.4786662045210783e-36,5.279366471821013e-19,1.1822855597642026e-29,7.191599903545375e-17,5.703876892727868e-29,1.5295376513154956e-23,6.817515529612458e-29,1.7410588362854483e-28,1.7116216650482896e-33,1.4407253508303944e-33,3.3077086046238327e-35,1.35011117561901e-28,1.0604600087012938e-40,2.3753313397945567e-32,8.861691468849656e-42,3.76,0.0,0.6354856298214584,0.9999583641925226,6.211706714863162e-23,2.951470210774564e-13,7.751387974540394e-08,7.54859222778068e-08,2.027957444188573e-09,1.571741245290958e-17,4.163580430457479e-05,3.0176082677696153e-22,2.0699712670715626e-24,1.0639164627034282e-26,1.5657959944415094e-27,2.4406935975147178e-18,1.5585963623100659e-18,1.7273364335104137e-18,8.360687831225305e-19,2.6928821973243717e-21,2.9939041480800754e-26,6.481443039402761e-20,4.135314352781948e-21,4.135503344945136e-27,6.7992710389394e-26,8.425803356164187e-21,3.2001325685697484e-29,6.146905751218602e-22,1.5841309589591807e-31,7.302087428041776e-17,3.098352692465482e-21,3.027791459552267e-35,8.224309920389823e-27,1.0817909452227049e-15,4.772679702463748e-13,1.459420198090964e-15,2.3306183910384888e-26,2.6924640328969523e-12,3.5794201184429294e-16,3.685760352222224e-29,1.7405784744028474e-34,2.4126977106049756e-24,5.7097452046978724e-36,1.9656804683828156e-32,3.2241103764891223e-37,2.951491800807522e-13
2.58977903194258e-10,0.5432193193642539,4.012915619298131e-16,2.3636424679963915e-20,1.1561598588166684e-20,5.364902553096307e-20,0.0,0.0,3.387307091034607e-12,3.137461271114121e-19,4.156250124527712e-22,1.8287680365381986e-21,1.878791420435817e-27,7.25305321657674e-44,3.41985665994779e-29,1.244579204453377e-18,1.157411839949764e-15,2.81637481090405e-18,1.808837038537614e-34,1.7993372877656713e-36,6.0179094535829245e-19,1.438667191995495e-29,7.670093193621021e-17,6.941148080187614e-29,1.7434093991298175e-23,8.376567194712141e-29,2.11891976252935e-28,2.2072490296669605e-33,1.7536072839309113e-33,4.0260264771156423e-35,1.6427839409352941e-28,1.4094649508755844e-40,3.090546328201427e-32,1.1521812102058582e-41,3.76,0.0,0.6354856245788766,0.9999564288317387,7.598594566260092e-23,3.151081326963486e-13,8.275622694030942e-08,8.059699438758758e-08,2.1592325260712615e-09,1.787647071725942e-17,4.3571164873743734e-05,3.4550599112023704e-22,2.3767046188997333e-24,1.2772350925914851e-26,2.0038861618198735e-27,2.815852271099807e-18,1.7553899426835115e-18,1.96510752899931e-18,9.512152548341093e-19,3.2719352349061675e-21,3.8842579467619786e-26,7.387849368578966e-20,4.7138405024315996e-21,5.213183610849935e-27,8.244064044612324e-26,1.0165559596095489e-20,4.0672962438773567e-29,7.469770220233736e-22,2.194064370110499e-31,7.795943729391633e-17,3.531806241672528e-21,3.814755000251637e-35,1.0671891530268133e-26,1.1549535496738882e-15,5.095222747229015e-13,1.6634542762762636e-15,2.68290344665389e-26,2.874446698901568e-12,4.079306648432607e-16,4.485037196289804e-29,2.2612722191954824e-34,2.9319619235832977e-24,7.409910951889775e-36,2.5509757839435465e-32,4.467603803265058e-37,3.1511059354117087e-13
2.917887796042602e-10,0.5432193204198605,5.087453922597169e-16,3.122693620614686e-20,1.6451757113438718e-20,7.658780925891653e-20,0.0,0.0,3.816629657254811e-12,3.982933510301984e-19,5.932921722959609e-22,2.8284169612736987e-21,2.7405448750922833e-27,1.0341737239497109e-43,4.3248409562812887e-29,1.5757144752941596e-18,1.304399209006097e-15,3.6582393802229334e-18,2.9076131496727515e-34,2.5732872285950608e-36,7.640118030119216e-19,2.057436923140519e-29,8.624120780715623e-17,9.927595208397865e-29,2.213119090736956e-23,1.2215547854758557e-28,3.031144157842813e-28,3.512687148926794e-33,2.509140437691459e-33,5.760573669597122e-35,2.3490522031898393e-28,2.3741614146860548e-40,4.994280541845247e-32,1.8594875312418447e-41,3.76,0.0,0.6354856140937134,0.9999528107724087,1.0980791131120671e-22,3.550303556739757e-13,9.324092120038977e-08,9.082130027037504e-08,2.4196208962640034e-09,2.2594982415942434e-17,4.718922377423016e-05,4.423464045938967e-22,3.0578728273845082e-24,1.7785236624249514e-26,3.13417600847293e-27,3.657542704404045e-18,2.1761262588854055e-18,2.4850439327045418e-18,1.2030438296272641e-18,4.6653849491775264e-21,6.24235819683688e-26,9.3785873391331e-20,5.9845901834637354e-21,7.968023954358289e-27,1.1705634801953475e-25,1.4292419934936493e-20,6.27458412694397e-29,1.0653755490898652e-21,3.972578637628422e-31,8.78365946007952e-17,4.4838995427216556e-21,5.854730802904841e-35,1.7154700548027373e-26,1.301278725365438e-15,5.740218844564626e-13,2.111537957318074e-15,3.472604637118952e-26,3.2383699918395947e-12,5.176792158895982e-16,6.41408135516718e-29,3.6435545931770326e-34,4.181778711045549e-24,1.1914077012956746e-35,4.10183526203257e-32,8.095588785401002e-37,3.550334794006135e-13
3.198133419372704e-10,0.5432193213214795,6.10595780068417e-16,3.899024253630487e-20,2.15843389600359e-20,1.0070933747143571e-19,0.0,0.0,4.183355475627584e-12,4.78486955909478e-19,7.798769231402693e-22,3.9571927428014444e-21,3.666410843115494e-27,1.3581612322222533e-43,5.178684610085136e-29,1.888625418994611e-18,1.4300070649147358e-15,4.47626486601341e-18,4.187269597722455e-34,3.387949029392881e-36,9.178935145708607e-19,2.708734616700791e-29,9.435865003628572e-17,1.3071454109149767e-28,2.6586146789113094e-23,1.6354999078330127e-28,3.9916614639203e-28,5.025270669642617e-33,3.304900369292893e-33,7.587454981098772e-35,3.0923355319756107e-28,3.5540332939147087e-40,7.224094526719916e-32,2.68701203146541e-41,3.76,0.0,0.6354856051380822,0.9999499690442675,1.4585132224948706e-22,3.8912889066343774e-13,1.0219615176688092e-07,9.955638952338046e-08,2.6397622030391826e-09,2.704349842029773e-17,5.003095154866329e-05,5.35022278317116e-22,3.711640958365851e-24,2.2897549283715997e-26,4.4104175819589766e-27,4.4753938518282214e-18,2.562417624490901e-18,2.975575387313676e-18,1.4406725877025682e-18,6.1269723807896245e-21,8.988475746146487e-26,1.1266778439898166e-19,7.19003662681354e-21,1.1060352144072567e-26,1.5317291521881396e-25,1.8547209890223945e-20,8.727160249713244e-29,1.399413941389318e-21,6.269750081396793e-31,9.627294633732576e-17,5.387065575332414e-21,8.191650918468758e-35,2.4704419243784243e-26,1.4262585584358205e-15,6.291030729221977e-13,2.5364989111740462e-15,4.2400539932970975e-26,3.5491613714681264e-12,6.217266321298893e-16,8.444550227370892e-29,5.257674938016445e-34,5.49299148142521e-24,1.7160888831069658e-35,5.908931716956552e-32,1.2784490089829047e-36,3.891326430659328e-13
3.478379042702806e-10,0.5432193222230988,7.217227375082387e-16,4.804996384353153e-20,2.7685844361906625e-20,1.294266498296061e-19,0.0,0.0,4.550109974092125e-12,5.660331238468402e-19,1.0017067732485505e-21,5.3839068475704674e-21,4.789407300683088e-27,1.742958343110826e-43,6.106263157808844e-29,2.229046530425494e-18,1.5556723962925153e-15,5.387889167081869e-18,5.847120801336989e-34,4.358558783616795e-36,1.0858980154065619e-18,3.4846832324870236e-29,1.0244751212448258e-16,1.681747511936656e-28,3.144928237917616e-23,2.1397834871431995e-28,5.136383181459879e-28,6.980403256085972e-33,4.2535226867512574e-33,9.76525294283882e-35,3.977750820768121e-28,5.15319289543518e-40,1.013140397316438e-31,3.764989877736373e-41,3.76,0.0,0.635485596182451,0.9999473383516964,1.8928296315842042e-22,4.232274254001184e-13,1.1115138220718235e-07,1.0829354266542998e-07,2.857839493989733e-09,3.187279887734838e-17,5.2661643753021616e-05,6.369611404254583e-22,4.4320470886249755e-24,2.8816117474133577e-26,6.019473786803287e-27,5.386818624364931e-18,2.971797248593699e-18,3.508443760070819e-18,1.6988532908624248e-18,7.862701260892012e-21,1.2550365483991271e-25,1.3328049376285698e-19,8.506137006488478e-21,1.495437395128613e-26,1.958533703619463e-25,2.3520718611978833e-20,1.1773738821144323e-28,1.7961779601065323e-21,9.52213518259431e-31,1.0470932850008777e-16,6.3731386900626226e-21,1.1198765650380868e-34,3.449675059288296e-26,1.5512383592021315e-15,6.841755353989102e-13,3.000372730069993e-15,5.09637272114444e-26,3.859912023182317e-12,7.352634494747154e-16,1.0863648526097303e-28,7.356506702723847e-34,7.050424696679098e-24,2.396787536301325e-35,8.254235787528526e-32,1.9426845163399325e-36,4.232318640461358e-13
