Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311),C3H4(6313),S(3720),C3H4(6745),C2H2F3(67),C2H2F3(68)
8.12585223282686e-06,0.8531591788275471,2.3236091007644823e-05,5.362880711985957e-06,4.583848095588354e-06,0.00042038531586132544,0.0,0.0,4.81408351296211e-05,5.797037040080014e-07,0.00032797620724133835,1.4972417359741097e-05,2.8300325649492472e-08,5.7943640136885655e-16,1.1893757536576022e-11,4.449032303134704e-08,3.4039572407852024e-05,3.5461348275905245e-05,1.5492849431807113e-08,1.1464924053379745e-09,0.00020918212144082504,2.8687921485498383e-10,1.3376933519735082e-09,2.3193568472103147e-09,7.735471911811489e-10,0.0001873720240875512,2.852874427596497e-08,7.598014888033085e-07,6.426351462239392e-09,5.2072808243113946e-11,9.882056568743225e-11,3.7330911733070986e-11,9.174210344115593e-09,4.705841155488408e-09,3.76,0.0,0.1169103921076603,0.998694802381367,0.00022660633929797244,2.9477254302055107e-05,0.8059567276287339,0.80466926362246,1.73412453557563e-06,1.1011247331543739e-10,0.0007654021457500621,8.361702146706426e-07,3.1575426150128605e-10,1.493529887115648e-11,4.2970662163699803e-10,9.684263386999677e-05,8.106395654182727e-10,3.687609199557242e-06,4.122957556609981e-06,5.741969956163823e-05,0.00027629428085815586,1.4907707149722226e-06,1.7860940328596164e-06,4.781060214875857e-15,5.5283891258573996e-15,1.6585232073088206e-09,1.2276426282736235e-10,9.26591887179802e-06,1.0939854449813376e-07,1.0675037231454013e-06,4.758486782692386e-09,1.6149306422728952e-12,2.902438192122229e-09,5.6445275732890564e-08,4.0403729039828924e-08,0.00048155579114190735,8.037966176015607e-06,1.1272945231179166e-06,1.0106284622761343e-09,9.159211228135171e-09,9.026717149228663e-10,1.1448968890863161e-06,4.073785015135558e-12,1.7328971605210662e-08,2.5735582213834142e-11,2.92448840683738e-05,4.105917337112299e-08,3.9708771399070096e-16,6.939025152433724e-17,3.428895770021327e-11,1.767017734020805e-08,1.5713421068815738e-08,1.8099361915315366e-15,1.8751529807949057e-07,3.3945690480894483e-15,1.5272108570520427e-12,2.6120145539687727e-06,7.068939739551341e-13,2.0882771326310955e-14,3.025430916934011e-11,7.949261331762455e-08,3.4204592780972295e-08,1.5668632383665671e-09,4.182297326492601e-15,6.179864038532403e-15,1.8855805866188286e-15,2.0783637416437465e-12,1.0623466898434032e-09,3.3271195299428254e-10
8.161248984411788e-06,0.8532975542765268,2.314640646612059e-05,5.354404302234937e-06,4.58652475301528e-06,0.0004220872711228487,0.0,0.0,4.829785340791475e-05,5.832310509234313e-07,0.000331162417642147,1.5095893607529446e-05,2.8371003875916983e-08,5.753435716570232e-16,1.1853990028044445e-11,4.4481499859729015e-08,3.428571963914091e-05,3.569217723701516e-05,1.5605466183000707e-08,1.1523594291624166e-09,0.00021059031233072931,2.8883936660542307e-10,1.3376059878115427e-09,2.3523307040153945e-09,7.7989419799119e-10,0.00018891749517379613,2.8509964095564557e-08,7.648851257554712e-07,6.55896459170521e-09,5.281091329648908e-11,9.96333307877003e-11,3.731468898479279e-11,9.177138712725761e-09,4.713797409440756e-09,3.76,0.0,0.11586243121809715,0.9986909334750282,0.00022789310086689584,2.9580875847645316e-05,0.8070064063195818,0.8057091763456193,1.719216533530211e-06,1.0986403145587963e-10,0.0007653991800726056,8.427719555445663e-07,3.156607764561088e-10,1.493008630879076e-11,4.3043084527980777e-10,9.772256440669037e-05,8.115525114549548e-10,3.686972812267567e-06,4.120908832526758e-06,5.7463114016514385e-05,0.0002787419807657843,1.4867126313815054e-06,1.781244336823185e-06,4.7793289463961715e-15,5.526376296375976e-15,1.6579249571198824e-09,1.2375072057510752e-10,9.265301350446441e-06,1.103544917997309e-07,1.0866473712754025e-06,4.792247191527101e-09,1.6142682170005234e-12,2.901773496698397e-09,5.654617953647032e-08,4.003433475779089e-08,0.0004829250782538949,8.125406741884862e-06,1.1159050255462305e-06,1.0002516515704924e-09,9.191157182698328e-09,9.058690223200308e-10,1.155097506698249e-06,4.1108734924144285e-12,1.740340541524632e-08,2.5842312570056668e-11,2.9297753756095457e-05,4.147325775651371e-08,3.987317380099591e-16,6.967721657057797e-17,3.4557102798547855e-11,1.767421634709747e-08,1.5578397298519537e-08,1.8176049609314157e-15,1.890549503735997e-07,3.4061453308556944e-15,1.5283513904920817e-12,2.620200272791941e-06,7.080400888268972e-13,2.10803013479312e-14,3.057006195848162e-11,7.942841103646682e-08,3.448524285505225e-08,1.5975036850050101e-09,4.2159148065045126e-15,6.3006901443302494e-15,1.90835350115893e-15,2.1252586978597726e-12,1.0751438567421087e-09,3.366410940995529e-10
8.196645735996716e-06,0.8534346954025711,2.3056917694849864e-05,5.345887822263051e-06,4.5892041202824175e-06,0.0004237789974527127,0.0,0.0,4.84532721801402e-05,5.867456596754861e-07,0.00033435203796133145,1.5219324687751652e-05,2.8441436610101606e-08,5.71259291681858e-16,1.1814024295271148e-11,4.447162554153019e-08,3.453201162778305e-05,3.592332845593998e-05,1.5717622923349144e-08,1.1582021659816227e-09,0.00021200046243034857,2.9080237977090656e-10,1.3374881223086696e-09,2.3855475702893197e-09,7.862471373462951e-10,0.00019046248123761786,2.8491326120499537e-08,7.699620824157183e-07,6.693467977035652e-09,5.355452793723703e-11,1.0044680086579463e-10,3.7297650617090854e-11,9.180054757531971e-09,4.7217000972727545e-09,3.76,0.0,0.1148238658475653,0.9986870659836792,0.00022917763557170782,2.968426734218341e-05,0.8080467068001222,0.8067397071946132,1.7044422015423571e-06,1.0961781213300297e-10,0.0007653962154837765,8.493630499925685e-07,3.1556050226018856e-10,1.492474170711741e-11,4.3115133651406365e-10,9.860517203103447e-05,8.124568803617206e-10,3.6862752162953304e-06,4.118779403853869e-06,5.750372469888742e-05,0.0002811871945440331,1.4826382235405543e-06,1.776374872301586e-06,4.777491713207343e-15,5.524241488952912e-15,1.6572900926904824e-09,1.247368988425849e-10,9.264325661786795e-06,1.1130932166461104e-07,1.1059647929474325e-06,4.826023448041382e-09,1.6135710349933642e-12,2.901000681732673e-09,5.664697786289819e-08,3.966847079568879e-08,0.0004842805559562086,8.213088079768379e-06,1.1046324130980846e-06,9.899843642403004e-10,9.22279054135385e-09,9.090334920379491e-10,1.1653114094748813e-06,4.1480129828645715e-12,1.7476957335879786e-08,2.5947727311976294e-11,2.9350116898086997e-05,4.188896864703118e-08,4.003555124801827e-16,6.996064888185557e-17,3.482400212708711e-11,1.7677921404429952e-08,1.5444659793553194e-08,1.8252481650218796e-15,1.9059650802865024e-07,3.417549919735495e-15,1.5294212796925985e-12,2.6283160639325035e-06,7.091855258532097e-13,2.1277946127097334e-14,3.088619042267737e-11,7.936086974967247e-08,3.4766660437916266e-08,1.628566995232663e-09,4.249621069514635e-15,6.423183504429907e-15,1.931248567217825e-15,2.172875523928233e-12,1.0879670344554588e-09,3.4057782027977604e-10
8.232042487581645e-06,0.8535706132634531,2.296764735564435e-05,5.337336926774659e-06,4.591889051815167e-06,0.00042546057225697874,0.0,0.0,4.860710088712377e-05,5.902473670440125e-07,0.0003375449363000477,1.534270794949946e-05,2.851163411606766e-08,5.67185562866816e-16,1.177388834257719e-11,4.446075292364394e-08,3.4778450991293936e-05,3.6154799670140184e-05,1.5829325248360264e-08,1.164021539519997e-09,0.00021341255419478214,2.927682292386871e-10,1.3373413214652968e-09,2.419007791355723e-09,7.926059548928213e-10,0.0001920069494657669,2.8472830434338645e-08,7.750322754360579e-07,6.829875941444746e-09,5.430366719285223e-11,1.0126102020577766e-10,3.72798407822824e-11,9.182961488447349e-09,4.729549708794628e-09,3.76,0.0,0.11379461174165059,0.9986831999326898,0.00023045996870255133,2.9787428386683533e-05,0.8090777131334355,0.8077609403746584,1.6898003406283086e-06,1.0937379541669537e-10,0.0007653932520030042,8.559430811858239e-07,3.1545379678882903e-10,1.4919278972954483e-11,4.318684019853729e-10,9.949044001758445e-05,8.13352754591802e-10,3.685520324958525e-06,4.1165740013448785e-06,5.754160514294728e-05,0.0002836297943639302,1.4785493246381672e-06,1.7714878403930767e-06,4.7755541844738236e-15,5.5219912470127315e-15,1.6566205765743573e-09,1.257227792778944e-10,9.26300453018691e-06,1.1226298565182297e-07,1.1254550929543639e-06,4.859815982022679e-09,1.6128409995061883e-12,2.9001237479281103e-09,5.674767422935525e-08,3.930613297016519e-08,0.000485622366038025,8.301006007464331e-06,1.0934763331386445e-06,9.798261783663465e-10,9.25412079961781e-09,9.121660800896871e-10,1.1755383852691142e-06,4.1852026172147694e-12,1.7549644682693174e-08,2.6051852885674922e-11,2.9401978394010085e-05,4.230629330552704e-08,4.019594455624891e-16,7.024061979292523e-17,3.508966953689717e-11,1.7681310654277985e-08,1.53122068215446e-08,1.8328668687997863e-15,1.9213991507366014e-07,3.428786538077513e-15,1.5304224406614722e-12,2.6363625818284516e-06,7.10330325179746e-13,2.1475698251084192e-14,3.120268121743015e-11,7.929004986029236e-08,3.504886618212e-08,1.6600564622853647e-09,4.28341868641233e-15,6.547357105379146e-15,1.9542649374637635e-15,2.2212199065317655e-12,1.1008149583166573e-09,3.445217514613508e-10
8.267439239166573e-06,0.8537053188133809,2.2878617371862454e-05,5.328757128259758e-06,4.594582313802041e-06,0.000427132073746989,0.0,0.0,4.875934914172636e-05,5.937360140406351e-07,0.00034074098459390057,1.5466040886323828e-05,2.8581606705385154e-08,5.631243004487374e-16,1.1733609360363882e-11,4.444893387039703e-08,3.502504049317381e-05,3.6386588642076245e-05,1.594057912528195e-08,1.1698184763778833e-09,0.000214826570239531,2.94736890096282e-10,1.3371671230767345e-09,2.452711737396039e-09,7.989706020750588e-10,0.00019355086881635828,2.8454477104440725e-08,7.800956268728877e-07,6.968202851823631e-09,5.50583467938481e-11,1.0207603374709323e-10,3.7261302775139395e-11,9.185861844603887e-09,4.737346732109175e-09,3.76,0.0,0.11277458540017907,0.9986793353442773,0.0002317401261063391,2.9890358624700015e-05,0.8100995086307987,0.8087729593318499,1.675289762542722e-06,1.0913196155488628e-10,0.0007653902896472978,8.625116395891771e-07,3.153410109681665e-10,1.4913711660506873e-11,4.3258234076685423e-10,0.00010037835187184738,8.142402157517669e-10,3.684711968152575e-06,4.11429725938973e-06,5.757682850333677e-05,0.00028606965638434706,1.4744477219260594e-06,1.7665853870435676e-06,4.773521919490249e-15,5.5196319874818295e-15,1.6559183333393763e-09,1.267083445794037e-10,9.261350532613774e-06,1.1321543689755616e-07,1.1451173706935474e-06,4.893625242930048e-09,1.6120799758788537e-12,2.89914664686974e-09,5.684827221378416e-08,3.8947317265761983e-08,0.0004869506498374219,8.389156401356117e-06,1.0824363915044403e-06,9.697766362002078e-10,9.285157377590912e-09,9.152677362515735e-10,1.1857782306531805e-06,4.222441559301915e-12,1.7621484903555193e-08,2.6154715910065702e-11,2.945334311710625e-05,4.272521910087814e-08,4.0354394806136454e-16,7.05172011024169e-17,3.535411998917835e-11,1.768439928985478e-08,1.518103619223706e-08,1.8404621355259205e-15,1.936851160118068e-07,3.4398589224246244e-15,1.5313567775322545e-12,2.644340480463066e-06,7.114745276989271e-13,2.1673550548340865e-14,3.151952144175917e-11,7.921601123503008e-08,3.533188107867622e-08,1.69197538789726e-09,4.317310267443224e-15,6.673223967304624e-15,1.9774017646625886e-15,2.2702975559443274e-12,1.1136863789411514e-09,3.484725123291626e-10
8.302835990751501e-06,0.8538388229132853,2.2789848937994644e-05,5.320153797866082e-06,4.597286585162782e-06,0.0004287935808902815,0.0,0.0,4.8910026721832095e-05,5.972114458866128e-07,0.0003439400585927598,1.5589321133911336e-05,2.865136472896874e-08,5.590773353233084e-16,1.1693213732943136e-11,4.4436219262447873e-08,3.527178303800124e-05,3.661869315905356e-05,1.6051390881290154e-08,1.1755939051834225e-09,0.0002162424933393253,2.967083376302015e-10,1.3369670364781913e-09,2.4866598034944643e-09,8.053410359408541e-10,0.00019509420999048045,2.8436266181600485e-08,7.851520641023767e-07,7.108463120129891e-09,5.581858316180877e-11,1.0289188702733147e-10,3.724207902659109e-11,9.188758694227692e-09,4.745091653536784e-09,3.76,0.0,0.11176370407166457,0.9986754722375689,0.00023301813416237434,2.999305774199893e-05,0.8111121758572519,0.8097758467588543,1.6609092896994965e-06,1.0889229097224408e-10,0.0007653873284313008,8.690683229450657e-07,3.1522248875995297e-10,1.4908052976072092e-11,4.3329344423026574e-10,0.00010126889132786675,8.151193446122681e-10,3.6838538923940038e-06,4.1119537146602395e-06,5.7609467520963224e-05,0.00028850666072545976,1.4703351574848782e-06,1.7616696039791273e-06,4.771400367415636e-15,5.517170003562352e-15,1.6551852503594016e-09,1.276935784772567e-10,9.259376094907186e-06,1.141666301041514e-07,1.1649507209230584e-06,4.927451699234211e-09,1.611289790788573e-12,2.898073279947799e-09,5.694877545632416e-08,3.8592016655142217e-08,0.00048826554819835806,8.477535196717473e-06,1.0715121525704816e-06,9.598352461093529e-10,9.315909614708016e-09,9.183394035362711e-10,1.1960307508138642e-06,4.259729005708143e-12,1.7692495562360648e-08,2.6256343154344452e-11,2.9504215913437104e-05,4.3145733509646495e-08,4.0510943306751555e-16,7.079046500778567e-17,3.5617369519524835e-11,1.768720249725383e-08,1.5051145416623442e-08,1.8480350271111737e-15,1.9523205582071222e-07,3.4507708209182658e-15,1.5322261816837313e-12,2.6522504131120345e-06,7.126181750650355e-13,2.1871496084896193e-14,3.1836698633529247e-11,7.913881319527793e-08,3.5615726445286066e-08,1.7243270824221559e-09,4.351298460665979e-15,6.800797144371866e-15,2.000658201949069e-15,2.3201142073234665e-12,1.1265800625264159e-09,3.5242973241303384e-10
8.33823274233643e-06,0.8539711362999919,2.2701362441222896e-05,5.311532148887333e-06,4.600004448194344e-06,0.0004304451734409955,0.0,0.0,4.9059143580851255e-05,6.006735125019712e-07,0.00034714203830228093,1.5712546484194195e-05,2.872091856360343e-08,5.550464065991626e-16,1.1652726938394532e-11,4.442265884214872e-08,3.55186816816945e-05,3.685111103609276e-05,1.616176722806809e-08,1.1813487555555337e-09,0.00021766030644620755,2.9868254734811224e-10,1.3367425379517784e-09,2.5208524127055835e-09,8.117172196445731e-10,0.00019663694560501378,2.8418197696015347e-08,7.902015203501618e-07,7.25067121142968e-09,5.658439350691762e-11,1.0370862607732897e-10,3.7222210969509856e-11,9.191654824712725e-09,4.7527849572887075e-09,3.76,0.0,0.11076188583854137,0.9986716106283169,0.00023429401981523102,3.0095525471206965e-05,0.8121157965466766,0.8107696845092912,1.646657756383888e-06,1.0865476429028475e-10,0.0007653843683670702,8.75612737154647e-07,3.150985660656729e-10,1.4902315730024408e-11,4.340019953961325e-10,0.00010216204237260529,8.159902210344313e-10,3.6829497493078387e-06,4.109547797280584e-06,5.763959442073995e-05,0.00029094069191933986,1.4662133220054982e-06,1.7567425213054823e-06,4.769194851970682e-15,5.514611440347878e-15,1.6544231708306467e-09,1.2867846583845247e-10,9.257093466730264e-06,1.151165217162307e-07,1.1849542343584642e-06,4.9612958398358e-09,1.6104722298182875e-12,2.8969074905851698e-09,5.7049187668868606e-08,3.8240219632121475e-08,0.0004895672013511826,8.566138395304569e-06,1.060703137327138e-06,9.500014806603916e-10,9.346386755385857e-09,9.213820164105465e-10,1.2062957604532038e-06,4.2970641892636624e-12,1.776269432857557e-08,2.635676152230645e-11,2.955460159758609e-05,4.3567824131859565e-08,4.0665631566323314e-16,7.10604840338705e-17,3.587943530955754e-11,1.7689739429486128e-08,1.4922531353974675e-08,1.8555865980226622e-15,1.9678068001168376e-07,3.4615259753692863e-15,1.5330325291224016e-12,2.66009303199423e-06,7.137613098340704e-13,2.2069528189244848e-14,3.2154200816301644e-11,7.905851443959795e-08,3.590042395179302e-08,1.7571148661329758e-09,4.3853859547630104e-15,6.9300897299387834e-15,2.02403340323463e-15,2.3706756252129655e-12,1.1394947932570514e-09,3.563930468282625e-10
8.373629493921357e-06,0.8541022696699758,2.2613177679917947e-05,5.302897278233858e-06,4.60273841454795e-06,0.0004320869316502593,0.0,0.0,4.9206709790541964e-05,6.041220672415019e-07,0.0003503468068356232,1.5835714840994137e-05,2.879027860199458e-08,5.510331881863797e-16,1.1612173826522731e-11,4.440830156555001e-08,3.576573958442942e-05,3.708384010846315e-05,1.6271715148388536e-08,1.187083959498807e-09,0.00021907999264153633,3.0065949492008866e-10,1.336495081413182e-09,2.5552900089523617e-09,8.18099120661337e-10,0.0001981790496496766,2.8400271664543517e-08,7.952439330377156e-07,7.3948416321894525e-09,5.7355795580012705e-11,1.0452629745395573e-10,3.720173935896365e-11,9.194552965730358e-09,4.760427125873287e-09,3.76,0.0,0.10976904939120923,0.9986677505298852,0.00023556781038442583,3.0197761579030202e-05,0.8131104518270749,0.8117545538252499,1.6325340055384818e-06,1.0841936227409111e-10,0.0007653814094648306,8.821444941216324e-07,3.1496957328831637e-10,1.48965124609214e-11,4.347082713863021e-10,0.00010305778917677906,8.168529241676401e-10,3.682003122936483e-06,4.107083859978292e-06,5.766728099658336e-05,0.00029337163771034065,1.4620838702994387e-06,1.7518061261666166e-06,4.766910610897784e-15,5.5119623425306825e-15,1.6536339077669278e-09,1.29662992342101e-10,9.254514761853824e-06,1.1606506945161547e-07,1.2051269999796077e-06,4.995158167576316e-09,1.6096290482703637e-12,2.8956530767937744e-09,5.7149512618283066e-08,3.789191720503626e-08,0.0004908557489909225,8.654962048831621e-06,1.0500088302582158e-06,9.402747772623855e-10,9.376597969533253e-09,9.243965024569485e-10,1.2165730811348116e-06,4.334446368971097e-12,1.783209892451411e-08,2.6455997974137453e-11,2.9604504959473073e-05,4.399147866131953e-08,4.081850117664453e-16,7.132733085575442e-17,3.6140335353695525e-11,1.7692025917684047e-08,1.4795190212132766e-08,1.8631179059548816e-15,1.9833093449135074e-07,3.472128149355696e-15,1.5337776832766462e-12,2.667868988121943e-06,7.149039752263957e-13,2.2267640377100417e-14,3.247201636639253e-11,7.897517318922393e-08,3.618599550828647e-08,1.7903420668162593e-09,4.419575465804775e-15,7.0611148470398105e-15,2.047526523409547e-15,2.421987598539864e-12,1.1524293689756539e-09,3.603620949140938e-10
8.409026245506286e-06,0.8542322335800127,2.2525313763997686e-05,5.294254146319797e-06,4.605490912973035e-06,0.0004337189363566762,0.0,0.0,4.935273556159338e-05,6.075569675245026e-07,0.0003535542509836436,1.595882424003622e-05,2.88594552471276e-08,5.47039272394868e-16,1.1571578450691467e-11,4.439319538988706e-08,3.601296002873429e-05,3.731687823541479e-05,1.6381241940000038e-08,1.1928004491912374e-09,0.00022050153515978965,3.026391562103347e-10,1.336226091830482e-09,2.589973060791838e-09,8.244867117842053e-10,0.00019972049773187006,2.8382488086545494e-08,8.002792445337472e-07,7.540988938821658e-09,5.813280782567293e-11,1.0534494815878809e-10,3.7180704070163276e-11,9.19745577675091e-09,4.768018639778812e-09,3.76,0.0,0.10878511414012741,0.9986638919528209,0.00023683953363258514,3.0299765872286918e-05,0.8140962221088354,0.8127305352245633,1.6185368903572358e-06,1.0818606585876075e-10,0.0007653784517326484,8.88663212868701e-07,3.148358337512026e-10,1.489065535891486e-11,4.3541254185118124e-10,0.00010395611612769014,8.177075323650936e-10,3.6810175149970766e-06,4.104566159696553e-06,5.7692598522062514e-05,0.0002957993896436307,1.457948412323681e-06,1.746862351836208e-06,4.7645527691407096e-15,5.509228625876807e-15,1.6528192355217643e-09,1.3064714462210208e-10,9.25165193225885e-06,1.1701223252217923e-07,1.2254681049821198e-06,5.029039201545922e-09,1.608761963229604e-12,2.894313783492387e-09,5.724975413674476e-08,3.7547099004600984e-08,0.0004921313301823238,8.744002267873689e-06,1.0394286831438981e-06,9.306545478473668e-10,9.406552332213201e-09,9.273837808764463e-10,1.2268625425288814e-06,4.37187483476487e-12,1.790072713120041e-08,2.655407953438491e-11,2.9653930759790847e-05,4.441668490348079e-08,4.0969593826994444e-16,7.159107831523779e-17,3.6400088584102103e-11,1.76940766867689e-08,1.4669117892493194e-08,1.8706300048303967e-15,1.9988276563546954e-07,3.4825811025419123e-15,1.534463492269315e-12,2.6755789310200245e-06,7.16046215262661e-13,2.2465826395092488e-14,3.27901340755851e-11,7.888884710085308e-08,3.647246330311999e-08,1.8240120212548366e-09,4.4538697418438574e-15,7.193885654263175e-15,2.0711367185865066e-15,2.4740559452457594e-12,1.1653826038920636e-09,3.643365210770369e-10
8.444422997091214e-06,0.8543610385150395,2.243778909460075e-05,5.2856075721141265e-06,4.6082642868455225e-06,0.00043534126896547647,0.0,0.0,4.94972312427053e-05,6.109780749728132e-07,0.0003567642613364862,1.608187285192249e-05,2.892845890631627e-08,5.430661709595419e-16,1.153096405871089e-11,4.437738724644489e-08,3.6260346419817394e-05,3.7550223300995565e-05,1.6490355217672864e-08,1.1984991569325578e-09,0.00022192491739364033,3.0462150728363827e-10,1.3359369644157696e-09,2.6249020624232785e-09,8.30879971027104e-10,0.00020126126711344665,2.8364846943154127e-08,8.053074022690397e-07,7.689127741171955e-09,5.891544939434228e-11,1.0616462562021051e-10,3.7159144091175764e-11,9.200365844614498e-09,4.7755599773188586e-09,3.76,0.0,0.1078100002397251,0.9986600349048061,0.00023810921776031626,3.040153819911889e-05,0.8150731870609329,0.813697708476861,1.604665274625569e-06,1.0795485615504634e-10,0.000765375495176394,8.951685198027235e-07,3.1469766356658104e-10,1.488475626928112e-11,4.3611506892347613e-10,0.00010485700783554645,8.185541231586564e-10,3.6799963420072332e-06,4.101998854270086e-06,5.771561770023982e-05,0.0002982238431856405,1.4538085129515428e-06,1.7419130774660863e-06,4.762126339038255e-15,5.5064160762271504e-15,1.651980889525156e-09,1.3163091028931294e-10,9.248516758280308e-06,1.1795797168533468e-07,1.2459766354466672e-06,5.062939477191035e-09,1.607872653602514e-12,2.892893299295868e-09,5.734991612530738e-08,3.72057522120694e-08,0.00049339408329716,8.833255224474355e-06,1.028962112061351e-06,9.211401744635368e-10,9.436258817083886e-09,9.303447616785518e-10,1.2371639826250178e-06,4.409348908362315e-12,1.796859677570083e-08,2.665103327449047e-11,2.9702883728202146e-05,4.484343078128462e-08,4.1118951274197896e-16,7.185179936523995e-17,3.665871487761023e-11,1.769590710341095e-08,1.4544309907011395e-08,1.8781239444064507e-15,2.0143612030795298e-07,3.492888592278796e-15,1.5350917877099384e-12,2.6832235084879936e-06,7.171880748175646e-13,2.266408022242922e-14,3.310854316295798e-11,7.87995932371703e-08,3.675984980286733e-08,1.8581280757218335e-09,4.488271562769308e-15,7.328415347663528e-15,2.0948631463866764e-15,2.5268865148305466e-12,1.1783533294761863e-09,3.68315975060266e-10
