Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64)
9.680583295739898e-07,0.676107457656131,1.0522985618439899e-08,4.7293642102552115e-09,2.8208877802558294e-09,9.999145727823696e-10,0.0,0.0,1.2749064686539847e-07,1.5805902588223486e-11,3.288194747477066e-09,1.0337117597646002e-09,1.8075891355379145e-11,1.0201928502869902e-25,4.87755907887802e-18,1.238356907211627e-11,4.308728550957181e-09,1.8363938792677877e-07,7.749101217403836e-15,1.760592552169961e-15,5.715999184218979e-07,3.49368818576828e-13,1.0117746639480285e-11,2.4478288697882224e-15,6.876105737082936e-14,8.810121866400608e-10,3.0332127086140444e-11,6.959332744742714e-13,2.903982559326295e-17,8.860668627097318e-19,9.16468226010629e-16,4.725673269136677e-18,6.987299589682559e-12,3.4878982135900857e-16,3.76,0.0,0.45213369318279567,0.9994068063947154,2.1285715322789014e-09,9.582891927883633e-12,0.057143401438698276,0.057138689324167706,3.3761570667842334e-06,5.4571713145553956e-11,0.000592874149288176,2.7974695348747835e-10,3.2826617312748785e-13,1.725272023796965e-15,2.6006148689408612e-14,1.8152023655386382e-07,5.048854106066717e-11,2.2337455163461087e-10,4.3492803191748534e-10,1.6399717339608354e-09,8.9042566029295e-10,2.695815437025928e-10,1.2323266004755061e-10,8.545718224745523e-17,1.9642028286591293e-17,5.743765170892143e-13,1.9693411625046482e-14,7.721518298654201e-10,6.083735685209817e-13,1.0469800945787508e-09,1.0261024231406773e-12,9.422736533908306e-17,4.0710301433213763e-13,4.204872622810649e-09,1.4149524119619124e-07
9.984061267079586e-07,0.6763211884416229,1.0984867962074068e-08,4.979792047525413e-09,2.993845758623949e-09,1.0840723218110069e-09,0.0,0.0,1.312785595357742e-07,1.7105875747932118e-11,3.594618916078066e-09,1.0706411260494692e-09,1.9409815400453758e-11,1.111449205996706e-25,5.0883467935719394e-18,1.2561379722372904e-11,4.447316920713211e-09,1.9505605842186917e-07,8.867821826581096e-15,1.98084894845036e-15,6.073913017908526e-07,3.7248987844366087e-13,1.0089824084826982e-11,2.599910612608813e-15,7.09837236910424e-14,9.861909631819666e-10,3.233230142356044e-11,7.684270682355474e-13,3.184352040957973e-17,9.481442921734916e-19,9.567140555143152e-16,5.090720067323601e-18,7.52260372204947e-12,4.004057892239167e-16,3.76,0.0,0.450449939809493,0.9994067906476697,2.3402213299127746e-09,1.0197771453772661e-11,0.05882718607071375,0.05882240269112084,3.363656459531756e-06,5.443759258795681e-11,0.0005928741392317041,2.971964076417556e-10,3.3901089449098656e-13,1.825197471294353e-15,2.8376488524244658e-14,1.9274171242153437e-07,5.196040535213741e-11,2.340064450656768e-10,4.5266882263466353e-10,1.7511612519199377e-09,9.686429681770115e-10,2.8089893338128395e-10,1.3145987824848296e-10,8.65965493608427e-17,1.9912127521684352e-17,5.824342036101519e-13,2.0937621240740566e-14,8.155570635495594e-10,6.62613371307894e-13,1.0780848365329727e-09,1.0596015308290712e-12,1.0211009259622346e-16,4.299331548384784e-13,4.328580379246872e-09,1.4620400936809197e-07
9.999999999999997e-07,0.6765341234311733,1.1009245726210978e-08,4.993044029844004e-09,3.0030273813548925e-09,1.0886128520440101e-09,0.0,0.0,1.3147718426010858e-07,1.7175920707998817e-11,3.611226677403657e-09,1.0725950307473498e-09,1.9481121629067868e-11,1.1163985471609897e-25,5.099582710314813e-18,1.257098748516292e-11,4.454620861544938e-09,1.9566472292030283e-07,8.929751176766784e-15,1.9929256852665906e-15,6.093000914236586e-07,3.7372423880709907e-13,1.0088367220384055e-11,2.608020473212087e-15,7.110082269928887e-14,9.91949488650814e-10,3.24389229355484e-11,7.723666891368128e-13,3.199568515637639e-17,9.514735055950512e-19,9.588519957659635e-16,5.11025516694848e-18,7.551238318354682e-12,4.0326467391625004e-16,3.76,0.0,0.45036168220840206,0.9994067898112714,2.351694797789736e-09,1.0230619970784064e-11,0.05891544534265569,0.05891065815052124,3.363001214097761e-06,5.443056238237219e-11,0.000592874138698069,2.981268612714637e-10,3.395761659535409e-13,1.8305409744838544e-15,2.850431907794624e-14,1.9333981918009177e-07,5.2037530623825236e-11,2.345771668104289e-10,4.5361299221590595e-10,1.75716733703067e-09,9.728837403825168e-10,2.814988359357457e-10,1.3190001423876307e-10,8.665825513430837e-17,1.9926738358509853e-17,5.828697540361963e-13,2.1004011545334737e-14,8.178732688705216e-10,6.655546631852891e-13,1.0797157498966497e-09,1.0613660923094754e-12,1.0253383275430296e-16,4.311511774871235e-13,4.335064400565547e-09,1.464518218930401e-07
1.0287539238419275e-06,0.6765341234311733,1.1451016272495313e-08,5.23373638479209e-09,3.1702877551204328e-09,1.17262145002731e-09,0.0,0.0,1.3505502184906716e-07,1.847025295854593e-11,3.919844109931899e-09,1.1080992653037596e-09,2.0788766650533655e-11,1.2084557713735282e-25,5.305215262316434e-18,1.27489220281452e-11,4.586841778091235e-09,2.068000126373067e-07,1.010371827848443e-14,2.2197658223278955e-15,6.442315297270203e-07,3.963353385038125e-13,1.0062249988325504e-11,2.7564274191364657e-15,7.321993314260947e-14,1.099972541548562e-09,3.438912251545307e-11,8.457514886899355e-13,3.482714247267895e-17,1.012737575339327e-18,9.978433904755402e-16,5.468852746046783e-18,8.07666570155115e-12,4.574873445372489e-16,3.76,0.0,0.4487724568363431,0.9994067745622638,2.5648992386827356e-09,1.0832780022710065e-11,0.06050470135593198,0.060499844192118096,3.3512024459399377e-06,5.4303972077408506e-11,0.0005928741289775925,3.1515197886653635e-10,3.4979021633933856e-13,1.9285785289002795e-15,3.086782912279884e-14,2.0427931499919948e-07,5.342586198963783e-11,2.450855037719512e-10,4.70860311992432e-10,1.8684398135705222e-09,1.0517335883909626e-09,2.9241589415033483e-10,1.399780480771292e-10,8.780341808715477e-17,2.0197601465805622e-17,5.909386987331555e-13,2.221960313486237e-14,8.602928928218653e-10,7.202519382358429e-13,1.109091522870056e-09,1.0932936777253006e-12,1.1034479636145932e-16,4.534540788255223e-13,4.45181327810676e-09,1.5093112120516703e-07
1.0591017209758964e-06,0.6767462655886158,1.192124135985016e-08,5.4909397884278714e-09,3.3500388773159744e-09,1.265656402929905e-09,0.0,0.0,1.388201295663099e-07,1.9900169304650773e-11,4.2644861360575635e-09,1.1461146646348807e-09,2.2212320456527564e-11,1.3114935463588844e-25,5.528483482495112e-18,1.29461734166843e-11,4.727376091238439e-09,2.188698286486457e-07,1.1464270137350835e-14,2.4781330620761716e-15,6.821173284926777e-07,4.2090347266430074e-13,1.0035023748302548e-11,2.917390875385467e-15,7.547086266595002e-14,1.2227301186646198e-09,3.6501881086658327e-11,9.280532245820697e-13,3.799755370334587e-17,1.0799229942683811e-18,1.0398790671852132e-15,5.859947688475617e-18,8.64927300810132e-12,5.203894545557839e-16,3.76,0.0,0.44710122091119253,0.9994067581393855,2.8028877005729935e-09,1.1488088804414567e-11,0.06217597064398002,0.06217103718322287,3.3387948521442375e-06,5.4170849752864055e-11,0.0005928741185263522,3.336118894997956e-10,3.60604092511266e-13,2.0354261276150596e-15,3.3480608494438493e-14,2.1613136024586802e-07,5.488494257599293e-11,2.566145251262909e-10,4.895065002858924e-10,1.9920235164546322e-09,1.139920095456075e-09,3.0413297428612977e-10,1.4878722224990248e-10,8.907770388979255e-17,2.049841297229646e-17,5.99888573899084e-13,2.3539342505922876e-14,9.06384814953077e-10,7.814445511807122e-13,1.1400006854584097e-09,1.1271966270999999e-12,1.189301555548428e-16,4.776787814232379e-13,4.574572897856365e-09,1.5567657658952556e-07
1.0894495181098652e-06,0.6769576178667467,1.2395362359949095e-08,5.75114852994487e-09,3.5329262161174696e-09,1.3632706112079079e-09,0.0,0.0,1.4257397721205667e-07,2.1396735570787575e-11,4.629165819822261e-09,1.184715697259129e-09,2.3680053413401668e-11,1.4208570356165556e-25,5.758473196765186e-18,1.3153096083112843e-11,4.868992961492821e-09,2.3126409149685755e-07,1.2957069460291706e-14,2.756728472521058e-15,7.210454312191596e-07,4.461925531969722e-13,1.000814435063203e-11,3.0828152584277583e-15,7.773769108709752e-14,1.3548351677690484e-09,3.8669874260491174e-11,1.0154779023869593e-12,4.136183182059141e-17,1.1497820312921116e-18,1.082843885210397e-15,6.263880114263016e-18,9.240211393070937e-12,5.894753318820592e-16,3.76,0.0,0.4454362087688785,0.9994067413799201,3.0544572664185353e-09,1.216387941625204e-11,0.06384101719751413,0.06383600493351273,3.3264335049307736e-06,5.403822374712589e-11,0.0005928741078784935,3.525743708760832e-10,3.7145235980004976e-13,2.145746719409647e-15,3.621508275006747e-14,2.282961735353446e-07,5.633767852806137e-11,2.6859569588873524e-10,5.086107269432606e-10,2.1221224253188997e-09,1.2334318099456943e-09,3.160505905887331e-10,1.5788730690757713e-10,9.041921049170649e-17,2.081450021818486e-17,6.092816989934626e-13,2.4896824552927225e-14,9.53857860777474e-10,8.463513480380036e-13,1.170812853149082e-09,1.161328178549046e-12,1.2786430036521954e-16,5.026200059855192e-13,4.696860812729497e-09,1.6044035905027874e-07
1.119797315243834e-06,0.677168183207365,1.2873206046590678e-08,6.014113247724742e-09,3.7187791994258184e-09,1.4655564992203053e-09,0.0,0.0,1.4631665810847266e-07,2.2961038597069747e-11,5.014508815098293e-09,1.2239305790648674e-09,2.5191543880844072e-11,1.536854261707253e-25,5.9955079730402396e-18,1.3369637838787694e-11,5.011765521580526e-09,2.439813931471418e-07,1.4589804573890248e-14,3.0563163508643673e-15,7.610125779281421e-07,4.722008508039397e-13,9.98161039467955e-12,3.2527174962102666e-15,8.002159743896061e-14,1.4966568785866199e-09,4.089240555462218e-11,1.1081700845716608e-12,4.492728318952121e-17,1.222401414557201e-18,1.1267605900828565e-15,6.680524362829636e-18,9.849265331811942e-12,6.651161616013658e-16,3.76,0.0,0.4437773972309038,0.9994067242847514,3.3198666755674726e-09,1.2860343971241261e-11,0.06549986419254321,0.06549477062540485,3.314118231733887e-06,5.3906092204978106e-11,0.0005928740970345255,3.720376626712479e-10,3.8233474463452367e-13,2.259542483473057e-15,3.9071334464339076e-14,2.40772089468813e-07,5.778410107807426e-11,2.810306189946643e-10,5.281757046869476e-10,2.2589401871231546e-09,1.3325045879029425e-09,3.281690342678686e-10,1.6727806839591605e-10,9.182763504575626e-17,2.114577800127847e-17,6.191152823489908e-13,2.629203428831944e-14,1.0027365008735237e-09,9.151371723619555e-13,1.2015285518190149e-09,1.195706142172211e-12,1.3714484464798594e-16,5.282901940688745e-13,4.818678592729459e-09,1.652224362484733e-07
1.150145112377803e-06,0.677377964541314,1.3354606193182847e-08,6.279589541760724e-09,3.907429906215415e-09,1.572605491460628e-09,0.0,0.0,1.5004826440643518e-07,2.4594141629669817e-11,5.421145400453112e-09,1.2637873277263513e-09,2.674637238536677e-11,1.6598068844046004e-25,6.239912394619342e-18,1.3595733021864376e-11,5.155766838713459e-09,2.570203324480523e-07,1.6370243991169855e-14,3.3776462059454966e-15,8.020155155524108e-07,4.989266346763601e-13,9.955420119716383e-12,3.4271171251994407e-15,8.232375936545579e-14,1.6485616319181844e-09,4.316878486091337e-11,1.206273268142767e-12,4.8701455751370856e-17,1.2978731616867126e-18,1.1716518564092545e-15,7.10975412594406e-18,1.0476218400512582e-11,7.476908328620097e-16,3.76,0.0,0.4421247632051135,0.9994067068547615,3.5993629619341425e-09,1.3577685111699814e-11,0.06715253471875113,0.0671473573549801,3.301848860633707e-06,5.3774453283438966e-11,0.0005928740859949565,3.9200001228355345e-10,3.9325086986743297e-13,2.376811531066309e-15,4.204928111193964e-14,2.535574516951221e-07,5.922424127496204e-11,2.939203396563885e-10,5.4820355134557e-10,2.4026736872615644e-09,1.4373805966304533e-09,3.404884761402883e-10,1.7695913924075358e-10,9.330257383163601e-17,2.149213916745964e-17,6.293859141132561e-13,2.7724956362439494e-14,1.0530445613175601e-09,9.879714124814192e-13,1.2321483044145997e-09,1.2303483138280322e-12,1.467689187785485e-16,5.547014406361529e-13,4.940027803630899e-09,1.700227604820068e-07
1.1804929095117718e-06,0.6775869647885211,1.3839402982132558e-08,6.547338502585639e-09,4.0987133437723595e-09,1.6845080170986382e-09,0.0,0.0,1.5376888711383452e-07,2.629708466625154e-11,5.849710262898457e-09,1.3043137245026932e-09,2.8344121927749002e-11,1.7900501509712304e-25,6.492011270290798e-18,1.3831303366023009e-11,5.301069822604784e-09,2.7037951509093556e-07,1.830622055438856e-14,3.721451618472354e-15,8.440509979561247e-07,5.263681725611704e-13,9.929571425575862e-12,3.606036246053453e-15,8.464535160540225e-14,1.8109125089618535e-09,4.5498328415244915e-11,1.3099298834365025e-12,5.269215203413081e-17,1.3762946220742024e-18,1.2175402716719907e-15,7.551442639131297e-18,1.1120853591246987e-11,8.375856748210686e-16,3.76,0.0,0.4404782836853733,0.9994066890908306,3.8931815838238525e-09,1.4316116029148206e-11,0.06879905177981799,0.06879378813230594,3.2896252203536975e-06,5.364330514251606e-11,0.0005928740747602937,4.1245967425155007e-10,4.042002616344126e-13,2.497548108361916e-15,4.5148683527620844e-14,2.6665061273879587e-07,6.065812998566935e-11,3.0726537124176247e-10,5.686958197375291e-10,2.553512745358125e-09,1.5483080784196757e-09,3.530089712423435e-10,1.8693002344661623e-10,9.484352877301191e-17,2.1853456057395164e-17,6.400896075726138e-13,2.919557489957956e-14,1.1048051482931615e-09,1.0650278313044614e-12,1.2626726309955043e-09,1.265272451608469e-12,1.5673320273650227e-16,5.818654540853049e-13,5.0609100069817725e-09,1.7484126920683512e-07
1.2108407066457406e-06,0.6777951868580392,1.432744246021325e-08,6.817127176188201e-09,4.292467690684709e-09,1.8013535127003263e-09,0.0,0.0,1.5747861612126657e-07,2.807088479642098e-11,6.3008422706536624e-09,1.3455372787038814e-09,2.998437821667875e-11,1.9279326491632176e-25,6.752128833413947e-18,1.4076258848515066e-11,5.4477471383947535e-09,2.8405755356968e-07,2.040561588300726e-14,4.088449240206543e-15,8.871157859545722e-07,5.54523730833406e-13,9.904061893589011e-12,3.7894994775065265e-15,8.698754455709174e-14,1.9840688354686574e-09,4.7880358762076884e-11,1.419281293115054e-12,5.690744224285447e-17,1.4577685182416543e-18,1.264448320872821e-15,8.005462840145185e-18,1.1782953577204633e-11,9.35194196912457e-16,3.76,0.0,0.43883793575124774,0.9994066709938378,4.201546575057999e-09,1.5075860471098535e-11,0.07043943829374003,0.07043408588175774,3.277447140258236e-06,5.351264594751244e-11,0.0005928740633310438,4.33414909708855e-10,4.15182356231814e-13,2.6217427965409658e-15,4.836915434498892e-14,2.8004993383574734e-07,6.208579789645873e-11,3.2106572099598183e-10,5.896535260233118e-10,2.711639849278355e-09,1.6655411037144162e-09,3.657304629130057e-10,1.9719010118677763e-10,9.644991394113895e-17,2.2229581914300882e-17,6.512218390495805e-13,3.0703873345653884e-14,1.1580405808839452e-09,1.1464843879589147e-12,1.29310204877876e-09,1.300496253647363e-12,1.6703395919109118e-16,6.097935207269992e-13,5.181326760105432e-09,1.796778855710275e-07
1.2411885037797095e-06,0.6780026336480878,1.4818576037964835e-08,7.0887289673415035e-09,4.48853450801414e-09,1.923230423235858e-09,0.0,0.0,1.6117754022530448e-07,2.9916536537266606e-11,6.775184236296314e-09,1.3874851947593084e-09,3.166672984530923e-11,2.0738161198033097e-25,7.02058799818299e-18,1.4330498570630838e-11,5.595871124455886e-09,2.980530671407712e-07,2.267634519912646e-14,4.4793379292013836e-15,9.312066473334315e-07,5.833915745648506e-13,9.878888811071419e-12,3.9775339086363315e-15,8.93515029252265e-14,2.1683857606215e-09,5.031420471513211e-11,1.5344677913536644e-12,6.135567742936443e-17,1.5424029865659165e-18,1.3123983718991038e-15,8.471687501389358e-18,1.2462300938107151e-11,1.0409168333884551e-15,3.76,0.0,0.4372036965676812,0.9994066525646611,4.524670715093242e-09,1.5857152735356713e-11,0.07207371709314846,0.07206827344233928,3.2653144503501986e-06,5.3382473873016216e-11,0.0005928740517077129,4.548639858757771e-10,4.261965069567142e-13,2.749382708573336e-15,5.171016637545612e-14,2.937537847766354e-07,6.35072755142031e-11,3.353209153615601e-10,6.110771768182104e-10,2.877229926224014e-09,1.7893393151132182e-09,3.7865278641005925e-10,2.0773863295032155e-10,9.812106160113689e-17,2.2620352289550738e-17,6.627775892664419e-13,3.224983432742763e-14,1.2127723314853066e-09,1.2325230523348399e-12,1.3234370721830737e-09,1.3360373372036029e-12,1.7766706635139485e-16,6.384964733955006e-13,5.301279616102828e-09,1.8453251895848242e-07
1.2715363009136783e-06,0.6782093080460914,1.5312660031195708e-08,7.361923984016611e-09,4.6867589209344955e-09,2.0502262014950333e-09,0.0,0.0,1.64865747149538e-07,3.1835012164054886e-11,7.2733826716169066e-09,1.430184341894007e-09,3.3390768422972096e-11,2.2280753385038987e-25,7.297709693754155e-18,1.4593911642250907e-11,5.745513715026379e-09,3.1236468178365287e-07,2.5126342594235817e-14,4.894798016274091e-15,9.763203568675369e-07,6.129699675873096e-13,9.854049195503514e-12,4.170169049682339e-15,9.173838444895078e-14,2.364213870285205e-09,5.279920131422575e-11,1.6556286032131026e-12,6.60455027416248e-17,1.6303116176232898e-18,1.3614126614983154e-15,8.949989341607743e-18,1.3158678353544072e-11,1.15516069207205e-15,3.76,0.0,0.4355755433846791,0.9994066338041769,4.862755715989331e-09,1.6660237652466146e-11,0.07370191092562732,0.07369637356800164,3.2532269812685446e-06,5.3252787100623e-11,0.0005928740398908064,4.768051755874551e-10,4.3724199086584734e-13,2.8804516823214044e-15,5.517106089368672e-14,3.0776054375776945e-07,6.492259316766674e-11,3.5003002475365076e-10,6.329667952342834e-10,3.050450149593027e-09,1.9199676635477854e-09,3.9177567214485876e-10,2.1857476324280625e-10,9.985622819585439e-17,2.3025586455544708e-17,6.74751385079399e-13,3.3833439523159854e-14,1.2690209733633404e-09,1.3233296135427041e-12,1.3536782128733408e-09,1.371913218926138e-12,1.8862805037187948e-16,6.679846639309171e-13,5.420770123854829e-09,1.8940506553939335e-07
1.3018840980476472e-06,0.6784152129287214,1.5809555242617974e-08,7.636499325605745e-09,4.886989773004147e-09,2.1824273060369633e-09,0.0,0.0,1.685433235635638e-07,3.3827262036145276e-11,7.796087535449277e-09,1.4736612264122352e-09,3.515608867116738e-11,2.3910978469988723e-25,7.583812228907505e-18,1.486637802977988e-11,5.896746367603483e-09,3.2699103016139114e-07,2.776354679267866e-14,5.3354906966957994e-15,1.022453696339158e-06,6.432571725553373e-13,9.829539816269065e-12,4.36743678157926e-15,9.414933870847525e-14,2.571898834055236e-09,5.5334689779017036e-11,1.7829018841889045e-12,7.098587075349484e-17,1.7216134963993984e-18,1.4115132819067497e-15,9.44024112086051e-18,1.3871868770076537e-11,1.278339307265239e-15,3.76,0.0,0.43395345353699005,0.9994066147132618,5.215992424222218e-09,1.7485370556917244e-11,0.07532404245402977,0.07531840892796099,3.2411845642859167e-06,5.312358381749196e-11,0.0005928740278808298,4.992367568579329e-10,4.4831801542029225e-13,3.01493046961532e-15,5.87510557992679e-14,3.2206859723942616e-07,6.633178100877563e-11,3.651916878509145e-10,6.553219459582903e-10,3.2314597800019693e-09,2.0576961379242107e-09,4.0509874860329033e-10,2.296975239240531e-10,1.0165460056158875e-16,2.3445088795763227e-17,6.871373393876564e-13,3.5454669544464894e-14,1.3268061349260121e-09,1.4190934832688457e-12,1.3838259798053403e-09,1.4081412962971614e-12,1.9991211714469803e-16,6.982679392918834e-13,5.539799828024646e-09,1.9429540882480014e-07
