Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459)
3.560360851489603e-19,0.6735370485297018,9.58737446874978e-25,5.444787668714276e-26,9.196531581485627e-36,8.68189133358505e-37,0.0,0.0,1.9739538003240497e-19,2.1201683439192344e-34,3.190040584290172e-45,3.670771837071988e-45,1.2691495119769505e-42,3.0272076769025016e-61,1.9255025658472883e-40,4.6433148959306664e-33,9.175459214883897e-22,6.422358318104333e-33,8.137417288977481e-57,1.6399244729273495e-55,3.104633880613519e-32,5.053201463068591e-50,1.8891234690430096e-22,5.348946245643866e-51,1.6681093397884416e-37,2.3487114011583126e-49,1.4210155134418573e-30,5.707395563510838e-39,9.771676633743504e-55,1.0786235865197978e-55,1.049926394937545e-50,6.2722609012362025e-55,6.177920733042866e-43,1.9262070633465356e-55,3.76,0.0,0.7368643191526251,0.9999999999995687,5.5099453055708025e-46,2.4935300412920774e-19,1.5127662491355096e-14,1.4511590929464343e-14,6.160715618907545e-16,2.662828240700739e-31,4.3138401520689496e-13,1.1011551247323732e-35,3.7855416095366665e-37,9.498579781959356e-39,2.1641212940719138e-48,6.42103409766184e-33,6.182732775292876e-33,2.559944155762652e-32,1.4163575495876662e-32,3.3955515569374108e-37,2.2645104315986899e-41,3.876879151897638e-24,2.2327108487000287e-34,1.6443633908980822e-50,5.016167881005754e-49,8.779309121305995e-44,2.6561618646385424e-58,2.0396549689979453e-38,5.617932601238073e-47,1.8891234690895312e-22,2.11609632064487e-36,2.1711843201905794e-55,5.44637226343403e-52,9.175459214787444e-22,3.73679932957677e-20,9.693199615206223e-31,1.546004259793505e-39,1.6002834547204337e-19,1.2191855273665872e-32,3.570054050546964e-51,5.4890802484972745e-64,1.5351526009414293e-46,2.1390717028638365e-64,5.781294941608126e-63,2.3358061482486127e-76,2.4935300412921737e-19,7.112276111444712e-36,1.3953262191506555e-80,1.3402477677555682e-80,1.207266986508955e-69,3.87688057005195e-24,4.410106218227022e-32,1.0405900691931762e-57,6.795840342029353e-40,1.652146639888572e-60,2.4660657909750234e-54
7.123814979131674e-19,0.6735370485297036,1.918309737103243e-24,1.0894305824291315e-25,3.68100937912634e-35,3.475022030509562e-36,0.0,0.0,3.9496225909178805e-19,8.486198693842634e-34,2.55397215042332e-44,2.938849483066618e-44,1.0160913066932423e-41,2.4236068132608818e-60,7.707028267589935e-40,1.85853604107843e-32,1.835889015820955e-21,2.570617044943334e-32,6.514883613061815e-56,1.3129367226673352e-54,1.242662643224914e-31,4.0456337334262115e-49,3.7798882268453597e-22,4.28240938481454e-50,6.676784577536685e-37,1.880403076461012e-48,5.687765326334936e-30,2.2844924880571642e-38,7.825266485616441e-54,8.637735069684923e-55,8.405795161418373e-50,5.0230861229029616e-54,4.946093026116049e-42,1.6253517745267377e-54,3.76,0.0,0.73686431915261,0.9999999999991369,4.4113065309363735e-45,4.989226485747677e-19,3.026846804308455e-14,2.903578967051895e-14,1.232678372565594e-15,1.0658252491730142e-30,8.631428204966215e-13,4.407490193206223e-35,1.5152031852955877e-36,3.801907313987139e-38,1.7326129130162259e-47,2.5700870111557736e-32,2.474704375321151e-32,1.0246448028717632e-31,5.669121331924181e-32,1.3591058509843746e-36,9.063943233960359e-41,7.757126579796579e-24,8.936662007235282e-34,1.3164905577378353e-49,4.01598434908959e-48,7.028785489849188e-43,4.134914966787476e-57,8.163941953254567e-38,2.2486371240853187e-46,3.779888227031568e-22,8.469899988770925e-36,1.7385058714478731e-54,4.3604127197203167e-51,1.8358890157823486e-21,7.476845226669745e-20,3.879805966778279e-30,6.188046046533264e-39,3.201957251266592e-19,4.8799193985052356e-32,2.8582139894435783e-50,8.789680155068801e-63,1.2290555191095602e-45,3.4253017302453175e-63,9.25884042294798e-62,7.481901175511051e-75,4.989226485748063e-19,2.846763957224043e-35,4.4694175010607807e-79,4.292993813098055e-79,1.933200131734074e-68,7.757132256109642e-24,1.7651917941156866e-31,8.331047786532983e-57,2.7201071920324456e-39,2.6455872117735977e-59,1.9743544055071682e-53
1.4250723234415816e-18,0.6735370485297074,3.8374599688037596e-24,2.1793342142512728e-25,1.472883274328601e-34,1.3904638002650768e-35,0.0,0.0,7.900960172106049e-19,3.395584856105686e-33,2.0439539274071726e-43,2.3519728059967483e-43,8.13181856045958e-41,1.9396220339949766e-59,3.083815193711656e-39,7.436565018982961e-32,3.67257520454386e-21,1.0285816586103451e-31,5.213889911801931e-55,1.050748406470201e-53,4.972269216267922e-31,3.2377365376633e-48,7.561417742170944e-22,3.427229019470796e-49,2.6715835224659484e-36,1.504898721560957e-47,2.2758469956861437e-29,9.141320743157205e-38,6.263384809392874e-53,6.913688477986811e-54,6.727190821813733e-49,4.0208095344629547e-53,3.9583776385669824e-41,1.4339698331542987e-53,3.76,0.0,0.7368643191525797,0.9999999999982734,3.530385917019445e-44,9.980619374658672e-19,6.05500791465422e-14,5.808418715317817e-14,2.4658919933640125e-15,4.264689296974127e-30,1.726660429433655e-12,1.7635701804280015e-34,6.06278639165674e-36,1.5212581468530134e-37,1.386616905830225e-46,1.028369575648085e-31,9.9020409413349e-32,4.099913872076535e-31,2.2683869694372274e-31,5.438196297609689e-36,3.6267579453206643e-40,1.5517621452610376e-23,3.575828857056517e-33,1.0535925572374347e-48,3.21400801804758e-47,5.625164578493373e-42,6.523802014170533e-56,3.2666454521074156e-37,8.99747754666061e-46,7.561417742916018e-22,3.3890632510920897e-35,1.391428353602605e-53,3.489660646570337e-50,3.672575204389385e-21,1.4956937020546903e-19,1.5524277548189724e-29,2.476024452122707e-38,6.405304844324198e-19,1.952603398225443e-31,2.2874398624300493e-49,1.4069212508553375e-61,9.836179501168923e-45,5.482713484458387e-62,1.4821163500843358e-60,2.3953805340784924e-73,9.980619374660219e-19,1.1390763910658354e-34,1.4309138048035588e-77,1.3744305837837466e-77,3.0943792007766125e-67,1.5517644165256364e-23,7.063066445052938e-31,6.667370204535476e-56,1.0883971936764696e-38,4.234662465391693e-58,1.5800849761035138e-52
2.85045397449841e-18,0.6735370485297146,7.675783037180736e-24,4.359141480722494e-25,5.89249257338952e-34,5.562779383610736e-35,0.0,0.0,1.5803635334484415e-18,1.3584550496495541e-32,1.6354736944599095e-42,1.881935660816755e-42,6.506690352724504e-40,1.5519923232765564e-58,1.2337268832747024e-38,2.9751102471212594e-31,7.345947582220773e-21,4.11499642465292e-31,4.17190892688836e-54,8.407583706979727e-53,1.9892314614887802e-30,2.59068115589806e-47,1.512447677170564e-21,2.742303931465568e-48,1.0688073720465864e-35,1.2041534230712108e-46,9.10486992058809e-29,3.657423674504606e-37,5.011976806033727e-52,5.532351551761533e-53,5.382774752827503e-48,3.2179499704616515e-52,3.1673035252642756e-40,1.3605453088582532e-52,3.76,0.0,0.736864319152519,0.9999999999965463,2.8248451325290686e-43,1.9963405152479862e-18,1.2111330135345253e-13,1.1618098212069663e-13,4.932319232755804e-15,1.7061534175628207e-29,3.453695640738046e-12,7.055429097344652e-34,2.4255093471474683e-35,6.086023170407051e-37,1.109504198624428e-45,4.114147951446111e-31,3.961461149378072e-31,1.6402325183306947e-30,9.075024957980022e-31,2.1756346945120643e-35,1.4509393531907958e-39,3.103861126630161e-23,1.4305643868383885e-32,8.4303412764299e-48,2.5716947332642044e-46,4.5009863143093537e-41,1.0364390943529622e-54,1.306875107203608e-36,3.5995769510875066e-45,1.5124476774686427e-21,1.3558459829984934e-34,1.1133922042268408e-52,2.7922671240787033e-49,7.345947581602772e-21,2.991712060706605e-19,6.210721899341533e-29,9.905710124276739e-38,1.2812000030300575e-18,7.811685050965453e-31,1.8302994325086313e-48,2.2515320562950415e-60,7.870438056767285e-44,8.77412658992072e-61,2.3719478252314057e-59,7.667093731663367e-72,1.9963405152486037e-18,4.5570472862580925e-34,4.5800448413783856e-76,4.3992542889593844e-76,4.952014162695078e-66,3.1038702131675085e-23,2.825686497129264e-30,5.3349091699747174e-55,4.3542975483570333e-38,6.776838619781605e-57,1.2643093899467638e-51
5.701217276612067e-18,0.6735370485297296,1.5352519593838437e-23,8.718756024972702e-25,2.3571891735205995e-33,2.2253078648225967e-34,0.0,0.0,3.1608985659249243e-18,5.434262444506359e-32,1.3085031952154886e-41,1.5056915932880365e-41,5.2058465328804817e-39,1.2417117492600961e-57,4.935309172104597e-38,1.1901409533483679e-30,1.4692692338499007e-20,1.6461325482802847e-30,3.3378517657696814e-53,6.726705617106318e-52,7.957573443562555e-30,2.0727417165090957e-46,3.025059482630916e-21,2.1940514537477904e-47,4.2755774390165685e-35,9.634227547674255e-46,3.6422443740782595e-28,1.463328661150482e-36,4.0100890906778754e-51,4.426442031201057e-52,4.3066286839521775e-47,2.5754663765748533e-51,2.534083409814586e-39,1.429614493604178e-51,3.76,0.0,0.7368643191523979,0.9999999999930922,2.2600907003425552e-42,3.992897670811901e-18,2.4223974576725334e-13,2.323745720645337e-13,9.865173702719201e-15,6.825169100651118e-29,6.907766037068124e-12,2.8224013350397076e-33,9.702827059058423e-35,2.434607398378651e-36,8.87687635531789e-45,1.645793128769142e-30,1.5847134178993133e-30,6.56146404519774e-30,3.6303054174823455e-30,8.703263549785667e-35,5.804229885146848e-39,6.208059116593863e-23,5.722723268694523e-32,6.744913468649071e-47,2.057551133371615e-45,3.601130939382215e-40,1.652405451271812e-53,5.227959607048958e-36,1.4399480063919835e-44,3.025059483823326e-21,5.423825328645156e-34,8.908135847935455e-52,2.234039252996315e-48,1.4692692336026805e-20,5.983748777516362e-19,2.48449095004023e-28,3.962606551128236e-37,2.5625390401697963e-18,3.12492832956174e-30,1.4643785778124466e-47,3.6028177793736288e-59,6.296948287120322e-43,1.4040030723918304e-59,3.795565911947741e-58,2.4537702005592425e-70,3.992897670814369e-18,1.8229672694626765e-33,1.4657936803494273e-74,1.4079336192953155e-74,7.924028708502848e-65,6.208095465701337e-23,1.1303665891291344e-29,4.268332581445182e-54,1.7418608153493178e-37,1.0844044837942823e-55,1.011545329042056e-50
1.1402743880839379e-17,0.6735370485297594,3.070635438676873e-23,1.7437985158704257e-24,9.42914287838471e-33,8.901713790718574e-34,0.0,0.0,6.321968630881132e-18,2.173793430133555e-31,1.0468522632663337e-40,1.2046106362681408e-40,4.164874931000466e-38,9.934165575632677e-57,1.974203998562211e-37,4.760757526866063e-30,2.9386181854753114e-20,6.584798246194243e-30,2.6704205353741447e-52,5.381619969878703e-51,3.1831589027799354e-29,1.6582720948667683e-45,6.0502830917652684e-21,1.755324490826868e-46,1.7103005681955402e-34,7.707881773718205e-45,1.456957030643666e-27,5.8554738951524744e-36,3.2082743440272563e-50,3.5413786164003e-51,3.445466508351724e-46,2.0617523465252532e-50,2.0273629658539583e-38,1.6894916328525568e-50,3.76,0.0,0.7368643191521557,0.999999999986184,1.8081584215171913e-41,7.986011981938439e-18,4.844926345947753e-13,4.647617519874081e-13,1.9730882607365273e-14,2.7301787249351587e-28,1.3815906724613466e-11,1.1290064785667099e-32,3.881288789954269e-34,9.738825864114796e-36,7.10183817751177e-44,6.58344049205167e-30,6.33911155223954e-30,2.624692412135662e-29,1.4521812537190302e-29,3.4814602755956464e-34,2.3217865227965036e-38,1.24164552054231e-22,2.2891824551778293e-31,5.3961870502997275e-46,1.6461190469541e-44,2.8810414992737534e-39,2.6391303308891216e-52,2.0912959176687268e-35,5.760026734845403e-44,6.0502830965351055e-21,2.1696184140074514e-33,7.126908007675111e-51,1.7873377697768113e-47,2.93861818448639e-20,1.1967822209159596e-18,9.938368194302298e-28,1.585107135267755e-36,5.125217114227132e-18,1.2500221950329907e-29,1.1715584778270848e-46,5.764801655700644e-58,5.0377977719669284e-42,2.2465191742207443e-58,6.073264982829171e-57,7.852544988455014e-69,7.986011981948316e-18,7.292165798300151e-33,4.690826710115576e-73,4.505663153615608e-73,1.267909079496531e-63,1.24166006077691e-22,4.521650342861654e-29,3.414828171419671e-53,6.967727112957405e-37,1.7351354132543762e-54,8.092773812106874e-50
2.2805797089294003e-17,0.6735370485298187,6.141547069108789e-23,3.487644360709272e-24,3.771735895429987e-32,3.5608540604828765e-33,0.0,0.0,1.2644108760806517e-17,8.695350628345829e-31,8.37501707710661e-40,9.637116666479433e-40,3.3319790189605406e-37,7.947521088259498e-56,7.89697664902196e-37,1.9043417521911228e-29,5.877316090205189e-20,2.6339729794022544e-29,2.1364069048116078e-51,4.305398172213519e-50,1.2732894676215047e-28,1.3266491665802655e-44,1.2100730302888573e-20,1.4042929245999398e-45,6.841341459997954e-34,6.166664758270965e-44,5.827946668573739e-27,2.3437740965114786e-35,2.5667007074940728e-49,2.833193951382949e-50,2.7564386325497772e-45,1.6514522604655257e-49,1.6219288641454937e-37,2.2248392979796937e-49,3.76,0.0,0.7368643191516712,0.9999999999723678,1.446561112917549e-40,1.597224060418635e-17,9.689984122495005e-13,9.295361119739586e-13,3.9462300275534504e-14,1.0920937030159947e-27,2.7632187679244903e-11,4.5161178345623556e-32,1.5525471311014372e-33,3.895609598024173e-35,5.681605332869623e-43,2.633429850014073e-29,2.535696162072375e-29,1.049898320749011e-28,5.808843172545233e-29,1.3926229989109102e-33,9.287335799211383e-38,2.483324781868888e-22,9.156916120350268e-31,4.317052285443395e-45,1.3169264903073546e-43,2.3048878764503393e-38,4.2188334539768625e-51,8.365569712781715e-35,2.3040578358430593e-43,1.2100730321968305e-20,8.678650224878665e-33,5.70168617529452e-50,1.4299385898473138e-46,5.877316086249421e-20,2.393596906454094e-18,3.9754281572975336e-27,6.340557670892232e-36,1.0250573261453235e-17,5.0001905048569426e-29,9.372690289018614e-46,9.223917220163912e-57,4.0303338655408154e-41,3.594522078301483e-57,9.717511552955857e-56,2.5128912416479446e-67,1.5972240604225857e-17,2.9169256644390657e-32,1.501110446269014e-71,1.4418562740762894e-71,2.028706112150614e-62,2.4833829439903166e-22,1.8086969344602687e-28,2.731927380443827e-52,2.7871478160663864e-36,2.7762872226928437e-53,6.474415351100844e-49
4.561190350620326e-17,0.6735370485299373,1.2283949017355232e-22,6.975336122757697e-24,1.5087113118034734e-31,1.424432994457269e-32,0.0,0.0,2.5288389020709164e-17,3.4781756332157716e-30,6.700093470804225e-39,7.709789362819003e-39,2.665614829526594e-36,6.358092306868738e-55,3.158822784827168e-36,7.617444476827202e-29,1.1754711905581166e-19,1.0535999835259624e-28,1.7091774364125956e-50,3.444359421807547e-49,5.093209691785261e-28,1.0613319315986147e-43,2.420162469655357e-20,1.1234476725003944e-44,2.736564421338217e-33,4.933730648941132e-43,2.331202362331223e-26,9.387486963610507e-35,2.0533930613187848e-48,2.26659327928059e-49,2.2051770761690632e-44,1.324379855615413e-48,1.2975584804803411e-36,3.1770513831441914e-48,3.76,0.0,0.7368643191507022,0.9999999999447352,1.1572626892623878e-39,3.194469784866151e-17,1.938009967557677e-12,1.859084832510266e-12,7.892513504738134e-14,4.36841920423495e-27,5.52647479066709e-11,1.8064655416941548e-31,6.210251925537393e-33,1.5582596873042312e-34,4.5453381032896784e-42,1.0533827162153557e-28,1.014288744459864e-28,4.199635968791172e-28,2.323560886452732e-28,5.570633109748376e-33,3.714972715387582e-37,4.966683478764969e-22,3.662803709137455e-30,3.4536830986876376e-44,1.0535536868010805e-42,1.8439321346061606e-37,6.74711307153412e-50,3.346434605338285e-34,9.216327221737617e-43,2.4201624772873277e-20,3.471495404520987e-32,4.561412901283194e-49,1.1440195435370217e-45,1.175471188975793e-19,4.787226274368315e-18,1.5901874384251092e-26,2.536248972864234e-35,2.0501285552351165e-17,2.0000965442667775e-28,7.498241216008114e-45,1.4758455201691956e-55,3.224305333737586e-40,5.751308414013208e-56,1.5548248396947253e-54,8.041374844539241e-66,3.1944697848819544e-17,1.1667821348831864e-31,4.803626791078702e-70,4.614010401342742e-70,3.245971030256768e-61,4.966916129615028e-22,7.23486132825934e-28,2.1855678405383643e-51,1.1148706803537258e-35,4.4421159037831305e-52,5.1796617228976725e-48
9.122411634002175e-17,0.6735370485301748,2.457106766337207e-22,1.395071993634229e-23,6.034888792050636e-31,5.698376008853587e-32,0.0,0.0,5.057694954072195e-17,1.3912773296934357e-29,5.360107051970303e-38,6.167875338961322e-38,2.1325044842837535e-35,5.08650399484466e-54,1.2635355341853387e-35,3.046993271999264e-28,2.3509503559998003e-19,4.214421961607321e-28,1.3674006689091186e-49,2.755503899116765e-48,2.037294247275281e-27,8.490705876726684e-43,4.840341336955711e-20,8.98763470951371e-44,1.0946313357463445e-32,3.947552225542195e-42,9.324856723266079e-26,3.764850100694568e-34,1.642727450353701e-47,1.813292581718746e-48,1.7641521281487618e-43,1.0646277330952535e-47,1.0380529278884262e-35,4.777123516752715e-47,3.76,0.0,0.736864319148764,0.9999999998894701,9.258157485594522e-39,6.388961233752918e-17,3.8760330781689335e-12,3.718182275835706e-12,1.578508023331086e-13,1.7473765327209817e-26,1.1052986163417613e-10,7.225899171850912e-31,2.4841135867613923e-32,6.233070425369678e-34,3.636291889460854e-41,4.213552781181534e-28,4.057175307623248e-28,1.6798629036138197e-27,9.294290666414015e-28,2.2283321357733688e-32,1.4859971283588833e-36,9.933401569528829e-22,1.4651289364779403e-29,2.7629633259194628e-43,8.4284793656133e-42,1.4751543808675972e-36,1.0792963367266668e-48,1.3387187954089394e-33,3.686551339431439e-42,4.840341367483749e-20,1.388605225142067e-31,3.649155989565117e-48,9.153092185154147e-45,2.3509503496704737e-19,9.574484997548568e-18,6.360782100430915e-26,1.0145048327208867e-34,4.100271011992993e-17,8.00042683947944e-28,5.9986285622323e-44,2.3613678410371137e-54,2.5794595341856067e-39,9.20215183131119e-55,2.4877380662925774e-53,2.5732595359093375e-64,6.388961233816129e-17,4.667152277678406e-31,1.5371722499727555e-68,1.4764944529255942e-68,5.19358659238607e-60,9.934332177643968e-22,2.893959245558468e-27,1.7484646445952773e-50,4.4595071065665045e-35,7.107430196084002e-51,4.143862628281816e-47
1.8244854200765875e-16,0.6735370485306498,4.915456395344971e-22,2.790148872150075e-23,2.4139719357509756e-30,2.279848242051139e-31,0.0,0.0,1.0115407058157754e-16,5.565123471620657e-29,4.288099114096663e-37,4.934326509270928e-37,1.7060085954444706e-34,4.069215215085864e-53,5.054154938736441e-35,1.2188003951297737e-27,4.701908696349122e-19,1.6857735452554475e-27,1.0940047505673687e-48,2.2044096766987833e-47,8.149197780311271e-27,6.792584919445815e-42,9.680699025825841e-20,7.190129096082803e-43,4.3785364751800526e-32,3.1589219338704e-41,3.7299520512570997e-25,1.5138128627385093e-33,1.314187165734424e-46,1.4506455861786096e-47,1.41132588796548e-42,8.598903328437484e-47,8.304447801965536e-35,7.39846832677449e-46,3.76,0.0,0.7368643191448879,0.9999999997789398,7.406549617811561e-38,1.277794413149339e-16,7.752079299371059e-12,7.43637717149789e-12,3.1570212787269787e-13,6.989523613403519e-26,2.2106006217980625e-10,2.890367221109379e-30,9.936481070305367e-32,2.493234489250566e-33,2.909041869349128e-40,1.6854257867903247e-27,1.6228740053593874e-27,6.719468477890413e-27,3.717725599126002e-27,8.91389167889057e-32,5.9440075024392386e-36,1.986684053894333e-21,5.860530656313431e-29,2.2103779415079436e-42,6.742803269279269e-41,1.1801268775722531e-35,1.7266804208469834e-47,5.355993961754167e-33,1.4746256459168932e-41,9.680699147938299e-20,5.55443503037372e-31,2.9193351934014164e-47,7.3239059226418e-44,4.701908671031752e-19,1.9149002393316286e-17,2.5443193059923006e-25,4.058030319262978e-34,8.200555919821902e-17,3.2001788503589326e-27,4.7989170780371176e-43,3.7782005421435832e-53,2.0635736871613534e-38,1.4723489297231363e-53,3.980395386042077e-52,8.234461470761167e-63,1.277794413174624e-16,1.8668656585709723e-30,4.918969545027766e-67,4.7247992853318783e-67,8.309764720910504e-59,1.9870562980723186e-21,1.157586637965339e-26,1.3987758607511128e-49,1.7838087414240656e-34,1.137192306333822e-49,3.3152737593894426e-46
3.6489739334293273e-16,0.6735370485315996,9.835859252536588e-22,5.580303092408157e-23,9.655982260476227e-30,9.123340903541009e-31,0.0,0.0,2.023083126666087e-16,2.2260522192217303e-28,3.43048558004939e-36,3.947485620375005e-36,1.3648088151428802e-33,3.2553769148488494e-52,2.021664505062491e-34,4.8752076737420895e-27,9.403825414911582e-19,6.743106543073421e-27,8.753346506548684e-48,1.7635303846707933e-46,3.259683310404486e-26,5.434076100271225e-41,1.9361414220643785e-19,5.752111802823467e-42,1.751416814711657e-31,2.5285345217259034e-40,1.4919826186081507e-24,6.118211165980865e-33,1.0513518226315489e-45,1.1605280172103993e-46,1.1290623822291095e-41,7.01009294242631e-46,6.6435676807469976e-34,1.164160448980499e-44,3.76,0.0,0.7368643191371356,0.9999999995578794,5.925251131061376e-37,2.555590992684209e-16,1.5504171741693766e-11,1.4872766998867455e-11,6.314047428244194e-13,2.7958127662101295e-25,4.421203556335974e-10,1.1561485199893677e-29,3.974598644867792e-31,9.972950466086089e-33,2.3272365106293316e-39,6.741714824158296e-27,6.491502316820801e-27,2.687790628808934e-26,1.487092032899583e-26,3.5659935802836564e-31,2.3776091229505162e-35,3.973372962931932e-21,2.344215248387094e-28,1.7683061326599603e-41,5.3942502513362356e-40,9.441026969609358e-35,2.7625326748098445e-46,2.143284439489372e-32,5.898520963950926e-41,1.9361414709094242e-19,2.2217768405990634e-30,2.3354725303106507e-46,5.861390151231796e-43,9.403825313641972e-19,3.829803698248062e-17,1.017729012729899e-24,1.623214726348227e-33,1.6401125712732354e-16,1.2800731487120805e-26,3.839139341633201e-42,6.045130430793604e-52,1.6508612983210713e-37,2.3557618919235234e-52,6.368643609677015e-51,2.6350323718753956e-61,2.555590992785349e-16,7.467472128172986e-30,1.5740729688078325e-65,1.511938004159459e-65,1.3295643908965702e-57,3.974861941419328e-21,4.6303524064274505e-26,1.1190223405459454e-48,7.135254937357679e-34,1.8195101339284075e-48,2.6525010408815976e-45
7.297950960134808e-16,0.6735370485334996,1.9691479363292202e-21,1.1160613386075289e-22,3.862461151363329e-29,3.652487755078528e-30,0.0,0.0,4.0461679684995095e-16,8.904214538044472e-28,2.744392419158328e-35,3.1580205298011455e-35,1.0918477245530222e-32,2.6043033251338973e-51,8.08666283271697e-34,1.9500842245868926e-26,1.8807659003491765e-18,2.697247362292332e-26,7.004755230238304e-47,1.4108253976173383e-45,1.3038741958449144e-25,4.347264270066001e-40,3.872284387859044e-19,4.601692843931305e-41,7.005671693714167e-31,2.0250582680777238e-39,5.9679334763499955e-24,2.4976476572840455e-32,8.410823066987688e-45,9.284381369805394e-46,9.032505708070819e-41,5.817610723905207e-45,5.3148574204546116e-33,1.8469809301483566e-43,3.76,0.0,0.736864319121631,0.9999999991157591,4.740208655677763e-36,5.11118415170105e-16,3.1008356626013e-11,2.974554679778736e-11,1.2628098282180683e-12,1.1183256301269024e-24,8.842405119917228e-10,4.624598311610766e-29,1.5898413989664695e-30,3.989182584944169e-32,1.8617898898163194e-38,2.6966901277434324e-26,2.5966010104101695e-26,1.0751167910240827e-25,5.948371131978924e-26,1.4267442390523362e-30,9.510467337453965e-35,7.946755241625847e-21,9.376866995499693e-28,1.414647805334379e-40,4.3154028157312835e-39,7.552823887298757e-34,4.419924202956423e-45,8.580216256476797e-32,2.3594185897498963e-40,3.872284583239348e-19,8.887113039181281e-30,1.868380118321569e-45,4.692726354780423e-42,1.8807658598413058e-18,7.659610535132496e-17,4.070918608927413e-24,6.492867310399975e-33,3.2802265207563796e-16,5.120295697213276e-26,3.071313725619475e-41,9.672216231673392e-51,1.3206898575549006e-36,3.7692215745371457e-51,1.0189836672578519e-49,8.432109498518735e-60,5.11118415210561e-16,2.9869907491515133e-29,5.037036428458728e-64,4.838202029846008e-64,2.127304467316296e-56,7.952711158419047e-21,1.8521421135453677e-25,8.952185234750664e-48,2.8541125085214772e-33,2.9112170935490126e-47,2.1224473586747731e-44
1.0946927986840289e-15,0.6735370485353992,2.9561913870088235e-21,1.6740925533139114e-22,8.207828130363623e-29,7.766163132933111e-30,0.0,0.0,6.069252810465734e-16,1.892145943155648e-27,7.84725172433343e-35,9.030015442073636e-35,3.1220024562769955e-32,7.446681011419377e-51,1.718416124922503e-33,4.143929627605368e-26,2.821149274352721e-18,5.73165635467906e-26,2.0032643006174078e-46,4.034079712672285e-45,2.7707332470031857e-25,1.2430461411751947e-39,5.8084272804847915e-19,1.3157967962809369e-40,1.4887055104140558e-30,5.7958319278490146e-39,1.268185984486052e-23,5.381470911202838e-32,2.4969638281584393e-44,2.7562401056404696e-45,2.5827325848892373e-40,1.7569372690032681e-44,1.5197172236492932e-32,6.785241758702891e-43,3.76,0.0,0.7368643191061264,0.9999999986736392,1.3554043663462392e-35,7.666777310664995e-16,4.6512541510006055e-11,4.461832674088799e-11,1.8942147691019556e-12,2.3764421332033818e-24,1.3263602378008109e-09,9.827275422667824e-29,3.378415181504713e-30,8.477014375760616e-32,5.323555331059838e-38,5.730471428180096e-26,5.517775884364631e-26,2.2846233965798856e-25,1.2640289871306905e-25,3.0323402786676003e-30,2.0209783637979274e-34,1.1920141980938392e-20,1.9925846150699704e-27,4.045012377364806e-40,1.2339356313304174e-38,2.159635451066017e-33,1.684170205137745e-44,1.8243352583949574e-31,5.013778224950125e-40,5.808427695668008e-19,1.8885118777878302e-29,5.452892168875902e-45,1.3424198446256685e-41,2.821149188273481e-18,1.1489417291068512e-16,8.650703617209857e-24,1.3797352818926393e-32,4.920340461140582e-16,1.0880630166009e-25,8.782040858826853e-41,3.560018909538704e-50,3.77634801672465e-36,1.3873240059791337e-50,3.801930012502387e-49,3.8909996573080256e-59,7.666777311524685e-16,6.347356526871405e-29,2.3243419786654993e-63,2.2325893407977154e-63,7.829894051413895e-56,1.1932798305105504e-20,3.935802688211112e-25,2.5597659320075345e-47,6.0650049280451816e-33,1.0715211495364926e-46,6.070483893036548e-44
