Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734)
3.4136717792429035e-06,0.973656592491767,2.6570938938714988e-06,2.0037572301899724e-06,8.819641882752981e-07,1.5223294844625016e-05,0.0,0.0,2.3552801032553364e-06,1.764545826160219e-08,6.169196348172397e-05,1.4629618245932092e-06,1.0358177473302633e-07,1.2729499211536795e-16,2.479471159094851e-11,3.494618474691877e-07,1.9901783091704493e-06,7.6314897836749e-05,4.152348557939969e-08,3.4259487845684745e-10,0.0026292462669628806,2.809773294246602e-08,1.3471122496192158e-08,3.065947705913477e-12,5.169561639547571e-11,1.1685114318270102e-05,9.163595251753296e-10,5.639137389075946e-11,2.904614464868154e-12,7.02912345220227e-14,4.734877237558282e-12,2.4771383976860846e-14,4.426906576688243e-10,1.0756920828224667e-11,3.76,0.0,9.58877322200949e-07,0.9977492571450925,1.1755790033403482e-05,8.191463281337031e-08,0.7961963188714799,0.790754631940378,7.855611256441181e-07,2.7062752058416607e-09,0.002127418922883604,8.701069283222021e-07,1.1072143063231893e-09,5.441046090552934e-13,5.123127101277174e-11,6.17293038511102e-05,3.1248820219628197e-09,1.9485124436676593e-06,2.1000849345508613e-06,1.1890164207596586e-05,3.496064940428005e-05,3.0055948605950084e-08,4.13915510506947e-08,1.0761204662019972e-13
3.4267925919128803e-06,0.9736583379531167,2.6703327214572293e-06,2.013942048833877e-06,8.868599981475634e-07,1.5353607624108323e-05,0.0,0.0,2.3676913536962904e-06,1.775732116215064e-08,6.223789556735624e-05,1.4761652855659388e-06,1.0404208858987098e-07,1.2928597927113824e-16,2.5056697803346074e-11,3.513069089175109e-07,2.007872672210562e-06,7.662297036286229e-05,4.196272563956275e-08,3.457563192435197e-10,0.0026400577357770538,2.821575160538151e-08,1.3542425452269025e-08,3.1215285767605872e-12,5.2157764306282413e-11,1.1786302793168397e-05,9.213443498517679e-10,5.7401315536113294e-11,2.9672988442077266e-12,7.155353674196228e-14,4.775188272186251e-12,2.4985636558834946e-14,4.451513355772869e-10,1.0855169520242577e-11,3.76,0.0,9.516534912068248e-07,0.9977485545740672,1.1863055906435534e-05,8.296486803475894e-08,0.7962074128935711,0.7907429200160824,7.855482490377441e-07,2.7062349743988713e-09,0.0021274174250139363,8.73697949448182e-07,1.10798003018856e-09,5.471063570061305e-13,5.151482980387838e-11,6.193730497272147e-05,3.124827937410935e-09,1.958410816679373e-06,2.1107732713099005e-06,1.195681350126889e-05,3.52938345866701e-05,3.0200479103275236e-08,4.159547691069598e-08,1.0858119713038862e-13
3.439913404582857e-06,0.9736600837356183,2.683602212829115e-06,2.0241516254746343e-06,8.91769774302309e-07,1.54845597908916e-05,0.0,0.0,2.380123568526716e-06,1.7869412775687344e-08,6.27864840471846e-05,1.489438358934957e-06,1.0450252134413142e-07,1.3130140175032934e-16,2.532050214908057e-11,3.531564957283762e-07,2.025659020389327e-06,7.693101711589477e-05,4.240488509229962e-08,3.489362859250991e-10,0.0026508690277470236,2.8333768961598478e-08,1.3613902953742575e-08,3.1779116777438808e-12,5.2622342726334044e-11,1.188800311294746e-05,9.263430390634592e-10,5.842562271212118e-11,3.0310880551219418e-12,7.283375138799687e-14,4.81573796766643e-12,2.5200994465427783e-14,4.4761894330491394e-10,1.0953953723598343e-11,3.76,0.0,9.448519227325487e-07,0.9977478500570608,1.1970914282213949e-05,8.402441767812194e-08,0.7962185074277695,0.7907312049159284,7.855354419068448e-07,2.706194740898239e-09,0.0021274159229953543,8.772893041411845e-07,1.1087474473885645e-09,5.501163732293337e-13,5.179919019050161e-11,6.214509422540624e-05,3.1247738334417774e-09,1.968333893916531e-06,2.1214879219516954e-06,1.2023616234420175e-05,3.562884520401754e-05,3.034534034079589e-08,4.179986922432264e-08,1.0955543387498381e-13
3.453034217252834e-06,0.9736618298436872,2.6969025007992697e-06,2.0343860657752754e-06,8.966935688032512e-07,1.561615272226939e-05,0.0,0.0,2.392576736704191e-06,1.7981732748539906e-08,6.333773306187414e-05,1.5027812155939073e-06,1.0496307351481199e-07,1.333414963704103e-16,2.5586132760724598e-11,3.5501062751208303e-07,2.0435375766375117e-06,7.723903818558338e-05,4.284997452331479e-08,3.521348475169625e-10,0.002661680142747528,2.845178501118283e-08,1.368555575943815e-08,3.2351059097466526e-12,5.308935777883968e-11,1.1990216509880412e-05,9.313556479359892e-10,5.946445206847051e-11,3.0959974126885247e-12,7.413207164037654e-14,4.85652745033967e-12,2.5417460695961685e-14,4.5009350693710706e-10,1.1053274893742203e-11,3.76,0.0,9.384479260747578e-07,0.99774714358905,1.2079366834062881e-05,8.509333002803565e-08,0.7962296024993967,0.7907194866574095,7.85522700021983e-07,2.706154504884736e-09,0.0021274144168171483,8.808809934207399e-07,1.1095165652221046e-09,5.531346871401797e-13,5.2084355153637706e-11,6.235267336775241e-05,3.124719710095159e-09,1.9782817784238688e-06,2.1322289976060014e-06,1.2090573091220046e-05,3.59656851650333e-05,3.0490533752848493e-08,4.200473001446494e-08,1.1053476914616245e-13
3.466155029922811e-06,0.9736635762815218,2.7102337183834586e-06,2.044645475561417e-06,9.016314338253382e-07,1.5748387801526198e-05,0.0,0.0,2.4050508473978088e-06,1.8094280731778673e-08,6.389164677775221e-05,1.5161940271757829e-06,1.054237456233555e-07,1.3540650196781637e-16,2.5853597816836582e-11,3.5686932390850395e-07,2.061508564826335e-06,7.754703366199522e-05,4.329800456856093e-08,3.5535207335476605e-10,0.0026724910806532475,2.8569799754202592e-08,1.3757384629320206e-08,3.293120248767503e-12,5.3558815613116366e-11,1.2092944221511585e-05,9.363822317438769e-10,6.05179615535666e-11,3.1620423921940467e-12,7.54486922444142e-14,4.897557853085012e-12,2.563503826329532e-14,4.5257505261498094e-10,1.1153134491880975e-11,3.76,0.0,9.324182542461841e-07,0.997746435164992,1.2188415241540907e-05,8.617165348577396e-08,0.7962406981323411,0.790707765256546,7.85510019400578e-07,2.7061142659283987e-09,0.002127412906468567,8.844730183108768e-07,1.1102873909969415e-09,5.561613282183805e-13,5.237032768045615e-11,6.256004415741238e-05,3.1246655674057015e-09,1.9882545734104996e-06,2.1429966095737314e-06,1.2157684757571269e-05,3.630435839701436e-05,3.063606077585256e-08,4.221006130695416e-08,1.1151921528931612e-13
3.4792758425927877e-06,0.9736653230531165,2.7235959988025406e-06,2.054929960822438e-06,9.06583421655276e-07,1.5881266417945413e-05,0.0,0.0,2.417545889988005e-06,1.820705638116629e-08,6.444822938685884e-05,1.5296769660540456e-06,1.058845381936473e-07,1.37496659415347e-16,2.6122905542192124e-11,3.5873260458733154e-07,2.079572209768978e-06,7.785500363552746e-05,4.374898591444541e-08,3.5858803309519804e-10,0.0026833018413387776,2.8687813190727804e-08,1.382939032450192e-08,3.3519637464464995e-12,5.4030722404635885e-11,1.2196187490664248e-05,9.414228459112197e-10,6.158631042355731e-11,3.2292386303845767e-12,7.678380952110801e-14,4.938830315362984e-12,2.5853730193857657e-14,4.5506360653564944e-10,1.1253533984989852e-11,3.76,0.0,9.267410195585894e-07,0.9977457247798229,1.2298061190453954e-05,8.725943656980087e-08,0.7962517943491418,0.7906960407279673,7.854973962924692e-07,2.7060740236228526e-09,0.002127411391938815,8.880653798401232e-07,1.1110599320298816e-09,5.591963260084014e-13,5.265711076433206e-11,6.276720835111505e-05,3.124611405403119e-09,1.998252382251251e-06,2.153790869328402e-06,1.2224951921093317e-05,3.664486884588787e-05,3.078192284832806e-08,4.241586513058699e-08,1.1250878470313077e-13
3.4923966552627645e-06,0.9736670701622723,2.7369894754839284e-06,2.0652396277126715e-06,9.115495846920594e-07,1.6014789966818234e-05,0.0,0.0,2.430061854066402e-06,1.832005935710825e-08,6.500748510699694e-05,1.5432302053437602e-06,1.0634545175201979e-07,1.396122116397018e-16,2.6394064208015738e-11,3.606004892483244e-07,2.0977287372220893e-06,7.816294819690748e-05,4.4202929298035705e-08,3.618427967167401e-10,0.002694112424678612,2.8805825320830524e-08,1.3901573607254777e-08,3.411645530594906e-12,5.450508435507178e-11,1.2299947565448427e-05,9.464775460123402e-10,6.266965925141932e-11,3.297601926724608e-12,7.813762137783624e-14,4.980345983259135e-12,2.607353952768232e-14,4.5755919495251466e-10,1.1354474845824293e-11,3.76,0.0,9.21395614141739e-07,0.9977450124284585,1.2408306372868244e-05,8.835672791626377e-08,0.7962628911710691,0.7906843130849942,7.854848271663242e-07,2.706033777583933e-09,0.002127409873217051,8.916580790415074e-07,1.1118341956469556e-09,5.622397101197889e-13,5.2944707404878967e-11,6.297416770467748e-05,3.124557224112497e-09,2.008275308487987e-06,2.164611888517571e-06,1.2292375271106679e-05,3.698722047625495e-05,3.0928121410912855e-08,4.2622143517149996e-08,1.135034898396675e-13
3.5055174679327413e-06,0.9736688176126105,2.7504142820630556e-06,2.0755745825525865e-06,9.165299754475063e-07,1.614895984945275e-05,0.0,0.0,2.4425987294356435e-06,1.8433289324604343e-08,6.556941818178223e-05,1.5568539189027332e-06,1.0680648682725683e-07,1.4175340363915564e-16,2.6667082132213126e-11,3.6247299762155347e-07,2.1159783738873224e-06,7.847086743719283e-05,4.465984550726353e-08,3.65116434520433e-10,0.0027049228305471183,2.8923836144584728e-08,1.3973935241018162e-08,3.472174805728506e-12,5.498190769234695e-11,1.2404225699268784e-05,9.515463877724365e-10,6.376816993610616e-11,3.3671482446643103e-12,7.951032731912467e-14,5.022106009527844e-12,2.629446931844191e-14,4.6006184417555566e-10,1.145595855293198e-11,3.76,0.0,9.16362635109796e-07,0.997744298105795,1.2519152487123348e-05,8.946357627948778e-08,0.7962739886181979,0.7906725823397106,7.854723086968408e-07,2.705993527448378e-09,0.0021274083502923966,8.95251116952559e-07,1.1126101891835957e-09,5.652915102274936e-13,5.323312060798169e-11,6.318092397301704e-05,3.124503023554552e-09,2.0183234558309244e-06,2.1754597789642722e-06,1.2359955498617822e-05,3.733141727143404e-05,3.107465790638014e-08,4.282889850144392e-08,1.145033432044438e-13
3.518638280602718e-06,0.9736705654075813,2.7638705523848467e-06,2.0859349318299872e-06,9.215246465467979e-07,1.6283777473183035e-05,0.0,0.0,2.4551565061092365e-06,1.8546745953201045e-08,6.61340328806927e-05,1.57054828133266e-06,1.0726764395059845e-07,1.4392048250137463e-16,2.6941967679603873e-11,3.643501494676473e-07,2.134321347412863e-06,7.877876144777144e-05,4.511974538112801e-08,3.6840901713064963e-10,0.0027157330588185227,2.9041845662066266e-08,1.4046475990408892e-08,3.533560853604547e-12,5.5461198670681454e-11,1.2509023150832557e-05,9.56629427068226e-10,6.488200571175836e-11,3.437893712915175e-12,8.090212845748753e-14,5.0641115536363466e-12,2.6516522633482685e-14,4.6257158057161907e-10,1.1557986590664832e-11,3.76,0.0,9.116238141033927e-07,0.997743581806708,1.263060123784528e-05,9.058003053247058e-08,0.7962850867094792,0.7906608485030368,7.854598377526999e-07,2.705953272872594e-09,0.0021274068231539253,8.988444946153111e-07,1.1133879199848048e-09,5.683517560721967e-13,5.352235338582914e-11,6.338747891016314e-05,3.124448803745877e-09,2.0283969281599535e-06,2.186334652668445e-06,1.2427693296304894e-05,3.767746323350368e-05,3.122153377965581e-08,4.303613212130811e-08,1.1550835735651557e-13
3.531759093272695e-06,0.9736723135504763,2.777358420505203e-06,2.096320782201214e-06,9.265336507290211e-07,1.641924425137835e-05,0.0,0.0,2.467735174311395e-06,1.8660428916944738e-08,6.67013334991176e-05,1.5843134679802863e-06,1.077289236557457e-07,1.4611369742137347e-16,2.7218729262154678e-11,3.6623196457803767e-07,2.1527578863949823e-06,7.908663032036155e-05,4.558263980989768e-08,3.7172061549587346e-10,0.002726543109366886,2.9159853873352816e-08,1.4119196621230782e-08,3.5958130337623185e-12,5.5942963570640595e-11,1.2614341184157557e-05,9.617267199286015e-10,6.601133115697627e-11,3.509854626734107e-12,8.231322752434177e-14,5.106363781809042e-12,2.673970255385939e-14,4.6508843056471075e-10,1.1660560449191132e-11,3.76,0.0,9.071619509515191e-07,0.9977428635260519,1.2742654335959676e-05,9.170613966737849e-08,0.7962961854628061,0.7906491115847932,7.854474113852193e-07,2.7059130135315093e-09,0.0021274052917906665,9.024382130763033e-07,1.1141673954053205e-09,5.714204774606364e-13,5.381240875694748e-11,6.359383426926935e-05,3.1243945646991633e-09,2.0384958295259453e-06,2.197236621808361e-06,1.2495589358504048e-05,3.8025362383345034e-05,3.1368750477835936e-08,4.324384641764498e-08,1.1651854490855978e-13
3.544879905942672e-06,0.9736740620444357,2.7908780206924885e-06,2.106732240492343e-06,9.315570408477155e-07,1.655536160345238e-05,0.0,0.0,2.480334724476892e-06,1.8774337894335967e-08,6.727132435840625e-05,1.5981496549385726e-06,1.0819032647886545e-07,1.4833329971961577e-16,2.7497375339213132e-11,3.681184627752035e-07,2.171288220379597e-06,7.93944741470121e-05,4.6048539735311485e-08,3.750513008894847e-10,0.002737352982066093,2.9277860778523865e-08,1.419209790048415e-08,3.658940784067394e-12,5.642720869918349e-11,1.2720181068580252e-05,9.668383225352814e-10,6.715631220415559e-11,3.5830474492160023e-12,8.374382888099544e-14,5.148863867072044e-12,2.696401217437031e-14,4.676124206362876e-10,1.1763681624507692e-11,3.76,0.0,9.029608512123419e-07,0.9977421432586615,1.2855313498705048e-05,9.284195279604312e-08,0.7963072848950759,0.7906373715937653,7.854350268176745e-07,2.705872749117478e-09,0.0021274037561916097,9.060322733865824e-07,1.1149486228097783e-09,5.74497704265937e-13,5.4103289746233155e-11,6.379999180262541e-05,3.124340306423427e-09,2.0486202641520623e-06,2.2081657987420404e-06,1.2563644381196456e-05,3.837511876068388e-05,3.151630945020411e-08,4.3452043434444365e-08,1.1753391852695772e-13
3.5580007186126487e-06,0.9736758108924596,2.80442948742903e-06,2.1171694137003973e-06,9.365948698714242e-07,1.6692130954872616e-05,0.0,0.0,2.4929551472508998e-06,1.8888472568284342e-08,6.784400980591652e-05,1.6120570190478724e-06,1.0865185295859565e-07,1.5057954286025846e-16,2.777791441774204e-11,3.70009663912917e-07,2.1899125798638376e-06,7.970229302010267e-05,4.651745615077891e-08,3.784011449105505e-10,0.002748162676789831,2.9395866377660645e-08,1.4265180596375356e-08,3.722953621259562e-12,5.6913940389711916e-11,1.282654407876388e-05,9.719642912234627e-10,6.831711614888635e-11,3.65748881259491e-12,8.519413852971068e-14,5.191612989297989e-12,2.7189454603592472e-14,4.701435773255511e-10,1.1867351618452094e-11,3.76,0.0,8.99005267366138e-07,0.9977414209993511,1.2968580449646092e-05,9.398751915045886e-08,0.7963183850222499,0.7906256285377605,7.854226814352404e-07,2.7058324793392595e-09,0.0021274022163456988,9.096266766017065e-07,1.1157316095728652e-09,5.775834664279359e-13,5.4394999384986145e-11,6.400595326166914e-05,3.124286028924204e-09,2.0587703364350692e-06,2.219122296008677e-06,1.2631859061995947e-05,3.872673642413234e-05,3.166421214824891e-08,4.3660725218807905e-08,1.1855449093187904e-13
3.5711215312826255e-06,0.9736775600974142,2.8180129554126122e-06,2.1276324089945632e-06,9.416471908842478e-07,1.6829553737169667e-05,0.0,0.0,2.5055964334888535e-06,1.9002832626064456e-08,6.841939421506293e-05,1.6260357378971173e-06,1.0911350363605027e-07,1.5285268246954114e-16,2.8060355052554293e-11,3.7190558787648564e-07,2.2086311962976393e-06,8.001008703234383e-05,4.698940010157911e-08,3.8177021948462286e-10,0.0027589721934115708,2.9513870670846104e-08,1.4338445478326289e-08,3.787861141504442e-12,5.7403165002119645e-11,1.2933431494706673e-05,9.77104682482479e-10,6.949391165941565e-11,3.733195519553789e-12,8.666436412484173e-14,5.234612335251097e-12,2.7416032963917164e-14,4.726819272297414e-10,1.1971571938715044e-11,3.76,0.0,8.952808434468008e-07,0.997740696742914,1.3082456918687052e-05,9.51428880832814e-08,0.7963294858594078,0.7906138824236645,7.854103727755247e-07,2.7057922039210478e-09,0.0021274006722418314,9.132214237817475e-07,1.1165163630794763e-09,5.806777939535139e-13,5.4687540710943256e-11,6.421172039699875e-05,3.1242317322037495e-09,2.0689461509466293e-06,2.2301062263300447e-06,1.270023410013722e-05,3.908021945123018e-05,3.181246002568126e-08,4.38698938209736e-08,1.1958027489736616e-13
3.5842423439526024e-06,0.973679309662042,2.8316285595579983e-06,2.1381213337174e-06,9.467140570864008e-07,1.6967631387946814e-05,0.0,0.0,2.5182585742562973e-06,1.911741775927256e-08,6.899748198536457e-05,1.6400859898250131e-06,1.0957527905482478e-07,1.551529763543229e-16,2.8344705846548424e-11,3.738062545829983e-07,2.227444302085326e-06,8.03178562767773e-05,4.7464382685059115e-08,3.851585968645418e-10,0.0027697815318045633,2.963187365816489e-08,1.4411893316983852e-08,3.853673020948864e-12,5.789488892284199e-11,1.30408446017501e-05,9.822595529564551e-10,7.068686878617425e-11,3.810184544542947e-12,8.815471498404836e-14,5.277863098632497e-12,2.7643750391585517e-14,4.752274970044315e-10,1.2076344098852739e-11,3.76,0.0,8.917740629108555e-07,0.9977399704841231,1.3196944642085212e-05,9.630810906832693e-08,0.7963405874207996,0.7906021332574925,7.853980985196518e-07,2.7057519226015674e-09,0.002127399123868866,9.168165159912949e-07,1.117302890724859e-09,5.837807169169255e-13,5.49809167683115e-11,6.44172949583847e-05,3.1241774162612106e-09,2.0791478124346036e-06,2.2411177026119128e-06,1.27687701964647e-05,3.943557193848576e-05,3.196105453845187e-08,4.407955129434007e-08,1.2061128325141995e-13
3.597363156622579e-06,0.9736810595889679,2.845276434998435e-06,2.1486362953860667e-06,9.517955217947741e-07,1.710636535088955e-05,0.0,0.0,2.530941560828747e-06,1.9232227663784075e-08,6.95782775424927e-05,1.6542079539212414e-06,1.100371797610015e-07,1.5748068452076564e-16,2.8630975450944726e-11,3.7571168398156733e-07,2.246352130587224e-06,8.062560084677615e-05,4.79424150508313e-08,3.8856634963124604e-10,0.0027805906918418146,2.9749875339703296e-08,1.448552488422946e-08,3.920399016279965e-12,5.83891185649057e-11,1.3148784690587195e-05,9.874289594449675e-10,7.189615897136777e-11,3.888473035107232e-12,8.966540209958486e-14,5.321366480125826e-12,2.7872610036724415e-14,4.777803133638239e-10,1.2181669618299353e-11,3.76,0.0,8.884721995546816e-07,0.9977392422177311,1.3312045362464399e-05,9.748323170107239e-08,0.7963516897198959,0.7905903810444397,7.853858564838692e-07,2.705711635133215e-09,0.002127397571215615,9.204119542994583e-07,1.1180911999147598e-09,5.868922654601303e-13,5.527513060780161e-11,6.462267869478209e-05,3.1241230810928026e-09,2.0893754258243553e-06,2.2521568379454512e-06,1.2837468053421946e-05,3.9792798001416704e-05,3.210999714476864e-08,4.428969969549118e-08,1.216475288760852e-13
3.623604781962533e-06,0.973684560539667,2.8726695413990533e-06,2.169744760509883e-06,9.620024605845075e-07,1.7385808018482612e-05,0.0,0.0,2.55637003753974e-06,1.9462520591367404e-08,7.074800985095723e-05,1.6826677387396233e-06,1.1096135923235821e-07,1.6221939483318458e-16,2.920930593885624e-11,3.7953691081290476e-07,2.2844528939647015e-06,8.1241016338621e-05,4.8907673990204897e-08,3.954402732941667e-10,0.002802208476339833,2.998587478579242e-08,1.463334229823976e-08,4.0566327874433755e-12,5.938512079842465e-11,1.3366251003222962e-05,9.978116084451313e-10,7.436443130292784e-11,4.04901787666089e-12,9.274863751003573e-14,5.409135935371147e-12,2.833376864956724e-14,4.829077929884533e-10,1.2393986842321498e-11,3.76,0.0,8.824360036759371e-07,0.9977377796410501,1.3544092796575655e-05,9.986338090288319e-08,0.7963738965814507,0.7905668674946326,7.853614609674256e-07,2.7056310408231853e-09,0.002127394453023283,9.276038735107014e-07,1.1196731926044469e-09,5.931413601942739e-13,5.5866083868710324e-11,6.503288068442674e-05,3.124014353049489e-09,2.109908928905893e-06,2.2743185390676356e-06,1.2975351866937429e-05,4.051288741166253e-05,3.240893248226261e-08,4.471147752355497e-08,1.237357837361716e-13
3.647222244768491e-06,0.9736877126585305,2.8974350651728024e-06,2.1888325077063797e-06,9.712391696704238e-07,1.7639565614846404e-05,0.0,0.0,2.57932687600284e-06,1.9670549979228347e-08,7.181007449497473e-05,1.7085286127384658e-06,1.1179355476890586e-07,1.665806450378816e-16,2.973645349633978e-11,3.829961041617158e-07,2.3190698933888037e-06,8.179480683822858e-05,4.978695022102694e-08,4.016938032921558e-10,0.0028216638711320192,3.01982698224029e-08,1.4767014091744887e-08,4.182469005913061e-12,6.029015725729488e-11,1.3563786020430384e-05,1.0072062787345095e-09,7.664348420806245e-11,4.198128021943826e-12,9.559525074017144e-14,5.489004588882223e-12,2.875274967253151e-14,4.875475771780807e-10,1.2586980196535007e-11,3.76,0.0,8.775911817214908e-07,0.9977364564029741,1.3755049549786506e-05,1.0203987887013589e-07,0.7963938854005363,0.7905456949163528,7.853395957851933e-07,2.705558482683558e-09,0.0021273916318984678,9.340777952760979e-07,1.1211031534217996e-09,5.987953487200022e-13,5.6400837757462514e-11,6.540142738289683e-05,3.1239164319654156e-09,2.1284788934744964e-06,2.2943598024104964e-06,1.3100007599767852e-05,4.116741718718966e-05,3.2679179441506995e-08,4.509277723956374e-08,1.256332549180106e-13
