Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044)
2.6759393046513894e-18,0.5315364115469519,1.340667342119978e-26,1.4390868303687456e-29,1.8713369534235765e-37,3.4946223530550745e-38,0.0,0.0,1.8226503985263714e-20,1.8352213127966716e-35,2.5716217068606893e-46,2.9898730060028104e-46,4.1862271063423786e-45,2.390928124000801e-63,2.957989235156859e-44,4.342802152676279e-35,3.532151325063816e-24,8.151064838492876e-35,1.9839213016892807e-62,1.8559330066823622e-61,1.2625104223585557e-35,2.6504311060871296e-54,1.8983713768839127e-25,3.096161206624785e-53,4.862987245392713e-40,1.3073614533203078e-53,4.146781892391072e-34,1.0142775643476102e-43,3.320124547221585e-58,5.756530844794708e-60,6.39216782360917e-53,1.627630237929911e-59,1.357369197129072e-45,1.5470153784393708e-58,3.76,0.0,0.7146261390141984,0.9999999999995536,4.52604530691555e-47,9.750666003831478e-22,3.59674193890978e-16,3.509911177927762e-16,8.683076098201711e-18,4.980434490727322e-34,4.4637407608586345e-13,7.093881518900096e-39,3.1327684010705855e-41,5.973642880621385e-42,2.4996624219169126e-50,8.15002355161737e-35,8.063321822537148e-35,5.375831031122972e-35,2.499420691828934e-35,1.0914241851932546e-40,3.987233622468568e-46,1.8039247148274495e-27,1.1632490430514442e-37,1.3824521125284205e-51,5.582236289582279e-50,7.130926126452361e-45,1.4575821710819291e-61,2.945515194687977e-42,2.8549072558075983e-52,1.8983713773186578e-25,2.147624263853195e-57,1.7187507511071236e-37,3.5321513249756615e-24,1.0652466866367074e-54,2.6147375696823967e-21,1.220315218965381e-31,4.929474315078651e-43,1.5611779821971362e-20,4.21396426369395e-43,3.774291236425606e-32,1.803925127597948e-27,1.2395037000988135e-48,2.270330356339031e-68,2.4145353865336724e-53,1.6176113705396897e-66,3.102265749323869e-64,9.750666003832358e-22,1.7021478678519025e-37,1.599791085771428e-76,6.560645804982722e-81,1.549356876921076e-73,1.4408277377544192e-33,4.296512654680118e-55,3.5000968600865213e-43,2.0985906502513045e-71,9.43546983902606e-62,6.548441853836056e-63,1.7092635599900765e-53,9.027058161748538e-81,3.1362423755763275e-55,6.588114373555925e-39,1.483883608465489e-50
5.3542034914093396e-18,0.531536411546952,2.682502523453268e-26,2.8794239574738666e-29,7.490224903025176e-37,1.3987610372114298e-37,0.0,0.0,3.646884333474888e-20,7.345667975992926e-35,2.058861021233515e-45,2.3937165350570754e-45,3.3515270888778524e-44,1.91419628517165e-62,1.1839665680225036e-43,1.73825262731623e-34,7.067371417745057e-24,3.2625501820741846e-34,1.588396017631806e-61,1.4858748920517503e-60,5.053331886675286e-35,2.1219564604312255e-53,3.7983920764231697e-25,2.4788115638631835e-52,1.9464622292089124e-39,1.0467460544168379e-52,1.6597934387346242e-33,4.0631128486455855e-43,2.658792377392974e-57,4.609893449593873e-59,5.117620970379185e-52,1.3058118356450185e-58,1.086720695812137e-44,1.4510272985080247e-57,3.76,0.0,0.714626139014198,0.9999999999991068,3.623588280992728e-46,1.950980348116759e-21,7.196608762214787e-16,7.022871800932095e-16,1.7373696128269268e-17,1.9934717339216442e-33,8.931359619115096e-13,2.83940133117015e-38,1.2539237843599663e-40,2.3910139161847863e-41,2.001249826572502e-49,3.262133395783976e-34,3.227430080009369e-34,2.1517333934144886e-34,1.0004196440983943e-34,4.368605389236097e-40,1.5959326322596685e-45,3.6094167008628476e-27,4.656027686751479e-37,1.1068023213646105e-50,4.469183264048766e-49,5.709076791475823e-44,2.3348076365628894e-60,1.1791207680627782e-41,1.1427072333058744e-51,3.798392078163282e-25,1.7194054937002e-56,6.879482198253764e-37,7.067371417392207e-24,8.529443584071821e-54,5.2317468487612946e-21,4.884441109065276e-31,1.9730743881603668e-42,3.123712330987858e-20,1.6866838994073687e-42,1.51070010320309e-31,3.6094183530205516e-27,9.923566309610635e-48,3.6354865921541876e-67,1.9330964501635944e-52,2.5902857860053284e-65,4.967725529716305e-63,1.9509803481171114e-21,6.813027396869874e-37,5.1237013199242865e-75,2.1011987031467564e-79,2.4809896660074416e-72,5.767065856410496e-33,3.43982258599241e-54,1.4009509007994017e-42,3.360479463664634e-70,1.5109045208418246e-60,5.284005957115264e-62,1.3684501534214263e-52,2.891124346066214e-79,2.5109011176089404e-54,2.6369626605752337e-38,1.1880091515237376e-49
1.0710731864925239e-17,0.531536411546952,5.36618205324184e-26,5.760098223974085e-29,2.9970658038354987e-36,5.596877092006655e-37,0.0,0.0,7.295352203432839e-20,2.939224007988125e-34,1.6477145463283713e-44,1.9157009826138836e-44,2.682240266216157e-43,1.531938790368196e-61,4.737408457701331e-43,6.9552746828959585e-34,1.4137811603635813e-23,1.305445053974921e-33,1.271283859609718e-60,1.1891515013288676e-59,2.0219909817299715e-34,1.6982100742034803e-52,7.598433472892602e-25,1.9838026125299083e-51,7.78838430130245e-39,8.378120326755503e-52,6.641335729836324e-33,1.628462705751105e-42,2.128111524304102e-56,3.689783220712774e-58,4.0956521254727917e-51,1.0490007835078757e-57,8.697068324970831e-44,1.5013509430697578e-56,3.76,0.0,0.7146261390141974,0.9999999999982133,2.899971917091005e-45,3.902807843583981e-21,1.439634240882479e-15,1.4048793047215082e-15,3.475493616097122e-17,7.976483544413429e-33,1.786659720353951e-12,1.1361303854055524e-37,5.0173284562027534e-40,9.567170005940956e-41,1.6016080615656838e-48,1.3052782850316126e-33,1.2913924151821419e-33,8.609736327921197e-34,4.002981679611847e-34,1.748062661613167e-39,6.385809969408404e-45,7.220400684525615e-27,1.8630175504316353e-36,8.857783029749839e-50,3.5767048772483264e-48,4.568996509273063e-43,3.7378345029069636e-59,4.719195865533471e-41,4.572319944596873e-51,7.598433479855318e-25,1.3760470412569936e-55,2.7526889734330855e-36,1.413781160222395e-23,6.82773643899623e-53,1.0465765406777477e-20,1.9544126715124357e-30,7.894867633434354e-42,6.248781028483301e-20,6.748932630347308e-42,6.044768190418513e-31,7.220407295308456e-27,7.941869015165186e-47,5.819146142126971e-66,1.5470646675792583e-51,4.1461441732671866e-64,7.951642771372027e-62,3.9028078435853935e-21,2.7260983967403844e-36,1.6402839766168542e-73,6.726704670094069e-78,3.971199199226503e-71,2.3075775376318418e-32,2.7529034988872685e-53,5.6056284678506877e-42,5.378956156573029e-69,2.4184311893951643e-59,4.2932851174555235e-61,1.0951760226911729e-51,9.255545145177508e-78,2.0094841224576816e-53,1.0551285437199681e-37,9.507683814388142e-49
2.142378861195704e-17,0.531536411546952,1.073357778130694e-25,1.152144680613459e-28,1.1990216352853106e-35,2.239124063010515e-36,0.0,0.0,1.4592287943592425e-19,1.1758809939911233e-33,1.3184219816259275e-43,1.5328522565215502e-43,2.146199735227079e-42,1.2257837856017916e-60,1.895271862784882e-42,2.7825627692322457e-33,2.8278691977530416e-23,5.2226303851221936e-33,1.0173551450156568e-59,9.51501874711613e-59,8.08928056917599e-34,1.35882607680219e-51,1.5198516255395144e-24,1.5873434990029824e-50,3.1158608696520487e-38,6.70531402687269e-51,2.656966744805378e-32,6.536421286103815e-42,1.7029203739199622e-55,2.9525742057007185e-57,3.2771439726254393e-50,8.455300031629026e-57,6.958976036618626e-43,1.7455531778776638e-55,3.76,0.0,0.7146261390141959,0.9999999999964263,2.320418156553287e-44,7.806462834518428e-21,2.879580970204478e-15,2.8100635540878353e-15,6.951741611664251e-17,3.1911128084181206e-32,3.573707184403432e-12,4.5452613756000435e-37,2.0072580972083492e-39,3.827490900141579e-40,1.2815297569175503e-47,5.221963199648991e-33,5.166410492498092e-33,3.4444551569090044e-33,1.6014533273866418e-33,6.993800733253241e-39,2.554740320344745e-44,1.4442368698219028e-26,7.453283326218943e-36,7.087573287946983e-49,2.861907312286059e-47,3.6558913514979297e-42,5.982249474923288e-58,1.888927328957354e-40,1.8292277627875153e-50,1.5198516283250538e-24,1.1010467199257239e-54,1.1012548337772821e-35,2.827869197188204e-23,5.465769885561762e-52,2.0933802522243382e-20,7.818923322904755e-30,3.158461162194252e-41,1.2498918423130199e-19,2.70001253640161e-41,2.4183008875106737e-30,1.444239514565502e-26,6.3547018486509795e-46,9.312528363653032e-65,1.237886787190251e-50,6.635180545806067e-63,1.2725254631639997e-60,7.806462834524072e-21,1.0906168716255028e-35,5.2500283128977e-72,2.1530046245767335e-76,6.355211619891876e-70,9.231812754404398e-32,2.2027410578602893e-52,2.2426164370300527e-41,8.608082729774506e-68,3.870277225914662e-58,3.537825771653564e-60,8.763072137074704e-51,2.962406125982227e-76,1.6078926789890662e-52,4.221201226902729e-37,7.60759160087735e-48
4.284990210602064e-17,0.5315364115469524,2.146851591138897e-25,2.304414416709712e-28,4.796478135870291e-35,8.957295441693039e-36,0.0,0.0,2.91861594248863e-19,4.703906784951606e-33,1.0548377327606035e-42,1.2263988960865813e-42,1.7171228099102866e-41,9.807201376421041e-60,7.581704443633551e-42,1.1131156908293907e-32,5.656045273377199e-23,2.089222268684317e-32,8.141772637729166e-59,7.612737768998652e-58,3.235975575355054e-33,1.0871640793881212e-50,3.039868177865494e-24,1.269995375676229e-49,1.2464457849119182e-37,5.367229159897036e-50,1.0628731916911604e-31,2.63199076601671e-41,1.362508782363469e-54,2.362358552197918e-56,2.621964112980488e-49,6.8629784145603115e-56,5.567709421877179e-42,2.2674487212419715e-54,3.76,0.0,0.714626139014193,0.9999999999928522,1.8565108121310046e-43,1.5613772816387324e-20,5.759474428848463e-15,5.6204320532594085e-15,1.3904237558905467e-16,1.276549004837205e-31,7.147801901160801e-12,1.8182525457557665e-36,8.029685900340361e-39,1.5311209011156766e-39,1.0253210998746517e-46,2.0889553718894552e-32,2.0667323318410106e-32,1.3778941919241816e-32,6.406334639926916e-33,2.798077457145867e-38,1.021979708863761e-43,2.888630491107737e-26,2.9815559728558184e-35,5.67059870241588e-48,2.289743217997802e-46,2.924990712999002e-41,9.572970436114414e-57,7.56385836774687e-40,7.317522985599429e-50,3.0398681890085573e-24,8.809209935917308e-54,4.4053778498235864e-35,5.656045271117666e-23,4.377100861073266e-51,4.1869876750909356e-20,3.1278238745105635e-29,1.2634873095147367e-40,2.4999193211048015e-19,1.0800929297717284e-40,9.673990826855177e-30,2.888641070943083e-26,5.0842441718184383e-45,1.4901561162031407e-63,9.904034609254129e-50,1.0617368901284705e-61,2.036250861498227e-59,1.5613772816409906e-20,4.362822538018482e-35,1.680188216804655e-70,6.890349471123083e-75,1.0169373015815678e-68,3.693025643713471e-31,1.7623601634110223e-51,8.971196099633415e-41,1.3774338784617243e-66,6.193073375908375e-57,2.994364259060111e-59,7.011123363291249e-50,9.480710108857109e-75,1.2864363477320092e-51,1.6886179070970146e-36,6.086651161908049e-47
8.570212909414785e-17,0.531536411546953,4.293897886736007e-25,4.608953967559836e-28,1.9186703276172486e-34,3.583120168058611e-35,0.0,0.0,5.837390239137289e-19,1.8816392786117513e-32,8.439102456302006e-42,9.811667401188978e-42,1.3737634527615585e-40,7.846133523932458e-59,3.032805171663351e-41,4.452643915807904e-32,1.1312397428006454e-22,8.357229865580929e-32,6.517181382919984e-58,6.090479338367381e-57,1.2944429019381338e-32,8.697725528054788e-50,6.079901265819332e-24,1.016044533709534e-48,4.985986020983671e-37,4.297935758377582e-49,4.251665736743188e-31,1.0666072732227887e-40,1.0900760240007434e-53,1.890006683276432e-55,2.0976708686774378e-48,5.64735135509017e-55,4.454378962560085e-41,3.2075089640913665e-53,3.76,0.0,0.7146261390141873,0.999999999985704,1.4852791984776317e-42,3.1228392780125124e-20,1.1519261346136388e-14,1.1241169053358232e-14,2.7809229277815717e-16,5.106403757217492e-31,1.429599048930926e-11,7.273306330053922e-36,3.212005095505009e-38,6.124732316515042e-39,8.202957371169174e-46,8.35616222787645e-32,8.267265261108263e-32,5.51180100221987e-32,2.5626381114951246e-32,1.119540121463887e-37,4.088088470129671e-43,5.777417807868009e-26,1.1926709194963353e-34,4.536697032478834e-47,1.8318814955123774e-45,2.3401035402580008e-40,1.5317848648012663e-55,3.031693995947335e-39,2.927141443104928e-49,6.0799013103934014e-24,7.047702020350334e-53,1.7622228457258675e-34,1.1312397418967958e-22,3.508358862016606e-50,8.374202519917797e-20,1.2511804605672633e-28,5.054155059059879e-40,4.999974278137973e-19,4.320547652560689e-40,3.8697537901602954e-29,5.77746012893106e-26,4.0675884036873256e-44,2.3843710438227584e-62,7.923603830229326e-49,1.6988654313583569e-60,3.258169479177168e-58,3.122839278021546e-20,1.7452000283379918e-34,5.376888953397064e-69,2.2050293637116826e-73,1.627182433338034e-67,1.4772703678350666e-30,1.4099550543505151e-50,3.588624675148964e-40,2.20400798634435e-65,9.909420892815078e-56,2.657652119266201e-58,5.609164966796712e-49,3.033988722849592e-73,1.0291980251429329e-50,6.754746440007591e-36,4.869552093920244e-46
1.7140658307040223e-16,0.531536411546954,8.588225156252877e-25,9.218033383898628e-28,7.67484547213569e-34,1.4333221846269572e-34,0.0,0.0,1.1674938833994143e-18,7.526710247296112e-32,6.751442179777837e-41,7.849536969550965e-41,1.0990368330933464e-39,6.277055738258687e-58,1.2131467410005142e-40,1.781093781279476e-31,2.2625101750788753e-22,3.3429605451837684e-31,5.21939548293741e-57,4.872499121776688e-56,5.17787695629064e-32,6.958345582613704e-49,1.2159967374934535e-23,8.128549207549698e-48,1.9944349853911804e-36,3.4447475716543295e-48,1.7007008703335902e-30,4.3766631459868954e-40,8.720884202588728e-53,1.512053539346708e-54,1.67817652575897e-47,4.768625726148822e-54,3.563587705101055e-40,4.7956631500068205e-52,3.76,0.0,0.7146261390141757,0.9999999999714076,1.188251627447129e-41,6.245763270760074e-20,2.3038835180712048e-14,2.2482643060578573e-14,5.561921201334753e-16,2.0426030252250888e-30,2.8592364284141865e-11,2.909381878850987e-35,1.2848282084722675e-37,2.449942366752593e-38,6.562520328382861e-45,3.3425334757469566e-31,3.306973014056505e-31,2.20476522316438e-31,1.025076084662658e-31,4.480360398371326e-37,1.6352712910278693e-42,1.1554992738142976e-25,4.770780741640785e-34,3.629448104854548e-46,1.465539916507692e-44,1.8721270792652855e-39,2.450942991249819e-54,1.2175243957705075e-38,1.1708909136572689e-48,1.2159967553234441e-23,5.63829458152244e-52,7.049034799453121e-34,2.2625101714634026e-22,2.8171730536453466e-49,1.674863220594619e-19,5.004823664652752e-28,2.0217032880799625e-39,1.0000084190002755e-18,1.7282543257786018e-39,1.547933007267842e-28,1.1555162025836227e-25,3.254147917522403e-43,3.8150906408208824e-61,6.339033522201717e-48,2.7182538165422807e-59,5.213205624420778e-57,6.245763270796213e-20,6.980942144532699e-34,1.720650323135587e-67,7.056281868698974e-72,2.6035580695903756e-66,5.909201692732603e-30,1.1279908027605158e-49,1.4354792454736741e-39,3.526507839067054e-64,1.5855474981036702e-54,2.5454167770894354e-57,4.487438487530639e-48,9.709020984842353e-72,8.233780994689981e-50,2.70195351463478e-35,3.8957341426671387e-45
3.4281549102291105e-16,0.5315364115469563,1.7177818408575883e-24,1.843619347519493e-27,3.069975831344527e-33,5.733706722698617e-34,0.0,0.0,2.3350036029945986e-18,3.0107147264495107e-31,5.401217787004739e-40,6.27973087707039e-40,8.792398761742987e-39,5.021704072673144e-57,4.8526362535421914e-40,7.12444742618086e-31,4.525051045044845e-22,1.3371982896422262e-30,4.184408640073693e-56,3.89804555643542e-55,2.0711718548678257e-31,5.566742528768229e-48,2.4320099325995053e-23,6.50291654229488e-47,7.977821096347718e-36,2.7659384283199147e-47,6.802872481420025e-30,1.83880176031929e-39,6.976817783540557e-52,1.2096625163123293e-53,1.3425571506445116e-46,4.215929918439329e-53,2.850903918987276e-39,7.403970359199944e-51,3.76,0.0,0.7146261390141526,0.9999999999428149,9.506126870187264e-41,1.2491611256255218e-19,4.607798284986263e-14,4.4965591103110054e-14,1.1123917467525657e-15,8.170494938512768e-30,5.718509834795623e-11,1.1637647141072083e-34,5.139365356743489e-37,9.799865922982604e-38,5.250076433588963e-44,1.3370274555965952e-30,1.3228023649983845e-30,8.819150334595044e-31,4.100345927858851e-31,1.7938494488968177e-36,6.541172799984915e-42,2.311014378571059e-25,1.9083317105357994e-33,2.9035998732556144e-45,1.1724457425882244e-43,1.4977191351591747e-38,3.9215772750985517e-53,4.908724514371918e-38,4.683695418118928e-48,2.432010003920193e-23,4.510687784863266e-51,2.8196426052694497e-33,4.525051030582808e-22,2.2704363370449855e-48,3.3497491563501634e-19,2.0019498297550567e-27,8.086896478152786e-39,2.000030400492607e-18,6.913088452717326e-39,6.191795002114942e-28,2.3110820943347017e-25,2.603349157886543e-42,6.104222479449629e-60,5.071286996764195e-47,4.349261403601886e-58,8.341236496908701e-56,1.2491611256399772e-19,2.7924052662149577e-33,5.506154360770456e-66,2.258040168836568e-70,4.165745768499643e-65,2.36370472042772e-29,9.024033286497943e-49,5.74197675592323e-39,5.642501499479415e-63,2.536907720673027e-53,2.7071407266803887e-56,3.5899933974842745e-47,3.106927009817803e-70,6.5871051150097e-49,1.0807923739414993e-34,3.1166243005266206e-44
6.856333069279286e-16,0.5315364115469607,3.436075976636816e-24,3.6872518692778856e-27,1.2280017089667805e-32,2.293782085060593e-33,0.0,0.0,4.670023044680224e-18,1.2042920166641887e-30,4.320999777339347e-39,5.0238573519964886e-39,7.033960347778116e-38,4.01738691292477e-56,1.941064314913164e-39,2.8497933271536408e-30,9.050132806614837e-22,5.348824115083981e-30,3.361695176575415e-55,3.1184549456187804e-54,8.284729584013258e-31,4.453420444625471e-47,4.864036215943658e-23,5.202364104664567e-46,3.191144669620093e-35,2.2289361453238834e-46,2.721162671204397e-29,8.060197523128848e-39,5.58149842064018e-51,9.677385389664577e-53,1.0740520885695553e-45,4.014325967757009e-52,2.2807365419363416e-38,1.1631075735357898e-49,3.76,0.0,0.7146261390141065,0.9999999998856295,7.604948275805307e-40,2.4983307227245574e-19,9.215627818816082e-14,8.993148730053617e-14,2.2247908876245736e-15,3.26821437675872e-29,1.1437051237223281e-10,4.655083526431527e-34,2.055756792792711e-36,3.919963720312163e-37,4.200082651348757e-43,5.348140739160536e-30,5.2912339975331276e-30,3.527677859574284e-30,1.640146615988503e-30,7.188930828889616e-36,2.6164993518732157e-41,4.622045062891658e-25,7.633365677879798e-33,2.322904770223941e-44,9.379619917120748e-43,1.1981819331715178e-37,6.2745742352606316e-52,1.9943618586567053e-37,1.8735549929613296e-47,4.8640365012278506e-23,3.6085693684259956e-50,1.1278627807693226e-32,9.050132748766386e-22,1.8430338383912486e-47,6.69952102206072e-19,8.00784004087698e-27,3.2347758934518413e-38,4.000074359954769e-18,2.7652501066437625e-38,2.4767305875711426e-27,4.622315927303916e-25,2.082691568942534e-41,9.766817535275488e-59,4.057053661160304e-46,6.958862468383464e-57,1.3346064162160735e-54,2.4983307227823787e-19,1.1169677897219557e-32,1.761981096622695e-64,7.225775886118675e-69,6.665235244710549e-64,9.454866959331762e-29,7.219269096631466e-48,2.296803475371344e-38,9.028114867931438e-62,4.059076449050947e-52,3.2389783375257788e-55,2.8720117630908527e-46,9.942225538457457e-69,5.269718781189836e-48,4.323191274146064e-34,2.493314233295925e-43
1.3712689387379638e-15,0.5315364115469697,6.874166189445143e-24,7.374518927204338e-27,4.9120603719773706e-32,9.1774535249748e-33,0.0,0.0,9.340061938032503e-18,4.8171803232600666e-30,3.456809929466168e-38,4.0191663490131573e-38,5.6271843325223585e-37,3.2139187711671818e-55,7.764276531043777e-39,1.1399201193275333e-29,1.8100296416307e-21,2.139538087950236e-29,2.712001624583814e-54,2.494771351494038e-53,3.3139002822534754e-30,3.562746918561719e-46,9.728088355160199e-23,4.161903632297176e-45,1.2764611141131979e-34,1.809029880373341e-45,1.0884677070613407e-28,3.788051005699922e-38,4.465216453915387e-50,7.741952846299985e-52,8.592442116800761e-45,4.2379658401270155e-51,1.8245944437755388e-37,1.8437496694572524e-48,3.76,0.0,0.7146261390140144,0.999999999771259,6.083979315142937e-39,4.996669916922655e-19,1.8431286886474532e-13,1.7986328014484107e-13,4.449588719903989e-15,1.3072888979873552e-28,2.2874112400778677e-10,1.8620389403934403e-33,8.22304963521617e-36,1.5679874062303924e-36,3.36007062044698e-42,2.1392647078734035e-29,2.116497081469837e-29,1.4110745588001032e-29,6.560602369410712e-30,2.8863768998347223e-35,1.0466160167385273e-40,9.244108330761155e-25,3.053354044560389e-32,1.8583470700827494e-43,7.50371550596206e-42,9.585476146417908e-37,1.0039345812577689e-50,8.224364837349001e-37,7.49477741972323e-47,9.728089496299817e-23,2.8868604190405654e-49,4.5114626127328764e-32,1.810029618491262e-21,1.5171099494007193e-46,1.3399064730279701e-18,3.203144155850331e-26,1.2939143273868866e-37,8.000162264789092e-18,1.1061033842324567e-37,9.906947460274064e-27,9.245191791005576e-25,1.6661580130292305e-40,1.5626956045122478e-57,3.245652541639332e-45,1.1134215278266841e-55,2.135377053075534e-53,4.996669917153943e-19,4.4678825376275564e-32,5.638358031183365e-63,2.3122554697334994e-67,1.0664409136740499e-62,3.781956391868283e-28,5.775431818546249e-47,9.18724599269631e-38,1.4445205932332345e-60,6.494537489129876e-51,4.308397503560236e-54,2.2976162317460232e-45,3.181518195732718e-67,4.215792998692216e-47,1.729280739029869e-33,1.9946573009562587e-42
2.056904570547999e-15,0.5315364115469786,1.0313758343494718e-23,1.1061787999953779e-26,1.043819638216852e-31,1.9505484172838913e-32,0.0,0.0,1.401010084136581e-17,1.0236515852269658e-29,9.884323179880873e-38,1.1492425123208434e-37,1.609024140794666e-36,9.189805504636567e-55,1.6499099272833218e-38,2.4223319031164845e-29,2.715046011255136e-21,4.5465264739239274e-29,7.79183882151909e-54,7.133492258510337e-53,7.042043397884591e-30,1.0187237220328119e-45,1.4592140066905015e-22,1.1900452267245287e-44,2.712481896427962e-34,5.2164764443076035e-45,2.31299541732106e-28,8.877936435109893e-38,1.325612634143347e-49,2.2983960550570453e-51,2.456903275927699e-44,1.4043023380576834e-50,5.217203379228373e-37,6.772078306963971e-48,3.76,0.0,0.7146261390139222,0.9999999996568886,1.7396395952397295e-38,7.495009111120781e-19,2.764694595413179e-13,2.697950734385984e-13,6.674386102718896e-15,2.7779907256588885e-28,3.4311151923075095e-10,3.956837045832063e-33,1.7473997719200384e-35,3.331972690910859e-36,9.607700266751823e-42,4.545945498214331e-29,4.497556874354127e-29,2.998535425350782e-29,1.394128931861291e-29,6.149414531127859e-35,2.224080789091196e-40,1.3866173497858953e-24,6.488382210221172e-32,5.313744342341832e-43,2.1455948453863018e-41,2.7408478996769937e-36,3.826185298224043e-50,1.7839419690496564e-36,1.5927204706165751e-46,1.4592142491828426e-22,8.254793912301321e-49,9.586865246847069e-32,2.7150459620837927e-21,4.408092537445648e-46,2.0098608415296556e-18,6.806686412812362e-26,2.7495711472835866e-37,1.2000250155533417e-17,2.350472424306288e-37,2.1052278975170845e-26,1.3868475852365476e-24,4.764173893971872e-40,5.751761333237518e-57,9.280544847498734e-45,4.0981335207593304e-55,7.869092259362677e-53,7.495009111612267e-19,9.494257517854465e-32,2.576700007172245e-62,1.0566885294628343e-66,3.925213325379589e-62,8.036663329473941e-28,1.6514136963714315e-46,1.952292706383031e-37,5.31683400025099e-60,2.390421800417676e-50,1.5235573114174177e-53,6.56975142587612e-45,1.4539362835404987e-66,1.205472181397614e-46,3.674724071657353e-33,5.7034775597716373e-42
3.4281758341680692e-15,0.5315364115469965,1.7198950416489798e-23,1.8436334208049737e-26,2.885899327383364e-31,5.395106704914968e-32,0.0,0.0,2.335017868795654e-17,2.830097583079467e-29,4.5424712984199535e-37,5.281652522437012e-37,7.394482094773865e-36,4.2232961681857027e-54,4.561518436953042e-38,6.697038879265315e-29,4.525078785124881e-21,1.2569849838111416e-28,3.632511433070559e-53,3.278290838112118e-52,1.9469192906309798e-29,4.6816797793507355e-45,2.4320241780508044e-22,5.469010464313045e-44,7.499220002003951e-34,2.45662669612497e-44,6.394755239039214e-28,3.044993936632402e-37,6.209456003123402e-49,1.076621258378966e-50,1.129102423246616e-43,8.852423700447344e-50,2.3976344522146533e-36,5.195234126116927e-47,3.76,0.0,0.714626139013738,0.9999999994281487,7.994750208466831e-38,1.249168749951714e-18,4.607826408944157e-13,4.4965866182392254e-13,1.1123979070491396e-14,7.680330919482984e-28,5.718514440295964e-10,1.0939507498095003e-32,4.831052299960752e-35,9.211909397402586e-36,4.4153334377318687e-41,1.2568243306228398e-28,1.2434410929399545e-28,8.290072621990796e-29,3.8543583910247377e-29,1.7114390743914991e-34,6.1490782527340865e-40,2.3110311428967786e-24,1.79384813408033e-31,2.4420420575831402e-42,9.860359162591584e-41,1.2595911857209433e-35,3.1444575195387342e-49,5.190594912668009e-36,4.403970559242987e-46,2.432024848471224e-22,3.793634608094922e-48,2.650488180982683e-31,4.525078649180483e-21,2.123141923165284e-45,3.3497695692521767e-18,1.8818499313304456e-25,7.601768681420314e-37,2.000042588066208e-17,6.498375945630922e-37,5.820340012912162e-26,2.3116676764878288e-24,2.189438792221343e-39,4.425456668859198e-56,4.264997284809684e-44,3.1531411924415266e-54,6.069062342678779e-52,1.2491687500875956e-18,2.6248848493290997e-31,3.3625257840326464e-61,1.378950338188417e-65,3.0200942754730634e-61,2.2219026119497465e-27,7.58928901961937e-46,5.397528923741832e-37,4.090934651618512e-59,1.8392096157221036e-49,1.0941432044411857e-52,3.0192162954426927e-44,1.8973441051248053e-65,5.539960861983986e-46,1.0159536736761192e-32,2.6211086478434937e-41
