Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73)
2.188988629743772e-06,0.9489467835793862,1.0244616547142361e-05,7.636502860792578e-06,4.227592666749702e-06,4.7785344636727425e-05,0.0,0.0,4.832595734227298e-06,2.5988768231413674e-08,0.00013736368184688312,6.69023706509702e-06,4.5989625518654313e-07,3.683441608683646e-15,1.8874424330689886e-10,7.233558200237323e-08,4.828799090362331e-06,5.849063379338261e-05,2.017918876722148e-07,1.8369011218200428e-07,0.0033130442160271877,6.909704363166621e-08,3.628482009102258e-09,2.316641634983422e-11,1.6385685234689883e-10,5.933420282430112e-05,1.1854619095919469e-07,1.3591358330403507e-07,1.0193479903947514e-11,5.599892172688182e-13,1.7788595253364673e-11,2.336777115335889e-13,5.938225655199424e-09,2.2764522407090925e-10,3.76,0.0,2.9562505112910445e-07,0.996733711357014,4.204741324742938e-05,2.0098816722597412e-07,0.5331904460984161,0.5261894225888615,1.2956812206161152e-06,6.509718390930591e-09,0.003056189991508293,1.642986944935653e-07,2.8620226806457856e-09,2.1423676494923233e-12,1.4765590611357468e-10,5.32986628174511e-05,3.629212249101366e-09,6.095730570747704e-06,5.429642236264987e-06,3.2678996723715574e-05,0.0001069367188482854,4.4202245867836225e-08,6.503023052383115e-08,3.26367784576322e-14,2.7766166811255174e-14,2.7951478400840896e-09,2.674433042519647e-09,1.1601190800144124e-06,5.2630533583658146e-09,1.5050696404556208e-07,1.0952730581334263e-10,8.966828673655172e-12,6.899331085172747e-11,7.903866177492899e-08,4.3068977333605645e-09,1.3217361736060867e-05,1.498654161057503e-06,1.7412084936474832e-11,1.6753788756304383e-15,1.5677621921986208e-09
2.2038480361953188e-06,0.9489509117678777,1.0304989424883196e-05,7.684522703717008e-06,4.257551285911243e-06,4.830002020044917e-05,0.0,0.0,4.869133397930106e-06,2.618799910205561e-08,0.00013926545610668686,6.77298457729908e-06,4.6461985869899504e-07,3.764832973595471e-15,1.9176550350998603e-10,7.28188155013134e-08,4.884765592774705e-06,5.888711658068707e-05,2.0500569876601786e-07,1.8620326286836662e-07,0.003336262638698415,6.959688840213253e-08,3.6532467339733986e-09,2.371758046812826e-11,1.6576945917225844e-10,6.005520846432448e-05,1.1855819196066267e-07,1.3689372498497948e-07,1.0484424470835447e-11,5.730809358368158e-13,1.806808705521414e-11,2.363771505006616e-13,5.946363580947636e-09,2.2938529717126867e-10,3.76,0.0,2.956222692308467e-07,0.9967315049048855,4.25635438265126e-05,2.0445891591669005e-07,0.5332146598544466,0.5261629847305491,1.295616122566246e-06,6.5093913465761295e-09,0.0030561832159956086,1.6441336470502345e-07,2.8639102143752893e-09,2.1562837791584416e-12,1.4869412221650457e-10,5.362609238175714e-05,3.629006170293384e-09,6.135513542989215e-06,5.464937633051797e-06,3.2909796804655954e-05,0.00010838871847611482,4.445489015480036e-08,6.540788955566896e-08,3.2855181759998607e-14,2.795154725037922e-14,2.813955773389852e-09,2.6975571343824965e-09,1.167728961558635e-06,5.334692189349649e-09,1.5221886855967556e-07,1.1079978821161368e-10,9.024519686470125e-12,6.944551598225097e-11,7.894399173188311e-08,4.306494875327088e-09,1.3268673535994209e-05,1.5231900730990761e-06,1.7462615935692754e-11,1.6805051068775985e-15,1.5890986109664626e-09
2.21607297883121e-06,0.9489543095487231,1.0354818790478042e-05,7.724147158102067e-06,4.282296565797647e-06,4.872572044569361e-05,0.0,0.0,4.899377553475497e-06,2.6352961823088794e-08,0.00014084021606699198,6.841478625477616e-06,4.6852584283756204e-07,3.832813542795156e-15,1.9427298467195054e-10,7.321771896012551e-08,4.931077549267264e-06,5.9213158170770986e-05,2.0767255978635296e-07,1.8828635153828163e-07,0.003355362983991189,7.000808523844534e-08,3.6736948212288268e-09,2.4178698152707017e-11,1.673523151954995e-10,6.065173888177292e-05,1.1856813375901222e-07,1.3770012786594823e-07,1.072870012741529e-11,5.840283490350723e-13,1.8300542459513326e-11,2.3861105601688424e-13,5.9530861117119425e-09,2.308178337450527e-10,3.76,0.0,2.956199828153994e-07,0.996729680763837,4.299088624368411e-05,2.0734431972726466e-07,0.533234584140453,0.5261412225816866,1.2955625375435888e-06,6.509122142238509e-09,0.003056177614517893,1.6450814239863913e-07,2.8654678641318925e-09,2.167775556847111e-12,1.4955160670197799e-10,5.3895229353065746e-05,3.6288366158823084e-09,6.168356605710517e-06,5.494074416002541e-06,3.3100161002823905e-05,0.00010959064709634988,4.4663397880898e-08,6.571957168780715e-08,3.303546622127382e-14,2.8104574598275034e-14,2.8294819423648817e-09,2.7166287610350195e-09,1.174010248339153e-06,5.393993074967167e-09,1.5365196778260248e-07,1.1185275824015099e-10,9.072126719612587e-12,6.981876716214701e-11,7.886622237753586e-08,4.3061634307477995e-09,1.3310885446263043e-05,1.543574242271976e-06,1.7504434174713307e-11,1.6847482933312197e-15,1.606794642663732e-09
2.228297921467101e-06,0.9489577086778639,1.0404793716880609e-05,7.763879039811863e-06,4.307130922848074e-06,4.91534784155658e-05,0.0,0.0,4.929788638876111e-06,2.6518880356426457e-08,0.00014242416729578738,6.910350416313739e-06,4.724498201417203e-07,3.901724768420665e-15,1.9680029828273228e-10,7.361784298084909e-08,4.977632196836952e-06,5.953906654549285e-05,2.1036012409850272e-07,1.9038349919164195e-07,0.003374461862518263,7.041925573602325e-08,3.6942101044433734e-09,2.4646827764710318e-11,1.6894363471123838e-10,6.12513047836209e-05,1.1857813776069999e-07,1.3850656186080166e-07,1.0977478523535987e-11,5.951372534982256e-13,1.8535289320774747e-11,2.408567880184337e-13,5.9598335223906095e-09,2.322512501313186e-10,3.76,0.0,2.9561769727142663e-07,0.9967278485820718,4.342069158418992e-05,2.102569508325499e-07,0.5332545115487783,0.526119449990356,1.295508926815321e-06,6.5088528087858716e-09,0.0030561719883891387,1.6460332263469424e-07,2.8670298436372706e-09,2.1793062675091426e-12,1.504121206170123e-10,5.416415250241572e-05,3.6286667020093903e-09,6.201302623037284e-06,5.5233011500180395e-06,3.329096687224441e-05,0.00011079923342219427,4.487250131894931e-08,6.603214388867683e-08,3.321629794498162e-14,2.8258068384630625e-14,2.8450560187334187e-09,2.7357431688441704e-09,1.180310239975593e-06,5.453622492656885e-09,1.5510765516774369e-07,1.1291124447293348e-10,9.119864792880953e-12,7.019312592830452e-11,7.878855845654199e-08,4.3058319772629375e-09,1.3353094941272318e-05,1.5641383785655324e-06,1.7546475687176576e-11,1.6890148949625316e-15,1.6246199612620534e-09
2.240522864102992e-06,0.9489611091583883,1.0454915121620214e-05,7.80371904403877e-06,4.332054839095266e-06,4.958329966986008e-05,0.0,0.0,4.960367133096682e-06,2.6685758699538234e-08,0.00014401733131712827,6.979601119849079e-06,4.7639186780739873e-07,3.971576552925109e-15,1.9934753016821113e-10,7.401919461357838e-08,5.0244303289895924e-06,5.9864841819752275e-05,2.1306847567690976e-07,1.9249476744368388e-07,0.0033935592712900425,7.083039984789542e-08,3.7147929799046643e-09,2.5122051406756322e-11,1.7054344744694695e-10,6.185391360347901e-05,1.1858820431970758e-07,1.3931302810120055e-07,1.1230823077129228e-11,6.064094614777154e-13,1.877234710066182e-11,2.4311438338623913e-13,5.966605948998856e-09,2.3368555390099496e-10,3.76,0.0,2.9561541167026715e-07,0.9967260083338404,4.38529685684403e-05,2.131969508668275e-07,0.5332744420856889,0.5260976669238,1.29545529030045e-06,6.5085833458133206e-09,0.0030561663375305707,1.6469891211406406e-07,2.868596181826199e-09,2.190876122788055e-12,1.5127568031133864e-10,5.4432865929307564e-05,3.6284967779909046e-09,6.2343522090054716e-06,5.552618376436388e-06,3.3482219406149725e-05,0.00011201449210703993,4.508220424573069e-08,6.634561180153297e-08,3.3397680107066395e-14,2.841203130404994e-14,2.860678276632623e-09,2.7549004630443916e-09,1.1866290535120812e-06,5.513581156168236e-09,1.5658620200366304e-07,1.1397526482841449e-10,9.167734703362006e-12,7.05685992132886e-11,7.871100032147761e-08,4.305500515256508e-09,1.3395302028035736e-05,1.584883380878487e-06,1.7588741587489964e-11,1.6933050302126028e-15,1.6425752560524608e-09
2.252747806738883e-06,0.9489645109934851,1.05051839230183e-05,7.843667866326549e-06,4.357068797727669e-06,5.0015189804275996e-05,0.0,0.0,4.991113518393846e-06,2.685360082524352e-08,0.0001456197298747069,7.049231912910475e-06,4.803520635538297e-07,4.042378895293318e-15,2.0191476678260682e-10,7.442178091695202e-08,5.071472744088118e-06,6.01904841091154e-05,2.157976990885819e-07,1.946202183146979e-07,0.003412655207304065,7.124151752689882e-08,3.735443844533911e-09,2.5604451973438053e-11,1.7215178332162017e-10,6.24595728254198e-05,1.1859833379085083e-07,1.4011952772797926e-07,1.148879789040953e-11,6.178468015103077e-13,1.901173541873346e-11,2.453838792639621e-13,5.973403527857026e-09,2.351207526694309e-10,3.76,0.0,2.9561312522800787e-07,0.9967241599932452,4.428772596455767e-05,2.161644619308244e-07,0.5332943757575139,0.5260758733490607,1.2954016279175463e-06,6.508313752913495e-09,0.0030561606618628315,1.64794917307196e-07,2.8701669076319307e-09,2.202485335244993e-12,1.5214230217110722e-10,5.470137373147248e-05,3.628326829396294e-09,6.2675059784307925e-06,5.582026637215311e-06,3.367392355498423e-05,0.0001132364379761579,4.5292510440653714e-08,6.665998107361521e-08,3.3579615887067e-14,2.856646605433345e-14,2.876348990561804e-09,2.774100749586601e-09,1.1929668060904184e-06,5.573869787756514e-09,1.5808788201225077e-07,1.1504483733496875e-10,9.21573724862289e-12,7.094519395522475e-11,7.863354833253234e-08,4.305169045111476e-09,1.3437506713633037e-05,1.6058101508143662e-06,1.7631232996021244e-11,1.697618818190936e-15,1.6606612200325675e-09
2.264972749374774e-06,0.948967914186334,1.0555601040234775e-05,7.883726202605404e-06,4.3821732831092655e-06,5.044915445075851e-05,0.0,0.0,5.022028280363135e-06,2.7022410683092384e-08,0.00014723138493243545,7.1192439791788475e-06,4.84330485626995e-07,4.114141892685438e-15,2.045020952159979e-10,7.482560895852287e-08,5.118760245403828e-06,6.051599352968307e-05,2.1854787950012625e-07,1.967599142303487e-07,0.0034317496675448146,7.165260872567439e-08,3.756163095908857e-09,2.6094113165317764e-11,1.737686724478478e-10,6.306828998443763e-05,1.186085265297923e-07,1.4092606189129064e-07,1.1751467761719227e-11,6.294511187052679e-13,1.9253474054572753e-11,2.47665313101776e-13,5.98022639559575e-09,2.36556854096949e-10,3.76,0.0,2.9561083728019194e-07,0.9967223035342405,4.472497258890771e-05,2.1915962659890622e-07,0.5333143125706499,0.526054069232977,1.2953479395847315e-06,6.508044029676524e-09,0.003056154961305952,1.6489134446428263e-07,2.8717420499879667e-09,2.214134118288387e-12,1.5301200261736302e-10,5.4969680004779375e-05,3.628156628234317e-09,6.3007645469370215e-06,5.6115264749573315e-06,3.386608422763404e-05,0.00011446508602662611,4.550342368546784e-08,6.697525735583016e-08,3.376210846829564e-14,2.8721375336517013e-14,2.8920684353878494e-09,2.7933441351416043e-09,1.1993236149554549e-06,5.634489118177442e-09,1.596129713904826e-07,1.1611998013204709e-10,9.26387322665648e-12,7.132291709798067e-11,7.855620285768761e-08,4.304837567210221e-09,1.3479709005211072e-05,1.6269195927294012e-06,1.76739510393348e-11,1.7019563785819107e-15,1.6788785499573543e-09
2.277197692010665e-06,0.9489713187401613,1.060616739329841e-05,7.923894749215225e-06,4.407368780781989e-06,5.088519927706211e-05,0.0,0.0,5.053111907915786e-06,2.7192192201342105e-08,0.00014885231867023656,7.189638509112029e-06,4.883272127934453e-07,4.186875741844095e-15,2.0710960319142514e-10,7.523068581496014e-08,5.166293641063169e-06,6.0841370197532875e-05,2.2131910267380968e-07,1.9891391801923892e-07,0.00345084264898379,7.206367339666865e-08,3.776951132277979e-09,2.65911194871596e-11,1.7539414513028098e-10,6.368007266581813e-05,1.186187828930506e-07,1.4173263175056339e-07,1.2018898183954174e-11,6.412242749619365e-13,1.949758294976139e-11,2.4995872262628487e-13,5.987074689156148e-09,2.3799386588846195e-10,3.76,0.0,2.9560854725720373e-07,0.996720438930633,4.516471730560515e-05,2.221825879163714e-07,0.5333342525315568,0.5260322545421876,1.2952942252196693e-06,6.507774175690071e-09,0.0030561492357796954,1.6498819963061108e-07,2.8733216378295687e-09,2.225822685106363e-12,1.5388479811003612e-10,5.523778884277196e-05,3.627986339662714e-09,6.334128530968418e-06,5.6411184329218e-06,3.405870629363578e-05,0.00011570045142347834,4.571494776485216e-08,6.729144630331381e-08,3.3945161037948163e-14,2.8876761855014164e-14,2.907836886365495e-09,2.8126307270991e-09,1.2056995974584401e-06,5.695439886494047e-09,1.6116174880336259e-07,1.1720071146895242e-10,9.31214343603278e-12,7.170177559147703e-11,7.847896427275018e-08,4.304506081934816e-09,1.3521908909983523e-05,1.648212613723549e-06,1.7716896850199963e-11,1.706317831709838e-15,1.697227946316405e-09
2.289422634646556e-06,0.9489747246582293,1.0656883903257234e-05,7.964174202989523e-06,4.432655777626804e-06,5.132332999125168e-05,0.0,0.0,5.084364893712864e-06,2.736294928596738e-08,0.00015048255350964175,7.26041670080187e-06,4.923423244060513e-07,4.260590750394512e-15,2.097373791467738e-10,7.563701857337511e-08,5.214073744663919e-06,6.116661422923429e-05,2.2411145504490458e-07,2.010822929621735e-07,0.0034699341485777834,7.247471149210764e-08,3.797808352656422e-09,2.7095556356898076e-11,1.7702823188858606e-10,6.42949285114401e-05,1.1862910323811413e-07,1.4253923847573814e-07,1.2291155438523409e-11,6.531681506982179e-13,1.9744082226379092e-11,2.5226414585337247e-13,5.993948545833882e-09,2.3943179579923473e-10,3.76,0.0,2.9560625467827455e-07,0.9967185661560625,4.5606969032603776e-05,2.2523348946172133e-07,0.5333541956467674,0.5260104292431047,1.2952404847395e-06,6.50750419053901e-09,0.003056143485203302,1.650854886330895e-07,2.8749057000958047e-09,2.2375512494697532e-12,1.547607051527239e-10,5.550570433696341e-05,3.6278160111074404e-09,6.367598547916469e-06,5.670803055128557e-06,3.425179457993264e-05,0.00011694254951903448,4.592708646712708e-08,6.760855357657416e-08,3.4128776787722416e-14,2.9032628318166943e-14,2.9236546191924122e-09,2.831960633654761e-09,1.2120948710751728e-06,5.7567228410332315e-09,1.6273449571667855e-07,1.1828704971881513e-10,9.36054867601313e-12,7.208177639279245e-11,7.84018329624649e-08,4.3041745896663935e-09,1.3564106435239822e-05,1.6696901240098555e-06,1.7760071567828766e-11,1.7107032986243707e-15,1.7157101138239765e-09
2.301647577282447e-06,0.9489781319438062,1.0707751491918535e-05,8.004565261134127e-06,4.4580347614865126e-06,5.176355232976462e-05,0.0,0.0,5.115787733071367e-06,2.753468582883108e-08,0.00015212211204080456,7.331579757718681e-06,4.963759002308993e-07,4.3352973087964686e-15,2.1238551202926839e-10,7.604461432864344e-08,5.262101373660619e-06,6.149172574176378e-05,2.269250235261942e-07,2.0326510266336194e-07,0.0034890241632731557,7.288572296406146e-08,3.818735156622591e-09,2.7607509843624678e-11,1.7867096339705536e-10,6.491286520299931e-05,1.1863948792318096e-07,1.4334588324422722e-07,1.256830636913259e-11,6.652846403207949e-13,1.9992992140561075e-11,2.545816210464059e-13,6.0008481031778946e-09,2.4087065162013613e-10,3.76,0.0,2.956039591118936e-07,0.9967166851840522,4.6051736725836915e-05,2.283124751917222e-07,0.5333741419228659,0.5259885933019819,1.2951867180609955e-06,6.507234073806252e-09,0.003056137709495548,1.6518321715604027e-07,2.876494265729695e-09,2.2493200257826453e-12,1.5563974027734078e-10,5.577343057756481e-05,3.6276455448326956e-09,6.401175215860975e-06,5.700580886151905e-06,3.444535388506696e-05,0.00011819139579577851,4.6139843582810947e-08,6.792658483956585e-08,3.4312958912603885e-14,2.918897743714425e-14,2.9395219098823706e-09,2.851333963567387e-09,1.2185095533735806e-06,5.818338736554362e-09,1.6433149559165629e-07,1.1937901334197637e-10,9.40908974625308e-12,7.246292646416216e-11,7.83248093180038e-08,4.30384309078606e-09,1.3606301588323273e-05,1.6913530360161685e-06,1.7803476336706947e-11,1.7151129008819355e-15,1.734325760192122e-09
2.3138725199183382e-06,0.948981540600258,1.0758771082053052e-05,8.045068621329175e-06,4.483506221416549e-06,5.220587206464349e-05,0.0,0.0,5.147380924645885e-06,2.7707405704490836e-08,0.00015377101706511945,7.40312889008378e-06,5.004280205529132e-07,4.411005912832617e-15,2.1505409142717578e-10,7.645348018547246e-08,5.310377350349344e-06,6.181670485232425e-05,2.2975989563077353e-07,2.054624111343323e-07,0.0035081126900031396,7.329670776440506e-08,3.839731944469574e-09,2.8127066836142588e-11,1.8032237052381676e-10,6.553389047215436e-05,1.1864993730734697e-07,1.4415256724284146e-07,1.285041852735948e-11,6.775756560186763e-13,2.0244333118631946e-11,2.56911186749738e-13,6.007773499056201e-09,2.4231044118676503e-10,3.76,0.0,2.9560166018718826e-07,0.9967147959879781,4.6499029388923156e-05,2.3141968953867976e-07,0.5333940913665002,0.525966746684873,1.2951329251004587e-06,6.506963825072247e-09,0.0030561319085748327,1.6528139070745359e-07,2.8780873636795733e-09,2.261129228648499e-12,1.5652192005511064e-10,5.604097165288798e-05,3.62747497152886e-09,6.434859153751715e-06,5.730452471267398e-06,3.463938897234496e-05,0.00011944700589911087,4.6353222905694223e-08,6.824554576103413e-08,3.449771061175065e-14,2.934581192676555e-14,2.9554390348620505e-09,2.8707508263079505e-09,1.2249437620384676e-06,5.8802883358673046e-09,1.659530344008723e-07,1.20476620908248e-10,9.457767447037027e-12,7.284523277448286e-11,7.824789373864752e-08,4.303511585674154e-09,1.3648494376644984e-05,1.7132022649563465e-06,1.784711230774992e-11,1.7195467607145016e-15,1.7530755969020458e-09
2.3260974625542293e-06,0.9489849506309278,1.0809943597453665e-05,8.085684981765387e-06,4.509070647732941e-06,5.265029500464837e-05,0.0,0.0,5.179144970544748e-06,2.788111277074043e-08,0.00015542929160083268,7.4750653150841005e-06,5.044987661925742e-07,4.487727166572777e-15,2.177432075919407e-10,7.686362325883767e-08,5.358902502023075e-06,6.214155167850774e-05,2.3261615949269703e-07,2.0767428280660436e-07,0.0035271997256873765,7.370766584481081e-08,3.860799117237075e-09,2.865431507439616e-11,1.8198248433587285e-10,6.615801210207543e-05,1.1866045175064019e-07,1.4495929166813505e-07,1.3137560199721986e-11,6.900431281440403e-13,2.0498125761915865e-11,2.592528817945388e-13,6.014724871669502e-09,2.437511723809607e-10,3.76,0.0,2.955993575882862e-07,0.9967128985410642,4.694885607471707e-05,2.345552774274318e-07,0.5334140439843841,0.525944889357626,1.2950791057737079e-06,6.5066934439149036e-09,0.0030561260823590707,1.6538001462089515e-07,2.879685022900411e-09,2.272979073172505e-12,1.5740726109723538e-10,5.630833164949012e-05,3.6273042878226633e-09,6.468650981451925e-06,5.760418356488209e-06,3.483390456982588e-05,0.00012070939564129159,4.656722823302633e-08,6.856544201490023e-08,3.468303508872519e-14,2.950313450567297e-14,2.9714062709858544e-09,2.890211332079686e-09,1.231397614878429e-06,5.942572410027894e-09,1.6759940072333047e-07,1.2157989110044894e-10,9.506582579295645e-12,7.322870229971403e-11,7.81710866321355e-08,4.303180074710741e-09,1.3690684807686355e-05,1.7352387289340298e-06,1.7890980638169887e-11,1.7240050010186014e-15,1.7719603393369835e-09
2.3383224051901203e-06,0.9489883620392008,1.0861269962957257e-05,8.126415041164764e-06,4.534728532007712e-06,5.309682699479155e-05,0.0,0.0,5.211080376300771e-06,2.8055810870133702e-08,0.0001570969588790964,7.547390256788425e-06,5.085882184996312e-07,4.565471780375937e-15,2.2045295143187496e-10,7.727505067402484e-08,5.407677660913408e-06,6.246626633825535e-05,2.354939038611932e-07,2.099007825254122e-07,0.0035462852672320127,7.411859715674945e-08,3.881937076711821e-09,2.9189343145727323e-11,1.8365133609621695e-10,6.67852379267773e-05,1.1867103161401406e-07,1.457660577263445e-07,1.3429800404329283e-11,7.026890047689762e-13,2.0754390843401764e-11,2.6160674529631674e-13,6.021702359551174e-09,2.4519285313035614e-10,3.76,0.0,2.955970510448431e-07,0.9967109928163844,4.7401225884760084e-05,2.377193842717211e-07,0.5334339997832972,0.5259230212858855,1.2950252599960776e-06,6.506422929909619e-09,0.003056120230765722,1.6547909406665132e-07,2.8812872723552013e-09,2.2848697748960968e-12,1.582957800549937e-10,5.6575514652220146e-05,3.627133498185301e-09,6.50255131974677e-06,5.790479088573649e-06,3.5028905372090684e-05,0.00012197858099793579,4.678186336562234e-08,6.888627928040932e-08,3.486893555153993e-14,2.9660947896345775e-14,2.9874238955376274e-09,2.9097155918089135e-09,1.2378712298283025e-06,6.005191738164343e-09,1.6927088573151778e-07,1.2268884271310407e-10,9.555535944633855e-12,7.361334202302626e-11,7.809438841467699e-08,4.302848558275433e-09,1.3732872888998663e-05,1.7574633489264282e-06,1.793508249126327e-11,1.7284877453263804e-15,1.7909807067506274e-09
