Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62)
9.999999999999999e-09,0.8273902961877763,4.015955524718977e-09,2.4765554088989516e-10,3.822789378482751e-11,1.985593614421668e-12,0.0,0.0,1.1585934983406488e-10,1.8234074811630193e-16,4.813165690800349e-12,2.319970194912926e-15,5.967353885686123e-14,7.0313861119677945e-25,8.899769728542858e-17,2.737429997097723e-13,5.463821809703082e-15,5.129890431549454e-09,6.392815489438043e-18,2.828289821691507e-17,1.419428504651235e-07,7.990476793518875e-14,2.065574743990802e-15,7.816361387951952e-28,5.821627174933903e-20,9.76693603668761e-14,2.9279417353812376e-15,2.31461391167273e-22,4.599599854975516e-32,4.160815736989128e-32,3.577554314142623e-19,8.108852213085706e-23,6.846296827497705e-17,8.477774609542022e-23,3.76,0.0,0.5559655307771899,0.9978157499450258,3.5863351168045177e-14,1.5323060108385592e-20,0.028190113329017802,0.028088086704566195,0.00010172060251870185,1.2619910646947216e-08,0.0021842444279206582,5.781290323297368e-11,9.684476760637039e-12,7.718751297243953e-19,7.911017221345908e-17,5.1268028155409835e-09,1.3155180500724523e-10,2.3906015950300723e-09,1.6424529011866615e-09,1.4420142383030064e-10,1.035424051277717e-12,2.542949960664513e-12,2.065014080613493e-12
1.0168829217630953e-08,0.8273902961877763,4.088253166234934e-09,2.563805301711275e-10,3.9618941369137456e-11,2.0913092129029636e-12,0.0,0.0,1.1978123114518841e-10,1.94878192827197e-16,5.066552310787794e-12,2.480459214889669e-15,6.284256385711177e-14,7.277648874202335e-25,9.03644541877689e-17,2.8782292035506194e-13,5.85952400742774e-15,5.305575507473289e-09,6.7920233613969924e-18,2.974068260160175e-17,1.467589735265107e-07,8.39575305434018e-14,2.2030224025696115e-15,8.841809512280628e-28,6.285630839881233e-20,1.0457847980030652e-13,3.081561150201326e-15,2.5004787325795726e-22,5.383383301916541e-32,4.8364766180157324e-32,3.8201758554940874e-19,8.756902168468201e-23,7.331160629366007e-17,9.391652591657857e-23,3.76,0.0,0.5555014684766671,0.997815749756289,3.8450597592938075e-14,1.6997300570591354e-20,0.02865418044586233,0.028552228063922325,0.0001016364533897152,1.2635685512617888e-08,0.0021842444259664,5.977846237989432e-11,9.985495211710494e-12,8.1620429365368e-19,8.355254778812879e-17,5.3023272757099e-09,1.337885623889742e-10,2.4320554232668202e-09,1.6737248063446699e-09,1.494076141380359e-10,1.092129355199046e-12,2.6405402329561496e-12,2.1499077554557388e-12
1.0462093691278548e-08,0.8275142915674432,4.213655011846661e-09,2.7188337757941233e-10,4.209355019651568e-11,2.2836173988942837e-12,0.0,0.0,1.267458214849047e-10,2.18168335041148e-16,5.527473653900234e-12,2.7787990381425997e-15,6.861423944837752e-14,7.714086243869512e-25,9.271482906797412e-17,3.1340866522514023e-13,6.597301068265466e-15,5.617640019962573e-09,7.530210257060546e-18,3.2390249355555737e-17,1.5531333077895084e-07,9.131314864233423e-14,2.4574333712611854e-15,1.0897811000720325e-27,7.159746607058858e-20,1.1743723495903389e-13,3.3605866738361756e-15,2.849746442365742e-22,7.03024364717019e-32,6.244991065983193e-32,4.270024843405064e-19,9.974837923246228e-23,8.232950315422453e-17,1.1172568230792347e-22,3.76,0.0,0.5546962905585209,0.9978157494210715,4.3272959116082276e-14,2.0266698341687318e-20,0.029459366918727532,0.029357543050742937,0.0001014903508540954,1.2659304860947954e-08,0.0021842444225508733,6.326983538845471e-11,1.0517066907220987e-11,8.97148034735214e-19,9.165449560065726e-17,5.6140998031343315e-09,1.3766856167796847e-10,2.503835950524419e-09,1.7281090468038616e-09,1.5866186267910357e-10,1.195458934117697e-12,2.81429751859365e-12,2.301440225727861e-12
1.0755358164926143e-08,0.8276381072582345,4.338825670416325e-09,2.878253856322892e-10,4.4642019273741235e-11,2.4871963002212943e-12,0.0,0.0,1.3390317224908437e-10,2.43470336943907e-16,6.015411937924503e-12,3.103198360182092e-15,7.473386411217425e-14,8.161371476271497e-25,9.503529490373512e-17,3.4046126768030413e-13,7.402358042689088e-15,5.938438117858942e-09,8.328043211080567e-18,3.519236411114501e-17,1.6410673579139037e-07,9.907841498264242e-14,2.732571961995786e-15,1.33501294004986e-27,8.125853725419805e-20,1.3143797758874224e-13,3.655395031402382e-15,3.234453080215929e-22,9.110053478816921e-32,8.007310188071931e-32,4.757548042172335e-19,1.1316648181969171e-22,9.213934270522468e-17,1.3224161608184008e-22,3.76,0.0,0.5538922797217692,0.9978157490765108,4.853310247406307e-14,2.4042711247776708e-20,0.03026338654926712,0.030161690595270237,0.0001013443655915554,1.2678584480876615e-08,0.002184244419108847,6.685897723048435e-11,1.1059495959713593e-11,9.832227135384065e-19,1.0025765316081869e-16,5.934589034073517e-09,1.4154177437947677e-10,2.5753309242515504e-09,1.7825730273534313e-09,1.681827560823224e-10,1.305071910202988e-12,2.993410476063307e-12,2.4581158791308714e-12
1.1048622638573739e-08,0.8277617435206175,4.463765920386087e-09,3.0420488799461353e-10,4.7264198604469025e-11,2.70234681418919e-12,0.0,0.0,1.4125294617021866e-10,2.708946085272565e-16,6.531117473900274e-12,3.4551238544518e-15,8.12121184283689e-14,8.619326688241887e-25,9.732612906465028e-17,3.6902124917237045e-13,8.27860568382323e-15,6.267954490837522e-09,9.188967754018241e-18,3.8151249346087913e-17,1.731389118243417e-07,1.0726356713573961e-13,3.029446794557907e-15,1.626027272199845e-27,9.190630962848068e-20,1.466448421200022e-13,3.966356310379309e-15,3.6568873794422113e-22,1.171908879514128e-31,1.0198827197563984e-31,5.284666421613066e-19,1.2790466236584307e-22,1.0278381830304573e-16,1.5577887271032153e-22,3.76,0.0,0.553089434274743,0.9978157487226225,5.425632905703453e-14,2.838590254729308e-20,0.03106624102887439,0.030964672362816692,0.000101198523766509,1.269400828664001e-08,0.002184244415641681,7.054577562577524e-11,1.1612586615217578e-11,1.0745760954278075e-18,1.0937605388101971e-16,6.263779197148629e-09,1.454082140154531e-10,2.6465430069148775e-09,1.8371158653175483e-09,1.7796916538389955e-10,1.4211459003469755e-12,3.1778512721589332e-12,2.6199105315930687e-12
1.1341887112221334e-08,0.827885200614682,4.5884765774872035e-09,3.210202246337193e-10,4.99599388508331e-11,2.9293682994147793e-12,0.0,0.0,1.487948066666686e-10,3.0055426790249265e-16,7.075338865645784e-12,3.836081726823097e-15,8.805971777916257e-14,9.087774664769275e-25,9.958761383455761e-17,3.991291309407822e-13,9.230057491043625e-15,6.606173859229784e-09,1.0116568792214246e-17,4.127112277693487e-17,1.8240958229928937e-07,1.1587877707015482e-13,3.3490824147055856e-15,1.9697105606980348e-27,1.0361026164790939e-19,1.6312352912632584e-13,4.293835880010293e-15,4.1194024176104567e-22,1.4971349376264762e-31,1.2908256156494376e-31,5.853335980241488e-19,1.4404670787386254e-22,1.1430648268601165e-16,1.8267776407896735e-22,3.76,0.0,0.5522877525282246,0.9978157483594183,6.046859814729359e-14,3.3362034928067137e-20,0.031867932046490605,0.03176649002359486,0.00010105284424440631,1.2706006698109957e-08,0.0021842444121548204,7.433011765404768e-11,1.2176146124543397e-11,1.1713549918516974e-18,1.1902364030734698e-16,6.601654552750945e-09,1.492678941297054e-10,2.7174748633778093e-09,1.8917367011043e-09,1.880199734190006e-10,1.543857767164432e-12,3.3675921314205143e-12,2.7867995725451117e-12
1.163515158586893e-08,0.8280084788001411,4.712958485887811e-09,3.3826974187144794e-10,5.272909134739855e-11,3.168558585930789e-12,0.0,0.0,1.5652841784330878e-10,3.325651231836284e-16,7.648823019609636e-12,4.2476176947276495e-15,9.528741174173811e-14,9.566538946333653e-25,1.0182003536027003e-16,4.3082543604959997e-13,1.0260829084495205e-14,6.953080974028384e-09,1.1114573972151546e-17,4.4556197290365105e-17,1.9191847080107008e-07,1.2493415151504683e-13,3.692518870657267e-15,2.3737480007296783e-27,1.1644257725144573e-19,1.8094129089951541e-13,4.6381944383282536e-15,4.624414850277748e-22,1.9001179267465798e-31,1.6239520345316534e-31,6.46554692156034e-19,1.6167884098197249e-22,1.2675172962734474e-16,2.1330561754868582e-22,3.76,0.0,0.5514872327954458,0.9978157479869108,6.719652269778148e-14,3.9042348780461116e-20,0.03266846128860863,0.032567145250736465,0.00010090734057033997,1.2714962501710879e-08,0.0021842444086526067,7.821188976979659e-11,1.2749984698162412e-11,1.2737052670198766e-18,1.2921426475536142e-16,6.948199393045743e-09,1.5312082827296518e-10,2.7881291555954977e-09,1.946434694793516e-09,1.9833407480619332e-10,1.6733836267699167e-12,3.5626053518933115e-12,2.9587580508645927e-12
1.1928416059516525e-08,0.8281315783363316,4.837212511635322e-09,3.559517924144455e-10,5.5571508110893584e-11,3.420213985084294e-12,0.0,0.0,1.6445344449158603e-10,3.670456544608248e-16,8.252315154706786e-12,4.691316968364074e-15,1.0290598348596567e-13,1.0055443908673266e-24,1.0402368275495918e-16,4.641506913446278e-13,1.1375137583870167e-14,7.308660616869378e-09,1.2186857010301099e-17,4.801068087545063e-17,2.0166530107974247e-07,1.3443973232169024e-13,4.060811302491797e-15,2.8466899381725423e-27,1.304781590858877e-19,2.0016691712794338e-13,4.999788058517421e-15,5.174404154730255e-22,2.3966184011391747e-31,2.0313844407609307e-31,7.123322843604959e-19,1.808897016208126e-22,1.4016477584712632e-16,2.4805804242330244e-22,3.76,0.0,0.5506878733920828,0.9978157476051166,7.446736513948886e-14,4.5503846517368287e-20,0.03346783043927645,0.033366639718874415,0.00010076202238532711,1.2721216080533665e-08,0.002184244405135361,8.219097781671226e-11,1.3333915461724289e-11,1.381771844419871e-18,1.3996168993238375e-16,7.303398041953585e-09,1.5696702999223679e-10,2.858508538732056e-09,2.0012090235928116e-09,2.089103759147582e-10,1.8098988565391119e-12,3.7628633176744435e-12,3.135760747855989e-12
1.222168053316412e-08,0.8282544994822142,4.961239537497928e-09,3.7406473537081493e-10,5.848704184726836e-11,3.6846292992631645e-12,0.0,0.0,1.725695520892276e-10,4.041169958634166e-16,8.88655881212324e-12,5.16880423389418e-15,1.1092624917710059e-13,1.055431483595009e-24,1.0619884732191925e-16,4.991454293323498e-13,1.2577300991385607e-14,7.67289760000113e-09,1.3337440988673915e-17,5.1638776556848586e-17,2.1164979705215205e-07,1.4440549682291593e-13,4.455029544024554e-15,3.398021711953953e-27,1.4579464031641837e-19,2.2087072067654657e-13,5.3789682346746795e-15,5.771911883859258e-22,3.00504686283764e-31,2.527206563584268e-31,7.828719941520587e-19,2.0177032879205536e-22,1.5459164317933927e-16,2.873602130604229e-22,3.76,0.0,0.5498896726362535,0.997815747214054,8.230903321736181e-14,5.282958285097637e-20,0.03426604118010069,0.03416497510305792,0.00010061689651014573,1.2725070079918218e-08,0.0021842444016015677,8.626726704176035e-11,1.392775441221803e-11,1.4956987132040722e-18,1.5127958954984376e-16,7.667234855118173e-09,1.6080651282267355e-10,2.928615658142436e-09,2.0560588798223175e-09,2.1974779482133684e-10,1.9535781028408205e-12,3.968338509066192e-12,3.317782239486858e-12
1.2514945006811715e-08,0.8283772424963732,5.085040458903842e-09,3.9260693625595883e-10,6.147554595662551e-11,3.962097831488216e-12,0.0,0.0,1.808764067996777e-10,4.439029177120456e-16,9.552295865083864e-12,5.681743638543408e-15,1.193590573834146e-13,1.106297798798352e-24,1.0834582188125893e-16,5.35850189982559e-13,1.3871737578902133e-14,8.045776766242868e-09,1.4570501616404512e-17,5.54446823289437e-17,2.218716828032603e-07,1.5484135819051286e-13,4.876257736720815e-15,4.038236981812254e-27,1.624723950945472e-19,2.4312452346725277e-13,5.776081927039472e-15,6.419540930194684e-22,3.7468221062139793e-31,3.127718015595671e-31,8.58382622294258e-19,2.2441414247560867e-22,1.7007914098987137e-16,3.316681678324492e-22,3.76,0.0,0.5490926288485138,0.9978157468137401,9.075007585430473e-14,6.110896092236396e-20,0.03506309519025025,0.034962153077925565,0.0001004719677716263,1.272679357140771e-08,0.002184244398050833,9.044064210895243e-11,1.4531320374770221e-11,1.6156289344730337e-18,1.6318154892745282e-16,8.03969421986385e-09,1.6463929028139855e-10,2.998453147032062e-09,2.110983469314228e-09,2.3084526125817928e-10,2.1045952887346933e-12,4.1790035108155435e-12,3.5047969495464163e-12
1.280820948045931e-08,0.8284998076370198,5.208616180915847e-09,4.1157676698830697e-10,6.453687453615846e-11,4.25291139487291e-12,0.0,0.0,1.8937367547127578e-10,4.865298087597476e-16,1.025026652858145e-11,6.231838777538271e-15,1.2821528848874045e-13,1.1581260661943899e-24,1.1046490019058902e-16,5.743055224560567e-13,1.5262965279167037e-14,8.42728298893356e-09,1.589037045749743e-17,5.943259109093149e-17,2.3233068258724858e-07,1.657571657905962e-13,5.325593955318672e-15,4.7789146178638204e-27,1.8059454773791495e-19,2.6700164245939363e-13,6.191471606697624e-15,7.119954800111473e-22,4.646766757522142e-31,3.8517140839310905e-31,9.390760736033348e-19,2.489169256697772e-22,1.8667484884325154e-16,3.814701233094393e-22,3.76,0.0,0.5482967403518539,0.9978157464041912,9.981967904315367e-14,7.043803422148918e-20,0.03585899414645977,0.03575817531712299,0.00010032723958475422,1.2726625764518372e-08,0.002184244394484143,9.471098711281462e-11,1.5144434960074373e-11,1.7417046474714293e-18,1.7568106558990045e-16,8.42076055514334e-09,1.684653758631693e-10,3.068023624756049e-09,2.165982010203786e-09,2.4220171655354997e-10,2.263123621633017e-12,4.394831018655893e-12,3.696779194812978e-12
1.3101473954106906e-08,0.8286221951619898,5.331967616038718e-09,4.3097260587684716e-10,6.767088238146606e-11,4.557360321968963e-12,0.0,0.0,1.9806102563622962e-10,5.32126658521686e-16,1.0981209369063215e-11,6.8208326828091585e-15,1.3750585410989248e-13,1.2108991248982842e-24,1.1255637644753007e-16,6.145519867589256e-13,1.6755601081147148e-14,8.817401171873102e-09,1.7301538124937436e-17,6.360669058284071e-17,2.430265208284429e-07,1.7716270553694491e-13,5.804149844807569e-15,5.63279922133998e-27,2.0024698067881474e-19,2.925768757293037e-13,6.625475299793473e-15,7.8758768980861795e-22,5.733542745644893e-31,4.720792420456065e-31,1.0251672810001244e-18,2.753768065688633e-22,2.0442709941518867e-16,4.372878029964584e-22,3.76,0.0,0.5475020054716947,0.997815745985423,1.0954766176636881e-13,8.091981422082401e-20,0.03665373972303318,0.03655304349291509,0.00010018271434074794,1.2724779311654765e-08,0.0021842443909023544,9.90781855915764e-11,1.5766922522446436e-11,1.8740670757050076e-18,1.88791549856424e-16,8.810418311477756e-09,1.7228478303751895e-10,3.1373296956323944e-09,2.2210537320352164e-09,2.538161135658222e-10,2.429335600923126e-12,4.615793844440264e-12,3.893703223320008e-12
1.3394738427754501e-08,0.8287444053287452,5.45509568256437e-09,4.5079283760318207e-10,7.087742498676561e-11,4.875733474015703e-12,0.0,0.0,2.0693812550945913e-10,5.808250396930972e-16,1.1745861314069352e-11,7.45050781338491e-15,1.4724169651892112e-13,1.264599928630711e-24,1.1462054485975375e-16,6.56630155324931e-13,1.8354360429410542e-14,9.216116249258942e-09,1.8808657441391227e-17,6.797116332248315e-17,2.5395892212212673e-07,1.8906770024231096e-13,6.313050268398169e-15,6.613885342907449e-27,2.215183412390002e-19,3.199264886481851e-13,7.078426631284339e-15,8.690089820869497e-22,7.040129555279295e-31,5.759688417313883e-31,1.116874130791226e-18,3.0389424088331534e-22,2.233849616476896e-16,4.99677779947173e-22,3.76,0.0,0.5467084225358848,0.997815745557452,1.1996447194315888e-13,9.26645836405117e-20,0.03744733359184725,0.03734675927591798,0.00010003839367568174,1.2721443248510135e-08,0.0021842443873054127,1.0354212054011002e-10,1.639861011850256e-11,2.012856532984934e-18,2.025263254239293e-16,9.208651970891979e-09,1.7609752524681015e-10,3.206373948085665e-09,2.276197875070779e-09,2.656874166134412e-10,2.603403025545794e-12,4.841864920188815e-12,4.095543246796484e-12
1.3688002901402097e-08,0.8288664383943749,5.5780013032328865e-09,4.710358532001831e-10,7.415635854440125e-11,5.208318250112697e-12,0.0,0.0,2.1600464398736941e-10,6.32759090654984e-16,1.2544957661819712e-11,8.12268604740412e-15,1.57433788070153e-13,1.3192115505159735e-24,1.1665769927057735e-16,7.005806145277063e-13,2.0064056627513203e-14,9.623413185620243e-09,2.041654656676748e-17,7.253018654333052e-17,2.6512761123529094e-07,2.0148180996770687e-13,6.853432966111956e-15,7.737505461391185e-27,2.4450004728831687e-19,3.491282001572341e-13,7.550654868274306e-15,9.565434661424825e-22,8.60434822652707e-31,6.996641113267301e-31,1.214417389159428e-18,3.345719943061567e-22,2.435982241433069e-16,5.692328325617591e-22,3.76,0.0,0.5459159898746968,0.9978157451202957,1.311011824037278e-13,1.0579021525640239e-19,0.038239777422355084,0.03813932433489512,9.989427867519249e-05,1.2716785610300467e-08,0.0021842443836928745,1.0810267442264292e-10,1.7039327466452863e-11,2.158212429406937e-18,2.1689862994441665e-16,9.61544604684758e-09,1.7990361590477408e-10,3.275158953983379e-09,2.3314136897190047e-09,2.7781460140241035e-10,2.7854970015261027e-12,5.073017301327461e-12,4.302273468252884e-12
1.3981267375049692e-08,0.8289882946155956,5.700685404128834e-09,4.91700050028055e-10,7.750753994380585e-11,5.555400596325323e-12,0.0,0.0,2.2526025064657258e-10,6.880654980671506e-16,1.337923209074696e-11,8.839228675671579e-15,1.6809313063197868e-13,1.3747171875055572e-24,1.1866813283261093e-16,7.464439661243143e-13,2.1889600245355897e-14,1.0039276975750473e-08,2.213019209288607e-17,7.728793213331738e-17,2.7653231310733975e-07,2.1441463236968306e-13,7.42644822364182e-15,9.020421786306209e-27,2.6928629184065505e-19,3.8026116913919e-13,8.042484962946898e-15,1.0504810322504735e-21,1.0469434195566663e-30,8.46379154748558e-31,1.3180206298446425e-18,3.675151251274383e-22,2.6511737879538503e-16,6.46583312906677e-22,3.76,0.0,0.545124705820823,0.9978157446739706,1.4298948689039615e-13,1.2042249616747565e-19,0.039031072881589635,0.03893074033659891,9.97503700341876e-05,1.2710955760054947e-08,0.0021842443800646153,1.1275972918525353e-10,1.768890690600285e-11,2.3102732772729405e-18,2.319216155972527e-16,1.0030785084174035e-08,1.8370306839538573e-10,3.3436872681152947e-09,2.386700436051744e-09,2.901966549519512e-10,2.9757879494553313e-12,5.3092241692820165e-12,4.513868105462422e-12
1.4274531848697287e-08,0.8291099742487514,5.823148913801066e-09,5.127838317480053e-10,8.093082676995541e-11,5.917265014726692e-12,0.0,0.0,2.347046157425601e-10,7.468834795482041e-16,1.4249416668975745e-11,9.602036396691763e-15,1.792307550233537e-13,1.4311001644541683e-24,1.206521377245285e-16,7.942608286317132e-13,2.3835998530482775e-14,1.0463692644638325e-08,2.3954752105491562e-17,8.224856657456758e-17,2.881727528507509e-07,2.2787570304560584e-13,8.033258551156267e-15,1.0480921947817558e-26,2.9597404663691296e-19,4.134059808855694e-13,8.554237595105047e-15,1.1511172839721953e-21,1.2684662199601499e-30,1.019761554634033e-30,1.4279101629976664e-18,4.028309669971084e-22,2.87993604651423e-16,7.32398526921783e-22,3.76,0.0,0.5443345687093725,0.9978157442184935,1.5566169608538768e-13,1.3669545744368277e-19,0.03982122163416726,0.039721008945656076,9.960666817277498e-05,1.2704086460511433e-08,0.002184244376420877,1.175131662681531e-10,1.8347183358853606e-11,2.469176696960399e-18,2.4760834965653573e-16,1.0454653658998313e-08,1.8749589607207104e-10,3.411961427808702e-09,2.4420573834057127e-09,3.028325755184955e-10,3.1744456119234563e-12,5.5504588335196165e-12,4.730301410909437e-12
