Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63)
5.155711831291058e-16,0.7193165462655009,9.138267915259019e-25,1.104496753926265e-21,1.502887234601526e-29,1.8449889220820095e-38,0.0,0.0,2.2517272117518267e-27,2.8020540840874086e-49,1.5796437184807622e-36,4.6687372032811906e-42,1.2206351168356194e-38,2.1720351158850667e-50,1.7832114566572744e-33,1.8976011639486018e-38,7.361107440058642e-49,1.083794592081363e-25,1.704150312137749e-45,9.910512536423156e-44,1.2553929667844958e-24,7.484545088714558e-39,3.4987987741048842e-43,1.3215147579824088e-86,2.1500793856496848e-54,1.4688866004441636e-40,1.8695967599806433e-47,6.174606669167477e-75,1.3161791026481487e-106,3.422392890845452e-93,5.359016756075886e-53,3.13115898346449e-64,3.762050683440219e-51,3.3184743160344924e-73,3.76,0.0,0.7117551606284273,0.9999999989677945,4.5980766713534006e-48,1.8281037048485345e-70,9.312656937456866e-11,8.913855411212913e-11,3.988015262428897e-12,6.972837073607954e-24,1.0322053109923654e-09,4.067452920721304e-28,2.3428065522500966e-29,6.570700435166634e-52,7.56702186800393e-50,1.083794592066293e-25,1.0332760855292107e-25,5.813549419426322e-25,3.3472357483425787e-25,1.5030833762665236e-29,1.7832169714964225e-33,6.698917401458484e-37
8.59285402338561e-16,0.7193165462736627,2.526462419551817e-24,1.840828602842443e-21,4.155090257240668e-29,8.478904852854757e-38,0.0,0.0,6.2253646756092495e-27,2.3042310599662855e-48,7.259464426519908e-36,2.1455835007586363e-41,5.609590849303281e-38,9.981867123007815e-50,4.930055404656785e-33,8.721010149646747e-38,6.053379505539417e-48,2.996376272958189e-25,7.83240395107188e-45,4.554504313635594e-43,3.4707929591204735e-24,3.439619571943491e-38,1.6186295885656958e-42,8.767347251081918e-85,1.768090650042568e-53,6.880577830114807e-40,1.5374372240488538e-46,1.9530550690263342e-73,4.77858734738939e-104,2.2705141606025255e-91,4.406918367921794e-52,4.3659750984556636e-63,3.0937133980151934e-50,9.305346949806472e-72,3.76,0.0,0.7117551605663428,0.9999999982796585,3.6566594792016103e-47,5.126184253376189e-69,1.552109664923903e-10,1.485642747184002e-10,6.646691773960702e-12,1.927784375549369e-23,1.7203414172190117e-09,1.1245316074363284e-27,6.477175786860026e-29,5.403348303306239e-51,6.22271051750202e-49,2.996376272888933e-25,2.856703517972352e-25,1.6072754963466899e-24,9.254122788698043e-25,4.155991651536612e-29,4.930080832673791e-33,3.0875268067227595e-36
1.1686281996270707e-15,0.719316546281008,4.498880916419187e-24,2.5035275117410426e-21,7.39904241959702e-29,1.9085958867540962e-37,0.0,0.0,1.1085530853997196e-26,6.720390522320443e-48,1.6340991852413478e-35,4.829693347062467e-41,1.2627138862419164e-37,2.246908243178485e-49,8.778967754933284e-33,1.9631913337088887e-37,1.7655056730254292e-47,5.335661708233291e-25,1.763163049055539e-44,1.0252144164054092e-42,6.180454349429613e-24,7.742549636869113e-38,3.6755233611019474e-42,5.001279434476517e-84,5.15671688689741e-53,1.5877635597209067e-39,4.484002447459973e-46,8.956281997402698e-73,4.261126961068925e-103,1.2951981267870322e-90,1.285297586903865e-51,1.4966805092601527e-62,9.023013113627682e-50,4.145828758538071e-71,3.76,0.0,0.7117551605104668,0.9999999976603365,1.037062408738705e-46,2.2838771433094072e-68,2.1108692389405613e-10,2.0204742382117927e-10,9.039500072824572e-12,3.4328126303610926e-23,2.339663413172191e-09,2.0024581353580363e-27,1.1533936353169456e-28,1.575913441145228e-50,1.8148918688257308e-48,5.335661708077398e-25,5.0869411817576815e-25,2.8620813795478258e-24,1.6478850474418663e-24,7.401071449102085e-29,8.779025240923934e-33,6.976792043299451e-36
1.4779709969155803e-15,0.7193165462883534,7.022816249642023e-24,3.1662266798359332e-21,1.1550100346029565e-28,3.607375651285554e-37,0.0,0.0,1.730467096645983e-26,1.537756889004937e-47,3.088555768399489e-35,9.128447214770666e-41,2.386612583272466e-37,4.246802631023931e-49,1.3704091834626558e-32,3.710704887829311e-37,4.0398438031455536e-47,8.329048292935817e-25,3.3326825055518586e-44,1.9377220442622885e-42,9.64777687673676e-24,1.4633923274191995e-37,6.993150302287015e-42,1.615194967398188e-83,1.1799583670127398e-52,3.057143262456895e-39,1.0260274552129258e-45,2.592770167932441e-72,1.513578704710555e-102,4.18292527559156e-90,2.941013589131995e-51,4.0426663029180535e-62,2.0646545707079493e-49,1.2695288446176794e-70,3.76,0.0,0.7117551604545909,0.9999999970410149,2.355135496185281e-46,6.993647365649266e-68,2.6696288129109254e-10,2.5553057351367423e-10,1.1432307777336728e-11,5.358668547498879e-23,2.958984880255708e-09,3.12586615654813e-27,1.8004645473390508e-28,3.6060050013934845e-50,4.1528490049811705e-48,8.329048292641167e-25,7.9407845741922e-25,4.4677491943376664e-24,2.5723716879337368e-24,1.1553935343715437e-28,1.3704200845437914e-32,1.3225235151376502e-35
1.78731379420409e-15,0.7193165462956987,1.0067717569797736e-23,3.828926092770967e-21,1.655803331731844e-28,6.029600247622568e-37,0.0,0.0,2.4807506032132458e-26,3.0410259250367177e-47,5.162406748547368e-35,1.5257872275436759e-40,3.989134120772648e-37,7.098369040292257e-49,1.964581171835432e-32,6.202530294017145e-37,7.989130159404666e-47,1.1940303724489633e-24,5.570750923691264e-44,3.2388289267520446e-42,1.3830790659874026e-23,2.4460047895298993e-37,1.1761122668583633e-41,4.9642541160509254e-83,2.3334547269449084e-52,5.197896190493594e-39,2.0290436570670154e-45,6.880672870360196e-72,6.447733661050718e-102,1.285607163280315e-89,5.816070447466879e-51,9.035553028384344e-62,4.0830305446730394e-49,3.317264193347221e-70,3.76,0.0,0.7117551603987149,0.9999999964216939,4.595046607007498e-46,1.827430888331292e-67,3.22838838683756e-10,3.0901372376321826e-10,1.3825114920420818e-11,7.682040675396253e-23,3.5783058477661683e-09,4.4811576102195744e-27,2.5810980563570125e-28,7.1311505453098675e-50,8.212606292761761e-48,1.1940303723997141e-24,1.1383689156109715e-24,6.404843213557491e-24,3.687681798193466e-24,1.6564443370108767e-28,1.964599448748582e-32,2.2166023082757835e-35
2.4059993887811095e-15,0.7193165463103898,1.7345573234079483e-23,5.154325476999728e-21,2.852803833692211e-28,1.28725436871158e-36,0.0,0.0,4.274061904266786e-26,8.50628749196094e-47,1.1021159637482453e-34,3.2573882021824967e-40,8.516352202037728e-37,1.5154206275861606e-48,3.3847578859045174e-32,1.324271720224067e-36,2.2347261673432555e-46,2.0571856308275798e-24,1.1893974668644265e-43,6.914530279069625e-42,2.3828939020736313e-23,5.221941189919311e-37,2.5433788921449076e-41,3.258061689699759e-82,6.527093400187348e-52,1.1492606501671296e-38,5.675593244545305e-45,3.2607007080445664e-71,8.525527141450668e-101,8.43745701508051e-89,1.6268592012129913e-50,2.9476217863255236e-61,1.1421098704980067e-48,1.5346608005293598e-69,3.76,0.0,0.711755160286963,0.9999999951830532,1.2397326663903262e-45,8.454206079671135e-67,4.345907534591104e-10,4.159800255326459e-10,1.8610727926262982e-11,1.323531300767725e-22,4.816946643521049e-09,7.720546946633386e-27,4.44695274058765e-28,1.99471633806554e-49,2.2972366393548787e-47,2.0571856307224373e-24,1.961284007350269e-24,1.1034842403438989e-23,6.35347131288229e-24,2.854172306688344e-28,3.384797156853861e-32,4.7594175529825637e-35
3.0246849833581288e-15,0.7193165463250807,2.654913024038359e-23,6.479725766272454e-21,4.366555091812057e-28,2.3407384549325492e-36,0.0,0.0,6.541879144264836e-26,1.9046990552632195e-46,2.004079944728138e-34,5.923217870492458e-40,1.548607187547043e-36,2.7556275034586396e-48,5.180709587363505e-32,2.4082080639661745e-36,5.00396914341407e-46,3.1487312403714362e-24,2.1629723022058436e-43,1.257332232816133e-41,3.647257366048355e-23,9.495532900909011e-37,4.676892518037448e-41,1.1965754950984534e-81,1.4615260771106378e-51,2.1531251719130976e-38,1.2708594470716494e-44,1.0151056972611147e-70,4.1624650546868046e-100,3.0987838880098845e-88,3.6428105888842904e-50,7.506689602517289e-61,2.5573997356477702e-48,4.754403078132793e-69,3.76,0.0,0.711755160175211,0.9999999939444144,2.7082212955101806e-45,2.619124488833381e-66,5.463426682183005e-10,5.229463293611525e-10,2.339633885683958e-11,2.0257966060584823e-22,6.055585592653895e-09,1.1817073198291295e-26,6.806510761156664e-28,4.466514902544096e-49,5.143940771894691e-47,3.1487312401802472e-24,3.0019396598045847e-24,1.688992710171877e-23,9.724621681350393e-24,4.36904351106854e-28,5.180781400587167e-32,8.698049477431763e-35
3.6433705779351485e-15,0.7193165463397716,3.780900369552346e-23,7.805127021988448e-21,6.218553675479482e-28,3.872048763201432e-36,0.0,0.0,9.316387005391376e-26,3.763334244014635e-46,3.3151423013682132e-34,9.798177079328272e-40,2.561700246529949e-36,4.558345096284463e-48,7.377924070815544e-32,3.98385938883456e-36,9.887014184385978e-46,4.4841590630133665e-24,3.5782853180707467e-43,2.079872872575773e-41,5.1941131944505904e-23,1.570746440422604e-36,7.804133066627057e-41,3.7155133553360956e-81,2.887709107348815e-51,3.643961721932112e-38,2.5109837093616433e-44,2.6938375139326265e-70,1.7464842092085068e-99,9.622072682861934e-88,7.197527629976195e-50,1.670754992015111e-60,5.0530034247496817e-48,1.2566043758637067e-68,3.76,0.0,0.7117551600634591,0.9999999927057773,5.251781447244828e-45,6.922426836580818e-66,6.5809458296023e-10,6.299126353883999e-10,2.818194757139097e-11,2.884966375470506e-22,7.29422256991528e-09,1.6828874951476463e-26,9.693260000996801e-28,8.82503801708527e-49,1.0163572889403477e-46,4.4841590626971034e-24,4.2751043606804274e-24,2.405319153166041e-23,1.3848975622424824e-23,6.222670006091977e-28,7.378043389518144e-32,1.4444877925266547e-34
4.880741767089187e-15,0.7193165463691533,6.661356630176903e-23,1.0455932487286912e-20,1.0956430292900643e-27,8.931646609355743e-36,0.0,0.0,1.641402633496633e-25,1.2009118986469037e-45,7.646998933653316e-34,2.2601394897828377e-39,5.9090400104878166e-36,1.0514653010077267e-47,1.2998751126612557e-31,9.190180392302929e-36,3.155113403286241e-45,7.900408141991336e-24,8.25572649474506e-43,4.797606921111433e-41,9.151220183740137e-23,3.62321375164508e-36,1.8216046535191874e-40,3.3327198600574636e-80,9.214950741980102e-51,8.665799568132982e-38,8.012759436353257e-44,1.6095191453378287e-69,3.3370643676989156e-98,8.630689960702007e-87,2.2967969223701115e-49,7.201019245803416e-60,1.6125039636838633e-47,8.000227805378712e-68,3.76,0.0,0.7117551598399552,0.9999999902285094,1.6401037109431068e-44,4.4071790564683575e-65,8.815984123913342e-10,8.43845254163008e-10,3.775315822755272e-11,5.08286020808676e-22,9.771490497727987e-09,2.964988591457973e-26,1.7078045937386667e-27,2.816169617607064e-48,3.2433659204978517e-46,7.900408141261814e-24,7.532060290546409e-24,4.2377970951129153e-23,2.4399734664809748e-23,1.0965925359280912e-27,1.2999028039001918e-31,3.3498880530868945e-34
7.355484145397265e-15,0.7193165464279169,1.4928317883042873e-22,1.575755519681061e-20,2.455521271331774e-27,3.023318865276989e-35,0.0,0.0,3.678439741939346e-25,6.46330499394955e-45,2.588448573405209e-33,7.650438483862466e-39,2.000160739068254e-35,3.559105655772349e-47,2.9130625413453552e-31,3.1110039034395074e-35,1.698180159812455e-44,1.7705166266524844e-23,2.7958523477282316e-42,1.6239434214247052e-40,2.0508198081527689e-22,1.2264227211400574e-35,6.23284815421538e-40,7.292539592769724e-79,4.959514703653967e-50,3.0140668515708584e-37,4.312462018700496e-43,2.1192350752691156e-68,1.8417553467831418e-96,1.888511856101333e-85,1.2361411791456839e-48,6.3840255945139875e-59,8.679066680923957e-47,1.1362874701606406e-66,3.76,0.0,0.7117551593929475,0.9999999852739975,8.748035099868852e-44,6.259549707066314e-64,1.328606071043185e-09,1.2717105185084459e-09,5.689555253300581e-11,1.1390853445583456e-21,1.4726002322128363e-08,6.644652407965883e-26,3.8272621499235494e-27,1.5156919991387336e-47,1.7456776693197927e-45,1.770516626405548e-23,1.6879560880877718e-23,9.497041660018909e-23,5.468060299155962e-23,2.458735257236206e-27,2.913156815233016e-31,1.1394634781408257e-33
1.230496890201342e-14,0.7193165465454442,4.1494958769135067e-22,2.636084777561642e-20,6.826278304061429e-27,1.4407037499382487e-34,0.0,0.0,1.0224658435195774e-24,5.406549760771011e-44,1.2334524030458222e-32,3.645648897660684e-38,9.531177594657801e-35,1.6959697909597719e-46,8.097188545450559e-31,1.4825130629941775e-34,1.4207009352768031e-43,4.921407124954482e-23,1.3336880044768817e-41,7.738357250586694e-40,5.700495676955972e-22,5.844105788926764e-35,2.98945929710792e-39,3.2868255793653193e-77,4.148683203690565e-49,1.4591199239295382e-36,3.607365555736245e-42,5.336895442618072e-67,2.542612329603009e-94,8.511491079127147e-84,1.0340410052429052e-47,9.947639506725878e-58,7.261051065499938e-46,3.0384100062126864e-65,3.76,0.0,0.7117551584989322,0.9999999753650702,7.364313961930095e-43,1.6737620654914344e-62,2.2226213875047387e-09,2.1274411544753447e-09,9.518023302457545e-11,3.1662159761636816e-21,2.463492976491082e-08,1.84696613086894e-25,1.0638405153199165e-26,1.267928724234736e-46,1.4604324146656028e-44,4.921407123777782e-23,4.6918470520656036e-23,2.639810764869976e-22,1.519909617380368e-22,6.841593454164388e-27,8.097639558874197e-31,5.445476540873004e-33
2.2203938415245728e-14,0.7193165467804986,1.3475380423674371e-21,4.7567621579120824e-20,2.2174003945710437e-26,8.677596798629568e-34,0.0,0.0,3.32044232714207e-24,6.0492212484483116e-43,7.429020647136942e-32,2.195815008964199e-37,5.740546884847427e-34,1.0214466318848056e-45,2.629540770829501e-30,8.929157944743363e-34,1.5899768279498055e-42,1.5982505061324266e-22,8.050152780595392e-41,4.6606628615707606e-39,1.8512269303971465e-21,3.5197918478094685e-34,1.8059809571816184e-38,2.363842666944909e-75,4.641953075985904e-48,8.84512965628355e-36,4.036156740260277e-41,2.0497410352765385e-65,6.343511792246101e-92,6.121009555473403e-82,1.1569788574154792e-46,2.1697221065187853e-56,8.126491934360101e-45,1.20726493987561e-63,3.76,0.0,0.7117551567109016,0.9999999555475999,8.333216796793051e-42,6.650197863668706e-61,4.010652017059682e-09,3.838902855456446e-09,1.7174916158758752e-10,1.0282195111575999e-20,4.445239988223052e-08,5.998036705511054e-25,3.4548569754095954e-26,1.418768474659168e-45,1.6344307554284206e-43,1.59825050542371e-22,1.5236525046573653e-22,8.572716681055721e-22,4.935867243811272e-22,2.226624387182421e-26,2.6298131935986542e-30,3.2836512783895435e-32
4.2001877441710346e-14,0.7193165472506072,4.8177853304298326e-21,8.998192404678093e-20,7.93197588491093e-26,5.988892628207671e-33,0.0,0.0,1.187149048607593e-23,8.014328573304862e-42,5.1268144083536735e-31,1.515428733862284e-36,3.961542541224924e-33,7.048688331656593e-45,9.401263768169317e-30,6.161977680483736e-33,2.1075489628977632e-41,5.714406600729743e-22,5.579705934985734e-40,3.216199879617547e-38,6.618640276656794e-21,2.4289150310235492e-33,1.2484388846601365e-37,2.2312718614390697e-73,6.150223894973817e-47,6.116765534718825e-35,5.3472795216586505e-40,1.004104429212041e-63,1.5307255193458324e-89,5.777560687095029e-80,1.5328864375801338e-45,5.691661189455214e-55,1.0772614078767028e-43,6.014447395525106e-62,3.76,0.0,0.7117551531348404,0.9999999159141989,1.1143378127803649e-40,3.31281270939929e-59,7.586713262696368e-09,7.2618279736588905e-09,3.248852889815307e-10,3.676135058481847e-20,8.408580103731591e-08,2.1444927041457713e-24,1.2352426703814752e-25,1.879985820333947e-44,2.166442859404602e-42,5.714406595838899e-22,5.447347051719193e-22,3.064960186288673e-21,1.7646959983288124e-21,7.995627850078613e-26,9.403150442303375e-30,2.2668744680494126e-31
8.159775549463957e-14,0.7193165481908248,1.817839578713108e-20,1.7481355038351067e-19,2.9960710860744923e-25,4.4448984379329133e-32,0.0,0.0,4.479393023628773e-23,1.1636236258842907e-40,3.8045299689704515e-30,1.1246996075702012e-35,2.93973215909126e-32,5.230158132063806e-44,3.547269494764575e-29,4.572530890342562e-32,3.063106539782254e-40,2.1563492252523757e-21,4.17666694813873e-39,2.3864645528675537e-37,2.4973667142724673e-20,1.8022883529222345e-32,9.282517693778942e-37,2.4440592805660143e-71,8.930615229046646e-46,4.541582876547121e-34,7.76376959274362e-39,5.605717843732198e-62,9.389866848337183e-87,6.326557630517878e-78,2.2258156396596145e-44,1.6467260895771823e-53,1.5659133517210276e-42,3.3867587184710995e-60,3.76,0.0,0.7117551459827179,0.9999998366535524,1.6280271062303803e-39,1.8651931541320992e-57,1.4738835700077205e-08,1.410768507484673e-08,6.311506250193803e-10,1.3870687248585116e-19,1.6334644750240774e-07,8.091905586791344e-24,4.661139042985426e-25,2.7305555455026625e-43,3.1486132971351645e-41,2.1563492216230394e-21,2.0553156228642564e-21,1.1564659739445141e-20,6.658525256554475e-21,3.043301180625385e-25,3.5486784491062196e-29,1.6822797956722087e-30
1.6078951160049804e-13,0.7193165500712597,7.057905345360227e-20,3.444889044724694e-19,1.1657270111673908e-24,3.4252012637873517e-31,0.0,0.0,1.7392061973104671e-22,1.7722562856852004e-39,2.9309041061894875e-29,8.666274378876937e-35,2.264583865361367e-31,4.028297991874075e-43,1.3772542835597624e-28,3.5222671303412997e-31,4.6746960644158004e-39,8.373732926945403e-21,3.2731469830051886e-38,1.8381148951436675e-36,9.696465683994385e-20,1.3881677048899748e-31,7.17578920729472e-36,2.8963169889536436e-69,1.360459236419408e-44,3.498766242072962e-33,1.1824297700511117e-37,3.3492488244702265e-60,4.376683756495165e-84,7.493788445244728e-76,3.3905553866442986e-43,5.015908285512536e-52,2.3904684257398835e-41,2.0346469491957947e-58,3.76,0.0,0.7117551316784733,0.9999996781568793,2.4903075801155253e-38,1.1202264121749731e-55,2.904308035926831e-08,2.779942673524895e-08,1.2436536231997583e-09,5.385364135614442e-19,3.2184312055087404e-07,3.1420084299206994e-23,1.809987934261216e-24,4.161666757573362e-42,4.804917244253141e-40,8.373732898987282e-21,7.979386718938101e-21,4.4900684103884e-20,2.5852253605120786e-20,1.2021039842872581e-24,1.3783531607539561e-28,1.2958318161044055e-29
2.3998126770635654e-13,0.7193165519516947,1.5721754673599206e-19,5.141804143872107e-19,2.601278282326447e-24,1.0769911076543335e-30,0.0,0.0,3.874234457028956e-22,7.72765471334081e-39,9.213583991730399e-29,2.724730200345532e-34,7.118721022102578e-31,1.2661509378902464e-42,3.0678847884871694e-28,1.107199007132669e-30,2.0407320577517656e-38,1.8655648956059362e-20,1.0408773897386047e-37,5.777552130601772e-36,2.1599697088300565e-19,4.363280699038239e-31,2.2609539519328335e-35,2.6989976107392766e-68,5.932850639953958e-44,1.0998009519192595e-32,5.155727554458231e-37,2.575726425675601e-59,5.027129024854169e-83,6.982523638314674e-75,1.478536871118269e-42,2.763919725385614e-51,1.04371175752877e-40,1.4364754726434857e-57,3.76,0.0,0.7117551173742289,0.9999995196930282,1.0691083693390154e-37,7.908075311023631e-55,4.334732473103206e-08,4.1491205004832356e-08,1.8561197243739967e-09,1.1996032203953315e-18,4.803069717272846e-07,6.999428528389001e-23,4.032304827505627e-24,1.815360641116419e-41,2.0975172854104173e-39,1.8655648868172965e-20,1.7773396389881622e-20,1.0001796116768627e-19,5.75868947156189e-20,2.71561641586686e-24,3.0713676085565e-28,4.0732278115761696e-29
3.19173023812215e-13,0.7193165538321297,2.780919139176288e-19,6.838881089209866e-19,4.6091080890966756e-24,2.4458005766561204e-30,0.0,0.0,6.853029846610215e-22,2.2424847491204425e-38,2.091887343641921e-28,6.1872037998667855e-34,1.6162139081352344e-30,2.874318519469768e-42,5.426578978598933e-28,2.5136964094843968e-30,5.929351892893684e-38,3.300364975634628e-20,2.3892502401225394e-37,1.3115966101864577e-35,3.820707337781224e-19,9.90534404159357e-31,5.14454809951519e-35,1.5717040336502216e-67,1.7218845180025357e-43,2.49683797607206e-32,1.4961144122600502e-36,1.1994065801807653e-58,5.2511469759221084e-82,4.063964268836444e-74,4.2909775535459894e-42,9.622527137459466e-51,3.032938561606137e-40,6.371182595976682e-57,3.76,0.0,0.7117551030699849,0.9999993612619925,3.065644235835126e-37,3.507077932655023e-54,5.765156881536842e-08,5.518301988148595e-08,2.4685489306530902e-09,2.1218877429276217e-18,6.387380074968728e-07,1.2381668180691824e-22,7.133320806744205e-24,5.270198885779389e-41,6.094167895569661e-39,3.300364955681149e-20,3.143649799751815e-20,1.7691522177063874e-19,1.0186173565986482e-19,4.8686700986304964e-24,5.43454805815658e-28,9.24725183030963e-29
