Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311)
3.189892786989122e-07,0.7254889216919043,3.0289307407731967e-07,2.0452509634580696e-08,1.733671653301892e-08,2.2254174469109575e-07,0.0,0.0,4.129794976704363e-07,4.520850171212269e-10,9.000276137192575e-09,6.579463011031969e-10,5.29147479270436e-09,5.808648980476089e-23,1.0028603340409164e-16,2.6879866368758512e-11,1.353012998640851e-08,4.627833933021839e-08,3.260990603812349e-15,1.3882340258769358e-15,1.2566274133413106e-07,8.036188309202786e-14,2.1114244054886645e-11,5.231999550697751e-15,1.893782754947658e-13,2.1257814268616987e-09,1.2819716462033226e-08,1.7170507379189093e-09,6.34831360760743e-17,6.747457845792107e-17,2.0155563688485548e-15,8.969811709477856e-15,2.819769498234891e-09,6.173811544920717e-11,3.76,0.0,0.8861644136107498,0.9994075938337287,4.453419989978621e-08,7.119836392356676e-07,0.03527477896391246,0.03526783292799142,6.586123764238877e-06,1.0247299638130695e-10,0.0005918997370929852,6.64334863046039e-11,2.175899169542326e-13,9.962564173371426e-15,9.370018795893328e-14,3.425744579607245e-08,2.8954616269977854e-11,7.473191364591417e-10,1.0000168947999337e-09,1.4605487653953676e-09,1.788635927371331e-10,1.9997182004955433e-09,1.7025715361962061e-09,1.6649668924517013e-16,3.913173324146934e-17,1.2809515030102784e-12,4.7546700360202105e-15,5.223508159972489e-10,9.481139988931336e-14,6.66478601905622e-10,2.6789233234978165e-12,2.3134332765719096e-16,2.498080352687186e-13,2.553724545105379e-09,6.2056903460634136e-09,5.714853876399062e-07,7.287490915148067e-12,1.2490764932831772e-07,1.9360295301419054e-10,1.88692615937023e-14,1.0178904240193307e-15,7.885909611465895e-12,7.280529226736739e-18,6.15951551315943e-15,1.3073547345523763e-17,7.208336942218052e-07,1.6917895008141814e-11,1.7491656378331983e-22,2.9972356546713367e-23,1.3675787445291576e-19,8.497998010153425e-10,1.9821909056475566e-09,4.1680755155352566e-19,6.8949719539773356e-12,4.092464113903555e-19,3.9769410189304904e-17,3.6983199042316737e-09,3.1759326599929e-14,3.223846481808603e-20,3.1772356991242654e-18,9.135192378328999e-15,2.408083776884707e-13,1.459727745487623e-17,3.823173533807949e-20
3.272000032874321e-07,0.7256018632497159,3.1232249732945154e-07,2.124649412886641e-08,1.803493686188675e-08,2.3540773644515473e-07,0.0,0.0,4.2435771554661206e-07,4.758226622759702e-10,9.46770662083116e-09,6.802113338679764e-10,5.368591221933688e-09,6.262831775937905e-23,1.0480649226062257e-16,2.7284298614064056e-11,1.4101970751832611e-08,4.8466424170358563e-08,3.630011750974203e-15,1.5245964389074663e-15,1.3198279191808835e-07,8.480681494563202e-14,2.1107769485269487e-11,5.603073448023234e-15,1.977372869666667e-13,2.265984825020125e-09,1.285032488587737e-08,1.7762878764904353e-09,7.059353708928287e-17,7.242354644150483e-17,2.119451679727719e-15,9.46056623849023e-15,2.86218064477808e-09,6.483634144009417e-11,3.76,0.0,0.8852744587078443,0.999407577671064,4.76760658515835e-08,7.299735499951479e-07,0.03616469429338376,0.036157738348744,6.579542108238209e-06,1.024032475894598e-10,0.0005918997271711875,7.029746221434053e-11,2.2508558421728076e-13,1.0480675574527989e-14,9.985720392659552e-14,3.6034573102278564e-08,2.968137315094209e-11,7.905910476699643e-10,1.053752152404274e-09,1.5743004805774588e-09,1.9623964704317665e-10,2.0969251456904504e-09,1.79960140159671e-09,1.6870740338694862e-16,3.9689266663466887e-17,1.2999472244325672e-12,5.0025802302101645e-15,5.601433870279481e-10,1.0447717596688228e-13,6.839542506956773e-10,2.8011614895067343e-12,2.4636916520521704e-16,2.6803474796981164e-13,2.617068578344029e-09,6.284536467401444e-09,5.965509955180381e-07,7.98175147817219e-12,1.2780526833942423e-07,1.9812606637893982e-10,2.0553278532434402e-14,1.1191219985628768e-15,8.45792099280606e-12,7.911740028656554e-18,6.855525847883609e-15,1.4602030762630892e-17,7.392169114671429e-07,1.7793694483262938e-11,1.9508222909147599e-22,3.3397557354558804e-23,1.5500898417145878e-19,8.497678446310829e-10,2.014664665214727e-09,4.3415479128136e-19,7.436473067810719e-12,4.1538486641189723e-19,4.2652013396059603e-17,3.850586990232297e-09,3.2545937761402024e-14,3.4312704429330715e-20,3.534861452780508e-18,9.78590971066139e-15,2.633960165722739e-13,1.6375863583674194e-17,4.1815593238354476e-20
3.35410727875952e-07,0.7257146914678186,3.218083806006384e-07,2.2047377528330067e-08,1.8739266776813445e-08,2.4865777262533263e-07,0.0,0.0,4.357731883226641e-07,5.001741859962235e-10,9.943252340691069e-09,7.028090901219802e-10,5.441830293613014e-09,6.74391918168476e-23,1.0947650402796344e-16,2.770407542073443e-11,1.4684299534993306e-08,5.069920807439585e-08,4.0293540277994796e-15,1.6701418958495695e-15,1.3845184403372794e-07,8.936277207259361e-14,2.110170429485472e-11,5.990554241471325e-15,2.0625595320444325e-13,2.411634291354278e-09,1.2877647587181853e-08,1.8356389295637616e-09,7.830822689467606e-17,7.758696233609995e-17,2.225961498918882e-15,9.966074085200847e-15,2.9025213441687825e-09,6.797610677097403e-11,3.76,0.0,0.8843853970037981,0.9994075613501904,5.0939634381875395e-08,7.47947227837017e-07,0.03705371603178717,0.03704674980418749,6.572967069258168e-06,1.0233356894708636e-10,0.0005918997171561655,7.429062078572636e-11,2.3268465201139385e-13,1.1013344025067582e-14,1.0623109816909096e-13,3.7856215639903425e-08,3.0407174048360215e-11,8.35511774412361e-10,1.1093200555684697e-09,1.6945562424413704e-09,2.1492193096595203e-10,2.1966432516142717e-09,1.8995697456552105e-09,1.7101327832572282e-16,4.026905496979995e-17,1.3195079909223426e-12,5.256960693250556e-15,5.998465600844672e-10,1.1490447220129885e-13,7.014446046331907e-10,2.9257858521558312e-12,2.6192038523039788e-16,2.8718866507872824e-13,2.680295852251247e-09,6.363784692854025e-09,6.22151015767198e-07,8.721549613159252e-12,1.3071787398486205e-07,2.0267164603394397e-10,2.2344320021044522e-14,1.2275985440664274e-15,9.05866511062385e-12,8.581602067120453e-18,7.611081599113654e-15,1.626570509778956e-17,7.575920675079907e-07,1.869125335424884e-11,2.1700698535613963e-22,3.7118941316084164e-23,1.7519066612313352e-19,8.497402474196582e-10,2.047268118676586e-09,4.518826170073765e-19,8.005362778490401e-12,4.217082293121255e-19,4.5675436272817696e-17,4.0053328369472615e-09,3.3330850604547594e-14,3.64672473181792e-20,3.922136414587184e-18,1.0466809067007624e-14,2.8739963920697753e-13,1.832039571570308e-17,4.5623611495608495e-20
3.4362145246447187e-07,0.7258274064603295,3.313509230162085e-07,2.285510205775287e-08,1.9449613123850247e-08,2.622935427307803e-07,0.0,0.0,4.472260103195674e-07,5.251400583734352e-10,1.0426687608050121e-08,7.257494933771046e-10,5.511333898996948e-09,7.253271429463596e-23,1.1430201447398292e-16,2.813932631161364e-11,1.5277101193925233e-08,5.297653048631027e-08,4.460612266679119e-15,1.82521526337504e-15,1.4506969321156743e-07,9.402940582926427e-14,2.109605183775086e-11,6.394771856325162e-15,2.1493400893265915e-13,2.562830750815019e-09,1.2901958570742477e-08,1.895090190803948e-09,8.66633695874475e-17,8.296801625856929e-17,2.3350983825310475e-15,1.048651253644092e-14,2.940863252814828e-09,7.115509976720163e-11,3.76,0.0,0.8834972275989111,0.9994075448705606,5.432576471720941e-08,7.659047181388053e-07,0.03794184507624468,0.03793486819091362,6.566398640605219e-06,1.0226396038295432e-10,0.0005918997070475913,7.841455370297691e-11,2.4038801291898694e-13,1.1560668448260271e-14,1.1282340931597588e-13,3.972234772689265e-08,3.1132020479399287e-11,8.820987501148453e-10,1.1667443798714327e-09,1.8215350106768174e-09,2.3498143385825835e-10,2.29889017792309e-09,2.002496784989087e-09,1.7341532817447488e-16,4.08712983619342e-17,1.3396424233584285e-12,5.5178394443290815e-15,6.415177391425536e-10,1.2613690098452394e-13,7.189495658627688e-10,3.0527901145126488e-12,2.780012736404226e-16,3.0729773468397707e-13,2.7434065892471085e-09,6.443428947206052e-09,6.482881773789407e-07,9.508622464807154e-12,1.336453091940051e-07,2.0723942707938702e-10,2.4246650724890708e-14,1.3436502389627187e-15,9.689014994941735e-12,9.291595054192165e-18,8.429737998073264e-15,1.807289873289271e-17,7.759592299984912e-07,1.9610548761396916e-11,2.407977379421627e-22,4.1154353047928177e-23,1.9745753992824566e-19,8.497170500512273e-10,2.0800010471637215e-09,4.699943197177883e-19,8.602293114434974e-12,4.2821939902650216e-19,4.884345676535487e-17,4.162567307575628e-09,3.411406906131005e-14,3.870389441467426e-20,4.340712020298943e-18,1.1178660498117148e-14,3.128657711591851e-13,2.044190482171273e-17,4.966309612319949e-20
3.5183217705299176e-07,0.72594000834125,3.4095030486484106e-07,2.366962205268081e-08,2.0165895971337613e-08,2.7631673934493527e-07,0.0,0.0,4.5871628155200923e-07,5.507207522209706e-10,1.091780063549783e-08,7.490426148381245e-10,5.577243371575363e-09,7.792311992744667e-23,1.1928908866235605e-16,2.859018299433972e-11,1.5880362943967944e-08,5.529823956644396e-08,4.9254214527178964e-15,1.9901653480139715e-15,1.5183614341733687e-07,9.880640020816982e-14,2.1090815524557694e-11,6.816056858035484e-15,2.2377122395894858e-13,2.7196781720860343e-09,1.2923509139786864e-08,1.9546291917801223e-09,9.569646215997384e-17,8.85698995607838e-17,2.4468756409365105e-15,1.1022061399367467e-14,2.977278075504975e-09,7.437109443143283e-11,3.76,0.0,0.8826099495944081,0.9994075282316036,5.783529835970192e-08,7.838460661196722e-07,0.038829082322975834,0.038822094404606,6.559836815592808e-06,1.0219442182590163e-10,0.0005918996968451362,8.267085689235938e-11,2.48196574738816e-13,1.2122748022110139e-14,1.1963569777201744e-13,4.163294414691597e-08,3.18559139581922e-11,9.303690652447964e-10,1.2260484687723568e-09,1.9554566080453658e-09,2.5649141102395983e-10,2.4036835380380585e-09,2.1084026846488487e-09,1.7591452185267882e-16,4.149619513664092e-17,1.3603592202238642e-12,5.785245822669053e-15,6.852146807300463e-10,1.3821957050297015e-13,7.364690368924102e-10,3.1821684956321506e-12,2.9461618887852974e-16,3.2839006908479627e-13,2.806401011214024e-09,6.523463830617211e-09,6.749651801244317e-07,1.0344735982508533e-11,1.3658742533598098e-07,2.118291569669924e-10,2.6264616680741007e-14,1.4676145038686194e-15,1.0349853021154646e-11,1.0043223874515957e-17,9.315176567256776e-15,2.0032243339586833e-17,7.943184660602094e-07,2.0551558048268936e-11,2.665652352950967e-22,4.552227333960025e-23,2.219729809719574e-19,8.496982930804001e-10,2.11286292004663e-09,4.884932332834718e-19,9.227914482120583e-12,4.349213057967183e-19,5.2159871778587766e-17,4.322300235932271e-09,3.489559705240219e-14,4.1024507975773276e-20,4.792293125411621e-18,1.1922243137216673e-14,3.3984120184649076e-13,2.2751879191866798e-17,5.3941390787247127e-20
3.6004290164151165e-07,0.7260524972244652,3.506066895828841e-07,2.4490902457901014e-08,2.0888047127094753e-08,2.907290573763741e-07,0.0,0.0,4.702441077341849e-07,5.769167433997948e-10,1.1416393481391776e-08,7.726986746152617e-10,5.639698836668337e-09,8.362529500157993e-23,1.2444391266785293e-16,2.905677934019125e-11,1.649407437731841e-08,5.766419147885505e-08,5.4254569251593114e-15,2.1653449828715153e-15,1.5875100635352501e-07,1.0369346908399918e-13,2.1085998822687893e-11,7.25474054575409e-15,2.327674037885819e-13,2.8822835845790625e-09,1.294252977884002e-08,2.0142445989267175e-09,1.0544635832388518e-16,9.439580946387155e-17,2.5613073519065595e-15,1.1572902694837627e-14,3.011837205411967e-09,7.762194991999328e-11,3.76,0.0,0.8817235620924353,0.9994075114327271,6.146906135381038e-08,8.017713168479739e-07,0.03971542866729862,0.039708429340041054,6.5532815875413165e-06,1.0212495320484267e-10,0.0005918996865484455,8.70611305689266e-11,2.5611126030197753e-13,1.269968217020659e-14,1.2666954573118617e-13,4.358798015499682e-08,3.257885599584424e-11,9.803395075847507e-10,1.2872552604928164e-09,2.096541685511298e-09,2.795273924346112e-10,2.5110408965381705e-09,2.21730755474425e-09,1.7851179582419333e-16,4.2143942761122905e-17,1.3816671411065037e-12,6.0592104617549954e-15,7.309954728162809e-10,1.5119909103656878e-13,7.540029205923693e-10,3.3139157384148675e-12,3.117695604267423e-16,3.5049393387806605e-13,2.8692793394984827e-09,6.603884554571467e-09,7.021846964216883e-07,1.1231685611904575e-11,1.3954408262689986e-07,2.1644059661937784e-10,2.840264579163364e-14,1.5998360278269897e-15,1.1042070742968877e-11,1.0838018266702365e-17,1.0271206845024754e-14,2.2152677965932585e-17,8.126698423108276e-07,2.151425876231932e-11,2.944241202672514e-22,5.024182760052064e-23,2.4890943205103973e-19,8.496840170028236e-10,2.145852990266974e-09,5.073827355016739e-19,9.882875673167825e-12,4.418169060032892e-19,5.562849651518779e-17,4.484541406643457e-09,3.5675438487345097e-14,4.343101258618977e-20,5.278638917554188e-18,1.269834523969764e-14,3.683729906527008e-13,2.526227314084244e-17,5.846587776137843e-20
3.6825362623003155e-07,0.7261648732237449,3.6032022566792985e-07,2.5318917493052376e-08,2.1616008811578642e-08,3.05532193386301e-07,0.0,0.0,4.818096002641489e-07,6.037285111422546e-10,1.1922281944423586e-08,7.967280426796347e-10,5.698838658147613e-09,8.965479713721858e-23,1.297727954603345e-16,2.9539251343125584e-11,1.711822747196891e-08,6.007424973755107e-08,5.962434590820465e-15,2.3511111111144114e-15,1.6581410081874151e-07,1.0869035362645193e-13,2.108160525603312e-11,7.71115504737822e-15,2.419223900687163e-13,3.0507570865176333e-09,1.2959231880566804e-08,2.073926119104569e-09,1.1595329277013015e-16,1.0044895336474444e-16,2.6784083716876373e-15,1.2139220370405363e-14,3.0446114149973994e-09,8.090560966117343e-11,3.76,0.0,0.8808380641960574,0.9994074944733182,6.522786629556485e-08,8.196805152488402e-07,0.040600885003630495,0.04059387389108892,6.54673294977801e-06,1.0205555444876947e-10,0.0005918996761571482,9.158697928465846e-11,2.6413300715131715e-13,1.3291570548471843e-14,1.3392655656558137e-13,4.5587431483086565e-08,3.330084810044089e-11,1.0320265979019661e-09,1.3503873134593543e-09,2.24501169177607e-09,3.041671909767663e-10,2.6209797680525226e-09,2.3292314488564665e-09,1.8120806415272293e-16,4.281473870003363e-17,1.4035749919025294e-12,6.3397652636428975e-15,7.789185150026377e-10,1.651235807856293e-13,7.715511201940324e-10,3.4480271161227277e-12,3.2946588510789054e-16,3.7363773772104223e-13,2.9320417949128002e-09,6.684686882483829e-09,7.299493731975862e-07,1.217129698031466e-11,1.4251515027351143e-07,2.2107352101812356e-10,3.066524833335421e-14,1.740666796339988e-15,1.1766568737068366e-11,1.167753250302336e-17,1.1301768109453261e-14,2.4443453116272804e-17,8.310134248938007e-07,2.2498628655548803e-11,3.2449298136571404e-22,5.533279429566319e-23,2.784487201160311e-19,8.496742622999675e-10,2.178970369010468e-09,5.266662485014337e-19,1.0567823871390032e-11,4.48909177439425e-19,5.925316370983301e-17,4.6493005415842585e-09,3.6453597264507947e-14,4.5925396154717596e-20,5.8015638390611994e-18,1.3507764225160289e-14,3.9850847282276123e-13,2.7985515763937165e-17,6.324397885000054e-20
3.7646435081855144e-07,0.7262771364527432,3.7009104849904914e-07,2.6153649468568496e-08,2.2349732471862605e-08,3.207278449971903e-07,0.0,0.0,4.934128761885835e-07,6.31156538372718e-10,1.2435295415710004e-08,8.211412395842043e-10,5.754798971677743e-09,9.602787569389636e-23,1.3528217090377647e-16,3.003773706352546e-11,1.77528165909745e-08,6.252828460678476e-08,6.538111147967638e-15,2.5478248657747154e-15,1.7302525212016035e-07,1.1379681987997674e-13,2.1077638404048235e-11,8.185633415730913e-15,2.512360608722397e-13,3.225211845190011e-09,1.2973809329381706e-08,2.1336644130519286e-09,1.2725890588489283e-16,1.0673255284301877e-16,2.7981943438887646e-15,1.2721200029175289e-14,3.0756705924190694e-09,8.42201001689813e-11,3.76,0.0,0.8799534550092538,0.9994074773527439,6.91125141116515e-08,8.375737061117157e-07,0.041485452225489224,0.041478428950714304,6.5401908956370545e-06,1.0198622548674753e-10,0.0005918996656708803,9.625001197779435e-11,2.722627671159397e-13,1.3898513041504633e-14,1.414083548665205e-13,4.76312743455392e-08,3.402189177705616e-11,1.0854466215389057e-09,1.4154668303765308e-09,2.40108884663376e-09,3.3049091027433056e-10,2.7335176173862268e-09,2.4441943639049944e-09,1.8400422633774765e-16,4.35087810378168e-17,1.42609161184561e-12,6.62694337353089e-15,8.290424999410305e-10,1.800426712732847e-13,7.891135392888014e-10,3.584498437351759e-12,3.4770972552801683e-16,3.9785002273171085e-13,2.9946885977368567e-09,6.765867074855401e-09,7.582618337161085e-07,1.3165426574973964e-11,1.4550050641429862e-07,2.257277193791023e-10,3.305701747210081e-14,1.890466121155896e-15,1.2524256458737096e-11,1.2563345068988186e-17,1.2410931101855569e-14,2.6914134825442483e-17,8.493492795082661e-07,2.3504645685180377e-11,3.5689440393872957e-22,6.08156133730203e-23,3.1078237808922943e-19,8.496690694743201e-10,2.2122140834747187e-09,5.463472386330713e-19,1.1283404659806843e-11,4.562011150127143e-19,6.303772310509562e-17,4.816587291267148e-09,3.7230077271147695e-14,4.850971090421029e-20,6.362938519065203e-18,1.435130672180541e-14,4.302952651041568e-13,3.0934519748084965e-17,6.828315626904292e-20
3.8467507540707133e-07,0.7263892870249994,3.7991928204985865e-07,2.699508773680456e-08,2.3089177722741903e-08,3.363177103766716e-07,0.0,0.0,5.050540581498944e-07,6.592013120239691e-10,1.295527669493344e-08,8.45948936972364e-10,5.807713295013153e-09,1.027614927765487e-22,1.4097859982923302e-16,3.0552376561162186e-11,1.8397838472994853e-08,6.502617255103726e-08,7.154284319286453e-15,2.755851645568174e-15,1.8038429153474972e-07,1.1901265650770607e-13,2.107410190038194e-11,8.678509725534523e-15,2.6070833083257293e-13,3.405764090346783e-09,1.2986439953440046e-08,2.19345101608114e-09,1.3940626893685084e-16,1.1324984739328388e-16,2.920681706171366e-15,1.3319028681388958e-14,3.1050835186115204e-09,8.756352959945261e-11,3.76,0.0,0.8790697336369192,0.9994074600703533,7.312379563269009e-08,8.554509340978483e-07,0.042369131225493906,0.04236209541097732,6.533655418459507e-06,1.0191696624791402e-10,0.0005918996550892548,1.0105184202317155e-10,2.805015058117988e-13,1.4520609759306347e-14,1.49116586073885e-13,4.971948544445704e-08,3.4741988527758684e-11,1.140615656384708e-09,1.4825156809948776e-09,2.564996117648996e-09,3.5858095212486446e-10,2.848671860617787e-09,2.5622162411774602e-09,1.8690117331194584e-16,4.422626893125781e-17,1.4492258612235316e-12,6.920779154526038e-15,8.814263959117093e-10,1.9600751236526038e-13,8.066900818269911e-10,3.723326049372718e-12,3.6650570819694806e-16,4.2315945549114825e-13,3.057219967719842e-09,6.847421838805126e-09,7.871246793527806e-07,1.4215962413334577e-11,1.4850003790598683e-07,2.304029950082844e-10,3.558262979278451e-14,2.049600671761862e-15,1.3316052107722021e-11,1.3497058344162517e-17,1.3602899750365405e-14,2.95746087283977e-17,8.676774714387079e-07,2.453228801435479e-11,3.9175502131274215e-22,6.671139468221977e-23,3.461119717412752e-19,8.496684790766877e-10,2.2455831207736065e-09,5.664292159608985e-19,1.2030262027626191e-11,4.636957269280368e-19,6.6986040950577e-17,4.98641123015286e-09,3.8004882383448506e-14,5.1186074353701253e-20,6.964690714534354e-18,1.522978861313737e-14,4.637812711128683e-13,3.412269024129301e-17,7.359091347897296e-20
3.928857999955912e-07,0.7265013250539382,3.8980504048061923e-07,2.7843227764524443e-08,2.383431140252825e-08,3.523034877916037e-07,0.0,0.0,5.167332743173355e-07,6.878633233484274e-10,1.3482081776482487e-08,8.711619578944827e-10,5.857712206616634e-09,1.098733448232008e-22,1.4686877214708671e-16,3.108331182085102e-11,1.9053292214961228e-08,6.756779573059168e-08,7.812793092745298e-15,2.9755611865264537e-15,1.8789105581526062e-07,1.243376726962615e-13,2.107099943120607e-11,9.190119170877876e-15,2.7033915113955954e-13,3.5925331016511157e-09,1.2997286855886198e-08,2.253278265418134e-09,1.524399097494827e-16,1.200040979060718e-16,3.045887694775851e-15,1.3932894519582834e-14,3.132917680574279e-09,9.093408609244911e-11,3.76,0.0,0.8781868991848575,0.9994074426254769,7.726249298288468e-08,8.733122437476936e-07,0.04325192289536587,0.04324487416303443,6.527126511593258e-06,1.0184777666147988e-10,0.0005918996444118643,1.0599408728341136e-10,2.888502020925845e-13,1.5157961026431176e-14,1.570529153041243e-13,5.1852041974883925e-08,3.546113985161915e-11,1.1975495976498801e-09,1.551555423636853e-09,2.736957199710512e-09,3.8852202358566063e-10,2.966459866932343e-09,2.683316968261744e-09,1.8989979198907432e-16,4.496740293028571e-17,1.472986610409353e-12,7.221308162717442e-15,9.361294304946551e-10,2.1307077694510848e-13,8.242806521167333e-10,3.864506839781445e-12,3.8585851890961974e-16,4.4959481861366783e-13,3.1196361240819927e-09,6.929348281820995e-09,8.165404912962659e-07,1.5324824704898662e-11,1.515136400002617e-07,2.350991649249896e-10,3.8246845837467297e-14,2.218444508532695e-15,1.4142882503662968e-11,1.4480298285447916e-17,1.488201289395713e-14,3.243508412630371e-17,8.859980655838895e-07,2.5581534012843382e-11,4.292055658910284e-22,7.304192638763694e-23,3.84649431610423e-19,8.496725317271549e-10,2.2790764607504905e-09,5.869157334586686e-19,1.2809038377197604e-11,4.713960312750426e-19,7.110199932342455e-17,5.158781854945017e-09,3.8778016466561184e-14,5.395667029145646e-20,7.608806259760468e-18,1.614403508694689e-14,4.990146864094141e-13,3.7563933783714874e-17,7.917479597554315e-20
