Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49)
2.0539137002365995e-11,0.4654321856599605,1.9553739880563055e-21,4.410363655918712e-26,1.9085768848667803e-26,1.3131084741781013e-26,0.0,0.0,5.288718016084817e-15,7.778224431924418e-24,5.674611314295139e-29,8.099797416255614e-29,1.3442061129592036e-35,3.4441778490420594e-56,1.4285087096920593e-37,2.0079040854328884e-24,6.945372955378345e-20,6.901213277481201e-24,1.0834302451442288e-45,1.8058059884008092e-47,7.410838247231486e-26,2.9918704242219594e-39,1.3593915462910844e-21,1.2247086871692704e-36,9.130938854564809e-30,1.242230249338013e-38,1.34239497134845e-38,2.999221492429925e-44,9.494632877370612e-43,5.4417036150294433e-45,1.6795173316848304e-36,1.7219263390102827e-53,1.5743355291834383e-43,5.734356593082723e-53,3.76,0.0,0.792035633607504,0.9999992811559407,1.0435449834238822e-29,2.0982594702915863e-17,3.9075649655226415e-11,3.8583470499696296e-11,4.921791555069965e-13,8.394910562459086e-24,7.188440540528314e-07,6.34963661589582e-29,5.58432792156104e-32,6.29372837180649e-35,1.1594540196191746e-36,6.900730297520823e-24,6.691160874167592e-24,6.891806376049976e-25,2.8271386086514534e-25,1.0585585051127413e-28,1.3489074278286884e-35,1.855182710758736e-26,9.261494912523154e-28,4.344184281722458e-34,1.4749230358263294e-32,1.5693351909960652e-27,1.2321456207302142e-39,2.4499544672677258e-29,1.6668052207340543e-41,1.3614030323404652e-21,3.5883651009913636e-26,2.0998960100604643e-45,4.072097687653698e-35,6.944968764465232e-20,6.09633684110945e-16,3.3109167589723854e-19,2.1331434123824003e-33,4.678267456287277e-15,1.566582811941312e-19,5.727207739230568e-36,1.3527202211085476e-43,4.3901206443529606e-32,1.9736393986428873e-47,3.3715065971954892e-40,6.550928617278694e-46,2.0982598762322554e-17,1.7003325477075535e-26
2.5339800077156966e-11,0.4654321856607261,2.7975050373842878e-21,5.532110507072282e-26,2.939711810259074e-26,2.2745665793206232e-26,0.0,0.0,6.524957642624669e-15,1.1839316611530769e-23,1.0652706246895588e-28,1.5843439886069192e-28,2.5331123194872247e-35,6.465513074045566e-56,2.173692820760752e-37,3.0548981332499575e-24,8.568848081934613e-20,1.0553813790623792e-23,2.4988618436319008e-45,3.390947832380748e-47,1.128004257911097e-25,5.618149193746436e-39,1.676546681477704e-21,2.299834060301033e-36,1.3898193512435158e-29,2.3369187596928542e-38,2.520825323982404e-38,5.848664913392053e-44,1.7829941695524765e-42,1.0218958388306253e-44,3.153811283211387e-36,4.044074358263625e-53,3.63926079229857e-43,1.323279751101345e-52,3.76,0.0,0.7920356335983695,0.99999911895089,1.9609293700683997e-29,2.5886908242668516e-17,4.8208897483311664e-11,4.760191584764108e-11,6.069816356353786e-13,1.277417881113306e-23,8.810491037120048e-07,9.683517940542557e-29,8.523931670520917e-32,1.1761075328436771e-34,2.6636386950384976e-36,1.0553068446574297e-23,1.0158214076630841e-23,1.048689923128181e-24,4.301980419253483e-25,1.9853587411330842e-28,3.0970296035645646e-35,2.823749128265188e-26,1.409683510266403e-27,8.526995686345605e-34,2.7649912084503905e-32,2.9396642676292684e-27,2.8253797672033167e-39,4.599432868860685e-29,4.660727209797066e-41,1.6796076482356003e-21,5.461876038915385e-26,3.9427279587549355e-45,9.394370096207507e-35,8.568232874068425e-20,7.521143029381884e-16,5.039459172152383e-19,3.249938383574811e-33,5.771599817228497e-15,2.384442267190894e-19,1.0754627286183847e-35,3.1214508439261973e-43,8.242324301072553e-32,4.553591944726077e-47,7.779519008759121e-40,1.8453541677973766e-45,2.5886914421380505e-17,2.588068530058736e-26
3.0140463151947936e-11,0.4654321856614917,3.7855369270698576e-21,6.705726921113679e-26,4.208143813171973e-26,3.608362818172067e-26,0.0,0.0,7.76123309291204e-15,1.6750365822299625e-23,1.792093566634597e-28,2.772564484470499e-28,4.2777028295655905e-35,1.0876709888685183e-55,3.074432476271171e-37,4.3201816698020095e-24,1.019236715731701e-19,1.500105881877849e-23,4.988114496670204e-45,5.706217429683493e-47,1.5958998723487846e-25,9.454116362276832e-39,1.993482826596907e-21,3.8702357831867536e-36,1.9663135467370547e-29,3.9399041864789396e-38,4.2421144835048566e-38,1.0207573763817053e-43,3.000536315326781e-42,1.7197114999168948e-44,5.307183517167831e-36,8.217313628806939e-53,7.280020641386421e-43,2.6425800071289893e-52,3.76,0.0,0.792035633589235,0.9999989588874344,3.3021017901858665e-29,3.0791221784117467e-17,5.734214531129159e-11,5.662045038272232e-11,7.216949285194291e-13,1.8067639565392944e-23,1.0411125578442083e-06,1.3726478236138226e-28,1.209293598068691e-31,1.969540384126291e-34,5.295545908876964e-36,1.4999989884996334e-23,1.433461938380897e-23,1.4832441072757446e-24,6.084729375087119e-25,3.3379610280299455e-28,6.165473866984962e-35,3.995002245083032e-26,1.9944063270597712e-27,1.4970607863087398e-33,4.645089035406879e-32,4.934639782493237e-27,5.606682616898131e-39,7.738133696520096e-29,1.0940454421868842e-40,1.9978124658282812e-21,7.727491775211032e-26,6.636886411107741e-45,1.8755892782795407e-34,1.019149677770184e-19,8.94590920091305e-16,7.129697394118379e-19,4.6023653849558725e-33,6.864882698615642e-15,3.3734304711213535e-19,1.8097766696665485e-35,6.2332501824058906e-43,1.3867556901465009e-31,9.09180202326852e-47,1.5534281382594946e-39,4.3512202809054636e-45,3.0791230525594834e-17,3.661585444165988e-26
3.4941126226738906e-11,0.4654321856622573,4.9194632313631276e-21,7.939536859180903e-26,5.721336669597409e-26,5.373900353918414e-26,0.0,0.0,8.99754436800801e-15,2.2511396693609386e-23,2.791138922595805e-28,4.4854923609657465e-28,6.687776805027836e-35,1.693995884896094e-55,4.130591471151808e-37,5.803470502272718e-24,1.1815930179501998e-19,2.0253128188460663e-23,8.996745532821584e-45,8.889885764092632e-47,2.144771468503901e-25,1.4728864833727996e-38,2.3102001336617935e-21,6.029746716973389e-36,2.642577128323956e-29,6.149978139084137e-38,6.609106075659946e-38,1.647501772798191e-43,4.674859945164122e-42,2.679324483733004e-44,8.26824182424572e-36,1.5083272412009776e-52,1.315764021135235e-42,4.767976614839078e-52,3.76,0.0,0.7920356335801005,0.9999988009373113,5.148028346168147e-29,3.569553532726276e-17,6.647539313916619e-11,6.563907403565416e-11,8.363191034450014e-13,2.4274502727350173e-23,1.1990626798935644e-06,1.8482290092031082e-28,1.629579294969667e-31,3.0535124641453417e-34,9.512021974867431e-36,2.0251672251975223e-23,1.921484687126158e-23,1.9927768290620907e-24,8.175128775127721e-25,5.196690488906239e-28,1.1100806297194662e-34,5.368938488249642e-26,2.6803169317725295e-27,2.429365884102525e-33,7.224567190453926e-32,7.668839010698971e-27,1.0052275753227193e-38,1.2052955444671483e-28,2.2703384231089336e-40,2.3160174851184823e-21,1.0385221105835961e-25,1.0347671995556713e-44,3.383323938056657e-34,1.1814760475365559e-19,1.0370635359862468e-15,9.581615692743403e-19,6.191087500352807e-33,7.958116105241274e-15,4.533537362093152e-19,2.819520620658266e-35,1.1246103225254812e-42,2.160083314080798e-31,1.6401179186501372e-46,2.8025873437490636e-39,9.056519663374113e-45,3.5695547074945425e-17,4.920883209351755e-26
4.1440553372716834e-11,0.46543218566329403,6.687097608043254e-21,9.720680234586928e-26,8.173283687454595e-26,8.557939574517626e-26,0.0,0.0,1.067139420564293e-14,3.1665431477876965e-23,4.654328554304172e-28,7.857060424072642e-28,1.120926887172796e-34,2.824751490488216e-55,5.807885801932645e-37,8.15850007243142e-24,1.4014077719398374e-19,2.8663980048313365e-23,1.7784351951604597e-44,1.4830109907072325e-46,3.016895405147011e-25,2.4570732357763033e-38,2.7386426959590652e-21,1.0059258675249096e-35,3.717117153697306e-29,1.028722805774837e-37,1.102574239495562e-37,2.8780496041315174e-43,7.799135480601029e-42,4.469955229450494e-44,1.3793135062000184e-35,3.0535033036272312e-52,2.6081418969457228e-42,9.429229647903343e-52,3.76,0.0,0.7920356335677338,0.9999985904126505,8.596068509121478e-29,4.233529073002449e-17,7.884053477435815e-11,7.7849172428225e-11,9.913623460387957e-13,3.413173657820016e-23,1.409587338977787e-06,2.6063430786195365e-28,2.3003406314689406e-31,5.060463733913443e-34,1.8695490850335785e-35,2.8661895231101386e-23,2.693369335650649e-23,2.8019655675673464e-24,1.1494990552898851e-24,8.662563907501099e-28,2.190958542617813e-34,7.552004945542752e-26,3.770174788994935e-27,4.271827772153418e-33,1.2024561873647394e-31,1.275033345804309e-26,1.970746951396681e-38,2.0101283838747613e-28,5.301534579124631e-40,2.746822949072086e-21,1.4608224414992526e-25,1.7292460682554343e-44,6.688893051037767e-34,1.4012432422297055e-19,1.2299451794778601e-15,1.3477443190406318e-18,8.719687586084722e-33,9.438122587487234e-15,6.376802450346191e-19,4.7035607639883785e-35,2.223917389949171e-42,3.6025804673542394e-31,3.242689711515359e-46,5.5417779122784705e-39,2.1206206423912925e-44,4.2335307254230005e-17,6.92181933982142e-26
4.793998051869476e-11,0.4654321856643306,8.722119645757604e-21,1.164805647156957e-25,1.1106056880128725e-25,1.2789605913220796e-25,0.0,0.0,1.2345309712251412e-14,4.2377535967738526e-23,7.202500638969507e-28,1.2740829502278033e-27,1.7434233186248448e-34,4.3711859550784944e-55,7.769467230771715e-37,1.0911895652926667e-23,1.6212305802317326e-19,3.8592970575249165e-23,3.183473914983676e-44,2.295850003500056e-46,4.037446721290895e-25,3.8038017727505426e-38,3.1666847968164328e-21,1.5573415245380387e-35,4.9745310844197433e-29,1.5970378093135056e-37,1.7069623051538104e-37,4.65661999968654e-43,1.2074671327804334e-41,6.920413217044379e-44,2.1353238977114865e-35,5.596343332388766e-52,4.681377259015002e-42,1.6885397891801694e-51,3.76,0.0,0.792035633555367,0.9999983836423394,1.3320181046669549e-28,4.897504613589573e-17,9.120567640935705e-11,9.005943386972373e-11,1.1462425395069648e-12,4.565977579806927e-23,1.6163576484226294e-06,3.49669234342379e-28,3.089060218570506e-31,7.782887751416388e-34,3.327221547177706e-35,3.8590131228748215e-23,3.5919053069616974e-23,3.748299363124542e-24,1.537765035769949e-24,1.3402180213461594e-27,3.917923381023146e-34,1.0106561522312035e-25,5.045499198456125e-27,6.951769971009355e-33,1.857278010535536e-31,1.9672712538066606e-26,3.4984515852914533e-38,3.1110602620370296e-28,1.0960909124404625e-39,3.177628782724573e-21,1.9549985480854326e-25,2.683954125519699e-44,1.197461897837263e-33,1.621010399169929e-19,1.4228194906780482e-15,1.8036139890273904e-18,1.168425783241905e-32,1.0918038406029782e-14,8.533674036071089e-19,7.28163992833282e-35,3.982245339633549e-42,5.575806239356732e-31,5.805341560151705e-46,9.922748135228084e-39,4.3925617937522587e-44,4.897506824933489e-17,9.263279857989006e-26
6.093883481065062e-11,0.46543218566640365,1.3594262976714067e-20,1.6024071542938677e-25,1.8488129107257727e-25,2.498535347723687e-25,0.0,0.0,1.569333774164401e-14,6.847619856462515e-23,1.4780554214411375e-27,2.851961425760515e-27,3.61359383340972e-34,8.970025068626478e-55,1.2544143492152466e-36,1.761097450457983e-23,2.060900357714423e-19,6.310138026227385e-23,8.3053958631535975e-44,4.7151640637136324e-46,6.523839413950076e-25,7.812183530542795e-38,4.021569119061734e-21,3.198708549564425e-35,8.037987194664836e-29,3.2992900126047645e-37,3.5059936405585957e-37,1.0390262615662001e-42,2.4802077495752987e-41,1.4214931418221718e-43,4.3855121451799893e-35,1.5294756378705048e-51,1.2278609215629937e-41,4.408435340299112e-51,3.76,0.0,0.7920356335306333,0.9999979810981052,2.7408496065086135e-28,6.225455695696715e-17,1.1593595967877569e-10,1.1448044521380986e-10,1.4555144647613796e-12,7.372045132021813e-23,2.01890187933674e-06,5.677564618789338e-28,5.024055907915502e-31,1.5777406640219182e-33,8.579103913072587e-35,6.309663330773883e-23,5.763603168700994e-23,6.051745409717762e-24,2.482882362038123e-24,2.7497252516270127e-27,1.020898620672374e-33,1.6330109514233566e-25,8.152537634722804e-27,1.5660743943726335e-32,3.797073677098709e-31,4.0133781075915627e-26,8.974758486237471e-38,6.3861453740832775e-28,3.6372869199574015e-39,4.0392415591259415e-21,3.158986826147698e-25,5.554047236570772e-44,3.124532903182966e-33,2.0605445997916723e-19,1.8085461201827535e-15,2.9141984876212276e-18,1.892786491244535e-32,1.3877598098414033e-14,1.3788136898711896e-18,1.4955092390219095e-34,1.0395589132960924e-41,1.144591700396956e-30,1.5148613503297394e-45,2.5900034957042337e-38,1.4611202720536545e-43,6.225459268680601e-17,1.496777329875376e-25
7.17689547008678e-11,0.465432185668131,1.8470165355930297e-20,2.0298780380231247e-25,2.627064629380119e-25,3.9646933462485567e-25,0.0,0.0,1.8482979958729215e-14,9.498041327880122e-23,2.4126834671033844e-27,4.9755731686073285e-27,5.9468527592998945e-34,1.4641777389621977e-54,1.7387631251292427e-36,2.4403043082460667e-23,2.4272400402191242e-19,8.836705385301776e-23,1.5969629831300458e-43,7.70184178248069e-46,9.0488093117999e-25,1.2760605081552504e-37,4.732604232132695e-21,5.225209455925865e-35,1.1148961315630938e-28,5.416891179526884e-37,5.7271312199391155e-37,1.8096762003710228e-42,4.051682102235379e-41,2.322159630992928e-43,7.163426586669572e-35,3.051833834223445e-51,2.3710484427751104e-41,8.481236046349712e-51,3.76,0.0,0.7920356335100263,0.9999976566024278,4.484011923569944e-28,7.331850853061634e-17,1.3654023192490077e-10,1.3482754113781505e-10,1.712690786801845e-12,1.0218592707603009e-22,2.3433975539204578e-06,7.906001305261612e-28,7.004238423626461e-31,2.5495044156051828e-33,1.633738586651021e-34,8.836028615219593e-23,7.948187067287594e-23,8.388363233193827e-24,3.441669846588103e-24,4.48828419036108e-27,1.961803607599234e-33,2.2650004163434645e-25,1.1307705784377083e-26,2.745076818309386e-32,6.1787188092990965e-31,6.519153677103532e-26,1.7019218197975674e-37,1.042688346447971e-27,8.226162554884133e-39,4.75710362121943e-21,4.381674286765169e-25,9.149618610498183e-44,6.0083994002547204e-33,2.426746611340414e-19,2.12989556534217e-15,4.0419401253751495e-18,2.6309120263322775e-32,1.6343106745466243e-14,1.9123674278774692e-18,2.442825167132933e-34,1.999773764512776e-41,1.868844356470679e-30,2.913129484400236e-45,4.981836556968004e-38,3.308654766031409e-43,7.331855808717772e-17,2.076070060178879e-25
8.259907459108498e-11,0.4654321856698583,2.408829520427922e-20,2.5246847381137626e-25,3.5628012695610064e-25,5.912675641165497e-25,0.0,0.0,2.1272804541276406e-14,1.2581158672977265e-22,3.675346325144435e-27,8.063764169649216e-27,9.131941182298807e-34,2.2304036844057128e-54,2.3016117648109587e-36,3.229213889862226e-23,2.7936020799540107e-19,1.1815011731103973e-22,2.8004733429404683e-43,1.1740339074848406e-45,1.1985931181865173e-24,1.9451735557119374e-37,5.4425322831274676e-21,7.965645904562116e-35,1.4767727878061006e-28,8.301532155592054e-37,8.730746815958785e-37,2.930112953390041e-42,6.176904999560935e-41,3.5401986230155565e-43,1.091967142902458e-34,5.546243495587258e-51,4.1752250185965073e-41,1.4880720159252376e-50,3.76,0.0,0.7920356334894192,0.9999973416920535,6.845981622701962e-28,8.438246011290096e-17,1.5714450417048986e-10,1.5517508756935476e-10,1.969416600758671e-12,1.3526531009434151e-22,2.6583079255001042e-06,1.0512354286009785e-27,9.322596059247512e-31,3.8450031469448085e-33,2.8377394012434166e-34,1.1814091020662706e-22,1.0467465820376541e-22,1.1103657168230974e-23,4.555903450742185e-24,6.837400615765263e-27,3.438867309859013e-33,3.000127036653482e-25,1.4977811431712746e-26,4.467855126474467e-32,9.382922597907265e-31,9.88247499716371e-26,2.9438774534701812e-37,1.58876788827674e-27,1.6568813981220072e-38,5.474966709825236e-21,5.803961742577094e-25,1.409309894028357e-43,1.0537239626038497e-32,2.792948518063891e-19,2.4512246641388597e-15,5.353684805552504e-18,3.4922087628459114e-32,1.8808363802174847e-14,2.5329654431537636e-18,3.723779302941606e-34,3.5083514710077964e-41,2.847632723597322e-30,5.10903031707384e-45,8.739168345630493e-38,6.6702789465351825e-43,8.438252575212583e-17,2.749913217516047e-25
9.342919448130216e-11,0.46543218567158556,3.044857891204767e-20,3.096365565021298e-25,4.664580165914038e-25,8.4106510112449e-25,0.0,0.0,2.4062811497662068e-14,1.6097000176963814e-22,5.314994307284968e-27,1.2356277518633112e-26,1.3310255469293268e-33,3.225381068493855e-54,2.942805152900671e-36,4.1275031752525195e-23,3.159986474597964e-19,1.525525074817572e-22,4.582007815108001e-43,1.6989213631134545e-45,1.5335214141551243e-24,2.814829087301593e-37,6.151355004845574e-21,1.1527758704456347e-34,1.8894294468542504e-28,1.2079841888607126e-36,1.2634912356279275e-36,4.4883536534793856e-42,8.939496655917866e-41,5.123535758649856e-43,1.5801740082332195e-34,9.395297233976358e-51,6.859176679119752e-41,2.4359577453802676e-50,3.76,0.0,0.7920356334688121,0.9999970360838508,9.922256982867863e-28,9.544641170382159e-17,1.777487764155429e-10,1.7552308371925307e-10,2.225692695807694e-12,1.7294960186384996e-22,2.963916125369108e-06,1.3500141815932646e-27,1.1982098224184742e-30,5.505265171416004e-33,4.599046685521881e-34,1.5254041753621165e-22,1.3315577889976456e-22,1.4196871455536388e-23,5.825290801137693e-24,9.888462592996347e-27,5.624886070121079e-33,3.838386693351094e-25,1.9162842934915345e-26,6.872934002815995e-32,1.3526536264277235e-30,1.422172469140691e-25,4.751224503718528e-37,2.298128246267362e-27,3.0615534401282085e-38,6.1928308249430684e-21,7.42585931254036e-25,2.0644873818052413e-43,1.7241604396594776e-32,3.1591503199621857e-19,2.772533420901046e-15,6.849414506937623e-18,4.4774300590724167e-32,2.1273369320102e-14,3.2405962051058394e-18,5.3886759983880034e-34,5.742570131850474e-41,4.11909152215663e-30,8.359845681514674e-45,1.4303173550433097e-37,1.2334110259925296e-42,9.544649568141968e-17,3.518306721673902e-25
9.999999999999999e-11,0.46543218567331285,3.4669165971169734e-20,3.4847206472309304e-25,5.417600682932117e-25,1.0223151895505874e-24,0.0,0.0,2.5755641865717823e-14,1.84410430452119e-22,6.514217176210596e-27,1.5657968657922508e-26,1.639047569636336e-33,3.953091431016447e-54,3.36994777786203e-36,4.725685763901203e-23,3.382288593236113e-19,1.7571852055017525e-22,6.011802905957441e-43,2.0830873815524966e-45,1.7568172529159685e-24,3.4513330234297604e-37,6.580870977337831e-21,1.4135072569785638e-34,2.164545790006103e-28,1.486277074990543e-36,1.5492572946436102e-36,5.6879673766256835e-42,1.0961684833653e-40,6.282521962668897e-43,1.9374957779624237e-34,1.2584929737370534e-50,9.021534761340004e-41,3.1970613294710574e-50,3.76,0.0,0.7920356334563095,0.9999968550837528,1.2177499668648261e-27,1.0215908662845333e-16,1.9024971519979512e-10,1.8786875459545435e-10,2.3809606037881034e-12,1.9805393307672566e-22,3.144916221796827e-06,1.550022425775518e-27,1.3763040056796598e-30,6.707056599257844e-33,5.99948662906844e-34,1.7570445493633066e-22,1.5201405790303802e-22,1.6257456225037092e-23,6.670948100893761e-24,1.212035981982498e-26,7.379088347439904e-33,4.397238450389201e-25,2.1952943005040494e-26,8.728766569487366e-32,1.6547195718230553e-30,1.737918781016933e-25,6.182313991432769e-37,2.8170880919296245e-27,4.2968627373585294e-38,6.628370870276166e-21,8.507186546346923e-25,2.552369235463362e-43,2.2622513691213818e-32,3.3813307105691926e-19,2.9674666269360215e-15,7.846565951172886e-18,5.135899909844534e-32,2.2768804685420403e-14,3.712342761713675e-18,6.607232963170848e-34,7.536359290832538e-41,5.049279276257969e-30,1.0968981491419492e-44,1.8769950847322929e-37,1.7317312402385565e-42,1.0215918283159093e-16,4.0305879998775155e-25
1.0425931437151933e-10,0.46543218567331285,3.755094290401644e-20,3.75445474171633e-25,5.9409559960484115e-25,1.1526780664695656e-24,0.0,0.0,2.6853000835495566e-14,2.004559412627237e-22,7.380433731085169e-27,1.81159585102773e-26,1.8626280031802184e-33,4.478725290630119e-54,3.6621884511085203e-36,5.1348498591757113e-23,3.5263932218303306e-19,1.9167317503378735e-22,7.102107990041554e-43,2.360697991383276e-45,1.9096667292291935e-24,3.911291768987232e-37,6.859074127349171e-21,1.6019290270222612e-34,2.3528668683110095e-28,1.688200105155823e-36,1.7557698125728398e-36,6.581680145082516e-42,1.2423092569919876e-40,7.120105435821606e-43,2.195708937669716e-34,1.506551739243108e-50,1.0674402199263193e-40,3.7776217425558137e-50,3.76,0.0,0.792035633448205,0.9999967395030268,1.3808894412547205e-27,1.0651036330337876e-16,1.9835304866005988e-10,1.9587152879971632e-10,2.481519859742574e-12,2.1522981981329585e-22,3.260496946616777e-06,1.6872723239590242e-27,1.4985308033119593e-30,7.569535009555353e-33,7.061197645758651e-34,1.9165773410210234e-22,1.6486763668214616e-22,1.7667251681876346e-23,7.249540039290149e-24,1.3732675417564457e-26,8.716687052391741e-33,4.7797752637803605e-25,2.3862788641907616e-26,1.0112994474050238e-31,1.8724571478822503e-30,1.9652555835722178e-25,7.264430939571421e-37,3.19200440014957e-27,5.290458718917449e-38,6.91069596657264e-21,9.247377119360621e-25,2.9090408485172433e-43,2.6725883752700404e-32,3.5253520170353787e-19,3.0938218398667724e-15,8.529111216691729e-18,5.58732753627174e-32,2.373812335011178e-14,4.035248187532491e-18,7.487808439643655e-34,8.904556431945834e-41,5.721283418593926e-30,1.2958671532471547e-44,2.2176757159318873e-37,2.1326484142727742e-42,1.065104678748287e-16,4.381250494866347e-25
