Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49)
0.0003137720809377704,0.4654822097635719,1.6937330146822424e-12,1.1638341114229915e-13,2.180035693716299e-13,3.0858470117606625e-10,0.0,0.0,1.6163149024245612e-07,3.5602988925569435e-09,5.213357833294678e-11,2.2973495973384335e-14,1.3569362194430252e-16,1.7261792598069134e-34,1.507525997562918e-28,7.411834363834009e-19,3.101750220210885e-13,3.6192403468435236e-09,1.4948402028183146e-23,1.0731744584182755e-26,1.7512939948867023e-11,3.913767093342473e-21,4.644332304221077e-19,5.516240333708987e-18,1.2470554912606442e-18,1.2712163667684867e-13,3.977922528364576e-18,1.0903340522291652e-16,6.064334464518976e-22,9.225214683496197e-26,7.735457074451088e-20,1.1050313661626212e-21,1.5158002011844566e-17,9.91238874322483e-20,3.76,0.0,0.7914388228242983,0.9999868267966554,2.3485317039238204e-10,3.2218781681985674e-10,0.0005967256022575468,0.0005967217305458106,1.4815604643684369e-10,1.358521897223734e-17,1.3004217166937554e-05,1.59836443671247e-11,3.3546890065910633e-21,3.0656289019852815e-20,2.526771039377264e-19,3.5679810448905863e-09,6.219899042991852e-15,1.1943276401903753e-16,4.172124093549583e-16,9.392283926848621e-14,1.0328377367259477e-14,1.4627040959763192e-13,8.973562691249188e-14,1.3700677450686715e-21,2.4451431017094978e-23,4.651555691885107e-20,8.408845022207593e-22,5.357242855740432e-13,3.4576201951344025e-15,1.1211233254780878e-13,7.900461126785163e-25,1.7285665697545143e-14,1.2786510968248323e-13,4.2108961729341225e-14,5.201527576312355e-12,8.487268165329038e-08,1.7994625763302212e-15,4.0744156410184327e-11,8.830710433921706e-21,4.819298359078734e-11,7.100051571562131e-19,1.3588895379974344e-15,1.0902832854853587e-24,4.134834904474909e-20,1.0231550945954795e-21,5.399453937000461e-17,3.214165564193308e-10,8.800111806403208e-13
0.00034404849848688687,0.46548703468669816,1.7970482626080047e-12,1.2398848545664106e-13,2.560632540701875e-13,3.5317633701020996e-10,0.0,0.0,1.7726263925336016e-07,4.2734719982066984e-09,6.866064662287514e-11,2.573951419004852e-14,1.6257796166429387e-16,2.370073988654065e-35,1.5496215491794518e-28,7.776198850887812e-19,3.1706557395800916e-13,4.351236702503817e-09,1.963948134803682e-23,1.3909712871090544e-26,2.1055308488290062e-11,4.7055552659393944e-21,4.646347570889465e-19,6.272187713290384e-18,1.3047565381778122e-18,1.6704155271175243e-13,3.986868892066589e-18,1.2431702185724199e-16,6.919994548106514e-22,1.0102976316514356e-25,1.0161288045635131e-19,1.2908169615071147e-21,1.5282424118528525e-17,1.3832142774114325e-19,3.76,0.0,0.7913812588609477,0.9999868096864553,2.9632152637272927e-10,3.5330692822118895e-10,0.0006542809193029082,0.0006542762866130177,1.4814535095320403e-10,1.3586834379673333e-17,1.3004216944335866e-05,2.106726574475408e-11,4.375627932879053e-21,3.726629880414649e-20,3.1325343725743597e-19,4.283756448476082e-09,6.8197464323986044e-15,1.4290218726860497e-16,4.806676431139405e-16,1.144255102579217e-13,1.2665541196610576e-14,1.7530709790803118e-13,1.077781672486687e-13,1.4372756932934965e-21,2.5650946540997745e-23,4.8821062338576284e-20,1.0117245199739698e-21,6.605913433292975e-13,4.243016630875978e-15,1.2413055383530905e-13,9.228470017215468e-25,1.7667972558514913e-14,1.2786875035765585e-13,5.193085773265088e-14,5.214010886232031e-12,9.35069195433311e-08,2.382949059758364e-15,4.115727353509029e-11,1.062049481485088e-20,4.868112491497609e-11,7.136911323200195e-19,1.6902386155565186e-15,1.3640696945233874e-24,4.810736341661942e-20,1.1928130446578804e-21,6.755788030760745e-17,3.524152256274286e-10,9.84590365412291e-13
0.00037432491603600333,0.4654918592597557,1.900786212273189e-12,1.316814258140726e-13,2.9732883107848926e-13,4.004093711763879e-10,0.0,0.0,1.9290138209549187e-07,5.050336425807295e-09,8.834296125518745e-11,2.864480506648063e-14,1.920078479322322e-16,1.315157057312561e-35,1.595724886080733e-28,8.170044337813784e-19,3.249015704685677e-13,5.1505719217060466e-09,2.5356710614928926e-23,1.7672439207858816e-26,2.4923647018741416e-11,5.570224774031047e-21,4.648550144876556e-19,7.063850448106067e-18,1.367752741264893e-18,2.1559263606924919e-13,3.996642181204204e-18,1.409092584378388e-16,7.81637468274643e-22,1.1121529316260067e-25,1.3053927004061446e-19,1.4915487074763011e-21,1.5426072620597148e-17,1.8827998585862541e-19,3.76,0.0,0.791323699003831,0.9999867924319424,3.680819274872101e-10,3.844288036172686e-10,0.0007118320531795203,0.0007118265873426056,1.4813465624690696e-10,1.3588449666443473e-17,1.3004216719857483e-05,2.7127998454845715e-11,5.587224508486974e-21,4.462271628953292e-20,3.82247541558256e-19,5.063781610376114e-09,7.419537016227473e-15,1.686002318737872e-16,5.48278824401423e-16,1.370992966360201e-13,1.5268975155880823e-14,2.069775829585165e-13,1.2747718730241225e-13,1.5099411000413387e-21,2.6947856034893794e-23,5.1313451311678106e-20,1.1985494432496443e-21,8.01074540593784e-13,5.118191107468011e-15,1.361483766314281e-13,1.0663097708742882e-24,1.8102715588965754e-14,1.2786282587805206e-13,6.298179513395912e-14,5.22713228414173e-12,1.0222154264075732e-07,3.0855879936462505e-15,4.157441066614234e-11,1.2576520210493815e-20,4.917401171837804e-11,7.178678743763254e-19,2.0678430043948218e-15,1.677054293596948e-24,5.541747320452999e-20,1.376441500821127e-21,8.311696352707493e-17,3.8341035307648475e-10,1.0915413906395846e-12
0.0004046013335851198,0.4654966834828245,2.004950075835249e-12,1.3946284835186257e-13,3.4178744155039396e-13,4.502942441652254e-10,0.0,0.0,2.085484086466524e-07,5.8905775931090576e-09,1.1145155786158866e-10,3.170032383715011e-14,2.2399515343854246e-16,-1.4552604956537931e-35,1.6461774720687964e-28,8.593880808219665e-19,3.338157475863285e-13,6.017239021491368e-09,3.225490128452729e-23,2.2074266649653314e-26,2.9117937549501325e-11,6.507773673100924e-21,4.650943236844151e-19,7.894588108993237e-18,1.4368859590150898e-18,2.739503421897267e-13,4.00724246616439e-18,1.5892466799713637e-16,8.760150913481612e-22,1.2301010010609793e-25,1.6454745805131231e-19,1.707481234649238e-21,1.5590261099011638e-17,2.508301933317461e-19,3.76,0.0,0.7912661432517835,0.9999867750322866,4.509633548016335e-10,4.1555412022258725e-10,0.0007693790044549913,0.0007693726329485519,1.4812396231773047e-10,1.359006483253712e-17,1.3004216493491614e-05,3.425164743065206e-11,7.005956665179711e-21,5.2750367743860236e-20,4.601477763419477e-19,5.907785697472888e-09,8.019270799562782e-15,1.9655390534221826e-16,6.200621921493851e-16,1.6197193782861663e-13,1.8144486562371712e-14,2.4128443431333157e-13,1.4883436824884008e-13,1.5881582732947013e-21,2.8343842499302886e-23,5.399592093469091e-20,1.4014212546951979e-21,9.577346571089076e-13,6.085103371661134e-15,1.48164924626701e-13,1.220610988165359e-24,1.8597357684808833e-14,1.2785630072901149e-13,7.530590790910357e-14,5.240889342949632e-12,1.1101741795439789e-07,3.919755510737239e-15,4.199556835988093e-11,1.4699127584098938e-20,4.9671644514097695e-11,7.225644460800484e-19,2.4944115265939794e-15,2.0315743546047918e-24,6.32950802746074e-20,1.5744577390243593e-21,1.0080532571298346e-16,4.1440174013502584e-10,1.201065350436216e-12
0.00043487775113423626,0.4655015073559838,2.109543078128793e-12,1.4733337154250363e-13,3.8942643746248127e-13,5.028414762683052e-10,0.0,0.0,2.2420440517860884e-07,6.793885764178032e-09,1.382563995999391e-10,3.491721424138723e-14,2.5855177485031296e-16,-7.72124899865594e-36,1.7013164040178772e-28,9.048222670492728e-19,3.439123866176764e-13,6.951231019251926e-09,4.050522092155236e-23,2.717073809812658e-26,3.363816208935619e-11,7.518200018137695e-21,4.653530085553657e-19,8.768252998582443e-18,1.5129232567141293e-18,3.433687396320612e-13,4.018669818049508e-18,1.7847792249634451e-16,9.759174004779373e-22,1.3662326435810533e-25,2.0405175566917253e-19,1.9388722889432082e-21,1.5776296317013455e-17,3.27945773246937e-19,3.76,0.0,0.7912085916036393,0.9999867574866579,5.457912922259237e-10,4.4668364414948034e-10,0.0008269217736957941,0.0008269144236445784,1.4811326916545247e-10,1.3591679877943578e-17,1.3004216265227465e-05,4.252402307143406e-11,8.64830389563159e-21,6.167398791444253e-20,5.474401242879291e-19,6.815499122852463e-09,8.618947787483367e-15,2.267902478439013e-16,6.960342648363048e-16,1.890709945418693e-13,2.1297695534569223e-14,2.782304479011538e-13,1.7185153329992077e-13,1.6720223371083938e-21,2.984060349808209e-23,5.687169588558793e-20,1.6204061642182156e-21,1.13110648669388e-12,7.145649585011097e-15,1.601801270194627e-13,1.3859288350742004e-24,1.915773557840527e-14,1.278499149770928e-13,8.894528109770442e-14,5.255279674663578e-12,1.1989541214661676e-07,4.898082210412612e-15,4.2420747240808896e-11,1.6988672122607882e-20,5.017402389427518e-11,7.278097749758242e-19,2.972664289199637e-15,2.4299768495748244e-24,7.175684599103133e-20,1.7872856707078665e-21,1.207584034512965e-16,4.4538918800704853e-10,1.3133709274086662e-12
0.0004954305862324692,0.4655111540528896,2.3200294673746693e-12,1.6334420675922177e-13,4.941961483911165e-13,6.159655001135416e-10,0.0,0.0,2.5554603541932387e-07,8.78848812542059e-09,2.0402933444812655e-10,4.1880639139819454e-14,3.354206818729201e-16,1.0071034872563037e-36,1.827022958419681e-28,1.0050502329083435e-18,3.680248242790036e-13,9.021161777062891e-09,6.183500734011927e-23,3.967581338617146e-26,4.365634122902415e-11,9.757677263604387e-21,4.659298148815881e-19,1.0662087527874408e-17,1.688783045265535e-18,5.207972975044118e-13,4.044006010781687e-18,2.2265731754905965e-16,1.196047439056722e-21,1.7022669668585985e-25,3.0120964151314093e-19,2.449076787644776e-21,1.6219100749884037e-17,5.344780876436559e-19,3.76,0.0,0.791093500614403,0.999986721954163,7.745715495331966e-10,5.089587211017963e-10,0.0009419947683336437,0.000941985241160414,1.4809188519070427e-10,1.3594909606652162e-17,1.3004215802961172e-05,6.285827553787411e-11,1.2669779354295823e-20,8.20076360922387e-20,7.521336328279162e-19,8.820981820931735e-09,9.81813139736762e-15,2.942192799962328e-16,8.60611994522756e-16,2.500585807087519e-13,2.8458895280424587e-14,3.600522683215837e-13,2.2287381315756811e-13,1.8570757161327593e-21,3.314331222527766e-23,6.321619839931719e-20,2.1070012695588835e-21,1.5300052178195494e-12,9.554960173129317e-15,1.8420668325447636e-13,1.7503352048707796e-24,2.0496455484785652e-14,1.2783570765048916e-13,1.203287467644101e-13,5.285950828844067e-12,1.3790122226575666e-07,7.338959450057224e-15,4.3283171888197926e-11,2.2070064101501398e-20,5.119302575216516e-11,7.400617665705898e-19,4.095160618726428e-15,3.36786659432691e-24,9.050082615253653e-20,2.2591060346854324e-21,1.6801020511975042e-16,5.073514700798284e-10,1.5471669612816353e-12
0.0005559834213307021,0.4655207993511034,2.5322714557360493e-12,1.797189319186494e-13,6.115414115524299e-13,7.398672140507565e-10,0.0,0.0,2.86931692023343e-07,1.1031760994045804e-08,2.878001613418616e-10,4.96280681216597e-14,4.227102846307077e-16,-7.584840444096987e-35,1.9756522520853e-28,1.1181087608417355e-18,3.9794588002194186e-13,1.136030832770437e-08,9.108286365949096e-23,5.565622350750628e-26,5.4978040498138194e-11,1.2288640940490629e-20,4.665880810412049e-19,1.2785467475658036e-17,1.9016876573232264e-18,7.594858026893507e-13,4.072651343801611e-18,2.743675899988891e-16,1.45088908130275e-21,2.1409076437483265e-25,4.253433143053946e-19,3.0242883603211047e-21,1.6764809215502556e-17,8.264995833364518e-19,3.76,0.0,0.790978426026808,0.9999866858278255,1.0609589404916299e-09,5.712614752532932e-10,0.0010570510416023399,0.0010570390415944335,1.4807050432088747e-10,1.3598138852483617e-17,1.3004215332972354e-05,8.881764569207493e-11,1.7783574996777282e-20,1.0581982686693907e-19,1.00017089013325e-18,1.1078097655788523e-08,1.1017087886397748e-14,3.711043945511958e-16,1.0421497337338134e-15,3.2028285266840676e-13,3.679451458796447e-14,4.524698829403116e-13,2.8056141850686174e-13,2.065878651739424e-21,3.6869855790127854e-23,7.037331124767288e-20,2.658949113005849e-21,2.001589219091282e-12,1.2360268084470533e-14,2.0822851948737953e-13,2.1609867592415524e-24,2.215830316201475e-14,1.2781550783940252e-13,1.5743261255022662e-13,5.319127545698019e-12,1.562459005707762e-07,1.0514089123362772e-14,4.416169312911441e-11,2.782381920177185e-20,5.2231026194996916e-11,7.54852725284026e-19,5.457325644445906e-15,4.509699444481526e-24,1.117880668700881e-19,2.7954302211724137e-21,2.2599532400058495e-16,5.692956050397751e-10,1.7946125319784767e-12
0.000616536256428935,0.4655304432512514,2.7462953428810682e-12,1.9646259128941506e-13,7.413694041437074e-13,8.746336868293153e-10,0.0,0.0,3.183667387972947e-07,1.3521396807351948e-08,3.9169036546371977e-10,5.825561551859522e-14,5.205167875226329e-16,-5.547823716893523e-34,2.1501562807490325e-28,1.244425495823338e-18,4.343958973462928e-13,1.396861479467367e-08,1.3031589029818006e-22,7.560009894035358e-26,6.76031159491582e-11,1.511107547103772e-20,4.673305004426898e-19,1.5186193037161486e-17,2.1584748275199345e-18,1.0723032790863218e-12,4.1046064150963895e-18,3.345314258702947e-16,1.751834071655435e-21,2.706785083658703e-25,5.797981324634978e-19,3.66668645869397e-21,1.7423645697509615e-17,1.224874092352834e-18,3.76,0.0,0.7908633678315449,0.9999866491010172,1.4114376657943162e-09,6.336002680783634e-10,0.0011720905979933297,0.0011720758266463632,1.4804912655422817e-10,1.3601367615352223e-17,1.300421485517482e-05,1.2108959409104382e-10,2.4121732532165717e-20,1.333054454934668e-19,1.2953605749366073e-18,1.358473405677561e-08,1.2215817294998407e-14,4.576633179874648e-16,1.2407896357888422e-15,3.9996574796482745e-13,4.634445281685403e-14,5.555136593750649e-13,3.449339558219815e-13,2.299221859038147e-21,4.103434512486847e-23,7.836983664237468e-20,3.2769318610608996e-21,2.5493546649679326e-12,1.55750270818279e-14,2.322446329226813e-13,2.6193676297658655e-24,2.4183475684681145e-14,1.277997188794801e-13,2.0053188462783967e-13,5.3547923611049734e-12,1.7493637143138345e-07,1.4533009676610564e-14,4.505632278382342e-11,3.4253283203799383e-20,5.328803803044042e-11,7.724096020309896e-19,7.0813450160574285e-15,5.874616413053668e-24,1.3576163066928692e-19,3.3998978303902915e-21,2.9586950106328974e-16,6.312199950379149e-10,2.0573807604671413e-12
0.000677089091527168,0.4655400857539565,2.962127646604678e-12,2.1358027303927806e-13,8.835909168252245e-13,1.0203532946503944e-09,0.0,0.0,3.498564856132825e-07,1.6255161727640004e-08,5.178046528064127e-10,6.78625751509963e-14,6.289369355854378e-16,-5.78367457215935e-37,2.3536215098064587e-28,1.3844353913180628e-18,4.780742270095345e-13,1.684602529306796e-08,1.8196652072009324e-22,1.0001541002984688e-25,8.153142362659175e-11,1.8224965269633768e-20,4.6815981295864155e-19,1.7920520350537442e-17,2.4666793119982894e-18,1.4733824860804377e-12,4.13987183729673e-18,4.0407435297297307e-16,2.113544992553267e-21,3.429808678269591e-25,7.679364510134377e-19,4.378505715863528e-21,1.8205740532094896e-17,1.7526845976985983e-18,3.76,0.0,0.7907483260193066,0.9999866117671131,1.8324418413778561e-09,6.959844077941804e-10,0.0012871134419804066,0.0012870955980111105,1.4802775188895294e-10,1.3604595895172095e-17,1.3004214369482409e-05,1.6036238031062719e-10,3.181645505322351e-20,1.6465819324458172e-19,1.6414792577305176e-18,1.633879771932181e-08,1.341431966349913e-14,5.541145138562152e-16,1.4566782754467776e-15,4.893299867454479e-13,5.714678718918504e-14,6.692174504334454e-13,4.1601321928641073e-13,2.55790953128646e-21,4.565113168757845e-23,8.723303243639636e-20,3.961699603410907e-21,3.176513214418943e-12,1.9212073171826962e-14,2.562547592099901e-13,3.1269885124464068e-24,2.6610973738037978e-14,1.27791198991836e-13,2.498791344010847e-13,5.392928521457595e-12,1.9397955749885844e-07,1.9508779684678992e-14,4.5967075730561376e-11,4.136202233587512e-20,5.436407768235495e-11,7.929575512945756e-19,8.989601846138512e-15,7.481928331783992e-24,1.6256913678527932e-19,4.07626413969149e-21,3.788224419850983e-16,6.931230381841663e-10,2.3371557439312716e-12
0.0007376419266254009,0.46554972685983803,3.1797950971909555e-12,2.3107710876543343e-13,1.0381202931237756e-12,1.177115731649025e-09,0.0,0.0,3.8140618978285767e-07,1.923089448184057e-08,6.68231074722396e-10,7.855147613303335e-14,7.480680652906174e-16,-9.500127628956313e-35,2.589266946316989e-28,1.538580774783548e-18,5.296425093866491e-13,1.999248392966291e-08,2.4886853008596784e-22,1.2943011935679178e-25,9.676281956696712e-11,2.1630294742950088e-20,4.690788052627038e-19,2.1053679768522512e-17,2.833762970234587e-18,1.9781232232315528e-12,4.178448238712943e-18,4.8392504063680645e-16,2.5547365063752936e-21,4.344532577012527e-25,9.931385366721236e-19,5.162037729393457e-21,1.9121134224401063e-17,2.4352134713481736e-18,3.76,0.0,0.790633300580789,0.9999865738194899,2.3303573794648904e-09,7.584241582871302e-10,0.00140211957801987,0.0014020983573785376,1.48006380323289e-10,1.3607823691857159e-17,1.3004213875808993e-05,2.073252880913037e-10,4.100015019006732e-20,2.0007064740708486e-19,2.0422727041319767e-18,1.9338214410123205e-08,1.4612595032132018e-14,6.606772165129517e-16,1.6899666102699823e-15,5.885989884202253e-13,6.923798551766001e-14,7.936185501810537e-13,4.938231634619586e-13,2.8427594597877323e-21,5.0734809601856913e-23,9.699061622249032e-20,4.714070520492188e-21,3.8860253493693445e-12,2.328369655364023e-14,2.8025974836427555e-13,3.685386879432609e-24,2.9477650371847187e-14,1.2778145980649815e-13,3.057071272434883e-13,5.433519970339783e-12,2.1338238113553774e-07,2.555784995319078e-14,4.689396980336935e-11,4.915382097552418e-20,5.545916506928345e-11,8.167199900340363e-19,1.1204682250819335e-14,9.351120642723834e-24,1.9236282528325185e-19,4.8284022444323545e-21,4.760790217672415e-16,7.550031281059247e-10,2.6356364409188896e-12
0.0007981947617236338,0.46555936656951236,3.399324638261959e-12,2.4895827508914587e-13,1.2048754313874224e-12,1.3450120202466932e-09,0.0,0.0,4.130210573439617e-07,2.2446505219252818e-08,8.450411542940515e-10,9.042813985511872e-14,8.78008155085109e-16,2.6355050378001757e-35,2.8604647388234713e-28,1.7073114501301614e-18,5.897594560387615e-13,2.3407934801479547e-08,3.3429319424503504e-22,1.6439247629927184e-25,1.13297159798802e-10,2.5327048289898247e-20,4.70090311593505e-19,2.4660399311369557e-17,3.268208142121627e-18,2.6031961031311697e-12,4.220336264371321e-18,5.75015599077535e-16,3.099181785889742e-21,5.492815394232638e-25,1.2588055086825926e-18,6.019633042248543e-21,2.0179783860771572e-17,3.299923737280765e-18,3.76,0.0,0.7905182915066867,0.9999865352515254,2.911523837193356e-09,8.209306955281372e-10,0.001517109010550683,0.0015170841064332384,1.479850118554632e-10,1.3611051005321079e-17,1.3004213374068456e-05,2.626688492060823e-10,5.180547305945144e-20,2.3973437906881117e-19,2.50145832177305e-18,2.258092877694665e-08,1.5810643441029506e-14,7.775715343982162e-16,1.940809988940266e-15,6.97997276043246e-13,8.265313935190626e-14,9.28757653055726e-13,5.783898779371023e-13,3.154603214306557e-21,5.630021888043237e-23,1.0767077174859939e-19,5.534931081813714e-21,4.68063060985137e-12,2.7801720729495255e-14,3.042600139440833e-13,4.29612732587161e-24,3.282019246043253e-14,1.2776648947649666e-13,3.6823120555170737e-13,5.476551351765481e-12,2.3315176576711593e-07,3.279994850160147e-14,4.7837025949205225e-11,5.763267954030586e-20,5.6573323791255283e-11,8.439187673974613e-19,1.3749380929679381e-14,1.1501858221020448e-23,2.2529976129682553e-19,5.6603072383533105e-21,5.889005223564231e-16,8.168586535094462e-10,2.9545228549427958e-12
0.0008587475968218668,0.46556900488359204,3.620743423619398e-12,2.672289936380805e-13,1.3837777498368284e-12,1.5241345210933353e-09,0.0,0.0,4.4470624437496465e-07,2.589997436878974e-08,1.0502900196031863e-09,1.0360173702054379e-13,1.0188558748098195e-15,3.816244486528203e-36,3.170754648478119e-28,1.891084793288386e-18,6.591007349503433e-13,2.7092321994801208e-08,4.419865450672672e-22,2.0547123217923463e-25,1.3113430034257116e-10,2.931521030168879e-20,4.711972142802939e-19,2.882554515425493e-17,3.778905412292933e-18,3.3665463961129123e-12,4.26553657702956e-18,6.78281876169122e-16,3.7769431739392446e-21,6.92422387653e-25,1.5683603860843356e-18,6.953703124821541e-21,2.1391567057517755e-17,4.376440723953835e-18,3.76,0.0,0.7904032987876943,0.9999864960565967,3.5822362716038796e-09,8.835160794282679e-10,0.0016320817439946307,0.0016320528468543151,1.4796364648370257e-10,1.3614277835477297e-17,1.3004212864174668e-05,3.270850649004938e-10,6.436536874206554e-20,2.8384000893615095e-19,3.0227263724117413e-18,2.6064904158346895e-08,1.7008464930222066e-14,9.050184815571498e-16,2.2093681154669534e-15,8.177506918722586e-13,9.742616221692211e-14,1.0746788132020566e-12,6.697415620527892e-13,3.494286327457764e-21,6.236244871137886e-23,1.1930215489322195e-19,6.425236245329834e-21,5.562874927740383e-12,3.277756974138832e-14,3.28255122765208e-13,4.960801892015984e-24,3.667626088615171e-14,1.2775091796480997e-13,4.376514437764942e-13,5.5220080050823325e-12,2.532946372552547e-07,4.135797990717842e-14,4.879626828936041e-11,6.680281239192044e-20,5.7706581203270566e-11,8.747742194998294e-19,1.664670669946375e-14,1.3953990158546208e-23,2.6154190376482027e-19,6.5760991609882956e-21,7.185858839160098e-16,8.78687997748464e-10,3.2955127284525536e-12
