Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141)
0.000715559045866101,0.7022903462054216,1.6108663441970802e-09,4.2390467325427045e-08,1.1864987553277293e-07,2.3432197506123192e-09,0.0,0.0,2.3325709636493632e-07,4.2814091218294655e-12,4.438731559685908e-07,4.6102291496056225e-09,1.50046888768454e-10,5.154132298792649e-25,1.526059480771627e-16,6.6224922497653825e-12,3.410574655103074e-08,2.0052720756397415e-08,1.266362509248281e-10,7.131445370671566e-14,0.000379446181303257,3.156439528996407e-11,1.0058089808699663e-13,5.255037922950416e-12,2.871036736018898e-13,3.605873030559209e-08,1.2306752515701357e-13,4.178321919065146e-14,7.841664708397409e-13,2.1043275662600648e-16,3.303345497887278e-15,6.861258429550452e-17,2.4928159961781416e-10,7.758719638342464e-16,3.76,0.0,0.012001811599107966,0.9997964690567313,9.216771350900738e-10,4.662613828976261e-12,0.7800421897339523,0.7792824477952398,7.457100246325316e-09,6.420637449391841e-13,0.00020282864506096092,2.663749505588294e-07,1.1518131706322043e-13
0.0007239459611147845,0.7023547444592885,1.6585510792584145e-09,4.320493785167204e-08,1.2300693248104616e-07,2.4477353134713173e-09,0.0,0.0,2.3980677531372367e-07,4.5362302213712e-12,4.591909209166982e-07,4.813601814085327e-09,1.523670067757263e-10,5.496095372039238e-25,1.580629259952634e-16,6.8535164555549185e-12,3.566299734852054e-08,2.119142061492099e-08,1.3104650530105698e-10,7.506144197506844e-14,0.0003852503907019216,3.204972274711578e-11,1.0411595662664651e-13,5.76395634692854e-12,3.0029995527774453e-13,3.7892015750756404e-08,1.284317716584029e-13,4.6234936243751845e-14,8.682599735279022e-13,2.3012853976114576e-16,3.4999547547941905e-15,7.118419118879522e-17,2.5860964965777847e-10,8.349245615387182e-16,3.76,0.0,0.011427024670778614,0.9997964474545281,9.695266780446746e-10,5.07018139120626e-12,0.7806227918295736,0.7798514136264616,7.206065824886701e-09,6.417059715130433e-13,0.0002028286406785122,2.725557985147911e-07,1.175998552968632e-13
0.0007323328763634679,0.7024160882136461,1.7072042504979565e-09,4.4033364214148225e-08,1.2747832234886455e-07,2.5559483427787165e-09,0.0,0.0,2.46457384450529e-07,4.802730850100906e-12,4.7488119364194225e-07,5.024032631341921e-09,1.5468953418635256e-10,5.857797424643247e-25,1.6367474586397596e-16,7.0908076545211956e-12,3.72708956452846e-08,2.238010790559572e-08,1.3557585143193991e-10,7.896006090995487e-14,0.0003910589897853257,3.253537126243472e-11,1.0774889978243432e-13,6.315342376756685e-12,3.139336299902155e-13,3.979591449745848e-08,1.3397026704741076e-13,5.1097412927065155e-14,9.601430858022485e-13,2.5139419919665976e-16,3.706930991131724e-15,7.382343825639749e-17,2.681819472427517e-10,8.97634048228017e-16,3.76,0.0,0.01087978119751514,0.9997964253859902,1.019502210802524e-09,5.507699032853204e-12,0.7811758551709406,0.7803928311968507,6.967060443313579e-09,6.41365116110096e-13,0.00020282863620145898,2.788295728798208e-07,1.2005619844624504e-13
0.0007407197916121514,0.7024745238396627,1.7568409585146535e-09,4.487589490338774e-08,1.320661462230588e-07,2.6679624171659477e-09,0.0,0.0,2.532095139798977e-07,5.0813010083386655e-12,4.90950599814348e-07,5.241713207069887e-09,1.5701441351944339e-10,6.240234262182801e-25,1.6944490022698433e-16,7.33449347625604e-12,3.893051079453522e-08,2.3620363470607064e-08,1.4022668186229932e-10,8.301482687520891e-14,0.00039687175681172654,3.3021322947233354e-11,1.1148184772149671e-13,6.912208094450818e-12,3.2801444699114923e-13,4.177238726477437e-08,1.3968710645245165e-13,5.640298542356212e-14,1.06042921375738e-12,2.743347497297817e-16,3.924783717976652e-15,7.653156391648395e-17,2.780028989458573e-10,9.641776324563208e-16,3.76,0.0,0.010358761311703548,0.9997964028433627,1.0716858641394186e-09,5.976972497695959e-12,0.7817026994106294,0.7809080205881943,6.739507637871584e-09,6.410403678905864e-13,0.000202828631628228,2.851977138992409e-07,1.225508632002583e-13
0.0007491067068608349,0.7025301906944907,1.807476597424016e-09,4.5732680878713734e-08,1.3677253582810317e-07,2.78388335129766e-09,0.0,0.0,2.600637752758673e-07,5.372340319712802e-12,5.074058881692169e-07,5.466839083653651e-09,1.593415923532137e-10,6.644446468990344e-25,1.7537695054417717e-16,7.584703552498382e-12,4.064292757161397e-08,2.49138011319823e-08,1.4500142500661202e-10,8.723035350171615e-14,0.0004026884804434405,3.3507560823168065e-11,1.1531696044429535e-13,7.557744953297051e-12,3.425523169259931e-13,4.382343402554795e-08,1.4558646546127617e-13,6.218613059733667e-14,1.169772152481019e-12,2.990610518646737e-16,4.154046383513994e-15,7.930982647083584e-17,2.880769792359507e-10,1.0347389636188407e-15,3.76,0.0,0.00986270839319702,0.9997963798187395,1.1261625617928997e-09,6.479894720894969e-12,0.7822045809642815,0.7813982386242342,6.5228585723244015e-09,6.407309548812324e-13,0.00020282862695721537,2.916616819756243e-07,1.2508437287428094e-13
0.0007574936221095183,0.7025832214573765,1.859126860882599e-09,4.6603875729952415e-08,1.415996540379427e-07,2.9038192346308752e-09,0.0,0.0,2.6702080135285795e-07,5.676258295278384e-12,5.24253932723844e-07,5.699609804186713e-09,1.6167102313116603e-10,7.071521305665525e-25,1.8147452939392006e-16,7.841569578074483e-12,4.2409246430910606e-08,2.6262068168515758e-08,1.4990254621838962e-10,9.161135343949891e-14,0.00040850895924883393,3.399406877567818e-11,1.1925643910869797e-13,8.2553326929267e-12,3.5755731501800216e-13,4.595109466790283e-08,1.5167260206185674e-13,6.84835841785084e-14,1.2888682806032697e-12,3.2569008551310196e-16,4.395277406363211e-15,8.215950444088734e-17,2.984087315258388e-10,1.109508307590691e-15,3.76,0.0,0.009390426038514432,0.999796356304061,1.1830201091227764e-09,7.0184491795456735e-12,0.7826826960409068,0.7818646819019637,6.3165907136918655e-09,6.404361421116524e-13,0.00020282862218678593,2.982229577866061e-07,1.2765725772609723e-13
0.0007658805373582018,0.7026337424496656,1.911807748232151e-09,4.748963583000105e-08,1.4654969540713772e-07,3.027880471309261e-09,0.0,0.0,2.7408124733313885e-07,5.9934746079867295e-12,5.415017350320967e-07,5.940228978473641e-09,1.6400266297967694e-10,7.522594688498962e-25,1.8774134273023795e-16,8.10522537289456e-12,4.423058376553572e-08,2.7666845800814977e-08,1.5493254887625362e-10,9.616264015094368e-14,0.0004143330012277199,3.44808315097195e-11,1.2330252738495493e-13,9.008548627945335e-12,3.730396843121139e-13,4.815744966741237e-08,1.579498586274451e-13,7.533446444923975e-14,1.418458853238008e-12,3.5434523502500694e-16,4.649061248934835e-15,8.508189691596975e-17,3.09002769258461e-10,1.1886827268174716e-15,3.76,0.0,0.008940775175275115,0.9997963322911113,1.2423492847914196e-09,7.594713352345868e-12,0.7831381835279787,0.7823084896776678,6.120206571497813e-09,6.401552298401974e-13,0.00020282861731527296,3.0488304242787227e-07,1.302700552598364e-13
0.0007742674526068853,0.702681873939472,1.965535570766459e-09,4.8390120479231744e-08,1.516248867212225e-07,3.1561798212147236e-09,0.0,0.0,2.812457909115804e-07,6.324419377792106e-12,5.591564264783607e-07,6.188904351052027e-09,1.6633647353652027e-10,7.99885325419542e-25,1.9418117219639945e-16,8.375806945024601e-12,4.610807216999939e-08,2.9129849684571735e-08,1.6009397548693474e-10,1.0088912974629423e-13,0.000420160423359076,3.4967834507685364e-11,1.2745751284238274e-13,9.82117732387489e-12,3.8900983898169735e-13,5.04446207702602e-08,1.6442266394693116e-13,8.278040165780177e-14,1.5593323970620253e-12,3.851565860037171e-16,4.916009532315103e-15,8.807832391387035e-17,3.198637770312137e-10,1.2724662650084148e-15,3.76,0.0,0.008512671314909992,0.9997963077715157,1.3042439355675062e-09,8.210862291929787e-12,0.7835721277382716,0.7827307466146617,5.933232497462229e-09,6.398875518648942e-13,0.00020282861234097738,3.1164345757996647e-07,1.3292331051927013e-13
0.0007826543678555687,0.7027277304317473,2.02032695812423e-09,4.930549204262554e-08,1.5682748756618747e-07,3.2888324421990293e-09,0.0,0.0,2.885151328183846e-07,6.669533467691856e-12,5.772252706123475e-07,6.44584787127235e-09,1.6867242078987497e-10,8.501536514077888e-25,2.0079787749670181e-16,8.653452554857164e-12,4.8042860706140495e-08,3.0652830412168206e-08,1.65389408805491e-10,1.0579584286253519e-13,0.0004259910511700438,3.545506398941024e-11,1.3172372836866578e-13,1.069722067465267e-11,4.0547836770135563e-13,5.281477168772702e-08,1.710955353016586e-13,9.086567339671089e-14,1.7123272114069166e-12,4.1826123437993323e-16,5.196762194231662e-15,9.115012675382202e-17,3.309965117585893e-10,1.3610701365896244e-15,3.76,0.0,0.00810508193702282,0.9997962827367376,1.3688010743606175e-09,8.869172313546665e-12,0.7839855610250718,0.7831324853993602,5.755217542738397e-09,6.396324739154154e-13,0.00020282860726216745,3.1850574569766783e-07,1.3561757637171024e-13
0.0007910412831042522,0.7027714209444517,2.076198864811462e-09,5.0235916080451785e-08,1.6215979091700612e-07,3.425955933518762e-09,0.0,0.0,2.9588999728046116e-07,7.0292687910067834e-12,5.957156655262529e-07,6.711275765474707e-09,1.7101047492738976e-10,9.031939101716361e-25,2.075953988283603e-16,8.938302780407288e-12,5.0036115172546176e-08,3.223757402273523e-08,1.7082147297313025e-10,1.1088790658679885e-13,0.0004318247183252202,3.5942506874157796e-11,1.3610355362273958e-13,1.1640908396433754e-11,4.2245603708897695e-13,5.5270108802342357e-08,1.779730805896398e-13,9.963734619044004e-14,1.8783339793724327e-12,4.538036082388907e-16,5.4919886917114745e-15,9.429866844203758e-17,3.4240580387329567e-10,1.454712921081934e-15,3.76,0.0,0.007717023999092794,0.9997962571780752,1.4361209815979713e-09,9.572024803890904e-12,0.7843794662720659,0.7835146892319843,5.585732369934989e-09,6.393893921221811e-13,0.00020282860207707768,3.254714702208142e-07,1.383534137836539e-13
0.0007994281983529357,0.7028130492714882,2.1331685768567123e-09,5.1181561473236133e-08,1.6762412374514292e-07,3.5676703804975772e-09,0.0,0.0,3.0337113248209333e-07,7.404088630219698e-12,6.146351462757574e-07,6.985408611302427e-09,1.7335061019490237e-10,9.591413117949824e-25,2.1457775937541135e-16,9.230500583762228e-12,5.208901837769375e-08,3.388590252078581e-08,1.7639283467304729e-10,1.1617055642543425e-13,0.00043766126623529184,3.6430150744498495e-11,1.4059941652227853e-13,1.2656708952964064e-11,4.399537952202113e-13,5.781288188604316e-08,1.8506000049826088e-13,1.0914542354808683e-13,2.058298493108418e-12,4.919358029163161e-16,5.802389250102133e-15,9.75253340699097e-17,3.5409655856602526e-10,1.5536207625753219e-15,3.76,0.0,0.007347561565512035,0.9997962310866599,1.5063073100585443e-09,1.0321910154025045e-11,0.7847547792639145,0.7838782941979133,5.424368217295502e-09,6.391577315588904e-13,0.00020282859678390897,3.3254221580554016e-07,1.4113139208923782e-13
0.0008078151136016191,0.7028527142330389,2.191253718602838e-09,5.214260054169386e-08,1.7322284764499107e-07,3.714098400440372e-09,0.0,0.0,3.109593110255214e-07,7.794467967701738e-12,6.339913873463489e-07,7.268471414193723e-09,1.7569280476442462e-10,1.0181370577962046e-24,2.2174906786674508e-16,9.530191378716907e-12,5.420277041704192e-08,3.5599674403553075e-08,1.8210620430472303e-10,1.2164913831988326e-13,0.00044350054368411096,3.6917983811985633e-11,1.452137947668835e-13,1.3749340928331279e-11,4.579827752185579e-13,6.044538483068377e-08,1.9236109072671512e-13,1.1944300074668682e-13,2.2532244975555465e-12,5.328179299009897e-16,6.128696160190124e-15,1.0083153122499808e-16,3.660737570640443e-10,1.6580275744796481e-15,3.76,0.0,0.006995803550239437,0.9997962044534524,1.579467193284021e-09,1.1121431820475507e-11,0.7851123909432277,0.7842241915254021,5.27073591253364e-09,6.389369448549592e-13,0.0002028285913808275,3.3971958857500124e-07,1.439520892524794e-13
0.0008162020288503026,0.7028905099139052,2.2504722596388907e-09,5.311920916224522e-08,1.789583594792047e-07,3.865365189824746e-09,0.0,0.0,3.1865533039205055e-07,8.200893828668284e-12,6.537922051664628e-07,7.560693686093806e-09,1.7803704061102714e-10,1.0803285964979095e-24,2.2911352120049385e-16,9.837523099628444e-12,5.637858895429207e-08,3.738078519716812e-08,1.8796433717718318e-10,1.2732911071051926e-13,0.00044934240647334693,3.740599488454384e-11,1.499492173981079e-13,1.4923784863460126e-11,4.765542989242491e-13,6.316995639124545e-08,1.9988124425934733e-13,1.3058642662160505e-13,2.4641766570831413e-12,5.766184801049287e-16,6.471675125214421e-15,1.0421869041493091e-16,3.7834245794877665e-10,1.7681752497396756e-15,3.76,0.0,0.006660901567626275,0.999796177269239,1.6557113576902736e-09,1.1973310518724913e-11,0.7854531495593874,0.7845532297351092,5.124464933943228e-09,6.387265108745044e-13,0.00020282858586596404,3.470052163887391e-07,1.468160921242071e-13
0.0008245889440989861,0.7029265258904249,2.3108425218758863e-09,5.4111566878674295e-08,1.8483309204290544e-07,4.0215985727958724e-09,0.0,0.0,3.264600134042724e-07,8.623865636719049e-12,6.740455606689244e-07,7.862309526431095e-09,1.8038330339827793e-10,1.1458698895228137e-24,2.3667540713703437e-16,1.0152646271525042e-11,5.8617709507034107e-08,3.923116800181879e-08,1.939700347217429e-10,1.332160466496138e-13,0.0004551867170838928,3.789417333548669e-11,1.5480826639751168e-13,1.618529557329864e-11,4.956798806451316e-13,6.598898094209624e-08,2.076254536910807e-13,1.4263547265164752e-13,2.6922836496155084e-12,6.235147020864916e-16,6.832126659641193e-15,1.0768826550435456e-16,3.90907798512577e-10,1.8843138767110237e-15,3.76,0.0,0.00634204788622997,0.9997961495246306,1.7351542385075619e-09,1.288038855347369e-11,0.7857778627143966,0.7848662166866196,4.985202516515612e-09,6.385259334586856e-13,0.00020282858023741373,3.5440074912992804e-07,1.4972399669451456e-13
0.0008329758593476695,0.7029608474465184,2.3723831867701757e-09,5.511985701044336e-08,1.9084951474675632e-07,4.182929050991683e-09,0.0,0.0,3.3437420868997304e-07,9.063895582330405e-12,6.947595619021959e-07,8.173557705402615e-09,1.8273158237190603e-10,1.2149216899387359e-24,2.444391070630131e-16,1.0475714081506922e-11,6.092138573698631e-08,4.1152794046036226e-08,2.001261457247822e-10,1.3931563596460595e-13,0.0004610333443532375,3.838250907408472e-11,1.5979357832399625e-13,1.7539414962242598e-11,5.153712309927331e-13,6.89048892466557e-08,2.155988136061977e-13,1.556535096382241e-13,2.9387413929966605e-12,6.736929958370927e-16,7.210887541635113e-15,1.1124173416507045e-16,4.037749961548861e-10,2.006701960902859e-15,3.76,0.0,0.006038473480680785,0.9997961212100579,1.8179140996822324e-09,1.3845634290197917e-11,0.7860872993106924,0.7851639215268993,4.852612800906249e-09,6.383347402283576e-13,0.00020282857449323538,3.6190785900981415e-07,1.5267640834150392e-13
0.000841362774596353,0.7029935557793785,2.435113302698342e-09,5.6144266758128854e-08,1.9701013431891494e-07,4.349489854726129e-09,0.0,0.0,3.42398791148285e-07,9.521509004681878e-12,7.159424666929295e-07,8.494681749614964e-09,1.850818702613773e-10,1.2876518325801083e-24,2.5240909882890533e-16,1.0806882451477551e-11,6.329088974503269e-08,4.314767325026169e-08,2.064355675811265e-10,1.4563368747286446e-13,0.00046688216316805644,3.8870992517608476e-11,1.6490784599170608e-13,1.8991985355968374e-11,5.356402608067529e-13,7.192015924082173e-08,2.2380652301186082e-13,1.69707692290091e-13,3.2048164085071923e-12,7.273493227687968e-16,7.608832321235456e-15,1.1488059833950612e-16,4.1694934981798903e-10,2.135606652802731e-15,3.76,0.0,0.005749446176902699,0.9997960923157683,1.9041131578774897e-09,1.4872146772690084e-11,0.7863821914056216,0.7854470765453783,4.726376023195762e-09,6.381524814441427e-13,0.00020282856863145033,3.6952824088873097e-07,1.556739420770283e-13
0.0008497496898450365,0.7030247281953073,2.4990522924874785e-09,5.7184987306404155e-08,2.0331749552588852e-07,4.52141699555912e-09,0.0,0.0,3.5053466241862817e-07,9.9972447872133e-12,7.376026853613401e-07,8.825930030128772e-09,1.8743416318908917e-10,1.3642355370854536e-24,2.6058995966267767e-16,1.114631011224538e-11,6.57275123712562e-08,4.521785479985155e-08,2.129012475686321e-10,1.5217613124914258e-13,0.0004727330541713011,3.935961456477392e-11,1.701538201898346e-13,2.0549163368489603e-11,5.564990851711964e-13,7.503731683052092e-08,2.322538878276188e-13,1.8486915203792487e-13,3.4918493266166743e-12,7.846896325678311e-16,8.026874886320492e-15,1.1860638471767416e-16,4.304362414626012e-10,2.2713039820091034e-15,3.76,0.0,0.005474268886214943,0.9997960628318232,1.993877710715758e-09,1.596316049143495e-11,0.7866632359770476,0.7857163789401415,4.606187743489386e-09,6.379787289211678e-13,0.0002028285626500424,3.772636126131386e-07,1.5871722279008596e-13
0.0008581366050937199,0.7030544382961652,2.5642199611048555e-09,5.824221392495743e-08,2.097741819123319e-07,4.69884932028261e-09,0.0,0.0,3.587827513529648e-07,1.0491655767324445e-11,7.597487834909224e-07,9.167555852956082e-09,1.8978846058690841e-10,1.4448557242437134e-24,2.689863691622538e-16,1.1494158679037904e-11,6.823256350016163e-08,4.736542772768338e-08,2.195261841445884e-10,1.589490209469408e-13,0.0004785859034831069,3.984836657052224e-11,1.7553431144573006e-13,2.221743432392192e-11,5.779600275254229e-13,7.825893670374669e-08,2.4094632343230735e-13,2.0121319841625613e-13,3.8012585402303114e-12,8.459303076081461e-16,8.465970088521849e-15,1.2242064522778152e-16,4.442411375835313e-10,2.414079097907861e-15,3.76,0.0,0.005212277924054973,0.9997960327480947,2.087338269410271e-09,1.7122050307843985e-11,0.7869310966043517,0.7859724924994815,4.491758111492488e-09,6.378130749958401e-13,0.00020282855654695688,3.851157153681905e-07,1.6180688548846999e-13
0.0008665235203424034,0.7030827561568878,2.630636503510979e-09,5.931614606769881e-08,2.1638281655984328e-07,4.881928566353245e-09,0.0,0.0,3.6714401449189124e-07,1.1005309160644604e-11,7.823894847540472e-07,9.51981755206152e-09,1.9214476511978826e-10,1.5297033462558051e-24,2.7760311236957333e-16,1.1850592728470412e-11,7.080737237127543e-08,4.959252150653188e-08,2.263134282645696e-10,1.659585361750106e-13,0.000484440602434868,4.033724032206809e-11,1.8105219183272741e-13,2.400362725313296e-11,6.000356238733756e-13,8.158764315745362e-08,2.498893572697908e-13,2.1881952936414476e-13,4.1345440108701256e-12,9.112986256495324e-16,8.927115431331777e-15,1.263249575406597e-16,4.583695907656833e-10,2.5642265171402645e-15,3.76,0.0,0.004962841409267861,0.9997960020542618,2.1846296959388472e-09,1.835233653954933e-11,0.78718640506888,0.7862160492028726,4.382811167289296e-09,6.37655131542166e-13,0.00020282855032009993,3.930863140453888e-07,1.6494357553923032e-13
0.0008749104355910869,0.7031097484944951,2.698322512680177e-09,6.04069874705809e-08,2.2314606286482672e-07,5.070799418802941e-09,0.0,0.0,3.756194365450659e-07,1.153878700031615e-11,8.055336737949869e-07,9.882978584919897e-09,1.945030826162192e-10,1.6189777315368742e-24,2.8644508292912283e-16,1.2215779877013482e-11,7.345328789530771e-08,5.190130665138756e-08,2.332660847243887e-10,1.7321098493024275e-13,0.0004902970473158544,4.082622801615364e-11,1.8671039682418834e-13,2.5914930486173137e-11,6.227386270943222e-13,8.502611093967974e-08,2.590886315149754e-13,2.3777245081043784e-13,4.493291233418644e-12,9.810332415766423e-16,9.411352822730584e-15,1.3032092558819517e-16,4.728272412806826e-10,2.7220503781217526e-15,3.76,0.0,0.004725357740101293,0.9997959707398074,2.2858913449182836e-09,1.965769021214206e-11,0.787429762877699,0.7864476507452274,4.279084175636948e-09,6.375045290352372e-13,0.000202828543967338,4.011771976249381e-07,1.6812794890846441e-13
0.0008832973508397703,0.7031354788290023,2.767298987792846e-09,6.151494624832967e-08,2.3006662533550584e-07,5.265609568659662e-09,0.0,0.0,3.842100308764718e-07,1.2092686591753215e-11,8.29190399171933e-07,1.0257307630684428e-08,1.9686342200528297e-10,1.7128869447358757e-24,2.955172863339341e-16,1.2589890861004625e-11,7.617167897605422e-08,5.4293995331897034e-08,2.4038731352581626e-10,1.8071280608820604e-13,0.0004961551391317816,4.1315322237449084e-11,1.9251192719528378e-13,2.7958907862126398e-11,6.460820113584369e-13,8.857706610727335e-08,2.685499058015854e-13,2.581611059245384e-13,4.8791753652473556e-12,1.055384688968506e-15,9.919770394749033e-15,1.344101800959482e-16,4.876198187244236e-10,2.8878647028834297e-15,3.76,0.0,0.0044992541432304755,0.9997959387940142,2.3912672103435297e-09,2.104193848292979e-11,0.7876617427143304,0.7866678699881094,4.180326992167978e-09,6.373609156596195e-13,0.00020282853748649675,4.0939017957245467e-07,1.7136067240091423e-13
0.0008916842660884538,0.703160007636618,2.8375873426035903e-09,6.264023499035715e-08,2.371472504081872e-07,5.466509772911749e-09,0.0,0.0,3.9291683999499597e-07,1.2667620983354425e-11,8.533688763595886e-07,1.06430786910214e-08,1.9922579526009154e-10,1.8116481626682997e-24,3.0482484326213785e-16,1.2973099618250132e-11,7.896393483821432e-08,5.677284199510755e-08,2.4768033126674567e-10,1.8847057195261667e-13,0.0005020147833747649,4.180451593804252e-11,1.9845985097409174e-13,3.0143515578791676e-11,6.700789766506178e-13,9.224328689960368e-08,2.7827906001323877e-13,2.80079714429366e-13,5.293965525753076e-12,1.1346159023229487e-15,1.0453504392471238e-14,1.3859437913015883e-16,5.02753143695865e-10,3.0619936665212804e-15,3.76,0.0,0.004283985292313347,0.9997959062059616,2.5009060773616406e-09,2.250907024248587e-11,0.7878828898199707,0.7868772523414072,4.086301459971458e-09,6.372239564604913e-13,0.00020282853087536076,4.1772709824973017e-07,1.7464242389981256e-13
0.0009000711813371373,0.7031833924956057,2.9092094139895767e-09,6.378307085610676e-08,2.443907272828851e-07,5.6736539160501326e-09,0.0,0.0,4.0174093605079953e-07,1.3264219453667196e-11,8.780784908139314e-07,1.1040571193669013e-08,2.0159021734741037e-10,1.91548806688683e-24,3.1437299300727673e-16,1.3365583371264677e-11,8.183146536129495e-08,5.934014399870406e-08,2.551484125565037e-10,1.9649099086503868e-13,0.000507875889804121,4.2293802417965556e-11,2.0455730544363847e-13,3.247711970540424e-11,6.947429534059518e-13,9.602760462864e-08,2.882820971394387e-13,3.0362782238962695e-13,5.739529272533272e-12,1.2190027607967333e-15,1.1013741135078173e-14,1.428752086593451e-16,5.182331295174058e-10,3.2447718745519934e-15,3.76,0.0,0.004079031992744171,0.999795872964522,2.6149616792566825e-09,2.406324189996638e-11,0.7880937233085193,0.7870763170787951,3.9967808350963236e-09,6.370933325354787e-13,0.0002028285241316726,4.2618981733928996e-07,1.7797389260739072e-13
0.0009084580965858207,0.7032056882251496,2.982187470683442e-09,6.494367567006008e-08,2.5179988877843507e-07,5.887199073223813e-09,0.0,0.0,4.106834213379474e-07,1.3883128015520171e-11,9.033288011007666e-07,1.145007009877978e-08,2.0395670618327258e-10,2.024643253663973e-24,3.241670970056872e-16,1.376752271219754e-11,8.477570141976782e-08,6.19982422549311e-08,2.6279489145701247e-10,2.0478090987613474e-13,0.0005137383722375005,4.2783175306702316e-11,2.1080749919656595e-13,3.4968514382433855e-11,7.200876072603041e-13,9.993290458578835e-08,2.985651461980266e-13,3.289105629056794e-13,6.217837260646459e-12,1.3088346543603119e-15,1.1601719051629522e-14,1.4725438313071306e-16,5.340657839972087e-10,3.4365446484889073e-15,3.76,0.0,0.0038838999294333334,0.9997958390583567,2.7335928598280244e-09,2.570878335838272e-11,0.7882947374185951,0.7872655585901607,3.9115492395903456e-09,6.369687402652387e-13,0.00020282851725313196,4.3478022628252223e-07,1.8135577928643134e-13
0.0009168450118345042,0.7032269470175715,3.05654422219523e-09,6.612227601661839e-08,2.593776122072353e-07,6.10730557504511e-09,0.0,0.0,4.197454288037521e-07,1.4525009937660606e-11,9.29129542089706e-07,1.1871866008107702e-08,2.0632528259440964e-10,2.139360662186312e-24,3.3421264246436797e-16,1.4179101689495192e-11,8.779809522964296e-08,6.474952188539633e-08,2.706231629505322e-10,2.133473174798074e-13,0.0005196021483518612,4.32726285456331e-11,2.1721371424415337e-13,3.762694073335451e-11,7.461268439195461e-13,1.0396212696587771e-07,3.091344652258068e-13,3.560389281611912e-13,6.730968091626181e-12,1.404415073305947e-15,1.2218730794383472e-14,1.5173364606160432e-16,5.502572112338496e-10,3.637668319966962e-15,3.76,0.0,0.003698118474593086,0.9997958044759124,2.8569637413510367e-09,2.745020418623648e-11,0.7884864027055526,0.787445447574014,3.830401140754696e-09,6.36849890580929e-13,0.000202828510237395,4.435002407311873e-07,1.8478879650322462e-13
0.0009252319270831877,0.7032472185642076,3.1323028279278696e-09,6.731910333505428e-08,2.671268202697688e-07,6.334137074082253e-09,0.0,0.0,4.289281225652859e-07,1.5190546284453964e-11,9.554906282152324e-07,1.2306255277103445e-08,2.0869597028533567e-10,2.2598980217990667e-24,3.4451524609289184e-16,1.460050789635132e-11,9.090012070161772e-08,6.759641288695755e-08,2.7863668443472545e-10,2.2219734641159128e-13,0.0005254671394938168,4.3762156371366274e-11,2.2377930818147873e-13,4.04621065141684e-11,7.728748141509941e-13,1.0811826780869493e-07,3.1999644433904854e-13,3.851300532915025e-13,7.281113359147268e-12,1.5060622220896149e-15,1.2866125432559379e-14,1.563147706462183e-16,5.668136134636909e-10,3.848510533761783e-15,3.76,0.0,0.00352123955265378,0.999795769205418,2.9852438983159855e-09,2.929219999214971e-11,0.788669167176381,0.7876164321727588,3.753140855357297e-09,6.367365082667951e-13,0.00020282850308207372,4.523518030121526e-07,1.8827366887226323e-13
0.0009336188423318711,0.7032665501752565,3.2094869064908057e-09,6.853439401471516e-08,2.750504819690743e-07,6.567860613078076e-09,0.0,0.0,4.3823269843350296e-07,1.588043647422478e-11,9.824221568065331e-07,1.2753540129982555e-08,2.110687958109294e-10,2.38652431918831e-24,3.5508065794301706e-16,1.5031932560996838e-11,9.408327380095768e-08,7.05413908088983e-08,2.86838977245799e-10,2.3133827651267945e-13,0.0005313332704989124,4.425175329991327e-11,2.3050771641056525e-13,4.34842065273878e-11,8.003459189006827e-13,1.1240437995847e-07,3.3115760886555934e-13,4.1630751255913104e-13,7.870582898481002e-12,1.6141096585307268e-15,1.354531072955775e-14,1.6099956037785795e-16,5.83741292951405e-10,4.069450560065118e-15,3.76,0.0,0.003352836559572902,0.9997957332348788,3.118608537147944e-09,3.1239659009358925e-11,0.7888434573702164,0.7877789390535609,3.679582077608543e-09,6.366283312961947e-13,0.00020282849578473472,4.613368826052207e-07,1.9181113330298977e-13
