Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72)
3.727871586478341e-08,0.8937082246503317,7.975419582571943e-07,2.088183400622687e-08,1.9136565424921316e-08,1.1909375724569718e-07,0.0,0.0,6.197305889078797e-07,3.407424659694732e-10,5.887157977965131e-10,5.486057784445523e-09,2.997706648538248e-11,6.0551544784375055e-21,1.112690337890153e-14,3.524266735531144e-09,2.2067675633520302e-08,9.249776089106965e-08,9.627147942743404e-15,3.565617287190133e-14,2.628301505421803e-06,4.7713273398946524e-12,4.3217739073900015e-09,4.803476637213264e-15,5.107320574176882e-13,3.497086580956955e-10,9.908916134887376e-10,1.2255939375445019e-11,8.937684598481955e-18,4.543835096341051e-18,6.436391036697364e-15,4.6632895844854833e-17,1.6128266183425796e-11,3.812711797628625e-16,3.76,0.0,0.7767745127416753,0.9978698103363762,6.3966934439017044e-09,4.41152563895903e-10,0.14540609243845873,0.14526664687552251,0.0001340289854336446,1.6754924630503793e-08,0.0021294448406338875,9.969579813965505e-10,1.0822898518189004e-10,1.654732239975268e-13,2.3795515846141583e-13,9.224092009059713e-08,6.214050282942324e-10,1.4644568616139109e-08,1.1665966949424569e-08,3.16782747045516e-09,1.3847067039564687e-10,1.1595770511343655e-08,4.196574989062102e-09,1.852733003563816e-15,1.7308195151831302e-15,1.362875060362431e-10,7.45212265375427e-13,5.530492006569696e-10,6.718744571524102e-15,1.382514263738737e-08,6.091395457740713e-13,3.9917220800962416e-15,4.795973083114933e-14,2.2350006539700115e-08,1.4080399962417244e-08,7.530951773196253e-07,7.031621434479678e-12,1.435403117740867e-07,2.4190939861546557e-11,2.6094499608438038e-14,9.008500900238493e-16
3.8135971294915225e-08,0.8941773654174668,8.226267042880619e-07,2.1922779039888697e-08,2.0143804357251844e-08,1.2555759670851287e-07,0.0,0.0,6.326800073066826e-07,3.554924270129344e-10,6.254528066567078e-10,5.723827997619571e-09,3.2511119032330625e-11,6.699116282661573e-21,1.1741302189417631e-14,3.56060217219697e-09,2.252735942493671e-08,9.666153526880932e-08,1.0727681031774407e-14,3.969412469225243e-14,2.7481435983461887e-06,5.0886177499963065e-12,4.32656608183483e-09,5.042144666375995e-15,5.237567892075478e-13,3.8268550982678234e-10,1.052737760567213e-09,1.3317189789046673e-11,9.533391839747437e-18,4.822173596368766e-18,6.763597277513399e-15,5.0813860395740906e-17,1.746188988602936e-11,4.3184674676056527e-16,3.76,0.0,0.7737155211444021,0.9978697915850211,6.883512261426389e-09,4.5971734427021443e-10,0.14846517639961881,0.14832600955697137,0.00013350468482426373,1.6701398224930217e-08,0.002129444791662242,1.0419605608909176e-09,1.1183729309148838e-10,1.6931710426155431e-13,2.5459272156345324e-13,9.639134208808807e-08,6.342829332424453e-10,1.510920527047907e-08,1.2077662824549747e-08,3.3351007941651747e-09,1.4877982730979024e-10,1.1858314254454655e-08,4.354811251774029e-09,1.905258097839516e-15,1.7519316259059477e-15,1.3768072188612556e-10,7.793389012120277e-13,5.819561025005392e-10,7.289281656432845e-15,1.4118692415345112e-08,6.264797275458654e-13,4.280417529319121e-15,5.0516748022822946e-14,2.2818366337424436e-08,1.4197474501159359e-08,7.781732626051778e-07,7.577435953617575e-12,1.4517796105031238e-07,2.4465369524885564e-11,2.825529719528632e-14,9.914559487481707e-16
3.8993226725047044e-08,0.8946446592026357,8.478764410638671e-07,2.2988362601157173e-08,2.117709285560613e-08,1.3220406336821494e-07,0.0,0.0,6.455753082304199e-07,3.705077865979513e-10,6.636426700670226e-10,5.963938505181533e-09,3.5191177287906213e-11,7.392353019664638e-21,1.2371146502081229e-14,3.5948508235190366e-09,2.2985279619857387e-08,1.0091003001470104e-07,1.1927267292002319e-14,4.4083401279490396e-14,2.87053975832721e-06,5.418810803009781e-12,4.3302003969171375e-09,5.28576991084923e-15,5.367235484226264e-13,4.1790872607842464e-10,1.1167588072096593e-09,1.4441254382334029e-11,1.0153541324341576e-17,5.110473149105843e-18,7.098222096604049e-15,5.525019512275991e-17,1.8867815525530058e-11,4.876555778796545e-16,3.76,0.0,0.7706685758065502,0.9978697727578024,7.394093259476324e-09,4.78583528381584e-10,0.15151221640590032,0.15137332098203418,0.00013298244978489205,1.6648081777560146e-08,0.0021294447425730164,1.08788431125473e-09,1.1545763332355846e-10,1.7316464713142233e-13,2.719919099571186e-13,1.0062621543969847e-07,6.470966600513676e-10,1.5584888435394007e-08,1.2499436905885516e-08,3.5082298627873176e-09,1.596239705701283e-10,1.212075220253549e-08,4.5159657767049325e-09,1.9565934225964413e-15,1.771904011698953e-15,1.3898955514196302e-10,8.141871998914335e-13,6.118186286938494e-10,7.893628176176584e-15,1.4411199342626083e-08,6.437777707896683e-13,4.5820788893653266e-15,5.3157949208113006e-14,2.32848033219306e-08,1.43134886990656e-08,8.035163880556956e-07,8.154274297443086e-12,1.468096007784367e-07,2.4738355240289587e-11,3.054588664079451e-14,1.0889487405917201e-15
3.985048215517886e-08,0.8951101132794625,8.732874966253771e-07,2.4078501604004825e-08,2.223635559328096e-08,1.3903345067820289e-07,0.0,0.0,6.584167784895107e-07,3.857858727681766e-10,7.033176522625679e-10,6.206246124895542e-09,3.802164989578902e-11,8.13701626338817e-21,1.3016096528494588e-14,3.627099946925913e-09,2.344146487438681e-08,1.0524282553901323e-07,1.323241852308232e-14,4.884551989946379e-14,2.9954823578063773e-06,5.762094664715614e-12,4.332751297545714e-09,5.5342815485190945e-15,5.49632244179214e-13,4.5547337829731834e-10,1.1829664845299162e-09,1.5630104841056842e-11,1.079851528389367e-17,5.408859003691389e-18,7.440202404726117e-15,5.994999233456572e-17,2.034778712385386e-11,5.490881504603178e-16,3.76,0.0,0.7676336292895581,0.9978697538546649,7.92893721241684e-09,4.977468317683843e-10,0.15454725988945361,0.1544086286055674,0.00013246227217289256,1.659497472630083e-08,0.0021294446933658334,1.1347243716949154e-09,1.19088684121585e-10,1.7701637711392384e-13,2.9016703681472607e-13,1.0494513075505106e-07,6.598465880917141e-10,1.6071973120298132e-08,1.2931547154854028e-08,3.6873738238942843e-09,1.710211790274493e-10,1.2383110532779156e-08,4.680042931530166e-09,2.006708005122608e-15,1.790778467865522e-15,1.402175647882851e-10,8.497546881420411e-13,6.426587033687651e-10,8.533025102332501e-15,1.4702666831759329e-08,6.610306960204132e-13,4.896928017987867e-15,5.5885195126640306e-14,2.3749325452085126e-08,1.4428447439928249e-08,8.29123314944029e-07,8.763303804582167e-12,1.484353687046247e-07,2.500995825906217e-11,3.297129972898814e-14,1.1936901485667522e-15
4.070773758531068e-08,0.8955737348929288,8.988562870141377e-07,2.5193113512231342e-08,2.332151360821123e-08,1.4604602060217412e-07,0.0,0.0,6.712047031446602e-07,4.013240391146384e-10,7.445106845525194e-10,6.450613797322854e-09,4.100693601144478e-11,8.93525665213838e-21,1.3675804910245785e-14,3.6574353377811927e-09,2.389594409347468e-08,1.0965950486872754e-07,1.464991447194665e-14,5.4002759683632154e-14,3.1229637769578756e-06,6.118653995562565e-12,4.3342884430732055e-09,5.787609523027884e-15,5.62482905536949e-13,4.954760541083328e-10,1.2513714960040349e-09,1.6885711273180903e-11,1.146869137112259e-17,5.717457503637396e-18,7.789476161742176e-15,6.492131422889608e-17,2.1903517240041123e-11,6.165525093037367e-16,3.76,0.0,0.7646106343417164,0.9978697348755469,8.488538567092678e-09,5.172030338310073e-10,0.15757035409561226,0.15743197969555867,0.0001319441438777862,1.6542076433929193e-08,0.0021294446440403084,1.1824758815942884e-09,1.2272918706335087e-10,1.8087280336103543e-13,3.091321399047135e-13,1.093476816613398e-07,6.725330939552829e-10,1.6570811874251818e-08,1.337425086597678e-08,3.872695906850368e-09,1.829899884487463e-10,1.2645414583226843e-08,4.847046228576617e-09,2.0555763633795275e-15,1.808596556005424e-15,1.4136825016691056e-10,8.860389183179963e-13,6.744987901799011e-10,9.20874158860846e-15,1.4993098288412606e-08,6.782358487209148e-13,5.225183039035972e-15,5.870039545554105e-14,2.4211940651727954e-08,1.4542355636311629e-08,8.549928217819548e-07,9.405712534448276e-12,1.5005535821027067e-07,2.5280227323711078e-11,3.553666311141825e-14,1.3060526446371314e-15
4.15649930154425e-08,0.896035531259485,9.245793092696964e-07,2.6332116421285e-08,2.4432484519637043e-08,1.5324200463220816e-07,0.0,0.0,6.839393654931683e-07,4.171196645137389e-10,7.87255372331089e-10,6.696910474577618e-09,4.4151422975663485e-11,9.789220400838283e-21,1.4349918255971835e-14,3.6859411323391423e-09,2.4348746425245013e-08,1.1415965362487616e-07,1.6186806980712744e-14,5.957816740756392e-14,3.252976403873051e-06,6.48867000279097e-12,4.3348770276911284e-09,6.0456845877551764e-15,5.75275668029431e-13,5.380148315878094e-10,1.3219835466649233e-09,1.8210041196904864e-11,1.2164442834417326e-17,6.0363962337522714e-18,8.14598241868414e-15,7.017218797389129e-17,2.35366860839793e-11,6.904744558815912e-16,3.76,0.0,0.7615995438974309,0.9978697158203815,9.073385424217335e-09,5.369479772760399e-10,0.16058154608362904,0.16044342133386286,0.00013142805682112086,1.6489386212416435e-08,0.0021294445945960446,1.2311339814429835e-09,1.263779442464918e-10,1.8473441992901219e-13,3.2890098249639266e-13,1.1383346477634743e-07,6.851565514801908e-10,1.7081754731148763e-08,1.3827804594749708e-08,4.064363368540658e-09,1.955494029291306e-10,1.2907688867727175e-08,5.016978343009752e-09,2.103178159432548e-15,1.8253994556364078e-15,1.4244504263519298e-10,9.23037468147212e-13,7.073618848363034e-10,9.92207589477176e-15,1.528249711135198e-08,6.953908750582718e-13,5.567058413101849e-15,6.16055080300506e-14,2.467265680984854e-08,1.4655218224921886e-08,8.811236989344216e-07,1.0082709007996181e-11,1.5166962475134686e-07,2.5549200427955618e-11,3.824719810651113e-14,1.4264195624261635e-15
4.242224844557432e-08,0.8964955095671614,9.504531352657805e-07,2.749542912816739e-08,2.556918272920815e-08,1.6062160474146568e-07,0.0,0.0,6.966210470592001e-07,4.331701528676252e-10,8.315860015081338e-10,6.9450109959469876e-09,4.745948408034185e-11,1.0701045966988967e-20,1.5038078584534726e-14,3.7126996454271567e-09,2.4799901255270037e-08,1.1874285999991612e-07,1.7850424068306406e-14,6.559556297460275e-14,3.3855126347419923e-06,6.872320491720818e-12,4.334578078464128e-09,6.3084383430302166e-15,5.880107617479134e-13,5.831892540062093e-10,1.3948113716049756e-09,1.9605058569980505e-11,1.2886138691691929e-17,6.365804157687648e-18,8.509661351069557e-15,7.571060103104813e-17,2.524894070819014e-11,7.712977212357237e-16,3.76,0.0,0.7586003110764894,0.997869696689096,9.683959525291234e-09,5.569775675598858e-10,0.1635808827274088,0.1634430004169355,0.0001309140029563442,1.6436903338563273e-08,0.0021294445450326365,1.2806938137259053e-09,1.3003381559761067e-10,1.8860170603353455e-13,3.494870544089098e-13,1.1840207968169168e-07,6.977173317758328e-10,1.7605149156656536e-08,1.4292464087387589e-08,4.262547439079427e-09,2.0871890614755742e-10,1.3169957090595723e-08,5.18984113050737e-09,2.1494978612330534e-15,1.841227837278529e-15,1.4345129869970874e-10,9.607479404826793e-13,7.412715075296122e-10,1.0674356309890224e-14,1.557086669240238e-08,7.124936994296562e-13,5.922765006901322e-15,6.460253805707209e-14,2.5131481780760768e-08,1.4767040162389067e-08,9.075147440227877e-07,1.0795521948460655e-11,1.5327819144817843e-07,2.58169063445813e-11,4.1108220465060116e-14,1.5551851666549008e-15
4.3279503875706136e-08,0.8969536769756807,9.764744062788928e-07,2.8682971190828417e-08,2.673151960801975e-08,1.6818499427866042e-07,0.0,0.0,7.092500275874786e-07,4.494729328469942e-10,8.775375444359439e-10,7.194795952759191e-09,5.093547642386522e-11,1.1672860877281851e-20,1.5739924676120434e-14,3.73779123890364e-09,2.5249438200801353e-08,1.234087147351748e-07,1.9648373947292665e-14,7.207954461336382e-14,3.5205648740322246e-06,7.269779916219389e-12,4.333448732616561e-09,6.575803267391577e-15,6.006885007986495e-13,6.311003050318967e-10,1.469862763802331e-09,2.107272285907049e-11,1.3634143903485977e-17,6.7058117465652605e-18,8.88045428458807e-15,8.15444967110339e-17,2.7041894274177543e-11,8.594841227114699e-16,3.76,0.0,0.7556128891833291,0.9978696774816116,1.0320736244607672e-08,5.772877723318714e-10,0.16656841071623932,0.1664307636565626,0.00013040197426867945,1.63846270641229e-08,0.0021294444953496665,1.3311505237681164e-09,1.3369571629957447e-10,1.9247512630163954e-13,3.709035731955793e-13,1.2305312889630035e-07,7.102158032475728e-10,1.814133999688672e-08,1.4768484212407166e-08,4.467423267511026e-09,2.225184724656462e-10,1.3432242161039802e-08,5.36563564452476e-09,2.1945244139725095e-15,1.8561217547066683e-15,1.44390294456751e-10,9.991679630570723e-13,7.762516952643916e-10,1.1466942073476965e-14,1.5858210416408987e-08,7.295425036994466e-13,6.292510161381774e-15,6.769353732227134e-14,2.558842338427679e-08,1.4877826421569228e-08,9.341647580138755e-07,1.1545400022601806e-11,1.548810539351861e-07,2.6083365950991326e-11,4.4125140102441144e-14,1.6927547192673222e-15
4.4136759305837954e-08,0.8974100406165673,1.0026398281934344e-06,2.989466297832518e-08,2.7919403670940862e-08,1.7593231881076136e-07,0.0,0.0,7.218265850399161e-07,4.660254576363802e-10,9.251456654014957e-10,7.446151544657203e-09,5.458373885347925e-11,1.2706778720507323e-20,1.645509333346115e-14,3.761294217261403e-09,2.5697387104970023e-08,1.2815681109839866e-07,2.1588548977375433e-14,7.905549379757705e-14,3.658125534664574e-06,7.681219428363164e-12,4.331542495587932e-09,6.847712743632656e-15,6.133092739708515e-13,6.818503843874614e-10,1.5471446012862742e-09,2.261498814789789e-11,1.4408819545283092e-17,7.056551099122418e-18,9.258303714170626e-15,8.768176995381571e-17,2.8917125389929632e-11,9.555137046928063e-16,3.76,0.0,0.7526372317063097,0.9978696581978449,1.0984184585936936e-08,5.978746208768974e-10,0.1695441765555184,0.16940675758058818,0.00012989196277499995,1.6332556623365423e-08,0.0021294444455467088,1.382499260540013e-09,1.3736261433178545e-10,1.9635513102061255e-13,3.9316348544790087e-13,1.2778621785011593e-07,7.226523316211625e-10,1.8690669428772795e-08,1.5256118894020683e-08,4.6791698675160686e-09,2.3696857786896234e-10,1.369456620738687e-08,5.544362153234737e-09,2.2382509220191103e-15,1.870120554260476e-15,1.4526522118367032e-10,1.038295188240599e-12,8.123269940962342e-10,1.2301224293243459e-14,1.6144531661199563e-08,7.465357079980362e-13,6.676497758464713e-15,7.088060339122962e-14,2.6043489405879707e-08,1.4987581988426103e-08,9.61072541901945e-07,1.2333611582920788e-11,1.5647818456925835e-07,2.6348593379345242e-11,4.730346079821058e-14,1.8395445422033673e-15
4.499401473596977e-08,0.8978646075932598,1.0289461672605908e-06,3.1130425712853626e-08,2.9132740739433353e-08,1.8386369691952832e-07,0.0,0.0,7.343509955947628e-07,4.828252046819642e-10,9.744467257451998e-10,7.698969429177488e-09,5.840858999210734e-11,1.3804896311111926e-20,1.7183220555734285e-14,3.7832847471158525e-09,2.614377803096599e-08,1.329867448614308e-07,2.3679129556975484e-14,8.654957989655103e-14,3.798187038186217e-06,8.106806927308528e-12,4.32890948125975e-09,7.12410108028049e-15,6.258735364716938e-13,7.355432839497797e-10,1.6266628736569783e-09,2.4233802282975257e-11,1.5210522979021875e-17,7.418156053791445e-18,9.643153317329618e-15,9.413026332486642e-17,3.0876177515291895e-11,1.0598848635284252e-15,3.76,0.0,0.7496732923169876,0.9978696388377061,1.1674767183517672e-08,6.187342035576968e-10,0.1725082265674786,0.172371028533639,0.00012938396052370282,1.628069123921452e-08,0.002129444395623325,1.4347351774240622e-09,1.4103352811844053e-10,2.0024215638414603e-13,4.162794682068758e-13,1.3260095485803016e-07,7.35027279966898e-10,1.9253476912135976e-08,1.5755621047313732e-08,4.897970063135279e-09,2.520902107501944e-10,1.3956950591133689e-08,5.726020156194082e-09,2.2806743422149834e-15,1.8832627993110026e-15,1.4607918194127166e-10,1.0781272928019975e-12,8.495224512831195e-10,1.3178626858293309e-14,1.642983379754766e-08,7.634719529625311e-13,7.07492828636546e-15,7.416587880516907e-14,2.6496687596895223e-08,1.5096311859400937e-08,9.882368939033505e-07,1.3161444411251291e-11,1.5806953608211576e-07,2.661259701472199e-11,5.064877986380622e-14,1.995982076785221e-15
4.585127016610159e-08,0.8983173849812207,1.0553902463411297e-06,3.23901815045993e-08,3.037143409389784e-08,1.9197922095664397e-07,0.0,0.0,7.468235336479235e-07,4.998696754419295e-10,1.0254777886589154e-09,7.953146566275369e-09,6.241432634715409e-11,1.496929102649189e-20,1.7923942627967723e-14,3.803836797690234e-09,2.6588641256206266e-08,1.3789811427804155e-07,2.592858795423898e-14,9.458876456423279e-14,3.940741814940957e-06,8.546707107385285e-12,4.325596635637691e-09,7.404903529065417e-15,6.383818026042197e-13,7.922841642849738e-10,1.7084227079743237e-09,2.5931106055743188e-11,1.6039608023774978e-17,7.790762293103142e-18,1.0034947962534417e-14,1.0089776321950181e-16,3.292055843207037e-11,1.173114456855552e-15,3.76,0.0,0.7467210248693942,0.9978696194011013,1.2392940307023744e-08,6.398626712567696e-10,0.17546060689190862,0.17532362267784574,0.00012887795959458324,1.622903012783961e-08,0.0021294443455790713,1.4878534329447838e-09,1.4470752428004577e-10,2.041366247360809e-13,4.4026393047552543e-13,1.3749695109404793e-07,7.473410087235078e-10,1.9830099143419226e-08,1.6267242515182376e-08,5.124010434522821e-09,2.679048825337102e-10,1.4219415920827028e-08,5.910608400765158e-09,2.3217951890878757e-15,1.8955862081928944e-15,1.468351890643685e-10,1.118661977672597e-12,8.878636073553336e-10,1.4100607346717432e-14,1.6714120189136685e-08,7.803500833098095e-13,7.487998903509497e-15,7.755155027174559e-14,2.6948025674662135e-08,1.5204021039129122e-08,1.0156566070960988e-06,1.4030205464077143e-11,1.5965504474886022e-07,2.6875380361215134e-11,5.4166787779086126e-14,2.162505939686268e-15
4.7565781026365234e-08,0.8992175991535701,1.1086791803208886e-06,3.4981365291751196e-08,3.292449090305354e-08,2.087629492607817e-07,0.0,0.0,7.716140809457073e-07,5.346829125244043e-10,1.1328817105477955e-09,8.46519198757161e-09,7.098551956046907e-11,1.7505109814469176e-20,1.9441723673909236e-14,3.840910160352834e-09,2.7473906750226142e-08,1.4796356536539852e-07,3.0939509046333043e-14,1.1241426158332739e-13,4.23330095450369e-06,9.47008854546027e-12,4.317104595189228e-09,7.979496558708e-15,6.632326620930921e-13,9.153372162117092e-10,1.878683407502575e-09,2.9568905830076296e-11,1.7781321524184818e-17,8.569531134771816e-18,1.0839157819331374e-14,1.1542062637624456e-16,3.727115677378499e-11,1.4283091945043885e-15,3.76,0.0,0.7408513221235813,0.9978695802980889,1.3913851451529658e-08,6.829111644880101e-10,0.18133054212941882,0.18119396428007425,0.00012787193017830235,1.6126317568252868e-08,0.0021294442451261233,1.5967176237559625e-09,1.520612586236957e-10,2.1194951198131372e-13,4.908865989774895e-13,1.4753118008913764e-07,7.717862362077686e-10,2.102612055696656e-08,1.7327845043625375e-08,5.598576480741456e-09,3.017020658946414e-10,1.4744668170422787e-08,6.2885669409053735e-09,2.4001473584599473e-15,1.9179229016122093e-15,1.4818493008719361e-10,1.201830011490636e-12,9.680875963520599e-10,1.6084306231426083e-14,1.727965915711295e-08,8.139283122171275e-13,8.35883276033182e-15,8.463304412690121e-14,2.7845152190883733e-08,1.5416397373084458e-08,1.071257252996855e-06,1.5895834432268e-11,1.6280821156511842e-07,2.739727995895127e-11,6.174409545728926e-14,2.5276232968544164e-15
4.9108840800602514e-08,0.9000217419273336,1.157079467661924e-06,3.739472463454838e-08,3.5307943071592806e-08,2.2449849789671398e-07,0.0,0.0,7.9375088595083e-07,5.668271985833812e-10,1.2358481920565603e-09,8.929750711171386e-09,7.936080831244466e-11,2.0034372718007757e-20,2.084719200006347e-14,3.870052541037593e-09,2.8265728881339905e-08,1.5729700100364416e-07,3.608380188232495e-14,1.3060828760109166e-13,4.505055421745112e-06,1.0351669462622832e-11,4.307549894517106e-09,8.511096733352266e-15,6.854130836640592e-13,1.0375912457283385e-09,2.039618833789921e-09,3.3130658847968454e-11,1.9445991744209812e-17,9.30944969088092e-18,1.1586170105741998e-14,1.2965904564506958e-16,4.149290006641461e-11,1.6938463870423494e-15,3.76,0.0,0.7356080484673783,0.9978695448428118,1.5381478446401796e-08,7.225370001728619e-10,0.18657403267611786,0.18643779642319033,0.0001269732694084648,1.6034566961309767e-08,0.0021294441543004347,1.697664553051146e-09,1.5868171044700347e-10,2.1901052741793574e-13,5.395362579504307e-13,1.568360496807728e-07,7.93581132821069e-10,2.2153105886910415e-08,1.8326337781086462e-08,6.052394084351637e-09,3.3471660178565905e-10,1.521786384307584e-08,6.638723656953906e-09,2.46627780832025e-15,1.935585045742015e-15,1.4922981080310993e-10,1.2790614888691027e-12,1.0444735140436149e-09,1.8037435597046488e-14,1.778520397929964e-08,8.439420421498682e-13,9.194564235056952e-15,9.137255556691182e-14,2.864628119862188e-08,1.560409561806428e-08,1.1221588937511968e-06,1.7728370122918944e-11,1.656251923656844e-07,2.7862775889414655e-11,6.921324811630242e-14,2.8953549510402988e-15
