Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183)
4.974334318854612e-20,0.8475426583338577,1.0485808641165e-30,2.0112797530315074e-23,9.176616343759584e-35,2.3080511714447257e-45,0.0,0.0,4.4983829830510863e-33,4.493426425147039e-61,4.482588161314031e-45,4.572337100814961e-45,7.745401633011959e-48,1.4029087376584795e-57,3.097888362845113e-38,4.859323024588857e-32,1.7450793385430685e-58,8.58342957667253e-32,2.4574106250094164e-53,9.35781719506074e-51,5.682227940117679e-30,2.8164222523895886e-47,1.7485329416983737e-20,9.39450525088709e-80,2.6285744418243345e-65,1.1562456550663042e-48,3.958050803094811e-59,4.441099964169716e-78,2.459333344436821e-118,4.028088899620931e-106,4.062034057631376e-64,3.105423874653539e-79,9.152839652039253e-63,1.049334953946256e-90,3.76,0.0,0.7487400843047414,0.9999999999997347,6.460897254109535e-46,2.7432318542127594e-81,1.8130560782768965e-13,1.7382589403820452e-13,7.479713789485099e-15,1.237153969835445e-29,2.653240090950658e-13,1.5632581596782764e-33,2.4675293037542274e-34,1.7634412133195457e-60,7.105521835960865e-62,8.583429576672287e-32,7.987282654338929e-32,6.4944966151051365e-31,4.036295803350977e-31,8.296867226578446e-35,2.572527010742546e-38,1.652970570720088e-45,2.504491472043341e-46,2.3539540997241155e-50,4.525584258980671e-49,1.1059925631806299e-43,1.2611325113292132e-56,8.797491378201806e-36,1.6086977194976591e-53,1.748532941703233e-20,7.27977490577679e-73
9.952990387769045e-20,0.8475426583338856,4.197056136929835e-30,4.02430692584515e-23,3.673038035323238e-34,1.8478443310893305e-44,0.0,0.0,1.8005255056616775e-32,7.197849079229239e-60,3.588796134611437e-44,3.6606498619017185e-44,6.201030842957482e-47,1.1231800186682697e-56,1.2399626781112048e-37,1.944995585953359e-31,2.795376294532232e-57,3.4356087374229307e-31,1.9674227180731354e-52,7.491943709524918e-50,2.2743720073881204e-29,2.254850307216028e-46,3.4985850258205977e-20,3.009953162180351e-78,4.210613538982392e-64,9.259342806208097e-48,6.3402512096843645e-58,1.423380310772719e-76,3.1532965823201176e-116,5.166406783168053e-104,6.506818035681466e-63,9.94941082831192e-78,1.46615861235237e-61,6.726652976428808e-89,3.76,0.0,0.74874008430456,0.9999999999994691,5.172646305387628e-45,8.789326862812137e-80,3.627687357316262e-13,3.478028097050904e-13,1.4965926026535715e-14,4.951839995421164e-29,5.308785342277423e-13,6.257106607345049e-33,9.87654778279854e-34,2.824350066756287e-59,1.1382065490169818e-60,3.4356087374227375e-31,3.1969946074069624e-31,2.599491160622428e-30,1.6155702103332673e-30,3.3209091259272775e-34,1.0296812248625142e-37,1.3236204455285914e-44,2.0056244100154093e-45,1.884594584703663e-49,3.623219156075983e-48,8.854665413211097e-43,2.0201602575904598e-55,3.5212892591974296e-35,1.2879363357839602e-52,3.4985850258400484e-20,1.1921039176814448e-71
1.9910302525597913e-19,0.8475426583339415,1.6793691465435083e-29,8.050361272557721e-23,1.4696936515549081e-33,1.478837062505722e-43,0.0,0.0,7.204447315747649e-32,1.1523256353658041e-58,2.8721276161864678e-43,2.929632443023459e-43,4.962709295460848e-46,8.98885372222588e-56,4.961465838356012e-37,7.782515817804816e-31,4.475203257541949e-56,1.3746910040899851e-30,1.5745361259142344e-51,5.995831922268675e-49,9.100450536305113e-29,1.8045655408158316e-45,6.998689194034156e-20,9.63779285916088e-77,6.740899783502724e-63,7.411227105375369e-47,1.0150301739700406e-56,4.558385266124114e-75,4.0397483057674934e-114,6.619698656619318e-102,1.0416963660265304e-61,3.1857415454334304e-76,2.3472180911536095e-60,4.308552311133694e-87,3.76,0.0,0.748740084304197,0.999999999998938,4.1396891170775557e-44,2.8144142319973005e-78,7.256949915393236e-13,6.957566410403591e-13,2.9938350498964005e-14,1.9813810050257583e-28,1.0619875843632247e-12,2.503657669050602e-32,3.951905593706889e-33,4.521236666686823e-58,1.8221896187095394e-59,1.3746910040898299e-30,1.2792142705849799e-30,1.0401350635857698e-29,6.464385218573988e-30,1.328796226254322e-33,4.120066126782275e-37,1.0593941881228434e-43,1.6053124185479592e-44,1.5082484346219896e-48,2.899676494998115e-47,7.086423443349112e-42,3.2341362346643704e-54,1.4089743852463433e-34,1.0307405037387026e-51,6.998689194111982e-20,1.9916741021727224e-70
3.9824926801255646e-19,0.8475426583340531,6.71857012483456e-29,1.6102469970323994e-22,5.879731629781289e-33,1.183294337089916e-42,0.0,0.0,2.882248051752707e-31,1.844257018317886e-57,2.298138469694308e-42,2.3441510796641613e-42,3.970921447392111e-45,7.192448698157739e-55,1.984909406378496e-36,3.113513094052997e-30,7.16240684293449e-55,5.499659164257858e-30,1.2598681462675444e-50,4.797576514334849e-48,3.6407728002916444e-28,1.4439266092563964e-44,1.3998897530337708e-19,3.0850449029553587e-75,1.0788575205647807e-61,5.9304831966332145e-46,1.6245204171903785e-55,1.4592544456710453e-73,5.173396411591868e-112,8.477503564724884e-100,1.667198729242968e-60,1.0197462194672738e-74,3.7566407629153566e-59,2.7585922463735646e-85,3.76,0.0,0.7487400843034712,0.9999999999978757,3.3123802571086477e-43,9.009506917710094e-77,1.4515475031540144e-12,1.3916643037168844e-12,5.988319943712882e-14,7.9268142165577865e-28,2.1242056841147095e-12,1.0016260962043232e-31,1.5810195706517756e-32,7.235800417247823e-57,2.9163509869749064e-58,5.499659164256617e-30,5.117690054970983e-30,4.1612175490855176e-29,2.586175022588377e-29,5.3160502246707394e-33,1.648294737649297e-36,8.477145304166397e-43,1.2845751712785685e-43,1.206827903514675e-47,2.320181758031172e-46,5.670215428879832e-41,5.176122324638028e-53,5.636815109230298e-34,8.247490164593321e-51,1.3998897530649063e-19,3.4539177252557583e-69
7.965417535257112e-19,0.8475426583342764,2.687646772728524e-28,3.2206687383221076e-22,2.352084080174849e-32,9.467253541441017e-42,0.0,0.0,1.152993052484449e-30,2.95124010097979e-56,1.8386853452703205e-41,1.8754989468301011e-41,3.177038796906588e-44,5.75450530409725e-54,7.940283812298936e-36,1.2455065981864669e-29,1.146151652616698e-53,2.2000427097573654e-29,1.0079902475926169e-49,3.83842564102421e-47,1.456427645722099e-27,1.1552509697682334e-43,2.7999314202450565e-19,9.873665869641733e-74,1.7264229271488606e-60,4.744987237997169e-45,2.599610439975615e-54,4.670528275501832e-72,6.624222938725956e-110,1.0853950530641346e-97,2.667905667196742e-59,3.263682286517989e-73,6.011498850476097e-58,1.765857140859624e-83,3.76,0.0,0.7487400843020194,0.9999999999957513,2.6501558178616565e-42,2.8838731950122635e-75,2.9032525263805826e-12,2.7834796290938852e-12,1.1977289728669134e-13,3.1709837434670828e-27,4.248641881539754e-12,4.006830466330597e-31,6.324592988783962e-32,1.1578738265307547e-55,4.6668397908606237e-57,2.2000427097563725e-29,2.0472426273722798e-29,1.6646224879080724e-28,1.0345542018662314e-28,2.1265932018375665e-32,6.593715588738462e-36,6.782513057694104e-42,1.0277902487739236e-42,9.6555399510679e-47,1.8563216498132135e-45,4.536603057250346e-40,8.282999390808006e-52,2.2549096299530418e-33,6.598618747860599e-50,2.7999314203696073e-19,6.379396174119299e-68
1.5931267245520206e-18,0.8475426583347231,1.075102454797294e-27,6.441512227847341e-22,9.408719270205737e-32,7.574162390825421e-41,0.0,0.0,4.612159880271494e-30,4.722327287150367e-55,1.4710181080218068e-40,1.5004704168745487e-40,2.541751703345612e-43,4.603822791670956e-53,3.1762427658349755e-35,4.9822291207816644e-29,1.833975901295437e-52,8.800528953684625e-29,8.064305277757617e-49,3.070886292457864e-46,5.825947642627723e-27,9.24244651111138e-43,5.60001475446993e-19,3.1598166492227333e-72,2.762477444049481e-59,3.796230081220827e-44,4.1596789451845065e-53,1.494715313287563e-70,8.482159814301188e-108,1.389481436222781e-95,4.268959259743907e-58,1.044457450894184e-71,9.619097227711824e-57,1.1302631896422593e-81,3.76,0.0,0.748740084299116,0.9999999999915025,2.120225304403674e-41,9.231579088987169e-74,5.806662572822463e-12,5.567110279943689e-12,2.3955229287874807e-13,1.2684451099341295e-26,8.49751426807815e-12,1.602797406056273e-30,2.5299401429626703e-31,1.8527147369436418e-54,7.467486352766903e-56,8.800528953676683e-29,8.189303724066624e-29,6.658760895253342e-28,4.138385197550327e-28,8.50671932932673e-32,2.637593587789339e-35,5.426329191172158e-41,8.222842489617384e-42,7.724798672427922e-46,1.4851278205684783e-44,3.629454738190111e-39,1.325376202498581e-50,9.020006181753326e-33,5.279145810769662e-49,5.600014754968152e-19,1.2935412567605183e-66
3.1862966666046394e-18,0.8475426583356166,4.300497308873374e-27,1.2883199234681073e-21,3.7635643628270684e-31,6.059473740498799e-40,0.0,0.0,1.844901486911497e-29,7.555998171619268e-54,1.1768424203175735e-39,1.2004048738113651e-39,2.0334496363396398e-42,3.6831456526161025e-52,1.2705229541426197e-34,1.992932194391312e-28,2.934468052120779e-51,3.5202832167172173e-28,6.451598111911883e-48,2.4567673474269647e-45,2.330426469913333e-26,7.394132714889644e-42,1.1200181422128878e-18,1.0111803007152006e-70,4.420124617633791e-58,3.0370801904476226e-43,6.6557281103633195e-52,4.783323052191483e-69,1.0863530341180863e-105,1.7786487383330438e-93,6.830583000341453e-57,3.342390507846196e-70,1.5391115179567616e-55,7.23405137728025e-80,3.76,0.0,0.7487400842933092,0.9999999999830047,1.6962205044339578e-40,2.955802238934694e-72,1.1613482665661196e-11,1.1134371582026507e-11,4.791110836345883e-13,5.0738836613952224e-26,1.6995259007908163e-11,6.4113200727894e-30,1.0119966490801223e-30,2.964436869493467e-53,1.1948412567624429e-54,3.520283216710864e-28,3.2757881272847666e-28,2.6635585457312397e-27,1.655387756379189e-27,3.40275726592925e-31,1.0550589226321774e-34,4.341190855334715e-40,6.578482230862931e-41,6.179985630981661e-45,1.1881304568505652e-43,2.9036327053950755e-38,2.1206789619190603e-49,3.608076387477387e-32,4.2234172204805015e-48,1.120018142412181e-18,2.9426167535516477e-65
6.3726365507098766e-18,0.8475426583374034,1.7202164190138176e-26,2.57665733594816e-21,1.5054411270004015e-30,4.8476365257885335e-39,0.0,0.0,7.379681018463643e-29,1.208981669034279e-52,9.414851106544743e-39,9.603353725846473e-39,1.6267790284685813e-41,2.9465514864116414e-51,5.082143505970949e-34,7.971809868441726e-28,4.695234173165068e-50,1.4081276226929241e-27,5.161340953125481e-47,1.9654372037142314e-44,9.32180070678448e-26,5.915376375453583e-41,2.240051475428359e-18,3.235839319331656e-69,7.072328251257626e-57,2.4297026130665733e-42,1.0649358403600138e-50,1.5307008341633864e-67,1.392052109995619e-103,2.2767423872239262e-91,1.0929131418994924e-55,1.0695852732899426e-68,2.4626233072726187e-54,4.629910516501173e-78,3.76,0.0,0.7487400842816956,0.9999999999660092,1.3569925077908532e-39,9.468881277272319e-71,2.322712285115856e-11,2.2268894187724972e-11,9.582286634331753e-13,2.0295741048547273e-25,3.399074835458108e-11,2.5645541248161405e-29,4.048027796786762e-30,4.7431736105862716e-52,1.9117808391504851e-53,1.4081276226878409e-27,1.3103285734091056e-27,1.065434254267732e-26,6.621618370773755e-27,1.3611169961913156e-30,4.220278799347908e-34,3.473003686961774e-39,5.262869134500472e-40,4.944047189972967e-44,9.505156447582505e-43,2.32293372429596e-37,3.393147954001702e-48,1.443245642941662e-31,3.3787743963782764e-47,2.2400514762255395e-18,7.501524826613526e-64
1.2745316318920352e-17,0.847542658340977,6.880900646114923e-26,5.153332205361492e-21,6.021795678151529e-30,3.8781322365178055e-38,0.0,0.0,2.9518874220507347e-28,1.934388240379021e-51,7.531925594194703e-38,7.682729791262833e-38,1.301430966063305e-40,2.357255168774398e-50,2.032867734972925e-33,3.1887401640220624e-27,7.512442909539331e-49,5.6325392335501715e-27,4.129099199135633e-46,1.5723590934658635e-43,3.728739248674514e-25,4.732329182293995e-40,4.4801181405940255e-18,1.0354785587031782e-67,1.131582923650645e-55,1.9437774907474754e-41,1.7039128139692396e-49,4.89830265672826e-66,1.7856485091406045e-101,2.91427633653753e-89,1.74867693798431e-54,3.4227056533051856e-67,3.940233541740602e-53,2.963180634312468e-76,3.76,0.0,0.7487400842584683,0.9999999999320182,1.0856004474359712e-38,3.036555639740635e-69,4.645440322143288e-11,4.453793940525326e-11,1.916463816177977e-12,8.118337666444975e-25,6.798172651597845e-11,1.0258268736939998e-28,1.6192193718923174e-29,7.589137427529961e-51,3.0588774467538805e-52,5.6325392335095085e-27,5.241340897504912e-27,4.261758675940149e-26,2.648660809372317e-26,5.444497627381009e-30,1.6881202482645957e-33,2.7784233523655163e-38,4.210328732373403e-39,3.955261237711704e-43,7.604170258980354e-42,1.8583579933817387e-36,5.429085965515774e-47,5.77301518671726e-31,2.7030363903473982e-46,4.480118143782766e-18,2.0941037898841073e-62
2.5490675855341302e-17,0.8475426583481243,2.7523672356534446e-25,1.0306682122001085e-20,2.4087248303237928e-29,3.102514999403846e-37,0.0,0.0,1.1807579721079722e-27,3.0950352421670757e-50,6.025558376693206e-37,6.146204023127905e-37,1.0411478949413521e-39,1.8858097170149494e-49,8.131491562374281e-33,1.2754993076634329e-26,1.2019963241392338e-47,2.2530214984996362e-26,3.3032922556485416e-45,1.2578910071799438e-42,1.4914994930304593e-24,3.785874579168199e-39,8.960251465864263e-18,3.3135473457326657e-66,1.8105413024050078e-54,1.5550281781687777e-40,2.7262728621632773e-48,1.5674664832019223e-64,2.29536942536039e-99,3.730303199342658e-87,2.7978958977773295e-53,1.0952712336407706e-65,6.3044037771098706e-52,1.8964480680036617e-74,3.76,0.0,0.7487400842120137,0.9999999998640362,8.684829335791876e-38,9.758525442030648e-68,9.290896395909985e-11,8.907602986483521e-11,3.832934094258087e-12,3.2473432890007953e-24,1.3596368071097946e-10,4.103317979168282e-28,6.476894098342783e-29,1.2142667459314908e-49,4.8942271699360346e-51,2.2530214984671052e-26,2.0965416467950865e-26,1.7047077916173746e-25,1.0594670095286519e-25,2.177806149770478e-29,6.752499303935001e-33,2.2227468455488796e-37,3.3682764912104745e-38,3.164218402896576e-42,6.083354221213354e-41,1.4866907841051332e-35,8.686576765640271e-46,2.3092145488248778e-30,2.16243686182154e-45,8.960251478619256e-18,6.210910798276126e-61
5.09813949281832e-17,0.8475426583624186,1.1009482762484042e-24,2.0613382666532127e-20,9.634915039591607e-29,2.4820156896915987e-36,0.0,0.0,4.7230378977974574e-27,4.952067639461281e-49,4.8204538902122095e-36,4.9169736398774544e-36,8.329196044154574e-39,1.5086499906038206e-48,3.25260071526481e-32,5.102003704516691e-26,1.92319848585497e-46,9.012098056259368e-26,2.64264267770639e-44,1.0063142990245541e-41,5.9660055621321346e-24,3.0287041575121564e-38,1.792051809616034e-17,1.0603377001741266e-64,2.896873950680779e-53,1.2440250574556387e-39,4.3620464177325e-47,5.811046388044109e-63,2.962987725392129e-97,6.87958886627544e-85,4.476643893501517e-52,3.504877779403543e-64,1.0087073686071333e-50,1.2137311797553886e-72,3.76,0.0,0.7487400841191045,0.9999999997280723,6.947873757420265e-37,3.1492960968566767e-66,1.8581808542290724e-10,1.7815221088210065e-10,7.665874540780344e-12,1.29893893848609e-23,2.719275805898073e-10,1.6413293180152683e-27,2.590761045000784e-28,1.9428305529881368e-48,7.830784547084684e-50,9.01209805599912e-26,8.386176898838945e-26,6.818839724624361e-25,4.237873358169387e-25,8.711248158990937e-29,2.701004066783989e-32,1.77820074592022e-36,2.694626811665976e-37,2.5313785168584863e-41,4.8666905403592965e-40,1.1893543571381994e-34,1.3898553502654158e-44,9.23689075266637e-30,1.7299541896380203e-44,1.792051814718038e-17,1.9090555068388818e-59
1.01962833073867e-16,0.8475426583910076,4.4037957613210255e-24,4.1226786600602796e-20,3.8539712396223197e-28,1.9856140375603722e-35,0.0,0.0,1.8892163632195866e-26,7.923317241473055e-48,3.856366033012371e-35,3.9335868329595174e-35,6.663362623161683e-38,1.2069208539844756e-47,1.3010410768205892e-31,2.040802768377209e-25,3.077121071359992e-45,3.6048419966282892e-25,2.114123634873009e-43,8.050520370367119e-41,2.3864037451601985e-23,2.422965125021301e-37,3.584105127577491e-17,3.3930846995409617e-63,4.6350077059812866e-52,9.952211170344225e-39,6.979281978321792e-46,1.8674889307637995e-61,3.8564084103907555e-95,8.826936327354562e-83,7.162639294560193e-51,1.1215631997020655e-62,1.6139351381130518e-49,7.767899142354326e-71,3.76,0.0,0.7487400839332863,0.9999999994561445,5.558303099451014e-36,1.0247746631456373e-64,3.7163632830441557e-10,3.563045733090376e-10,1.5331754995273033e-11,5.195758826912733e-23,5.438553463027699e-10,6.565321760496689e-27,1.0363051659376466e-27,3.108531743479877e-47,1.2529280039335792e-48,3.6048419964200913e-25,3.354472610716904e-25,2.7275375340117537e-24,1.6951503660707805e-24,3.484511465387424e-28,1.080403042181946e-31,1.4225619109498044e-35,2.155704043314193e-36,2.0251043784150456e-40,3.8933552300691916e-39,9.5148413619879e-34,2.2237708261005416e-43,3.694775299802795e-29,1.3839677923586675e-43,3.5841051479855205e-17,5.983479665160299e-58
2.0392570936523462e-16,0.8475426584481854,1.7615187496754955e-23,8.245360584878779e-20,1.5415912047060211e-27,1.5884918399529077e-34,0.0,0.0,7.556867878894798e-26,1.2677314855566788e-46,3.0850940672228513e-34,3.1468786387980453e-34,5.330693428040164e-37,9.65536987314586e-47,5.204165669921652e-31,8.163213581028379e-25,4.923396510408138e-44,1.441937642813156e-24,1.6913122144709015e-42,6.440418695632255e-40,9.545618039691853e-23,1.9383728217644297e-36,7.168211731109374e-17,1.0857877399540985e-61,7.416029731628487e-51,7.961774262186432e-38,1.1166856819998879e-44,5.976765264640532e-60,5.09961271152082e-93,1.1298698164181628e-80,1.1460232362341868e-49,3.589010653936893e-61,2.5823025380281264e-48,4.971468713942931e-69,3.76,0.0,0.7487400835616498,0.9999999989122891,4.44664408176208e-35,3.388072632351544e-63,7.432728138830065e-10,7.126092997325359e-10,3.066351415005129e-11,2.0783040071149626e-22,1.0877107415499575e-09,2.6261297904758894e-26,4.145222694059333e-27,4.97365260004016e-46,2.0046893167992213e-47,1.4419376426465972e-24,1.3417892456019297e-24,1.0910152884612635e-23,6.780603180221561e-24,1.3938130183590373e-27,4.321619371093365e-31,1.1380500647174893e-34,1.724564826644783e-35,1.6200842040804035e-39,3.1146851950467834e-38,7.611875028280618e-33,3.5580345149240466e-42,1.4779239094766334e-28,1.1071801070684185e-42,7.168211812741519e-17,1.8946337783236181e-56
4.0785146194796982e-16,0.8475426585625412,7.046075200048042e-23,1.649072898654072e-19,6.166383549333756e-27,1.2707937408546515e-33,0.0,0.0,3.0227476510129356e-25,2.0283709758896583e-45,2.468075866064192e-33,2.51751618641799e-33,4.264557697235433e-36,7.724296467445774e-46,2.0816663654642074e-30,3.2652858814175373e-24,7.877436656996044e-43,5.767754574269612e-24,1.3530703093837163e-41,5.1523359291522856e-39,3.818247842435453e-22,1.5506985495384913e-35,1.4336424808609008e-16,3.4745217002236404e-60,1.186569315366504e-49,6.369423206778477e-37,1.7866973793340522e-43,1.9125745021992107e-58,6.946514353385525e-91,1.446234133893369e-78,1.8336386537753108e-48,1.1484877754389103e-59,4.1317007572958445e-47,3.181753172668077e-67,3.76,0.0,0.7487400828183768,0.9999999978245788,3.557315849961768e-34,1.1538103010987375e-61,1.4865457843024857e-09,1.4252187588580276e-09,6.132702544278093e-11,8.313215875208116e-22,2.1754209873296533e-09,1.0504522843176275e-25,1.6580899112322543e-26,7.957844083681519e-45,3.2075146093252277e-46,5.76775457293714e-24,5.3671560336691905e-24,4.3640612717508756e-23,2.7122413515418616e-23,5.57531687259947e-27,1.7286526860864747e-30,9.104402825922038e-34,1.3796533851537282e-34,1.296067764406597e-38,2.4917483874393114e-37,6.089499736879149e-32,5.69285419479267e-41,5.911803135464846e-28,8.857529900086161e-42,1.433642513513764e-16,6.03070047363967e-55
6.11777214530705e-16,0.8475426586768968,1.4972909150876782e-22,2.473610194023562e-19,1.310359216055081e-26,3.6336760943167804e-33,0.0,0.0,6.423339085902056e-25,7.733164890196452e-45,7.057155030939954e-33,7.198544226389208e-33,1.21939739687871e-35,2.208665984523231e-45,4.423540890634804e-30,6.938732719204942e-24,3.003272922279503e-42,1.2256483837799585e-23,3.86897033070402e-41,1.4732461277505957e-38,8.113777073463041e-22,4.434028883802679e-35,2.1504637756544518e-16,1.6254586937705632e-59,4.523803272564481e-49,1.890923022336314e-36,6.811783824024078e-43,8.455300094037588e-58,4.685286333882325e-90,8.089837930667655e-78,6.990749553271396e-48,5.394000845218454e-59,1.5752137436788067e-46,1.8156834323092702e-66,3.76,0.0,0.7487400820751038,0.9999999967368691,1.0171700368159392e-33,5.5409789976308266e-61,2.229818753984262e-09,2.1378282242620127e-09,9.199052971868531e-11,1.766558239483962e-21,3.2631306883949446e-09,2.2322115467597887e-25,3.523442188443425e-26,2.9871608355945875e-44,1.2228668913288037e-45,1.2256483833989554e-23,1.1405204482921647e-23,9.273629790385035e-23,5.763512624978664e-23,1.18476431502466e-26,3.6733946038569784e-30,2.674203281601574e-33,4.095848271571086e-34,3.705944203961231e-38,7.1248430047833285e-37,1.741216181277582e-31,2.1704004389259475e-40,1.256273940589521e-27,2.532714612161649e-41,2.150463845041789e-16,2.827594472979416e-54
8.157029671134403e-16,0.8475426587912525,2.5542019999332273e-22,3.2981479445971513e-19,2.235322912180235e-26,7.664475632605397e-33,0.0,0.0,1.095746110433409e-24,2.080665165439805e-44,1.4885584745470363e-32,1.5183855247510926e-32,2.5720630650415893e-35,4.6587160810813655e-45,7.546039989350715e-30,1.1836661825153293e-23,8.080527707886825e-42,2.090812772031906e-23,8.160849638552495e-41,3.10750284863757e-38,1.3841149510053326e-21,9.352651349207829e-35,2.867285057491591e-16,5.243847632458103e-59,1.217164474694547e-48,4.1202227685555806e-36,1.83276066071031e-42,2.889408981603951e-57,2.1631306902560324e-89,4.2340497218658814e-77,1.8809133356494135e-47,1.68525167339477e-58,4.238236464466596e-46,7.103461484117891e-66,3.76,0.0,0.7487400813318308,0.99999999564916,2.1455062302083667e-33,1.8420894820333495e-60,2.9730917229283355e-09,2.850437695944491e-09,1.2265402697776605e-10,3.0135402598302287e-21,4.350839844746103e-09,3.80789094116123e-25,6.010579600221812e-26,7.719512531202203e-44,3.290218819105593e-45,2.0908127712282614e-23,1.9455933435538345e-23,1.5819720466538937e-22,9.831873907560167e-23,2.0210834164096223e-26,6.266391376050763e-30,5.7747453290828164e-33,8.92464279695859e-34,7.81691034150973e-38,1.502835704300943e-36,3.672728864008573e-31,5.839621241016719e-40,2.143080329819594e-27,5.342256762396503e-41,2.8672851758582264e-16,8.809237105982585e-54
1.2235544722789106e-15,0.8475426590199637,5.288150193291734e-22,4.947224514083148e-19,4.6279669707525426e-26,2.0934061712076803e-32,0.0,0.0,2.2686032055212554e-24,8.415606675787317e-44,4.065715208509995e-32,4.147200200277524e-32,7.02510555511791e-35,1.2724397583389452e-44,1.5623115792464675e-29,2.4506304807232254e-23,3.268307807102071e-41,4.328765162096219e-23,2.229016723159963e-40,8.48755429653844e-38,2.8656342763465783e-21,2.554499222692796e-34,4.3009275907579635e-16,2.886459040370309e-58,4.9230425347822e-48,1.1959741336431359e-35,7.412913394973868e-42,1.7766276581193862e-56,2.686050919227052e-88,6.28718623438924e-76,7.607680791416922e-47,8.362422373520505e-58,1.7142335930043008e-45,5.949120160637585e-65,3.76,0.0,0.7487400798452847,0.999999993473743,5.860042968337481e-33,1.103212399833356e-59,4.459637659085141e-09,4.2756566540446786e-09,1.839810050278769e-10,6.239151293480186e-21,6.5262568790385485e-09,7.883756843981502e-25,1.2444148023035095e-25,2.796269635484056e-43,1.330789568932522e-44,4.3287651599012247e-23,4.0281025745634824e-23,3.2752717955305e-22,2.0355643737487973e-22,4.1844480179371266e-26,1.2973812850355696e-29,1.6491394566064165e-32,2.5905513984186252e-33,2.1350409337575138e-37,4.1047101757064106e-36,1.0031359827713577e-30,2.3619334311545495e-39,4.437061492141606e-27,1.45914890710376e-40,4.3009278358210495e-16,4.337500765671348e-53
1.6314059774443811e-15,0.847542659248675,8.993757339773253e-22,6.596302757523992e-19,7.87098372906895e-26,4.38010622870822e-32,0.0,0.0,3.858299933665737e-24,2.279556564677811e-43,8.50683677179765e-32,8.677364149915842e-32,1.4698877442675635e-34,2.662369411892388e-44,2.6570825295425147e-29,4.1678805422281215e-23,8.852947552833807e-41,7.362100469585441e-23,4.663915236238349e-40,1.7758802958394341e-37,4.8736934269193154e-21,5.344866937313057e-34,5.73457007637899e-16,9.263416233776482e-58,1.3335197373509308e-47,2.615461559900065e-35,2.0079543138733577e-41,5.964199110170718e-56,1.2594463076702268e-87,2.993716213374828e-75,2.060712542160508e-46,2.6310956381883047e-57,4.6434001079226104e-45,2.338070867350961e-64,3.76,0.0,0.7487400783587386,0.9999999912983278,1.2261170026735796e-32,3.7281866975872987e-59,5.946183592529149e-09,5.7008756352331065e-09,2.453079572746378e-10,1.0611160428943528e-20,8.701671910225117e-09,1.3408209297018147e-24,2.116424711129031e-25,7.180739264971911e-43,3.6047513747736925e-44,7.36210046499279e-23,6.85074526454059e-23,5.570378795568724e-22,3.4619614366181173e-22,7.116733545729263e-26,2.2065133321700837e-29,3.5656589228929e-32,5.6652490319007905e-33,4.467220286501298e-37,8.588426207280051e-36,2.098895675453559e-30,6.397825763741001e-39,7.546418608443712e-27,3.0530516739077898e-40,5.734570493167114e-16,1.3604225483373493e-52
2.0392574826098516e-15,0.8475426594773864,1.3740427247374643e-21,8.245382794493289e-19,1.202512220109489e-25,7.973816494801275e-32,0.0,0.0,5.894610562195051e-24,5.120953436780904e-43,1.5486372282776138e-31,1.5796872911241226e-31,2.675875717206902e-34,4.84674139985965e-44,4.059421273880697e-29,6.367579604855404e-23,1.988787314793849e-40,1.1247633306735664e-22,8.490603424307363e-40,3.2329222567569746e-37,7.44590239893708e-21,9.730126132781583e-34,7.168212510951433e-16,2.4205008544191873e-57,2.9957175934003653e-47,4.906963749875703e-35,4.5108069019548834e-41,1.61181904635916e-55,4.685005341035869e-87,1.1381444103466715e-74,4.629329231663147e-46,6.779682988162243e-57,1.0431284317546783e-44,7.341887504856565e-64,3.76,0.0,0.7487400768721925,0.9999999891229149,2.2320991322552523e-32,1.028107692560916e-58,7.432729523066591e-09,7.1260946411589265e-09,3.0663488187496304e-10,1.6211452598090847e-20,1.0877084795228645e-08,2.04847199660426e-24,3.233420390709842e-25,1.5579826185016165e-42,8.097982095225778e-44,1.1247633298374935e-22,1.0466387316925038e-22,8.510279026450919e-22,5.289094145102992e-22,1.0872891231208308e-25,3.371065635874802e-29,6.639367423749656e-32,1.0628788278018742e-32,8.132404686160856e-37,1.563490072304449e-35,3.8209587099998964e-30,1.4372511474629653e-38,1.1529440038227196e-26,5.558008600879455e-40,7.168213147709504e-16,3.496099302145389e-52
