Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459),C2H4(456),C2H2F2(59),C#CC(5603),C3H4(6319),CHF(40)
2.66879298758237e-12,0.7863573590956286,5.804369704954524e-15,4.3414536892837985e-16,1.0807615719866423e-19,2.9838332872283897e-20,0.0,0.0,2.0313109251683657e-11,4.083982425141684e-19,1.1242714390464608e-22,1.185169798934334e-22,3.175948751573494e-19,4.5390471234855465e-34,3.5707570738282967e-23,3.6444336074436604e-17,5.589564297687245e-13,6.158383526982491e-17,3.780666053835602e-31,5.817801128918888e-29,2.8529091948182703e-15,3.1045546171345737e-25,3.031641329825124e-13,8.272816953203178e-28,2.780073795823297e-21,3.1413187379021894e-24,1.1078455031443549e-13,7.268179793457658e-20,5.180353341816355e-31,1.7099844174777307e-30,1.5661352357605628e-27,1.667101953769031e-28,2.1969035141343758e-19,3.9436290238982303e-26,3.76,0.0,0.5033814030260624,0.9999880162169518,1.7953008338282276e-23,1.636894664197993e-10,3.902839706121804e-06,3.738601620267343e-06,1.6423796111717222e-07,7.359984303744457e-15,1.1983762735012557e-05,8.426407373505061e-19,1.1189741726238554e-19,5.377623724288716e-22,1.7309932663658687e-25,6.125371439030642e-17,5.686199963048913e-17,3.5715963780601525e-16,2.6194489949317524e-16,4.6228622241990235e-20,1.850158603822917e-21,1.131770770800055e-14,1.2262015194552632e-17,5.7688743464876255e-28,1.1826485877267731e-26,2.767084904395111e-21,6.891839619503986e-27,5.0511421854915735e-21,1.4313216575792696e-28,3.032006601247064e-13,9.006087044381596e-28,3.1977015953142905e-21,5.588769410554613e-13,3.4530475908337946e-28,4.609399234356031e-12,5.019625809917952e-15,1.0095344690741214e-16,1.5698750791952687e-11,5.4297568364209096e-21,2.164630104381276e-18,1.2196703829476269e-13,3.335973439890351e-23,1.1021018176388409e-32,2.0661113813323243e-27,1.2719253438782546e-32,5.426602199525647e-32,1.636895457956726e-10,3.036092548885614e-20,4.344064552071075e-39,3.2204807300969728e-43,5.528026669112137e-38,1.7281199781486735e-16,5.78600000103614e-29,3.009142979138268e-23,1.8249255257797132e-36,9.225912185875667e-31,3.568889717465259e-30,1.0915048311396094e-26,2.123611562354198e-43,9.078096821395557e-28,1.8934088021638255e-20,9.79529680853205e-25,1.8865796832533166e-37,3.21142486806793e-39,4.6390153433596515e-29,1.8820677909835868e-30,9.312547879986248e-21,3.1286254908843047e-34,5.3997454358227075e-36,1.0095749185700748e-16
4.249385248639681e-12,0.7863577044427281,1.454471016890937e-14,6.927621151542722e-16,2.8727470692559467e-19,1.1824502100687384e-19,0.0,0.0,3.234337262122739e-11,1.035389626354575e-18,4.640592503930815e-22,4.875639552435357e-22,1.280687184960389e-18,1.8308314855990137e-33,9.050876626998672e-23,9.23863192242146e-17,8.90071070511645e-13,1.5702605169560892e-16,1.789585533511155e-30,2.348638816089519e-28,7.235127313718805e-15,1.2529646342264482e-24,4.826775735538328e-13,3.337477735976288e-27,7.048071372622936e-21,1.773900386613469e-23,2.8070998264820884e-13,2.887589322839925e-19,2.090207963063842e-30,7.149932728406985e-30,6.319533558765193e-27,1.0676233654205088e-27,8.858845214330957e-19,2.582811829090556e-25,3.76,0.0,0.5033790914745883,0.9999809562683392,7.27061462594012e-23,2.6063393121663254e-10,6.214281692378883e-06,5.952989839001894e-06,2.6129153728621185e-07,1.8645467133186593e-14,1.9043699317053915e-05,2.1387116060952927e-18,2.8421405721921e-19,1.3673721978165257e-21,6.9942485966007665e-25,1.557135193288082e-16,1.4394502604223483e-16,9.049893774039365e-16,6.637340415693703e-16,1.23693637319207e-19,4.690240958152682e-21,1.8138273200887494e-14,3.1085373993648465e-17,2.32772119105954e-27,4.765733830975334e-26,1.1152978645898512e-20,4.512738129568604e-26,1.412441755169277e-20,3.9591742106871626e-28,4.82770174440651e-13,3.636120257005995e-27,8.107053732064387e-21,8.898695615728939e-13,1.5148961123492785e-27,7.336831704430758e-12,1.2724194296011056e-14,1.6074282667559197e-16,2.4993818200074184e-11,1.3809168257122858e-20,5.4863237663010135e-18,2.9849014253485563e-13,1.3453978608110656e-22,7.218956825638514e-32,8.334610795539007e-27,8.332637319755516e-32,3.5549470859283955e-31,2.606341324393906e-10,7.699921329308469e-20,4.78991247201961e-38,3.5499470832812277e-42,3.6298291909955723e-37,4.3801297013683857e-16,2.332978401152139e-28,7.845023856831727e-23,1.0694880998483882e-35,6.038184063020418e-30,2.2003740361865956e-29,4.4032951386443994e-26,2.3391751602610828e-42,3.670539810111938e-27,4.797563728342568e-20,3.951270706697503e-24,1.2371315880484831e-36,2.156358422277026e-38,1.8925938084535417e-28,1.2074541542053406e-29,3.756232552574987e-20,2.0543633890833327e-33,3.541938976601638e-35,1.6075308042877456e-16
5.829977509696991e-12,0.7863580497882542,2.722922502863495e-14,9.528501038791177e-16,5.65732540227858e-19,3.0280009329014204e-19,0.0,0.0,4.437350799463767e-11,1.9488699998284383e-18,1.2232330758493487e-21,1.2813828473157556e-21,3.305536338128588e-18,4.7266440922607976e-33,1.7032570273472559e-22,1.738778947634394e-16,1.2212398346458184e-12,2.972485128363542e-16,5.273690081178182e-30,6.069088459849052e-28,1.3622708674466561e-14,3.2365213890125057e-24,6.621646300133713e-13,8.617817705777626e-27,1.3266103321122996e-20,5.785457756880746e-23,5.280748793832887e-13,7.401877429177145e-19,5.397944075933402e-30,1.9060038954465777e-29,1.6321028360676113e-26,3.696121854085822e-27,2.286508428494396e-18,9.028322382963556e-25,3.76,0.0,0.5033767799337289,0.9999739240412762,1.8840083569105693e-22,3.5757795114219564e-10,8.525713066426193e-06,8.167527964858222e-06,3.58184506883806e-07,3.506941834927516e-14,2.6075914349523504e-05,4.030135599369337e-18,5.359528446062898e-19,2.581285581727841e-21,1.8086055671932275e-24,2.938828624509755e-16,2.7053921231470436e-16,1.7024861408343942e-15,1.2486400755006146e-15,2.45042967436225e-19,8.827602398133395e-21,2.5046269521019225e-14,5.850721380635549e-17,6.012338094957266e-27,1.2292957820325535e-25,2.877427308580415e-20,1.5754869697912713e-25,2.906735548854561e-20,8.0748422520832455e-28,6.623389205065069e-13,9.395633266710263e-27,1.5259745459103726e-20,1.220860570028968e-12,4.201370687722446e-27,1.0062430289579298e-11,2.394685372169829e-14,2.205319954264315e-16,3.428702197562474e-11,2.607391245476084e-20,1.0323768376920915e-17,5.524182969976642e-13,3.4729907247072454e-22,2.5236723815213335e-31,2.1519780651882523e-26,2.9133746511924137e-31,1.2416449156306283e-30,3.5757832986794457e-10,1.4498284769909992e-19,2.2102854541678247e-37,1.637787352037568e-41,1.2725488163698871e-36,8.242506686271619e-16,6.021091213446421e-28,1.5173419701977666e-22,3.583511907413087e-35,2.1095192423428547e-29,7.491461767995047e-29,1.136959461730465e-25,1.0786816123725233e-41,9.497304160255273e-27,9.025184995988984e-20,1.0201724759626181e-23,4.328715963913898e-36,7.687344810119948e-38,4.937005928362824e-28,4.1823608753632536e-29,9.697434497388788e-20,7.188603037062481e-33,1.2383561942748165e-34,2.20551293416033e-16
7.410569770754302e-12,0.7863583951322066,4.3857441770987206e-14,1.2147012053927048e-15,9.544825028712933e-19,6.188872711725225e-19,0.0,0.0,5.640351572770956e-11,3.1488344597389243e-18,2.5620315505422076e-21,2.6763499306696835e-21,6.785886703617e-18,9.70556580766329e-33,2.7514255949470057e-22,2.809111483621658e-16,1.5524627093620962e-12,4.82990109972745e-16,1.218317235055821e-29,1.2475054895372574e-27,2.2017526472708427e-14,6.64927896069236e-24,8.416253064873405e-13,1.7698526643146575e-26,2.1434055768236784e-20,1.4287986377248008e-22,8.527487133058338e-13,1.5134986132428563e-18,1.1087317686015386e-29,4.033789289229509e-29,3.3524979213456777e-26,9.465960741233623e-27,4.693905930491029e-18,2.325258253238234e-24,3.76,0.0,0.5033744684034839,0.9999669194268891,3.8824772103900106e-22,4.5452152620376463e-10,1.0837133828327594e-05,1.0382215732958858e-05,4.5491713497603154e-07,5.662024428216745e-14,3.308051670612477e-05,6.518883977348167e-18,8.675439180345442e-19,4.182793539481202e-21,3.719522622439976e-24,4.761068056744159e-16,4.3646755174556397e-16,2.749233349715127e-15,2.016361496582695e-15,4.1565177244181224e-19,1.4262005830624924e-20,3.204161999938771e-14,9.45258534079633e-17,1.2352027081634263e-26,2.5220652046964515e-25,5.904576361934935e-20,4.051820908329252e-25,5.097161563640885e-20,1.4053352526749091e-27,8.419068983806605e-13,1.9309213941877383e-26,2.4655818650894722e-20,1.5518499664411855e-12,9.206704259947809e-27,1.2786206078476925e-11,3.868607502766976e-14,2.803209537099514e-16,4.3578368341851414e-11,4.2259511408876975e-20,1.6675658903382003e-17,8.836082360244661e-13,7.13051471717078e-22,6.5003840671443145e-31,4.4193294259750186e-26,7.505094958662579e-31,3.1946148326843215e-30,4.5452213807568737e-10,2.343336815392401e-19,6.997045035849302e-37,5.183752871537615e-41,3.289336767860057e-36,1.3314343219119569e-15,1.2359656838577545e-27,2.51738489437835e-22,9.061788973469901e-35,5.430289183561182e-29,1.9000750770702073e-28,2.3349277691942344e-25,3.412625041009946e-41,1.9543618201823092e-26,1.4574021110614394e-19,2.0949445369389594e-23,1.1159079540410355e-35,2.017879139756006e-37,1.0239003212027691e-27,1.071218635801185e-28,1.9912430158244815e-19,1.8528412162130393e-32,3.189292877829415e-34,2.8035213036763454e-16
8.991162031811613e-12,0.7863587404745858,6.442889453393214e-14,1.4786067687103069e-15,1.4645589816571806e-18,1.1018836310094674e-18,0.0,0.0,6.843339617486466e-11,4.635278112256578e-18,4.664554647019892e-21,4.859593023859717e-21,1.2114770666239935e-17,1.733137188957208e-32,4.049435822328065e-22,4.1347816910933876e-16,1.8837396819136652e-12,7.149872365872661e-16,2.4255177370531504e-29,2.2303023591282223e-27,3.2421450578741606e-14,1.1879918177422674e-23,1.0210596070999483e-12,3.160969584905719e-26,3.1551814952088215e-20,2.9801480458740805e-22,1.2546011837181545e-12,2.6950679682150267e-18,1.9804679304718903e-29,7.41690133800874e-29,5.988700014017474e-26,2.0242717277342605e-26,8.379920319854258e-18,4.991433086332282e-24,3.76,0.0,0.5033721568838537,0.9999599423167453,6.957758513642095e-22,5.51464656408602e-10,1.3148543978146912e-05,1.2597052878886e-05,5.514896861690497e-07,8.328637327731535e-14,4.0057614819497775e-05,9.606916756162608e-18,1.2794142517700412e-18,6.1751680846640004e-21,6.652253470991152e-24,7.027286192037305e-16,6.415538438125163e-16,4.044815149910409e-15,2.966597413788929e-15,6.408851453456165e-19,2.09932595387315e-20,3.9124248033785335e-14,1.391396090252237e-16,2.2069288756933044e-26,4.49988126893808e-25,1.0537016058019514e-19,8.68444330589901e-25,8.092683003263829e-20,2.2169988145749023e-27,1.0214741081213546e-12,3.450991352526578e-26,3.6295315267936546e-20,1.8828377508270243e-12,1.7472143992654108e-26,1.5508170132643497e-11,5.694033768417259e-14,3.401097020758635e-16,5.286786350883724e-11,6.240124091162647e-20,2.4540692410696972e-17,1.291916945720457e-12,1.2731569527987376e-21,1.3955158139373312e-30,7.892649282782791e-26,1.6114129431051212e-30,6.850098251354615e-30,5.514655570570137e-10,3.450735297026325e-19,1.779914131416663e-36,1.3184073922360939e-40,7.091879693037955e-36,1.959473613692918e-15,2.206386694804126e-27,3.8025817354863763e-22,1.9323271056012824e-34,1.1650741305453097e-28,4.037317312052015e-28,4.170090002623952e-25,8.675682971612185e-41,3.4974221060049236e-26,2.1441824667028491e-19,3.741235534873391e-23,2.3976418527070553e-35,4.415369225278382e-37,1.8464250566419403e-27,2.2905014571093682e-28,3.5557842311352354e-19,3.980068342593303e-32,6.845469780758982e-34,3.401555908488545e-16
1e-11,0.7863590858153916,7.962035835132589e-14,1.6482565115937048e-15,1.8586303382444007e-18,1.5136918268954003e-18,0.0,0.0,7.611159093634254e-11,5.733800340340161e-18,6.496004687226479e-21,6.756201004350897e-21,1.6662868542339692e-17,2.384154910358769e-32,5.008462551787825e-22,5.114372064928995e-16,2.0952107183530366e-12,8.875840480485816e-16,3.5649928795886423e-29,3.070623125331091e-27,4.0113187692534217e-14,1.6347854354688806e-23,1.1355725946842703e-12,4.3487793765537875e-26,3.9028988992774856e-20,4.4794997653261505e-22,1.5513809404943338e-12,3.702317201514275e-18,2.7249109719870727e-29,1.0392279565486674e-28,8.240084013546011e-26,3.0804635854000936e-26,1.1525836949179671e-17,7.610015305324188e-24,3.76,0.0,0.5033706815255004,0.9999555033962633,9.59324935618549e-22,6.133399074162258e-10,1.4623832455232636e-05,1.401078563659215e-05,6.13045071182579e-07,1.0297554625637554e-13,4.4496527622886905e-05,1.1892119092608626e-17,1.5844638375666016e-18,7.652683025271606e-21,9.160085100964213e-24,8.707428830826659e-16,7.928454956589572e-16,5.001646629964121e-15,3.66838547110961e-15,8.156652879567747e-19,2.5967546345483005e-20,4.3690442864307105e-14,1.7210800486947018e-16,3.037013503512178e-26,6.186794829683698e-25,1.4488935533863604e-19,1.3226998302896102e-24,1.0475555224684784e-19,2.8595125387936083e-27,1.1360853135342177e-12,4.749858713064112e-26,4.489734384533638e-20,2.0940950877130436e-12,2.494904152159433e-26,1.724456452450843e-11,7.04284635731679e-14,3.782707052879326e-16,5.87960654775045e-11,7.73414871842604e-20,3.03511843194092e-17,1.5927803657363082e-12,1.751258859074389e-21,2.1277585379889396e-30,1.0858292472217053e-25,2.457147354434726e-30,1.0436116581261503e-29,6.13341021459793e-10,4.26947700555583e-19,2.990680319823405e-36,2.2149693638148497e-40,1.0848089819651766e-35,2.4234745782442436e-15,3.0345527506017357e-27,4.780217759396727e-22,2.944900233083065e-34,1.7756914818291637e-28,6.125032618395644e-28,5.73700596557633e-25,1.457117656781316e-40,4.8177896340285454e-26,2.651386571765263e-19,5.146784023592443e-23,3.6576921725239025e-35,6.8172713911648715e-37,2.5559482356136972e-27,3.4850838275628736e-28,4.89143280791131e-19,6.070714676751219e-32,1.0435844642794262e-33,3.7832746525150324e-16
1.0571754292868925e-11,0.7863590858153916,8.894312407935638e-14,1.7448576418027244e-15,2.1069987276794537e-18,1.78716220863836e-18,0.0,0.0,8.046314968917729e-11,6.408196072516481e-18,7.726954599104065e-21,8.029006617252736e-21,1.9684535813466984e-17,2.8167436527835613e-32,5.5971308188460565e-22,5.715710489395851e-16,2.2150707396152052e-12,9.939738424863057e-16,4.3644002896755676e-29,3.629518069639139e-27,4.4836347666310767e-14,1.9317676799242563e-23,1.2004675359737005e-12,5.13813572578627e-26,4.3619267213375716e-20,5.542801001773064e-22,1.7335022074174813e-12,4.371124238970998e-18,3.2196703925594394e-29,1.2402760217163664e-28,9.736410081716253e-26,3.8344318698696265e-26,1.3615913112548076e-17,9.481176955810581e-24,3.76,0.0,0.503369845374838,0.9999529926028451,1.1348356032275633e-21,6.484073417639569e-10,1.5459943515947943e-05,1.4812039138663213e-05,6.479024246274266e-07,1.1505625489715964e-13,4.7007316689226986e-05,1.3296182865657913e-17,1.7719876919119966e-18,8.561662483706908e-21,1.082807748583641e-23,9.740898084483584e-16,8.856226807692886e-16,5.588816382741997e-15,4.099047529055937e-15,9.26098485300513e-19,2.9021217232712e-20,4.6294077083429105e-14,1.9234679420968088e-16,3.588788317547262e-26,7.307120797835814e-25,1.711383308649741e-19,1.6470237092326699e-24,1.200206793965428e-19,3.270031819487755e-27,1.201040549786693e-12,5.613381441705582e-26,5.0178277359240194e-20,2.2138239232039395e-12,3.0078387430083407e-26,1.8228333487199793e-11,7.87081295911757e-14,3.9989824107361033e-16,6.215551367392939e-11,8.653413352055802e-20,3.391756797029597e-17,1.777201654060108e-12,2.068924505823127e-21,2.6510245076459087e-30,1.2829084985144382e-25,3.061558221508454e-30,1.2997015762767465e-29,6.484085868063613e-10,4.772241706365456e-19,3.911453623406072e-36,2.8967366706211404e-40,1.3540453668876702e-35,2.708278676706482e-15,3.584743557175236e-27,5.390883103943669e-22,3.6706889198554603e-34,2.211900369226584e-28,7.613081360720827e-28,6.77827990588199e-25,1.905334333901957e-40,5.696316839118313e-26,2.9626352193398215e-19,6.08078359111564e-23,4.558530772113738e-35,8.551228588744706e-37,3.0302183636109156e-27,4.337686459631519e-28,5.778943187439755e-19,7.565144368999116e-32,1.300121941280768e-33,3.999616744413714e-16
1.3732938814983546e-11,0.786359776492283,1.497981074665238e-13,2.2855563718045626e-15,3.833126334554818e-18,3.9060400195395904e-18,0.0,0.0,1.0452227732530348e-10,1.0813435418473678e-17,1.7572297675143862e-20,1.816808333536642e-20,4.311290464681005e-17,6.172202428240385e-32,9.440950599753412e-22,9.643027667897453e-16,2.8778950600138885e-12,1.6958399246572705e-15,1.1518124055093283e-28,7.977599687276518e-27,7.57065125630002e-14,4.237411024959192e-23,1.5592042949867708e-12,1.1262601634737903e-25,7.36027968066908e-20,1.5214782262283367e-21,2.921930596847894e-12,9.550920587910125e-18,7.059296873621652e-29,2.870725880346294e-28,2.1349809653346107e-25,1.0790363070320932e-25,2.9821031887630374e-17,2.678295932932648e-23,3.76,0.0,0.5033652223886498,0.9999391749337923,2.504457688694717e-21,8.422913779551563e-10,2.008271075575022e-05,1.92424579459218e-05,8.402495179377336e-07,1.9386117327620843e-13,6.0824961681340944e-05,2.2486159319991645e-17,3.0009247552387454e-18,1.4529936761117236e-20,2.379964408833001e-23,1.6523881367395526e-15,1.4900100442645086e-15,9.420419757092678e-15,6.909391928688351e-15,1.6978414488194536e-18,4.896687148219897e-20,6.089503235207648e-14,3.2453469498356094e-16,7.872994868112801e-26,1.5984480089607857e-24,3.7451429468488566e-19,4.637655791500345e-24,2.2996590847286536e-19,6.210574709789967e-27,1.560171129123067e-12,1.2320940684536378e-25,8.467476657138983e-20,2.8757914320007072e-12,7.328642829448791e-26,2.3663302114773512e-11,1.3277829208621653e-13,5.194746931611312e-16,8.072530372839755e-11,1.469124091602149e-19,5.720165088802894e-17,2.9781291073117445e-12,4.532444263732037e-21,7.490242703899978e-30,2.812017767102096e-25,8.652576664093167e-30,3.6629502485424183e-29,8.422934785870662e-10,8.058447745110935e-19,1.4102175156546996e-35,1.0439665432241264e-39,3.874889759791529e-35,4.567828741852232e-15,7.850060860942525e-27,9.548602187843539e-22,1.0491706258334166e-33,6.2416898689573295e-28,2.12995159753146e-27,1.4856979059074346e-24,6.860239137972784e-40,1.2535579588087424e-25,4.993662361994397e-19,1.3326353024293036e-22,1.2901562868911878e-34,2.5140285801424498e-36,6.768398305541624e-27,1.2197951305655778e-27,1.2663019299446622e-18,2.1399041193230502e-31,3.671595080904526e-33,5.195817093634832e-16
1.6894123337098167e-11,0.7863604671628802,2.2641884810193877e-13,2.8391143081066184e-15,6.221205731973742e-18,7.258424753171523e-18,0.0,0.0,1.285809014342758e-10,1.6364513594624314e-17,3.390420748358146e-20,3.4887705034199144e-20,8.019627967859486e-17,1.1486865868727933e-31,1.4281642635701206e-21,1.4590430938884695e-15,3.5409355702846694e-12,2.5944120599083362e-15,2.5343508807899315e-28,1.4900879288327634e-26,1.1464289154773227e-13,7.894340756283251e-23,1.9178356164729123e-12,2.096715086757179e-25,1.1138373728837554e-19,3.407081138150744e-21,4.416997503090978e-12,1.7739798145346078e-17,1.3145586352836076e-28,5.629415675747848e-28,3.976102192621458e-25,2.4556380924706297e-25,5.5470661138618815e-17,6.110929646292937e-23,3.76,0.0,0.5033605994449188,0.9999254655642202,4.694256750806236e-21,1.0361736348350996e-09,2.4705435548244252e-05,2.3673470051622956e-05,1.0319605195190422e-06,2.9294301400155176e-13,7.453430719277145e-05,3.410418809655172e-17,4.557684774265377e-18,2.2113275657607526e-20,4.4427597003110567e-23,2.5136993167071198e-15,2.2482419008231993e-15,1.4240735911671653e-14,1.0445003992323209e-14,2.773532949748149e-18,7.409869065031362e-20,7.5843874695374e-14,4.910760117354307e-16,1.4669274869428878e-25,2.9696954653448108e-24,6.960681287856582e-19,1.0547298986651444e-23,3.894703386422854e-19,1.0448014342535068e-26,1.91929863685187e-12,2.296825915817126e-25,1.2814562440199164e-19,3.5377524929706755e-12,1.5021243752881401e-25,2.9091199722430066e-11,2.0088463138383581e-13,6.390503143627422e-16,9.928778783322442e-11,2.2366984711131966e-19,8.651753975411193e-17,4.485253186971346e-12,8.433078327107645e-21,1.709350322346977e-29,5.235110024220184e-25,1.9751857902214983e-29,8.338125682269825e-29,1.0361768133741314e-09,1.2203690022907226e-18,3.916304963522645e-35,2.8980694525672655e-39,8.981612711362256e-35,6.909374402696167e-15,1.459997826176348e-26,1.5134146259972324e-21,2.4404398139180376e-33,1.4226177865499073e-27,4.830516780302983e-27,2.7657265491874836e-24,1.902643557211807e-39,2.342967246892737e-25,7.54869651116651e-19,2.480449097627231e-22,2.949261072434825e-34,5.970722335383668e-36,1.2836260084637077e-26,2.7735927505934475e-27,2.3566387177452654e-18,4.889019383829104e-31,8.374754278346254e-33,6.392122321091942e-16
2.0055307859212786e-11,0.7863611578271837,3.1880190575227547e-13,3.4078404551384854e-15,9.359613408719614e-18,1.212715314915531e-17,0.0,0.0,1.526390247932746e-10,2.3061391838436748e-17,5.871767070482239e-20,6.014956281254954e-20,1.3404913425493437e-16,1.9210070098771244e-31,2.011797485486925e-21,2.055728868329069e-15,4.204192171118988e-12,3.695475837610825e-15,4.935536028799196e-28,2.5024225183721803e-26,1.6166030450381975e-13,1.3215905782494697e-22,2.2763615333511253e-12,3.5075569338506105e-25,1.569611830127219e-19,6.664925876362857e-21,6.217669984473696e-12,2.962232931943282e-17,2.199701305164995e-28,9.8962662541035e-28,6.654050148001936e-25,4.858063984286334e-25,9.271859332860597e-17,1.2112453292449525e-22,3.76,0.0,0.5033559765436446,0.9999118636453687,7.906446692423465e-21,1.2300541124613185e-09,2.932811789393944e-05,2.810507335962937e-05,1.2230375270053806e-06,4.122101266192411e-13,8.813620198384802e-05,4.816547211248961e-17,6.445549000763184e-18,3.1337047231468174e-20,7.452332710357255e-23,3.560693480878081e-15,3.1589428392971177e-15,2.004646827476594e-14,1.470350237165412e-14,4.195672407412996e-18,1.0441710761948799e-19,9.113999398614492e-14,6.919571589846498e-16,2.4560997261944466e-25,4.957765207006028e-24,1.1625090622473173e-18,2.0838171981601953e-23,6.071662640416289e-19,1.6203901436271653e-26,2.2784230734329965e-12,3.8474467801300723e-25,1.805911903222115e-19,4.199707106252667e-12,2.744142916034533e-25,3.451211365563904e-11,2.830153484885618e-13,7.586251090643755e-16,1.178430151156169e-10,3.17078190528539e-19,1.2185489834178758e-16,6.297440305798159e-12,1.4099488761659206e-20,3.388775176659276e-29,8.758225007640069e-25,3.916996083481432e-29,1.648869036616878e-28,1.2300585911245484e-09,1.7209697870542137e-18,9.147467930825679e-35,6.766529005261892e-39,1.8133179864139781e-34,9.732212581239877e-15,2.4400226181163756e-26,2.2291116260894463e-21,4.9488138666829766e-33,2.816753229036961e-27,9.535648384027174e-27,4.626502613835367e-24,4.4382641379879536e-39,3.9350647170582217e-25,1.0625956847803536e-18,4.148717423174024e-22,5.856778276709912e-34,1.2318272419659082e-35,2.1868114430833401e-26,5.481923326672563e-27,3.941060568376656e-18,9.70341026870755e-31,1.6594454446473712e-32,7.588532399097175e-16
