Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087)
3.402237422694597e-19,0.658703584014955,9.702050500548478e-25,5.495746764918749e-26,7.439288651914804e-36,7.134514482413468e-37,0.0,0.0,1.6319078249066787e-19,1.4321823029593736e-34,2.5172573036425963e-45,2.896840182544052e-45,1.704206288420422e-49,2.4724113137011783e-61,1.5858245647401266e-40,3.7483892328844234e-33,7.523992669701019e-22,5.184989493986428e-33,5.480207529352682e-57,1.3370408431031792e-55,2.492887103814029e-32,3.9617875425377207e-50,1.5605612899150213e-22,3.536415297064542e-51,1.3548402426371144e-37,1.882872797351987e-49,1.484709028651647e-48,5.751019299640433e-55,6.380103931561848e-55,7.118223664239519e-56,8.193821229208638e-51,3.6303921687466213e-68,5.9193056693495586e-61,1.093551663075213e-70,3.76,0.0,0.6082460346127356,0.9999999999995834,4.304987794960207e-46,2.045315732922666e-19,1.2304547134028207e-14,1.1802717500544105e-14,5.018296334841035e-16,2.1194064462842483e-31,4.165608396575828e-13,9.034890855577891e-36,3.139599149577237e-37,3.814672092073093e-48,7.698578587717056e-58,5.1839191895130324e-33,4.9905743413807236e-33,2.0326553682969607e-32,1.1256839904109504e-32,2.7964654625479105e-37,1.8212979524400437e-41,1.8379458615020784e-33,1.4801714222118466e-34,1.2981860151648406e-50,3.9508589137408935e-49,6.928662480076081e-44,1.8880562826249943e-58,1.686712879770691e-38,1.5410201045220016e-55,1.5605612899525645e-22,1.6873742942374343e-36,1.755584134242654e-55,4.390597801161414e-52,7.523992669628405e-22,3.093776027080299e-20,7.804597812863662e-31,1.0492030525121656e-39,1.3225399242330766e-19,9.774897511376758e-33,2.8859704760772577e-51,4.266460967060226e-64,1.1966331877073808e-46,1.647279831558777e-64,4.5463776977273336e-63,1.7910692423213635e-76,2.045315732922739e-19,5.713693144056725e-36,1.0719011752684313e-80,1.0270415557795658e-80,9.509149111165886e-70
6.807430742368078e-19,0.6587035840149564,1.9412545387281684e-24,1.0996268290040698e-25,2.97765424383367e-35,2.8556670171165085e-36,0.0,0.0,3.265233467211336e-19,5.732461586635874e-34,2.0153364430714342e-44,2.3192335691906814e-44,1.364401262221255e-48,1.9794323827855018e-60,6.34743103680474e-40,1.5003325515179005e-32,1.5054522257591871e-21,2.0753470466389303e-32,4.38749947577282e-56,1.0704456525561994e-54,9.978045066594781e-32,3.1718389704669285e-49,3.1224784105889517e-22,2.8312825295412453e-50,5.4228917861044635e-37,1.5074461684582243e-48,1.1889712864629572e-47,4.605480465555268e-54,5.109257637314406e-54,5.700352064910691e-55,6.560039177415154e-50,5.813370183533056e-67,9.481165942193009e-60,1.7517091468359395e-69,3.76,0.0,0.6082460346127233,0.9999999999991666,3.4466078552947995e-45,4.092408456056331e-19,2.46197845783376e-14,2.3615689317044224e-14,1.0040952612933759e-15,8.483149116409806e-31,8.334835909212931e-13,3.616310903684438e-35,1.2566578636694203e-36,3.054057502353836e-47,1.2327757767767096e-56,2.0749186459196573e-32,1.9975303166349831e-32,8.135918724935455e-32,4.5056695782328865e-32,1.1193152147298774e-36,7.289938267358701e-41,7.356573271081229e-33,5.924543126922585e-34,1.0393381660608694e-49,3.1630894219479415e-48,5.54714290521351e-43,3.024405626635353e-57,6.751252322329381e-38,1.2337531126978254e-54,3.122478410739221e-22,6.75389460128695e-36,1.4057278604645162e-54,3.5151503918859843e-51,1.5054522257301233e-21,6.190239956801485e-20,3.1238730620145984e-30,4.199546514701932e-39,2.646228884012243e-19,3.9125064162505366e-32,2.310531174444417e-50,6.831896338228112e-63,9.580341542636763e-46,2.637793978438944e-63,7.281095687901797e-62,5.737032247326697e-75,4.0924084560566215e-19,2.2869662890288177e-35,3.4334415791799215e-79,3.28975026886186e-79,1.5227028088962348e-68
1.3617817381715037e-18,0.6587035840149597,3.883358063139353e-24,2.1997311346096755e-25,1.1914495937669036e-34,1.1426403080138571e-35,0.0,0.0,6.531884751821086e-19,2.2937313223542343e-33,1.6128816562629198e-43,1.856091750286441e-43,1.0919356809400811e-47,1.5841474959788352e-59,2.5397992057068676e-39,6.00328447922204e-32,3.0115581433808507e-21,8.304091465553919e-32,3.511335034440334e-55,8.566818523336012e-54,3.992517727236926e-31,2.5384351629945163e-48,6.246312651711488e-22,2.2658865081810245e-49,2.1698630787949032e-36,1.2064163040863223e-47,9.516588899733445e-47,3.6862521882386034e-53,4.0894769183322217e-53,4.5625920340292726e-54,5.250025071690199e-49,9.305188371095722e-66,1.5178091691808763e-58,2.8046594198888627e-68,3.76,0.0,0.6082460346126987,0.9999999999983327,2.758333782641499e-44,8.186593902323497e-19,4.925025946695539e-14,4.724163295047428e-14,2.0086265164811127e-15,3.394364626842073e-30,1.6673290919337077e-12,1.446995408537518e-34,5.028268332842031e-36,2.444174328001875e-46,1.9732442028868605e-55,8.302377304654899e-32,7.992723161260487e-32,3.2554272416464163e-31,1.8028547214901627e-31,4.4787208333824405e-36,2.916924879901713e-40,2.9435875464141477e-32,2.3705889582663483e-33,8.317864109445167e-49,2.5314328643608965e-47,4.439400210530583e-42,4.841863299439663e-56,2.70138440369685e-37,9.87377477946944e-54,6.246312652312766e-22,2.7024375760390233e-35,1.1250867444326292e-53,2.8131926082267887e-50,3.0115581432645576e-21,1.2383167816015902e-19,1.2499561280988883e-29,1.6803656242155258e-38,5.293606803542715e-19,1.5655121939729142e-31,1.8491271571201264e-49,1.0935483392603e-61,7.667184893736356e-45,4.222188219871742e-62,1.165526934891941e-60,1.8367485764392193e-73,8.1865939023246595e-19,9.150844067649633e-35,1.099238885118295e-77,1.0532351668523307e-77,2.437316149269513e-67
2.7238590660408956e-18,0.6587035840149654,7.767583300219891e-24,4.399939748145751e-25,4.766574510957282e-34,4.571317543240744e-35,0.0,0.0,1.306518732104233e-18,9.176418877557011e-33,1.2905503779938375e-42,1.485155457480653e-42,8.73714450785506e-47,1.267558683918719e-58,1.0160850639188002e-38,2.4017047016996015e-31,6.023769978798149e-21,3.3221773276142333e-31,2.809604727780455e-54,6.8547564179608435e-53,1.597267068069506e-30,2.0311338074586792e-47,1.2493981133055269e-21,1.8130534739088463e-48,8.680865245059997e-36,9.653168310300778e-47,7.615199033990459e-46,2.94975048912013e-52,3.272410060551095e-52,3.6509980059819897e-53,4.200817719609303e-48,1.4891339047967561e-64,2.4291529531306046e-57,4.4899639803242945e-67,3.76,0.0,0.6082460346126494,0.999999999996665,2.2070861197241596e-43,1.637496479485718e-18,9.851120924418699e-14,9.449352021905362e-14,4.0176890251333555e-15,1.3579668776357122e-29,3.335020087898514e-12,5.788923867015423e-34,2.0116347587043933e-35,1.9557108687052218e-45,3.157833244417255e-54,3.321491551631847e-31,3.1976097121731365e-31,1.3023828766959312e-30,7.212592830903375e-31,1.791781569502699e-35,1.1669599023248354e-39,1.1776266934262673e-31,9.483899468037811e-33,6.655555094092485e-48,2.0255309036143767e-46,3.552194662752686e-41,7.749233433985342e-55,1.080732932340315e-36,7.90052034938447e-53,1.2493981135460772e-21,1.0811510025929312e-34,9.002712254493835e-53,2.2509878601088666e-49,6.0237699783329024e-21,2.4769023533532926e-19,5.0006384348143206e-29,6.722556701804373e-38,1.058836264249223e-18,6.2630681755062965e-31,1.4795826727182914e-48,1.750033371618695e-60,6.134912825649567e-44,6.756875775716733e-61,1.865284520777806e-59,5.879033093015549e-72,1.6374964794861825e-18,3.6609334942353114e-34,3.518424820224981e-76,3.37117690787571e-76,3.9004993593825836e-66
5.4480137217796794e-18,0.6587035840149776,1.5536106527413636e-23,8.800356984517366e-25,1.9067852289454522e-33,1.8286856524294613e-34,0.0,0.0,2.613179245949179e-18,3.670866289924921e-32,1.0325383339015171e-41,1.1882372633711643e-41,6.990379335228535e-46,1.0141432319670963e-57,4.064671041565936e-38,9.607600680108503e-31,1.204819365032864e-20,1.3289790938851895e-30,2.247902332645945e-53,5.484325829746782e-52,6.38958826385687e-30,1.625061333284738e-46,2.4989318092137668e-21,1.4505805007607103e-47,3.4726287040632713e-35,7.72326988920004e-46,6.092930487392906e-45,2.3601022109305814e-51,2.6182594995400983e-51,2.9211682017457863e-52,3.3609732745449144e-47,2.3828573011817937e-63,3.887171426660163e-56,7.189049582043253e-66,3.76,0.0,0.6082460346125509,0.9999999999933297,1.7658365586564024e-42,3.2751706579921922e-18,1.9703310879863421e-13,1.889972947630892e-13,8.035814035544917e-15,5.432309590711016e-29,6.670402055588036e-12,2.3157580104248477e-33,8.047193958975286e-35,1.564717267742727e-44,5.0530472440099935e-53,1.3287047611640963e-30,1.2791479774909777e-30,5.209955493126539e-30,2.8852719359403783e-30,7.167722389591246e-35,4.668219606829561e-39,4.710890150431114e-31,3.793868536283799e-32,5.324949690489659e-47,1.6205785829365254e-45,2.8420255498192717e-40,1.2400575448527784e-53,4.323309702968756e-36,6.3210169605115e-52,2.4989318101760445e-21,4.324955979853184e-34,7.202977226345528e-52,1.8009714386642492e-48,1.2048193648467498e-20,4.954073496491974e-19,2.000418169923505e-28,2.6892415472324123e-37,2.1177874319945504e-18,2.5054311642215748e-30,1.183778528935547e-47,2.8003382529160508e-59,4.908396271208723e-43,1.0812101070134393e-59,2.9848084201218275e-58,1.8815206464139154e-70,3.275170657994051e-18,1.464492579613173e-33,1.1260336234653928e-74,1.0789085255110511e-74,6.24143386643374e-65
1.0896323033257247e-17,0.6587035840150018,3.1073443993931693e-23,1.760119149445847e-24,7.627453266630107e-33,7.315118788968417e-34,0.0,0.0,5.226500273641859e-18,1.4684062658778596e-31,8.26069881563757e-41,9.506350719575918e-41,5.592569028202075e-45,8.113531010713825e-57,1.6259345754100403e-37,3.843196650360536e-30,2.4097040996173182e-20,5.316132763793999e-30,1.7984154468962684e-52,4.3876689531353344e-51,2.555939307721007e-29,1.3001107848689311e-45,4.997999199588178e-21,1.1605194921662058e-46,1.3891080047961063e-34,6.178910041485837e-45,4.874652913408483e-44,1.88820616429042e-50,2.0947401886138793e-50,2.3370824897076014e-51,2.688906265784169e-46,3.812766171499041e-62,6.219895676231317e-55,1.151648499119241e-64,3.76,0.0,0.6082460346123538,0.9999999999866589,1.4127363276953164e-41,6.550519015004095e-18,3.940769079074648e-13,3.7800484387866816e-13,1.6072064028796356e-14,2.173012251376802e-28,1.3341165894006718e-11,9.263409011356933e-33,3.219008594194187e-34,1.251833237494421e-43,8.08528677208797e-52,5.315035388235806e-30,5.116800068018907e-30,2.0840669943981218e-29,1.1541557350594977e-29,2.8672158604997614e-34,1.8673639007419462e-38,1.8844327380105808e-30,1.5176091665958031e-31,4.260162071031369e-46,1.296524411668411e-44,2.2737283623659616e-39,1.984236219139473e-52,1.729415163878021e-35,5.057054504147172e-51,4.997999203437449e-21,1.7300527883937187e-33,5.762704783889708e-51,1.4408618114565757e-47,2.4097040988728314e-20,9.908415781310437e-19,8.001998282649652e-28,1.0757404017032641e-36,4.235689767306906e-18,1.002213245605417e-29,9.470677817677076e-47,4.480769104831356e-58,3.9269034258285766e-42,1.7300241607122027e-58,4.7759760304701727e-57,6.021234172434476e-69,6.55051901501153e-18,5.858208690751535e-33,3.603527887797776e-73,3.4527183294968935e-73,9.986802117813173e-64
2.1792941656212385e-17,0.6587035840150501,6.214928297548929e-23,3.520286066313235e-24,3.051044970464913e-32,2.926169871206392e-33,0.0,0.0,1.0453142329038372e-17,5.873744565455154e-31,6.608715910397902e-40,7.60526322385615e-40,4.474161536224576e-44,6.490978866800211e-56,6.50387061556226e-37,1.5373099348341653e-29,4.8194735698996513e-20,2.1264964278363e-29,1.4387796404226908e-51,3.51021848056785e-50,1.0223965240219466e-28,1.0401133158792299e-44,9.996133974568734e-21,9.284376308833937e-46,5.556545067141961e-34,4.943245717201795e-44,3.899845744823148e-43,1.5106205477452112e-49,1.6758451888210657e-49,1.8697251656925715e-50,2.1511760721106257e-45,6.100581581877035e-61,9.95217021604974e-54,1.846932400366162e-63,3.76,0.0,0.6082460346119597,0.9999999999733173,1.1302159144407364e-40,1.310121572902371e-17,7.881645061248708e-13,7.560199422198571e-13,3.214456390501246e-14,8.692225806124523e-28,2.668269318300264e-11,3.705439023015963e-32,1.2876296571519612e-33,1.001490345573258e-42,1.2936787514730818e-50,2.1260574686653388e-29,2.046761631878611e-29,8.336437549783521e-29,4.616716849640157e-29,1.1469178681024941e-33,7.469608168088754e-38,7.53788430855106e-30,6.0705601733053665e-31,3.408210685244697e-45,1.0372441449422171e-43,1.819025842288189e-38,3.1748932068031975e-51,6.917968707106057e-35,4.0457410210030495e-50,9.996133989966126e-21,6.920351949383699e-33,4.610293055916561e-50,1.152742828731779e-46,4.8194735669216424e-20,1.9817100345111775e-18,3.200864434303838e-27,4.3030492375893845e-36,8.471494437218427e-18,4.008934540995125e-29,7.576722092040577e-46,7.169412891315994e-57,3.1415972976063136e-41,2.768109043529408e-57,7.6417876669004195e-56,1.9268538245128095e-67,1.3101215729053454e-17,2.3433311515878887e-32,1.153164163477615e-71,1.1049036137257527e-71,1.5979289703916515e-62
4.358617890212266e-17,0.658703584015147,1.2430561713268395e-22,7.040619959564811e-24,1.2204316750895698e-31,1.1705301146795967e-32,0.0,0.0,2.0906426439876e-17,2.3495217267839673e-30,5.2870354657973816e-39,6.084286196658765e-39,3.5793718939229516e-43,5.192844704953285e-55,2.6015747044441985e-36,6.149302277031176e-29,9.639012514918017e-20,8.506072707935651e-29,1.1510583851738245e-50,2.8082081122823303e-49,4.089627699345902e-28,8.321005280742622e-44,1.9992403501456775e-20,7.42758919586821e-45,2.2226406363322816e-33,3.954643694102291e-43,3.119925963742227e-42,1.2085280556299134e-48,1.3406973677023835e-48,1.4958038037598149e-49,1.7209612812113285e-44,9.761055453930135e-60,1.5923742080848255e-52,2.9686855925660123e-62,3.76,0.0,0.6082460346111715,0.9999999999466342,9.041835034257162e-40,2.6202609157046195e-17,1.5763397025586614e-12,1.5120501393423587e-12,6.428956321629765e-14,3.4769256567155405e-27,5.336574620962881e-11,1.4821907115949198e-31,5.1505712031196356e-33,8.012017558130001e-42,2.069912208734325e-49,8.504316853254192e-29,8.187129516147743e-29,3.3346089145548803e-28,1.8467055109943903e-28,4.587783661066236e-33,2.9878741376560216e-37,3.015184393477053e-29,2.428248771373566e-30,2.726601118081254e-44,8.298051572440532e-43,1.4552379066005004e-37,5.079921125101664e-50,2.767349480376424e-34,3.2366334497184353e-49,1.9992403563046965e-20,2.7681689394838605e-32,3.68828617529008e-49,9.222468383589849e-46,9.639012503005863e-20,3.9634469449372086e-18,1.2803587976810905e-26,1.7212372722246447e-35,1.6943103774188688e-17,1.6035901260882537e-28,6.061449607543634e-45,1.147120648012e-55,2.513307647512786e-40,4.429030755969568e-56,1.2227040967829322e-54,6.166026402078528e-66,2.6202609157165174e-17,9.37341995760506e-32,3.690181650895451e-70,3.535745429964476e-70,2.5567188447790274e-61
8.71726533939432e-17,0.6587035840153405,2.4863691022334016e-22,1.4081287984136267e-23,4.881761706520175e-31,4.6825463509557184e-32,0.0,0.0,4.18129946617297e-17,9.398134708555808e-30,4.229653457374941e-38,4.867463296279544e-38,2.8635148034866078e-42,4.1543003885702363e-54,1.0406351696045448e-35,2.459733408613307e-28,1.9278090422769546e-19,3.402446763515621e-28,9.208857924950971e-50,2.24657982130087e-48,1.6358594012435996e-27,6.656843727067611e-43,3.998494246294057e-20,5.94210661488622e-44,8.890607761943283e-33,3.1637338773141826e-42,2.495960520684977e-41,9.668500845226881e-48,1.0725663827245842e-47,1.1966525136007715e-48,1.3767771935636378e-43,1.5617789801414494e-58,2.5478203193350335e-51,4.793277261211844e-61,3.76,0.0,0.6082460346095951,0.9999999998932682,7.233511608241756e-39,5.240539601302416e-17,3.152690095422158e-12,3.0241105353478586e-12,1.2857956007427987e-13,1.390777308632799e-26,1.0673184605741914e-10,5.928793199768457e-31,2.0602391042743143e-32,6.409651596116721e-41,3.311880216412446e-48,3.4017444179618287e-28,3.2748682270998247e-28,1.333850328701503e-27,7.386859499146882e-28,1.835175214546791e-32,1.1951561148894295e-36,1.2060798902149427e-28,9.713044493393936e-30,2.1812941754425788e-43,6.638480542029268e-42,1.1641971729644065e-36,8.127946549781683e-49,1.1070525012520691e-33,2.589325677595031e-48,3.998494270930259e-20,1.1072732080190608e-31,2.9506496938603856e-48,7.378684583055522e-45,1.9278090375120687e-19,7.926920756452325e-18,5.1214612355180313e-26,6.884984650454397e-35,3.38863224367181e-17,6.414393106521132e-28,4.849188456257293e-44,1.835404702950804e-54,2.01065801986434e-39,7.086494163226936e-55,1.9563409583846917e-53,1.9731434610035754e-64,5.2405396013500087e-17,3.749387053241782e-31,1.1808670958607476e-68,1.1314470630627902e-68,4.090776102091687e-60
1.7434560237758428e-16,0.6587035840157272,4.973739955093104e-22,2.8162624985561084e-23,1.952717789646807e-30,1.8733449666289221e-31,0.0,0.0,8.362613110615083e-17,3.7592634437302935e-29,3.3837327831528537e-37,3.893990919410336e-37,2.2908191137631823e-41,3.3234501284726185e-53,4.162551223371067e-35,9.838958551760624e-28,3.85562463097318e-19,1.360982466239171e-27,7.367646120412777e-49,1.797269190056159e-47,6.543454254554581e-27,5.3254907838583086e-42,7.997002001673902e-20,4.753699392730062e-43,3.556252146089798e-32,2.530994788721766e-41,1.9967763202738876e-40,7.735151124164686e-47,8.58056504561241e-47,9.573258023936451e-48,1.1014250209090954e-42,2.4988548177901537e-57,4.07652980379223e-50,7.807964865685775e-60,3.76,0.0,0.6082460346064423,0.9999999997865359,5.78682750787628e-38,1.0481096972471213e-16,6.305390881132811e-12,6.048231334400841e-12,2.5715954673189223e-13,5.563123158951493e-26,2.1346402093115753e-10,2.371523469380531e-30,8.240978527816312e-32,5.1277357078952874e-40,5.299023987224855e-47,1.3607015272160743e-27,1.3099504332474706e-27,5.335414711963821e-27,2.954751220889708e-27,7.341138857232613e-32,4.7806396652095016e-36,4.8243318168192685e-28,3.885227681821066e-29,1.7450410574615022e-42,5.310800017151153e-41,9.313604047022174e-36,1.3004770352932037e-47,4.429077899760166e-33,2.0714723725864558e-47,7.997002100218961e-20,4.429104098587349e-31,2.3605281545791244e-47,5.904030935960045e-44,3.855624611913585e-19,1.585386834213478e-17,2.0485897005844401e-25,2.754001298126253e-34,6.777275971613252e-17,2.5657637491706074e-27,3.87936226747852e-43,2.93665685036554e-53,1.6085311414544405e-38,1.133842638189748e-53,3.1301569228150782e-52,6.314082816521634e-63,1.0481096972661579e-16,1.4997586352364985e-30,3.778788807313782e-67,3.6206436847092505e-67,6.5452623846504e-59
3.486915003448665e-16,0.6587035840165009,9.951461624966073e-22,5.63253027976081e-23,7.810946219037606e-30,7.4959627013081525e-31,0.0,0.0,1.6725240399784806e-16,1.503707289558006e-28,2.7069902067494597e-36,3.115211323314351e-36,1.8326587683834372e-40,2.6587639782160206e-52,1.665022573761842e-34,3.9355883414913284e-27,7.711255836869305e-19,5.4439391846849544e-27,5.89498631722153e-48,1.4378174859069315e-46,2.6173850369677127e-26,4.2603989498382e-41,1.5994017364765936e-19,3.8029651505176496e-42,1.4225026650760507e-31,2.024799094582496e-40,1.5974242238263706e-39,6.188644899017945e-46,6.8644656771389704e-46,7.658621637412752e-47,8.811413209278472e-42,3.998175631400585e-56,6.522461596095097e-49,1.2936575183002296e-58,3.76,0.0,0.6082460346001367,0.9999999995730716,4.62947055705146e-37,2.0962211714701608e-16,1.2610792452488761e-11,1.2096472960674729e-11,5.143194918137115e-13,2.2252519144643386e-25,4.269282713913117e-10,9.48610720673715e-30,3.2963965249702227e-31,4.10219339649728e-39,8.478447996197493e-46,5.4428154264667135e-27,5.2398068839887644e-27,2.134168461314931e-26,1.1819019167480465e-26,2.936794741690181e-31,1.9122607363834614e-35,1.929735170149499e-27,1.5540930519125788e-28,1.3960357803341574e-41,4.248646038893602e-40,7.45089273892517e-35,2.080766964350656e-46,1.7723187200227065e-32,1.657189451911385e-46,1.5994017758946667e-19,1.771643894367672e-30,1.8884260402828117e-46,4.724936966794419e-43,7.711255760630831e-19,3.170776336410857e-17,8.194369194359015e-25,1.1016022673351486e-33,1.355456340923837e-16,1.0263067898733344e-26,3.103494405932071e-42,4.698658397763177e-52,1.2868267470805577e-37,1.8141510012170903e-52,5.0082597449215177e-51,2.0205101160546198e-61,2.0962211715463074e-16,5.999042167964828e-30,1.2092145126130593e-65,1.1586077121107805e-65,1.0472435867288789e-57
6.973832962794309e-16,0.6587035840180483,1.9918824821064232e-21,1.1265067365904965e-22,3.124432576794742e-29,3.000445633281737e-30,0.0,0.0,3.345049497926625e-16,6.014832982383268e-28,2.1655937148026728e-35,2.4921932534734854e-35,1.4661293160220461e-39,2.1270126501649873e-51,6.660094267240433e-34,1.5742362706105333e-26,1.542251836267626e-18,2.1775789762628064e-26,4.717369635948121e-47,1.1502548433146757e-45,1.046954685997543e-25,3.4083216919481906e-40,3.1988047500279405e-19,3.0423743685426457e-41,5.69001426059146e-31,1.6198408832726563e-39,1.2779406558826017e-38,4.9517396318554e-45,5.4915780733309396e-45,6.126903480733569e-46,7.049135748631254e-41,6.3970910710700975e-55,1.0435949924064234e-47,2.2118719546784583e-57,3.76,0.0,0.6082460345875256,0.9999999991461433,3.7035818855049136e-36,4.192444119873362e-16,2.5221595594939233e-11,2.4192956325894197e-11,1.0286392690437539e-12,8.901011887600494e-25,8.538563751626985e-10,3.7944463087427123e-29,1.3185601861128768e-30,3.2817551417060317e-38,1.3565515219534335e-44,2.177129472132187e-26,2.0959228767379966e-26,8.536678175080281e-26,4.727610076932681e-26,1.1749870155802207e-30,7.649067325709468e-35,7.718945505261608e-27,6.216376184334861e-28,1.1168308340433852e-40,3.398918907987821e-39,5.960716129213952e-34,3.329227669151812e-45,7.09476184880371e-32,1.3257670984973212e-45,3.1988049077003295e-19,7.0865801003627e-30,1.510742489789235e-45,3.782680716452311e-42,1.5422518057722171e-18,6.341555281049172e-17,3.2777497395531846e-24,4.4064146494648925e-33,2.7109138211457546e-16,4.105229651034647e-26,2.4827973470508977e-41,7.51785931144435e-51,1.0294620411337175e-36,2.9026435778776533e-51,8.013221107025044e-50,6.465636976555685e-60,4.192444120177949e-16,2.3996183918951686e-29,3.86948875445781e-64,3.7075451448233224e-64,1.675590880442682e-56
1.0460750922139953e-15,0.6587035840195956,2.9898107873252587e-21,1.6897605975839902e-22,6.639497006949554e-29,6.378971800177718e-30,0.0,0.0,5.017574955988969e-16,1.2781522477665727e-27,6.192245616732765e-35,7.12615314682445e-35,4.1922163926289675e-39,6.081927774204799e-51,1.4152702578824882e-33,3.345252602337047e-26,2.3133781002497923e-18,4.627359151542155e-26,1.3491002889765922e-46,3.289010571479329e-45,2.2247791319553935e-25,9.745671701013193e-40,4.79820770451223e-19,8.699290853033488e-41,1.2091282538863191e-30,4.6331546683061714e-39,3.7938463980568694e-38,1.4701814925864406e-44,1.630312715727274e-44,1.8189250009601167e-45,2.015612629375591e-40,2.3550816530719893e-54,3.947705032738656e-47,8.618305625854912e-57,3.76,0.0,0.6082460345749144,0.9999999987192155,1.0589935894619303e-35,6.288667068233686e-16,3.783239873712828e-11,3.6289439803785325e-11,1.5429589333402243e-12,1.891465169871061e-24,1.2807840817855336e-09,8.06320161925954e-29,2.8019421701180675e-30,9.383927829478176e-38,4.993072554110549e-44,4.6264039542671256e-26,4.453835175235432e-26,1.8140442902037919e-25,1.0046172416992408e-25,2.4972421747983816e-30,1.6254300003243933e-34,1.6402762144113136e-26,1.3209801897769797e-27,3.1934410433103234e-40,9.718784873782408e-39,1.704392184911304e-33,1.2692679157650197e-44,1.5084424977443295e-31,3.7908944358150396e-45,4.798208039566114e-19,1.5058985554160532e-29,4.4093277854412954e-45,1.0820586647089017e-41,2.313378035447036e-18,9.512334165931047e-17,6.965219466492735e-24,9.363637561814358e-33,4.0663712940645673e-16,8.723614465352769e-26,7.099249984720256e-41,2.7670719324484136e-50,2.943618387210598e-36,1.0683657211985683e-50,2.9896408784872887e-49,2.9834357620916203e-59,6.288667068880932e-16,5.099190034748948e-29,1.7854962539046888e-63,1.7107703704048522e-63,6.1672878942511935e-56
1.3947668881485596e-15,0.6587035840211432,3.988931078126911e-21,2.2530146109621655e-22,1.1326322118618215e-28,1.0886525758318725e-29,0.0,0.0,6.690100414165516e-16,2.1803775775407274e-27,1.3061240591433552e-34,1.503119265702939e-34,8.842603509981645e-39,1.282854811452504e-50,2.4142847335991945e-33,5.706607785395441e-26,3.0845043756334287e-18,7.893735847684535e-26,2.8460808929246207e-46,6.93747658610757e-45,3.7952118452290787e-25,2.0556446314047212e-39,6.397610599929465e-19,1.8349325782762354e-40,2.06263074880663e-30,9.775353355051388e-39,8.266518262149902e-38,3.2037113335908726e-44,3.552366186804932e-44,3.9633424975146396e-45,4.251511225516785e-40,5.974295734236735e-54,1.0274903594094155e-46,2.301871779172578e-56,3.76,0.0,0.6082460345623033,0.9999999982922881,2.233725264996064e-35,8.384890016551132e-16,5.044320187905589e-11,4.8385923394348094e-11,2.0572784847031483e-12,3.2266170409771106e-24,1.7077113912601862e-09,1.3754877534072756e-28,4.779786255722534e-30,1.9793721213870338e-37,1.2663667828455524e-43,7.892106392063636e-26,7.597716795859412e-26,3.094546192185203e-25,1.7137588545935925e-25,4.2606211993718056e-30,2.772797181344882e-34,2.798118503226654e-26,2.2534370208268698e-27,6.73589708747669e-40,2.049973279179453e-38,3.59505633798208e-33,3.4150577529448e-44,2.5744906836305693e-31,7.996149416051876e-45,6.397611171492021e-19,2.568886026658681e-29,9.469859469165691e-45,2.2832329124698104e-41,3.0845042650875398e-18,1.268311299105648e-16,1.1881846085714455e-23,1.5973273427518385e-32,5.421828759680275e-16,1.488146115473575e-25,1.4974375801652966e-40,7.017894188767051e-50,6.208943978540835e-36,2.709606920554852e-50,7.762012344261101e-49,9.050662718141701e-59,8.38489001765526e-16,8.698619144559896e-29,5.416548236896357e-63,5.189856122393222e-63,1.5641578188832428e-55
