Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67)
8.219637152435162e-06,0.7840509451319717,2.91898089854911e-05,5.044372908926072e-06,4.22076352617223e-06,0.00030847339560624945,0.0,0.0,5.202980600270309e-05,4.970683647167462e-07,0.00011816394567129259,6.172830091321024e-06,1.2636231168101918e-08,5.345010634745992e-16,8.993295426079265e-12,2.691775176995087e-08,1.8097729664597897e-05,1.737175438364956e-05,4.518022339947368e-09,2.60938630631192e-10,6.689922068371261e-05,5.703825011218377e-11,7.452211150820021e-10,9.760213640804755e-10,4.468336013383454e-10,8.089328846807491e-05,1.1869300007526032e-08,3.1891637764652377e-07,1.7601304116561762e-09,1.8319292189257935e-11,4.416375221013284e-11,2.6004864292554622e-11,5.9850060754690554e-09,2.374304380235755e-09,3.76,0.0,0.26431960181492536,0.9990882577557413,0.00015607892822655853,1.7588699888498578e-05,0.5588223602108747,0.5583122417416914,2.21503456249722e-06,5.92638374454994e-11,0.0006175106713659219,5.515531600954911e-07,2.674569986116835e-11,1.4453414756346793e-11,3.2063508063414147e-10,4.43403563174589e-05,4.5078656530760743e-10,2.185228720656557e-06,2.547849037324863e-06,3.6428569084824225e-05,0.00010074809442636391,1.9801960189309666e-06,2.293328081016106e-06,1.524572246918328e-13,3.5937426823543704e-14,1.0769474703645792e-09,3.232101702787003e-11,7.76072526787814e-06,5.915627666472086e-08,1.954543323448979e-07,8.831773504016113e-13,3.6046463429836994e-09,3.4537870559662765e-08,3.387359971310694e-09,1.137504319256731e-07,0.00042431245872281807,3.0668608213558494e-06,3.47645184355457e-06,2.1261026656026094e-11,4.667531936933117e-09,9.274905922476737e-09,3.8877170941993846e-07,8.727499938141064e-13,5.794899614480672e-09,5.164018881077408e-10,1.4539208682318484e-08,1.9540739016811365e-05,1.933944290373395e-08,3.44839566503768e-11,8.421016573565717e-16,9.052578347162726e-12,6.359398421415215e-08,1.2169009299150625e-15,7.77314659608477e-08,1.9510625351809094e-14,1.898755912190589e-15,3.4070348288694607e-10
8.264213058397262e-06,0.7842587924405412,2.927799385874327e-05,5.070228579221687e-06,4.246698423651293e-06,0.00031145713418594226,0.0,0.0,5.251987476050695e-05,5.034326912101554e-07,0.0001203452650282055,6.27449189105337e-06,1.2738462768558885e-08,5.423062604505208e-16,9.096007854430837e-12,2.7135783238361152e-08,1.834411990939915e-05,1.753012168181762e-05,4.607363337853799e-09,2.647436059489864e-10,6.752645651783963e-05,5.758794017947093e-11,7.513786606888276e-10,1.0019742667075093e-09,4.546198387533459e-10,8.222632035989837e-05,1.1875100452389955e-08,3.2351466674111984e-07,1.8199001277690387e-09,1.8813014705965284e-11,4.507178181700499e-11,2.620775068974748e-11,6.013932921831511e-09,2.3854219243614542e-09,3.76,0.0,0.26269361363254035,0.9990843451900504,0.00015786415384092174,1.7713595464642677e-05,0.5604465360769332,0.5599292863331768,2.201634189655592e-06,5.91104107222206e-11,0.0006175082526264589,5.606942839640298e-07,2.6963316462824007e-11,1.4554666408072756e-11,3.234415758330745e-10,4.501365278858957e-05,4.5197067960244906e-10,2.2020392454563147e-06,2.567146984098866e-06,3.679529818010769e-05,0.00010253897304703556,1.9914437319030803e-06,2.3063873957858884e-06,1.5366493567061487e-13,3.6220103945390273e-14,1.0853835651476766e-09,3.283483105242264e-11,7.8324542814021e-06,6.019646624474545e-08,2.019417734994854e-07,8.900545203895202e-13,3.652966157849486e-09,3.467310785682118e-08,3.4177905304555397e-09,1.1363970746268444e-07,0.00042806961685049516,3.128122273749718e-06,3.4707753038783153e-06,2.147500747497079e-11,4.658708377079208e-09,9.347255261026442e-09,3.9527308975615065e-07,8.876587558823237e-13,5.884759591985564e-09,5.245744975613292e-10,1.480046982068181e-08,1.964456957365477e-05,1.96847704032581e-08,3.5096304682422124e-11,8.570416858978032e-16,9.26229648930723e-12,6.352749908243913e-08,1.2359294488102335e-15,7.882225824133471e-08,1.9962551848560153e-14,1.931386062389737e-15,3.4968800054440793e-10
8.308788964359362e-06,0.7844653683209026,2.9363893789419236e-05,5.095740602037944e-06,4.272458164498068e-06,0.0003144407911863536,0.0,0.0,5.3009890574250074e-05,5.098307348704453e-07,0.00012254839138321847,6.376944622062615e-06,1.2841165449857187e-08,5.50062974874063e-16,9.19798591549953e-12,2.7352306183796366e-08,1.85919785814244e-05,1.7688997792414052e-05,4.697579547242324e-09,2.685632509092571e-10,6.815566762745287e-05,5.813946524052332e-11,7.57499522630574e-10,1.0284215694330027e-09,4.624879795468248e-10,8.356977528339156e-05,1.1880897176750242e-08,3.281474456301044e-07,1.881284104737808e-09,1.931620465169465e-11,4.599024166898225e-11,2.6409105278953872e-11,6.042787895221994e-09,2.3965308053140887e-09,3.76,0.0,0.26107761125781603,0.9990804107503609,0.00015965470856586455,1.783898090186372e-05,0.5620607465566934,0.5615363176591136,2.188316140903786e-06,5.895792330745094e-11,0.0006175058203700321,5.699150759736843e-07,2.717963954302796e-11,1.4655108975995524e-11,3.2623911546778345e-10,4.569332139538748e-05,4.5314679972861853e-10,2.218732201225641e-06,2.58629490865147e-06,3.716062085176016e-05,0.00010434536853165069,2.0025323250222966e-06,2.319262202916906e-06,1.548637375019318e-13,3.6500677447625325e-14,1.0937566362461087e-09,3.335249813052326e-11,7.903795709833917e-06,6.124542018562769e-08,2.0860197885191308e-07,8.968795499247745e-13,3.701561900867681e-09,3.4809255470328864e-08,3.4480413938726646e-09,1.1352022667883047e-07,0.00043182049022830307,3.1901052854701814e-06,3.4648310012092467e-06,2.168874775298223e-11,4.649536746531794e-09,9.41923754837717e-09,4.018317929681918e-07,9.027033784169658e-13,5.974940461897348e-09,5.327786102216406e-10,1.5063376752725002e-08,1.9748076196190804e-05,2.003457243989635e-08,3.5712332176612755e-11,8.720712538234095e-16,9.474611598944725e-12,6.345612753133826e-08,1.2551277622524546e-15,7.9920976148975e-08,2.0421883285323257e-14,1.9642138916274884e-15,3.588306613572309e-10
8.353364870321461e-06,0.7846706805533402,2.944752322307554e-05,5.120909308840957e-06,4.2980431458866625e-06,0.00031742414226553016,0.0,0.0,5.3499808039356757e-05,5.162620779780735e-07,0.00012477324932152074,6.480182341222777e-06,1.2944326701789556e-08,5.577681950775618e-16,9.299205653048209e-12,2.7567301871134024e-08,1.8841295456373937e-05,1.7848380979414705e-05,4.788663166202578e-09,2.723971432306219e-10,6.878684265009726e-05,5.869281496158525e-11,7.635831592884404e-10,1.0553680954886937e-09,4.704379937861484e-10,8.492357758199396e-05,1.1886688444725407e-08,3.328145381108981e-07,1.9443133243842204e-09,1.9828954041151028e-11,4.6919107403642645e-11,2.660891208366823e-11,6.071568788647165e-09,2.4076307154030254e-09,3.76,0.0,0.2594715336891951,0.9990764546446168,0.00016145048879705263,1.7964853971178483e-05,0.5636650528585837,0.5631333972632782,2.175079912949175e-06,5.880636947179406e-11,0.0006175033747251377,5.79215119723693e-07,2.7394652901673218e-11,1.4754738983899798e-11,3.290275643598012e-10,4.6379368361194186e-05,4.5431498297264927e-10,2.2353065430637123e-06,2.6052914420111448e-06,3.752448405871037e-05,0.00010616715642671476,2.0134614969064823e-06,2.3319521488342164e-06,1.5605352997643205e-13,3.677912448915384e-14,1.1020660132115e-09,3.387398917788497e-11,7.974740047096671e-06,6.230306296896788e-08,2.1543769614520205e-07,9.036519014710089e-13,3.750431488125402e-09,3.4946330249931636e-08,3.4781086542747628e-09,1.1339215568618242e-07,0.00043556479222257936,3.2528097117956763e-06,3.45862467550922e-06,2.1902227239887925e-11,4.640024932993777e-09,9.490846718889855e-09,4.084476447262009e-07,9.178834804686299e-13,6.0654288650016395e-09,5.410129786967451e-10,1.5327888016878376e-08,1.9851254853212925e-05,2.0388871041019255e-08,3.633194007674888e-11,8.871879451779699e-16,9.689507856971235e-12,6.337996282778321e-08,1.2744956024123208e-15,8.102759688909507e-08,2.088868238489887e-14,1.997234222527149e-15,3.6813229420559765e-10
8.39794077628356e-06,0.7848747368696452,2.9528897352442596e-05,5.145735190598462e-06,4.323453862440327e-06,0.0003204069667443833,0.0,0.0,5.3989582290552047e-05,5.227262988509356e-07,0.00012701976056047283,6.584199044470323e-06,1.3047934103993576e-08,5.654189931262139e-16,9.399644014539107e-12,2.778075267912572e-08,1.9092060372858594e-05,1.800826952089924e-05,4.880606239949655e-09,2.7624486595771977e-10,6.941997027900775e-05,5.92479790764339e-11,7.696290588245099e-10,1.0828186471790965e-09,4.784698423518008e-10,8.628765081734306e-05,1.189247258286865e-08,3.3751576562820443e-07,2.009019071506925e-09,2.035135452860106e-11,4.785835377232325e-11,2.680715619941892e-11,6.100273509185674e-09,2.418721348425332e-09,3.76,0.0,0.2578753202932007,0.9990724770807116,0.0001632513922005536,1.80912123773206e-05,0.5652595158159223,0.5647205863167448,2.1619250055414344e-06,5.865574352047177e-11,0.0006175009158202428,5.885939863076154e-07,2.760834133667233e-11,1.4853553459374865e-11,3.31806797199482e-10,4.7071799459824456e-05,4.5547528616569937e-10,2.2517613088007642e-06,2.6241353163681034e-06,3.788683616029357e-05,0.00010800420980594591,2.024231024705502e-06,2.344456971109865e-06,1.5723421924896908e-13,3.7055423717560305e-14,1.110311069972528e-09,3.439927484999023e-11,8.045278112060933e-06,6.336931771253166e-08,2.2245166736634582e-07,9.10371073966126e-13,3.799572850699123e-09,3.508434876512327e-08,3.507988547547329e-09,1.132556618541289e-07,0.0004393022424023025,3.3162353030925904e-06,3.452162070032778e-06,2.2115426155510853e-11,4.630180817771064e-09,9.562076234977725e-09,4.151204668985356e-07,9.33198670935896e-13,6.1562115967809335e-09,5.492763682140021e-10,1.5593962059868366e-08,1.9954101621039507e-05,2.0747687765217007e-08,3.6955029198837444e-11,9.02389341056314e-16,9.90696881410674e-12,6.329909852343219e-08,1.2940326844493427e-15,8.214209706910139e-08,2.1363011647933246e-14,2.030441866169988e-15,3.7759369378121343e-10
8.44251668224566e-06,0.7850775449551677,2.9608032095613248e-05,5.170218894786129e-06,4.348690904075343e-06,0.00032338904763237704,0.0,0.0,5.4479169011779586e-05,5.292229719899122e-07,0.00012928784402723578,6.688988670755533e-06,1.3151975333837363e-08,5.730125277828083e-16,9.49927886042562e-12,2.799264209760995e-08,1.934426323845014e-05,1.816866170890185e-05,4.973400669895346e-09,2.80106007686682e-10,7.005503926306195e-05,5.980494738627688e-11,7.756367390614054e-10,1.1107780059537199e-09,4.865834771527536e-10,8.766191782000241e-05,1.1898247979494958e-08,3.4225094738687275e-07,2.0754329329045907e-09,2.0883497415256784e-11,4.880795471776578e-11,2.700382378946748e-11,6.1289000770922e-09,2.4298023998870997e-09,3.76,0.0,0.25628891080229016,0.9990684782663886,0.00016505731773603838,1.8218053760685493e-05,0.5668441958891179,0.566297945619882,2.148850921454685e-06,5.850603979311302e-11,0.0006174984437837218,5.980512345371133e-07,2.7820690643512668e-11,1.4951549930386286e-11,3.345766985693499e-10,4.777062002316172e-05,4.566277656873616e-10,2.2680956181578843e-06,2.6428253634999783e-06,3.824762693041687e-05,0.00010985639935330935,2.0348407631816413e-06,2.356776497352692e-06,1.5840571778583164e-13,3.732955525918899e-14,1.1184912245741425e-09,3.4928325560945946e-11,8.115401049954698e-06,6.444410621929264e-08,2.2964662780094545e-07,9.17036602802912e-13,3.84898393581483e-09,3.522332730594726e-08,3.537677453201859e-09,1.1311091259943808e-07,0.00044303256654066496,3.3803817059913715e-06,3.445448927562778e-06,2.232832519188798e-11,4.620012272070757e-09,9.632920006679255e-09,4.218500777264908e-07,9.486485489774109e-13,6.247275615538257e-09,5.575675574698228e-10,1.5861557271982264e-08,2.005661268356655e-05,2.111104370125846e-08,3.7581500314605474e-11,9.17673021659669e-16,1.01269774162924e-11,6.321362846863666e-08,1.3137387076089945e-15,8.326445270780166e-08,2.1844933349424988e-14,2.0638316278694294e-15,3.8721562033241293e-10
8.48709258820776e-06,0.7852791124480745,2.9684944072281328e-05,5.194361222079078e-06,4.373754953696576e-06,0.0003263701716526474,0.0,0.0,5.496852444636745e-05,5.35751668233653e-07,0.00013157741594180486,6.794545106230879e-06,1.3256438174904107e-08,5.805460475702492e-16,9.598088973527813e-12,2.820295471906439e-08,1.9597894036000795e-05,1.832955584925657e-05,5.067038223457996e-09,2.839801629882239e-10,7.069203840672839e-05,6.036370975963052e-11,7.816057473970886e-10,1.139250932517378e-09,4.94778841375288e-10,8.904630074315006e-05,1.1904013083984812e-08,3.4701990047160513e-07,2.143586796342559e-09,2.142547365619938e-11,4.976788345726065e-11,2.7198902066777373e-11,6.1574466248354835e-09,2.4408735672330065e-09,3.76,0.0,0.25471224531258446,0.9990644584091384,0.00016686816568040207,1.8345375699399042e-05,0.5684191531680008,0.5678655356044683,2.135857166468678e-06,5.835725266353186e-11,0.0006174959587437931,6.075864111817894e-07,2.8031687599226112e-11,1.5048726413981857e-11,3.373371626254039e-10,4.84758349492867e-05,4.577724774711853e-10,2.2843086718656995e-06,2.661360514934493e-06,3.860680757167746e-05,0.00011172359345160467,2.045290643130692e-06,2.3689106434653316e-06,1.595679443247897e-13,3.760150070922629e-14,1.1266059388669776e-09,3.5461111503643684e-11,8.18510033359587e-06,6.5527349029804e-08,2.3702530503639316e-07,9.236480587876117e-13,3.89866270806655e-09,3.536328188401303e-08,3.567171894670799e-09,1.1295807479169568e-07,0.000446755496612015,3.445248464671036e-06,3.4384909856499576e-06,2.254090551267863e-11,4.609527150425009e-09,9.70337324197554e-09,4.286362920092157e-07,9.64232704449726e-13,6.338608053616911e-09,5.658853395054013e-10,1.6130632024185268e-08,2.0158784332265804e-05,2.1478959467180794e-08,3.8211254238616536e-11,9.330365683804428e-16,1.0349516032937133e-11,6.31236466759785e-08,1.3336133558142695e-15,8.439463924537193e-08,2.2334509535154914e-14,2.0973983098384847e-15,3.969987994089394e-10
8.53166849416986e-06,0.785479446940106,2.9759650579280123e-05,5.218163123007548e-06,4.398646784820194e-06,0.00032935012926501716,0.0,0.0,5.545760540681038e-05,5.423119549150423e-07,0.00013388838990159067,6.900862188453547e-06,1.3361310525274182e-08,5.880168921871571e-16,9.696054063085052e-12,2.841167622579505e-08,1.985294282987446e-05,1.8490950261446077e-05,5.1615105439302956e-09,2.878669326448513e-10,7.133095657001414e-05,6.09242561321492e-11,7.87535660587508e-10,1.1682421669809027e-09,5.030558697532549e-10,9.044072111640481e-05,1.1909766406036387e-08,3.518224399673147e-07,2.2135128495376567e-09,2.1977373868664994e-11,5.073811255957078e-11,2.739237928616914e-11,6.185911396034679e-09,2.451934550070765e-09,3.76,0.0,0.2531452642815858,0.9990604177160958,0.0001686838376504554,1.847317571140135e-05,0.5699844473741706,0.5694234163358249,2.1229432493498417e-06,5.820937653950411e-11,0.0006174934608284574,6.171990512142686e-07,2.8241319951256712e-11,1.5145081406484128e-11,3.400880930119479e-10,4.918744871073212e-05,4.589094770075549e-10,2.300399750713896e-06,2.6797398011047642e-06,3.89643307282878e-05,0.0001136056582724151,2.0555806697631343e-06,2.380859411764838e-06,1.60720823826767e-13,3.787124311653408e-14,1.134654717991159e-09,3.59976026697413e-11,8.254367764399254e-06,6.661896547514426e-08,2.4459041797136423e-07,9.302050481472516e-13,3.948607150622161e-09,3.5504228233721965e-08,3.596468539514241e-09,1.1279731623692964e-07,0.0004504707707848622,3.510835022191597e-06,3.4312939735298413e-06,2.2753148754989265e-11,4.598733285408046e-09,9.773430947951774e-09,4.354789212903926e-07,9.799507183491968e-13,6.430196225986809e-09,5.742285225917768e-10,1.64011447052593e-08,2.0260612966110577e-05,2.1851455209630054e-08,3.884419191464712e-11,9.484775659111598e-16,1.0574566485032393e-11,6.302924718966068e-08,1.3536562980745056e-15,8.553263155350518e-08,2.2831802018263903e-14,2.1311367163724846e-15,4.069439216291707e-10
8.576244400131959e-06,0.7856785559766636,2.9832169567490896e-05,5.241625694588703e-06,4.423367259166101e-06,0.00033232871468563484,0.0,0.0,5.5946369283870236e-05,5.489033960158225e-07,0.00013622067696574604,7.007933710492386e-06,1.3466580405386346e-08,5.954224937133343e-16,9.793154766891542e-12,2.861879338126546e-08,2.010939977191923e-05,1.865284327845847e-05,5.256809160176706e-09,2.917659237011007e-10,7.197178266841022e-05,6.148657650640403e-11,7.934260844240009e-10,1.1977564290570884e-09,5.114144888188778e-10,9.184509989848823e-05,1.1915506514898574e-08,3.566583790773544e-07,2.285243579183163e-09,2.2539288341217098e-11,5.1718614017588365e-11,2.7584244740649004e-11,6.2142927443118645e-09,2.462985050384184e-09,3.76,0.0,0.2515879085259381,0.9990563563939396,0.00017050423662383858,1.8601451256502573e-05,0.5715401378632993,0.5709716475149098,2.1101086818326753e-06,5.806240586254854e-11,0.0006174909501654329,6.268886780551994e-07,2.8449576417338404e-11,1.5240613879433756e-11,3.428294029358657e-10,4.990546536269077e-05,4.600388193469894e-10,2.316368214500261e-06,2.6979623483795034e-06,3.932015049724263e-05,0.00011550245786543363,2.0657109215649635e-06,2.3926228895682626e-06,1.6186428740502287e-13,3.81387669656513e-14,1.1426371098153826e-09,3.653776886909225e-11,8.32319547302179e-06,6.77188737294784e-08,2.523446758544704e-07,9.367072126768777e-13,3.998815266378327e-09,3.56461818137188e-08,3.6255641995540356e-09,1.126288057053678e-07,0.000454178133412724,3.577140721857028e-06,3.4238636094720764e-06,2.2965037031091978e-11,4.587638484993749e-09,9.843087276586931e-09,4.423777740415917e-07,9.95802163247437e-13,6.522027635451653e-09,5.825959310492878e-10,1.667305375787062e-08,2.0362095091424443e-05,2.2228550603515206e-08,3.948021450044342e-11,9.639936043480978e-16,1.0802110072541038e-11,6.2930524136538e-08,1.373867189434939e-15,8.667840394551967e-08,2.3336872376101323e-14,2.165041660324453e-15,4.1705164247934127e-10
8.620820306094058e-06,0.7858764470572311,2.9902519619041967e-05,5.2647501768738285e-06,4.4479173242825795e-06,0.0003353057259031166,0.0,0.0,5.64347740549065e-05,5.555255523179102e-07,0.00013857418573846525,7.115753424903327e-06,1.357223596552401e-08,6.027603792121354e-16,9.889372654860058e-12,2.882429402215715e-08,2.0367255107126623e-05,1.8815233246653205e-05,5.352925496259567e-09,2.956767497866947e-10,7.261450567283463e-05,6.205066095165036e-11,7.992766535338691e-10,1.2277984183007781e-09,5.198546171571106e-10,9.325935752818778e-05,1.1921232038597668e-08,3.6152752923886066e-07,2.3588117700341674e-09,2.3111307044423647e-11,5.270935932244371e-11,2.777448874036894e-11,6.242589132060651e-09,2.4740247727324407e-09,3.76,0.0,0.2500401192192566,0.9990522746487986,0.0001723292669579886,1.8730199738385874e-05,0.5730862836273737,0.572510288480358,2.0973529786017436e-06,5.791633510771428e-11,0.0006174884268820988,6.366548038162421e-07,2.8656446667214317e-11,1.5335323268936483e-11,3.455610147891465e-10,5.062988855109301e-05,4.611605591060609e-10,2.332213500927484e-06,2.7160273781961113e-06,3.9674222437552474e-05,0.0001174138542463499,2.0756815489411716e-06,2.4042012476713394e-06,1.6299827225193372e-13,3.8404058163802607e-14,1.1505527046340792e-09,3.7081579748851865e-11,8.391575919545343e-06,6.882699086167399e-08,2.602907773611036e-07,9.43154228377272e-13,4.049285079045192e-09,3.5789157808570773e-08,3.654455830753349e-09,1.1245271061167512e-07,0.00045787733502039785,3.6441648085911384e-06,3.4162055962015748e-06,2.3176552926168665e-11,4.5762505280490026e-09,9.912337754611144e-09,4.493326558400416e-07,1.0117866037163213e-12,6.614089981583367e-09,5.90986405973027e-10,1.6946317713074564e-08,2.046322732165808e-05,2.261026485199139e-08,4.0119223448814684e-11,9.795822811269699e-16,1.1032127602792012e-11,6.282757170792513e-08,1.3942456719173983e-15,8.7831930186342e-08,2.3849781947373573e-14,2.199107965706601e-15,4.2732258214872354e-10
8.665396212056158e-06,0.7860731276356366,2.9970719920323933e-05,5.287537949161435e-06,4.472298010938518e-06,0.00033828096469334023,0.0,0.0,5.692277829235721e-05,5.621779815682831e-07,0.00014094882246041342,7.224315048024289e-06,1.3678265493693001e-08,6.100281726351467e-16,9.984690229937691e-12,2.9028167043052518e-08,2.0626499179604328e-05,1.8978118525620857e-05,5.449850881948276e-09,2.995990315533704e-10,7.325911460957079e-05,6.261649960354457e-11,8.050870311965156e-10,1.258372814414865e-09,5.283761656943028e-10,9.468341397932227e-05,1.1926941663049946e-08,3.6642970024753315e-07,2.4342505039499066e-09,2.3693519643409576e-11,5.371031954398208e-11,2.7963102597672066e-11,6.270799129016303e-09,2.4850534244587795e-09,3.76,0.0,0.24850183788977775,0.9990481726861491,0.00017415883440939512,1.8859418506783184e-05,0.5746229432971266,0.5740393982106939,2.08467565727219e-06,5.777115878335211e-11,0.0006174858911054325,6.464969295676329e-07,2.8861921304200906e-11,1.542920946283686e-11,3.482828599863696e-10,5.1360721521446664e-05,4.6227475047008727e-10,2.3479351244070315e-06,2.7339342080177028e-06,4.00265035787234e-05,0.00011933970749298732,2.085492772216996e-06,2.4155947381099758e-06,1.6412272157218305e-13,3.8667104024707905e-14,1.158401134656131e-09,3.762900481378804e-11,8.4595018933819e-06,6.99432328916945e-08,2.6843140960756636e-07,9.495458052920216e-13,4.100014634291805e-09,3.593317113084184e-08,3.6831405329247264e-09,1.1226919757753066e-07,0.0004615681322818578,3.7119064304767976e-06,3.408325616643549e-06,2.338767949772073e-11,4.564577157207548e-09,9.981179292320263e-09,4.5634336956171764e-07,1.0279035967895856e-12,6.7063711719995324e-09,5.993988060254468e-10,1.7220895227342937e-08,2.0564006377060872e-05,2.2996616686736155e-08,4.076112059365961e-11,9.952412031039937e-16,1.1264599422112563e-11,6.272048392027518e-08,1.4147913749126378e-15,8.899318350346608e-08,2.4370591829255066e-14,2.233330471352678e-15,4.3775732537946096e-10
