Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57)
1.1765484074268056e-05,1.0373173044021131,0.0002571210897598469,0.00015873048635558416,0.00012511917814483507,0.0036728420753621258,0.0,0.0,0.0002812792663177888,2.4323132666530273e-06,0.013984770569897723,0.0005814344842023486,4.0647886560865816e-05,3.2286514536372786e-11,6.467895892158494e-08,2.5897547654813755e-06,0.0003931296216225011,0.0003932172170555771,4.726833063657891e-05,3.140438750360797e-05,0.027385340808431996,6.619434516671935e-07,1.5962699624135528e-07,1.165385271071416e-07,1.8279725093313418e-08,0.004496127264437376,3.7995876966284696e-07,3.7337159181465243e-06,1.363515428406416e-07,3.297402471298021e-09,2.2491447851752803e-08,4.460798633002712e-11,5.479437053291927e-08,8.976347417535667e-09,3.76,0.0,5.562166322521795e-07,0.983468106582663,0.004075726716393902,7.31898387094174e-05,0.8042090777134533,0.7238164665684721,1.875388637226558e-06,9.622565076006786e-09,0.0030775286970932316,9.99966235147806e-06,1.2096803205649955e-08,7.441962709863636e-11,5.458040082680021e-09,0.000811606361497212,4.640166163147713e-09,0.00022446720994284743,0.00019229126439559554,0.0009980927109766976,0.009545761750554816,1.3275235203716346e-06,1.9877193312289085e-06,1.025360988472661e-12,8.856351810570205e-13,8.918117114783361e-08,8.200164508686846e-08,3.577297127287775e-05,4.13945833900452e-07,0.00046639366729536345,7.886176917346294e-09,2.553250137500556e-10,1.87851923085409e-09,6.705759461810057e-06,8.308791097548786e-09,9.631829723925214e-05
1.183325922837453e-05,1.0373874970686479,0.0002620506908036299,0.00016167090794417193,0.00012770009131403884,0.0037465700455270516,0.0,0.0,0.0002872504487428841,2.491685066843412e-06,0.014277348858193182,0.0005937322868765493,4.152156897065852e-05,3.388300758840891e-11,6.65816472775722e-08,2.640323580149089e-06,0.0004019946426111757,0.0003954926496429964,4.846805866846151e-05,3.2113912895421226e-05,0.027516484521938247,6.654173090461611e-07,1.635511651573455e-07,1.2177762730789406e-07,1.8820453747448698e-08,0.0045905826033997,3.8316199188247293e-07,3.812454914000872e-06,1.4264750642798955e-07,3.4465525768774252e-09,2.3428422261415734e-08,4.606007962734352e-11,5.5735510188153546e-08,9.208467058662114e-09,3.76,0.0,5.560644717313303e-07,0.983190924737705,0.004166160275804711,7.506672422591717e-05,0.8044693349782102,0.72329553883393,1.8740391944041036e-06,9.615642968706226e-09,0.0030766613687352715,1.006967656706768e-05,1.2244519968304089e-08,7.585358139230383e-11,5.5662400886961506e-09,0.0008256430150006513,4.635206491830787e-09,0.00022875484961739628,0.00019590235967037638,0.001015401987151129,0.009726759235105794,1.3518837658809488e-06,2.0242182511947247e-06,1.0450219836964398e-12,9.026136736535221e-13,9.089082183034985e-08,8.349020946393886e-08,3.64323833832367e-05,4.2165029072999106e-07,0.0004848329839501107,8.061226547086733e-09,2.59918360235834e-10,1.9124798904496377e-09,7.116451291775553e-06,8.319338073970059e-09,9.72841307041297e-05
1.1901034382481003e-05,1.0374584584671573,0.0002670616772826951,0.00016465787037597143,0.0001303267711489779,0.0038216374701431836,0.0,0.0,0.0002933254061751038,2.5524396520562897e-06,0.014575361790990296,0.0006062692901473254,4.240990568530596e-05,3.555561842703584e-11,6.853782226579017e-08,2.6917732588607976e-06,0.00041104732029808303,0.000397781807170496,4.9695015802677395e-05,3.283587394263256e-05,0.027646963096424462,6.688832787903015e-07,1.6757910657383354e-07,1.2724257141290021e-07,1.9377966681502456e-08,0.004686934837430917,3.864253283588591e-07,3.893772627767506e-06,1.4922389901640027e-07,3.6022633657112015e-09,2.440297710959643e-08,4.7562527328678045e-11,5.6692926321473044e-08,9.44852281330476e-09,3.76,0.0,5.559112526918718e-07,0.9829085326300039,0.004258402364492772,7.699036345281639e-05,0.8047312833730182,0.7227681512197928,1.8726730198198726e-06,9.608635038100625e-09,0.003075777738068967,1.0140011928915337e-05,1.239433782070261e-08,7.730990071641342e-11,5.6762018625748275e-09,0.0008399228491721623,4.6301800205139065e-09,0.00023311060541164356,0.00019956886216324014,0.0010329338432435882,0.009910501099262323,1.3766100009946968e-06,2.061265075104886e-06,1.0650116615413458e-12,9.198756642787243e-13,9.262901464955902e-08,8.500692555629954e-08,3.7101518243653154e-05,4.294657510968687e-07,0.000503940804014974,8.239866326578345e-09,2.645802599288676e-10,1.9469150121021633e-09,7.5514463269800865e-06,8.330911775031635e-09,9.826917245827024e-05
1.1968809536587477e-05,1.037530199535554,0.0002721546456124431,0.00016769167124865934,0.00013299965273877624,0.0038980641761372685,0.0,0.0,0.00029950490473999204,2.614604084686195e-06,0.014878890128531785,0.0006190496224490488,4.3312958563612764e-05,3.7307714070691615e-11,7.054880052467665e-08,2.7441132381731815e-06,0.0004202911604701001,0.00040008533969177655,5.094969328629345e-05,3.357034110572213e-05,0.02777676847049615,6.723413259860089e-07,1.7171356298345297e-07,1.3294254959822108e-07,1.9952779403465694e-08,0.00478521896847073,3.897494167769916e-07,3.977762581397302e-06,1.5609273137972121e-07,3.764811988268276e-09,2.5416506981430275e-08,4.9117035500091434e-11,5.7666757107851085e-08,9.696815886247667e-09,3.76,0.0,5.557569896210647e-07,0.9826208504395417,0.004352483206201402,7.896201057388589e-05,0.8049949495019106,0.7222342073294744,1.8712898638291048e-06,9.601540003221456e-09,0.0030748775553279314,1.0210673122645758e-05,1.2546260481530168e-08,7.878867277344975e-11,5.7879354738774175e-09,0.0008544488956973681,4.625085821697174e-09,0.00023753485644782864,0.0002032910009240496,0.0010506875808592897,0.010097007732980721,1.4017033558334142e-06,2.0988614759405374e-06,1.0853329487154457e-12,9.374236590260704e-13,9.439600166389266e-08,8.655231490696709e-08,3.778039856682878e-05,4.373927938736241e-07,0.000523738311463212,8.422158588982588e-09,2.693110073205008e-10,1.9818244386723437e-09,8.012104446014956e-06,8.34358522660903e-09,9.927409385813482e-05
1.203658469069395e-05,1.0376027312244223,0.0002773301587145445,0.00017077258761769197,0.00013571915641407916,0.003975870043778977,0.0,0.0,0.00030578966401964005,2.678205561996826e-06,0.01518801486158123,0.0006320774546183924,4.423078070541105e-05,3.9142787191498845e-11,7.261591657451723e-08,2.7973527575017532e-06,0.0004297297049278999,0.0004024039186526857,5.2232585038088474e-05,3.43173781707445e-05,0.027905892653853796,6.757914194265755e-07,1.7595733446209622e-07,1.388870885461026e-07,2.0545420385067767e-08,0.004885470354559057,3.931348802317986e-07,4.064521309048827e-06,1.632664967428891e-07,3.934486378137592e-09,2.647044952919491e-08,5.0725357506838484e-11,5.8657134886646524e-08,9.953658713929265e-09,3.76,0.0,5.556016970034955e-07,0.9823277980660013,0.00444843324246969,8.09829581385154e-05,0.8052603601143782,0.7216936105141625,1.8698894761360051e-06,9.594356579728848e-09,0.003073960569867738,1.028166483217732e-05,1.2700290302728526e-08,8.028997225293128e-11,5.901450106331843e-09,0.000869224159197597,4.6199229688384185e-09,0.00024202794870751692,0.0002070689748353797,0.0010686623204270494,0.010286298742934089,1.4271647389096215e-06,2.1370087941983725e-06,1.1059886691017372e-12,9.55260074475009e-13,9.619202590854362e-08,8.81269044402259e-08,3.8469040959063446e-05,4.4543195550069577e-07,0.0005442471851517558,8.608166085683803e-09,2.7411086103044293e-10,2.0172076593907714e-09,8.499855404248563e-06,8.357436649541923e-09,0.00010029958564867818
1.2104359844800424e-05,1.0376760644900322,0.00028258874412544406,0.000173900874891408,0.00013848568673843862,0.004055074994617368,0.0,0.0,0.000312180354417318,2.743271388731205e-06,0.015502817165054606,0.0006453569988699203,4.5163416069678346e-05,4.1064458863765725e-11,7.47405220518145e-08,2.8515008431377876e-06,0.00043936653015782406,0.0004047382374331072,5.354418734106656e-05,3.507704193081338e-05,0.028034327736242433,6.792335318014491e-07,1.803132785828883e-07,1.450860611076078e-07,2.115643113859685e-08,0.004987724695079044,3.965823262016369e-07,4.1541484299431085e-06,1.7075818773270292e-07,4.111585596598941e-09,2.7566286172235738e-08,5.238929449912571e-11,5.966418580576006e-08,1.0219375336359047e-08,3.76,0.0,5.554453892338878e-07,0.9820292951750915,0.004546283120048427,8.305453834618151e-05,0.8055275420924125,0.7211462639328686,1.8684716059494142e-06,9.587083480708542e-09,0.0030730265303108417,1.0352991736174454e-05,1.2856428211615391e-08,8.181386022914367e-11,6.016754012392555e-09,0.0008842516136796809,4.614690537075572e-09,0.00024659019337683265,0.00021090295123758591,0.0010868569954055134,0.010478392909527266,1.452994827327928e-06,2.1757080232172777e-06,1.1269815370805508e-12,9.733872319217724e-13,9.801732081451558e-08,8.973122624429649e-08,3.916745566169027e-05,4.535837280408382e-07,0.0005654895996664686,8.797951951011376e-09,2.7898004212759867e-10,2.053063796439396e-09,9.016201912765956e-06,8.372549814306226e-09,0.00010134635831585201
1.2172134998906898e-05,1.037750210287085,0.00028793089207970133,0.00017707676571113932,0.00014129963148050618,0.0041356989789098665,0.0,0.0,0.0003186775944862671,2.8098289478511638e-06,0.01582337834980709,0.0006588925076933523,4.611089909333171e-05,4.307648120912517e-11,7.692398486677952e-08,2.9065662919054753e-06,0.0004492052458940474,0.00040708901188852816,5.4884998519051634e-05,3.5849381866738116e-05,0.02816206589661834,6.826676398884243e-07,1.8478431022306058e-07,1.5154969605626616e-07,2.1786366274083042e-08,0.005092018014808833,4.000923455110371e-07,4.246746721489483e-06,1.7858131374058478e-07,4.296420182327299e-09,2.87055427613686e-08,5.411069584204769e-11,6.0688029460495e-08,1.0494301777256897e-08,3.76,0.0,5.552880805236852e-07,0.9817252612468992,0.0046460636776239255,8.517812437146204e-05,0.8057965224368864,0.7205920706150802,1.8670360021452276e-06,9.579719417503372e-09,0.0030720751846978357,1.0424658504359765e-05,1.3014673652744046e-08,8.336038355502185e-11,6.1338544673158495e-09,0.0008995341988667129,4.609387603975656e-09,0.0002512218651761914,0.0002147930645463602,0.0011052703465625903,0.010673308143365095,1.4791940569416167e-06,2.2149597944412944e-06,1.148314150731458e-12,9.9180735150765e-13,9.987210961737346e-08,9.136581733620095e-08,3.98756462917446e-05,4.618485572188889e-07,0.0005874882254149694,8.991579664705454e-09,2.8391873243756216e-10,2.089391591567063e-09,9.562722811275142e-06,8.389014417673236e-09,0.00010241514243634367
1.2239910153013371e-05,1.0378251795612046,0.0002933570535715434,0.00018030046881819256,0.00014416136056846163,0.004217761962543178,0.0,0.0,0.00032528194822714136,2.8779056693581502e-06,0.01614977981258095,0.0006726882726707697,4.70732543117309e-05,4.518273992154701e-11,7.916768828132383e-08,2.9625576544776433e-06,0.00045924949356725494,0.00040945698089008513,5.625551859719989e-05,3.6634439827594134e-05,0.028289099412523097,6.860937247485256e-07,1.8937340125697218e-07,1.582885879192279e-07,2.2435793535307885e-08,0.005198386646746584,4.0366551128484573e-07,4.3424221925835915e-06,1.867499186931813e-07,4.4893125058131094e-09,2.988979020363422e-08,5.58914594850809e-11,6.172877852770704e-08,1.0778786432296292e-08,3.76,0.0,5.551297848013196e-07,0.9814156156262654,0.004747805931841448,8.735513173029027e-05,0.8060673282532632,0.7200309335260249,1.865582413435592e-06,9.57226310057946e-09,0.0030711062806450546,1.0496669793685636e-05,1.3175024529632791e-08,8.492957425348695e-11,6.252757722837309e-09,0.0009150748164107352,4.604013250310195e-09,0.0002559232006777721,0.0002187394148657696,0.0011239009163461085,0.010871061441235978,1.5057626124883026e-06,2.2547643626528147e-06,1.169988984924023e-12,1.0105225462529216e-12,1.0175660475651677e-07,9.303121940829035e-08,4.059360958246806e-05,4.7022684045024907e-07,0.0006102662279226935,9.189113012064957e-09,2.889270728401657e-10,2.126189392774726e-09,1.0141076334386315e-05,8.406926482467153e-09,0.00010350668902433398
1.2307685307119845e-05,1.037900983241173,0.0002988676383982921,0.00018357216790972167,0.00014707122502824856,0.004301283913446666,0.0,0.0,0.000331993922358955,2.9475289971508873e-06,0.01648210298412526,0.0006867486232121262,4.8050495981976344e-05,4.7387256654547266e-11,8.147302990504399e-08,3.0194832183706095e-06,0.0004695029446360768,0.00041184290686181274,5.765624894629902e-05,3.743224971205473e-05,0.028415420669654377,6.895117719233176e-07,1.940835801284288e-07,1.6531370687125093e-07,2.3105293813057938e-08,0.005306867213674321,4.073023778960465e-07,4.441284156973078e-06,1.9527859922527809e-07,4.690597128032097e-09,3.1120645043103694e-08,5.7733532266391934e-11,6.278653839587628e-08,1.1073190465306689e-08,3.76,0.0,5.549705156061065e-07,0.98110027757519,0.004851541062621336,8.958701968809251e-05,0.8063399867366274,0.7194627556345525,1.8641105885448816e-06,9.564713240427143e-09,0.0030701195655085094,1.0569030244365531e-05,1.3337477146501854e-08,8.652144890763328e-11,6.373468960544688e-09,0.0009308763259886787,4.598566560856864e-09,0.00026069439661420584,0.00022274206659997201,0.0011427470433644892,0.011071668841677321,1.5327004177287519e-06,2.2951215912121702e-06,1.192008384307649e-12,1.0295348160054233e-12,1.0367100726588276e-07,9.472797855590815e-08,4.132133512428558e-05,4.787189248616521e-07,0.00063384726628745,9.390616041718281e-09,2.9400516156072536e-10,2.1634551411079e-09,1.0753003470313541e-05,8.42638878156153e-09,0.00010462176987510513
1.2375460461226319e-05,1.0379776322309096,0.00030446301318962,0.0001868920204856771,0.00015002955590733764,0.004386284787500151,0.0,0.0,0.00033881396356875634,3.01872635387935e-06,0.01682042927550309,0.0007010779252075267,4.904262771013905e-05,4.9694191252032854e-11,8.384142060682157e-08,3.0773509906408823e-06,0.0004799692987975738,0.00041424757631372506,5.9087691910756824e-05,3.824283715135598e-05,0.02854102217162137,6.929217716343575e-07,1.9891793129536687e-07,1.7263640867564682e-07,2.379546113399794e-08,0.0054174966084275826,4.110034799096995e-07,4.54344530658071e-06,2.0418252324802124e-07,4.900621162846905e-09,3.239976999326418e-08,5.963891014711222e-11,6.386140679178707e-08,1.1377888212262935e-08,3.76,0.0,5.548102859757304e-07,0.9807791663272578,0.004957300397762154,9.187529271039661e-05,0.8066145251560317,0.7188874399836321,1.862620276392462e-06,9.557068548496682e-09,0.0030691147865541625,1.06417444757654e-05,1.350202615016431e-08,8.813600805125295e-11,6.495992245046536e-09,0.000946941541283272,4.593046625227135e-09,0.00026553560818220334,0.00022680104706700123,0.0011618068569969706,0.011275145380194243,1.5600071256145112e-06,2.3360309373420807e-06,1.2143745562117346e-12,1.048846041313537e-12,1.0561550615706495e-07,9.64566449856865e-08,4.205880510693219e-05,4.873251053080192e-07,0.0006582554907474715,9.596153020959314e-09,2.9915305245887015e-10,2.201186357595917e-09,1.1400331410664173e-05,8.447511287283175e-09,0.00010576117790538303
1.2443235615332792e-05,1.038055137401202,0.00031014349942688453,0.0001902601566891835,0.00015303666318588907,0.004472784513939429,0.0,0.0,0.00034574245574562045,3.0915251037590873e-06,0.017164840022607472,0.0007156805795948494,5.0049642083610444e-05,5.210784380334175e-11,8.627428333981776e-08,3.1361686803087787e-06,0.0004906522820731192,0.00041667180036928194,6.055035042022038e-05,3.9066219194810355e-05,0.028665896549872002,6.963237189844843e-07,2.0387959453991816e-07,1.8026844465507827e-07,2.4506902623499527e-08,0.005530311972839398,4.1476933102557855e-07,4.649021784669124e-06,2.1347744890385735e-07,5.119744642568892e-09,3.372887441635005e-08,6.160963837063574e-11,6.495347340455123e-08,1.1693267592860915e-08,3.76,0.0,5.546491083273187e-07,0.9804522011440774,0.005065115396826723,9.42215019564331e-05,0.8068909708381559,0.7183048897634571,1.8611112262822154e-06,9.54932773816857e-09,0.0030680916911344884,1.0714817082156164e-05,1.3668664472226243e-08,8.977323556127312e-11,6.620330477043492e-09,0.0009632732258510416,4.587452538719491e-09,0.000270446947345083,0.00023091634511821293,0.001181078272153644,0.011481505044207328,1.5876821085114636e-06,2.3774914374976614e-06,1.2370895634682911e-12,1.0684579772341998e-12,1.0759027779591682e-07,9.82177727039987e-08,4.280599406344329e-05,4.960456223893967e-07,0.0006835155393178572,9.80578838859354e-09,3.0437075331909544e-10,2.2393801303794324e-09,1.2084977089569185e-05,8.470411647416583e-09,0.00010692572749035757
1.2511010769439266e-05,1.0381335095811906,0.00031590937145708543,0.00019367667814286583,0.00015609283467733832,0.004560802980264308,0.0,0.0,0.00035277971720492496,3.1659525133149873e-06,0.017515416428912564,0.0007305610208414085,5.107152030980712e-05,5.463265650220299e-11,8.87730518778204e-08,3.195943680536377e-06,0.000501555644766099,0.0004191164152856971,6.204472758480528e-05,3.990240399882642e-05,0.028790036573777475,6.997176141606204e-07,2.089717641368436e-07,1.8822197167383438e-07,2.524023844072692e-08,0.005645350675328968,4.186004230222398e-07,4.7581332587256425e-06,2.231797438979141e-07,5.348340886052061e-09,3.5109714744828016e-08,6.364781154191667e-11,6.606281950776243e-08,1.201973052944861e-08,3.76,0.0,5.544869943321293e-07,0.9801193013737141,0.005175017634308367,9.662724681618166e-05,0.8071693511502728,0.7177150083871395,1.8595831880987852e-06,9.541489525758275e-09,0.003067050026871287,1.0788252628328475e-05,1.383738327175998e-08,9.143309805377202e-11,6.746485346416041e-09,0.0009798740888799413,4.581783403197811e-09,0.0002754284811384076,0.0002350879097671797,0.0012005589842062417,0.011690760727810173,1.6157244485079383e-06,2.4195016928649287e-06,1.2601553171701507e-12,1.0883722470873971e-12,1.0959548527379568e-07,1.000119191851086e-07,4.356286861675945e-05,5.048806604721896e-07,0.0007096525334503853,1.0019586705241993e-08,3.0965822414742644e-10,2.2780331020695418e-09,1.2808950809967353e-05,8.495215689023881e-09,0.00010811625479739325
1.257878592354574e-05,1.0382127595496145,0.00032176085450629557,0.00019714165678381455,0.00015919833492058843,0.004650360016655438,0.0,0.0,0.000359925997909241,3.2420357100291974e-06,0.017872239506492697,0.0007457237153384904,5.2108231862511365e-05,5.7273215288551586e-11,9.133916946110527e-08,3.256683050589638e-06,0.0005126831592879467,0.00042158228296546247,6.357132627395754e-05,4.075139052043273e-05,0.02891343516085895,7.031034626377365e-07,2.1419768787333475e-07,1.9650956211191473e-07,2.599610168425087e-08,0.005762650287107404,4.224972247053927e-07,4.8709029929400965e-06,2.3330640519374986e-07,5.586796868632153e-09,3.6544094840098344e-08,6.57555736216805e-11,6.718951758062191e-08,1.2357693373050296e-08,3.76,0.0,5.543239547839152e-07,0.9797803865111003,0.005287038782076406,9.909417649123325e-05,0.8074496934825247,0.7171176995689756,1.8580359125104795e-06,9.533552631555098e-09,0.0030659895418446736,1.0862055645071547e-05,1.4008171878622947e-08,9.311554428532773e-11,6.874457285449439e-09,0.0009967467808396028,4.5760383279943724e-09,0.00028048022998317687,0.00023931564883201717,0.0012202464641112292,0.011902924186421781,1.6441329278375036e-06,2.4620598550329782e-06,1.2835735693789032e-12,1.108590336169451e-12,1.1163127777468865e-07,1.018396450185994e-07,4.4329387229733286e-05,5.138303457191054e-07,0.0007366920726719336,1.0237612601053803e-08,3.1501537547883246e-10,2.3171414573836765e-09,1.3574359954386966e-05,8.522057951313806e-09,0.00010933361811651769
