Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81)
1.8693230128032306e-09,0.6591278091332049,7.744793785278034e-13,7.926773831442946e-15,7.14716603618054e-16,1.38498883311435e-16,0.0,0.0,2.5783441828112558e-15,3.99184690757201e-25,2.4788192878188225e-16,3.758300409538113e-15,4.443433467990371e-20,5.486577183919066e-33,6.914112034835857e-22,1.0797097530362547e-13,5.5216536901783415e-12,3.539276276782726e-13,5.42961578701273e-25,2.9770799221998513e-26,1.0048521968428347e-12,6.429598729699251e-21,1.1286802706813017e-12,2.1530595223778564e-29,4.588816408726244e-18,2.1254114341964373e-20,1.6104418276047298e-23,1.4255165300062402e-25,1.0211000330700638e-25,1.2947743918970386e-26,9.404688546156744e-22,1.819513525353856e-32,2.5706321022434886e-25,5.454022749125924e-32,3.76,0.0,0.5268872856067766,0.9994856043379924,3.9200180911580446e-17,2.89217984821983e-21,8.257084691087073e-05,8.060443062380517e-05,1.9664084543596628e-06,4.65215771397421e-12,0.0005143956615870589,4.737862417274052e-16,2.219717949842397e-17,2.4966483329439775e-24,4.805399410889484e-24,3.5376468431068926e-13,4.9626488126453615e-14,4.862799595227768e-13,2.7435364709866064e-13,5.241410844164142e-15,2.7645841688198502e-18,1.0387854697860819e-18,5.354411393906516e-19,4.286229087115181e-21,2.981425406845974e-20,3.1582704682757815e-15,1.6594406067125864e-20,1.0638612981147688e-15,3.637619156661895e-23,1.2439268749113919e-12,4.73374054694348e-17,1.6723379920481792e-25,6.326531169997427e-20,5.52174143961304e-12
1.9021493589415245e-09,0.6591279898865614,7.975053525043903e-13,8.290158633814122e-15,7.496167140141314e-16,1.456753180400145e-16,0.0,0.0,2.671483361292034e-15,4.283053240443166e-25,2.608031221768628e-16,3.986686155939591e-15,4.696065520089502e-20,5.754056416826352e-33,7.121162092524065e-22,1.1154074658826269e-13,5.618607718172456e-12,3.674044248171253e-13,5.797235105462634e-25,3.136906394812633e-26,1.0406312765869849e-12,6.774152155716426e-21,1.1465759032922247e-12,2.3290464690507782e-29,4.7483087955567515e-18,2.2709567271318296e-20,1.7189373320842074e-23,1.5076793842287857e-25,1.075840551437614e-25,1.3640665190339163e-26,9.901255524803943e-22,2.007879262981467e-32,2.7929883483618845e-25,5.847155316903344e-32,3.76,0.0,0.5268858357325312,0.9994853028552227,4.1231101286068513e-17,3.047791826293544e-21,8.402072107315881e-05,8.203696336926268e-05,1.9837496367808083e-06,4.777893277499797e-12,0.0005146971443413324,4.909842818014414e-16,2.2984688261932297e-17,2.660875763123285e-24,5.1833154392931456e-24,3.6723359010011214e-13,5.069461100101119e-14,5.004748845290825e-13,2.8241120528310447e-13,5.4965899799797015e-15,2.9526151118101972e-18,1.0988301498557859e-18,5.711096304642435e-19,4.555008117090168e-21,3.1246550587433987e-20,3.2882241916882827e-15,1.7335377469908616e-20,1.1158190252458259e-15,3.9538162300529324e-23,1.2657692206556457e-12,4.8997822630871813e-17,1.781372170532259e-25,6.748366605955249e-20,5.618698559640036e-12
1.9678020512181128e-09,0.6591283513917826,8.441991763057577e-13,9.04718927071501e-15,8.225414350887476e-16,1.6073670191319867e-16,0.0,0.0,2.8628601504936835e-15,4.913252298313516e-25,2.879355382845066e-16,4.471186789947526e-15,5.230065621345786e-20,6.31230499368453e-33,7.541188222918984e-22,1.188283639770126e-13,5.8125148169784546e-12,3.9512924418759947e-13,6.585714241597916e-25,3.473548446579944e-26,1.1140807058076242e-12,7.499710189440684e-21,1.1821817138370083e-12,2.71465736427688e-29,5.07514416263997e-18,2.583081861244808e-20,1.9515263389413692e-23,1.681866186329886e-25,1.191121200085817e-25,1.5099662821549296e-26,1.0945384860522572e-21,2.4326268769007253e-32,3.2829696857673367e-25,6.696778101217703e-32,3.76,0.0,0.5268829359960101,0.9994847733271534,4.549339980447793e-17,3.3756051192546215e-21,8.692045743017725e-05,8.490312183817266e-05,2.0173270492636715e-06,5.03102884911056e-12,0.000515226672379064,5.263005298071483e-16,2.459752775922951e-17,3.0121159115063653e-24,6.005541020687304e-24,3.94941900897703e-13,5.283276621236092e-14,5.292168858247871e-13,2.987337801807788e-13,6.0290947403603906e-15,3.3561495350723937e-18,1.2260397088744108e-18,6.474825044190394e-19,5.128044914710398e-21,3.423079203374248e-20,3.555771426377762e-15,1.886738222075573e-20,1.2242745813367477e-15,4.650696001431843e-23,1.3094537373043033e-12,5.240275537780606e-17,2.014665241296556e-25,7.65144386684788e-20,5.812612001353699e-12
2.0268894742670423e-09,0.6591286767447809,8.869346398326758e-13,9.763456734164318e-15,8.917939536705324e-16,1.7511721310851824e-16,0.0,0.0,3.040920942446829e-15,5.538033374748355e-25,3.1385844774776304e-16,4.939804422441138e-15,5.74440540596e-20,6.841628030731494e-33,7.925778996553555e-22,1.2555391077919555e-13,5.987030114893618e-12,4.209609660053626e-13,7.358758144371165e-25,3.7964321513384655e-26,1.18234210221915e-12,8.19539885900933e-21,1.2140167178883406e-12,3.1027840140089504e-29,5.378217327778145e-18,2.889040376730386e-20,2.179422471082328e-23,1.8502809186144652e-25,1.301666797162459e-25,1.6498422138573502e-26,1.194468365936179e-21,2.875236979864951e-32,3.779502261378679e-25,7.537688634304646e-32,3.76,0.0,0.5268803262467862,0.9994843696262797,4.956295433550528e-17,3.690075110418235e-21,8.953020650853682e-05,8.748386769830258e-05,2.0463298318644184e-06,5.2605753161403115e-12,0.0005156303732233488,5.591341391778631e-16,2.609191268723125e-17,3.3552803338927634e-24,6.825697948315584e-24,4.2075792075695986e-13,5.475908575759337e-14,5.554713594335186e-13,3.13652491060242e-13,6.533919750434614e-15,3.752076491475029e-18,1.3489158679274205e-18,7.222023931219314e-19,5.685796866744294e-21,3.70542543828379e-20,3.805193280752532e-15,2.030325857636839e-20,1.3271292834752205e-15,5.356986065144464e-23,1.3487696030126658e-12,5.556290930821294e-17,2.2427517411564916e-25,8.534758252527606e-20,5.98713318880656e-12
2.085976897315972e-09,0.6591290020961681,9.303216547485442e-13,1.0513296430843399e-14,9.645392598388697e-16,1.9029871216343254e-16,0.0,0.0,3.22450716692846e-15,6.220941838792266e-25,3.4124212298233447e-16,5.440321192258922e-15,6.291792982924225e-20,7.396805964402069e-33,8.316390184456122e-22,1.3243505982939415e-13,6.161544379414673e-12,4.4762599245753326e-13,8.194918902528276e-25,4.1387696137257616e-26,1.25264780691677e-12,8.932777711848695e-21,1.2456538716372926e-12,3.5329729594066567e-29,5.6897110594267e-18,3.2199257554967235e-20,2.4257840314036558e-23,2.0301813408465965e-25,1.4188484332859021e-25,1.7980835930925295e-26,1.3002020417806874e-21,3.381640324197044e-32,4.333221448116222e-25,8.455405999121061e-32,3.76,0.0,0.5268777165104891,0.9994840245772422,5.385912153378483e-17,4.0235418377178575e-21,9.2139942662055e-05,9.006570786445943e-05,2.074225376634571e-06,5.491572159916655e-12,0.0005159754222306522,5.929615679829687e-16,2.7626561700182197e-17,3.725264494859301e-24,7.726843261734407e-24,4.4740642715051986e-13,5.668709204300668e-14,5.820763911931768e-13,3.287789253771962e-13,7.0633137993047896e-15,4.1806239242236305e-18,1.4800379138024746e-18,8.028628497683376e-19,6.285103318012397e-21,4.000939588975854e-20,4.062699659283119e-15,2.1793212372773892e-20,1.4350261848803557e-15,6.144663027135866e-23,1.3880852799765178e-12,5.881356602477204e-17,2.4888671957989596e-25,9.488041307455467e-20,6.1616535140885185e-12
2.1450643203649015e-09,0.6591293274459441,9.74339843646905e-13,1.1297144470583733e-14,1.0408366695602084e-15,2.0629940378931289e-16,0.0,0.0,3.4136282929677655e-15,6.965519040213833e-25,3.7012100566168366e-16,5.973734464937549e-15,6.873273498140454e-20,7.978182320089601e-33,8.712835112325393e-22,1.394696006654536e-13,6.336057610727507e-12,4.751245176232516e-13,9.09716808666154e-25,4.501135858284362e-26,1.324998671715387e-12,9.713051539347239e-21,1.2770944305105321e-12,4.008400732088667e-29,6.00959535711688e-18,3.576916718243077e-20,2.691466322333478e-23,2.2220080884897238e-25,1.5428594947946386e-25,1.9549314752032307e-26,1.4118920544845164e-21,3.9587296565165106e-32,4.948747874330598e-25,9.45447135926672e-32,3.76,0.0,0.5268751067871188,0.9994837296560621,5.838704745794679e-17,4.3765664813737665e-21,9.474966589079479e-05,9.264860008572801e-05,2.1010559347413433e-06,5.723850846331204e-12,0.0005162703433796086,6.277829055518824e-16,2.920118167750916e-17,4.123229878130993e-24,8.713973714117013e-24,4.748875967535904e-13,5.86166293028838e-14,6.09017378037469e-13,3.441050695876756e-13,7.617594491679512e-15,4.6433539948923294e-18,1.6196956573639176e-18,8.897276666310551e-19,6.927657052390119e-21,4.309734658326407e-20,4.3282011372959436e-15,2.333726046108624e-20,1.5480333656872834e-15,7.020253428673251e-23,1.4274007682333128e-12,6.215455797983318e-17,2.753854295994948e-25,1.0514335034457921e-19,6.3361729772165526e-12
2.204151743413831e-09,0.6591296527941087,1.0189696544594794e-12,1.2115419802758542e-14,1.120744096484128e-15,2.2313723426560015e-16,0.0,0.0,3.608293487408975e-15,7.775414768519738e-25,4.0052911190336816e-16,6.541030301374609e-15,7.489892079564062e-20,8.586087022036568e-33,9.11493396928878e-22,1.4665534454559686e-13,6.51056980901642e-12,5.03456734597438e-13,1.006851321082214e-24,4.8841066397927766e-26,1.39939551561083e-12,1.0537424188523992e-20,1.3083396418112725e-12,4.5323834015071424e-29,6.337840325873876e-18,3.9612140788402316e-20,2.977333986075362e-23,2.426206276366094e-25,1.6738933642999348e-25,2.1206267569951002e-26,1.5296900507622116e-21,4.613901982409866e-32,5.630922065055661e-25,1.0539556741549752e-31,3.76,0.0,0.5268724970766754,0.9994834775792854,6.315180490272645e-17,4.7497103987951615e-21,9.735937619481932e-05,9.523250372353941e-05,2.126862144997441e-06,5.957250527157018e-12,0.0005165224201243701,6.635982825685253e-16,3.081548568522721e-17,4.5503461960646476e-24,9.792203422759602e-24,5.032016054824044e-13,6.054756336572991e-14,6.362802752613575e-13,3.596232158303065e-13,8.197066111520916e-15,5.141848680228304e-18,1.768179524725578e-18,9.830626703801553e-19,7.615157398110045e-21,4.631913999638005e-20,4.601606665647222e-15,2.493542708078476e-20,1.6662162611971398e-15,7.990584268780934e-23,1.4667160678170752e-12,6.558571792273729e-17,3.038568216678487e-25,1.1616695985264778e-19,6.510691578206328e-12
2.2632391664627606e-09,0.6591299781406623,1.064192327968768e-12,1.2968524865213056e-14,1.2043180971739257e-15,2.40829893971923e-16,0.0,0.0,3.808511626733343e-15,8.65438743978627e-25,4.3250003583014764e-16,7.143183285860159e-15,8.142693836208795e-20,9.220836913041327e-33,9.522513547856551e-22,1.5399012426236934e-13,6.68508097446422e-12,5.326228363069512e-13,1.1111996283308517e-24,5.288258473811747e-26,1.4758391260332437e-12,1.1407098543397321e-20,1.3393907447718125e-12,5.108378303657499e-29,6.674416175954025e-18,4.374041041979854e-20,3.2842605994447214e-23,2.6432253880690856e-25,1.8121434206866189e-25,2.2954101768070364e-26,1.653746787015211e-21,5.355077889414381e-32,6.384807569258111e-25,1.1715465123273596e-31,3.76,0.0,0.5268698873791587,0.9994832621227481,6.815839411963816e-17,5.1435351131208816e-21,9.996907357419187e-05,9.781737969009293e-05,2.1516830954391708e-06,6.191617732598427e-12,0.000516737876628331,7.00407866284076e-16,3.2469192499981694e-17,5.007790789373363e-24,1.0966760606691936e-23,5.32348629308161e-13,6.247977819409371e-14,6.638515751967823e-13,3.7532595025285566e-13,8.802020131647126e-15,5.677708951388489e-18,1.9257804642150226e-18,1.083135578257641e-18,8.349309056680985e-21,4.967571660584101e-20,4.882823869814812e-15,2.6587743265901855e-20,1.7896377628463305e-15,9.062786217055574e-23,1.5060311787586076e-12,6.910687890040872e-17,3.343876110340074e-25,1.2798193100332652e-19,6.6852093170722884e-12
2.32232658951169e-09,0.6591303034856044,1.1099898666085913e-12,1.3856846208290056e-14,1.2916139146591125e-15,2.5939481989904945e-16,0.0,0.0,4.014291308424072e-15,9.606304274696145e-25,4.660669531263798e-16,7.781156388020913e-15,8.832723857897821e-20,9.882736253498078e-33,9.935406993916923e-22,1.6147179395799225e-13,6.859591107252289e-12,5.626230159558631e-13,1.2230692412540263e-24,5.714168667727459e-26,1.5543302600519893e-12,1.2323276507141599e-20,1.370248970605808e-12,5.7399857180408e-29,7.0192932225752e-18,4.816643481130618e-20,3.6131282911947996e-23,2.8735191668521627e-25,1.9578030391138636e-25,2.479522314581927e-26,1.7842121331896742e-21,6.190720852467253e-32,7.215693991520753e-25,1.2987130526002177e-31,3.76,0.0,0.5268672776945685,0.9994830779668545,7.341174353146075e-17,5.558602302371733e-21,0.00010257875802897591,0.00010040319038916092,2.1755563825222207e-06,6.426806075891666e-12,0.0005169220324879586,7.382118560722473e-16,3.4162026166750703e-17,5.4967480598257765e-24,1.2242984389699788e-23,5.623288447001018e-13,6.44131729907604e-14,6.917182867133555e-13,3.912061417903886e-13,9.432735703639397e-15,6.252553984972971e-18,2.092789859564955e-18,1.1902158624242034e-18,9.131820977386308e-21,5.3167927163566116e-20,5.171759313986571e-15,2.829424618994136e-20,1.918358315272459e-15,1.0244296656558606e-22,1.5453461010856914e-12,7.271787425786715e-17,3.6706565991714654e-25,1.406190565170545e-19,6.8597261938277274e-12
2.3814140125606197e-09,0.6591306288289356,1.1563450044743901e-12,1.4780755095413936e-14,1.3826855204089441e-15,2.788491981393268e-16,0.0,0.0,4.2256408619003056e-15,1.0635141468493756e-24,5.012626245885685e-16,8.455900854327559e-15,9.561027215443512e-20,1.0572077201077352e-32,1.0353453566181641e-21,1.6909822894108165e-13,7.03410020756065e-12,5.93457467178555e-13,1.3427708464378257e-24,6.16241535225316e-26,1.6348696455349072e-12,1.3287158984985162e-20,1.4009155425602735e-12,6.430950496229507e-29,7.372441885640903e-18,5.290290196832944e-20,3.964827380180611e-23,3.117545507944309e-25,2.1110655910159607e-25,2.673203591937736e-26,1.9212350766212004e-21,7.129856510380633e-32,8.129099934206389e-25,1.435961811576085e-31,3.76,0.0,0.5268646680229051,0.9994829205643669,7.891671044073545e-17,5.995473789168734e-21,0.00010518842955923497,0.0001029898996591353,2.198518168075272e-06,6.6626759692455635e-12,0.0005170794349407708,7.770104793028446e-16,3.5893715587745303e-17,6.01840893377525e-24,1.3626321671784492e-23,5.931424287764287e-13,6.634765977853342e-14,7.198679154954771e-13,4.072569313684647e-13,1.0089480129213454e-14,6.8680204039854135e-18,2.269499448844093e-18,1.3045746218765465e-18,9.964405274961033e-21,5.67965359256954e-20,5.468318734530002e-15,3.005497841320014e-20,2.052436009706772e-15,1.1542862566911724e-22,1.5846608348232762e-12,7.641853763866558e-17,4.0197992689987733e-25,1.54109212826456e-19,7.034242208484852e-12
2.4405014356095493e-09,0.6591309541706551,1.2032411785274518e-12,1.574060808052558e-14,1.4775856547465952e-15,2.9920996635613176e-16,0.0,0.0,4.442568359024192e-15,1.1744984353028805e-24,5.381193996685779e-16,9.168356126844278e-15,1.032864896101957e-19,1.1289140271320311e-32,1.07764984049743e-21,1.7686732550476274e-13,7.208608275568042e-12,6.251263839684587e-13,1.4706181770428381e-24,6.633577513376944e-26,1.717457982262466e-12,1.4299945867841086e-20,1.431391675967316e-12,7.185163642499588e-29,7.733832689457704e-18,5.796273155379748e-20,4.3402560340063836e-23,3.3757663523111588e-25,2.2721244441030935e-25,2.876694272238956e-26,2.0649637258660755e-21,8.182091902558009e-32,9.130775850927897e-25,1.583812430986499e-31,3.76,0.0,0.526862058364168,0.9994827860284156,8.467808173214408e-17,6.454711531007496e-21,0.00010779808816503273,0.00010557747271829086,2.2206032340370992e-06,6.899094350991183e-12,0.0005172139708562819,8.168039875564149e-16,3.766399414431193e-17,6.5739703559644774e-24,1.5122324072627402e-23,6.247895592308812e-13,6.828316139889208e-14,7.482884450870057e-13,4.2347172152651093e-13,1.0772509313264717e-14,7.525761548379326e-18,2.4562012490131934e-18,1.4264844618004581e-18,1.0848776190198506e-20,6.056222377958191e-20,5.772407245140886e-15,3.186998710697404e-20,2.1919266737344225e-15,1.296654324950402e-22,1.6239753799936545e-12,8.020870298524965e-17,4.39220416767582e-25,1.684833414272001e-19,7.208757361054866e-12
2.499588858658479e-09,0.6591312795107639,1.2506625009227604e-12,1.6736747563666488e-14,1.5763658657919437e-15,3.204938162327692e-16,0.0,0.0,4.665081624204467e-15,1.2940027551483617e-24,5.766692200081272e-16,9.919449785104758e-15,1.113663412836922e-19,1.203419478031079e-32,1.1204392309832146e-21,1.8477700074615534e-13,7.383115311451976e-12,6.576299604533617e-13,1.6069278884114505e-24,7.128235024721182e-26,1.802095942999349e-12,1.5362836016629104e-20,1.461678578295596e-12,8.00666384929023e-29,8.103436262446747e-18,6.335907707656843e-20,4.7403199467718155e-23,3.6486475818241e-25,2.441172962362107e-25,3.0902344606684135e-26,2.2155453145191276e-21,9.357634653972094e-32,1.022670681635327e-24,1.7427976890369915e-31,3.76,0.0,0.5268594487183575,0.9994826710368973,9.070057456890458e-17,6.936877611050565e-21,0.00011040773384643291,0.00010816587611213915,2.241845035102788e-06,7.135934423303091e-12,0.0005173289623378749,8.575926531473488e-16,3.947259934870911e-17,7.164634811635612e-24,1.6736644949240793e-23,6.57270414105898e-13,7.021960983965029e-14,7.769683186599707e-13,4.398441664375521e-13,1.1482068199624955e-14,8.227446773514131e-18,2.6531874856999684e-18,1.5562193798512802e-18,1.1786649091368355e-20,6.446559127357178e-20,6.083929517810669e-15,3.3739323261276986e-20,2.336883957628333e-15,1.4523712903892057e-22,1.6632897366166355e-12,8.408820453924585e-17,4.78878131040566e-25,1.837724311268119e-19,7.383271651548023e-12
2.5586762817074084e-09,0.6591316048492613,1.298593732412599e-12,1.7769502325622282e-14,1.6790765469941983e-15,3.4271719590087327e-16,0.0,0.0,4.893188244112069e-15,1.422457512619765e-24,6.169436229632634e-16,1.0710097508099605e-14,1.1986027732633544e-19,1.2807499270217757e-32,1.1636991525562724e-21,1.928251923872246e-13,7.557621315388803e-12,6.909683905838257e-13,1.7520194382612855e-24,7.646968680288517e-26,1.8887841745252217e-12,1.6477027247260497e-20,1.4917774492015196e-12,8.899638989313598e-29,8.48122333684922e-18,6.910532788695416e-20,5.1659320349538086e-23,3.9366589158214894e-25,2.61840450605727e-25,3.314064104299415e-26,2.373126205018122e-21,1.066731209750398e-31,1.1423115215671843e-24,1.9134635124205216e-31,3.76,0.0,0.5268568390854733,0.9994825727505517,9.698883708320776e-17,7.442534229411386e-21,0.00011301736660349942,0.00011075507766278844,2.262275749364256e-06,7.373075400059905e-12,0.0005174272486456765,8.993767659641014e-16,4.131927252625568e-17,7.791609875575127e-24,1.8475036489761313e-23,6.905851714789119e-13,7.215694483007075e-14,8.058964214778369e-13,4.563681623081581e-13,1.2218391190232976e-14,8.974760775385343e-18,2.8607505279066884e-18,1.6940546590066318e-18,1.2779739515063701e-20,6.850716155265057e-20,6.402789942631977e-15,3.566304092482833e-20,2.487359417395692e-15,1.622306306156219e-22,1.7026039047097e-12,8.805687684167786e-17,5.210450194397014e-25,2.0000750115245603e-19,7.557785079973688e-12
2.617763704756338e-09,0.6591319301861475,1.3470202567794812e-12,1.883918804249179e-14,1.785766973312828e-15,3.65896312348482e-16,0.0,0.0,5.126895577023443e-15,1.5603040720002454e-24,6.589737451178951e-16,1.1541203053894152e-14,1.2877874769706093e-19,1.360930191847875e-32,1.2074157536403999e-21,2.0100985859698906e-13,7.73212628755376e-12,7.251418677694702e-13,1.9062149712720393e-24,8.190360227570339e-26,1.977523298626367e-12,1.7643716316258292e-20,1.5216894805801613e-12,9.868427566165064e-29,8.867164748426195e-18,7.521511098689011e-20,5.618012150460136e-23,4.2402738090427745e-25,2.804012431731035e-25,3.5484229921682346e-26,2.5378518924346495e-21,1.2122590324127717e-31,1.2726463357099962e-24,2.096368989004714e-31,3.76,0.0,0.5268542294655154,0.9994824887426681,1.0354744906075216e-16,7.972243694903514e-21,0.00011562698643629612,0.00011334504642022565,2.2819263270284883e-06,7.610402264420687e-12,0.0005175112564905777,9.421566306094184e-16,4.3203758526133865e-17,8.45610778677721e-24,2.0343346884516086e-23,7.247340090965276e-13,7.409511265876326e-14,8.350620640244328e-13,4.730378381427902e-13,1.2981702548408241e-14,9.76940294151593e-18,3.0791828273644958e-18,1.8402667666378902e-18,1.382976224509282e-20,7.268738320307595e-20,6.72889276893315e-15,3.7641196482137326e-20,2.643402594673678e-15,1.807360488310218e-22,1.7419178842881547e-12,9.211455473311474e-17,5.658139324557187e-25,2.1721958507975036e-19,7.732297646340398e-12
