Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307)
0.0004310266215600331,0.7336121221496806,1.2418243120136545e-21,1.9455973774185598e-07,1.021649927110829e-20,-4.8696362829852787e-26,0.0,0.0,-2.436604047867159e-21,-3.429353863779083e-39,0.0065396854829911965,1.9459928340609645e-07,4.2284971060732975e-21,3.0288791231101377e-30,-1.8766632243788326e-26,1.3615110808357836e-28,-1.3425623379011768e-40,-4.199284065842397e-26,-7.678890866930679e-27,-4.851727980451155e-21,-3.8871777242093035e-21,-3.0927874013442796e-22,-4.432041531538676e-30,2.1131293233794133e-53,-6.842178645146912e-45,1.471028566763766e-31,4.670268869567194e-42,7.809046561870017e-46,1.0820331609416478e-78,1.3671377480104574e-66,-5.630927653451177e-48,-1.426418496204868e-48,-2.137530431339282e-42,-6.457727478468556e-58,3.76,0.0,0.03153695048924354,0.9958693393087017,-1.379144610986944e-26,-4.613321408656781e-58,0.6108887127873435,0.3960104423038015,0.14441149872913975,2.889377073686531e-07,0.0004584801067224265,0.030126659726744047,3.8774553810452924e-08,7.248163366270645e-11,2.6847431564392705e-14,0.0008040919277999034,3.049135695707978e-07
0.0004337921354481178,0.7337237745815535,-5.753298598902598e-22,1.9784116990437807e-07,1.0063430619968546e-20,-5.0134064705230255e-26,0.0,0.0,3.1666821345174023e-21,-4.0675157266751814e-39,0.0065998663735423934,1.9788401082966275e-07,-3.901885573223003e-20,3.1084035103121206e-30,3.218495308083074e-24,-2.350179851086554e-27,-1.4979962896969535e-40,-4.322731864872131e-26,-2.472355885863536e-27,3.0481924709152853e-20,-3.907811483329934e-21,1.850065204151015e-21,2.3452909480667754e-29,1.8347098678965555e-53,-7.954507273054909e-45,-2.82849906432232e-30,-1.9436629538980864e-41,5.086571954800625e-46,1.2481901209323454e-78,-2.557311409791473e-66,1.5918188544935112e-47,1.750182312207605e-49,7.726849163445389e-42,-2.2722232874701476e-58,3.76,0.0,0.03094471365685862,0.9958392134613179,-1.4198617454394012e-26,-2.308059840470707e-58,0.6117983381831711,0.3959763576382253,0.14475048076750058,2.8757545959225875e-07,0.0004584662373419632,0.030383850317853928,3.910574234323943e-08,7.248051702575595e-11,2.684022338595257e-14,0.0008041806198910117,3.1164650251158104e-07
0.0004365576493362025,0.7338340636335098,-4.3950153117547834e-21,2.0115202553486902e-07,9.221692530254113e-21,-5.188187827752178e-26,0.0,0.0,-2.2045485246364698e-21,-5.443461550027982e-39,0.006660053024442303,2.0119825902816134e-07,-1.2002495574322317e-20,3.189343780764747e-30,-4.5878832778454e-25,-1.9175185872521457e-27,-1.6392443266031907e-40,-4.473145540784533e-26,1.2230296859570904e-28,1.4260810667665457e-20,-3.3669987497964044e-21,9.29548928969579e-22,-1.8443279042522445e-29,2.1331964745205817e-53,-8.513637656665742e-45,-6.71256405408011e-30,-1.3814352093302958e-41,2.2367416817980962e-46,1.4284769002916058e-78,1.957445310510006e-66,2.0049509801649173e-47,-1.38910923555651e-48,4.698092801390093e-42,6.565941284125186e-59,3.76,0.0,0.030363601798439485,0.9958090959783463,-1.4693620376003277e-26,-4.88960710589447e-59,0.6126968560599176,0.39593348078855994,0.14508712672852786,2.8623362549405193e-07,0.0004584523720470616,0.030641052394061737,3.9436946132874264e-08,7.247823160016881e-11,2.6832472279211888e-14,0.0008042467261718623,3.1846938627361527e-07
0.0004393231632242872,0.7339430139665162,-1.167464267683671e-21,2.0449230168274218e-07,8.120448209239554e-21,-5.359903264640353e-26,0.0,0.0,-5.990827375226986e-22,-4.7832743119895984e-39,0.0067202437629631994,2.0454202675849603e-07,1.869437508710384e-21,3.271710195417494e-30,-1.9800912159920787e-25,-2.1314966925253835e-28,-1.7500198491098079e-40,-4.620830509646342e-26,-5.210697107003028e-27,-1.6359961300999726e-21,-3.2037303412717817e-21,-8.767605237526036e-23,-5.1389577081143334e-30,3.015578989777227e-53,-8.961458115577714e-45,-8.184564706415193e-30,1.7194403524580704e-42,2.2565916430572694e-46,1.622135765981259e-78,1.440988172177309e-66,1.8974489402532173e-49,-1.7548731162777662e-48,-1.242807513132227e-42,-9.83427529612368e-59,3.76,0.0,0.02979340595202306,0.9957789874632863,-1.5179939807402406e-26,-1.080296042408675e-58,0.6135844678179483,0.39588198889847614,0.1454214749233871,2.849118188034503e-07,0.0004584385109599577,0.030898260066019548,3.9768157586279945e-08,7.247480068397665e-11,2.6824189341049894e-14,0.0008042907121337997,3.2538246455972653e-07
0.0004420886771123719,0.7340506498674356,9.8615528984517e-22,2.078619946243625e-07,8.238497585365542e-21,-5.504476759437412e-26,0.0,0.0,-1.354983439566131e-21,9.029195814491291e-38,0.006780436950566704,2.079153120187142e-07,-1.6729138155402207e-21,3.355514866020522e-30,1.491989228087387e-25,-2.9935726655493883e-28,-1.7616947363346866e-40,-4.744806833687367e-26,-7.962165295841732e-27,5.826696827682367e-22,-3.4167660756655054e-21,2.782135165205468e-23,-5.489193956125901e-30,3.8971546192680506e-53,-9.073888858676923e-45,-7.7631730969444e-30,-2.0606862622522214e-42,4.667801854452798e-46,1.8368852498913518e-78,-1.2897184328811224e-65,9.928392192184382e-49,-1.765410572965279e-48,-1.7864281242592833e-42,-1.0639538517744256e-58,3.76,0.0,0.0292339210482521,0.9957488885071264,-1.5589385726782934e-26,-1.1723709456071362e-58,0.6144613711147967,0.39582205579750246,0.14575356295663341,2.836096860895073e-07,0.00045842465418355913,0.031155467559979506,4.0099369259410453e-08,7.247024757211929e-11,2.6815385190652605e-14,0.0008043130341392113,3.323859730052774e-07
0.0004448541910004566,0.7341569951383049,6.827810049877217e-23,2.112610998733331e-07,9.153581863663252e-21,-5.676237682868993e-26,0.0,0.0,-3.262692737731324e-21,1.8847613584064793e-37,0.006840630982460184,2.113181120582542e-07,6.455056629664713e-22,3.440770026449791e-30,-6.640177600876929e-26,-4.8360829029052575e-28,-1.851793524198091e-40,-4.892417129306404e-26,-7.187793825764242e-27,3.3820617875138313e-22,-3.4937301102636315e-21,2.1729972548439893e-23,-1.0555647382346677e-29,4.363466996555505e-53,-9.483880709545154e-45,-7.602954703019311e-30,-7.54587832417269e-42,6.482792513599528e-46,2.0761807411939045e-78,1.627237247705352e-65,1.4444348993557863e-48,-1.8726016958925803e-48,-5.2838214969542404e-42,6.5043813021495e-59,3.76,0.0,0.02868494586225425,0.9957187996882192,-1.6075830095460343e-26,-5.911741359575657e-59,0.6153277599114335,0.3957538520420318,0.14608342773494132,2.8232685808893925e-07,0.0004584108020891473,0.03141266921638785,4.043057385543796e-08,7.246459470969564e-11,2.6806071057937468e-14,0.0008043141395434485,3.3948013922341637e-07
0.0004476197048885413,0.7342620731325453,-3.8456770074798945e-22,2.1468961219189856e-07,9.399926601026598e-21,-5.867402694464027e-26,0.0,0.0,-2.264349118116394e-21,2.0941052992224112e-37,0.0069008242871056585,2.1475042338930138e-07,4.2231609132104e-22,3.527487531579491e-30,-7.781702717295554e-27,-3.6482718095090843e-28,-2.037022823412819e-40,-5.0568708925889193e-26,-6.681380158756055e-27,-2.2705105754922016e-22,-3.461325119508353e-21,-1.3053914026007532e-23,-7.769445659473276e-30,4.489749305601894e-53,-1.0434890214418251e-44,-8.097023617295646e-30,-6.9607596786414404e-43,6.89633382134802e-46,2.353751445069315e-78,6.198542200395284e-66,1.9853938482653376e-49,-2.0834956264618167e-48,-3.292409457731668e-42,2.3421287879453565e-58,3.76,0.0,0.02814628296033443,0.9956887215728373,-1.6617231721351565e-26,1.0271787069941263e-59,0.6161838245235209,0.39567754496067264,0.14641110547677416,2.8106297853907014e-07,0.00045839695493794363,0.03166985948832112,4.0761764222736004e-08,7.245786423183948e-11,2.679625766326366e-14,0.0008042944668296159,3.4666518285684176e-07
0.000450385218776626,0.7343659067783963,-4.1200969736824046e-22,2.1814752560490326e-07,8.996432032414094e-21,-6.054031699704989e-26,0.0,0.0,-2.229885834014466e-21,1.7421406236704602e-37,0.006961015325619313,2.1821224180069e-07,1.581280113098241e-21,3.6156792716343944e-30,-1.0775723022521345e-25,-3.401286582387251e-28,-2.1677579246864864e-40,-5.217301189871701e-26,-6.945818965596068e-27,-9.870850889014636e-22,-3.41799728263626e-21,-5.752072268722837e-23,-8.684556499729867e-30,4.53242893396141e-53,-1.1110336401155381e-44,-8.786077071240631e-30,-2.546629936677027e-43,6.66162493299984e-46,2.6740342626159714e-78,3.5701141370960614e-66,-5.079095129665207e-49,-2.2493831101866195e-48,3.895162076942297e-43,3.209813760504124e-58,3.76,0.0,0.027617738634994962,0.9956586547152845,-1.7145787232700506e-26,5.619223188263744e-59,0.6170297516838863,0.3955932987095716,0.14673663172417134,2.7981769801862174e-07,0.0004583831129870009,0.031927032939580303,4.109293335242303e-08,7.245007785607764e-11,2.6785955519478476e-14,0.0008042544457730791,3.539413156385287e-07
0.00045315073266471073,0.7344685185730102,2.1238165748828384e-22,2.2163483341854883e-07,8.661028345579706e-21,-6.236843783998218e-26,0.0,0.0,-1.5071946784096275e-21,1.2842568317263193e-37,0.00702120259096435,2.2170356237658726e-07,-6.159115471036383e-22,3.7053569970219266e-30,8.018515304916883e-26,-3.3649439014361283e-28,-2.229001337222062e-40,-5.374335504358961e-26,-7.455257430264384e-27,9.398203462719502e-23,-3.426799540204954e-21,3.583544124774589e-24,-6.3859106809356e-30,4.669277072775015e-53,-1.1448885627904473e-44,-9.384967008296295e-30,1.7167670773379962e-42,6.586581365240609e-46,3.0159775270329876e-78,-4.18652755861663e-66,3.873998324512327e-49,-2.3031868942439607e-48,2.163481273373815e-43,1.7387425979346245e-58,3.76,0.0,0.027099122817466587,0.995628599658206,-1.766353260692893e-26,-6.619879045544855e-60,0.6178657246266188,0.3955012743468723,0.14706004135861545,2.7859067430475427e-07,0.0004583692764736766,0.032184184242126226,4.1424074375056215e-08,7.244125690285917e-11,2.6775174894349066e-14,0.0008041944976625184,3.613087414751965e-07
0.00045868176044088014,0.7346701644981501,7.784810351555934e-22,2.286976020065415e-07,8.859926004912463e-21,-6.593487655706334e-26,0.0,0.0,-2.9164227645840046e-21,3.2712997996363826e-38,0.007141559927761673,2.2877468696189446e-07,2.7846175783928833e-22,3.889217567615398e-30,-8.437028472033412e-27,-4.204873191271721e-28,-2.2163721206322772e-40,-5.680370947821158e-26,-8.016905767995047e-27,-4.682575261276722e-24,-3.498026141897655e-21,6.2239513547354305e-27,-8.838552275963502e-30,5.061919741616171e-53,-1.1363425733649462e-44,-1.0357499404312915e-29,-1.5017847872195863e-42,6.41108030170039e-46,3.75645491198599e-78,3.585627545006044e-66,4.912256325472288e-49,-2.3446706134352393e-48,-1.2538538840585312e-42,-1.306953173688998e-59,3.76,0.0,0.02609093402890124,0.9955685270595848,-1.8673589933788974e-26,-5.915349725090254e-59,0.6195085238744104,0.3952945205361964,0.14770064711981437,2.7619005558713494e-07,0.00045834162077077546,0.032698399612243634,4.208624529605255e-08,7.242059447715337e-11,2.6752218522398662e-14,0.000804016464495852,3.763182494069691e-07
0.00046365968543943264,0.7348476842189661,3.61338301695592e-22,2.3515454127046894e-07,1.0070551087958346e-20,-6.934937018402118e-26,0.0,0.0,-3.4673041352415196e-21,-3.16668783222513e-40,0.007249854136418996,2.3523953329619335e-07,3.003002899889718e-22,4.0598917336366156e-30,-2.318464856518653e-26,-4.210883469083158e-28,-2.2776905501384322e-40,-5.973409207307836e-26,-8.021369255420322e-27,-1.247736447444719e-22,-3.562735084379813e-21,-6.943783307620739e-24,-9.046767820909006e-30,5.430366114524394e-53,-1.167161114858283e-44,-1.1191031568899476e-29,-5.602772330144175e-43,6.4410701630345505e-46,4.433043585971782e-78,1.748635578539023e-66,5.1456096778772224e-49,-2.4491289062526103e-48,-6.7897379035723816e-43,-2.623975734986945e-59,3.76,0.0,0.02521568476971486,0.9955145072916959,-1.964061562002654e-26,-3.1939147259740676e-59,0.6209547688206809,0.39508339546436405,0.1482702903626008,2.7408862556003254e-07,0.00045831675166324365,0.033161066384697874,4.2682036841948046e-08,7.239866567566628e-11,2.6730020761954535e-14,0.0008037921431994842,3.9014091678044447e-07
0.00046863761043798515,0.7350215759774354,1.4022083780609732e-22,2.4170658300135425e-07,1.083891883950795e-20,-7.301622255658169e-26,0.0,0.0,-2.6734024402301157e-21,-9.006110168245019e-39,0.007358114071232815,2.4179985953538107e-07,-2.1926959017359834e-21,4.235561967794882e-30,1.9170312001200783e-25,-4.030522716304387e-28,-2.4340816359763167e-40,-6.288208926183132e-26,-8.175895511172508e-27,9.758982110505926e-22,-3.5988139388993405e-21,5.482030500705123e-23,-6.168394311526205e-30,5.682985903854112e-53,-1.249729599380631e-44,-1.214236080188768e-29,2.6682937506690728e-42,6.353711988082526e-46,5.14016629174226e-78,-8.044820799144892e-66,1.249636625048827e-48,-2.633466953335718e-48,-2.989480424069199e-43,-9.988298362140536e-60,3.76,0.0,0.02436980694816294,0.9954605336870969,-2.0679113518678905e-26,2.1249732405455123e-59,0.6223714588538766,0.3948494386959206,0.14883358938720717,2.72041300999434e-07,0.00045829190384332743,0.03362358326304593,4.327763658451327e-08,7.237369830383433e-11,2.67064240440227e-14,0.0008035094405294382,4.04262194663307e-07
0.00047361553543653765,0.7351919568100969,-5.2363220663855546e-23,2.483536640320409e-07,1.0662399467948527e-20,-7.686190483416287e-26,0.0,0.0,-3.389297974946128e-21,-4.2603037569714e-39,0.007466332014976407,2.4845561337858864e-07,-2.59023793544916e-22,4.416295403583305e-30,1.92881163902262e-26,-4.5214463798667135e-28,-2.636894851607996e-40,-6.618344631356605e-26,-8.531750457764668e-27,1.8978566057720273e-22,-3.586128812618558e-21,1.0889673986015415e-23,-9.16876121257362e-30,5.915890929666259e-53,-1.3516857142065645e-44,-1.3249873901004245e-29,-1.2801886033231124e-43,6.256206634714014e-46,5.955620439696715e-78,-3.869993759152572e-67,7.475791010420429e-49,-2.9080780694767227e-48,-3.075345799335021e-44,4.718518898188288e-59,3.76,0.0,0.023552314962795466,0.9954066090172567,-2.1768257367155168e-26,7.853075462082298e-59,0.6237595444423121,0.3945934849019816,0.14939072531430417,2.7004630301220807e-07,0.0004582670786015589,0.03408592282963649,4.387300917376611e-08,7.234580278064128e-11,2.6681481585365663e-14,0.0008031705283611538,4.1868299848307624e-07
0.00047859346043509015,0.7353589392147899,4.6547592835602334e-24,2.5509571475167913e-07,1.0363868398763501e-20,-8.08269729429859e-26,0.0,0.0,-3.810444897631014e-21,6.294668737506975e-39,0.007574500537530737,2.5520673622294155e-07,1.1747339415136684e-21,4.602158505709216e-30,-1.0418615446443076e-25,-4.665496254755997e-28,-2.84491636793854e-40,-6.958622216876363e-26,-8.870377975056006e-27,-5.2878284560049155e-22,-3.571944665954525e-21,-2.961573548204423e-23,-1.0946730112182282e-29,6.259765569939515e-53,-1.4565206161388359e-44,-1.4469218262774162e-29,-1.4236578520078466e-42,6.313180521863699e-46,6.916384490898955e-78,4.2822982555149843e-66,6.476520238279111e-49,-3.19350862468134e-48,-2.818003600560782e-44,9.863142367055674e-59,3.76,0.0,0.02276225625296351,0.9953527359482762,-2.2891211451744205e-26,1.2359640968843131e-58,0.6251199442841578,0.39431634062255444,0.14994187326580474,2.681019136397663e-07,0.0004582422771530113,0.03454805865052417,4.4468120527919416e-08,7.231508583171779e-11,2.6655244677965797e-14,0.0008027775023682195,4.3340416721423155e-07
0.00048357138543364265,0.7355226322943,1.7524085620204224e-22,2.619326593367766e-07,1.0346955143758227e-20,-8.488872786660524e-26,0.0,0.0,-2.9733941757208914e-21,6.948478346417625e-39,0.007682612486007246,2.620531633934188e-07,-7.191535501501147e-22,4.7932172175625126e-30,6.7685822776029e-26,-4.5045955210496835e-28,-3.034163171853626e-40,-7.307055182695215e-26,-8.887338806059144e-27,2.870707453207714e-22,-3.574142820875244e-21,1.6061358535974718e-23,-8.610971445165917e-30,6.559354915930844e-53,-1.555056564558267e-44,-1.5704266566530204e-29,1.0391996041118351e-42,6.2928060578941256e-46,8.03106885412301e-78,-2.639386639536312e-66,7.358268835806828e-49,-3.442183962858401e-48,-1.87507188794166e-43,1.3501755682343976e-58,3.76,0.0,0.021998710212117325,0.9952989170444516,-2.4041548721614898e-26,1.5932381855491566e-58,0.6264535463522176,0.3940187851917543,0.15048720256199402,2.6620647230165544e-07,0.000458217500669837,0.035009965243421724,4.506293779206182e-08,7.22816505808911e-11,2.6627762839698202e-14,0.000802332384708617,4.4842646474089097e-07
0.0004885493104321952,0.7356831413386464,-3.1318687037331862e-25,2.6886441597920504e-07,1.0389287036267666e-20,-8.902674130551313e-26,0.0,0.0,-3.0655240882972642e-21,1.7984901566372633e-39,0.007790660975012231,2.689948243696337e-07,-4.25971840249402e-22,4.989537032497188e-30,3.5343493041400925e-26,-4.767740331411284e-28,-3.201991951453363e-40,-7.661858361329523e-26,-9.024813488324961e-27,2.1763722913739045e-22,-3.569423067076492e-21,1.2128345812890521e-23,-9.545294093143365e-30,6.858947806240043e-53,-1.6405265844258073e-44,-1.6971628553431281e-29,4.058412781569303e-43,6.192605252777619e-46,9.288882576189253e-78,-1.441072036181635e-66,5.187750019834414e-49,-3.6873969067014755e-48,9.835260400052492e-44,1.557983448671409e-58,3.76,0.0,0.02126078711412198,0.995245154771801,-2.5213483729011542e-26,1.920728085093458e-58,0.6277612089261608,0.393701571651985,0.1510268769162994,2.6435837300123036e-07,0.00045819275029901655,0.03547161804597913,4.565742929725918e-08,7.22455966545761e-11,2.659908392375147e-14,0.0008018371266679445,4.637505812573417e-07
0.0004985051604293002,0.735995011375884,-1.1169271395577251e-21,2.830120095105042e-07,1.0199321836651683e-20,-9.766323570214756e-26,0.0,0.0,-4.619759237141894e-21,-3.835030534953877e-38,0.008006541318122605,2.8316353765400824e-07,5.5333464621785825e-21,5.398218928588976e-30,-5.189728239892101e-25,-5.347382679873612e-28,-3.4983802275391816e-40,-8.402029101996587e-26,-9.041088560321426e-27,-2.6683174172573993e-21,-3.510850235997516e-21,-1.5242909554916413e-22,-1.7753763913142843e-29,6.960613008691314e-53,-1.7856770091795854e-44,-1.944266830292507e-29,-4.497734305883211e-42,5.201660554072777e-46,1.2226153765428386e-77,1.3719917026496716e-65,-9.119957417529221e-49,-4.197848142224802e-48,1.5149763134855662e-42,1.674357112383228e-58,3.76,0.0,0.019858399446997355,0.9951378095119423,-2.7659449060780996e-26,2.6505808614480565e-58,0.630302005818215,0.3930110558926023,0.15208988867031437,2.607980470078286e-07,0.0004581433322122017,0.036394068459019456,4.684531406410451e-08,7.216601460088401e-11,2.6538317859987804e-14,0.0008007036544286074,4.953066716387207e-07
0.0005069774292666033,0.7362512760986396,3.275363141996449e-22,2.9534922146880064e-07,9.078600941842137e-21,-1.0533481946876368e-25,0.0,0.0,-9.695285213616583e-22,-5.28999211002885e-38,0.008189993848726146,2.955201565041497e-07,-2.679834713073159e-21,5.7631622638368174e-30,2.5916267480018675e-25,-4.675689892815244e-28,-3.716895774124919e-40,-9.05903968201526e-26,-1.0102090875244643e-26,1.1459289569231065e-21,-3.516403161834277e-21,6.523274827738518e-23,-6.55777188797485e-30,6.944453577939754e-53,-1.9049590687710943e-44,-2.1613304346318804e-29,3.1180143931678144e-42,4.194498838181097e-46,1.5090773027726531e-77,-7.377476502777675e-66,2.4717897971555822e-48,-4.467686558656543e-48,-7.923212645841663e-43,1.871530897933118e-58,3.76,0.0,0.018738118613459726,0.9950466596461697,-2.9832141095844195e-26,3.278446983557968e-58,0.6323897907705769,0.392367931565072,0.15297807801311616,2.579037127223836e-07,0.0004581013699957989,0.037178051061959816,4.785489002762663e-08,7.20908918106833e-11,2.6483242611192653e-14,0.000799597729353386,5.231162144857841e-07
0.0005154496981039065,0.7364996201605803,-9.048037605569654e-22,3.079597446199859e-07,9.039268286375975e-21,-1.1315418010639403e-25,0.0,0.0,-3.4713770041293835e-21,-7.913562985383293e-39,0.00837317847896858,3.081514673261979e-07,6.519259230315728e-21,6.144214989278578e-30,-6.32016724748413e-25,-4.77792563571906e-28,-3.896879593566121e-40,-9.728041465440769e-26,-8.517552242328162e-27,-3.863708824045983e-21,-3.4310585154804e-21,-2.2746281685516962e-22,-1.9408803094502453e-29,7.465745324714154e-53,-1.9868395868729014e-44,-2.4414821427447496e-29,7.465184854078644e-43,3.1113837728687725e-46,1.8172879189852197e-77,3.258476616708503e-67,-5.387565648795228e-48,-4.912018704284011e-48,1.4268113902844774e-42,4.2972215326112855e-58,3.76,0.0,0.017681065280334585,0.9949557038449647,-3.2046678780504084e-26,4.457548764489922e-58,0.6344130461603502,0.391677163393739,0.15385191244658158,2.551266718702281e-07,0.00045805949726368956,0.03796099746790744,4.886313421826588e-08,7.200941403210016e-11,2.6425288785674734e-14,0.0007983705738404013,5.518066660121467e-07
0.0005239219669412096,0.7367404658706885,-1.0831672100600972e-21,3.2084301903254555e-07,9.280661019054013e-21,-1.2123896415559976e-25,0.0,0.0,-3.56767632511641e-21,3.9557151934487957e-38,0.008556068311139626,3.2105696986226716e-07,5.084506225139944e-21,6.541682661727809e-30,-4.730031207681284e-25,-5.953683411209694e-28,-4.049008366800042e-40,-1.041926618202803e-25,-8.798776196874354e-27,-2.554684420979141e-21,-3.430610266613849e-21,-1.483439718671169e-22,-1.8774849891637218e-29,8.519697864071681e-53,-2.0655991567264745e-44,-2.762832580913783e-29,-2.6103074098306046e-42,2.421390266138956e-46,2.152397115331509e-77,7.20959762617245e-66,-5.453302410048401e-48,-5.187972629249415e-48,1.8171019287170463e-42,6.901664864913551e-58,3.76,0.0,0.01668367083327921,0.99486495167471,-3.433638470997385e-26,5.734323019476623e-58,0.636375216994624,0.3909417676616475,0.1547120505876413,2.5246048866509964e-07,0.000458017718316743,0.0387428109652362,4.986992193991421e-08,7.192198050854424e-11,2.636464653861687e-14,0.0007970299457930899,5.813793801796397e-07
0.0005323942357785128,0.7369742127018171,7.535278799553503e-22,3.339984466943837e-07,8.649684372953681e-21,-1.2963043859673575e-25,0.0,0.0,-3.550483995574957e-22,4.124163614997063e-38,0.008738638177265383,3.342361268652622e-07,-4.958265018259447e-21,6.955866568663973e-30,4.752521788475141e-25,-5.388241934620117e-28,-4.202778491116146e-40,-1.1136275039314028e-25,-1.2380090509291829e-26,2.5765073396466484e-21,-3.484214385616143e-21,1.514315798442388e-22,-4.434047526682092e-30,9.693233741615981e-53,-2.1536512733269294e-44,-3.0716978196460205e-29,1.9967769350808747e-42,2.254064934888547e-46,2.5197840825409792e-77,-3.0593876015382555e-66,7.508680686055239e-48,-5.3441164660769344e-48,-1.2046460607150626e-42,7.537373420383855e-58,3.76,0.0,0.01574256846212158,0.9947744120650053,-3.6712950109346415e-26,6.465699352498339e-58,0.6382795542256873,0.390164588840824,0.15555911440304435,2.4989908482691406e-07,0.0004579760372773258,0.03952340086304459,5.087513625836691e-08,7.182896764356273e-11,2.6301495239734786e-14,0.0007955831474145168,6.118351802934179e-07
0.0005408665046158159,0.7372012372698762,2.125666984217673e-21,3.474253940623961e-07,9.386722871340889e-21,-1.3806103003342937e-25,0.0,0.0,8.524009123463646e-22,4.184953335760293e-38,0.00892086453156172,3.4768836663003953e-07,-1.415470952395528e-20,7.387063296726181e-30,1.3886684773570908e-24,-7.161097146074317e-28,-4.4008668471490395e-40,-1.1855720146290233e-25,-1.5231881574229786e-26,8.147048502696554e-21,-3.658517533261254e-21,4.798758320496198e-22,5.876390544461453e-30,1.271017162463916e-52,-2.263443752332133e-44,-3.311316750348779e-29,1.8982308275631844e-43,6.665219064210985e-46,2.920488409930011e-77,-7.0815660036405e-66,9.744446535896163e-48,-5.632963667253155e-48,-2.2477133241317237e-42,9.940049906412257e-59,3.76,0.0,0.014854581104873399,0.9946840933480812,-3.910059317482768e-26,4.233043946289307e-58,0.6401291263412965,0.38934830985873425,0.15639369139640777,2.474367236873317e-07,0.0004579344579989252,0.04030268213293965,5.187866753957575e-08,7.17307304702351e-11,2.623600385227238e-14,0.0007940370540963275,6.431743796038214e-07
0.0005493387734531191,0.7374218951373134,2.573542178978096e-22,3.611231943624204e-07,1.1896426724977782e-20,-1.4737287959478289e-25,0.0,0.0,-4.814586497857094e-21,7.529049415809286e-38,0.009102725353810863,3.614130852749227e-07,4.358540059983134e-21,7.835565045599102e-30,-4.880793026040519e-25,-3.650182944616526e-28,-4.722265395547454e-40,-1.2650965909818232e-25,-1.3663310759149386e-26,-3.894012686533148e-21,-3.6643189550455826e-21,-2.368683859511086e-22,-1.7714030938346806e-29,1.727562174222624e-52,-2.406330883336138e-44,-3.6725628126592555e-29,1.0031986515264034e-41,1.1896912178589777e-45,3.3638312964410317e-77,-1.5764075473357092e-65,1.4026608600790718e-47,-6.332591502252989e-48,-2.437984609112414e-42,-6.924968514401758e-58,3.76,0.0,0.014016710547935097,0.9945940032940949,-4.1737829699855537e-26,1.8933891976029075e-58,0.6419268298434403,0.38849546138059443,0.15721633658554218,2.4506798528775954e-07,0.0004578929841783826,0.04108057508458804,5.288041303130029e-08,7.162760377803883e-11,2.6168331832481813e-14,0.0007923981402233262,6.753968015901409e-07
0.0005578110422904222,0.7376365214936059,-3.9917392386616643e-22,3.750911495374118e-07,1.338261796215099e-20,-1.5765883306721206e-25,0.0,0.0,-5.9597381076371725e-21,8.769869237808233e-38,0.009284200068125859,3.754096486720409e-07,2.88543963775286e-21,8.301657975283001e-30,-2.9288656555450848e-25,-6.027140324771039e-28,-5.108023975957324e-40,-1.353000312020215e-25,-1.2484090048244156e-26,-2.1984183868069635e-21,-3.722599738168472e-21,-1.3252891140899342e-22,-1.78388249424941e-29,2.0676247650803193e-52,-2.6041822598311115e-44,-4.148480396870763e-29,4.008456861675723e-42,1.3401123903700095e-45,3.882304192884944e-77,-5.587973161003398e-66,4.676941185310085e-48,-7.016444055672258e-48,-1.0620735228194221e-43,-9.310809306316187e-58,3.76,0.0,0.013226128183364515,0.9945041491413869,-4.465096123130595e-26,2.2413773587612487e-58,0.643675398133864,0.38760842968115133,0.15802757417919777,2.427877736082214e-07,0.0004578516189242129,0.04185700508970363,5.388027650748446e-08,7.151990361188917e-11,2.6098628382301948e-14,0.0007906725007508516,7.085017993456136e-07
0.0005662833111277254,0.737845433282894,7.431886663226345e-22,3.893285322946723e-07,1.2394162682359558e-20,-1.6823789278877012e-25,0.0,0.0,-4.127743087568739e-21,5.402641492463675e-38,0.009465269457425703,3.8967739447670983e-07,-5.876196957184646e-21,8.785624574242778e-30,5.74028427158457e-25,-7.926723723869422e-28,-5.442270879232627e-40,-1.4433361885136644e-25,-1.534119758248845e-26,3.887137719366216e-21,-3.74631855442325e-21,2.356727445360596e-22,-6.146559327669199e-30,2.2210149084849203e-52,-2.783991620651034e-44,-4.608228507718741e-29,-4.2284492368876956e-42,1.1845692043682456e-45,4.481844590641075e-77,8.159985683328694e-66,3.1351290062179716e-48,-7.527052970935686e-48,4.295074896549386e-43,-6.851603062761314e-58,3.76,0.0,0.012480165323396075,0.9944145376271837,-4.764711852691503e-26,4.379656837647464e-58,0.6453774108252518,0.38668946489327827,0.15882789933412264,2.4059126546944826e-07,0.0004578103654000649,0.04263190229323459,5.4878167895649575e-08,7.140792771742591e-11,2.6027034790377406e-14,0.0007888658740315758,7.424882750113968e-07
